Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H5_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_NC3H7_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H5-A_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_NC4H10_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H8-2_PFRC2 (),Mole_fraction_C4H71-3_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC6H12_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC12H26_PFRC2 (),Mole_fraction_NC16H34_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.01836225,1.832918E-5,6.283185,3.141593,6.283185,1002.963,0.2365664,-6.784227E9,1347.872,1.844328E8,1347.872,0.9999935,0.8412829,5.866454E-5,0.01845945,7.14319E-4,0.004961426,1.108634E-4,0.06522191,0.001975466,0.002216335,9.037715E-6,0.02531809,4.896961E-4,1.828771E-4,2.702778E-4,5.279668E-4,0.006584479,5.057777E-4,1.019208E-4,0.0105146,3.437045E-4,2.155341E-4,2.405073E-4,0.003609282,0.002382052,5.697245E-4,0.003312977,0.003237504,0.001289433,3.021553E-4,0.004094191,8.304004,7.507894E-5,471095.2,471118.9
0.01982188,1.978453E-5,6.283185,3.141593,6.283185,1002.911,0.2365664,-6.178523E9,1345.857,1.840782E8,1345.857,0.9999936,0.8399481,5.512459E-5,0.01889718,6.734109E-4,0.005013015,1.041424E-4,0.066186,0.002034765,0.002221643,8.288829E-6,0.02551084,4.822511E-4,1.904385E-4,2.784707E-4,5.252058E-4,0.006559637,5.095248E-4,9.819436E-5,0.01065236,3.568823E-4,2.221204E-4,2.506159E-4,0.003541871,0.002378187,5.631807E-4,0.003255214,0.00322752,0.001215932,2.772654E-4,0.003867657,8.292029,7.508289E-5,470417.5,470441.7
0.02092303,2.088251E-5,6.283185,3.141593,6.283185,1002.87,0.2365664,-5.80446E9,1344.451,1.838307E8,1344.451,0.9999936,0.8390138,5.270287E-5,0.01920836,6.458979E-4,0.00504856,9.96237E-5,0.06686372,0.002077043,0.002224757,7.792415E-6,0.02564141,4.770105E-4,1.959029E-4,2.843606E-4,5.230893E-4,0.006539528,5.120763E-4,9.559389E-5,0.01074797,3.663101E-4,2.268695E-4,2.579E-4,0.003492358,0.002374409,5.582864E-4,0.003212898,0.003220507,0.001165565,2.605918E-4,0.003711833,8.283701,7.508594E-5,469948.7,469973.9
0.0209706,2.092995E-5,6.283185,3.141593,6.283185,1002.868,0.2365664,-5.769475E9,1344.392,1.838203E8,1344.392,0.9999936,0.8389749,5.257555E-5,0.01922147,6.447357E-4,0.005050039,9.942294E-5,0.06689212,0.002078824,0.002224877,7.769977E-6,0.02564679,4.767827E-4,1.961345E-4,2.846098E-4,5.229978E-4,0.006538653,5.121895E-4,9.547522E-5,0.01075195,3.667086E-4,2.270706E-4,2.582088E-4,0.003490247,0.002374229,5.580765E-4,0.003211096,0.003220215,0.001163481,2.599086E-4,0.003705374,8.283354,7.508608E-5,469929.2,469954.5
0.0222969,2.225249E-5,6.283185,3.141593,6.283185,1002.819,0.2365664,-5.350575E9,1342.819,1.835435E8,1342.819,0.9999936,0.8379266,5.008663E-5,0.01957614,6.148433E-4,0.005089373,9.454186E-5,0.06765564,0.002127121,0.002227746,7.249508E-6,0.02578827,4.709227E-4,2.024561E-4,2.913918E-4,5.204273E-4,0.006512845,5.146333E-4,9.26238E-5,0.01085838,3.775105E-4,2.325559E-4,2.66609E-4,0.003432212,0.002368866,5.522497E-4,0.003161627,0.003212311,0.001108031,2.419417E-4,0.003533246,8.274069,7.508977E-5,469402.7,469428.0
0.02277091,2.272517E-5,6.283185,3.141593,6.283185,1002.801,0.2365664,-5.237408E9,1342.283,1.834492E8,1342.283,0.9999936,0.8375691,4.922515E-5,0.01969827,6.049757E-4,0.005102653,9.291582E-5,0.06791675,0.002143779,0.002228581,7.076134E-6,0.02583554,4.689022E-4,2.046552E-4,2.937429E-4,5.195083E-4,0.00650341,5.154796E-4,9.164305E-5,0.01089445,3.812444E-4,2.344617E-4,2.695255E-4,0.003411875,0.002366772,5.501865E-4,0.003144317,0.00320961,0.001089391,2.359909E-4,0.00347525,8.270915,7.509112E-5,469225.3,469250.9
0.02283334,2.278743E-5,6.283185,3.141593,6.283185,1002.798,0.2365664,-5.212051E9,1342.213,1.834369E8,1342.213,0.9999936,0.8375226,4.910598E-5,0.01971418,6.036915E-4,0.005104374,9.27009E-5,0.06795073,0.002145949,0.002228684,7.053451E-6,0.02584165,4.686372E-4,2.049425E-4,2.940498E-4,5.193874E-4,0.006502176,5.156036E-4,9.15132E-5,0.01089913,3.817315E-4,2.347106E-4,2.699064E-4,0.003409213,0.00236649,5.499157E-4,0.003142052,0.003209259,0.00108698,2.352245E-4,0.003467745,8.270506,7.509129E-5,469202.4,469228.2
0.02286208,2.281609E-5,6.283185,3.141593,6.283185,1002.797,0.2365664,-5.186261E9,1342.182,1.834313E8,1342.182,0.9999936,0.8375014,4.905598E-5,0.01972149,6.030977E-4,0.005105164,9.260079E-5,0.06796631,0.002146947,0.002228732,7.043141E-6,0.02584444,4.685159E-4,2.050745E-4,2.941909E-4,5.193317E-4,0.006501597,5.156504E-4,9.145338E-5,0.01090127,3.819554E-4,2.34825E-4,2.700815E-4,0.003407988,0.00236636,5.497911E-4,0.003141011,0.003209098,0.001085873,2.348731E-4,0.003464299,8.270318,7.509138E-5,469191.8,469217.5
0.02358927,2.354126E-5,6.283185,3.141593,6.283185,1002.77,0.2365664,-4.982086E9,1341.392,1.832924E8,1341.392,0.9999936,0.8369731,4.786064E-5,0.01990352,5.886634E-4,0.005124644,9.023349E-5,0.06835301,0.002171804,0.002229798,6.798143E-6,0.02591278,4.655502E-4,2.083778E-4,2.977131E-4,5.1792E-4,0.006486742,5.167656E-4,9.003532E-5,0.01095433,3.875344E-4,2.376857E-4,2.744536E-4,0.003377276,0.002362967,5.46651E-4,0.003114906,0.003205097,0.001058604,2.262684E-4,0.003379315,8.265675,7.509338E-5,468928.6,468954.4
0.03735827,3.727546E-5,6.283185,3.141593,6.283185,1002.317,0.2365664,-2.773249E9,1330.436,1.81364E8,1330.436,0.9999936,0.8295094,3.30429E-5,0.02264272,4.124378E-4,0.005383855,6.136892E-5,0.07390734,0.002548987,0.002227026,3.980271E-6,0.02672905,4.230504E-4,2.61148E-4,3.527214E-4,4.925632E-4,0.006184668,5.255256E-4,7.065623E-5,0.01167044,4.731273E-4,2.831791E-4,3.431972E-4,0.002876934,0.002281838,4.925003E-4,0.002693346,0.003147698,7.054711E-4,1.244568E-4,0.002266238,8.201872,7.512737E-5,465310.4,465334.9
0.03818116,3.809646E-5,6.283185,3.141593,6.283185,1002.294,0.2365664,-2.901261E9,1329.945,1.812776E8,1329.945,0.9999936,0.8291674,3.242121E-5,0.02277556,4.05583E-4,0.005394897,6.026929E-5,0.07416545,0.002567395,0.002226067,3.877008E-6,0.02675958,4.210687E-4,2.638524E-4,3.554789E-4,4.911609E-4,0.006167073,5.261468E-4,6.979609E-5,0.01170116,4.773484E-4,2.855054E-4,3.466642E-4,0.00285123,0.00227658,4.895785E-4,0.002671848,0.003145041,6.909036E-4,1.206796E-4,0.002219831,8.199032,7.512905E-5,465159.4,465187.2
0.03819852,3.811378E-5,6.283185,3.141593,6.283185,1002.293,0.2365664,-2.816711E9,1329.935,1.812758E8,1329.935,0.9999936,0.8291608,3.230152E-5,0.02277835,4.054342E-4,0.005395132,6.024164E-5,0.07417085,0.00256778,0.002226049,3.872384E-6,0.02676024,4.210119E-4,2.639091E-4,3.555368E-4,4.911322E-4,0.006166703,5.26152E-4,6.97698E-5,0.01170181,4.774381E-4,2.855542E-4,3.467382E-4,0.002850696,0.002276469,4.895179E-4,0.002671402,0.003144989,6.906037E-4,1.206022E-4,0.002218875,8.198976,7.512915E-5,465156.3,465184.1
0.03826284,3.817795E-5,6.283185,3.141593,6.283185,1002.29,0.2365664,-2.787135E9,1329.896,1.812689E8,1329.896,0.9999936,0.8291352,3.209331E-5,0.02278865,4.048019E-4,0.005395996,6.010892E-5,0.07419067,0.002569198,0.002225979,3.854061E-6,0.0267626,4.208104E-4,2.641181E-4,3.557512E-4,4.910258E-4,0.00616535,5.261723E-4,6.964112E-5,0.01170423,4.777686E-4,2.857337E-4,3.470104E-4,0.002848716,0.002276054,4.892938E-4,0.002669752,0.003144792,6.894955E-4,1.203162E-4,0.002215344,8.198762,7.512939E-5,465144.5,465172.3
0.03829019,3.820524E-5,6.283185,3.141593,6.283185,1002.289,0.2365664,-2.734808E9,1329.879,1.81266E8,1329.879,0.9999936,0.8291242,3.212207E-5,0.02279302,4.045324E-4,0.005396359,6.005594E-5,0.07419907,0.0025698,0.002225948,3.849782E-6,0.02676358,4.207395E-4,2.642068E-4,3.558423E-4,4.909801E-4,0.006164768,5.26177E-4,6.959192E-5,0.01170525,4.779079E-4,2.8581E-4,3.471246E-4,0.002847873,0.002275879,4.891982E-4,0.002669048,0.003144707,6.890236E-4,1.201945E-4,0.002213841,8.198671,7.512947E-5,465139.3,465167.2
0.03967892,3.959082E-5,6.283185,3.141593,6.283185,1002.25,0.2365664,-2.559422E9,1329.089,1.81127E8,1329.089,0.9999936,0.8285723,3.148502E-5,0.02301081,3.934222E-4,0.005414144,5.829969E-5,0.07461728,0.002599964,0.002224213,3.705485E-6,0.02681036,4.175984E-4,2.686678E-4,3.603831E-4,4.886474E-4,0.006134292,5.261699E-4,6.830818E-5,0.01175466,4.848298E-4,2.896512E-4,3.528263E-4,0.002805513,0.002267012,4.843552E-4,0.002633665,0.003140391,6.656801E-4,1.142277E-4,0.002139395,8.194115,7.513236E-5,464880.5,464908.3
0.0765437,7.63868E-5,6.283185,3.141593,6.283185,1001.575,0.2365664,-1.033855E9,1315.977,1.78819E8,1315.977,0.9999936,0.8189615,1.869925E-5,0.02718459,2.353693E-4,0.005692165,3.280067E-5,0.08207495,0.003183928,0.002159924,1.657904E-6,0.0272877,3.599487E-4,3.611791E-4,4.506757E-4,4.379998E-4,0.005409853,5.107201E-4,4.622666E-5,0.01250952,6.200934E-4,3.693821E-4,4.675511E-4,0.001974529,0.002049193,3.818991E-4,0.001941629,0.003063998,3.202195E-4,3.854808E-5,0.001027805,8.118737,7.518297E-5,460603.0,460627.2
0.1253547,1.251324E-4,6.283185,3.141593,6.283185,1001.155,0.2365664,-4.877601E8,1307.98,1.774115E8,1307.98,0.9999937,0.8124471,1.267181E-5,0.03051735,1.586085E-4,0.0058379,2.077304E-5,0.08732056,0.003657486,0.00207394,8.744633E-7,0.02715987,3.164602E-4,4.445967E-4,5.26201E-4,3.91535E-4,0.004675067,4.796288E-4,3.31351E-5,0.01284763,7.305176E-4,4.416559E-4,5.653518E-4,0.001345831,0.001828174,2.932459E-4,0.001410754,0.003011627,1.5739E-4,1.3328E-5,5.003815E-4,8.072793,7.521457E-5,457997.2,458020.4
0.1269028,1.266788E-4,6.283185,3.141593,6.283185,1001.145,0.2365664,-4.788235E8,1307.801,1.773801E8,1307.801,0.9999937,0.8122925,1.256292E-5,0.0306025,1.569764E-4,0.005840819,2.053857E-5,0.08744686,0.003669678,0.002071409,8.607602E-7,0.02715133,3.153447E-4,4.46842E-4,5.281546E-4,3.902962E-4,0.004654888,4.786438E-4,3.286518E-5,0.01285317,7.333541E-4,4.43603E-4,5.679083E-4,0.001330849,0.001822173,2.90977E-4,0.001397861,0.00301039,1.542735E-4,1.293432E-5,4.903054E-4,8.071764,7.521527E-5,457938.9,457962.1
0.2,1.997052E-4,6.283185,3.141593,6.283185,1000.823,0.2365664,-2.218263E8,1301.796,1.763232E8,1301.796,0.9999937,0.806805,8.81326E-6,0.03383166,1.079592E-4,0.005924089,1.322333E-5,0.0919844,0.004137794,0.001964402,4.639585E-7,0.02665144,2.726603E-4,5.366017E-4,6.024947E-4,3.417219E-4,0.003848478,4.350516E-4,2.345321E-5,0.01295238,8.414725E-4,5.212613E-4,6.667716E-4,8.194876E-4,0.001586367,2.071356E-4,9.433558E-4,0.002967046,6.613198E-5,3.615531E-6,2.066541E-4,8.037293,7.523953E-5,455983.0,456003.4
0.2340597,2.337389E-4,6.283185,3.141593,6.283185,1000.709,0.2365664,-1.669688E8,1299.98,1.760035E8,1299.98,0.9999937,0.8050143,7.805756E-6,0.03498074,9.471395E-5,0.00594139,1.132339E-5,0.09348496,0.004307307,0.001921471,3.727491E-7,0.02639491,2.570255E-4,5.707719E-4,6.2871E-4,3.23806E-4,0.003547986,4.168923E-4,2.074097E-5,0.01293567,8.800465E-4,5.506382E-4,7.026445E-4,6.689094E-4,0.001500101,1.791859E-4,8.009323E-4,0.002953285,4.66313E-5,2.133365E-6,1.445651E-4,8.02699,7.524805E-5,455399.0,455420.1
0.2369358,2.366129E-4,6.283185,3.141593,6.283185,1000.7,0.2365664,-1.634319E8,1299.844,1.759795E8,1299.844,0.9999937,0.8048772,7.725695E-6,0.03507074,9.380027E-5,0.005942488,1.118858E-5,0.09359998,0.004320648,0.00191801,3.664047E-7,0.02637318,2.557843E-4,5.734966E-4,6.307477E-4,3.223925E-4,0.003524334,4.154204E-4,2.053778E-5,0.01293324,8.830641E-4,5.52974E-4,7.054619E-4,6.57895E-4,0.00149333,1.770586E-4,7.902722E-4,0.002952245,4.53178E-5,2.043201E-6,1.403995E-4,8.026223,7.524875E-5,455355.7,455377.6
0.2384251,2.381012E-4,6.283185,3.141593,6.283185,1000.695,0.2365664,-1.604975E8,1299.774,1.759673E8,1299.774,0.9999937,0.8048071,7.698183E-6,0.03511694,9.328252E-5,0.005943037,1.111986E-5,0.09365892,0.004327502,0.001916228,3.633049E-7,0.02636193,2.551462E-4,5.748987E-4,6.317927E-4,3.216661E-4,0.003512177,4.146614E-4,2.044113E-5,0.01293191,8.846135E-4,5.541758E-4,7.069094E-4,6.522839E-4,0.001489851,1.759699E-4,7.848269E-4,0.002951712,4.465471E-5,1.998191E-6,1.382975E-4,8.025831,7.524911E-5,455333.6,455355.5
0.3359299,3.355531E-4,6.283185,3.141593,6.283185,1000.388,0.2365664,-8.160662E7,1296.191,1.753367E8,1296.191,0.9999937,0.8010894,5.942178E-6,0.03767969,6.976217E-5,0.0059587,7.9577E-6,0.09680397,0.004713933,0.001811152,2.244139E-7,0.02563953,2.1951E-4,6.560204E-4,6.881773E-4,2.807145E-4,0.002833275,3.696185E-4,1.555563E-5,0.01279229,9.706748E-4,6.232764E-4,7.878486E-4,3.881821E-4,0.001296453,1.199387E-4,5.134697E-4,0.00292409,1.807745E-5,5.076836E-7,5.475475E-5,8.006168,7.527223E-5,454217.5,454237.1
0.4,3.996053E-4,6.283185,3.141593,6.283185,1000.169,0.2365664,-5.621235E7,1294.489,1.75037E8,1294.489,0.9999938,0.7992795,5.223721E-6,0.03901034,6.008268E-5,0.005956228,6.746313E-6,0.09834705,0.004919883,0.001751952,1.755477E-7,0.02518982,2.008282E-4,7.007293E-4,7.155425E-4,2.590817E-4,0.002485585,3.442913E-4,1.351773E-5,0.01266985,0.001015304,6.61031E-4,8.301328E-4,2.872213E-4,0.00119673,9.485881E-5,3.977217E-4,0.00291114,1.048035E-5,2.218877E-7,3.129497E-5,7.997397,7.528866E-5,453719.6,453738.0
0.6,5.9965E-4,6.283185,3.141593,6.283185,999.348,0.2365664,-2.186932E7,1290.565,1.743464E8,1290.565,0.9999938,0.7952617,3.904939E-6,0.04215397,4.22103E-5,0.005926356,4.728462E-6,0.101802,0.005425697,0.001599492,9.998398E-8,0.02392381,1.576962E-4,8.133481E-4,7.711273E-4,2.076087E-4,0.001715066,2.808324E-4,9.797554E-6,0.01225506,0.001120393,7.559966E-4,9.300132E-4,1.3331E-4,9.665325E-4,4.839125E-5,1.932209E-4,0.002883484,2.228073E-6,2.101894E-8,6.369761E-6,7.979709,7.535054E-5,452715.5,452731.9
0.6491771,6.488649E-4,6.283185,3.141593,6.283185,999.114,0.2365664,-1.727116E7,1289.767,1.74206E8,1289.767,0.9999938,0.7945079,3.692171E-6,0.042771,3.942672E-5,0.005917222,4.43413E-6,0.1024549,0.005528744,0.001567498,8.978116E-8,0.02364139,1.495719E-4,8.365095E-4,7.800425E-4,1.975529E-4,0.001577017,2.680492E-4,9.20231E-6,0.01215451,0.001140916,7.757162E-4,9.495208E-4,1.143989E-4,9.226406E-4,4.145213E-5,1.639178E-4,0.002878438,1.563091E-6,1.224102E-8,4.421342E-6,7.976643,7.536819E-5,452542.2,452560.3
0.6518133,6.515034E-4,6.283185,3.141593,6.283185,999.1011,0.2365664,-1.895651E7,1289.725,1.741986E8,1289.725,0.9999938,0.7944693,3.667134E-6,0.04280285,3.93373E-5,0.005916731,4.418381E-6,0.1024883,0.005534089,0.001565833,8.919084E-8,0.02362657,1.49151E-4,8.377101E-4,7.804819E-4,1.970365E-4,0.001570073,2.673916E-4,9.166595E-6,0.01214918,0.001141971,7.767415E-4,9.505232E-4,1.135051E-4,9.203959E-4,4.111389E-5,1.624988E-4,0.002878183,1.534045E-6,1.189567E-8,4.336707E-6,7.976488,7.536916E-5,452533.7,452552.5
0.6550529,6.54746E-4,6.283185,3.141593,6.283185,999.0853,0.2365664,-1.723343E7,1289.674,1.741897E8,1289.674,0.9999938,0.7944221,3.671821E-6,0.04284179,3.910439E-5,0.005916123,4.406665E-6,0.1025291,0.00554063,0.001563793,8.874362E-8,0.02360837,1.486403E-4,8.391801E-4,7.810149E-4,1.964049E-4,0.001561589,2.665858E-4,9.147813E-6,0.01214261,0.001143261,7.779979E-4,9.517495E-4,1.12422E-4,9.176505E-4,4.070271E-5,1.60775E-4,0.002877869,1.499172E-6,1.148579E-8,4.235155E-6,7.976299,7.537035E-5,452523.0,452542.0
0.6996391,6.99378E-4,6.283185,3.141593,6.283185,998.8627,0.2365664,-1.451019E7,1288.987,1.740687E8,1288.987,0.9999939,0.7937993,3.504838E-6,0.04335838,3.683995E-5,0.005907715,4.187078E-6,0.1030703,0.005628168,0.001536409,8.118362E-8,0.02336196,1.420151E-4,8.58835E-4,7.877817E-4,1.880273E-4,0.00145072,2.558583E-4,8.69855E-6,0.01205331,0.001160411,7.948695E-4,9.68043E-4,9.905431E-5,8.813406E-4,3.549512E-5,1.390597E-4,0.002873717,1.096059E-6,7.122435E-9,3.06656E-6,7.973825,7.538715E-5,452383.0,452402.6
0.7145121,7.142684E-4,6.283185,3.141593,6.283185,998.7865,0.2365664,-1.152095E7,1288.763,1.740293E8,1288.763,0.9999939,0.7936014,3.4528E-6,0.04352361,3.620319E-5,0.005904913,4.12177E-6,0.1032424,0.00565637,0.001527556,7.894019E-8,0.02328154,1.399141E-4,8.651583E-4,7.898238E-4,1.853589E-4,0.001416166,2.524329E-4,8.554426E-6,0.01202395,0.001165884,8.003249E-4,9.732415E-4,9.516027E-5,8.698177E-4,3.393098E-5,1.325809E-4,0.002872404,9.886869E-7,6.085231E-9,2.757224E-6,7.973049,7.539291E-5,452339.3,452359.9
0.7176137,7.173738E-4,6.283185,3.141593,6.283185,998.7704,0.2365664,-1.144244E7,1288.717,1.740212E8,1288.717,0.9999939,0.7935606,3.44201E-6,0.0435577,3.609314E-5,0.005904333,4.105281E-6,0.1032778,0.005662189,0.001525729,7.846607E-8,0.0232649,1.394748E-4,8.664624E-4,7.902385E-4,1.848103E-4,0.001409122,2.517295E-4,8.517936E-6,0.01201786,0.001167009,8.01451E-4,9.743106E-4,9.43796E-5,8.67452E-4,3.361493E-5,1.312744E-4,0.002872136,9.677449E-7,5.889551E-9,2.697004E-6,7.97289,7.539412E-5,452330.5,452351.8
0.7199499,7.19713E-4,6.283185,3.141593,6.283185,998.7582,0.2365664,-1.212027E7,1288.682,1.74015E8,1288.682,0.9999939,0.7935301,3.433126E-6,0.0435833,3.599017E-5,0.005903895,4.093139E-6,0.1033043,0.00566656,0.001524356,7.808726E-8,0.02325239,1.391459E-4,8.674417E-4,7.905476E-4,1.843987E-4,0.001403847,2.512016E-4,8.495477E-6,0.01201328,0.001167854,8.022971E-4,9.75113E-4,9.379856E-5,8.656776E-4,3.337908E-5,1.303E-4,0.002871935,9.522818E-7,5.746485E-9,2.652563E-6,7.972771,7.539504E-5,452323.9,452345.6
0.7277084,7.274812E-4,6.283185,3.141593,6.283185,998.7181,0.2365664,-1.326136E7,1288.567,1.739948E8,1288.567,0.9999939,0.7934297,3.411681E-6,0.04366747,3.557049E-5,0.005902435,4.064276E-6,0.1033917,0.005680988,0.001519818,7.703539E-8,0.02321094,1.380881E-4,8.706729E-4,7.915489E-4,1.830426E-4,0.001386503,2.494574E-4,8.44318E-6,0.01199806,0.001170639,8.050949E-4,9.777585E-4,9.191707E-5,8.598321E-4,3.261074E-5,1.271292E-4,0.002871268,9.030062E-7,5.299731E-9,2.511096E-6,7.972381,7.539807E-5,452301.8,452323.6
0.8,7.998796E-4,6.283185,3.141593,6.283185,998.3313,0.2365664,-1.021885E7,1287.521,1.738107E8,1287.521,0.9999939,0.7925492,3.19122E-6,0.04441086,3.264342E-5,0.005888959,3.787601E-6,0.1041608,0.005809839,0.001479149,6.789415E-8,0.02283519,1.289088E-4,8.994392E-4,7.997034E-4,1.711158E-4,0.001237961,2.340757E-4,7.852046E-6,0.0118593,0.001195229,8.302101E-4,0.001001108,7.703869E-5,8.086126E-4,2.633558E-5,1.014305E-4,0.002865429,5.539361E-7,2.512208E-9,1.516244E-6,7.968996,7.542728E-5,452109.8,452131.5
0.8620837,8.620778E-4,6.283185,3.141593,6.283185,997.9838,0.2365664,-7224779.0,1286.656,1.736584E8,1286.656,0.9999939,0.791862,3.021414E-6,0.04499755,3.056712E-5,0.005877703,3.588831E-6,0.1047626,0.005913154,0.001446386,6.149253E-8,0.02252712,1.218419E-4,9.223388E-4,8.051936E-4,1.618076E-4,0.001127521,2.220435E-4,7.412171E-6,0.01174443,0.001214552,8.505182E-4,0.001019451,6.731047E-5,7.688612E-4,2.202854E-5,8.401523E-5,0.00286089,3.682144E-7,1.345796E-9,9.941877E-7,7.966413,7.545354E-5,451963.9,451987.4
0.9612951,9.615185E-4,6.283185,3.141593,6.283185,997.403,0.2365664,-6034830.0,1285.321,1.734235E8,1285.321,0.999994,0.7908747,2.80602E-6,0.0458504,2.758319E-5,0.005860507,3.330737E-6,0.1056314,0.006066214,0.001397665,5.342532E-8,0.02206036,1.119717E-4,9.558769E-4,8.115828E-4,1.484658E-4,9.778489E-4,2.047804E-4,6.843479E-6,0.01156913,0.001242524,8.809187E-4,0.001046008,5.576462E-5,7.12146E-4,1.67092E-5,6.27954E-5,0.002854352,1.956767E-7,5.113859E-10,5.167699E-7,7.962782,7.549748E-5,451757.6,451780.3
1.0,0.001000329,6.283185,3.141593,6.283185,997.1686,0.2365664,-5402810.0,1284.813,1.73334E8,1284.813,0.999994,0.7905207,2.729324E-6,0.04615878,2.658661E-5,0.005854102,3.243908E-6,0.1059439,0.006122399,0.001379746,5.078619E-8,0.02188621,1.085086E-4,9.680442E-4,8.134149E-4,1.437089E-4,9.270408E-4,1.986323E-4,6.64723E-6,0.01150347,0.001252592,8.921758E-4,0.00105557,5.222998E-5,6.919837E-4,1.504271E-5,5.622184E-5,0.002852003,1.538834E-7,3.54205E-10,4.028756E-7,7.961503,7.551523E-5,451684.9,451707.3
1.10824,0.001108913,6.283185,3.141593,6.283185,996.493,0.2365664,-3802706.0,1283.419,1.730886E8,1283.419,0.999994,0.7896082,2.53688E-6,0.04695974,2.418117E-5,0.005837155,3.031588E-6,0.1067508,0.006270361,0.00133253,4.456598E-8,0.02142114,9.979561E-5,9.996338E-4,8.169374E-4,1.315615E-4,8.036371E-4,1.829817E-4,6.160133E-6,0.01132772,0.001278574,9.220894E-4,0.001080263,4.435489E-5,6.405871E-4,1.130088E-5,4.161318E-5,0.002845935,7.997326E-8,1.301338E-10,2.042802E-7,7.958256,7.556643E-5,451501.2,451525.2
1.112594,0.001113282,6.283185,3.141593,6.283185,996.4651,0.2365664,-5397193.0,1283.363,1.730789E8,1283.363,0.999994,0.7895736,2.517339E-6,0.04699026,2.414704E-5,0.005836506,3.019768E-6,0.1067814,0.006276053,0.001330715,4.424776E-8,0.0214031,9.946743E-5,0.001000834,8.170368E-4,1.311057E-4,7.991928E-4,1.823971E-4,6.132233E-6,0.0113209,0.001279558,9.232472E-4,0.001081199,4.40882E-5,6.386607E-4,1.117425E-5,4.112285E-5,0.002845705,7.79363E-8,1.250954E-10,1.988783E-7,7.958134,7.556854E-5,451494.5,451519.0
1.155289,0.001156135,6.283185,3.141593,6.283185,996.1909,0.2365664,-3275032.0,1282.824,1.729839E8,1282.824,0.999994,0.7892435,2.463864E-6,0.04728226,2.323666E-5,0.005830236,2.953988E-6,0.1070742,0.006330837,0.001313235,4.231273E-8,0.02122848,9.642482E-5,0.001012325,8.178317E-4,1.267622E-4,7.57436E-4,1.768231E-4,5.981672E-6,0.01125482,0.001288968,9.344378E-4,0.001090154,4.164678E-5,6.202969E-4,1.001775E-5,3.665892E-5,0.002843492,6.074433E-8,8.553815E-11,1.535095E-7,7.956978,7.558934E-5,451428.9,451453.1
1.2,0.001201023,6.283185,3.141593,6.283185,995.8996,0.2365664,-2839728.0,1282.263,1.728852E8,1282.263,0.9999941,0.7889126,2.398009E-6,0.04757608,2.241919E-5,0.005823904,2.884437E-6,0.1073684,0.006386404,0.001295516,4.035747E-8,0.02105028,9.341616E-5,0.001023865,8.183902E-4,1.224365E-4,7.170012E-4,1.712868E-4,5.820075E-6,0.01118738,0.001298406,9.458499E-4,0.001099144,3.93723E-5,6.020082E-4,8.948296E-6,3.25537E-5,0.002841264,4.691854E-8,5.763042E-11,1.173508E-7,7.955827,7.561145E-5,451363.3,451387.2
1.4,0.001401982,6.283185,3.141593,6.283185,994.5535,0.2365664,-1339391.0,1279.802,1.724521E8,1279.802,0.9999942,0.7875886,2.145756E-6,0.04876159,1.936874E-5,0.00579843,2.626123E-6,0.1085483,0.006614913,0.001222867,3.339838E-8,0.02030696,8.188666E-5,0.001069907,8.180908E-4,1.055291E-4,5.703597E-4,1.498369E-4,5.21586E-6,0.0109063,0.001336045,9.934821E-4,0.00113512,3.177099E-5,5.303972E-4,5.506616E-6,1.952068E-5,0.002832233,1.533447E-8,1.030201E-11,3.655621E-8,7.951306,7.571379E-5,451106.1,451128.3
