Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H5_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H3_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_NC3H7_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H5-A_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_NC4H10_PFRC2 (),Mole_fraction_PC4H9_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC6H12_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC12H26_PFRC2 (),Mole_fraction_NC16H34_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.005030853,4.523048E-6,6.283185,3.141593,6.283185,1121.581,0.2365664,-1.658226E10,1477.412,2.072328E8,1477.412,0.9999924,0.8234887,2.686761E-4,0.02188015,0.002712539,0.00661152,2.137921E-4,0.07446512,2.425643E-4,0.003958805,0.002695019,2.210453E-5,0.02819039,0.001117134,3.082534E-4,4.715794E-4,5.724661E-4,9.494493E-6,0.006368672,0.01182278,6.038582E-4,2.390495E-4,2.740784E-4,0.001965651,0.00212064,5.125223E-4,0.00218423,0.003087982,2.076227E-4,1.851351E-5,0.001585169,8.139457,6.713864E-5,461731.4,461741.7
0.005079077,4.566043E-6,6.283185,3.141593,6.283185,1121.641,0.2365664,-1.63954E10,1477.247,2.072037E8,1477.247,0.9999924,0.82333,2.664934E-4,0.02195679,0.002689605,0.006618367,2.115678E-4,0.07459818,2.409777E-4,0.00397675,0.002693865,2.180661E-5,0.02820444,0.001114464,3.100874E-4,4.735858E-4,5.713939E-4,9.333465E-6,0.006356271,0.01183518,6.076032E-4,2.401674E-4,2.756163E-4,0.001948728,0.002118345,5.101574E-4,0.00217138,0.003086679,2.036898E-4,1.79874E-5,0.001562704,8.138109,6.713501E-5,461656.0,461666.8
0.005140612,4.620903E-6,6.283185,3.141593,6.283185,1121.717,0.2365664,-1.611626E10,1477.039,2.071672E8,1477.039,0.9999924,0.8231306,2.636985E-4,0.02205352,0.002660838,0.006626878,2.087742E-4,0.07476573,2.389769E-4,0.003999431,0.00269236,2.143519E-5,0.02822174,0.001111083,3.124108E-4,4.761272E-4,5.700304E-4,9.168064E-6,0.00634045,0.01185063,6.123363E-4,2.415832E-4,2.77562E-4,0.001927394,0.002115398,5.071625E-4,0.002155143,0.003085041,1.988028E-4,1.734067E-5,0.001534643,8.136416,6.713048E-5,461561.6,461573.0
0.005203323,4.676806E-6,6.283185,3.141593,6.283185,1121.792,0.2365664,-1.582521E10,1476.831,2.071306E8,1476.831,0.9999924,0.822931,2.609259E-4,0.02215085,0.00263216,0.006635292,2.060031E-4,0.07493369,2.36968E-4,0.004022291,0.002690788,2.106732E-5,0.0282386,0.001107676,3.147585E-4,4.786953E-4,5.686474E-4,9.000583E-6,0.006324262,0.01186598,6.171058E-4,2.430133E-4,2.795247E-4,0.00190596,0.002112373,5.041375E-4,0.002138784,0.003083399,1.939743E-4,1.670973E-5,0.001506751,8.134727,6.712598E-5,461465.9,461477.4
0.00558452,5.016551E-6,6.283185,3.141593,6.283185,1122.218,0.2365664,-1.449324E10,1475.634,2.069199E8,1475.634,0.9999924,0.8217808,2.453263E-4,0.02271791,0.002470506,0.00668142,1.905307E-4,0.07590434,2.254711E-4,0.004156226,0.002680523,1.903719E-5,0.02832829,0.001087675,3.286364E-4,4.938682E-4,5.603767E-4,8.117272E-6,0.006226333,0.01195114,6.450228E-4,2.514552E-4,2.910547E-4,0.001781751,0.00209362,4.862845E-4,0.002043073,0.003073925,1.674833E-4,1.338895E-5,0.001350612,8.125048,6.710052E-5,460919.2,460930.7
0.005608773,5.038162E-6,6.283185,3.141593,6.283185,1122.243,0.2365664,-1.440853E10,1475.561,2.069071E8,1475.561,0.9999924,0.8217111,2.44368E-4,0.02275264,0.002460915,0.006684089,1.896174E-4,0.07596338,2.247611E-4,0.004164466,0.002679835,1.891773E-5,0.02833338,0.001086434,3.294973E-4,4.948092E-4,5.598596E-4,8.039917E-6,0.006220169,0.01195613,6.467399E-4,2.519781E-4,2.917662E-4,0.001774192,0.002092409,4.851796E-4,0.002037196,0.003073351,1.659512E-4,1.320447E-5,0.001341407,8.124464,6.709901E-5,460886.4,460898.1
0.005772111,5.183698E-6,6.283185,3.141593,6.283185,1122.409,0.2365664,-1.377846E10,1475.084,2.06823E8,1475.084,0.9999923,0.8212523,2.383369E-4,0.02298252,0.002398032,0.00670129,1.835853E-4,0.07635246,2.20148E-4,0.004219125,0.002675105,1.815067E-5,0.02836521,0.00107823,3.352291E-4,5.010739E-4,5.563986E-4,7.679783E-6,0.006178619,0.01198841,6.581222E-4,2.55458E-4,2.964892E-4,0.001724305,0.002084218,4.77831E-4,0.001998247,0.003069564,1.560645E-4,1.203491E-5,0.001281498,8.120634,6.708909E-5,460669.4,460681.0
0.005894043,5.292326E-6,6.283185,3.141593,6.283185,1122.528,0.2365664,-1.35697E10,1474.739,2.067623E8,1474.739,0.9999923,0.8209202,2.340081E-4,0.02314981,0.002353124,0.006713309,1.792914E-4,0.07663446,2.168292E-4,0.004259022,0.002671473,1.761044E-5,0.028387,0.001072232,3.394364E-4,5.05671E-4,5.538434E-4,7.424931E-6,0.006147903,0.01201114,6.664249E-4,2.580099E-4,2.999419E-4,0.001688177,0.002078065,4.724473E-4,0.001969864,0.003066823,1.491409E-4,1.123756E-5,0.001238998,8.117871,6.708195E-5,460515.1,460527.5
0.005920089,5.315529E-6,6.283185,3.141593,6.283185,1122.553,0.2365664,-1.335027E10,1474.666,2.067495E8,1474.666,0.9999923,0.8208509,2.330583E-4,0.02318509,0.002343737,0.006715794,1.783927E-4,0.07669369,2.161266E-4,0.004267449,0.002670689,1.749783E-5,0.02839139,0.00107096,3.403276E-4,5.066446E-4,5.533012E-4,7.371784E-6,0.006141324,0.01201586,6.681783E-4,2.585501E-4,3.00672E-4,0.001680582,0.002076749,4.713088E-4,0.001963879,0.003066249,1.477104E-4,1.107512E-5,0.001230158,8.117296,6.708049E-5,460482.2,460494.6
0.005957037,5.348442E-6,6.283185,3.141593,6.283185,1122.588,0.2365664,-1.320086E10,1474.564,2.067316E8,1474.564,0.9999923,0.8207529,2.317609E-4,0.02323485,0.002330535,0.006719265,1.771277E-4,0.07677717,2.151355E-4,0.00427934,0.00266957,1.734012E-5,0.02839749,0.001069168,3.415867E-4,5.080204E-4,5.525337E-4,7.301564E-6,0.006132034,0.01202246,6.706523E-4,2.593133E-4,3.017025E-4,0.001669882,0.002074878,4.697007E-4,0.001955434,0.003065439,1.457102E-4,1.084935E-5,0.001217761,8.116483,6.707841E-5,460436.3,460448.8
0.008287217,7.422506E-6,6.283185,3.141593,6.283185,1124.226,0.2365664,-8.278199E9,1469.492,2.058388E8,1469.492,0.9999922,0.8158338,1.722941E-4,0.02585994,0.001720209,0.006853148,1.200316E-4,0.08101927,1.662571E-4,0.004917696,0.002592053,1.06598E-5,0.02856445,9.721112E-4,4.120583E-4,5.848852E-4,5.087131E-4,4.30927E-6,0.005580286,0.01228871,8.027548E-4,3.016592E-4,3.575092E-4,0.001135311,0.001957893,3.821136E-4,0.001512304,0.003024529,6.549711E-5,3.231063E-6,6.745793E-4,8.076771,6.698063E-5,458183.0,458194.7
0.009130269,8.172261E-6,6.283185,3.141593,6.283185,1124.635,0.2365664,-7.298959E9,1468.13,2.05599E8,1468.13,0.9999922,0.8144937,1.576158E-4,0.02662381,0.001571138,0.006875078,1.065256E-4,0.08219232,1.532604E-4,0.005106816,0.002563169,9.216719E-6,0.0285581,9.430194E-4,4.341479E-4,6.089076E-4,4.948687E-4,3.679502E-6,0.005399088,0.01233541,8.415941E-4,3.147494E-4,3.741992E-4,9.946441E-4,0.001917812,3.560168E-4,0.001386555,0.003013324,5.018081E-5,2.156051E-6,5.548361E-4,8.066354,6.695629E-5,457594.4,457606.1
0.009155949,8.195095E-6,6.283185,3.141593,6.283185,1124.646,0.2365664,-7.175718E9,1468.091,2.055923E8,1468.091,0.9999922,0.8144558,1.571957E-4,0.02664591,0.001566998,0.006875607,1.061486E-4,0.08222581,1.528915E-4,0.005112306,0.002562295,9.17773E-6,0.02855756,9.421711E-4,4.347983E-4,6.096143E-4,4.94462E-4,3.653706E-6,0.005393706,0.01233656,8.427194E-4,3.151332E-4,3.746846E-4,9.906999E-4,0.001916617,3.552609E-4,0.001382955,0.003013006,4.978295E-5,2.130132E-6,5.516107E-4,8.066062,6.695563E-5,457577.5,457589.0
0.009272215,8.298472E-6,6.283185,3.141593,6.283185,1124.697,0.2365664,-7.040527E9,1467.918,2.055618E8,1467.918,0.9999922,0.8142847,1.553734E-4,0.02674516,0.001548499,0.006877906,1.044754E-4,0.08237605,1.512476E-4,0.005136966,0.002558339,9.004808E-6,0.02855493,9.383643E-4,4.377268E-4,6.127955E-4,4.926298E-4,3.587305E-6,0.005369536,0.01234154,8.477725E-4,3.168603E-4,3.768657E-4,9.7307E-4,0.001911226,3.518648E-4,0.001366811,0.003011575,4.802508E-5,2.016882E-6,5.372809E-4,8.064746,6.69526E-5,457503.7,457515.4
0.00930842,8.330663E-6,6.283185,3.141593,6.283185,1124.713,0.2365664,-6.990368E9,1467.865,2.055524E8,1467.865,0.9999922,0.814232,1.548152E-4,0.0267758,0.001542835,0.006878592,1.039678E-4,0.08242236,1.507421E-4,0.005144584,0.002557108,8.952021E-6,0.02855406,9.37188E-4,4.386336E-4,6.137803E-4,4.920628E-4,3.55965E-6,0.005362054,0.01234303,8.493329E-4,3.173946E-4,3.775396E-4,9.676566E-4,0.001909554,3.508162E-4,0.001361836,0.003011134,4.749202E-5,1.982955E-6,5.329093E-4,8.064341,6.695167E-5,457481.1,457492.9
0.009497244,8.498544E-6,6.283185,3.141593,6.283185,1124.792,0.2365664,-6.782378E9,1467.592,2.055044E8,1467.592,0.9999922,0.8139619,1.519669E-4,0.0269336,0.001513896,0.006881942,1.013698E-4,0.08265996,1.481632E-4,0.005183844,0.002550707,8.684903E-6,0.02854885,9.311282E-4,4.433238E-4,6.188725E-4,4.891313E-4,3.439965E-6,0.005323252,0.01235035,8.573697E-4,3.201556E-4,3.810138E-4,9.400042E-4,0.001900884,3.454159E-4,0.001336288,0.003008873,4.481878E-5,1.815814E-6,5.107906E-4,8.062272,6.694692E-5,457364.5,457376.5
0.009593079,8.583745E-6,6.283185,3.141593,6.283185,1124.832,0.2365664,-6.671804E9,1467.456,2.054806E8,1467.456,0.9999922,0.8138273,1.505696E-4,0.02701244,0.001499622,0.006883503,1.000944E-4,0.08277835,1.468899E-4,0.005203479,0.002547466,8.554454E-6,0.02854593,9.28098E-4,4.456798E-4,6.214294E-4,4.876597E-4,3.381945E-6,0.005303788,0.01235377,8.613859E-4,3.215407E-4,3.827518E-4,9.263282E-4,0.001896515,3.427176E-4,0.001323568,0.003007748,4.352668E-5,1.736821E-6,4.999797E-4,8.061243,6.694457E-5,457307.6,457320.0
0.009612076,8.600633E-6,6.283185,3.141593,6.283185,1124.84,0.2365664,-6.684991E9,1467.43,2.054759E8,1467.43,0.9999922,0.8138008,1.502801E-4,0.02702797,0.001496816,0.006883802,9.98414E-5,0.08280166,1.466368E-4,0.005207347,0.002546824,8.528751E-6,0.02854534,9.274989E-4,4.461449E-4,6.21934E-4,4.873692E-4,3.365022E-6,0.005299958,0.01235443,8.621772E-4,3.218139E-4,3.830945E-4,9.236457E-4,0.001895652,3.421861E-4,0.001321066,0.003007527,4.327557E-5,1.721608E-6,4.978693E-4,8.061041,6.69441E-5,457296.5,457309.0
0.009733781,8.708828E-6,6.283185,3.141593,6.283185,1124.889,0.2365664,-6.540003E9,1467.262,2.054463E8,1467.262,0.9999922,0.8136333,1.485525E-4,0.0271267,0.001479079,0.006885634,9.825151E-5,0.08294921,1.450489E-4,0.005231952,0.002542722,8.368253E-6,0.02854116,9.237032E-4,4.491092E-4,6.251501E-4,4.855188E-4,3.298759E-6,0.005275376,0.01235848,8.672069E-4,3.235543E-4,3.852734E-4,9.066858E-4,0.001890144,3.388085E-4,0.001305195,0.003006125,4.170641E-5,1.627622E-6,4.846058E-4,8.059765,6.694118E-5,457224.5,457237.2
0.01006187,9.000477E-6,6.283185,3.141593,6.283185,1125.016,0.2365664,-6.275809E9,1466.821,2.053687E8,1466.821,0.9999921,0.813195,1.440248E-4,0.02738659,0.001433471,0.006889913,9.423792E-5,0.08333554,1.409194E-4,0.005296822,0.00253172,7.958192E-6,0.02852856,9.136817E-4,4.569776E-4,6.336801E-4,4.806169E-4,3.130348E-6,0.005210063,0.01236801,8.804524E-4,3.281639E-4,3.910217E-4,8.627626E-4,0.001875469,3.299204E-4,0.001263655,0.003002458,3.778136E-5,1.400423E-6,4.508562E-4,8.056439,6.693364E-5,457038.9,457052.2
0.01007897,9.015675E-6,6.283185,3.141593,6.283185,1125.022,0.2365664,-6.226899E9,1466.799,2.053648E8,1466.799,0.9999921,0.8131727,1.437954E-4,0.02739989,0.001431171,0.006890111,9.40349E-5,0.08335522,1.407079E-4,0.005300145,0.002531149,7.937661E-6,0.02852785,9.131673E-4,4.573828E-4,6.341192E-4,4.803649E-4,3.115984E-6,0.005206695,0.01236846,8.811305E-4,3.284008E-4,3.913164E-4,8.605443E-4,0.001874711,3.294659E-4,0.00126154,0.003002271,3.758848E-5,1.38956E-6,4.491751E-4,8.056271,6.693327E-5,457029.4,457042.7
0.01030631,9.21774E-6,6.283185,3.141593,6.283185,1125.105,0.2365664,-6.014307E9,1466.507,2.053135E8,1466.507,0.9999921,0.8128812,1.408909E-4,0.02757448,0.001401206,0.006892513,9.138667E-5,0.08361262,1.380007E-4,0.005343798,0.002523584,7.674878E-6,0.02851767,9.064315E-4,4.627255E-4,6.399054E-4,4.77043E-4,3.008292E-6,0.00516222,0.01237387,8.900283E-4,3.315214E-4,3.951864E-4,8.31695E-4,0.001864707,3.23502E-4,0.001233864,0.00299983,3.512754E-5,1.253567E-6,4.275193E-4,8.054073,6.69283E-5,456905.5,456919.0
0.01058737,9.467542E-6,6.283185,3.141593,6.283185,1125.204,0.2365664,-5.773493E9,1466.159,2.052522E8,1466.159,0.9999921,0.8125324,1.374074E-4,0.0277849,0.001365982,0.006894949,8.831632E-5,0.0839209,1.347756E-4,0.005396488,0.002514296,7.367768E-6,0.02850397,8.982874E-4,4.692226E-4,6.469343E-4,4.730139E-4,2.878236E-6,0.005108081,0.01237943,9.00754E-4,3.353063E-4,3.998605E-4,7.975907E-4,0.001852506,3.163234E-4,0.001200746,0.002996911,3.232777E-5,1.104696E-6,4.024012E-4,8.051454,6.692244E-5,456758.7,456772.2
0.01060319,9.481604E-6,6.283185,3.141593,6.283185,1125.21,0.2365664,-6.1032E9,1466.14,2.052488E8,1466.14,0.9999921,0.8125126,1.37217E-4,0.02779656,0.001364054,0.006895065,8.814986E-5,0.08393809,1.345965E-4,0.00539941,0.002513774,7.350972E-6,0.02850325,8.978341E-4,4.695846E-4,6.473256E-4,4.727893E-4,2.862611E-6,0.005105147,0.0123797,9.013485E-4,3.355168E-4,4.001199E-4,7.957204E-4,0.001851824,3.159254E-4,0.001198917,0.002996748,3.21777E-5,1.096899E-6,4.010392E-4,8.051304,6.692208E-5,456751.6,456765.7
0.01062104,9.497464E-6,6.283185,3.141593,6.283185,1125.216,0.2365664,-5.81355E9,1466.118,2.05245E8,1466.118,0.9999921,0.8124911,1.369888E-4,0.02780971,0.001361879,0.006895201,8.795833E-5,0.08395728,1.343939E-4,0.005402705,0.002513188,7.332068E-6,0.02850234,8.973232E-4,4.699928E-4,6.477671E-4,4.725368E-4,2.847447E-6,0.005101743,0.01238002,9.020189E-4,3.357542E-4,4.004124E-4,7.93618E-4,0.001851056,3.154776E-4,0.001196859,0.002996567,3.200941E-5,1.088177E-6,3.995099E-4,8.051144,6.692174E-5,456742.5,456756.5
0.01071962,9.585069E-6,6.283185,3.141593,6.283185,1125.249,0.2365664,-5.652404E9,1466.0,2.052242E8,1466.0,0.9999921,0.8123726,1.358287E-4,0.02788185,0.001349941,0.0068959,8.689939E-5,0.08406229,1.332922E-4,0.005420789,0.002509953,7.229808E-6,0.02849711,8.945277E-4,4.722379E-4,6.501943E-4,4.711469E-4,2.797837E-6,0.005083009,0.01238164,9.056964E-4,3.37059E-4,4.020176E-4,7.821338E-4,0.001846832,3.130206E-4,0.001185583,0.002995575,3.109896E-5,1.041449E-6,3.911961E-4,8.050259,6.691976E-5,456692.0,456706.0
0.01167627,1.043512E-5,6.283185,3.141593,6.283185,1125.55,0.2365664,-4.974648E9,1464.935,2.050367E8,1464.935,0.9999921,0.811291,1.254682E-4,0.02854817,0.001244276,0.006899567,7.778972E-5,0.08502087,1.235526E-4,0.005588376,0.00247904,6.348726E-6,0.02843948,8.687114E-4,4.933483E-4,6.729543E-4,4.581409E-4,2.416918E-6,0.004906929,0.01239062,9.396537E-4,3.4926E-4,4.168919E-4,6.802343E-4,0.001806994,2.904145E-4,0.001083011,0.002986522,2.359693E-5,6.839141E-7,3.200367E-4,8.042255,6.690185E-5,456240.6,456255.3
0.01184873,1.058834E-5,6.283185,3.141593,6.283185,1125.6,0.2365664,-4.894731E9,1464.755,2.050051E8,1464.755,0.9999921,0.8111085,1.237103E-4,0.02866217,0.001226995,0.006899708,7.632852E-5,0.08518288,1.219044E-4,0.005617127,0.00247357,6.207354E-6,0.02842814,8.642724E-4,4.970286E-4,6.769122E-4,4.558883E-4,2.355311E-6,0.004876359,0.0123911,9.454639E-4,3.513738E-4,4.194467E-4,6.635872E-4,0.001800035,2.865688E-4,0.001065776,0.002984999,2.247021E-5,6.347744E-7,3.088672E-4,8.040917,6.689891E-5,456167.1,456182.5
0.01428319,1.275056E-5,6.283185,3.141593,6.283185,1126.192,0.2365664,-3.653114E9,1462.595,2.046249E8,1462.595,0.9999921,0.808866,1.040907E-4,0.03010822,0.001025916,0.006889566,5.965391E-5,0.08717931,1.028233E-4,0.005984113,0.002399691,4.66517E-6,0.02824019,8.081093E-4,5.455831E-4,7.287321E-4,4.26605E-4,1.688425E-6,0.004474117,0.01236994,0.001019007,3.788665E-4,4.520262E-4,4.732024E-4,0.001708509,2.386328E-4,8.561799E-4,0.00296629,1.151486E-5,2.287699E-7,1.904199E-4,8.024837,6.686373E-5,455254.4,455269.4
0.01871297,1.668261E-5,6.283185,3.141593,6.283185,1126.91,0.2365664,-2.466884E9,1459.785,2.041303E8,1459.785,0.999992,0.8058613,8.132203E-5,0.03217766,7.923881E-4,0.006839566,4.167158E-5,0.08986199,7.994791E-5,0.006516636,0.002280215,3.077926E-6,0.02784629,7.280616E-4,6.217756E-4,8.080521E-4,3.826749E-4,1.027223E-6,0.00386531,0.0122538,0.001123507,4.203737E-4,4.99128E-4,2.693865E-4,0.001568701,1.744296E-4,5.911695E-4,0.002941526,3.699156E-6,4.028016E-8,8.422549E-5,8.004313,6.68211E-5,454092.6,454106.3
0.01890824,1.685589E-5,6.283185,3.141593,6.283185,1126.935,0.2365664,-2.424393E9,1459.683,2.041124E8,1459.683,0.999992,0.8057506,8.057794E-5,0.03225678,7.8461E-4,0.006836889,4.109628E-5,0.08996073,7.917789E-5,0.006537183,0.002275339,3.029098E-6,0.02782853,7.250211E-4,6.248622E-4,8.111983E-4,3.809531E-4,9.955457E-7,0.003841518,0.01224741,0.001127478,4.220109E-4,5.009371E-4,2.63167E-4,0.001563186,1.721173E-4,5.819766E-4,0.002940625,3.524969E-6,3.741244E-8,8.13679E-5,8.003579,6.681964E-5,454051.7,454065.6
0.0189327,1.687759E-5,6.283185,3.141593,6.283185,1126.938,0.2365664,-2.493655E9,1459.67,2.041101E8,1459.67,0.999992,0.8057363,8.049281E-5,0.03226661,7.836545E-4,0.006836548,4.103129E-5,0.08997318,7.908413E-5,0.006539738,0.002274729,3.023131E-6,0.02782641,7.246431E-4,6.25247E-4,8.115899E-4,3.807384E-4,1.017326E-6,0.003838648,0.01224659,0.001127971,4.222147E-4,5.011619E-4,2.624004E-4,0.001562497,1.718302E-4,5.80837E-4,0.002940511,3.503772E-6,3.706849E-8,8.101748E-5,8.003483,6.681944E-5,454048.4,454062.9
0.01897238,1.691281E-5,6.283185,3.141593,6.283185,1126.943,0.2365664,-2.453266E9,1459.649,2.041064E8,1459.649,0.999992,0.8057144,8.024871E-5,0.03228258,7.820984E-4,0.006836005,4.091959E-5,0.08999307,7.890848E-5,0.006543884,0.002273745,3.01251E-6,0.02782283,7.240176E-4,6.258717E-4,8.12226E-4,3.803914E-4,9.984567E-7,0.003833844,0.01224529,0.001128774,4.225455E-4,5.015284E-4,2.611627E-4,0.001561384,1.713659E-4,5.789949E-4,0.002940332,3.469672E-6,3.651747E-8,8.045259E-5,8.003338,6.681918E-5,454040.1,454054.6
0.01908979,1.701699E-5,6.283185,3.141593,6.283185,1126.957,0.2365664,-2.404253E9,1459.588,2.040957E8,1459.588,0.999992,0.8056489,7.983547E-5,0.03232958,7.775103E-4,0.006834386,4.058565E-5,0.09005148,7.843101E-5,0.006556093,0.002270836,2.983649E-6,0.02781218,7.222074E-4,6.277137E-4,8.141013E-4,3.793676E-4,9.867719E-7,0.003819685,0.01224143,0.001131133,4.235201E-4,5.02604E-4,2.575424E-4,0.001558102,1.700009E-4,5.735849E-4,0.002939801,3.370817E-6,3.493635E-8,7.880611E-5,8.002905,6.681835E-5,454015.9,454030.4
0.01923583,1.714657E-5,6.283185,3.141593,6.283185,1126.975,0.2365664,-2.356382E9,1459.514,2.040827E8,1459.514,0.999992,0.8055682,7.932267E-5,0.03238762,7.718607E-4,0.006832353,4.016533E-5,0.09012352,7.787998E-5,0.006571177,0.002267231,2.949246E-6,0.02779888,7.199825E-4,6.299953E-4,8.1642E-4,3.781009E-4,9.662362E-7,0.003802203,0.01223655,0.001134043,4.247257E-4,5.039311E-4,2.531264E-4,0.001554043,1.683212E-4,5.669403E-4,0.002939144,3.252072E-6,3.307006E-8,7.680988E-5,8.002372,6.681729E-5,453986.2,454000.8
0.02250767,2.004932E-5,6.283185,3.141593,6.283185,1127.319,0.2365664,-1.894417E9,1458.036,2.038225E8,1458.036,0.999992,0.8039421,6.922362E-5,0.0335814,6.657201E-4,0.006784227,3.276758E-5,0.0915732,6.74732E-5,0.006883956,0.002190402,2.315335E-6,0.02750051,6.745808E-4,6.786674E-4,8.649681E-4,3.51701E-4,7.096134E-7,0.003438982,0.01211961,0.001193677,4.49998E-4,5.312988E-4,1.748888E-4,0.001469288,1.353552E-4,4.39342E-4,0.002925999,1.479785E-6,9.890754E-9,4.378535E-5,7.991823,6.679686E-5,453388.5,453403.1
0.02408266,2.144634E-5,6.283185,3.141593,6.283185,1127.452,0.2365664,-1.730218E9,1457.42,2.037141E8,1457.42,0.999992,0.8032617,6.539788E-5,0.03409453,6.253603E-4,0.006760052,3.008935E-5,0.09217874,6.346858E-5,0.007019784,0.002155866,2.085882E-6,0.02735893,6.55221E-4,7.006366E-4,8.862761E-4,3.401849E-4,6.147271E-7,0.003282148,0.01205987,0.00121918,4.611309E-4,5.430941E-4,1.481907E-4,0.001432215,1.222135E-4,3.900439E-4,0.002920555,1.023276E-6,5.616684E-9,3.367038E-5,7.987506,6.678898E-5,453145.3,453159.8
0.02513241,2.237739E-5,6.283185,3.141593,6.283185,1127.531,0.2365664,-1.636326E9,1457.037,2.036466E8,1457.037,0.999992,0.8028379,6.312763E-5,0.03441819,6.013806E-4,0.006743777,2.855376E-5,0.0925556,6.109018E-5,0.00710592,0.002133626,1.952851E-6,0.02726559,6.430685E-4,7.14831E-4,8.998234E-4,3.328774E-4,5.617947E-7,0.003183339,0.01201936,0.001235224,4.682374E-4,5.50541E-4,1.332904E-4,0.001408661,1.142717E-4,3.607143E-4,0.00291718,8.027215E-7,3.87005E-9,2.833042E-5,7.984844,6.67843E-5,452996.2,453010.8
0.02533254,2.255489E-5,6.283185,3.141593,6.283185,1127.546,0.2365664,-1.703686E9,1456.965,2.036339E8,1456.965,0.999992,0.8027587,6.26864E-5,0.03447833,5.97054E-4,0.006740662,2.827918E-5,0.09262564,6.064367E-5,0.007121967,0.002129452,1.92872E-6,0.02724815,6.408042E-4,7.174984E-4,9.023494E-4,3.315157E-4,5.646014E-7,0.003165192,0.01201159,0.001238204,4.695653E-4,5.519266E-4,1.306778E-4,0.001404268,1.128258E-4,3.554133E-4,0.002916555,7.666206E-7,3.606196E-9,2.741853E-5,7.984346,6.678344E-5,452971.9,452987.8
0.02536095,2.258008E-5,6.283185,3.141593,6.283185,1127.547,0.2365664,-1.639002E9,1456.954,2.036321E8,1456.954,0.999992,0.8027479,6.254873E-5,0.03448685,5.96437E-4,0.006740225,2.824017E-5,0.0926355,6.056311E-5,0.007124237,0.002128863,1.924741E-6,0.02724567,6.404744E-4,7.178764E-4,9.027073E-4,3.313236E-4,5.575238E-7,0.003162604,0.0120105,0.001238627,4.697533E-4,5.521239E-4,1.303126E-4,0.001403647,1.126224E-4,3.546685E-4,0.002916469,7.616359E-7,3.570274E-9,2.729168E-5,7.984278,6.678335E-5,452968.1,452984.0
0.02545623,2.266458E-5,6.283185,3.141593,6.283185,1127.554,0.2365664,-1.632689E9,1456.921,2.036262E8,1456.921,0.999992,0.8027109,6.236814E-5,0.0345153,5.943139E-4,0.006738749,2.808548E-5,0.09266843,6.033144E-5,0.007131821,0.002126888,1.913239E-6,0.02723732,6.394021E-4,7.191406E-4,9.039038E-4,3.306797E-4,5.442498E-7,0.003153998,0.01200682,0.001240036,4.703816E-4,5.527793E-4,1.29098E-4,0.001401571,1.119435E-4,3.521847E-4,0.002916177,7.451877E-7,3.452726E-9,2.687123E-5,7.984046,6.678295E-5,452955.7,452971.9
0.02579939,2.296892E-5,6.283185,3.141593,6.283185,1127.577,0.2365664,-1.698224E9,1456.799,2.036048E8,1456.799,0.999992,0.8025786,6.16291E-5,0.03461687,5.870365E-4,0.006733417,2.764875E-5,0.09278588,5.958058E-5,0.007158932,0.002119807,1.873594E-6,0.02720741,6.355848E-4,7.236729E-4,9.081798E-4,3.283787E-4,5.423222E-7,0.00312326,0.01199349,0.001245065,4.726302E-4,5.55119E-4,1.248421E-4,0.001394146,1.095353E-4,3.433951E-4,0.002915133,6.888543E-7,3.060347E-9,2.541108E-5,7.983218,6.678158E-5,452913.0,452930.4
