Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H8_PFRC2 (),Mass_fraction_C3H6_PFRC2 (),Mass_fraction_C3H5-A_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_IC4H10_PFRC2 (),Mass_fraction_IC4H9_PFRC2 (),Mass_fraction_TC4H9_PFRC2 (),Mass_fraction_IC4H8_PFRC2 (),Mass_fraction_IC4H7_PFRC2 (),Mass_fraction_C4H8-1_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C5H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_LC5H8_PFRC2 (),Mass_fraction_NC7H14_PFRC2 (),Mass_fraction_IC8H16_PFRC2 (),Mass_fraction_DIMEPTD_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_NC10H20_PFRC2 (),Mass_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
12.6,0.01138924,6.283185,3.141593,6.283185,1046.965,0.235397,6919876.0,1319.364,1.794152E8,1319.364,1.000005,0.1956444,2.478105E-7,0.2685989,1.350188E-5,0.003079077,0.18707,0.1601011,1.191308E-5,9.533944E-4,5.041558E-6,0.002602654,9.143293E-4,9.85151E-9,1.33166E-11,2.291155E-11,8.802777E-6,4.371615E-7,8.35897E-6,0.006352701,0.007832712,0.1088052,0.005284966,0.01305336,1.452409E-6,4.16503E-8,1.260661E-17,3.949098E-12,0.01482728,-5.8075E-7,-5.062012E-302,7.748156,7.15678E-5,440449.5,440449.9
12.8,0.01158043,6.283185,3.141593,6.283185,1045.189,0.235397,6936414.0,1317.204,1.790351E8,1317.204,1.000005,0.1956323,2.403991E-7,0.2686545,1.310063E-5,0.003118854,0.1870228,0.1599407,1.206363E-5,9.52018E-4,4.976003E-6,0.002587629,9.075936E-4,1.000958E-8,1.315259E-11,2.277417E-11,8.847728E-6,4.313486E-7,8.450927E-6,0.006391437,0.007857165,0.1089418,0.005284789,0.01306296,1.469546E-6,5.745866E-8,1.293325E-17,4.155458E-12,0.0147549,-6.335462E-7,-5.062012E-302,7.748616,7.168942E-5,440475.9,440476.3
13.0,0.01177197,6.283185,3.141593,6.283185,1043.416,0.2353971,6949086.0,1315.049,1.786559E8,1315.049,1.000005,0.1956201,2.332025E-7,0.2687083,1.271072E-5,0.003158784,0.1869812,0.159778,1.221519E-5,9.507201E-4,4.910898E-6,0.002572958,9.010144E-4,1.017074E-8,1.299128E-11,2.264004E-11,8.893302E-6,4.256246E-7,8.538466E-6,0.006430286,0.007881323,0.1090747,0.005284926,0.01307232,1.485657E-6,5.49543E-8,1.327127E-17,4.374254E-12,0.0146854,-6.449947E-7,-5.062012E-302,7.749082,7.181121E-5,440502.5,440502.9
13.2,0.01196382,6.283185,3.141593,6.283185,1041.647,0.2353971,6955335.0,1312.899,1.782774E8,1312.899,1.000005,0.1956077,2.261944E-7,0.2687603,1.233101E-5,0.003198833,0.1869444,0.1596134,1.236744E-5,9.494817E-4,4.845826E-6,0.002558594,8.945676E-4,1.033424E-8,1.283154E-11,2.250723E-11,8.939343E-6,4.199335E-7,8.625322E-6,0.006469214,0.007905212,0.1092045,0.005285326,0.01308148,1.502261E-6,5.082102E-8,1.361804E-17,4.602424E-12,0.01461838,-6.17554E-7,-5.062012E-302,7.749553,7.193319E-5,440529.3,440529.7
13.4,0.01215598,6.283185,3.141593,6.283185,1039.881,0.2353971,6956887.0,1310.753,1.778997E8,1310.753,1.000005,0.1955951,2.193834E-7,0.2688107,1.196191E-5,0.003238996,0.1869123,0.1594471,1.25204E-5,9.483085E-4,4.781637E-6,0.002544537,8.882531E-4,1.05003E-8,1.267396E-11,2.237676E-11,8.985781E-6,4.142994E-7,8.713498E-6,0.006508208,0.007928819,0.109331,0.00528598,0.01309044,1.519823E-6,4.796527E-8,1.39752E-17,4.84147E-12,0.01455382,-5.714088E-7,-5.062012E-302,7.750027,7.205538E-5,440556.4,440556.8
13.6,0.01234848,6.283185,3.141593,6.283185,1038.117,0.2353971,6953461.0,1308.611,1.775227E8,1308.611,1.000005,0.1955825,2.127755E-7,0.2688595,1.160382E-5,0.003279267,0.1868846,0.1592794,1.267421E-5,9.472219E-4,4.719992E-6,0.002530782,8.820692E-4,1.06693E-8,1.251935E-11,2.225003E-11,9.032548E-6,4.087304E-7,8.810483E-6,0.006547253,0.007952136,0.1094543,0.005286875,0.0130992,1.538064E-6,6.039298E-8,1.43432E-17,5.093139E-12,0.01449167,-6.020912E-7,-5.062012E-302,7.750505,7.217778E-5,440583.7,440584.1
13.8,0.01254131,6.283185,3.141593,6.283185,1036.357,0.2353972,6946888.0,1306.474,1.771465E8,1306.474,1.000005,0.1955698,2.06367E-7,0.2689067,1.125631E-5,0.003319642,0.1868613,0.1591102,1.282889E-5,9.462102E-4,4.660115E-6,0.00251733,8.760177E-4,1.084146E-8,1.236753E-11,2.212686E-11,9.079594E-6,4.03243E-7,8.907959E-6,0.006586347,0.007975151,0.1095745,0.005288006,0.01310776,1.5556E-6,6.445125E-8,1.472342E-17,5.359662E-12,0.0144319,-6.434208E-7,-5.062012E-302,7.750986,7.230037E-5,440611.2,440611.5
14.0,0.01273448,6.283185,3.141593,6.283185,1034.6,0.2353973,6935300.0,1304.34,1.767709E8,1304.34,1.000006,0.195557,2.001207E-7,0.2689522,1.091759E-5,0.003360105,0.186842,0.1589399,1.298416E-5,9.452472E-4,4.598954E-6,0.002504173,8.700928E-4,1.101618E-8,1.221652E-11,2.200374E-11,9.126857E-6,3.977836E-7,9.001871E-6,0.006625463,0.007997861,0.1096915,0.00528936,0.01311613,1.573242E-6,6.022369E-8,1.51135E-17,5.638784E-12,0.01437445,-6.177675E-7,-5.062012E-302,7.75147,7.242318E-5,440638.7,440639.1
14.2,0.01292796,6.283185,3.141593,6.283185,1032.845,0.2353973,6919856.0,1302.209,1.763959E8,1302.209,1.000006,0.1955441,1.940512E-7,0.2689964,1.058835E-5,0.003400632,0.1868262,0.1587688,1.313993E-5,9.443358E-4,4.539122E-6,0.002491269,8.642755E-4,1.119324E-8,1.20673E-11,2.188246E-11,9.174241E-6,3.923637E-7,9.097228E-6,0.006664585,0.008020299,0.1098059,0.005290894,0.01312434,1.591643E-6,5.687598E-8,1.551397E-17,5.930154E-12,0.01431894,-5.805826E-7,-5.062012E-302,7.751955,7.254622E-5,440666.4,440666.8
14.4,0.01312176,6.283185,3.141593,6.283185,1031.093,0.2353973,6900708.0,1300.082,1.760215E8,1300.082,1.000006,0.1955311,1.881518E-7,0.2690392,1.026829E-5,0.003441219,0.1868138,0.1585969,1.32962E-5,9.434798E-4,4.479973E-6,0.002478631,8.585717E-4,1.137289E-8,1.191978E-11,2.176282E-11,9.221693E-6,3.869897E-7,9.194695E-6,0.006703697,0.00804244,0.1099175,0.005292611,0.01313237,1.610897E-6,5.616853E-8,1.592577E-17,6.235714E-12,0.01426546,-5.360692E-7,-5.062012E-302,7.752443,7.26695E-5,440694.2,440694.6
14.6,0.0133159,6.283185,3.141593,6.283185,1029.343,0.2353973,6878053.0,1297.958,1.756477E8,1297.958,1.000006,0.1955182,1.824271E-7,0.2690806,9.957679E-6,0.003481858,0.1868047,0.1584244,1.345305E-5,9.426887E-4,4.422697E-6,0.002466254,8.52979E-4,1.155535E-8,1.177455E-11,2.164592E-11,9.269171E-6,3.816706E-7,9.297718E-6,0.006742791,0.008064284,0.1100264,0.0052945,0.01314023,1.630798E-6,6.275796E-8,1.634938E-17,6.556732E-12,0.01421395,-5.298754E-7,-5.062012E-302,7.752931,7.2793E-5,440722.1,440722.5
14.8,0.01351036,6.283185,3.141593,6.283185,1027.596,0.2353973,6852260.0,1295.838,1.752744E8,1295.838,1.000006,0.1955052,1.768736E-7,0.2691207,9.656303E-6,0.003522542,0.1867987,0.1582515,1.361053E-5,9.419688E-4,4.367489E-6,0.00245413,8.47495E-4,1.174082E-8,1.163171E-11,2.153198E-11,9.316631E-6,3.764114E-7,9.407592E-6,0.006781856,0.008085831,0.1101326,0.005296548,0.01314793,1.650946E-6,7.705973E-8,1.678542E-17,6.894915E-12,0.01416432,-5.898793E-7,-5.062012E-302,7.753421,7.291675E-5,440750.1,440750.5
15.0,0.01370516,6.283185,3.141593,6.283185,1025.852,0.2353973,6823596.0,1293.72,1.749017E8,1293.72,1.000006,0.1954921,1.714847E-7,0.2691595,9.363793E-6,0.00356326,0.1867956,0.1580782,1.376865E-5,9.413195E-4,4.313973E-6,0.002442251,8.421168E-4,1.19294E-8,1.149109E-11,2.142068E-11,9.364027E-6,3.712102E-7,9.52299E-6,0.00682088,0.00810708,0.1102363,0.005298745,0.01315548,1.670892E-6,9.494667E-8,1.723428E-17,7.251818E-12,0.0141165,-7.145619E-7,-5.062012E-302,7.753911,7.304074E-5,440778.1,440778.5
15.2,0.01390028,6.283185,3.141593,6.283185,1024.11,0.2353973,6792549.0,1291.605,1.745294E8,1291.605,1.000006,0.1954791,1.662452E-7,0.269197,9.079205E-6,0.003604004,0.1867952,0.1579048,1.392729E-5,9.407241E-4,4.260542E-6,0.002430614,8.368422E-4,1.212092E-8,1.13517E-11,2.131034E-11,9.411329E-6,3.660544E-7,9.637212E-6,0.006859853,0.008128032,0.1103374,0.005301081,0.01316286,1.690453E-6,1.039265E-7,1.769583E-17,7.627888E-12,0.01407042,-8.338362E-7,-5.062012E-302,7.754401,7.316498E-5,440806.2,440806.6
15.4,0.01409574,6.283185,3.141593,6.283185,1022.371,0.2353973,6757017.0,1289.492,1.741577E8,1289.492,1.000006,0.195466,1.611346E-7,0.2692334,8.801996E-6,0.003644754,0.1867974,0.1577314,1.408622E-5,9.401737E-4,4.205494E-6,0.002419214,8.31667E-4,1.23149E-8,1.121269E-11,2.119917E-11,9.458493E-6,3.609026E-7,9.751643E-6,0.006898749,0.008148685,0.1104361,0.00530355,0.0131701,1.710045E-6,1.143479E-7,1.816797E-17,8.021154E-12,0.01402605,-9.397538E-7,-5.062012E-302,7.754891,7.328947E-5,440834.3,440834.6
15.6,0.01429153,6.283185,3.141593,6.283185,1020.633,0.2353973,6722142.0,1287.383,1.737863E8,1287.383,1.000007,0.1954529,1.562591E-7,0.2692685,8.53687E-6,0.003685531,0.1868021,0.157558,1.42467E-5,9.398179E-4,4.164544E-6,0.002408042,8.265928E-4,1.251395E-8,1.1082E-11,2.110219E-11,9.505466E-6,3.559217E-7,9.913275E-6,0.006937584,0.008169042,0.1105325,0.005306133,0.01317719,1.726757E-6,2.002509E-7,1.865878E-17,8.444255E-12,0.01398327,-1.649049E-6,-5.062012E-302,7.755381,7.341422E-5,440862.6,440863.0
15.8,0.01448768,6.283185,3.141593,6.283185,1018.898,0.2353974,6682750.0,1285.276,1.734155E8,1285.276,1.000007,0.1954399,1.514149E-7,0.2693025,8.273691E-6,0.003726283,0.186809,0.1573848,1.440662E-5,9.393678E-4,4.106504E-6,0.00239711,8.216196E-4,1.271426E-8,1.094427E-11,2.099073E-11,9.55224E-6,3.508544E-7,1.001284E-5,0.006976309,0.008189083,0.1106263,0.005308839,0.01318413,1.742307E-6,1.650219E-7,1.91588E-17,8.885988E-12,0.01394215,-1.685907E-6,-5.062012E-302,7.75587,7.353922E-5,440890.6,440890.9
16.0,0.01468414,6.283185,3.141593,6.283185,1017.166,0.2353974,6640818.0,1283.171,1.73045E8,1283.171,1.000007,0.1954269,1.467032E-7,0.2693354,8.017515E-6,0.003766997,0.1868178,0.1572119,1.456629E-5,9.389225E-4,4.049499E-6,0.002386386,8.167289E-4,1.291597E-8,1.080708E-11,2.087899E-11,9.598756E-6,3.457698E-7,1.010842E-5,0.007014913,0.008208844,0.1107181,0.005311643,0.01319095,1.75868E-6,1.285655E-7,1.966675E-17,9.340201E-12,0.01390245,-1.620606E-6,-5.062012E-302,7.756359,7.366449E-5,440918.4,440918.8
16.2,0.01488094,6.283185,3.141593,6.283185,1015.435,0.2353974,6596596.0,1281.069,1.72675E8,1281.069,1.000007,0.1954139,1.421386E-7,0.2693672,7.769364E-6,0.003807661,0.1868285,0.1570395,1.472582E-5,9.385084E-4,3.995148E-6,0.002375887,8.119282E-4,1.311959E-8,1.067207E-11,2.076996E-11,9.644937E-6,3.407234E-7,1.02105E-5,0.007053376,0.008228296,0.1108076,0.005314544,0.01319764,1.776167E-6,1.084355E-7,2.01868E-17,9.810493E-12,0.01386423,-1.554002E-6,-5.062012E-302,7.756846,7.379004E-5,440946.2,440946.6
16.4,0.01507809,6.283185,3.141593,6.283185,1013.707,0.2353975,6550409.0,1278.968,1.723053E8,1278.968,1.000007,0.1954009,1.377113E-7,0.2693979,7.528657E-6,0.003848268,0.1868411,0.1568676,1.488529E-5,9.381296E-4,3.942783E-6,0.002365608,8.072172E-4,1.332552E-8,1.053881E-11,2.066285E-11,9.690752E-6,3.357376E-7,1.031838E-5,0.007091691,0.008247439,0.1108949,0.005317533,0.0132042,1.794787E-6,9.687677E-8,2.072093E-17,1.030031E-11,0.01382746,-1.485752E-6,-5.062012E-302,7.757332,7.391585E-5,440973.9,440974.3
16.6,0.01527556,6.283185,3.141593,6.283185,1011.98,0.2353975,6502518.0,1276.87,1.71936E8,1276.87,1.000007,0.195388,1.334169E-7,0.2694277,7.295116E-6,0.003888817,0.1868552,0.1566963,1.504475E-5,9.377899E-4,3.892125E-6,0.002355522,8.025855E-4,1.353369E-8,1.040724E-11,2.05576E-11,9.736219E-6,3.307962E-7,1.043258E-5,0.007129867,0.008266308,0.1109802,0.005320592,0.01321064,1.814393E-6,9.356305E-8,2.126876E-17,1.081055E-11,0.01379193,-1.442405E-6,-5.062012E-302,7.757816,7.404194E-5,441001.5,441001.9
16.8,0.01547336,6.283185,3.141593,6.283185,1010.256,0.2353975,6453115.0,1274.774,1.715671E8,1274.774,1.000007,0.1953751,1.292472E-7,0.2694565,7.06829E-6,0.003929293,0.1868709,0.1565257,1.520413E-5,9.374839E-4,3.842093E-6,0.002345638,7.980378E-4,1.374426E-8,1.027692E-11,2.045333E-11,9.781288E-6,3.258981E-7,1.054918E-5,0.007167883,0.008284883,0.1110635,0.005323722,0.01321697,1.834965E-6,9.058708E-8,2.183112E-17,1.134435E-11,0.01375769,-1.385738E-6,-5.062012E-302,7.758299,7.416832E-5,441029.1,441029.4
17.0,0.01567149,6.283185,3.141593,6.283185,1008.534,0.2353975,6401957.0,1272.679,1.711984E8,1272.679,1.000007,0.1953623,1.251947E-7,0.2694844,6.847816E-6,0.003969685,0.186888,0.1563559,1.536336E-5,9.372088E-4,3.792241E-6,0.002335955,7.935723E-4,1.395717E-8,1.014752E-11,2.034944E-11,9.825936E-6,3.210324E-7,1.06673E-5,0.007205725,0.008303164,0.1111449,0.005326917,0.01322319,1.856488E-6,8.736138E-8,2.240737E-17,1.190259E-11,0.01372469,-1.309674E-6,-5.062012E-302,7.758779,7.429499E-5,441056.4,441056.8
17.2,0.01586997,6.283185,3.141593,6.283185,1006.813,0.2353975,6349188.0,1270.587,1.708301E8,1270.587,1.000008,0.1953495,1.212635E-7,0.2695114,6.633962E-6,0.004009984,0.1869064,0.156187,1.552248E-5,9.369761E-4,3.743692E-6,0.002326468,7.891874E-4,1.417252E-8,1.001973E-11,2.02472E-11,9.870138E-6,3.162056E-7,1.079165E-5,0.007243385,0.008321153,0.1112243,0.00533017,0.01322929,1.878832E-6,9.242503E-8,2.299779E-17,1.248683E-11,0.01369289,-1.271007E-6,-5.062012E-302,7.759257,7.442193E-5,441083.7,441084.1
17.4,0.01606879,6.283185,3.141593,6.283185,1005.095,0.2353975,6294961.0,1268.496,1.704622E8,1268.496,1.000008,0.1953369,1.174546E-7,0.2695375,6.42681E-6,0.004050183,0.1869261,0.1560189,1.568163E-5,9.368066E-4,3.697373E-6,0.002317173,7.848819E-4,1.439057E-8,9.894047E-12,2.014763E-11,9.913872E-6,3.114295E-7,1.092905E-5,0.007280853,0.008338853,0.1113018,0.005333475,0.01323529,1.901578E-6,1.183519E-7,2.360338E-17,1.309998E-11,0.01366224,-1.35906E-6,-5.062012E-302,7.759732,7.454917E-5,441110.9,441111.3
17.54864,0.01621677,6.283185,3.141593,6.283185,1003.819,0.2353975,6265534.0,1266.943,1.701888E8,1266.943,1.000008,0.1953275,1.14654E-7,0.2695563,6.278201E-6,0.004080003,0.1869416,0.1558947,1.580073E-5,9.368407E-4,3.661892E-6,0.002310389,7.81733E-4,1.455556E-8,9.801689E-12,2.007265E-11,9.946069E-6,3.079312E-7,1.109217E-5,0.00730857,0.008351822,0.1113582,0.005335962,0.01323968,1.914596E-6,1.806632E-7,2.406419E-17,1.357818E-11,0.01364019,-1.72144E-6,-5.062012E-302,7.760084,7.464393E-5,441131.2,441131.5
17.6,0.01626795,6.283185,3.141593,6.283185,1003.378,0.2353975,6240790.0,1266.407,1.700945E8,1266.407,1.000008,0.1953242,1.13681E-7,0.2695627,6.221538E-6,0.004090281,0.1869471,0.1558519,1.584165E-5,9.368297E-4,3.637619E-6,0.002308073,7.806548E-4,1.461252E-8,9.763938E-12,2.003695E-11,9.957138E-6,3.066706E-7,1.113483E-5,0.007318099,0.008356261,0.1113774,0.00533683,0.01324119,1.91341E-6,1.692371E-7,2.422373E-17,1.375137E-11,0.01363273,-1.718275E-6,-5.062012E-302,7.760205,7.467671E-5,441138.1,441138.4
17.8,0.01646747,6.283185,3.141593,6.283185,1001.664,0.2353976,6181354.0,1264.32,1.697271E8,1264.32,1.000008,0.1953117,1.100657E-7,0.2695871,6.024551E-6,0.004130192,0.186969,0.1556861,1.599949E-5,9.366621E-4,3.589896E-6,0.002299175,7.765026E-4,1.483344E-8,9.637564E-12,1.99331E-11,9.999841E-6,3.017918E-7,1.124161E-5,0.007355065,0.00837336,0.1114512,0.005340238,0.01324698,1.910147E-6,1.495533E-7,2.484867E-17,1.443701E-11,0.01360439,-1.804164E-6,-5.062012E-302,7.760675,7.480453E-5,441164.8,441165.2
18.0,0.01666731,6.283185,3.141593,6.283185,999.9512,0.2353976,6124000.0,1262.234,1.6936E8,1262.234,1.000008,0.1952992,1.065865E-7,0.2696106,5.835041E-6,0.004169981,0.1869917,0.1555212,1.615695E-5,9.365059E-4,3.547784E-6,0.002290443,7.724217E-4,1.505653E-8,9.514969E-12,1.983552E-11,1.004199E-5,2.970889E-7,1.134819E-5,0.007391829,0.008390194,0.1115233,0.005343672,0.01325268,1.909016E-6,1.17164E-7,2.549306E-17,1.514259E-11,0.01357699,-1.768608E-6,-7.35792E-303,7.761142,7.493266E-5,441191.4,441191.8
18.2,0.01686749,6.283185,3.141593,6.283185,998.2403,0.2353976,6065868.0,1260.15,1.689932E8,1260.15,1.000008,0.1952869,1.032249E-7,0.2696334,5.651923E-6,0.00420964,0.1870154,0.1553576,1.631452E-5,9.36443E-4,3.506874E-6,0.002281886,7.684151E-4,1.528269E-8,9.395282E-12,1.974232E-11,1.008358E-5,2.924729E-7,1.148685E-5,0.007428371,0.008406749,0.1115937,0.005347132,0.01325829,1.909518E-6,1.371248E-7,2.615747E-17,1.587579E-11,0.01355057,-1.991057E-6,-4.290926E-303,7.761606,7.506109E-5,441217.9,441218.3
