Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_IC4H10_PFRC2 (),Mole_fraction_IC4H8_PFRC2 (),Mole_fraction_IC4H7_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H8-2_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_B1M2_PFRC2 (),Mole_fraction_B1M3_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_IC8H16_PFRC2 (),Mole_fraction_DIMEPTD_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Mole_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),UHC_Sens_GasRxn#32_PFRC2 (),UHC_Sens_GasRxn#154_PFRC2 (),UHC_Sens_GasRxn#381_PFRC2 (),UHC_Sens_GasRxn#620_PFRC2 (),UHC_Sens_GasRxn#1148_PFRC2 (),UHC_Sens_GasRxn#2803_PFRC2 (),UHC_Sens_GasRxn#8284_PFRC2 (),UHC_Sens_GasRxn#8287_PFRC2 (),UHC_Sens_GasRxn#11455_PFRC2 (),UHC_Sens_GasRxn#11845_PFRC2 (),Volatile_organic_compounds_PFRC2 (ppm),VOC_Sens_GasRxn#32_PFRC2 (),VOC_Sens_GasRxn#154_PFRC2 (),VOC_Sens_GasRxn#381_PFRC2 (),VOC_Sens_GasRxn#620_PFRC2 (),VOC_Sens_GasRxn#1148_PFRC2 (),VOC_Sens_GasRxn#2803_PFRC2 (),VOC_Sens_GasRxn#8284_PFRC2 (),VOC_Sens_GasRxn#8287_PFRC2 (),VOC_Sens_GasRxn#11455_PFRC2 (),VOC_Sens_GasRxn#11845_PFRC2 ()
0.9199971,0.001211995,6.283185,3.141593,6.283185,756.4169,0.2353964,-7.233612E7,1092.264,1.394441E8,1092.264,1.000001,0.8912866,0.02045727,3.951109E-5,0.001852525,0.00877953,1.667458E-4,3.716545E-4,0.01585346,2.32308E-4,9.564278E-4,2.383824E-4,0.01911853,6.894067E-4,0.001606536,1.513485E-4,0.002019981,5.606272E-5,4.056571E-4,4.603545E-5,6.20502E-4,1.466858E-4,1.026604E-4,0.001048314,9.413412E-4,0.010766,0.001636368,0.007142003,1.769609E-4,0.004042085,0.008717648,8.878391,9.905781E-5,504637.5,-0.003597496,0.001351791,6.083116E-4,0.001460364,-0.001098573,0.00100956,-0.002014757,-9.182103E-4,-0.008683141,-0.001801807,504642.7,-0.003597708,0.001351954,6.084151E-4,0.00146072,-0.001098713,0.001009684,-0.002015078,-9.181032E-4,-0.008683691,-0.001801617
0.9655937,0.001272285,6.283185,3.141593,6.283185,756.1588,0.2353964,-6.812378E7,1091.102,1.392396E8,1091.102,1.000001,0.8904152,0.02085496,3.806999E-5,0.00187806,0.00894665,1.724946E-4,3.76934E-4,0.01607688,2.394889E-4,9.658075E-4,2.424134E-4,0.01942116,6.787558E-4,0.001622933,1.542808E-4,0.002050131,5.813185E-5,4.151667E-4,4.78255E-5,6.255909E-4,1.488125E-4,1.034562E-4,0.001060549,9.451429E-4,0.01061631,0.001648715,0.007127926,1.799511E-4,0.003963181,0.008590632,8.871971,9.909161E-5,504272.6,-0.003586163,0.001341962,6.16089E-4,0.001472387,-0.001115135,0.001022797,-0.002029484,-9.303724E-4,-0.008671954,-0.001791541,504277.9,-0.003586382,0.001342128,6.161978E-4,0.001472763,-0.001115279,0.001022925,-0.00202982,-9.302582E-4,-0.008672532,-0.00179135
1.0,0.001317792,6.283185,3.141593,6.283185,755.9636,0.2353964,-6.526627E7,1090.253,1.3909E8,1090.253,1.000001,0.8897856,0.02114361,3.704341E-5,0.001896471,0.009067957,1.767161E-4,3.807616E-4,0.0162374,2.447296E-4,9.724152E-4,2.453263E-4,0.01963901,6.709056E-4,0.001634555,1.564025E-4,0.002071852,5.965069E-5,4.221063E-4,4.914795E-5,6.291687E-4,1.503038E-4,1.040107E-4,0.001069268,9.476803E-4,0.01050819,0.001657316,0.007117766,1.820998E-4,0.003906723,0.008499289,8.867353,9.911719E-5,504010.1,-0.003577812,0.001334739,6.295823E-4,0.001480871,-0.001126687,0.001031963,-0.002039965,-9.386892E-4,-0.008662558,-0.001783799,504015.4,-0.003578037,0.001334906,6.296945E-4,0.001481256,-0.001126836,0.001032096,-0.002040308,-9.385714E-4,-0.008663145,-0.001783603
1.2,0.001582555,6.283185,3.141593,6.283185,754.8214,0.2353964,-5.170033E7,1085.698,1.382885E8,1085.698,1.000001,0.8865216,0.02265746,3.20274E-5,0.001991535,0.009704316,1.995004E-4,4.008307E-4,0.01705732,2.725622E-4,0.001004379,2.604327E-4,0.02075721,6.283089E-4,0.001691782,1.674425E-4,0.002183641,6.78379E-5,4.590042E-4,5.640162E-5,6.464208E-4,1.574102E-4,1.066167E-4,0.001112838,9.581074E-4,0.009948307,0.001697645,0.007065258,1.930697E-4,0.003621284,0.008031595,8.843674,9.926719E-5,502664.2,-0.003532917,0.001295509,6.707408E-4,0.001521973,-0.001180872,0.001074213,-0.00209175,-9.75917E-4,-0.008544618,-0.001739758,502669.4,-0.00353317,0.00129568,6.708674E-4,0.001522382,-0.001181045,0.001074366,-0.002092104,-9.757911E-4,-0.008545184,-0.001739514
1.4,0.001847721,6.283185,3.141593,6.283185,753.6666,0.2353964,-4.206871E7,1081.658,1.375774E8,1081.658,1.000001,0.883797,0.02394425,2.816761E-5,0.002070627,0.01024542,2.196917E-4,4.179826E-4,0.01772547,2.966005E-4,0.001027996,2.730563E-4,0.0216751,5.904768E-4,0.00173556,1.76712E-4,0.002275919,7.507443E-5,4.910312E-4,6.300042E-5,6.591643E-4,1.624939E-4,1.084415E-4,0.001147021,9.633449E-4,0.009481902,0.001725735,0.007021664,2.019856E-4,0.003392353,0.00764908,8.824263,9.941928E-5,501560.9,-0.003494067,0.001261635,7.029827E-4,0.001552372,-0.001219562,0.00110269,-0.002131192,-9.989297E-4,-0.00852341,-0.00169855,501565.9,-0.003494341,0.00126181,7.031215E-4,0.0015528,-0.001219754,0.001102859,-0.002131556,-9.987971E-4,-0.008523959,-0.001698269
1.6,0.002113295,6.283185,3.141593,6.283185,752.5005,0.2353964,-3.490748E7,1077.992,1.369321E8,1077.992,1.000001,0.8814748,0.02505811,2.509205E-5,0.002138098,0.01071393,2.377457E-4,4.330002E-4,0.01828288,3.176117E-4,0.001045834,2.83836E-4,0.02244548,5.567076E-4,0.001769927,1.846569E-4,0.002353848,8.152616E-5,5.192418E-4,6.904381E-5,6.688612E-4,1.661836E-4,1.097431E-4,0.001174519,9.653902E-4,0.009085151,0.001745636,0.006984702,2.093893E-4,0.003203843,0.007329003,8.807984,9.957336E-5,500635.7,-0.003460476,0.001231424,7.292248E-4,0.001575269,-0.001245995,0.001121139,-0.002161637,-0.001013272,-0.008447463,-0.001660801,500640.7,-0.003460768,0.001231601,7.29375E-4,0.00157572,-0.001246205,0.001121322,-0.002162016,-0.00101313,-0.008448019,-0.001660498
1.8,0.002379283,6.283185,3.141593,6.283185,751.3241,0.2353964,-2.941104E7,1074.611,1.363369E8,1074.611,1.000001,0.8794645,0.02603553,2.257473E-5,0.002196734,0.01112503,2.540028E-4,4.463818E-4,0.01875613,3.361509E-4,0.0010595,2.931936E-4,0.02310291,5.263553E-4,0.001797417,1.915754E-4,0.002420779,8.731878E-5,5.443649E-4,7.460836E-5,6.764034E-4,1.688783E-4,1.106793E-4,0.001197053,9.653993E-4,0.008742345,0.00175982,0.006952875,2.15637E-4,0.003045548,0.007056589,8.794099,9.972925E-5,499846.7,-0.003450569,0.001209847,7.509601E-4,0.001588639,-0.001265135,0.001133309,-0.00218535,-0.001019742,-0.00837284,-0.001669996,499852.2,-0.003450859,0.00121003,7.511281E-4,0.001589153,-0.001265367,0.001133512,-0.002185784,-0.001019562,-0.008373559,-0.001669735
1.897032,0.002508482,6.283185,3.141593,6.283185,750.7501,0.2353964,-2.722122E7,1073.053,1.360628E8,1073.053,1.000001,0.8785823,0.02646838,2.150336E-5,0.002222575,0.0113071,2.613224E-4,4.52388E-4,0.01896103,3.443821E-4,0.001064958,2.973113E-4,0.02338855,5.12698E-4,0.001808792,1.946262E-4,0.002449999,8.992093E-5,5.556036E-4,7.715383E-5,6.794664E-4,1.699074E-4,1.110332E-4,0.001206557,9.648943E-4,0.008592089,0.001765141,0.006938961,2.183269E-4,0.002977503,0.00693846,8.788069,9.98055E-5,499504.0,-0.003418452,0.001194755,7.601956E-4,0.001599594,-0.001272289,0.001137436,-0.0021949,-0.001021495,-0.008337552,-0.001602898,499509.5,-0.00341875,0.001194939,7.603695E-4,0.001600121,-0.001272529,0.001137645,-0.002195344,-0.001021309,-0.008338283,-0.001602631
2.0,0.002645691,6.283185,3.141593,6.283185,750.1388,0.2353964,-2.512119E7,1071.451,1.357808E8,1071.451,1.000001,0.8777031,0.0269021,2.046334E-5,0.002248415,0.01148955,2.687268E-4,4.584644E-4,0.01916352,3.526375E-4,0.001070065,3.014232E-4,0.02367143,4.988812E-4,0.001819705,1.97677E-4,0.002479028,9.254936E-5,5.669337E-4,7.975491E-5,6.823729E-4,1.708388E-4,1.113516E-4,0.001215791,9.640901E-4,0.008442469,0.0017699,0.00692513,2.209745E-4,0.002910542,0.006821621,8.782098,9.988684E-5,499164.6,-0.003405677,0.001183306,7.692101E-4,0.001605998,-0.001278661,0.001140809,-0.002203873,-0.00102239,-0.00830091,-0.001536473,499170.1,-0.003405984,0.00118349,7.693889E-4,0.001606532,-0.001278908,0.001141024,-0.00220432,-0.001022202,-0.008301632,-0.001536192
2.2,0.00291252,6.283185,3.141593,6.283185,748.9456,0.2353964,-2.16488E7,1068.469,1.35256E8,1068.469,1.000001,0.8761443,0.02767724,1.867293E-5,0.002294509,0.01181554,2.821292E-4,4.694918E-4,0.01951824,3.673973E-4,0.001078274,3.087405E-4,0.02416851,4.738491E-4,0.001837985,2.031169E-4,0.002530277,9.729662E-5,5.87354E-4,8.453332E-5,6.871675E-4,1.722517E-4,1.118306E-4,0.001231559,9.619234E-4,0.00817746,0.001776974,0.006900704,2.25583E-4,0.002793917,0.006616705,8.77161,1.00046E-4,498568.5,-0.003383055,0.001162925,7.934563E-4,0.001616141,-0.001297985,0.0011559,-0.002218368,-0.001021814,-0.008232373,-0.001567681,498573.9,-0.003383377,0.001163111,7.936439E-4,0.001616688,-0.001298245,0.001156124,-0.002218824,-0.001021621,-0.008233082,-0.001567375
2.4,0.003179776,6.283185,3.141593,6.283185,747.7452,0.2353964,-1.8813E7,1065.633,1.347568E8,1065.633,1.000001,0.8747538,0.02837533,1.71297E-5,0.002336,0.01210901,2.943759E-4,4.796395E-4,0.01982987,3.806815E-4,0.001084656,3.153039E-4,0.02460689,4.509132E-4,0.0018531,2.080093E-4,0.002575748,1.016225E-4,6.059335E-4,8.898338E-5,6.910622E-4,1.732472E-4,1.121644E-4,0.001244951,9.592021E-4,0.007941382,0.001781802,0.00687903,2.295944E-4,0.002692151,0.006436452,8.762367,1.002066E-4,498043.1,-0.003356823,0.001144676,7.921726E-4,0.001623821,-0.001294326,0.001133594,-0.002229685,-0.001018921,-0.008167479,-0.001542538,498048.5,-0.003357156,0.001144863,7.92369E-4,0.001624383,-0.001294597,0.001133828,-0.002230152,-0.001018722,-0.008168192,-0.001542217
2.6,0.003447463,6.283185,3.141593,6.283185,746.5387,0.2353964,-1.640615E7,1062.917,1.342787E8,1062.917,1.000001,0.8735047,0.02900787,1.579412E-5,0.002373648,0.01237477,3.056072E-4,4.890439E-4,0.02010587,3.926964E-4,0.001089607,3.212374E-4,0.02499656,4.297888E-4,0.001865691,2.124442E-4,0.002616398,1.055789E-4,6.229228E-4,9.313921E-5,6.942608E-4,1.739224E-4,1.123888E-4,0.001256422,9.561367E-4,0.00772956,0.001784941,0.006859664,2.331121E-4,0.00260254,0.006276661,8.754157,1.003685E-4,497576.5,-0.003344831,0.001136552,8.094279E-4,0.001636547,-0.001298445,0.00114627,-0.002238466,-0.001014364,-0.008105951,-0.001519312,497582.1,-0.003345165,0.001136739,8.096333E-4,0.001637132,-0.001298726,0.001146512,-0.002238953,-0.00101415,-0.008106702,-0.001518995
2.8,0.003715585,6.283185,3.141593,6.283185,745.3265,0.2353964,-1.448608E7,1060.302,1.338184E8,1060.302,1.000001,0.8723767,0.02958371,1.460086E-5,0.002408023,0.01261652,3.159357E-4,4.978075E-4,0.02035187,4.036065E-4,0.001093416,3.266358E-4,0.02534509,4.102407E-4,0.001876222,2.164902E-4,0.002652953,1.092081E-4,6.385186E-4,9.702879E-5,6.969093E-4,1.743472E-4,1.12529E-4,0.001266311,9.528687E-4,0.007538417,0.001786791,0.006842267,2.362141E-4,0.002523067,0.006134147,8.746821,1.005318E-4,497159.6,-0.003328514,0.001105137,8.193637E-4,0.001633736,-0.001300176,0.001144894,-0.002249242,-0.001129929,-0.008048568,-0.001499549,497165.1,-0.003328857,0.001105324,8.195768E-4,0.001634335,-0.001300467,0.001145144,-0.002249741,-0.001129706,-0.008049328,-0.001499223
3.0,0.003984143,6.283185,3.141593,6.283185,744.1094,0.2353964,-1.28103E7,1057.772,1.333733E8,1057.772,1.000001,0.8713525,0.03011035,1.355062E-5,0.002439596,0.01283744,3.254625E-4,5.060156E-4,0.02057247,4.135531E-4,0.001096312,3.31577E-4,0.02565869,3.920781E-4,0.00188507,2.202044E-4,0.002686014,1.125472E-4,6.52891E-4,1.006777E-4,6.991208E-4,1.745759E-4,1.126046E-4,0.001274889,9.49497E-4,0.007364984,0.001787657,0.006826556,2.389649E-4,0.002452098,0.006006294,8.740228,1.006962E-4,496784.9,-0.003313641,0.001099824,8.280324E-4,0.001636662,-0.001301005,0.001141909,-0.002239849,-0.001063953,-0.007994187,-0.001481232,496790.4,-0.003313994,0.001100012,8.28252E-4,0.001637269,-0.001301304,0.001142165,-0.002240354,-0.001063728,-0.007994938,-0.00148089
3.2,0.004253141,6.283185,3.141593,6.283185,742.888,0.2353964,-1.137971E7,1055.317,1.329412E8,1055.317,1.000002,0.8704191,0.03059358,1.26116E-5,0.002468721,0.01303992,3.342665E-4,5.137324E-4,0.02077116,4.226462E-4,0.001098463,3.361206E-4,0.0259421,3.751466E-4,0.001892514,2.2363E-4,0.002716034,1.156254E-4,6.661709E-4,1.041059E-4,7.009776E-4,1.746491E-4,1.126298E-4,0.001282361,9.460901E-4,0.007207001,0.001787759,0.006812316,2.414137E-4,0.002388412,0.005891122,8.734279,1.008618E-4,496446.7,-0.003300061,0.001087464,8.356191E-4,0.001638566,-0.001300563,0.001138127,-0.00225422,-0.001001573,-0.007943031,-0.001455516,496452.2,-0.00330042,0.001087652,8.358449E-4,0.001639184,-0.001300869,0.001138388,-0.002254734,-0.001001343,-0.007943785,-0.001455166
3.4,0.004522583,6.283185,3.141593,6.283185,741.6626,0.2353964,-1.013382E7,1052.926,1.325203E8,1052.926,1.000002,0.8695651,0.03103847,1.176959E-5,0.002495706,0.01322611,3.424198E-4,5.210135E-4,0.02095093,4.309841E-4,0.00110001,3.403179E-4,0.02619937,3.593111E-4,0.001898788,2.268045E-4,0.002743406,1.184695E-4,6.784757E-4,1.073323E-4,7.025472E-4,1.745999E-4,1.126161E-4,0.001288898,9.426983E-4,0.007062501,0.001787276,0.00679936,2.436027E-4,0.002330967,0.005786921,8.728886,1.010284E-4,496140.2,-0.003287577,0.001080431,8.422832E-4,0.001639639,-0.001299246,0.001134346,-0.002256607,-9.564326E-4,-0.007894867,-0.001459942,496145.8,-0.00328794,0.001080618,8.425149E-4,0.001640269,-0.001299558,0.001134611,-0.002257131,-9.561953E-4,-0.007895634,-0.001459588
3.586141,0.004773757,6.283185,3.141593,6.283185,740.519,0.2353964,-9144022.0,1050.752,1.321376E8,1050.752,1.000002,0.8688339,0.0314216,1.105487E-5,0.002519103,0.01338621,3.494734E-4,5.274359E-4,0.02110327,4.381331E-4,0.001101,3.43948E-4,0.02641809,3.454636E-4,0.001903736,2.295589E-4,0.002766768,1.209249E-4,6.89132E-4,1.101665E-4,7.037939E-4,1.744668E-4,1.12576E-4,0.001294258,9.395863E-4,0.006938797,0.001786418,0.006788328,2.454356E-4,0.00228241,0.005698641,8.724311,1.011844E-4,495880.3,-0.003276821,0.001065975,8.477634E-4,0.001640023,-0.001313263,0.001130137,-0.002258137,-8.989426E-4,-0.007852605,-0.00143724,495886.1,-0.003277168,0.001066161,8.48002E-4,0.001640679,-0.001313581,0.001130407,-0.002258686,-8.986835E-4,-0.007853444,-0.001436914
3.6,0.004792474,6.283185,3.141593,6.283185,740.4337,0.2353964,-9074296.0,1050.592,1.321094E8,1050.592,1.000002,0.8687817,0.03144901,1.100436E-5,0.002520783,0.01339766,3.499793E-4,5.279013E-4,0.02111408,4.386436E-4,0.001101059,3.442085E-4,0.02643364,3.444645E-4,0.001904073,2.297568E-4,0.002768432,1.211007E-4,6.898968E-4,1.103714E-4,7.038795E-4,1.744539E-4,1.125721E-4,0.001294632,9.393569E-4,0.006929969,0.001786341,0.006787543,2.455648E-4,0.002278968,0.005692375,8.723986,1.011961E-4,495861.8,-0.003276051,0.001064944,8.481461E-4,0.001640031,-0.001311057,0.001129811,-0.002258225,-8.954949E-4,-0.007849549,-0.001436397,495867.6,-0.0032764,0.00106513,8.483851E-4,0.001640687,-0.001311376,0.001130082,-0.002258775,-8.952356E-4,-0.007850388,-0.00143607
3.8,0.005062811,6.283185,3.141593,6.283185,739.2019,0.2353964,-8137883.0,1048.306,1.317071E8,1048.306,1.000002,0.8680602,0.03182913,1.031042E-5,0.002544181,0.01355629,3.570073E-4,5.344394E-4,0.02126286,4.457054E-4,0.001101704,3.478314E-4,0.02664799,3.304963E-4,0.001908525,2.325152E-4,0.002791415,1.235415E-4,7.005316E-4,1.132404E-4,7.050186E-4,1.742302E-4,1.125048E-4,0.001299687,9.360888E-4,0.006807884,0.001785065,0.006776721,2.473308E-4,0.002231649,0.005606195,8.719511,1.013647E-4,495607.5,-0.003265356,0.001050688,8.533251E-4,0.001639863,-0.001279848,0.001127584,-0.002392524,-8.47734E-4,-0.007806797,-0.001424919,495613.3,-0.003265707,0.001050873,8.535695E-4,0.00164053,-0.001280172,0.001127859,-0.002393082,-8.474684E-4,-0.007807645,-0.001424589
3.872812,0.005161342,6.283185,3.141593,6.283185,738.7527,0.2353964,-7824780.0,1047.485,1.315626E8,1047.485,1.000002,0.8678117,0.03196055,1.007493E-5,0.002552317,0.01361107,3.594426E-4,5.367387E-4,0.02131377,4.481388E-4,0.001101852,3.490893E-4,0.02672151,3.25615E-4,0.001909964,2.334754E-4,0.002799316,1.24386E-4,7.042212E-4,1.142449E-4,7.053918E-4,1.741333E-4,1.124756E-4,0.001301376,9.349207E-4,0.006765821,0.001784532,0.006773008,2.479298E-4,0.002215477,0.005576717,8.717978,1.014264E-4,495520.4,-0.003261649,0.00104578,8.550574E-4,0.001639722,-0.001268784,0.0011173,-0.002381767,-9.6876E-4,-0.007791857,-0.001421052,495526.3,-0.003261994,0.001045965,8.553042E-4,0.001640398,-0.001269111,0.001117576,-0.002382333,-9.684848E-4,-0.007792731,-0.001420732
4.0,0.005333601,6.283185,3.141593,6.283185,737.9673,0.2353964,-7317812.0,1046.064,1.313125E8,1046.064,1.000002,0.8673946,0.03218164,9.678062E-6,0.002566061,0.01370316,3.635456E-4,5.406564E-4,0.02139882,4.522238E-4,0.001102012,3.512134E-4,0.02684453,3.173334E-4,0.001912263,2.350993E-4,0.002812559,1.258074E-4,7.104449E-4,1.159502E-4,7.059956E-4,1.739457E-4,1.124195E-4,0.001304149,9.329112E-4,0.00669521,0.001783529,0.006766794,2.489234E-4,0.002188484,0.00552749,8.715417,1.015343E-4,495374.8,-0.003255399,0.001047225,8.579011E-4,0.001639232,-0.001291693,0.001099748,-0.002362988,-9.63716E-4,-0.007766496,-0.001414658,495380.7,-0.00325575,0.00104741,8.58151E-4,0.001639911,-0.001292022,0.001100027,-0.002363558,-9.634394E-4,-0.007767365,-0.001414331
4.2,0.005604843,6.283185,3.141593,6.283185,736.7304,0.2353964,-6594245.0,1043.86,1.309247E8,1043.86,1.000002,0.8667787,0.03250936,9.098266E-6,0.00258658,0.01383946,3.696392E-4,5.465825E-4,0.0215235,4.58256E-4,0.001102045,3.543814E-4,0.02702537,3.048975E-4,0.001915395,2.375287E-4,0.002832072,1.279147E-4,7.19706E-4,1.185134E-4,7.068383E-4,1.736132E-4,1.123206E-4,0.0013081,9.298348E-4,0.006590897,0.0017818,0.006757662,2.503639E-4,0.002148958,0.005455374,8.711661,1.017048E-4,495161.3,-0.003246473,0.001038981,8.617641E-4,0.001762805,-0.00128837,0.001114631,-0.002333602,-9.558169E-4,-0.007728449,-0.001404758,495167.2,-0.003246833,0.001039166,8.620184E-4,0.001763487,-0.001288705,0.001114912,-0.002334176,-9.555387E-4,-0.007729308,-0.001404418
4.4,0.005876542,6.283185,3.141593,6.283185,735.4914,0.2353964,-5951210.0,1041.692,1.30543E8,1041.692,1.000002,0.866208,0.03281442,8.565824E-6,0.002605856,0.01396611,3.75322E-4,5.522395E-4,0.02163802,4.638442E-4,0.001101848,3.573552E-4,0.02719206,2.931325E-4,0.001918001,2.398177E-4,0.002850106,1.298761E-4,7.283659E-4,1.209391E-4,7.075669E-4,1.732433E-4,1.122114E-4,0.001311602,9.268664E-4,0.006494173,0.001779928,0.006749251,2.516687E-4,0.002112692,0.005389196,8.708208,1.018761E-4,494965.0,-0.003236813,0.001031322,8.65422E-4,0.001743017,-0.001284781,0.001109286,-0.002304508,-9.479993E-4,-0.007692532,-0.0013963,494970.9,-0.003237176,0.001031507,8.656798E-4,0.001743704,-0.001285118,0.001109569,-0.002305088,-9.477191E-4,-0.007693385,-0.001395954
4.6,0.006148698,6.283185,3.141593,6.283185,734.2507,0.2353964,-5382033.0,1039.555,1.301669E8,1039.555,1.000002,0.8656781,0.03309888,8.074426E-6,0.002624002,0.01408395,3.806275E-4,5.576484E-4,0.02174345,4.690297E-4,0.001101461,3.601536E-4,0.02734607,2.819818E-4,0.001920155,2.4198E-4,0.002866809,1.317036E-4,7.364751E-4,1.232368E-4,7.081993E-4,1.728448E-4,1.120948E-4,0.00131471,9.2401E-4,0.006404293,0.001777957,0.006741489,2.528531E-4,0.00207933,0.005328331,8.705027,1.020482E-4,494784.3,-0.003229169,0.001024193,8.686664E-4,0.001724279,-0.001280985,0.001103883,-0.002275822,-9.402977E-4,-0.007658604,-0.001388787,494790.1,-0.003229535,0.001024377,8.689281E-4,0.001724973,-0.001281326,0.00110417,-0.002276409,-9.400125E-4,-0.007659462,-0.001388438
4.8,0.006421315,6.283185,3.141593,6.283185,733.0084,0.2353964,-4869685.0,1037.446,1.297957E8,1037.446,1.000002,0.8651852,0.0333645,7.621139E-6,0.002641114,0.01419377,3.855855E-4,5.628277E-4,0.02184073,4.738488E-4,0.00110092,3.62793E-4,0.02748869,2.713971E-4,0.00192192,2.440273E-4,0.002882306,1.334081E-4,7.44078E-4,1.254149E-4,7.087504E-4,1.724248E-4,1.11973E-4,0.001317472,9.212675E-4,0.006320614,0.00177592,0.006734315,2.539299E-4,0.002048567,0.005272245,8.702092,1.022212E-4,494617.4,-0.003221435,0.001017542,8.715439E-4,0.001706528,-0.001277033,0.001098462,-0.002247633,-9.327459E-4,-0.007626529,-0.001382132,494623.3,-0.003221805,0.001017727,8.718093E-4,0.001707228,-0.001277378,0.00109875,-0.002248226,-9.324567E-4,-0.007627389,-0.001381779
5.0,0.006694398,6.283185,3.141593,6.283185,731.7648,0.2353964,-4419629.0,1035.363,1.294291E8,1035.363,1.000002,0.8647263,0.03361278,7.199154E-6,0.002657271,0.01429618,3.90221E-4,5.677922E-4,0.0219306,4.783313E-4,0.00110025,3.652864E-4,0.02762094,2.613374E-4,0.001923345,2.459692E-4,0.0028967,1.349986E-4,7.512114E-4,1.274806E-4,7.092318E-4,1.71989E-4,1.118479E-4,0.001319928,9.186394E-4,0.006242609,0.001773844,0.006727677,2.5491E-4,0.002020154,0.005220499,8.699379,1.023949E-4,494463.3,-0.003214127,0.001011331,8.740927E-4,0.001689713,-0.001272966,0.001093049,-0.002220012,-9.253666E-4,-0.007605024,-0.001376265,494469.1,-0.003214498,0.001011515,8.743615E-4,0.001690418,-0.001273313,0.001093339,-0.002220612,-9.250724E-4,-0.007605891,-0.00137591
5.2,0.006967943,6.283185,3.141593,6.283185,730.5201,0.2353964,-4011414.0,1033.304,1.290666E8,1033.304,1.000002,0.8642981,0.03384532,6.807973E-6,0.002672559,0.01439188,3.945622E-4,5.72559E-4,0.02201387,4.825102E-4,0.001099478,3.676483E-4,0.02774394,2.517583E-4,0.001924478,2.47816E-4,0.002910105,1.364855E-4,7.579168E-4,1.294422E-4,7.096546E-4,1.715424E-4,1.117209E-4,0.001322116,9.161234E-4,0.006169708,0.001771752,0.006721522,2.558046E-4,0.001993833,0.005172626,8.696866,1.025694E-4,494320.4,-0.003207203,0.001005516,8.763527E-4,0.001673765,-0.001268818,0.001087671,-0.002193003,-9.181749E-4,-0.00757213,-0.001371103,494326.2,-0.003207581,0.0010057,8.766246E-4,0.001674473,-0.001269169,0.001087963,-0.002193606,-9.178797E-4,-0.007572989,-0.00137074
5.4,0.007241954,6.283185,3.141593,6.283185,729.2746,0.2353964,-3644127.0,1031.266,1.287079E8,1031.266,1.000003,0.8638981,0.03406325,6.443789E-6,0.002687038,0.01448136,3.986285E-4,5.771394E-4,0.02209108,4.864081E-4,0.001098621,3.698884E-4,0.02785843,2.426299E-4,0.001925357,2.495746E-4,0.002922597,1.378756E-4,7.642223E-4,1.313053E-4,7.100265E-4,1.710889E-4,1.115932E-4,0.001324065,9.137179E-4,0.006101521,0.00176966,0.006715811,2.566214E-4,0.001969422,0.005128305,8.694536,1.027446E-4,494187.9,-0.003200629,0.001000068,8.781411E-4,0.00165864,-0.001264616,0.001082344,-0.002166646,-9.111799E-4,-0.007541214,-0.001366592,494193.8,-0.003201015,0.001000252,8.784159E-4,0.001659351,-0.001264968,0.001082637,-0.002167252,-9.108839E-4,-0.007542066,-0.001366221
