Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H5-A_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_IC4H10_PFRC2 (),Mole_fraction_IC4H9_PFRC2 (),Mole_fraction_TC4H9_PFRC2 (),Mole_fraction_IC4H8_PFRC2 (),Mole_fraction_IC4H7_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_IC8H16_PFRC2 (),Mole_fraction_DIMEPTD_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Mole_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
1.0,8.586326E-4,6.283185,3.141593,6.283185,1165.142,0.2353964,-4.706958E7,1481.696,2.079868E8,1481.696,0.9999959,0.7560057,1.597202E-5,0.1188319,7.136391E-5,0.00104152,0.06422976,0.03561904,3.274133E-6,0.001887681,2.015317E-5,0.003727987,0.00170495,3.459257E-8,5.481147E-10,7.413637E-10,3.047879E-4,5.37933E-6,6.46004E-6,9.661573E-4,0.001336652,0.007328459,0.001066969,6.105692E-4,8.183453E-7,6.540776E-9,5.071868E-15,6.514626E-12,0.003509204,-2.741114E-7,-2.323559E-303,7.818976,6.430887E-5,444457.9,444458.8
1.012428,8.692999E-4,6.283185,3.141593,6.283185,1165.027,0.2353964,-4.653849E7,1481.403,2.079353E8,1481.403,0.9999959,0.7559164,1.586952E-5,0.1189587,7.066601E-5,0.001025886,0.06419687,0.03574829,3.220188E-6,0.001849148,1.968926E-5,0.003683218,0.001681193,3.352668E-8,5.280202E-10,7.145281E-10,2.947665E-4,5.207103E-6,6.319794E-6,9.614099E-4,0.001331795,0.007353056,0.001064009,6.128668E-4,7.980477E-7,9.884256E-9,4.755948E-15,6.128182E-12,0.003496342,-3.02963E-7,-2.323331E-303,7.818206,6.431525E-5,444414.5,444415.4
1.02743,8.821773E-4,6.283185,3.141593,6.283185,1164.885,0.2353964,-4.669992E7,1481.05,2.078731E8,1481.05,0.9999959,0.755812,1.576448E-5,0.1191078,6.988668E-5,0.001007603,0.06415602,0.03590164,3.156299E-6,0.001804003,1.920503E-5,0.003630282,0.001653213,3.228719E-8,5.054377E-10,6.843692E-10,2.831893E-4,5.009314E-6,6.111098E-6,9.558522E-4,0.001326031,0.007382199,0.001060471,6.155712E-4,7.747111E-7,2.762626E-9,4.403857E-15,5.695909E-12,0.003480998,-2.843886E-7,-2.32306E-303,7.817296,6.43231E-5,444362.7,444363.6
1.058541,9.088883E-4,6.283185,3.141593,6.283185,1164.584,0.2353964,-4.548089E7,1480.32,2.077446E8,1480.32,0.9999959,0.7556053,1.552913E-5,0.1194045,6.829203E-5,9.716111E-4,0.06406849,0.03621097,3.032333E-6,0.001715361,1.818325E-5,0.003524118,0.001597479,2.989774E-8,4.61476E-10,6.255912E-10,2.608244E-4,4.627459E-6,5.762912E-6,9.448451E-4,0.0013144,0.007440867,0.001053249,6.209558E-4,7.30293E-7,6.133974E-9,3.760544E-15,4.904471E-12,0.003449776,-2.766555E-7,-2.322515E-303,7.815462,6.433972E-5,444258.5,444259.4
1.059027,9.093057E-4,6.283185,3.141593,6.283185,1164.579,0.2353964,-4.351285E7,1480.308,2.077426E8,1480.308,0.9999959,0.755602,1.55011E-5,0.119409,6.828248E-5,9.71073E-4,0.06406721,0.0362157,3.031008E-6,0.001714109,1.816358E-5,0.003522504,0.001596634,2.98643E-8,4.601382E-10,6.237799E-10,2.604921E-4,4.621563E-6,5.78488E-6,9.446786E-4,0.001314222,0.007441763,0.001053137,6.210377E-4,7.295913E-7,1.913509E-8,3.751249E-15,4.893144E-12,0.003449297,-3.237423E-7,-2.322507E-303,7.815433,6.433999E-5,444257.7,444258.6
1.05923,9.094801E-4,6.283185,3.141593,6.283185,1164.577,0.2353964,-4.572793E7,1480.304,2.077418E8,1480.304,0.9999959,0.7556006,1.550961E-5,0.1194109,6.827127E-5,9.708485E-4,0.06406667,0.03621768,3.030444E-6,0.001713574,1.815457E-5,0.003521829,0.001596281,2.985079E-8,4.599839E-10,6.235888E-10,2.603534E-4,4.619106E-6,5.78914E-6,9.446081E-4,0.001314148,0.007442137,0.00105309,6.210719E-4,7.292994E-7,2.3111E-8,3.747364E-15,4.88842E-12,0.003449096,-3.404231E-7,-2.322503E-303,7.815421,6.43401E-5,444257.2,444258.1
1.059841,9.100048E-4,6.283185,3.141593,6.283185,1164.571,0.2353964,-4.553154E7,1480.289,2.077392E8,1480.289,0.9999959,0.7555967,1.551928E-5,0.1194165,6.82311E-5,9.701695E-4,0.06406494,0.03622363,3.028294E-6,0.001711913,1.812815E-5,0.003519799,0.001595218,2.98082E-8,4.597144E-10,6.232348E-10,2.599366E-4,4.611903E-6,5.785425E-6,9.443943E-4,0.001313924,0.007443263,0.001052949,6.211745E-4,7.284257E-7,2.326441E-8,3.73581E-15,4.874242E-12,0.003448493,-3.4533E-7,-2.322492E-303,7.815385,6.434043E-5,444255.2,444256.1
1.078078,9.256658E-4,6.283185,3.141593,6.283185,1164.39,0.2353964,-4.583199E7,1479.863,2.076642E8,1479.863,0.9999959,0.7554819,1.539439E-5,0.1195824,6.735252E-5,9.502738E-4,0.06401182,0.0363993,2.960006E-6,0.001662974,1.760096E-5,0.003459954,0.001563989,2.851054E-8,4.364575E-10,5.921155E-10,2.478445E-4,4.405737E-6,5.562606E-6,9.382448E-4,0.001307317,0.007476506,0.001048785,6.241889E-4,7.03459E-7,8.322521E-9,3.409824E-15,4.471175E-12,0.003430598,-3.367958E-7,-2.322184E-303,7.814346,6.435041E-5,444195.9,444196.8
1.079496,9.268834E-4,6.283185,3.141593,6.283185,1164.376,0.2353964,-4.570218E7,1479.83,2.076583E8,1479.83,0.9999959,0.7554731,1.538623E-5,0.1195951,6.728196E-5,9.487628E-4,0.06400767,0.03641279,2.955031E-6,0.001659279,1.755423E-5,0.003455369,0.001561604,2.841401E-8,4.347395E-10,5.898177E-10,2.469327E-4,4.390192E-6,5.553815E-6,9.377747E-4,0.001306809,0.007479058,0.001048463,6.244192E-4,7.015367E-7,1.040656E-8,3.385805E-15,4.441489E-12,0.003429218,-3.471234E-7,-2.32216E-303,7.814266,6.43512E-5,444191.5,444192.3
1.10809,9.514439E-4,6.283185,3.141593,6.283185,1164.086,0.2353964,-4.559707E7,1479.163,2.075409E8,1479.163,0.9999959,0.755302,1.520096E-5,0.119844,6.599031E-5,9.1926E-4,0.06392194,0.03668032,2.85403E-6,0.001586735,1.678069E-5,0.003364813,0.001514702,2.652523E-8,4.012868E-10,5.450226E-10,2.293599E-4,4.092446E-6,5.235496E-6,9.286361E-4,0.001296757,0.007529582,0.001042055,6.289423E-4,6.656845E-7,1.347477E-9,2.939808E-15,3.888318E-12,0.003401695,-3.157805E-7,-2.321691E-303,7.812687,6.43672E-5,444101.5,444102.4
1.144595,9.82808E-4,6.283185,3.141593,6.283185,1163.709,0.2353964,-4.438766E7,1478.315,2.073918E8,1478.315,0.999996,0.7550971,1.494618E-5,0.1201446,6.435497E-5,8.841944E-4,0.06380932,0.03700927,2.736432E-6,0.001500816,1.576228E-5,0.003254515,0.00145802,2.434342E-8,3.62302E-10,4.927423E-10,2.090058E-4,3.745738E-6,4.941348E-6,9.176412E-4,0.001284414,0.00759157,0.00103404,6.344033E-4,6.247799E-7,9.927964E-9,2.460693E-15,3.291728E-12,0.003367468,-3.237133E-7,-2.321114E-303,7.810747,6.438811E-5,443991.8,443992.7
1.149586,9.870969E-4,6.283185,3.141593,6.283185,1163.656,0.2353964,-4.444415E7,1478.2,2.073715E8,1478.2,0.999996,0.7550701,1.490798E-5,0.1201843,6.411124E-5,8.796163E-4,0.06379374,0.03705314,2.721604E-6,0.001489674,1.56033E-5,0.003239916,0.001450538,2.406504E-8,3.572217E-10,4.859231E-10,2.063934E-4,3.700585E-6,4.915692E-6,9.161717E-4,0.001282769,0.007599826,0.001032956,6.351241E-4,6.191632E-7,1.156773E-8,2.401996E-15,3.218576E-12,0.003362878,-3.406022E-7,-2.321037E-303,7.810489,6.439099E-5,443977.4,443978.3
1.17469,0.001008673,6.283185,3.141593,6.283185,1163.39,0.2353964,-4.477025E7,1477.62,2.072694E8,1477.62,0.999996,0.754939,1.477157E-5,0.1203786,6.314971E-5,8.57317E-4,0.06371392,0.03727019,2.646247E-6,0.001434999,1.507796E-5,0.003167938,0.00141382,2.27045E-8,3.341334E-10,4.549401E-10,1.938227E-4,3.488375E-6,4.664804E-6,9.090964E-4,0.001274641,0.007640627,0.001027575,6.386555E-4,5.930916E-7,2.442041E-9,2.130646E-15,2.877476E-12,0.003340007,-3.155346E-7,-2.320658E-303,7.809211,6.440576E-5,443904.5,443905.4
1.199996,0.001030427,6.283185,3.141593,6.283185,1163.117,0.2353964,-4.434376E7,1477.036,2.071667E8,1477.036,0.999996,0.754813,1.462338E-5,0.1205666,6.218124E-5,8.360219E-4,0.06363217,0.03748309,2.575016E-6,0.001382837,1.452053E-5,0.003097819,0.001378307,2.143231E-8,3.123408E-10,4.25662E-10,1.820424E-4,3.289858E-6,4.464317E-6,9.023277E-4,0.00126669,0.007680594,0.001022251,6.420675E-4,5.688702E-7,4.269536E-9,1.890612E-15,2.575216E-12,0.003317356,-3.09455E-7,-2.320286E-303,7.807959,6.442086E-5,443833.4,443834.2
1.2,0.001030431,6.283185,3.141593,6.283185,1163.117,0.2353964,-4.434367E7,1477.036,2.071667E8,1477.036,0.999996,0.7548129,1.462336E-5,0.1205667,6.218107E-5,8.360183E-4,0.06363216,0.03748312,2.575004E-6,0.001382828,1.452044E-5,0.003097807,0.001378301,2.14321E-8,3.123372E-10,4.256571E-10,1.820405E-4,3.289825E-6,4.464282E-6,9.023265E-4,0.001266688,0.007680601,0.00102225,6.42068E-4,5.688661E-7,4.267863E-9,1.890573E-15,2.575166E-12,0.003317352,-3.094484E-7,-2.320285E-303,7.807958,6.442086E-5,443833.4,443834.2
1.224871,0.001051817,6.283185,3.141593,6.283185,1162.846,0.2353964,-4.388523E7,1476.465,2.070662E8,1476.465,0.999996,0.754695,1.447636E-5,0.120744,6.124453E-5,8.161898E-4,0.06355065,0.03768664,2.509003E-6,0.001334283,1.398079E-5,0.003031308,0.001344805,2.026852E-8,2.924658E-10,3.989351E-10,1.712827E-4,3.107827E-6,4.283897E-6,8.959744E-4,0.001259108,0.007718763,0.001017102,6.452824E-4,5.464815E-7,1.113121E-9,1.683345E-15,2.313239E-12,0.003295513,-2.818596E-7,-2.31993E-303,7.806762,6.44359E-5,443765.3,443766.1
1.255226,0.001077925,6.283185,3.141593,6.283185,1162.51,0.2353964,-4.351596E7,1475.771,2.06944E8,1475.771,0.9999961,0.7545583,1.430593E-5,0.1209512,6.016276E-5,7.933477E-4,0.06344987,0.03792779,2.433292E-6,0.001278379,1.337377E-5,0.002953205,0.001305672,1.895217E-8,2.702866E-10,3.690826E-10,1.591432E-4,2.902512E-6,4.078721E-6,8.885932E-4,0.001250154,0.007763928,0.001010929,6.490324E-4,5.219082E-7,1.889743E-9,1.463472E-15,2.033532E-12,0.003269398,-2.584327E-7,-2.319509E-303,7.805345,6.445451E-5,443684.7,443685.5
1.277532,0.001097114,6.283185,3.141593,6.283185,1162.26,0.2353964,-4.30553E7,1475.263,2.068545E8,1475.263,0.9999961,0.7544626,1.418301E-5,0.1210974,5.940488E-5,7.774626E-4,0.06337505,0.03810012,2.380949E-6,0.001239514,1.295484E-5,0.002897856,0.001278087,1.805284E-8,2.552518E-10,3.488269E-10,1.508633E-4,2.762689E-6,3.942E-6,8.834231E-4,0.001243777,0.007796174,0.001006471,6.516722E-4,5.044546E-7,2.831326E-9,1.322069E-15,1.852735E-12,0.003250568,-2.508254E-7,-2.319208E-303,7.804332,6.446835E-5,443627.1,443627.9
1.312895,0.001127546,6.283185,3.141593,6.283185,1161.86,0.2353964,-4.266281E7,1474.46,2.067133E8,1474.46,0.9999961,0.7543189,1.399629E-5,0.1213189,5.824342E-5,7.537369E-4,0.06325527,0.03836522,2.302984E-6,0.001181456,1.232407E-5,0.002813516,0.001236275,1.673348E-8,2.334543E-10,3.194336E-10,1.387537E-4,2.558041E-6,3.734775E-6,8.756274E-4,0.001234009,0.007845737,9.995364E-4,6.556673E-4,4.786379E-7,1.498291E-9,1.127757E-15,1.602875E-12,0.003221323,-2.268235E-7,-2.318745E-303,7.802774,6.449056E-5,443538.4,443539.2
1.326114,0.001138924,6.283185,3.141593,6.283185,1161.709,0.2353964,-4.242194E7,1474.161,2.066606E8,1474.161,0.9999961,0.7542672,1.392384E-5,0.1213988,5.783614E-5,7.453073E-4,0.06321039,0.03846185,2.276138E-6,0.001160912,1.209954E-5,0.002783019,0.001221221,1.627531E-8,2.258373E-10,3.0915E-10,1.345225E-4,2.486505E-6,3.692055E-6,8.728346E-4,0.001230462,0.007863793,9.96984E-4,6.571038E-4,4.693212E-7,2.063555E-8,1.063362E-15,1.519759E-12,0.003210577,-3.127379E-7,-2.318575E-303,7.802204,6.449894E-5,443506.9,443507.7
1.350114,0.001159585,6.283185,3.141593,6.283185,1161.433,0.2353964,-4.208667E7,1473.62,2.065653E8,1473.62,0.9999961,0.7541769,1.380635E-5,0.1215398,5.7092E-5,7.305637E-4,0.06312827,0.03863401,2.228175E-6,0.001124845,1.171108E-5,0.002729023,0.001194655,1.547686E-8,2.128861E-10,2.91663E-10,1.272241E-4,2.363239E-6,3.555209E-6,8.679238E-4,0.001224162,0.007895951,9.924082E-4,6.596361E-4,4.548087E-7,5.130574E-9,9.566329E-16,1.3815E-12,0.003191314,-2.978207E-7,-2.318274E-303,7.801191,6.451426E-5,443449.4,443450.2
1.369129,0.001175959,6.283185,3.141593,6.283185,1161.213,0.2353964,-4.186045E7,1473.192,2.064901E8,1473.192,0.9999961,0.754108,1.371113E-5,0.1216481,5.652264E-5,7.193814E-4,0.06306299,0.03876749,2.192044E-6,0.00109751,1.141177E-5,0.002687465,0.001174279,1.487967E-8,2.032068E-10,2.785816E-10,1.217703E-4,2.270954E-6,3.464816E-6,8.641679E-4,0.001219296,0.007920876,9.888319E-4,6.615762E-4,4.434568E-7,6.962814E-9,8.804017E-16,1.282138E-12,0.003176278,-3.143329E-7,-2.318041E-303,7.800404,6.452648E-5,443405.0,443405.8
1.4,0.001202548,6.283185,3.141593,6.283185,1160.853,0.2353964,-4.132236E7,1472.501,2.063684E8,1472.501,0.9999962,0.7540012,1.356036E-5,0.1218176,5.563051E-5,7.021148E-4,0.06295651,0.03897888,2.135941E-6,0.001055228,1.095236E-5,0.002622211,0.001142417,1.396897E-8,1.88607E-10,2.58834E-10,1.134937E-4,2.130945E-6,3.314292E-6,8.583205E-4,0.001211626,0.007960339,9.831198E-4,6.64606E-4,4.255553E-7,1.829301E-9,7.705548E-16,1.137975E-12,0.003152274,-2.849102E-7,-2.317671E-303,7.79916,6.454648E-5,443334.2,443335.0
1.416157,0.001216468,6.283185,3.141593,6.283185,1160.664,0.2353964,-4.095496E7,1472.14,2.06305E8,1472.14,0.9999962,0.7539474,1.347596E-5,0.1219034,5.516217E-5,6.934949E-4,0.06290074,0.03908696,2.108476E-6,0.00103417,1.070122E-5,0.002589125,0.001126312,1.352293E-8,1.813744E-10,2.490405E-10,1.094267E-4,2.061806E-6,3.260889E-6,8.553614E-4,0.001207722,0.007980516,9.801723E-4,6.661359E-4,4.166355E-7,5.546007E-9,7.191058E-16,1.070163E-12,0.003139915,-2.910867E-7,-2.317481E-303,7.798522,6.455701E-5,443298.2,443299.0
1.456066,0.001250859,6.283185,3.141593,6.283185,1160.193,0.2353964,-4.056378E7,1471.253,2.061488E8,1471.253,0.9999962,0.7538212,1.330144E-5,0.122107,5.412358E-5,6.733454E-4,0.06276244,0.03934682,2.043115E-6,9.847321E-4,1.020316E-5,0.002510324,0.001088126,1.248961E-8,1.652456E-10,2.271909E-10,1.000958E-4,1.904183E-6,3.081085E-6,8.484125E-4,0.001198389,0.008029024,9.730286E-4,6.697567E-4,3.957355E-7,5.587794E-9,6.077246E-16,9.220849E-13,0.003109928,-2.795854E-7,-2.317026E-303,7.796989,6.458324E-5,443211.1,443211.9
1.459217,0.001253576,6.283185,3.141593,6.283185,1160.155,0.2353964,-4.052324E7,1471.183,2.061365E8,1471.183,0.9999962,0.7538116,1.328759E-5,0.1221226,5.404703E-5,6.718227E-4,0.06275154,0.03936692,2.038346E-6,9.810096E-4,1.016547E-5,0.002504272,0.001085205,1.241319E-8,1.640415E-10,2.255583E-10,9.939976E-5,1.892421E-6,3.0747E-6,8.478853E-4,0.001197671,0.008032777,9.724724E-4,6.700334E-4,3.94141E-7,1.070508E-8,5.997755E-16,9.114882E-13,0.003107591,-3.017951E-7,-2.31699E-303,7.79687,6.458532E-5,443204.6,443205.4
1.527026,0.001312044,6.283185,3.141593,6.283185,1159.345,0.2353964,-3.937946E7,1469.689,2.058735E8,1469.689,0.9999963,0.7536171,1.299208E-5,0.1224429,5.236449E-5,6.412061E-4,0.06251624,0.0397853,1.939663E-6,9.056869E-4,9.357636E-6,0.00237988,0.001025443,1.089162E-8,1.405038E-10,1.936091E-10,8.572412E-5,1.660505E-6,2.821943E-6,8.371414E-4,0.001182837,0.008110932,9.607687E-4,6.75683E-4,3.663775E-7,2.51295E-9,4.5378E-16,7.148804E-13,0.003058456,-2.53194E-7,-2.316255E-303,7.794395,6.463046E-5,443063.9,443064.6
1.558879,0.001339524,6.283185,3.141593,6.283185,1158.961,0.2353964,-3.887623E7,1468.993,2.057509E8,1468.993,0.9999963,0.7535331,1.285918E-5,0.1225837,5.162551E-5,6.281637E-4,0.06240591,0.03997291,1.897979E-6,8.7352E-4,9.016614E-6,0.002325085,9.992925E-4,1.026078E-8,1.308778E-10,1.805215E-10,8.00775E-5,1.564558E-6,2.722899E-6,8.324837E-4,0.001176265,0.008146017,9.554409E-4,6.781485E-4,3.543916E-7,3.001953E-9,3.992121E-16,6.404995E-13,0.003036088,-2.606377E-7,-2.315924E-303,7.793282,6.465187E-5,443000.9,443001.6
1.6,0.001375012,6.283185,3.141593,6.283185,1158.463,0.2353964,-3.826366E7,1468.099,2.055936E8,1468.099,0.9999964,0.7534311,1.269192E-5,0.1227571,5.070855E-5,6.12454E-4,0.06226381,0.04020727,1.84766E-6,8.346555E-4,8.600986E-6,0.002257524,9.671874E-4,9.513047E-9,1.195971E-10,1.65166E-10,7.342229E-5,1.451078E-6,2.600405E-6,8.267871E-4,0.00116813,0.008189893,9.487147E-4,6.811703E-4,3.3815E-7,3.630609E-9,3.391799E-16,5.576974E-13,0.003007853,-2.438739E-7,-2.31551E-303,7.791889,6.467968E-5,442921.7,442922.5
1.639126,0.001408793,6.283185,3.141593,6.283185,1157.986,0.2353964,-3.772245E7,1467.253,2.054448E8,1467.253,0.9999964,0.7533402,1.253975E-5,0.122914,4.988611E-5,5.986113E-4,0.0621292,0.04042241,1.803667E-6,8.003157E-4,8.240618E-6,0.002196388,9.382734E-4,8.867324E-9,1.099669E-10,1.520406E-10,6.769138E-5,1.35326E-6,2.502079E-6,8.216921E-4,0.001160742,0.008230231,9.424721E-4,6.838865E-4,3.231153E-7,1.007215E-8,2.912614E-16,4.909371E-13,0.002981628,-2.719877E-7,-2.315129E-303,7.790606,6.470629E-5,442849.3,442850.0
1.646567,0.001415219,6.283185,3.141593,6.283185,1157.895,0.2353964,-3.75478E7,1467.093,2.054166E8,1467.093,0.9999964,0.7533235,1.251185E-5,0.122943,4.973779E-5,5.960952E-4,0.06210371,0.04046249,1.795816E-6,7.940719E-4,8.176886E-6,0.002185094,9.329472E-4,8.751699E-9,1.082496E-10,1.496983E-10,6.666275E-5,1.335725E-6,2.487777E-6,8.207595E-4,0.001159375,0.008237753,9.413023E-4,6.843863E-4,3.20181E-7,1.116716E-8,2.830358E-16,4.794452E-13,0.002976708,-2.89563E-7,-2.315058E-303,7.790366,6.471137E-5,442835.9,442836.6
1.679386,0.001443568,6.283185,3.141593,6.283185,1157.494,0.2353964,-3.698942E7,1466.389,2.052927E8,1466.389,0.9999964,0.7532525,1.23861E-5,0.1230678,4.906575E-5,5.853999E-4,0.06199136,0.0406362,1.761641E-6,7.673992E-4,7.887814E-6,0.0021365,9.100768E-4,8.260695E-9,1.010181E-10,1.398286E-10,6.234206E-5,1.261641E-6,2.397651E-6,8.167541E-4,0.001153482,0.008270389,9.362039E-4,6.865307E-4,3.082697E-7,2.960067E-9,2.496847E-16,4.324021E-13,0.002955269,-2.690021E-7,-2.314749E-303,7.789329,6.473381E-5,442776.8,442777.6
1.70866,0.001468863,6.283185,3.141593,6.283185,1157.135,0.2353964,-3.577707E7,1465.764,2.051828E8,1465.764,0.9999964,0.7531923,1.225237E-5,0.123175,4.848396E-5,5.764044E-4,0.06189171,0.040787,1.733337E-6,7.449543E-4,7.626173E-6,0.002094805,8.905041E-4,7.854838E-9,9.4912E-11,1.314787E-10,5.876866E-5,1.200021E-6,2.348585E-6,8.133249E-4,0.001148411,0.008298765,9.317383E-4,6.88364E-4,2.98627E-7,2.551807E-9,2.235929E-16,3.952018E-13,0.002936503,-2.524356E-7,-2.314481E-303,7.788426,6.475389E-5,442725.8,442726.5
1.709503,0.001469591,6.283185,3.141593,6.283185,1157.125,0.2353964,-3.177996E7,1465.746,2.051796E8,1465.746,0.9999964,0.7531905,1.22356E-5,0.1231781,4.847389E-5,5.761574E-4,0.06188897,0.04079128,1.733112E-6,7.444058E-4,7.608669E-6,0.002093632,8.899529E-4,7.845972E-9,9.466783E-11,1.311403E-10,5.866955E-5,1.19825E-6,2.37406E-6,8.132256E-4,0.001148268,0.00829957,9.316099E-4,6.884159E-4,2.982868E-7,8.315142E-9,2.228782E-16,3.942084E-13,0.00293597,-2.733789E-7,-2.314473E-303,7.788399,6.475446E-5,442724.9,442725.7
1.709753,0.001469807,6.283185,3.141593,6.283185,1157.122,0.2353964,-3.629818E7,1465.741,2.051787E8,1465.741,0.9999964,0.7531899,1.223101E-5,0.123179,4.846916E-5,5.760848E-4,0.06188817,0.04079254,1.733138E-6,7.442521E-4,7.601573E-6,0.002093285,8.897895E-4,7.843734E-9,9.456224E-11,1.309955E-10,5.864016E-5,1.197715E-6,2.38429E-6,8.131956E-4,0.001148226,0.008299809,9.315716E-4,6.884314E-4,2.982017E-7,1.326376E-8,2.22665E-16,3.939182E-13,0.002935812,-2.917968E-7,-2.314471E-303,7.788391,6.475463E-5,442724.8,442725.5
1.709895,0.00146993,6.283185,3.141593,6.283185,1157.12,0.2353964,-3.611845E7,1465.738,2.051781E8,1465.738,0.9999964,0.7531896,1.224059E-5,0.1231795,4.84614E-5,5.760433E-4,0.06188771,0.04079326,1.733095E-6,7.441543E-4,7.597566E-6,0.002093087,8.896968E-4,7.842464E-9,9.458351E-11,1.310287E-10,5.86235E-5,1.197416E-6,2.386244E-6,8.131781E-4,0.001148201,0.008299944,9.315499E-4,6.884401E-4,2.98154E-7,1.576876E-8,2.225443E-16,3.937545E-13,0.002935722,-3.012452E-7,-2.314469E-303,7.788387,6.475473E-5,442724.6,442725.3
1.710123,0.001470127,6.283185,3.141593,6.283185,1157.117,0.2353964,-3.810591E7,1465.733,2.051773E8,1465.733,0.9999964,0.7531891,1.223496E-5,0.1231803,4.845415E-5,5.759763E-4,0.06188697,0.04079442,1.73302E-6,7.44005E-4,7.591371E-6,0.00209277,8.895477E-4,7.840218E-9,9.455749E-11,1.309894E-10,5.859673E-5,1.196937E-6,2.392267E-6,8.1315E-4,0.001148163,0.008300162,9.315152E-4,6.884541E-4,2.980772E-7,2.066131E-8,2.223515E-16,3.934926E-13,0.002935578,-3.202001E-7,-2.314467E-303,7.78838,6.475489E-5,442724.4,442725.1
1.71032,0.001470297,6.283185,3.141593,6.283185,1157.115,0.2353964,-3.854771E7,1465.729,2.051765E8,1465.729,0.9999964,0.7531886,1.222965E-5,0.1231811,4.844962E-5,5.759188E-4,0.06188634,0.04079542,1.733011E-6,7.438839E-4,7.586117E-6,0.002092497,8.894189E-4,7.838334E-9,9.447392E-11,1.308742E-10,5.857361E-5,1.196517E-6,2.400017E-6,8.131261E-4,0.001148129,0.00830035,9.31485E-4,6.884662E-4,2.980115E-7,2.719241E-8,2.221846E-16,3.932679E-13,0.002935454,-3.448954E-7,-2.314465E-303,7.788373,6.475502E-5,442724.3,442725.0
1.710464,0.001470422,6.283185,3.141593,6.283185,1157.113,0.2353964,-3.763619E7,1465.726,2.05176E8,1465.726,0.9999964,0.7531883,1.223382E-5,0.1231816,4.844406E-5,5.758767E-4,0.06188588,0.04079615,1.73299E-6,7.437901E-4,7.582405E-6,0.002092296,8.893246E-4,7.836992E-9,9.444934E-11,1.308434E-10,5.855669E-5,1.196211E-6,2.403848E-6,8.131085E-4,0.001148104,0.008300487,9.314629E-4,6.884751E-4,2.979633E-7,3.110457E-8,2.220623E-16,3.931044E-13,0.002935363,-3.599989E-7,-2.314464E-303,7.788369,6.475512E-5,442724.1,442724.9
1.710595,0.001470535,6.283185,3.141593,6.283185,1157.111,0.2353964,-3.641759E7,1465.723,2.051755E8,1465.723,0.9999965,0.753188,1.22377E-5,0.123182,4.843849E-5,5.758384E-4,0.06188545,0.04079681,1.732942E-6,7.437016E-4,7.579214E-6,0.002092115,8.892392E-4,7.835726E-9,9.445486E-11,1.308524E-10,5.854136E-5,1.195935E-6,2.406134E-6,8.130924E-4,0.001148082,0.008300612,9.31443E-4,6.884831E-4,2.979199E-7,3.34818E-8,2.219519E-16,3.929567E-13,0.00293528,-3.69539E-7,-2.314463E-303,7.788364,6.475521E-5,442724.0,442724.7
1.710812,0.001470722,6.283185,3.141593,6.283185,1157.109,0.2353964,-3.40285E7,1465.718,2.051747E8,1465.718,0.9999965,0.7531876,1.223131E-5,0.1231828,4.843318E-5,5.757749E-4,0.06188475,0.0407979,1.732876E-6,7.435627E-4,7.574072E-6,0.002091814,8.890978E-4,7.833531E-9,9.441016E-11,1.307885E-10,5.8516E-5,1.19548E-6,2.412598E-6,8.13066E-4,0.001148045,0.008300818,9.3141E-4,6.884964E-4,2.978481E-7,3.847855E-8,2.217698E-16,3.927134E-13,0.002935143,-3.878822E-7,-2.314461E-303,7.788358,6.475536E-5,442723.8,442724.5
