Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H8_PFRC2 (),Mass_fraction_C3H6_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_IC4H10_PFRC2 (),Mass_fraction_IC4H9_PFRC2 (),Mass_fraction_TC4H9_PFRC2 (),Mass_fraction_IC4H8_PFRC2 (),Mass_fraction_IC4H7_PFRC2 (),Mass_fraction_C4H8-1_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C5H6_PFRC2 (),Mass_fraction_NC5H10_PFRC2 (),Mass_fraction_LC5H8_PFRC2 (),Mass_fraction_NC7H14_PFRC2 (),Mass_fraction_IC8H18_PFRC2 (),Mass_fraction_IC8H16_PFRC2 (),Mass_fraction_DIMEPTD_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_NC10H20_PFRC2 (),Mass_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.4969335,5.217088E-4,6.283185,3.141593,6.283185,953.8948,0.2328964,-1.726781E7,1277.531,1.720523E8,1277.531,0.9999977,0.2008451,3.650336E-7,0.1171323,1.03699E-4,0.03153535,0.1344202,0.006489805,0.005825443,0.1783444,0.008332078,0.01507424,0.002533793,4.724132E-7,1.112134E-6,0.1474436,0.002790907,0.01440204,0.02642813,0.003347248,0.009980609,0.003498426,9.464351E-4,0.006160307,0.001813641,2.106621E-4,2.025878E-4,0.00238425,0.06566432,4.250049E-4,2.737879E-8,8.147094,7.771634E-5,459358.6,459366.8
0.5010192,5.25992E-4,6.283185,3.141593,6.283185,953.886,0.2328964,-1.765761E7,1277.466,1.72041E8,1277.466,0.9999977,0.200833,3.630995E-7,0.1172849,1.03035E-4,0.03152338,0.1346197,0.006508808,0.005819565,0.1782368,0.008365478,0.01508441,0.002522231,4.65057E-7,1.095792E-6,0.1473251,0.002770608,0.01434975,0.02643561,0.003356588,0.009998981,0.003512767,9.359513E-4,0.006146639,0.001794401,2.023901E-4,1.952162E-4,0.002367921,0.06565612,4.145221E-4,2.487385E-8,8.146761,7.771706E-5,459339.8,459348.1
0.5148317,5.404725E-4,6.283185,3.141593,6.283185,953.8551,0.2328964,-1.678477E7,1277.252,1.720032E8,1277.252,0.9999977,0.2007927,3.567907E-7,0.1177936,1.009483E-4,0.03148321,0.1352844,0.00657248,0.005799828,0.1778755,0.008477117,0.01511689,0.002483759,4.418449E-7,1.044144E-6,0.1469269,0.002705348,0.01417452,0.02645934,0.003387714,0.01006039,0.003560597,9.017398E-4,0.006100876,0.0017311,1.768029E-4,1.722644E-4,0.002313835,0.06562884,3.810733E-4,1.798054E-8,8.145655,7.771958E-5,459277.5,459285.7
0.5444623,5.715377E-4,6.283185,3.141593,6.283185,953.7819,0.2328964,-1.494816E7,1276.799,1.719236E8,1276.799,0.9999977,0.2007088,3.444561E-7,0.118849,9.694093E-5,0.03139864,0.1366614,0.006706227,0.0057582,0.177114,0.008710114,0.01517759,0.002404336,3.999569E-7,9.507163E-7,0.1460853,0.002581153,0.0138072,0.02650261,0.003452266,0.01018862,0.003659878,8.344227E-4,0.006004976,0.001604011,1.326033E-4,1.319833E-4,0.002203422,0.06557256,3.187358E-4,9.001424E-9,8.143395,7.772554E-5,459150.1,459158.5
0.6,6.297713E-4,6.283185,3.141593,6.283185,953.6241,0.2328964,-1.239422E7,1275.979,1.717791E8,1275.979,0.9999977,0.2005601,3.253765E-7,0.1207125,9.062595E-5,0.03124544,0.1390853,0.006947719,0.005682655,0.1757323,0.009124986,0.01526429,0.00226589,3.430022E-7,8.231911E-7,0.1445541,0.002394733,0.01315049,0.02655941,0.003566238,0.01041781,0.003834588,7.276169E-4,0.005832942,0.001394217,7.801309E-5,8.071127E-5,0.002015057,0.06547383,2.295482E-4,2.511135E-9,8.139508,7.773841E-5,458930.9,458939.0
0.7787162,8.172386E-4,6.283185,3.141593,6.283185,952.989,0.2328964,-6272895.0,1273.508,1.713443E8,1273.508,0.9999977,0.2001376,2.823793E-7,0.1259633,7.681877E-5,0.03079175,0.1458574,0.007662955,0.005458907,0.1716157,0.01030098,0.01539479,0.001894647,2.503212E-7,6.139043E-7,0.1400154,0.002028232,0.01131006,0.02659183,0.003888468,0.01108272,0.004313047,5.030389E-4,0.005336878,9.066523E-4,1.516546E-5,1.758095E-5,0.001536908,0.0651955,8.383845E-5,4.754696E-11,8.129159,7.779021E-5,458347.5,458355.5
0.7797788,8.183536E-4,6.283185,3.141593,6.283185,952.9848,0.2328964,-6741467.0,1273.494,1.713418E8,1273.494,0.9999977,0.2001353,2.825323E-7,0.1259918,7.673359E-5,0.03078921,0.145894,0.007666976,0.005457656,0.1715926,0.01030735,0.01539512,0.001892723,2.500433E-7,6.133028E-7,0.1399901,0.00202666,0.0113003,0.02659154,0.003890228,0.01108642,0.004315567,5.020901E-4,0.00533416,9.044127E-4,1.502295E-5,1.74267E-5,0.001534536,0.06519398,8.335452E-5,4.647773E-11,8.129106,7.779055E-5,458344.4,458352.5
0.8,8.395733E-4,6.283185,3.141593,6.283185,952.904,0.2328964,-6337270.0,1273.227,1.712948E8,1273.227,0.9999977,0.2000917,2.790464E-7,0.1265298,7.54962E-5,0.03074119,0.1465829,0.007743085,0.005434019,0.1711536,0.0104273,0.01540063,0.001856659,2.439314E-7,5.994492E-7,0.1395113,0.001998048,0.01111681,0.02658488,0.003923408,0.01115622,0.004362884,4.847003E-4,0.005282884,8.630093E-4,1.256668E-5,1.475047E-5,0.001490313,0.06516518,7.470444E-5,3.027716E-11,8.128089,7.779715E-5,458287.1,458295.1
1.0,0.001049552,6.283185,3.141593,6.283185,952.0366,0.2328964,-2957209.0,1270.674,1.708455E8,1270.674,0.9999978,0.1996947,2.492215E-7,0.1314009,6.583239E-5,0.03029648,0.1527874,0.008455327,0.005215738,0.167046,0.01149947,0.01539882,0.001548912,1.996121E-7,4.985113E-7,0.1350978,0.001778448,0.009529574,0.02645299,0.004225687,0.01180368,0.004774375,3.626713E-4,0.004819342,5.519824E-4,2.27892E-6,2.977285E-6,0.001129916,0.06490056,2.624077E-5,5.562721E-13,8.119186,7.786803E-5,457784.9,457792.2
1.2,0.001259732,6.283185,3.141593,6.283185,951.073,0.2328964,-820891.0,1268.243,1.704175E8,1268.243,0.9999979,0.1993474,2.268273E-7,0.135621,5.867764E-5,0.02990025,0.158121,0.009105761,0.005022082,0.163302,0.01239829,0.01533051,0.001311132,1.713074E-7,4.338287E-7,0.1311853,0.001623149,0.008286663,0.02624787,0.004489864,0.01238927,0.00510551,2.952305E-4,0.004423492,3.630046E-4,4.549264E-7,6.533037E-7,8.738463E-4,0.06466401,9.814194E-6,1.079053E-14,8.111858,7.794692E-5,457371.6,457378.3
1.4,0.001470135,6.283185,3.141593,6.283185,950.0373,0.2328964,645499.6,1265.891,1.700037E8,1265.891,0.9999979,0.1990381,2.088249E-7,0.1393464,5.303155E-5,0.02954508,0.1628051,0.009705591,0.004849029,0.159862,0.01316019,0.01522349,0.001123846,1.506136E-7,3.864498E-7,0.1276791,0.001500966,0.007303121,0.02600937,0.004724026,0.01292763,0.005379267,2.542946E-4,0.00408232,2.446815E-4,9.99827E-8,1.570893E-7,6.873235E-4,0.06444806,3.882435E-6,5.756958E-16,8.105646,7.80319E-5,457021.2,457027.6
1.6,0.001680773,6.283185,3.141593,6.283185,948.9445,0.2328964,1709043.0,1263.598,1.696001E8,1263.598,0.999998,0.1987594,1.93803E-7,0.1426783,4.841697E-5,0.02922518,0.1669781,0.01026221,0.004693525,0.1566846,0.01381103,0.01509214,9.740681E-4,1.346173E-7,3.497888E-7,0.1245097,0.001400115,0.006515186,0.02575794,0.004933378,0.01342771,0.005610727,2.273086E-4,0.003785995,1.686264E-4,2.291795E-8,4.126651E-8,5.486923E-4,0.06424814,1.613422E-6,-4.687645E-15,8.100278,7.812176E-5,456718.5,456725.0
1.8,0.001891659,6.283185,3.141593,6.283185,947.8047,0.2328964,2436786.0,1261.348,1.692041E8,1261.348,0.9999981,0.1985059,1.8081E-7,0.145687,4.452785E-5,0.02893593,0.1707339,0.01078088,0.004553175,0.1537398,0.01437002,0.01494538,8.527674E-4,1.217752E-7,3.2032E-7,0.1216261,0.001314264,0.005875943,0.02550471,0.005121702,0.01389544,0.005810145,2.082737E-4,0.003526927,1.185914E-4,6.212789E-9,1.40078E-8,4.438909E-4,0.06406143,7.036073E-7,-8.36703E-17,8.095579,7.821571E-5,456453.5,456459.7
1.954121,0.002054345,6.283185,3.141593,6.283185,946.8986,0.2328964,2932724.0,1259.638,1.68903E8,1259.638,0.9999982,0.1983252,1.720631E-7,0.1478178,4.194475E-5,0.02873161,0.1733861,0.0111572,0.004454142,0.1516142,0.01474755,0.01482554,7.745835E-4,1.135706E-7,3.015424E-7,0.1195742,0.001256038,0.005462681,0.02531236,0.005254293,0.01423644,0.005946551,1.970323E-4,0.003348917,9.15854E-5,2.274355E-9,7.081011E-9,3.80159E-4,0.06392533,3.816906E-7,-1.795289E-16,8.092335,7.829055E-5,456270.3,456275.7
2.0,0.002102804,6.283185,3.141593,6.283185,946.6249,0.2328964,3071787.0,1259.132,1.68814E8,1259.132,0.9999982,0.1982736,1.696406E-7,0.1484243,4.123535E-5,0.02867361,0.17414,0.01126564,0.004426053,0.1510033,0.01485201,0.01478897,7.534666E-4,1.113665E-7,2.965022E-7,0.1189889,0.001239978,0.005350898,0.02525584,0.005291877,0.01433503,0.005984705,1.941284E-4,0.003299128,8.496786E-5,1.696454E-9,6.015417E-9,3.634813E-4,0.0638859,3.193034E-7,-8.297016E-17,8.091424,7.831319E-5,456218.9,456224.3
