Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_IC4H10_PFRC2 (),Mole_fraction_IC4H9_PFRC2 (),Mole_fraction_TC4H9_PFRC2 (),Mole_fraction_IC4H8_PFRC2 (),Mole_fraction_IC4H7_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_IC8H18_PFRC2 (),Mole_fraction_IC8H16_PFRC2 (),Mole_fraction_DIMEPTD_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Mole_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
17.8,0.01988533,6.283185,3.141593,6.283185,830.626,0.2328966,1501305.0,1099.161,1.40658E8,1099.161,1.000007,0.7747486,5.252326E-8,0.09652028,9.094782E-7,0.007148343,0.06481846,0.006036046,5.699732E-4,0.01983703,0.00333429,0.001695617,2.447022E-5,1.617342E-9,1.236538E-8,0.01122815,2.095306E-5,2.164512E-4,0.003060162,0.001135576,0.002469554,0.001079924,2.577252E-5,1.098696E-4,1.154672E-8,5.973604E-21,3.61495E-10,8.803569E-7,0.005254817,3.096346E-15,-8.440839E-36,8.049778,8.924981E-5,453869.2,453872.7
18.0,0.02012633,6.283185,3.141593,6.283185,829.1391,0.2328966,1464628.0,1097.202,1.403131E8,1097.202,1.000007,0.7747215,5.05024E-8,0.09654913,8.79061E-7,0.007152518,0.06483343,0.006036948,5.705265E-4,0.01982649,0.003331993,0.001691472,2.453427E-5,1.587559E-9,1.233788E-8,0.01122171,2.047833E-5,2.162336E-4,0.003059345,0.001135584,0.002471483,0.001080841,2.595179E-5,1.096963E-4,1.149038E-8,5.885306E-21,3.662535E-10,8.784729E-7,0.005254477,3.051923E-15,-8.299529E-36,8.049836,8.940986E-5,453872.5,453875.9
18.2,0.02036776,6.283185,3.141593,6.283185,827.654,0.2328966,1428804.0,1095.244,1.399686E8,1095.244,1.000007,0.7746955,4.856046E-8,0.09657684,8.497275E-7,0.007156647,0.06484771,0.006037743,5.710782E-4,0.0198164,0.003329762,0.001687455,2.459808E-5,1.558452E-9,1.231233E-8,0.01121553,2.001539E-5,2.160291E-4,0.003058556,0.001135585,0.002473343,0.001081734,2.612917E-5,1.095304E-4,1.143772E-8,5.803068E-21,3.710204E-10,8.767064E-7,0.005254156,3.010328E-15,-8.135327E-36,8.049894,8.957029E-5,453875.8,453879.2
18.4,0.02060962,6.283185,3.141593,6.283185,826.1707,0.2328966,1393822.0,1093.29,1.396246E8,1093.29,1.000007,0.7746705,4.66944E-8,0.09660348,8.214374E-7,0.007160729,0.06486133,0.006038435,5.716278E-4,0.01980675,0.003327595,0.001683562,2.466159E-5,1.530002E-9,1.228868E-8,0.01120961,1.956397E-5,2.158373E-4,0.003057794,0.001135582,0.002475136,0.001082602,2.630458E-5,1.093713E-4,1.138848E-8,5.725913E-21,3.757936E-10,8.750502E-7,0.005253854,2.971259E-15,-7.916564E-36,8.049952,8.973111E-5,453879.0,453882.5
18.6,0.02085192,6.283185,3.141593,6.283185,824.6892,0.2328966,1359662.0,1091.337,1.392809E8,1091.337,1.000007,0.7746465,4.490118E-8,0.09662908,7.941505E-7,0.007164762,0.06487431,0.006039033,5.72175E-4,0.01979752,0.003325489,0.001679789,2.472476E-5,1.502191E-9,1.226687E-8,0.01120392,1.91238E-5,2.156573E-4,0.003057058,0.001135574,0.002476864,0.001083447,2.647798E-5,1.092189E-4,1.134247E-8,5.65383E-21,3.805711E-10,8.734972E-7,0.00525357,2.934594E-15,-7.680071E-36,8.05001,8.989231E-5,453882.3,453885.7
18.8,0.02109465,6.283185,3.141593,6.283185,823.2095,0.2328966,1326313.0,1089.387,1.389376E8,1089.387,1.000007,0.7746235,4.317794E-8,0.09665368,7.678293E-7,0.007168745,0.06488669,0.00603954,5.727194E-4,0.01978868,0.003323444,0.001676132,2.478754E-5,1.475003E-9,1.224684E-8,0.01119846,1.869462E-5,2.154887E-4,0.003056346,0.001135562,0.00247853,0.001084269,2.664932E-5,1.090727E-4,1.129947E-8,5.586412E-21,3.853507E-10,8.720411E-7,0.005253303,2.900158E-15,-7.427479E-36,8.050067,9.005389E-5,453885.5,453888.9
19.0,0.02133782,6.283185,3.141593,6.283185,821.7317,0.2328966,1293764.0,1087.439,1.385948E8,1087.439,1.000007,0.7746014,4.152199E-8,0.09667732,7.424382E-7,0.007172678,0.0648985,0.006039962,5.732606E-4,0.01978022,0.003321457,0.001672589,2.48499E-5,1.448419E-9,1.222855E-8,0.01119322,1.827617E-5,2.153308E-4,0.003055658,0.001135545,0.002480136,0.001085068,2.681854E-5,1.089326E-4,1.12593E-8,5.523129E-21,3.901304E-10,8.706763E-7,0.005253052,2.867764E-15,-7.146185E-36,8.050125,9.021584E-5,453888.7,453892.2
19.2,0.02158143,6.283185,3.141593,6.283185,820.2558,0.2328966,1262002.0,1085.494,1.382524E8,1085.494,1.000007,0.7745801,3.993071E-8,0.09670005,7.17943E-7,0.00717656,0.06490975,0.006040304,5.737982E-4,0.01977213,0.003319528,0.001669155,2.49118E-5,1.422425E-9,1.221194E-8,0.01118818,1.78682E-5,2.151831E-4,0.003054991,0.001135526,0.002481684,0.001085846,2.698561E-5,1.087981E-4,1.122181E-8,5.463754E-21,3.949079E-10,8.693974E-7,0.005252817,2.837289E-15,-6.846663E-36,8.050182,9.037816E-5,453892.0,453895.4
19.4,0.02182548,6.283185,3.141593,6.283185,818.7819,0.2328966,1230999.0,1083.551,1.379105E8,1083.551,1.000008,0.7745597,3.840147E-8,0.09672191,6.943113E-7,0.007180389,0.06492048,0.006040571,5.74332E-4,0.01976439,0.003317654,0.001665827,2.497321E-5,1.397018E-9,1.219702E-8,0.01118335,1.747046E-5,2.15045E-4,0.003054346,0.001135503,0.002483177,0.001086603,2.715047E-5,1.086691E-4,1.118681E-8,5.408207E-21,3.996814E-10,8.681986E-7,0.005252596,2.808624E-15,-6.558757E-36,8.050238,9.054086E-5,453895.2,453898.6
19.6,0.02206996,6.283185,3.141593,6.283185,817.3099,0.2328966,1200748.0,1081.611,1.37569E8,1081.611,1.000008,0.7745401,3.693191E-8,0.09674292,6.715123E-7,0.007184166,0.0649307,0.006040768,5.748618E-4,0.01975698,0.003315835,0.001662602,2.50341E-5,1.372183E-9,1.218371E-8,0.0111787,1.70827E-5,2.149161E-4,0.00305372,0.001135477,0.002484615,0.001087339,2.73131E-5,1.085452E-4,1.115419E-8,5.356482E-21,4.044488E-10,8.670758E-7,0.005252389,2.781715E-15,-6.296714E-36,8.050295,9.070393E-5,453898.3,453901.7
19.8,0.02231489,6.283185,3.141593,6.283185,815.8399,0.2328966,1171239.0,1079.673,1.372279E8,1079.673,1.000008,0.7745213,3.551975E-8,0.09676311,6.495167E-7,0.00718789,0.06494045,0.006040898,5.753872E-4,0.01974988,0.003314069,0.001659477,2.509445E-5,1.34791E-9,1.217199E-8,0.01117424,1.670469E-5,2.147959E-4,0.003053115,0.001135449,0.002486002,0.001088056,2.747346E-5,1.084263E-4,1.112382E-8,5.308708E-21,4.092081E-10,8.66025E-7,0.005252196,2.756533E-15,-6.087442E-36,8.05035,9.086736E-5,453901.5,453904.9
20.0,0.02256025,6.283185,3.141593,6.283185,814.3719,0.2328966,1142380.0,1077.738,1.368873E8,1077.738,1.000008,0.7745032,3.416249E-8,0.09678253,6.282897E-7,0.007191561,0.06494974,0.006040966,5.75908E-4,0.01974309,0.003312353,0.001656449,2.515423E-5,1.324171E-9,1.216277E-8,0.01116996,1.633619E-5,2.146839E-4,0.003052527,0.001135418,0.002487339,0.001088753,2.763152E-5,1.083121E-4,1.109557E-8,5.264743E-21,4.139573E-10,8.650415E-7,0.005252015,2.732976E-15,-5.951786E-36,8.050406,9.103116E-5,453904.6,453908.0
