Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H8_PFRC2 (),Mass_fraction_C3H6_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_IC4H10_PFRC2 (),Mass_fraction_IC4H9_PFRC2 (),Mass_fraction_TC4H9_PFRC2 (),Mass_fraction_IC4H8_PFRC2 (),Mass_fraction_IC4H7_PFRC2 (),Mass_fraction_C4H8-1_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C5H6_PFRC2 (),Mass_fraction_NC5H10_PFRC2 (),Mass_fraction_B1M2_PFRC2 (),Mass_fraction_LC5H8_PFRC2 (),Mass_fraction_NC7H14_PFRC2 (),Mass_fraction_IC8H16_PFRC2 (),Mass_fraction_DIMEPTD_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_NC10H20_PFRC2 (),Mass_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),UHC_Sens_GasRxn#32_PFRC2 (),UHC_Sens_GasRxn#409_PFRC2 (),UHC_Sens_GasRxn#620_PFRC2 (),UHC_Sens_GasRxn#630_PFRC2 (),UHC_Sens_GasRxn#2803_PFRC2 (),UHC_Sens_GasRxn#8284_PFRC2 (),UHC_Sens_GasRxn#8662_PFRC2 (),UHC_Sens_GasRxn#11449_PFRC2 (),UHC_Sens_GasRxn#11455_PFRC2 (),UHC_Sens_GasRxn#11692_PFRC2 (),Volatile_organic_compounds_PFRC2 (ppm),VOC_Sens_GasRxn#32_PFRC2 (),VOC_Sens_GasRxn#409_PFRC2 (),VOC_Sens_GasRxn#620_PFRC2 (),VOC_Sens_GasRxn#630_PFRC2 (),VOC_Sens_GasRxn#2803_PFRC2 (),VOC_Sens_GasRxn#8284_PFRC2 (),VOC_Sens_GasRxn#8662_PFRC2 (),VOC_Sens_GasRxn#11449_PFRC2 (),VOC_Sens_GasRxn#11455_PFRC2 (),VOC_Sens_GasRxn#11692_PFRC2 ()
0.0,0.0,6.283185,3.141593,6.283185,944.3487,0.2353964,-3.423875E11,1431.632,0.0,1431.632,1.0,0.2041934,1.361773E-34,2.800194E-28,4.973089E-33,8.177654E-32,1.486467E-30,4.566946E-31,5.945102E-35,3.237704E-33,3.547429E-33,1.184885E-33,1.413422E-38,1.092523E-41,1.715403E-41,3.279396E-36,3.199694E-37,4.251856E-36,3.310836E-34,9.934979E-35,2.088482E-32,3.904014E-35,3.813905E-39,3.462733E-39,1.466454E-38,8.84394E-46,0.2385231,1.126571E-43,0.07964678,0.1590154,0.3186213,9.321098,7.934463E-5,529787.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529787.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.230142E-7,4.47946E-10,6.283185,3.141593,6.283185,944.335,0.2353964,-3.957755E11,1431.6,1.991696E8,1431.6,1.0,0.2041934,2.836413E-8,6.847579E-11,5.730231E-7,5.600731E-12,5.149103E-8,7.073602E-14,3.372017E-12,9.149826E-7,2.845287E-13,2.456605E-10,8.250126E-10,2.598198E-6,3.819275E-5,5.954975E-6,7.608485E-6,1.096611E-7,2.167679E-9,1.37081E-17,4.827086E-11,5.08312E-19,8.939415E-8,1.252072E-15,2.575016E-11,5.460088E-8,0.2385128,6.683609E-10,0.07964677,0.1590081,0.318537,9.321023,7.934578E-5,529782.8,6.807891E-11,0.0,0.0,1.318664E-10,0.0,1.942294E-5,8.443266E-10,9.116017E-6,9.694182E-5,2.178667E-9,529782.8,6.807891E-11,0.0,-4.382357E-40,1.318664E-10,0.0,1.942294E-5,8.443266E-10,9.116017E-6,9.694182E-5,2.178667E-9
3.349216E-6,3.546797E-9,6.283185,3.141593,6.283185,944.237,0.2353964,-4.512115E11,1431.337,1.991233E8,1431.337,1.0,0.2041934,6.056878E-7,1.697986E-8,1.538888E-5,1.772541E-9,1.797689E-6,7.657787E-12,9.85618E-10,2.252208E-5,1.840582E-11,3.526587E-8,7.066106E-8,7.321339E-5,3.045036E-4,1.251328E-4,6.013798E-5,3.446705E-6,1.554847E-7,2.580843E-15,9.91085E-9,4.341643E-15,2.725329E-6,2.514315E-12,2.792127E-8,1.640618E-6,0.2385174,1.373935E-7,0.07964668,0.1589575,0.3179558,9.32028,7.935402E-5,529740.6,1.778972E-8,0.0,0.0,8.231376E-9,0.0,1.531915E-4,1.969187E-7,7.202829E-5,-1.804326E-4,4.776771E-7,529740.6,1.778972E-8,-1.344939E-27,-5.029385E-26,8.231376E-9,-2.264863E-27,1.531915E-4,1.969187E-7,7.202829E-5,-1.804326E-4,4.776771E-7
1.356008E-5,1.436267E-8,6.283185,3.141593,6.283185,943.8875,0.2353964,-4.690864E11,1430.371,1.989533E8,1430.371,1.0,0.2041937,2.949268E-6,4.435565E-7,9.334107E-5,5.135205E-8,1.287747E-5,3.468115E-10,2.570715E-8,1.510004E-4,3.272613E-10,7.213297E-7,1.360057E-6,4.672386E-4,0.001019729,6.113204E-4,2.421029E-4,1.868581E-5,2.880292E-6,1.874503E-13,2.121094E-7,2.817853E-12,1.456761E-5,2.656242E-10,9.555705E-7,9.704433E-6,0.238557,2.945707E-6,0.07964534,0.1587739,0.3159509,9.317438,7.93834E-5,529579.1,7.983815E-8,0.0,0.0,1.33157E-7,0.0,-1.863601E-5,4.146915E-6,-6.155474E-6,-2.035732E-4,9.99726E-6,529579.1,7.983815E-8,7.19939E-25,-1.795105E-24,1.33157E-7,9.32728E-25,-1.863601E-5,4.146915E-6,-6.155474E-6,-2.035732E-4,9.99726E-6
7.78668E-5,8.257107E-8,6.283185,3.141593,6.283185,941.7361,0.2353964,-4.985127E11,1423.889,1.978124E8,1423.889,1.0,0.2042031,1.885354E-5,2.7726E-5,0.001079136,3.605734E-6,1.803291E-4,6.957395E-8,1.418918E-6,0.002390728,3.248244E-8,2.684801E-5,4.258951E-5,0.002179565,0.003473687,0.004018435,0.00134127,1.285591E-4,9.150549E-5,1.997241E-10,8.131527E-6,4.694593E-9,1.00481E-4,9.619598E-8,4.164916E-5,1.140665E-4,0.2385047,1.130234E-4,0.07959833,0.1573472,0.3041134,9.296402,7.956475E-5,528383.4,4.642872E-5,7.877669E-7,-5.765216E-12,-5.657436E-8,-5.400072E-12,-2.292209E-4,1.232124E-4,-7.052626E-5,-0.001945558,-6.004932E-5,528383.4,4.642872E-5,7.877669E-7,-5.765216E-12,-5.657436E-8,-5.400072E-12,-2.292209E-4,1.232124E-4,-7.052626E-5,-0.001945558,-6.004932E-5
3.142374E-4,3.344035E-7,6.283185,3.141593,6.283185,936.1202,0.2353964,-3.397964E11,1403.048,1.941443E8,1403.048,1.000001,0.2042843,4.639983E-5,6.923365E-4,0.00588506,2.282184E-4,0.001560264,4.842964E-6,5.962622E-5,0.01582881,3.605524E-6,3.406062E-4,3.836763E-4,0.002587944,0.004133034,0.01699974,0.004730571,7.283335E-4,9.776227E-4,1.030219E-7,1.071798E-4,7.836067E-7,5.255491E-4,8.701823E-6,5.373004E-4,0.001006958,0.2352418,0.001437065,0.07909078,0.1496413,0.270153,9.215284,8.004207E-5,523772.9,-2.484818E-4,-1.235659E-4,-5.957985E-5,-2.986913E-7,-6.373532E-5,-9.864452E-4,-7.027871E-5,-9.579055E-4,-0.006463129,-3.91477E-4,523772.9,-2.484818E-4,-1.235659E-4,-5.957985E-5,-2.986913E-7,-6.373532E-5,-9.864452E-4,-7.027871E-5,-9.579055E-4,-0.006463129,-3.91477E-4
9.148969E-4,9.776683E-7,6.283185,3.141593,6.283185,933.0179,0.2353964,-1.084036E11,1378.789,1.898744E8,1378.789,1.000001,0.2043516,4.468361E-5,0.004534535,0.00990895,0.002951292,0.005836224,5.787114E-5,5.240937E-4,0.03979321,5.471709E-5,0.001336751,0.001055776,0.001471511,0.002495901,0.04043552,0.01046802,0.002863542,0.003454852,4.201913E-6,4.593921E-4,1.232757E-5,0.00156559,1.240557E-4,0.00203804,0.003377622,0.2227971,0.005420414,0.07783755,0.1309133,0.2186636,9.086055,8.030821E-5,516427.8,-0.001818078,6.361394E-5,3.463608E-5,1.153533E-5,-2.326674E-4,-0.001544746,-7.334022E-6,-0.001097743,-0.009430834,-9.691221E-4,516427.8,-0.001818078,6.361394E-5,3.463608E-5,1.153533E-5,-2.326674E-4,-0.001544746,-7.334022E-6,-0.001097743,-0.009430834,-9.691221E-4
0.002220549,2.374752E-6,6.283185,3.141593,6.283185,936.349,0.2353964,-3.85256E10,1362.289,1.869704E8,1362.289,1.000001,0.2042195,3.022706E-5,0.01272982,0.008269544,0.009646936,0.01315675,2.175148E-4,0.001454599,0.06733395,2.636737E-4,0.002940335,0.001752521,8.233616E-4,0.001470798,0.06966161,0.01775804,0.006347575,0.006956434,3.850091E-5,0.001144527,6.067421E-5,0.002918285,5.510728E-4,0.004205482,0.006269858,0.2003254,0.01096973,0.07639418,0.1053116,0.159326,8.945389,8.002251E-5,508433.0,-0.004079187,3.640323E-4,5.491044E-4,7.483044E-5,2.238814E-4,-0.001839011,-1.439765E-4,-0.00135237,-0.01016246,-0.001635401,508433.0,-0.004079187,3.640323E-4,5.491043E-4,7.483044E-5,2.238815E-4,-0.001839011,-1.439765E-4,-0.001352369,-0.01016246,-0.001635401
0.0022702,2.427775E-6,6.283185,3.141593,6.283185,936.4776,0.2353964,-3.775454E10,1361.893,1.869006E8,1361.893,1.000001,0.204213,2.982068E-5,0.01299343,0.0081898,0.009845557,0.01338897,2.236418E-4,0.001481979,0.06808753,2.723554E-4,0.002989469,0.001769756,8.100627E-4,0.001449028,0.07047711,0.01796433,0.006446855,0.007056061,4.031277E-5,0.00116724,6.271149E-5,0.002953553,5.678237E-4,0.004265786,0.006340959,0.1996095,0.01111846,0.07635725,0.1046019,0.1577151,8.94156,8.001152E-5,508216.0,-0.004130442,3.690039E-4,3.731117E-4,7.802187E-5,2.289335E-4,-0.001847131,-1.500577E-4,-0.001358732,-0.0101635,-0.001649444,508216.2,-0.004130445,3.690045E-4,3.731128E-4,7.802181E-5,2.289334E-4,-0.001847135,-1.500577E-4,-0.001358734,-0.01016352,-0.001649446
0.002288651,2.447477E-6,6.283185,3.141593,6.283185,936.5247,0.2353964,-3.745491E10,1361.748,1.868751E8,1361.748,1.000001,0.2042106,2.967048E-5,0.01309055,0.008160413,0.009918368,0.01347445,2.259162E-4,0.001492027,0.06836379,2.755838E-4,0.003007564,0.00177605,8.052235E-4,0.001441101,0.07077632,0.01804003,0.006483189,0.007092631,4.099285E-5,0.001175622,6.346961E-5,0.002966446,5.740376E-4,0.004287889,0.006366883,0.1993456,0.01117288,0.07634374,0.1043417,0.1571247,8.940157,8.000749E-5,508136.2,-0.004149042,3.71824E-4,3.754765E-4,7.921344E-5,2.307955E-4,-0.001866859,-1.52317E-4,-0.001361062,-0.01016365,-0.001654525,508136.5,-0.004149045,3.718247E-4,3.754774E-4,7.921337E-5,2.307954E-4,-0.001866863,-1.523174E-4,-0.001361064,-0.01016366,-0.001654527
0.002320119,2.481076E-6,6.283185,3.141593,6.283185,936.6046,0.2353964,-3.698561E10,1361.503,1.86832E8,1361.503,1.000001,0.2042065,2.941759E-5,0.01325519,0.008110597,0.01004133,0.01361936,2.297917E-4,0.001509007,0.0688305,2.810913E-4,0.003038226,0.001786649,7.970932E-4,0.001427769,0.07128193,0.01816799,0.006544618,0.007154455,4.216083E-5,0.001189847,6.476364E-5,0.002988176,5.846209E-4,0.004325212,0.006410491,0.1988982,0.01126464,0.07632096,0.1039023,0.1561276,8.937786,8.000067E-5,508001.4,-0.004180222,3.767463E-4,3.810946E-4,8.125262E-5,2.33952E-4,-0.001870044,-1.561643E-4,-0.001364986,-0.01016356,-0.001663014,508001.7,-0.004180225,3.76747E-4,3.810953E-4,8.125254E-5,2.339521E-4,-0.001870046,-1.561649E-4,-0.001364988,-0.01016357,-0.001663016
0.002409055,2.57602E-6,6.283185,3.141593,6.283185,936.8264,0.2353964,-3.573371E10,1360.826,1.867129E8,1360.826,1.000001,0.2041948,2.873034E-5,0.01371362,0.007972051,0.01038068,0.01402322,2.407209E-4,0.001555948,0.07011988,2.966655E-4,0.003123563,0.001815715,7.749501E-4,0.00139139,0.07267988,0.01852193,0.006714603,0.00732555,4.551565E-5,0.00122957,6.842733E-5,0.003047875,6.144247E-4,0.004428248,0.006529768,0.1976513,0.01151715,0.07625824,0.1026888,0.1533754,8.931231,7.998173E-5,507629.0,-0.004264763,3.858606E-4,3.933998E-4,8.649147E-5,2.433344E-4,-0.001878907,-1.669981E-4,-0.001375777,-0.01016122,-0.001685879,507629.2,-0.004264769,3.858616E-4,3.934004E-4,8.649131E-5,2.433346E-4,-0.001878909,-1.669989E-4,-0.001375779,-0.01016123,-0.001685882
0.002471479,2.642648E-6,6.283185,3.141593,6.283185,936.9783,0.2353964,-3.490379E10,1360.365,1.866317E8,1360.365,1.000001,0.2041866,2.826416E-5,0.0140295,0.007876848,0.01061188,0.01430177,2.483697E-4,0.001588004,0.07099984,3.076E-4,0.003182342,0.001835369,7.600933E-4,0.001366929,0.07363483,0.01876381,0.006830816,0.007442562,4.791574E-5,0.001257039,7.100353E-5,0.003088331,6.352424E-4,0.004498487,0.006610143,0.1967913,0.01168859,0.07621562,0.1018612,0.1514994,8.926755,7.996876E-5,507374.7,-0.004321105,3.919068E-4,4.013051E-4,9.069874E-5,2.493477E-4,-0.001883536,-1.745608E-4,-0.001383106,-0.01015788,-0.001700998,507375.0,-0.004321113,3.919083E-4,4.013058E-4,9.069852E-5,2.493486E-4,-0.001883537,-1.745617E-4,-0.001383109,-0.0101579,-0.001701001
0.002540145,2.715926E-6,6.283185,3.141593,6.283185,937.142,0.2353964,-3.405354E10,1359.869,1.865445E8,1359.869,1.000001,0.2041776,2.776713E-5,0.01437146,0.007774127,0.01085971,0.01460362,2.567599E-4,0.001622438,0.07194485,3.196243E-4,0.003245969,0.001856308,7.443614E-4,0.001340978,0.07466115,0.01902383,0.006955833,0.007568443,5.059693E-5,0.001286866,7.384031E-5,0.003131506,6.580365E-4,0.004573834,0.006695503,0.1958594,0.01187184,0.07617001,0.100973,0.149487,8.921944,7.99548E-5,507101.6,-0.004380371,4.220112E-4,4.096692E-4,9.524258E-5,2.558508E-4,-0.001891636,-1.828256E-4,-0.001390946,-0.01015269,-0.001716826,507102.0,-0.004380382,4.220132E-4,4.096704E-4,9.524227E-5,2.558521E-4,-0.00189164,-1.828266E-4,-0.00139095,-0.01015272,-0.00171683
0.002623314,2.804664E-6,6.283185,3.141593,6.283185,937.3354,0.2353964,-3.308349E10,1359.285,1.864415E8,1359.285,1.000001,0.2041666,2.718631E-5,0.0147783,0.0076525,0.01115129,0.01496304,2.66888E-4,0.00166305,0.07305926,3.34177E-4,0.003321679,0.001880783,7.260946E-4,0.001310782,0.07587252,0.01933079,0.007103444,0.007717186,5.389792E-5,0.00132247,7.727875E-5,0.003182063,6.854917E-4,0.004662573,0.006794908,0.1947495,0.01208679,0.07611643,0.09992637,0.1471165,8.916268,7.99383E-5,506779.2,-0.004448636,4.246863E-4,4.194864E-4,1.007893E-4,2.635767E-4,-0.001899559,-1.92764E-4,-0.001401621,-0.01014703,-0.001734746,506779.8,-0.004448651,4.246891E-4,4.194879E-4,1.007887E-4,2.635786E-4,-0.001899562,-1.927649E-4,-0.001401626,-0.01014706,-0.001734752
0.002690129,2.875941E-6,6.283185,3.141593,6.283185,937.4868,0.2353964,-3.235308E10,1358.827,1.86361E8,1358.827,1.000001,0.2041578,2.673498E-5,0.01509937,0.007557049,0.01137883,0.01524692,2.749954E-4,0.001694822,0.07393115,3.458542E-4,0.003381451,0.001899764,7.120167E-4,0.001287464,0.07682111,0.01957116,0.007219051,0.007833793,5.659086E-5,0.001350661,8.004196E-5,0.003221337,7.074187E-4,0.004731908,0.006871702,0.1938726,0.01225404,0.07607465,0.09910812,0.1452642,8.911825,7.992538E-5,506526.7,-0.004500923,4.263168E-4,4.271326E-4,1.05279E-4,2.696637E-4,-0.00190585,-2.006813E-4,-0.00140784,-0.01013631,-0.001748461,506527.3,-0.004500941,4.263199E-4,4.271341E-4,1.052782E-4,2.696661E-4,-0.001905851,-2.006822E-4,-0.001407845,-0.01013634,-0.001748466
0.002724073,2.912146E-6,6.283185,3.141593,6.283185,937.5625,0.2353964,-3.199091E10,1358.598,1.863207E8,1358.598,1.000001,0.2041533,2.651175E-5,0.01526057,0.007509327,0.01149222,0.01538955,2.791037E-4,0.001710682,0.07436646,3.517804E-4,0.003411471,0.001909184,7.050591E-4,0.001275923,0.07729496,0.01969124,0.00727684,0.007892087,5.79722E-5,0.001364845,8.144569E-5,0.003240851,7.185123E-4,0.004766493,0.006909719,0.1934319,0.01233724,0.07605383,0.09869981,0.1443402,8.909605,7.991893E-5,506400.6,-0.004525384,4.269757E-4,4.309395E-4,1.075453E-4,2.727156E-4,-0.001909073,-2.046793E-4,-0.001410942,-0.0101317,-0.001755126,506401.2,-0.004525403,4.269791E-4,4.30941E-4,1.075445E-4,2.727183E-4,-0.001909074,-2.046801E-4,-0.001410947,-0.01013173,-0.001755131
0.002902634,3.102559E-6,6.283185,3.141593,6.283185,937.947,0.2353964,-3.024706E10,1357.434,1.861158E8,1357.434,1.0,0.2041297,2.539194E-5,0.01608823,0.007266662,0.01206548,0.01612296,3.005969E-4,0.001791154,0.0765766,3.828714E-4,0.003565795,0.001956447,6.704312E-4,0.001218331,0.07970358,0.02030142,0.007570746,0.008188859,6.537533E-5,0.001437997,8.882544E-5,0.00333895,7.763454E-4,0.004941758,0.007099407,0.1911655,0.01275645,0.07594856,0.09662882,0.1396568,8.898323,7.988617E-5,505759.4,-0.004652302,4.29639E-4,4.501551E-4,-3.10744E-6,2.883384E-4,-0.001924944,-2.254243E-4,-0.001426661,-0.01010256,-0.001787445,505760.0,-0.004652328,4.296435E-4,4.501562E-4,-3.108347E-6,2.883422E-4,-0.001924941,-2.254242E-4,-0.001426667,-0.01010259,-0.00178745
0.002986177,3.191621E-6,6.283185,3.141593,6.283185,938.1192,0.2353964,-2.950764E10,1356.911,1.860237E8,1356.911,1.0,0.2041187,2.489831E-5,0.01646416,0.007157886,0.0123209,0.0164568,3.105807E-4,0.001827173,0.07756702,3.973593E-4,0.003636021,0.001977314,6.552863E-4,0.001193058,0.08078437,0.02057505,0.007702841,0.008322287,6.891257E-5,0.0014714,9.227305E-5,0.003382362,8.030893E-4,0.005020099,0.007182562,0.1901339,0.01294247,0.07590159,0.09570204,0.1375628,8.89326,7.987151E-5,505471.8,-0.004706409,4.29855E-4,4.587034E-4,-1.910645E-6,2.954034E-4,-0.001955831,-2.349537E-4,-0.001436993,-0.01008634,-0.001801103,505472.5,-0.004706439,4.298603E-4,4.587051E-4,-1.91167E-6,2.954079E-4,-0.001955828,-2.349535E-4,-0.001436999,-0.01008637,-0.001801108
0.002999327,3.205638E-6,6.283185,3.141593,6.283185,938.1459,0.2353964,-2.93957E10,1356.829,1.860094E8,1356.829,1.0,0.204117,2.482207E-5,0.01652269,0.007141034,0.01236039,0.01650883,3.121478E-4,0.001832752,0.0777205,3.996357E-4,0.003646965,0.00198053,6.529593E-4,0.001189171,0.08095194,0.02061746,0.007723335,0.008342989,6.947332E-5,0.001476612,9.281529E-5,0.003389058,8.0728E-4,0.005032228,0.007195345,0.1899731,0.0129712,0.07589432,0.09555849,0.1372386,8.892475,7.986924E-5,505427.2,-0.004715445,4.298391E-4,4.600247E-4,-1.718861E-6,2.965016E-4,-0.001957692,-2.364429E-4,-0.001438238,-0.01008365,-0.001803174,505427.9,-0.004715476,4.298445E-4,4.600265E-4,-1.71991E-6,2.965062E-4,-0.00195769,-2.364427E-4,-0.001438244,-0.01008369,-0.001803179
0.003067549,3.278353E-6,6.283185,3.141593,6.283185,938.2823,0.2353964,-2.881385E10,1356.413,1.859361E8,1356.413,1.0,0.204108,2.443402E-5,0.01682362,0.007054793,0.01256221,0.01677636,3.202583E-4,0.001861301,0.07850628,4.114279E-4,0.003703271,0.001996924,6.411296E-4,0.001169388,0.08181026,0.02083463,0.007828252,0.008449094,7.239962E-5,0.001503445,9.562629E-5,0.00342321,8.289376E-4,0.005094277,0.007260345,0.189146,0.0131178,0.07585716,0.09482382,0.1355797,8.888454,7.985763E-5,505198.7,-0.004756131,4.295416E-4,4.667772E-4,-7.083096E-7,3.062941E-4,-0.001967456,-2.436107E-4,-0.001444604,-0.0100691,-0.001813579,505199.4,-0.004756165,4.295475E-4,4.667788E-4,-7.094465E-7,3.062992E-4,-0.001967452,-2.436104E-4,-0.00144461,-0.01006913,-0.001813584
0.003157613,3.374332E-6,6.283185,3.141593,6.283185,938.4578,0.2353964,-2.810241E10,1355.875,1.858415E8,1355.875,1.0,0.2040962,2.394002E-5,0.01721418,0.006943852,0.01282123,0.01712407,3.309154E-4,0.001898041,0.07951857,4.269469E-4,0.003776463,0.002017862,6.260964E-4,0.0011442,0.08291678,0.02111441,0.007963677,0.008586044,7.630343E-5,0.001538373,9.933124E-5,0.003466878,8.573166E-4,0.005174089,0.007343004,0.1880711,0.01330556,0.07580937,0.09387814,0.1334457,8.88327,7.984269E-5,504904.2,-0.004808843,4.286349E-4,4.754329E-4,6.625997E-7,3.107091E-4,-0.001980173,-2.469034E-4,-0.001452786,-0.01004849,-0.001826516,504904.9,-0.004808881,4.286415E-4,4.75435E-4,6.613298E-7,3.107148E-4,-0.001980169,-2.469031E-4,-0.001452793,-0.01004853,-0.001826521
0.003229974,3.451433E-6,6.283185,3.141593,6.283185,938.5951,0.2353964,-2.754452E10,1355.453,1.857672E8,1355.453,1.0,0.2040868,2.355593E-5,0.0175225,0.006857081,0.01302335,0.01739892,3.394352E-4,0.001926792,0.08031165,4.393725E-4,0.003834348,0.002034123,6.144781E-4,0.001124698,0.08378439,0.0213336,0.008069943,0.008693556,7.947212E-5,0.001566031,1.023023E-4,0.003500826,8.799375E-4,0.005236519,0.007406899,0.1872213,0.01345175,0.075772,0.09313782,0.1317762,8.879204,7.983101E-5,504673.2,-0.004848888,4.275944E-4,4.821851E-4,1.794249E-6,3.140273E-4,-0.001990294,-2.58659E-4,-0.001459185,-0.01003085,-0.001836276,504674.0,-0.00484893,4.276018E-4,4.821876E-4,1.79283E-6,3.140336E-4,-0.001990291,-2.586586E-4,-0.001459193,-0.01003089,-0.001836281
0.003309662,3.536327E-6,6.283185,3.141593,6.283185,938.7425,0.2353964,-2.696111E10,1354.997,1.85687E8,1354.997,1.0,0.2040764,2.314704E-5,0.01785658,0.006763908,0.01324,0.01769714,3.487726E-4,0.001957691,0.08116504,4.53009E-4,0.003897182,0.002051478,6.021326E-4,0.001103938,0.08471863,0.02156941,0.008184494,0.008809459,8.299297E-5,0.001596081,1.055676E-4,0.003537091,9.046613E-4,0.005303593,0.00747479,0.1862994,0.01360815,0.07573185,0.09234181,0.1299822,8.874825,7.981847E-5,504424.7,-0.004890949,4.258948E-4,4.894212E-4,3.071106E-6,3.174506E-4,-0.002001348,-2.714968E-4,-0.00146606,-0.01001037,-0.001846426,504425.6,-0.004890996,4.259032E-4,4.894248E-4,3.069469E-6,3.174578E-4,-0.002001345,-2.714964E-4,-0.00146607,-0.01001042,-0.001846433
0.003393137,3.625242E-6,6.283185,3.141593,6.283185,938.893,0.2353964,-2.637414E10,1354.53,1.856048E8,1354.53,1.0,0.2040656,2.27335E-5,0.01820069,0.006668861,0.01346066,0.01800462,3.585037E-4,0.001989249,0.08203773,4.672395E-4,0.003962037,0.002069077,5.896702E-4,0.001082943,0.08567479,0.0218105,0.00830175,0.008928228,8.67138E-5,0.001627121,1.089802E-4,0.003573897,9.303526E-4,0.005372082,0.007543312,0.1853484,0.01376713,0.07569084,0.09152834,0.1281502,8.870343,7.980568E-5,504170.1,-0.00493289,4.563867E-4,4.967873E-4,4.407851E-6,3.277176E-4,-0.002012818,-2.848199E-4,-0.001473079,-0.009987825,-0.001856415,504171.1,-0.004932942,4.56396E-4,4.967912E-4,4.40463E-6,3.277257E-4,-0.002012815,-2.848194E-4,-0.001473089,-0.00998788,-0.001856421
0.003459495,3.695915E-6,6.283185,3.141593,6.283185,939.0096,0.2353964,-2.592802E10,1354.166,1.855407E8,1354.166,1.0,0.204057,2.24152E-5,0.01846992,0.006595195,0.01363147,0.01824542,3.662008E-4,0.002013742,0.08271588,4.785095E-4,0.004012884,0.002082644,5.801025E-4,0.001066798,0.08641841,0.02199779,0.00839295,0.009020705,8.969513E-5,0.001651472,1.116867E-4,0.003602292,9.506165E-4,0.00542523,0.007595897,0.1846034,0.01388997,0.07565901,0.09089658,0.1267284,8.866857,7.979577E-5,503971.9,-0.004969871,4.593451E-4,5.024867E-4,5.514247E-6,3.326709E-4,-0.002021854,-2.952843E-4,-0.001478524,-0.009969111,-0.001863897,503972.9,-0.004969927,4.59355E-4,5.024901E-4,5.51085E-6,3.326797E-4,-0.002021849,-2.952837E-4,-0.001478534,-0.009969165,-0.001863903
0.003826007,4.086104E-6,6.283185,3.141593,6.283185,939.6122,0.2353964,-2.37235E10,1352.257,1.852047E8,1352.257,1.0,0.2040102,2.080252E-5,0.01989495,0.006215418,0.01451005,0.01952426,4.081166E-4,0.00214062,0.08624252,5.400687E-4,0.004283729,0.002151706,5.31917E-4,9.851198E-4,0.09029333,0.02297019,0.008869142,0.009504182,1.064805E-4,0.001781259,1.265282E-4,0.003747082,0.001060099,0.005700567,0.00786024,0.1806456,0.01451876,0.07549374,0.08761639,0.1193626,8.848681,7.97446E-5,502939.1,-0.005119566,4.7214E-4,5.344498E-4,1.197045E-5,3.593838E-4,-0.002077741,-3.238283E-4,-0.001504079,-0.009855462,-0.001899107,502940.2,-0.005119641,4.721532E-4,5.344552E-4,1.196583E-5,3.593964E-4,-0.002077734,-3.238275E-4,-0.00150409,-0.009855522,-0.001899112
0.003865629,4.128271E-6,6.283185,3.141593,6.283185,939.6733,0.2353964,-2.350451E10,1352.061,1.851701E8,1352.061,1.0,0.2040052,2.06418E-5,0.02004296,0.006176981,0.01459882,0.01965754,4.125855E-4,0.002153528,0.08660276,5.466496E-4,0.004312047,0.002158615,5.271427E-4,9.769924E-4,0.09068992,0.02306931,0.008917992,0.009553826,1.083246E-4,0.001794827,1.281207E-4,0.003761588,0.001071683,0.005728587,0.007886351,0.1802331,0.014582,0.07547687,0.08728182,0.118613,8.846819,7.973941E-5,502833.4,-0.005134376,4.729034E-4,5.363247E-4,-9.632207E-5,3.620796E-4,-0.002081775,-3.277031E-4,-0.001501285,-0.009842254,-0.001902353,502834.6,-0.005134453,4.729173E-4,5.363306E-4,-9.632667E-5,3.620927E-4,-0.002081769,-3.277022E-4,-0.001501297,-0.009842317,-0.001902358
