Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H8_PFRC2 (),Mole_fraction_C3H6_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_IC4H10_PFRC2 (),Mole_fraction_IC4H9_PFRC2 (),Mole_fraction_TC4H9_PFRC2 (),Mole_fraction_IC4H8_PFRC2 (),Mole_fraction_IC4H7_PFRC2 (),Mole_fraction_C4H8-1_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C5H6_PFRC2 (),Mole_fraction_NC5H10_PFRC2 (),Mole_fraction_B1M2_PFRC2 (),Mole_fraction_LC5H8_PFRC2 (),Mole_fraction_NC7H14_PFRC2 (),Mole_fraction_IC8H16_PFRC2 (),Mole_fraction_DIMEPTD_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_NC10H20_PFRC2 (),Mole_fraction_IC12H26_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),UHC_Sens_GasRxn#32_PFRC2 (),UHC_Sens_GasRxn#409_PFRC2 (),UHC_Sens_GasRxn#620_PFRC2 (),UHC_Sens_GasRxn#630_PFRC2 (),UHC_Sens_GasRxn#2803_PFRC2 (),UHC_Sens_GasRxn#8284_PFRC2 (),UHC_Sens_GasRxn#8662_PFRC2 (),UHC_Sens_GasRxn#11449_PFRC2 (),UHC_Sens_GasRxn#11455_PFRC2 (),UHC_Sens_GasRxn#11692_PFRC2 (),Volatile_organic_compounds_PFRC2 (ppm),VOC_Sens_GasRxn#32_PFRC2 (),VOC_Sens_GasRxn#409_PFRC2 (),VOC_Sens_GasRxn#620_PFRC2 (),VOC_Sens_GasRxn#630_PFRC2 (),VOC_Sens_GasRxn#2803_PFRC2 (),VOC_Sens_GasRxn#8284_PFRC2 (),VOC_Sens_GasRxn#8662_PFRC2 (),VOC_Sens_GasRxn#11449_PFRC2 (),VOC_Sens_GasRxn#11455_PFRC2 (),VOC_Sens_GasRxn#11692_PFRC2 ()
0.08576666,9.036723E-5,6.283185,3.141593,6.283185,953.1675,0.2353964,-4.075275E8,1302.209,1.763959E8,1302.209,0.9999993,0.8366539,1.358137E-5,0.03949237,3.106261E-4,0.007627805,0.02270056,0.001214308,8.152845E-4,0.03121798,0.001384564,0.004575005,3.625356E-4,1.597098E-6,3.698331E-6,0.02684748,0.003317407,0.002898247,0.003741287,4.574324E-4,8.663698E-4,2.742969E-4,4.499566E-4,5.686338E-4,0.001333743,5.904618E-4,0.001964723,0.001499911,0.006410907,7.08324E-4,4.041425E-5,8.400008,7.861051E-5,477446.8,-0.003629371,-4.45507E-4,0.001905055,-0.002543533,-3.049198E-5,-0.002574792,-8.687778E-4,-0.001809435,5.531612E-4,-9.058698E-4,477452.1,-0.003629978,-4.452793E-4,0.001905882,-0.002543937,-3.021138E-5,-0.002575132,-8.687046E-4,-0.001809628,5.536179E-4,-9.058204E-4
0.08715875,9.182766E-5,6.283185,3.141593,6.283185,953.2373,0.2353964,-3.970933E8,1302.072,1.763717E8,1302.072,0.9999993,0.8364019,1.342216E-5,0.03965867,3.06341E-4,0.007628678,0.02280858,0.00122463,8.153401E-4,0.03122802,0.001398887,0.004599799,3.613462E-4,1.553502E-6,3.599718E-6,0.02686763,0.003278944,0.002898089,0.003750994,4.625133E-4,8.711971E-4,2.780658E-4,4.465901E-4,5.679311E-4,0.001333686,5.862971E-4,0.001918177,0.001492186,0.006407157,6.946963E-4,3.802865E-5,8.398508,7.860476E-5,477361.5,-0.003605482,-4.487549E-4,0.00191556,-0.002559051,-4.357654E-5,-0.002540716,-8.67598E-4,-0.001585375,5.669516E-4,-8.926159E-4,477366.9,-0.003606072,-4.485207E-4,0.001916406,-0.00255946,-4.330321E-5,-0.002541059,-8.675236E-4,-0.001585576,5.674084E-4,-8.925717E-4
0.0908673,9.571777E-5,6.283185,3.141593,6.283185,953.4183,0.2353964,-3.687324E8,1301.723,1.763103E8,1301.723,0.9999993,0.8357527,1.299888E-5,0.04008985,2.955134E-4,0.007630455,0.02308921,0.001251694,8.153985E-4,0.03125126,0.001436527,0.004663117,3.582056E-4,1.445128E-6,3.354076E-6,0.02691632,0.003178681,0.002896992,0.003775924,4.758285E-4,8.837705E-4,2.880599E-4,4.377385E-4,5.658276E-4,0.001333325,5.753967E-4,0.001800367,0.001471846,0.006397477,6.60071E-4,3.237557E-5,8.394664,7.858984E-5,477143.1,-0.00354359,-4.569361E-4,0.001942627,-0.002596334,-7.798417E-5,-0.002449771,-8.655831E-4,-0.001553668,5.987266E-4,-6.435486E-4,477148.4,-0.00354419,-4.567057E-4,0.001943488,-0.002596746,-7.770254E-5,-0.002450104,-8.655082E-4,-0.001553867,5.991851E-4,-6.435039E-4
0.0967588,1.018962E-4,6.283185,3.141593,6.283185,953.6911,0.2353964,-3.277015E8,1301.213,1.762205E8,1301.213,0.9999993,0.8347823,1.238077E-5,0.04074221,2.798314E-4,0.007631866,0.02351514,0.001293452,8.152569E-4,0.03127903,0.001494809,0.004756105,3.533043E-4,1.293519E-6,3.009176E-6,0.02698028,0.003025914,0.002893485,0.003812976,4.96346E-4,9.029354E-4,3.037916E-4,4.240277E-4,5.618971E-4,0.001332192,5.586434E-4,0.001630066,0.001440267,0.00638297,6.09628E-4,2.514544E-5,8.388974,7.856736E-5,476819.7,-0.003450021,-4.685785E-4,0.001983109,-0.002655951,-1.313739E-4,-0.002306166,-8.631681E-4,-0.001503532,6.365094E-4,-8.631758E-4,476825.2,-0.003450597,-4.683388E-4,0.001984012,-0.002656382,-1.310951E-4,-0.002306494,-8.630919E-4,-0.001503738,6.36968E-4,-8.63134E-4
0.09842623,1.036445E-4,6.283185,3.141593,6.283185,953.7652,0.2353964,-3.174902E8,1301.077,1.761967E8,1301.077,0.9999993,0.8345202,1.221989E-5,0.04092008,2.75673E-4,0.00763199,0.02363153,0.001305009,8.151705E-4,0.03128507,0.001510977,0.004780827,3.519371E-4,1.254702E-6,2.920614E-6,0.02699566,0.00298412,0.002892138,0.003822933,5.020152E-4,9.081897E-4,3.082114E-4,4.202256E-4,5.606711E-4,0.001331759,5.540236E-4,0.001585306,0.001431495,0.006379044,5.962802E-4,2.342445E-5,8.387449,7.856125E-5,476733.1,-0.003424533,-4.714312E-4,0.001994014,-0.002671135,-1.462035E-4,-0.002265836,-8.626564E-4,-0.00148934,6.447849E-4,-9.228404E-4,476738.5,-0.003425106,-4.711903E-4,0.001994926,-0.00267157,-1.459242E-4,-0.002266161,-8.625799E-4,-0.001489546,6.452433E-4,-9.227985E-4
0.1002752,1.055831E-4,6.283185,3.141593,6.283185,953.8459,0.2353964,-3.066241E8,1300.931,1.76171E8,1300.931,0.9999993,0.8342356,1.204348E-5,0.04111403,2.712069E-4,0.007631999,0.02375858,0.001317696,8.15053E-4,0.03129094,0.001528742,0.004807459,3.504314E-4,1.21344E-6,2.82637E-6,0.02701143,0.002938512,0.002890476,0.00383372,5.082324E-4,9.139328E-4,3.130955E-4,4.160499E-4,5.592592E-4,0.001331226,5.489618E-4,0.001537321,0.001421854,0.006374777,5.819229E-4,2.166009E-5,8.385798,7.855461E-5,476639.3,-0.003396754,-4.8895E-4,0.002005864,-0.00268745,-1.620049E-4,-0.00222127,-8.621768E-4,-0.001473727,6.528662E-4,-9.877621E-4,476644.8,-0.003397314,-4.887041E-4,0.002006792,-0.002687892,-1.617293E-4,-0.002221593,-8.620998E-4,-0.001473936,6.533241E-4,-9.877225E-4
0.1077431,1.13411E-4,6.283185,3.141593,6.283185,954.1561,0.2353964,-2.677519E8,1300.382,1.760743E8,1300.382,0.9999993,0.8331462,1.138447E-5,0.04186427,2.54484E-4,0.007630815,0.02425131,0.001367624,8.143704E-4,0.03130654,0.00159879,0.004907131,3.444611E-4,1.06457E-6,2.485348E-6,0.02706248,0.002762059,0.002882109,0.003874733,5.326204E-4,9.362847E-4,3.326388E-4,3.996141E-4,5.530714E-4,0.00132856,5.291513E-4,0.001359752,0.00138383,0.006358414,5.283066E-4,1.583596E-5,8.379535,7.852907E-5,476283.3,-0.00328946,-4.906398E-4,0.002051082,-0.002748131,-2.268312E-4,-0.002043886,-8.611602E-4,-0.00141133,6.491372E-4,-7.174432E-4,476288.8,-0.003290031,-4.903995E-4,0.002052038,-0.002748576,-2.265429E-4,-0.002044186,-8.610829E-4,-0.001411536,6.495931E-4,-7.174025E-4
0.1091413,1.148763E-4,6.283185,3.141593,6.283185,954.2114,0.2353964,-2.607451E8,1300.286,1.760574E8,1300.286,0.9999993,0.8329521,1.126641E-5,0.04199921,2.516008E-4,0.007630402,0.02434013,0.001376748,8.142096E-4,0.03130818,0.001611608,0.00492447,3.433632E-4,1.039405E-6,2.427562E-6,0.02706998,0.002730374,0.002880281,0.003881988,5.370613E-4,9.403264E-4,3.362644E-4,3.96613E-4,5.518392E-4,0.001327978,5.255518E-4,0.001329175,0.001376874,0.006355496,5.189866E-4,1.494183E-5,8.378428,7.852451E-5,476220.5,-0.003270169,-4.978086E-4,0.002059114,-0.002758618,-2.386219E-4,-0.002011202,-8.611282E-4,-0.001399788,6.782081E-4,-7.068477E-4,476226.2,-0.00327068,-4.975441E-4,0.002060107,-0.002759089,-2.383579E-4,-0.002011513,-8.610475E-4,-0.001400007,6.78662E-4,-7.068214E-4
0.1130035,1.189235E-4,6.283185,3.141593,6.283185,954.3604,0.2353964,-2.447749E8,1300.03,1.760124E8,1300.03,0.9999993,0.8324314,1.096377E-5,0.04236345,2.438416E-4,0.00762898,0.02458021,0.001401603,8.137168E-4,0.03131083,0.001646551,0.004970316,3.403626E-4,9.743161E-7,2.277818E-6,0.02708762,0.002645028,0.002874823,0.003901373,5.491279E-4,9.51271E-4,3.46226E-4,3.884458E-4,5.483301E-4,0.001326248,5.157817E-4,0.00124871,0.001357925,0.006347656,4.943176E-4,1.27366E-5,8.375472,7.851226E-5,476052.5,-0.003129464,-5.932196E-4,0.002080584,-0.002791567,-2.705819E-4,-0.001921863,-8.612973E-4,-0.001367078,6.835897E-4,-6.783444E-4,476058.1,-0.003129989,-5.929605E-4,0.002081586,-0.002792034,-2.703086E-4,-0.001922159,-8.612166E-4,-0.001367294,6.840417E-4,-6.783146E-4
0.1294674,1.361695E-4,6.283185,3.141593,6.283185,954.9324,0.2353964,-1.886605E8,1299.073,1.758439E8,1299.073,0.9999992,0.8304294,9.824253E-6,0.04379157,2.153398E-4,0.007619262,0.02552571,0.001502298,8.109711E-4,0.03129738,0.001788214,0.005135876,3.280919E-4,7.505009E-7,1.760509E-6,0.02712026,0.002314966,0.002846088,0.003974606,5.974501E-4,9.946335E-4,3.877828E-4,3.555998E-4,5.321261E-4,0.001317227,4.768013E-4,9.620626E-4,0.001281387,0.006317466,4.043755E-4,6.522498E-6,8.364293,7.846523E-5,475417.1,-0.003015281,-6.493865E-4,0.002161847,-0.002885306,-4.009486E-4,-0.001535951,-8.659088E-4,-0.001236187,6.811833E-4,-5.685391E-4,475422.8,-0.003015803,-6.49131E-4,0.002162908,-0.002885781,-4.006612E-4,-0.001536191,-8.658285E-4,-0.0012364,6.816223E-4,-5.685067E-4
0.1309392,1.377107E-4,6.283185,3.141593,6.283185,954.979,0.2353964,-1.844909E8,1298.996,1.758304E8,1298.996,0.9999992,0.8302657,9.73593E-6,0.04391042,2.130871E-4,0.007618164,0.02560467,0.001510916,8.106845E-4,0.03129459,0.001800331,0.00514857,3.27035E-4,7.339857E-7,1.722182E-6,0.02712033,0.002287976,0.00284316,0.003980492,6.015358E-4,9.982728E-4,3.914251E-4,3.528144E-4,5.306092E-4,0.001316313,4.735146E-4,9.402653E-4,0.00127487,0.006314995,3.973736E-4,6.148912E-6,8.363391,7.84614E-5,475365.9,-0.002998464,-6.538845E-4,0.002168374,-0.002892854,-4.120809E-4,-0.00151332,-8.665507E-4,-0.001226779,6.795324E-4,-5.595704E-4,475371.6,-0.002998976,-6.536251E-4,0.002169444,-0.002893333,-4.117969E-4,-0.001513556,-8.664703E-4,-0.001226993,6.799699E-4,-5.5954E-4
0.1331415,1.400168E-4,6.283185,3.141593,6.283185,955.0474,0.2353964,-1.781302E8,1298.884,1.758106E8,1298.884,0.9999992,0.8300248,9.60429E-6,0.04408581,2.098064E-4,0.007616464,0.02572127,0.001523702,8.102451E-4,0.03129003,0.001818304,0.005166981,3.254655E-4,7.101655E-7,1.66686E-6,0.0271197,0.00224832,0.002838682,0.003989119,6.075811E-4,0.001003652,3.968533E-4,3.486913E-4,5.283249E-4,0.001314918,4.686535E-4,9.086687E-4,0.001265214,0.00631136,3.871744E-4,5.630797E-6,8.362069,7.845578E-5,475290.7,-0.002973671,-6.595004E-4,0.00217793,-0.002903794,-4.285419E-4,-0.001479937,-8.676094E-4,-0.001212768,6.767464E-4,-5.463883E-4,475296.6,-0.002974161,-6.592324E-4,0.002179017,-0.002904284,-4.282655E-4,-0.001480169,-8.675288E-4,-0.001212985,6.771814E-4,-5.46362E-4
0.1354975,1.424836E-4,6.283185,3.141593,6.283185,955.119,0.2353964,-1.723645E8,1298.767,1.7579E8,1298.767,0.9999992,0.8297724,9.467464E-6,0.04427025,2.063875E-4,0.007614574,0.025844,0.001537238,8.09762E-4,0.03128464,0.001837322,0.005185928,3.238021E-4,6.858064E-7,1.610239E-6,0.02711808,0.002206846,0.002833772,0.003998113,6.139586E-4,0.00100932,4.026305E-4,3.443394E-4,5.258648E-4,0.001313391,4.635281E-4,8.761698E-4,0.00125501,0.006307552,3.766199E-4,5.12634E-6,8.360688,7.84499E-5,475212.3,-0.002947636,-6.670704E-4,0.002187879,-0.002912701,-4.460562E-4,-0.00144485,-8.690404E-4,-0.001191056,6.748726E-4,-5.325951E-4,475218.2,-0.002948113,-6.667985E-4,0.002188979,-0.002913195,-4.45783E-4,-0.001445075,-8.689599E-4,-0.001191275,6.753051E-4,-5.325708E-4
0.137548,1.446303E-4,6.283185,3.141593,6.283185,955.1798,0.2353964,-1.678033E8,1298.667,1.757725E8,1298.667,0.9999992,0.8295571,9.350064E-6,0.0444282,2.034996E-4,0.007612873,0.02594917,0.001548901,8.093313E-4,0.03127956,0.001853702,0.005201809,3.223675E-4,6.654845E-7,1.562968E-6,0.02711592,0.002171533,0.002829404,0.004005751,6.19435E-4,0.001014183,4.076336E-4,3.406007E-4,5.237117E-4,0.001312035,4.591288E-4,8.489331E-4,0.001246235,0.006304305,3.677215E-4,4.725401E-6,8.359514,7.84449E-5,475145.6,-0.002925368,-6.735011E-4,0.002196314,-0.002923064,-4.611359E-4,-0.00141484,-8.702644E-4,-0.001175697,6.7134E-4,-5.208437E-4,475151.5,-0.002925827,-6.73222E-4,0.00219743,-0.002923566,-4.608696E-4,-0.00141506,-8.701838E-4,-0.001175918,6.717701E-4,-5.208229E-4
0.1393292,1.46495E-4,6.283185,3.141593,6.283185,955.2317,0.2353964,-1.634575E8,1298.582,1.757575E8,1298.582,0.9999992,0.8293733,9.251893E-6,0.04456349,2.010502E-4,0.007611356,0.02603932,0.001558946,8.089498E-4,0.03127487,0.001867802,0.005215158,3.211311E-4,6.484802E-7,1.523387E-6,0.02711349,0.002141438,0.00282554,0.004012245,6.241368E-4,0.001018354,4.119607E-4,3.373897E-4,5.218337E-4,0.001310837,4.55353E-4,8.260349E-4,0.00123869,0.006301533,3.60201E-4,4.403478E-6,8.358514,7.844064E-5,475088.8,-0.002906319,-6.789728E-4,0.002203476,-0.002931789,-4.421776E-4,-0.001389168,-8.713909E-4,-0.001162468,6.697636E-4,-5.10822E-4,475094.8,-0.002906764,-6.78689E-4,0.002204603,-0.002932295,-4.419159E-4,-0.001389383,-8.713103E-4,-0.00116269,6.701916E-4,-5.108034E-4
0.1593069,1.674031E-4,6.283185,3.141593,6.283185,955.7541,0.2353964,-1.265598E8,1297.725,1.756066E8,1297.725,0.9999992,0.8274925,8.270219E-6,0.04597117,1.768861E-4,0.007592335,0.02698028,0.001666485,8.042932E-4,0.03120781,0.002018216,0.005339564,3.078592E-4,4.918798E-7,1.157715E-6,0.02705693,0.001838216,0.002778502,0.004077124,6.735448E-4,0.0010621,4.592954E-4,3.036093E-4,5.005382E-4,0.001296395,4.157303E-4,6.110119E-4,0.001158815,0.006273219,2.87461E-4,2.017374E-6,8.348429,7.839777E-5,474515.5,-0.002709759,-7.275203E-4,0.002274013,-0.003006363,-6.113984E-4,-9.153929E-4,-8.877366E-4,-0.001020678,6.256454E-4,-4.091997E-4,474521.3,-0.002710263,-7.272682E-4,0.002275161,-0.003006838,-6.11096E-4,-9.155275E-4,-8.87662E-4,-0.001020885,6.260543E-4,-4.091674E-4
0.1638028,1.72107E-4,6.283185,3.141593,6.283185,955.858,0.2353964,-1.199226E8,1297.552,1.755761E8,1297.552,0.9999991,0.8271095,8.07776E-6,0.04626306,1.721974E-4,0.007587673,0.02717599,0.001689488,8.031714E-4,0.03118987,0.002050223,0.005361934,3.050164E-4,4.637232E-7,1.091746E-6,0.02703809,0.001777954,0.002767164,0.004089935,6.838722E-4,0.001071245,4.696448E-4,2.965461E-4,4.957488E-4,0.001292944,4.074555E-4,5.716141E-4,0.001141976,0.006267476,2.736223E-4,1.696622E-6,8.346408,7.838925E-5,474400.8,-0.002669435,-7.372757E-4,0.002287624,-0.003019791,-6.404825E-4,-9.06696E-4,-8.922836E-4,-9.904616E-4,6.150979E-4,-3.88796E-4,474406.8,-0.002669878,-7.369994E-4,0.002288808,-0.003020291,-6.402041E-4,-9.068182E-4,-8.92212E-4,-9.906745E-4,6.155005E-4,-3.887731E-4
0.1685314,1.770536E-4,6.283185,3.141593,6.283185,955.9624,0.2353964,-1.127054E8,1297.376,1.755452E8,1297.376,0.9999991,0.8267207,7.879983E-6,0.04656127,1.675129E-4,0.00758266,0.02737616,0.001713249,8.019697E-4,0.03117015,0.00208321,0.005383526,3.020801E-4,4.363702E-7,1.027589E-6,0.02701631,0.001717444,0.002754994,0.004102784,6.944419E-4,0.001080615,4.804118E-4,2.893189E-4,4.907313E-4,0.001289255,3.989866E-4,5.33143E-4,0.001124685,0.006261655,2.599166E-4,1.415346E-6,8.344368,7.838069E-5,474284.9,-0.002628459,-7.470871E-4,0.002302064,-0.003032825,-6.703643E-4,-8.281309E-4,-8.971557E-4,-9.643742E-4,6.038078E-4,-3.682006E-4,474291.0,-0.002628865,-7.467971E-4,0.002303272,-0.00303334,-6.70098E-4,-8.282381E-4,-8.970854E-4,-9.645894E-4,6.042044E-4,-3.681826E-4
0.1740295,1.828046E-4,6.283185,3.141593,6.283185,956.0778,0.2353964,-1.069247E8,1297.18,1.755107E8,1297.18,0.9999991,0.8262857,7.670873E-6,0.0468973,1.623119E-4,0.007576713,0.02760194,0.001740337,8.005484E-4,0.03114628,0.002120714,0.005406313,2.987338E-4,4.071806E-7,9.590634E-7,0.02698875,0.001650607,0.002740571,0.004116968,7.063679E-4,0.001091204,4.927784E-4,2.811688E-4,4.849347E-4,0.0012849,3.894312E-4,4.919232E-4,0.001105107,0.006255154,2.44996E-4,1.14769E-6,8.342099,7.837123E-5,474155.9,-0.002582581,-7.583264E-4,0.002318594,-0.003046675,-7.042169E-4,-7.400915E-4,-9.029876E-4,-9.269438E-4,5.905516E-4,-3.453099E-4,474162.0,-0.002582997,-7.580429E-4,0.002319808,-0.00304718,-7.039433E-4,-7.401776E-4,-9.029192E-4,-9.271558E-4,5.909427E-4,-3.452896E-4
0.1936918,2.033662E-4,6.283185,3.141593,6.283185,956.4432,0.2353964,-8.754333E7,1296.536,1.753973E8,1296.536,0.9999991,0.8248609,6.993813E-6,0.04801458,1.461005E-4,0.007554712,0.02835431,0.001832876,7.953113E-4,0.03105475,0.002247896,0.00547008,2.873255E-4,3.218413E-7,7.582855E-7,0.02687426,0.001439538,0.00268708,0.004161789,7.460504E-4,0.001126651,5.356878E-4,2.541154E-4,4.646573E-4,0.001268899,3.576225E-4,3.704923E-4,0.001039392,0.006233992,1.992941E-4,5.471028E-7,8.334771,7.834129E-5,473739.4,-0.002432648,-7.927662E-4,0.002359965,-0.003086676,-8.178604E-4,-4.314414E-4,-9.266871E-4,-8.024306E-4,5.383118E-4,-2.638807E-4,473745.5,-0.00243306,-7.924894E-4,0.002361208,-0.003087167,-8.175768E-4,-4.314542E-4,-9.266268E-4,-8.026338E-4,5.386827E-4,-2.638575E-4
0.2,2.099613E-4,6.283185,3.141593,6.283185,956.5463,0.2353964,-8.225776E7,1296.345,1.753638E8,1296.345,0.9999991,0.8244421,6.8054E-6,0.04834805,1.415401E-4,0.007547498,0.02857928,0.001861246,7.935962E-4,0.03102391,0.002286558,0.005485472,2.838396E-4,2.996612E-7,7.059981E-7,0.02683336,0.001380144,0.00266944,0.004174433,7.578722E-4,0.0011373,5.49026E-4,2.460875E-4,4.583356E-4,0.001263669,3.481403E-4,3.38732E-4,0.001019633,0.006227815,1.868026E-4,4.325475E-7,8.332647,7.833284E-5,473618.7,-0.002388856,-8.218523E-4,0.002371692,-0.003096828,-8.519726E-4,-3.724218E-4,-9.356398E-4,-7.62946E-4,5.253002E-4,-2.754654E-4,473624.7,-0.002389283,-8.215842E-4,0.002372935,-0.003097306,-8.516793E-4,-3.724116E-4,-9.355825E-4,-7.63145E-4,5.256654E-4,-2.754389E-4
0.2250399,2.361337E-4,6.283185,3.141593,6.283185,956.8989,0.2353964,-6.582776E7,1295.648,1.75241E8,1295.648,0.9999991,0.8229298,6.148093E-6,0.04957122,1.260128E-4,0.007518582,0.02940564,0.001968357,7.867117E-4,0.03089774,0.002430919,0.005527461,2.707549E-4,2.296768E-7,5.407652E-7,0.02665767,0.001177759,0.002598022,0.004217732,8.009794E-4,0.001176632,5.999943E-4,2.170297E-4,4.342653E-4,0.001242699,3.135441E-4,2.386364E-4,9.468169E-4,0.006205726,1.453713E-4,1.721447E-7,8.325094,7.830397E-5,473189.5,-0.002233079,-8.386327E-4,0.002407408,-0.003127309,-9.763995E-4,-7.717528E-5,-9.722939E-4,-6.356633E-4,4.708083E-4,-1.764142E-4,473195.6,-0.002233482,-8.383651E-4,0.002408677,-0.003127775,-9.761045E-4,-7.708259E-5,-9.722494E-4,-6.358514E-4,4.711494E-4,-1.763865E-4
0.2268298,2.380042E-4,6.283185,3.141593,6.283185,956.921,0.2353964,-6.492889E7,1295.601,1.752328E8,1295.601,0.9999991,0.8228298,6.106382E-6,0.04965314,1.250447E-4,0.007516512,0.02946102,0.001975704,7.862175E-4,0.03088858,0.002440718,0.005529458,2.698629E-4,2.256061E-7,5.311403E-7,0.02664449,0.001165118,0.002592864,0.004220449,8.038455E-4,0.00117928,6.035189E-4,2.151137E-4,4.326111E-4,0.001241194,3.112436E-4,2.328135E-4,9.419309E-4,0.00620428,1.428399E-4,1.613036E-7,8.324602,7.830217E-5,473161.5,-0.002222949,-8.409832E-4,0.002409389,-0.003128993,-9.852999E-4,-5.844675E-5,-9.750148E-4,-6.270047E-4,4.66945E-4,-1.716517E-4,473167.8,-0.002223304,-8.406953E-4,0.002410677,-0.00312948,-9.850252E-4,-5.834863E-5,-9.749709E-4,-6.271952E-4,4.672827E-4,-1.716292E-4
0.2353446,2.469018E-4,6.283185,3.141593,6.283185,957.0211,0.2353964,-6.024075E7,1295.383,1.751945E8,1295.383,0.9999991,0.8223673,5.91656E-6,0.05003392,1.206214E-4,0.00750667,0.02971852,0.002010144,7.838666E-4,0.03084488,0.002486475,0.005537411,2.656922E-4,2.075438E-7,4.884291E-7,0.02658098,0.0011079,0.002568256,0.004232772,8.171267E-4,0.001191618,6.200803E-4,2.062692E-4,4.248605E-4,0.001234038,3.00585E-4,2.070924E-4,9.192162E-4,0.006197608,1.314583E-4,1.184374E-7,8.322333,7.829398E-5,473032.7,-0.002176503,-8.518908E-4,0.002417838,-0.003136465,-0.001024043,2.700033E-5,-9.881246E-4,-5.857463E-4,4.536453E-4,-1.498499E-4,473039.2,-0.002176767,-8.515662E-4,0.002419162,-0.003136988,-0.001023805,2.712515E-5,-9.880851E-4,-5.859382E-4,4.53972E-4,-1.498362E-4
0.237529,2.491843E-4,6.283185,3.141593,6.283185,957.0455,0.2353964,-5.984997E7,1295.329,1.751848E8,1295.329,0.9999991,0.822252,5.87055E-6,0.05012932,1.195364E-4,0.007504151,0.02978303,0.002018846,7.83264E-4,0.03083365,0.002497987,0.005539064,2.646414E-4,2.032387E-7,4.782495E-7,0.0265645,0.001093967,0.002561934,0.004235778,8.204421E-4,0.001194716,6.242738E-4,2.04071E-4,4.229051E-4,0.001232204,2.979252E-4,2.009923E-4,9.135273E-4,0.006195951,1.287067E-4,1.09445E-7,8.321771,7.829198E-5,473000.8,-0.00216502,-8.546114E-4,0.002419759,-0.003137924,-0.001033695,4.796848E-5,-9.915194E-4,-5.754421E-4,4.494024E-4,-1.444803E-4,473007.4,-0.002165239,-8.54268E-4,0.002421102,-0.003138466,-0.001033476,4.810076E-5,-9.914809E-4,-5.756357E-4,4.497254E-4,-1.444713E-4
0.2465373,2.585964E-4,6.283185,3.141593,6.283185,957.1409,0.2353964,-5.459681E7,1295.108,1.751461E8,1295.108,0.9999991,0.8217899,5.690421E-6,0.05051331,1.152867E-4,0.007493779,0.03004279,0.002054192,7.807809E-4,0.03078728,0.002544531,0.005544325,2.60387E-4,1.86878E-7,4.395387E-7,0.02649582,0.001039546,0.002535813,0.004247538,8.33737E-4,0.001207212,6.413351E-4,1.952985E-4,4.14978E-4,0.001224648,2.872641E-4,1.777822E-4,8.906361E-4,0.006189332,1.180283E-4,7.913604E-8,8.319526,7.828418E-5,472873.2,-0.002119544,-8.655809E-4,0.002426643,-0.00314402,-0.001072347,1.305023E-4,-0.00109222,-5.340459E-4,4.324045E-4,-1.232909E-4,472879.9,-0.002119742,-8.652317E-4,0.002427997,-0.003144564,-0.001072131,1.306627E-4,-0.001092186,-5.342359E-4,4.327189E-4,-1.232824E-4
0.2476823,2.597927E-4,6.283185,3.141593,6.283185,957.1523,0.2353964,-5.55905E7,1295.081,1.751412E8,1295.081,0.9999991,0.8217326,5.664543E-6,0.0505611,1.147857E-4,0.007492467,0.03007509,0.002058622,7.804661E-4,0.03078139,0.00255034,0.005544833,2.598554E-4,1.848835E-7,4.348258E-7,0.02648703,0.001032956,0.002532499,0.004248966,8.35385E-4,0.001208769,6.434761E-4,1.942166E-4,4.139876E-4,0.001223689,2.859437E-4,1.750418E-4,8.877911E-4,0.006188516,1.167441E-4,7.594985E-8,8.319249,7.828324E-5,472857.6,-0.002113937,-8.66932E-4,0.002427415,-0.003144733,-0.001077146,1.405537E-4,-0.001092963,-5.289161E-4,4.302995E-4,-1.206612E-4,472864.5,-0.002114055,-8.665474E-4,0.002428798,-0.003145314,-0.001076967,1.407188E-4,-0.00109293,-5.291099E-4,4.306097E-4,-1.206613E-4
