Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_H_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_CH3_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H5_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C3H8_Soln#8 (),Mole_fraction_C3H6_Soln#8 (),Mole_fraction_C3H5-A_Soln#8 (),Mole_fraction_C3H4-P_Soln#8 (),Mole_fraction_C3H4-A_Soln#8 (),Mole_fraction_C3H3_Soln#8 (),Mole_fraction_NC4H10_Soln#8 (),Mole_fraction_IC4H10_Soln#8 (),Mole_fraction_IC4H9_Soln#8 (),Mole_fraction_TC4H9_Soln#8 (),Mole_fraction_IC4H8_Soln#8 (),Mole_fraction_IC4H7_Soln#8 (),Mole_fraction_C4H8-1_Soln#8 (),Mole_fraction_C4H8-2_Soln#8 (),Mole_fraction_C4H71-3_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_FULVENE_Soln#8 (),Mole_fraction_C5H6_Soln#8 (),Mole_fraction_C5H5_Soln#8 (),Mole_fraction_MCPTD_Soln#8 (),Mole_fraction_NEOC5H12_Soln#8 (),Mole_fraction_NC5H10_Soln#8 (),Mole_fraction_B1M2_Soln#8 (),Mole_fraction_B1M3_Soln#8 (),Mole_fraction_B2M2_Soln#8 (),Mole_fraction_LC5H8_Soln#8 (),Mole_fraction_DIALLYL_Soln#8 (),Mole_fraction_CYC6H10_Soln#8 (),Mole_fraction_NC6H12_Soln#8 (),Mole_fraction_NC7H14_Soln#8 (),Mole_fraction_IC8H16_Soln#8 (),Mole_fraction_DIMEPTD_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_XYLENE_Soln#8 (),Mole_fraction_NPBENZ_Soln#8 (),Mole_fraction_NC10H20_Soln#8 (),Mole_fraction_IC12H26_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
2.2E-4,15.11626,-2.183049E8,1238.45,1238.45,0.00124303,1.0,0.8452479,5.980897E-6,0.03830824,1.577287E-4,0.005788474,7.396957E-6,0.01997312,8.724286E-4,7.441175E-4,0.02931863,8.871885E-5,9.511906E-4,0.002827744,8.826845E-6,8.486248E-5,3.532094E-4,1.207752E-6,3.690678E-6,0.02807301,0.002412642,0.002649792,2.480185E-4,1.483408E-5,0.003439282,3.206967E-4,8.261206E-4,7.430755E-6,2.00515E-4,2.221392E-5,1.041445E-4,1.42567E-4,5.50654E-4,4.723142E-4,9.620559E-5,3.31174E-5,0.001370031,1.772494E-5,2.490795E-5,7.743551E-5,7.067168E-4,0.003459719,0.001677591,0.006377759,7.252158E-5,1.876072E-5,2.574057E-4,1.980349E-5,2.056122E-5,0.001086018,4.161063E-4,8.356681,8.223131E-5,472950.3,472950.3
2.297994E-4,15.11937,-2.02465E8,1238.046,1238.046,0.00124303,1.0,0.8445031,5.772746E-6,0.03874946,1.515974E-4,0.005797085,7.167024E-6,0.02023876,8.919542E-4,7.455064E-4,0.02940345,8.895571E-5,9.742075E-4,0.002864212,8.83787E-6,8.452865E-5,3.519973E-4,1.131785E-6,3.469114E-6,0.02820012,0.00235669,0.002654334,2.495762E-4,1.445218E-5,0.00346656,3.29732E-4,8.388802E-4,7.701257E-6,2.073071E-4,2.312366E-5,1.053966E-4,1.416598E-4,5.450782E-4,4.720575E-4,9.490716E-5,3.363901E-5,0.001372354,1.799337E-5,2.558519E-5,7.71002E-5,6.976574E-4,0.003311208,0.00166338,0.006366806,7.172324E-5,1.929834E-5,2.593965E-4,2.026042E-5,2.06165E-5,0.001044079,3.798281E-4,8.352229,8.221437E-5,472698.3,472698.4
2.3E-4,15.11943,-2.02158E8,1238.038,1238.038,0.00124303,1.0,0.8444883,5.768653E-6,0.03875829,1.514769E-4,0.005797252,7.162479E-6,0.0202441,8.923484E-4,7.455332E-4,0.0294051,8.896056E-5,9.746727E-4,0.00286494,8.83814E-6,8.452181E-5,3.519721E-4,1.130305E-6,3.464785E-6,0.02820261,0.002355559,0.002654418,2.496069E-4,1.444459E-5,0.003467105,3.299147E-4,8.391369E-4,7.706768E-6,2.074456E-4,2.314216E-5,1.05421E-4,1.416414E-4,5.449641E-4,4.720491E-4,9.488067E-5,3.364943E-5,0.001372398,1.799877E-5,2.559868E-5,7.709316E-5,6.974738E-4,0.003308255,0.00166309,0.006366587,7.170727E-5,1.930923E-5,2.594358E-4,2.026953E-5,2.061751E-5,0.001043247,3.791241E-4,8.352141,8.221402E-5,472693.3,472693.4
2.339318E-4,15.12065,-1.962713E8,1237.884,1237.884,0.00124303,1.0,0.8442002,5.68971E-6,0.03893,1.491518E-4,0.005800457,7.07464E-6,0.02034788,9.000316E-4,7.460467E-4,0.02943684,8.905533E-5,9.837435E-4,0.002879049,8.84376E-6,8.438791E-5,3.51473E-4,1.101856E-6,3.381527E-6,0.0282506,0.002333527,0.002655981,2.501993E-4,1.429766E-5,0.003477684,3.334768E-4,8.441325E-4,7.814578E-6,2.101555E-4,2.350366E-5,1.058894E-4,1.412809E-4,5.427307E-4,4.718631E-4,9.436227E-5,3.385164E-5,0.001373222,1.810388E-5,2.585984E-5,7.695407E-5,6.938918E-4,0.003251053,0.001657395,0.006362347,7.139708E-5,1.952162E-5,2.601942E-4,2.044625E-5,2.063635E-5,0.001027158,3.656207E-4,8.350429,8.220739E-5,472596.5,472596.5
2.4E-4,15.1225,-1.876533E8,1237.655,1237.655,0.00124303,1.0,0.8437667,5.5725E-6,0.03918947,1.457003E-4,0.005805149,6.943578E-6,0.02050514,9.117309E-4,7.467948E-4,0.02948349,8.920114E-5,9.975699E-4,0.002900274,8.853648E-6,8.418142E-5,3.506902E-4,1.059988E-6,3.258716E-6,0.02832157,0.002299982,0.002658128,2.510802E-4,1.407738E-5,0.003493632,3.389073E-4,8.51713E-4,7.980218E-6,2.143218E-4,2.405762E-5,1.065768E-4,1.407286E-4,5.392893E-4,4.714922E-4,9.356535E-5,3.415636E-5,0.001374385,1.826335E-5,2.625159E-5,7.673483E-5,6.884207E-4,0.00316525,0.001648619,0.006355965,7.092877E-5,1.984593E-5,2.613229E-4,2.071199E-5,2.066197E-5,0.001003085,3.458438E-4,8.347865,8.219734E-5,472451.3,472451.3
2.5E-4,15.12547,-1.745697E8,1237.299,1237.299,0.00124303,1.0,0.8430798,5.390518E-6,0.03960334,1.40344E-4,0.005812273,6.738557E-6,0.02075702,9.306136E-4,7.479201E-4,0.02955467,8.943993E-5,0.001019919,0.002933872,8.872832E-6,8.384193E-5,3.493715E-4,9.959002E-7,3.070058E-6,0.02843089,0.002245889,0.002661015,2.524492E-4,1.373019E-5,0.003518973,3.47687E-4,8.638816E-4,8.251311E-6,2.211468E-4,2.496007E-5,1.076202E-4,1.398287E-4,5.336368E-4,4.706802E-4,9.226127E-5,3.464015E-5,0.001376034,1.851917E-5,2.686835E-5,7.636263E-5,6.795523E-4,0.003030004,0.001634206,0.006345845,7.018252E-5,2.037162E-5,2.6308E-4,2.113224E-5,2.069572E-5,9.652798E-4,3.158163E-4,8.343827,8.218121E-5,472222.8,472222.8
2.6E-4,15.12834,-1.627316E8,1236.968,1236.968,0.00124303,1.0,0.8424248,5.221218E-6,0.04000116,1.353652E-4,0.005818709,6.546097E-6,0.02100035,9.49026E-4,7.489228E-4,0.02961932,8.967629E-5,0.001041747,0.002965833,8.895293E-6,8.350381E-5,3.480219E-4,9.373323E-7,2.896916E-6,0.02853136,0.002193266,0.002663151,2.537224E-4,1.34013E-5,0.003543213,3.562631E-4,8.75668E-4,8.520211E-6,2.279232E-4,2.58492E-5,1.085577E-4,1.389417E-4,5.280126E-4,4.696427E-4,9.096972E-5,3.510237E-5,0.001377373,1.876661E-5,2.745025E-5,7.597824E-5,6.708648E-4,0.002901971,0.001619872,0.006336189,6.946576E-5,2.088696E-5,2.647171E-4,2.153142E-5,2.071961E-5,9.296329E-4,2.886905E-4,8.340008,8.216561E-5,472006.7,472006.7
2.7E-4,15.13113,-1.51986E8,1236.658,1236.658,0.00124303,1.0,0.8417992,5.063243E-6,0.04038411,1.307244E-4,0.005824534,6.364975E-6,0.02123572,9.669969E-4,7.498157E-4,0.0296781,8.990971E-5,0.001063082,0.002996255,8.92066E-6,8.316746E-5,3.466469E-4,8.836489E-7,2.737573E-6,0.02862375,0.002142089,0.002664605,2.549079E-4,1.308909E-5,0.003566433,3.646454E-4,8.870968E-4,8.787083E-6,2.346533E-4,2.672471E-5,1.09396E-4,1.380675E-4,5.224218E-4,4.684069E-4,8.969178E-5,3.554453E-5,0.001378432,1.900603E-5,2.799868E-5,7.558319E-5,6.623534E-4,0.002780621,0.001605635,0.006326959,6.877592E-5,2.139256E-5,2.662437E-4,2.191067E-5,2.073447E-5,8.959578E-4,2.641407E-4,8.336389,8.21505E-5,471801.9,471801.9
2.8E-4,15.13382,-1.422036E8,1236.369,1236.369,0.00124303,1.0,0.8412007,4.915453E-6,0.04075321,1.263884E-4,0.005829813,6.194154E-6,0.02146364,9.845513E-4,7.506096E-4,0.02973155,9.013974E-5,0.001083949,0.003025225,8.948609E-6,8.283319E-5,3.452509E-4,8.343153E-7,2.590581E-6,0.0287087,0.002092331,0.002665435,2.560125E-4,1.279217E-5,0.003588705,3.728421E-4,8.981894E-4,9.052075E-6,2.41339E-4,2.75863E-5,1.101409E-4,1.372059E-4,5.168684E-4,4.669967E-4,8.842828E-5,3.596796E-5,0.001379236,1.923776E-5,2.851492E-5,7.517883E-5,6.540136E-4,0.002665492,0.001591508,0.006318124,6.81108E-5,2.188899E-5,2.676682E-4,2.227104E-5,2.074101E-5,8.640941E-4,2.418899E-4,8.332953,8.213586E-5,471607.4,471607.4
2.9E-4,15.13644,-1.332716E8,1236.098,1236.098,0.00124303,1.0,0.8406272,4.776824E-6,0.04110947,1.223273E-4,0.005834605,6.032691E-6,0.0216846,0.001001714,7.513144E-4,0.02978018,9.036606E-5,0.001104371,0.003052827,8.978838E-6,8.250122E-5,3.438381E-4,7.88858E-7,2.454645E-6,0.02878684,0.002043958,0.002665696,2.57043E-4,1.250925E-5,0.003610095,3.808616E-4,9.089665E-4,9.315329E-6,2.479823E-4,2.843386E-5,1.107982E-4,1.363566E-4,5.113557E-4,4.654332E-4,8.71798E-5,3.637392E-5,0.001379808,1.946211E-5,2.900037E-5,7.476634E-5,6.458399E-4,0.002556142,0.001577502,0.006309655,6.746838E-5,2.237678E-5,2.689984E-4,2.261359E-5,2.07399E-5,8.338926E-4,2.216887E-4,8.329685,8.212165E-5,471422.5,471422.5
3.0E-4,15.13898,-1.250963E8,1235.843,1235.843,0.00124303,1.0,0.8400771,4.646504E-6,0.04145369,1.185161E-4,0.005838957,5.879796E-6,0.02189901,0.001018505,7.519383E-4,0.02982441,9.058835E-5,0.001124368,0.003079134,9.011106E-6,8.217175E-5,3.424118E-4,7.468807E-7,2.328679E-6,0.02885868,0.00199694,0.002665434,2.580047E-4,1.223926E-5,0.003630661,3.88711E-4,9.194457E-4,9.576971E-6,2.545845E-4,2.926713E-5,1.11373E-4,1.355195E-4,5.058864E-4,4.637348E-4,8.594685E-5,3.67635E-5,0.001380167,1.967935E-5,2.945621E-5,7.434675E-5,6.378279E-4,0.002452198,0.001563628,0.006301527,6.684698E-5,2.285639E-5,2.702409E-4,2.293926E-5,2.073173E-5,8.052279E-4,2.033272E-4,8.326574,8.210787E-5,471246.4,471246.4
3.1E-4,15.14145,-1.175959E8,1235.605,1235.605,0.00124303,1.0,0.8395486,4.523741E-6,0.04178664,1.149323E-4,0.005842913,5.73476E-6,0.02210725,0.001034944,7.524887E-4,0.02986463,9.080636E-5,0.00114396,0.003104213,9.045189E-6,8.184492E-5,3.409749E-4,7.080353E-7,2.211725E-6,0.02892469,0.001951244,0.002664692,2.589028E-4,1.198124E-5,0.003650453,3.963969E-4,9.29643E-4,9.837121E-6,2.611469E-4,3.008596E-5,1.118701E-4,1.346943E-4,5.004626E-4,4.619177E-4,8.472978E-5,3.71377E-5,0.001380331,1.988973E-5,2.988362E-5,7.392095E-5,6.299728E-4,0.002353312,0.001549892,0.006293716,6.624506E-5,2.332826E-5,2.714017E-4,2.324894E-5,2.071701E-5,7.779858E-4,1.866184E-4,8.323605,8.209447E-5,471078.4,471078.4
3.176036E-4,15.14328,-1.123004E8,1235.432,1235.432,0.00124303,1.0,0.8391604,4.435034E-6,0.04203269,1.123473E-4,0.00584568,5.62935E-6,0.02226169,0.00104722,7.528622E-4,0.02989275,9.096914E-5,0.001158596,0.003122501,9.072199E-6,8.159824E-5,3.398769E-4,6.804043E-7,2.128303E-6,0.02897125,0.001917364,0.002663828,2.595459E-4,1.179252E-5,0.003665014,4.021354E-4,9.372173E-4,1.0034E-5,2.661107E-4,3.069879E-5,1.121989E-4,1.340747E-4,4.963702E-4,4.604656E-4,8.381515E-5,3.741251E-5,0.001380335,2.004525E-5,3.019031E-5,7.359355E-5,6.241023E-4,0.002281311,0.001539544,0.006287976,6.57996E-5,2.368211E-5,2.722332E-4,2.347423E-5,2.070174E-5,7.581601E-4,1.749166E-4,8.321439,8.208454E-5,470955.7,470955.7
3.199373E-4,15.14384,-1.107409E8,1235.381,1235.381,0.00124303,1.0,0.8390435,4.408575E-6,0.04210702,1.115769E-4,0.005846489,5.597801E-6,0.02230843,0.001050949,7.529694E-4,0.02990097,9.101856E-5,0.001163044,0.003127982,9.080664E-6,8.152285E-5,3.395392E-4,6.722342E-7,2.103598E-6,0.02898494,0.001907113,0.002663514,2.597367E-4,1.173584E-5,0.003669402,4.038787E-4,9.395118E-4,1.009427E-5,2.676298E-4,3.088517E-5,1.122915E-4,1.338858E-4,4.951198E-4,4.600087E-4,8.353633E-5,3.749522E-5,0.001380316,2.009223E-5,3.028133E-5,7.349249E-5,6.22318E-4,0.002259745,0.001536385,0.006286248,6.566491E-5,2.378988E-5,2.724798E-4,2.354166E-5,2.069638E-5,7.522226E-4,1.714881E-4,8.320788,8.208153E-5,470918.9,470918.9
3.2E-4,15.14385,-1.106995E8,1235.38,1235.38,0.00124303,1.0,0.8390404,4.407869E-6,0.04210901,1.115564E-4,0.005846511,5.596959E-6,0.02230968,0.001051049,7.529722E-4,0.02990119,9.101988E-5,0.001163164,0.003128128,9.080893E-6,8.152083E-5,3.395301E-4,6.720169E-7,2.102941E-6,0.0289853,0.001906839,0.002663505,2.597418E-4,1.173433E-5,0.003669519,4.039254E-4,9.395732E-4,1.009589E-5,2.676706E-4,3.089016E-5,1.12294E-4,1.338808E-4,4.950862E-4,4.599964E-4,8.352885E-5,3.749743E-5,0.001380316,2.009348E-5,3.028375E-5,7.348977E-5,6.222702E-4,0.002259169,0.0015363,0.006286202,6.56613E-5,2.379277E-5,2.724864E-4,2.354346E-5,2.069623E-5,7.520642E-4,1.713972E-4,8.320771,8.208145E-5,470918.0,470918.0
3.3E-4,15.14619,-1.04344E8,1235.168,1235.168,0.00124303,1.0,0.8385511,4.298288E-6,0.04242147,1.083703E-4,0.005849785,5.465814E-6,0.02250662,0.001066837,7.533948E-4,0.02993439,9.122873E-5,0.001181996,0.00315094,9.118035E-6,8.119957E-5,3.380796E-4,6.385516E-7,2.001562E-6,0.02904092,0.001863687,0.002661911,2.605258E-4,1.149771E-5,0.003687903,4.113028E-4,9.492506E-4,1.035338E-5,2.741566E-4,3.167963E-5,1.126489E-4,1.330785E-4,4.897586E-4,4.579841E-4,8.234422E-5,3.784358E-5,0.001380136,2.029082E-5,3.065775E-5,7.305394E-5,6.147153E-4,0.002169468,0.001522857,0.006278966,6.509444E-5,2.425031E-5,2.735001E-4,2.382366E-5,2.066983E-5,7.273673E-4,1.575132E-4,8.31806,8.206879E-5,470764.5,470764.6
3.4E-4,15.14847,-9.847546E7,1234.968,1234.968,0.00124303,1.0,0.8380794,4.194482E-6,0.04272457,1.053588E-4,0.005852764,5.340831E-6,0.02269836,0.001082322,7.537615E-4,0.02996452,9.143279E-5,0.001200471,0.003172703,9.156451E-6,8.088119E-5,3.366253E-4,6.074054E-7,1.906936E-6,0.02909189,0.001821756,0.002659938,2.612587E-4,1.12707E-5,0.003705644,4.185342E-4,9.586876E-4,1.060969E-5,2.806059E-4,3.245427E-5,1.129389E-4,1.322872E-4,4.844808E-4,4.558922E-4,8.117598E-5,3.81769E-5,0.001379803,2.048196E-5,3.100667E-5,7.261409E-5,6.073037E-4,0.002083945,0.001509565,0.00627199,6.454341E-5,2.470122E-5,2.744472E-4,2.409028E-5,2.063821E-5,7.038124E-4,1.448378E-4,8.315465,8.205646E-5,470617.7,470617.7
3.5E-4,15.15068,-9.304684E7,1234.779,1234.779,0.00124303,1.0,0.8376243,4.095994E-6,0.04301884,1.025079E-4,0.005855474,5.221563E-6,0.02288516,0.001097519,7.540771E-4,0.02999181,9.163192E-5,0.001218605,0.003193467,9.196004E-6,8.056574E-5,3.35169E-4,5.783704E-7,1.818481E-6,0.02913854,0.001781011,0.002657614,2.619438E-4,1.105267E-5,0.003722777,4.256247E-4,9.678956E-4,1.086492E-5,2.87019E-4,3.321398E-5,1.131676E-4,1.315068E-4,4.792537E-4,4.53731E-4,8.002418E-5,3.84981E-5,0.001379331,2.066706E-5,3.133152E-5,7.217081E-5,6.000314E-4,0.002002357,0.001496428,0.006265259,6.400723E-5,2.514581E-5,2.75332E-4,2.434402E-5,2.060173E-5,6.813242E-4,1.332564E-4,8.312977,8.204446E-5,470476.9,470476.9
3.6E-4,15.15284,-8.801601E7,1234.6,1234.6,0.00124303,1.0,0.8371849,4.002406E-6,0.04330478,9.980524E-5,0.00585794,5.107602E-6,0.02306729,0.00111244,7.543457E-4,0.03001651,9.182602E-5,0.001236409,0.003213281,9.236562E-6,8.025322E-5,3.337121E-4,5.512593E-7,1.735669E-6,0.02918116,0.001741421,0.002654966,2.625843E-4,1.084305E-5,0.003739336,4.325792E-4,9.768856E-4,1.111915E-5,2.933967E-4,3.395869E-5,1.133385E-4,1.307367E-4,4.740781E-4,4.515097E-4,7.888882E-5,3.880785E-5,0.001378729,2.084631E-5,3.163331E-5,7.172461E-5,5.928941E-4,0.001924475,0.001483448,0.006258759,6.348504E-5,2.558437E-5,2.761582E-4,2.458557E-5,2.056073E-5,6.598328E-4,1.226641E-4,8.31059,8.203276E-5,470341.8,470341.8
3.66781E-4,15.15428,-8.481151E7,1234.485,1234.485,0.00124303,1.0,0.8368953,3.941544E-6,0.04349416,9.805116E-5,0.005859483,5.033158E-6,0.02318825,0.001122408,7.54503E-4,0.03003187,9.195474E-5,0.0012483,0.003226198,9.264574E-6,8.004298E-5,3.327245E-4,5.338855E-7,1.682486E-6,0.0292079,0.001715214,0.002652997,2.629946E-4,1.070541E-5,0.003750254,4.372199E-4,9.828628E-4,1.129101E-5,2.977016E-4,3.445512E-5,1.134232E-4,1.302204E-4,4.70598E-4,4.499734E-4,7.812826E-5,3.901169E-5,0.001378251,2.096461E-5,3.182531E-5,7.142062E-5,5.881292E-4,0.001873666,0.001474735,0.006254475,6.313848E-5,2.587847E-5,2.766868E-4,2.474275E-5,2.053051E-5,6.457946E-4,1.159973E-4,8.309026,8.2025E-5,470253.2,470253.2
3.7E-4,15.15495,-8.334639E7,1234.431,1234.431,0.00124303,1.0,0.8367601,3.913366E-6,0.0435828,9.724003E-5,0.00586018,4.998601E-6,0.02324495,0.001127097,7.545709E-4,0.03003879,9.201499E-5,0.001253895,0.003232185,9.278008E-6,7.994366E-5,3.322559E-4,5.259123E-7,1.658049E-6,0.02922,0.001702955,0.002652015,2.631828E-4,1.064133E-5,0.003755349,4.394016E-4,9.856668E-4,1.137245E-5,2.997394E-4,3.468829E-5,1.134547E-4,1.299769E-4,4.689545E-4,4.492364E-4,7.77699E-5,3.910673E-5,0.001378006,2.101985E-5,3.19129E-5,7.127596E-5,5.858884E-4,0.001850103,0.001470625,0.006252477,6.297606E-5,2.601716E-5,2.769291E-4,2.481552E-5,2.05155E-5,6.392786E-4,1.12972E-4,8.308298,8.202136E-5,470212.0,470212.0
3.8E-4,15.157,-7.900334E7,1234.271,1234.271,0.00124303,1.0,0.8363491,3.828501E-6,0.04385339,9.480109E-5,0.005862216,4.894187E-6,0.0234184,0.001141503,7.547566E-4,0.03005887,9.219882E-5,0.001271076,0.00325023,9.320226E-6,7.963704E-5,3.308017E-4,5.021686E-7,1.585162E-6,0.02925535,0.001665573,0.002648784,2.637424E-4,1.044699E-5,0.003770849,4.460972E-4,9.942502E-4,1.162491E-5,3.060479E-4,3.540284E-5,1.135199E-4,1.292269E-4,4.63883E-4,4.469189E-4,7.666723E-5,3.939538E-5,0.001377172,2.118786E-5,3.217139E-5,7.082529E-5,5.790094E-4,0.001779017,0.001457959,0.006246399,6.247949E-5,2.644447E-5,2.776484E-4,2.503456E-5,2.046636E-5,6.195961E-4,1.040894E-4,8.306093,8.201024E-5,470087.3,470087.3
