Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H9_Soln#11 (),Mole_fraction_TC4H9_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C5H5_Soln#11 (),Mole_fraction_MCPTD_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_NEOC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M2_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_IC8H16_Soln#11 (),Mole_fraction_DIMEPTD_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_C6H5C2H_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_INDENE_Soln#11 (),Mole_fraction_C12H8_Soln#11 (),Mole_fraction_C14H10_Soln#11 (),Mole_fraction_BIN1B_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Mole_fraction_IC12H26_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
1.084151E-5,15.04568,-6.460808E9,1374.892,1374.892,0.001118727,1.0,0.8582205,8.570753E-5,0.02541243,0.001752953,0.008101999,5.159451E-5,0.0153032,6.90196E-4,7.605542E-4,0.02915289,2.532258E-4,6.35598E-4,0.00302412,1.040388E-4,4.546087E-4,1.96521E-5,3.49392E-5,0.02203756,0.006571173,0.002577591,2.096842E-4,3.641352E-5,0.00294944,1.668583E-4,7.013306E-7,5.126691E-4,3.937825E-6,9.482769E-5,1.93979E-5,1.122036E-4,1.450463E-7,2.991739E-4,5.807593E-4,4.63559E-4,0.00115918,9.688364E-5,7.670461E-4,0.00596368,0.001721455,0.006578735,1.972455E-4,6.579439E-8,5.642497E-6,1.32357E-4,6.849852E-7,3.498126E-8,1.913473E-7,4.717527E-12,0.001973242,4.19849E-4,8.388785,7.435535E-5,474767.2,474767.2
1.185702E-5,15.05256,-5.753275E9,1373.589,1373.589,0.001118727,1.0,0.8566061,7.937194E-5,0.02627261,0.001626505,0.008184843,4.848537E-5,0.01584674,7.318245E-4,7.700405E-4,0.02942873,2.531922E-4,6.82486E-4,0.003196699,1.040867E-4,4.514337E-4,1.725328E-5,3.083369E-5,0.02228127,0.006537341,0.002622352,2.147986E-4,3.453032E-5,0.003015615,1.829624E-4,7.962496E-7,5.327638E-4,4.361467E-6,1.028854E-4,2.179525E-5,1.183523E-4,1.654077E-7,2.953893E-4,5.735363E-4,4.799762E-4,0.001172649,9.737087E-5,7.563639E-4,0.005548461,0.00171128,0.006556217,1.945713E-4,7.576443E-8,6.143409E-6,1.373771E-4,7.538607E-7,4.295363E-8,1.971808E-7,5.191021E-12,0.001839669,3.408244E-4,8.376999,7.432136E-5,474100.2,474100.2
1.208361E-5,15.054,-5.611615E9,1373.318,1373.318,0.001118727,1.0,0.8562672,7.810744E-5,0.0264551,0.001601115,0.008201339,4.785071E-5,0.0159625,7.408452E-4,7.719387E-4,0.02948419,2.531814E-4,6.927821E-4,0.003234185,1.040807E-4,4.506956E-4,1.678155E-5,3.002308E-5,0.02233102,0.006527386,0.002631478,2.158623E-4,3.414376E-5,0.003029516,1.865089E-4,8.176231E-7,5.370595E-4,4.455292E-6,1.046761E-4,2.233033E-5,1.196475E-4,1.700223E-7,2.945381E-4,5.718348E-4,4.833489E-4,0.001175359,9.745323E-5,7.539309E-4,0.005461465,0.001708702,0.006551485,1.940032E-4,7.804324E-8,6.252986E-6,1.384321E-4,7.692337E-7,4.48426E-8,1.984182E-7,5.298239E-12,0.001811976,3.256131E-4,8.374543,7.431424E-5,473961.2,473961.2
1.298643E-5,15.05946,-5.096441E9,1372.3,1372.3,0.001118727,1.0,0.854984,7.351712E-5,0.02715221,0.001508507,0.008261061,4.550439E-5,0.01640602,7.759168E-4,7.788326E-4,0.02968639,2.531258E-4,7.332678E-4,0.00338003,1.040075E-4,4.476755E-4,1.509046E-5,2.71075E-5,0.02251486,0.006480368,0.002665114,2.198562E-4,3.270796E-5,0.003082145,2.004772E-4,9.0342E-7,5.535738E-4,4.826686E-6,1.117904E-4,2.445922E-5,1.245519E-4,1.886588E-7,2.911396E-4,5.648022E-4,4.958478E-4,0.001185239,9.769803E-5,7.441188E-4,0.005133104,0.001697537,0.006533554,1.918345E-4,8.731635E-8,6.682346E-6,1.424281E-4,8.305254E-7,5.275999E-8,2.031463E-7,5.732624E-12,0.00170827,2.721924E-4,8.365305,7.428732E-5,473438.4,473438.4
1.300762E-5,15.05958,-5.08521E9,1372.277,1372.277,0.001118727,1.0,0.8549551,7.341725E-5,0.02716803,0.001506484,0.008262356,4.545257E-5,0.01641611,7.767239E-4,7.789825E-4,0.0296908,2.531243E-4,7.342079E-4,0.003383386,1.04005E-4,4.476034E-4,1.505407E-5,2.704458E-5,0.02251892,0.006479135,0.002665854,2.199455E-4,3.267613E-5,0.00308333,2.008019E-4,9.054449E-7,5.539504E-4,4.835355E-6,1.11957E-4,2.450908E-5,1.246622E-4,1.891009E-7,2.910598E-4,5.646329E-4,4.96124E-4,0.001185454,9.770227E-5,7.438868E-4,0.005125731,0.00169726,0.00653315,1.917854E-4,8.753766E-8,6.692288E-6,1.425181E-4,8.319646E-7,5.295324E-8,2.032536E-7,5.74297E-12,0.001705956,2.71064E-4,8.365098,7.428672E-5,473426.6,473426.7
1.310969E-5,15.06017,-5.031631E9,1372.168,1372.168,0.001118727,1.0,0.8548166,7.294086E-5,0.0272439,0.001496831,0.008268536,4.52049E-5,0.01646451,7.806023E-4,7.796976E-4,0.02971185,2.531167E-4,7.387316E-4,0.003399514,1.039921E-4,4.47255E-4,1.488065E-5,2.674466E-5,0.02253831,0.006473116,0.002669391,2.203732E-4,3.25239E-5,0.00308901,2.023644E-4,9.15208E-7,5.557582E-4,4.877092E-6,1.127595E-4,2.474923E-5,1.251908E-4,1.912337E-7,2.906757E-4,5.638148E-4,4.97444E-4,0.001186482,9.77218E-5,7.427681E-4,0.005090417,0.001695915,0.006531212,1.915497E-4,8.860629E-8,6.740104E-6,1.429495E-4,8.388991E-7,5.38891E-8,2.037683E-7,5.792926E-12,0.001694878,2.657016E-4,8.364106,7.428381E-5,473370.5,473370.6
1.343713E-5,15.06203,-4.865399E9,1371.826,1371.826,0.001118727,1.0,0.8543803,7.146292E-5,0.02748367,0.001466835,0.00828768,4.443156E-5,0.01661761,7.929366E-4,7.819144E-4,0.02977717,2.530908E-4,7.531766E-4,0.003450786,1.039454E-4,4.461298E-4,1.434522E-5,2.581755E-5,0.02259881,0.006452971,0.002680408,2.217158E-4,3.204777E-5,0.003106896,2.07355E-4,9.466066E-7,5.614846E-4,5.010662E-6,1.153316E-4,2.551867E-5,1.268538E-4,1.981096E-7,2.894446E-4,5.611646E-4,5.015632E-4,0.001189673,9.777453E-5,7.391703E-4,0.00497937,0.001691505,0.006525107,1.908055E-4,9.206105E-8,6.892588E-6,1.443082E-4,8.611527E-7,5.69445E-8,2.053954E-7,5.954423E-12,0.001660131,2.492936E-4,8.360991,7.427464E-5,473194.3,473194.3
1.348541E-5,15.0623,-4.841577E9,1371.777,1371.777,0.001118727,1.0,0.854317,7.125121E-5,0.02751857,0.001462532,0.008290419,4.432015E-5,0.01663992,7.947417E-4,7.822317E-4,0.02978653,2.530868E-4,7.552981E-4,0.003458287,1.039379E-4,4.459631E-4,1.426884E-5,2.568517E-5,0.02260753,0.006449898,0.002681992,2.219102E-4,3.197908E-5,0.003109492,2.080881E-4,9.512459E-7,5.623198E-4,5.030315E-6,1.157106E-4,2.563198E-5,1.270949E-4,1.991276E-7,2.892633E-4,5.607708E-4,5.021561E-4,0.00119013,9.778107E-5,7.386388E-4,0.004963277,0.001690843,0.00652422,1.906972E-4,9.257382E-8,6.914956E-6,1.445054E-4,8.644349E-7,5.740174E-8,2.056323E-7,5.978398E-12,0.001655106,2.469718E-4,8.36054,7.427331E-5,473168.7,473168.7
1.381062E-5,15.06409,-4.685565E9,1371.45,1371.45,0.001118727,1.0,0.8538969,6.986484E-5,0.02775074,0.001434318,0.008308328,4.358668E-5,0.01678841,8.068128E-4,7.843076E-4,0.02984784,2.530582E-4,7.695336E-4,0.003508419,1.038829E-4,4.448343E-4,1.377074E-5,2.482092E-5,0.02266485,0.006428535,0.002692396,2.231955E-4,3.152615E-5,0.003126706,2.130079E-4,9.825619E-7,5.678863E-4,5.162431E-6,1.182618E-4,2.639423E-5,1.286917E-4,2.060143E-7,2.880435E-4,5.580984E-4,5.060558E-4,0.001193122,9.781707E-5,7.350537E-4,0.004856706,0.001686311,0.006518337,1.89978E-4,9.605081E-8,7.06488E-6,1.458133E-4,8.865516E-7,6.052733E-8,2.072083E-7,6.141057E-12,0.001621894,2.319531E-4,8.357553,7.426446E-5,472999.7,472999.7
1.38472E-5,15.06429,-4.668483E9,1371.414,1371.414,0.001118727,1.0,0.8538504,6.971308E-5,0.02777654,0.001431225,0.008310286,4.350596E-5,0.01680493,8.08161E-4,7.845346E-4,0.02985455,2.530548E-4,7.711289E-4,0.003514016,1.038763E-4,4.447067E-4,1.371643E-5,2.472659E-5,0.02267115,0.006426064,0.002693539,2.233376E-4,3.147624E-5,0.003128614,2.135593E-4,9.86091E-7,5.685061E-4,5.177261E-6,1.185485E-4,2.647985E-5,1.288684E-4,2.06792E-7,2.879064E-4,5.577959E-4,5.064844E-4,0.001193449,9.782027E-5,7.3465E-4,0.004844914,0.001685794,0.006517685,1.898981E-4,9.644435E-8,7.081662E-6,1.459583E-4,8.890399E-7,6.088376E-8,2.073835E-7,6.15948E-12,0.001618226,2.303287E-4,8.357223,7.426348E-5,472981.0,472981.0
1.387721E-5,15.06445,-4.654537E9,1371.384,1371.384,0.001118727,1.0,0.8538123,6.958916E-5,0.02779767,0.001428699,0.008311884,4.343999E-5,0.01681845,8.09266E-4,7.847199E-4,0.02986003,2.530521E-4,7.724371E-4,0.003518602,1.038708E-4,4.44602E-4,1.367212E-5,2.464963E-5,0.0226763,0.006424025,0.002694472,2.234538E-4,3.143543E-5,0.003130175,2.140115E-4,9.889881E-7,5.690137E-4,5.189427E-6,1.187838E-4,2.655009E-5,1.290129E-4,2.074306E-7,2.87794E-4,5.575473E-4,5.068346E-4,0.001193716,9.782277E-5,7.343186E-4,0.004835267,0.001685368,0.006517151,1.898327E-4,9.676768E-8,7.095422E-6,1.460769E-4,8.910821E-7,6.117702E-8,2.07527E-7,6.174619E-12,0.001615226,2.290055E-4,8.356953,7.426268E-5,472965.7,472965.7
1.396194E-5,15.06491,-4.615502E9,1371.302,1371.302,0.001118727,1.0,0.8537052,6.924229E-5,0.02785709,0.001421626,0.008316356,4.325503E-5,0.0168565,8.123785E-4,7.852385E-4,0.02987537,2.530441E-4,7.761259E-4,0.003531517,1.03855E-4,4.443061E-4,1.354824E-5,2.443437E-5,0.02269074,0.006418221,0.002697086,2.237801E-4,3.132097E-5,0.003134561,2.152865E-4,9.971711E-7,5.704422E-4,5.223748E-6,1.194479E-4,2.674827E-5,1.294189E-4,2.092357E-7,2.874769E-4,5.568443E-4,5.07816E-4,0.001194464,9.782922E-5,7.33383E-4,0.004808173,0.001684161,0.00651565,1.89649E-4,9.76822E-8,7.134207E-6,1.464102E-4,8.968474E-7,6.200838E-8,2.079304E-7,6.217451E-12,0.001606806,2.253155E-4,8.356193,7.426042E-5,472922.7,472922.7
1.403226E-5,15.06529,-4.583466E9,1371.233,1371.233,0.001118727,1.0,0.8536169,6.895786E-5,0.02790613,0.001415823,0.00832002,4.310302E-5,0.01688791,8.149536E-4,7.856634E-4,0.02988794,2.530374E-4,7.791823E-4,0.003542199,1.038415E-4,4.440601E-4,1.344684E-5,2.42581E-5,0.0227026,0.006413347,0.002699232,2.240488E-4,3.122685E-5,0.003138176,2.16343E-4,1.003968E-6,5.716225E-4,5.252207E-6,1.19999E-4,2.691263E-5,1.297534E-4,2.107364E-7,2.872139E-4,5.562593E-4,5.08622E-4,0.001195077,9.783386E-5,7.326061E-4,0.004785853,0.001683154,0.006514413,1.894973E-4,9.844332E-8,7.166326E-6,1.46685E-4,9.016328E-7,6.270258E-8,2.082635E-7,6.253115E-12,0.001599874,2.223064E-4,8.355568,7.425856E-5,472887.3,472887.3
1.581343E-5,15.0743,-3.86954E9,1369.649,1369.649,0.001118727,1.0,0.8515307,6.261082E-5,0.02908045,0.001285579,0.008401086,3.962952E-5,0.01764256,8.780798E-4,7.950634E-4,0.03016728,2.528347E-4,8.552899E-4,0.003802736,1.034124E-4,4.377417E-4,1.122733E-5,2.038247E-5,0.02297229,0.006275734,0.002747504,2.303095E-4,2.90614E-5,0.003223468,2.426396E-4,1.177713E-6,6.001256E-4,5.96647E-6,1.339248E-4,3.103808E-5,1.375608E-4,2.495158E-7,2.806236E-4,5.410879E-4,5.26813E-4,0.001208651,9.77674E-5,7.129098E-4,0.004263696,0.001656165,0.006485103,1.858913E-4,1.183391E-7,7.961857E-6,1.53171E-4,1.023103E-6,8.147764E-8,2.1625E-7,7.193758E-12,0.001438902,1.591605E-4,8.340924,7.421418E-5,472058.5,472058.6
1.611428E-5,15.07573,-3.765106E9,1369.406,1369.406,0.001118727,1.0,0.8512041,6.167988E-5,0.02926702,0.001266352,0.008412828,3.91062E-5,0.01776286,8.883727E-4,7.964221E-4,0.03020786,2.52795E-4,8.679127E-4,0.003844892,1.033259E-4,4.366639E-4,1.090935E-5,1.982431E-5,0.02301258,0.006250195,0.002754609,2.312732E-4,2.873257E-5,0.003236782,2.469963E-4,1.20734E-6,6.046978E-4,6.085938E-6,1.362721E-4,3.17265E-5,1.387606E-4,2.562111E-7,2.795268E-4,5.384756E-4,5.294967E-4,0.001210611,9.77247E-5,7.095917E-4,0.004183054,0.001651381,0.006480501,1.853237E-4,1.218173E-7,8.09303E-6,1.541843E-4,1.043673E-6,8.487155E-8,2.175213E-7,7.360505E-12,0.001414218,1.506047E-4,8.338656,7.420715E-5,471930.2,471930.2
1.616336E-5,15.07596,-3.748444E9,1369.367,1369.367,0.001118727,1.0,0.8511515,6.153135E-5,0.02929716,0.001263281,0.008414697,3.902235E-5,0.01778231,8.900424E-4,7.966382E-4,0.03021432,2.527884E-4,8.699659E-4,0.003851719,1.033115E-4,4.36488E-4,1.085881E-5,1.973553E-5,0.02301903,0.006245976,0.002755742,2.314281E-4,2.867982E-5,0.003238927,2.477048E-4,1.212181E-6,6.054376E-4,6.105398E-6,1.36655E-4,3.183855E-5,1.389533E-4,2.573073E-7,2.793483E-4,5.380485E-4,5.299247E-4,0.001210923,9.771696E-5,7.090509E-4,0.004170088,0.001650595,0.006479759,1.852321E-4,1.22388E-7,8.114347E-6,1.543475E-4,1.04703E-6,8.543118E-8,2.177268E-7,7.387942E-12,0.001410254,1.492578E-4,8.338291,7.420601E-5,471909.5,471909.5
1.623334E-5,15.07628,-3.724878E9,1369.312,1369.312,0.001118727,1.0,0.8510767,6.132113E-5,0.02934,0.001258933,0.00841734,3.890352E-5,0.01780995,8.924191E-4,7.969437E-4,0.03022345,2.527789E-4,8.728911E-4,0.003861433,1.032907E-4,4.362369E-4,1.078737E-5,1.960999E-5,0.02302816,0.006239934,0.002757345,2.316479E-4,2.860503E-5,0.003241972,2.487141E-4,1.219087E-6,6.064897E-4,6.133134E-6,1.372008E-4,3.199821E-5,1.392266E-4,2.588725E-7,2.790941E-4,5.37439E-4,5.305304E-4,0.001211363,9.770555E-5,7.082801E-4,0.004151689,0.001649473,0.006478705,1.851021E-4,1.232033E-7,8.144708E-6,1.545793E-4,1.051818E-6,8.623219E-8,2.180189E-7,7.427188E-12,0.001404629,1.4736E-4,8.337773,7.42044E-5,471880.2,471880.2
1.656574E-5,15.07783,-3.615819E9,1369.054,1369.054,0.001118727,1.0,0.8507264,6.034732E-5,0.02954127,0.001238771,0.008429549,3.835053E-5,0.01793989,9.036361E-4,7.983539E-4,0.03026564,2.527331E-4,8.86739E-4,0.003907187,1.031899E-4,4.350439E-4,1.045787E-5,1.903046E-5,0.02307055,0.006210852,0.002764764,2.326741E-4,2.825648E-5,0.003256231,2.534904E-4,1.251942E-6,6.114406E-4,6.264638E-6,1.397927E-4,3.275441E-5,1.405014E-4,2.663372E-7,2.778908E-4,5.34538E-4,5.333334E-4,0.001213394,9.764558E-5,7.046236E-4,0.004065741,0.001644108,0.006473764,1.844923E-4,1.27101E-7,8.288285E-6,1.556648E-4,1.074572E-6,9.008274E-8,2.193917E-7,7.615481E-12,0.001378381,1.387033E-4,8.33535,7.419682E-5,471743.1,471743.1
1.659073E-5,15.07794,-3.607807E9,1369.035,1369.035,0.001118727,1.0,0.8507004,6.027571E-5,0.02955625,0.001237287,0.008430444,3.83097E-5,0.01794956,9.044746E-4,7.984572E-4,0.03026873,2.527295E-4,8.877768E-4,0.003910601,1.031822E-4,4.349542E-4,1.043374E-5,1.898798E-5,0.02307368,0.006208642,0.002765309,2.327501E-4,2.823072E-5,0.003257289,2.538482E-4,1.254415E-6,6.118097E-4,6.274507E-6,1.399874E-4,3.28111E-5,1.405957E-4,2.669003E-7,2.778007E-4,5.343196E-4,5.335392E-4,0.001213543,9.76407E-5,7.043492E-4,0.004059375,0.001643702,0.006473396,1.84447E-4,1.273956E-7,8.299035E-6,1.557454E-4,1.076283E-6,9.037519E-8,2.19494E-7,7.629761E-12,0.001376438,1.380755E-4,8.335171,7.419625E-5,471732.9,471732.9
1.741207E-5,15.08163,-3.357937E9,1368.43,1368.43,0.001118727,1.0,0.8498684,5.803702E-5,0.03003813,0.001190791,0.008458251,3.70216E-5,0.01826111,9.316924E-4,8.016585E-4,0.03036475,2.526102E-4,9.216741E-4,0.004020925,1.029172E-4,4.320033E-4,9.686013E-6,1.766942E-5,0.02317174,0.006134209,0.00278228,2.351636E-4,2.741544E-5,0.003291084,2.655267E-4,1.335993E-6,6.237218E-4,6.597869E-6,1.463868E-4,3.466358E-5,1.435802E-4,2.85574E-7,2.748581E-4,5.271157E-4,5.39947E-4,0.001218139,9.745234E-5,6.953562E-4,0.003857065,0.00163022,0.006461638,1.829964E-4,1.372132E-7,8.649448E-6,1.583194E-4,1.1326E-6,1.002267E-7,2.227853E-7,8.109701E-12,0.001314811,1.190789E-4,8.329449,7.417808E-5,471409.1,471409.1
1.779699E-5,15.08331,-3.249257E9,1368.161,1368.161,0.001118727,1.0,0.8494932,5.705914E-5,0.03025715,0.001170419,0.00847027,3.645172E-5,0.01840291,9.442262E-4,8.030366E-4,0.03040619,2.525519E-4,9.374164E-4,0.004071378,1.027865E-4,4.306207E-4,9.36372E-6,1.70996E-5,0.02321477,0.006098264,0.002789636,2.36241E-4,2.705323E-5,0.003306287,2.709436E-4,1.374402E-6,6.291623E-4,6.748718E-6,1.493838E-4,3.552387E-5,1.449048E-4,2.94433E-7,2.73494E-4,5.237284E-4,5.427206E-4,0.001220109,9.734656E-5,6.911647E-4,0.003766706,0.001623813,0.006456325,1.823414E-4,1.419021E-7,8.811726E-6,1.59478E-4,1.159037E-6,1.049994E-7,2.242835E-7,8.341889E-12,0.001287345,1.111767E-4,8.326883,7.416981E-5,471263.8,471263.9
1.782775E-5,15.08345,-3.240784E9,1368.14,1368.14,0.001118727,1.0,0.8494636,5.698282E-5,0.03027447,0.001168827,0.008471204,3.640706E-5,0.01841412,9.452219E-4,8.031436E-4,0.03040941,2.525472E-4,9.386705E-4,0.004075375,1.027759E-4,4.305103E-4,9.338682E-6,1.70553E-5,0.02321814,0.006095366,0.002790208,2.363257E-4,2.70248E-5,0.003307485,2.713749E-4,1.377475E-6,6.295932E-4,6.760754E-6,1.496233E-4,3.559239E-5,1.450086E-4,2.951438E-7,2.733854E-4,5.234575E-4,5.429362E-4,0.001220261,9.733765E-5,6.908305E-4,0.003759603,0.001623299,0.006455905,1.822898E-4,1.422792E-7,8.824641E-6,1.595693E-4,1.161151E-6,1.05385E-7,2.244021E-7,8.360651E-12,0.001285188,1.105704E-4,8.326681,7.416916E-5,471252.4,471252.4
1.816044E-5,15.08488,-3.151154E9,1367.915,1367.915,0.001118727,1.0,0.849147,5.617391E-5,0.03046019,0.001151943,0.008481073,3.593192E-5,0.01853446,9.55937E-4,8.042716E-4,0.03044338,2.524958E-4,9.521994E-4,0.004118297,1.026597E-4,4.293162E-4,9.074341E-6,1.658719E-5,0.02325381,0.00606378,0.002796252,2.372287E-4,2.672201E-5,0.003320292,2.760262E-4,1.410768E-6,6.342202E-4,6.89077E-6,1.522126E-4,3.633136E-5,1.461137E-4,3.028611E-7,2.722149E-4,5.205264E-4,5.452123E-4,0.001221868,9.723713E-5,6.872222E-4,0.00368386,0.00161772,0.006451417,1.817369E-4,1.463812E-7,8.963864E-6,1.605455E-4,1.184027E-6,1.095959E-7,2.256738E-7,8.56561E-12,0.001262189,1.042395E-4,8.324523,7.416214E-5,471130.3,471130.3
1.821696E-5,15.08512,-3.136284E9,1367.877,1367.877,0.001118727,1.0,0.8490939,5.60394E-5,0.03049144,0.001149132,0.008482708,3.585262E-5,0.01855471,9.577476E-4,8.044581E-4,0.030449,2.524869E-4,9.544913E-4,0.004125532,1.026397E-4,4.291135E-4,9.030573E-6,1.650962E-5,0.02325974,0.006058374,0.002797254,2.373799E-4,2.66714E-5,0.00332244,2.768138E-4,1.416432E-6,6.35E-4,6.912828E-6,1.526524E-4,3.64565E-5,1.462981E-4,3.041772E-7,2.720168E-4,5.200282E-4,5.45589E-4,0.001222133,9.721931E-5,6.866105E-4,0.003671186,0.00161677,0.006450663,1.81644E-4,1.470822E-7,8.987429E-6,1.607093E-4,1.187915E-6,1.103184E-7,2.258879E-7,8.600797E-12,0.001258343,1.032036E-4,8.324161,7.416095E-5,471109.8,471109.8
1.826942E-5,15.08534,-3.122569E9,1367.842,1367.842,0.001118727,1.0,0.8490447,5.591526E-5,0.03052038,0.001146539,0.008484214,3.577936E-5,0.01857347,9.594257E-4,8.0463E-4,0.03045418,2.524787E-4,9.56617E-4,0.004132232,1.02621E-4,4.289253E-4,8.990239E-6,1.643812E-5,0.02326522,0.006053345,0.002798176,2.375195E-4,2.662464E-5,0.003324427,2.775442E-4,1.421691E-6,6.357223E-4,6.933294E-6,1.530606E-4,3.657256E-5,1.464685E-4,3.054001E-7,2.718331E-4,5.195659E-4,5.459362E-4,0.001222377,9.720259E-5,6.860431E-4,0.003659471,0.001615886,0.006449965,1.815581E-4,1.47734E-7,9.009281E-6,1.608608E-4,1.191525E-6,1.10991E-7,2.260862E-7,8.633556E-12,0.001254788,1.022522E-4,8.323827,7.415986E-5,471090.9,471090.9
1.837714E-5,15.08579,-3.094651E9,1367.771,1367.771,0.001118727,1.0,0.8489442,5.566265E-5,0.03057957,0.001141258,0.008487276,3.563002E-5,0.01861185,9.628639E-4,8.049789E-4,0.03046471,2.524618E-4,9.609768E-4,0.004145945,1.025826E-4,4.285391E-4,8.908284E-6,1.62928E-5,0.02327637,0.00604299,0.002800051,2.378045E-4,2.652926E-5,0.003328485,2.790419E-4,1.432495E-6,6.372006E-4,6.975295E-6,1.538987E-4,3.681054E-5,1.468157E-4,3.079153E-7,2.714564E-4,5.186163E-4,5.466413E-4,0.001222873,9.716768E-5,6.848791E-4,0.003635565,0.00161407,0.006448539,1.813826E-4,1.490756E-7,9.054084E-6,1.611702E-4,1.198939E-6,1.123775E-7,2.264919E-7,8.701118E-12,0.001247535,1.003285E-4,8.323144,7.415762E-5,471052.3,471052.3
1.843397E-5,15.08603,-3.080069E9,1367.734,1367.734,0.001118727,1.0,0.8488915,5.553056E-5,0.03061068,0.001138495,0.008488874,3.555181E-5,0.01863202,9.646738E-4,8.051609E-4,0.0304702,2.524529E-4,9.632743E-4,0.004153156,1.025622E-4,4.283354E-4,8.865506E-6,1.621692E-5,0.0232822,0.006037511,0.00280103,2.379539E-4,2.647928E-5,0.003330615,2.79831E-4,1.438199E-6,6.37978E-4,6.997442E-6,1.543408E-4,3.693592E-5,1.469976E-4,3.092444E-7,2.71258E-4,5.181154E-4,5.470092E-4,0.001223131,9.714896E-5,6.842655E-4,0.003623033,0.001613111,0.00644779,1.812904E-4,1.497852E-7,9.077686E-6,1.613327E-4,1.202851E-6,1.131121E-7,2.267051E-7,8.736925E-12,0.001243733,9.932951E-5,8.322786,7.415644E-5,471032.0,471032.0
1.853873E-5,15.08647,-3.053434E9,1367.666,1367.666,0.001118727,1.0,0.8487947,5.528913E-5,0.0306678,0.001133444,0.00849179,3.540864E-5,0.01866907,9.680032E-4,8.054927E-4,0.03048021,2.524363E-4,9.67505E-4,0.004166406,1.025244E-4,4.2796E-4,8.787462E-6,1.607844E-5,0.02329286,0.006027381,0.002802816,2.382277E-4,2.638774E-5,0.003334522,2.812838E-4,1.44872E-6,6.394066E-4,7.038248E-6,1.551559E-4,3.716676E-5,1.473304E-4,3.116986E-7,2.708928E-4,5.171918E-4,5.476801E-4,0.001223601,9.71139E-5,6.831355E-4,0.003600072,0.00161134,0.006446416,1.811213E-4,1.510965E-7,9.121134E-6,1.616306E-4,1.210065E-6,1.144717E-7,2.270968E-7,8.803229E-12,0.001236769,9.751598E-5,8.322129,7.415428E-5,470994.8,470994.8
1.860622E-5,15.08676,-3.036459E9,1367.623,1367.623,0.001118727,1.0,0.8487326,5.513504E-5,0.03070445,0.001130219,0.008493648,3.531713E-5,0.01869284,9.701428E-4,8.057039E-4,0.03048659,2.524256E-4,9.702268E-4,0.004174911,1.024999E-4,4.277183E-4,8.737746E-6,1.59902E-5,0.02329967,0.006020837,0.002803953,2.384028E-4,2.632919E-5,0.003337024,2.822183E-4,1.4555E-6,6.403236E-4,7.064517E-6,1.556808E-4,3.731524E-5,1.47543E-4,3.13282E-7,2.70658E-4,5.165969E-4,5.481072E-4,0.0012239,9.709096E-5,6.824083E-4,0.003585379,0.001610199,0.006445535,1.810129E-4,1.519434E-7,9.149076E-6,1.618214E-4,1.214713E-6,1.153512E-7,2.273482E-7,8.846138E-12,0.001232314,9.636689E-5,8.321709,7.415289E-5,470971.0,470971.0
