Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_H_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_IC3H7_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_IC4H9_Soln#2 (),Mole_fraction_TC4H9_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_MCPTD_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NEOC5H12_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M2_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_B2M2_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_IC8H16_Soln#2 (),Mole_fraction_DIMEPTD_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Mole_fraction_IC12H26_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
2.736286E-5,14.99794,-9.30859E7,1049.669,1049.669,0.001598181,1.0,0.945077,5.118136E-7,4.564245E-5,1.922857E-5,4.142855E-6,2.795438E-6,2.13499E-5,2.104494E-9,3.772284E-7,1.103479E-8,5.403157E-5,3.529537E-6,1.944944E-9,3.239716E-6,8.476986E-8,1.013504E-6,3.86648E-7,3.470764E-6,7.499518E-5,1.172421E-5,4.355292E-6,7.33191E-8,3.803241E-6,3.909963E-6,2.453994E-11,7.717851E-7,2.464948E-10,9.427373E-11,2.581786E-9,3.741135E-8,2.64119E-6,6.281838E-9,3.696489E-8,1.201687E-10,3.525203E-6,4.515674E-8,2.591268E-11,5.893207E-12,3.015117E-7,5.012078E-6,0.01917651,6.458016E-6,0.007920221,1.477346E-6,1.589509E-8,3.227068E-9,1.16893E-10,3.651887E-9,0.01040773,0.01713907,9.178327,1.065597E-4,519451.7,519451.7
2.808718E-5,14.99789,-9.345916E7,1049.659,1049.659,0.001598181,1.0,0.9450699,5.194094E-7,4.786302E-5,1.953147E-5,4.364231E-6,2.845534E-6,2.232821E-5,2.277594E-9,4.013217E-7,1.143599E-8,5.615315E-5,3.63718E-6,2.127541E-9,3.391457E-6,9.019661E-8,1.049314E-6,3.90024E-7,3.493531E-6,7.774292E-5,1.209021E-5,4.562034E-6,7.832824E-8,3.940344E-6,4.100246E-6,2.731084E-11,8.076E-7,2.703846E-10,1.015049E-10,2.749239E-9,3.948895E-8,2.76025E-6,6.781235E-9,4.011759E-8,1.3039E-10,3.690585E-6,4.948266E-8,2.856936E-11,6.503468E-12,3.125782E-7,5.244276E-6,0.01917505,6.760077E-6,0.007920063,1.543837E-6,1.731449E-8,3.389633E-9,1.310729E-10,4.010404E-9,0.01040662,0.01713801,9.178264,1.0656E-4,519448.2,519448.2
2.885585E-5,14.99784,-9.383309E7,1049.648,1049.648,0.001598181,1.0,0.9450623,5.271956E-7,5.025654E-5,1.984187E-5,4.603838E-6,2.896859E-6,2.338186E-5,2.471015E-9,4.276614E-7,1.186448E-8,5.842865E-5,3.750237E-6,2.333312E-9,3.554908E-6,9.612976E-8,1.0876E-6,3.934853E-7,3.516894E-6,8.068638E-5,1.248037E-5,4.785761E-6,8.387196E-8,4.086452E-6,4.305789E-6,3.048642E-11,8.461742E-7,2.973721E-10,1.095391E-10,2.932253E-9,4.174322E-8,2.888592E-6,7.336731E-9,4.363953E-8,1.418213E-10,3.86873E-6,5.435702E-8,3.160452E-11,7.199774E-12,3.24434E-7,5.494314E-6,0.01917348,7.085417E-6,0.007919893,1.615233E-6,1.890848E-8,3.565439E-9,1.474839E-10,4.415181E-9,0.01040542,0.01713687,9.178197,1.065604E-4,519444.4,519444.4
2.904168E-5,14.99783,-9.392059E7,1049.645,1049.645,0.001598181,1.0,0.9450605,5.290334E-7,5.084077E-5,1.991523E-5,4.662473E-6,2.908986E-6,2.363891E-5,2.519307E-9,4.341471E-7,1.196848E-8,5.898239E-5,3.777376E-6,2.384955E-9,3.594789E-6,9.759076E-8,1.096899E-6,3.943032E-7,3.522419E-6,8.140213E-5,1.257495E-5,4.840509E-6,8.524622E-8,4.121858E-6,4.35603E-6,3.129181E-11,8.555853E-7,3.041555E-10,1.11538E-10,2.97731E-9,4.229573E-8,2.919923E-6,7.475024E-9,4.451861E-8,1.446768E-10,3.912196E-6,5.558005E-8,3.2373E-11,7.375915E-12,3.273171E-7,5.555309E-6,0.0191731,7.164792E-6,0.007919851,1.632616E-6,1.930767E-8,3.608444E-9,1.516717E-10,4.516878E-9,0.01040513,0.01713659,9.178181,1.065605E-4,519443.4,519443.4
2.920479E-5,14.99782,-9.399569E7,1049.643,1049.643,0.001598181,1.0,0.9450589,5.306356E-7,5.135535E-5,1.997908E-5,4.714164E-6,2.91954E-6,2.386527E-5,2.56219E-9,4.398775E-7,1.205989E-8,5.946958E-5,3.801133E-6,2.430901E-9,3.62991E-6,9.888161E-8,1.105075E-6,3.950153E-7,3.52723E-6,8.203168E-5,1.265805E-5,4.888773E-6,8.646275E-8,4.15296E-6,4.400303E-6,3.20111E-11,8.63873E-7,3.10194E-10,1.133108E-10,3.017116E-9,4.278309E-8,2.947519E-6,7.597702E-9,4.529916E-8,1.47213E-10,3.950474E-6,5.666803E-8,3.305894E-11,7.533084E-12,3.298531E-7,5.60902E-6,0.01917276,7.234691E-6,0.007919815,1.647914E-6,1.966254E-8,3.646352E-9,1.554202E-10,4.60739E-9,0.01040488,0.01713634,9.178166,1.065605E-4,519442.6,519442.6
3.0E-5,14.99777,-9.434865E7,1049.631,1049.631,0.001598181,1.0,0.9450509,5.382754E-7,5.388733E-5,2.028331E-5,4.969133E-6,2.969813E-6,2.497853E-5,2.777984E-9,4.683127E-7,1.250719E-8,6.185988E-5,3.916069E-6,2.663278E-9,3.802659E-6,1.052874E-7,1.145113E-6,3.984108E-7,3.55017E-6,8.511827E-5,1.306425E-5,5.126858E-6,9.252919E-8,4.304904E-6,4.618466E-6,3.568735E-11,9.046348E-7,3.40781E-10,1.22201E-10,3.214607E-9,4.519074E-8,3.083329E-6,8.213242E-9,4.92253E-8,1.599814E-10,4.13875E-6,6.216804E-8,3.656008E-11,8.33446E-12,3.422869E-7,5.873154E-6,0.01917112,7.578481E-6,0.007919636,1.722998E-6,2.145351E-8,3.83329E-9,1.74698E-10,5.065596E-9,0.01040362,0.01713515,9.178096,1.065609E-4,519438.6,519438.6
3.024374E-5,14.99775,-9.445243E7,1049.627,1049.627,0.001598181,1.0,0.9450485,5.405559E-7,5.467094E-5,2.037426E-5,5.048243E-6,2.984837E-6,2.532292E-5,2.846365E-9,4.771909E-7,1.264483E-8,6.259744E-5,3.950998E-6,2.737301E-9,3.856102E-6,1.072875E-7,1.157444E-6,3.994262E-7,3.557034E-6,8.606995E-5,1.31891E-5,5.200754E-6,9.444388E-8,4.35157E-6,4.68609E-6,3.68713E-11,9.172445E-7,3.505401E-10,1.250082E-10,3.276257E-9,4.5939E-8,3.125369E-6,8.407702E-9,5.046878E-8,1.640293E-10,4.196996E-6,6.391898E-8,3.768626E-11,8.591938E-12,3.461207E-7,5.954852E-6,0.01917061,7.68483E-6,0.007919581,1.746174E-6,2.202274E-8,3.891284E-9,1.809468E-10,5.21169E-9,0.01040323,0.01713478,9.178074,1.06561E-4,519437.4,519437.4
3.089464E-5,14.99771,-9.471752E7,1049.618,1049.618,0.001598181,1.0,0.9450419,5.465233E-7,5.678062E-5,2.061185E-5,5.261687E-6,3.024071E-6,2.624966E-5,3.034262E-9,5.012722E-7,1.301357E-8,6.457812E-5,4.043541E-6,2.941614E-9,3.999937E-6,1.127128E-7,1.190503E-6,4.020788E-7,3.574977E-6,8.862407E-5,1.352326E-5,5.400158E-6,9.964534E-8,4.476369E-6,4.868401E-6,4.017043E-11,9.511802E-7,3.775137E-10,1.326981E-10,3.443449E-9,4.796072E-8,3.238578E-6,8.940614E-9,5.388375E-8,1.751565E-10,4.353757E-6,6.874834E-8,4.082175E-11,9.308029E-12,3.564103E-7,6.174692E-6,0.01916925,7.971039E-6,0.007919432,1.808424E-6,2.359083E-8,4.047751E-9,1.984582E-10,5.61521E-9,0.01040218,0.01713379,9.178016,1.065613E-4,519434.1,519434.1
3.164179E-5,14.99766,-9.500644E7,1049.607,1049.607,0.001598181,1.0,0.9450343,5.531472E-7,5.923154E-5,2.087549E-5,5.510439E-6,3.067583E-6,2.732568E-5,3.259347E-9,5.295587E-7,1.343883E-8,6.687075E-5,4.148439E-6,3.18799E-9,4.16696E-6,1.190858E-7,1.228678E-6,4.050244E-7,3.594911E-6,9.157768E-5,1.390811E-5,5.63269E-6,1.058263E-7,4.619896E-6,5.080657E-6,4.420594E-11,9.905843E-7,4.101085E-10,1.418688E-10,3.639789E-9,5.032193E-8,3.370151E-6,9.576444E-9,5.797076E-8,1.884934E-10,4.53579E-6,7.45644E-8,4.465334E-11,1.01816E-11,3.683098E-7,6.429904E-6,0.01916768,8.303356E-6,0.00791926,1.880486E-6,2.547623E-8,4.230127E-9,2.200612E-10,6.102259E-9,0.01040097,0.01713264,9.177948,1.065616E-4,519430.3,519430.3
3.212964E-5,14.99763,-9.518344E7,1049.6,1049.6,0.001598181,1.0,0.9450293,5.573405E-7,6.084848E-5,2.104242E-5,5.674994E-6,3.095119E-6,2.803521E-5,3.411888E-9,5.48398E-7,1.371762E-8,6.837853E-5,4.216128E-6,3.355912E-9,4.277106E-6,1.233305E-7,1.253733E-6,4.06889E-7,3.607544E-6,9.351862E-5,1.416012E-5,5.786605E-6,1.09974E-7,4.713738E-6,5.22096E-6,4.699099E-11,1.016569E-6,4.323649E-10,1.480598E-10,3.770527E-9,5.188685E-8,3.456989E-6,1.000583E-8,6.073789E-8,1.975359E-10,4.655833E-6,7.852298E-8,4.729613E-11,1.078316E-11,3.761296E-7,6.59817E-6,0.01916664,8.52249E-6,0.007919147,1.927875E-6,2.675797E-8,4.350807E-9,2.350813E-10,6.434448E-9,0.01040017,0.01713189,9.177904,1.065619E-4,519427.8,519427.8
3.335127E-5,14.99756,-9.5598E7,1049.581,1049.581,0.001598181,1.0,0.9450166,5.674188E-7,6.495207E-5,2.144313E-5,6.094084E-6,3.161164E-6,2.983479E-5,3.813242E-9,5.968046E-7,1.441928E-8,7.218973E-5,4.382759E-6,3.80106E-9,4.556506E-6,1.342376E-7,1.316895E-6,4.113684E-7,3.637906E-6,9.841963E-5,1.479348E-5,6.179022E-6,1.20778E-7,4.949016E-6,5.577993E-6,5.449989E-11,1.082479E-6,4.915124E-10,1.642673E-10,4.106356E-9,5.588241E-8,3.677514E-6,1.11302E-8,6.80075E-8,2.213415E-10,4.960331E-6,8.899284E-8,5.441906E-11,1.240074E-11,3.958757E-7,7.024861E-6,0.01916403,9.078282E-6,0.00791886,2.04762E-6,3.014405E-8,4.658363E-9,2.759877E-10,7.315706E-9,0.01039815,0.01712999,9.177792,1.065624E-4,519421.4,519421.4
3.358381E-5,14.99754,-9.567183E7,1049.578,1049.578,0.001598181,1.0,0.9450142,5.692686E-7,6.57418E-5,2.151665E-5,6.174968E-6,3.173275E-6,3.018094E-5,3.892827E-9,6.062149E-7,1.455339E-8,7.292081E-5,4.414E-6,3.889867E-9,4.610256E-6,1.36358E-7,1.328985E-6,4.121914E-7,3.643484E-6,9.935898E-5,1.49144E-5,6.254835E-6,1.229004E-7,4.993831E-6,5.646864E-6,5.601883E-11,1.095158E-6,5.033366E-10,1.67468E-10,4.171625E-9,5.665516E-8,3.71998E-6,1.135228E-8,6.944699E-8,2.26064E-10,5.018908E-6,9.107702E-8,5.585992E-11,1.27273E-11,3.996603E-7,7.106924E-6,0.01916353,9.185191E-6,0.007918805,2.070579E-6,3.081764E-8,4.717766E-9,2.843307E-10,7.491599E-9,0.01039776,0.01712963,9.17777,1.065625E-4,519420.2,519420.2
3.44016E-5,14.99749,-9.591881E7,1049.566,1049.566,0.001598181,1.0,0.9450056,5.756034E-7,6.854037E-5,2.176835E-5,6.462169E-6,3.214707E-6,3.140719E-5,4.181007E-9,6.397985E-7,1.502633E-8,7.550569E-5,4.522598E-6,4.212832E-9,4.800674E-6,1.439256E-7,1.371669E-6,4.15007E-7,3.662592E-6,1.026783E-4,1.534049E-5,6.524249E-6,1.305335E-7,5.151456E-6,5.89134E-6,6.159929E-11,1.140075E-6,5.464027E-10,1.790248E-10,4.40452E-9,5.940311E-8,3.870534E-6,1.21541E-8,7.465354E-8,2.431698E-10,5.226427E-6,9.864269E-8,6.115457E-11,1.392542E-11,4.130338E-7,7.397596E-6,0.01916175,9.563913E-6,0.00791861,2.151718E-6,3.326221E-8,4.928839E-9,3.15166E-10,8.131426E-9,0.01039638,0.01712834,9.177694,1.065629E-4,519415.9,519415.9
3.464746E-5,14.99748,-9.599014E7,1049.562,1049.562,0.001598181,1.0,0.945003,5.774585E-7,6.938791E-5,2.184201E-5,6.549313E-6,3.226827E-6,3.177845E-5,4.270123E-9,6.500382E-7,1.516888E-8,7.628685E-5,4.554867E-6,4.313118E-9,4.858328E-6,1.462331E-7,1.384549E-6,4.158314E-7,3.66819E-6,1.036808E-4,1.546883E-5,6.606068E-6,1.328803E-7,5.198844E-6,5.965505E-6,6.334912E-11,1.153675E-6,5.597949E-10,1.825889E-10,4.475519E-9,6.023811E-8,3.916151E-6,1.240136E-8,7.626175E-8,2.48461E-10,5.289258E-6,1.009875E-7,6.281529E-11,1.430065E-11,4.17073E-7,7.485588E-6,0.01916122,9.678571E-6,0.007918551,2.176224E-6,3.401976E-8,4.992933E-9,3.248905E-10,8.330135E-9,0.01039596,0.01712795,9.177671,1.06563E-4,519414.6,519414.6
3.486026E-5,14.99746,-9.604925E7,1049.559,1049.559,0.001598181,1.0,0.9450007,5.790426E-7,7.01238E-5,2.190501E-5,6.62504E-6,3.23719E-6,3.210074E-5,4.348214E-9,6.589552E-7,1.52924E-8,7.696447E-5,4.582648E-6,4.401155E-9,4.908381E-6,1.482424E-7,1.395715E-6,4.165363E-7,3.672978E-6,1.045503E-4,1.558001E-5,6.677191E-6,1.349265E-7,5.239854E-6,6.02995E-6,6.489188E-11,1.165481E-6,5.715589E-10,1.857084E-10,4.537341E-9,6.096417E-8,3.955768E-6,1.261777E-8,7.767023E-8,2.530982E-10,5.343804E-6,1.03044E-7,6.427974E-11,1.463131E-11,4.20576E-7,7.561974E-6,0.01916075,9.77811E-6,0.0079185,2.197477E-6,3.468419E-8,5.04865E-9,3.334858E-10,8.504583E-9,0.0103956,0.01712762,9.177652,1.065631E-4,519413.5,519413.5
3.632553E-5,14.99738,-9.643084E7,1049.537,1049.537,0.001598181,1.0,0.9449851,5.895178E-7,7.524638E-5,2.232057E-5,7.153669E-6,3.30549E-6,3.434326E-5,4.909767E-9,7.216582E-7,1.614611E-8,8.166656E-5,4.770235E-6,5.03824E-9,5.256674E-6,1.623727E-7,1.473037E-6,4.211885E-7,3.704599E-6,1.105786E-4,1.634766E-5,7.174453E-6,1.495078E-7,5.522039E-6,6.47979E-6,7.623037E-11,1.247638E-6,6.568875E-10,2.080493E-10,4.971962E-9,6.604386E-8,4.231772E-6,1.41672E-8,8.777793E-8,2.864587E-10,5.723362E-6,1.178738E-7,7.505187E-11,1.705747E-11,4.448633E-7,8.093356E-6,0.01915753,1.047068E-5,0.007918146,2.344785E-6,3.947708E-8,5.438194E-9,3.972286E-10,9.767051E-9,0.01039308,0.01712529,9.177514,1.065637E-4,519405.7,519405.7
3.702997E-5,14.99733,-9.659444E7,1049.526,1049.526,0.001598181,1.0,0.9449775,5.942769E-7,7.774228E-5,2.250932E-5,7.412132E-6,3.336478E-6,3.543532E-5,5.194767E-9,7.525917E-7,1.655834E-8,8.394881E-5,4.858066E-6,5.364082E-9,5.426301E-6,1.693439E-7,1.510469E-6,4.233025E-7,3.718984E-6,1.135016E-4,1.671794E-5,7.418091E-6,1.56822E-7,5.65749E-6,6.699756E-6,8.214248E-11,1.287651E-6,7.006563E-10,2.193323E-10,5.186309E-9,6.853435E-8,4.366403E-6,1.49493E-8,9.289359E-8,3.033986E-10,5.908211E-6,1.254215E-7,8.067625E-11,1.832017E-11,4.566391E-7,8.35206E-6,0.01915597,1.080792E-5,0.007917974,2.41616E-6,4.191865E-8,5.629079E-9,4.308345E-10,1.041267E-8,0.01039186,0.01712415,9.177447,1.06564E-4,519401.9,519401.9
3.719815E-5,14.99732,-9.663218E7,1049.524,1049.524,0.001598181,1.0,0.9449757,5.953859E-7,7.834122E-5,2.255336E-5,7.474237E-6,3.343704E-6,3.569733E-5,5.264265E-9,7.600503E-7,1.665692E-8,8.449568E-5,4.878806E-6,5.443779E-9,5.467E-6,1.710248E-7,1.519429E-6,4.237955E-7,3.722341E-6,1.142017E-4,1.680645E-5,7.476686E-6,1.585969E-7,5.6898E-6,6.752617E-6,8.359962E-11,1.297251E-6,7.113738E-10,2.220786E-10,5.237985E-9,6.913343E-8,4.398726E-6,1.513961E-8,9.41396E-8,3.075303E-10,5.952561E-6,1.272636E-7,8.206334E-11,1.863118E-11,4.594597E-7,8.414122E-6,0.0191556,1.088883E-5,0.007917932,2.433249E-6,4.251487E-8,5.674993E-9,4.391531E-10,1.057055E-8,0.01039157,0.01712388,9.177431,1.06564E-4,519401.0,519401.0
3.764973E-5,14.9973,-9.673079E7,1049.517,1049.517,0.001598181,1.0,0.9449708,5.983239E-7,7.995515E-5,2.266967E-5,7.641741E-6,3.362785E-6,3.640325E-5,5.453668E-9,7.80215E-7,1.69219E-8,8.596781E-5,4.934055E-6,5.661431E-9,5.576655E-6,1.755692E-7,1.543534E-6,4.250985E-7,3.731214E-6,1.160859E-4,1.704432E-5,7.634823E-6,1.634169E-7,5.776495E-6,6.895208E-6,8.760074E-11,1.323118E-6,7.406677E-10,2.295533E-10,5.377681E-9,7.075043E-8,4.485853E-6,1.565748E-8,9.753238E-8,3.187919E-10,6.072053E-6,1.322865E-7,8.5874E-11,1.948479E-11,4.670503E-7,8.581322E-6,0.01915459,1.110682E-5,0.007917821,2.479225E-6,4.414133E-8,5.79892E-9,4.62065E-10,1.10017E-8,0.01039078,0.01712315,9.177388,1.065642E-4,519398.6,519398.6
3.780694E-5,14.99729,-9.676237E7,1049.515,1049.515,0.001598181,1.0,0.9449691,5.993272E-7,8.051891E-5,2.270952E-5,7.700304E-6,3.369319E-6,3.66498E-5,5.520561E-9,7.872812E-7,1.701423E-8,8.648155E-5,4.953138E-6,5.738457E-9,5.614955E-6,1.771617E-7,1.55194E-6,4.25545E-7,3.734255E-6,1.167433E-4,1.712719E-5,7.690144E-6,1.651111E-7,5.806653E-6,6.945068E-6,8.902419E-11,1.332153E-6,7.510428E-10,2.321899E-10,5.426631E-9,7.131618E-8,4.516298E-6,1.584011E-8,9.87296E-8,3.227698E-10,6.113789E-6,1.340612E-7,8.723036E-11,1.978835E-11,4.696985E-7,8.639716E-6,0.01915424,1.118296E-5,0.007917782,2.49526E-6,4.471629E-8,5.84228E-9,4.702403E-10,1.115426E-8,0.0103905,0.0171229,9.177373,1.065643E-4,519397.7,519397.7
3.913831E-5,14.99721,-9.702013E7,1049.495,1049.495,0.001598181,1.0,0.9449546,6.07523E-7,8.533189E-5,2.303381E-5,8.201307E-6,3.422466E-6,3.875404E-5,6.10706E-9,8.480635E-7,1.779805E-8,9.085752E-5,5.111601E-6,6.417105E-9,5.941849E-6,1.908603E-7,1.623436E-6,4.291796E-7,3.759029E-6,1.223395E-4,1.783029E-5,8.164177E-6,1.798504E-7,6.061513E-6,7.371807E-6,1.017295E-10,1.409268E-6,8.426341E-10,2.552401E-10,5.847602E-9,7.616462E-8,4.776436E-6,1.743566E-8,1.092035E-7,3.576581E-10,6.47E-6,1.49633E-7,9.935259E-11,2.249529E-11,4.922412E-7,9.137997E-6,0.01915124,1.183272E-5,0.007917452,2.631627E-6,4.976836E-8,6.213971E-9,5.437353E-10,1.249784E-8,0.01038815,0.01712074,9.177245,1.065649E-4,519390.5,519390.5
4.0E-5,14.99716,-9.716758E7,1049.482,1049.482,0.001598181,1.0,0.9449451,6.125244E-7,8.848196E-5,2.323163E-5,8.530157E-6,3.454853E-6,4.013074E-5,6.505761E-9,8.882644E-7,1.830687E-8,9.371266E-5,5.211153E-6,6.881603E-9,6.155727E-6,1.999207E-7,1.669984E-6,4.313962E-7,3.774161E-6,1.259878E-4,1.828647E-5,8.476093E-6,1.897723E-7,6.225859E-6,7.65214E-6,1.105873E-10,1.459725E-6,9.054989E-10,2.708478E-10,6.125952E-9,7.935493E-8,4.94691E-6,1.851484E-8,1.163002E-7,3.813861E-10,6.703053E-6,1.602233E-7,1.078207E-10,2.438027E-11,5.069359E-7,9.463904E-6,0.01914929,1.225778E-5,0.007917237,2.720374E-6,5.321287E-8,6.458714E-9,5.954881E-10,1.341675E-8,0.01038661,0.01711933,9.177161,1.065652E-4,519385.8,519385.8
4.030046E-5,14.99714,-9.721581E7,1049.477,1049.477,0.001598181,1.0,0.9449418,6.142136E-7,8.958654E-5,2.329845E-5,8.645637E-6,3.465786E-6,4.06134E-5,6.648344E-9,9.024357E-7,1.848454E-8,9.471226E-5,5.245307E-6,7.048296E-9,6.230712E-6,2.031146E-7,1.686263E-6,4.321454E-7,3.779277E-6,1.272646E-4,1.844572E-5,8.585769E-6,1.932993E-7,6.283037E-6,7.750634E-6,1.137969E-10,1.477416E-6,9.280923E-10,2.764185E-10,6.224059E-9,8.047665E-8,5.006729E-6,1.889978E-8,1.188334E-7,3.898737E-10,6.784759E-6,1.640103E-7,1.108925E-10,2.50629E-11,5.120782E-7,9.578146E-6,0.01914861,1.240679E-5,0.007917161,2.7514E-6,5.444648E-8,6.544812E-9,6.143363E-10,1.374637E-8,0.01038607,0.01711883,9.177132,1.065653E-4,519384.1,519384.1
4.145306E-5,14.99708,-9.738435E7,1049.46,1049.46,0.001598181,1.0,0.944929,6.204514E-7,9.385264E-5,2.354469E-5,9.092419E-6,3.506052E-6,4.247707E-5,7.212693E-9,9.575185E-7,1.916714E-8,9.85657E-5,5.373612E-6,7.710925E-9,6.520264E-6,2.155291E-7,1.748939E-6,4.349071E-7,3.798146E-6,1.321841E-4,1.905746E-5,9.010804E-6,2.071453E-7,6.501688E-6,8.131993E-6,1.267118E-10,1.545733E-6,1.01807E-9,2.98416E-10,6.605327E-9,8.482324E-8,5.237965E-6,2.041839E-8,1.288363E-7,4.234783E-10,7.100257E-6,1.78992E-7,1.232707E-10,2.780794E-11,5.318905E-7,1.00192E-5,0.01914598,1.298215E-5,0.007916871,2.870771E-6,5.933762E-8,6.878728E-9,6.906626E-10,1.505569E-8,0.01038399,0.01711693,9.17702,1.065658E-4,519377.7,519377.7
4.213429E-5,14.99704,-9.747336E7,1049.449,1049.449,0.001598181,1.0,0.9449214,6.23959E-7,9.63943E-5,2.368307E-5,9.359151E-6,3.528665E-6,4.358715E-5,7.559003E-9,9.905841E-7,1.957126E-8,1.008565E-4,5.447466E-6,8.119632E-9,6.692736E-6,2.229815E-7,1.786143E-6,4.364589E-7,3.808763E-6,1.351069E-4,1.941957E-5,9.265093E-6,2.155732E-7,6.630373E-6,8.359906E-6,1.347957E-10,1.586429E-6,1.073693E-9,3.118784E-10,6.834149E-9,8.742296E-8,5.375882E-6,2.134666E-8,1.349561E-7,4.441073E-10,7.28818E-6,1.881764E-7,1.310324E-10,2.952494E-11,5.436606E-7,1.028184E-5,0.01914441,1.332482E-5,0.007916698,2.941555E-6,6.234503E-8,7.0787E-9,7.387975E-10,1.586251E-8,0.01038275,0.0171158,9.176953,1.065661E-4,519374.0,519374.0
4.231708E-5,14.99703,-9.749558E7,1049.447,1049.447,0.001598181,1.0,0.9449194,6.248762E-7,9.707877E-5,2.371931E-5,9.43105E-6,3.534583E-6,4.388606E-5,7.653575E-9,9.995197E-7,1.967977E-8,1.014728E-4,5.467026E-6,8.231512E-9,6.739179E-6,2.249955E-7,1.796145E-6,4.368647E-7,3.811544E-6,1.358931E-4,1.951679E-5,9.333706E-6,2.178631E-7,6.664825E-6,8.421375E-6,1.370242E-10,1.597388E-6,1.088936E-9,3.155504E-10,6.89598E-9,8.812433E-8,5.413044E-6,2.159969E-8,1.366249E-7,4.497418E-10,7.338782E-6,1.90683E-7,1.331738E-10,2.999811E-11,5.468261E-7,1.035256E-5,0.01914399,1.341708E-5,0.007916651,2.960574E-6,6.316706E-8,7.132689E-9,7.521131E-10,1.608326E-8,0.01038242,0.0171155,9.176935,1.065661E-4,519372.9,519372.9
4.389683E-5,14.99694,-9.767043E7,1049.423,1049.423,0.001598181,1.0,0.9449017,6.324514E-7,1.030361E-4,2.401747E-5,1.005796E-5,3.583258E-6,4.648717E-5,8.499803E-9,1.077813E-6,2.061861E-8,1.068266E-4,5.631663E-6,9.237362E-9,7.143321E-6,2.426415E-7,1.882917E-6,4.402094E-7,3.834454E-6,1.427189E-4,2.035804E-5,9.933219E-6,2.381968E-7,6.961161E-6,8.957999E-6,1.573443E-10,1.692762E-6,1.226268E-9,3.483317E-10,7.437634E-9,9.425001E-8,5.736829E-6,2.385557E-8,1.515111E-7,5.001781E-10,7.779112E-6,2.130726E-7,1.527342E-10,3.43102E-11,5.743084E-7,1.096777E-5,0.01914034,1.421991E-5,0.007916247,3.125347E-6,7.053505E-8,7.604991E-9,8.743737E-10,1.806569E-8,0.01037952,0.01711286,9.176779,1.065668E-4,519364.1,519364.1
