Time_Soln#17 (sec),Volume_Soln#17 (cm3),Volumetric_heat_production_rate_Soln#17 (erg/cm3-sec),Surface_temperature_Soln#17 (K),Temperature_Soln#17 (K),Mass_Soln#17 (g),Pressure_Soln#17 (atm),Mole_fraction_H2_Soln#17 (),Mole_fraction_H_Soln#17 (),Mole_fraction_CH4_Soln#17 (),Mole_fraction_CH3_Soln#17 (),Mole_fraction_C2H6_Soln#17 (),Mole_fraction_C2H5_Soln#17 (),Mole_fraction_C2H4_Soln#17 (),Mole_fraction_C2H3_Soln#17 (),Mole_fraction_C2H2_Soln#17 (),Mole_fraction_C3H8_Soln#17 (),Mole_fraction_NC3H7_Soln#17 (),Mole_fraction_C3H6_Soln#17 (),Mole_fraction_C3H5-A_Soln#17 (),Mole_fraction_C3H4-P_Soln#17 (),Mole_fraction_C3H4-A_Soln#17 (),Mole_fraction_C3H3_Soln#17 (),Mole_fraction_PC4H9_Soln#17 (),Mole_fraction_IC4H10_Soln#17 (),Mole_fraction_IC4H9_Soln#17 (),Mole_fraction_TC4H9_Soln#17 (),Mole_fraction_IC4H8_Soln#17 (),Mole_fraction_IC4H7_Soln#17 (),Mole_fraction_C4H8-1_Soln#17 (),Mole_fraction_C4H8-2_Soln#17 (),Mole_fraction_C4H71-3_Soln#17 (),Mole_fraction_C4H6_Soln#17 (),Mole_fraction_C4H4_Soln#17 (),Mole_fraction_C4H2_Soln#17 (),Mole_fraction_C6H6_Soln#17 (),Mole_fraction_FULVENE_Soln#17 (),Mole_fraction_C5H6_Soln#17 (),Mole_fraction_C5H5_Soln#17 (),Mole_fraction_MCPTD_Soln#17 (),Mole_fraction_C10H8_Soln#17 (),Mole_fraction_NEOC5H12_Soln#17 (),Mole_fraction_NC5H10_Soln#17 (),Mole_fraction_B1M2_Soln#17 (),Mole_fraction_LC5H8_Soln#17 (),Mole_fraction_NC6H12_Soln#17 (),Mole_fraction_NC7H14_Soln#17 (),Mole_fraction_IC8H17_Soln#17 (),Mole_fraction_IC8H16_Soln#17 (),Mole_fraction_DIMEPTD_Soln#17 (),Mole_fraction_C7H8_Soln#17 (),Mole_fraction_C7H7_Soln#17 (),Mole_fraction_C6H5C2H_Soln#17 (),Mole_fraction_C6H5C2H3_Soln#17 (),Mole_fraction_C10H10_Soln#17 (),Mole_fraction_NC10H20_Soln#17 (),Mole_fraction_IC12H26_Soln#17 (),Molecular_weight_Soln#17 (g/mole),Mass_density_Soln#17 (g/cm3),Unburned_hydrocarbons_Soln#17 (ppm),Volatile_organic_compounds_Soln#17 (ppm)
1.236212E-5,15.42576,-2.276683E9,1603.783,1603.783,9.322723E-4,1.0,0.8035396,1.52867E-4,0.06307584,0.00140922,0.009402502,2.135097E-5,0.04234698,6.343451E-5,0.009125463,3.986E-4,5.913953E-7,0.02278342,6.509029E-4,0.008092922,0.01065993,0.001297141,7.168933E-9,3.013996E-5,1.349708E-7,1.479857E-7,0.01134299,3.738565E-4,6.697628E-4,1.355011E-4,3.142897E-6,0.003489427,0.001288329,5.162473E-5,0.001724747,1.892078E-4,9.991799E-4,1.377146E-4,1.734074E-5,3.18267E-5,1.494328E-8,3.4348E-6,3.713362E-5,2.849197E-4,9.981661E-8,8.171523E-8,1.054678E-17,4.235082E-12,2.922985E-6,0.005262665,4.890661E-4,1.000272E-5,5.073014E-5,7.329349E-5,3.485012E-12,6.092993E-61,7.95353,6.043607E-5,450133.8,450133.8
1.238362E-5,15.42591,-2.277822E9,1603.771,1603.771,9.322723E-4,1.0,0.8035184,1.527212E-4,0.06310035,0.001407334,0.009398522,2.132111E-5,0.04236172,6.336486E-5,0.009133544,3.980454E-4,5.899264E-7,0.02277368,6.503733E-4,0.008097401,0.01065595,0.001296781,7.130635E-9,3.000435E-5,1.345993E-7,1.475864E-7,0.01133594,3.732423E-4,6.682755E-4,1.353192E-4,3.138709E-6,0.003488421,0.001288875,5.170253E-5,0.00172612,1.89509E-4,9.995068E-4,1.375955E-4,1.723E-5,3.191909E-5,1.479645E-8,3.427499E-6,3.699027E-5,2.843476E-4,9.882033E-8,8.042863E-8,1.050597E-17,4.222387E-12,2.892906E-6,0.0052621,4.889267E-4,1.002187E-5,5.078766E-5,7.340356E-5,3.36577E-12,4.807952E-61,7.953394,6.04355E-5,450126.1,450126.1
1.240132E-5,15.42603,-2.278758E9,1603.761,1603.761,9.322723E-4,1.0,0.8035011,1.526017E-4,0.06312048,0.00140579,0.009395252,2.129665E-5,0.04237383,6.330777E-5,0.009140185,3.9759E-4,5.887231E-7,0.02276569,6.49938E-4,0.008101077,0.01065269,0.001296485,7.100411E-9,2.989332E-5,1.342953E-7,1.472596E-7,0.01133015,3.727395E-4,6.670561E-4,1.351697E-4,3.135277E-6,0.003487592,0.001289322,5.176649E-5,0.001727249,1.897565E-4,9.997743E-4,1.374979E-4,1.713961E-5,3.199514E-5,1.467753E-8,3.421517E-6,3.687302E-5,2.838782E-4,9.801044E-8,7.938574E-8,1.047269E-17,4.212037E-12,2.868402E-6,0.005261636,4.888122E-4,1.003761E-5,5.083491E-5,7.349395E-5,3.270755E-12,3.955781E-61,7.953282,6.043503E-5,450119.8,450119.8
1.243638E-5,15.42626,-2.28057E9,1603.741,1603.741,9.322723E-4,1.0,0.8034667,1.523663E-4,0.06316031,0.001402747,0.009388776,2.124843E-5,0.04239778,6.319516E-5,0.009153331,3.966893E-4,5.86352E-7,0.02274985,6.49076E-4,0.00810834,0.01064623,0.001295898,7.032952E-9,2.967463E-5,1.33697E-7,1.466166E-7,0.01131868,3.717496E-4,6.646499E-4,1.348742E-4,3.128512E-6,0.003485951,0.001290207,5.189319E-5,0.001729484,1.902461E-4,0.0010003,1.373056E-4,1.696235E-5,3.214601E-5,1.444688E-8,3.409727E-6,3.664242E-5,2.829506E-4,9.643133E-8,7.73605E-8,1.040756E-17,4.191766E-12,2.820484E-6,0.005260717,4.885855E-4,1.006878E-5,5.092836E-5,7.367269E-5,3.090584E-12,2.697167E-61,7.953061,6.04341E-5,450107.3,450107.3
1.250588E-5,15.42673,-2.283972E9,1603.701,1603.701,9.322723E-4,1.0,0.8033989,1.519046E-4,0.06323895,0.001396783,0.009375968,2.11538E-5,0.04244508,6.297389E-5,0.009179335,3.949113E-4,5.817021E-7,0.02271854,6.473707E-4,0.008122655,0.01063347,0.001294732,6.911283E-9,2.924622E-5,1.32527E-7,1.453589E-7,0.01129603,3.698114E-4,6.599197E-4,1.342908E-4,3.115236E-6,0.003482695,0.001291952,5.214407E-5,0.001733908,1.912139E-4,0.001001329,1.369283E-4,1.661795E-5,3.244567E-5,1.400779E-8,3.386592E-6,3.61919E-5,2.811224E-4,9.339586E-8,7.349705E-8,1.028135E-17,4.152459E-12,2.727864E-6,0.0052589,4.881367E-4,1.013047E-5,5.111293E-5,7.402549E-5,2.761932E-12,1.252807E-61,7.952624,6.043228E-5,450082.5,450082.5
1.25328E-5,15.4269,-2.28518E9,1603.685,1603.685,9.322723E-4,1.0,0.8033727,1.517276E-4,0.0632693,0.001394498,0.009371018,2.11175E-5,0.04246333,6.288892E-5,0.009189385,3.942255E-4,5.799198E-7,0.02270644,6.467114E-4,0.008128169,0.01062854,0.00129428,6.864337E-9,2.908219E-5,1.320797E-7,1.448781E-7,0.01128729,3.690696E-4,6.581024E-4,1.340658E-4,3.110144E-6,0.003481433,0.001292624,5.224113E-5,0.001735618,1.915876E-4,0.001001722,1.367836E-4,1.648713E-5,3.256195E-5,1.384427E-8,3.37772E-6,3.601985E-5,2.804184E-4,9.225483E-8,7.205565E-8,1.023352E-17,4.137549E-12,2.692863E-6,0.005258199,4.879632E-4,1.015432E-5,5.118416E-5,7.416156E-5,2.644604E-12,9.360068E-62,7.952455,6.043158E-5,450073.0,450073.0
1.300183E-5,15.42993,-2.301076E9,1603.415,1603.415,9.322723E-4,1.0,0.8029244,1.487927E-4,0.06378879,0.001356704,0.009285646,2.051381E-5,0.04277572,6.146824E-5,0.009362731,3.825081E-4,5.503852E-7,0.02249791,6.353407E-4,0.008221646,0.0105439,0.001286373,6.137374E-9,2.637989E-5,1.247593E-7,1.370077E-7,0.01113716,3.568597E-4,6.276669E-4,1.302224E-4,3.025429E-6,0.003459416,0.001304059,5.392349E-5,0.001765209,1.980076E-4,0.001008131,1.34391E-4,1.441463E-5,3.460599E-5,1.14716E-8,3.230321E-6,3.322064E-5,2.684864E-4,7.502232E-8,5.105855E-8,9.477356E-18,3.900625E-12,2.151359E-6,0.005246139,4.849649E-4,1.056704E-5,5.24036E-5,7.648396E-5,1.241167E-12,5.512489E-64,7.949557,6.041975E-5,449909.0,449909.0
1.305997E-5,15.43029,-2.302368E9,1603.381,1603.381,9.322723E-4,1.0,0.8028698,1.484474E-4,0.06385201,0.001352271,0.009275177,2.044257E-5,0.04281373,6.129963E-5,0.009383993,3.810858E-4,5.469142E-7,0.02247236,6.339473E-4,0.0082329,0.01053357,0.001285391,6.059057E-9,2.606461E-5,1.239105E-7,1.36095E-7,0.01111885,3.554344E-4,6.240514E-4,1.297561E-4,3.015428E-6,0.003456683,0.001305441,5.413092E-5,0.001768849,1.987914E-4,0.00100887,1.341111E-4,1.418323E-5,3.486173E-5,1.123099E-8,3.212949E-6,3.289845E-5,2.670505E-4,7.319815E-8,4.893084E-8,9.3925E-18,3.873854E-12,2.092495E-6,0.005244665,4.845965E-4,1.061783E-5,5.255198E-5,7.67655E-5,1.130341E-12,2.913789E-64,7.949204,6.041833E-5,449889.0,449889.0
1.306681E-5,15.43033,-2.302486E9,1603.377,1603.377,9.322723E-4,1.0,0.8028634,1.48407E-4,0.06385943,0.001351753,0.009273947,2.043424E-5,0.04281819,6.12799E-5,0.009386491,3.80919E-4,5.465086E-7,0.02246936,6.337836E-4,0.008234219,0.01053236,0.001285275,6.047621E-9,2.60278E-5,1.238115E-7,1.359885E-7,0.01111669,3.552679E-4,6.236283E-4,1.297014E-4,3.014259E-6,0.003456361,0.001305603,5.415531E-5,0.001769276,1.988834E-4,0.001008957,1.340784E-4,1.415636E-5,3.489185E-5,1.120334E-8,3.210918E-6,3.286089E-5,2.668823E-4,7.298763E-8,4.86866E-8,9.382633E-18,3.870739E-12,2.085681E-6,0.005244491,4.845532E-4,1.06238E-5,5.256939E-5,7.679853E-5,1.11798E-12,2.703509E-64,7.949162,6.041816E-5,449886.6,449886.6
1.310368E-5,15.43056,-2.303202E9,1603.356,1603.356,9.322723E-4,1.0,0.8028289,1.481904E-4,0.06389937,0.001348972,0.009267323,2.038949E-5,0.0428422,6.117391E-5,0.009399946,3.800209E-4,5.443311E-7,0.02245319,6.329022E-4,0.008241313,0.01052582,0.001284652,5.995835E-9,2.583034E-5,1.232804E-7,1.354173E-7,0.01110512,3.543748E-4,6.213554E-4,1.29407E-4,3.007979E-6,0.003454628,0.001306474,5.428671E-5,0.001771581,1.993788E-4,0.001009418,1.339031E-4,1.401272E-5,3.505433E-5,1.105665E-8,3.200013E-6,3.265964E-5,2.659772E-4,7.1867E-8,4.739114E-8,9.329834E-18,3.854056E-12,2.049336E-6,0.005243559,4.843201E-4,1.065596E-5,5.266314E-5,7.697625E-5,1.053662E-12,1.807136E-64,7.948939,6.041727E-5,449874.0,449874.0
1.314438E-5,15.43081,-2.303952E9,1603.333,1603.333,9.322723E-4,1.0,0.8027909,1.47953E-4,0.06394335,0.001345927,0.009260022,2.034045E-5,0.04286863,6.105762E-5,0.009414776,3.790326E-4,5.419454E-7,0.02243537,6.319311E-4,0.008249111,0.01051863,0.001283964,5.941635E-9,2.561425E-5,1.226997E-7,1.347928E-7,0.01109236,3.533972E-4,6.188619E-4,1.290831E-4,3.001094E-6,0.003452714,0.001307433,5.443166E-5,0.001774123,1.999245E-4,0.001009923,1.337112E-4,1.385654E-5,3.523393E-5,1.08991E-8,3.188061E-6,3.243982E-5,2.649825E-4,7.065721E-8,4.600142E-8,9.272317E-18,3.835861E-12,2.009963E-6,0.005242532,4.840631E-4,1.069143E-5,5.276634E-5,7.71718E-5,9.869401E-13,1.156697E-64,7.948692,6.041628E-5,449860.0,449860.0
1.318807E-5,15.43108,-2.304692E9,1603.307,1603.307,9.322723E-4,1.0,0.8027503,1.477001E-4,0.06399042,0.001342685,0.009252199,2.028819E-5,0.04289693,6.093363E-5,0.009430669,3.779753E-4,5.394056E-7,0.02241628,6.308906E-4,0.008257444,0.01051092,0.001283225,5.881563E-9,2.538451E-5,1.220827E-7,1.341292E-7,0.01107871,3.523573E-4,6.162031E-4,1.287366E-4,2.993759E-6,0.003450659,0.001308458,5.458712E-5,0.001776848,2.005089E-4,0.001010458,1.335073E-4,1.369164E-5,3.542699E-5,1.073497E-8,3.175331E-6,3.220659E-5,2.639197E-4,6.938992E-8,4.455579E-8,9.211453E-18,3.816584E-12,1.968562E-6,0.005241431,4.837876E-4,1.072945E-5,5.28768E-5,7.738096E-5,9.200489E-13,7.17025E-65,7.948429,6.041523E-5,449845.1,449845.1
1.321275E-5,15.43123,-2.305038E9,1603.293,1603.293,9.322723E-4,1.0,0.8027273,1.475583E-4,0.06401695,0.001340867,0.009247786,2.025885E-5,0.04291287,6.086397E-5,0.009439635,3.773797E-4,5.379806E-7,0.02240551,6.303039E-4,0.008262132,0.01050658,0.001282808,5.84655E-9,2.525575E-5,1.217371E-7,1.337575E-7,0.01107101,3.517743E-4,6.147096E-4,1.285414E-4,2.98964E-6,0.003449498,0.001309035,5.467488E-5,0.001778385,2.008383E-4,0.001010758,1.33393E-4,1.359974E-5,3.553616E-5,1.064447E-8,3.168186E-6,3.207609E-5,2.633217E-4,6.868806E-8,4.37597E-8,9.177465E-18,3.805808E-12,1.945564E-6,0.005240811,4.836322E-4,1.075091E-5,5.293904E-5,7.749876E-5,8.842967E-13,5.472089E-65,7.94828,6.041464E-5,449836.7,449836.7
1.331617E-5,15.43186,-2.30632E9,1603.233,1603.233,9.322723E-4,1.0,0.8026317,1.469708E-4,0.06412765,0.001333342,0.00922934,2.013729E-5,0.0429794,6.057497E-5,0.009477115,3.748962E-4,5.320822E-7,0.0223605,6.278528E-4,0.008281645,0.01048844,0.001281059,5.714908E-9,2.472392E-5,1.20311E-7,1.322236E-7,0.01103886,3.493642E-4,6.085139E-4,1.277277E-4,2.972574E-6,0.003444632,0.001311439,5.50422E-5,0.001784818,2.022137E-4,0.001011991,1.329209E-4,1.322415E-5,3.599468E-5,1.028174E-8,3.13859E-6,3.153872E-5,2.608333E-4,6.585311E-8,4.057843E-8,9.038017E-18,3.761511E-12,1.852153E-6,0.005238219,4.829823E-4,1.08407E-5,5.319875E-5,7.798975E-5,7.491072E-13,1.759946E-65,7.94766,6.041218E-5,449801.6,449801.6
1.349469E-5,15.43293,-2.307652E9,1603.13,1603.13,9.322723E-4,1.0,0.8024681,1.459829E-4,0.06431698,0.001320706,0.009197679,1.993254E-5,0.04309315,6.008685E-5,0.00954147,3.706565E-4,5.221713E-7,0.02228325,6.236514E-4,0.008314816,0.01045739,0.001278043,5.499206E-9,2.383456E-5,1.179308E-7,1.29663E-7,0.01098382,3.453249E-4,5.980551E-4,1.263392E-4,2.943822E-6,0.003436231,0.001315535,5.56746E-5,0.001795879,2.045685E-4,0.00101404,1.321325E-4,1.26105E-5,3.67898E-5,9.7128E-9,3.088784E-6,3.064606E-5,2.566042E-4,6.13359E-8,3.562873E-8,8.807923E-18,3.6881E-12,1.70156E-6,0.005233775,4.81866E-4,1.099514E-5,5.364278E-5,7.882724E-5,5.627148E-13,2.511046E-66,7.946597,6.040801E-5,449741.5,449741.5
1.37401E-5,15.43436,-2.307735E9,1602.987,1602.987,9.322723E-4,1.0,0.8022461,1.446759E-4,0.06457372,0.001304026,0.009154524,1.966103E-5,0.04324733,5.943707E-5,0.009629243,3.649245E-4,5.090803E-7,0.02217796,6.179395E-4,0.008359381,0.01041519,0.001273905,5.227661E-9,2.266891E-5,1.148177E-7,1.263132E-7,0.01090907,3.400077E-4,5.841513E-4,1.244634E-4,2.905685E-6,0.003424679,0.001321058,5.654059E-5,0.001810997,2.077659E-4,0.001016699,1.311021E-4,1.183396E-5,3.789018E-5,9.032603E-9,3.022844E-6,2.948738E-5,2.509252E-4,5.582436E-8,2.980852E-8,8.511573E-18,3.592914E-12,1.514758E-6,0.005227727,4.80343E-4,1.120634E-5,5.424453E-5,7.995789E-5,3.800096E-13,1.715474E-67,7.945154,6.04024E-5,449659.8,449659.8
1.37476E-5,15.4344,-2.307709E9,1602.983,1602.983,9.322723E-4,1.0,0.8022394,1.446369E-4,0.0645815,0.001303529,0.009153213,1.965291E-5,0.043252,5.94176E-5,0.009631911,3.647513E-4,5.0869E-7,0.02217476,6.177662E-4,0.008360723,0.01041392,0.001273779,5.217403E-9,2.263432E-5,1.147254E-7,1.262139E-7,0.0109068,3.398494E-4,5.837352E-4,1.244068E-4,2.904545E-6,0.003424327,0.001321225,5.656697E-5,0.001811457,2.078628E-4,0.001016777,1.310716E-4,1.181141E-5,3.792391E-5,9.013475E-9,3.020875E-6,2.94532E-5,2.507542E-4,5.566769E-8,2.964689E-8,8.502862E-18,3.590104E-12,1.509397E-6,0.005227543,4.802968E-4,1.121277E-5,5.426275E-5,7.999204E-5,3.754873E-13,1.580937E-67,7.94511,6.040223E-5,449657.3,449657.3
1.38392E-5,15.43493,-2.307207E9,1602.93,1602.93,9.322723E-4,1.0,0.8021575,1.441642E-4,0.06467627,0.001297507,0.009137218,1.95545E-5,0.04330889,5.918137E-5,0.009664462,3.626412E-4,5.039615E-7,0.02213574,6.156545E-4,0.008377042,0.01039832,0.001272238,5.117977E-9,2.221619E-5,1.1361E-7,1.250135E-7,0.01087917,3.379335E-4,5.786882E-4,1.237168E-4,2.89072E-6,0.003420016,0.001323254,5.688919E-5,0.001817073,2.09044E-4,0.001017723,1.307032E-4,1.1541E-5,3.833685E-5,8.786827E-9,2.997011E-6,2.904085E-5,2.486753E-4,5.380468E-8,2.774228E-8,8.397899E-18,3.556198E-12,1.445428E-6,0.005225304,4.797319E-4,1.129128E-5,5.448472E-5,8.040773E-5,3.24424E-13,5.829315E-68,7.944577,6.040018E-5,449627.1,449627.1
1.400918E-5,15.43589,-2.305692E9,1602.831,1602.831,9.322723E-4,1.0,0.8020066,1.433065E-4,0.06485074,0.001286595,0.009107687,1.93757E-5,0.04341357,5.87512E-5,0.009724589,3.587652E-4,4.953928E-7,0.0220637,6.117642E-4,0.008406907,0.01036959,0.001269385,4.948075E-9,2.146248E-5,1.116005E-7,1.228505E-7,0.01082826,3.344668E-4,5.695111E-4,1.224501E-4,2.865597E-6,0.003412017,0.001326975,5.74858E-5,0.00182746,2.112195E-4,0.001019416,1.300414E-4,1.106406E-5,3.910618E-5,8.398482E-9,2.953703E-6,2.830175E-5,2.448721E-4,5.058605E-8,2.452996E-8,8.210222E-18,3.495315E-12,1.333951E-6,0.005221173,4.786886E-4,1.143653E-5,5.489314E-5,8.117059E-5,2.473727E-13,9.124739E-69,7.943594,6.039642E-5,449571.5,449571.5
1.402418E-5,15.43597,-2.30561E9,1602.822,1602.822,9.322723E-4,1.0,0.8019933,1.432319E-4,0.06486606,0.001285648,0.00910509,1.936015E-5,0.04342276,5.871373E-5,0.009729879,3.584255E-4,4.94649E-7,0.02205736,6.114226E-4,0.008409517,0.01036707,0.001269133,4.934034E-9,2.139732E-5,1.114267E-7,1.226635E-7,0.01082379,3.341661E-4,5.687127E-4,1.223391E-4,2.863411E-6,0.003411311,0.001327301,5.753838E-5,0.001828375,2.114105E-4,0.001019561,1.299844E-4,1.102346E-5,3.917427E-5,8.366076E-9,2.94994E-6,2.823809E-5,2.445397E-4,5.031606E-8,2.426526E-8,8.194081E-18,3.490063E-12,1.324543E-6,0.00522081,4.785968E-4,1.144933E-5,5.492897E-5,8.123739E-5,2.415274E-13,7.751083E-69,7.943508,6.039609E-5,449566.6,449566.6
1.402839E-5,15.43599,-2.305468E9,1602.82,1602.82,9.322723E-4,1.0,0.8019896,1.432111E-4,0.06487035,0.001285382,0.009104361,1.93558E-5,0.04342534,5.870323E-5,0.009731363,3.583302E-4,4.944406E-7,0.02205558,6.113268E-4,0.008410249,0.01036636,0.001269063,4.9294E-9,2.137907E-5,1.113781E-7,1.226111E-7,0.01082254,3.340819E-4,5.68489E-4,1.22308E-4,2.862799E-6,0.003411113,0.001327392,5.755314E-5,0.001828631,2.114641E-4,0.001019602,1.299684E-4,1.101211E-5,3.919339E-5,8.357033E-9,2.948885E-6,2.822028E-5,2.444465E-4,5.024069E-8,2.419149E-8,8.189563E-18,3.488593E-12,1.321916E-6,0.005220708,4.785711E-4,1.145292E-5,5.493903E-5,8.125613E-5,2.399122E-13,7.404271E-69,7.943484,6.0396E-5,449565.2,449565.2
1.405516E-5,15.43614,-2.305133E9,1602.804,1602.804,9.322723E-4,1.0,0.801966,1.430787E-4,0.06489763,0.0012837,0.009099733,1.932817E-5,0.0434417,5.863664E-5,0.009740791,3.577255E-4,4.9312E-7,0.02204429,6.107183E-4,0.008414892,0.01036187,0.001268614,4.900377E-9,2.126349E-5,1.1107E-7,1.222794E-7,0.01081458,3.335482E-4,5.670704E-4,1.221105E-4,2.858917E-6,0.003409853,0.001327972,5.764689E-5,0.001830262,2.118043E-4,0.00101986,1.298673E-4,1.09404E-5,3.931494E-5,8.300092E-9,2.942202E-6,2.81075E-5,2.438554E-4,4.976571E-8,2.372805E-8,8.160974E-18,3.479283E-12,1.30534E-6,0.005220061,4.784075E-4,1.147573E-5,5.500284E-5,8.137503E-5,2.299001E-13,5.538374E-69,7.94333,6.039541E-5,449556.5,449556.5
1.406562E-5,15.4362,-2.304998E9,1602.798,1602.798,9.322723E-4,1.0,0.8019568,1.430271E-4,0.06490827,0.001283045,0.009097926,1.931741E-5,0.04344808,5.861068E-5,0.009744472,3.574896E-4,4.926056E-7,0.02203988,6.104808E-4,0.008416702,0.01036011,0.001268439,4.89084E-9,2.12185E-5,1.109501E-7,1.221504E-7,0.01081147,3.333404E-4,5.665177E-4,1.220335E-4,2.857404E-6,0.003409361,0.001328199,5.768351E-5,0.001830899,2.119371E-4,0.001019961,1.298279E-4,1.091259E-5,3.936246E-5,8.278084E-9,2.939598E-6,2.806365E-5,2.436249E-4,4.958197E-8,2.354941E-8,8.149859E-18,3.475661E-12,1.298921E-6,0.005219808,4.783436E-4,1.148464E-5,5.502774E-5,8.142142E-5,2.261029E-13,4.944737E-69,7.94327,6.039518E-5,449553.1,449553.1
1.408129E-5,15.43629,-2.30483E9,1602.789,1602.789,9.322723E-4,1.0,0.801943,1.4295E-4,0.06492422,0.001282066,0.009095218,1.930131E-5,0.04345764,5.857186E-5,0.009749988,3.571363E-4,4.918365E-7,0.02203328,6.101251E-4,0.008419413,0.01035748,0.001268177,4.874256E-9,2.115128E-5,1.107709E-7,1.219575E-7,0.01080681,3.330297E-4,5.65691E-4,1.219181E-4,2.855142E-6,0.003408624,0.001328537,5.773839E-5,0.001831853,2.121359E-4,0.00102011,1.297692E-4,1.087111E-5,3.943372E-5,8.245349E-9,2.935704E-6,2.799815E-5,2.432798E-4,4.93085E-8,2.32842E-8,8.13326E-18,3.47025E-12,1.28936E-6,0.00521943,4.782479E-4,1.149799E-5,5.506504E-5,8.149087E-5,2.205278E-13,4.170289E-69,7.94318,6.039484E-5,449548.0,449548.0
1.408384E-5,15.4363,-2.304779E9,1602.788,1602.788,9.322723E-4,1.0,0.8019408,1.429375E-4,0.06492681,0.001281907,0.009094778,1.929869E-5,0.0434592,5.856555E-5,0.009750884,3.570789E-4,4.917117E-7,0.0220322,6.100673E-4,0.008419853,0.01035706,0.001268134,4.87195E-9,2.114038E-5,1.107418E-7,1.219261E-7,0.01080605,3.329792E-4,5.655568E-4,1.218994E-4,2.854774E-6,0.003408504,0.001328592,5.774731E-5,0.001832008,2.121683E-4,0.001020135,1.297596E-4,1.086439E-5,3.944531E-5,8.240054E-9,2.935072E-6,2.798752E-5,2.432238E-4,4.926426E-8,2.324137E-8,8.130568E-18,3.469372E-12,1.287812E-6,0.005219368,4.782324E-4,1.150016E-5,5.50711E-5,8.150216E-5,2.196344E-13,4.056364E-69,7.943165,6.039479E-5,449547.2,449547.2
1.408933E-5,15.43633,-2.304688E9,1602.785,1602.785,9.322723E-4,1.0,0.801936,1.429106E-4,0.06493239,0.001281565,0.009093831,1.929307E-5,0.04346254,5.855198E-5,0.009752815,3.569552E-4,4.914429E-7,0.02202989,6.099428E-4,0.008420801,0.01035614,0.001268042,4.866674E-9,2.11169E-5,1.106793E-7,1.218588E-7,0.01080442,3.328707E-4,5.652678E-4,1.21859E-4,2.853984E-6,0.003408246,0.001328711,5.776653E-5,0.001832342,2.122378E-4,0.001020187,1.297391E-4,1.084993E-5,3.947027E-5,8.228678E-9,2.933712E-6,2.796466E-5,2.431031E-4,4.916916E-8,2.314938E-8,8.124776E-18,3.467483E-12,1.284485E-6,0.005219236,4.781989E-4,1.150484E-5,5.508415E-5,8.152645E-5,2.177226E-13,3.821554E-69,7.943134,6.039467E-5,449545.4,449545.4
1.409842E-5,15.43638,-2.304568E9,1602.779,1602.779,9.322723E-4,1.0,0.801928,1.42866E-4,0.06494162,0.001280999,0.009092262,1.928376E-5,0.04346808,5.852953E-5,0.009756011,3.567507E-4,4.909986E-7,0.02202607,6.097368E-4,0.008422369,0.01035462,0.00126789,4.858093E-9,2.107811E-5,1.105758E-7,1.217474E-7,0.01080173,3.326912E-4,5.6479E-4,1.217923E-4,2.852676E-6,0.003407818,0.001328907,5.779833E-5,0.001832895,2.12353E-4,0.001020273,1.297052E-4,1.082607E-5,3.951161E-5,8.209924E-9,2.931462E-6,2.792689E-5,2.429035E-4,4.901236E-8,2.299791E-8,8.115205E-18,3.464361E-12,1.278996E-6,0.005219016,4.781435E-4,1.151258E-5,5.510575E-5,8.156665E-5,2.145944E-13,3.462309E-69,7.943082,6.039447E-5,449542.5,449542.5
1.425867E-5,15.43727,-2.302031E9,1602.687,1602.687,9.322723E-4,1.0,0.8017879,1.420916E-4,0.06510359,0.001271172,0.009064698,1.91219E-5,0.04356519,5.813847E-5,0.009812192,3.531683E-4,4.832821E-7,0.02195881,6.061227E-4,0.008449765,0.0103279,0.001265213,4.710663E-9,2.040684E-5,1.087863E-7,1.198206E-7,0.0107544,3.295765E-4,5.564757E-4,1.206231E-4,2.829924E-6,0.003400282,0.001332338,5.83584E-5,0.001842623,2.143737E-4,0.001021762,1.291204E-4,1.04191E-5,4.024229E-5,7.895024E-9,2.89235E-6,2.727561E-5,2.394164E-4,4.637105E-8,2.048793E-8,7.950295E-18,3.410421E-12,1.18609E-6,0.005215164,4.77169E-4,1.164876E-5,5.548447E-5,8.227026E-5,1.663372E-13,6.020455E-70,7.942168,6.039102E-5,449490.7,449490.8
1.45127E-5,15.43864,-2.296799E9,1602.54,1602.54,9.322723E-4,1.0,0.8015684,1.409048E-4,0.06535728,0.001256142,0.009021351,1.887332E-5,0.04371718,5.753599E-5,0.009900628,3.475793E-4,4.714852E-7,0.02185303,6.004637E-4,0.008492253,0.01028603,0.001260991,4.491276E-9,1.939026E-5,1.060742E-7,1.168998E-7,0.01068019,3.248206E-4,5.437094E-4,1.188013E-4,2.794972E-6,0.003388344,0.001337681,5.924329E-5,0.001857964,2.175388E-4,0.001023991,1.282418E-4,9.823675E-6,4.140731E-5,7.449998E-9,2.832417E-6,2.629736E-5,2.340108E-4,4.261879E-8,1.706515E-8,7.702737E-18,3.328909E-12,1.0527E-6,0.005209111,4.756358E-4,1.186373E-5,5.607698E-5,8.336603E-5,1.11111E-13,3.839763E-71,7.940734,6.038565E-5,449409.6,449409.6
