Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_NC3H7_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H9_Soln#13 (),Mole_fraction_TC4H9_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_MCPTD_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NEOC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M2_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_IC8H16_Soln#13 (),Mole_fraction_DIMEPTD_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_C10H10_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Mole_fraction_IC12H26_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
4.312543E-6,15.02177,-1.137151E10,1452.023,1452.023,0.001048806,1.0,0.852467,2.292714E-4,0.02477475,0.003897898,0.009135207,9.925666E-5,0.01670747,7.064017E-5,9.455509E-4,7.747596E-4,7.851701E-6,0.03053224,4.54785E-4,8.088779E-4,0.00410412,1.186517E-4,1.083995E-4,5.155777E-4,3.682955E-5,5.382394E-5,0.02084365,0.008499502,0.002645234,2.199627E-4,4.158857E-5,0.003160097,1.817662E-4,9.226003E-7,5.181095E-4,5.251915E-6,1.054357E-4,2.856599E-5,1.649351E-4,1.576866E-7,3.60861E-4,5.27692E-4,4.901364E-4,0.001097727,1.090266E-4,6.850778E-4,0.00424432,0.00155278,0.006458072,2.880336E-4,4.758055E-6,1.037297E-4,7.622573E-7,1.223143E-6,0.001509444,6.523562E-5,8.3189,6.981911E-5,470812.0,470812.1
4.383007E-6,15.02385,-1.116957E10,1451.847,1451.847,0.001048806,1.0,0.852171,2.263398E-4,0.02495276,0.003849224,0.009159659,9.812664E-5,0.01682609,7.019482E-5,9.56974E-4,7.769053E-4,7.718633E-6,0.03056858,4.546253E-4,8.215248E-4,0.004153132,1.195986E-4,1.08405E-4,5.14107E-4,3.590898E-5,5.25049E-5,0.02086593,0.008483534,0.002653498,2.209812E-4,4.114473E-5,0.003173239,1.854147E-4,9.48635E-7,5.222606E-4,5.367379E-6,1.072939E-4,2.924958E-5,1.666426E-4,1.62289E-7,3.592274E-4,5.249204E-4,4.932946E-4,0.001099816,1.089613E-4,6.821254E-4,0.004164175,0.001548542,0.006453643,2.876829E-4,4.847016E-6,1.046005E-4,7.775867E-7,1.25577E-6,0.001483579,6.116986E-5,8.316738,6.98094E-5,470689.7,470689.7
4.393191E-6,15.02415,-1.114066E10,1451.822,1451.822,0.001048806,1.0,0.8521286,2.259238E-4,0.02497829,0.003842312,0.009163128,9.796558E-5,0.0168431,7.013106E-5,9.586183E-4,7.772094E-4,7.69973E-6,0.03057372,4.546013E-4,8.233504E-4,0.004160184,1.197342E-4,1.084053E-4,5.138946E-4,3.577881E-5,5.231832E-5,0.02086908,0.008481147,0.00265467,2.211265E-4,4.108147E-5,0.003175117,1.85942E-4,9.524149E-7,5.228565E-4,5.384087E-6,1.075627E-4,2.934847E-5,1.668866E-4,1.629585E-7,3.589916E-4,5.245185E-4,4.937438E-4,0.001100111,1.089511E-4,6.816978E-4,0.004152746,0.001547924,0.006453009,2.876322E-4,4.859852E-6,1.047252E-4,7.798053E-7,1.260501E-6,0.001479893,6.060479E-5,8.316429,6.980802E-5,470672.2,470672.2
4.468289E-6,15.02633,-1.092978E10,1451.639,1451.639,0.001048806,1.0,0.8518194,2.229135E-4,0.0251649,0.003792276,0.009188227,9.679501E-5,0.01696751,6.96656E-5,9.706922E-4,7.794068E-4,7.562836E-6,0.03061072,4.544166E-4,8.367949E-4,0.004211936,1.207253E-4,1.084033E-4,5.123298E-4,3.484065E-5,5.097296E-5,0.02089182,0.00846294,0.002663145,2.221829E-4,4.062176E-5,0.003188794,1.898292E-4,9.804211E-7,5.272185E-4,5.507455E-6,1.095471E-4,3.007834E-5,1.686648E-4,1.679278E-7,3.572544E-4,5.215455E-4,4.970007E-4,0.001102237,1.088705E-4,6.785387E-4,0.004069658,0.001543323,0.006448384,2.872582E-4,4.954326E-6,1.05636E-4,7.96189E-7,1.295508E-6,0.001453105,5.660535E-5,8.314175,6.979792E-5,470544.7,470544.7
4.528596E-6,15.02804,-1.076323E10,1451.494,1451.494,0.001048806,1.0,0.851575,2.205669E-4,0.02531281,0.003753238,0.009207785,9.58762E-5,0.01706614,6.929769E-5,9.803241E-4,7.811155E-4,7.455975E-6,0.03063935,4.542592E-4,8.475695E-4,0.004253181,1.215098E-4,1.083968E-4,5.110752E-4,3.411376E-5,4.992988E-5,0.02090945,0.00844758,0.002669742,2.23013E-4,4.026094E-5,0.003199571,1.929497E-4,1.003078E-6,5.306822E-4,5.606719E-6,1.111432E-4,3.066519E-5,1.700662E-4,1.7196E-7,3.558624E-4,5.19147E-4,4.99547E-4,0.00110388,1.087989E-4,6.75995E-4,0.004004406,0.001539576,0.00644473,2.869579E-4,5.029976E-6,1.063563E-4,8.093755E-7,1.323768E-6,0.001432082,5.359541E-5,8.312398,6.978996E-5,470444.1,470444.1
4.583054E-6,15.02956,-1.061495E10,1451.365,1451.365,0.001048806,1.0,0.8513572,2.185002E-4,0.02544491,0.003718832,0.009225003,9.50623E-5,0.01715426,6.896991E-5,9.889736E-4,7.82617E-4,7.361752E-6,0.03066441,4.541105E-4,8.572826E-4,0.004290184,1.222099E-4,1.083873E-4,5.099441E-4,3.347683E-5,4.901538E-5,0.02092489,0.008433164,0.002675543,2.237488E-4,3.994131E-5,0.003209146,1.957666E-4,1.023663E-6,5.337804E-4,5.696501E-6,1.125865E-4,3.119558E-5,1.713113E-4,1.756331E-7,3.546079E-4,5.169737E-4,5.017944E-4,0.001105317,1.087291E-4,6.736935E-4,0.003946586,0.001536157,0.006441474,2.866869E-4,5.098123E-6,1.069986E-4,8.213056E-7,1.349399E-6,0.001413463,5.102302E-5,8.310817,6.978288E-5,470354.6,470354.6
4.675132E-6,15.03209,-1.036873E10,1451.152,1451.152,0.001048806,1.0,0.8509951,2.15113E-4,0.02566522,0.003662393,0.009253208,9.371891E-5,0.01730126,6.842505E-5,0.001003497,7.850701E-4,7.20712E-6,0.03070512,4.538456E-4,8.736702E-4,0.004352232,1.233765E-4,1.08364E-4,5.080359E-4,3.24396E-5,4.752508E-5,0.02095004,0.008407671,0.002685027,2.249647E-4,3.941372E-5,0.003225012,2.005272E-4,1.058737E-6,5.389574E-4,5.848602E-6,1.150311E-4,3.209316E-5,1.733739E-4,1.819117E-7,3.524927E-4,5.132852E-4,5.054856E-4,0.001107648,1.086005E-4,6.697944E-4,0.003851122,0.001530302,0.006436061,2.862292E-4,5.212995E-6,1.080673E-4,8.415251E-7,1.39297E-6,0.001382738,4.6965E-5,8.308195,6.977113E-5,470206.2,470206.2
4.727277E-6,15.0335,-1.023176E10,1451.033,1451.033,0.001048806,1.0,0.8507934,2.132526E-4,0.02578831,0.003631366,0.009268691,9.297593E-5,0.01738342,6.812165E-5,0.001011666,7.86413E-4,7.122079E-6,0.03072728,4.536883E-4,8.829313E-4,0.004387081,1.240278E-4,1.083468E-4,5.069578E-4,3.187348E-5,4.67111E-5,0.02096376,0.008392633,0.002690222,2.256378E-4,3.91219E-5,0.00323382,2.032216E-4,1.078748E-6,5.418556E-4,5.934903E-6,1.164179E-4,3.260181E-5,1.745182E-4,1.855055E-7,3.512985E-4,5.111895E-4,5.075164E-4,0.001108915,1.08522E-4,6.675827E-4,0.003798317,0.001526948,0.006433046,2.859704E-4,5.277855E-6,1.086631E-4,8.530024E-7,1.417775E-6,0.00136575,4.482013E-5,8.306737,6.976461E-5,470123.7,470123.7
4.76712E-6,15.03456,-1.01283E10,1450.943,1450.943,0.001048806,1.0,0.8506409,2.118578E-4,0.02588159,0.003608092,0.009280293,9.241652E-5,0.01744569,6.789227E-5,0.001017881,7.874176E-4,7.058273E-6,0.03074379,4.535648E-4,8.899981E-4,0.00441357,1.245212E-4,1.083319E-4,5.061354E-4,3.145068E-5,4.610294E-5,0.020974,0.008380866,0.002694108,2.261449E-4,3.890216E-5,0.003240467,2.052795E-4,1.094107E-6,5.440541E-4,6.000917E-6,1.174786E-4,3.299057E-5,1.753813E-4,1.882697E-7,3.503878E-4,5.095855E-4,5.090402E-4,0.001109859,1.084593E-4,6.658916E-4,0.003758559,0.001524368,0.006430765,2.857729E-4,5.327319E-6,1.09114E-4,8.617844E-7,1.436787E-6,0.001352963,4.325035E-5,8.305636,6.975968E-5,470061.3,470061.4
4.798887E-6,15.0354,-1.004654E10,1450.872,1450.872,0.001048806,1.0,0.8505202,2.107622E-4,0.02595547,0.003589803,0.009289403,9.197568E-5,0.01749501,6.771091E-5,0.00102282,7.882052E-4,7.008128E-6,0.0307567,4.534643E-4,8.956268E-4,0.004434601,1.249118E-4,1.083189E-4,5.054806E-4,3.111964E-5,4.562659E-5,0.02098201,0.008371312,0.002697155,2.265447E-4,3.872898E-5,0.003245715,2.069198E-4,1.106398E-6,5.457972E-4,6.053598E-6,1.183251E-4,3.33006E-5,1.760624E-4,1.904853E-7,3.49663E-4,5.08305E-4,5.102375E-4,0.001110596,1.084077E-4,6.645425E-4,0.003727228,0.0015223,0.006428962,2.856156E-4,5.366699E-6,1.094707E-4,8.687945E-7,1.451985E-6,0.001342887,4.204108E-5,8.304765,6.975578E-5,470012.1,470012.1
4.98049E-6,15.04009,-9.591339E9,1450.477,1450.477,0.001048806,1.0,0.8498462,2.047605E-4,0.02637002,0.003489495,0.009339248,8.953808E-5,0.01777181,6.669902E-5,0.001050786,7.924945E-4,6.733017E-6,0.03082638,4.528583E-4,9.277078E-4,0.004553369,1.271029E-4,1.082271E-4,5.017524E-4,2.932203E-5,4.303746E-5,0.02102539,0.008313996,0.002713745,2.287577E-4,3.77711E-5,0.00327488,2.162867E-4,1.177387E-6,5.556018E-4,6.355512E-6,1.231761E-4,3.507322E-5,1.798405E-4,2.033427E-7,3.455412E-4,5.009643E-4,5.167989E-4,0.001114564,1.080861E-4,6.568241E-4,0.003554048,0.001510325,0.006418887,2.847199E-4,5.590868E-6,1.114653E-4,9.090001E-7,1.539483E-6,0.001287211,3.577475E-5,8.29992,6.973406E-5,469737.9,469737.9
5.006896E-6,15.04075,-9.526847E9,1450.421,1450.421,0.001048806,1.0,0.8497503,2.039232E-4,0.02642922,0.003475485,0.009346192,8.919496E-5,0.01781135,6.655534E-5,0.001054816,7.930892E-4,6.694588E-6,0.03083595,4.527659E-4,9.32359E-4,0.004570431,1.274158E-4,1.082113E-4,5.012126E-4,2.907345E-5,4.267909E-5,0.02103137,0.008305298,0.002716044,2.290696E-4,3.763621E-5,0.003279005,2.176472E-4,1.18781E-6,5.570053E-4,6.399515E-6,1.238832E-4,3.533094E-5,1.803736E-4,2.052395E-7,3.449451E-4,4.998947E-4,5.177137E-4,0.001115108,1.080357E-4,6.557015E-4,0.003529685,0.001508564,0.006417454,2.845902E-4,5.623329E-6,1.117492E-4,9.148646E-7,1.552292E-6,0.001279379,3.494881E-5,8.299233,6.973098E-5,469699.0,469699.0
5.051611E-6,15.04187,-9.418652E9,1450.327,1450.327,0.001048806,1.0,0.8495892,2.025251E-4,0.02652885,0.00345208,0.009357782,8.862026E-5,0.01787789,6.6314E-5,0.001061617,7.940799E-4,6.630387E-6,0.03085184,4.526072E-4,9.402274E-4,0.004599203,1.279423E-4,1.081834E-4,5.002999E-4,2.865957E-5,4.208221E-5,0.02104131,0.008290368,0.002719872,2.295921E-4,3.741026E-5,0.003285926,2.199499E-4,1.20552E-6,5.593696E-4,6.474085E-6,1.250814E-4,3.576727E-5,1.812672E-4,2.084672E-7,3.439377E-4,4.980827E-4,5.192406E-4,0.001116009,1.079484E-4,6.538007E-4,0.003488891,0.00150557,0.006415046,2.84371E-4,5.67822E-6,1.122264E-4,9.24806E-7,1.574031E-6,0.001266266,3.359585E-5,8.298079,6.97258E-5,469633.7,469633.7
5.064385E-6,15.04219,-9.387956E9,1450.301,1450.301,0.001048806,1.0,0.8495435,2.021301E-4,0.02655718,0.003445467,0.009361054,8.845753E-5,0.01789681,6.624551E-5,0.001063555,7.943592E-4,6.612246E-6,0.03085631,4.525614E-4,9.424735E-4,0.004607395,1.280921E-4,1.081752E-4,5.000395E-4,2.854293E-5,4.191396E-5,0.0210441,0.008286058,0.002720951,2.2974E-4,3.734627E-5,0.003287888,2.206075E-4,1.210593E-6,5.600421E-4,6.495402E-6,1.25424E-4,3.589191E-5,1.815204E-4,2.09393E-7,3.436503E-4,4.975649E-4,5.196718E-4,0.001116263,1.07923E-4,6.532577E-4,0.003477342,0.001504712,0.006414362,2.843084E-4,5.693884E-6,1.123619E-4,9.276485E-7,1.580253E-6,0.001262553,3.321963E-5,8.297752,6.972433E-5,469615.2,469615.2
5.128663E-6,15.04377,-9.235008E9,1450.168,1450.168,0.001048806,1.0,0.8493152,2.001716E-4,0.02669879,0.003412658,0.009377271,8.764809E-5,0.01799139,6.59038E-5,0.001073276,7.957408E-4,6.522254E-6,0.03087833,4.523274E-4,9.537633E-4,0.004648431,1.288406E-4,1.081316E-4,4.987316E-4,2.796637E-5,4.108197E-5,0.02105791,0.008264075,0.002726286,2.304763E-4,3.702793E-5,0.003297665,2.239148E-4,1.236206E-6,5.634075E-4,6.602747E-6,1.271491E-4,3.651889E-5,1.827802E-4,2.140753E-7,3.422077E-4,4.949585E-4,5.218078E-4,0.001117509,1.077922E-4,6.505262E-4,0.003419921,0.001500382,0.006410949,2.839944E-4,5.772585E-6,1.130387E-4,9.419675E-7,1.611633E-6,0.001244094,3.139201E-5,8.29612,6.971699E-5,469522.8,469522.8
5.226199E-6,15.04613,-9.007654E9,1449.971,1449.971,0.001048806,1.0,0.8489744,1.972895E-4,0.02691083,0.003364334,0.009401101,8.644927E-5,0.01813301,6.539458E-5,0.001087925,7.977622E-4,6.389725E-6,0.03091029,4.519622E-4,9.708571E-4,0.004710111,1.299619E-4,1.080597E-4,4.967542E-4,2.712348E-5,3.986481E-5,0.021078,0.00822981,0.002734081,2.315674E-4,3.655625E-5,0.003312195,2.289279E-4,1.275353E-6,5.684554E-4,6.765905E-6,1.297715E-4,3.746963E-5,1.846475E-4,2.21258E-7,3.40029E-4,4.910023E-4,5.249442E-4,0.001119315,1.075844E-4,6.463845E-4,0.003334955,0.001493766,0.006405854,2.835199E-4,5.891638E-6,1.140493E-4,9.637469E-7,1.659485E-6,0.001216775,2.881806E-5,8.29369,6.970605E-5,469385.3,469385.3
5.245947E-6,15.0466,-8.962288E9,1449.931,1449.931,0.001048806,1.0,0.8489062,1.967186E-4,0.02695335,0.003354755,0.009405817,8.621072E-5,0.01816141,6.529281E-5,0.001090877,7.981609E-4,6.363461E-6,0.03091656,4.518868E-4,9.743126E-4,0.004722514,1.301869E-4,1.080443E-4,4.963549E-4,2.695731E-5,3.962474E-5,0.02108195,0.008222745,0.002735617,2.317846E-4,3.646236E-5,0.003315094,2.299421E-4,1.283319E-6,5.69469E-4,6.798978E-6,1.303032E-4,3.766201E-5,1.850192E-4,2.227235E-7,3.395894E-4,4.902013E-4,5.255643E-4,0.001119668,1.07541E-4,6.455466E-4,0.00331806,0.001492421,0.006404834,2.834241E-4,5.91569E-6,1.142515E-4,9.68164E-7,1.669207E-6,0.001211342,2.832431E-5,8.293205,6.970387E-5,469357.8,469357.8
5.262174E-6,15.04699,-8.92519E9,1449.899,1449.899,0.001048806,1.0,0.8488504,1.962526E-4,0.02698819,0.003346935,0.009409664,8.601573E-5,0.01818468,6.520952E-5,0.001093298,7.984859E-4,6.34202E-6,0.03092166,4.518246E-4,9.771505E-4,0.004732683,1.303712E-4,1.080315E-4,4.960271E-4,2.682188E-5,3.942903E-5,0.02108516,0.00821691,0.002736869,2.319621E-4,3.638561E-5,0.003317465,2.307752E-4,1.289875E-6,5.702998E-4,6.826162E-6,1.307402E-4,3.782006E-5,1.85323E-4,2.239306E-7,3.392286E-4,4.895431E-4,5.2607E-4,0.001119955,1.075051E-4,6.448582E-4,0.003304255,0.001491314,0.006404,2.833455E-4,5.935439E-6,1.144171E-4,9.717952E-7,1.677204E-6,0.001206902,2.792521E-5,8.292808,6.970208E-5,469335.4,469335.4
5.27967E-6,15.0474,-8.885348E9,1449.865,1449.865,0.001048806,1.0,0.8487905,1.957533E-4,0.02702566,0.003338555,0.009413785,8.580654E-5,0.0182097,6.512005E-5,0.001095905,7.988336E-4,6.319044E-6,0.03092711,4.517572E-4,9.80209E-4,0.004743626,1.305695E-4,1.080175E-4,4.95674E-4,2.667696E-5,3.921959E-5,0.0210886,0.008210587,0.002738207,2.321526E-4,3.630327E-5,0.00332001,2.316733E-4,1.296955E-6,5.711934E-4,6.855482E-6,1.312116E-4,3.799042E-5,1.85649E-4,2.252349E-7,3.3884E-4,4.888335E-4,5.266115E-4,0.001120262,1.074659E-4,6.441162E-4,0.003289447,0.001490119,0.006403103,2.832609E-4,5.956719E-6,1.145951E-4,9.757123E-7,1.685835E-6,0.001202139,2.750154E-5,8.292381,6.970015E-5,469311.2,469311.2
5.384171E-6,15.04985,-8.651114E9,1449.661,1449.661,0.001048806,1.0,0.8484366,1.928367E-4,0.02724725,0.003289571,0.009437826,8.457907E-5,0.01835768,6.459278E-5,0.001111401,8.008549E-4,6.184789E-6,0.03095857,4.513474E-4,9.984472E-4,0.004808515,1.317428E-4,1.079293E-4,4.935712E-4,2.58346E-5,3.800159E-5,0.02110848,0.008172168,0.002745977,2.332705E-4,3.58199E-5,0.003334981,2.370323E-4,1.339458E-6,5.764859E-4,7.03081E-6,1.340308E-4,3.900716E-5,1.875613E-4,2.330878E-7,3.365278E-4,4.84597E-4,5.297658E-4,0.001122028,1.072255E-4,6.396889E-4,0.003202645,0.001482952,0.006397809,2.827572E-4,6.083537E-6,1.156457E-4,9.991493E-7,1.737567E-6,0.001174214,2.510798E-5,8.289869,6.96888E-5,469169.0,469169.0
5.443791E-6,15.05123,-8.520275E9,1449.548,1449.548,0.001048806,1.0,0.8482379,1.912211E-4,0.02737206,0.003262411,0.009451119,8.389505E-5,0.01844103,6.429726E-5,0.001120183,8.019669E-4,6.110387E-6,0.03097572,4.511086E-4,0.00100883,0.004845179,1.324044E-4,1.078759E-4,4.923763E-4,2.537104E-5,3.733084E-5,0.02111935,0.008149775,0.002750243,2.338936E-4,3.555039E-5,0.00334335,2.400857E-4,1.363873E-6,5.794719E-4,7.130988E-6,1.35642E-4,3.958651E-5,1.886265E-4,2.376152E-7,3.352154E-4,4.821819E-4,5.315056E-4,0.001122988,1.070832E-4,6.371671E-4,0.003154343,0.001478844,0.006394837,2.824713E-4,6.155672E-6,1.162357E-4,1.012551E-6,1.767217E-6,0.001158667,2.38406E-5,8.288461,6.968242E-5,469089.4,469089.4
5.456001E-6,15.05151,-8.493705E9,1449.525,1449.525,0.001048806,1.0,0.8481975,1.908944E-4,0.02739748,0.003256918,0.009453804,8.375641E-5,0.018458,6.423721E-5,0.001121976,8.02191E-4,6.095344E-6,0.03097916,4.510593E-4,0.001010954,0.004852655,1.325392E-4,1.078646E-4,4.921321E-4,2.527759E-5,3.719559E-5,0.02112154,0.008145148,0.002751101,2.340199E-4,3.549575E-5,0.003345048,2.407107E-4,1.368888E-6,5.800804E-4,7.151516E-6,1.359722E-4,3.970508E-5,1.888423E-4,2.385467E-7,3.349473E-4,4.816876E-4,5.318566E-4,0.00112318,1.070537E-4,6.366511E-4,0.003144559,0.001478001,0.006394233,2.824129E-4,6.170425E-6,1.163558E-4,1.015298E-6,1.773301E-6,0.001155518,2.358947E-5,8.288175,6.968113E-5,469073.2,469073.2
5.781833E-6,15.05876,-7.81523E9,1448.935,1448.935,0.001048806,1.0,0.8471534,1.826679E-4,0.0280588,0.003118328,0.00952112,8.022513E-5,0.01889944,6.269096E-5,0.001169207,8.077473E-4,5.716369E-6,0.03106285,4.49697E-4,0.001067389,0.005048189,1.360559E-4,1.075344E-4,4.85672E-4,2.295508E-5,3.382956E-5,0.02117497,0.008017005,0.002772265,2.372365E-4,3.41024E-5,0.003388561,2.57339E-4,1.504518E-6,5.959631E-4,7.700911E-6,1.448147E-4,4.285852E-5,1.943212E-4,2.639312E-7,3.278722E-4,4.685393E-4,5.405892E-4,0.001127816,1.062125E-4,6.229424E-4,0.002896294,0.001455337,0.006378599,2.808729E-4,6.56178E-6,1.194596E-4,1.088942E-6,1.937132E-6,0.001075495,1.781439E-5,8.280819,6.96476E-5,468656.8,468656.8
5.934357E-6,15.06201,-7.516903E9,1448.676,1448.676,0.001048806,1.0,0.846686,1.791141E-4,0.02835773,0.003058303,0.009549979,7.867612E-5,0.01909884,6.200236E-5,0.001190918,8.100875E-4,5.55271E-6,0.03109699,4.490341E-4,0.00109364,0.005137118,1.376535E-4,1.073612E-4,4.826872E-4,2.197098E-5,3.240061E-5,0.02119697,0.007954284,0.002781081,2.386462E-4,3.349002E-5,0.003407793,2.650875E-4,1.569167E-6,6.031735E-4,7.959056E-6,1.489733E-4,4.432617E-5,1.967071E-4,2.76161E-7,3.246147E-4,4.624241E-4,5.442781E-4,0.001129681,1.057873E-4,6.165745E-4,0.002788082,0.001444648,0.006371592,2.80165E-4,6.743467E-6,1.208505E-4,1.123627E-6,2.014761E-6,0.001040537,1.563854E-5,8.277546,6.963255E-5,468471.6,468471.6
5.944108E-6,15.06222,-7.498206E9,1448.66,1448.66,0.001048806,1.0,0.8466566,1.788928E-4,0.02837662,0.003054562,0.00955177,7.857919E-5,0.01911144,6.195906E-5,0.001192298,8.102318E-4,5.542522E-6,0.03109907,4.489913E-4,0.001095315,0.005142747,1.377547E-4,1.073498E-4,4.824972E-4,2.19101E-5,3.231215E-5,0.02119832,0.007950222,0.002781623,2.387344E-4,3.345168E-5,0.003409,2.65582E-4,1.573325E-6,6.036299E-4,7.975579E-6,1.492396E-4,4.441979E-5,1.968559E-4,2.769503E-7,3.244077E-4,4.620342E-4,5.445057E-4,0.001129794,1.057595E-4,6.161686E-4,0.002781328,0.001443963,0.00637115,2.801201E-4,6.75505E-6,1.209381E-4,1.125849E-6,2.019744E-6,0.001038353,1.550922E-5,8.27734,6.96316E-5,468460.0,468460.0
5.996358E-6,15.06331,-7.398977E9,1448.573,1448.573,0.001048806,1.0,0.8464997,1.777189E-4,0.02847741,0.003034709,0.009561264,7.806403E-5,0.01917865,6.17285E-5,0.001199675,8.109947E-4,5.488484E-6,0.03111002,4.48761E-4,0.001104282,0.005172798,1.382948E-4,1.072878E-4,4.814812E-4,2.158793E-5,3.184395E-5,0.02120541,0.007928353,0.002784479,2.392027E-4,3.324782E-5,0.003415416,2.682302E-4,1.595653E-6,6.060657E-4,8.064158E-6,1.506672E-4,4.492097E-5,1.976456E-4,2.811954E-7,3.233007E-4,4.599474E-4,5.457087E-4,0.001130387,1.056092E-4,6.139963E-4,0.002745466,0.001440293,0.006368797,2.798797E-4,6.817056E-6,1.214051E-4,1.137764E-6,2.046483E-6,0.001026753,1.483532E-5,8.276245,6.962655E-5,468398.0,468398.0
6.072916E-6,15.0649,-7.256029E9,1448.448,1448.448,0.001048806,1.0,0.8462723,1.76033E-4,0.02862379,0.003006178,0.009574864,7.732153E-5,0.01927624,6.139496E-5,0.001210433,8.120819E-4,5.410909E-6,0.03112548,4.484214E-4,0.001117398,0.005216488,1.390807E-4,1.07195E-4,4.799978E-4,2.112762E-5,3.117468E-5,0.02121543,0.007896018,0.002788533,2.398774E-4,3.295384E-5,0.00342468,2.721052E-4,1.628516E-6,6.096072E-4,8.194065E-6,1.527613E-4,4.565391E-5,1.987802E-4,2.874615E-7,3.216861E-4,4.568971E-4,5.474225E-4,0.00113122,1.053853E-4,6.108215E-4,0.002693886,0.001434911,0.006365386,2.795295E-4,6.907717E-6,1.220818E-4,1.155249E-6,2.08578E-6,0.001010055,1.390198E-5,8.274661,6.961921E-5,468308.3,468308.3
6.151441E-6,15.06651,-7.112383E9,1448.323,1448.323,0.001048806,1.0,0.8460424,1.743451E-4,0.02877235,0.002977589,0.009588437,7.657494E-5,0.01937524,6.105808E-5,0.001221407,8.131595E-4,5.333286E-6,0.03114061,4.480704E-4,0.001130823,0.005260878,1.398799E-4,1.070972E-4,4.784831E-4,2.066965E-5,3.050842E-5,0.02122528,0.007862505,0.00279253,2.405552E-4,3.265803E-5,0.003434012,2.76073E-4,1.662406E-6,6.132058E-4,8.327453E-6,1.549122E-4,4.640384E-5,1.999162E-4,2.939459E-7,3.200394E-4,4.537782E-4,5.491203E-4,0.00113203,1.051514E-4,6.075757E-4,0.002642163,0.001429385,0.006361933,2.791726E-4,7.000473E-6,1.227665E-4,1.173216E-6,2.126234E-6,9.932949E-4,1.300826E-5,8.273062,6.961178E-5,468217.8,468217.8
6.179988E-6,15.06709,-7.060884E9,1448.278,1448.278,0.001048806,1.0,0.8459595,1.737414E-4,0.02882597,0.002967358,0.00959328,7.630715E-5,0.01941097,6.093688E-5,0.001225382,8.135422E-4,5.305536E-6,0.03114593,4.479423E-4,0.001135697,0.005276911,1.401689E-4,1.07061E-4,4.779342E-4,2.050655E-5,3.027107E-5,0.02122876,0.00785024,0.002793945,2.407981E-4,3.255187E-5,0.003437364,2.775137E-4,1.674771E-6,6.145057E-4,8.37598E-6,1.556949E-4,4.6676E-5,2.003225E-4,2.963174E-7,3.194431E-4,4.526468E-4,5.497229E-4,0.001132314,1.050652E-4,6.063983E-4,0.002623647,0.001427376,0.006360689,2.790434E-4,7.034135E-6,1.230131E-4,1.179756E-6,2.140977E-6,9.872904E-4,1.269825E-5,8.272486,6.96091E-5,468185.3,468185.3
