Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H6_Soln#16 (),Mole_fraction_C2H5_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H3_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H8_Soln#16 (),Mole_fraction_NC3H7_Soln#16 (),Mole_fraction_C3H6_Soln#16 (),Mole_fraction_C3H5-A_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C3H4-A_Soln#16 (),Mole_fraction_C3H3_Soln#16 (),Mole_fraction_PC4H9_Soln#16 (),Mole_fraction_IC4H10_Soln#16 (),Mole_fraction_IC4H9_Soln#16 (),Mole_fraction_TC4H9_Soln#16 (),Mole_fraction_IC4H8_Soln#16 (),Mole_fraction_IC4H7_Soln#16 (),Mole_fraction_C4H8-1_Soln#16 (),Mole_fraction_C4H8-2_Soln#16 (),Mole_fraction_C4H71-3_Soln#16 (),Mole_fraction_C4H6_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_FULVENE_Soln#16 (),Mole_fraction_C5H6_Soln#16 (),Mole_fraction_C5H5_Soln#16 (),Mole_fraction_MCPTD_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_NEOC5H12_Soln#16 (),Mole_fraction_NC5H10_Soln#16 (),Mole_fraction_B1M2_Soln#16 (),Mole_fraction_LC5H8_Soln#16 (),Mole_fraction_NC7H14_Soln#16 (),Mole_fraction_IC8H16_Soln#16 (),Mole_fraction_DIMEPTD_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C12H8_Soln#16 (),Mole_fraction_C14H10_Soln#16 (),Mole_fraction_BIN1B_Soln#16 (),Mole_fraction_BIN1A_Soln#16 (),Mole_fraction_NC10H20_Soln#16 (),Mole_fraction_IC12H26_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
3.494178E-6,15.1434,8.06845E9,1561.096,1561.096,9.589086E-4,1.0,0.8278834,4.167966E-4,0.03699238,0.005629248,0.01093004,1.00342E-4,0.02688793,1.459024E-4,0.002977978,7.949548E-4,6.196946E-6,0.03057403,7.687196E-4,0.002903221,0.01017969,6.220521E-4,1.957494E-6,3.646558E-4,8.835831E-6,1.043771E-5,0.01792115,0.005455042,0.00248477,2.570487E-4,1.956459E-5,0.003820869,5.603894E-4,6.543985E-6,8.371589E-4,2.57699E-5,3.363948E-4,1.100942E-4,3.223051E-4,1.289034E-6,1.345581E-4,1.112829E-4,4.864446E-4,8.956506E-4,2.24488E-4,1.51234E-4,6.080527E-4,0.005920955,4.584127E-4,5.987788E-7,1.696036E-7,3.85013E-7,1.803494E-11,1.222047E-10,9.901482E-5,1.213668E-11,8.111504,6.332188E-5,459074.4,459074.4
3.596596E-6,15.15077,7.868649E9,1561.292,1561.292,9.589086E-4,1.0,0.8273957,4.070878E-4,0.03748299,0.005489883,0.01095485,9.73129E-5,0.02717965,1.436282E-4,0.003042681,7.934044E-4,5.929941E-6,0.03048809,7.652331E-4,0.002980983,0.01029388,6.349024E-4,1.839584E-6,3.570935E-4,8.045229E-6,9.496103E-6,0.01785283,0.00525713,0.002467986,2.569963E-4,1.892921E-5,0.003827928,5.765473E-4,6.87353E-6,8.490205E-4,2.677869E-5,3.478141E-4,1.133403E-4,3.209982E-4,1.369268E-6,1.27723E-4,1.042948E-4,4.806967E-4,8.901719E-4,2.142473E-4,1.324645E-4,5.87837E-4,0.005911013,4.582003E-4,6.383069E-7,1.811769E-7,3.899668E-7,1.881819E-11,1.279492E-10,8.908577E-5,6.72668E-12,8.108577,6.329107E-5,458908.7,458908.7
3.625809E-6,15.15283,7.81009E9,1561.347,1561.347,9.589086E-4,1.0,0.8272597,4.043925E-4,0.03762056,0.005451115,0.01096139,9.647544E-5,0.02726127,1.429897E-4,0.003060976,7.929308E-4,5.85698E-6,0.03046358,7.642652E-4,0.003002946,0.01032516,6.385066E-4,1.80753E-6,3.549758E-4,7.835606E-6,9.246534E-6,0.01783337,0.005201985,0.002463118,2.569669E-4,1.875421E-5,0.003829819,5.810961E-4,6.968074E-6,8.523542E-4,2.70678E-5,3.510623E-4,1.142525E-4,3.205741E-4,1.392576E-6,1.25834E-4,1.02392E-4,4.79022E-4,8.885968E-4,2.114097E-4,1.275497E-4,5.822027E-4,0.005908233,4.581362E-4,6.498161E-7,1.845381E-7,3.913588E-7,1.904395E-11,1.296109E-10,8.644427E-5,5.682849E-12,8.107764,6.328248E-5,458862.7,458862.7
3.637536E-6,15.15365,7.786381E9,1561.369,1561.369,9.589086E-4,1.0,0.8272055,4.033195E-4,0.03767549,0.005435671,0.01096395,9.614247E-5,0.02729385,1.427347E-4,0.003068301,7.927369E-4,5.828075E-6,0.03045375,7.638799E-4,0.003011735,0.01033756,6.399459E-4,1.794854E-6,3.541304E-4,7.753335E-6,9.148598E-6,0.01782557,0.005180011,0.002461155,2.569534E-4,1.868472E-5,0.003830564,5.829146E-4,7.006094E-6,8.536864E-4,2.718403E-5,3.523652E-4,1.14617E-4,3.203976E-4,1.401986E-6,1.250831E-4,1.016391E-4,4.783457E-4,8.879631E-4,2.102808E-4,1.256284E-4,5.799571E-4,0.005907124,4.5811E-4,6.544658E-7,1.858949E-7,3.919151E-7,1.913488E-11,1.302809E-10,8.540655E-5,5.310945E-12,8.107439,6.327906E-5,458844.4,458844.4
3.64698E-6,15.15431,7.767227E9,1561.387,1561.387,9.589086E-4,1.0,0.8271619,4.024591E-4,0.03771961,0.005423283,0.01096598,9.587566E-5,0.02732,1.425298E-4,0.003074191,7.925793E-4,5.804954E-6,0.03044583,7.63571E-4,0.003018802,0.01034748,6.411017E-4,1.784722E-6,3.534517E-4,7.687841E-6,9.070638E-6,0.01781928,0.005162382,0.00245957,2.569417E-4,1.862906E-5,0.003831157,5.843759E-4,7.036737E-6,8.547567E-4,2.727769E-5,3.534138E-4,1.149098E-4,3.20253E-4,1.409585E-6,1.244815E-4,1.010373E-4,4.777994E-4,8.874522E-4,2.093759E-4,1.24102E-4,5.781554E-4,0.005906234,4.580888E-4,6.582221E-7,1.869906E-7,3.92362E-7,1.920823E-11,1.308216E-10,8.458005E-5,5.028967E-12,8.10718,6.327631E-5,458829.6,458829.6
3.702386E-6,15.15812,7.653617E9,1561.49,1561.49,9.589086E-4,1.0,0.8269094,3.974766E-4,0.03797629,0.005351478,0.01097744,9.433388E-5,0.027472,1.41337E-4,0.003108601,7.916274E-4,5.672086E-6,0.03039941,7.61783E-4,0.003060056,0.01040453,6.478261E-4,1.726668E-6,3.495053E-4,7.316998E-6,8.629287E-6,0.01778244,0.005060169,0.002450207,2.568609E-4,1.830801E-5,0.003834533,5.928926E-4,7.216979E-6,8.609913E-4,2.78285E-5,3.595566E-4,1.166147E-4,3.193595E-4,1.454563E-6,1.210068E-4,9.758682E-5,4.74566E-4,8.844453E-4,2.041428E-4,1.155139E-4,5.677056E-4,0.005901062,4.57961E-4,6.804784E-7,1.934739E-7,3.94965E-7,1.964084E-11,1.340164E-10,7.98935E-5,3.6518E-12,8.105673,6.326039E-5,458744.4,458744.4
3.735171E-6,15.16034,7.585507E9,1561.55,1561.55,9.589086E-4,1.0,0.8267621,3.945796E-4,0.03812647,0.005309676,0.01098385,9.344006E-5,0.02756082,1.406385E-4,0.003128845,7.910432E-4,5.595629E-6,0.03037197,7.607443E-4,0.003084304,0.01043737,6.517598E-4,1.693386E-6,3.471984E-4,7.107884E-6,8.380478E-6,0.01776068,0.005000654,0.002444617,2.568033E-4,1.812234E-5,0.003836447,5.978867E-4,7.323994E-6,8.646452E-4,2.815544E-5,3.631838E-4,1.176131E-4,3.187957E-4,1.481492E-6,1.189942E-4,9.560795E-5,4.726311E-4,8.826589E-4,2.011061E-4,1.10714E-4,5.616175E-4,0.005898041,4.578829E-4,6.938228E-7,1.973542E-7,3.964903E-7,1.989868E-11,1.359249E-10,7.724594E-5,3.021398E-12,8.104797,6.325111E-5,458694.8,458694.8
3.758219E-6,15.16189,7.537284E9,1561.592,1561.592,9.589086E-4,1.0,0.8266594,3.925651E-4,0.03823131,0.005280584,0.0109882,9.281967E-5,0.02762277,1.401506E-4,0.003143025,7.906236E-4,5.542806E-6,0.0303527,7.600226E-4,0.003101277,0.01046006,6.545052E-4,1.670441E-6,3.45589E-4,6.96523E-6,8.210772E-6,0.01774539,0.004959238,0.002440666,2.567586E-4,1.799366E-5,0.003837757,6.013775E-4,7.399377E-6,8.671985E-4,2.838573E-5,3.657302E-4,1.183103E-4,3.183843E-4,1.500561E-6,1.175981E-4,9.424385E-5,4.71262E-4,8.814001E-4,1.989974E-4,1.074581E-4,5.57379E-4,0.005895934,4.57827E-4,7.032805E-7,2.001011E-7,3.975561E-7,2.008076E-11,1.372746E-10,7.543788E-5,2.643797E-12,8.104187,6.324465E-5,458660.3,458660.3
3.775564E-6,15.16305,7.500823E9,1561.623,1561.623,9.589086E-4,1.0,0.8265827,3.910612E-4,0.0383098,0.005258853,0.01099138,9.235717E-5,0.02766912,1.397852E-4,0.003153668,7.90303E-4,5.503557E-6,0.03033821,7.594842E-4,0.00311401,0.01047691,6.565601E-4,1.653428E-6,3.443846E-4,6.860226E-6,8.085869E-6,0.0177339,0.004928306,0.002437682,2.567227E-4,1.789783E-5,0.003838724,6.039934E-4,7.456186E-6,8.691115E-4,2.855928E-5,3.676444E-4,1.188324E-4,3.180666E-4,1.514988E-6,1.165578E-4,9.323208E-5,4.70227E-4,8.804512E-4,1.974247E-4,1.050716E-4,5.542122E-4,0.005894358,4.577844E-4,7.104402E-7,2.021789E-7,3.983546E-7,2.021825E-11,1.382948E-10,7.4106E-5,2.391264E-12,8.103731,6.323982E-5,458634.5,458634.5
3.819676E-6,15.16596,7.407453E9,1561.703,1561.703,9.589086E-4,1.0,0.8263896,3.872813E-4,0.0385079,0.005204193,0.01099916,9.119719E-5,0.027786,1.388625E-4,0.003180628,7.894698E-4,5.405607E-6,0.03030141,7.581323E-4,0.003146242,0.01051897,6.617447E-4,1.611083E-6,3.413472E-4,6.601814E-6,7.778544E-6,0.01770471,0.004850522,0.002430051,2.566228E-4,1.765786E-5,0.003841111,6.106039E-4,7.600968E-6,8.739453E-4,2.90016E-5,3.725048E-4,1.201505E-4,3.172279E-4,1.551969E-6,1.13951E-4,9.071408E-5,4.675776E-4,8.780327E-4,1.93479E-4,9.923602E-5,5.462442E-4,0.005890386,4.576739E-4,7.288102E-7,2.075032E-7,4.003721E-7,2.056968E-11,1.409067E-10,7.082486E-5,1.851547E-12,8.102586,6.322767E-5,458569.7,458569.7
3.830625E-6,15.16668,7.384147E9,1561.722,1561.722,9.589086E-4,1.0,0.826342,3.863531E-4,0.03855673,0.00519076,0.01100102,9.091288E-5,0.02781479,1.38635E-4,0.003187295,7.892591E-4,5.381706E-6,0.03029229,7.578007E-4,0.003154207,0.01052923,6.630222E-4,1.600775E-6,3.405989E-4,6.539559E-6,7.704516E-6,0.01769748,0.004831414,0.002428149,2.565962E-4,1.759913E-5,0.003841688,6.122351E-4,7.636968E-6,8.75138E-4,2.91116E-5,3.737093E-4,1.204754E-4,3.170131E-4,1.561213E-6,1.133126E-4,9.010128E-5,4.669164E-4,8.774313E-4,1.925117E-4,9.783842E-5,5.442856E-4,0.005889408,4.576461E-4,7.334055E-7,2.088335E-7,4.008699E-7,2.06573E-11,1.415588E-10,7.003366E-5,1.737596E-12,8.102304,6.322469E-5,458553.7,458553.7
3.871555E-6,15.16934,7.296567E9,1561.795,1561.795,9.589086E-4,1.0,0.8261658,3.829176E-4,0.03873807,0.00514101,0.01100772,8.986252E-5,0.02792163,1.377895E-4,0.003212136,7.884581E-4,5.293773E-6,0.03025822,7.565748E-4,0.003183864,0.01056694,6.677647E-4,1.562939E-6,3.378218E-4,6.313235E-6,7.435436E-6,0.01767046,0.004760676,0.002421007,2.564902E-4,1.738245E-5,0.003843789,6.182996E-4,7.771767E-6,8.795722E-4,2.952353E-5,3.782057E-4,1.216823E-4,3.161869E-4,1.595996E-6,1.109562E-4,8.785256E-5,4.644325E-4,8.751793E-4,1.889371E-4,9.278609E-5,5.370309E-4,0.005885779,4.575403E-4,7.507109E-7,2.138379E-7,4.027203E-7,2.098629E-11,1.440106E-10,6.715513E-5,1.370357E-12,8.101262,6.321362E-5,458494.7,458494.7
3.885186E-6,15.17021,7.267271E9,1561.819,1561.819,9.589086E-4,1.0,0.8261077,3.817853E-4,0.03879806,0.005124601,0.01100987,8.9517E-5,0.02795694,1.375096E-4,0.00322038,7.881868E-4,5.264972E-6,0.0302469,7.561713E-4,0.003193699,0.01057928,6.693328E-4,1.550577E-6,3.369037E-4,6.240038E-6,7.348426E-6,0.01766148,0.004737358,0.002418618,2.564527E-4,1.731127E-5,0.003844471,6.203077E-4,7.816736E-6,8.810406E-4,2.966098E-5,3.797009E-4,1.220815E-4,3.159039E-4,1.60766E-6,1.101819E-4,8.711811E-5,4.636012E-4,8.74428E-4,1.877611E-4,9.116193E-5,5.346379E-4,0.00588458,4.575045E-4,7.565185E-7,2.155155E-7,4.03333E-7,2.109636E-11,1.44832E-10,6.622345E-5,1.266145E-12,8.100918,6.320997E-5,458475.3,458475.3
3.978138E-6,15.17608,7.06604E9,1561.979,1561.979,9.589086E-4,1.0,0.8257176,3.742168E-4,0.03920175,0.005014779,0.01102344,8.72162E-5,0.02819427,1.356247E-4,0.00327621,7.86279E-4,5.074751E-6,0.03016989,7.534817E-4,0.003260206,0.01066063,6.798739E-4,1.469326E-6,3.307335E-4,5.76816E-6,6.787668E-6,0.01760039,0.004581519,0.002402213,2.561692E-4,1.683853E-5,0.00384888,6.338455E-4,8.124293E-6,8.909432E-4,3.060162E-5,3.898638E-4,1.247673E-4,3.138733E-4,1.688239E-6,1.050363E-4,8.229553E-5,4.578846E-4,8.692914E-4,1.799294E-4,8.081389E-5,5.186218E-4,0.005876525,4.572537E-4,7.966983E-7,2.270949E-7,4.074645E-7,2.185361E-11,1.504983E-10,6.020972E-5,7.371879E-13,8.098618,6.318552E-5,458345.1,458345.1
3.990559E-6,15.17685,7.039013E9,1562.0,1562.0,9.589086E-4,1.0,0.8256663,3.732253E-4,0.03925499,0.005000374,0.01102512,8.691594E-5,0.02822553,1.353759E-4,0.003283619,7.860168E-4,5.050127E-6,0.03015964,7.531304E-4,0.003269018,0.01067113,6.812624E-4,1.458858E-6,3.299208E-4,5.708564E-6,6.716869E-6,0.01759226,0.004561112,0.002400006,2.561277E-4,1.677699E-5,0.003849439,6.356339E-4,8.165504E-6,8.922521E-4,3.072775E-5,3.912173E-4,1.251213E-4,3.135891E-4,1.699144E-6,1.043664E-4,8.167514E-5,4.571149E-4,8.686034E-4,1.789075E-4,7.952301E-5,5.165212E-4,0.005875464,4.572193E-4,8.021436E-7,2.286607E-7,4.080105E-7,2.195569E-11,1.512641E-10,5.94494E-5,6.857482E-13,8.098316,6.318231E-5,458328.0,458328.0
4.025825E-6,15.17902,6.961977E9,1562.06,1562.06,9.589086E-4,1.0,0.8255218,3.704351E-4,0.03940527,0.004959813,0.0110297,8.607246E-5,0.0283137,1.346732E-4,0.003304592,7.85263E-4,4.981208E-6,0.03013057,7.521435E-4,0.003293945,0.01070048,6.851791E-4,1.42963E-6,3.276283E-4,5.543609E-6,6.520934E-6,0.01756919,0.004503706,0.002393722,2.560055E-4,1.660433E-5,0.003850988,6.406851E-4,8.282659E-6,8.959501E-4,3.108649E-5,3.950546E-4,1.261202E-4,3.127659E-4,1.730287E-6,1.024867E-4,7.994387E-5,4.549226E-4,8.666481E-4,1.760372E-4,7.597028E-5,5.106075E-4,0.005872474,4.571205E-4,8.177043E-7,2.331303E-7,4.095529E-7,2.224674E-11,1.534503E-10,5.73441E-5,5.586163E-13,8.097467,6.317328E-5,458279.9,458279.9
4.110945E-6,15.18416,6.775429E9,1562.201,1562.201,9.589086E-4,1.0,0.8251794,3.63846E-4,0.03976274,0.0048639,0.01103975,8.40893E-5,0.02852314,1.33E-4,0.003354826,7.833916E-4,4.820589E-6,0.03006071,7.498227E-4,0.003353538,0.01076861,6.944792E-4,1.361901E-6,3.221834E-4,5.169561E-6,6.076798E-6,0.01751372,0.004368305,0.002378458,2.556849E-4,1.619952E-5,0.003854506,6.527184E-4,8.566206E-6,9.047687E-4,3.195581E-5,4.042799E-4,1.284935E-4,3.106863E-4,1.806516E-6,9.808104E-5,7.594005E-5,4.495947E-4,8.619196E-4,1.69293E-4,6.802861E-5,4.966305E-4,0.005865374,4.568755E-4,8.558483E-7,2.440582E-7,4.132304E-7,2.295643E-11,1.587965E-10,5.256698E-5,3.398036E-13,8.095458,6.31519E-5,458166.3,458166.3
4.139198E-6,15.18583,6.71335E9,1562.247,1562.247,9.589086E-4,1.0,0.8250677,3.617035E-4,0.03987976,0.004832677,0.01104278,8.344719E-5,0.02859161,1.324516E-4,0.003371379,7.827548E-4,4.769013E-6,0.03003762,7.490713E-4,0.003373139,0.01079038,6.97518E-4,1.340268E-6,3.204036E-4,5.052581E-6,5.937947E-6,0.01749538,0.004324346,0.002373364,2.555707E-4,1.606879E-5,0.003855608,6.566626E-4,8.660545E-6,9.076626E-4,3.224542E-5,4.0733E-4,1.292693E-4,3.09968E-4,1.83215E-6,9.665923E-5,7.466437E-5,4.478163E-4,8.603479E-4,1.671112E-4,6.558002E-5,4.920832E-4,0.005863054,4.567922E-4,8.68692E-7,2.477288E-7,4.144369E-7,2.319428E-11,1.605931E-10,5.10724E-5,2.880793E-13,8.094804,6.314494E-5,458129.2,458129.3
4.189924E-6,15.1888,6.601755E9,1562.328,1562.328,9.589086E-4,1.0,0.8248695,3.579113E-4,0.04008786,0.004777365,0.01104785,8.231401E-5,0.02871326,1.314759E-4,0.003400948,7.815931E-4,4.678508E-6,0.02999631,7.477457E-4,0.003408105,0.01082844,7.029139E-4,1.302463E-6,3.17242E-4,4.851023E-6,5.698763E-6,0.01746255,0.004246642,0.002364187,2.553564E-4,1.58385E-5,0.003857506,6.636815E-4,8.830178E-6,9.128177E-4,3.276677E-5,4.127908E-4,1.306472E-4,3.086449E-4,1.878588E-6,9.415624E-5,7.243852E-5,4.446127E-4,8.575238E-4,1.632636E-4,6.140352E-5,4.840322E-4,0.005858933,4.566403E-4,8.919807E-7,2.543727E-7,4.165859E-7,2.362425E-11,1.638471E-10,4.849714E-5,2.14208E-13,8.093646,6.313261E-5,458063.7,458063.7
4.231517E-6,15.1912,6.510253E9,1562.394,1562.394,9.589086E-4,1.0,0.8247091,3.548521E-4,0.04025662,0.004732704,0.01105166,8.140304E-5,0.02881182,1.30684E-4,0.003425053,7.806236E-4,4.606218E-6,0.02996257,7.466805E-4,0.003436564,0.0108587,7.072817E-4,1.272405E-6,3.146812E-4,4.693398E-6,5.511766E-6,0.01743572,0.004184066,0.002356636,2.551722E-4,1.565375E-5,0.003858989,6.69378E-4,8.969495E-6,9.170069E-4,3.319552E-5,4.172535E-4,1.317629E-4,3.075294E-4,1.917056E-6,9.215009E-5,7.067273E-5,4.41977E-4,8.552067E-4,1.601737E-4,5.817627E-5,4.775364E-4,0.005855595,4.565136E-4,9.112914E-7,2.598707E-7,4.183318E-7,2.397961E-11,1.665423E-10,4.648351E-5,1.678935E-13,8.09271,6.312265E-5,458010.7,458010.7
4.255141E-6,15.19254,6.458286E9,1562.431,1562.431,9.589086E-4,1.0,0.824619,3.531344E-4,0.04035173,0.004707613,0.01105369,8.08928E-5,0.02886732,1.302375E-4,0.003438687,7.800664E-4,4.565911E-6,0.02994346,7.460841E-4,0.003452643,0.01087551,7.097398E-4,1.255698E-6,3.132393E-4,4.606825E-6,5.409081E-6,0.01742052,0.00414898,0.002352337,2.550643E-4,1.555041E-5,0.003859802,6.725897E-4,9.048709E-6,9.193712E-4,3.343956E-5,4.19782E-4,1.323908E-4,3.068838E-4,1.939062E-6,9.102898E-5,6.969311E-5,4.404769E-4,8.538903E-4,1.584445E-4,5.641912E-5,4.738889E-4,0.005853716,4.564408E-4,9.223456E-7,2.630135E-7,4.19317E-7,2.41826E-11,1.680841E-10,4.537781E-5,1.461874E-13,8.092184,6.311706E-5,457981.0,457981.0
4.272502E-6,15.19353,6.420107E9,1562.458,1562.458,9.589086E-4,1.0,0.8245531,3.518814E-4,0.04042127,0.004689303,0.01105513,8.052121E-5,0.02890789,1.299108E-4,0.00344868,7.796539E-4,4.536642E-6,0.02992945,7.4565E-4,0.003464418,0.01088768,7.115355E-4,1.243592E-6,3.121857E-4,4.544565E-6,5.335245E-6,0.01740937,0.004123412,0.002349174,2.549834E-4,1.547523E-5,0.003860387,6.749387E-4,9.106958E-6,9.211015E-4,3.361914E-5,4.216372E-4,1.328495E-4,3.064039E-4,1.955309E-6,9.021373E-5,6.898409E-5,4.393732E-4,8.529227E-4,1.571858E-4,5.516265E-5,4.712284E-4,0.005852343,4.563868E-4,9.3051E-7,2.653325E-7,4.20038E-7,2.433231E-11,1.692225E-10,4.458283E-5,1.320908E-13,8.091801,6.311298E-5,457959.3,457959.3
4.421981E-6,15.20177,6.092653E9,1562.684,1562.684,9.589086E-4,1.0,0.8239995,3.413975E-4,0.04100841,0.004535878,0.01106545,7.743127E-5,0.02924982,1.271493E-4,0.003533824,7.760068E-4,4.295917E-6,0.02980973,7.42046E-4,0.003564446,0.01098673,7.266353E-4,1.14487E-6,3.033098E-4,4.051224E-6,4.750465E-6,0.01731399,0.003910378,0.002321811,2.542377E-4,1.485216E-5,0.003864991,6.947871E-4,9.609582E-6,9.357672E-4,3.517346E-5,4.375075E-4,1.367068E-4,3.020953E-4,2.09768E-6,8.347698E-5,6.323025E-5,4.298374E-4,8.445914E-4,1.467475E-4,4.542772E-5,4.489742E-4,0.005840777,4.559094E-4,1.002168E-6,2.85612E-7,4.261461E-7,2.564015E-11,1.792041E-10,3.829233E-5,5.485746E-14,8.088584,6.307877E-5,457777.2,457777.2
4.443104E-6,15.2029,6.04661E9,1562.715,1562.715,9.589086E-4,1.0,0.8239232,3.399589E-4,0.04108972,0.004514795,0.01106662,7.701003E-5,0.0292971,1.267663E-4,0.003545727,7.754784E-4,4.26347E-6,0.02979295,7.415557E-4,0.003578384,0.01099991,7.287169E-4,1.131679E-6,3.020835E-4,3.987307E-6,4.674744E-6,0.01730061,0.003881291,0.00231793,2.541256E-4,1.476752E-5,0.003865582,6.975374E-4,9.680743E-6,9.378065E-4,3.539428E-5,4.397347E-4,1.372385E-4,3.014622E-4,2.118158E-6,8.256503E-5,6.246606E-5,4.284867E-4,8.434147E-4,1.45329E-4,4.419781E-5,4.459225E-4,0.005839179,4.558401E-4,1.01249E-6,2.885223E-7,4.26995E-7,2.582774E-11,1.806413E-10,3.747909E-5,4.84463E-14,8.088142,6.307407E-5,457752.2,457752.2
4.508039E-6,15.20633,5.905551E9,1562.809,1562.809,9.589086E-4,1.0,0.8236914,3.356004E-4,0.04133718,0.004450879,0.01106983,7.573803E-5,0.02944087,1.255999E-4,0.003582121,7.738352E-4,4.166027E-6,0.02974162,7.400772E-4,0.003620929,0.0110392,7.35036E-4,1.092259E-6,2.983561E-4,3.799053E-6,4.451781E-6,0.01725963,0.003793414,0.002305979,2.537708E-4,1.451237E-5,0.003867312,7.059084E-4,9.899667E-6,9.440256E-4,3.60749E-5,4.465566E-4,1.388521E-4,2.994812E-4,2.181664E-6,7.982157E-5,6.018864E-5,4.243321E-4,8.397992E-4,1.410534E-4,4.062146E-5,4.366816E-4,0.00583432,4.556244E-4,1.044522E-6,2.975366E-7,4.295834E-7,2.640883E-11,1.851015E-10,3.508738E-5,3.305823E-14,8.086801,6.305982E-5,457676.3,457676.3
4.538491E-6,15.20792,5.839691E9,1562.852,1562.852,9.589086E-4,1.0,0.8235841,3.33589E-4,0.04145195,0.004421363,0.01107113,7.515317E-5,0.0295075,1.250585E-4,0.003599087,7.730554E-4,4.121492E-6,0.02971767,7.393985E-4,0.003640724,0.01105701,7.37958E-4,1.074329E-6,2.966298E-4,3.714861E-6,4.352098E-6,0.01724049,0.003752994,0.002300366,2.535995E-4,1.439526E-5,0.003868079,7.097907E-4,1.000241E-5,9.469167E-4,3.639503E-5,4.497427E-4,1.39598E-4,2.985347E-4,2.211733E-6,7.856561E-5,5.915687E-5,4.223834E-4,8.381049E-4,1.390917E-4,3.904535E-5,4.3242E-4,0.005832069,4.555219E-4,1.059698E-6,3.017987E-7,4.307863E-7,2.668364E-11,1.872153E-10,3.401976E-5,2.763426E-14,8.086181,6.305324E-5,457641.2,457641.2
4.618849E-6,15.21203,5.666943E9,1562.964,1562.964,9.589086E-4,1.0,0.8233054,3.283779E-4,0.04175096,0.004344834,0.01107395,7.36442E-5,0.02968091,1.236469E-4,0.003643549,7.709709E-4,4.007369E-6,0.02965485,7.376508E-4,0.003692485,0.01110217,7.455433E-4,1.028666E-6,2.921394E-4,3.504358E-6,4.102948E-6,0.01719025,0.003648693,0.002285538,2.531332E-4,1.409376E-5,0.003869976,7.199047E-4,1.02737E-5,9.544696E-4,3.724258E-5,4.581098E-4,1.415336E-4,2.959873E-4,2.291939E-6,7.53421E-5,5.654002E-5,4.172426E-4,8.336392E-4,1.340443E-4,3.517161E-5,4.213887E-4,0.005826213,4.552473E-4,1.100211E-6,3.131486E-7,4.339277E-7,2.741594E-11,1.928613E-10,3.135714E-5,1.719965E-14,8.084572,6.303619E-5,457550.2,457550.2
4.632416E-6,15.21272,5.637962E9,1562.983,1562.983,9.589086E-4,1.0,0.8232589,3.275118E-4,0.04180089,0.004332107,0.01107434,7.339433E-5,0.02970985,1.23411E-4,0.003651011,7.706153E-4,3.98858E-6,0.0296443,7.373619E-4,0.003701155,0.01110953,7.468058E-4,1.021184E-6,2.913905E-4,3.470435E-6,4.06281E-6,0.01718181,0.003631422,0.002283032,2.530525E-4,1.404392E-5,0.003870278,7.215934E-4,1.031952E-5,9.557339E-4,3.738608E-5,4.595164E-4,1.418556E-4,2.955502E-4,2.305605E-6,7.481081E-5,5.611313E-5,4.163753E-4,8.328861E-4,1.332105E-4,3.45569E-5,4.195569E-4,0.005825236,4.552004E-4,1.107118E-6,3.150797E-7,4.344533E-7,2.754061E-11,1.938244E-10,3.092913E-5,1.587916E-14,8.084305,6.303336E-5,457535.0,457535.0
4.72969E-6,15.21754,5.431527E9,1563.113,1563.113,9.589086E-4,1.0,0.8229309,3.214127E-4,0.04215443,0.00424242,0.01107645,7.164185E-5,0.02991457,1.217393E-4,0.003704153,7.680371E-4,3.85766E-6,0.02956913,7.353403E-4,0.003762756,0.01116023,7.557097E-4,9.693826E-7,2.860968E-4,3.239694E-6,3.789888E-6,0.01712158,0.003510332,0.002265057,2.524579E-4,1.369508E-5,0.003872302,7.335461E-4,1.064817E-5,9.647111E-4,3.84183E-5,4.695514E-4,1.441253E-4,2.923628E-4,2.404614E-6,7.11055E-5,5.31703E-5,4.10164E-4,8.274945E-4,1.273808E-4,3.044955E-5,4.066718E-4,0.005818328,4.548593E-4,1.157189E-6,3.290451E-7,4.381844E-7,2.844334E-11,2.008142E-10,2.802723E-5,8.933758E-15,8.082417,6.301339E-5,457428.2,457428.2
