Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_H_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_CH3_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H5_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C3H8_Soln#7 (),Mole_fraction_C3H6_Soln#7 (),Mole_fraction_C3H5-A_Soln#7 (),Mole_fraction_C3H4-P_Soln#7 (),Mole_fraction_C3H4-A_Soln#7 (),Mole_fraction_NC4H10_Soln#7 (),Mole_fraction_IC4H10_Soln#7 (),Mole_fraction_IC4H9_Soln#7 (),Mole_fraction_TC4H9_Soln#7 (),Mole_fraction_IC4H8_Soln#7 (),Mole_fraction_IC4H7_Soln#7 (),Mole_fraction_C4H8-1_Soln#7 (),Mole_fraction_C4H8-2_Soln#7 (),Mole_fraction_C4H71-3_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C4H2_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_FULVENE_Soln#7 (),Mole_fraction_C5H6_Soln#7 (),Mole_fraction_MCPTD_Soln#7 (),Mole_fraction_C10H8_Soln#7 (),Mole_fraction_NEOC5H12_Soln#7 (),Mole_fraction_NC5H10_Soln#7 (),Mole_fraction_B1M2_Soln#7 (),Mole_fraction_B1M3_Soln#7 (),Mole_fraction_B2M2_Soln#7 (),Mole_fraction_LC5H8_Soln#7 (),Mole_fraction_CYC6H10_Soln#7 (),Mole_fraction_NC6H12_Soln#7 (),Mole_fraction_NC7H14_Soln#7 (),Mole_fraction_IC8H16_Soln#7 (),Mole_fraction_DIMEPTD_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_C6H5C2H_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_INDENE_Soln#7 (),Mole_fraction_C12H8_Soln#7 (),Mole_fraction_NC10H20_Soln#7 (),Mole_fraction_IC12H26_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
0.004837047,15.31468,3883377.0,1190.649,1190.649,0.001290839,1.0,0.8126208,5.671021E-7,0.06419329,1.214096E-5,0.005089272,8.604285E-7,0.03529613,0.002152122,7.309004E-4,0.0284766,5.296052E-5,0.00203303,0.002371788,4.745275E-5,2.011183E-4,1.93388E-8,7.566967E-8,0.02822973,2.254761E-4,0.001482128,2.351497E-4,2.659132E-6,0.004402985,7.962491E-4,5.547372E-6,0.001702603,4.411617E-5,9.430823E-4,3.748111E-5,8.460378E-6,5.48093E-5,1.21457E-4,1.707054E-4,1.299662E-5,5.303763E-5,0.001044751,2.367993E-5,1.907714E-5,1.408896E-4,1.036692E-5,5.257359E-4,0.005891443,2.169565E-5,3.567035E-6,7.693751E-5,2.553067E-4,1.36665E-5,6.552035E-6,2.060981E-5,1.623794E-8,8.235043,8.428763E-5,466066.1,466066.1
0.004844153,15.31486,3886187.0,1190.655,1190.655,0.001290839,1.0,0.8125997,5.667979E-7,0.06421249,1.213198E-5,0.005089322,8.597698E-7,0.03530877,0.002153557,7.308583E-4,0.02847344,5.29338E-5,0.002033889,0.002371264,4.741917E-5,2.00951E-4,1.931603E-8,7.557686E-8,0.02822352,2.252902E-4,0.0014806,2.350494E-4,2.656718E-6,0.004403028,7.966376E-4,5.553653E-6,0.001703292,4.416585E-5,9.438264E-4,3.742659E-5,8.473348E-6,5.475406E-5,1.211746E-4,1.705316E-4,1.29579E-5,5.304023E-5,0.001044143,2.365068E-5,1.903135E-5,1.405497E-4,1.027085E-5,5.248911E-4,0.005891184,2.168611E-5,3.572323E-6,7.699458E-5,2.551785E-4,1.36815E-5,6.55927E-6,2.049453E-5,1.595677E-8,8.234984,8.428665E-5,466062.8,466062.8
0.004907393,15.31644,3911206.0,1190.703,1190.703,0.001290839,1.0,0.8124129,5.64132E-7,0.06438273,1.205319E-5,0.005089748,8.540088E-7,0.03542079,0.002166296,7.304809E-4,0.02844529,5.269699E-5,0.002041472,0.002366618,4.712149E-5,1.994703E-4,1.911793E-8,7.476973E-8,0.02816839,2.236661E-4,0.001467079,2.341552E-4,2.635523E-6,0.004403345,8.000788E-4,5.60955E-6,0.001709403,4.460619E-5,9.504081E-4,3.694751E-5,8.588648E-6,5.426484E-5,1.186983E-4,1.689997E-4,1.261939E-5,5.30625E-5,0.001038744,2.339368E-5,1.862821E-5,1.375608E-4,9.454137E-6,5.174392E-4,0.005888892,2.160233E-5,3.619321E-6,7.750002E-5,2.540389E-4,1.381487E-5,6.623333E-6,1.949684E-5,1.365942E-8,8.234466,8.427795E-5,466033.5,466033.5
0.004939767,15.31725,3923615.0,1190.728,1190.728,0.001290839,1.0,0.8123178,5.627944E-7,0.06446943,1.201364E-5,0.005089958,8.511248E-7,0.0354778,0.002172798,7.302862E-4,0.02843086,5.257647E-5,0.002045315,0.002364255,4.696991E-5,1.987178E-4,1.901948E-8,7.43688E-8,0.02814025,2.228546E-4,0.001460209,2.336964E-4,2.624864E-6,0.004403462,8.018293E-4,5.638162E-6,0.001712516,4.483035E-5,9.537499E-4,3.670634E-5,8.64758E-6,5.401602E-5,1.174552E-4,1.682255E-4,1.245021E-5,5.307327E-5,0.001035989,2.32643E-5,1.842486E-5,1.360553E-4,9.061186E-6,5.136698E-4,0.005887727,2.156016E-5,3.643339E-6,7.77571E-5,2.534563E-4,1.388301E-5,6.6559E-6,1.9005E-5,1.2613E-8,8.234204,8.427352E-5,466018.7,466018.7
0.004984709,15.31836,3940170.0,1190.762,1190.762,0.001290839,1.0,0.8121866,5.609755E-7,0.0645893,1.195955E-5,0.005090238,8.471925E-7,0.03555659,0.0021818,7.300142E-4,0.02841081,5.241001E-5,0.002050607,0.002360993,4.676037E-5,1.976792E-4,1.888627E-8,7.382644E-8,0.02810129,2.217498E-4,0.00145073,2.330583E-4,2.610283E-6,0.004403576,8.042467E-4,5.677878E-6,0.001716819,4.514012E-5,9.58358E-4,3.637608E-5,8.729288E-6,5.367246E-5,1.15757E-4,1.671619E-4,1.221991E-5,5.308753E-5,0.001032175,2.308716E-5,1.814593E-5,1.33993E-4,8.542558E-6,5.084878E-4,0.005886118,2.150241E-5,3.676632E-6,7.811211E-5,2.526484E-4,1.397745E-5,6.700854E-6,1.834288E-5,1.129168E-8,8.233843,8.426738E-5,465998.2,465998.2
0.005,15.31874,3945742.0,1190.774,1190.774,0.001290839,1.0,0.8121421,5.603638E-7,0.06462995,1.194136E-5,0.005090331,8.45873E-7,0.0355833,0.002184857,7.299213E-4,0.02840398,5.235359E-5,0.002052396,0.002359887,4.668931E-5,1.973273E-4,1.884175E-8,7.36452E-8,0.02808806,2.213795E-4,0.00144752,2.328409E-4,2.605376E-6,0.004403601,8.05066E-4,5.69139E-6,0.001718278,4.524515E-5,9.599179E-4,3.626487E-5,8.757062E-6,5.355604E-5,1.151862E-4,1.668029E-4,1.214273E-5,5.30922E-5,0.00103088,2.302752E-5,1.805191E-5,1.332984E-4,8.372852E-6,5.067378E-4,0.005885572,2.148297E-5,3.687948E-6,7.823242E-5,2.523737E-4,1.400955E-5,6.716083E-6,1.812287E-5,1.087398E-8,8.233721,8.42653E-5,465991.3,465991.3
0.00503476,15.3196,3958001.0,1190.801,1190.801,0.001290839,1.0,0.8120413,5.589892E-7,0.06472212,1.190043E-5,0.005090538,8.429076E-7,0.03564385,0.002191796,7.297091E-4,0.02838845,5.222575E-5,0.002056442,0.002357383,4.652822E-5,1.965306E-4,1.874209E-8,7.323961E-8,0.02805803,2.205477E-4,0.001440252,2.323462E-4,2.594323E-6,0.004403636,8.069223E-4,5.722106E-6,0.001721587,4.548319E-5,9.634487E-4,3.601426E-5,8.820148E-6,5.329231E-5,1.139022E-4,1.659922E-4,1.196947E-5,5.310249E-5,0.001027941,2.289315E-5,1.783984E-5,1.317328E-4,7.999479E-6,5.027845E-4,0.005884337,2.143914E-5,3.713647E-6,7.850497E-5,2.517498E-4,1.408243E-5,6.750577E-6,1.763259E-5,9.980939E-9,8.233444,8.426058E-5,465975.7,465975.7
0.005517277,15.33127,4097424.0,1191.18,1191.18,0.001290839,1.0,0.810685,5.418283E-7,0.06596897,1.138265E-5,0.005092775,8.061343E-7,0.03646063,0.002286632,7.266502E-4,0.02817169,5.051293E-5,0.002109725,0.002323892,4.435334E-5,1.858834E-4,1.754226E-8,6.836447E-8,0.02764812,2.102534E-4,0.001343466,2.254228E-4,2.453894E-6,0.004400917,8.318743E-4,6.148508E-6,0.001766367,4.868863E-5,0.001010403,3.281863E-5,9.689329E-6,4.975702E-5,9.785594E-5,1.554675E-4,9.851598E-6,5.319962E-5,9.878651E-4,2.118783E-5,1.512349E-5,1.118044E-4,4.238642E-6,4.512658E-4,0.005867718,2.087872E-5,4.067167E-6,8.2162E-5,2.431614E-4,1.508434E-5,7.212492E-6,1.204927E-5,3.019679E-9,8.229796,8.419643E-5,465769.2,465769.2
0.005549797,15.33204,4104888.0,1191.206,1191.206,0.001290839,1.0,0.8105963,5.407835E-7,0.06605095,1.135074E-5,0.005092887,8.039177E-7,0.03651419,0.00229293,7.264368E-4,0.02815701,5.04017E-5,0.002113133,0.00232172,4.421073E-5,1.851924E-4,1.747159E-8,6.807777E-8,0.02762095,2.096311E-4,0.001337214,2.249536E-4,2.445205E-6,0.004400536,8.335046E-4,6.177259E-6,0.001769313,4.889816E-5,0.001013436,3.262049E-5,9.747509E-6,4.952692E-5,9.688517E-5,1.548037E-4,9.726372E-6,5.32033E-5,9.852124E-4,2.108287E-5,1.495497E-5,1.105748E-4,4.06051E-6,4.480064E-4,0.00586663,2.08438E-5,4.090786E-6,8.240032E-5,2.425878E-4,1.515125E-5,7.242551E-6,1.174389E-5,2.784771E-9,8.229561,8.419219E-5,465755.9,465755.9
0.00560622,15.33338,4117578.0,1191.251,1191.251,0.001290839,1.0,0.8104431,5.390041E-7,0.0661926,1.129612E-5,0.005093072,8.001451E-7,0.0366067,0.002303831,7.260645E-4,0.02813151,5.020999E-5,0.002118996,0.002317976,4.396446E-5,1.840012E-4,1.735167E-8,6.75913E-8,0.02757394,2.085695E-4,0.001326446,2.241391E-4,2.430344E-6,0.00439982,8.363187E-4,6.227149E-6,0.001774404,4.925977E-5,0.001018661,3.228141E-5,9.848339E-6,4.913007E-5,9.523163E-5,1.536648E-4,9.513859E-6,5.320887E-5,9.806245E-4,2.090352E-5,1.466676E-5,1.084732E-4,3.768923E-6,4.424119E-4,0.005864753,2.078396E-5,4.131704E-6,8.281146E-5,2.415944E-4,1.526714E-5,7.294399E-6,1.123231E-5,2.419523E-9,8.229158,8.418487E-5,465733.1,465733.1
0.005646095,15.33432,4126610.0,1191.283,1191.283,0.001290839,1.0,0.8103354,5.377686E-7,0.06629228,1.125813E-5,0.005093195,7.975318E-7,0.03667177,0.002311514,7.257998E-4,0.02811348,5.007547E-5,0.0021231,0.00231535,4.379129E-5,1.831651E-4,1.726876E-8,6.725507E-8,0.02754082,2.078327E-4,0.001318898,2.235632E-4,2.419994E-6,0.004399274,8.382965E-4,6.262412E-6,0.001777987,4.951388E-5,0.001022326,3.204526E-5,9.919515E-6,4.88514E-5,9.408601E-5,1.528695E-4,9.36721E-6,5.32122E-5,9.773932E-4,2.077884E-5,1.44662E-5,1.070119E-4,3.575436E-6,4.385035E-4,0.005863433,2.074223E-5,4.160577E-6,8.310025E-5,2.408937E-4,1.534891E-5,7.330812E-6,1.088418E-5,2.190412E-9,8.228875,8.417971E-5,465717.1,465717.1
0.005650123,15.33441,4127153.0,1191.286,1191.286,0.001290839,1.0,0.8103246,5.376444E-7,0.06630233,1.125431E-5,0.005093207,7.972682E-7,0.03667833,0.00231229,7.25773E-4,0.02811166,5.006192E-5,0.002123512,0.002315086,4.377384E-5,1.830809E-4,1.726044E-8,6.72213E-8,0.02753748,2.077588E-4,0.001318138,2.23505E-4,2.418954E-6,0.004399217,8.384958E-4,6.265974E-6,0.001778348,4.953948E-5,0.001022695,3.202156E-5,9.926702E-6,4.882334E-5,9.397132E-5,1.527896E-4,9.352557E-6,5.321251E-5,9.770673E-4,2.076634E-5,1.444608E-5,1.068654E-4,3.556447E-6,4.381107E-4,0.0058633,2.073804E-5,4.163492E-6,8.312934E-5,2.40823E-4,1.535716E-5,7.33448E-6,1.084962E-5,2.168501E-9,8.228847,8.417919E-5,465715.4,465715.5
0.005771857,15.33726,4151085.0,1191.385,1191.385,0.001290839,1.0,0.8099988,5.33982E-7,0.06660434,1.114123E-5,0.005093541,7.895552E-7,0.03687532,0.002335642,7.249565E-4,0.02805652,4.965646E-5,0.002135836,0.002307171,4.324982E-5,1.805592E-4,1.701663E-8,6.623282E-8,0.02743691,2.055772E-4,0.001295418,2.217461E-4,2.388159E-6,0.004397335,8.444766E-4,6.373664E-6,0.001789208,5.03075E-5,0.001033734,3.131879E-5,1.014357E-5,4.798218E-5,9.059409E-5,1.504119E-4,8.923229E-6,5.321947E-5,9.672619E-4,2.039649E-5,1.385034E-5,1.025299E-4,3.027433E-6,4.264183E-4,0.005859304,2.061354E-5,4.2514E-6,8.400156E-5,2.386909E-4,1.56061E-5,7.444437E-6,9.855157E-6,1.599672E-9,8.227996,8.416354E-5,465667.3,465667.3
0.006,15.34254,4189803.0,1191.57,1191.57,0.001290839,1.0,0.8093991,5.275204E-7,0.06716183,1.093997E-5,0.005094024,7.760664E-7,0.03723839,0.002379016,7.233954E-4,0.02795291,4.891645E-5,0.002158169,0.002292728,4.228531E-5,1.759485E-4,1.659178E-8,6.451123E-8,0.02725049,2.017252E-4,0.001254073,2.184494E-4,2.333306E-6,0.004393031,8.554715E-4,6.575633E-6,0.001809269,5.171749E-5,0.001053864,3.006754E-5,1.054847E-5,4.644195E-5,8.470357E-5,1.461405E-4,8.184793E-6,5.322068E-5,9.491152E-4,1.974264E-5,1.279538E-5,9.48683E-5,2.237185E-6,4.053946E-4,0.005851943,2.039052E-5,4.415253E-6,8.560077E-5,2.347241E-4,1.606997E-5,7.646012E-6,8.229172E-6,9.027889E-10,8.226446,8.413458E-5,465579.6,465579.6
0.007,15.3648,4282235.0,1192.399,1192.399,0.001290839,1.0,0.8069177,5.040228E-7,0.069489,1.01868E-5,0.005094369,7.287925E-7,0.03874722,0.002563738,7.16117E-4,0.02749525,4.596381E-5,0.002245666,0.002235048,3.831084E-5,1.573693E-4,1.507774E-8,5.83802E-8,0.02646302,1.87527E-4,0.001090812,2.041472E-4,2.128307E-6,0.004364206,9.007221E-4,7.464027E-6,0.001893323,5.747308E-5,0.001134398,2.541974E-5,1.230412E-5,4.021201E-5,6.449902E-5,1.298625E-4,5.760991E-6,5.30665E-5,8.730793E-4,1.737325E-5,9.006094E-6,6.743164E-5,5.879257E-7,3.253519E-4,0.005821306,1.953873E-5,5.12102E-6,9.210904E-5,2.178205E-4,1.806623E-5,8.467931E-6,3.72264E-6,7.119561E-11,8.220248,8.401273E-5,465228.8,465228.8
0.00765918,15.37877,4296452.0,1192.952,1192.952,0.001290839,1.0,0.8053924,4.917044E-7,0.07093367,9.776463E-6,0.005093474,7.054838E-7,0.03967942,0.002681312,7.109744E-4,0.0271914,4.425208E-5,0.002295477,0.002201484,3.589812E-5,1.46417E-4,1.428081E-8,5.515154E-8,0.02596781,1.798125E-4,9.978072E-4,1.949963E-4,2.017102E-6,0.004338331,9.282607E-4,8.05302E-6,0.001945871,6.092237E-5,0.001181518,2.294112E-5,1.344901E-5,3.653063E-5,5.501157E-5,1.209065E-4,4.688849E-6,5.2846E-5,8.260252E-4,1.614414E-5,7.125226E-6,5.378421E-5,2.414305E-7,2.817258E-4,0.005802248,1.906154E-5,5.576648E-6,9.599896E-5,2.071413E-4,1.935265E-5,8.962579E-6,2.199008E-6,1.296325E-11,8.21659,8.393641E-5,465021.8,465021.8
0.007685127,15.37931,4296455.0,1192.974,1192.974,0.001290839,1.0,0.8053339,4.912601E-7,0.07098925,9.761422E-6,0.005093426,7.046656E-7,0.03971523,0.002685879,7.107669E-4,0.02717942,4.418815E-5,0.002297327,0.002200228,3.580629E-5,1.46005E-4,1.425177E-8,5.503381E-8,0.02594867,1.795287E-4,9.943638E-4,1.946423E-4,2.013035E-6,0.004337224,9.293112E-4,8.076264E-6,0.0019479,6.1053E-5,0.001183287,2.285134E-5,1.349392E-5,3.639214E-5,5.468654E-5,1.205781E-4,4.652967E-6,5.283567E-5,8.242219E-4,1.609991E-5,7.059587E-6,5.330655E-5,2.330929E-7,2.80137E-4,0.005801513,1.904385E-5,5.594445E-6,9.614614E-5,2.067289E-4,1.940284E-5,8.981376E-6,2.15378E-6,1.211742E-11,8.216452,8.393346E-5,465014.0,465014.0
0.008,15.3858,4294365.0,1193.239,1193.239,0.001290839,1.0,0.804633,4.86082E-7,0.07165652,9.584915E-6,0.005092776,6.952556E-7,0.04014484,0.002740955,7.082196E-4,0.02703389,4.343168E-5,0.002319155,0.002185338,3.471005E-5,1.411136E-4,1.3911E-8,5.36522E-8,0.02571843,1.761878E-4,9.538132E-4,1.903864E-4,1.965324E-6,0.004323326,9.418701E-4,8.358713E-6,0.001972302,6.260879E-5,0.001204267,2.180403E-5,1.403831E-5,3.474851E-5,5.099318E-5,1.167233E-4,4.249465E-6,5.27012E-5,8.026281E-4,1.558459E-5,6.308347E-6,4.78298E-5,1.520197E-7,2.615671E-4,0.005792669,1.883508E-5,5.809668E-6,9.789839E-5,2.017712E-4,2.000946E-5,9.205725E-6,1.67279E-6,5.322457E-12,8.214807,8.389804E-5,464920.9,464920.9
0.008566092,15.39721,4281027.0,1193.714,1193.714,0.001290839,1.0,0.8034109,4.776855E-7,0.07282432,9.293075E-6,0.005091362,6.805105E-7,0.04089558,0.002838446,7.035108E-4,0.02677189,4.215699E-5,0.002355709,0.002160141,3.282097E-5,1.328021E-4,1.334722E-8,5.136476E-8,0.02531345,1.706135E-4,8.863789E-4,1.829392E-4,1.886543E-6,0.004296415,9.63606E-4,8.868272E-6,0.002015232,6.5275E-5,0.00123986,2.010111E-5,1.501431E-5,3.195948E-5,4.538065E-5,1.103526E-4,3.652054E-6,5.242024E-5,7.651338E-4,1.474614E-5,5.149369E-6,3.933348E-5,7.035113E-8,2.312627E-4,0.005777101,1.848496E-5,6.193322E-6,1.008978E-4,1.930843E-4,2.108868E-5,9.592609E-6,1.059673E-6,1.196181E-12,8.211987,8.383585E-5,464761.3,464761.3
0.008570067,15.39729,4280818.0,1193.718,1193.718,0.001290839,1.0,0.8034025,4.776312E-7,0.07283238,9.291129E-6,0.005091351,6.804154E-7,0.04090075,0.002839124,7.034772E-4,0.02677005,4.21484E-5,0.002355955,0.00215997,3.280806E-5,1.327458E-4,1.334347E-8,5.134954E-8,0.02531065,1.705762E-4,8.85929E-4,1.828879E-4,1.886018E-6,0.004296219,9.63755E-4,8.871858E-6,0.00201553,6.529315E-5,0.001240101,2.008991E-5,1.502115E-5,3.194063E-5,4.534534E-5,1.103102E-4,3.648359E-6,5.241811E-5,7.648765E-4,1.474061E-5,5.142021E-6,3.927938E-5,6.997131E-8,2.31063E-4,0.005776993,1.848261E-5,6.196001E-6,1.009182E-4,1.930243E-4,2.109621E-5,9.595255E-6,1.056271E-6,1.183628E-12,8.211968,8.383542E-5,464760.2,464760.2
0.008956228,15.4049,4266340.0,1194.041,1194.041,0.001290839,1.0,0.8025949,4.725057E-7,0.0736071,9.108849E-6,0.00509025,6.717458E-7,0.04139808,0.00290457,7.001747E-4,0.02659118,4.133733E-5,0.002379066,0.002143847,3.157745E-5,1.274118E-4,1.299008E-8,4.991459E-8,0.02504062,1.670527E-4,8.437014E-4,1.779706E-4,1.836849E-6,0.004276652,9.77995E-4,9.220786E-6,0.002044184,6.702062E-5,0.001262923,1.904711E-5,1.568552E-5,3.015519E-5,4.215142E-5,1.063336E-4,3.317638E-6,5.220029E-5,7.402642E-4,1.422351E-5,4.475272E-6,3.435534E-5,4.137193E-8,2.124624E-4,0.005766584,1.826055E-5,6.455526E-6,1.028587E-4,1.872683E-4,2.182434E-5,9.84796E-6,7.722906E-7,4.229957E-13,8.210136,8.379402E-5,464656.5,464656.5
0.009,15.40575,4264488.0,1194.078,1194.078,0.001290839,1.0,0.8025046,4.719525E-7,0.07369387,9.08897E-6,0.00509012,6.708258E-7,0.04145375,0.002911937,6.99796E-4,0.0265709,4.124818E-5,0.0023816,0.00214207,3.144079E-5,1.268233E-4,1.295144E-8,4.975762E-8,0.02501031,1.666661E-4,8.390951E-4,1.774218E-4,1.831486E-6,0.00427438,9.795808E-4,9.260405E-6,0.002047403,6.721203E-5,0.00126544,1.893441E-5,1.576078E-5,2.995852E-5,4.181715E-5,1.058999E-4,3.283433E-6,5.217439E-5,7.375223E-4,1.416732E-5,4.405306E-6,3.383671E-5,3.898423E-8,2.104512E-4,0.005765414,1.823617E-5,6.484842E-6,1.030736E-4,1.866245E-4,2.190648E-5,9.876073E-6,7.452916E-7,3.76286E-13,8.209933,8.378937E-5,464645.0,464645.0
0.009606834,15.41742,4235478.0,1194.583,1194.583,0.001290839,1.0,0.8012769,4.648207E-7,0.07487608,8.828459E-6,0.005088232,6.592518E-7,0.04221165,0.003013066,6.94458E-4,0.02628981,4.006687E-5,0.002415035,0.002118406,2.96038E-5,1.189884E-4,1.244264E-8,4.768989E-8,0.02459613,1.615505E-4,7.787849E-4,1.699985E-4,1.761153E-6,0.004241908,0.001000999,9.811109E-6,0.002091453,6.977774E-5,0.001298972,1.74778E-5,1.68035E-5,2.73467E-5,3.768461E-5,1.002147E-4,2.867278E-6,5.179171E-5,7.004956E-4,1.343319E-5,3.540086E-6,2.738633E-5,1.72E-8,1.844511E-4,0.005749363,1.791342E-5,6.88935E-6,1.059501E-4,1.778812E-4,2.303724E-5,1.025543E-5,4.541542E-7,7.326728E-14,8.207196,8.372598E-5,464490.1,464490.1
0.009617474,15.41762,4234935.0,1194.592,1194.592,0.001290839,1.0,0.8012557,4.647044E-7,0.07489648,8.824149E-6,0.005088198,6.590661E-7,0.04222472,0.003014823,6.94363E-4,0.02628488,4.004702E-5,0.002415594,0.002118006,2.957253E-5,1.188562E-4,1.243414E-8,4.765534E-8,0.02458896,1.614646E-4,7.777842E-4,1.698714E-4,1.759979E-6,0.004241323,0.001001365,9.820789E-6,0.002092216,6.982131E-5,0.001299538,1.745392E-5,1.682178E-5,2.730277E-5,3.761974E-5,1.001202E-4,2.860848E-6,5.178463E-5,6.998625E-4,1.3421E-5,3.526532E-6,2.728467E-5,1.695762E-8,1.84025E-4,0.005749085,1.7908E-5,6.896413E-6,1.059989E-4,1.77731E-4,2.305694E-5,1.026191E-5,4.502117E-7,7.118115E-14,8.207149,8.372488E-5,464487.5,464487.5
0.01,15.42481,4214129.0,1194.909,1194.909,0.001290839,1.0,0.8005041,4.606951E-7,0.07562257,8.673541E-6,0.005086949,6.528094E-7,0.0426897,0.003077633,6.90916E-4,0.02610779,3.93526E-5,0.002435125,0.002103976,2.846889E-5,1.142177E-4,1.213747E-8,4.644877E-8,0.02433345,1.584588E-4,7.430262E-4,1.653758E-4,1.719246E-6,0.004220018,0.001014338,1.016935E-5,0.002119468,7.135686E-5,0.001319417,1.663063E-5,1.747889E-5,2.576421E-5,3.543799E-5,9.682929E-5,2.646477E-6,5.152228E-5,6.774651E-4,1.299695E-5,3.072225E-6,2.386389E-5,1.024337E-8,1.693393E-4,0.005739116,1.771855E-5,7.149714E-6,1.077167E-4,1.723978E-4,2.376218E-5,1.049155E-5,3.288089E-7,2.510708E-14,8.205499,8.368584E-5,464394.1,464394.1
0.011,15.4431,4155505.0,1195.731,1195.731,0.001290839,1.0,0.7986105,4.517284E-7,0.07745931,8.32212E-6,0.00508361,6.395178E-7,0.04386439,0.003238809,6.816344E-4,0.02564556,3.769648E-5,0.002481299,0.002070053,2.576552E-5,1.030696E-4,1.143526E-8,4.359021E-8,0.02368365,1.51271E-4,6.624519E-4,1.542859E-4,1.623698E-6,0.004162048,0.001046522,1.108563E-5,0.002189123,7.510512E-5,0.001367389,1.476736E-5,1.919865E-5,2.209823E-5,3.087751E-5,8.911447E-5,2.210711E-6,5.077207E-5,6.221329E-4,1.199962E-5,2.143518E-6,1.677213E-5,3.060958E-9,1.361986E-4,0.005713463,1.726764E-5,7.807133E-6,1.118945E-4,1.590896E-4,2.55805E-5,1.10621E-5,1.435085E-7,1.598162E-15,8.201416,8.358672E-5,464163.0,464163.0
0.01190702,15.45912,4101186.0,1196.467,1196.467,0.001290839,1.0,0.7969715,4.452402E-7,0.07905701,8.048783E-6,0.005080618,6.306051E-7,0.04488446,0.003381628,6.729065E-4,0.02522768,3.63689E-5,0.002517811,0.002042225,2.352488E-5,9.406064E-5,1.087633E-8,4.131201E-8,0.0231148,1.454654E-4,6.005216E-4,1.450432E-4,1.548579E-6,0.004107411,0.001073746,1.192313E-5,0.002250626,7.820519E-5,0.001406519,1.338044E-5,2.076416E-5,1.918013E-5,2.778959E-5,8.304746E-5,1.925249E-6,5.002422E-5,5.757572E-4,1.120666E-5,1.549787E-6,1.214072E-5,1.356022E-9,1.117029E-4,0.005690553,1.690779E-5,8.399144E-6,1.153279E-4,1.478014E-4,2.720031E-5,1.154753E-5,6.697918E-8,1.236004E-16,8.197963,8.350012E-5,463967.6,463967.6
0.01196026,15.46005,4097853.0,1196.51,1196.51,0.001290839,1.0,0.7968774,4.449027E-7,0.07914896,8.033904E-6,0.005080447,6.301603E-7,0.04494311,0.00338992,6.723856E-4,0.0252032,3.629559E-5,0.002519811,0.002040667,2.339924E-5,9.356171E-5,1.084553E-8,4.118638E-8,0.02308197,1.451432E-4,5.971773E-4,1.445242E-4,1.544467E-6,0.00410416,0.001075291,1.197248E-5,0.002254193,7.837903E-5,0.0014087,1.330675E-5,2.085629E-5,1.901998E-5,2.7632E-5,8.271505E-5,1.910881E-6,4.997861E-5,5.731425E-4,1.116289E-5,1.520731E-6,1.191144E-5,1.307585E-9,1.104077E-4,0.005689216,1.688799E-5,8.433808E-6,1.155198E-4,1.471616E-4,2.729457E-5,1.157519E-5,6.403194E-8,1.062242E-16,8.197766,8.349513E-5,463956.4,463956.5
0.012,15.46073,4095501.0,1196.542,1196.542,0.001290839,1.0,0.7968072,4.446537E-7,0.07921748,8.022888E-6,0.005080319,6.298337E-7,0.04498682,0.003396105,6.719963E-4,0.02518493,3.624117E-5,0.002521295,0.00203951,2.330585E-5,9.319128E-5,1.082268E-8,4.109317E-8,0.0230575,1.449038E-4,5.947001E-4,1.441384E-4,1.541416E-6,0.00410173,0.00107644,1.200933E-5,0.002256853,7.850827E-5,0.00141032,1.325224E-5,2.092509E-5,1.890118E-5,2.751582E-5,8.246846E-5,1.900301E-6,4.994446E-5,5.71198E-4,1.113039E-5,1.499401E-6,1.174297E-5,1.273587E-9,1.094501E-4,0.005688218,1.68733E-5,8.45968E-6,1.156623E-4,1.466856E-4,2.736488E-5,1.159578E-5,6.191349E-8,9.48234E-17,8.19762,8.349141E-5,463948.2,463948.2
