Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_H_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_CH3_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H5_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C3H8_Soln#8 (),Mole_fraction_C3H6_Soln#8 (),Mole_fraction_C3H5-A_Soln#8 (),Mole_fraction_C3H4-P_Soln#8 (),Mole_fraction_C3H4-A_Soln#8 (),Mole_fraction_NC4H10_Soln#8 (),Mole_fraction_IC4H10_Soln#8 (),Mole_fraction_IC4H9_Soln#8 (),Mole_fraction_TC4H9_Soln#8 (),Mole_fraction_IC4H8_Soln#8 (),Mole_fraction_IC4H7_Soln#8 (),Mole_fraction_C4H8-1_Soln#8 (),Mole_fraction_C4H8-2_Soln#8 (),Mole_fraction_C4H71-3_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C4H2_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_FULVENE_Soln#8 (),Mole_fraction_C5H6_Soln#8 (),Mole_fraction_C5H5_Soln#8 (),Mole_fraction_MCPTD_Soln#8 (),Mole_fraction_C10H8_Soln#8 (),Mole_fraction_NEOC5H12_Soln#8 (),Mole_fraction_NC5H10_Soln#8 (),Mole_fraction_B1M2_Soln#8 (),Mole_fraction_B1M3_Soln#8 (),Mole_fraction_B2M2_Soln#8 (),Mole_fraction_LC5H8_Soln#8 (),Mole_fraction_CYC6H10_Soln#8 (),Mole_fraction_NC6H12_Soln#8 (),Mole_fraction_NC7H14_Soln#8 (),Mole_fraction_IC8H16_Soln#8 (),Mole_fraction_DIMEPTD_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_XYLENE_Soln#8 (),Mole_fraction_INDENE_Soln#8 (),Mole_fraction_NC10H20_Soln#8 (),Mole_fraction_IC12H26_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
5.604049E-4,15.18727,-3.429143E7,1232.394,1232.394,0.00124303,1.0,0.8306428,2.777007E-6,0.04778497,6.522527E-5,0.005877002,3.554598E-6,0.02599432,0.001367589,7.537663E-4,0.03017837,9.461589E-5,0.001538597,0.003463611,7.457813E-5,3.056083E-4,2.458001E-7,7.858818E-7,0.02948398,0.001145564,0.002558514,2.69145E-4,7.849336E-6,0.00398432,5.487823E-4,2.93246E-6,0.001122736,1.609869E-5,4.142572E-4,4.574776E-5,1.086041E-4,1.699955E-6,1.171216E-4,3.812471E-4,4.026644E-4,5.938873E-5,4.330231E-5,0.001349779,3.405656E-5,6.265631E-5,4.7314E-4,9.052241E-4,0.001255388,0.006162435,5.511696E-5,3.342125E-5,2.842716E-4,2.762406E-5,4.803859E-6,3.701801E-4,2.517886E-5,8.276929,8.18468E-5,468436.7,468436.7
5.657924E-4,15.18802,-3.354355E7,1232.357,1232.357,0.00124303,1.0,0.8305088,2.755118E-6,0.04788154,6.462529E-5,0.005877044,3.525732E-6,0.02605878,0.001373558,7.536565E-4,0.03017745,9.466241E-5,0.00154557,0.003467502,7.443952E-5,3.048966E-4,2.412842E-7,7.715748E-7,0.02948272,0.001133732,0.002555203,2.692099E-4,7.791123E-6,0.003989229,5.514067E-4,2.954945E-6,0.001125971,1.623128E-5,4.173305E-4,4.598553E-5,1.083396E-4,1.721894E-6,1.167951E-4,3.790269E-4,4.013601E-4,5.894245E-5,4.339068E-5,0.001348732,3.405207E-5,6.241686E-5,4.704243E-4,8.877624E-4,0.001250036,0.006160481,5.493318E-5,3.361273E-5,2.843357E-4,2.76729E-5,4.843184E-6,3.64928E-4,2.41641E-5,8.276278,8.184277E-5,468399.8,468399.9
5.710802E-4,15.18875,-3.282956E7,1232.323,1232.323,0.00124303,1.0,0.8303788,2.734006E-6,0.04797542,6.404738E-5,0.005877071,3.497851E-6,0.02612149,0.001379381,7.535459E-4,0.03017639,9.470669E-5,0.001552366,0.003471215,7.430411E-5,3.042005E-4,2.369634E-7,7.578781E-7,0.02948119,0.00112229,0.00255193,2.692696E-4,7.734805E-6,0.003993982,5.539616E-4,2.976942E-6,0.001129119,1.636142E-5,4.203382E-4,4.621513E-5,1.080758E-4,1.74353E-6,1.164762E-4,3.768609E-4,4.000837E-4,5.8508E-5,4.347621E-5,0.001347696,3.404514E-5,6.218228E-5,4.6778E-4,8.709781E-4,0.001244818,0.006158588,5.475444E-5,3.379989E-5,2.843932E-4,2.77197E-5,4.8817E-6,3.598627E-4,2.320912E-5,8.275648,8.183884E-5,468364.2,468364.2
5.797766E-4,15.18993,-3.169708E7,1232.267,1232.267,0.00124303,1.0,0.8301682,2.70007E-6,0.0481279,6.311992E-5,0.005877087,3.452947E-6,0.02622346,0.001388883,7.533582E-4,0.03017432,9.47765E-5,0.001563442,0.003477097,7.408274E-5,3.030613E-4,2.300899E-7,7.360722E-7,0.02947801,0.001103835,0.0025465,2.693596E-4,7.643912E-6,0.004001664,5.581184E-4,3.012965E-6,0.001134238,1.657544E-5,4.252658E-4,4.658463E-5,1.076336E-4,1.779336E-6,1.159554E-4,3.733272E-4,3.979931E-4,5.780111E-5,4.361432E-5,0.001345976,3.402845E-5,6.179749E-5,4.634766E-4,8.441201E-4,0.001236313,0.006155523,5.446398E-5,3.410608E-5,2.844762E-4,2.779427E-5,4.944873E-6,3.51721E-4,2.172271E-5,8.27463,8.183247E-5,468306.6,468306.6
6.0E-4,15.19261,-2.924519E7,1232.145,1232.145,0.00124303,1.0,0.8296933,2.62471E-6,0.04847379,6.106707E-5,0.005876991,3.35284E-6,0.02645519,0.001410631,7.528952E-4,0.03016802,9.492476E-5,0.001588727,0.00348975,7.357422E-5,3.004381E-4,2.151431E-7,6.88583E-7,0.02946775,0.001062591,0.002533664,2.695318E-4,7.440424E-6,0.004018905,5.675763E-4,3.096018E-6,0.001145879,1.707321E-5,4.366349E-4,4.740578E-5,1.065683E-4,1.86364E-6,1.147608E-4,3.652433E-4,3.931744E-4,5.619302E-5,4.392384E-5,0.001341902,3.396571E-5,6.090766E-5,4.536795E-4,7.850469E-4,0.001216892,0.006148623,5.380467E-5,3.481057E-5,2.846166E-4,2.795687E-5,5.090969E-6,3.336455E-4,1.863211E-5,8.27235,8.181803E-5,468177.5,468177.5
6.176251E-4,15.19488,-2.729779E7,1232.046,1232.046,0.00124303,1.0,0.8292952,2.562833E-6,0.04876579,5.938862E-5,0.005876771,3.270231E-6,0.02665128,0.001429203,7.524643E-4,0.03016101,9.503804E-5,0.001610246,0.003499672,7.313799E-5,2.981818E-4,2.032028E-7,6.505744E-7,0.02945578,0.001028476,0.002522257,2.69642E-4,7.271617E-6,0.004033252,5.755888E-4,3.167605E-6,0.001155737,1.750716E-5,4.464406E-4,4.807873E-5,1.056024E-4,1.938264E-6,1.137381E-4,3.583485E-4,3.890273E-4,5.483142E-5,4.418099E-5,0.001338277,3.388558E-5,6.013816E-5,4.453734E-4,7.371877E-4,0.001200362,0.006142855,5.324786E-5,3.541625E-5,2.846825E-4,2.808708E-5,5.217381E-6,3.18813E-4,1.630877E-5,8.270454,8.180583E-5,468070.3,468070.3
6.219255E-4,15.19542,-2.68471E7,1232.023,1232.023,0.00124303,1.0,0.8292002,2.54824E-6,0.04883576,5.899372E-5,0.005876699,3.250693E-6,0.02669833,0.001433683,7.523556E-4,0.03015911,9.506346E-5,0.001615425,0.003501946,7.303251E-5,2.976355E-4,2.004309E-7,6.417416E-7,0.02945246,0.0010204,0.002519446,2.696636E-4,7.231575E-6,0.004036661,5.775123E-4,3.184962E-6,0.001158103,1.761307E-5,4.488188E-4,4.823701E-5,1.053621E-4,1.95663E-6,1.13491E-4,3.566872E-4,3.880231E-4,5.450471E-5,4.424205E-5,0.001337382,3.386267E-5,5.995129E-5,4.433786E-4,7.259922E-4,0.001196384,0.006141481,5.311443E-5,3.556291E-5,2.846911E-4,2.811733E-5,5.248097E-6,3.153166E-4,1.578847E-5,8.270004,8.180291E-5,468044.8,468044.8
6.337418E-4,15.19689,-2.56549E7,1231.962,1231.962,0.00124303,1.0,0.8289432,2.509118E-6,0.04902554,5.793682E-5,0.005876468,3.198205E-6,0.02682606,0.00144589,7.520502E-4,0.03015349,9.512886E-5,0.001629518,0.003507905,7.274458E-5,2.961428E-4,1.930835E-7,6.18312E-7,0.02944258,9.986955E-4,0.002511667,2.697127E-4,7.123783E-6,0.00404585,5.827356E-4,3.232439E-6,0.001164529,1.790415E-5,4.553239E-4,4.866011E-5,1.046932E-4,2.007406E-6,1.128172E-4,3.521644E-4,3.852804E-4,5.361795E-5,4.440651E-5,0.001334907,3.379328E-5,5.943965E-5,4.3796E-4,6.961599E-4,0.001185561,0.006137768,5.27526E-5,3.596365E-5,2.847002E-4,2.819754E-5,5.332241E-6,3.059469E-4,1.444501E-5,8.268791,8.179499E-5,467976.1,467976.1
6.385535E-4,15.19748,-2.518803E7,1231.937,1231.937,0.00124303,1.0,0.8288403,2.493582E-6,0.04910181,5.751786E-5,0.005876361,3.177317E-6,0.02687744,0.00145082,7.519231E-4,0.03015106,9.515364E-5,0.0016352,0.003510215,7.262811E-5,2.955385E-4,1.901996E-7,6.091093E-7,0.02943826,9.90056E-4,0.002508477,2.697285E-4,7.080798E-6,0.004049518,5.84837E-4,3.251682E-6,0.001167114,1.802272E-5,4.579607E-4,4.882752E-5,1.044174E-4,2.028211E-6,1.125448E-4,3.5034E-4,3.841704E-4,5.326138E-5,4.447215E-5,0.001333892,3.376242E-5,5.923208E-5,4.357793E-4,6.843893E-4,0.001181199,0.006136282,5.260723E-5,3.612592E-5,2.84698E-4,2.822903E-5,5.366399E-6,3.02228E-4,1.393199E-5,8.268306,8.179181E-5,467948.7,467948.7
6.429051E-4,15.19801,-2.477468E7,1231.916,1231.916,0.00124303,1.0,0.828748,2.479723E-6,0.04917029,5.71445E-5,0.005876257,3.158664E-6,0.02692359,0.001455257,7.518069E-4,0.03014878,9.517515E-5,0.00164031,0.003512247,7.252316E-5,2.949938E-4,1.876437E-7,6.009496E-7,0.0294342,9.823401E-4,0.002505583,2.697408E-4,7.042367E-6,0.0040528,5.86725E-4,3.269042E-6,0.001169437,1.812997E-5,4.603393E-4,4.897651E-5,1.041665E-4,2.047089E-6,1.122995E-4,3.486987E-4,3.8317E-4,5.294114E-5,4.453085E-5,0.001332971,3.373326E-5,5.904476E-5,4.338198E-4,6.739276E-4,0.001177276,0.006134952,5.247673E-5,3.627223E-5,2.846931E-4,2.825693E-5,5.397239E-6,2.989115E-4,1.348415E-5,8.267872,8.178895E-5,467924.1,467924.1
6.644981E-4,15.20059,-2.284057E7,1231.814,1231.814,0.00124303,1.0,0.8283011,2.413544E-6,0.04950338,5.536619E-5,0.005875656,3.069306E-6,0.02714837,0.001476998,7.512131E-4,0.03013655,9.526911E-5,0.001665279,0.003521565,7.200775E-5,2.923154E-4,1.756525E-7,5.626287E-7,0.02941209,9.453817E-4,0.002491084,2.697746E-4,6.857699E-6,0.004068598,5.959206E-4,3.354574E-6,0.001180754,1.866242E-5,4.72057E-4,4.968246E-5,1.029014E-4,2.14163E-6,1.11096E-4,3.406746E-4,3.782559E-4,5.138303E-5,4.481328E-5,0.001328354,3.357183E-5,5.812088E-5,4.242712E-4,6.24482E-4,0.001158114,0.006128519,5.18425E-5,3.699207E-5,2.846303E-4,2.838777E-5,5.549538E-6,2.830884E-4,1.147051E-5,8.265785,8.177507E-5,467806.0,467806.0
6.70282E-4,15.20127,-2.235378E7,1231.788,1231.788,0.00124303,1.0,0.8281845,2.396515E-6,0.04959076,5.490992E-5,0.005875471,3.046238E-6,0.02720742,0.001482745,7.510495E-4,0.03013302,9.529073E-5,0.001671861,0.003523852,7.187116E-5,2.916049E-4,1.72625E-7,5.529431E-7,0.02940565,9.358454E-4,0.002487165,2.697763E-4,6.809874E-6,0.004072696,5.983363E-4,3.377317E-6,0.001183729,1.880513E-5,4.751717E-4,4.98623E-5,1.025575E-4,2.167192E-6,1.107774E-4,3.385586E-4,3.769539E-4,5.097424E-5,4.488651E-5,0.001327106,3.352411E-5,5.787503E-5,4.217617E-4,6.119036E-4,0.001153066,0.006126843,5.167629E-5,3.718319E-5,2.84603E-4,2.842076E-5,5.59013E-6,2.790214E-4,1.098529E-5,8.265243,8.177142E-5,467775.3,467775.3
6.840054E-4,15.20285,-2.124692E7,1231.729,1231.729,0.00124303,1.0,0.8279125,2.35724E-6,0.04979513,5.38594E-5,0.005874998,2.992902E-6,0.02734563,0.001496256,7.506542E-4,0.03012427,9.533611E-5,0.001687303,0.003528945,7.154951E-5,2.899306E-4,1.657327E-7,5.308774E-7,0.02938954,9.138111E-4,0.00247781,2.697684E-4,6.699062E-6,0.004082203,6.039899E-4,3.431003E-6,0.001190693,1.914389E-5,4.825216E-4,5.027365E-5,1.017343E-4,2.228229E-6,1.100279E-4,3.335942E-4,3.738892E-4,5.001855E-5,4.505638E-5,0.001324126,3.34038E-5,5.729452E-5,4.158864E-4,5.831267E-4,0.001141228,0.006122943,5.128797E-5,3.763388E-5,2.845215E-4,2.84958E-5,5.686099E-6,2.69648E-4,9.916398E-6,8.263984,8.176291E-5,467704.1,467704.1
6.940995E-4,15.204,-2.047407E7,1231.687,1231.687,0.00124303,1.0,0.8277166,2.329319E-6,0.04994286,5.311433E-5,0.005874618,2.95488E-6,0.02744564,0.001506085,7.503574E-4,0.03011749,9.536423E-5,0.001698508,0.003532402,7.131506E-5,2.887094E-4,1.609109E-7,5.154272E-7,0.02937699,8.981196E-4,0.002470881,2.697523E-4,6.619863E-6,0.004089007,6.0808E-4,3.470249E-6,0.001195735,1.939321E-5,4.878916E-4,5.056269E-5,1.011229E-4,2.273464E-6,1.09482E-4,3.299921E-4,3.716572E-4,4.932814E-5,4.517794E-5,0.00132192,3.330929E-5,5.687006E-5,4.116343E-4,5.62879E-4,0.001132643,0.006120139,5.100767E-5,3.796294E-5,2.84447E-4,2.854819E-5,5.756388E-6,2.629917E-4,9.198531E-6,8.263082,8.175676E-5,467653.0,467653.0
7.0E-4,15.20466,-2.003761E7,1231.663,1231.663,0.00124303,1.0,0.8276037,2.313363E-6,0.05002824,5.268917E-5,0.005874385,2.933111E-6,0.02750348,0.001511789,7.501817E-4,0.03011341,9.537863E-5,0.001704999,0.003534313,7.117884E-5,2.879996E-4,1.581844E-7,5.066864E-7,0.02936939,8.891434E-4,0.002466814,2.69739E-4,6.574444E-6,0.004092913,6.104447E-4,3.493096E-6,0.001198651,1.953901E-5,4.910166E-4,5.072645E-5,1.007636E-4,2.300035E-6,1.091651E-4,3.279057E-4,3.703613E-4,4.892939E-5,4.524771E-5,0.001320625,3.325181E-5,5.662295E-5,4.091755E-4,5.513888E-4,0.001127673,0.006118526,5.084586E-5,3.815435E-5,2.843981E-4,2.857778E-5,5.797357E-6,2.591907E-4,8.80364E-6,8.262564,8.175321E-5,467623.7,467623.7
7.629235E-4,15.21137,-1.599208E7,1231.439,1231.439,0.00124303,1.0,0.8264672,2.158453E-6,0.050897,4.858609E-5,0.00587143,2.720139E-6,0.02809343,0.001570823,7.482196E-4,0.03006507,9.544185E-5,0.001771673,0.003550145,6.976221E-5,2.806101E-4,1.328354E-7,4.252534E-7,0.02927793,8.017876E-4,0.002422777,2.694357E-4,6.1272E-6,0.004131486,6.34526E-4,3.732676E-6,0.001228427,2.109674E-5,5.236987E-4,5.224449E-5,9.686958E-5,2.588892E-6,1.058777E-4,3.065126E-4,3.569474E-4,4.488998E-5,4.593754E-5,0.00130661,3.254953E-5,5.403519E-5,3.841141E-4,4.431769E-4,0.001076739,0.006102368,4.920949E-5,4.015475E-5,2.836484E-4,2.885062E-5,6.229038E-6,2.224194E-4,5.526395E-6,8.257413,8.171711E-5,467332.2,467332.2
7.716578E-4,15.21226,-1.550736E7,1231.412,1231.412,0.00124303,1.0,0.8263184,2.138963E-6,0.05101199,4.8073E-5,0.00587096,2.693121E-6,0.02817169,0.001578775,7.479362E-4,0.03005776,9.543796E-5,0.001780579,0.003551743,6.957056E-5,2.796099E-4,1.297923E-7,4.154578E-7,0.02926391,7.90787E-4,0.002416584,2.693722E-4,6.070091E-6,0.004136425,6.377134E-4,3.765371E-6,0.001232382,2.131338E-5,5.281431E-4,5.242373E-5,9.632393E-5,2.629722E-6,1.054342E-4,3.036636E-4,3.551443E-4,4.435885E-5,4.602605E-5,0.001304641,3.244088E-5,5.368299E-5,3.807949E-4,4.300282E-4,0.001069956,0.006100265,4.899467E-5,4.042679E-5,2.835144E-4,2.888299E-5,6.288222E-6,2.178125E-4,5.1823E-6,8.256748,8.171234E-5,467294.6,467294.6
7.777646E-4,15.21288,-1.517798E7,1231.393,1231.393,0.00124303,1.0,0.8262156,2.125588E-6,0.05109166,4.772163E-5,0.005870624,2.674566E-6,0.02822593,0.001584301,7.477366E-4,0.03005257,9.543349E-5,0.001786758,0.003552783,6.943724E-5,2.789141E-4,1.277244E-7,4.087991E-7,0.02925394,7.832449E-4,0.002412245,2.693249E-4,6.030816E-6,0.004139823,6.39921E-4,3.788156E-6,0.001235123,2.146491E-5,5.312374E-4,5.254477E-5,9.594218E-5,2.658365E-6,1.051258E-4,3.016883E-4,3.538921E-4,4.399155E-5,4.608698E-5,0.001303261,3.236355E-5,5.343775E-5,3.784959E-4,4.210763E-4,0.001065253,0.006098813,4.884614E-5,4.061623E-5,2.834169E-4,2.890493E-5,6.329501E-6,2.146563E-4,4.954606E-6,8.25629,8.170904E-5,467268.6,467268.6
7.807246E-4,15.21317,-1.50211E7,1231.384,1231.384,0.00124303,1.0,0.8261661,2.119196E-6,0.05113005,4.75534E-5,0.005870459,2.665667E-6,0.02825208,0.001586971,7.476395E-4,0.03005004,9.54308E-5,0.001789739,0.003553265,6.937281E-5,2.78578E-4,1.267398E-7,4.056279E-7,0.02924907,7.796331E-4,0.002410139,2.693012E-4,6.011973E-6,0.004141454,6.409848E-4,3.799177E-6,0.001236445,2.153838E-5,5.327333E-4,5.260217E-5,9.575709E-5,2.672277E-6,1.049768E-4,3.007359E-4,3.532876E-4,4.381472E-5,4.611623E-5,0.001302592,3.232568E-5,5.331919E-5,3.77388E-4,4.16808E-4,0.001062985,0.006098115,4.877465E-5,4.070782E-5,2.833685E-4,2.891536E-5,6.349478E-6,2.131456E-4,4.847936E-6,8.256069,8.170745E-5,467256.1,467256.1
8.0E-4,15.21508,-1.404213E7,1231.329,1231.329,0.00124303,1.0,0.8258491,2.0787E-6,0.05137668,4.649116E-5,0.005869351,2.609248E-6,0.02842013,0.001604203,7.470012E-4,0.03003321,9.540514E-5,0.001808934,0.003556049,6.895647E-5,2.764055E-4,1.205938E-7,3.858229E-7,0.02921657,7.567964E-4,0.002396385,2.69134E-4,5.892275E-6,0.004151818,6.478155E-4,3.870594E-6,0.001244942,2.201706E-5,5.424128E-4,5.295618E-5,9.455184E-5,2.763304E-6,1.040149E-4,2.946124E-4,3.493911E-4,4.268212E-5,4.630237E-5,0.001298222,3.207313E-5,5.255198E-5,3.702736E-4,3.900996E-4,0.001048396,0.006093653,4.83169E-5,4.13007E-5,2.830358E-4,2.898015E-5,6.47909E-6,2.036021E-4,4.208096E-6,8.254664,8.169723E-5,467176.6,467176.6
8.083154E-4,15.21588,-1.364081E7,1231.306,1231.306,0.00124303,1.0,0.8257151,2.061843E-6,0.05148131,4.604992E-5,0.005868856,2.585694E-6,0.02849147,0.001611559,7.467228E-4,0.03002578,9.538977E-5,0.0018171,0.00355707,6.877852E-5,2.754771E-4,1.180784E-7,3.777126E-7,0.02920219,7.472989E-4,0.002390432,2.690553E-4,5.842195E-6,0.004156157,6.507116E-4,3.901219E-6,0.001248551,2.22237E-5,5.465555E-4,5.309854E-5,9.403228E-5,2.802797E-6,1.036042E-4,2.920123E-4,3.477313E-4,4.220345E-5,4.63804E-5,0.001296332,3.196121E-5,5.222363E-5,3.672571E-4,3.791361E-4,0.001042198,0.006091771,4.812353E-5,4.155458E-5,2.828832E-4,2.900651E-5,6.534751E-6,1.996371E-4,3.959183E-6,8.254073,8.16929E-5,467143.2,467143.2
8.114043E-4,15.21618,-1.349512E7,1231.297,1231.297,0.00124303,1.0,0.8256657,2.055674E-6,0.05151991,4.588856E-5,0.005868669,2.577062E-6,0.02851779,0.001614279,7.466189E-4,0.030023,9.53834E-5,0.001820116,0.003557422,6.871267E-5,2.751336E-4,1.171642E-7,3.747641E-7,0.02919679,7.438243E-4,0.002388218,2.69025E-4,5.823827E-6,0.004157748,6.517798E-4,3.912567E-6,0.001249883,2.230048E-5,5.480893E-4,5.314986E-5,9.38394E-5,2.817502E-6,1.034523E-4,2.910528E-4,3.47118E-4,4.202716E-5,4.640905E-5,0.001295628,3.191921E-5,5.210206E-5,3.661445E-4,3.751468E-4,0.001039911,0.006091079,4.805233E-5,4.164861E-5,2.828252E-4,2.901607E-5,6.555389E-6,1.98187E-4,3.870615E-6,8.253856,8.16913E-5,467130.9,467130.9
9.0E-4,15.22427,-9930820.0,1231.093,1231.093,0.00124303,1.0,0.824337,1.897591E-6,0.05257164,4.177842E-5,0.005862817,2.353809E-6,0.02923611,0.001689809,7.435555E-4,0.02993872,9.505861E-5,0.001902897,0.003562086,6.687847E-5,2.655799E-4,9.491937E-8,3.029175E-7,0.02903165,6.55264E-4,0.002324266,2.679525E-4,5.345856E-6,0.004199173,6.807856E-4,4.232087E-6,0.00128628,2.450677E-5,5.909374E-4,5.428876E-5,8.837051E-5,3.24591E-6,9.923463E-5,2.649326E-4,3.302559E-4,3.729897E-5,4.716011E-5,0.001275349,3.06367E-5,4.870867E-5,3.359555E-4,2.77512E-4,9.774248E-4,0.006072578,4.614483E-5,4.428314E-5,2.808881E-4,2.924322E-5,7.138765E-6,1.612751E-4,2.028128E-6,8.248098,8.164789E-5,466805.0,466805.0
9.565746E-4,15.22904,-8154098.0,1230.991,1230.991,0.00124303,1.0,0.8235648,1.813028E-6,0.05319386,3.959883E-5,0.00585866,2.232554E-6,0.02966173,0.001735777,7.415338E-4,0.02988143,9.471901E-5,0.001952323,0.003560473,6.575802E-5,2.597654E-4,8.398396E-8,2.675312E-7,0.02891818,6.084979E-4,0.002283195,2.670866E-4,5.083939E-6,0.004221808,6.978236E-4,4.430662E-6,0.001307899,2.591823E-5,6.171696E-4,5.471619E-5,8.4985E-5,3.524902E-6,9.66723E-5,2.495935E-4,3.201951E-4,3.4587E-5,4.757721E-5,0.001262346,2.97647E-5,4.663641E-5,3.182729E-4,2.293281E-4,9.404358E-4,0.006061957,4.505254E-5,4.590655E-5,2.794181E-4,2.934962E-5,7.503133E-6,1.417683E-4,1.345803E-6,8.244834,8.16223E-5,466620.2,466620.3
9.605806E-4,15.22937,-8039839.0,1230.985,1230.985,0.00124303,1.0,0.8235121,1.807457E-6,0.05323664,3.945562E-5,0.005858356,2.224513E-6,0.029691,0.001738972,7.413892E-4,0.0298773,9.469141E-5,0.00195573,0.003560247,6.568006E-5,2.593616E-4,8.328768E-8,2.652769E-7,0.02890997,6.05437E-4,0.002280285,2.670206E-4,5.06651E-6,0.00422331,6.989907E-4,4.444578E-6,0.001309388,2.60182E-5,6.189946E-4,5.473866E-5,8.474941E-5,3.544781E-6,9.649444E-5,2.485447E-4,3.195026E-4,3.440335E-5,4.760513E-5,0.001261426,2.970204E-5,4.649246E-5,3.17064E-4,2.262626E-4,9.378956E-4,0.006061236,4.497861E-5,4.601987E-5,2.793083E-4,2.935624E-5,7.528707E-6,1.404899E-4,1.307369E-6,8.244613,8.162054E-5,466607.8,466607.8
9.758135E-4,15.23061,-7618803.0,1230.961,1230.961,0.00124303,1.0,0.8233138,1.786729E-6,0.05339784,3.892351E-5,0.005857187,2.194547E-6,0.0298013,0.001751053,7.408378E-4,0.0298615,9.458237E-5,0.001968579,0.003559264,6.538525E-5,2.578358E-4,8.072505E-8,2.569788E-7,0.02887857,5.940802E-4,0.002269224,2.667644E-4,5.001505E-6,0.004228906,7.033835E-4,4.497327E-6,0.001314999,2.639834E-5,6.258955E-4,5.481528E-5,8.385903E-5,3.620498E-6,9.582234E-5,2.446009E-4,3.168928E-4,3.371479E-5,4.770946E-5,0.001257925,2.946302E-5,4.594846E-5,3.125173E-4,2.149875E-4,9.283283E-4,0.006058527,4.470149E-5,4.644883E-5,2.788843E-4,2.938038E-5,7.625684E-6,1.35744E-4,1.171077E-6,8.243785,8.161392E-5,466560.9,466560.9
9.857531E-4,15.2314,-7354688.0,1230.946,1230.946,0.00124303,1.0,0.8231863,1.773591E-6,0.0535018,3.85866E-5,0.005856414,2.175505E-6,0.02987244,0.001758879,7.404767E-4,0.02985113,9.45078E-5,0.001976873,0.003558522,6.519423E-5,2.568481E-4,7.912296E-8,2.517902E-7,0.02885793,5.869048E-4,0.002262009,2.665927E-4,4.960144E-6,0.00423246,7.062122E-4,4.531606E-6,0.001318619,2.664637E-5,6.303655E-4,5.485794E-5,8.328282E-5,3.670009E-6,9.538732E-5,2.420648E-4,3.152097E-4,3.327371E-5,4.777602E-5,0.001255642,2.93065E-5,4.559636E-5,3.095927E-4,2.079456E-4,9.221627E-4,0.006056788,4.452401E-5,4.672711E-5,2.786023E-4,2.93953E-5,7.688738E-6,1.327431E-4,1.09E-6,8.243255,8.160966E-5,466530.9,466530.9
0.001,15.23253,-6989362.0,1230.926,1230.926,0.00124303,1.0,0.823006,1.755266E-6,0.05364921,3.811719E-5,0.005855295,2.148883E-6,0.02997331,0.00177002,7.399577E-4,0.02983618,9.439638E-5,0.001988641,0.003557327,6.492225E-5,2.554431E-4,7.691723E-8,2.446457E-7,0.02882817,5.769287E-4,0.002251672,2.663409E-4,4.902251E-6,0.004237427,7.102165E-4,4.580555E-6,0.001323755,2.700183E-5,6.36728E-4,5.490944E-5,8.246364E-5,3.741103E-6,9.476851E-5,2.384796E-4,3.128239E-4,3.265247E-5,4.78694E-5,0.001252371,2.908159E-5,4.509559E-5,3.054571E-4,1.982615E-4,9.134283E-4,0.006054333,4.427408E-5,4.712379E-5,2.781913E-4,2.941562E-5,7.778813E-6,1.285678E-4,9.834923E-7,8.242509,8.160361E-5,466488.7,466488.7
0.0011,15.24007,-4808290.0,1230.81,1230.81,0.00124303,1.0,0.8218137,1.641709E-6,0.05463508,3.522033E-5,0.005847084,1.982139E-6,0.03064771,0.001845895,7.362731E-4,0.02972911,9.347651E-5,0.002067499,0.003545201,6.307006E-5,2.459211E-4,6.402352E-8,2.028695E-7,0.02861452,5.16101E-4,0.002179424,2.643948E-4,4.537777E-6,0.004268347,7.367917E-4,4.91848E-6,0.001358171,2.949302E-5,6.799391E-4,5.498489E-5,7.69529E-5,4.243326E-6,9.057429E-5,2.149075E-4,2.969259E-4,2.863552E-5,4.846384E-5,0.001229498,2.749987E-5,4.170937E-5,2.781902E-4,1.421116E-4,8.553385E-4,0.006038238,4.265886E-5,4.983803E-5,2.751073E-4,2.952784E-5,8.401477E-6,1.030046E-4,4.790251E-7,8.237653,8.156326E-5,466213.9,466213.9
