Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H9_Soln#13 (),Mole_fraction_TC4H9_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_MCPTD_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NEOC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M2_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_IC8H16_Soln#13 (),Mole_fraction_DIMEPTD_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_C12H8_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Mole_fraction_IC12H26_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
0.004582565,15.6726,-1.274193E7,1412.379,1412.379,0.001048806,1.0,0.7514508,6.363412E-6,0.1278791,2.526457E-5,7.693288E-4,9.966077E-7,0.06446019,1.662093E-6,0.03647913,2.274689E-6,5.83511E-4,4.369589E-6,0.001332551,5.47051E-4,2.83511E-5,1.426309E-8,8.380166E-9,5.170714E-11,8.055747E-11,4.284594E-5,7.511531E-7,2.01807E-6,1.2162E-6,2.442287E-7,9.640279E-4,0.001148777,4.241239E-4,0.008306486,6.249597E-5,0.001168281,5.352738E-5,7.561065E-7,5.595473E-4,2.764487E-12,3.20309E-8,2.039685E-8,2.876707E-7,3.539237E-11,4.227464E-12,1.984824E-16,4.628494E-13,0.002832255,4.652318E-5,2.221273E-4,1.479557E-4,3.0368E-6,1.253162E-4,6.639398E-5,-3.083923E-10,1.951336E-303,7.755747,6.691974E-5,438940.2,438940.2
0.0046,15.67244,-1.272637E7,1412.327,1412.327,0.001048806,1.0,0.7514378,6.358365E-6,0.1279056,2.522832E-5,7.672058E-4,9.95629E-7,0.06443185,1.660303E-6,0.03651244,2.264423E-6,5.788202E-4,4.33735E-6,0.001325087,5.437323E-4,2.821458E-5,1.424411E-8,8.253109E-9,5.085147E-11,7.921785E-11,4.210832E-5,7.403419E-7,2.004591E-6,1.211228E-6,2.439742E-7,9.631865E-4,0.001147663,4.246236E-4,0.008314554,6.208571E-5,0.001166809,5.34421E-5,7.544282E-7,5.599682E-4,2.717404E-12,3.181187E-8,2.005135E-8,2.855528E-7,3.504925E-11,2.936659E-12,1.919295E-16,4.518007E-13,0.002826521,4.640427E-5,2.226655E-4,1.478222E-4,3.027831E-6,1.253347E-4,6.655702E-5,-3.001804E-10,1.951284E-303,7.75554,6.692043E-5,438928.5,438928.5
0.004666639,15.67181,-1.266523E7,1412.128,1412.128,0.001048806,1.0,0.7513895,6.339391E-6,0.1280052,2.5093E-5,7.593282E-4,9.919608E-7,0.06432346,1.653581E-6,0.03663819,2.226468E-6,5.61465E-4,4.217998E-6,0.001297233,5.31365E-4,2.770439E-5,1.417416E-8,7.788144E-9,4.772729E-11,7.432594E-11,3.941299E-5,7.007729E-7,1.954858E-6,1.192877E-6,2.430234E-7,9.600201E-4,0.001143495,4.265081E-4,0.008345091,6.056089E-5,0.001161215,5.311783E-5,7.481412E-7,5.615513E-4,2.545862E-12,3.100624E-8,1.879173E-8,2.777385E-7,3.403026E-11,2.076987E-12,1.689017E-16,4.126738E-13,0.002804763,4.595447E-5,2.247113E-4,1.473129E-4,2.994233E-6,1.254006E-4,6.717647E-5,-2.756509E-10,1.951087E-303,7.754756,6.692309E-5,438884.2,438884.2
0.0047,15.6715,-1.263363E7,1412.029,1412.029,0.001048806,1.0,0.7513662,6.330077E-6,0.1280539,2.502713E-5,7.555218E-4,9.90166E-7,0.06426916,1.650286E-6,0.03670023,2.208208E-6,5.531083E-4,4.160487E-6,0.001283683,5.253584E-4,2.745577E-5,1.414062E-8,7.5672E-9,4.624679E-11,7.20073E-11,3.813453E-5,6.819665E-7,1.930989E-6,1.184067E-6,2.425603E-7,9.584638E-4,0.00114146,4.274364E-4,0.008360204,5.982274E-5,0.001158431,5.295651E-5,7.450679E-7,5.623289E-4,2.464772E-12,3.061934E-8,1.819586E-8,2.739879E-7,3.374954E-11,3.874457E-12,1.584855E-16,3.948044E-13,0.002793962,4.573204E-5,2.257288E-4,1.470588E-4,2.977807E-6,1.254308E-4,6.748438E-5,-2.789061E-10,1.950989E-303,7.754369,6.692444E-5,438862.2,438862.2
0.004739313,15.67112,-1.259561E7,1411.912,1411.912,0.001048806,1.0,0.7513395,6.319253E-6,0.1281105,2.495106E-5,7.511508E-4,9.88086E-7,0.06420517,1.646462E-6,0.03677257,2.187304E-6,5.435359E-4,4.094567E-6,0.001268047,5.184348E-4,2.71685E-5,1.410232E-8,7.316532E-9,4.457038E-11,6.938151E-11,3.668602E-5,6.606262E-7,1.903704E-6,1.173996E-6,2.420251E-7,9.566541E-4,0.001139105,4.285174E-4,0.008377866,5.897399E-5,0.001155166,5.276729E-5,7.415078E-7,5.632328E-4,2.373108E-12,3.01775E-8,1.752195E-8,2.697008E-7,3.339222E-11,5.783993E-12,1.47078E-16,3.750979E-13,0.002781314,4.547225E-5,2.269223E-4,1.467602E-4,2.958779E-6,1.254639E-4,6.784535E-5,-2.871436E-10,1.950875E-303,7.753916,6.692606E-5,438836.6,438836.6
0.0048,15.67053,-1.253525E7,1411.733,1411.733,0.001048806,1.0,0.7512997,6.302862E-6,0.128196,2.483683E-5,7.446379E-4,9.849451E-7,0.06410637,1.64068E-6,0.03688266,2.156288E-6,5.293201E-4,3.996582E-6,0.001244593,5.080649E-4,2.673681E-5,1.40456E-8,6.949116E-9,4.211964E-11,6.554221E-11,3.45668E-5,6.293373E-7,1.863289E-6,1.159079E-6,2.412206E-7,9.539099E-4,0.001135562,4.301595E-4,0.008404825,5.770713E-5,0.001150156,5.247707E-5,7.361377E-7,5.646026E-4,2.239402E-12,2.951777E-8,1.653835E-8,2.633528E-7,3.236933E-11,1.703495E-12,1.311432E-16,3.472951E-13,0.002761953,4.507606E-5,2.287528E-4,1.463012E-4,2.930074E-6,1.255102E-4,6.839862E-5,-2.612348E-10,1.950701E-303,7.753224,6.692858E-5,438797.5,438797.5
0.004835434,15.67018,-1.249921E7,1411.629,1411.629,0.001048806,1.0,0.7512772,6.293465E-6,0.128245,2.477185E-5,7.409612E-4,9.831503E-7,0.06404869,1.63737E-6,0.03694607,2.138847E-6,5.213202E-4,3.941402E-6,0.001231268,5.021819E-4,2.649114E-5,1.401389E-8,6.744926E-9,4.07611E-11,6.341357E-11,3.339118E-5,6.119434E-7,1.840619E-6,1.150706E-6,2.407627E-7,9.523344E-4,0.001133542,4.311037E-4,0.0084204,5.699082E-5,0.001147247,5.230867E-5,7.330701E-7,5.653887E-4,2.165432E-12,2.916008E-8,1.599388E-8,2.5979E-7,3.311217E-11,1.747532E-11,1.226909E-16,3.323972E-13,0.00275074,4.484739E-5,2.298152E-4,1.460344E-4,2.913673E-6,1.255344E-4,6.87195E-5,-3.232777E-10,1.950601E-303,7.752825,6.693008E-5,438774.9,438774.9
0.004882046,15.66971,-1.245073E7,1411.492,1411.492,0.001048806,1.0,0.7512486,6.281287E-6,0.1283083,2.468825E-5,7.362629E-4,9.808298E-7,0.06397283,1.633087E-6,0.03702853,2.116635E-6,5.111242E-4,3.871007E-6,0.001214148,4.946319E-4,2.617501E-5,1.397348E-8,6.487463E-9,3.905171E-11,6.073483E-11,3.191118E-5,5.900047E-7,1.811758E-6,1.140054E-6,2.401727E-7,9.502911E-4,0.00113094,4.323295E-4,0.008440703,5.607425E-5,0.001143441,5.208833E-5,7.291084E-7,5.664077E-4,2.072516E-12,2.867813E-8,1.530964E-8,2.552586E-7,3.178225E-11,5.193369E-12,1.124439E-16,3.141807E-13,0.00273609,4.454952E-5,2.312055E-4,1.456847E-4,2.892491E-6,1.255633E-4,6.913917E-5,-3.05939E-10,1.95047E-303,7.752305,6.693206E-5,438745.4,438745.4
0.0049,15.66953,-1.243181E7,1411.44,1411.44,0.001048806,1.0,0.7512378,6.276651E-6,0.1283324,2.465659E-5,7.344935E-4,9.799483E-7,0.06394361,1.631458E-6,0.03706,2.108291E-6,5.072921E-4,3.844533E-6,0.001207673,4.917792E-4,2.605532E-5,1.395831E-8,6.391503E-9,3.841565E-11,5.973797E-11,3.136025E-5,5.818258E-7,1.800928E-6,1.136057E-6,2.399491E-7,9.495127E-4,0.001129954,4.327969E-4,0.008448469,5.572873E-5,0.001141981,5.200383E-5,7.27604E-7,5.667958E-4,2.037985E-12,2.850099E-8,1.505527E-8,2.535585E-7,3.142591E-11,3.370573E-12,1.087416E-16,3.075511E-13,0.002730477,4.443565E-5,2.317389E-4,1.455504E-4,2.884447E-6,1.255736E-4,6.93001E-5,-2.968818E-10,1.95042E-303,7.752106,6.693283E-5,438734.1,438734.1
0.004977106,15.66875,-1.234897E7,1411.215,1411.215,0.001048806,1.0,0.751193,6.257087E-6,0.1284339,2.452403E-5,7.271431E-4,9.762383E-7,0.06381822,1.624591E-6,0.03719342,2.073758E-6,4.914196E-4,3.734775E-6,0.00118061,4.798699E-4,2.555411E-5,1.389575E-8,5.998868E-9,3.58193E-11,5.566824E-11,2.91102E-5,5.483466E-7,1.756171E-6,1.119533E-6,2.390118E-7,9.462225E-4,0.001125819,4.34774E-4,0.008481482,5.429134E-5,0.001135747,5.16432E-5,7.212759E-7,5.684355E-4,1.897272E-12,2.77719E-8,1.401824E-8,2.465332E-7,3.069508E-11,4.752549E-12,9.425381E-17,2.813374E-13,0.002706563,4.395209E-5,2.340161E-4,1.449767E-4,2.850602E-6,1.25612E-4,6.998665E-5,-2.821569E-10,1.950207E-303,7.751259,6.693618E-5,438686.3,438686.3
0.005,15.66852,-1.232385E7,1411.149,1411.149,0.001048806,1.0,0.7511802,6.251383E-6,0.1284635,2.448569E-5,7.250359E-4,9.751592E-7,0.06378102,1.622592E-6,0.03723249,2.063898E-6,4.868832E-4,3.703375E-6,0.0011728,4.76438E-4,2.540921E-5,1.387793E-8,5.888109E-9,3.508874E-11,5.452291E-11,2.847675E-5,5.388978E-7,1.743407E-6,1.114821E-6,2.387404E-7,9.452616E-4,0.001124622,4.353518E-4,0.008491181,5.387868E-5,0.001133907,5.153684E-5,7.194373E-7,5.689141E-4,1.857747E-12,2.756115E-8,1.372682E-8,2.445301E-7,3.044458E-11,4.052368E-12,9.035891E-17,2.742074E-13,0.00269952,4.381019E-5,2.346881E-4,1.448073E-4,2.840766E-6,1.256218E-4,7.018909E-5,-2.799576E-10,1.950145E-303,7.751011,6.693718E-5,438672.2,438672.2
0.005059729,15.6679,-1.225743E7,1410.976,1410.976,0.001048806,1.0,0.7511477,6.236716E-6,0.1285393,2.438779E-5,7.196935E-4,9.723916E-7,0.06368402,1.617458E-6,0.03733329,2.038974E-6,4.754095E-4,3.623878E-6,0.001152896,4.676997E-4,2.503932E-5,1.383298E-8,5.610902E-9,3.326396E-11,5.166178E-11,2.689395E-5,5.152395E-7,1.711172E-6,1.10292E-6,2.380462E-7,9.427881E-4,0.001121563,4.368398E-4,0.008516266,5.283123E-5,0.001129132,5.126089E-5,7.147229E-7,5.701461E-4,1.759157E-12,2.70336E-8,1.299966E-8,2.394732E-7,2.97903E-11,3.242637E-12,8.097904E-17,2.568686E-13,0.002681272,4.344349E-5,2.364325E-4,1.443674E-4,2.815542E-6,1.256435E-4,7.071427E-5,-2.589818E-10,1.949983E-303,7.750368,6.693981E-5,438635.8,438635.8
0.0051,15.66748,-1.221186E7,1410.861,1410.861,0.001048806,1.0,0.7511266,6.227E-6,0.1285895,2.432346E-5,7.162152E-4,9.705631E-7,0.06361869,1.614061E-6,0.03740034,2.022809E-6,4.679611E-4,3.572213E-6,0.001139853,4.619807E-4,2.479647E-5,1.38039E-8,5.43326E-9,3.209744E-11,4.983248E-11,2.588171E-5,5.000699E-7,1.690287E-6,1.095208E-6,2.375894E-7,9.411469E-4,0.001119552,4.378274E-4,0.008533003,5.214835E-5,0.001125933,5.107612E-5,7.116104E-7,5.709632E-4,1.696229E-12,2.669101E-8,1.253536E-8,2.361971E-7,2.947046E-11,3.639487E-12,7.524535E-17,2.4614E-13,0.002669069,4.31991E-5,2.376016E-4,1.440726E-4,2.798884E-6,1.256553E-4,7.106592E-5,-2.515126E-10,1.949875E-303,7.749939,6.69416E-5,438611.5,438611.5
0.0052,15.66643,-1.209627E7,1410.575,1410.575,0.001048806,1.0,0.7510768,6.203451E-6,0.1287109,2.416929E-5,7.07986E-4,9.661466E-7,0.06345674,1.605844E-6,0.03756377,1.984758E-6,4.50407E-4,3.450252E-6,0.001108721,4.48352E-4,2.421524E-5,1.373567E-8,5.021979E-9,2.940561E-11,4.561039E-11,2.354484E-5,4.649187E-7,1.641176E-6,1.077073E-6,2.364919E-7,9.371597E-4,0.001114731,4.402268E-4,0.008573975,5.052987E-5,0.001118057,5.06217E-5,7.04099E-7,5.72948E-4,1.551308E-12,2.588251E-8,1.146558E-8,2.284974E-7,2.850597E-11,1.836159E-12,6.27989E-17,2.224397E-13,0.00263911,4.260183E-5,2.404805E-4,1.433471E-4,2.75867E-6,1.256748E-4,7.193088E-5,-2.189825E-10,1.949611E-303,7.74889,6.694609E-5,438552.2,438552.2
0.005259323,15.6658,-1.20262E7,1410.407,1410.407,0.001048806,1.0,0.7510489,6.189856E-6,0.1287808,2.408142E-5,7.033671E-4,9.636068E-7,0.06336088,1.601109E-6,0.0376587,1.963524E-6,4.405966E-4,3.381959E-6,0.001091069,4.406383E-4,2.388465E-5,1.369776E-8,4.796797E-9,2.793732E-11,4.330691E-11,2.226967E-5,4.456515E-7,1.613799E-6,1.066962E-6,2.358645E-7,9.348514E-4,0.001111984,4.416152E-4,0.008597894,4.961968E-5,0.001113432,5.03551E-5,6.997833E-7,5.740968E-4,1.472427E-12,2.543351E-8,1.088302E-8,2.242059E-7,2.822634E-11,4.174232E-12,5.64734E-17,2.101377E-13,0.002621566,4.225386E-5,2.421723E-4,1.429213E-4,2.735554E-6,1.256799E-4,7.24385E-5,-2.239814E-10,1.949457E-303,7.748278,6.694878E-5,438517.5,438517.5
0.0053,15.66537,-1.197751E7,1410.292,1410.292,0.001048806,1.0,0.7510305,6.180691E-6,0.1288279,2.402266E-5,7.003088E-4,9.618981E-7,0.06329525,1.597922E-6,0.03772295,1.949515E-6,4.341179E-4,3.336797E-6,0.001079306,4.355037E-4,2.366391E-5,1.367278E-8,4.649999E-9,2.698233E-11,4.180852E-11,2.144015E-5,4.330813E-7,1.59574E-6,1.060293E-6,2.35444E-7,9.332924E-4,0.001110148,4.425524E-4,0.008614132,4.901631E-5,0.001110281,5.017359E-5,6.968822E-7,5.748728E-4,1.421186E-12,2.513427E-8,1.050449E-8,2.213764E-7,2.777572E-11,1.856782E-12,5.253612E-17,2.023753E-13,0.002609634,4.201795E-5,2.433256E-4,1.426314E-4,2.72001E-6,1.256807E-4,7.27842E-5,-2.124822E-10,1.949352E-303,7.747862,6.695063E-5,438494.0,438494.0
0.005363731,15.66468,-1.190039E7,1410.113,1410.113,0.001048806,1.0,0.7510027,6.166573E-6,0.1289003,2.393285E-5,6.956827E-4,9.59272E-7,0.06319261,1.593016E-6,0.03782229,1.928398E-6,4.243428E-4,3.268567E-6,0.0010614,4.276953E-4,2.332718E-5,1.363521E-8,4.431355E-9,2.556328E-11,3.958171E-11,2.020736E-5,4.143438E-7,1.56853E-6,1.050242E-6,2.348E-7,9.308859E-4,0.001107344,4.439979E-4,0.008639319,4.810257E-5,0.001105374,4.989127E-5,6.924251E-7,5.760705E-4,1.34513E-12,2.46886E-8,9.942523E-9,2.17114E-7,2.748298E-11,4.712001E-12,4.694178E-17,1.911796E-13,0.002591091,4.165251E-5,2.451218E-4,1.421806E-4,2.696122E-6,1.256778E-4,7.332216E-5,-2.083432E-10,1.94919E-303,7.747217,6.695355E-5,438457.5,438457.5
0.0054,15.66429,-1.1856E7,1410.012,1410.012,0.001048806,1.0,0.7509875,6.15867E-6,0.1289407,2.388298E-5,6.931401E-4,9.578048E-7,0.0631343,1.590274E-6,0.0378781,1.916831E-6,4.189834E-4,3.231108E-6,0.001051496,4.233809E-4,2.314055E-5,1.361467E-8,4.313016E-9,2.479696E-11,3.837904E-11,1.954159E-5,4.041935E-7,1.553626E-6,1.044737E-6,2.344415E-7,9.295362E-4,0.001105789,4.448078E-4,0.008653513,4.759981E-5,0.0011026,4.973175E-5,6.899369E-7,5.767424E-4,1.304103E-12,2.444E-8,9.639318E-9,2.147792E-7,2.711685E-11,2.080508E-12,4.405008E-17,1.853085E-13,0.002580624,4.144686E-5,2.461381E-4,1.41926E-4,2.682781E-6,1.256738E-4,7.362626E-5,-1.99982E-10,1.949099E-303,7.746854,6.695522E-5,438436.9,438436.9
0.0055,15.66321,-1.17321E7,1409.735,1409.735,0.001048806,1.0,0.7509475,6.137347E-6,0.1290498,2.374982E-5,6.864447E-4,9.538568E-7,0.06297396,1.582886E-6,0.03802939,1.886508E-6,4.049141E-4,3.132586E-6,0.0010252,4.119394E-4,2.264365E-5,1.356096E-8,4.007553E-9,2.282473E-11,3.528332E-11,1.782809E-5,3.779612E-7,1.514556E-6,1.030302E-6,2.334811E-7,9.258845E-4,0.001101643,4.469953E-4,0.00869215,4.627403E-5,0.001095015,4.929615E-5,6.832451E-7,5.785609E-4,1.198647E-12,2.379591E-8,8.859789E-9,2.086612E-7,2.663178E-11,4.171855E-12,3.702113E-17,1.707478E-13,0.002552069,4.088812E-5,2.489191E-4,1.412312E-4,2.646888E-6,1.256544E-4,7.445733E-5,-2.001706E-10,1.94885E-303,7.745866,6.695984E-5,438381.0,438381.0
0.005579718,15.66235,-1.16318E7,1409.516,1409.516,0.001048806,1.0,0.7509177,6.120827E-6,0.1291342,2.364806E-5,6.814259E-4,9.508071E-7,0.06284662,1.577172E-6,0.03814733,1.863911E-6,3.944098E-4,3.058834E-6,0.001005269,4.032814E-4,2.22656E-5,1.352102E-8,3.78463E-9,2.1391E-11,3.303245E-11,1.658262E-5,3.58783E-7,1.485425E-6,1.019537E-6,2.327438E-7,9.230443E-4,0.001098485,4.486921E-4,0.008722436,4.527844E-5,0.001089037,4.895339E-5,6.780816E-7,5.799762E-4,1.122107E-12,2.331271E-8,8.293865E-9,2.041029E-7,2.599502E-11,1.864506E-12,3.22893E-17,1.606669E-13,0.002529627,4.045132E-5,2.511138E-4,1.406852E-4,2.619176E-6,1.256304E-4,7.511209E-5,-1.855005E-10,1.948655E-303,7.745092,6.696354E-5,438337.2,438337.2
0.0056,15.66213,-1.160608E7,1409.461,1409.461,0.001048806,1.0,0.7509104,6.116691E-6,0.1291553,2.362277E-5,6.801926E-4,9.500447E-7,0.0628143,1.575743E-6,0.03817696,1.858376E-6,3.918341E-4,3.040722E-6,0.001000341,4.011423E-4,2.217192E-5,1.351124E-8,3.73067E-9,2.104469E-11,3.248873E-11,1.628184E-5,3.541356E-7,1.478287E-6,1.016899E-6,2.3256E-7,9.223314E-4,0.001097702,4.491172E-4,0.008730069,4.503354E-5,0.001087525,4.886682E-5,6.767914E-7,5.803316E-4,1.103635E-12,2.31941E-8,8.157269E-9,2.029864E-7,2.584299E-11,1.342149E-12,3.119445E-17,1.582963E-13,0.002523963,4.03414E-5,2.51669E-4,1.405475E-4,2.612249E-6,1.256231E-4,7.527759E-5,-1.804092E-10,1.948606E-303,7.744897,6.696448E-5,438326.1,438326.1
0.005667675,15.66139,-1.151957E7,1409.277,1409.277,0.001048806,1.0,0.7508867,6.103062E-6,0.1292247,2.354003E-5,6.761945E-4,9.475414E-7,0.06270666,1.571039E-6,0.03827482,1.840481E-6,3.834983E-4,2.982031E-6,9.842821E-4,3.941768E-4,2.18661E-5,1.34797E-8,3.557885E-9,1.993778E-11,3.075064E-11,1.532056E-5,3.392406E-7,1.455203E-6,1.008363E-6,2.319572E-7,9.199792E-4,0.001095145,4.505174E-4,0.008755342,4.423902E-5,0.001082509,4.857975E-5,6.725496E-7,5.815048E-4,1.044626E-12,2.281702E-8,7.720887E-9,1.99376E-7,2.580013E-11,6.773113E-12,2.781856E-17,1.508793E-13,0.002505188,3.997794E-5,2.535131E-4,1.400912E-4,2.589468E-6,1.255953E-4,7.582677E-5,-1.837291E-10,1.948444E-303,7.744251,6.696763E-5,438289.6,438289.6
0.005694481,15.6611,-1.14854E7,1409.205,1409.205,0.001048806,1.0,0.7508777,6.097752E-6,0.1292518,2.350796E-5,6.746617E-4,9.465598E-7,0.06266411,1.569206E-6,0.03831314,1.83364E-6,3.803083E-4,2.959542E-6,9.780893E-4,3.914927E-4,2.174792E-5,1.346768E-8,3.492562E-9,1.952013E-11,3.00948E-11,1.495793E-5,3.336031E-7,1.446374E-6,1.005097E-6,2.317231E-7,9.19059E-4,0.001094156,4.510641E-4,0.008765266,4.393413E-5,0.001080534,4.846684E-5,6.70897E-7,5.819641E-4,1.022376E-12,2.266699E-8,7.55633E-9,1.979954E-7,2.568765E-11,6.254726E-12,2.659472E-17,1.481474E-13,0.002497807,3.983544E-5,2.542398E-4,1.399119E-4,2.58059E-6,1.255829E-4,7.604298E-5,-1.972016E-10,1.94838E-303,7.743997,6.696888E-5,438275.2,438275.2
0.0057,15.66104,-1.147831E7,1409.19,1409.19,0.001048806,1.0,0.7508759,6.096662E-6,0.1292573,2.35014E-5,6.743494E-4,9.463596E-7,0.06265536,1.56883E-6,0.03832099,1.832248E-6,3.796588E-4,2.95496E-6,9.768252E-4,3.909449E-4,2.172378E-5,1.346523E-8,3.479311E-9,1.943546E-11,2.996184E-11,1.488443E-5,3.324591E-7,1.444575E-6,1.004433E-6,2.316751E-7,9.188703E-4,0.001093955,4.511762E-4,0.008767304,4.387199E-5,0.001080128,4.844365E-5,6.705585E-7,5.820583E-4,1.017867E-12,2.263635E-8,7.522979E-9,1.977143E-7,2.558607E-11,5.241348E-12,2.634983E-17,1.475977E-13,0.002496291,3.98062E-5,2.543891E-4,1.398751E-4,2.578771E-6,1.255803E-4,7.60874E-5,-1.948518E-10,1.948367E-303,7.743945,6.696914E-5,438272.3,438272.3
0.005782987,15.66013,-1.137113E7,1408.967,1408.967,0.001048806,1.0,0.7508492,6.080492E-6,0.1293396,2.340473E-5,6.697909E-4,9.433916E-7,0.06252406,1.563258E-6,0.03843794,1.811977E-6,3.701929E-4,2.888083E-6,9.58277E-4,3.829124E-4,2.136889E-5,1.342956E-8,3.288319E-9,1.821725E-11,2.804867E-11,1.382708E-5,3.159525E-7,1.41838E-6,9.94743E-7,2.309662E-7,9.160641E-4,0.001090984,4.528387E-4,0.008797702,4.29643E-5,0.00107406,4.809713E-5,6.655434E-7,5.834601E-4,9.53016E-13,2.220113E-8,7.043324E-9,1.936205E-7,2.493797E-11,2.24859E-12,2.295122E-17,1.398516E-13,0.002473649,3.937053E-5,2.566243E-4,1.393259E-4,2.551818E-6,1.255363E-4,7.675167E-5,-1.853406E-10,1.948171E-303,7.743169,6.697301E-5,438228.3,438228.3
0.0058,15.65995,-1.134905E7,1408.922,1408.922,0.001048806,1.0,0.7508439,6.077227E-6,0.1293562,2.338535E-5,6.688874E-4,9.427928E-7,0.06249721,1.562134E-6,0.03846163,1.807971E-6,3.683199E-4,2.874832E-6,9.545784E-4,3.813118E-4,2.129797E-5,1.342253E-8,3.251002E-9,1.797971E-11,2.76756E-11,1.362097E-5,3.127233E-7,1.413201E-6,9.928259E-7,2.308237E-7,9.154958E-4,0.001090391,4.531745E-4,0.00880388,4.278423E-5,0.001072824,4.802661E-5,6.645322E-7,5.837442E-4,9.403782E-13,2.211672E-8,6.949847E-9,1.92811E-7,2.498653E-11,4.408699E-12,2.23156E-17,1.383765E-13,0.002469043,3.928214E-5,2.570801E-4,1.392143E-4,2.546381E-6,1.255264E-4,7.6887E-5,-1.933303E-10,1.948132E-303,7.743011,6.697381E-5,438219.4,438219.4
0.005850546,15.6594,-1.128322E7,1408.787,1408.787,0.001048806,1.0,0.7508287,6.067623E-6,0.129405,2.332863E-5,6.662645E-4,9.410333E-7,0.06241758,1.558829E-6,0.03853146,1.796366E-6,3.628892E-4,2.836361E-6,9.437977E-4,3.766484E-4,2.109092E-5,1.340213E-8,3.143724E-9,1.729774E-11,2.660447E-11,1.30294E-5,3.034316E-7,1.398181E-6,9.872663E-7,2.304055E-7,9.138218E-4,0.001088657,4.54162E-4,0.008822122,4.226117E-5,0.001069167,4.781816E-5,6.615614E-7,5.845816E-4,9.041093E-13,2.186637E-8,6.681573E-9,1.904642E-7,2.473012E-11,3.579426E-12,2.054034E-17,1.342069E-13,0.00245543,3.902143E-5,2.584293E-4,1.388848E-4,2.530405E-6,1.254951E-4,7.728733E-5,-1.95324E-10,1.948015E-303,7.742545,6.697617E-5,438193.1,438193.1
0.0059,15.65886,-1.121855E7,1408.656,1408.656,0.001048806,1.0,0.7508143,6.058361E-6,0.1294521,2.327431E-5,6.637819E-4,9.393379E-7,0.06233988,1.555645E-6,0.03859899,1.785412E-6,3.577572E-4,2.799944E-6,9.335338E-4,3.722114E-4,2.089335E-5,1.338288E-8,3.043589E-9,1.66624E-11,2.560651E-11,1.247849E-5,2.947468E-7,1.383989E-6,9.820113E-7,2.300036E-7,9.122033E-4,0.001087003,4.551141E-4,0.008839818,4.176567E-5,0.001065611,4.761569E-5,6.587006E-7,5.85392E-4,8.703365E-13,2.1631E-8,6.431757E-9,1.882474E-7,2.443492E-11,2.857645E-12,1.895152E-17,1.304061E-13,0.002442212,3.876894E-5,2.597426E-4,1.385653E-4,2.515015E-6,1.254619E-4,7.76766E-5,-1.872588E-10,1.947901E-303,7.742094,6.697848E-5,438167.5,438167.5
