Time_Soln#4 (sec),Volume_Soln#4 (cm3),Volumetric_heat_production_rate_Soln#4 (erg/cm3-sec),Surface_temperature_Soln#4 (K),Temperature_Soln#4 (K),Mass_Soln#4 (g),Pressure_Soln#4 (atm),Mole_fraction_H2_Soln#4 (),Mole_fraction_CH4_Soln#4 (),Mole_fraction_CH3_Soln#4 (),Mole_fraction_C2H6_Soln#4 (),Mole_fraction_C2H5_Soln#4 (),Mole_fraction_C2H4_Soln#4 (),Mole_fraction_C2H2_Soln#4 (),Mole_fraction_C3H8_Soln#4 (),Mole_fraction_C3H6_Soln#4 (),Mole_fraction_C3H5-A_Soln#4 (),Mole_fraction_C3H4-P_Soln#4 (),Mole_fraction_C3H4-A_Soln#4 (),Mole_fraction_NC4H10_Soln#4 (),Mole_fraction_IC4H10_Soln#4 (),Mole_fraction_TC4H9_Soln#4 (),Mole_fraction_IC4H8_Soln#4 (),Mole_fraction_IC4H7_Soln#4 (),Mole_fraction_C4H8-1_Soln#4 (),Mole_fraction_C4H8-2_Soln#4 (),Mole_fraction_C4H71-3_Soln#4 (),Mole_fraction_C4H6_Soln#4 (),Mole_fraction_C4H4_Soln#4 (),Mole_fraction_C6H6_Soln#4 (),Mole_fraction_FULVENE_Soln#4 (),Mole_fraction_C5H6_Soln#4 (),Mole_fraction_MCPTD_Soln#4 (),Mole_fraction_NEOC5H12_Soln#4 (),Mole_fraction_NC5H10_Soln#4 (),Mole_fraction_B1M2_Soln#4 (),Mole_fraction_B1M3_Soln#4 (),Mole_fraction_B2M2_Soln#4 (),Mole_fraction_CYC5H8_Soln#4 (),Mole_fraction_LC5H8_Soln#4 (),Mole_fraction_DIALLYL_Soln#4 (),Mole_fraction_CYC6H8_Soln#4 (),Mole_fraction_CYC6H10_Soln#4 (),Mole_fraction_NC6H12_Soln#4 (),Mole_fraction_NC7H14_Soln#4 (),Mole_fraction_IC8H16_Soln#4 (),Mole_fraction_DIMEPTD_Soln#4 (),Mole_fraction_C7H8_Soln#4 (),Mole_fraction_C7H7_Soln#4 (),Mole_fraction_STILB_Soln#4 (),Mole_fraction_C6H5C2H3_Soln#4 (),Mole_fraction_C6H5C2H5_Soln#4 (),Mole_fraction_XYLENE_Soln#4 (),Mole_fraction_INDENE_Soln#4 (),Mole_fraction_NPBENZ_Soln#4 (),Mole_fraction_NC10H20_Soln#4 (),Mole_fraction_IC12H26_Soln#4 (),Molecular_weight_Soln#4 (g/mole),Mass_density_Soln#4 (g/cm3),Unburned_hydrocarbons_Soln#4 (ppm),Volatile_organic_compounds_Soln#4 (ppm)
2.35121E-5,14.98229,-1.185469E9,1144.858,1144.858,0.001459209,1.0,0.9419867,9.337099E-4,2.122026E-4,1.084003E-4,1.647507E-5,4.402757E-4,7.455926E-7,2.221787E-5,0.001083525,2.258083E-5,8.026176E-7,6.828002E-5,4.146872E-6,1.410543E-5,1.751988E-5,0.00112791,1.850463E-4,1.124283E-4,3.916391E-6,3.56014E-5,1.078204E-4,3.811976E-8,1.531792E-5,4.926356E-10,1.142183E-7,4.158796E-8,2.604523E-6,5.114903E-5,1.29711E-6,4.856699E-6,3.44043E-8,1.784302E-10,7.382467E-5,1.782347E-6,8.790738E-9,3.004214E-9,4.88699E-6,9.554314E-5,0.01868334,1.339905E-4,0.007853566,2.618515E-5,2.468535E-10,1.420872E-9,2.492633E-6,9.078643E-8,5.129931E-10,4.403991E-7,0.009953158,0.01657518,9.14971,9.739518E-5,517832.1,517832.1
2.424529E-5,14.9821,-1.176154E9,1144.714,1144.714,0.001459209,1.0,0.9418729,9.718947E-4,2.119217E-4,1.132251E-4,1.644802E-5,4.574905E-4,7.980074E-7,2.325448E-5,0.001121086,2.261117E-5,8.667316E-7,7.093283E-5,4.335191E-6,1.458923E-5,1.747176E-5,0.00116796,1.904245E-4,1.170976E-4,4.143373E-6,3.601714E-5,1.12475E-4,4.203061E-8,1.593377E-5,5.530359E-10,1.235375E-7,4.463393E-8,2.713743E-6,5.314124E-5,1.387324E-6,5.147191E-6,3.702399E-8,1.956112E-10,7.669372E-5,1.86816E-6,9.601598E-9,3.295604E-9,5.050638E-6,9.916524E-5,0.01866405,1.391547E-4,0.007851127,2.69267E-5,2.857281E-10,1.603155E-9,2.677761E-6,9.49459E-8,5.655849E-10,4.728052E-7,0.009935251,0.01655529,9.148679,9.739646E-5,517773.8,517773.8
2.433056E-5,14.98207,-1.175085E9,1144.698,1144.698,0.001459209,1.0,0.9418597,9.763293E-4,2.11884E-4,1.137853E-4,1.644453E-5,4.594893E-4,8.041929E-7,2.337484E-5,0.001125442,2.261425E-5,8.743331E-7,7.124057E-5,4.357044E-6,1.464537E-5,1.746603E-5,0.001172608,1.910462E-4,1.176394E-4,4.169936E-6,3.606322E-5,1.130165E-4,4.250008E-8,1.600533E-5,5.603484E-10,1.246433E-7,4.499467E-8,2.726412E-6,5.33724E-5,1.397968E-6,5.181145E-6,3.733419E-8,1.976658E-10,7.702655E-5,1.878103E-6,9.698174E-9,3.330541E-9,5.069609E-6,9.958509E-5,0.01866181,1.397535E-4,0.007850844,2.701159E-5,2.905111E-10,1.625303E-9,2.699608E-6,9.543061E-8,5.718985E-10,4.766276E-7,0.009933175,0.01655298,9.14856,9.73966E-5,517767.0,517767.0
2.44196E-5,14.98205,-1.173968E9,1144.68,1144.68,0.001459209,1.0,0.9418459,9.809592E-4,2.118436E-4,1.143701E-4,1.644081E-5,4.615759E-4,8.106725E-7,2.350049E-5,0.001129989,2.261739E-5,8.823036E-7,7.156178E-5,4.379854E-6,1.470398E-5,1.746002E-5,0.00117746,1.916947E-4,1.18205E-4,4.197709E-6,3.611085E-5,1.135819E-4,4.299365E-8,1.608005E-5,5.680498E-10,1.25803E-7,4.537286E-8,2.739636E-6,5.361368E-5,1.409118E-6,5.216641E-6,3.765937E-8,1.998242E-10,7.737396E-5,1.888479E-6,9.799535E-9,3.367262E-9,5.089409E-6,1.000233E-4,0.01865948,1.403786E-4,0.00785055,2.709994E-5,2.955658E-10,1.648648E-9,2.722492E-6,9.593702E-8,5.785362E-10,4.806313E-7,0.009931007,0.01655057,9.148435,9.739676E-5,517760.0,517760.0
2.463755E-5,14.98199,-1.171248E9,1144.638,1144.638,0.001459209,1.0,0.9418123,9.922859E-4,2.117403E-4,1.158007E-4,1.643141E-5,4.666801E-4,8.266184E-7,2.380785E-5,0.001141108,2.262467E-5,9.019526E-7,7.234729E-5,4.435638E-6,1.48473E-5,1.744519E-5,0.001189327,1.932784E-4,1.195881E-4,4.265827E-6,3.622533E-5,1.149659E-4,4.421606E-8,1.626289E-5,5.871835E-10,1.286628E-7,4.630483E-8,2.771972E-6,5.420374E-5,1.436557E-6,5.30368E-6,3.846065E-8,2.051621E-10,7.822351E-5,1.913839E-6,1.004982E-8,3.458169E-9,5.137814E-6,1.010944E-4,0.01865376,1.419069E-4,0.00784983,2.731493E-5,3.081994E-10,1.706725E-9,2.778806E-6,9.717749E-8,5.949756E-10,4.904819E-7,0.009925706,0.01654469,9.14813,9.739712E-5,517742.7,517742.7
2.492087E-5,14.98192,-1.167738E9,1144.583,1144.583,0.001459209,1.0,0.9417685,0.001006996,2.11597E-4,1.176583E-4,1.641857E-5,4.733083E-4,8.475246E-7,2.420694E-5,0.001155538,2.263337E-5,9.277845E-7,7.336676E-5,4.508045E-6,1.503336E-5,1.742569E-5,0.001204732,1.953295E-4,1.213835E-4,4.354689E-6,3.636979E-5,1.16765E-4,4.583514E-8,1.650042E-5,6.126524E-10,1.324244E-7,4.752938E-8,2.813937E-6,5.496964E-5,1.472527E-6,5.417128E-6,3.951332E-8,2.122159E-10,7.932611E-5,1.946725E-6,1.037972E-8,3.578495E-9,5.200615E-6,1.02484E-4,0.01864634,1.438902E-4,0.007848897,2.75917E-5,3.251775E-10,1.784201E-9,2.852628E-6,9.879179E-8,6.167494E-10,5.033916E-7,0.009918828,0.01653705,9.147734,9.73976E-5,517720.3,517720.3
2.515253E-5,14.98186,-1.164886E9,1144.538,1144.538,0.001459209,1.0,0.9417328,0.001019013,2.114725E-4,1.191753E-4,1.640756E-5,4.787218E-4,8.647702E-7,2.453287E-5,0.001167316,2.263986E-5,9.491536E-7,7.419897E-5,4.567154E-6,1.518529E-5,1.740955E-5,0.001217312,1.970002E-4,1.228493E-4,4.42759E-6,3.648427E-5,1.18236E-4,4.718487E-8,1.669452E-5,6.339925E-10,1.355377E-7,4.854183E-8,2.84819E-6,5.559491E-5,1.502196E-6,5.510142E-6,4.03835E-8,2.18082E-10,8.022618E-5,1.973548E-6,1.065334E-8,3.678736E-9,5.251861E-6,1.036177E-4,0.01864029,1.455088E-4,0.007848137,2.781573E-5,3.395434E-10,1.849265E-9,2.913514E-6,1.001133E-7,6.349003E-10,5.140361E-7,0.009913213,0.01653081,9.147411,9.739798E-5,517702.0,517702.0
2.577263E-5,14.98171,-1.157339E9,1144.418,1144.418,0.001459209,1.0,0.9416375,0.001051124,2.1111E-4,1.232275E-4,1.637612E-5,4.931845E-4,9.115744E-7,2.540339E-5,0.001198753,2.265482E-5,1.007409E-6,7.64203E-5,4.724932E-6,1.559097E-5,1.736562E-5,0.001250906,2.014447E-4,1.267624E-4,4.623744E-6,3.677543E-5,1.221723E-4,5.091022E-8,1.721351E-5,6.933677E-10,1.440319E-7,5.129974E-8,2.939599E-6,5.726409E-5,1.582705E-6,5.760096E-6,4.275307E-8,2.342095E-10,8.262869E-5,2.045035E-6,1.140233E-8,3.955123E-9,5.388569E-6,1.066414E-4,0.01862411,1.498277E-4,0.007846113,2.840554E-5,3.801414E-10,2.030955E-9,3.078693E-6,1.036563E-7,6.849927E-10,5.429014E-7,0.009898229,0.01651417,9.146549,9.739899E-5,517653.3,517653.3
2.681592E-5,14.98145,-1.144909E9,1144.218,1144.218,0.001459209,1.0,0.941478,0.00110496,2.104148E-4,1.300142E-4,1.631735E-5,5.174211E-4,9.923938E-7,2.686108E-5,0.001251341,2.26731E-5,1.108855E-6,8.013629E-5,4.988817E-6,1.627028E-5,1.728959E-5,0.001307164,2.088311E-4,1.333102E-4,4.956825E-6,3.721757E-5,1.287883E-4,5.755365E-8,1.808459E-5,8.008529E-10,1.588467E-7,5.60964E-8,3.092435E-6,6.005696E-5,1.721685E-6,6.183436E-6,4.687113E-8,2.627502E-10,8.664782E-5,2.164252E-6,1.271644E-8,4.447099E-9,5.617033E-6,1.116916E-4,0.01859704,1.570482E-4,0.007842741,2.936591E-5,4.55819E-10,2.362173E-9,3.363619E-6,1.096344E-7,7.742898E-10,5.926506E-7,0.009873171,0.01648632,9.145108,9.740064E-5,517571.7,517571.7
2.715822E-5,14.98137,-1.140898E9,1144.153,1144.153,0.001459209,1.0,0.9414259,0.001122568,2.101663E-4,1.322317E-4,1.629668E-5,5.253451E-4,1.019461E-6,2.733727E-5,0.00126851,2.26775E-5,1.14306E-6,8.134943E-5,5.074936E-6,1.649225E-5,1.726416E-5,0.001325548,2.112297E-4,1.354481E-4,5.066859E-6,3.735034E-5,1.309563E-4,5.983696E-8,1.836976E-5,8.382296E-10,1.638481E-7,5.771238E-8,3.142305E-6,6.096884E-5,1.768222E-6,6.322967E-6,4.825748E-8,2.724982E-10,8.795995E-5,2.203066E-6,1.316208E-8,4.615958E-9,5.691561E-6,1.133381E-4,0.01858819,1.594042E-4,0.007841644,2.96724E-5,4.827437E-10,2.477997E-9,3.458939E-6,1.115997E-7,8.049672E-10,6.092824E-7,0.009864992,0.01647723,9.144637,9.740116E-5,517545.0,517545.0
2.722925E-5,14.98136,-1.140075E9,1144.14,1144.14,0.001459209,1.0,0.9414151,0.001126218,2.101136E-4,1.326913E-4,1.629231E-5,5.269876E-4,1.025111E-6,2.743595E-5,0.001272068,2.267832E-5,1.150214E-6,8.160079E-5,5.092777E-6,1.653825E-5,1.725885E-5,0.001329358,2.117259E-4,1.358911E-4,5.089739E-6,3.737717E-5,1.31406E-4,6.031725E-8,1.842889E-5,8.461183E-10,1.648945E-7,5.805031E-8,3.152636E-6,6.115779E-5,1.777936E-6,6.351956E-6,4.854732E-8,2.745447E-10,8.823182E-5,2.211101E-6,1.325544E-8,4.651463E-9,5.707E-6,1.136791E-4,0.01858636,1.598923E-4,0.007841417,2.973547E-5,4.884643E-10,2.502483E-9,3.478829E-6,1.120078E-7,8.11419E-10,6.127523E-7,0.009863297,0.01647535,9.144539,9.740127E-5,517539.5,517539.5
2.785298E-5,14.98121,-1.132864E9,1144.022,1144.022,0.001459209,1.0,0.9413205,0.001158216,2.096353E-4,1.367176E-4,1.625289E-5,5.413838E-4,1.075218E-6,2.830038E-5,0.001303226,2.26844E-5,1.213864E-6,8.380224E-5,5.248985E-6,1.694135E-5,1.721193E-5,0.001362745,2.160605E-4,1.39771E-4,5.291195E-6,3.760223E-5,1.353515E-4,6.463112E-8,1.894752E-5,9.173738E-10,1.742102E-7,6.105589E-8,3.24309E-6,6.281264E-5,1.864067E-6,6.606954E-6,5.112418E-8,2.928683E-10,9.061291E-5,2.281375E-6,1.408827E-8,4.970171E-9,5.842171E-6,1.166638E-4,0.0185703,1.641659E-4,0.007839433,3.028161E-5,5.407174E-10,2.724277E-9,3.65509E-6,1.15594E-7,8.693505E-10,6.434902E-7,0.009848457,0.01645885,9.143685,9.740221E-5,517491.2,517491.2
2.990637E-5,14.98076,-1.109861E9,1143.639,1143.639,0.001459209,1.0,0.941012,0.001262836,2.078987E-4,1.498512E-4,1.611205E-5,5.884248E-4,1.246108E-6,3.111829E-5,0.001404794,2.269251E-5,1.43353E-6,9.09756E-5,5.75725E-6,1.825743E-5,1.705407E-5,0.00147176,2.300491E-4,1.524137E-4,5.96079E-6,3.82224E-5,1.482896E-4,8.005675E-8,2.064634E-5,1.177364E-9,2.064317E-7,7.142155E-8,3.537429E-6,6.820496E-5,2.157708E-6,7.450461E-6,5.999599E-8,3.575956E-10,9.83717E-5,2.509075E-6,1.698931E-8,6.107446E-9,6.282126E-6,1.263647E-4,0.0185179,1.780768E-4,0.007833008,3.19853E-5,7.392562E-10,3.541993E-9,4.254299E-6,1.2743E-7,1.076179E-9,7.478531E-7,0.009800119,0.01640506,9.140902,9.740517E-5,517333.7,517333.7
3.005293E-5,14.98073,-1.10826E9,1143.612,1143.612,0.001459209,1.0,0.9409902,0.001270259,2.07767E-4,1.507811E-4,1.610147E-5,5.917607E-4,1.258641E-6,3.131768E-5,0.001411983,2.269254E-5,1.449788E-6,9.148313E-5,5.793159E-6,1.835071E-5,1.704265E-5,0.001479487,2.310311E-4,1.533082E-4,6.008894E-6,3.826016E-5,1.492095E-4,8.123047E-8,2.076705E-5,1.197444E-9,2.088206E-7,7.218856E-8,3.558228E-6,6.858645E-5,2.179237E-6,7.510811E-6,6.065149E-8,3.624732E-10,9.892065E-5,2.525108E-6,1.720549E-8,6.193855E-9,6.313229E-6,1.270497E-4,0.01851419,1.790602E-4,0.007832555,3.210152E-5,7.550549E-10,3.605649E-9,4.298113E-6,1.282761E-7,1.091892E-9,7.554765E-7,0.0097967,0.01640125,9.140705,9.740537E-5,517322.5,517322.5
3.038949E-5,14.98065,-1.104601E9,1143.55,1143.55,0.001459209,1.0,0.9409401,0.001287282,2.074615E-4,1.529125E-4,1.607696E-5,5.994104E-4,1.287587E-6,3.177466E-5,0.001428462,2.269239E-5,1.487407E-6,9.264637E-5,5.875429E-6,1.856458E-5,1.70164E-5,0.001497204,2.332782E-4,1.553582E-4,6.119478E-6,3.834386E-5,1.5132E-4,8.396265E-8,2.104399E-5,1.244331E-9,2.143504E-7,7.396334E-8,3.605885E-6,6.946078E-5,2.228954E-6,7.649437E-6,6.216774E-8,3.73803E-10,1.001788E-4,2.561818E-6,1.770639E-8,6.394937E-9,6.384504E-6,1.286188E-4,0.01850567,1.813137E-4,0.00783152,3.236577E-5,7.92182E-10,3.754546E-9,4.399226E-6,1.302196E-7,1.128455E-9,7.730653E-7,0.009788864,0.01639252,9.140254,9.740584E-5,517297.0,517297.0
3.046236E-5,14.98064,-1.103813E9,1143.537,1143.537,0.001459209,1.0,0.9409293,0.001290964,2.073948E-4,1.533733E-4,1.607162E-5,6.010646E-4,1.293884E-6,3.187343E-5,0.001432024,2.269232E-5,1.495604E-6,9.289781E-5,5.893207E-6,1.861083E-5,1.70107E-5,0.001501035,2.337632E-4,1.558013E-4,6.143445E-6,3.836144E-5,1.517766E-4,8.456101E-8,2.110389E-5,1.254626E-9,2.155557E-7,7.435007E-8,3.616184E-6,6.964976E-5,2.239769E-6,7.679456E-6,6.249804E-8,3.762797E-10,1.004508E-4,2.569746E-6,1.781566E-8,6.438964E-9,6.399908E-6,1.289578E-4,0.01850383,1.818007E-4,0.007831296,3.242251E-5,8.00378E-10,3.787288E-9,4.421208E-6,1.306405E-7,1.13646E-9,7.768885E-7,0.00978717,0.01639063,9.140156,9.740594E-5,517291.4,517291.5
3.169509E-5,14.98038,-1.090664E9,1143.312,1143.312,0.001459209,1.0,0.940747,0.00135301,2.062402E-4,1.611279E-4,1.597945E-5,6.289365E-4,1.401993E-6,3.353512E-5,0.001491984,2.268933E-5,1.637047E-6,9.712857E-5,6.19201E-6,1.938983E-5,1.691404E-5,0.001565565,2.418883E-4,1.632563E-4,6.549946E-6,3.863091E-5,1.594788E-4,9.505321E-8,2.211447E-5,1.436632E-9,2.363736E-7,8.10239E-8,3.789324E-6,7.282927E-5,2.425411E-6,8.187368E-6,6.819261E-8,4.194565E-10,1.050269E-4,2.702762E-6,1.970777E-8,7.210423E-9,6.659004E-6,1.346554E-4,0.01847285,1.899914E-4,0.007827545,3.335676E-5,9.477296E-10,4.368794E-9,4.797791E-6,1.377641E-7,1.276652E-9,8.423446E-7,0.009758675,0.01635887,9.138514,9.74076E-5,517198.5,517198.5
3.205231E-5,14.98031,-1.086917E9,1143.247,1143.247,0.001459209,1.0,0.9406944,0.001370908,2.058977E-4,1.633609E-4,1.59522E-5,6.369735E-4,1.433863E-6,3.401335E-5,0.001509253,2.268792E-5,1.678988E-6,9.834655E-5,6.277913E-6,1.96144E-5,1.688594E-5,0.001584168,2.44215E-4,1.654022E-4,6.668066E-6,3.869976E-5,1.617028E-4,9.822353E-8,2.240629E-5,1.492136E-9,2.425536E-7,8.300331E-8,3.839116E-6,7.374444E-5,2.480123E-6,8.334506E-6,6.987963E-8,4.324131E-10,1.063443E-4,2.740923E-6,2.027106E-8,7.443341E-9,6.733562E-6,1.362932E-4,0.01846392,1.923479E-4,0.007826468,3.361874E-5,9.935328E-10,4.547079E-9,4.9085E-6,1.398294E-7,1.318948E-9,8.61574E-7,0.009750473,0.01634972,9.138041,9.740807E-5,517171.7,517171.7
3.283904E-5,14.98015,-1.078762E9,1143.105,1143.105,0.001459209,1.0,0.9405792,0.00141019,2.051331E-4,1.682556E-4,1.589151E-5,6.546094E-4,1.504896E-6,3.506123E-5,0.001547116,2.268411E-5,1.772853E-6,1.01016E-4,6.465988E-6,2.01071E-5,1.682401E-5,0.001624981,2.492952E-4,1.70105E-4,6.928608E-6,3.883766E-5,1.665874E-4,1.054156E-7,2.304729E-5,1.618863E-9,2.563962E-7,8.743447E-8,3.948162E-6,7.574997E-5,2.602044E-6,8.658336E-6,7.3653E-8,4.616581E-10,1.092316E-4,2.824353E-6,2.153511E-8,7.97145E-9,6.896927E-6,1.39879E-4,0.01844433,1.975105E-4,0.007824115,3.418207E-5,1.099532E-9,4.955704E-9,5.154725E-6,1.443787E-7,1.414779E-9,9.043194E-7,0.009732497,0.01632966,9.137004,9.740909E-5,517113.1,517113.1
3.41701E-5,14.97989,-1.065266E9,1142.868,1142.868,0.001459209,1.0,0.9403858,0.001476232,2.038145E-4,1.764647E-4,1.578717E-5,6.842471E-4,1.627609E-6,3.681732E-5,0.00161065,2.26759E-5,1.936179E-6,1.054925E-4,6.780724E-6,2.09349E-5,1.671923E-5,0.001693551,2.577562E-4,1.779893E-4,7.370415E-6,3.90319E-5,1.748075E-4,1.182366E-7,2.41265E-5,1.847278E-9,2.805175E-7,9.51496E-8,4.130748E-6,7.911197E-5,2.812589E-6,9.205125E-6,8.021247E-8,5.133175E-10,1.140734E-4,2.96362E-6,2.374468E-8,8.912063E-9,7.17075E-6,1.458801E-4,0.01841145,2.061607E-4,0.007820185,3.509429E-5,1.295129E-9,5.697253E-9,5.578331E-6,1.520769E-7,1.585196E-9,9.777901E-7,0.009702359,0.01629598,9.135265,9.741077E-5,517014.6,517014.6
3.426645E-5,14.97988,-1.064302E9,1142.851,1142.851,0.001459209,1.0,0.9403719,0.001480991,2.037181E-4,1.770553E-4,1.577956E-5,6.863825E-4,1.636612E-6,3.69436E-5,0.001615223,2.267524E-5,1.948217E-6,1.058146E-4,6.803334E-6,2.099453E-5,1.671165E-5,0.001698491,2.583621E-4,1.785564E-4,7.402431E-6,3.904418E-5,1.754002E-4,1.191968E-7,2.420436E-5,1.864503E-9,2.822972E-7,9.571856E-8,4.14387E-6,7.935378E-5,2.828032E-6,9.244632E-6,8.069569E-8,5.171629E-10,1.144218E-4,2.973609E-6,2.390801E-8,8.982469E-9,7.190444E-6,1.463113E-4,0.01840908,2.067827E-4,0.007819903,3.515837E-5,1.310102E-9,5.753423E-9,5.609319E-6,1.526341E-7,1.597937E-9,9.831613E-7,0.009700191,0.01629356,9.13514,9.741089E-5,517007.5,517007.5
3.485583E-5,14.97976,-1.05845E9,1142.747,1142.747,0.001459209,1.0,0.9402869,0.001510045,2.031262E-4,1.806576E-4,1.573283E-5,6.994155E-4,1.692042E-6,3.771359E-5,0.001643121,2.267101E-5,2.022503E-6,1.077789E-4,6.941135E-6,2.135848E-5,1.666536E-5,0.001728637,2.620495E-4,1.820152E-4,7.598321E-6,3.911431E-5,1.790193E-4,1.251678E-7,2.467982E-5,1.971978E-9,2.93284E-7,9.923039E-8,4.223863E-6,8.082846E-5,2.923099E-6,9.486058E-6,8.367672E-8,5.410052E-10,1.165463E-4,3.03444E-6,2.491724E-8,9.420195E-9,7.310546E-6,1.489394E-4,0.01839463,2.105753E-4,0.007818186,3.554466E-5,1.404197E-9,6.104648E-9,5.799823E-6,1.560425E-7,1.677094E-9,1.016172E-6,0.009686968,0.01627877,9.134376,9.741162E-5,516964.3,516964.3
3.559916E-5,14.97963,-1.051169E9,1142.616,1142.616,0.001459209,1.0,0.9401802,0.00154654,2.023754E-4,1.851753E-4,1.567364E-5,7.157819E-4,1.762774E-6,3.867873E-5,0.001678125,2.266531E-5,2.11768E-6,1.102423E-4,7.11371E-6,2.181547E-5,1.660711E-5,0.001766489,2.666546E-4,1.86352E-4,7.845503E-6,3.919154E-5,1.835667E-4,1.329283E-7,2.527757E-5,2.112497E-9,3.073727E-7,1.037324E-7,4.324083E-6,8.267736E-5,3.044375E-6,9.789871E-6,8.74945E-8,5.718216E-10,1.192107E-4,3.110515E-6,2.621341E-8,9.988872E-9,7.461132E-6,1.522312E-4,0.01837649,2.153292E-4,0.007816037,3.601858E-5,1.528845E-9,6.565692E-9,6.042217E-6,1.603404E-7,1.779795E-9,1.058149E-6,0.009670387,0.01626021,9.133418,9.741252E-5,516910.1,516910.1
3.568131E-5,14.97961,-1.05037E9,1142.602,1142.602,0.001459209,1.0,0.9401685,0.001550563,2.022922E-4,1.856728E-4,1.566708E-5,7.175858E-4,1.770647E-6,3.878498E-5,0.001681981,2.266466E-5,2.128301E-6,1.105136E-4,7.132698E-6,2.186584E-5,1.660068E-5,0.001770661,2.671605E-4,1.868296E-4,7.872827E-6,3.919933E-5,1.840681E-4,1.338021E-7,2.53435E-5,2.128375E-9,3.089457E-7,1.042349E-7,4.335113E-6,8.288094E-5,3.057873E-6,9.823398E-6,8.792044E-8,5.752792E-10,1.195041E-4,3.118879E-6,2.635827E-8,1.005288E-8,7.477713E-6,1.525934E-4,0.01837449,2.158526E-4,0.007815801,3.607006E-5,1.543042E-9,6.617914E-9,6.06915E-6,1.608153E-7,1.791344E-9,1.062812E-6,0.009668561,0.01625816,9.133312,9.741262E-5,516904.1,516904.1
3.58283E-5,14.97958,-1.048947E9,1142.576,1142.576,0.001459209,1.0,0.9401475,0.001557756,2.021432E-4,1.865621E-4,1.565534E-5,7.20811E-4,1.784762E-6,3.897489E-5,0.001688875,2.266349E-5,2.147355E-6,1.109985E-4,7.166631E-6,2.195589E-5,1.658919E-5,0.001778119,2.68064E-4,1.876832E-4,7.921718E-6,3.921291E-5,1.849647E-4,1.353733E-7,2.54614E-5,2.156954E-9,3.117681E-7,1.051366E-7,4.354827E-6,8.324483E-5,3.082069E-6,9.883359E-6,8.86845E-8,5.814911E-10,1.200286E-4,3.133821E-6,2.661823E-8,1.016798E-8,7.507352E-6,1.532408E-4,0.01837092,2.16788E-4,0.007815379,3.616172E-5,1.568652E-9,6.711978E-9,6.117409E-6,1.61665E-7,1.812108E-9,1.071165E-6,0.009665297,0.01625451,9.133124,9.74128E-5,516893.4,516893.4
3.593948E-5,14.97956,-1.047874E9,1142.557,1142.557,0.001459209,1.0,0.9401316,0.001563192,2.020304E-4,1.872339E-4,1.564646E-5,7.232483E-4,1.795461E-6,3.911835E-5,0.001694083,2.266259E-5,2.161809E-6,1.113649E-4,7.19226E-6,2.202394E-5,1.65805E-5,0.001783755,2.687461E-4,1.883281E-4,7.958699E-6,3.922288E-5,1.856422E-4,1.365685E-7,2.555051E-5,2.178718E-9,3.139095E-7,1.058207E-7,4.369717E-6,8.351973E-5,3.100409E-6,9.928687E-6,8.926406E-8,5.862112E-10,1.204249E-4,3.145104E-6,2.681552E-8,1.025553E-8,7.529743E-6,1.537298E-4,0.01836822,2.174947E-4,0.00781506,3.623067E-5,1.588201E-9,6.783662E-9,6.153968E-6,1.623077E-7,1.827896E-9,1.077493E-6,0.009662832,0.01625174,9.132981,9.741293E-5,516885.4,516885.4
3.618969E-5,14.97952,-1.045458E9,1142.513,1142.513,0.001459209,1.0,0.9400959,0.001575413,2.017763E-4,1.887436E-4,1.562646E-5,7.28727E-4,1.819616E-6,3.944067E-5,0.001705788,2.266054E-5,2.194475E-6,1.121881E-4,7.249827E-6,2.21769E-5,1.656097E-5,0.001796425,2.70277E-4,1.897771E-4,8.041915E-6,3.924438E-5,1.871655E-4,1.392803E-7,2.57509E-5,2.228173E-9,3.187501E-7,1.073671E-7,4.403167E-6,8.413739E-5,3.14181E-6,1.003063E-5,9.057377E-8,5.969041E-10,1.213153E-4,3.170438E-6,2.726167E-8,1.045415E-8,7.580054E-6,1.548281E-4,0.01836215,2.190824E-4,0.007814345,3.638465E-5,1.632779E-9,6.94673E-9,6.236434E-6,1.63754E-7,1.863699E-9,1.091764E-6,0.009657291,0.01624554,9.132661,9.741323E-5,516867.2,516867.2
3.849816E-5,14.97911,-1.023752E9,1142.116,1142.116,0.001459209,1.0,0.9397698,0.001687268,1.994254E-4,2.025178E-4,1.544162E-5,7.78848E-4,2.04711E-6,4.237836E-5,0.001812705,2.264047E-5,2.50436E-6,1.197005E-4,7.773618E-6,2.357613E-5,1.638212E-5,0.001912308,2.841377E-4,2.029952E-4,8.809284E-6,3.938729E-5,2.011116E-4,1.657015E-7,2.75881E-5,2.714916E-9,3.647437E-7,1.22056E-7,4.707805E-6,8.977032E-5,3.531494E-6,1.096574E-5,1.029914E-7,6.999885E-10,1.294403E-4,3.400399E-6,3.151101E-8,1.238808E-8,8.038986E-6,1.648275E-4,0.01830669,2.335563E-4,0.007807842,3.773127E-5,2.081865E-9,8.563611E-9,7.008418E-6,1.77088E-7,2.211196E-9,1.225208E-6,0.009606739,0.01618882,9.129735,9.74159E-5,516701.6,516701.6
