Time_Soln#19 (sec),Volume_Soln#19 (cm3),Volumetric_heat_production_rate_Soln#19 (erg/cm3-sec),Surface_temperature_Soln#19 (K),Temperature_Soln#19 (K),Mass_Soln#19 (g),Pressure_Soln#19 (atm),Mole_fraction_H2_Soln#19 (),Mole_fraction_H_Soln#19 (),Mole_fraction_CH4_Soln#19 (),Mole_fraction_CH3_Soln#19 (),Mole_fraction_C2H6_Soln#19 (),Mole_fraction_C2H5_Soln#19 (),Mole_fraction_C2H4_Soln#19 (),Mole_fraction_C2H3_Soln#19 (),Mole_fraction_C2H2_Soln#19 (),Mole_fraction_C3H8_Soln#19 (),Mole_fraction_NC3H7_Soln#19 (),Mole_fraction_C3H6_Soln#19 (),Mole_fraction_C3H5-A_Soln#19 (),Mole_fraction_C3H4-P_Soln#19 (),Mole_fraction_C3H4-A_Soln#19 (),Mole_fraction_C3H3_Soln#19 (),Mole_fraction_PC4H9_Soln#19 (),Mole_fraction_IC4H10_Soln#19 (),Mole_fraction_IC4H9_Soln#19 (),Mole_fraction_TC4H9_Soln#19 (),Mole_fraction_IC4H8_Soln#19 (),Mole_fraction_IC4H7_Soln#19 (),Mole_fraction_C4H8-1_Soln#19 (),Mole_fraction_C4H8-2_Soln#19 (),Mole_fraction_C4H71-3_Soln#19 (),Mole_fraction_C4H6_Soln#19 (),Mole_fraction_C4H5_Soln#19 (),Mole_fraction_C4H4_Soln#19 (),Mole_fraction_C4H2_Soln#19 (),Mole_fraction_C6H6_Soln#19 (),Mole_fraction_FULVENE_Soln#19 (),Mole_fraction_C5H6_Soln#19 (),Mole_fraction_MCPTD_Soln#19 (),Mole_fraction_C10H8_Soln#19 (),Mole_fraction_NEOC5H12_Soln#19 (),Mole_fraction_NC5H10_Soln#19 (),Mole_fraction_B1M2_Soln#19 (),Mole_fraction_LC5H8_Soln#19 (),Mole_fraction_NC6H12_Soln#19 (),Mole_fraction_NC7H14_Soln#19 (),Mole_fraction_IC8H17_Soln#19 (),Mole_fraction_IC8H16_Soln#19 (),Mole_fraction_DIMEPTD_Soln#19 (),Mole_fraction_C7H8_Soln#19 (),Mole_fraction_C7H7_Soln#19 (),Mole_fraction_C6H5C2H_Soln#19 (),Mole_fraction_INDENYL_Soln#19 (),Mole_fraction_C12H8_Soln#19 (),Mole_fraction_NC10H20_Soln#19 (),Mole_fraction_IC12H26_Soln#19 (),Molecular_weight_Soln#19 (g/mole),Mass_density_Soln#19 (g/cm3),Unburned_hydrocarbons_Soln#19 (ppm),Volatile_organic_compounds_Soln#19 (ppm)
6.1E-4,15.4736,-2.223929E8,1596.218,1596.218,8.832053E-4,1.0,0.7633597,5.061581E-5,0.1167783,1.611095E-4,1.217473E-4,1.003334E-6,0.03917414,6.95119E-6,0.06370162,2.891283E-7,2.997957E-9,1.521014E-4,3.802182E-6,0.001056056,4.24683E-4,1.182067E-4,1.511862E-11,1.789334E-10,5.003358E-12,5.311463E-12,4.134098E-7,1.854969E-7,4.356462E-7,1.790291E-7,7.688428E-8,2.574534E-4,4.303637E-7,6.572779E-4,0.001234933,0.009273355,2.220383E-5,1.486333E-4,1.191645E-7,9.29212E-4,3.770873E-14,1.312998E-9,4.219916E-10,2.643326E-8,1.379013E-12,8.699255E-13,3.478168E-26,4.016992E-20,6.793703E-16,8.625412E-4,6.414943E-5,5.662708E-4,1.468596E-4,1.783259E-4,-5.913463E-11,-2.586408E-303,7.476196,5.70782E-5,423118.9,423118.9
6.2E-4,15.4707,-2.185569E8,1595.631,1595.631,8.832053E-4,1.0,0.7634021,5.030305E-5,0.1167902,1.60046E-4,1.214915E-4,9.963892E-7,0.0389731,6.890042E-6,0.06386439,2.881538E-7,2.970987E-9,1.510227E-4,3.76395E-6,0.001048932,4.21236E-4,1.168078E-4,1.499841E-11,1.777724E-10,4.939811E-12,5.246646E-12,4.065776E-7,1.836702E-7,4.322689E-7,1.778394E-7,7.628065E-8,2.55641E-4,4.244722E-7,6.551973E-4,0.001238076,0.00928064,2.197434E-5,1.467714E-4,1.174893E-7,9.295515E-4,3.735743E-14,1.303485E-9,4.180619E-10,2.620547E-8,1.378817E-12,1.103428E-12,3.416077E-26,3.954692E-20,6.731541E-16,8.509755E-4,6.303623E-5,5.698216E-4,1.465807E-4,1.799969E-4,-6.285753E-11,-2.58594E-303,7.474844,5.70889E-5,423042.4,423042.4
6.3E-4,15.46785,-2.148188E8,1595.053,1595.053,8.832053E-4,1.0,0.7634446,4.999695E-5,0.1168016,1.590068E-4,1.212421E-4,9.895694E-7,0.03877519,6.830367E-6,0.06402382,2.871948E-7,2.944624E-9,1.499769E-4,3.726993E-6,0.001042159,4.179527E-4,1.154635E-4,1.487877E-11,1.766651E-10,4.879515E-12,5.185247E-12,4.004008E-7,1.819314E-7,4.290005E-7,1.766857E-7,7.569026E-8,2.538692E-4,4.187552E-7,6.532121E-4,0.00124113,0.009287656,2.175597E-5,1.44964E-4,1.158664E-7,9.299053E-4,3.702645E-14,1.294415E-9,4.143894E-10,2.5986E-8,1.47484E-12,2.041805E-12,3.358279E-26,3.896932E-20,6.672167E-16,8.396981E-4,6.195635E-5,5.733009E-4,1.462949E-4,1.816453E-4,-9.104125E-11,-2.585481E-303,7.473515,5.709942E-5,422967.1,422967.1
6.4E-4,15.46505,-2.11175E8,1594.485,1594.485,8.832053E-4,1.0,0.7634872,4.969731E-5,0.1168124,1.579911E-4,1.209984E-4,9.828706E-7,0.03858031,6.772111E-6,0.06418002,2.862497E-7,2.918716E-9,1.489621E-4,3.691233E-6,0.001035715,4.148232E-4,1.141708E-4,1.467251E-11,1.756045E-10,4.822167E-12,5.126938E-12,3.948024E-7,1.802746E-7,4.258274E-7,1.755655E-7,7.511253E-8,2.521363E-4,4.132052E-7,6.513175E-4,0.001244099,0.009294415,2.154799E-5,1.432092E-4,1.142937E-7,9.302733E-4,3.671371E-14,1.284166E-9,4.109504E-10,2.577497E-8,1.300519E-12,1.148174E-13,3.304322E-26,3.84323E-20,6.615256E-16,8.286995E-4,6.09085E-5,5.767104E-4,1.460027E-4,1.832716E-4,-8.99433E-11,-2.585029E-303,7.472209,5.710977E-5,422893.2,422893.2
6.5E-4,15.46229,-2.076224E8,1593.927,1593.927,8.832053E-4,1.0,0.7635299,4.940384E-5,0.1168226,1.569978E-4,1.207599E-4,9.762889E-7,0.03838836,6.715208E-6,0.06433313,2.853179E-7,2.893471E-9,1.47976E-4,3.656598E-6,0.001029576,4.118362E-4,1.129262E-4,1.453606E-11,1.745875E-10,4.767464E-12,5.071397E-12,3.897079E-7,1.786932E-7,4.22751E-7,1.744763E-7,7.454687E-8,2.504402E-4,4.07813E-7,6.495077E-4,0.001246987,0.009300932,2.134955E-5,1.415041E-4,1.127684E-7,9.306555E-4,3.641713E-14,1.275161E-9,4.077204E-10,2.557224E-8,1.350209E-12,5.906344E-13,3.253767E-26,3.793115E-20,6.560616E-16,8.179657E-4,5.989095E-5,5.800532E-4,1.457047E-4,1.848767E-4,-9.429774E-11,-2.584584E-303,7.470924,5.711994E-5,422820.5,422820.5
6.598755E-4,15.45962,-2.042004E8,1593.385,1593.385,8.832053E-4,1.0,0.763572,4.911995E-5,0.1168323,1.560382E-4,1.20529E-4,9.699012E-7,0.03820161,6.660304E-6,0.06448138,2.844098E-7,2.869082E-9,1.470289E-4,3.623441E-6,0.001023798,4.090191E-4,1.117421E-4,1.440492E-11,1.736213E-10,4.715832E-12,5.019043E-12,3.851198E-7,1.772013E-7,4.197988E-7,1.734297E-7,7.39997E-8,2.488003E-4,4.026373E-7,6.478002E-4,0.001249762,0.009307137,2.116241E-5,1.398677E-4,1.11307E-7,9.310467E-4,3.613872E-14,1.266425E-9,4.047196E-10,2.537928E-8,1.296447E-12,1.056609E-13,3.20688E-26,3.746823E-20,6.508697E-16,8.076189E-4,5.89149E-5,5.8329E-4,1.454049E-4,1.864414E-4,-9.331757E-11,-2.584153E-303,7.469677,5.712983E-5,422749.9,422749.9
6.6E-4,15.45958,-2.041578E8,1593.379,1593.379,8.832053E-4,1.0,0.7635725,4.91164E-5,0.1168324,1.560262E-4,1.205261E-4,9.698214E-7,0.03819927,6.65962E-6,0.06448323,2.843984E-7,2.868778E-9,1.470171E-4,3.62303E-6,0.001023727,4.089844E-4,1.117274E-4,1.440372E-11,1.736094E-10,4.715195E-12,5.018398E-12,3.850645E-7,1.771829E-7,4.197621E-7,1.734167E-7,7.399288E-8,2.487798E-4,4.02573E-7,6.477792E-4,0.001249796,0.009307213,2.11601E-5,1.398473E-4,1.112889E-7,9.310517E-4,3.61353E-14,1.266324E-9,4.046829E-10,2.537689E-8,1.295577E-12,1.075175E-13,3.206306E-26,3.746258E-20,6.508054E-16,8.0749E-4,5.890278E-5,5.833304E-4,1.454011E-4,1.86461E-4,-9.314012E-11,-2.584147E-303,7.469661,5.712995E-5,422749.0,422749.0
6.7E-4,15.45692,-2.007783E8,1592.839,1592.839,8.832053E-4,1.0,0.7636151,4.883477E-5,0.1168417,1.550755E-4,1.202966E-4,9.634635E-7,0.03801295,6.60529E-6,0.06463045,2.834905E-7,2.844608E-9,1.460836E-4,3.590469E-6,0.001018146,4.062584E-4,1.105716E-4,1.427663E-11,1.72667E-10,4.665134E-12,4.967697E-12,3.808177E-7,1.757385E-7,4.168578E-7,1.723845E-7,7.345E-8,2.471533E-4,3.974774E-7,6.46127E-4,0.001252532,0.009313273,2.097896E-5,1.382365E-4,1.098528E-7,9.314619E-4,3.586667E-14,1.257794E-9,4.018194E-10,2.518859E-8,1.411798E-12,3.266355E-13,3.161613E-26,3.702309E-20,6.457385E-16,7.972607E-4,5.794252E-5,5.865445E-4,1.450925E-4,1.880253E-4,-9.420786E-11,-2.583718E-303,7.468418,5.71398E-5,422678.7,422678.7
6.771431E-4,15.45504,-1.984149E8,1592.459,1592.459,8.832053E-4,1.0,0.7636456,4.863708E-5,0.116848,1.544089E-4,1.201352E-4,9.589884E-7,0.03788153,6.567234E-6,0.06473388,2.82849E-7,2.827682E-9,1.454317E-4,3.567805E-6,0.001014317,4.04385E-4,1.097713E-4,1.42131E-11,1.72015E-10,4.63064E-12,4.932797E-12,3.780055E-7,1.747451E-7,4.148356E-7,1.716634E-7,7.306887E-8,2.460116E-4,3.939233E-7,6.44992E-4,0.001254442,0.009317468,2.085442E-5,1.371134E-4,1.08853E-7,9.317634E-4,3.568229E-14,1.253046E-9,3.998736E-10,2.505802E-8,1.548683E-12,3.887542E-12,3.131259E-26,3.672564E-20,6.422298E-16,7.901016E-4,5.727328E-5,5.888024E-4,1.448692E-4,1.891304E-4,-1.133048E-10,-2.583415E-303,7.467543,5.714673E-5,422629.2,422629.2
6.8E-4,15.4543,-1.974813E8,1592.308,1592.308,8.832053E-4,1.0,0.7636578,4.855886E-5,0.1168505,1.541454E-4,1.200712E-4,9.572142E-7,0.03782937,6.552193E-6,0.06477482,2.82594E-7,2.820948E-9,1.451746E-4,3.558879E-6,0.001012823,4.036533E-4,1.094572E-4,1.415445E-11,1.717583E-10,4.617138E-12,4.919144E-12,3.769314E-7,1.743569E-7,4.140352E-7,1.713789E-7,7.291803E-8,2.455599E-4,3.925222E-7,6.445488E-4,0.001255195,0.009319115,2.080575E-5,1.366708E-4,1.084594E-7,9.31886E-4,3.561031E-14,1.249463E-9,3.991187E-10,2.500665E-8,1.372702E-12,1.205914E-12,3.119482E-26,3.661048E-20,6.408524E-16,7.87274E-4,5.700962E-5,5.896961E-4,1.447792E-4,1.895695E-4,-1.105859E-10,-2.583295E-303,7.467196,5.714948E-5,422609.5,422609.5
6.9E-4,15.45172,-1.942637E8,1591.786,1591.786,8.832053E-4,1.0,0.7637004,4.828838E-5,0.1168589,1.532346E-4,1.198494E-4,9.510681E-7,0.03764842,6.500267E-6,0.06491649,2.817076E-7,2.797748E-9,1.442882E-4,3.528185E-6,0.001007738,4.011597E-4,1.083813E-4,1.401503E-11,1.708779E-10,4.571005E-12,4.872521E-12,3.733603E-7,1.73033E-7,4.112821E-7,1.703977E-7,7.239633E-8,2.439978E-4,3.876995E-7,6.430395E-4,0.00125779,0.009324752,2.063982E-5,1.351477E-4,1.071059E-7,9.323238E-4,3.536484E-14,1.241154E-9,3.965641E-10,2.483094E-8,1.309394E-12,4.351441E-13,3.07963E-26,3.622173E-20,6.361194E-16,7.775172E-4,5.610247E-5,5.927881E-4,1.444616E-4,1.910946E-4,-9.587554E-11,-2.582879E-303,7.465993,5.715901E-5,422541.4,422541.4
7.0E-4,15.44919,-1.911234E8,1591.273,1591.273,8.832053E-4,1.0,0.763743,4.802328E-5,0.1168669,1.52343E-4,1.196311E-4,9.450243E-7,0.03747007,6.449488E-6,0.0650555,2.808313E-7,2.775038E-9,1.434236E-4,3.498368E-6,0.001002882,3.987731E-4,1.073425E-4,1.389099E-11,1.700259E-10,4.526621E-12,4.82771E-12,3.700759E-7,1.717642E-7,4.086033E-7,1.694401E-7,7.188474E-8,2.424664E-4,3.830056E-7,6.41597E-4,0.001260318,0.00933019,2.048082E-5,1.336663E-4,1.057915E-7,9.327752E-4,3.512952E-14,1.233026E-9,3.941463E-10,2.466108E-8,1.259576E-12,2.631511E-13,3.041893E-26,3.585509E-20,6.315404E-16,7.679861E-4,5.522051E-5,5.95821E-4,1.4414E-4,1.926008E-4,-8.657233E-11,-2.582469E-303,7.464809,5.716839E-5,422474.4,422474.4
7.1E-4,15.4467,-1.880575E8,1590.768,1590.768,8.832053E-4,1.0,0.7637855,4.776333E-5,0.1168745,1.514697E-4,1.194158E-4,9.390786E-7,0.03729423,6.399807E-6,0.06519196,2.799644E-7,2.752778E-9,1.425795E-4,3.469372E-6,9.982372E-4,3.964861E-4,1.063384E-4,1.376802E-11,1.691993E-10,4.483838E-12,4.78455E-12,3.670453E-7,1.705466E-7,4.059925E-7,1.685046E-7,7.138276E-8,2.40964E-4,3.784341E-7,6.40217E-4,0.001262783,0.009335438,2.032823E-5,1.322245E-4,1.045142E-7,9.332399E-4,3.490336E-14,1.225225E-9,3.918529E-10,2.44966E-8,1.259871E-12,7.524178E-13,3.006066E-26,3.550835E-20,6.270994E-16,7.586705E-4,5.436248E-5,5.987971E-4,1.438148E-4,1.940887E-4,-7.876154E-11,-2.582066E-303,7.463644,5.717761E-5,422408.5,422408.5
7.2E-4,15.44425,-1.850639E8,1590.271,1590.271,8.832053E-4,1.0,0.763828,4.750842E-5,0.1168818,1.506142E-4,1.192035E-4,9.332294E-7,0.03712085,6.351195E-6,0.06532592,2.791065E-7,2.730982E-9,1.41755E-4,3.441164E-6,9.937946E-4,3.942939E-4,1.053675E-4,1.365948E-11,1.683962E-10,4.442554E-12,4.742935E-12,3.642453E-7,1.693774E-7,4.034459E-7,1.675902E-7,7.089015E-8,2.3949E-4,3.73981E-7,6.388972E-4,0.001265187,0.009340504,2.018174E-5,1.308212E-4,1.032728E-7,9.337178E-4,3.468571E-14,1.21759E-9,3.896754E-10,2.433708E-8,1.240179E-12,6.654436E-13,2.972007E-26,3.518E-20,6.227878E-16,7.495653E-4,5.352769E-5,6.017175E-4,1.434863E-4,1.955587E-4,-6.931127E-11,-2.581669E-303,7.462497,5.718669E-5,422343.6,422343.6
7.3E-4,15.44183,-1.821406E8,1589.782,1589.782,8.832053E-4,1.0,0.7638704,4.725847E-5,0.1168887,1.497762E-4,1.189939E-4,9.274749E-7,0.0369499,6.303627E-6,0.06545744,2.782575E-7,2.709576E-9,1.409494E-4,3.413718E-6,9.895447E-4,3.921924E-4,1.044287E-4,1.352814E-11,1.676154E-10,4.402679E-12,4.70277E-12,3.616549E-7,1.682545E-7,4.009618E-7,1.666963E-7,7.04067E-8,2.380436E-4,3.696425E-7,6.376354E-4,0.001267531,0.00934539,2.004102E-5,1.294557E-4,1.020665E-7,9.342089E-4,3.447599E-14,1.209808E-9,3.876064E-10,2.418209E-8,1.224951E-12,2.870241E-13,2.939591E-26,3.486871E-20,6.18599E-16,7.40666E-4,5.271551E-5,6.04583E-4,1.431546E-4,1.970109E-4,-6.475835E-11,-2.581278E-303,7.461368,5.719562E-5,422279.6,422279.6
7.4E-4,15.43946,-1.792845E8,1589.301,1589.301,8.832053E-4,1.0,0.7639127,4.701318E-5,0.1168953,1.489546E-4,1.187867E-4,9.218097E-7,0.03678125,6.257041E-6,0.06558664,2.774165E-7,2.688596E-9,1.401612E-4,3.386974E-6,9.854707E-4,3.901738E-4,1.035193E-4,1.341219E-11,1.668542E-10,4.36408E-12,4.663913E-12,3.592476E-7,1.671737E-7,3.985348E-7,1.658211E-7,6.993179E-8,2.366229E-4,3.654116E-7,6.36427E-4,0.00126982,0.009350111,1.990557E-5,1.281252E-4,1.008926E-7,9.347124E-4,3.427328E-14,1.20239E-9,3.856344E-10,2.403165E-8,1.198528E-12,3.591843E-13,2.908636E-26,3.457254E-20,6.145185E-16,7.319596E-4,5.192443E-5,6.073967E-4,1.428202E-4,1.984463E-4,-5.503224E-11,-2.580893E-303,7.460255,5.720441E-5,422216.7,422216.7
7.5E-4,15.43712,-1.764938E8,1588.827,1588.827,8.832053E-4,1.0,0.763955,4.677252E-5,0.1169016,1.481492E-4,1.185819E-4,9.162334E-7,0.03661488,6.211425E-6,0.06571357,2.765836E-7,2.668006E-9,1.3939E-4,3.360919E-6,9.815667E-4,3.882353E-4,1.026385E-4,1.329254E-11,1.661123E-10,4.3267E-12,4.626303E-12,3.570098E-7,1.661334E-7,3.961647E-7,1.649641E-7,6.946534E-8,2.352277E-4,3.612859E-7,6.352706E-4,0.001272054,0.009354669,1.977517E-5,1.268294E-4,9.975084E-8,9.352284E-4,3.407727E-14,1.195019E-9,3.837545E-10,2.388544E-8,1.204143E-12,4.444387E-13,2.879063E-26,3.429065E-20,6.105446E-16,7.234439E-4,5.115413E-5,6.101589E-4,1.424833E-4,1.998649E-4,-5.262734E-11,-2.580514E-303,7.459159,5.721307E-5,422154.7,422154.7
7.6E-4,15.43483,-1.737669E8,1588.36,1588.36,8.832053E-4,1.0,0.7639971,4.653638E-5,0.1169075,1.473597E-4,1.183793E-4,9.107444E-7,0.03645077,6.166751E-6,0.06583827,2.757583E-7,2.647816E-9,1.38635E-4,3.335523E-6,9.778243E-4,3.86373E-4,1.017851E-4,1.318129E-11,1.65388E-10,4.290469E-12,4.589867E-12,3.549269E-7,1.651318E-7,3.938478E-7,1.641247E-7,6.900714E-8,2.338572E-4,3.572618E-7,6.34164E-4,0.001274236,0.009359068,1.964958E-5,1.255672E-4,9.864011E-8,9.357567E-4,3.38875E-14,1.187859E-9,3.819609E-10,2.374303E-8,1.195678E-12,2.916093E-13,2.850778E-26,3.402202E-20,6.066694E-16,7.151139E-4,5.040395E-5,6.128706E-4,1.421441E-4,2.012671E-4,-4.911965E-11,-2.580141E-303,7.45808,5.722159E-5,422093.6,422093.6
7.7E-4,15.43256,-1.711013E8,1587.901,1587.901,8.832053E-4,1.0,0.7640392,4.630458E-5,0.1169132,1.465854E-4,1.181788E-4,9.053392E-7,0.03628882,6.122979E-6,0.06596082,2.749404E-7,2.628022E-9,1.378955E-4,3.310751E-6,9.742326E-4,3.845819E-4,1.009575E-4,1.308723E-11,1.646803E-10,4.255303E-12,4.554518E-12,3.529825E-7,1.641661E-7,3.915823E-7,1.633017E-7,6.855678E-8,2.325103E-4,3.533347E-7,6.331044E-4,0.001276367,0.009363317,1.952845E-5,1.24337E-4,9.755883E-8,9.362969E-4,3.370343E-14,1.181104E-9,3.802464E-10,2.360443E-8,1.205568E-12,9.302784E-13,2.823669E-26,3.376547E-20,6.028857E-16,7.069616E-4,4.967293E-5,6.155337E-4,1.418028E-4,2.026534E-4,-4.637134E-11,-2.579773E-303,7.457016,5.722997E-5,422033.4,422033.4
7.8E-4,15.43034,-1.684955E8,1587.449,1587.449,8.832053E-4,1.0,0.7640811,4.607707E-5,0.1169187,1.45826E-4,1.179802E-4,9.000165E-7,0.03612901,6.080094E-6,0.06608126,2.741296E-7,2.608541E-9,1.371709E-4,3.286584E-6,9.707858E-4,3.828593E-4,1.001548E-4,1.296045E-11,1.63988E-10,4.221154E-12,4.520205E-12,3.511661E-7,1.632349E-7,3.89365E-7,1.624949E-7,6.811416E-8,2.311866E-4,3.495019E-7,6.320901E-4,0.001278449,0.00936742,1.941159E-5,1.231382E-4,9.650641E-8,9.368489E-4,3.352478E-14,1.173895E-9,3.786068E-10,2.346919E-8,1.172527E-12,2.178783E-13,2.797669E-26,3.352028E-20,5.991899E-16,6.98984E-4,4.896063E-5,6.181488E-4,1.414598E-4,2.04024E-4,-4.070792E-11,-2.57941E-303,7.455968,5.723823E-5,421974.1,421974.1
7.9E-4,15.42815,-1.659474E8,1587.004,1587.004,8.832053E-4,1.0,0.764123,4.585365E-5,0.1169238,1.450808E-4,1.177834E-4,8.947735E-7,0.03597128,6.038055E-6,0.06619969,2.733256E-7,2.58944E-9,1.364605E-4,3.262991E-6,9.674737E-4,3.812006E-4,9.937548E-5,1.285481E-11,1.633103E-10,4.18795E-12,4.48685E-12,3.494645E-7,1.623357E-7,3.871946E-7,1.617031E-7,6.767891E-8,2.298848E-4,3.457591E-7,6.311185E-4,0.001280485,0.009371383,1.929871E-5,1.219693E-4,9.548133E-8,9.374123E-4,3.335107E-14,1.16713E-9,3.770358E-10,2.333756E-8,1.148576E-12,3.424452E-13,2.772682E-26,3.328545E-20,5.955748E-16,6.911731E-4,4.826616E-5,6.207178E-4,1.411151E-4,2.053795E-4,-3.388461E-11,-2.579053E-303,7.454935,5.724635E-5,421915.6,421915.6
8.0E-4,15.42599,-1.634552E8,1586.565,1586.565,8.832053E-4,1.0,0.7641647,4.563427E-5,0.1169288,1.443497E-4,1.175883E-4,8.896088E-7,0.03581557,5.996846E-6,0.06631612,2.725283E-7,2.570675E-9,1.357637E-4,3.239953E-6,9.642907E-4,3.79603E-4,9.861873E-5,1.274692E-11,1.626466E-10,4.155648E-12,4.454412E-12,3.47869E-7,1.614673E-7,3.8507E-7,1.609259E-7,6.725088E-8,2.286046E-4,3.421036E-7,6.30188E-4,0.001282476,0.009375211,1.918961E-5,1.208295E-4,9.448291E-8,9.37987E-4,3.318206E-14,1.160454E-9,3.755297E-10,2.320926E-8,1.155836E-12,5.221408E-13,2.748654E-26,3.306037E-20,5.920385E-16,6.835254E-4,4.758903E-5,6.232413E-4,1.40769E-4,2.067199E-4,-3.173244E-11,-2.578701E-303,7.453917,5.725436E-5,421858.0,421858.0
8.1E-4,15.42387,-1.610177E8,1586.133,1586.133,8.832053E-4,1.0,0.7642064,4.541887E-5,0.1169335,1.436323E-4,1.173949E-4,8.845216E-7,0.03566188,5.956448E-6,0.0664306,2.717378E-7,2.552256E-9,1.350802E-4,3.217458E-6,9.612318E-4,3.780644E-4,9.788382E-5,1.264793E-11,1.619967E-10,4.124212E-12,4.422851E-12,3.463724E-7,1.606285E-7,3.829913E-7,1.601631E-7,6.682995E-8,2.273456E-4,3.385333E-7,6.292973E-4,0.001284422,0.009378906,1.908416E-5,1.197183E-4,9.351058E-8,9.385727E-4,3.301755E-14,1.153886E-9,3.740855E-10,2.308341E-8,1.191943E-12,7.518868E-13,2.725533E-26,3.284453E-20,5.885805E-16,6.76038E-4,4.692887E-5,6.2572E-4,1.404216E-4,2.080456E-4,-5.335624E-11,-2.578353E-303,7.452913,5.726224E-5,421801.2,421801.2
8.2E-4,15.42178,-1.586327E8,1585.708,1585.708,8.832053E-4,1.0,0.7642479,4.520724E-5,0.1169379,1.42928E-4,1.17203E-4,8.795079E-7,0.03551012,5.916823E-6,0.06654321,2.709532E-7,2.534144E-9,1.344092E-4,3.195461E-6,9.582877E-4,3.765803E-4,9.716929E-5,1.253997E-11,1.613577E-10,4.093576E-12,4.392099E-12,3.44964E-7,1.598171E-7,3.80949E-7,1.594136E-7,6.641573E-8,2.261066E-4,3.350435E-7,6.284437E-4,0.001286326,0.009382477,1.898207E-5,1.186341E-4,9.256278E-8,9.39169E-4,3.28571E-14,1.147357E-9,3.726976E-10,2.296059E-8,1.126922E-12,1.581865E-13,2.703238E-26,3.263704E-20,5.851844E-16,6.687028E-4,4.628471E-5,6.281559E-4,1.400732E-4,2.093571E-4,-4.570444E-11,-2.578011E-303,7.451924,5.726999E-5,421745.2,421745.2
8.3E-4,15.41972,-1.562987E8,1585.289,1585.289,8.832053E-4,1.0,0.7642893,4.499932E-5,0.1169422,1.422364E-4,1.170125E-4,8.745669E-7,0.03536026,5.877953E-6,0.06665399,2.701748E-7,2.516356E-9,1.337504E-4,3.173961E-6,9.554535E-4,3.751484E-4,9.647441E-5,1.244141E-11,1.60731E-10,4.063709E-12,4.362122E-12,3.436374E-7,1.590318E-7,3.789491E-7,1.58677E-7,6.60081E-8,2.248871E-4,3.316322E-7,6.276259E-4,0.00128819,0.009385925,1.88832E-5,1.175762E-4,9.163888E-8,9.397756E-4,3.270054E-14,1.141065E-9,3.713629E-10,2.284094E-8,1.149561E-12,5.512656E-13,2.681725E-26,3.243744E-20,5.818566E-16,6.615165E-4,4.565617E-5,6.305497E-4,1.397239E-4,2.106546E-4,-4.434103E-11,-2.577673E-303,7.450947,5.727764E-5,421689.9,421689.9
8.4E-4,15.4177,-1.540147E8,1584.876,1584.876,8.832053E-4,1.0,0.7643305,4.479507E-5,0.1169463,1.415575E-4,1.168235E-4,8.69698E-7,0.03521227,5.839825E-6,0.06676297,2.694025E-7,2.49891E-9,1.331034E-4,3.152942E-6,9.527249E-4,3.73767E-4,9.57986E-5,1.236696E-11,1.60116E-10,4.034582E-12,4.332893E-12,3.423873E-7,1.582717E-7,3.769898E-7,1.57953E-7,6.560697E-8,2.236869E-4,3.282975E-7,6.268426E-4,0.001290014,0.009389255,1.87874E-5,1.165442E-4,9.073842E-8,9.403926E-4,3.25477E-14,1.13517E-9,3.70079E-10,2.272387E-8,1.213665E-12,1.417025E-12,2.660956E-26,3.224535E-20,5.785949E-16,6.544764E-4,4.504291E-5,6.329019E-4,1.393738E-4,2.119383E-4,-5.629588E-11,-2.57734E-303,7.449985,5.728516E-5,421635.4,421635.4
8.5E-4,15.4157,-1.51779E8,1584.469,1584.469,8.832053E-4,1.0,0.7643717,4.459439E-5,0.1169502,1.408909E-4,1.166358E-4,8.648987E-7,0.03506613,5.802417E-6,0.06687018,2.68636E-7,2.481697E-9,1.324678E-4,3.132378E-6,9.500969E-4,3.724335E-4,9.514107E-5,1.224922E-11,1.59511E-10,4.00616E-12,4.304373E-12,3.412078E-7,1.575357E-7,3.750642E-7,1.572412E-7,6.521212E-8,2.225054E-4,3.250366E-7,6.260925E-4,0.001291799,0.009392469,1.869455E-5,1.155372E-4,8.986064E-8,9.410196E-4,3.23984E-14,1.128659E-9,3.688432E-10,2.260937E-8,1.11133E-12,3.949613E-13,2.640887E-26,3.206028E-20,5.753908E-16,6.47579E-4,4.444442E-5,6.352133E-4,1.390231E-4,2.132084E-4,-5.045822E-11,-2.577012E-303,7.449036,5.729257E-5,421581.7,421581.7
8.6E-4,15.41374,-1.4959E8,1584.068,1584.068,8.832054E-4,1.0,0.7644127,4.439712E-5,0.1169539,1.40236E-4,1.164494E-4,8.601668E-7,0.03492176,5.765697E-6,0.06697571,2.678751E-7,2.464792E-9,1.31843E-4,3.112253E-6,9.475624E-4,3.711448E-4,9.450068E-5,1.21477E-11,1.589161E-10,3.978398E-12,4.276517E-12,3.400921E-7,1.56822E-7,3.731753E-7,1.565409E-7,6.482328E-8,2.213417E-4,3.218463E-7,6.253734E-4,0.001293548,0.009395575,1.860442E-5,1.145539E-4,8.900426E-8,9.416561E-4,3.225233E-14,1.122478E-9,3.676512E-10,2.249762E-8,1.105242E-12,2.287391E-13,2.621462E-26,3.188165E-20,5.722432E-16,6.408172E-4,4.385995E-5,6.374858E-4,1.386721E-4,2.144654E-4,-4.424279E-11,-2.576688E-303,7.448099,5.729987E-5,421528.7,421528.7
