Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H6_Soln#16 (),Mole_fraction_C2H5_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H3_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H8_Soln#16 (),Mole_fraction_NC3H7_Soln#16 (),Mole_fraction_C3H6_Soln#16 (),Mole_fraction_C3H5-A_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C3H4-A_Soln#16 (),Mole_fraction_C3H3_Soln#16 (),Mole_fraction_PC4H9_Soln#16 (),Mole_fraction_IC4H10_Soln#16 (),Mole_fraction_IC4H9_Soln#16 (),Mole_fraction_TC4H9_Soln#16 (),Mole_fraction_IC4H8_Soln#16 (),Mole_fraction_IC4H7_Soln#16 (),Mole_fraction_C4H8-1_Soln#16 (),Mole_fraction_C4H8-2_Soln#16 (),Mole_fraction_C4H71-3_Soln#16 (),Mole_fraction_C4H6_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_FULVENE_Soln#16 (),Mole_fraction_C5H6_Soln#16 (),Mole_fraction_C5H5_Soln#16 (),Mole_fraction_MCPTD_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_NEOC5H12_Soln#16 (),Mole_fraction_NC5H10_Soln#16 (),Mole_fraction_B1M2_Soln#16 (),Mole_fraction_LC5H8_Soln#16 (),Mole_fraction_NC6H12_Soln#16 (),Mole_fraction_NC7H14_Soln#16 (),Mole_fraction_IC8H16_Soln#16 (),Mole_fraction_DIMEPTD_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C6H5C2H3_Soln#16 (),Mole_fraction_C6H5C2H5_Soln#16 (),Mole_fraction_C10H10_Soln#16 (),Mole_fraction_NC10H20_Soln#16 (),Mole_fraction_IC12H26_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
1.846457E-5,15.40844,-1.55791E9,1562.587,1562.587,9.589086E-4,1.0,0.8051289,9.846596E-5,0.06221586,9.834026E-4,0.009472671,1.601925E-5,0.04170243,4.283545E-5,0.008050241,4.419858E-4,4.389369E-7,0.02384368,5.646642E-4,0.007697286,0.0103585,8.987309E-4,7.317706E-9,3.925913E-5,1.169122E-7,1.35716E-7,0.01238485,3.944987E-4,7.652406E-4,1.513284E-4,3.100356E-6,0.003586885,0.001311102,4.599339E-5,0.001682046,1.855648E-4,0.001095965,1.382722E-4,2.048881E-5,2.735471E-5,6.830486E-8,4.333384E-6,5.360586E-5,3.614563E-4,2.66285E-7,3.368124E-7,7.778791E-12,8.353331E-6,0.005431731,3.941501E-4,1.01632E-5,5.301156E-5,1.09175E-4,6.727268E-5,6.137059E-11,2.615773E-50,7.979593,6.223268E-5,451608.9,451608.9
1.854063E-5,15.40874,-1.557835E9,1562.558,1562.558,9.589086E-4,1.0,0.8050798,9.82519E-5,0.06227075,9.804294E-4,0.009464417,1.596993E-5,0.04173609,4.272737E-5,0.008066799,4.407235E-4,4.365364E-7,0.0238229,5.635999E-4,0.007707845,0.01035013,8.980153E-4,7.201608E-9,3.889108E-5,1.16216E-7,1.349259E-7,0.01236846,3.930528E-4,7.614604E-4,1.508993E-4,3.091007E-6,0.003584592,0.001312341,4.614912E-5,0.001684928,1.862181E-4,0.001096944,1.379134E-4,2.021181E-5,2.753245E-5,6.612191E-8,4.312677E-6,5.315403E-5,3.599911E-4,2.601638E-7,3.265889E-7,7.668879E-12,8.189527E-6,0.005430612,3.938639E-4,1.020559E-5,5.314665E-5,1.089419E-4,6.749653E-5,5.732148E-11,1.680784E-50,7.979291,6.223148E-5,451591.8,451591.8
1.856993E-5,15.40885,-1.557791E9,1562.547,1562.547,9.589086E-4,1.0,0.8050609,9.817005E-5,0.06229184,9.79293E-4,0.009461243,1.595107E-5,0.04174902,4.2686E-5,0.008073167,4.402386E-4,4.35619E-7,0.0238149,5.631906E-4,0.007711896,0.01034691,8.977401E-4,7.162949E-9,3.875039E-5,1.159504E-7,1.346245E-7,0.01236216,3.925007E-4,7.600124E-4,1.507345E-4,3.087431E-6,0.003583709,0.001312816,4.620905E-5,0.001686036,1.864692E-4,0.001097318,1.377762E-4,2.010647E-5,2.760098E-5,6.530325E-8,4.304759E-6,5.298157E-5,3.594288E-4,2.578503E-7,3.227387E-7,7.628399E-12,8.127354E-6,0.005430182,3.937539E-4,1.022189E-5,5.319853E-5,1.088522E-4,6.758248E-5,5.583685E-11,1.4198E-50,7.979175,6.223103E-5,451585.2,451585.2
1.874185E-5,15.40951,-1.557411E9,1562.481,1562.481,9.589086E-4,1.0,0.8049507,9.769608E-5,0.06241502,9.727157E-4,0.009442665,1.584181E-5,0.04182457,4.244593E-5,0.008110442,4.374063E-4,4.303088E-7,0.02376812,5.607942E-4,0.00773551,0.01032809,8.961293E-4,6.926701E-9,3.793583E-5,1.144179E-7,1.328852E-7,0.01232534,3.893103E-4,7.515993E-4,1.497712E-4,3.066705E-6,0.003578523,0.001315588,4.656024E-5,0.001692528,1.879368E-4,0.001099477,1.369798E-4,1.950253E-5,2.800411E-5,6.072525E-8,4.258884E-6,5.198585E-5,3.561502E-4,2.447297E-7,3.010457E-7,7.408761E-12,7.772035E-6,0.005427666,3.931106E-4,1.031726E-5,5.350148E-5,1.083272E-4,6.808418E-5,4.786403E-11,5.24036E-51,7.978498,6.222836E-5,451546.9,451546.9
1.874908E-5,15.40954,-1.557383E9,1562.478,1562.478,9.589086E-4,1.0,0.8049461,9.767639E-5,0.06242018,9.724427E-4,0.009441886,1.583727E-5,0.04182773,4.243594E-5,0.008112005,4.372878E-4,4.300885E-7,0.02376616,5.606937E-4,0.007736496,0.0103273,8.960618E-4,6.91689E-9,3.790202E-5,1.143545E-7,1.328132E-7,0.0123238,3.891781E-4,7.51249E-4,1.497309E-4,3.065843E-6,0.003578305,0.001315704,4.657498E-5,0.001692801,1.879982E-4,0.001099567,1.369467E-4,1.947768E-5,2.802108E-5,6.054113E-8,4.256978E-6,5.194463E-5,3.560133E-4,2.441952E-7,3.001672E-7,7.400158E-12,7.757459E-6,0.005427561,3.930836E-4,1.032126E-5,5.351415E-5,1.083052E-4,6.810515E-5,4.755524E-11,5.025122E-51,7.97847,6.222825E-5,451545.3,451545.3
1.882528E-5,15.40983,-1.557107E9,1562.449,1562.449,9.589086E-4,1.0,0.8048975,9.746997E-5,0.06247444,9.695807E-4,0.009433682,1.578964E-5,0.04186101,4.23311E-5,0.008128468,4.360405E-4,4.277778E-7,0.0237455,5.596352E-4,0.007746867,0.010319,8.953507E-4,6.816122E-9,3.754749E-5,1.136904E-7,1.320595E-7,0.01230756,3.877928E-4,7.475697E-4,1.493066E-4,3.056807E-6,0.003576006,0.001316922,4.673031E-5,0.00169567,1.886451E-4,0.001100504,1.365993E-4,1.921822E-5,2.820026E-5,5.863931E-8,4.236991E-6,5.151283E-5,3.545728E-4,2.386402E-7,2.910638E-7,7.312291E-12,7.605473E-6,0.005426451,3.927997E-4,1.036337E-5,5.364751E-5,1.080733E-4,6.832589E-5,4.442133E-11,3.238582E-51,7.978171,6.222708E-5,451528.4,451528.4
1.898422E-5,15.41043,-1.556413E9,1562.388,1562.388,9.589086E-4,1.0,0.8047967,9.704593E-5,0.06258702,9.637056E-4,0.009416622,1.569176E-5,0.04193006,4.211524E-5,0.008162703,4.334533E-4,4.230349E-7,0.02370254,5.574344E-4,0.007768324,0.01030174,8.938727E-4,6.611139E-9,3.681967E-5,1.123321E-7,1.30518E-7,0.01227385,3.849544E-4,7.399852E-4,1.484262E-4,3.038228E-6,0.003571209,0.001319444,4.705374E-5,0.001701639,1.89988E-4,0.001102422,1.358848E-4,1.869162E-5,2.857491E-5,5.489029E-8,4.195918E-6,5.062926E-5,3.515911E-4,2.275082E-7,2.729619E-7,7.143919E-12,7.298175E-6,0.005424146,3.9221E-4,1.045091E-5,5.392403E-5,1.075909E-4,6.878333E-5,3.853181E-11,1.287971E-51,7.977551,6.222467E-5,451493.3,451493.3
1.907112E-5,15.41075,-1.555911E9,1562.355,1562.355,9.589086E-4,1.0,0.804742,9.681778E-5,0.06264823,9.605468E-4,0.009407325,1.563906E-5,0.0419676,4.19988E-5,0.008181362,4.32047E-4,4.20485E-7,0.02367913,5.562352E-4,0.007779956,0.01029235,8.930676E-4,6.504134E-9,3.642839E-5,1.116046E-7,1.296923E-7,0.0122555,3.834313E-4,7.358896E-4,1.479476E-4,3.028222E-6,0.003568585,0.001320812,4.723026E-5,0.001704895,1.907186E-4,0.001103451,1.355001E-4,1.841196E-5,2.87803E-5,5.296036E-8,4.17381E-6,5.015585E-5,3.49974E-4,2.216757E-7,2.635566E-7,7.059551E-12,7.135633E-6,0.00542289,3.91889E-4,1.049861E-5,5.407427E-5,1.07328E-4,6.903174E-5,3.565301E-11,7.797454E-52,7.977214,6.222336E-5,451474.2,451474.3
1.937277E-5,15.41186,-1.553799E9,1562.24,1562.24,9.589086E-4,1.0,0.8045534,9.604517E-5,0.06285889,9.498628E-4,0.009375221,1.546042E-5,0.04209679,4.160302E-5,0.008245812,4.272107E-4,4.118616E-7,0.02359828,5.52096E-4,0.007819801,0.01025997,8.902909E-4,6.15204E-9,3.51055E-5,1.091584E-7,1.269159E-7,0.01219227,3.782937E-4,7.219468E-4,1.463011E-4,2.994285E-6,0.003559475,0.001325502,4.784122E-5,0.00171615,1.932343E-4,0.001106912,1.341965E-4,1.748427E-5,2.949607E-5,4.685559E-8,4.098907E-6,4.856362E-5,3.444314E-4,2.027229E-7,2.333874E-7,6.801013E-12,6.599741E-6,0.005418562,3.907818E-4,1.066328E-5,5.459074E-5,1.064198E-4,6.988479E-5,2.723386E-11,1.35675E-52,7.976053,6.221889E-5,451408.5,451408.5
1.938912E-5,15.41192,-1.553662E9,1562.234,1562.234,9.589086E-4,1.0,0.8045433,9.600412E-5,0.06287023,9.492956E-4,0.009373488,1.545092E-5,0.04210375,4.158193E-5,0.008249292,4.269505E-4,4.114039E-7,0.02359391,5.518727E-4,0.007821937,0.01025822,8.901412E-4,6.132331E-9,3.503532E-5,1.090292E-7,1.267692E-7,0.01218886,3.780215E-4,7.212029E-4,1.462125E-4,2.992479E-6,0.003558981,0.001325754,4.787427E-5,0.001716758,1.933698E-4,0.001107095,1.341272E-4,1.743583E-5,2.953501E-5,4.654934E-8,4.094925E-6,4.847951E-5,3.44134E-4,2.017502E-7,2.31856E-7,6.788319E-12,6.571901E-6,0.005418328,3.907221E-4,1.067217E-5,5.461852E-5,1.063708E-4,6.993064E-5,2.683945E-11,1.234337E-52,7.975991,6.221865E-5,451405.0,451405.0
1.957078E-5,15.41257,-1.55204E9,1562.164,1562.164,9.589086E-4,1.0,0.804431,9.555372E-5,0.06299566,9.430773E-4,0.009354286,1.534664E-5,0.04218067,4.135006E-5,0.008287854,4.240737E-4,4.06386E-7,0.02354555,5.493996E-4,0.007845512,0.01023889,8.884836E-4,5.943758E-9,3.426617E-5,1.076164E-7,1.251656E-7,0.01215115,3.750419E-4,7.130213E-4,1.452327E-4,2.972656E-6,0.003553494,0.001328534,4.824085E-5,0.0017235,1.94869E-4,0.001109096,1.333677E-4,1.691016E-5,2.996832E-5,4.330563E-8,4.051235E-6,4.756018E-5,3.408519E-4,1.913045E-7,2.155224E-7,6.655004E-12,6.270734E-6,0.005415743,3.900612E-4,1.077065E-5,5.492556E-5,1.058276E-4,7.043704E-5,2.282847E-11,4.330205E-53,7.975299,6.221601E-5,451365.8,451365.8
1.960347E-5,15.41269,-1.551744E9,1562.152,1562.152,9.589086E-4,1.0,0.8044109,9.547373E-5,0.06301812,9.419737E-4,0.009350841,1.532812E-5,0.04219445,4.13088E-5,0.008294775,4.235586E-4,4.054956E-7,0.02353687,5.48956E-4,0.007849724,0.01023543,8.881864E-4,5.907841E-9,3.412975E-5,1.073664E-7,1.248819E-7,0.01214439,3.745139E-4,7.115647E-4,1.450573E-4,2.969132E-6,0.003552506,0.00132903,4.830672E-5,0.00172471,1.951376E-4,0.00110945,1.332329E-4,1.681792E-5,3.004646E-5,4.275125E-8,4.043475E-6,4.739759E-5,3.402654E-4,1.894921E-7,2.127095E-7,6.632385E-12,6.218062E-6,0.00541528,3.899427E-4,1.078832E-5,5.498052E-5,1.057301E-4,7.052763E-5,2.217332E-11,3.585382E-53,7.975175,6.221554E-5,451358.8,451358.8
1.961881E-5,15.41274,-1.551578E9,1562.146,1562.146,9.589086E-4,1.0,0.8044015,9.54363E-5,0.06302866,9.414575E-4,0.009349225,1.531945E-5,0.0422009,4.128949E-5,0.008298021,4.233172E-4,4.050791E-7,0.02353279,5.48748E-4,0.007851697,0.0102338,8.880471E-4,5.888426E-9,3.406595E-5,1.072496E-7,1.247493E-7,0.01214122,3.74267E-4,7.108829E-4,1.449751E-4,2.967483E-6,0.003552042,0.001329263,4.833761E-5,0.001725278,1.952635E-4,0.001109615,1.331699E-4,1.677489E-5,3.008315E-5,4.24942E-8,4.039844E-6,4.73216E-5,3.399906E-4,1.886488E-7,2.114029E-7,6.62191E-12,6.193509E-6,0.005415062,3.898872E-4,1.079661E-5,5.500627E-5,1.056844E-4,7.057009E-5,2.187269E-11,3.282919E-53,7.975117,6.221532E-5,451355.5,451355.5
1.993162E-5,15.41384,-1.548156E9,1562.027,1562.027,9.589086E-4,1.0,0.8042106,9.46882E-5,0.06324194,9.311477E-4,0.009316415,1.514597E-5,0.04233168,4.090226E-5,0.008363947,4.184321E-4,3.967629E-7,0.02345012,5.445297E-4,0.007891487,0.01020086,8.852228E-4,5.568923E-9,3.279325E-5,1.049274E-7,1.221132E-7,0.01207697,3.693451E-4,6.97203E-4,1.433111E-4,2.934481E-6,0.003542591,0.001333963,4.896627E-5,0.001736819,1.978141E-4,0.001112902,1.319117E-4,1.593019E-5,3.083364E-5,3.76416E-8,3.967242E-6,4.581214E-5,3.344461E-4,1.72372E-7,1.864638E-7,6.424777E-12,5.713958E-6,0.005410653,3.887605E-4,1.096487E-5,5.552736E-5,1.047567E-4,7.142796E-5,1.655974E-11,5.385415E-54,7.973939,6.221088E-5,451288.9,451288.9
1.999034E-5,15.41405,-1.547471E9,1562.005,1562.005,9.589086E-4,1.0,0.804175,9.455085E-5,0.06328167,9.292572E-4,0.009310285,1.511409E-5,0.04235604,4.083094E-5,0.008376269,4.175231E-4,3.952384E-7,0.02343467,5.437427E-4,0.007898864,0.01019471,8.846962E-4,5.517268E-9,3.256024E-5,1.045038E-7,1.216323E-7,0.01206499,3.684446E-4,6.94682E-4,1.430014E-4,2.928414E-6,0.003540817,0.001334836,4.908399E-5,0.001738978,1.982894E-4,0.001113501,1.316813E-4,1.577841E-5,3.097504E-5,3.680851E-8,3.953911E-6,4.553712E-5,3.334176E-4,1.695036E-7,1.821268E-7,6.390872E-12,5.628284E-6,0.005409829,3.885503E-4,1.09963E-5,5.56243E-5,1.045834E-4,7.158737E-5,1.571781E-11,3.839094E-54,7.973719,6.221005E-5,451276.4,451276.5
2.0E-5,15.41408,-1.547342E9,1562.001,1562.001,9.589086E-4,1.0,0.8041692,9.452836E-5,0.06328819,9.289476E-4,0.009309278,1.510887E-5,0.04236004,4.081925E-5,0.008378294,4.173738E-4,3.949887E-7,0.02343213,5.436134E-4,0.007900074,0.0101937,8.846097E-4,5.507527E-9,3.25221E-5,1.044345E-7,1.215537E-7,0.01206302,3.682972E-4,6.942688E-4,1.429506E-4,2.92742E-6,0.003540525,0.001334979,4.910334E-5,0.001739333,1.983674E-4,0.001113599,1.316435E-4,1.575365E-5,3.099831E-5,3.667375E-8,3.951727E-6,4.549214E-5,3.332488E-4,1.690374E-7,1.814236E-7,6.38538E-12,5.614324E-6,0.005409694,3.885157E-4,1.100147E-5,5.564022E-5,1.045549E-4,7.161353E-5,1.558363E-11,3.632225E-54,7.973683,6.220992E-5,451274.4,451274.4
2.007812E-5,15.41435,-1.546353E9,1561.971,1561.971,9.589086E-4,1.0,0.804122,9.434733E-5,0.06334087,9.26457E-4,0.00930114,1.506684E-5,0.04239233,4.07251E-5,0.008394655,4.161689E-4,3.929806E-7,0.02341162,5.425692E-4,0.007909836,0.01018554,8.839112E-4,5.438023E-9,3.221538E-5,1.038778E-7,1.209216E-7,0.01204713,3.671118E-4,6.909409E-4,1.425401E-4,2.919418E-6,0.003538165,0.001336134,4.925979E-5,0.0017422,1.989977E-4,0.001114386,1.313403E-4,1.555541E-5,3.11867E-5,3.560603E-8,3.934155E-6,4.513085E-5,3.318875E-4,1.653213E-7,1.758359E-7,6.341776E-12,5.502698E-6,0.005408602,3.882368E-4,1.104321E-5,5.576869E-5,1.04325E-4,7.182468E-5,1.453955E-11,2.319116E-54,7.973392,6.220883E-5,451257.9,451257.9
2.014104E-5,15.41457,-1.545551E9,1561.947,1561.947,9.589086E-4,1.0,0.8040842,9.420273E-5,0.06338318,9.244685E-4,0.009294597,1.503326E-5,0.04241827,4.064981E-5,0.00840781,4.152017E-4,3.913775E-7,0.02339513,5.417303E-4,0.007917662,0.01017899,8.833501E-4,5.380606E-9,3.197067E-5,1.034342E-7,1.20418E-7,0.01203436,3.661662E-4,6.882793E-4,1.422107E-4,2.913023E-6,0.003536264,0.001337061,4.938568E-5,0.001744507,1.995038E-4,0.001115013,1.310984E-4,1.539836E-5,3.133863E-5,3.47742E-8,3.920118E-6,4.484312E-5,3.307961E-4,1.623982E-7,1.714624E-7,6.307665E-12,5.41445E-6,0.005407724,3.880127E-4,1.107677E-5,5.587182E-5,1.041401E-4,7.199407E-5,1.374975E-11,1.614374E-54,7.973158,6.220796E-5,451244.7,451244.7
2.015668E-5,15.41462,-1.545331E9,1561.941,1561.941,9.589086E-4,1.0,0.8040748,9.416696E-5,0.06339368,9.239767E-4,0.009292973,1.502495E-5,0.0424247,4.063117E-5,0.008411077,4.149617E-4,3.909811E-7,0.02339103,5.41522E-4,0.007919602,0.01017737,8.832109E-4,5.365415E-9,3.191017E-5,1.033246E-7,1.202936E-7,0.01203119,3.659324E-4,6.876203E-4,1.421289E-4,2.911441E-6,0.003535792,0.001337291,4.941695E-5,0.00174508,1.996294E-4,0.001115167,1.310386E-4,1.535968E-5,3.137642E-5,3.457133E-8,3.916645E-6,4.477206E-5,3.305255E-4,1.616814E-7,1.70393E-7,6.299323E-12,5.392747E-6,0.005407506,3.879571E-4,1.10851E-5,5.58974E-5,1.040942E-4,7.203608E-5,1.356037E-11,1.476035E-54,7.9731,6.220774E-5,451241.4,451241.4
2.060992E-5,15.41615,-1.538771E9,1561.77,1561.77,9.589086E-4,1.0,0.8038051,9.315778E-5,0.06369508,9.101209E-4,0.009246174,1.479026E-5,0.04260941,4.010324E-5,0.008505238,4.080834E-4,3.798179E-7,0.02327301,5.355377E-4,0.007974948,0.01013061,8.79212E-4,4.986948E-9,3.021072E-5,1.002571E-7,1.168106E-7,0.0119401,3.593615E-4,6.689579E-4,1.39786E-4,2.86672E-6,0.003522104,0.001343858,5.032052E-5,0.001761607,2.032354E-4,0.001119491,1.293605E-4,1.429818E-5,3.247635E-5,2.929544E-8,3.81867E-6,4.278743E-5,3.228E-4,1.424556E-7,1.421744E-7,6.077361E-12,4.801143E-6,0.005401232,3.863576E-4,1.132522E-5,5.663059E-5,1.027733E-4,7.323793E-5,9.075648E-12,1.093821E-55,7.971433,6.220157E-5,451147.0,451147.0
2.065348E-5,15.41629,-1.538089E9,1561.753,1561.753,9.589086E-4,1.0,0.8037794,9.30635E-5,0.06372376,9.088285E-4,0.009241705,1.476831E-5,0.04262698,4.005371E-5,0.008514235,4.0743E-4,3.787773E-7,0.02326173,5.349678E-4,0.00798018,0.01012615,8.788315E-4,4.947478E-9,3.005275E-5,9.997294E-8,1.164879E-7,0.01193142,3.587501E-4,6.672079E-4,1.395635E-4,2.862534E-6,0.00352079,0.00134448,5.040708E-5,0.001763188,2.035785E-4,0.00111989,1.292048E-4,1.420197E-5,3.258253E-5,2.884501E-8,3.809518E-6,4.260411E-5,3.220693E-4,1.407567E-7,1.397264E-7,6.057776E-12,4.747928E-6,0.005400634,3.862051E-4,1.134816E-5,5.670023E-5,1.026473E-4,7.335185E-5,8.732605E-12,8.519226E-56,7.971274,6.220098E-5,451138.0,451138.1
2.065743E-5,15.41631,-1.538064E9,1561.752,1561.752,9.589086E-4,1.0,0.8037771,9.305497E-5,0.06372635,9.087116E-4,0.009241299,1.476632E-5,0.04262857,4.004923E-5,0.008515051,4.073708E-4,3.786832E-7,0.02326071,5.349162E-4,0.007980654,0.01012575,8.78797E-4,4.944297E-9,3.003847E-5,9.994726E-8,1.164588E-7,0.01193063,3.586948E-4,6.670495E-4,1.395434E-4,2.862156E-6,0.00352067,0.001344536,5.041493E-5,0.001763331,2.036096E-4,0.001119927,1.291907E-4,1.419329E-5,3.259217E-5,2.88046E-8,3.80869E-6,4.258754E-5,3.220031E-4,1.406038E-7,1.395065E-7,6.056012E-12,4.743132E-6,0.005400579,3.861913E-4,1.135024E-5,5.670654E-5,1.026359E-4,7.336218E-5,8.702141E-12,8.328302E-56,7.97126,6.220093E-5,451137.2,451137.2
2.068307E-5,15.41639,-1.537609E9,1561.742,1561.742,9.589086E-4,1.0,0.803762,9.299969E-5,0.06374322,9.079541E-4,0.00923867,1.475345E-5,0.0426389,4.002018E-5,0.008520344,4.069868E-4,3.780733E-7,0.02325407,5.345811E-4,0.007983726,0.01012313,8.785732E-4,4.926451E-9,2.994593E-5,9.97809E-8,1.162699E-7,0.01192553,3.583365E-4,6.660229E-4,1.394126E-4,2.859701E-6,0.003519896,0.001344902,5.046588E-5,0.001764262,2.038114E-4,0.00112016,1.290996E-4,1.413715E-5,3.265473E-5,2.854414E-8,3.803325E-6,4.248025E-5,3.215739E-4,1.396163E-7,1.380876E-7,6.044618E-12,4.712117E-6,0.005400227,3.861017E-4,1.136373E-5,5.674746E-5,1.025618E-4,7.342911E-5,8.507028E-12,7.190768E-56,7.971166,6.220059E-5,451131.9,451132.0
2.076314E-5,15.41666,-1.536308E9,1561.712,1561.712,9.589086E-4,1.0,0.803715,9.282818E-5,0.06379574,9.056043E-4,0.009230475,1.47135E-5,0.04267108,3.992995E-5,0.008536849,4.05791E-4,3.761819E-7,0.02323339,5.335372E-4,0.007993283,0.01011496,8.778763E-4,4.863574E-9,2.965914E-5,9.926563E-8,1.156847E-7,0.01190963,3.572258E-4,6.628353E-4,1.390053E-4,2.852082E-6,0.00351748,0.001346039,5.062481E-5,0.001767163,2.044397E-4,0.001120884,1.288171E-4,1.396411E-5,3.285024E-5,2.775128E-8,3.786677E-6,4.214816E-5,3.202386E-4,1.365884E-7,1.337545E-7,6.009627E-12,4.616667E-6,0.00539913,3.858223E-4,1.140581E-5,5.687491E-5,1.023308E-4,7.363745E-5,7.926508E-12,4.562663E-56,7.970875,6.219952E-5,451115.5,451115.5
2.092697E-5,15.41719,-1.53358E9,1561.65,1561.65,9.589086E-4,1.0,0.8036193,9.248187E-5,0.06390272,9.008633E-4,0.009213755,1.46328E-5,0.0427366,3.974741E-5,0.00857053,4.033578E-4,3.72367E-7,0.02319119,5.31411E-4,0.008012684,0.01009832,8.764573E-4,4.751902E-9,2.908163E-5,9.822942E-8,1.145079E-7,0.01187722,3.54987E-4,6.563892E-4,1.381768E-4,2.836685E-6,0.003512537,0.00134835,5.094953E-5,0.001773086,2.057193E-4,0.001122336,1.282491E-4,1.361982E-5,3.325112E-5,2.621686E-8,3.753066E-6,4.148138E-5,3.175273E-4,1.306348E-7,1.253089E-7,5.940477E-12,4.42744E-6,0.005396892,3.85253E-4,1.149167E-5,5.713423E-5,1.018599E-4,7.406092E-5,6.858467E-12,1.783748E-56,7.970283,6.219736E-5,451082.0,451082.0
2.093824E-5,15.41723,-1.533381E9,1561.646,1561.646,9.589086E-4,1.0,0.8036128,9.245827E-5,0.06391005,9.005404E-4,0.009212607,1.46273E-5,0.04274109,3.973495E-5,0.008572843,4.031911E-4,3.721073E-7,0.0231883,5.312652E-4,0.008014011,0.01009718,8.7636E-4,4.739646E-9,2.904236E-5,9.815901E-8,1.144279E-7,0.011875,3.548347E-4,6.559495E-4,1.381201E-4,2.835635E-6,0.003512197,0.001348508,5.097184E-5,0.001773493,2.05807E-4,0.001122434,1.282105E-4,1.359662E-5,3.327875E-5,2.611552E-8,3.750776E-6,4.143613E-5,3.173417E-4,1.302369E-7,1.247483E-7,5.935835E-12,4.414719E-6,0.005396738,3.852139E-4,1.149756E-5,5.7152E-5,1.018276E-4,7.408992E-5,6.790559E-12,1.672302E-56,7.970242,6.219721E-5,451079.7,451079.7
2.14482E-5,15.41886,-1.524037E9,1561.454,1561.454,9.589086E-4,1.0,0.8033189,9.142008E-5,0.06423864,8.86357E-4,0.009161016,1.438497E-5,0.04294225,3.918479E-5,0.008676879,3.957387E-4,3.607086E-7,0.02305798,5.247367E-4,0.008073031,0.01004598,8.720061E-4,4.38456E-9,2.732567E-5,9.508825E-8,1.109396E-7,0.01177532,3.481553E-4,6.365537E-4,1.355839E-4,2.789366E-6,0.003496826,0.001355562,5.197835E-5,0.001791815,2.097351E-4,0.001126713,1.265299E-4,1.260807E-5,3.453401E-5,2.203986E-8,3.65007E-6,3.947019E-5,3.090861E-4,1.137E-7,1.018818E-7,5.739025E-12,3.876887E-6,0.005389837,3.834619E-4,1.176274E-5,5.794634E-5,1.003779E-4,7.538297E-5,4.33234E-12,8.902399E-58,7.968421,6.219063E-5,450976.6,450976.6
2.174907E-5,15.4198,-1.518065E9,1561.342,1561.342,9.589086E-4,1.0,0.8031481,9.083312E-5,0.0644296,8.783581E-4,0.009130881,1.424775E-5,0.04305907,3.887189E-5,0.008737727,3.914234E-4,3.542909E-7,0.0229818,5.209476E-4,0.008106939,0.01001617,8.694806E-4,4.199705E-9,2.636576E-5,9.337541E-8,1.089934E-7,0.0117173,3.44399E-4,6.25552E-4,1.341165E-4,2.763137E-6,0.003487771,0.00135963,5.256937E-5,0.001802549,2.120158E-4,0.001129081,1.255967E-4,1.207752E-5,3.52796E-5,2.00441E-8,3.593192E-6,3.838112E-5,3.043383E-4,1.051624E-7,9.044079E-8,5.633069E-12,3.591683E-6,0.005385808,3.824419E-4,1.191785E-5,5.840646E-5,9.95335E-5,7.6129E-5,3.325453E-12,1.598054E-58,7.967362,6.218684E-5,450916.6,450916.6
2.177541E-5,15.41988,-1.517524E9,1561.332,1561.332,9.589086E-4,1.0,0.8031332,9.07826E-5,0.06444621,8.776703E-4,0.009128254,1.423593E-5,0.04306924,3.884489E-5,0.008743034,3.910486E-4,3.537395E-7,0.02297516,5.206182E-4,0.008109875,0.01001358,8.692611E-4,4.181882E-9,2.628353E-5,9.322879E-8,1.088268E-7,0.01171225,3.440764E-4,6.246042E-4,1.339891E-4,2.760877E-6,0.003486979,0.001359983,5.262101E-5,0.001803485,2.122142E-4,0.001129283,1.255171E-4,1.203283E-5,3.534503E-5,1.988198E-8,3.588299E-6,3.828817E-5,3.03927E-4,1.044541E-7,8.950383E-8,5.624096E-12,3.567771E-6,0.005385457,3.823531E-4,1.193138E-5,5.844644E-5,9.945998E-5,7.619371E-5,3.249425E-12,1.375346E-58,7.967269,6.218651E-5,450911.4,450911.4
