Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H6_Soln#20 (),Mole_fraction_C2H5_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H3_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H8_Soln#20 (),Mole_fraction_NC3H7_Soln#20 (),Mole_fraction_C3H6_Soln#20 (),Mole_fraction_C3H5-A_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H4-A_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_PC4H9_Soln#20 (),Mole_fraction_IC4H10_Soln#20 (),Mole_fraction_IC4H9_Soln#20 (),Mole_fraction_TC4H9_Soln#20 (),Mole_fraction_IC4H8_Soln#20 (),Mole_fraction_IC4H7_Soln#20 (),Mole_fraction_C4H8-1_Soln#20 (),Mole_fraction_C4H8-2_Soln#20 (),Mole_fraction_C4H71-3_Soln#20 (),Mole_fraction_C4H6_Soln#20 (),Mole_fraction_C4H5_Soln#20 (),Mole_fraction_C4H4_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_FULVENE_Soln#20 (),Mole_fraction_C5H6_Soln#20 (),Mole_fraction_MCPTD_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_NEOC5H12_Soln#20 (),Mole_fraction_NC5H10_Soln#20 (),Mole_fraction_B1M2_Soln#20 (),Mole_fraction_LC5H8_Soln#20 (),Mole_fraction_NC6H12_Soln#20 (),Mole_fraction_NC7H14_Soln#20 (),Mole_fraction_IC8H17_Soln#20 (),Mole_fraction_IC8H16_Soln#20 (),Mole_fraction_DIMEPTD_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C12H8_Soln#20 (),Mole_fraction_C14H10_Soln#20 (),Mole_fraction_NC10H20_Soln#20 (),Mole_fraction_IC12H26_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
1.744639E-5,15.59135,-2.56065E9,1706.846,1706.846,8.605591E-4,1.0,0.7798315,2.749673E-4,0.08961702,0.001495292,0.003787951,1.278454E-5,0.05461846,7.539612E-5,0.02561386,2.089693E-5,1.199026E-7,0.008500008,3.336173E-4,0.009397238,0.006593179,0.002317489,2.69451E-10,1.467792E-7,2.854942E-8,2.801321E-8,0.003192878,8.023723E-5,6.867782E-5,1.820307E-5,1.141451E-6,0.001895703,1.924474E-5,0.00164656,2.768637E-4,0.0039839,3.832881E-4,5.876793E-4,1.54619E-6,3.331828E-4,3.497934E-10,2.321104E-7,1.780227E-6,6.149816E-6,7.856423E-10,1.518521E-12,2.480133E-19,1.03653E-13,7.019434E-11,0.003668614,5.807087E-4,5.186544E-5,5.600205E-6,2.313771E-6,-1.043751E-11,3.516003E-202,7.730531,5.519466E-5,437513.1,437513.1
1.748927E-5,15.59162,-2.5543E9,1706.816,1706.816,8.605591E-4,1.0,0.779798,2.746938E-4,0.08966105,0.0014928,0.003779279,1.275074E-5,0.05463247,7.527018E-5,0.02564414,2.07565E-5,1.194077E-7,0.008480551,3.327803E-4,0.009392694,0.006585023,0.002315272,2.684484E-10,1.462634E-7,2.844307E-8,2.790976E-8,0.003183775,7.997924E-5,6.842076E-5,1.814126E-5,1.138898E-6,0.001892965,1.919844E-5,0.001646734,2.774726E-4,0.003989468,3.834281E-4,5.874333E-4,1.543633E-6,3.340251E-4,3.480623E-10,2.310202E-7,1.772711E-6,6.120932E-6,7.808961E-10,1.471629E-12,2.463902E-19,1.030595E-13,6.978995E-11,0.003666393,5.801896E-4,5.201134E-5,5.620846E-6,2.319209E-6,-1.043383E-11,4.425643E-203,7.730259,5.519368E-5,437497.7,437497.7
1.771066E-5,15.59304,-2.522036E9,1706.664,1706.664,8.605591E-4,1.0,0.779627,2.732947E-4,0.0898864,0.001480071,0.003734937,1.257863E-5,0.05470368,7.462703E-5,0.02579962,2.005053E-5,1.169075E-7,0.008381086,3.285073E-4,0.009369077,0.006543212,0.002303879,2.633472E-10,1.436525E-7,2.790216E-8,2.738357E-8,0.003137307,7.866485E-5,6.711475E-5,1.782711E-5,1.125867E-6,0.001878943,1.896235E-5,0.001647586,2.806096E-4,0.004018067,3.841168E-4,5.861645E-4,1.530549E-6,3.383535E-4,3.392953E-10,2.254977E-7,1.734551E-6,5.975576E-6,7.570086E-10,1.249479E-12,2.382031E-19,1.000574E-13,6.774472E-11,0.003654986,5.775307E-4,5.276461E-5,5.727916E-6,2.347392E-6,-1.015471E-11,-6.709589E-207,7.728867,5.518865E-5,437418.9,437418.9
1.773153E-5,15.59318,-2.519039E9,1706.649,1706.649,8.605591E-4,1.0,0.779611,2.731639E-4,0.08990748,0.001478883,0.003730793,1.256261E-5,0.05471029,7.456699E-5,0.02581421,1.998555E-5,1.166763E-7,0.008371792,3.281085E-4,0.009366837,0.006539295,0.00230281,2.628788E-10,1.434106E-7,2.785185E-8,2.733463E-8,0.003132971,7.854241E-5,6.699339E-5,1.77979E-5,1.124651E-6,0.00187763,1.894034E-5,0.001647662,2.809047E-4,0.004020751,3.841789E-4,5.86045E-4,1.529325E-6,3.387599E-4,3.384829E-10,2.249858E-7,1.731007E-6,5.962181E-6,7.54808E-10,1.234617E-12,2.374473E-19,9.977957E-14,6.755545E-11,0.003653915,5.772819E-4,5.283562E-5,5.738052E-6,2.350058E-6,-1.013001E-11,-2.620834E-207,7.728736,5.518818E-5,437411.5,437411.5
1.861905E-5,15.59866,-2.398131E9,1706.058,1706.058,8.605591E-4,1.0,0.778951,2.67768E-4,0.09077855,0.001430159,0.003560226,1.191168E-5,0.0549767,7.210435E-5,0.02642383,1.745579E-5,1.07522E-7,0.007989465,3.117734E-4,0.009269693,0.006376614,0.002258086,2.444308E-10,1.337393E-7,2.581631E-8,2.535334E-8,0.002955433,7.356133E-5,6.209958E-5,1.661779E-5,1.074902E-6,0.001823312,1.804144E-5,0.001650278,2.933644E-4,0.00413294,3.863866E-4,5.809815E-4,1.478752E-6,3.557671E-4,3.06076E-10,2.045495E-7,1.588421E-6,5.437597E-6,6.687731E-10,1.096573E-12,2.077133E-19,8.874131E-14,6.004136E-11,0.003609164,5.669794E-4,5.58554E-5,6.175798E-6,2.464797E-6,-1.00479E-11,-2.883458E-212,7.723341,5.516877E-5,437106.2,437106.2
1.907217E-5,15.60135,-2.341088E9,1705.767,1705.767,8.605591E-4,1.0,0.7786287,2.65132E-4,0.09120492,0.001406567,0.003477223,1.160092E-5,0.05510201,7.09116E-5,0.0267272,1.632365E-5,1.033105E-7,0.007803564,3.038791E-4,0.009218838,0.006296362,0.002235801,2.359673E-10,1.292123E-7,2.485049E-8,2.441263E-8,0.002869719,7.117872E-5,5.978833E-5,1.605863E-5,1.050894E-6,0.00179666,1.760894E-5,0.001651169,2.996567E-4,0.00418879,3.872052E-4,5.784107E-4,1.454003E-6,3.642458E-4,2.910193E-10,1.950413E-7,1.521337E-6,5.199844E-6,6.299302E-10,9.345498E-13,1.941885E-19,8.364768E-14,5.657748E-11,0.003586881,5.619201E-4,5.739678E-5,6.40427E-6,2.524411E-6,-9.666664E-12,-4.678075E-217,7.720694,5.515926E-5,436956.3,436956.3
2.0E-5,15.60663,-2.233195E9,1705.192,1705.192,8.605591E-4,1.0,0.7779975,2.599618E-4,0.09204185,0.001360723,0.00331527,1.100557E-5,0.05533786,6.8593E-5,0.02733263,1.428994E-5,9.551905E-8,0.007441124,2.88576E-4,0.00911262,0.006137567,0.002191278,2.209973E-10,1.206613E-7,2.301198E-8,2.262078E-8,0.002703793,6.660722E-5,5.540674E-5,1.499468E-5,1.004402E-6,0.001744222,1.677379E-5,0.001652148,3.123962E-4,0.004300255,3.882916E-4,5.73179E-4,1.405437E-6,3.81182E-4,2.629426E-10,1.772891E-7,1.394716E-6,4.765026E-6,5.596507E-10,4.560384E-12,1.69506E-19,7.422135E-14,5.017315E-11,0.003542382,5.519501E-4,6.055113E-5,6.882285E-6,2.648609E-6,-2.705523E-11,7.857066E-219,7.715482,5.514062E-5,436661.3,436661.3
2.005618E-5,15.60694,-2.22703E9,1705.158,1705.158,8.605591E-4,1.0,0.7779604,2.596581E-4,0.09209103,0.001358047,0.003305795,1.097119E-5,0.05535129,6.845767E-5,0.02736863,1.417786E-5,9.508462E-8,0.00741993,2.876846E-4,0.009106113,0.006128182,0.002188629,2.239524E-10,1.201714E-7,2.290629E-8,2.251773E-8,0.00269414,6.634292E-5,5.515555E-5,1.493351E-5,1.001696E-6,0.001741136,1.672528E-5,0.001652172,3.131613E-4,0.004306882,3.883334E-4,5.728636E-4,1.402584E-6,3.821893E-4,2.613524E-10,1.76291E-7,1.387481E-6,4.740689E-6,5.564E-10,1.433213E-11,1.681301E-19,7.369056E-14,4.981276E-11,0.003539735,5.513624E-4,6.074201E-5,6.911658E-6,2.656219E-6,-6.622101E-11,5.076172E-220,7.715175,5.513952E-5,436644.0,436644.0
2.008383E-5,15.60709,-2.224002E9,1705.142,1705.142,8.605591E-4,1.0,0.7779423,2.59509E-4,0.09211518,0.001356735,0.003301144,1.095434E-5,0.05535786,6.839127E-5,0.02738632,1.412312E-5,9.486915E-8,0.007409528,2.872473E-4,0.009102907,0.006123571,0.002187327,2.22733E-10,1.199314E-7,2.285449E-8,2.246722E-8,0.002689405,6.621333E-5,5.503247E-5,1.490353E-5,1.000369E-6,0.00173962,1.670148E-5,0.001652183,3.135377E-4,0.004310139,3.883531E-4,5.727085E-4,1.401183E-6,3.826844E-4,2.605739E-10,1.757992E-7,1.383938E-6,4.728785E-6,5.546477E-10,1.661747E-11,1.674575E-19,7.343086E-14,4.963644E-11,0.003538434,5.510738E-4,6.083596E-5,6.926135E-6,2.659969E-6,-7.807973E-11,1.391103E-220,7.715024,5.513898E-5,436635.4,436635.4
2.010986E-5,15.60723,-2.221177E9,1705.126,1705.126,8.605591E-4,1.0,0.7779252,2.593689E-4,0.09213787,0.001355501,0.003296775,1.093852E-5,0.05536403,6.832889E-5,0.02740296,1.407186E-5,9.467448E-8,0.007399756,2.868366E-4,0.009099888,0.006119238,0.002186102,2.286266E-10,1.197062E-7,2.280587E-8,2.241982E-8,0.002684957,6.609166E-5,5.491697E-5,1.487539E-5,9.991221E-7,0.001738196,1.667913E-5,0.001652193,3.138918E-4,0.004313201,3.88371E-4,5.725625E-4,1.399867E-6,3.831499E-4,2.598439E-10,1.753476E-7,1.380612E-6,4.717628E-6,5.536685E-10,2.866974E-11,1.668272E-19,7.318739E-14,4.947115E-11,0.003537211,5.508026E-4,6.092439E-5,6.939771E-6,2.663501E-6,-1.260699E-10,4.122602E-221,7.714882,5.513848E-5,436627.4,436627.4
2.029342E-5,15.60823,-2.201387E9,1705.016,1705.016,8.605591E-4,1.0,0.7778055,2.58387E-4,0.09229688,0.001346873,0.003266188,1.082797E-5,0.05540696,6.789236E-5,0.02751983,1.37175E-5,9.326292E-8,0.007331353,2.839638E-4,0.009078547,0.006088831,0.002177499,2.163575E-10,1.181358E-7,2.246676E-8,2.208911E-8,0.002653858,6.524199E-5,5.411172E-5,1.467909E-5,9.904022E-7,0.001728211,1.652289E-5,0.001652236,3.163846E-4,0.004334715,3.884811E-4,5.715339E-4,1.390644E-6,3.864202E-4,2.547677E-10,1.721157E-7,1.357449E-6,4.640213E-6,5.405706E-10,1.796574E-11,1.62459E-19,7.149651E-14,4.832345E-11,0.003528615,5.489003E-4,6.154795E-5,7.036247E-6,2.688473E-6,-1.265216E-10,-9.87687E-224,7.713889,5.513494E-5,436571.2,436571.2
2.17748E-5,15.61593,-2.055787E9,1704.161,1704.161,8.605591E-4,1.0,0.776888,2.50832E-4,0.09351934,0.001281221,0.003032759,1.000069E-5,0.05571944,6.456976E-5,0.02843551,1.125395E-5,8.314876E-8,0.006809725,2.621858E-4,0.008904044,0.005852837,0.002110029,1.962371E-10,1.064861E-7,1.99491E-8,1.963216E-8,0.002418653,5.887729E-5,4.815541E-5,1.321972E-5,9.243532E-7,0.00165126,1.534278E-5,0.00165124,3.362278E-4,0.004503175,3.884371E-4,5.633016E-4,1.31979E-6,4.120269E-4,2.179466E-10,1.487554E-7,1.187135E-6,4.085193E-6,4.519455E-10,7.424499E-12,1.315744E-19,5.935534E-14,4.008979E-11,0.003461218,5.341892E-4,6.657294E-5,7.833108E-6,2.893891E-6,-1.446898E-10,-2.881127E-230,7.706223,5.510777E-5,436137.4,436137.4
2.191994E-5,15.61665,-2.042771E9,1704.08,1704.08,8.605591E-4,1.0,0.7768025,2.501252E-4,0.09363354,0.001275148,0.003011115,9.92542E-6,0.05574699,6.426231E-5,0.02852267,1.104624E-5,8.225926E-8,0.006761393,2.601795E-4,0.00888678,0.00583058,0.002103601,1.938931E-10,1.054339E-7,1.972196E-8,1.941035E-8,0.002397041,5.829794E-5,4.761995E-5,1.308781E-5,9.182718E-7,0.001644054,1.523442E-5,0.001651022,3.381458E-4,0.004519197,3.883495E-4,5.625018E-4,1.313177E-6,4.144614E-4,2.147022E-10,1.466925E-7,1.171922E-6,4.036695E-6,4.444182E-10,7.604398E-12,1.289248E-19,5.829721E-14,3.937294E-11,0.003454798,5.328061E-4,6.706444E-5,7.912895E-6,2.914385E-6,-1.541402E-10,-7.163534E-233,7.705504,5.510524E-5,436096.7,436096.7
2.299853E-5,15.62179,-1.952162E9,1703.496,1703.496,8.605591E-4,1.0,0.7761899,2.450425E-4,0.0944535,0.001231836,0.002856563,9.394814E-6,0.0559361,6.206874E-5,0.02915699,9.65751E-6,7.613297E-8,0.006416438,2.459156E-4,0.008757948,0.005669664,0.002056798,1.812608E-10,9.804461E-8,1.813096E-8,1.785592E-8,0.002243708,5.421415E-5,4.387738E-5,1.216203E-5,8.750478E-7,0.001592225,1.446555E-5,0.001648811,3.522547E-4,0.004635698,3.872887E-4,5.565975E-4,1.265733E-6,4.321517E-4,1.923468E-10,1.324617E-7,1.066093E-6,3.70325E-6,3.929346E-10,3.704456E-12,1.110109E-19,5.106552E-14,3.447678E-11,0.003408046,5.228232E-4,7.071148E-5,8.514936E-6,3.06866E-6,-1.500076E-10,7.19488E-240,7.700325,5.50871E-5,435803.6,435803.6
2.37189E-5,15.62504,-1.897227E9,1703.119,1703.119,8.605591E-4,1.0,0.7758019,2.418048E-4,0.09497427,0.001204586,0.002759217,9.066716E-6,0.05604801,6.068793E-5,0.02956791,8.863968E-6,7.246367E-8,0.006199302,2.369867E-4,0.008671605,0.005566415,0.002026461,1.734663E-10,9.34972E-8,1.715671E-8,1.690342E-8,0.002148044,5.169011E-5,4.159257E-5,1.159326E-5,8.479952E-7,0.001559228,1.398552E-5,0.001646794,3.615371E-4,0.004711053,3.862084E-4,5.526935E-4,1.23564E-6,4.4358E-4,1.789875E-10,1.239369E-7,1.001959E-6,3.503978E-6,3.629049E-10,1.561886E-12,1.006099E-19,4.679887E-14,3.159088E-11,0.003377734,5.164307E-4,7.314116E-5,8.925707E-6,3.173605E-6,-1.44309E-10,-6.669828E-248,7.697019,5.507562E-5,435616.5,435616.5
2.503555E-5,15.63065,-1.806945E9,1702.457,1702.457,8.605591E-4,1.0,0.7751329,2.361816E-4,0.09587492,0.001157912,0.002592435,8.515327E-6,0.05622572,5.832144E-5,0.03029419,7.63865E-6,6.649123E-8,0.00582751,2.217868E-4,0.008513837,0.005385827,0.001972818,1.60967E-10,8.588596E-8,1.553766E-8,1.531937E-8,0.001985844,4.745292E-5,3.780657E-5,1.064394E-5,8.019378E-7,0.001502015,1.31703E-5,0.001642124,3.782164E-4,0.004843954,3.835643E-4,5.456418E-4,1.183686E-6,4.636983E-4,1.573646E-10,1.101036E-7,8.965704E-7,3.179741E-6,3.155924E-10,1.891347E-12,8.430379E-20,3.99944E-14,2.699276E-11,0.003324105,5.05264E-4,7.75673E-5,9.693442E-6,3.369214E-6,-1.449911E-10,-1.848716E-253,7.691269,5.505588E-5,435291.0,435291.0
2.618726E-5,15.6352,-1.737405E9,1701.903,1701.903,8.605591E-4,1.0,0.774587,2.315482E-4,0.0966126,0.001120095,0.002457402,8.078621E-6,0.05635541,5.640252E-5,0.0309047,6.761226E-6,6.192374E-8,0.005526675,2.095692E-4,0.008376453,0.005235904,0.001927716,1.514426E-10,7.988278E-8,1.427335E-8,1.408136E-8,0.001856151,4.410389E-5,3.485926E-5,9.898238E-6,7.649002E-7,0.001455012,1.251652E-5,0.001637125,3.925073E-4,0.004955324,3.806348E-4,5.395644E-4,1.14123E-6,4.805116E-4,1.410021E-10,9.959831E-8,8.153778E-7,2.931564E-6,2.806462E-10,2.561474E-12,7.244011E-20,3.494167E-14,2.358224E-11,0.003278971,4.959975E-4,8.142147E-5,1.038195E-5,3.544201E-6,-1.464281E-10,-2.955398E-260,7.686523,5.503983E-5,435022.4,435022.4
2.728262E-5,15.63926,-1.678334E9,1701.394,1701.394,8.605591E-4,1.0,0.7740989,2.273649E-4,0.09727448,0.001086468,0.002337526,7.698063E-6,0.05645884,5.469487E-5,0.03146523,6.060667E-6,5.805514E-8,0.005259718,1.987887E-4,0.008246778,0.005099766,0.001886309,1.452747E-10,7.466857E-8,1.318602E-8,1.301589E-8,0.001742288,4.11927E-5,3.23306E-5,9.253165E-6,7.321947E-7,0.001412732,1.19405E-5,0.001631689,4.058456E-4,0.005057245,3.773957E-4,5.338646E-4,1.103225E-6,4.958545E-4,1.273151E-10,9.078301E-8,7.463813E-7,2.720939E-6,2.52369E-10,9.091164E-12,6.286327E-20,3.078947E-14,2.078224E-11,0.003237486,4.875776E-4,8.507024E-5,1.105045E-5,3.71385E-6,-1.845539E-10,-2.076988E-265,7.682233,5.502555E-5,434779.6,434779.6
2.777076E-5,15.64099,-1.654002E9,1701.173,1701.173,8.605591E-4,1.0,0.7738904,2.255661E-4,0.09755774,0.001072162,0.002286609,7.538416E-6,0.05649917,5.396796E-5,0.03170902,5.783927E-6,5.645839E-8,0.005146357,1.942282E-4,0.008189387,0.005041015,0.001868306,1.40013E-10,7.24861E-8,1.273423E-8,1.257297E-8,0.001694299,3.997404E-5,3.128149E-5,8.983968E-6,7.183501E-7,0.001394606,1.169701E-5,0.001629075,4.117113E-4,0.005101458,3.75827E-4,5.3135E-4,1.086988E-6,5.024955E-4,1.217364E-10,8.717696E-8,7.179504E-7,2.634056E-6,2.407778E-10,8.236871E-12,5.905748E-20,2.911883E-14,1.965639E-11,0.00321943,4.839404E-4,8.669064E-5,1.135243E-5,3.790436E-6,-2.030582E-10,-9.479086E-273,7.680388,5.501948E-5,434675.2,434675.2
2.833988E-5,15.64294,-1.627055E9,1700.919,1700.919,8.605591E-4,1.0,0.7736541,2.235172E-4,0.09787934,0.001055981,0.002229094,7.359488E-6,0.05654199,5.314544E-5,0.03198872,5.485439E-6,5.468917E-8,0.005018318,1.890898E-4,0.008122832,0.00497395,0.001847654,1.355899E-10,7.004363E-8,1.223112E-8,1.207958E-8,0.001640366,3.861032E-5,3.011424E-5,8.683302E-6,7.027429E-7,0.001374004,1.142277E-5,0.001625891,4.184898E-4,0.005152095,3.739103E-4,5.284383E-4,1.068575E-6,5.100897E-4,1.156009E-10,8.320261E-8,6.864602E-7,2.537674E-6,2.278414E-10,4.065204E-12,5.494099E-20,2.729734E-14,1.842935E-11,0.003198702,4.797847E-4,8.857523E-5,1.170753E-5,3.880473E-6,-2.090736E-10,-1.992356E-277,7.678285,5.501263E-5,434556.2,434556.2
2.844998E-5,15.64331,-1.622023E9,1700.871,1700.871,8.605591E-4,1.0,0.7736092,2.231265E-4,0.09794052,0.001052911,0.002218188,7.325752E-6,0.05654978,5.29893E-5,0.03204228,5.430474E-6,5.436581E-8,0.004994043,1.88117E-4,0.008110003,0.004961148,0.0018437,1.415321E-10,6.958323E-8,1.213659E-8,1.198686E-8,0.001630173,3.83533E-5,2.989505E-5,8.626701E-6,6.997876E-7,0.001370082,1.137087E-5,0.001625259,4.197937E-4,0.00516178,3.735292E-4,5.278775E-4,1.065075E-6,5.115408E-4,1.144573E-10,8.247433E-8,6.805639E-7,2.519605E-6,2.263912E-10,1.737354E-11,5.418196E-20,2.695975E-14,1.820197E-11,0.003194731,4.78991E-4,8.893923E-5,1.177659E-5,3.897982E-6,-2.607051E-10,-8.901414E-279,7.677884,5.501133E-5,434533.5,434533.5
2.887249E-5,15.6447,-1.603139E9,1700.685,1700.685,8.605591E-4,1.0,0.7734393,2.216446E-4,0.09817221,0.001041301,0.002176992,7.198694E-6,0.05657818,5.23989E-5,0.03224621,5.227432E-6,5.31172E-8,0.004902344,1.84447E-4,0.00806092,0.004912534,0.001828649,1.322541E-10,6.785185E-8,1.178201E-8,1.163902E-8,0.001591765,3.738686E-5,2.907313E-5,8.414058E-6,6.88633E-7,0.001355221,1.117506E-5,0.001622788,4.247755E-4,0.005198618,3.720375E-4,5.257329E-4,1.051829E-6,5.170556E-4,1.101937E-10,7.969595E-8,6.58505E-7,2.451925E-6,2.169458E-10,6.347454E-12,5.13757E-20,2.570673E-14,1.735819E-11,0.00317961,4.759748E-4,9.033431E-5,1.204269E-5,3.965447E-6,-2.52798E-10,-7.396446E-282,7.676362,5.500642E-5,434447.3,434447.3
2.932839E-5,15.64617,-1.583609E9,1700.488,1700.488,8.605591E-4,1.0,0.7732601,2.200752E-4,0.09841688,0.001029077,0.002133671,7.065921E-6,0.0566063,5.1777E-5,0.03246342,5.021537E-6,5.183152E-8,0.004805921,1.805952E-4,0.008008234,0.00486097,0.001812623,1.298964E-10,6.604442E-8,1.141343E-8,1.127734E-8,0.001551542,3.637825E-5,2.821924E-5,8.192445E-6,6.769206E-7,0.001339514,1.09696E-5,0.001620043,4.301116E-4,0.005237791,3.703783E-4,5.234322E-4,1.037854E-6,5.229119E-4,1.058062E-10,7.684666E-8,6.356743E-7,2.381725E-6,2.078757E-10,4.71958E-12,4.852745E-20,2.442676E-14,1.649648E-11,0.003163497,4.727724E-4,9.183634E-5,1.233169E-5,4.038718E-6,-2.52558E-10,-1.648574E-284,7.67475,5.500126E-5,434356.1,434356.1
3.0E-5,15.64826,-1.55633E9,1700.201,1700.201,8.605591E-4,1.0,0.7730036,2.178171E-4,0.09876755,0.001011619,0.002071918,6.878086E-6,0.05664315,5.088842E-5,0.03277815,4.741077E-6,5.002878E-8,0.004668479,1.751181E-4,0.007931166,0.004786651,0.001789411,1.253963E-10,6.349149E-8,1.089565E-8,1.076911E-8,0.001494508,3.495422E-5,2.702056E-5,7.880087E-6,6.602539E-7,0.001316977,1.067747E-5,0.001615859,4.378989E-4,0.005294429,3.678471E-4,5.200683E-4,1.017851E-6,5.313642E-4,9.972057E-11,7.288335E-8,6.037786E-7,2.283338E-6,1.95413E-10,2.692741E-12,4.464599E-20,2.266826E-14,1.531308E-11,0.003140137,4.681498E-4,9.404276E-5,1.276085E-5,4.14755E-6,-2.45545E-10,1.957134E-289,7.67243,5.499391E-5,434224.8,434224.8
3.05062E-5,15.64978,-1.536875E9,1699.988,1699.988,8.605591E-4,1.0,0.772816,2.161561E-4,0.09902447,9.988744E-4,0.002026932,6.742317E-6,0.05666749,5.023944E-5,0.03301136,4.546015E-6,4.873994E-8,0.004568358,1.71138E-4,0.00787353,0.004731888,0.001772221,1.231153E-10,6.164909E-8,1.052413E-8,1.040432E-8,0.001453187,3.392708E-5,2.616102E-5,7.655162E-6,6.481334E-7,0.001300447,1.046521E-5,0.001612604,4.437111E-4,0.005336298,3.658766E-4,5.17553E-4,1.003216E-6,5.376004E-4,9.541127E-11,7.007611E-8,5.810226E-7,2.212879E-6,1.872666E-10,1.013037E-11,4.194806E-20,2.143562E-14,1.448382E-11,0.003122817,4.647375E-4,9.570066E-5,1.308691E-5,4.230262E-6,-2.7798E-10,4.028341E-293,7.670722,5.498856E-5,434128.2,434128.2
3.140748E-5,15.65238,-1.504388E9,1699.615,1699.615,8.605591E-4,1.0,0.7724936,2.132816E-4,0.09946688,9.770181E-4,0.001949993,6.512129E-6,0.05670396,4.912581E-5,0.03341835,4.22958E-6,4.657614E-8,0.004397121,1.6435E-4,0.007771918,0.004636946,0.001742245,1.189756E-10,5.853192E-8,9.899864E-9,9.791138E-9,0.001382969,3.219053E-5,2.471765E-5,7.275591E-6,6.274414E-7,0.001271946,1.010317E-5,0.001606609,4.539395E-4,0.005409151,3.622486E-4,5.131171E-4,9.780585E-7,5.484263E-4,8.828037E-11,6.540786E-8,5.430382E-7,2.094677E-6,1.727655E-10,6.320884E-12,3.758037E-20,1.942051E-14,1.312866E-11,0.003092572,4.588081E-4,9.864138E-5,1.367271E-5,4.378959E-6,-2.7941E-10,-4.071948E-300,7.667766,5.497943E-5,433960.9,433960.9
3.210166E-5,15.65429,-1.481119E9,1699.333,1699.333,8.605591E-4,1.0,0.772255,2.111368E-4,0.09979509,9.608758E-4,0.001893358,6.344312E-6,0.0567264,4.830276E-5,0.03372485,4.009829E-6,4.501472E-8,0.004271066,1.593687E-4,0.007694572,0.004565978,0.001719692,1.14324E-10,5.626472E-8,9.449389E-9,9.348482E-9,0.001331656,3.092869E-5,2.367674E-5,7.000321E-6,6.122383E-7,0.001250773,9.837441E-6,0.001601834,4.617141E-4,0.005463827,3.593613E-4,5.097378E-4,9.59431E-7,5.565289E-4,8.322277E-11,6.208515E-8,5.15832E-7,2.009482E-6,1.626412E-10,4.733647E-12,3.45594E-20,1.801129E-14,1.218133E-11,0.003069776,4.54363E-4,1.008964E-4,1.412827E-5,4.494706E-6,-2.867538E-10,-2.207789E-303,7.66556,5.497273E-5,433836.0,433836.0
3.236778E-5,15.655,-1.472578E9,1699.226,1699.226,8.605591E-4,1.0,0.7721656,2.1033E-4,0.09991813,9.548402E-4,0.001872227,6.282052E-6,0.05673376,4.799489E-5,0.03384079,3.930583E-6,4.443967E-8,0.004224033,1.575135E-4,0.007665138,0.004539254,0.001711167,1.130358E-10,5.54248E-8,9.283297E-9,9.185234E-9,0.001312594,3.046152E-5,2.329308E-5,6.89852E-6,6.065718E-7,0.001242829,9.738457E-6,0.001599969,4.646709E-4,0.005484464,3.582351E-4,5.08451E-4,9.524564E-7,5.595821E-4,8.137712E-11,6.087136E-8,5.058456E-7,1.978084E-6,1.590935E-10,6.252871E-12,3.347354E-20,1.750143E-14,1.183867E-11,0.00306115,4.526859E-4,1.017585E-4,1.430389E-5,4.539355E-6,-3.016647E-10,-2.215994E-303,7.664729,5.497024E-5,433789.0,433789.0
3.286435E-5,15.65629,-1.457169E9,1699.028,1699.028,8.605591E-4,1.0,0.772002,2.088466E-4,0.1001437,9.43796E-4,0.001833629,6.168809E-6,0.05674575,4.743134E-5,0.03405486,3.789531E-6,4.339814E-8,0.004138114,1.541294E-4,0.007610547,0.004490083,0.001695435,1.102915E-10,5.389893E-8,8.982692E-9,8.889721E-9,0.001277894,2.961324E-5,2.259882E-5,6.713825E-6,5.962287E-7,0.001228256,9.557859E-6,0.001596444,4.701536E-4,0.005522503,3.561077E-4,5.060625E-4,9.396805E-7,5.652022E-4,7.806313E-11,5.868617E-8,4.878332E-7,1.921266E-6,1.523609E-10,3.369674E-12,3.154684E-20,1.659215E-14,1.122766E-11,0.003045215,4.495955E-4,1.033636E-4,1.463294E-5,4.62307E-6,-3.014001E-10,-2.215553E-303,7.663202,5.496569E-5,433702.5,433702.5
