Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H9_Soln#13 (),Mole_fraction_TC4H9_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_MCPTD_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NEOC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M2_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_IC8H16_Soln#13 (),Mole_fraction_DIMEPTD_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_C12H8_Soln#13 (),Mole_fraction_C14H10_Soln#13 (),Mole_fraction_BIN1B_Soln#13 (),Mole_fraction_BIN1A_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Mole_fraction_IC12H26_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
0.00928772,15.62737,-7007382.0,1401.468,1401.468,0.001048806,1.0,0.7505546,5.635887E-6,0.1317045,2.116467E-5,5.952832E-4,8.592495E-7,0.05759499,0.04195581,1.499583E-6,2.166732E-4,1.750843E-6,6.124323E-4,2.338093E-4,1.425005E-5,9.524095E-10,3.7457E-12,5.35643E-12,1.522912E-6,1.046248E-7,9.875609E-7,8.280015E-7,2.116576E-7,8.28487E-4,0.001034504,4.971378E-4,0.009794461,2.78468E-5,8.664459E-4,3.675712E-5,5.256951E-7,6.307692E-4,1.88637E-13,1.507625E-8,1.384205E-9,1.254676E-7,2.209233E-12,6.008596E-19,6.860306E-14,0.001727408,2.602739E-5,3.370129E-4,1.23035E-4,1.795708E-6,1.192023E-4,9.995499E-5,8.049847E-5,1.246856E-5,3.751731E-6,-1.546007E-10,1.941866E-303,7.718107,6.711342E-5,436810.0,436810.0
0.009435339,15.62634,-6851260.0,1401.228,1401.228,0.001048806,1.0,0.7505601,5.624001E-6,0.1317781,2.111424E-5,5.943508E-4,8.566997E-7,0.05741386,0.04206302,1.496141E-6,2.146684E-4,1.734508E-6,6.073532E-4,2.315759E-4,1.412646E-5,9.370854E-10,3.65216E-12,5.212792E-12,1.452606E-6,1.02939E-7,9.816079E-7,8.251716E-7,2.110664E-7,8.255575E-4,0.001033778,4.982641E-4,0.00982769,2.76561E-5,8.594132E-4,3.639427E-5,5.215554E-7,6.325695E-4,1.839568E-13,1.498126E-8,1.348763E-9,1.244481E-7,2.790059E-12,5.661189E-19,6.815784E-14,0.001703082,2.562298E-5,3.399305E-4,1.22589E-4,1.773385E-6,1.188238E-4,1.00778E-4,8.171184E-5,1.286893E-5,3.822153E-6,-1.38552E-10,1.941661E-303,7.717292,6.711784E-5,436763.9,436763.9
0.009536554,15.62565,-6745766.0,1401.067,1401.067,0.001048806,1.0,0.7505643,5.616078E-6,0.1318279,2.108086E-5,5.937466E-4,8.549788E-7,0.05729079,0.04213521,1.493934E-6,2.133684E-4,1.723873E-6,6.040698E-4,2.301284E-4,1.404563E-5,9.275318E-10,3.593616E-12,5.123092E-12,1.409057E-6,1.018733E-7,9.777341E-7,8.232965E-7,2.106661E-7,8.235699E-4,0.00103332,4.990139E-4,0.009850173,2.753315E-5,8.546559E-4,3.614971E-5,5.187662E-7,6.33802E-4,1.81049E-13,1.491851E-8,1.32667E-9,1.237799E-7,1.981155E-12,5.451272E-19,6.787279E-14,0.001686666,2.53511E-5,3.419133E-4,1.222913E-4,1.758356E-6,1.185619E-4,1.01337E-4,8.253951E-5,1.314661E-5,3.870483E-6,-1.249048E-10,1.941523E-303,7.716743,6.71208E-5,436732.8,436732.8
0.009783351,15.62403,-6493826.0,1400.683,1400.683,0.001048806,1.0,0.7505758,5.597508E-6,0.1319472,2.10033E-5,5.923792E-4,8.508728E-7,0.05699447,0.04230692,1.489016E-6,2.10429E-4,1.699701E-6,5.966866E-4,2.268611E-4,1.386092E-5,9.070847E-10,3.467522E-12,4.930524E-12,1.316667E-6,9.954729E-8,9.689346E-7,8.189235E-7,2.097059E-7,8.187916E-4,0.001032327,5.007689E-4,0.009904003,2.725744E-5,8.432711E-4,3.556733E-5,5.121248E-7,6.368024E-4,1.748567E-13,1.477767E-8,1.279381E-9,1.222466E-7,1.912608E-12,5.019144E-19,6.723754E-14,0.001647514,2.470595E-5,3.466899E-4,1.21592E-4,1.722618E-6,1.17916E-4,1.026826E-4,8.454323E-5,1.383447E-5,3.988486E-6,-9.534109E-11,1.941192E-303,7.71543,6.712776E-5,436658.5,436658.5
0.009913642,15.62321,-6363804.0,1400.486,1400.486,0.001048806,1.0,0.7505826,5.588119E-6,0.132009,2.096445E-5,5.917107E-4,8.48754E-7,0.05684015,0.04239518,1.486658E-6,2.089962E-4,1.687856E-6,5.931156E-4,2.252738E-4,1.376994E-5,8.977182E-10,3.409289E-12,4.841938E-12,1.274754E-6,9.845755E-8,9.646241E-7,8.16717E-7,2.092076E-7,8.163062E-4,0.001031869,5.016557E-4,0.009931872,2.712432E-5,8.373803E-4,3.526762E-5,5.087059E-7,6.38384E-4,1.720369E-13,1.470922E-8,1.25771E-9,1.214861E-7,2.672817E-12,4.828971E-19,6.693207E-14,0.001627332,2.437519E-5,3.49179E-4,1.212374E-4,1.704248E-6,1.175713E-4,1.033834E-4,8.559285E-5,1.420372E-5,4.050874E-6,-8.785762E-11,1.941022E-303,7.714752,6.713129E-5,436620.1,436620.1
0.01,15.62268,-6278748.0,1400.358,1400.358,0.001048806,1.0,0.7505873,5.582048E-6,0.1320496,2.093946E-5,5.912857E-4,8.473676E-7,0.05673866,0.04245281,1.485176E-6,2.080878E-4,1.680326E-6,5.908638E-4,2.242701E-4,1.371196E-5,8.919913E-10,3.373496E-12,4.787617E-12,1.249268E-6,9.778239E-8,9.618816E-7,8.152897E-7,2.088803E-7,8.146723E-4,0.001031588,5.022288E-4,0.00995014,2.704039E-5,8.335206E-4,3.507184E-5,5.064719E-7,6.394317E-4,1.70319E-13,1.466446E-8,1.244454E-9,1.20999E-7,1.131966E-12,4.715098E-19,6.673962E-14,0.001614136,2.41596E-5,3.508166E-4,1.210076E-4,1.692255E-6,1.173417E-4,1.038444E-4,8.628544E-5,1.445079E-5,4.09226E-6,-7.791762E-11,1.94091E-303,7.714309,6.713357E-5,436595.0,436595.0
0.0101872,15.62156,-6097428.0,1400.086,1400.086,0.001048806,1.0,0.7505981,5.569298E-6,0.1321364,2.08873E-5,5.904086E-4,8.444096E-7,0.05652078,0.0425754,1.482163E-6,2.062226E-4,1.664813E-6,5.862746E-4,2.222176E-4,1.35922E-5,8.807536E-10,3.302754E-12,4.680588E-12,1.199593E-6,9.64353E-8,9.562329E-7,8.122831E-7,2.081789E-7,8.111663E-4,0.001031038,5.034333E-4,0.009989199,2.686926E-5,8.252725E-4,3.465508E-5,5.017132E-7,6.417014E-4,1.66964E-13,1.457556E-8,1.218424E-9,1.19986E-7,2.766917E-12,4.496936E-19,6.634686E-14,0.001586015,2.370188E-5,3.543338E-4,1.205235E-4,1.66674E-6,1.168408E-4,1.048342E-4,8.777835E-5,1.499264E-5,4.182066E-6,-7.523593E-11,1.940673E-303,7.713363,6.713838E-5,436541.5,436541.5
0.01034211,15.62067,-5950479.0,1399.867,1399.867,0.001048806,1.0,0.7506076,5.559157E-6,0.1322072,2.084614E-5,5.897235E-4,8.420087E-7,0.05634264,0.04267451,1.479859E-6,2.04778E-4,1.652753E-6,5.827584E-4,2.206377E-4,1.349886E-5,8.725463E-10,3.250563E-12,4.601953E-12,1.163622E-6,9.542989E-8,9.518365E-7,8.098775E-7,2.076063E-7,8.083004E-4,0.00103064,5.043921E-4,0.01002098,2.673792E-5,8.185674E-4,3.431789E-5,4.978592E-7,6.435786E-4,1.645295E-13,1.450529E-8,1.199393E-9,1.191888E-7,2.581971E-12,4.342038E-19,6.604439E-14,0.001563234,2.33328E-5,3.572113E-4,1.201367E-4,1.64611E-6,1.164236E-4,1.056439E-4,8.90052E-5,1.544758E-5,4.256487E-6,-6.936552E-11,1.94048E-303,7.712596,6.714221E-5,436498.1,436498.1
0.01053246,15.61962,-5773725.0,1399.605,1399.605,0.001048806,1.0,0.75062,5.547191E-6,0.1322929,2.079793E-5,5.889255E-4,8.391148E-7,0.0561264,0.04279349,1.477235E-6,2.031138E-4,1.638814E-6,5.787573E-4,2.18831E-4,1.339077E-5,8.636425E-10,3.193294E-12,4.516051E-12,1.124926E-6,9.431455E-8,9.467475E-7,8.07013E-7,2.069117E-7,8.048213E-4,0.001030217,5.055255E-4,0.01005936,2.658797E-5,8.104746E-4,3.391287E-5,4.93224E-7,6.458844E-4,1.61907E-13,1.442358E-8,1.178717E-9,1.182554E-7,1.763648E-12,4.178241E-19,6.569703E-14,0.001535836,2.289095E-5,3.607066E-4,1.196778E-4,1.62134E-6,1.159083E-4,1.066276E-4,9.050196E-5,1.601462E-5,4.348053E-6,-6.169166E-11,1.940247E-303,7.711673,6.714674E-5,436445.8,436445.8
0.0107776,15.61833,-5552132.0,1399.28,1399.28,0.001048806,1.0,0.750637,5.532551E-6,0.1324013,2.073948E-5,5.879572E-4,8.354742E-7,0.0558521,0.04294238,1.474144E-6,2.011302E-4,1.622142E-6,5.740708E-4,2.167012E-4,1.326133E-5,8.538135E-10,3.129058E-12,4.420266E-12,1.082654E-6,9.304756E-8,9.406461E-7,8.034536E-7,2.06031E-7,8.004054E-4,0.001029766,5.069168E-4,0.01010777,2.641125E-5,8.002808E-4,3.340572E-5,4.874087E-7,6.488534E-4,1.590404E-13,1.432607E-8,1.155845E-9,1.171206E-7,9.575169E-13,4.002568E-19,6.528309E-14,0.001501481,2.234E-5,3.651444E-4,1.191118E-4,1.590336E-6,1.152412E-4,1.078769E-4,9.241254E-5,1.67578E-5,4.466184E-6,-5.170509E-11,1.939955E-303,7.710512,6.715227E-5,436380.2,436380.2
0.011,15.61723,-5356839.0,1398.995,1398.995,0.001048806,1.0,0.7506533,5.519993E-6,0.1324979,2.068982E-5,5.871262E-4,8.322515E-7,0.0556072,0.04307339,1.471581E-6,1.994683E-4,1.608133E-6,5.702264E-4,2.149411E-4,1.315254E-5,8.462482E-10,3.078644E-12,4.345609E-12,1.050484E-6,9.204085E-8,9.35502E-7,8.003341E-7,2.052445E-7,7.964593E-4,0.001029441,5.081163E-4,0.01015072,2.626495E-5,7.912484E-4,3.295918E-5,4.82276E-7,6.515472E-4,1.568604E-13,1.424409E-8,1.138193E-9,1.161493E-7,1.024556E-12,3.871085E-19,6.493488E-14,0.001471191,2.18571E-5,3.6911E-4,1.186211E-4,1.563043E-6,1.146336E-4,1.08994E-4,9.412945E-5,1.74446E-5,4.573563E-6,-4.538243E-11,1.939697E-303,7.709487,6.7157E-5,436322.1,436322.1
0.01126332,15.616,-5132475.0,1398.671,1398.671,0.001048806,1.0,0.7506737,5.505978E-6,0.1326102,2.063492E-5,5.86188E-4,8.28529E-7,0.05532198,0.04322374,1.468794E-6,1.976483E-4,1.59276E-6,5.661172E-4,2.130446E-4,1.303329E-5,8.386716E-10,3.027006E-12,4.269719E-12,1.018638E-6,9.099829E-8,9.298317E-7,7.967556E-7,2.043274E-7,7.918566E-4,0.001029145,5.094644E-4,0.01020044,2.61066E-5,7.808095E-4,3.244643E-5,4.763655E-7,6.547377E-4,1.547083E-13,1.415371E-8,1.120457E-9,1.150624E-7,1.656002E-12,3.742729E-19,6.455013E-14,0.001436367,2.130518E-5,3.73733E-4,1.180664E-4,1.531706E-6,1.139128E-4,1.102975E-4,9.614238E-5,1.827313E-5,4.700959E-6,-4.181399E-11,1.9394E-303,7.708306,6.716228E-5,436255.3,436255.3
0.01178909,15.6138,-4705805.0,1398.064,1398.064,0.001048806,1.0,0.7507172,5.480603E-6,0.1328283,2.053699E-5,5.844173E-4,8.213772E-7,0.05476722,0.04350946,1.463851E-6,1.944134E-4,1.565403E-6,5.591269E-4,2.097735E-4,1.282206E-5,8.270325E-10,2.944374E-12,4.149857E-12,9.706158E-7,8.930757E-8,9.196451E-7,7.899107E-7,2.025374E-7,7.828757E-4,0.001028798,5.119437E-4,0.01029621,2.582989E-5,7.607524E-4,3.147133E-5,4.650664E-7,6.611138E-4,1.514933E-13,1.399006E-8,1.093054E-9,1.130653E-7,2.818018E-12,3.552365E-19,6.384953E-14,0.001370037,2.026353E-5,3.827387E-4,1.170355E-4,1.472104E-6,1.124736E-4,1.128425E-4,1.000985E-4,1.997686E-5,4.956212E-6,-3.31958E-11,1.938832E-303,7.706047,6.717174E-5,436127.5,436127.5
0.012,15.61301,-4542307.0,1397.835,1397.835,0.001048806,1.0,0.7507357,5.47135E-6,0.1329138,2.050178E-5,5.837316E-4,8.186066E-7,0.05455,0.04361894,1.462048E-6,1.932414E-4,1.555497E-6,5.567096E-4,2.086262E-4,1.274611E-5,8.233867E-10,2.917287E-12,4.111108E-12,9.558596E-7,8.874851E-8,9.159141E-7,7.872559E-7,2.018333E-7,7.793463E-4,0.001028735,5.128654E-4,0.01033338,2.573105E-5,7.529878E-4,3.109741E-5,4.607099E-7,6.636741E-4,1.505207E-13,1.392894E-8,1.084418E-9,1.12318E-7,1.645509E-12,3.494588E-19,6.358751E-14,0.001344576,1.986697E-5,3.862697E-4,1.166481E-4,1.449243E-6,1.118981E-4,1.138431E-4,1.016622E-4,2.067873E-5,5.058947E-6,-3.481281E-11,1.938613E-303,7.705177,6.717515E-5,436078.2,436078.2
0.01227449,15.61205,-4335776.0,1397.549,1397.549,0.001048806,1.0,0.7507604,5.460058E-6,0.1330233,2.04592E-5,5.828502E-4,8.150792E-7,0.05427165,0.04375729,1.459816E-6,1.918063E-4,1.543388E-6,5.538436E-4,2.072528E-4,1.265382E-5,8.193214E-10,2.886119E-12,4.066933E-12,9.396159E-7,8.810365E-8,9.113146E-7,7.83863E-7,2.009278E-7,7.748112E-4,0.001028705,5.140082E-4,0.01038076,2.561087E-5,7.431109E-4,3.062466E-5,4.551809E-7,6.670088E-4,1.494654E-13,1.385334E-8,1.074754E-9,1.11384E-7,9.226692E-13,3.431349E-19,6.325836E-14,0.001312372,1.936799E-5,3.907979E-4,1.161642E-4,1.420335E-6,1.111521E-4,1.151291E-4,1.03678E-4,2.16079E-5,5.192964E-6,-4.261727E-11,1.938335E-303,7.704073,6.717927E-5,436015.7,436015.7
0.01247191,15.61141,-4191465.0,1397.351,1397.351,0.001048806,1.0,0.7507787,5.452442E-6,0.133101,2.043075E-5,5.822202E-4,8.125949E-7,0.05407442,0.04385403,1.458275E-6,1.908302E-4,1.535174E-6,5.519573E-4,2.063402E-4,1.259163E-5,8.167992E-10,2.866145E-12,4.038888E-12,9.296718E-7,8.769028E-8,9.081664E-7,7.814601E-7,2.002837E-7,7.715886E-4,0.001028715,5.147928E-4,0.01041415,2.552961E-5,7.361615E-4,3.029397E-5,4.512984E-7,6.694089E-4,1.488309E-13,1.380151E-8,1.068737E-9,1.107373E-7,1.437979E-12,3.392818E-19,6.302827E-14,0.00128984,1.902058E-5,3.940087E-4,1.158293E-4,1.400109E-6,1.106182E-4,1.160431E-4,1.051144E-4,2.228706E-5,5.289569E-6,-4.874996E-11,1.93814E-303,7.703299,6.718202E-5,435971.9,435971.9
0.01279673,15.61045,-3961487.0,1397.041,1397.041,0.001048806,1.0,0.7508095,5.440798E-6,0.1332269,2.03877E-5,5.811843E-4,8.085986E-7,0.05375518,0.0440083,1.455834E-6,1.893151E-4,1.522466E-6,5.49137E-4,2.049607E-4,1.249625E-5,8.132583E-10,2.83705E-12,3.998466E-12,9.159348E-7,8.708963E-8,9.032389E-7,7.775643E-7,1.99236E-7,7.663543E-4,0.00102878,5.1602E-4,0.01046789,2.5404E-5,7.25E-4,2.976621E-5,4.450747E-7,6.733611E-4,1.47976E-13,1.371925E-8,1.060267E-9,1.097143E-7,8.513553E-13,3.339809E-19,6.265887E-14,0.001253883,1.846905E-5,3.992096E-4,1.153007E-4,1.367825E-6,1.097456E-4,1.17528E-4,1.074537E-4,2.342451E-5,5.44894E-6,-4.544292E-11,1.937828E-303,7.70206,6.718614E-5,435901.8,435901.8
0.013,15.60991,-3822107.0,1396.855,1396.855,0.001048806,1.0,0.7508293,5.434048E-6,0.1333046,2.036302E-5,5.805331E-4,8.061527E-7,0.05355862,0.04410189,1.454351E-6,1.884176E-4,1.514972E-6,5.475305E-4,2.041661E-4,1.244054E-5,8.113629E-10,2.820865E-12,3.976225E-12,9.087152E-7,8.675718E-8,9.00297E-7,7.751573E-7,1.985875E-7,7.631197E-4,0.001028847,5.167504E-4,0.01050079,2.53298E-5,7.181804E-4,2.944578E-5,4.412785E-7,6.758364E-4,1.475408E-13,1.366967E-8,1.055724E-9,1.090982E-7,5.641251E-13,3.31205E-19,6.243203E-14,0.001232056,1.813598E-5,4.024139E-4,1.14983E-4,1.348223E-6,1.092039E-4,1.184458E-4,1.089027E-4,2.414882E-5,5.548944E-6,-3.457885E-11,1.937639E-303,7.701305,6.718849E-5,435859.1,435859.1
0.01354758,15.60865,-3463050.0,1396.387,1396.387,0.001048806,1.0,0.7508842,5.417813E-6,0.1335098,2.030464E-5,5.787528E-4,7.997609E-7,0.05304086,0.04434337,1.450467E-6,1.861654E-4,1.496307E-6,5.43717E-4,2.022494E-4,1.230388E-5,8.072097E-10,2.783478E-12,3.925618E-12,8.933501E-7,8.599858E-8,8.928323E-7,7.687672E-7,1.968655E-7,7.545531E-4,0.001029098,5.185874E-4,0.01058678,2.514357E-5,7.004095E-4,2.861806E-5,4.314066E-7,6.82511E-4,1.466659E-13,1.354187E-8,1.045773E-9,1.075158E-7,8.841096E-13,3.253215E-19,6.183153E-14,0.001175719,1.728218E-5,4.108601E-4,1.141722E-4,1.297581E-6,1.077641E-4,1.208776E-4,1.12751E-4,2.614768E-5,5.819435E-6,-1.7937E-11,1.937146E-303,7.699348,6.719393E-5,435748.3,435748.3
0.01364178,15.60846,-3403690.0,1396.311,1396.311,0.001048806,1.0,0.7508939,5.415294E-6,0.1335446,2.029573E-5,5.784413E-4,7.986907E-7,0.05295346,0.0443834,1.449809E-6,1.857996E-4,1.493299E-6,5.431276E-4,2.019489E-4,1.228216E-5,8.066104E-10,2.77782E-12,3.918062E-12,8.911994E-7,8.588543E-8,8.916168E-7,7.676795E-7,1.965726E-7,7.531001E-4,0.00102915,5.188856E-4,0.0106012,2.511324E-5,6.974374E-4,2.848065E-5,4.29758E-7,6.836601E-4,1.465514E-13,1.353013E-8,1.04434E-9,1.072535E-7,1.142918E-11,3.245008E-19,6.172923E-14,0.001166375,1.71414E-5,4.122864E-4,1.140388E-4,1.289175E-6,1.075195E-4,1.212902E-4,1.134051E-4,2.649853E-5,5.866132E-6,-5.963705E-11,1.937064E-303,7.699022,6.719474E-5,435729.9,435729.9
0.01374551,15.60826,-3338906.0,1396.229,1396.229,0.001048806,1.0,0.7509046,5.412613E-6,0.1335826,2.02863E-5,5.780962E-4,7.975178E-7,0.05285779,0.04442698,1.449087E-6,1.854034E-4,1.490047E-6,5.424992E-4,2.016271E-4,1.225882E-5,8.059829E-10,2.771819E-12,3.910082E-12,8.88974E-7,8.576612E-8,8.902791E-7,7.664853E-7,1.962513E-7,7.515069E-4,0.001029209,5.19208E-4,0.01061696,2.508034E-5,6.94193E-4,2.833099E-5,4.279593E-7,6.849258E-4,1.464359E-13,1.349726E-8,1.042845E-9,1.069649E-7,9.362709E-13,3.236523E-19,6.161692E-14,0.001156204,1.69884E-5,4.138479E-4,1.138939E-4,1.28002E-6,1.072515E-4,1.217427E-4,1.141225E-4,2.68873E-5,5.917613E-6,-5.756733E-11,1.936975E-303,7.698667,6.719558E-5,435709.8,435709.8
0.014,15.60782,-3183475.0,1396.034,1396.034,0.001048806,1.0,0.7509312,5.40642E-6,0.1336753,2.026473E-5,5.772393E-4,7.946825E-7,0.05262546,0.04453178,1.447321E-6,1.844585E-4,1.48233E-6,5.410407E-4,2.008743E-4,1.22039E-5,8.045703E-10,2.758011E-12,3.891847E-12,8.840694E-7,8.549443E-8,8.870835E-7,7.635676E-7,1.954676E-7,7.476273E-4,0.001029361,5.19975E-4,0.01065508,2.500164E-5,6.863538E-4,2.797082E-5,4.236156E-7,6.88032E-4,1.461927E-13,1.344094E-8,1.039496E-9,1.062734E-7,-3.58943E-13,3.217845E-19,6.134082E-14,0.001131743,1.662158E-5,4.176404E-4,1.135465E-4,1.257992E-6,1.06599E-4,1.228448E-4,1.158712E-4,2.785163E-5,6.044183E-6,-4.137999E-11,1.93676E-303,7.697811,6.719749E-5,435661.3,435661.3
0.01430119,15.60737,-3005374.0,1395.816,1395.816,0.001048806,1.0,0.7509632,5.399788E-6,0.1337835,2.024205E-5,5.762049E-4,7.91396E-7,0.05235482,0.044652,1.445233E-6,1.833866E-4,1.473644E-6,5.394545E-4,2.000457E-4,1.214295E-5,8.031014E-10,2.743169E-12,3.872458E-12,8.791509E-7,8.520793E-8,8.834314E-7,7.601357E-7,1.945483E-7,7.430877E-4,0.001029551,5.208405E-4,0.01069924,2.491175E-5,6.772923E-4,2.755704E-5,4.185993E-7,6.917098E-4,1.459696E-13,1.337595E-8,1.036049E-9,1.054801E-7,1.041024E-12,3.199154E-19,6.101445E-14,0.001103682,1.620268E-5,4.220587E-4,1.131494E-4,1.232693E-6,1.058373E-4,1.241349E-4,1.179195E-4,2.901225E-5,6.194473E-6,-4.376351E-11,1.936512E-303,7.696826,6.719941E-5,435605.5,435605.5
0.01469104,15.60691,-2783864.0,1395.551,1395.551,0.001048806,1.0,0.7510054,5.392272E-6,0.1339214,2.021702E-5,5.748296E-4,7.872469E-7,0.05201122,0.04480172,1.442518E-6,1.820652E-4,1.463046E-6,5.37599E-4,1.990617E-4,1.207E-5,8.014578E-10,2.726002E-12,3.850318E-12,8.739415E-7,8.488556E-8,8.788739E-7,7.557208E-7,1.933705E-7,7.372919E-4,0.001029803,5.218976E-4,0.01075493,2.479975E-5,6.65898E-4,2.704061E-5,4.122971E-7,6.964723E-4,1.457646E-13,1.329306E-8,1.03227E-9,1.044864E-7,6.673933E-13,3.179391E-19,6.059017E-14,0.001068738,1.568386E-5,4.276676E-4,1.126564E-4,1.201139E-6,1.048689E-4,1.257829E-4,1.205376E-4,3.054584E-5,6.389846E-6,-3.131369E-11,1.936201E-303,7.695592,6.72014E-5,435535.8,435535.8
0.015,15.60664,-2615217.0,1395.355,1395.355,0.001048806,1.0,0.7510394,5.387137E-6,0.1340291,2.020048E-5,5.737085E-4,7.840386E-7,0.05174413,0.04491583,1.440344E-6,1.81065E-4,1.455112E-6,5.362665E-4,1.983443E-4,1.201651E-5,8.003158E-10,2.713777E-12,3.834745E-12,8.705563E-7,8.466336E-8,8.753831E-7,7.522393E-7,1.924462E-7,7.3276E-4,0.001030003,5.226886E-4,0.01079794,2.471383E-5,6.571256E-4,2.664597E-5,4.074484E-7,7.002475E-4,1.456553E-13,1.322829E-8,1.029718E-9,1.037226E-7,2.550938E-13,3.166555E-19,6.025159E-14,0.001042104,1.529052E-5,4.320264E-4,1.122808E-4,1.177048E-6,1.041165E-4,1.270724E-4,1.225862E-4,3.178638E-5,6.54538E-6,-2.121741E-11,1.935964E-303,7.694648,6.720257E-5,435482.3,435482.3
0.01550856,15.60636,-2349973.0,1395.059,1395.059,0.001048806,1.0,0.7510965,5.380164E-6,0.1342035,2.01792E-5,5.718008E-4,7.789004E-7,0.05131391,0.04509551,1.436704E-6,1.794964E-4,1.442837E-6,5.34295E-4,1.97265E-4,1.193581E-5,7.986579E-10,2.695807E-12,3.812141E-12,8.660672E-7,8.435028E-8,8.698341E-7,7.465333E-7,1.909407E-7,7.254108E-4,0.001030316,5.239104E-4,0.01086668,2.457661E-5,6.431499E-4,2.602248E-5,3.997277E-7,7.064617E-4,1.455512E-13,1.312378E-8,1.026175E-9,1.025032E-7,1.146418E-12,3.149507E-19,5.968821E-14,0.001000175,1.46749E-5,4.390424E-4,1.116885E-4,1.139039E-6,1.029081E-4,1.291654E-4,1.259102E-4,3.387618E-5,6.802788E-6,-2.900577E-11,1.935588E-303,7.693153,6.720378E-5,435397.7,435397.7
0.01580552,15.60629,-2201909.0,1394.9,1394.9,0.001048806,1.0,0.7511303,5.376909E-6,0.1343037,2.017003E-5,5.706494E-4,7.759782E-7,0.05106799,0.04519589,1.434534E-6,1.786207E-4,1.436079E-6,5.332558E-4,1.966867E-4,1.189256E-5,7.977839E-10,2.686368E-12,3.800405E-12,8.639435E-7,8.419359E-8,8.666928E-7,7.432124E-7,1.9007E-7,7.211807E-4,0.001030484,5.24581E-4,0.01090567,2.449843E-5,6.352473E-4,2.567281E-5,3.953633E-7,7.100897E-4,1.455239E-13,1.306477E-8,1.024411E-9,1.018115E-7,3.083344E-12,3.141398E-19,5.935494E-14,9.767564E-4,1.433295E-5,4.430492E-4,1.113562E-4,1.11776E-6,1.022206E-4,1.303712E-4,1.278238E-4,3.512445E-5,6.953944E-6,-3.588241E-11,1.935376E-303,7.692313,6.720408E-5,435350.2,435350.2
0.01584357,15.60628,-2183280.0,1394.881,1394.881,0.001048806,1.0,0.7511347,5.376535E-6,0.1343164,2.016902E-5,5.704998E-4,7.756079E-7,0.05103675,0.04520852,1.434253E-6,1.785105E-4,1.435236E-6,5.331279E-4,1.966151E-4,1.188721E-5,7.976761E-10,2.685209E-12,3.798969E-12,8.636931E-7,8.417475E-8,8.662991E-7,7.427875E-7,1.89959E-7,7.206418E-4,0.001030505,5.246648E-4,0.01091061,2.44885E-5,6.342479E-4,2.562873E-5,3.948115E-7,7.105545E-4,1.455219E-13,1.305756E-8,1.024198E-9,1.017235E-7,5.945985E-12,3.14044E-19,5.931216E-14,9.738098E-4,1.429002E-5,4.43558E-4,1.113143E-4,1.11508E-6,1.021335E-4,1.305249E-4,1.280676E-4,3.528587E-5,6.973358E-6,-6.382642E-11,1.93535E-303,7.692207,6.72041E-5,435344.2,435344.2
