Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_H_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H6_Soln#14 (),Mole_fraction_C2H5_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H3_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C3H8_Soln#14 (),Mole_fraction_NC3H7_Soln#14 (),Mole_fraction_C3H6_Soln#14 (),Mole_fraction_C3H5-A_Soln#14 (),Mole_fraction_C3H4-P_Soln#14 (),Mole_fraction_C3H4-A_Soln#14 (),Mole_fraction_C3H3_Soln#14 (),Mole_fraction_IC4H10_Soln#14 (),Mole_fraction_IC4H9_Soln#14 (),Mole_fraction_TC4H9_Soln#14 (),Mole_fraction_IC4H8_Soln#14 (),Mole_fraction_IC4H7_Soln#14 (),Mole_fraction_C4H8-1_Soln#14 (),Mole_fraction_C4H8-2_Soln#14 (),Mole_fraction_C4H71-3_Soln#14 (),Mole_fraction_C4H6_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_FULVENE_Soln#14 (),Mole_fraction_C5H6_Soln#14 (),Mole_fraction_C5H5_Soln#14 (),Mole_fraction_MCPTD_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_NEOC5H12_Soln#14 (),Mole_fraction_NC5H10_Soln#14 (),Mole_fraction_B1M2_Soln#14 (),Mole_fraction_LC5H8_Soln#14 (),Mole_fraction_NC7H14_Soln#14 (),Mole_fraction_IC8H16_Soln#14 (),Mole_fraction_DIMEPTD_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_C6H5C2H_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_INDENE_Soln#14 (),Mole_fraction_C12H8_Soln#14 (),Mole_fraction_C14H10_Soln#14 (),Mole_fraction_NC10H20_Soln#14 (),Mole_fraction_IC12H26_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
0.003253726,15.62667,-2.472066E7,1442.658,1442.658,0.001017024,1.0,0.7535682,9.223222E-6,0.1261796,3.457447E-5,4.968317E-4,1.002022E-6,0.06006756,2.186377E-6,0.0414156,1.383188E-6,2.32739E-9,3.731086E-4,3.572019E-6,0.001147349,4.66264E-4,3.41083E-5,2.426061E-9,2.027879E-11,2.887754E-11,1.248269E-5,3.487495E-7,1.29238E-6,7.857476E-7,2.037057E-7,7.860641E-4,0.001046804,5.239662E-4,0.008739308,4.761455E-5,9.163955E-4,5.276126E-5,5.950376E-7,6.445132E-4,7.228431E-13,1.52018E-8,5.80815E-9,1.640609E-7,3.42748E-12,1.385422E-17,7.213532E-14,0.00246972,5.301089E-5,2.730737E-4,1.410039E-4,2.61421E-6,1.209715E-4,7.999262E-5,4.572364E-5,-2.344419E-10,-3.786993E-304,7.704534,6.50826E-5,436041.8,436041.8
0.003281624,15.62592,-2.459202E7,1442.493,1442.493,0.001017024,1.0,0.7535544,9.204968E-6,0.1262228,3.44757E-5,4.944619E-4,9.998842E-7,0.05998858,2.180646E-6,0.04149192,1.37469E-6,2.316232E-9,3.678228E-4,3.524581E-6,0.001134999,4.608323E-4,3.377554E-5,2.352131E-9,1.95536E-11,2.782915E-11,1.197037E-5,3.395533E-7,1.277974E-6,7.803667E-7,2.032605E-7,7.844226E-4,0.001044901,5.252467E-4,0.008755057,4.698304E-5,9.13133E-4,5.251434E-5,5.921683E-7,6.452399E-4,6.967687E-13,1.503381E-8,5.598384E-9,1.620503E-7,1.881867E-12,1.282758E-17,6.982265E-14,0.002457482,5.267442E-5,2.74455E-4,1.406661E-4,2.598448E-6,1.210142E-4,8.043993E-5,4.616154E-5,-2.239823E-10,-3.786741E-304,7.704022,6.508574E-5,436012.8,436012.8
0.0033,15.62542,-2.450722E7,1442.384,1442.384,0.001017024,1.0,0.7535455,9.193074E-6,0.1262509,3.441166E-5,4.92944E-4,9.984942E-7,0.0599367,2.176917E-6,0.04154172,1.36925E-6,2.309052E-9,3.644352E-4,3.49414E-6,0.00112703,4.573295E-4,3.35605E-5,2.305238E-9,1.909447E-11,2.716535E-11,1.164611E-5,3.337095E-7,1.268746E-6,7.769205E-7,2.029718E-7,7.833537E-4,0.001043671,5.260811E-4,0.008765349,4.657715E-5,9.109968E-4,5.235279E-5,5.903028E-7,6.457127E-4,6.802667E-13,1.492629E-8,5.465609E-9,1.607628E-7,1.015899E-12,1.219775E-17,6.838322E-14,0.002449472,5.24547E-5,2.753606E-4,1.404448E-4,2.5882E-6,1.210409E-4,8.073319E-5,4.644967E-5,-2.138698E-10,-3.786577E-304,7.703688,6.50878E-5,435993.9,435993.9
0.003366932,15.62362,-2.419807E7,1441.993,1441.993,0.001017024,1.0,0.7535152,9.150586E-6,0.1263507,3.418495E-5,4.876899E-4,9.935474E-7,0.05974866,2.163627E-6,0.04172015,1.350432E-6,2.283849E-9,3.526949E-4,3.388394E-6,0.001099078,4.450547E-4,3.280396E-5,2.145728E-9,1.753796E-11,2.49147E-11,1.05475E-5,3.137638E-7,1.236786E-6,7.649902E-7,2.019492E-7,7.795402E-4,0.001039337,5.290622E-4,0.008802305,4.516342E-5,9.03301E-4,5.177148E-5,5.836653E-7,6.473974E-4,6.243563E-13,1.455534E-8,5.015664E-9,1.563072E-7,8.547332E-13,1.017922E-17,6.364672E-14,0.002420632,5.166686E-5,2.78631E-4,1.396465E-4,2.551743E-6,1.211291E-4,8.179227E-5,4.749712E-5,-1.858331E-10,-3.785985E-304,7.702484,6.50953E-5,435925.8,435925.8
0.0034,15.62273,-2.404524E7,1441.801,1441.801,0.001017024,1.0,0.7535012,9.130065E-6,0.1263987,3.40766E-5,4.852464E-4,9.911679E-7,0.05965631,2.157225E-6,0.04180661,1.341687E-6,2.271903E-9,3.472255E-4,3.338988E-6,0.00108587,4.392609E-4,3.24452E-5,2.073067E-9,1.683171E-11,2.389337E-11,1.004947E-5,3.046389E-7,1.221906E-6,7.594385E-7,2.014602E-7,7.777008E-4,0.001037281,5.305018E-4,0.008820262,4.450101E-5,8.995475E-4,5.14884E-5,5.80474E-7,6.48209E-4,5.990045E-13,1.438225E-8,4.811597E-9,1.542346E-7,6.170418E-13,9.323033E-18,6.157086E-14,0.002406577,5.128474E-5,2.802308E-4,1.392568E-4,2.534215E-6,1.211674E-4,8.23103E-5,4.801342E-5,-1.685285E-10,-3.785697E-304,7.701898,6.5099E-5,435892.6,435892.6
0.003432039,15.62188,-2.389719E7,1441.617,1441.617,0.001017024,1.0,0.7534884,9.110471E-6,0.1264443,3.397382E-5,4.829701E-4,9.889014E-7,0.0595672,2.151123E-6,0.04188934,1.333543E-6,2.260636E-9,3.421234E-4,3.292814E-6,0.001073437,4.338109E-4,3.210671E-5,2.006263E-9,1.618401E-11,2.295665E-11,9.593025E-6,2.962251E-7,1.208031E-6,7.542628E-7,2.00996E-7,7.759456E-4,0.001035339,5.318761E-4,0.008837476,4.388089E-5,8.959412E-4,5.121671E-5,5.774353E-7,6.489829E-4,5.757631E-13,1.422143E-8,4.624493E-9,1.523026E-7,1.937712E-12,8.570783E-18,5.970725E-14,0.002393078,5.091889E-5,2.817708E-4,1.388822E-4,2.517525E-6,1.212012E-4,8.280897E-5,4.851288E-5,-1.635194E-10,-3.785421E-304,7.701336,6.510257E-5,435860.8,435860.8
0.0035,15.62006,-2.358344E7,1441.229,1441.229,0.001017024,1.0,0.753463,9.069802E-6,0.1265385,3.376261E-5,4.784205E-4,9.842137E-7,0.05937934,2.138487E-6,0.04206154,1.317271E-6,2.23771E-9,3.319032E-4,3.200038E-6,0.001048197,4.227568E-4,3.141702E-5,1.875346E-9,1.491936E-11,2.112751E-11,8.702816E-6,2.796606E-7,1.180245E-6,7.439021E-7,2.000412E-7,7.723064E-4,0.001031382,5.347266E-4,0.008873409,4.263229E-5,8.883883E-4,5.064864E-5,5.711542E-7,6.505866E-4,5.304058E-13,1.390058E-8,4.259278E-9,1.484358E-7,5.378491E-12,7.192607E-18,5.617768E-14,0.002364826,5.015669E-5,2.85006E-4,1.380975E-4,2.483024E-6,1.212628E-4,8.385646E-5,4.956978E-5,-1.648248E-10,-3.784843E-304,7.70016,6.511014E-5,435794.3,435794.3
0.003532426,15.6192,-2.343392E7,1441.046,1441.046,0.001017024,1.0,0.7534518,9.050812E-6,0.1265823,3.366496E-5,4.763768E-4,9.820318E-7,0.05929027,2.132601E-6,0.04214218,1.309963E-6,2.227153E-9,3.272999E-4,3.158119E-6,0.001036675,4.177153E-4,3.1101E-5,1.817687E-9,1.436444E-11,2.032484E-11,8.312707E-6,2.723296E-7,1.16773E-6,7.392379E-7,1.995992E-7,7.706086E-4,0.001029568,5.360564E-4,0.008890283,4.206709E-5,8.848303E-4,5.038152E-5,5.682332E-7,6.513346E-4,5.105122E-13,1.375438E-8,4.099069E-9,1.46695E-7,5.49142E-12,6.626045E-18,5.467474E-14,0.002351526,4.979953E-5,2.865347E-4,1.377278E-4,2.466978E-6,1.212873E-4,8.435138E-5,5.007282E-5,-1.781968E-10,-3.784571E-304,7.699608,6.511373E-5,435763.0,435763.0
0.003572036,15.61815,-2.325161E7,1440.824,1440.824,0.001017024,1.0,0.7534389,9.027964E-6,0.1266347,3.354829E-5,4.739849E-4,9.794128E-7,0.05918198,2.125531E-6,0.04223938,1.301409E-6,2.21469E-9,3.219011E-4,3.10884E-6,0.001023036,4.11751E-4,3.072589E-5,1.75113E-9,1.372549E-11,1.94006E-11,7.863992E-6,2.638364E-7,1.153049E-6,7.337685E-7,1.990705E-7,7.685669E-4,0.001027415,5.37655E-4,0.008910665,4.1402E-5,8.805234E-4,5.00586E-5,5.647281E-7,6.52234E-4,4.876127E-13,1.358543E-8,3.914631E-9,1.446536E-7,5.51757E-12,6.002448E-18,5.29781E-14,0.002335433,4.936877E-5,2.883892E-4,1.372805E-4,2.447722E-6,1.213132E-4,8.495177E-5,5.06862E-5,-1.785806E-10,-3.784243E-304,7.698939,6.511811E-5,435725.1,435725.2
0.003597215,15.61748,-2.313585E7,1440.684,1440.684,0.001017024,1.0,0.7534311,9.013638E-6,0.1266675,3.347557E-5,4.725222E-4,9.777728E-7,0.05911343,2.121105E-6,0.04230044,1.296178E-6,2.206905E-9,3.185929E-4,3.078584E-6,0.00101461,4.080678E-4,3.049355E-5,1.71093E-9,1.334044E-11,1.884363E-11,7.593856E-6,2.586892E-7,1.144053E-6,7.304174E-7,1.987407E-7,7.67287E-4,0.001026082,5.386567E-4,0.008923491,4.099326E-5,8.778081E-4,4.985525E-5,5.625354E-7,6.527979E-4,4.738162E-13,1.347791E-8,3.803499E-9,1.434024E-7,4.24446E-12,5.641633E-18,5.197335E-14,0.00232529,4.909808E-5,2.895609E-4,1.369986E-4,2.435674E-6,1.213273E-4,8.533104E-5,5.107546E-5,-1.941848E-10,-3.784036E-304,7.698518,6.512089E-5,435701.3,435701.3
0.0036,15.61741,-2.312307E7,1440.668,1440.668,0.001017024,1.0,0.7534302,9.012062E-6,0.1266712,3.34676E-5,4.72363E-4,9.775927E-7,0.05910586,2.120618E-6,0.04230716,1.295609E-6,2.206064E-9,3.182326E-4,3.075286E-6,0.001013689,4.076653E-4,3.046813E-5,1.706579E-9,1.32988E-11,1.87834E-11,7.564656E-6,2.581313E-7,1.143074E-6,7.300524E-7,1.987045E-7,7.671462E-4,0.001025936,5.387669E-4,0.008924904,4.094869E-5,8.775088E-4,4.983285E-5,5.622944E-7,6.528599E-4,4.723244E-13,1.346697E-8,3.791481E-9,1.432662E-7,4.561316E-12,5.603287E-18,5.186547E-14,0.002324173,4.906829E-5,2.896901E-4,1.369676E-4,2.43435E-6,1.213287E-4,8.537288E-5,5.111848E-5,-1.963189E-10,-3.784013E-304,7.698471,6.51212E-5,435698.7,435698.7
0.003635716,15.61647,-2.295923E7,1440.471,1440.471,0.001017024,1.0,0.7534197,8.992014E-6,0.1267169,3.336647E-5,4.703683E-4,9.753021E-7,0.05900904,2.114433E-6,0.04239274,1.288473E-6,2.195298E-9,3.137109E-4,3.033835E-6,0.001002076,4.025915E-4,3.014709E-5,1.652429E-9,1.278131E-11,1.803484E-11,7.201994E-6,2.511736E-7,1.130771E-6,7.254716E-7,1.982452E-7,7.653559E-4,0.001024095,5.401671E-4,0.008942915,4.038843E-5,8.73689E-4,4.954716E-5,5.592332E-7,6.53649E-4,4.537862E-13,1.332345E-8,3.642141E-9,1.415569E-7,2.740337E-12,5.137732E-18,5.053743E-14,0.002309911,4.868876E-5,2.913417E-4,1.365713E-4,2.417529E-6,1.213454E-4,8.590748E-5,5.166971E-5,-1.892865E-10,-3.783722E-304,7.69788,6.512512E-5,435665.2,435665.2
0.003678798,15.61533,-2.276212E7,1440.234,1440.234,0.001017024,1.0,0.7534079,8.968216E-6,0.126771,3.32473E-5,4.680717E-4,9.725884E-7,0.05889286,2.107103E-6,0.04249453,1.280254E-6,2.182749E-9,3.084898E-4,2.985852E-6,9.885369E-4,3.966793E-4,2.977164E-5,1.590979E-9,1.219557E-11,1.718756E-11,6.792064E-6,2.432437E-7,1.116565E-6,7.201813E-7,1.977031E-7,7.63231E-4,0.001021943,5.418274E-4,0.008964384,3.973943E-5,8.691265E-4,4.920645E-5,5.556089E-7,6.54586E-4,4.328081E-13,1.315819E-8,3.473124E-9,1.395835E-7,3.713926E-12,4.635369E-18,4.906253E-14,0.002292882,4.823719E-5,2.933195E-4,1.360984E-4,2.39761E-6,1.213609E-4,8.654758E-5,5.23333E-5,-1.95033E-10,-3.783375E-304,7.697173,6.512984E-5,435625.2,435625.2
0.0037,15.61478,-2.266535E7,1440.119,1440.119,0.001017024,1.0,0.7534024,8.956657E-6,0.1267973,3.318975E-5,4.66984E-4,9.712722E-7,0.05883593,2.103547E-6,0.04254405,1.27636E-6,2.176695E-9,3.060109E-4,2.963021E-6,9.820585E-4,3.938514E-4,2.959152E-5,1.562218E-9,1.1922E-11,1.679186E-11,6.60084E-6,2.395187E-7,1.109819E-6,7.176688E-7,1.97441E-7,7.62199E-4,0.001020911,5.42633E-4,0.008974848,3.94305E-5,8.668993E-4,4.904035E-5,5.538521E-7,6.550413E-4,4.230124E-13,1.308009E-8,3.394194E-9,1.386465E-7,4.931181E-12,4.409742E-18,4.8384E-14,0.002284573,4.801744E-5,2.942869E-4,1.358678E-4,2.387954E-6,1.213667E-4,8.686068E-5,5.26593E-5,-2.08364E-10,-3.783206E-304,7.696829,6.513216E-5,435605.7,435605.7
0.003746108,15.61358,-2.245544E7,1439.869,1439.869,0.001017024,1.0,0.753391,8.931846E-6,0.1268534,3.306696E-5,4.647096E-4,9.68452E-7,0.05871268,2.095926E-6,0.04265049,1.268212E-6,2.164201E-9,3.008129E-4,2.915035E-6,9.68368E-4,3.878774E-4,2.920983E-5,1.502786E-9,1.135788E-11,1.597591E-11,6.207029E-6,2.317917E-7,1.095667E-6,7.123986E-7,1.968809E-7,7.599841E-4,0.001018726,5.443598E-4,0.008997381,3.878115E-5,8.620956E-4,4.868257E-5,5.500894E-7,6.560194E-4,4.028164E-13,1.291819E-8,3.231446E-9,1.366815E-7,7.170947E-12,3.96242E-18,4.700475E-14,0.002266657,4.754501E-5,2.96378E-4,1.353708E-4,2.367267E-6,1.213752E-4,8.753736E-5,5.336704E-5,-2.225306E-10,-3.782841E-304,7.696086,6.513717E-5,435563.7,435563.7
0.003755663,15.61333,-2.241208E7,1439.817,1439.817,0.001017024,1.0,0.7533888,8.926765E-6,0.1268649,3.304193E-5,4.642538E-4,9.678734E-7,0.05868724,2.094367E-6,0.04267233,1.266579E-6,2.161244E-9,2.997687E-4,2.90538E-6,9.655995E-4,3.866697E-4,2.913247E-5,1.490997E-9,1.124617E-11,1.581434E-11,6.129136E-6,2.302537E-7,1.092824E-6,7.113396E-7,1.967666E-7,7.595302E-4,0.001018283,5.447133E-4,0.009002012,3.865043E-5,8.611072E-4,4.860904E-5,5.493197E-7,6.5622E-4,3.988178E-13,1.288342E-8,3.19922E-9,1.362871E-7,7.450389E-12,3.876766E-18,4.673494E-14,0.002262971,4.744806E-5,2.968091E-4,1.352687E-4,2.363035E-6,1.213763E-4,8.767685E-5,5.351349E-5,-2.323926E-10,-3.782765E-304,7.695933,6.513821E-5,435555.0,435555.0
0.0038,15.61218,-2.221123E7,1439.58,1439.58,0.001017024,1.0,0.7533789,8.903415E-6,0.1269174,3.292745E-5,4.622036E-4,9.652231E-7,0.0585696,2.087209E-6,0.04277276,1.259226E-6,2.149373E-9,2.950599E-4,2.861741E-6,9.530408E-4,3.811925E-4,2.878073E-5,1.438444E-9,1.074903E-11,1.509533E-11,5.782876E-6,2.233763E-7,1.079987E-6,7.065615E-7,1.962429E-7,7.574455E-4,0.001016273,5.463349E-4,0.009023336,3.805994E-5,8.565502E-4,4.827042E-5,5.457897E-7,6.571421E-4,3.810251E-13,1.273176E-8,3.055813E-9,1.345083E-7,2.490796E-12,3.506994E-18,4.55464E-14,0.002245984,4.700221E-5,2.987998E-4,1.347982E-4,2.343623E-6,1.213781E-4,8.832098E-5,5.419205E-5,-2.14897E-10,-3.78242E-304,7.69523,6.5143E-5,435515.2,435515.2
0.003847486,15.61096,-2.199708E7,1439.328,1439.328,0.001017024,1.0,0.7533692,8.878848E-6,0.1269726,3.280795E-5,4.601235E-4,9.624383E-7,0.05844439,2.079692E-6,0.04287863,1.251758E-6,2.137026E-9,2.90261E-4,2.817125E-6,9.401098E-4,3.755551E-4,2.841715E-5,1.385961E-9,1.02539E-11,1.43793E-11,5.43873E-6,2.164688E-7,1.066898E-6,7.016873E-7,1.95695E-7,7.552513E-4,0.001014198,5.480378E-4,0.009045874,3.745637E-5,8.517247E-4,4.791253E-5,5.42085E-7,6.581141E-4,3.633089E-13,1.25789E-8,2.912999E-9,1.326942E-7,1.332658E-12,3.15759E-18,4.438296E-14,0.002228004,4.65321E-5,3.009143E-4,1.34301E-4,2.323244E-6,1.213746E-4,8.900507E-5,5.491701E-5,-1.987757E-10,-3.782054E-304,7.694485,6.51481E-5,435473.1,435473.1
0.0039,15.60962,-2.176156E7,1439.052,1439.052,0.001017024,1.0,0.7533594,8.852191E-6,0.1270322,3.267933E-5,4.579532E-4,9.594208E-7,0.05830687,2.071549E-6,0.04299375,1.243955E-6,2.123887E-9,2.852284E-4,2.770173E-6,9.264026E-4,3.695813E-4,2.803009E-5,1.332115E-9,9.747339E-12,1.364684E-11,5.087471E-6,2.093367E-7,1.053163E-6,6.965696E-7,1.951035E-7,7.528692E-4,0.001011995,5.498815E-4,0.009070451,3.682153E-5,8.464527E-4,4.752238E-5,5.38075E-7,6.591718E-4,3.451887E-13,1.242187E-8,2.766903E-9,1.307906E-7,5.253295E-12,2.819606E-18,4.32131E-14,0.00220837,4.602086E-5,3.03232E-4,1.33759E-4,2.301179E-6,1.213643E-4,8.975481E-5,5.571655E-5,-1.982091E-10,-3.781654E-304,7.693672,6.515371E-5,435427.1,435427.1
0.003939579,15.60861,-2.158497E7,1438.846,1438.846,0.001017024,1.0,0.7533527,8.832445E-6,0.1270763,3.258477E-5,4.564034E-4,9.57188E-7,0.05820388,2.065527E-6,0.04307919,1.238375E-6,2.114319E-9,2.816159E-4,2.736362E-6,9.164679E-4,3.652528E-4,2.774842E-5,1.294243E-9,9.391964E-12,1.313306E-11,4.841621E-6,2.042899E-7,1.043301E-6,6.928915E-7,1.946674E-7,7.511035E-4,0.001010394,5.512443E-4,0.009088737,3.636468E-5,8.425236E-4,4.72322E-5,5.351112E-7,6.599575E-4,3.324803E-13,1.230924E-8,2.664418E-9,1.29422E-7,1.000369E-11,2.59428E-18,4.240463E-14,0.002193743,4.564143E-5,3.049647E-4,1.333561E-4,2.284864E-6,1.213522E-4,9.031523E-5,5.631763E-5,-2.395819E-10,-3.781356E-304,7.693067,6.515791E-5,435392.8,435392.8
0.003967376,15.60791,-2.14614E7,1438.702,1438.702,0.001017024,1.0,0.7533484,8.818748E-6,0.1271067,3.251952E-5,4.553572E-4,9.55639E-7,0.05813189,2.061354E-6,0.04313853,1.234603E-6,2.107599E-9,2.791673E-4,2.713382E-6,9.096875E-4,3.622991E-4,2.755559E-5,1.268955E-9,9.155095E-12,1.279065E-11,4.678051E-6,2.009045E-7,1.036602E-6,6.903959E-7,1.943658E-7,7.498781E-4,0.001009301,5.521879E-4,0.00910146,3.605451E-5,8.397867E-4,4.703037E-5,5.330586E-7,6.605038E-4,3.240117E-13,1.222778E-8,2.596116E-9,1.284933E-7,4.544395E-12,2.449499E-18,4.18711E-14,0.002183556,4.537792E-5,3.061744E-4,1.330759E-4,2.273564E-6,1.213415E-4,9.070646E-5,5.6739E-5,-2.332885E-10,-3.781149E-304,7.692645,6.516084E-5,435369.0,435369.0
0.004,15.60708,-2.131696E7,1438.535,1438.535,0.001017024,1.0,0.7533436,8.80285E-6,0.1271421,3.244414E-5,4.541717E-4,9.538426E-7,0.05804775,2.056515E-6,0.04320749,1.230323E-6,2.099972E-9,2.763827E-4,2.687189E-6,9.019297E-4,3.5892E-4,2.733436E-5,1.240576E-9,8.889686E-12,1.240704E-11,4.495079E-6,1.970895E-7,1.02898E-6,6.875545E-7,1.940167E-7,7.484551E-4,0.001008049,5.532814E-4,0.009116269,3.570126E-5,8.365979E-4,4.679554E-5,5.306792E-7,6.611393E-4,3.145247E-13,1.213901E-8,2.519588E-9,1.274365E-7,2.74936E-12,2.292414E-18,4.127814E-14,0.002171692,4.507172E-5,3.075866E-4,1.3275E-4,2.260461E-6,1.213266E-4,9.116318E-5,5.723268E-5,-2.21843E-10,-3.780908E-304,7.692154,6.516427E-5,435341.2,435341.2
0.004060402,15.60557,-2.105114E7,1438.228,1438.228,0.001017024,1.0,0.7533356,8.773909E-6,0.1272062,3.230788E-5,4.520918E-4,9.505736E-7,0.05789298,2.04772E-6,0.04333325,1.2228E-6,2.086245E-9,2.714679E-4,2.640805E-6,8.881146E-4,3.529033E-4,2.693871E-5,1.1915E-9,8.431761E-12,1.174532E-11,4.180222E-6,1.90449E-7,1.015515E-6,6.825305E-7,1.933835E-7,7.458619E-4,0.001005816,5.552673E-4,0.009143346,3.507657E-5,8.307594E-4,4.636649E-5,5.263554E-7,6.623009E-4,2.981619E-13,1.198186E-8,2.387566E-9,1.255697E-7,1.281494E-12,2.034167E-18,4.0267E-14,0.002149977,4.451338E-5,3.101805E-4,1.321551E-4,2.236643E-6,1.212928E-4,9.200193E-5,5.814435E-5,-1.931624E-10,-3.780466E-304,7.691256,6.517058E-5,435290.3,435290.3
0.004096792,15.60467,-2.089203E7,1438.044,1438.044,0.001017024,1.0,0.7533313,8.756776E-6,0.1272441,3.22278E-5,4.509076E-4,9.486387E-7,0.05780037,2.04252E-6,0.04340785,1.218507E-6,2.078203E-9,2.686508E-4,2.614124E-6,8.801231E-4,3.494231E-4,2.67088E-5,1.16397E-9,8.175471E-12,1.137506E-11,4.004524E-6,1.866976E-7,1.00779E-6,6.796449E-7,1.9301E-7,7.443248E-4,0.001004523,5.564399E-4,0.009159449,3.471783E-5,8.272826E-4,4.611156E-5,5.238003E-7,6.629917E-4,2.890081E-13,1.18917E-8,2.313687E-9,1.244982E-7,1.342954E-12,1.896706E-18,3.970755E-14,0.00213705,4.418229E-5,3.117302E-4,1.318018E-4,2.222562E-6,1.212685E-4,9.2503E-5,5.869208E-5,-1.861313E-10,-3.780204E-304,7.690721,6.517435E-5,435260.1,435260.1
0.0041,15.60459,-2.087804E7,1438.028,1438.028,0.001017024,1.0,0.7533309,8.755276E-6,0.1272474,3.22208E-5,4.508055E-4,9.484694E-7,0.05779223,2.042064E-6,0.04341438,1.218136E-6,2.07751E-9,2.684073E-4,2.611815E-6,8.7943E-4,3.491213E-4,2.668882E-5,1.161612E-9,8.153537E-12,1.134338E-11,3.989505E-6,1.863752E-7,1.007122E-6,6.793954E-7,1.929773E-7,7.441901E-4,0.001004411,5.565424E-4,0.009160861,3.46868E-5,8.269775E-4,4.608921E-5,5.235767E-7,6.630523E-4,2.882248E-13,1.188418E-8,2.307365E-9,1.244055E-7,1.525884E-12,1.885176E-18,3.965987E-14,0.002135916,4.415328E-5,3.118664E-4,1.317709E-4,2.22133E-6,1.212662E-4,9.254703E-5,5.874032E-5,-1.857498E-10,-3.780181E-304,7.690674,6.517468E-5,435257.4,435257.4
0.004140553,15.60359,-2.07018E7,1437.826,1437.826,0.001017024,1.0,0.7533267,8.736462E-6,0.1272889,3.213339E-5,4.495478E-4,9.463452E-7,0.05768963,2.036361E-6,0.04349642,1.213567E-6,2.068816E-9,2.653977E-4,2.58322E-6,8.708276E-4,3.453753E-4,2.644035E-5,1.132738E-9,7.885233E-12,1.095586E-11,3.806055E-6,1.824161E-7,9.988617E-7,6.763067E-7,1.925683E-7,7.425003E-4,0.001003018,5.57827E-4,0.00917861,3.430301E-5,8.231411E-4,4.580846E-5,5.20775E-7,6.638141E-4,2.786457E-13,1.178956E-8,2.230035E-9,1.232591E-7,3.582271E-12,1.747168E-18,3.907928E-14,0.002121658,4.378925E-5,3.135812E-4,1.313823E-4,2.205885E-6,1.212355E-4,9.310145E-5,5.934927E-5,-1.901159E-10,-3.779891E-304,7.690085,6.517886E-5,435224.0,435224.0
0.004180058,15.60262,-2.053113E7,1437.63,1437.63,0.001017024,1.0,0.753323,8.71839E-6,0.1273287,3.20499E-5,4.483783E-4,9.443056E-7,0.05759024,2.030889E-6,0.04357533,1.209308E-6,2.060696E-9,2.62582E-4,2.556387E-6,8.627227E-4,3.418459E-4,2.620534E-5,1.106203E-9,7.639082E-12,1.060043E-11,3.6382E-6,1.787553E-7,9.911252E-7,6.734112E-7,1.921763E-7,7.408752E-4,0.001001706,5.590579E-4,0.009195719,3.394352E-5,8.194394E-4,4.553806E-5,5.180872E-7,6.645491E-4,2.698615E-13,1.17011E-8,2.159102E-9,1.221849E-7,4.89927E-12,1.625457E-18,3.855065E-14,0.002107904,4.343918E-5,3.152405E-4,1.310083E-4,2.191064E-6,1.212023E-4,9.363785E-5,5.994112E-5,-1.975456E-10,-3.779611E-304,7.689516,6.51829E-5,435191.8,435191.8
0.004193435,15.6023,-2.047351E7,1437.565,1437.565,0.001017024,1.0,0.7533218,8.712331E-6,0.127342,3.2022E-5,4.479943E-4,9.436199E-7,0.05755672,2.029055E-6,0.04360183,1.207908E-6,2.057724E-9,2.616538E-4,2.547527E-6,8.600383E-4,3.406769E-4,2.61273E-5,1.09756E-9,7.558985E-12,1.04848E-11,3.58368E-6,1.775578E-7,9.885758E-7,6.724554E-7,1.920451E-7,7.403295E-4,0.001001271,5.594702E-4,0.009201473,3.382492E-5,8.181938E-4,4.544719E-5,5.171864E-7,6.647964E-4,2.670041E-13,1.167128E-8,2.136023E-9,1.218299E-7,7.086925E-12,1.58687E-18,3.837949E-14,0.002103277,4.332165E-5,3.157998E-4,1.308827E-4,2.186095E-6,1.211903E-4,9.381867E-5,6.014122E-5,-2.195049E-10,-3.779517E-304,7.689324,6.518426E-5,435181.0,435181.0
