Time_Soln#6 (sec),Volume_Soln#6 (cm3),Volumetric_heat_production_rate_Soln#6 (erg/cm3-sec),Surface_temperature_Soln#6 (K),Temperature_Soln#6 (K),Mass_Soln#6 (g),Pressure_Soln#6 (atm),Mole_fraction_H2_Soln#6 (),Mole_fraction_H_Soln#6 (),Mole_fraction_CH4_Soln#6 (),Mole_fraction_CH3_Soln#6 (),Mole_fraction_C2H6_Soln#6 (),Mole_fraction_C2H5_Soln#6 (),Mole_fraction_C2H4_Soln#6 (),Mole_fraction_C2H2_Soln#6 (),Mole_fraction_C3H8_Soln#6 (),Mole_fraction_C3H6_Soln#6 (),Mole_fraction_C3H5-A_Soln#6 (),Mole_fraction_C3H4-P_Soln#6 (),Mole_fraction_C3H4-A_Soln#6 (),Mole_fraction_NC4H10_Soln#6 (),Mole_fraction_IC4H10_Soln#6 (),Mole_fraction_TC4H9_Soln#6 (),Mole_fraction_IC4H8_Soln#6 (),Mole_fraction_IC4H7_Soln#6 (),Mole_fraction_C4H8-1_Soln#6 (),Mole_fraction_C4H8-2_Soln#6 (),Mole_fraction_C4H71-3_Soln#6 (),Mole_fraction_C4H6_Soln#6 (),Mole_fraction_C4H4_Soln#6 (),Mole_fraction_C4H2_Soln#6 (),Mole_fraction_C6H6_Soln#6 (),Mole_fraction_FULVENE_Soln#6 (),Mole_fraction_C5H6_Soln#6 (),Mole_fraction_MCPTD_Soln#6 (),Mole_fraction_C10H8_Soln#6 (),Mole_fraction_NEOC5H12_Soln#6 (),Mole_fraction_NC5H10_Soln#6 (),Mole_fraction_B1M2_Soln#6 (),Mole_fraction_B1M3_Soln#6 (),Mole_fraction_B2M2_Soln#6 (),Mole_fraction_LC5H8_Soln#6 (),Mole_fraction_DIALLYL_Soln#6 (),Mole_fraction_CYC6H10_Soln#6 (),Mole_fraction_NC6H12_Soln#6 (),Mole_fraction_NC7H14_Soln#6 (),Mole_fraction_IC8H16_Soln#6 (),Mole_fraction_DIMEPTD_Soln#6 (),Mole_fraction_C7H8_Soln#6 (),Mole_fraction_C7H7_Soln#6 (),Mole_fraction_C6H5C2H_Soln#6 (),Mole_fraction_C6H5C2H3_Soln#6 (),Mole_fraction_C6H5C2H5_Soln#6 (),Mole_fraction_XYLENE_Soln#6 (),Mole_fraction_INDENE_Soln#6 (),Mole_fraction_NC10H20_Soln#6 (),Mole_fraction_IC12H26_Soln#6 (),Molecular_weight_Soln#6 (g/mole),Mass_density_Soln#6 (g/cm3),Unburned_hydrocarbons_Soln#6 (ppm),Volatile_organic_compounds_Soln#6 (ppm)
2.020039E-5,14.95909,-4.340076E9,1221.641,1221.641,0.001342472,1.0,0.9254656,2.909208E-5,0.005707875,7.218015E-4,0.001117902,3.133411E-5,0.00270647,2.444343E-5,1.872872E-4,0.006956713,4.820755E-5,2.783282E-5,4.003538E-4,3.169069E-5,9.745288E-5,4.281745E-5,0.006503666,0.001075376,6.859947E-4,3.693006E-5,5.499801E-5,7.373567E-4,3.348577E-6,1.381407E-9,9.658744E-5,3.985479E-8,4.193435E-6,2.213652E-6,1.338779E-9,3.511732E-5,2.67732E-4,3.237315E-5,4.201647E-5,1.161473E-6,4.143828E-4,4.727778E-6,1.492915E-7,2.628641E-5,4.657879E-4,0.01650011,7.34364E-4,0.007553247,8.827368E-5,2.363228E-10,1.873945E-7,3.394527E-5,7.816831E-7,2.57036E-8,0.007821267,0.01314038,8.996232,8.974265E-5,509146.0,509146.0
2.126866E-5,14.95965,-4.184882E9,1220.831,1220.831,0.001342472,1.0,0.9247536,2.82472E-5,0.00595688,7.053541E-4,0.00116183,3.065176E-5,0.00281838,2.623831E-5,1.9452E-4,0.0071974,4.807199E-5,3.005278E-5,4.153296E-4,3.279064E-5,1.008295E-4,4.180017E-5,0.006742041,0.001104832,7.110916E-4,3.877225E-5,5.431288E-5,7.657101E-4,3.714319E-6,1.593107E-9,1.009676E-4,4.510622E-8,4.539078E-6,2.39392E-6,1.543641E-9,3.630263E-5,2.767428E-4,3.468589E-5,4.381312E-5,1.254548E-6,4.29304E-4,4.887656E-6,1.669398E-7,2.712621E-5,4.803497E-4,0.01639464,7.596487E-4,0.007541465,8.867648E-5,2.794305E-10,2.123106E-7,3.616265E-5,8.206207E-7,2.837495E-8,0.007730073,0.013003,8.98993,8.973927E-5,508789.3,508789.3
2.154549E-5,14.95979,-4.146387E9,1220.626,1220.626,0.001342472,1.0,0.9245729,2.803686E-5,0.006020272,7.012357E-4,0.001172905,3.0481E-5,0.00284686,2.670394E-5,1.963435E-4,0.007258365,4.80377E-5,3.062943E-5,4.191217E-4,3.30665E-5,1.016842E-4,4.154576E-5,0.006802529,0.001112218,7.174327E-4,3.92417E-5,5.413953E-5,7.72886E-4,3.811103E-6,1.650446E-9,1.020861E-4,4.651071E-8,4.629075E-6,2.44091E-6,1.599187E-9,3.660025E-5,2.790114E-4,3.528385E-5,4.426643E-5,1.278769E-6,4.330732E-4,4.928035E-6,1.71652E-7,2.733822E-5,4.84002E-4,0.01636785,7.660196E-4,0.007538487,8.876136E-5,2.912631E-10,2.18962E-7,3.673098E-5,8.306342E-7,2.907883E-8,0.007707034,0.01296819,8.988333,8.973841E-5,508698.9,508698.9
2.166924E-5,14.95986,-4.129397E9,1220.535,1220.535,0.001342472,1.0,0.9244926,2.794392E-5,0.006048462,6.994132E-4,0.001177817,3.040545E-5,0.002859524,2.691215E-5,1.971521E-4,0.007285436,4.802247E-5,3.088736E-5,4.208054E-4,3.318864E-5,1.020636E-4,4.143322E-5,0.006829403,0.001115487,7.202464E-4,3.945052E-5,5.406259E-5,7.760717E-4,3.854628E-6,1.676407E-9,1.02584E-4,4.714424E-8,4.669358E-6,2.46195E-6,1.624345E-9,3.673206E-5,2.80017E-4,3.555095E-5,4.446748E-5,1.289608E-6,4.347455E-4,4.94595E-6,1.737769E-7,2.743228E-5,4.856191E-4,0.01635594,7.688442E-4,0.007537165,8.87969E-5,2.966413E-10,2.219606E-7,3.69842E-5,8.351009E-7,2.939498E-8,0.007696812,0.01295273,8.987623,8.973802E-5,508658.8,508658.8
2.17386E-5,14.95989,-4.119936E9,1220.484,1220.484,0.001342472,1.0,0.9244477,2.789213E-5,0.006064224,6.983966E-4,0.001180559,3.036331E-5,0.002866604,2.702885E-5,1.976035E-4,0.007300561,4.801396E-5,3.103197E-5,4.21746E-4,3.325678E-5,1.022756E-4,4.137045E-5,0.006844422,0.001117311,7.218178E-4,3.956728E-5,5.401962E-5,7.778514E-4,3.879093E-6,1.691048E-9,1.028625E-4,4.750085E-8,4.691951E-6,2.473752E-6,1.638533E-9,3.680561E-5,2.805783E-4,3.570061E-5,4.457974E-5,1.295687E-6,4.356795E-4,4.955956E-6,1.749728E-7,2.74848E-5,4.865213E-4,0.01634928,7.704211E-4,0.007536427,8.881618E-5,2.996797E-10,2.236481E-7,3.71259E-5,8.376018E-7,2.957257E-8,0.007691102,0.0129441,8.987227,8.973781E-5,508636.3,508636.3
2.184364E-5,14.95995,-4.105679E9,1220.407,1220.407,0.001342472,1.0,0.92438,2.781408E-5,0.00608804,6.968638E-4,0.001184697,3.029978E-5,0.002877302,2.720562E-5,1.982849E-4,0.0073234,4.800112E-5,3.125102E-5,4.231664E-4,3.335956E-5,1.025957E-4,4.127582E-5,0.006867106,0.001120062,7.241901E-4,3.974374E-5,5.395474E-5,7.805385E-4,3.916239E-6,1.71334E-9,1.032834E-4,4.804298E-8,4.726184E-6,2.491637E-6,1.660141E-9,3.691656E-5,2.814254E-4,3.592717E-5,4.474918E-5,1.304898E-6,4.370895E-4,4.971059E-6,1.767906E-7,2.756408E-5,4.87882E-4,0.01633923,7.728008E-4,0.007535312,8.884454E-5,3.043138E-10,2.262128E-7,3.734019E-5,8.41386E-7,2.984207E-8,0.007682484,0.01293105,8.986628,8.973749E-5,508602.5,508602.5
2.241359E-5,14.96024,-4.029957E9,1219.995,1219.995,0.001342472,1.0,0.9240159,2.739884E-5,0.006216145,6.886861E-4,0.001206851,2.996092E-5,0.002934834,2.816497E-5,2.019325E-4,0.007445949,4.793219E-5,3.244051E-5,4.30787E-4,3.390833E-5,1.043125E-4,4.07712E-5,0.006988931,0.001134745,7.369036E-4,4.069327E-5,5.360702E-5,7.949512E-4,4.119748E-6,1.836847E-9,1.055511E-4,5.102756E-8,4.912296E-6,2.588923E-6,1.779903E-9,3.750933E-5,2.859567E-4,3.715467E-5,4.565654E-5,1.354958E-6,4.446446E-4,5.051991E-6,1.867947E-7,2.798877E-5,4.951478E-4,0.01628519,7.855365E-4,0.007529337,8.898105E-5,3.301496E-10,2.403194E-7,3.849623E-5,8.618468E-7,3.131549E-8,0.007636297,0.01286106,8.983416,8.973575E-5,508420.7,508420.7
2.24938E-5,14.96028,-4.01951E9,1219.937,1219.937,0.001342472,1.0,0.9239651,2.734147E-5,0.006234027,6.875534E-4,0.00120993,2.9914E-5,0.002942864,2.830001E-5,2.024394E-4,0.007463016,4.792259E-5,3.260802E-5,4.318481E-4,3.398441E-5,1.045515E-4,4.070133E-5,0.007005911,0.00113678,7.38672E-4,4.082586E-5,5.355865E-5,7.969576E-4,4.148646E-6,1.854568E-9,1.058681E-4,5.145325E-8,4.938535E-6,2.602645E-6,1.797093E-9,3.759155E-5,2.865859E-4,3.732717E-5,4.578267E-5,1.362014E-6,4.456954E-4,5.063248E-6,1.882213E-7,2.804782E-5,4.96155E-4,0.01627765,7.873057E-4,0.007528505,8.899803E-5,3.338779E-10,2.423297E-7,3.865804E-5,8.647171E-7,3.152431E-8,0.007629873,0.01285131,8.982969,8.973551E-5,508395.4,508395.4
2.336663E-5,14.96071,-3.909119E9,1219.321,1219.321,0.001342472,1.0,0.9234205,2.673392E-5,0.00642629,6.755136E-4,0.001242815,2.941538E-5,0.003029177,2.976958E-5,2.078538E-4,0.007645885,4.781967E-5,3.443214E-5,4.432165E-4,3.479409E-5,1.071115E-4,3.995913E-5,0.00718808,0.001158427,7.575899E-4,4.225214E-5,5.304142E-5,8.184454E-4,4.467147E-6,2.052857E-9,1.092832E-4,5.617464E-8,5.224738E-6,2.752429E-6,1.989531E-9,3.846727E-5,2.933007E-4,3.919988E-5,4.713033E-5,1.438953E-6,4.569345E-4,5.183651E-6,2.040436E-7,2.867911E-5,5.068747E-4,0.01619673,8.061952E-4,0.007519605,8.914954E-5,3.759442E-10,2.645986E-7,4.040434E-5,8.958088E-7,3.381927E-8,0.007561155,0.01274683,8.978173,8.97329E-5,508123.9,508124.0
2.373829E-5,14.96089,-3.863838E9,1219.064,1219.064,0.001342472,1.0,0.9231927,2.648405E-5,0.006506916,6.705381E-4,0.00125649,2.920941E-5,0.003065363,3.039529E-5,2.101054E-4,0.007722238,4.777667E-5,3.520937E-5,4.479624E-4,3.512925E-5,1.081797E-4,3.965264E-5,0.007264261,0.00116738,7.654719E-4,4.285061E-5,5.282608E-5,8.274113E-4,4.604915E-6,2.140257E-9,1.107191E-4,5.823257E-8,5.346944E-6,2.816441E-6,2.074393E-9,3.883012E-5,2.960895E-4,3.999473E-5,4.769099E-5,1.47179E-6,4.616162E-4,5.233811E-6,2.109424E-7,2.894193E-5,5.113117E-4,0.01616285,8.140458E-4,0.007515893,8.919701E-5,3.946747E-10,2.742901E-7,4.114001E-5,9.089738E-7,3.480843E-8,0.007532526,0.01270319,8.97617,8.97318E-5,508010.6,508010.6
2.378057E-5,14.96091,-3.858749E9,1219.035,1219.035,0.001342472,1.0,0.923167,2.645594E-5,0.006516043,6.699776E-4,0.001258034,2.918621E-5,0.003069459,3.046648E-5,2.103596E-4,0.00773087,4.77718E-5,3.529781E-5,4.484989E-4,3.516703E-5,1.083005E-4,3.961812E-5,0.007272878,0.001168389,7.663623E-4,4.291837E-5,5.280176E-5,8.284246E-4,4.62067E-6,2.150314E-9,1.108818E-4,5.846849E-8,5.36086E-6,2.823733E-6,2.084159E-9,3.887104E-5,2.964042E-4,4.008507E-5,4.775429E-5,1.475529E-6,4.621451E-4,5.239478E-6,2.117334E-7,2.897161E-5,5.118119E-4,0.01615902,8.149319E-4,0.007515474,8.920181E-5,3.96837E-10,2.754005E-7,4.122341E-5,9.104691E-7,3.492142E-8,0.007529292,0.01269826,8.975944,8.973168E-5,507997.8,507997.8
2.554998E-5,14.96176,-3.65666E9,1217.852,1217.852,0.001342472,1.0,0.9221156,2.533584E-5,0.006889794,6.474954E-4,0.001320509,2.825606E-5,0.003237125,3.344275E-5,2.206468E-4,0.008082139,4.757353E-5,3.89986E-5,4.703277E-4,3.668609E-5,1.132104E-4,3.823463E-5,0.007624332,0.001208893,8.024906E-4,4.56949E-5,5.181689E-5,8.696272E-4,5.29374E-6,2.591423E-9,1.175678E-4,6.86483E-8,5.944936E-6,3.130114E-6,2.512672E-9,4.051835E-5,3.091156E-4,4.384439E-5,5.031714E-5,1.632363E-6,4.835969E-4,5.469402E-6,2.459235E-7,3.017444E-5,5.319173E-4,0.01600243,8.50758E-4,0.007498427,8.930286E-5,4.930013E-10,3.23218E-7,4.465794E-5,9.725773E-7,3.972486E-8,0.007398088,0.01249743,8.966722,8.972661E-5,507475.8,507475.9
3.154718E-5,14.9644,-3.099451E9,1214.255,1214.255,0.001342472,1.0,0.9188907,2.220664E-5,0.008052253,5.831058E-4,0.001505939,2.55961E-5,0.003757927,4.345025E-5,2.511915E-4,0.009148289,4.696609E-5,5.146097E-5,5.365738E-4,4.107962E-5,1.280695E-4,3.428244E-5,0.008700765,0.001324929,9.108674E-4,5.434415E-5,4.889561E-5,9.942876E-4,7.742031E-6,4.365926E-9,1.386596E-4,1.069165E-7,7.936817E-6,4.179102E-6,4.233747E-9,4.530735E-5,3.465406E-4,5.623505E-5,5.792936E-5,2.165983E-6,5.478739E-4,6.160198E-6,3.765027E-7,3.376285E-5,5.899675E-4,0.01551981,9.566496E-4,0.007446831,8.864815E-5,8.99327E-10,5.01821E-7,5.552368E-5,1.178007E-6,5.68982E-8,0.007004664,0.01188707,8.938666,8.97108E-5,505888.0,505888.0
3.168364E-5,14.96445,-3.088632E9,1214.18,1214.18,0.001342472,1.0,0.9188226,2.214526E-5,0.008077049,5.81818E-4,0.001509754,2.554295E-5,0.003769026,4.367588E-5,2.518201E-4,0.009170605,4.695328E-5,5.174195E-5,5.379608E-4,4.116815E-5,1.283799E-4,3.420353E-5,0.008723457,0.001327243,9.131154E-4,5.452872E-5,4.883565E-5,9.968913E-4,7.800177E-6,4.411042E-9,1.391143E-4,1.07843E-7,7.982163E-6,4.203041E-6,4.277369E-9,4.540423E-5,3.473052E-4,5.650998E-5,5.808592E-5,2.178109E-6,5.49206E-4,6.174561E-6,3.797186E-7,3.383692E-5,5.911348E-4,0.01550959,9.588197E-4,0.007445752,8.86214E-5,9.099706E-10,5.061318E-7,5.575762E-5,1.182612E-6,5.730182E-8,0.006996506,0.01187428,8.938077,8.971046E-5,505854.7,505854.7
3.244343E-5,14.96477,-3.029684E9,1213.765,1213.765,0.001342472,1.0,0.9184476,2.181032E-5,0.008213886,5.747727E-4,0.001530701,2.525222E-5,0.003830271,4.493012E-5,2.552724E-4,0.009293435,4.68827E-5,5.33037E-5,5.455964E-4,4.165297E-5,1.300877E-4,3.377193E-5,0.00884848,0.001339889,9.25474E-4,5.554724E-5,4.850656E-5,0.001011219,8.125566E-6,4.665923E-9,1.416272E-4,1.130394E-7,8.23456E-6,4.336316E-6,4.523642E-9,4.593502E-5,3.514999E-4,5.803468E-5,5.894553E-5,2.245589E-6,5.565285E-4,6.253558E-6,3.978121E-7,3.424385E-5,5.975241E-4,0.01545322,9.707298E-4,0.007439809,8.846586E-5,9.703415E-10,5.303047E-7,5.70498E-5,1.20821E-6,5.955778E-8,0.006951654,0.01180388,8.934838,8.970859E-5,505671.4,505671.4
3.628006E-5,14.96629,-2.761579E9,1211.784,1211.784,0.001342472,1.0,0.9166469,2.027629E-5,0.008875514,5.421079E-4,0.001629596,2.390492E-5,0.004126263,5.120756E-5,2.715782E-4,0.009879918,4.654427E-5,6.111356E-5,5.82076E-4,4.391072E-5,1.382313E-4,3.177302E-5,0.0094483,0.001398208,9.841367E-4,6.04701E-5,4.695615E-5,0.001079556,9.805121E-6,6.043581E-9,1.538615E-4,1.40135E-7,9.505472E-6,5.008186E-6,5.849485E-9,4.841275E-5,3.712046E-4,6.557571E-5,6.300031E-5,2.584915E-6,5.912677E-4,6.629547E-6,4.937744E-7,3.616838E-5,6.272142E-4,0.01518189,0.001026792,0.007411399,8.754826E-5,1.302806E-9,6.562829E-7,6.331927E-5,1.336495E-6,7.114428E-8,0.006738775,0.01146756,8.91935,8.969947E-5,504794.8,504794.8
3.709829E-5,14.9666,-2.710062E9,1211.384,1211.384,0.001342472,1.0,0.9162815,1.997941E-5,0.009010716,5.357081E-4,0.001649328,2.364106E-5,0.004186723,5.253346E-5,2.748333E-4,0.009998265,4.647572E-5,6.276126E-5,5.894428E-4,4.435495E-5,1.398726E-4,3.138179E-5,0.009569923,0.001409554,9.959048E-4,6.147546E-5,4.664748E-5,0.001093333,1.016996E-5,6.3561E-9,1.563786E-4,1.460724E-7,9.77546E-6,5.151049E-6,6.148934E-9,4.890141E-5,3.751155E-4,6.714934E-5,6.380837E-5,2.656899E-6,5.982329E-4,6.705218E-6,5.151849E-7,3.655295E-5,6.33041E-4,0.01512669,0.001037942,0.007405657,8.733149E-5,1.379492E-9,6.838918E-7,6.460355E-5,1.363677E-6,7.365153E-8,0.006696072,0.01139965,8.91622,8.96976E-5,504617.7,504617.7
3.719447E-5,14.96664,-2.704123E9,1211.338,1211.338,0.001342472,1.0,0.9162389,1.994515E-5,0.00902648,5.349678E-4,0.001651618,2.361054E-5,0.004193772,5.2689E-5,2.752111E-4,0.01001203,4.646774E-5,6.29545E-5,5.902998E-4,4.440637E-5,1.400634E-4,3.133654E-5,0.009584083,0.001410864,9.972721E-4,6.159266E-5,4.661167E-5,0.001094935,1.021297E-5,6.393251E-9,1.566724E-4,1.467735E-7,9.807166E-6,5.167828E-6,6.184497E-9,4.8958E-5,3.755689E-4,6.73335E-5,6.390213E-5,2.66535E-6,5.990421E-4,6.714017E-6,5.177225E-7,3.65976E-5,6.337151E-4,0.01512026,0.001039236,0.007404989,8.730565E-5,1.388636E-9,6.871523E-7,6.475334E-5,1.366869E-6,7.394697E-8,0.006691111,0.01139175,8.915856,8.969738E-5,504597.1,504597.1
3.934391E-5,14.96744,-2.577492E9,1210.324,1210.324,0.001342472,1.0,0.9153092,1.921209E-5,0.009372012,5.19043E-4,0.001701284,2.295414E-5,0.004348254,5.61478E-5,2.834069E-4,0.01031205,4.629362E-5,6.72486E-5,6.089865E-4,4.551449E-5,1.442207E-4,3.036368E-5,0.00989337,0.001438929,0.001026994,6.416042E-5,4.583588E-5,0.001129842,1.118069E-5,7.245661E-9,1.63133E-4,1.626006E-7,1.051401E-5,5.542012E-6,6.998532E-9,5.017871E-5,3.853775E-4,7.140507E-5,6.593392E-5,2.853618E-6,6.166279E-4,6.905618E-6,5.75548E-7,3.75663E-5,6.482217E-4,0.01497957,0.001067236,0.00739041,8.671188E-5,1.599977E-9,7.607917E-7,6.803834E-5,1.438023E-6,8.058639E-8,0.006583259,0.01121954,8.907915,8.969255E-5,504147.6,504147.6
4.075103E-5,14.96796,-2.500424E9,1209.685,1209.685,0.001342472,1.0,0.9147214,1.876358E-5,0.009591534,5.092173E-4,0.001732315,2.254922E-5,0.004446378,5.839386E-5,2.885299E-4,0.01050098,4.618377E-5,7.003376E-5,6.207623E-4,4.619997E-5,1.468364E-4,2.976388E-5,0.0100888,0.001456118,0.001045633,6.579052E-5,4.535191E-5,0.001151814,1.181994E-5,7.825779E-9,1.672568E-4,1.73108E-7,1.097479E-5,5.786025E-6,7.550398E-9,5.093502E-5,3.91481E-4,7.402494E-5,6.72017E-5,2.976205E-6,6.276528E-4,7.026151E-6,6.145132E-7,3.817196E-5,6.571746E-4,0.01489047,0.001084686,0.007381212,8.63101E-5,1.745361E-9,8.097245E-7,7.01264E-5,1.484442E-6,8.496683E-8,0.00651562,0.01111106,8.902909,8.968947E-5,503864.3,503864.3
4.083439E-5,14.96799,-2.495992E9,1209.648,1209.648,0.001342472,1.0,0.9146871,1.873775E-5,0.00960438,5.086492E-4,0.001734118,2.252581E-5,0.00445212,5.852645E-5,2.888276E-4,0.01051199,4.617736E-5,7.01981E-5,6.214491E-4,4.623965E-5,1.469889E-4,2.972921E-5,0.01010021,0.001457108,0.001046718,6.588587E-5,4.53238E-5,0.001153095,1.185793E-5,7.860677E-9,1.674985E-4,1.737337E-7,1.100203E-5,5.800454E-6,7.583541E-9,5.097882E-5,3.918351E-4,7.417901E-5,6.727533E-5,2.98345E-6,6.282944E-4,7.033177E-6,6.168482E-7,3.820717E-5,6.576923E-4,0.01488526,0.001085698,0.007380676,8.628606E-5,1.754144E-9,8.126396E-7,7.024859E-5,1.487189E-6,8.522708E-8,0.006511683,0.01110473,8.902617,8.968929E-5,503847.8,503847.8
4.217595E-5,14.96847,-2.42665E9,1209.058,1209.058,0.001342472,1.0,0.9141421,1.833255E-5,0.009808731,4.997131E-4,0.001762622,2.215762E-5,0.004543448,6.065328E-5,2.935351E-4,0.01068662,4.607571E-5,7.283262E-5,6.323407E-4,4.686429E-5,1.494049E-4,2.9184E-5,0.01028134,0.001472635,0.001063891,6.740214E-5,4.487978E-5,0.001173397,1.247108E-5,8.430366E-9,1.713516E-4,1.838492E-7,1.143967E-5,6.03226E-6,8.123705E-9,5.166883E-5,3.974228E-4,7.66412E-5,6.843847E-5,3.099768E-6,6.384489E-4,7.144531E-6,6.548317E-7,3.876375E-5,6.658338E-4,0.01480251,0.001101691,0.00737216,8.589612E-5,1.898104E-9,8.597931E-7,7.219244E-5,1.531336E-6,8.94265E-8,0.006449365,0.01100443,8.897986,8.96864E-5,503585.7,503585.7
4.246831E-5,14.96857,-2.412009E9,1208.931,1208.931,0.001342472,1.0,0.9140251,1.824679E-5,0.00985269,4.978149E-4,0.00176871,2.207942E-5,0.004563093,6.1115E-5,2.945407E-4,0.01072404,4.605391E-5,7.340421E-5,6.346755E-4,4.69971E-5,1.499225E-4,2.906823E-5,0.01032022,0.001475919,0.001067564,6.772819E-5,4.478502E-5,0.001177747,1.260509E-5,8.556458E-9,1.721821E-4,1.860642E-7,1.153484E-5,6.082669E-6,8.243042E-9,5.181564E-5,3.986139E-4,7.71735E-5,6.868669E-5,3.125047E-6,6.406207E-4,7.168388E-6,6.632069E-7,3.888264E-5,6.675628E-4,0.01478473,0.001105102,0.007370334,8.581053E-5,1.930108E-9,8.701245E-7,7.261055E-5,1.540944E-6,9.034418E-8,0.006436034,0.01098293,8.896993,8.968578E-5,503529.5,503529.5
4.263882E-5,14.96863,-2.403544E9,1208.858,1208.858,0.001342472,1.0,0.9139571,1.819719E-5,0.009878233,4.967159E-4,0.00177224,2.203414E-5,0.004574508,6.138399E-5,2.951238E-4,0.01074576,4.604125E-5,7.373714E-5,6.360309E-4,4.707402E-5,1.502228E-4,2.900121E-5,0.01034279,0.001477819,0.001069695,6.791761E-5,4.473008E-5,0.001180271,1.26833E-5,8.630319E-9,1.726649E-4,1.873577E-7,1.15903E-5,6.112051E-6,8.312909E-9,5.190068E-5,3.993042E-4,7.748324E-5,6.88306E-5,3.139778E-6,6.418806E-4,7.182236E-6,6.681077E-7,3.895159E-5,6.685638E-4,0.0147744,0.00110708,0.007369273,8.576053E-5,1.948877E-9,8.761588E-7,7.28535E-5,1.546547E-6,9.087979E-8,0.0064283,0.01097046,8.896417,8.968541E-5,503496.9,503496.9
4.308559E-5,14.96879,-2.381631E9,1208.667,1208.667,0.001342472,1.0,0.9137801,1.806864E-5,0.009944839,4.938637E-4,0.00178142,2.191663E-5,0.004604272,6.208774E-5,2.966404E-4,0.01080232,4.60083E-5,7.460799E-5,6.395604E-4,4.727373E-5,1.510048E-4,2.882729E-5,0.0104016,0.001482741,0.00107524,6.841146E-5,4.458724E-5,0.001186845,1.288843E-5,8.824939E-9,1.739249E-4,1.907525E-7,1.173551E-5,6.188968E-6,8.496875E-9,5.212152E-5,4.010981E-4,7.829233E-5,6.920473E-5,3.178335E-6,6.451588E-4,7.21829E-6,6.810033E-7,3.913089E-5,6.711615E-4,0.01474749,0.00111222,0.007366511,8.562925E-5,1.998415E-9,8.919994E-7,7.348695E-5,1.561219E-6,9.228451E-8,0.006408176,0.01093796,8.894916,8.968447E-5,503412.0,503412.0
4.317506E-5,14.96882,-2.377286E9,1208.629,1208.629,0.001342472,1.0,0.9137448,1.804314E-5,0.009958121,4.932972E-4,0.001783246,2.189329E-5,0.004610207,6.222849E-5,2.969421E-4,0.01081358,4.600174E-5,7.478212E-5,6.402634E-4,4.73134E-5,1.511605E-4,2.879276E-5,0.01041332,0.001483717,0.001076344,6.850993E-5,4.455883E-5,0.001188154,1.292954E-5,8.864103E-9,1.741764E-4,1.914333E-7,1.176456E-5,6.20436E-6,8.533873E-9,5.21654E-5,4.014548E-4,7.845393E-5,6.927915E-5,3.186049E-6,6.458113E-4,7.22547E-6,6.835953E-7,3.916656E-5,6.716774E-4,0.01474213,0.001113242,0.007365961,8.560292E-5,2.008398E-9,8.951767E-7,7.361326E-5,1.564156E-6,9.256605E-8,0.00640417,0.01093149,8.894617,8.968428E-5,503395.0,503395.1
4.339637E-5,14.9689,-2.366609E9,1208.535,1208.535,0.001342472,1.0,0.9136578,1.798041E-5,0.009990896,4.919027E-4,0.001787746,2.183584E-5,0.004624853,6.257638E-5,2.976857E-4,0.01084136,4.598555E-5,7.521248E-5,6.419972E-4,4.741109E-5,1.515445E-4,2.870774E-5,0.01044222,0.001486118,0.001079065,6.87529E-5,4.448882E-5,0.001191382,1.303128E-5,8.961252E-9,1.74797E-4,1.931186E-7,1.18364E-5,6.242416E-6,8.625614E-9,5.227346E-5,4.023334E-4,7.885303E-5,6.946249E-5,3.205119E-6,6.474196E-4,7.243176E-6,6.900206E-7,3.925447E-5,6.729473E-4,0.01472889,0.00111576,0.007364604,8.553773E-5,2.03318E-9,9.030432E-7,7.392493E-5,1.571419E-6,9.326277E-8,0.006394296,0.01091553,8.89388,8.968381E-5,503353.3,503353.3
4.352217E-5,14.96894,-2.360574E9,1208.481,1208.481,0.001342472,1.0,0.9136085,1.794495E-5,0.01000947,4.911144E-4,0.001790293,2.180337E-5,0.004633155,6.277397E-5,2.981066E-4,0.01085709,4.597638E-5,7.545686E-5,6.429792E-4,4.746632E-5,1.51762E-4,2.865968E-5,0.01045859,0.001487474,0.001080605,6.88906E-5,4.44492E-5,0.00119321,1.308914E-5,9.01665E-9,1.75149E-4,1.940774E-7,1.187721E-5,6.264037E-6,8.677907E-9,5.233457E-5,4.028305E-4,7.907949E-5,6.956625E-5,3.215953E-6,6.483302E-4,7.253205E-6,6.936818E-7,3.930423E-5,6.736651E-4,0.01472139,0.001117185,0.007363835,8.550064E-5,2.047325E-9,9.075194E-7,7.41016E-5,1.575547E-6,9.365901E-8,0.006388705,0.01090649,8.893462,8.968355E-5,503329.7,503329.7
