Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H3_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_C3H3_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H9_Soln#9 (),Mole_fraction_TC4H9_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_MCPTD_Soln#9 (),Mole_fraction_NEOC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M2_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_B2M2_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_DIALLYL_Soln#9 (),Mole_fraction_CYC6H10_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_IC8H16_Soln#9 (),Mole_fraction_DIMEPTD_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_XYLENE_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Mole_fraction_IC12H26_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
6.1E-4,15.25177,-1.395423E7,1271.801,1271.801,0.001198636,1.0,0.8195069,2.905491E-6,0.055143,5.657981E-5,0.006663564,2.497773E-6,0.03248373,1.682361E-6,0.002299995,7.258589E-4,0.02956782,1.309053E-4,0.002744511,0.00464286,2.45024E-5,6.057456E-5,2.095717E-4,6.352459E-8,1.624154E-7,0.02611394,5.266155E-4,0.002075851,2.606216E-4,4.185654E-6,0.004290558,8.980193E-4,0.001366641,4.141442E-5,8.198596E-4,7.634304E-5,7.39126E-5,8.725197E-5,1.23245E-4,2.93507E-4,1.524308E-5,4.740069E-5,0.001127688,2.013116E-5,1.654897E-5,3.358108E-5,1.87756E-4,3.922025E-5,6.583098E-4,0.006023841,5.942756E-5,5.132749E-5,2.466828E-4,2.666614E-5,4.252157E-5,4.337933E-9,8.201706,7.858996E-5,464179.4,464179.4
6.191207E-4,15.25285,-1.349382E7,1271.775,1271.775,0.001198636,1.0,0.8193256,2.879075E-6,0.05530382,5.59624E-5,0.006659034,2.466704E-6,0.03259224,1.666843E-6,0.002316004,7.246236E-4,0.02954202,1.305096E-4,0.002761834,0.004637198,2.453807E-5,6.020262E-5,2.07802E-4,6.198088E-8,1.583858E-7,0.02606956,5.184573E-4,0.002061041,2.600714E-4,4.136552E-6,0.004292596,9.026957E-4,0.00137212,4.2014E-5,8.275708E-4,7.612611E-5,7.293154E-5,8.625919E-5,1.204031E-4,2.905627E-4,1.481258E-5,4.747562E-5,0.001123239,2.002281E-5,1.632438E-5,3.298322E-5,1.83959E-4,3.65119E-5,6.494569E-4,0.006021433,5.912872E-5,5.180125E-5,2.46034E-4,2.666823E-5,4.053149E-5,3.624584E-9,8.200956,7.858436E-5,464137.0,464137.0
6.2E-4,15.25296,-1.344954E7,1271.773,1271.773,0.001198636,1.0,0.8193083,2.876591E-6,0.05531923,5.590402E-5,0.006658598,2.463764E-6,0.03260263,1.665374E-6,0.002317542,7.245047E-4,0.02953954,1.304712E-4,0.002763492,0.004636647,2.454138E-5,6.016694E-5,2.076325E-4,6.183686E-8,1.5801E-7,0.02606529,5.176905E-4,0.002059617,2.60018E-4,4.131903E-6,0.004292784,9.031429E-4,0.001372646,4.207172E-5,8.283094E-4,7.610462E-5,7.283792E-5,8.616417E-5,1.201334E-4,2.902814E-4,1.477182E-5,4.748273E-5,0.001122811,2.001226E-5,1.630294E-5,3.292612E-5,1.835974E-4,3.626105E-5,6.486114E-4,0.006021203,5.910028E-5,5.184674E-5,2.459712E-4,2.66684E-5,4.034485E-5,3.562369E-9,8.200884,7.858382E-5,464132.9,464132.9
6.275333E-4,15.25384,-1.308462E7,1271.752,1271.752,0.001198636,1.0,0.8191606,2.855563E-6,0.05545052,5.541225E-5,0.006654865,2.438993E-6,0.03269114,1.652979E-6,0.002330674,7.234873E-4,0.02951829,1.301399E-4,0.002777611,0.004631892,2.456885E-5,5.986256E-5,2.06189E-4,6.063483E-8,1.548743E-7,0.02602876,5.112613E-4,0.002047458,2.595579E-4,4.092691E-6,0.004294346,9.069479E-4,0.001377123,4.256557E-5,8.346022E-4,7.591643E-5,7.204281E-5,8.535513E-5,1.17854E-4,2.878903E-4,1.442784E-5,4.754279E-5,0.001119151,1.992116E-5,1.612084E-5,3.244084E-5,1.805317E-4,3.418371E-5,6.414264E-4,0.006019245,5.885939E-5,5.223497E-5,2.454308E-4,2.666969E-5,3.878286E-5,3.072079E-9,8.200275,7.857925E-5,464098.4,464098.5
6.3E-4,15.25413,-1.29674E7,1271.745,1271.745,0.001198636,1.0,0.8191127,2.848807E-6,0.05549325,5.525427E-5,0.006653645,2.431031E-6,0.03271994,1.648989E-6,0.002334959,7.231547E-4,0.02951134,1.300307E-4,0.002782202,0.004630323,2.457751E-5,5.976338E-5,2.057195E-4,6.025321E-8,1.538792E-7,0.02601682,5.092076E-4,0.00204349,2.594063E-4,4.080075E-6,0.004294837,9.081841E-4,0.001378581,4.272703E-5,8.366495E-4,7.585333E-5,7.178507E-5,8.509209E-5,1.171192E-4,2.871143E-4,1.431717E-5,4.756215E-5,0.001117955,1.989108E-5,1.606181E-5,3.228341E-5,1.795398E-4,3.352966E-5,6.390955E-4,0.006018609,5.878152E-5,5.236156E-5,2.452531E-4,2.667004E-5,3.828502E-5,2.926396E-9,8.200078,7.857777E-5,464087.3,464087.3
6.4E-4,15.25529,-1.250456E7,1271.719,1271.719,0.001198636,1.0,0.8189199,2.822065E-6,0.05566517,5.462888E-5,0.006648707,2.399497E-6,0.03283572,1.633162E-6,0.002352252,7.218091E-4,0.02948321,1.295845E-4,0.002800651,0.004623902,2.461096E-5,5.936376E-5,2.038316E-4,5.876474E-8,1.499996E-7,0.02596853,5.011353E-4,0.00202747,2.587869E-4,4.030042E-6,0.004296724,9.131475E-4,0.001384449,4.338026E-5,8.448828E-4,7.559035E-5,7.075338E-5,8.403524E-5,1.141983E-4,2.840035E-4,1.387835E-5,4.763906E-5,0.001113121,1.976788E-5,1.582553E-5,3.165263E-5,1.755793E-4,3.100572E-5,6.29755E-4,0.006016057,5.847089E-5,5.287205E-5,2.445291E-4,2.667111E-5,3.633415E-5,2.403384E-9,8.199286,7.857179E-5,464042.5,464042.5
6.5E-4,15.25644,-1.206066E7,1271.694,1271.694,0.001198636,1.0,0.8187299,2.796319E-6,0.05583505,5.402666E-5,0.006643783,2.369111E-6,0.03295003,1.617871E-6,0.002369425,7.204678E-4,0.02945515,1.29133E-4,0.002818845,0.004617397,2.464182E-5,5.896802E-5,2.019685E-4,5.736519E-8,1.463546E-7,0.02592042,4.934521E-4,0.002011559,2.5816E-4,3.981734E-6,0.00429845,9.180356E-4,0.001390254,4.403133E-5,8.530105E-4,7.531656E-5,6.974255E-5,8.299341E-5,1.113682E-4,2.809481E-4,1.345489E-5,4.771356E-5,0.001108307,1.964288E-5,1.559413E-5,3.103366E-5,1.717136E-4,2.867475E-5,6.205862E-4,0.006013545,5.816817E-5,5.337822E-5,2.437996E-4,2.667164E-5,3.448685E-5,1.974363E-9,8.198509,7.85659E-5,463998.5,463998.5
6.6E-4,15.25757,-1.163461E7,1271.67,1271.67,0.001198636,1.0,0.8185425,2.771515E-6,0.05600297,5.344635E-5,0.006638873,2.339818E-6,0.03306292,1.603089E-6,0.002386482,7.191308E-4,0.02942716,1.286769E-4,0.00283679,0.004610816,2.467022E-5,5.857607E-5,2.001296E-4,5.604815E-8,1.429273E-7,0.0258725,4.861351E-4,0.00199576,2.575259E-4,3.935066E-6,0.004300021,9.228516E-4,0.001395996,4.468014E-5,8.610342E-4,7.503287E-5,6.875215E-5,8.196629E-5,1.086263E-4,2.779467E-4,1.304624E-5,4.778571E-5,0.001103514,1.951627E-5,1.53676E-5,3.042632E-5,1.679401E-4,2.652195E-5,6.115845E-4,0.006011072,5.787309E-5,5.388013E-5,2.430651E-4,2.667168E-5,3.273741E-5,1.622624E-9,8.197745,7.856009E-5,463955.3,463955.3
6.7E-4,15.25868,-1.122535E7,1271.646,1271.646,0.001198636,1.0,0.8183576,2.747604E-6,0.05616899,5.288671E-5,0.006633978,2.311565E-6,0.03317443,1.588791E-6,0.002403428,7.17798E-4,0.02939924,1.282167E-4,0.002854492,0.004604171,2.469629E-5,5.818783E-5,1.983145E-4,5.480735E-8,1.397011E-7,0.02582479,4.791615E-4,0.001980074,2.568849E-4,3.889956E-6,0.004301444,9.275985E-4,0.001401678,4.532663E-5,8.689555E-4,7.474019E-5,6.77817E-5,8.095359E-5,1.059694E-4,2.74998E-4,1.265183E-5,4.785561E-5,0.001098743,1.938828E-5,1.514591E-5,2.983041E-5,1.642563E-4,2.453289E-5,6.027454E-4,0.006008635,5.758537E-5,5.437783E-5,2.42326E-4,2.667125E-5,3.10801E-5,1.333526E-9,8.196995,7.855434E-5,463912.8,463912.8
6.8E-4,15.25978,-1.083195E7,1271.624,1271.624,0.001198636,1.0,0.8181752,2.724536E-6,0.05633318,5.234661E-5,0.006629096,2.2843E-6,0.03328462,1.574953E-6,0.002420264,7.164696E-4,0.0293714,1.277529E-4,0.002871958,0.00459747,2.472013E-5,5.780324E-5,1.965226E-4,5.363727E-8,1.366613E-7,0.02577727,4.725108E-4,0.001964502,2.562374E-4,3.846326E-6,0.004302722,9.32279E-4,0.001407303,4.597071E-5,8.767762E-4,7.443935E-5,6.683076E-5,7.995503E-5,1.033949E-4,2.721007E-4,1.227115E-5,4.792332E-5,0.001093993,1.92591E-5,1.492904E-5,2.924575E-5,1.606595E-4,2.269489E-5,5.940645E-4,0.006006233,5.730477E-5,5.487134E-5,2.415825E-4,2.66704E-5,2.95098E-5,1.095966E-9,8.196257,7.854867E-5,463871.1,463871.1
6.9E-4,15.26087,-1.045354E7,1271.602,1271.602,0.001198636,1.0,0.8179951,2.70227E-6,0.05649561,5.182502E-5,0.006624228,2.257978E-6,0.03339353,1.56155E-6,0.002436996,7.151454E-4,0.02934362,1.27286E-4,0.002889192,0.004590721,2.474186E-5,5.742221E-5,1.947533E-4,5.253288E-8,1.337948E-7,0.02572996,4.661641E-4,0.001949046,2.555834E-4,3.804106E-6,0.004303862,9.368957E-4,0.001412872,4.661232E-5,8.844978E-4,7.413114E-5,6.589888E-5,7.897034E-5,1.009003E-4,2.692535E-4,1.190371E-5,4.798894E-5,0.001089263,1.91289E-5,1.471694E-5,2.867216E-5,1.571476E-4,2.09964E-5,5.855379E-4,0.006003864,5.703103E-5,5.536073E-5,2.408352E-4,2.666914E-5,2.802173E-5,9.008939E-10,8.195531,7.854306E-5,463830.0,463830.0
7.0E-4,15.26195,-1.008935E7,1271.581,1271.581,0.001198636,1.0,0.8178173,2.680763E-6,0.05665633,5.132094E-5,0.006619375,2.232554E-6,0.0335012,1.548563E-6,0.002453627,7.138255E-4,0.02931591,1.268164E-4,0.002906202,0.004583934,2.476159E-5,5.704469E-5,1.930063E-4,5.148951E-8,1.310889E-7,0.02568285,4.601033E-4,0.001933706,2.549233E-4,3.76323E-6,0.004304869,9.414512E-4,0.001418388,4.725139E-5,8.92122E-4,7.381627E-5,6.498562E-5,7.799926E-5,9.848278E-5,2.664553E-4,1.154902E-5,4.805251E-5,0.001084555,1.899785E-5,1.450957E-5,2.810945E-5,1.53718E-4,1.942668E-5,5.771615E-4,0.006001528,5.676392E-5,5.584603E-5,2.400843E-4,2.666752E-5,2.661137E-5,7.406973E-10,8.194817,7.853752E-5,463789.6,463789.6
7.1E-4,15.26301,-9738598.0,1271.561,1271.561,0.001198636,1.0,0.8176416,2.659976E-6,0.0568154,5.083345E-5,0.006614535,2.207986E-6,0.03360767,1.53597E-6,0.002470159,7.125098E-4,0.02928827,1.263446E-4,0.002922991,0.004577114,2.477942E-5,5.66706E-5,1.912811E-4,5.050277E-8,1.285324E-7,0.02563596,4.543115E-4,0.001918484,2.542574E-4,3.723632E-6,0.004305745,9.459478E-4,0.001423851,4.788788E-5,8.996503E-4,7.349545E-5,6.409053E-5,7.704154E-5,9.614004E-5,2.63705E-4,1.120662E-5,4.811412E-5,0.001079868,1.886614E-5,1.430687E-5,2.755744E-5,1.503687E-4,1.797573E-5,5.689316E-4,0.005999223,5.650318E-5,5.632728E-5,2.393301E-4,2.666554E-5,2.527441E-5,6.090537E-10,8.194114,7.853204E-5,463749.8,463749.8
7.2E-4,15.26407,-9400603.0,1271.541,1271.541,0.001198636,1.0,0.8174681,2.639873E-6,0.05697288,5.036168E-5,0.006609708,2.184235E-6,0.03371298,1.523754E-6,0.002486595,7.111984E-4,0.02926069,1.258709E-4,0.002939565,0.004570269,2.479544E-5,5.629988E-5,1.895772E-4,4.956867E-8,1.261144E-7,0.02558927,4.487729E-4,0.00190338,2.535858E-4,3.685252E-6,0.004306498,9.503876E-4,0.001429265,4.852171E-5,9.070841E-4,7.316933E-5,6.321317E-5,7.609693E-5,9.386964E-5,2.610013E-4,1.087606E-5,4.817381E-5,0.001075202,1.873389E-5,1.41088E-5,2.701596E-5,1.470975E-4,1.663444E-5,5.608445E-4,0.005996948,5.62486E-5,5.680454E-5,2.38573E-4,2.666325E-5,2.400686E-5,5.008801E-10,8.193422,7.852662E-5,463710.6,463710.6
7.3E-4,15.26511,-9074738.0,1271.522,1271.522,0.001198636,1.0,0.8172966,2.620419E-6,0.05712882,4.99048E-5,0.006604896,2.161263E-6,0.03381717,1.511894E-6,0.002502939,7.098911E-4,0.02923318,1.253959E-4,0.002955929,0.004563405,2.480976E-5,5.593247E-5,1.878943E-4,4.868351E-8,1.238253E-7,0.0255428,4.434724E-4,0.001888394,2.529089E-4,3.648033E-6,0.004307129,9.547728E-4,0.001434629,4.915285E-5,9.144252E-4,7.283852E-5,6.235312E-5,7.51652E-5,9.166923E-5,2.583433E-4,1.055692E-5,4.823165E-5,0.001070557,1.860127E-5,1.391527E-5,2.648482E-5,1.439023E-4,1.539435E-5,5.528969E-4,0.005994701,5.599995E-5,5.727784E-5,2.378132E-4,2.666065E-5,2.280492E-5,4.119452E-10,8.192741,7.852126E-5,463672.0,463672.0
7.4E-4,15.26614,-8760376.0,1271.504,1271.504,0.001198636,1.0,0.817127,2.601581E-6,0.05728326,4.946205E-5,0.006600097,2.139034E-6,0.03392026,1.500375E-6,0.002519193,7.08588E-4,0.02920573,1.249198E-4,0.002972087,0.004556526,2.482245E-5,5.556832E-5,1.862319E-4,4.784388E-8,1.21656E-7,0.02549654,4.383961E-4,0.001873529,2.522267E-4,3.611921E-6,0.004307645,9.591054E-4,0.001439947,4.978125E-5,9.216748E-4,7.25036E-5,6.150994E-5,7.424611E-5,8.953658E-5,2.557297E-4,1.024878E-5,4.82877E-5,0.001065932,1.84684E-5,1.372624E-5,2.596386E-5,1.407811E-4,1.424773E-5,5.450852E-4,0.005992481,5.575702E-5,5.774722E-5,2.37051E-4,2.665777E-5,2.166502E-5,3.388375E-10,8.192069,7.851595E-5,463634.0,463634.0
7.5E-4,15.26716,-8456957.0,1271.486,1271.486,0.001198636,1.0,0.8169593,2.58333E-6,0.05743624,4.903271E-5,0.006595311,2.117515E-6,0.0340223,1.48918E-6,0.00253536,7.072891E-4,0.02917834,1.24443E-4,0.002988045,0.00454964,2.483361E-5,5.520736E-5,1.845895E-4,4.704662E-8,1.195981E-7,0.0254505,4.335311E-4,0.001858783,2.515396E-4,3.576864E-6,0.004308048,9.633873E-4,0.001445219,5.040687E-5,9.288345E-4,7.21651E-5,6.068324E-5,7.333944E-5,8.746951E-5,2.531597E-4,9.951242E-6,4.834201E-5,0.001061329,1.833541E-5,1.354162E-5,2.545289E-5,1.37732E-4,1.318743E-5,5.374062E-4,0.005990288,5.551961E-5,5.821274E-5,2.362866E-4,2.665463E-5,2.058384E-5,2.787485E-10,8.191407,7.851069E-5,463596.5,463596.5
7.6E-4,15.26818,-8164011.0,1271.469,1271.469,0.001198636,1.0,0.8167935,2.565634E-6,0.05758782,4.861611E-5,0.006590539,2.096674E-6,0.03412331,1.478294E-6,0.002551443,7.059942E-4,0.02915102,1.239658E-4,0.003003806,0.004542749,2.484333E-5,5.484955E-5,1.82967E-4,4.628883E-8,1.176441E-7,0.02540467,4.288649E-4,0.001844158,2.508477E-4,3.542816E-6,0.004308342,9.676201E-4,0.001450448,5.102967E-5,9.359057E-4,7.182352E-5,5.987259E-5,7.244497E-5,8.54659E-5,2.506322E-4,9.663925E-6,4.839462E-5,0.001056746,1.820242E-5,1.336133E-5,2.495174E-5,1.347531E-4,1.220684E-5,5.298569E-4,0.005988121,5.52875E-5,5.867442E-5,2.355203E-4,2.665123E-5,1.95582E-5,2.293281E-10,8.190754,7.850549E-5,463559.6,463559.6
7.7E-4,15.26918,-7881002.0,1271.452,1271.452,0.001198636,1.0,0.8166294,2.548468E-6,0.05773803,4.82116E-5,0.00658578,2.076482E-6,0.03422333,1.467702E-6,0.002567442,7.047035E-4,0.02912375,1.234885E-4,0.003019375,0.004535859,2.485166E-5,5.449482E-5,1.813637E-4,4.556783E-8,1.157867E-7,0.02535905,4.243862E-4,0.001829654,2.501513E-4,3.509729E-6,0.004308531,9.718057E-4,0.001455633,5.164962E-5,9.428899E-4,7.147934E-5,5.907759E-5,7.156249E-5,8.35237E-5,2.481462E-4,9.386461E-6,4.84456E-5,0.001052185,1.806953E-5,1.318531E-5,2.446025E-5,1.318426E-4,1.129992E-5,5.224342E-4,0.005985978,5.506052E-5,5.913232E-5,2.347523E-4,2.664761E-5,1.858514E-5,1.887021E-10,8.19011,7.850033E-5,463523.1,463523.2
7.8E-4,15.27017,-7607459.0,1271.437,1271.437,0.001198636,1.0,0.8164671,2.531807E-6,0.05788691,4.781859E-5,0.006581034,2.056909E-6,0.03432238,1.457392E-6,0.002583362,7.034168E-4,0.02909655,1.230114E-4,0.003034756,0.004528974,2.485871E-5,5.414313E-5,1.797795E-4,4.488108E-8,1.140192E-7,0.02531365,4.20084E-4,0.00181527,2.494506E-4,3.477561E-6,0.004308618,9.759456E-4,0.001460777,5.226669E-5,9.497883E-4,7.113298E-5,5.829787E-5,7.069181E-5,8.164095E-5,2.457008E-4,9.118493E-6,4.849497E-5,0.001047643,1.793686E-5,1.301348E-5,2.397825E-5,1.289987E-4,1.046105E-5,5.151353E-4,0.005983859,5.483847E-5,5.958647E-5,2.339827E-4,2.664376E-5,1.766183E-5,1.552988E-10,8.189475,7.849523E-5,463487.2,463487.2
7.9E-4,15.27116,-7342995.0,1271.421,1271.421,0.001198636,1.0,0.8163064,2.515625E-6,0.0580345,4.743651E-5,0.006576302,2.03793E-6,0.03442049,1.44735E-6,0.002599203,7.021342E-4,0.0290694,1.225347E-4,0.003049953,0.004522096,2.486452E-5,5.379444E-5,1.782139E-4,4.422634E-8,1.123358E-7,0.02526847,4.159485E-4,0.001801008,2.487457E-4,3.446272E-6,0.004308607,9.800412E-4,0.00146588,5.288086E-5,9.566025E-4,7.078486E-5,5.753303E-5,6.98327E-5,7.981572E-5,2.432951E-4,8.859681E-6,4.854279E-5,0.001043123,1.780448E-5,1.284575E-5,2.350557E-5,1.262198E-4,9.685102E-6,5.079572E-4,0.005981763,5.462117E-5,6.003691E-5,2.332119E-4,2.663972E-5,1.678567E-5,1.27859E-10,8.188848,7.849017E-5,463451.7,463451.7
8.0E-4,15.27213,-7087164.0,1271.406,1271.406,0.001198636,1.0,0.8161473,2.4999E-6,0.05818084,4.706485E-5,0.006571582,2.019517E-6,0.03451769,1.437563E-6,0.002614968,7.008556E-4,0.02904231,1.220588E-4,0.003064969,0.004515231,2.486918E-5,5.344869E-5,1.766667E-4,4.360145E-8,1.107307E-7,0.0252235,4.119699E-4,0.001786866,2.480368E-4,3.415822E-6,0.004308501,9.840941E-4,0.001470944,5.34921E-5,9.633336E-4,7.043535E-5,5.678271E-5,6.898499E-5,7.804615E-5,2.409282E-4,8.609695E-6,4.85891E-5,0.001038623,1.767249E-5,1.268203E-5,2.304204E-5,1.235042E-4,8.967267E-6,5.008974E-4,0.005979688,5.440846E-5,6.048368E-5,2.324399E-4,2.663548E-5,1.595412E-5,1.052926E-10,8.188229,7.848515E-5,463416.7,463416.7
8.1E-4,15.2731,-6839601.0,1271.392,1271.392,0.001198636,1.0,0.8159898,2.48461E-6,0.05832595,4.67031E-5,0.006566876,2.001648E-6,0.034614,1.428021E-6,0.002630659,6.995809E-4,0.02901527,1.215838E-4,0.003079808,0.00450838,2.487274E-5,5.310583E-5,1.751374E-4,4.30044E-8,1.091986E-7,0.02517874,4.081394E-4,0.001772846,2.473242E-4,3.386174E-6,0.004308303,9.881056E-4,0.001475971,5.410038E-5,9.69983E-4,7.008482E-5,5.604654E-5,6.814849E-5,7.633046E-5,2.385993E-4,8.368217E-6,4.863393E-5,0.001034143,1.754097E-5,1.252225E-5,2.258751E-5,1.208504E-4,8.303119E-6,4.939532E-4,0.005977636,5.420016E-5,6.092684E-5,2.31667E-4,2.663105E-5,1.516483E-5,8.672095E-11,8.187618,7.848018E-5,463382.1,463382.2
8.2E-4,15.27406,-6599988.0,1271.378,1271.378,0.001198636,1.0,0.8158338,2.469735E-6,0.05846987,4.635078E-5,0.006562182,1.984298E-6,0.03470944,1.418713E-6,0.002646277,6.983103E-4,0.02898829,1.2111E-4,0.003094474,0.004501546,2.487527E-5,5.276584E-5,1.736258E-4,4.243336E-8,1.077347E-7,0.0251342,4.044486E-4,0.001758947,2.46608E-4,3.357293E-6,0.004308016,9.92077E-4,0.00148096,5.470571E-5,9.765521E-4,6.973359E-5,5.532418E-5,6.7323E-5,7.466688E-5,2.363074E-4,8.134939E-6,4.867733E-5,0.001029684,1.740999E-5,1.236633E-5,2.214181E-5,1.182566E-4,7.688553E-6,4.871221E-4,0.005975604,5.399611E-5,6.13664E-5,2.308933E-4,2.662646E-5,1.441555E-5,7.141667E-11,8.187015,7.847525E-5,463348.0,463348.0
8.3E-4,15.27501,-6368050.0,1271.365,1271.365,0.001198636,1.0,0.8156793,2.455256E-6,0.05861263,4.600745E-5,0.006557502,1.967447E-6,0.03480404,1.409628E-6,0.002661825,6.970436E-4,0.02896136,1.206375E-4,0.00310897,0.004494733,2.487683E-5,5.242865E-5,1.721316E-4,4.188664E-8,1.063344E-7,0.02508987,4.008895E-4,0.001745169,2.458884E-4,3.329148E-6,0.004307642,9.960095E-4,0.001485913,5.530805E-5,9.83042E-4,6.938198E-5,5.461527E-5,6.650835E-5,7.305374E-5,2.340518E-4,7.909567E-6,4.871933E-5,0.001025245,1.727962E-5,1.221417E-5,2.170479E-5,1.157216E-4,7.119814E-6,4.804016E-4,0.005973592,5.379616E-5,6.180242E-5,2.30119E-4,2.662171E-5,1.370417E-5,5.880068E-11,8.186419,7.847036E-5,463314.3,463314.3
8.4E-4,15.27596,-6143255.0,1271.352,1271.352,0.001198636,1.0,0.8155263,2.441154E-6,0.05875426,4.567271E-5,0.006552834,1.951073E-6,0.03489782,1.400757E-6,0.002677304,6.957807E-4,0.02893448,1.201665E-4,0.003123299,0.004487941,2.487747E-5,5.209423E-5,1.706544E-4,4.136266E-8,1.049937E-7,0.02504575,3.974549E-4,0.001731512,2.451655E-4,3.301706E-6,0.004307185,9.999042E-4,0.001490831,5.59074E-5,9.894541E-4,6.903025E-5,5.391949E-5,6.570437E-5,7.148941E-5,2.318317E-4,7.691819E-6,4.875997E-5,0.001020827,1.714993E-5,1.206569E-5,2.127629E-5,1.132437E-4,6.593492E-6,4.737893E-4,0.005971599,5.360016E-5,6.223494E-5,2.293442E-4,2.661681E-5,1.302874E-5,4.841848E-11,8.185831,7.846551E-5,463281.0,463281.0
8.490463E-4,15.2768,-5946015.0,1271.341,1271.341,0.001198636,1.0,0.815389,2.428709E-6,0.05888143,4.537698E-5,0.006548622,1.936656E-6,0.03498197,1.392908E-6,0.002691248,6.946417E-4,0.02891022,1.197419E-4,0.003136121,0.004481819,2.487729E-5,5.179407E-5,1.693326E-4,4.090707E-8,1.03829E-7,0.02500602,3.944496E-4,0.001719261,2.44509E-4,3.277463E-6,0.004306702,0.001003396,0.001495251,5.6447E-5,9.951885E-4,6.87122E-5,5.330111E-5,6.498611E-5,7.011504E-5,2.298533E-4,7.501185E-6,4.879559E-5,0.001016847,1.703322E-5,1.193448E-5,2.089587E-5,1.110504E-4,6.151275E-6,4.678991E-4,0.005969813,5.342614E-5,6.262322E-5,2.28643E-4,2.661225E-5,1.244714E-5,4.061983E-11,8.185304,7.846116E-5,463251.2,463251.2
8.5E-4,15.27689,-5925563.0,1271.34,1271.34,0.001198636,1.0,0.8153746,2.427415E-6,0.05889479,4.534619E-5,0.006548179,1.935158E-6,0.0349908,1.39209E-6,0.002692715,6.945218E-4,0.02890766,1.196972E-4,0.003137465,0.004481175,2.487723E-5,5.176256E-5,1.691941E-4,4.086005E-8,1.037088E-7,0.02500184,3.941383E-4,0.001717975,2.444396E-4,3.27494E-6,0.004306647,0.001003762,0.001495716,5.650374E-5,9.957893E-4,6.867868E-5,5.323654E-5,6.49109E-5,6.997242E-5,2.296464E-4,7.481439E-6,4.879928E-5,0.001016429,1.702096E-5,1.192082E-5,2.085617E-5,1.108218E-4,6.106479E-6,4.672832E-4,0.005969626,5.340798E-5,6.266398E-5,2.285691E-4,2.661176E-5,1.238744E-5,3.987663E-11,8.185249,7.84607E-5,463248.0,463248.1
8.6E-4,15.27782,-5714532.0,1271.328,1271.328,0.001198636,1.0,0.8152243,2.414018E-6,0.05903424,4.502745E-5,0.006543537,1.919681E-6,0.035083,1.383619E-6,0.00270806,6.932668E-4,0.02888089,1.192298E-4,0.003151471,0.004474435,2.487619E-5,5.143357E-5,1.677502E-4,4.037731E-8,1.024759E-7,0.02495813,3.909325E-4,0.001704559,2.437108E-4,3.248819E-6,0.004306031,0.001007585,0.001500567,5.709708E-5,0.001002049,6.832751E-5,5.256604E-5,6.412773E-5,6.8501E-5,2.27495E-4,7.278126E-6,4.883729E-5,0.001012051,1.689276E-5,1.177945E-5,2.044424E-5,1.084542E-4,5.655602E-6,4.608807E-4,0.00596767,5.321946E-5,6.30896E-5,2.277937E-4,2.660657E-5,1.177833E-5,3.283776E-11,8.184674,7.845593E-5,463215.5,463215.5
