Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H6_Soln#18 (),Mole_fraction_C2H5_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H3_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H8_Soln#18 (),Mole_fraction_NC3H7_Soln#18 (),Mole_fraction_C3H6_Soln#18 (),Mole_fraction_C3H5-A_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C3H4-A_Soln#18 (),Mole_fraction_C3H3_Soln#18 (),Mole_fraction_PC4H9_Soln#18 (),Mole_fraction_IC4H10_Soln#18 (),Mole_fraction_IC4H9_Soln#18 (),Mole_fraction_TC4H9_Soln#18 (),Mole_fraction_IC4H8_Soln#18 (),Mole_fraction_IC4H7_Soln#18 (),Mole_fraction_C4H8-1_Soln#18 (),Mole_fraction_C4H8-2_Soln#18 (),Mole_fraction_C4H71-3_Soln#18 (),Mole_fraction_C4H6_Soln#18 (),Mole_fraction_C4H4_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_FULVENE_Soln#18 (),Mole_fraction_C5H6_Soln#18 (),Mole_fraction_C5H5_Soln#18 (),Mole_fraction_MCPTD_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_NEOC5H12_Soln#18 (),Mole_fraction_NC5H10_Soln#18 (),Mole_fraction_B1M2_Soln#18 (),Mole_fraction_LC5H8_Soln#18 (),Mole_fraction_NC7H14_Soln#18 (),Mole_fraction_IC8H17_Soln#18 (),Mole_fraction_IC8H16_Soln#18 (),Mole_fraction_DIMEPTD_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_C12H8_Soln#18 (),Mole_fraction_C14H10_Soln#18 (),Mole_fraction_BIN1B_Soln#18 (),Mole_fraction_NC10H20_Soln#18 (),Mole_fraction_IC12H26_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
9.934814E-7,14.8668,6.454724E10,1621.876,1621.876,9.070757E-4,1.0,0.8339909,0.001304277,0.02475944,0.01573639,0.009082417,2.666135E-4,0.0207717,3.296976E-4,0.002280519,7.268915E-4,2.464526E-5,0.03175685,0.001148359,0.001794164,0.008370443,5.657025E-4,9.665002E-6,5.30485E-4,7.182842E-5,7.793386E-5,0.0177825,0.009904508,0.002377748,2.276582E-4,3.720228E-5,0.003520001,2.514032E-4,2.127683E-6,5.64104E-4,1.164365E-5,1.39708E-4,4.491872E-5,3.066234E-4,3.761655E-7,2.50499E-4,2.26145E-4,4.609922E-4,7.954385E-4,3.635791E-4,1.314434E-8,6.936302E-4,7.618299E-4,0.005969705,5.83903E-4,1.459285E-7,2.132858E-8,2.983663E-7,6.234021E-12,3.55751E-4,1.816346E-9,8.120108,6.101351E-5,459561.3,459561.3
1.023432E-6,14.87734,6.382764E10,1622.351,1622.351,9.070757E-4,1.0,0.8334742,0.001281089,0.02526595,0.01546476,0.009189173,2.608578E-4,0.0210802,3.270439E-4,0.002338997,7.302966E-4,2.372097E-5,0.03171107,0.001143301,0.001857131,0.008541896,5.842116E-4,9.200571E-6,5.219648E-4,6.663744E-5,7.224542E-5,0.01773555,0.009710548,0.002379723,2.292888E-4,3.609569E-5,0.003532572,2.621281E-4,2.270137E-6,5.749852E-4,1.216317E-5,1.453036E-4,4.692498E-5,3.110759E-4,4.025446E-7,2.410348E-4,2.154157E-4,4.628169E-4,7.94273E-4,3.522225E-4,1.171177E-8,6.311587E-4,7.435355E-4,0.00595708,5.862812E-4,1.565738E-7,2.316691E-8,3.037966E-7,6.600315E-12,3.285745E-4,1.166002E-9,8.11673,6.097028E-5,459370.1,459370.1
1.044979E-6,14.88477,6.329063E10,1622.69,1622.69,9.070757E-4,1.0,0.8331119,0.001264933,0.02562458,0.01527465,0.009262704,2.568256E-4,0.02129782,3.251444E-4,0.002380846,7.325407E-4,2.308651E-5,0.03167603,0.001139687,0.001902375,0.008662418,5.974782E-4,8.882292E-6,5.1592E-4,6.314676E-5,6.842266E-5,0.01770114,0.00957095,0.00238045,2.303823E-4,3.533013E-5,0.00354108,2.698571E-4,2.37535E-6,5.827037E-4,1.25397E-5,1.493565E-4,4.837218E-5,3.140976E-4,4.221689E-7,2.34375E-4,2.079613E-4,4.638437E-4,7.932897E-4,3.441925E-4,1.077915E-8,5.896021E-4,7.305344E-4,0.005948201,5.879234E-4,1.644954E-7,2.454371E-8,3.076419E-7,6.868071E-12,3.103057E-4,8.459866E-10,8.114375,6.093987E-5,459236.8,459236.8
1.061788E-6,14.89047,6.286103E10,1622.952,1622.952,9.070757E-4,1.0,0.8328346,0.001252622,0.02590109,0.0151293,0.00931824,2.537417E-4,0.02146515,3.236684E-4,0.002413367,7.341771E-4,2.260842E-5,0.03164756,0.001136884,0.001937632,0.0087548,6.07797E-4,8.642781E-6,5.112536E-4,6.055743E-5,6.558836E-5,0.01767396,0.009462128,0.002380634,2.311909E-4,3.474999E-5,0.003547422,2.75892E-4,2.459003E-6,5.886627E-4,1.283501E-5,1.525336E-4,4.950294E-5,3.163509E-4,4.378588E-7,2.292676E-4,2.022989E-4,4.644852E-4,7.924434E-4,3.380119E-4,1.010375E-8,5.590293E-4,7.204902E-4,0.005941389,5.891665E-4,1.708298E-7,2.56496E-8,3.106072E-7,7.079368E-12,2.967575E-4,6.580515E-10,8.11258,6.091654E-5,459135.2,459135.2
1.080223E-6,14.89663,6.237958E10,1623.238,1623.238,9.070757E-4,1.0,0.8325355,0.001239405,0.02620111,0.01497277,0.009377362,2.504207E-4,0.02164626,3.220559E-4,0.002448905,7.358607E-4,2.210041E-5,0.03161527,0.001133828,0.001976252,0.008854468,6.190812E-4,8.388628E-6,5.061858E-4,5.784633E-5,6.262205E-5,0.01764384,0.009342951,0.002380465,2.320343E-4,3.413042E-5,0.003554091,2.825139E-4,2.552323E-6,5.951362E-4,1.316042E-5,1.560328E-4,5.074444E-5,3.187187E-4,4.554532E-7,2.237558E-4,1.962424E-4,4.650335E-4,7.914395E-4,3.313194E-4,9.411887E-9,5.272642E-4,7.095772E-4,0.00593403,5.904931E-4,1.779341E-7,2.689476E-8,3.138252E-7,7.313495E-12,2.82575E-4,4.992495E-10,8.110651,6.089134E-5,459026.1,459026.1
1.137357E-6,14.91516,6.083278E10,1624.109,1624.109,9.070757E-4,1.0,0.8316411,0.00120021,0.02711033,0.01450568,0.009549461,2.405195E-4,0.02219224,3.17103E-4,0.002558201,7.403919E-4,2.062634E-5,0.03150892,0.001124479,0.002095559,0.009152541,6.53819E-4,7.653528E-6,4.90808E-4,5.022666E-5,5.429276E-5,0.01754868,0.008975631,0.002377682,2.343786E-4,3.231451E-5,0.003572999,3.030373E-4,2.851716E-6,6.14804E-4,1.417858E-5,1.669682E-4,5.459657E-5,3.253925E-4,5.125527E-7,2.072703E-4,1.78468E-4,4.657697E-4,7.878702E-4,3.111583E-4,7.554319E-9,4.39451E-4,6.764664E-4,0.005911922,5.943783E-4,2.009941E-7,3.096731E-8,3.235826E-7,8.054356E-12,2.427316E-4,2.102346E-10,8.104925,6.081569E-5,458702.0,458702.0
1.143126E-6,14.91698,6.067228E10,1624.196,1624.196,9.070757E-4,1.0,0.8315534,0.001196394,0.02720044,0.01445996,0.009565942,2.395518E-4,0.02224612,3.166068E-4,0.002569165,7.407946E-4,2.048548E-5,0.0314977,0.001123546,0.002107568,0.009181732,6.573054E-4,7.583492E-6,4.892829E-4,4.951882E-5,5.351962E-5,0.01753894,0.008938774,0.002377222,2.345936E-4,3.213955E-5,0.003574769,3.051081E-4,2.88279E-6,6.167574E-4,1.428216E-5,1.680795E-4,5.498558E-5,3.260116E-4,5.185365E-7,2.056563E-4,1.76756E-4,4.657671E-4,7.87474E-4,3.091723E-4,7.388498E-9,4.31413E-4,6.731852E-4,0.005909747,5.947526E-4,2.03411E-7,3.139658E-8,3.245502E-7,8.130412E-12,2.390316E-4,1.925609E-10,8.104367,6.080825E-5,458670.4,458670.4
1.154793E-6,14.92065,6.034559E10,1624.371,1624.371,9.070757E-4,1.0,0.8313774,0.001188752,0.02738177,0.01436828,0.009598792,2.376124E-4,0.0223544,3.156058E-4,0.002591301,7.415797E-4,2.020485E-5,0.03147477,0.001121666,0.002131832,0.009240261,6.643441E-4,7.444087E-6,4.862141E-4,4.811966E-5,5.19917E-5,0.01751917,0.008864392,0.002376198,2.350169E-4,3.179022E-5,0.003578274,3.092946E-4,2.946101E-6,6.206902E-4,1.449208E-5,1.703309E-4,5.577221E-5,3.272335E-4,5.307621E-7,2.024207E-4,1.733392E-4,4.657207E-4,7.866541E-4,3.05184E-4,7.064204E-9,4.155893E-4,6.665848E-4,0.005905377,5.954999E-4,2.083489E-7,3.227496E-8,3.264976E-7,8.284919E-12,2.317189E-4,1.611919E-10,8.10325,6.079331E-5,458607.2,458607.2
1.183533E-6,14.92954,5.953027E10,1624.799,1624.799,9.070757E-4,1.0,0.8309517,0.001170346,0.02782328,0.01414673,0.009677053,2.329328E-4,0.02261735,3.131535E-4,0.002645604,7.433529E-4,1.95368E-5,0.03141698,0.001117076,0.002191463,0.009381589,6.816111E-4,7.112935E-6,4.787415E-4,4.484925E-5,4.842209E-5,0.01747012,0.008682149,0.002373159,2.359955E-4,3.095458E-5,0.003586503,3.195964E-4,3.104682E-6,6.302789E-4,1.501156E-5,1.758975E-4,5.770879E-5,3.300753E-4,5.615826E-7,1.946114E-4,1.651781E-4,4.653806E-4,7.845327E-4,2.955198E-4,6.324583E-9,3.789511E-4,6.505299E-4,0.005894781,5.972882E-4,2.207976E-7,3.449655E-8,3.312414E-7,8.669371E-12,2.146301E-4,1.037777E-10,8.100556,6.075713E-5,458454.7,458454.7
1.205342E-6,14.93615,5.890199E10,1625.119,1625.119,9.070757E-4,1.0,0.8306359,0.001156763,0.0281535,0.01398257,0.00973399,2.294732E-4,0.02281336,3.11306E-4,0.002686598,7.445512E-4,1.90511E-5,0.03137199,0.001113631,0.002236568,0.009486131,6.946424E-4,6.872862E-6,4.731541E-4,4.252698E-5,4.588892E-5,0.0174326,0.008544912,0.002370384,2.366792E-4,3.034341E-5,0.003592378,3.273999E-4,3.227482E-6,6.374622E-4,1.540794E-5,1.801403E-4,5.917651E-5,3.320742E-4,5.856454E-7,1.888391E-4,1.59225E-4,4.649162E-4,7.828315E-4,2.883402E-4,5.815459E-9,3.532512E-4,6.385447E-4,0.005886897,5.985969E-4,2.305167E-7,3.62376E-8,3.347916E-7,8.964703E-12,2.024993E-4,7.420107E-11,8.098567,6.073023E-5,458342.2,458342.2
1.21097E-6,14.93784,5.873856E10,1625.201,1625.201,9.070757E-4,1.0,0.8305554,0.00115331,0.02823804,0.01394074,0.009748349,2.285931E-4,0.02286345,3.108312E-4,0.002697147,7.448404E-4,1.892863E-5,0.03136023,0.001112748,0.002248186,0.00951273,6.979949E-4,6.812427E-6,4.717239E-4,4.194904E-5,4.525871E-5,0.01742288,0.008509659,0.002369605,2.368476E-4,3.018882E-5,0.003593845,3.294114E-4,3.259513E-6,6.393031E-4,1.551053E-5,1.812377E-4,5.955492E-5,3.325682E-4,5.919505E-7,1.873711E-4,1.57722E-4,4.647684E-4,7.823803E-4,2.865091E-4,5.690885E-9,3.468988E-4,6.3548E-4,0.005884883,5.989281E-4,2.330633E-7,3.669466E-8,3.35701E-7,9.041413E-12,1.99481E-4,6.804049E-11,8.098061,6.072337E-5,458313.5,458313.5
1.22867E-6,14.9431,5.822248E10,1625.458,1625.458,9.070757E-4,1.0,0.8303047,0.001142583,0.02850223,0.01381058,0.009792654,2.258575E-4,0.02301975,3.093432E-4,0.002730244,7.456995E-4,1.855074E-5,0.03132289,0.001109985,0.002284666,0.009595403,7.085107E-4,6.626212E-6,4.67256E-4,4.018518E-5,4.333586E-5,0.01739221,0.008399235,0.002366997,2.373569E-4,2.97106E-5,0.003598331,3.357305E-4,3.361139E-6,6.450595E-4,1.583395E-5,1.846951E-4,6.074397E-5,3.340657E-4,6.120308E-7,1.828106E-4,1.530807E-4,4.64233E-4,7.809307E-4,2.808075E-4,5.31602E-9,3.276207E-4,6.259156E-4,0.005878606,5.999531E-4,2.411735E-7,3.815251E-8,3.385433E-7,9.283953E-12,1.902705E-4,5.173953E-11,8.096489,6.070198E-5,458224.6,458224.6
1.241454E-6,14.94686,5.784713E10,1625.642,1625.642,9.070757E-4,1.0,0.8301259,0.001134961,0.02869141,0.01371787,0.009823851,2.239125E-4,0.02313145,3.082735E-4,0.002754074,7.462723E-4,1.828463E-5,0.03129558,0.001108005,0.002310955,0.009654175,7.160788E-4,6.495329E-6,4.64058E-4,3.896124E-5,4.200209E-5,0.01736998,0.008319929,0.002364965,2.377056E-4,2.93727E-5,0.003601453,3.402875E-4,3.435382E-6,6.491856E-4,1.606828E-5,1.87198E-4,6.160162E-5,3.350939E-4,6.267755E-7,1.795706E-4,1.498099E-4,4.6378E-4,7.798553E-4,2.767441E-4,5.060717E-9,3.14346E-4,6.19079E-4,0.005874124,6.006778E-4,2.471284E-7,3.922502E-8,3.405796E-7,9.460354E-12,1.838808E-4,4.243537E-11,8.095372,6.068673E-5,458161.3,458161.3
1.268864E-6,14.95479,5.703683E10,1626.034,1626.034,9.070757E-4,1.0,0.8297492,0.001118957,0.02909254,0.0135226,0.009888558,2.198268E-4,0.02336769,3.059946E-4,0.002804958,7.473724E-4,1.773243E-5,0.03123617,0.001103801,0.00236715,0.009777572,7.322278E-4,6.224442E-6,4.57282E-4,3.647037E-5,3.928903E-5,0.01732212,0.008151228,0.002360212,2.384013E-4,2.866856E-5,0.003607831,3.500355E-4,3.596898E-6,6.579459E-4,1.65727E-5,1.925798E-4,6.343675E-5,3.371516E-4,6.5907E-7,1.727742E-4,1.430208E-4,4.626304E-4,7.774745E-4,2.68185E-4,4.553648E-9,2.876022E-4,6.046223E-4,0.005864653,6.021894E-4,2.601702E-7,4.157946E-8,3.449E-7,9.841954E-12,1.708815E-4,2.768163E-11,8.093025,6.065453E-5,458028.5,458028.5
1.282764E-6,14.95875,5.662301E10,1626.23,1626.23,9.070757E-4,1.0,0.8295615,0.001111014,0.02929363,0.01342538,0.009920258,2.177985E-4,0.02348582,3.048468E-4,0.002830652,7.478651E-4,1.746171E-5,0.03120563,0.001101693,0.002395552,0.009838782,7.403752E-4,6.092014E-6,4.538881E-4,3.527415E-5,3.798675E-5,0.01729776,0.008066418,0.002357602,2.387276E-4,2.832186E-5,0.003610906,3.549658E-4,3.680011E-6,6.623435E-4,1.682952E-5,1.953164E-4,6.436509E-5,3.381191E-4,6.758057E-7,1.694063E-4,1.396935E-4,4.619574E-4,7.762296E-4,2.639251E-4,4.316247E-9,2.748964E-4,5.973975E-4,0.005859923,6.029345E-4,2.66928E-7,4.280223E-8,3.470675E-7,1.003722E-11,1.64641E-4,2.22779E-11,8.091859,6.063847E-5,457962.5,457962.5
1.30439E-6,14.96483,5.597668E10,1626.533,1626.533,9.070757E-4,1.0,0.8292737,0.001098877,0.02960348,0.01327643,0.009968151,2.146993E-4,0.02366744,3.030715E-4,0.002870481,7.48549E-4,1.705231E-5,0.03115762,0.001098445,0.002439609,0.009932227,7.529942E-4,5.892249E-6,4.486632E-4,3.349682E-5,3.605267E-5,0.01725974,0.007935498,0.002353292,2.392017E-4,2.779571E-5,0.003615488,3.626174E-4,3.810892E-6,6.691272E-4,1.723043E-5,1.995833E-4,6.580603E-5,3.395262E-4,7.023204E-7,1.642696E-4,1.346662E-4,4.607966E-4,7.74246E-4,2.574037E-4,3.97106E-9,2.561924E-4,5.862983E-4,0.005852656,6.040665E-4,2.776334E-7,4.474276E-8,3.504092E-7,1.034329E-11,1.553724E-4,1.586201E-11,8.090077,6.061384E-5,457861.7,457861.7
1.312169E-6,14.96699,5.574342E10,1626.641,1626.641,9.070757E-4,1.0,0.8291714,0.001094575,0.02971405,0.01322352,0.009984963,2.136011E-4,0.02373213,3.024361E-4,0.002884765,7.48771E-4,1.690847E-5,0.03114021,0.001097286,0.002455417,0.00996531,7.575163E-4,5.822213E-6,4.468001E-4,3.288165E-5,3.538347E-5,0.01724604,0.007888721,0.002351669,2.393624E-4,2.761032E-5,0.003617078,3.653638E-4,3.858438E-6,6.715502E-4,1.737504E-5,2.011209E-4,6.632327E-5,3.400033E-4,7.120016E-7,1.624525E-4,1.329018E-4,4.60346E-4,7.73519E-4,2.550895E-4,3.853726E-9,2.497693E-4,5.823479E-4,0.005850068,6.044657E-4,2.815419E-7,4.545222E-8,3.516024E-7,1.045406E-11,1.521654E-4,1.403381E-11,8.089445,6.060508E-5,457825.9,457825.9
1.338018E-6,14.97409,5.496597E10,1626.997,1626.997,9.070757E-4,1.0,0.8288361,0.001080519,0.03007811,0.01305022,0.01003928,2.100138E-4,0.02394471,3.003371E-4,0.002932063,7.494201E-4,1.64431E-5,0.03108188,0.001093471,0.002507785,0.01007323,7.724753E-4,5.596202E-6,4.406722E-4,3.092521E-5,3.325607E-5,0.01720042,0.007734542,0.002346015,2.398602E-4,2.700857E-5,0.003622148,3.744651E-4,4.018165E-6,6.795372E-4,1.785702E-5,2.062391E-4,6.80374E-5,3.414803E-4,7.44717E-7,1.565307E-4,1.272029E-4,4.587283E-4,7.710551E-4,2.475201E-4,3.488099E-9,2.295255E-4,5.693826E-4,0.005841573,6.057628E-4,2.94748E-7,4.785294E-8,3.555337E-7,1.082469E-11,1.419704E-4,9.332609E-12,8.08738,6.057634E-5,457709.0,457709.0
1.345674E-6,14.97617,5.473523E10,1627.101,1627.101,9.070757E-4,1.0,0.8287382,0.001076425,0.03018496,0.01299961,0.01005493,2.089693E-4,0.02400698,2.997191E-4,0.002946023,7.495871E-4,1.630887E-5,0.03106447,0.001092353,0.002523246,0.01010461,7.768856E-4,5.531183E-6,4.388755E-4,3.037065E-5,3.265329E-5,0.01718688,0.007689258,0.002344265,2.399972E-4,2.683446E-5,0.003623589,3.771529E-4,4.065977E-6,6.81884E-4,1.800019E-5,2.077575E-4,6.854364E-5,3.418864E-4,7.545674E-7,1.548108E-4,1.255626E-4,4.582149E-4,7.703117E-4,2.453135E-4,3.386587E-9,2.238401E-4,5.655901E-4,0.005839086,6.061385E-4,2.987238E-7,4.857667E-8,3.566883E-7,1.093519E-11,1.390819E-4,8.267228E-12,8.086778,6.056795E-5,457675.0,457675.0
1.378276E-6,14.98488,5.375071E10,1627.542,1627.542,9.070757E-4,1.0,0.8283276,0.001059325,0.03063513,0.01278765,0.01011935,2.04611E-4,0.02426871,2.971064E-4,0.003005226,7.50174E-4,1.57549E-5,0.03098974,0.001087647,0.002588838,0.01023526,7.955631E-4,5.263701E-6,4.313169E-4,2.81292E-5,3.021811E-5,0.01712915,0.007498406,0.002336453,2.405297E-4,2.611324E-5,0.003629427,3.88558E-4,4.272138E-6,6.917843E-4,1.861204E-5,2.142358E-4,7.069157E-5,3.434583E-4,7.973462E-7,1.476576E-4,1.188134E-4,4.558613E-4,7.670803E-4,2.360958E-4,2.986161E-9,2.011144E-4,5.496808E-4,0.005828638,6.076969E-4,3.159866E-7,5.172393E-8,3.615569E-7,1.140953E-11,1.274141E-4,4.924194E-12,8.084263,6.053273E-5,457532.6,457532.6
1.403027E-6,14.99136,5.300263E10,1627.871,1627.871,9.070757E-4,1.0,0.8280228,0.001046695,0.03097174,0.01263046,0.01016598,2.013964E-4,0.02446378,2.951435E-4,0.003049907,7.504914E-4,1.535254E-5,0.03093243,0.001084138,0.002638351,0.01033129,8.096282E-4,5.070352E-6,4.256774E-4,2.654992E-5,2.850347E-5,0.01708525,0.007355729,0.002330154,2.408809E-4,2.558676E-5,0.003633555,3.971692E-4,4.431343E-6,6.992013E-4,1.90788E-5,2.191656E-4,7.231303E-5,3.444861E-4,8.3072E-7,1.424094E-4,1.139374E-4,4.539034E-4,7.645608E-4,2.292895E-4,2.713839E-9,1.853615E-4,5.378624E-4,0.005820858,6.088367E-4,3.294503E-7,5.418325E-8,3.652021E-7,1.177361E-11,1.192015E-4,3.3141E-12,8.082403,6.050657E-5,457427.4,457427.4
1.413133E-6,14.99397,5.269711E10,1628.004,1628.004,9.070757E-4,1.0,0.8279,0.001041622,0.03110792,0.01256717,0.01018446,2.001068E-4,0.02454255,2.943472E-4,0.003068085,7.505902E-4,1.519261E-5,0.03090891,0.001082721,0.002658495,0.01036972,8.153421E-4,4.993732E-6,4.233991E-4,2.593391E-5,2.783494E-5,0.01706731,0.00729804,0.002327494,2.410115E-4,2.537686E-5,0.003635169,4.006727E-4,4.497008E-6,7.022055E-4,1.926994E-5,2.211811E-4,7.297263E-5,3.448654E-4,8.44572E-7,1.403115E-4,1.120066E-4,4.530634E-4,7.635166E-4,2.265578E-4,2.609897E-9,1.792796E-4,5.331013E-4,0.005817718,6.092917E-4,3.350373E-7,5.520486E-8,3.666781E-7,1.192325E-11,1.160003E-4,2.818668E-12,8.081656,6.049603E-5,457385.1,457385.1
1.453752E-6,15.00428,5.14708E10,1628.531,1628.531,9.070757E-4,1.0,0.827416,0.001021706,0.03164806,0.01231785,0.01025567,1.950531E-4,0.0248541,2.911773E-4,0.003140764,7.508181E-4,1.457389E-5,0.03081376,0.00107712,0.002739022,0.01051973,8.381346E-4,4.698649E-6,4.143824E-4,2.361457E-5,2.531931E-5,0.01699518,0.007069558,0.002316333,2.41466E-4,2.456139E-5,0.003641256,4.146772E-4,4.764656E-6,7.14142E-4,2.004132E-5,2.292947E-4,7.560826E-5,3.461624E-4,9.015538E-7,1.321361E-4,1.045837E-4,4.494664E-4,7.592367E-4,2.15851E-4,2.230428E-9,1.567168E-4,5.14338E-4,0.005805305,6.110622E-4,3.580131E-7,5.941161E-8,3.725396E-7,1.253027E-11,1.039612E-4,1.464603E-12,8.078721,6.045448E-5,457219.0,457219.0
1.459448E-6,15.0057,5.129927E10,1628.604,1628.604,9.070757E-4,1.0,0.8273493,0.001018971,0.0317229,0.01228351,0.01026528,1.943606E-4,0.02489716,2.907367E-4,0.003150908,7.50829E-4,1.44901E-5,0.03080034,0.001076347,0.002750257,0.01054021,8.413086E-4,4.658862E-6,4.131358E-4,2.330847E-5,2.498749E-5,0.01698507,0.007037957,0.002314709,2.415209E-4,2.445054E-5,0.003642061,4.166309E-4,4.802663E-6,7.157985E-4,2.01499E-5,2.30434E-4,7.597582E-5,3.463155E-4,9.09714E-7,1.310222E-4,1.035849E-4,4.489348E-4,7.586264E-4,2.143842E-4,2.181793E-9,1.537811E-4,5.117541E-4,0.00580359,6.113033E-4,3.613024E-7,6.001451E-8,3.733527E-7,1.261612E-11,1.023742E-4,1.335726E-12,8.078318,6.044875E-5,457196.2,457196.2
1.468866E-6,15.00804,5.101562E10,1628.724,1628.724,9.070757E-4,1.0,0.8272397,0.001014482,0.03184614,0.01222708,0.01028095,1.932245E-4,0.02496802,2.900104E-4,0.003167652,7.50836E-4,1.435316E-5,0.03077814,0.001075075,0.002768801,0.01057374,8.465435E-4,4.593923E-6,4.110844E-4,2.281232E-5,2.444973E-5,0.01696834,0.006985957,0.002311996,2.416071E-4,2.426913E-5,0.003643365,4.198551E-4,4.865748E-6,7.185278E-4,2.032961E-5,2.323182E-4,7.658228E-5,3.465536E-4,9.232961E-7,1.291981E-4,1.019562E-4,4.480419E-4,7.576124E-4,2.11978E-4,2.103698E-9,1.49045E-4,5.075082E-4,0.005800769,6.116979E-4,3.667766E-7,6.101819E-8,3.746922E-7,1.275842E-11,9.980286E-5,1.146968E-12,8.077656,6.043934E-5,457158.7,457158.7
1.489755E-6,15.01316,5.03879E10,1628.989,1628.989,9.070757E-4,1.0,0.8269992,0.001004658,0.03211738,0.01210336,0.01031483,1.907419E-4,0.02512372,2.884089E-4,0.003204676,7.508044E-4,1.40561E-5,0.03072875,0.001072284,0.002809792,0.01064682,8.581008E-4,4.453472E-6,4.065761E-4,2.17539E-5,2.330295E-5,0.01693127,0.006871688,0.002305849,2.417784E-4,2.38747E-5,0.003646151,4.26981E-4,5.006769E-6,7.245413E-4,2.072918E-5,2.365004E-4,7.792219E-5,3.470156E-4,9.538272E-7,1.252279E-4,9.843974E-5,4.460016E-4,7.553412E-4,2.06722E-4,1.940199E-9,1.390352E-4,4.982024E-4,0.00579457,6.125569E-4,3.790792E-7,6.327512E-8,3.776429E-7,1.307574E-11,9.432242E-5,8.16982E-13,8.076207,6.041869E-5,457076.7,457076.7
1.503777E-6,15.01656,4.996753E10,1629.164,1629.164,9.070757E-4,1.0,0.8268398,9.981659E-4,0.03229783,0.0120214,0.0103369,1.89104E-4,0.02522712,2.873412E-4,0.003229439,7.507473E-4,1.386177E-5,0.03069552,0.001070433,0.002837196,0.01069485,8.65816E-4,4.361912E-6,4.035821E-4,2.107496E-5,2.256762E-5,0.01690639,0.006795826,0.002301628,2.418784E-4,2.361597E-5,0.003647939,4.317439E-4,5.102269E-6,7.285469E-4,2.099812E-5,2.393097E-4,7.881738E-5,3.472752E-4,9.746373E-7,1.226213E-4,9.615275E-5,4.445871E-4,7.538004E-4,2.032568E-4,1.837596E-9,1.326849E-4,4.920426E-4,0.005790455,6.131209E-4,3.874623E-7,6.481394E-8,3.796078E-7,1.329005E-11,9.081075E-5,6.502836E-13,8.075248,6.040501E-5,457022.4,457022.4
1.547027E-6,15.02684,4.867834E10,1629.697,1629.697,9.070757E-4,1.0,0.8263583,9.786328E-4,0.03284638,0.01177397,0.01040175,1.841918E-4,0.02554055,2.840849E-4,0.003305368,7.504001E-4,1.328673E-5,0.03059268,0.001064842,0.002921148,0.01083794,8.893938E-4,4.092522E-6,3.94508E-4,1.912884E-5,2.04612E-5,0.01682977,0.006566138,0.002288161,2.421143E-4,2.284706E-5,0.003653065,4.463269E-4,5.400922E-6,7.407487E-4,2.183117E-5,2.479812E-4,8.155599E-5,3.478297E-4,1.040411E-6,1.148695E-4,8.945412E-5,4.400139E-4,7.489733E-4,1.928802E-4,1.55374E-9,1.148101E-4,4.734751E-4,0.005777984,6.147996E-4,4.139457E-7,6.967901E-8,3.855907E-7,1.395752E-11,8.076514E-5,3.201628E-13,8.072363,6.036369E-5,456859.1,456859.1
