Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H3_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_NC3H7_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_C3H3_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H9_Soln#10 (),Mole_fraction_TC4H9_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_MCPTD_Soln#10 (),Mole_fraction_NEOC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M2_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_B2M2_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_IC8H16_Soln#10 (),Mole_fraction_DIMEPTD_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_C10H10_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Mole_fraction_IC12H26_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
8.885938E-5,15.16146,-3.295877E8,1317.846,1317.846,0.001157303,1.0,0.8349443,1.470328E-5,0.04132804,3.103885E-4,0.007820324,1.155513E-5,0.02447318,7.49137E-6,0.001451036,8.038578E-4,4.601851E-7,0.03086835,1.858707E-4,0.001690615,0.005253109,3.538938E-5,8.802463E-5,3.366601E-4,1.167004E-6,2.54273E-6,0.02584561,0.00286385,0.002836288,2.691157E-4,1.283207E-5,0.003854225,5.513333E-4,3.544872E-6,9.212344E-4,1.500571E-5,3.453462E-4,6.769648E-5,1.494964E-4,1.811681E-4,3.63439E-4,5.398337E-4,5.500636E-5,3.587227E-5,0.001284444,7.77884E-5,4.93737E-4,0.001116012,0.001289556,0.006250787,1.17789E-4,2.089122E-5,2.264371E-4,4.805956E-6,4.585765E-4,7.181017E-6,8.25447,7.633194E-5,467165.6,467165.6
9.0E-5,15.16255,-3.217024E8,1317.769,1317.769,0.001157303,1.0,0.8347524,1.455693E-5,0.04146472,3.068889E-4,0.007819593,1.143015E-5,0.02456347,7.432521E-6,0.001460973,8.036093E-4,4.534322E-7,0.03086687,1.859645E-4,0.001704731,0.005272108,3.552967E-5,8.781373E-5,3.354391E-4,1.138528E-6,2.481281E-6,0.02584857,0.002829417,0.002833889,2.693785E-4,1.270863E-5,0.00386106,5.560357E-4,3.591189E-6,9.252335E-4,1.51861E-5,3.491871E-4,6.830099E-5,1.493735E-4,1.802853E-4,3.602674E-4,5.385093E-4,5.448067E-5,3.60039E-5,0.001283644,7.743134E-5,4.900203E-4,0.001088561,0.001282383,0.006247895,1.17479E-4,2.108082E-5,2.268474E-4,4.863953E-6,4.497725E-4,6.715958E-6,8.25339,7.632644E-5,467104.5,467104.5
9.130973E-5,15.16379,-3.129929E8,1317.682,1317.682,0.001157303,1.0,0.8345356,1.439245E-5,0.04161966,3.02959E-4,0.007818682,1.128952E-5,0.02466587,7.366032E-6,0.001472299,8.033122E-4,4.458758E-7,0.03086478,1.860715E-4,0.001720823,0.005293379,3.568984E-5,8.757267E-5,3.340466E-4,1.106946E-6,2.413086E-6,0.02585132,0.002790449,0.002831039,2.696683E-4,1.256941E-5,0.003868755,5.613847E-4,3.644261E-6,9.297739E-4,1.539335E-5,3.53584E-4,6.898661E-5,1.492152E-4,1.7928E-4,3.566604E-4,5.369631E-4,5.388327E-5,3.615249E-5,0.001282698,7.702135E-5,4.857964E-4,0.001057959,0.001274215,0.006244626,1.171273E-4,2.129753E-5,2.273048E-4,4.930622E-6,4.399178E-4,6.220048E-6,8.252174,7.632021E-5,467035.7,467035.7
9.285933E-5,15.16523,-3.0314E8,1317.583,1317.583,0.001157303,1.0,0.8342838,1.420259E-5,0.04180027,2.984271E-4,0.007817509,1.112701E-5,0.02478531,7.288818E-6,0.001485582,8.029452E-4,4.371977E-7,0.03086178,1.861971E-4,0.001739702,0.005317812,3.587803E-5,8.728901E-5,3.324119E-4,1.07105E-6,2.335517E-6,0.0258537,0.002745126,0.002827539,2.699955E-4,1.240807E-5,0.003877651,5.676443E-4,3.706898E-6,9.350762E-4,1.563873E-5,3.587676E-4,6.978616E-5,1.490051E-4,1.78102E-4,3.524404E-4,5.351008E-4,5.318499E-5,3.632488E-5,0.001281544,7.653645E-5,4.808586E-4,0.001022974,0.001264645,0.006240828,1.167169E-4,2.155257E-5,2.278276E-4,5.009601E-6,4.285975E-4,5.681709E-6,8.250765,7.631295E-5,466956.0,466956.0
9.34995E-5,15.16582,-2.992036E8,1317.543,1317.543,0.001157303,1.0,0.8341813,1.412561E-5,0.04187405,2.96591E-4,0.007816996,1.106105E-5,0.02483412,7.257366E-6,0.001491034,8.027889E-4,4.336927E-7,0.03086039,1.862487E-4,0.00174745,0.005327679,3.595534E-5,8.717232E-5,3.317407E-4,1.056667E-6,2.304417E-6,0.02585442,0.002726647,0.002826055,2.701258E-4,1.234245E-5,0.003881262,5.702086E-4,3.732724E-6,9.372451E-4,1.574015E-5,3.609031E-4,7.011282E-5,1.489113E-4,1.776189E-4,3.50712E-4,5.343217E-4,5.289919E-5,3.639504E-5,0.001281056,7.633621E-5,4.788374E-4,0.001008896,0.001260722,0.00623928,1.165491E-4,2.165751E-5,2.280379E-4,5.042259E-6,4.24025E-4,5.473542E-6,8.250193,7.630998E-5,466923.6,466923.6
9.48549E-5,15.16705,-2.911232E8,1317.459,1317.459,0.001157303,1.0,0.8339669,1.396533E-5,0.04202868,2.927709E-4,0.007815857,1.092364E-5,0.02493645,7.191614E-6,0.001502508,8.024493E-4,4.264211E-7,0.03085714,1.863572E-4,0.001763761,0.005348141,3.611817E-5,8.692619E-5,3.303273E-4,1.027037E-6,2.240321E-6,0.02585546,0.00268799,0.00282284,2.703927E-4,1.220548E-5,0.003888787,5.755963E-4,3.787307E-6,9.417962E-4,1.595502E-5,3.654131E-4,7.079746E-5,1.486996E-4,1.766029E-4,3.470813E-4,5.326545E-4,5.22992E-5,3.654159E-5,0.001280002,7.59125E-5,4.745935E-4,9.797891E-4,0.001252471,0.006236044,1.16197E-4,2.187888E-5,2.284725E-4,5.111465E-6,4.145385E-4,5.058304E-6,8.248998,7.630377E-5,466856.0,466856.0
9.604739E-5,15.16813,-2.842846E8,1317.388,1317.388,0.001157303,1.0,0.8337813,1.382728E-5,0.04216298,2.894834E-4,0.007814798,1.080517E-5,0.02502539,7.134686E-6,0.001512527,8.021411E-4,4.20186E-7,0.03085397,1.864518E-4,0.001778004,0.005365673,3.626044E-5,8.671072E-5,3.290925E-4,1.001861E-6,2.185825E-6,0.02585583,0.002654499,0.002819932,2.706175E-4,1.208711E-5,0.003895275,5.802903E-4,3.835218E-6,9.457551E-4,1.614419E-5,3.693681E-4,7.139202E-5,1.484992E-4,1.757166E-4,3.43919E-4,5.311689E-4,5.177702E-5,3.666833E-5,0.001279054,7.554006E-5,4.708993E-4,9.549441E-4,0.001245277,0.00623324,1.158908E-4,2.207276E-5,2.288431E-4,5.172418E-6,4.064049E-4,4.719803E-6,8.247967,7.629837E-5,466797.6,466797.6
9.748067E-5,15.1694,-2.763839E8,1317.304,1317.304,0.001157303,1.0,0.8335618,1.366489E-5,0.0423223,2.856201E-4,0.007813458,1.066569E-5,0.02513093,7.067371E-6,0.001524477,8.017596E-4,4.128856E-7,0.03084978,1.865645E-4,0.001794992,0.005386176,3.643018E-5,8.645305E-5,3.27619E-4,9.726564E-7,2.122569E-6,0.02585564,0.002614884,0.002816345,2.708758E-4,1.194742E-5,0.003902914,5.858755E-4,3.892663E-6,9.504586E-4,1.637175E-5,3.741056E-4,7.209708E-5,1.482415E-4,1.746604E-4,3.401577E-4,5.293619E-4,5.115641E-5,3.681801E-5,0.001277888,7.509293E-5,4.665073E-4,9.25995E-4,0.001236707,0.006229925,1.15527E-4,2.23047E-5,2.292744E-4,5.245758E-6,3.968838E-4,4.343567E-6,8.246751,7.629197E-5,466728.8,466728.8
9.858116E-5,15.17036,-2.705433E8,1317.241,1317.241,0.001157303,1.0,0.8333959,1.354274E-5,0.04244309,2.82717E-4,0.007812383,1.05607E-5,0.025211,7.016486E-6,0.001533585,8.014588E-4,4.07419E-7,0.03084631,1.866503E-4,0.001807939,0.005401506,3.655956E-5,8.625619E-5,3.264955E-4,9.509814E-7,2.075596E-6,0.02585504,0.002584934,0.002813523,2.710655E-4,1.184202E-5,0.003908665,5.901222E-4,3.936665E-6,9.540302E-4,1.65466E-5,3.777311E-4,7.263142E-5,1.480316E-4,1.738562E-4,3.372988E-4,5.279596E-4,5.068503E-5,3.693101E-5,0.001276974,7.475006E-5,4.631704E-4,9.044216E-4,0.001230185,0.006227418,1.152507E-4,2.2482E-5,2.295953E-4,5.302128E-6,3.897563E-4,4.075698E-6,8.245834,7.628712E-5,466676.9,466676.9
1.0E-4,15.17159,-2.632876E8,1317.162,1317.162,0.001157303,1.0,0.8331853,1.338841E-5,0.04259693,2.790522E-4,0.007810938,1.042793E-5,0.02531301,6.951879E-6,0.001545242,8.010614E-4,4.005422E-7,0.03084151,1.867597E-4,0.001824509,0.005420758,3.672513E-5,8.600362E-5,3.25057E-4,9.239543E-7,2.016991E-6,0.02585371,0.002546912,0.002809804,2.712995E-4,1.170845E-5,0.003915934,5.955446E-4,3.993261E-6,9.585849E-4,1.677222E-5,3.8239E-4,7.331141E-5,1.477461E-4,1.728277E-4,3.336497E-4,5.26134E-4,5.008381E-5,3.707429E-5,0.001275774,7.430867E-5,4.589129E-4,8.774168E-4,0.001221849,0.006224234,1.148983E-4,2.27096E-5,2.299962E-4,5.374876E-6,3.807937E-4,3.755178E-6,8.244672,7.628095E-5,466611.1,466611.1
1.017472E-4,15.17308,-2.547565E8,1317.068,1317.068,0.001157303,1.0,0.8329309,1.320305E-5,0.04278349,2.74656E-4,0.007809074,1.026834E-5,0.02543679,6.873818E-6,0.001559469,8.005579E-4,3.923287E-7,0.03083513,1.868927E-4,0.001844728,0.00544369,3.692704E-5,8.569454E-5,3.233009E-4,8.920261E-7,1.947713E-6,0.02585122,0.002500992,0.002805101,2.715717E-4,1.154745E-5,0.003924671,6.021413E-4,4.062742E-6,9.641182E-4,1.705035E-5,3.881031E-4,7.413512E-5,1.473726E-4,1.715741E-4,3.292125E-4,5.23861E-4,4.935341E-5,3.724711E-5,0.001274262,7.376625E-5,4.53738E-4,8.453678E-4,0.001211696,0.006220386,1.144699E-4,2.298838E-5,2.304707E-4,5.464571E-6,3.700954E-4,3.395713E-6,8.243273,7.627348E-5,466531.9,466531.9
1.033373E-4,15.17441,-2.473588E8,1316.984,1316.984,0.001157303,1.0,0.8327039,1.303871E-5,0.04295057,2.707631E-4,0.007807301,1.012672E-5,0.02554771,6.804178E-6,0.001572294,8.000868E-4,3.850883E-7,0.0308289,1.870121E-4,0.00186295,0.005463838,3.710886E-5,8.541511E-5,3.217173E-4,8.642037E-7,1.887303E-6,0.0258482,0.002460057,0.00280071,2.718046E-4,1.140417E-5,0.00393242,6.080678E-4,4.125765E-6,9.690827E-4,1.730375E-5,3.932791E-4,7.487175E-5,1.470127E-4,1.704453E-4,3.252284E-4,5.217708E-4,4.869818E-5,3.740101E-5,0.001272856,7.327387E-5,4.490929E-4,8.173122E-4,0.001202564,0.006216953,1.140853E-4,2.324067E-5,2.308846E-4,5.546297E-6,3.606721E-4,3.099285E-6,8.242029,7.626679E-5,466461.5,466461.5
1.044079E-4,15.17529,-2.425634E8,1316.929,1316.929,0.001157303,1.0,0.8325534,1.293029E-5,0.04306167,2.681977E-4,0.007806068,1.003323E-5,0.0256215,6.758014E-6,0.001580866,7.997631E-4,3.803338E-7,0.03082449,1.870914E-4,0.001875126,0.005477028,3.723024E-5,8.522794E-5,3.206587E-4,8.461003E-7,1.847975E-6,0.02584577,0.002432944,0.002797696,2.719539E-4,1.130938E-5,0.003937534,6.120177E-4,4.168089E-6,9.723883E-4,1.747454E-5,3.967519E-4,7.536087E-5,1.4676E-4,1.696916E-4,3.225743E-4,5.203529E-4,4.8262E-5,3.750286E-5,0.001271895,7.294304E-5,4.45999E-4,7.989941E-4,0.001196471,0.006214677,1.13829E-4,2.34098E-5,2.311539E-4,5.601381E-6,3.544888E-4,2.91475E-6,8.241206,7.626235E-5,466415.0,466415.0
1.052614E-4,15.17599,-2.388449E8,1316.887,1316.887,0.001157303,1.0,0.8324348,1.284513E-5,0.04314943,2.661841E-4,0.007805063,9.959765E-6,0.0256798,6.721628E-6,0.001587663,7.995013E-4,3.766116E-7,0.03082086,1.871541E-4,0.001884779,0.005487328,3.732639E-5,8.507931E-5,3.198193E-4,8.320216E-7,1.817379E-6,0.02584361,0.00241159,0.002795261,2.720685E-4,1.123478E-5,0.003941551,6.151432E-4,4.201763E-6,9.750023E-4,1.761079E-5,3.995132E-4,7.57468E-5,1.465528E-4,1.690945E-4,3.204749E-4,5.192168E-4,4.791717E-5,3.758305E-5,0.001271119,7.267974E-5,4.435521E-4,7.847146E-4,0.001191646,0.006212882,1.136261E-4,2.354421E-5,2.313633E-4,5.645323E-6,3.49651E-4,2.775803E-6,8.240559,7.625884E-5,466378.3,466378.3
1.1E-4,15.17976,-2.197277E8,1316.66,1316.66,0.001157303,1.0,0.831797,1.239161E-5,0.04362433,2.554837E-4,0.00779917,9.568068E-6,0.02599559,6.525981E-6,0.001624828,7.979944E-4,3.569731E-7,0.03079892,1.874921E-4,0.001937519,0.00554124,3.785013E-5,8.426321E-5,3.152287E-4,7.591127E-7,1.658776E-6,0.02582833,0.002297072,0.002781259,2.726394E-4,1.083526E-5,0.00396294,6.321276E-4,4.387652E-6,9.891865E-4,1.836881E-5,4.147265E-4,7.782678E-5,1.453167E-4,1.65836E-4,3.09079E-4,5.128333E-4,4.604805E-5,3.801282E-5,0.001266688,7.122585E-5,4.30271E-4,7.103065E-4,0.001165374,0.006203232,1.125233E-4,2.428382E-5,2.324445E-4,5.889727E-6,3.241758E-4,2.118344E-6,8.237095,7.623991E-5,466182.3,466182.3
1.14293E-4,15.18302,-2.044159E8,1316.47,1316.47,0.001157303,1.0,0.8312476,1.200703E-5,0.04403741,2.464425E-4,0.007793418,9.23537E-6,0.02627063,6.357559E-6,0.001657694,7.965587E-4,3.405678E-7,0.03077676,1.877828E-4,0.001984088,0.005585561,3.830959E-5,8.353702E-5,3.111701E-4,7.000314E-7,1.530062E-6,0.02581006,0.002199044,0.002767932,2.730672E-4,1.049361E-5,0.003981062,6.469895E-4,4.554471E-6,0.001001578,1.9058E-5,4.283375E-4,7.962105E-5,1.440837E-4,1.629644E-4,2.991267E-4,5.069636E-4,4.441944E-5,3.838076E-5,0.001262507,6.992155E-5,4.186696E-4,6.494729E-4,0.001142307,0.00619492,1.115558E-4,2.49446E-5,2.333116E-4,6.111751E-6,3.02977E-4,1.660629E-6,8.234134,7.622351E-5,466014.7,466014.7
1.2E-4,15.18716,-1.865635E8,1316.237,1316.237,0.001157303,1.0,0.8305555,1.153072E-5,0.04456316,2.352884E-4,0.007785269,8.822681E-6,0.02662116,6.145692E-6,0.001700265,7.945631E-4,3.205697E-7,0.03074451,1.881438E-4,0.002044278,0.005638405,3.889782E-5,8.259065E-5,3.059169E-4,6.30348E-7,1.378031E-6,0.02578014,0.002076703,0.002749394,2.735178E-4,1.006686E-5,0.004003459,6.66003E-4,4.773845E-6,0.001017421,1.997797E-5,4.461772E-4,8.187733E-5,1.423032E-4,1.592593E-4,2.864252E-4,4.990836E-4,4.234603E-5,3.884087E-5,0.001256744,6.82093E-5,4.038497E-4,5.7716E-4,0.001112683,0.006184456,1.103116E-4,2.581014E-5,2.343129E-4,6.407643E-6,2.772697E-4,1.203807E-6,8.230435,7.620275E-5,465805.4,465805.4
1.252015E-4,15.19074,-1.724029E8,1316.042,1316.042,0.001157303,1.0,0.8299593,1.112799E-5,0.04502085,2.258983E-4,0.007777429,8.473266E-6,0.02692672,5.963674E-6,0.001738015,7.926722E-4,3.039414E-7,0.03071283,1.884454E-4,0.002097499,0.00568107,3.941133E-5,8.174654E-5,3.012651E-4,5.744455E-7,1.255897E-6,0.02574802,0.001972669,0.002731795,2.738233E-4,9.702988E-6,0.004022334,6.826235E-4,4.971382E-6,0.001031278,2.082035E-5,4.621835E-4,8.380917E-5,1.40563E-4,1.559882E-4,2.753552E-4,4.91867E-4,4.054358E-5,3.92337E-5,0.001251323,6.66723E-5,3.909111E-4,5.187603E-4,0.001086675,0.006175454,1.092158E-4,2.658694E-5,2.350876E-4,6.677918E-6,2.56036E-4,8.994616E-7,8.227276,7.618479E-5,465626.6,465626.6
1.263256E-4,15.19149,-1.695747E8,1316.002,1316.002,0.001157303,1.0,0.8298345,1.104461E-5,0.04511723,2.239588E-4,0.007775691,8.400864E-6,0.02699111,5.925651E-6,0.001746047,7.922558E-4,3.005306E-7,0.03070574,1.885069E-4,0.002108803,0.00568965,3.951946E-5,8.156638E-5,3.002763E-4,5.632156E-7,1.231345E-6,0.02574054,0.001951079,0.002727913,2.738772E-4,9.627298E-6,0.004026233,6.861295E-4,5.013769E-6,0.001034203,2.100291E-5,4.656109E-4,8.421138E-5,1.401742E-4,1.55294E-4,2.730244E-4,4.903066E-4,4.016463E-5,3.931548E-5,0.001250133,6.634326E-5,3.881833E-4,5.069924E-4,0.001081174,0.006173572,1.089834E-4,2.675337E-5,2.352389E-4,6.736389E-6,2.516992E-4,8.44736E-7,8.226618,7.618103E-5,465589.4,465589.4
1.277898E-4,15.19246,-1.660049E8,1315.95,1315.95,0.001157303,1.0,0.829674,1.093784E-5,0.04524146,2.214782E-4,0.007773406,8.308142E-6,0.02707413,5.876799E-6,0.001756444,7.917096E-4,2.961799E-7,0.03069639,1.885851E-4,0.002123423,0.005700502,3.96588E-5,8.13329E-5,2.98997E-4,5.490102E-7,1.200278E-6,0.02573053,0.001923419,0.002722819,2.739413E-4,9.530219E-6,0.00403122,6.906515E-4,5.068818E-6,0.001037978,2.124095E-5,4.700583E-4,8.472724E-5,1.396618E-4,1.543964E-4,2.700207E-4,4.882748E-4,3.967656E-5,3.94204E-5,0.001248574,6.59164E-5,3.846658E-4,4.920906E-4,0.001074072,0.006171152,1.086831E-4,2.69694E-5,2.354278E-4,6.812573E-6,2.461775E-4,7.784935E-7,8.225774,7.617618E-5,465541.6,465541.6
1.296173E-4,15.19365,-1.617211E8,1315.888,1315.888,0.001157303,1.0,0.8294768,1.080745E-5,0.04539451,2.184524E-4,0.007770522,8.194859E-6,0.02717643,5.816876E-6,0.00176932,7.910223E-4,2.908908E-7,0.03068454,1.886795E-4,0.002141508,0.005713543,3.983032E-5,8.104335E-5,2.974138E-4,5.319235E-7,1.162898E-6,0.02571762,0.001889612,0.002716401,2.740119E-4,9.41139E-6,0.004037302,6.962255E-4,5.13727E-6,0.001042634,2.153849E-5,4.755827E-4,8.535848E-5,1.39013E-4,1.532864E-4,2.66322E-4,4.857408E-4,3.907601E-5,3.95489E-5,0.001246615,6.538638E-5,3.803308E-4,4.741447E-4,0.001065306,0.006168181,1.083117E-4,2.723787E-5,2.356508E-4,6.907702E-6,2.394808E-4,7.031683E-7,8.224739,7.617023E-5,465483.0,465483.0
1.3E-4,15.19389,-1.608502E8,1315.875,1315.875,0.001157303,1.0,0.829436,1.078054E-5,0.04542627,2.178285E-4,0.007769914,8.171477E-6,0.02719767,5.804475E-6,0.001772001,7.908776E-4,2.898028E-7,0.03068203,1.886988E-4,0.002145272,0.005716204,3.98659E-5,8.098298E-5,2.970842E-4,5.284341E-7,1.155262E-6,0.02571487,0.001882634,0.002715049,2.740254E-4,9.386834E-6,0.004038555,6.973828E-4,5.151567E-6,0.001043602,2.160085E-5,4.767356E-4,8.548887E-5,1.388759E-4,1.530554E-4,2.655546E-4,4.852105E-4,3.895148E-5,3.957546E-5,0.001246203,6.527579E-5,3.794309E-4,4.70477E-4,0.001063484,0.006167566,1.082344E-4,2.729392E-5,2.356958E-4,6.927626E-6,2.381056E-4,6.883673E-7,8.224526,7.616899E-5,465470.9,465470.9
1.311954E-4,15.19465,-1.581695E8,1315.835,1315.835,0.001157303,1.0,0.8293094,1.069735E-5,0.04552489,2.159008E-4,0.007768006,8.099173E-6,0.02726362,5.766056E-6,0.001780347,7.90424E-4,2.864459E-7,0.03067416,1.88758E-4,0.002156981,0.005724368,3.997629E-5,8.079499E-5,2.960587E-4,5.177213E-7,1.131817E-6,0.02570614,0.001861051,0.00271081,2.740647E-4,9.31083E-6,0.004042429,7.009766E-4,5.196147E-6,0.001046606,2.179578E-5,4.803289E-4,8.589232E-5,1.384452E-4,1.52337E-4,2.631729E-4,4.835552E-4,3.856509E-5,3.96577E-5,0.001244913,6.493123E-5,3.766366E-4,4.592117E-4,0.001057822,0.00616566,1.079941E-4,2.746866E-5,2.358323E-4,6.989872E-6,2.338674E-4,6.441177E-7,8.223863,7.616517E-5,465433.4,465433.4
1.320601E-4,15.1952,-1.562826E8,1315.806,1315.806,0.001157303,1.0,0.8292187,1.063797E-5,0.04559566,2.145259E-4,0.007766618,8.047551E-6,0.02731096,5.738561E-6,0.001786356,7.900944E-4,2.840566E-7,0.03066841,1.887998E-4,0.002165404,0.005730133,4.005545E-5,8.065953E-5,2.953207E-4,5.101469E-7,1.115237E-6,0.02569971,0.001845643,0.002707727,2.740906E-4,9.256509E-6,0.004045191,7.035562E-4,5.22832E-6,0.001048765,2.193692E-5,4.829203E-4,8.618049E-5,1.381313E-4,1.518203E-4,2.614646E-4,4.823589E-4,3.828807E-5,3.97165E-5,0.001243976,6.468281E-5,3.74631E-4,4.512419E-4,0.001053755,0.006164295,1.078212E-4,2.759473E-5,2.359275E-4,7.034909E-6,2.308557E-4,6.139203E-7,8.223389,7.616242E-5,465406.6,465406.6
1.334664E-4,15.19608,-1.53289E8,1315.761,1315.761,0.001157303,1.0,0.8290728,1.054281E-5,0.04570974,2.123245E-4,0.007764346,7.964814E-6,0.02738728,5.694377E-6,0.001796075,7.895559E-4,2.802394E-7,0.030659,1.888661E-4,0.00217902,0.005739262,4.018292E-5,8.044022E-5,2.941276E-4,4.981338E-7,1.088936E-6,0.02568908,0.001820948,0.002702687,2.74128E-4,9.169337E-6,0.004049613,7.077154E-4,5.280505E-6,0.001052246,2.216668E-5,4.871205E-4,8.664256E-5,1.376167E-4,1.509852E-4,2.587123E-4,4.804156E-4,3.7842E-5,3.981089E-5,0.001242447,6.428034E-5,3.713978E-4,4.385943E-4,0.001047191,0.006162101,1.075419E-4,2.779915E-5,2.360761E-4,7.108164E-6,2.260526E-4,5.678518E-7,8.222628,7.615801E-5,465363.5,465363.5
1.349635E-4,15.19701,-1.502077E8,1315.713,1315.713,0.001157303,1.0,0.8289196,1.044338E-5,0.04582985,2.100268E-4,0.007761909,7.878337E-6,0.02746765,5.648044E-6,0.001806354,7.889792E-4,2.762662E-7,0.03064887,1.889342E-4,0.002193404,0.005748653,4.031691E-5,8.020803E-5,2.928667E-4,4.857456E-7,1.061807E-6,0.02567751,0.00179514,0.002697285,2.741618E-4,9.078088E-6,0.004054227,7.120952E-4,5.335878E-6,0.001055916,2.24116E-5,4.915729E-4,8.712563E-5,1.370636E-4,1.501033E-4,2.55817E-4,4.783501E-4,3.737306E-5,3.990974E-5,0.001240811,6.385394E-5,3.679935E-4,4.255432E-4,0.00104027,0.006159797,1.072469E-4,2.801599E-5,2.362259E-4,7.186168E-6,2.210648E-4,5.226561E-7,8.22183,7.615337E-5,465318.4,465318.4
1.358426E-4,15.19755,-1.484492E8,1315.686,1315.686,0.001157303,1.0,0.8288306,1.038589E-5,0.04589973,2.086995E-4,0.00776047,7.828326E-6,0.02751442,5.621176E-6,0.001812355,7.886392E-4,2.739761E-7,0.03064288,1.88973E-4,0.002201795,0.005754011,4.039476E-5,8.007234E-5,2.921309E-4,4.786598E-7,1.046287E-6,0.02567059,0.001780219,0.002694097,2.741788E-4,9.025253E-6,0.004056891,7.146436E-4,5.368299E-6,0.001058053,2.255554E-5,4.941777E-4,8.7405E-5,1.367365E-4,1.495888E-4,2.541338E-4,4.771394E-4,3.710058E-5,3.996701E-5,0.001239847,6.360461E-5,3.660128E-4,4.180747E-4,0.001036239,0.006158461,1.070748E-4,2.814292E-5,2.363098E-4,7.231973E-6,2.181956E-4,4.978506E-7,8.221368,7.615068E-5,465292.2,465292.2
1.4E-4,15.20003,-1.405853E8,1315.56,1315.56,0.001157303,1.0,0.8284194,1.012252E-5,0.04622406,2.026299E-4,0.00775359,7.599106E-6,0.02773159,5.497364E-6,0.001840419,7.870171E-4,2.63551E-7,0.03061413,1.891441E-4,0.002240961,0.005777874,4.075482E-5,7.943669E-5,2.886944E-4,4.469125E-7,9.767214E-7,0.02563684,0.001711875,0.002678863,2.742319E-4,8.782491E-6,0.004069064,7.264718E-4,5.520753E-6,0.00106799,2.32378E-5,5.064054E-4,8.868444E-5,1.351684E-4,1.471886E-4,2.463362E-4,4.714348E-4,3.583968E-5,4.023039E-5,0.001235256,6.243562E-5,3.56821E-4,3.845875E-4,0.001017486,0.00615229,1.062717E-4,2.873954E-5,2.366689E-4,7.44864E-6,2.051883E-4,3.957284E-7,8.219238,7.613822E-5,465171.6,465171.7
1.446223E-4,15.20269,-1.32656E8,1315.428,1315.428,0.001157303,1.0,0.8279798,9.845422E-6,0.04657319,1.962644E-4,0.007745815,7.357756E-6,0.02796551,5.365798E-6,0.001871017,7.851903E-4,2.527001E-7,0.03058145,1.893101E-4,0.002283519,0.005801687,4.113951E-5,7.874166E-5,2.849566E-4,4.147809E-7,9.062698E-7,0.0255974,0.001640052,0.002661654,2.74241E-4,8.525825E-6,0.004081807,7.391983E-4,5.68854E-6,0.001078719,2.399916E-5,5.198222E-4,9.0027E-5,1.3339E-4,1.445822E-4,2.379761E-4,4.651431E-4,3.449039E-5,4.050942E-5,0.001230099,6.11561E-5,3.46933E-4,3.506702E-4,9.972303E-4,0.00614571,1.053992E-4,2.939586E-5,2.369978E-4,7.689533E-6,1.917533E-4,3.068788E-7,8.216975,7.612491E-5,465043.6,465043.6
