Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_H_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_CH3_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H5_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C3H8_Soln#3 (),Mole_fraction_IC3H7_Soln#3 (),Mole_fraction_C3H6_Soln#3 (),Mole_fraction_C3H5-A_Soln#3 (),Mole_fraction_C3H4-P_Soln#3 (),Mole_fraction_C3H4-A_Soln#3 (),Mole_fraction_NC4H10_Soln#3 (),Mole_fraction_IC4H10_Soln#3 (),Mole_fraction_IC4H9_Soln#3 (),Mole_fraction_TC4H9_Soln#3 (),Mole_fraction_IC4H8_Soln#3 (),Mole_fraction_IC4H7_Soln#3 (),Mole_fraction_C4H8-1_Soln#3 (),Mole_fraction_C4H8-2_Soln#3 (),Mole_fraction_C4H71-3_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C4H4_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_C5H6_Soln#3 (),Mole_fraction_MCPTD_Soln#3 (),Mole_fraction_NEOC5H12_Soln#3 (),Mole_fraction_NC5H10_Soln#3 (),Mole_fraction_B1M2_Soln#3 (),Mole_fraction_B1M3_Soln#3 (),Mole_fraction_B2M2_Soln#3 (),Mole_fraction_LC5H8_Soln#3 (),Mole_fraction_DIALLYL_Soln#3 (),Mole_fraction_CYC6H8_Soln#3 (),Mole_fraction_CYC6H10_Soln#3 (),Mole_fraction_NC6H12_Soln#3 (),Mole_fraction_NC7H14_Soln#3 (),Mole_fraction_IC8H16_Soln#3 (),Mole_fraction_DIMEPTD_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_XYLENE_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Mole_fraction_NC10H20_Soln#3 (),Mole_fraction_IC12H26_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
5.7E-4,14.96652,-1.354835E8,1079.351,1079.351,0.001525536,1.0,0.9276281,1.235131E-6,0.006273464,4.505163E-5,6.173439E-4,4.848351E-6,0.00275458,1.778085E-5,1.138286E-4,8.338876E-7,0.005452974,1.39945E-5,2.967527E-5,3.836375E-4,2.064111E-5,8.046931E-5,7.375648E-7,5.263157E-6,0.006706948,4.407367E-4,6.547852E-4,4.886881E-5,2.176041E-5,7.214154E-4,4.947937E-6,1.097533E-4,4.891447E-6,1.20588E-6,9.324549E-6,2.978068E-4,2.829127E-5,4.161938E-5,1.281081E-6,4.223419E-4,1.69387E-5,6.947747E-7,6.572068E-7,2.414964E-5,5.093969E-4,0.01594381,7.307542E-4,0.007600134,3.002617E-5,4.841553E-7,5.11454E-5,1.14669E-6,2.863578E-6,1.06442E-5,0.007758598,0.01435489,9.02778,1.019295E-4,510931.5,510931.5
5.8E-4,14.96634,-1.339119E8,1079.133,1079.133,0.001525536,1.0,0.9274213,1.22477E-6,0.006351755,4.473016E-5,6.243609E-4,4.813976E-6,0.002788073,1.819068E-5,1.15079E-4,8.392684E-7,0.00551473,1.398366E-5,3.036298E-5,3.876747E-4,2.083629E-5,8.14683E-5,7.315617E-7,5.231228E-6,0.006787813,4.418725E-4,6.616982E-4,4.953743E-5,2.16721E-5,7.298384E-4,5.082448E-6,1.112451E-4,5.012625E-6,1.235814E-6,9.417314E-6,3.00839E-4,2.879937E-5,4.205136E-5,1.312328E-6,4.269198E-4,1.707699E-5,7.106054E-7,6.788885E-7,2.439779E-5,5.141813E-4,0.01590562,7.381569E-4,0.007596655,2.992381E-5,4.992543E-7,5.186789E-5,1.168485E-6,2.903201E-6,1.078598E-5,0.007729848,0.01432258,9.026067,1.019308E-4,510834.5,510834.6
5.9E-4,14.96616,-1.323758E8,1078.918,1078.918,0.001525536,1.0,0.9272165,1.214615E-6,0.006429367,4.441452E-5,6.313031E-4,4.780233E-6,0.002821259,1.860121E-5,1.163158E-4,8.445296E-7,0.005575823,1.397284E-5,3.105122E-5,3.916594E-4,2.102856E-5,8.245862E-5,7.256723E-7,5.199842E-6,0.006867888,4.42943E-4,6.685218E-4,5.020064E-5,2.158536E-5,7.381705E-4,5.217409E-6,1.127271E-4,5.134184E-6,1.26584E-6,9.508801E-6,3.038299E-4,2.930371E-5,4.24771E-5,1.343653E-6,4.314428E-4,1.721301E-5,7.264355E-7,7.007929E-7,2.464267E-5,5.188914E-4,0.01586782,7.454582E-4,0.007593212,2.982248E-5,5.144564E-7,5.258286E-5,1.190258E-6,2.942212E-6,1.092605E-5,0.007701442,0.01429061,9.024373,1.01932E-4,510738.7,510738.7
6.0E-4,14.96598,-1.308741E8,1078.705,1078.705,0.001525536,1.0,0.9270137,1.204659E-6,0.006506315,4.410453E-5,6.381722E-4,4.747101E-6,0.002854145,1.901242E-5,1.175393E-4,8.496746E-7,0.005636267,1.396204E-5,3.173988E-5,3.955926E-4,2.121798E-5,8.344044E-5,7.198933E-7,5.168984E-6,0.006947187,4.439509E-4,6.752579E-4,5.085853E-5,2.150015E-5,7.464135E-4,5.352793E-6,1.141992E-4,5.256107E-6,1.295953E-6,9.59904E-6,3.067806E-4,2.980429E-5,4.289675E-5,1.375053E-6,4.359122E-4,1.734682E-5,7.422635E-7,7.229146E-7,2.488434E-5,5.235291E-4,0.01583039,7.526602E-4,0.007589804,2.97222E-5,5.29758E-7,5.329044E-5,1.212007E-6,2.980626E-6,1.106443E-5,0.007673374,0.01425897,9.022697,1.019332E-4,510643.8,510643.8
6.1E-4,14.96581,-1.294056E8,1078.494,1078.494,0.001525536,1.0,0.9268128,1.194897E-6,0.006582611,4.380003E-5,6.449697E-4,4.714563E-6,0.002886736,1.942424E-5,1.187498E-4,8.547068E-7,0.005696076,1.395126E-5,3.24289E-5,3.994755E-4,2.140464E-5,8.441392E-5,7.142212E-7,5.138639E-6,0.007025726,4.44899E-4,6.819086E-4,5.151119E-5,2.14164E-5,7.545693E-4,5.488579E-6,1.156618E-4,5.378378E-6,1.326148E-6,9.688061E-6,3.096918E-4,3.030114E-5,4.331046E-5,1.406524E-6,4.403291E-4,1.74785E-5,7.580877E-7,7.452485E-7,2.512287E-5,5.28096E-4,0.01579333,7.597653E-4,0.007586429,2.962295E-5,5.451552E-7,5.399079E-5,1.23373E-6,3.018456E-6,1.120117E-5,0.007645637,0.01422765,9.021039,1.019344E-4,510549.9,510549.9
6.2E-4,14.96564,-1.279691E8,1078.286,1078.286,0.001525536,1.0,0.9266139,1.185322E-6,0.006658267,4.350085E-5,6.516972E-4,4.682601E-6,0.002919039,1.983663E-5,1.199477E-4,8.596295E-7,0.005755262,1.394052E-5,3.311818E-5,4.033091E-4,2.158859E-5,8.53792E-5,7.08653E-7,5.108792E-6,0.007103519,4.457898E-4,6.884756E-4,5.215872E-5,2.133409E-5,7.626398E-4,5.624743E-6,1.171149E-4,5.500981E-6,1.356422E-6,9.775893E-6,3.125646E-4,3.079423E-5,4.371837E-5,1.43806E-6,4.446947E-4,1.760812E-5,7.739067E-7,7.677896E-7,2.535834E-5,5.325939E-4,0.01575663,7.667757E-4,0.007583088,2.952474E-5,5.606445E-7,5.468405E-5,1.255425E-6,3.055714E-6,1.13363E-5,0.007618223,0.01419664,9.019397,1.019355E-4,510457.0,510457.1
6.3E-4,14.96548,-1.265636E8,1078.08,1078.08,0.001525536,1.0,0.9264168,1.175928E-6,0.006733296,4.320684E-5,6.583563E-4,4.651197E-6,0.002951059,2.024955E-5,1.211332E-4,8.644458E-7,0.00581384,1.392981E-5,3.380764E-5,4.070945E-4,2.176991E-5,8.633644E-5,7.031855E-7,5.079429E-6,0.007180579,4.466257E-4,6.94961E-4,5.280121E-5,2.125316E-5,7.706268E-4,5.761263E-6,1.185587E-4,5.623901E-6,1.386771E-6,9.862564E-6,3.153998E-4,3.128359E-5,4.412063E-5,1.469659E-6,4.490101E-4,1.773575E-5,7.897191E-7,7.905329E-7,2.559082E-5,5.370244E-4,0.01572028,7.736935E-4,0.00757978,2.942758E-5,5.762224E-7,5.537034E-5,1.27709E-6,3.092415E-6,1.146986E-5,0.007591125,0.01416594,9.017773,1.019366E-4,510365.1,510365.1
6.4E-4,14.96532,-1.251881E8,1077.876,1077.876,0.001525536,1.0,0.9262216,1.16671E-6,0.00680771,4.291784E-5,6.649482E-4,4.620335E-6,0.002982801,2.066297E-5,1.223066E-4,8.691588E-7,0.00587182,1.391912E-5,3.449723E-5,4.108328E-4,2.194866E-5,8.728579E-5,6.978159E-7,5.050538E-6,0.00725692,4.474089E-4,7.013663E-4,5.343873E-5,2.117356E-5,7.785319E-4,5.898118E-6,1.199934E-4,5.747124E-6,1.417192E-6,9.9481E-6,3.181981E-4,3.176921E-5,4.451736E-5,1.501315E-6,4.532762E-4,1.786145E-5,8.055235E-7,8.134737E-7,2.582035E-5,5.413891E-4,0.01568428,7.805207E-4,0.007576504,2.933144E-5,5.918856E-7,5.604981E-5,1.298724E-6,3.128569E-6,1.160187E-5,0.007564336,0.01413555,9.016165,1.019377E-4,510274.1,510274.1
6.5E-4,14.96516,-1.238416E8,1077.674,1077.674,0.001525536,1.0,0.9260282,1.157662E-6,0.006881519,4.263373E-5,6.714745E-4,4.590001E-6,0.003014272,2.107683E-5,1.234683E-4,8.737714E-7,0.005929215,1.390847E-5,3.518686E-5,4.145248E-4,2.21249E-5,8.822739E-5,6.925413E-7,5.022105E-6,0.007332554,4.481417E-4,7.076933E-4,5.407138E-5,2.109528E-5,7.863567E-4,6.035287E-6,1.21419E-4,5.870635E-6,1.44768E-6,1.003253E-5,3.209605E-4,3.225112E-5,4.490869E-5,1.533026E-6,4.574942E-4,1.798528E-5,8.213188E-7,8.366072E-7,2.604702E-5,5.456894E-4,0.01564862,7.872592E-4,0.007573259,2.923634E-5,6.076309E-7,5.672258E-5,1.320325E-6,3.164189E-6,1.173237E-5,0.00753785,0.01410545,9.014573,1.019388E-4,510184.0,510184.0
6.6E-4,14.96501,-1.225232E8,1077.475,1077.475,0.001525536,1.0,0.9258365,1.14878E-6,0.006954735,4.235435E-5,6.779364E-4,4.560178E-6,0.003045475,2.149109E-5,1.246183E-4,8.782863E-7,0.005986037,1.389786E-5,3.587647E-5,4.181715E-4,2.229869E-5,8.916137E-5,6.87359E-7,4.994118E-6,0.007407494,4.488262E-4,7.139437E-4,5.469924E-5,2.101825E-5,7.94103E-4,6.172752E-6,1.228359E-4,5.994421E-6,1.478232E-6,1.011587E-5,3.236878E-4,3.272933E-5,4.529475E-5,1.564787E-6,4.61665E-4,1.810729E-5,8.371037E-7,8.599288E-7,2.627087E-5,5.499269E-4,0.0156133,7.93911E-4,0.007570045,2.914225E-5,6.234552E-7,5.738879E-5,1.341892E-6,3.199286E-6,1.186138E-5,0.007511661,0.01407564,9.012997,1.019399E-4,510094.8,510094.8
6.7E-4,14.96486,-1.212319E8,1077.277,1077.277,0.001525536,1.0,0.9256466,1.140058E-6,0.007027368,4.207958E-5,6.843352E-4,4.530853E-6,0.003076416,2.190574E-5,1.257571E-4,8.827063E-7,0.006042297,1.388728E-5,3.656599E-5,4.21774E-4,2.247009E-5,9.008787E-5,6.822664E-7,4.966566E-6,0.007481753,4.494643E-4,7.201191E-4,5.532238E-5,2.094245E-5,8.017721E-4,6.310494E-6,1.24244E-4,6.118469E-6,1.508845E-6,1.019816E-5,3.263806E-4,3.320384E-5,4.567565E-5,1.596596E-6,4.657896E-4,1.822755E-5,8.528772E-7,8.834341E-7,2.649197E-5,5.541029E-4,0.0155783,8.004779E-4,0.007566861,2.904918E-5,6.393556E-7,5.804854E-5,1.363423E-6,3.233873E-6,1.198894E-5,0.007485762,0.01404611,9.011437,1.019409E-4,510006.5,510006.5
6.8E-4,14.96471,-1.19967E8,1077.082,1077.082,0.001525536,1.0,0.9254584,1.131492E-6,0.007099429,4.180929E-5,6.906723E-4,4.502012E-6,0.0031071,2.232072E-5,1.268849E-4,8.870339E-7,0.006098005,1.387674E-5,3.725537E-5,4.25333E-4,2.263915E-5,9.100701E-5,6.772612E-7,4.939436E-6,0.007555342,4.50058E-4,7.26221E-4,5.594088E-5,2.086784E-5,8.093657E-4,6.448495E-6,1.256435E-4,6.242767E-6,1.539515E-6,1.027941E-5,3.290397E-4,3.367469E-5,4.605152E-5,1.628449E-6,4.698689E-4,1.834611E-5,8.686382E-7,9.071188E-7,2.671037E-5,5.582189E-4,0.01554362,8.069616E-4,0.007563707,2.895711E-5,6.55329E-7,5.870196E-5,1.384917E-6,3.267959E-6,1.211508E-5,0.007460148,0.01401687,9.009892,1.019419E-4,509919.1,509919.1
6.9E-4,14.96456,-1.187276E8,1076.889,1076.889,0.001525536,1.0,0.9252719,1.123078E-6,0.007170928,4.154336E-5,6.969488E-4,4.473641E-6,0.003137532,2.2736E-5,1.280019E-4,8.912715E-7,0.006153173,1.386623E-5,3.794455E-5,4.288494E-4,2.280593E-5,9.191894E-5,6.723407E-7,4.912719E-6,0.007628274,4.506091E-4,7.322509E-4,5.655481E-5,2.079439E-5,8.168853E-4,6.586738E-6,1.270346E-4,6.367303E-6,1.57024E-6,1.035965E-5,3.316658E-4,3.414187E-5,4.642247E-5,1.660342E-6,4.739038E-4,1.846302E-5,8.843857E-7,9.309784E-7,2.692613E-5,5.622761E-4,0.01550925,8.133641E-4,0.007560581,2.886603E-5,6.713728E-7,5.934917E-5,1.406372E-6,3.301556E-6,1.223982E-5,0.007434812,0.0139879,9.008362,1.019429E-4,509832.5,509832.5
7.0E-4,14.96442,-1.17513E8,1076.697,1076.697,0.001525536,1.0,0.925087,1.11481E-6,0.007241875,4.128167E-5,7.031659E-4,4.445728E-6,0.003167715,2.315156E-5,1.291083E-4,8.954216E-7,0.00620781,1.385577E-5,3.863346E-5,4.323241E-4,2.297047E-5,9.282375E-5,6.675027E-7,4.886403E-6,0.007700558,4.511193E-4,7.382104E-4,5.716425E-5,2.072206E-5,8.243321E-4,6.725206E-6,1.284174E-4,6.492065E-6,1.601017E-6,1.043889E-5,3.342596E-4,3.460542E-5,4.67886E-5,1.692273E-6,4.778952E-4,1.857832E-5,9.001189E-7,9.55009E-7,2.71393E-5,5.662759E-4,0.0154752,8.196868E-4,0.007557484,2.877594E-5,6.874843E-7,5.999028E-5,1.427788E-6,3.334674E-6,1.23632E-5,0.00740975,0.0139592,9.006847,1.019439E-4,509746.7,509746.7
7.1E-4,14.96428,-1.163223E8,1076.508,1076.508,0.001525536,1.0,0.9249038,1.106685E-6,0.007312279,4.102411E-5,7.093248E-4,4.418261E-6,0.003197655,2.356735E-5,1.302043E-4,8.994865E-7,0.006261926,1.384534E-5,3.932207E-5,4.357578E-4,2.313284E-5,9.372159E-5,6.627451E-7,4.860478E-6,0.007772207,4.515903E-4,7.441007E-4,5.776927E-5,2.065083E-5,8.317076E-4,6.863883E-6,1.29792E-4,6.617041E-6,1.631843E-6,1.051717E-5,3.368218E-4,3.506536E-5,4.715001E-5,1.724238E-6,4.818439E-4,1.869206E-5,9.158369E-7,9.792063E-7,2.734994E-5,5.702194E-4,0.01544144,8.259315E-4,0.007554415,2.86868E-5,7.036609E-7,6.06254E-5,1.449163E-6,3.367324E-6,1.248523E-5,0.007384956,0.01393076,9.005346,1.019448E-4,509661.8,509661.8
7.2E-4,14.96415,-1.151549E8,1076.32,1076.32,0.001525536,1.0,0.9247221,1.098699E-6,0.007382149,4.077058E-5,7.154266E-4,4.391227E-6,0.003227356,2.398335E-5,1.312903E-4,9.034684E-7,0.006315532,1.383496E-5,4.001031E-5,4.391515E-4,2.329307E-5,9.461256E-5,6.580657E-7,4.834934E-6,0.007843231,4.520238E-4,7.499234E-4,5.836994E-5,2.058066E-5,8.390132E-4,7.002754E-6,1.311586E-4,6.742222E-6,1.662715E-6,1.05945E-5,3.39353E-4,3.55217E-5,4.750683E-5,1.756235E-6,4.857507E-4,1.88043E-5,9.315387E-7,1.003566E-6,2.755808E-5,5.74108E-4,0.01540799,8.320998E-4,0.007551374,2.859863E-5,7.199E-7,6.125463E-5,1.470496E-6,3.399515E-6,1.260594E-5,0.007360424,0.01390258,9.003859,1.019457E-4,509577.6,509577.7
7.3E-4,14.96401,-1.140101E8,1076.135,1076.135,0.001525536,1.0,0.9245419,1.090849E-6,0.007451495,4.052097E-5,7.214724E-4,4.364617E-6,0.003256821,2.439954E-5,1.323663E-4,9.073695E-7,0.006368636,1.382462E-5,4.069814E-5,4.425058E-4,2.345122E-5,9.549677E-5,6.534624E-7,4.809763E-6,0.007913641,4.524211E-4,7.556797E-4,5.896632E-5,2.051152E-5,8.462501E-4,7.141805E-6,1.325172E-4,6.867596E-6,1.69363E-6,1.06709E-5,3.418538E-4,3.597446E-5,4.785913E-5,1.788261E-6,4.896165E-4,1.891507E-5,9.472238E-7,1.028085E-6,2.77638E-5,5.779427E-4,0.01537483,8.38193E-4,0.007548359,2.85114E-5,7.361992E-7,6.187809E-5,1.491786E-6,3.431257E-6,1.272537E-5,0.007336149,0.01387466,9.002386,1.019466E-4,509494.3,509494.3
7.4E-4,14.96388,-1.128872E8,1075.951,1075.951,0.001525536,1.0,0.9243633,1.083129E-6,0.007520325,4.027517E-5,7.274633E-4,4.338418E-6,0.003286056,2.481588E-5,1.334326E-4,9.111917E-7,0.006421248,1.381432E-5,4.138552E-5,4.458216E-4,2.360732E-5,9.637435E-5,6.489333E-7,4.784955E-6,0.007983446,4.527838E-4,7.61371E-4,5.955848E-5,2.044339E-5,8.534196E-4,7.281021E-6,1.33868E-4,6.993154E-6,1.724586E-6,1.074639E-5,3.443249E-4,3.642368E-5,4.820701E-5,1.820313E-6,4.934421E-4,1.902441E-5,9.628914E-7,1.05276E-6,2.796712E-5,5.817248E-4,0.01534195,8.442129E-4,0.007545371,2.84251E-5,7.525564E-7,6.249587E-5,1.513032E-6,3.46256E-6,1.284352E-5,0.007312127,0.01384698,9.000927,1.019475E-4,509411.7,509411.7
7.5E-4,14.96375,-1.117856E8,1075.769,1075.769,0.001525536,1.0,0.9241862,1.075538E-6,0.007588648,4.00331E-5,7.334002E-4,4.31262E-6,0.003315064,2.523234E-5,1.344895E-4,9.149372E-7,0.006473377,1.380406E-5,4.207239E-5,4.490994E-4,2.376143E-5,9.724538E-5,6.444764E-7,4.760501E-6,0.008052657,4.531133E-4,7.669984E-4,6.014649E-5,2.037624E-5,8.605229E-4,7.420389E-6,1.352111E-4,7.118886E-6,1.75558E-6,1.082099E-5,3.467669E-4,3.686938E-5,4.855057E-5,1.852388E-6,4.972281E-4,1.913237E-5,9.785408E-7,1.077585E-6,2.81681E-5,5.854553E-4,0.01530936,8.501607E-4,0.007542408,2.833971E-5,7.68969E-7,6.310806E-5,1.534233E-6,3.493432E-6,1.296043E-5,0.007288353,0.01381955,8.999481,1.019484E-4,509329.8,509329.9
7.6E-4,14.96363,-1.107047E8,1075.589,1075.589,0.001525536,1.0,0.9240106,1.068071E-6,0.007656472,3.979466E-5,7.392841E-4,4.287214E-6,0.003343848,2.56489E-5,1.35537E-4,9.186079E-7,0.006525031,1.379385E-5,4.275872E-5,4.523402E-4,2.391359E-5,9.810999E-5,6.400899E-7,4.736393E-6,0.008121284,4.534109E-4,7.725633E-4,6.073039E-5,2.031004E-5,8.675612E-4,7.559896E-6,1.365466E-4,7.244783E-6,1.786611E-6,1.089472E-5,3.491803E-4,3.731157E-5,4.88899E-5,1.884485E-6,5.009753E-4,1.923898E-5,9.941713E-7,1.102559E-6,2.836677E-5,5.891352E-4,0.01527704,8.560379E-4,0.007539471,2.825523E-5,7.854351E-7,6.371478E-5,1.555388E-6,3.523882E-6,1.307613E-5,0.007264822,0.01379237,8.998048,1.019493E-4,509248.8,509248.8
7.7E-4,14.96351,-1.096438E8,1075.41,1075.41,0.001525536,1.0,0.9238364,1.060725E-6,0.007723805,3.955976E-5,7.45116E-4,4.262188E-6,0.003372413,2.606554E-5,1.365753E-4,9.222057E-7,0.006576219,1.378368E-5,4.344447E-5,4.555444E-4,2.406383E-5,9.896827E-5,6.357721E-7,4.712622E-6,0.008189335,4.536778E-4,7.780668E-4,6.131027E-5,2.024477E-5,8.745357E-4,7.699528E-6,1.378745E-4,7.370835E-6,1.817675E-6,1.096759E-5,3.515656E-4,3.775029E-5,4.922509E-5,1.916601E-6,5.046845E-4,1.934428E-5,1.009782E-6,1.127676E-6,2.85632E-5,5.927657E-4,0.015245,8.618459E-4,0.007536559,2.817163E-5,8.019524E-7,6.431611E-5,1.576497E-6,3.55392E-6,1.319062E-5,0.007241529,0.01376542,8.996628,1.019501E-4,509168.4,509168.4
7.8E-4,14.96339,-1.086025E8,1075.233,1075.233,0.001525536,1.0,0.9236636,1.053497E-6,0.007790656,3.932831E-5,7.50897E-4,4.237535E-6,0.003400762,2.648224E-5,1.376048E-4,9.257324E-7,0.006626949,1.377355E-5,4.412959E-5,4.587129E-4,2.421221E-5,9.982031E-5,6.315212E-7,4.68918E-6,0.00825682,4.539154E-4,7.8351E-4,6.188617E-5,2.018041E-5,8.814475E-4,7.839274E-6,1.391951E-4,7.497035E-6,1.848771E-6,1.103963E-5,3.539235E-4,3.818556E-5,4.955621E-5,1.948733E-6,5.083562E-4,1.944831E-5,1.025374E-6,1.152935E-6,2.875741E-5,5.963477E-4,0.01521323,8.67586E-4,0.007533672,2.808891E-5,8.18519E-7,6.491214E-5,1.597558E-6,3.583553E-6,1.330394E-5,0.00721847,0.0137387,8.99522,1.019509E-4,509088.7,509088.8
7.9E-4,14.96327,-1.075801E8,1075.058,1075.058,0.001525536,1.0,0.9234923,1.046384E-6,0.007857031,3.910023E-5,7.566277E-4,4.213245E-6,0.003428899,2.689896E-5,1.386254E-4,9.291897E-7,0.006677229,1.376347E-5,4.481406E-5,4.618463E-4,2.435875E-5,1.006662E-4,6.273356E-7,4.666061E-6,0.008323748,4.541247E-4,7.888942E-4,6.245815E-5,2.011693E-5,8.882977E-4,7.979123E-6,1.405084E-4,7.623372E-6,1.879896E-6,1.111084E-5,3.562545E-4,3.861742E-5,4.988335E-5,1.980879E-6,5.119913E-4,1.955109E-5,1.040944E-6,1.178331E-6,2.894944E-5,5.998822E-4,0.01518171,8.732595E-4,0.007530809,2.800706E-5,8.351329E-7,6.550296E-5,1.618571E-6,3.61279E-6,1.34161E-5,0.007195641,0.01371221,8.993826,1.019517E-4,509009.8,509009.8
8.0E-4,14.96315,-1.065762E8,1074.884,1074.884,0.001525536,1.0,0.9233223,1.039383E-6,0.007922939,3.887544E-5,7.623093E-4,4.189308E-6,0.003456827,2.731568E-5,1.396375E-4,9.325794E-7,0.006727067,1.375344E-5,4.549783E-5,4.649451E-4,2.450349E-5,1.015061E-4,6.232135E-7,4.643256E-6,0.008390128,4.543069E-4,7.942204E-4,6.302627E-5,2.005432E-5,8.950874E-4,8.119062E-6,1.418146E-4,7.749841E-6,1.911049E-6,1.118125E-5,3.58559E-4,3.904587E-5,5.02066E-5,2.013038E-6,5.155903E-4,1.965267E-5,1.056494E-6,1.203861E-6,2.913935E-5,6.033702E-4,0.01515046,8.788675E-4,0.00752797,2.792604E-5,8.517921E-7,6.608866E-5,1.639535E-6,3.641639E-6,1.352713E-5,0.007173037,0.01368595,8.992443,1.019525E-4,508931.5,508931.6
8.1E-4,14.96304,-1.055902E8,1074.712,1074.712,0.001525536,1.0,0.9231537,1.032491E-6,0.007988386,3.865386E-5,7.679425E-4,4.165717E-6,0.00348455,2.77324E-5,1.406411E-4,9.359031E-7,0.00677647,1.374345E-5,4.618087E-5,4.680101E-4,2.464648E-5,1.0234E-4,6.191537E-7,4.620758E-6,0.008455969,4.54463E-4,7.994896E-4,6.359058E-5,1.999254E-5,9.018176E-4,8.259082E-6,1.431136E-4,7.876432E-6,1.942228E-6,1.125088E-5,3.608375E-4,3.947096E-5,5.052602E-5,2.045206E-6,5.191539E-4,1.975308E-5,1.072022E-6,1.229522E-6,2.932716E-5,6.068126E-4,0.01511946,8.844115E-4,0.007525154,2.784587E-5,8.684948E-7,6.666933E-5,1.660449E-6,3.670107E-6,1.363704E-5,0.007150656,0.01365991,8.991072,1.019533E-4,508854.0,508854.0
8.2E-4,14.96293,-1.046217E8,1074.542,1074.542,0.001525536,1.0,0.9229864,1.025706E-6,0.008053381,3.843541E-5,7.735281E-4,4.142464E-6,0.00351207,2.814907E-5,1.416364E-4,9.391623E-7,0.006825445,1.373351E-5,4.686316E-5,4.710418E-4,2.478774E-5,1.031681E-4,6.151545E-7,4.598561E-6,0.008521278,4.545941E-4,8.047029E-4,6.415114E-5,1.993158E-5,9.084893E-4,8.399171E-6,1.444056E-4,8.003138E-6,1.973429E-6,1.131972E-5,3.630906E-4,3.989272E-5,5.084169E-5,2.077383E-6,5.226827E-4,1.985233E-5,1.087528E-6,1.25531E-6,2.951292E-5,6.102102E-4,0.01508872,8.898925E-4,0.007522361,2.776651E-5,8.852393E-7,6.724505E-5,1.681313E-6,3.698202E-6,1.374586E-5,0.007128491,0.01363408,8.989713,1.01954E-4,508777.1,508777.1
8.3E-4,14.96282,-1.036702E8,1074.373,1074.373,0.001525536,1.0,0.9228204,1.019025E-6,0.008117929,3.822003E-5,7.79067E-4,4.11954E-6,0.003539392,2.85657E-5,1.426236E-4,9.423586E-7,0.006874,1.372361E-5,4.754466E-5,4.740408E-4,2.492732E-5,1.039904E-4,6.112144E-7,4.576657E-6,0.008586064,4.547011E-4,8.098613E-4,6.4708E-5,1.987142E-5,9.151035E-4,8.53932E-6,1.456908E-4,8.129952E-6,2.004653E-6,1.138781E-5,3.653187E-4,4.031116E-5,5.115369E-5,2.109566E-6,5.261773E-4,1.995048E-5,1.103012E-6,1.281224E-6,2.969666E-5,6.13564E-4,0.01505822,8.953116E-4,0.00751959,2.768795E-5,9.020239E-7,6.781589E-5,1.702126E-6,3.725932E-6,1.38536E-5,0.00710654,0.01360847,8.988366,1.019548E-4,508700.8,508700.8
8.4E-4,14.96271,-1.027352E8,1074.206,1074.206,0.001525536,1.0,0.9226557,1.012445E-6,0.008182037,3.800764E-5,7.8456E-4,4.096938E-6,0.003566518,2.898225E-5,1.436028E-4,9.454933E-7,0.006922142,1.371376E-5,4.822534E-5,4.770076E-4,2.506524E-5,1.048071E-4,6.073323E-7,4.555041E-6,0.008650334,4.547851E-4,8.149659E-4,6.52612E-5,1.981204E-5,9.216612E-4,8.67952E-6,1.469691E-4,8.256867E-6,2.035896E-6,1.145516E-5,3.675223E-4,4.072632E-5,5.146208E-5,2.141753E-6,5.296383E-4,2.004753E-5,1.118474E-6,1.307259E-6,2.987841E-5,6.168748E-4,0.01502796,9.006701E-4,0.007516842,2.761019E-5,9.188468E-7,6.838194E-5,1.722888E-6,3.753303E-6,1.396029E-5,0.0070848,0.01358307,8.98703,1.019555E-4,508625.2,508625.2
