Time_Soln#12 (sec),Volume_Soln#12 (cm3),Volumetric_heat_production_rate_Soln#12 (erg/cm3-sec),Surface_temperature_Soln#12 (K),Temperature_Soln#12 (K),Mass_Soln#12 (g),Pressure_Soln#12 (atm),Mole_fraction_H2_Soln#12 (),Mole_fraction_H_Soln#12 (),Mole_fraction_CH4_Soln#12 (),Mole_fraction_CH3_Soln#12 (),Mole_fraction_C2H6_Soln#12 (),Mole_fraction_C2H5_Soln#12 (),Mole_fraction_C2H4_Soln#12 (),Mole_fraction_C2H2_Soln#12 (),Mole_fraction_C3H8_Soln#12 (),Mole_fraction_C3H6_Soln#12 (),Mole_fraction_C3H5-A_Soln#12 (),Mole_fraction_C3H4-P_Soln#12 (),Mole_fraction_C3H4-A_Soln#12 (),Mole_fraction_C3H3_Soln#12 (),Mole_fraction_NC4H10_Soln#12 (),Mole_fraction_IC4H10_Soln#12 (),Mole_fraction_IC4H9_Soln#12 (),Mole_fraction_TC4H9_Soln#12 (),Mole_fraction_IC4H8_Soln#12 (),Mole_fraction_IC4H7_Soln#12 (),Mole_fraction_C4H8-1_Soln#12 (),Mole_fraction_C4H8-2_Soln#12 (),Mole_fraction_C4H71-3_Soln#12 (),Mole_fraction_C4H6_Soln#12 (),Mole_fraction_C4H4_Soln#12 (),Mole_fraction_C4H2_Soln#12 (),Mole_fraction_C6H6_Soln#12 (),Mole_fraction_FULVENE_Soln#12 (),Mole_fraction_C5H6_Soln#12 (),Mole_fraction_C5H5_Soln#12 (),Mole_fraction_MCPTD_Soln#12 (),Mole_fraction_C10H8_Soln#12 (),Mole_fraction_NEOC5H12_Soln#12 (),Mole_fraction_NC5H10_Soln#12 (),Mole_fraction_B1M2_Soln#12 (),Mole_fraction_LC5H8_Soln#12 (),Mole_fraction_NC7H14_Soln#12 (),Mole_fraction_IC8H16_Soln#12 (),Mole_fraction_DIMEPTD_Soln#12 (),Mole_fraction_C7H8_Soln#12 (),Mole_fraction_C7H7_Soln#12 (),Mole_fraction_C6H5C2H_Soln#12 (),Mole_fraction_C6H5C2H3_Soln#12 (),Mole_fraction_C6H5C2H5_Soln#12 (),Mole_fraction_INDENE_Soln#12 (),Mole_fraction_C12H8_Soln#12 (),Mole_fraction_C14H10_Soln#12 (),Mole_fraction_BIN1B_Soln#12 (),Mole_fraction_NC10H20_Soln#12 (),Mole_fraction_IC12H26_Soln#12 (),Molecular_weight_Soln#12 (g/mole),Mass_density_Soln#12 (g/cm3),Unburned_hydrocarbons_Soln#12 (ppm),Volatile_organic_compounds_Soln#12 (ppm)
4.226263E-6,14.98824,-1.490872E10,1420.121,1420.121,0.001082639,1.0,0.8637976,2.106779E-4,0.02053295,0.003853749,0.00802627,9.861541E-5,0.01308479,5.776632E-4,7.034415E-4,0.02837965,3.442034E-4,4.74588E-4,0.00256928,6.854332E-5,1.042813E-4,5.063087E-4,5.302203E-5,8.30427E-5,0.02033845,0.007476176,0.002349231,1.857304E-4,5.161508E-5,0.00268788,1.010536E-4,3.794343E-7,4.118549E-4,2.47956E-6,6.36614E-5,1.227878E-5,9.841765E-5,6.914222E-8,3.585978E-4,5.90211E-4,3.831017E-4,0.001049774,7.722398E-4,0.007437913,0.001675175,0.006643763,2.513835E-4,3.00777E-8,3.066575E-6,9.202131E-5,4.187663E-7,1.003039E-8,1.702293E-7,2.819811E-12,0.002523615,5.815167E-4,8.417366,7.223252E-5,476384.8,476384.8
4.274864E-6,14.98961,-1.474179E10,1419.966,1419.966,0.001082639,1.0,0.8635808,2.085664E-4,0.02064548,0.003817381,0.00804757,9.788874E-5,0.0131557,5.827818E-4,7.054999E-4,0.02842642,3.442642E-4,4.796497E-4,0.002590204,6.887012E-5,1.044022E-4,5.060378E-4,5.217503E-5,8.175983E-5,0.02037166,0.007486482,0.00235696,1.86521E-4,5.126884E-5,0.002697348,1.025376E-4,3.87214E-7,4.143173E-4,2.519827E-6,6.439526E-5,1.250119E-5,9.934446E-5,7.054764E-8,3.582525E-4,5.899261E-4,3.856556E-4,0.001052209,7.716662E-4,0.007378152,0.001675725,0.006640632,2.511618E-4,3.073278E-8,3.110665E-6,9.265159E-5,4.245851E-7,1.03365E-8,1.710741E-7,2.86003E-12,0.002502558,5.671077E-4,8.415684,7.222595E-5,476289.6,476289.6
4.412611E-6,14.99335,-1.428541E10,1419.537,1419.537,0.001082639,1.0,0.8629807,2.028209E-4,0.02095806,0.003718114,0.008105517,9.588993E-5,0.01335307,5.97141E-4,7.111183E-4,0.02855409,3.444257E-4,4.9392E-4,0.002649113,6.976302E-5,1.047216E-4,5.052281E-4,4.98857E-5,7.828855E-5,0.02046242,0.007513305,0.002378205,1.887017E-4,5.031648E-5,0.002723566,1.067439E-4,4.094838E-7,4.211774E-4,2.634294E-6,6.647188E-5,1.313648E-5,1.019327E-4,7.457808E-8,3.572324E-4,5.889989E-4,3.927207E-4,0.001058862,7.699288E-4,0.007212505,0.001676916,0.006631973,2.505304E-4,3.261489E-8,3.235071E-6,9.440075E-5,4.410938E-7,1.123204E-8,1.734184E-7,2.973599E-12,0.002444541,5.284188E-4,8.41104,7.220791E-5,476026.8,476026.8
4.448857E-6,14.99431,-1.416927E10,1419.427,1419.427,0.001082639,1.0,0.8628263,2.013657E-4,0.02103877,0.003692903,0.00812019,9.537856E-5,0.01340414,6.008835E-4,7.125453E-4,0.02858652,3.444656E-4,4.976567E-4,0.002664518,6.999001E-5,1.048002E-4,5.050052E-4,4.930958E-5,7.741408E-5,0.02048551,0.007519789,0.002383637,1.892611E-4,5.007283E-5,0.002730317,1.078507E-4,4.153972E-7,4.229539E-4,2.664494E-6,6.701754E-5,1.330483E-5,1.026043E-4,7.565017E-8,3.569544E-4,5.887265E-4,3.945377E-4,0.001060553,7.694455E-4,0.00716982,0.001677142,0.006629746,2.503636E-4,3.311641E-8,3.267668E-6,9.485203E-5,4.454421E-7,1.147467E-8,1.740234E-7,3.003379E-12,0.002429673,5.187466E-4,8.409847,7.22033E-5,475959.3,475959.3
4.548799E-6,14.99689,-1.385705E10,1419.126,1419.126,0.001082639,1.0,0.8624075,1.974684E-4,0.02125817,0.003625242,0.008159481,9.399861E-5,0.01354314,6.111273E-4,7.163751E-4,0.02867354,3.445698E-4,5.079217E-4,0.002706787,7.059962E-5,1.05006E-4,5.043715E-4,4.777402E-5,7.508146E-5,0.02054753,0.007536485,0.002398288,1.907738E-4,4.941531E-5,0.002748623,1.109022E-4,4.318137E-7,4.277931E-4,2.747925E-6,6.852056E-5,1.377144E-5,1.04436E-4,7.863061E-8,3.561694E-4,5.879184E-4,3.994604E-4,0.001065096,7.680607E-4,0.007053996,0.001677589,0.006623712,2.49903E-4,3.45126E-8,3.357247E-6,9.607777E-5,4.574404E-7,1.21587E-8,1.756667E-7,3.08528E-12,0.002389492,4.931029E-4,8.40662,7.219089E-5,475776.6,475776.6
4.571463E-6,14.99746,-1.378784E10,1419.059,1419.059,0.001082639,1.0,0.862314,1.966074E-4,0.02130729,0.003610267,0.00816816,9.369166E-5,0.0135743,6.134352E-4,7.172227E-4,0.0286928,3.445924E-4,5.102419E-4,0.00271633,7.073462E-5,1.050505E-4,5.04224E-4,4.743624E-5,7.456799E-5,0.02056127,0.007540035,0.002401546,1.91111E-4,4.926906E-5,0.002752713,1.115941E-4,4.355588E-7,4.288786E-4,2.766875E-6,6.88611E-5,1.387773E-5,1.048473E-4,7.93114E-8,3.559877E-4,5.877239E-4,4.005591E-4,0.001066102,7.677365E-4,0.007028106,0.001677656,0.006622365,2.497985E-4,3.483191E-8,3.3775E-6,9.635202E-5,4.60163E-7,1.231689E-8,1.760344E-7,3.103809E-12,0.002380543,4.874898E-4,8.405901,7.218813E-5,475735.9,475735.9
4.606848E-6,14.99835,-1.368091E10,1418.954,1418.954,0.001082639,1.0,0.862169,1.952796E-4,0.02138353,0.003587153,0.008181544,9.32168E-5,0.01362269,6.170273E-4,7.18531E-4,0.02872253,3.446267E-4,5.138586E-4,0.0027312,7.094307E-5,1.051184E-4,5.039911E-4,4.691642E-5,7.377752E-5,0.02058249,0.007545406,0.002406584,1.916331E-4,4.904278E-5,0.002759054,1.126743E-4,4.414225E-7,4.305647E-4,2.796485E-6,6.939258E-5,1.404404E-5,1.054865E-4,8.037796E-8,3.557016E-4,5.874121E-4,4.022617E-4,0.001067656,7.672231E-4,0.00698796,0.001677735,0.006620277,2.496352E-4,3.533247E-8,3.409074E-6,9.677747E-5,4.644153E-7,1.256619E-8,1.76605E-7,3.132708E-12,0.00236669,4.788721E-4,8.404786,7.218387E-5,475672.8,475672.8
4.750507E-6,15.00184,-1.326049E10,1418.539,1418.539,0.001082639,1.0,0.8615928,1.900857E-4,0.02168745,0.003496516,0.008233887,9.134158E-5,0.01381596,6.314747E-4,7.236615E-4,0.02883911,3.447556E-4,5.284737E-4,0.002791187,7.176125E-5,1.053755E-4,5.03014E-4,4.489543E-5,7.070121E-5,0.02066583,0.007565138,0.002426466,1.937009E-4,4.81491E-5,0.002784258,1.170584E-4,4.654279E-7,4.373053E-4,2.916957E-6,7.154782E-5,1.472342E-5,1.080441E-4,8.475262E-8,3.545105E-4,5.860499E-4,4.090172E-4,0.001073754,7.650527E-4,0.006828309,0.001677757,0.006611984,2.489719E-4,3.738937E-8,3.536691E-6,9.847181E-5,4.816952E-7,1.360695E-8,1.788782E-7,3.249653E-12,0.00231187,4.456178E-4,8.400365,7.216704E-5,475422.6,475422.6
4.794301E-6,15.00288,-1.313649E10,1418.414,1418.414,0.001082639,1.0,0.8614209,1.885623E-4,0.02177839,0.003469863,0.008249238,9.07861E-5,0.01387389,6.358367E-4,7.251702E-4,0.02887339,3.447917E-4,5.329078E-4,0.002809355,7.20021E-5,1.054482E-4,5.027069E-4,4.430644E-5,6.980371E-5,0.02069038,0.007570516,0.002432351,1.943153E-4,4.788433E-5,0.002791776,1.183943E-4,4.728079E-7,4.393278E-4,2.95376E-6,7.220411E-5,1.493181E-5,1.088121E-4,8.61002E-8,3.541388E-4,5.856055E-4,4.110281E-4,0.00107555,7.643655E-4,0.006780674,0.001677674,0.006609513,2.487698E-4,3.80242E-8,3.575414E-6,9.897815E-5,4.869681E-7,1.393335E-8,1.795579E-7,3.285187E-12,0.002295596,4.360046E-4,8.39905,7.216206E-5,475348.2,475348.2
5.069679E-6,15.00908,-1.239784E10,1417.659,1417.659,0.001082639,1.0,0.8603789,1.795735E-4,0.02233287,0.003311974,0.008339795,8.745605E-5,0.01422815,6.628277E-4,7.341075E-4,0.02907644,3.449853E-4,5.605704E-4,0.002922318,7.343186E-5,1.058504E-4,5.006882E-4,4.086718E-5,6.455399E-5,0.02083626,0.007597922,0.002467586,1.980191E-4,4.629644E-5,0.002837364,1.267867E-4,5.198494E-7,4.517159E-4,3.185895E-6,7.632397E-5,1.62548E-5,1.135182E-4,9.471967E-8,3.517223E-4,5.825289E-4,4.231742E-4,0.001086199,7.598002E-4,0.006491702,0.00167627,0.00659454,2.47503E-4,4.209852E-8,3.816959E-6,1.020587E-4,5.201791E-7,1.608427E-8,1.836976E-7,3.507457E-12,0.002197649,3.80668E-4,8.391106,7.213223E-5,474898.6,474898.6
5.155372E-6,15.01092,-1.21814E10,1417.432,1417.432,0.001082639,1.0,0.8600674,1.769689E-4,0.02249964,0.003266024,0.008366032,8.647376E-5,0.01433503,6.710788E-4,7.367084E-4,0.02913552,3.45034E-4,5.691046E-4,0.002957029,7.384915E-5,1.059577E-4,5.000328E-4,3.988232E-5,6.304774E-5,0.02087887,0.007604325,0.002477962,1.991187E-4,4.582779E-5,0.00285099,1.293948E-4,5.347027E-7,4.554609E-4,3.258355E-6,7.760391E-5,1.66706E-5,1.149402E-4,9.7452E-8,3.509465E-4,5.814808E-4,4.267861E-4,0.001089303,7.583027E-4,0.006405327,0.001675549,0.006590068,2.471109E-4,4.339501E-8,3.891446E-6,1.029827E-4,5.305329E-7,1.678831E-8,1.849413E-7,3.576247E-12,0.002168622,3.650966E-4,8.388741,7.212343E-5,474764.8,474764.8
5.226845E-6,15.01241,-1.200536E10,1417.246,1417.246,0.001082639,1.0,0.8598119,1.748612E-4,0.02263675,0.003228775,0.008387261,8.567296E-5,0.01442302,6.779089E-4,7.388166E-4,0.0291834,3.450707E-4,5.76197E-4,0.002985821,7.418792E-5,1.060412E-4,4.994775E-4,3.90893E-5,6.18339E-5,0.02091346,0.007608938,0.002486414,2.000177E-4,4.544563E-5,0.002862162,1.315687E-4,5.471667E-7,4.585464E-4,3.318861E-6,7.867082E-5,1.701877E-5,1.161111E-4,9.97488E-8,3.502919E-4,5.805766E-4,4.297403E-4,0.00109182,7.570288E-4,0.006334516,0.001674853,0.006586403,2.46785E-4,4.448668E-8,3.953328E-6,1.037415E-4,5.391756E-7,1.738821E-8,1.859633E-7,3.633497E-12,0.002144908,3.526568E-4,8.386806,7.211626E-5,474655.2,474655.2
5.292946E-6,15.01376,-1.184606E10,1417.077,1417.077,0.001082639,1.0,0.8595791,1.729619E-4,0.022762,0.003195161,0.00840639,8.494677E-5,0.01450349,6.841846E-4,7.40719E-4,0.0292266,3.451014E-4,5.82736E-4,0.003012323,7.449407E-5,1.061139E-4,4.989574E-4,3.837778E-5,6.0744E-5,0.02094473,0.007612638,0.002494074,2.008349E-4,4.509898E-5,0.002872344,1.33578E-4,5.587531E-7,4.613701E-4,3.374872E-6,7.965706E-5,1.734182E-5,1.17182E-4,1.018871E-7,3.496811E-4,5.797173E-4,4.324265E-4,0.001094093,7.558318E-4,0.006269996,0.001674138,0.006583063,2.464844E-4,4.550455E-8,4.010364E-6,1.044339E-4,5.471743E-7,1.795323E-8,1.868965E-7,3.686349E-12,0.002123363,3.415729E-4,8.385045,7.210974E-5,474555.6,474555.6
5.51683E-6,15.01818,-1.133012E10,1416.518,1416.518,0.001082639,1.0,0.8588139,1.668664E-4,0.02317556,0.003086956,0.008467782,8.25856E-5,0.01476976,7.05156E-4,7.468415E-4,0.02936561,3.45183E-4,6.047433E-4,0.003101183,7.548307E-5,1.063295E-4,4.971539E-4,3.611403E-5,5.727139E-5,0.02104566,0.007621295,0.002518937,2.035063E-4,4.397122E-5,0.002905792,1.403732E-4,5.984091E-7,4.707291E-4,3.564916E-6,8.299461E-5,1.844298E-5,1.207241E-4,1.092299E-7,3.475782E-4,5.766544E-4,4.412065E-4,0.001101412,7.516545E-4,0.006058157,0.001671229,0.006572093,2.45474E-4,4.901091E-8,4.202163E-6,1.067146E-4,5.743066E-7,1.994039E-8,1.899756E-7,3.864746E-12,0.002053035,3.068388E-4,8.379277,7.208854E-5,474229.1,474229.1
5.639566E-6,15.0205,-1.10617E10,1416.223,1416.223,0.001082639,1.0,0.8584088,1.637296E-4,0.02339567,0.003031083,0.008499376,8.135189E-5,0.01491182,7.164735E-4,7.500017E-4,0.02943734,3.452136E-4,6.167198E-4,0.003149315,7.599633E-5,1.064292E-4,4.961411E-4,3.496112E-5,5.549972E-5,0.02109797,0.007623657,0.0025319,2.049112E-4,4.338151E-5,0.002923486,1.440913E-4,6.204087E-7,4.757321E-4,3.669287E-6,8.482275E-5,1.905079E-5,1.226117E-4,1.133192E-7,3.464066E-4,5.748842E-4,4.458206E-4,0.001105194,7.492928E-4,0.005946205,0.001669344,0.00656629,2.449254E-4,5.097116E-8,4.30642E-6,1.079249E-4,5.892073E-7,2.107768E-8,1.91613E-7,3.962194E-12,0.002016111,2.894816E-4,8.376235,7.207743E-5,474057.0,474057.0
5.726358E-6,15.02209,-1.087763E10,1416.017,1416.017,0.001082639,1.0,0.8581282,1.615931E-4,0.02354863,0.002992954,0.008520894,8.050409E-5,0.01501069,7.244025E-4,7.521577E-4,0.02948626,3.452294E-4,6.251526E-4,0.003183105,7.634786E-5,1.064924E-4,4.954158E-4,3.418065E-5,5.429914E-5,0.02113374,0.007624362,0.002540795,2.058804E-4,4.297605E-5,0.002935735,1.467172E-4,6.360735E-7,4.792177E-4,3.74316E-6,8.611501E-5,1.948219E-5,1.239237E-4,1.16238E-7,3.455714E-4,5.73597E-4,4.490014E-4,0.001107774,7.475953E-4,0.005868759,0.001667897,0.006562271,2.445401E-4,5.237356E-8,4.379771E-6,1.087644E-4,5.997557E-7,2.190253E-8,1.927502E-7,4.030976E-12,0.001990662,2.778709E-4,8.374133,7.206978E-5,473938.0,473938.0
5.86591E-6,15.02459,-1.059116E10,1415.695,1415.695,0.001082639,1.0,0.8576867,1.582907E-4,0.02379011,0.002933902,0.008554155,7.918146E-5,0.01516699,7.370272E-4,7.554955E-4,0.02956196,3.452449E-4,6.386508E-4,0.00323701,7.689468E-5,1.065822E-4,4.942357E-4,3.298204E-5,5.245333E-5,0.02118926,0.007623909,0.002554648,2.073988E-4,4.234313E-5,0.002954995,1.509333E-4,6.614414E-7,4.847355E-4,3.86204E-6,8.819209E-5,2.017837E-5,1.259946E-4,1.209769E-7,3.442186E-4,5.714704E-4,4.539789E-4,0.00111177,7.44823E-4,0.005747097,0.001665386,0.006555951,2.439252E-4,5.465628E-8,4.497073E-6,1.100869E-4,6.167361E-7,2.326432E-8,1.945448E-7,4.14138E-12,0.001950832,2.6027E-4,8.370835,7.205781E-5,473751.3,473751.3
5.947187E-6,15.026,-1.042944E10,1415.511,1415.511,0.001082639,1.0,0.857435,1.564397E-4,0.02392829,0.00290074,0.008572799,7.843341E-5,0.01525655,7.443107E-4,7.57369E-4,0.02960443,3.452485E-4,6.464787E-4,0.003268165,7.720324E-5,1.066281E-4,4.935411E-4,3.231438E-5,5.142407E-5,0.02122051,0.007622773,0.00256247,2.082612E-4,4.198496E-5,0.002965972,1.533852E-4,6.763174E-7,4.879011E-4,3.93133E-6,8.940153E-5,2.058516E-5,1.27179E-4,1.237629E-7,3.434259E-4,5.702014E-4,4.568018E-4,0.001114013,7.431858E-4,0.005677829,0.001663824,0.006552347,2.435698E-4,5.600166E-8,4.565033E-6,1.108421E-4,6.266373E-7,2.407781E-8,1.955713E-7,4.20559E-12,0.001928235,2.505945E-4,8.368958,7.205102E-5,473645.1,473645.1
5.987482E-6,15.02669,-1.035063E10,1415.42,1415.42,0.001082639,1.0,0.8573116,1.555407E-4,0.02399615,0.002884619,0.008581854,7.806837E-5,0.01530057,7.479033E-4,7.582795E-4,0.02962507,3.452489E-4,6.503506E-4,0.003283546,7.735368E-5,1.066492E-4,4.93195E-4,3.199122E-5,5.09256E-5,0.02123572,0.007621984,0.002566283,2.08683E-4,4.181012E-5,0.002971351,1.545997E-4,6.837191E-7,4.894579E-4,3.965693E-6,9.000105E-5,2.078716E-5,1.277604E-4,1.25151E-7,3.430318E-4,5.695645E-4,4.581813E-4,0.001115103,7.423685E-4,0.005643907,0.001663025,0.006550581,2.433944E-4,5.667291E-8,4.59863E-6,1.112126E-4,6.31549E-7,2.44866E-8,1.960753E-7,4.237401E-12,0.001917189,2.459454E-4,8.368039,7.20477E-5,473593.1,473593.1
6.008687E-6,15.02705,-1.03095E10,1415.373,1415.373,0.001082639,1.0,0.857247,1.550725E-4,0.0240317,0.002876218,0.00858657,7.78778E-5,0.01532363,7.497892E-4,7.587539E-4,0.02963582,3.452487E-4,6.523858E-4,0.003291623,7.743218E-5,1.066599E-4,4.930124E-4,3.182319E-5,5.066634E-5,0.02124365,0.007621508,0.002568272,2.089035E-4,4.171882E-5,0.002974165,1.552386E-4,6.876214E-7,4.902739E-4,3.98378E-6,9.031655E-5,2.089355E-5,1.280648E-4,1.258834E-7,3.428241E-4,5.692273E-4,4.58902E-4,0.001115671,7.419369E-4,0.005626166,0.001662597,0.006549656,2.433023E-4,5.70273E-8,4.616285E-6,1.114065E-4,6.341347E-7,2.47032E-8,1.963392E-7,4.254137E-12,0.001911417,2.435371E-4,8.367558,7.204597E-5,473565.9,473565.9
6.024149E-6,15.02732,-1.027964E10,1415.339,1415.339,0.001082639,1.0,0.8572,1.547332E-4,0.02405754,0.002870129,0.008589987,7.773949E-5,0.0153404,7.511621E-4,7.590977E-4,0.02964362,3.452483E-4,6.538688E-4,0.003297505,7.748914E-5,1.066675E-4,4.928791E-4,3.170156E-5,5.047864E-5,0.0212494,0.007621136,0.002569715,2.090636E-4,4.165256E-5,0.00297621,1.557044E-4,6.9047E-7,4.908674E-4,3.996969E-6,9.054659E-5,2.097117E-5,1.282861E-4,1.264182E-7,3.426725E-4,5.689806E-4,4.594251E-4,0.001116083,7.416216E-4,0.005613278,0.001662283,0.006548985,2.432352E-4,5.728621E-8,4.629147E-6,1.115474E-4,6.360204E-7,2.486178E-8,1.965311E-7,4.266338E-12,0.001907226,2.417977E-4,8.367209,7.204471E-5,473546.2,473546.2
6.056223E-6,15.02786,-1.021815E10,1415.268,1415.268,0.001082639,1.0,0.8571031,1.540351E-4,0.02411094,0.002857596,0.008597018,7.745441E-5,0.01537507,7.540044E-4,7.598053E-4,0.02965965,3.452472E-4,6.569423E-4,0.003309686,7.760652E-5,1.066827E-4,4.926019E-4,3.145163E-5,5.009286E-5,0.02126124,0.007620293,0.002572689,2.093939E-4,4.151595E-5,0.002980432,1.566701E-4,6.963872E-7,4.920947E-4,4.024332E-6,9.102375E-5,2.113226E-5,1.287433E-4,1.275298E-7,3.423578E-4,5.684665E-4,4.605041E-4,0.00111693,7.409659E-4,0.005586673,0.001661623,0.006547598,2.430963E-4,5.782464E-8,4.655798E-6,1.118386E-4,6.399331E-7,2.519248E-8,1.969276E-7,4.291643E-12,0.001898582,2.382344E-4,8.366489,7.204212E-5,473505.4,473505.4
6.252127E-6,15.03109,-9.853894E9,1414.844,1414.844,0.001082639,1.0,0.8565231,1.499283E-4,0.0244316,0.002783732,0.008638385,7.576269E-5,0.01558348,7.712049E-4,7.639726E-4,0.02975403,3.452279E-4,6.756375E-4,0.003383501,7.830265E-5,1.067622E-4,4.908956E-4,2.99901E-5,4.783459E-5,0.02133116,0.007613219,0.002590298,2.113623E-4,4.07048E-5,0.003005674,1.62559E-4,7.327645E-7,4.994818E-4,4.191548E-6,9.393801E-5,2.211878E-5,1.314843E-4,1.343816E-7,3.404276E-4,5.652636E-4,4.669204E-4,0.001121918,7.369164E-4,0.005427806,0.001657382,0.006539299,2.422553E-4,6.115206E-8,4.817729E-6,1.135828E-4,6.638602E-7,2.726247E-8,1.993074E-7,4.446075E-12,0.001847122,2.176862E-4,8.362188,7.202665E-5,473261.9,473261.9
6.302783E-6,15.0319,-9.762776E9,1414.737,1414.737,0.001082639,1.0,0.8563763,1.489085E-4,0.02451301,0.002765356,0.008648657,7.53387E-5,0.01563646,7.756086E-4,7.650084E-4,0.02977747,3.452194E-4,6.804503E-4,0.003402425,7.847712E-5,1.067791E-4,4.90451E-4,2.962958E-5,4.727691E-5,0.0213486,0.007610868,0.0025947,2.11858E-4,4.050134E-5,0.003012053,1.640789E-4,7.422356E-7,5.013623E-4,4.234806E-6,9.469154E-5,2.237452E-5,1.321788E-4,1.361705E-7,3.399267E-4,5.644188E-4,4.685318E-4,0.001123158,7.358578E-4,0.005387719,0.00165623,0.0065372,2.420399E-4,6.202329E-8,4.859366E-6,1.140245E-4,6.700552E-7,2.781176E-8,1.999113E-7,4.485983E-12,0.001834179,2.126971E-4,8.361102,7.202276E-5,473200.5,473200.5
6.392791E-6,15.03332,-9.603829E9,1414.549,1414.549,0.001082639,1.0,0.8561188,1.471372E-4,0.02465617,0.002733409,0.008666498,7.459848E-5,0.01572969,7.833899E-4,7.668083E-4,0.02981819,3.45201E-4,6.889809E-4,0.003435885,7.878185E-5,1.068056E-4,4.896577E-4,2.900574E-5,4.631128E-5,0.02137895,0.007606181,0.002602374,2.127255E-4,4.014599E-5,0.003023242,1.667766E-4,7.591291E-7,5.046743E-4,4.311685E-6,9.603047E-5,2.282953E-5,1.333986E-4,1.393667E-7,3.390352E-4,5.629019E-4,4.713479E-4,0.001125311,7.339662E-4,0.005317473,0.001654129,0.006533517,2.416593E-4,6.358238E-8,4.933112E-6,1.148002E-4,6.810712E-7,2.880208E-8,2.009732E-7,4.556881E-12,0.00181154,2.041425E-4,8.3592,7.201594E-5,473092.9,473092.9
6.494764E-6,15.0349,-9.428182E9,1414.34,1414.34,0.001082639,1.0,0.8558318,1.451906E-4,0.02481615,0.002698252,0.008686104,7.377937E-5,0.01583397,7.921402E-4,7.687874E-4,0.02986294,3.45175E-4,6.98614E-4,0.003473543,7.911942E-5,1.068305E-4,4.887546E-4,2.832354E-5,4.525441E-5,0.0214124,0.007600117,0.002610848,2.136889E-4,3.975252E-5,0.0030357,1.698282E-4,7.783656E-7,5.083829E-4,4.398805E-6,9.754749E-5,2.334584E-5,1.347589E-4,1.430143E-7,3.380234E-4,5.611607E-4,4.744676E-4,0.001127678,7.318082E-4,0.005239357,0.001651672,0.006529412,2.412314E-4,6.536556E-8,5.016306E-6,1.156654E-4,6.935643E-7,2.994592E-8,2.021595E-7,4.637198E-12,0.001786422,1.949042E-4,8.357085,7.200837E-5,472973.1,472973.2
6.526655E-6,15.03539,-9.374202E9,1414.275,1414.275,0.001082639,1.0,0.8557431,1.445948E-4,0.0248657,0.002687481,0.008692105,7.352744E-5,0.01586629,7.948624E-4,7.693933E-4,0.02987663,3.451658E-4,7.016198E-4,0.003485264,7.922336E-5,1.068371E-4,4.884712E-4,2.811547E-5,4.493187E-5,0.02142265,0.007598057,0.00261345,2.13986E-4,3.963145E-5,0.003039549,1.707815E-4,7.844032E-7,5.095331E-4,4.426056E-6,9.802196E-5,2.350748E-5,1.351795E-4,1.44161E-7,3.377066E-4,5.606113E-4,4.754278E-4,0.001128403,7.311301E-4,0.005215249,0.001650887,0.006528143,2.410983E-4,6.592701E-8,5.042246E-6,1.15933E-4,6.974743E-7,3.030853E-8,2.025268E-7,4.662319E-12,0.001778683,1.921121E-4,8.356432,7.200604E-5,472936.2,472936.2
6.714721E-6,15.0382,-9.064521E9,1413.901,1413.901,0.001082639,1.0,0.8552293,1.411974E-4,0.02515352,0.002625976,0.00872632,7.20801E-5,0.01605419,8.107844E-4,7.728495E-4,0.02995469,3.451012E-4,7.192817E-4,0.003553863,7.982193E-5,1.068664E-4,4.867929E-4,2.693549E-5,4.310102E-5,0.02148133,0.007584436,0.002628357,2.156994E-4,3.89354E-5,0.003061813,1.763932E-4,8.202044E-7,5.162295E-4,4.586778E-6,1.008204E-4,2.446203E-5,1.376161E-4,1.509775E-7,3.358365E-4,5.573294E-4,4.809489E-4,0.001132531,7.271048E-4,0.005076009,0.001646111,0.006520795,2.403206E-4,6.927308E-8,5.194494E-6,1.174838E-4,7.205588E-7,3.249263E-8,2.046601E-7,4.810509E-12,0.001734087,1.765069E-4,8.352658,7.199257E-5,472722.6,472722.6
6.855031E-6,15.04024,-8.842771E9,1413.63,1413.63,0.001082639,1.0,0.8548561,1.387869E-4,0.02536349,0.002582244,0.008750593,7.104165E-5,0.01619146,8.225194E-4,7.753023E-4,0.03001002,3.45042E-4,7.323892E-4,0.003604459,8.025349E-5,1.068778E-4,4.855336E-4,2.610514E-5,4.181082E-5,0.02152315,0.007572691,0.002639005,2.16936E-4,3.843542E-5,0.003077954,1.805681E-4,8.471323E-7,5.211307E-4,4.706707E-6,1.029088E-4,2.517542E-5,1.393853E-4,1.561243E-7,3.3444E-4,5.548371E-4,4.849135E-4,0.001135458,7.240749E-4,0.004975329,0.001642393,0.006515459,2.397484E-4,7.18091E-8,5.307283E-6,1.186113E-4,7.378121E-7,3.41736E-8,2.062158E-7,4.921176E-12,0.001701949,1.657725E-4,8.349926,7.198283E-5,472568.0,472568.0
