Time_Soln#5 (sec),Volume_Soln#5 (cm3),Volumetric_heat_production_rate_Soln#5 (erg/cm3-sec),Surface_temperature_Soln#5 (K),Temperature_Soln#5 (K),Mass_Soln#5 (g),Pressure_Soln#5 (atm),Mole_fraction_H2_Soln#5 (),Mole_fraction_H_Soln#5 (),Mole_fraction_CH4_Soln#5 (),Mole_fraction_CH3_Soln#5 (),Mole_fraction_C2H6_Soln#5 (),Mole_fraction_C2H5_Soln#5 (),Mole_fraction_C2H4_Soln#5 (),Mole_fraction_C2H2_Soln#5 (),Mole_fraction_C3H8_Soln#5 (),Mole_fraction_C3H6_Soln#5 (),Mole_fraction_C3H5-A_Soln#5 (),Mole_fraction_C3H4-P_Soln#5 (),Mole_fraction_C3H4-A_Soln#5 (),Mole_fraction_NC4H10_Soln#5 (),Mole_fraction_IC4H10_Soln#5 (),Mole_fraction_TC4H9_Soln#5 (),Mole_fraction_IC4H8_Soln#5 (),Mole_fraction_IC4H7_Soln#5 (),Mole_fraction_C4H8-1_Soln#5 (),Mole_fraction_C4H8-2_Soln#5 (),Mole_fraction_C4H71-3_Soln#5 (),Mole_fraction_C4H6_Soln#5 (),Mole_fraction_C4H4_Soln#5 (),Mole_fraction_C6H6_Soln#5 (),Mole_fraction_FULVENE_Soln#5 (),Mole_fraction_C5H6_Soln#5 (),Mole_fraction_MCPTD_Soln#5 (),Mole_fraction_C10H8_Soln#5 (),Mole_fraction_NEOC5H12_Soln#5 (),Mole_fraction_NC5H10_Soln#5 (),Mole_fraction_B1M2_Soln#5 (),Mole_fraction_B1M3_Soln#5 (),Mole_fraction_B2M2_Soln#5 (),Mole_fraction_LC5H8_Soln#5 (),Mole_fraction_DIALLYL_Soln#5 (),Mole_fraction_CYC6H8_Soln#5 (),Mole_fraction_CYC6H10_Soln#5 (),Mole_fraction_NC6H12_Soln#5 (),Mole_fraction_NC7H14_Soln#5 (),Mole_fraction_IC8H16_Soln#5 (),Mole_fraction_DIMEPTD_Soln#5 (),Mole_fraction_C7H8_Soln#5 (),Mole_fraction_C7H7_Soln#5 (),Mole_fraction_C6H5C2H3_Soln#5 (),Mole_fraction_C6H5C2H5_Soln#5 (),Mole_fraction_XYLENE_Soln#5 (),Mole_fraction_INDENE_Soln#5 (),Mole_fraction_NPBENZ_Soln#5 (),Mole_fraction_NC10H20_Soln#5 (),Mole_fraction_IC12H26_Soln#5 (),Molecular_weight_Soln#5 (g/mole),Mass_density_Soln#5 (g/cm3),Unburned_hydrocarbons_Soln#5 (ppm),Volatile_organic_compounds_Soln#5 (ppm)
0.042,15.45172,1855260.0,1114.878,1114.878,0.001398408,1.0,0.8029219,1.116679E-7,0.07575266,2.737306E-6,0.004822884,3.634067E-7,0.03793895,0.001843905,9.784137E-4,0.02731603,1.883988E-5,0.001208811,9.866915E-4,3.863178E-5,2.638474E-4,5.126245E-8,0.02853547,8.766188E-5,9.91481E-4,2.218893E-4,1.823412E-6,0.004378744,6.032062E-4,0.002103661,3.968183E-5,0.001005089,1.97846E-5,9.78231E-6,3.175863E-5,1.457295E-4,1.027122E-4,1.462571E-5,5.45108E-5,8.276813E-4,1.491538E-5,8.863144E-6,3.526397E-5,9.484134E-6,1.035324E-4,2.89395E-6,3.679613E-4,0.005706654,7.026469E-6,1.016691E-4,2.442166E-4,2.869663E-5,1.682178E-5,1.119392E-5,1.134341E-5,2.223052E-7,8.279437,9.050144E-5,468578.6,468578.7
0.043,15.45757,1854736.0,1115.221,1115.221,0.001398408,1.0,0.8024614,1.113974E-7,0.07618119,2.7171E-6,0.004843256,3.617735E-7,0.03819944,0.001861594,9.815307E-4,0.02724551,1.870005E-5,0.001211526,9.810791E-4,3.8145E-5,2.60695E-4,5.047949E-8,0.02838745,8.685052E-5,9.695885E-4,2.194595E-4,1.79982E-6,0.004375612,6.071398E-4,0.002118902,4.016302E-5,0.001017567,1.934358E-5,1.002018E-5,3.129521E-5,1.40331E-4,1.012624E-4,1.397794E-5,5.439661E-5,8.152148E-4,1.456377E-5,8.7409E-6,3.455896E-5,8.98335E-6,9.860972E-5,2.347234E-6,3.557007E-4,0.005701034,6.9946E-6,1.028033E-4,2.413353E-4,2.867313E-5,1.710325E-5,1.085419E-5,1.016406E-5,1.69437E-7,8.278851,9.046718E-5,468545.4,468545.5
0.044,15.4634,1854049.0,1115.564,1115.564,0.001398408,1.0,0.8020052,1.111584E-7,0.07660668,2.697859E-6,0.004863458,3.602752E-7,0.03845797,0.00187917,9.84557E-4,0.02717414,1.856347E-5,0.00121412,9.7565E-4,3.76618E-5,2.5757E-4,4.973362E-8,0.02824022,8.607439E-5,9.482341E-4,2.170316E-4,1.77705E-6,0.004372029,6.110133E-4,0.002134036,4.063257E-5,0.001029861,1.891994E-5,1.025889E-5,3.083496E-5,1.351715E-4,9.985207E-5,1.336613E-5,5.427629E-5,8.028682E-4,1.422391E-5,8.624682E-6,3.387783E-5,8.505556E-6,9.389401E-5,1.90029E-6,3.4382E-4,0.005695443,6.964285E-6,1.039215E-4,2.384638E-4,2.864868E-5,1.738459E-5,1.05263E-5,9.100997E-6,1.287827E-7,8.27828,9.04331E-5,468513.1,468513.1
0.045,15.46919,1853214.0,1115.907,1115.907,0.001398408,1.0,0.801553,1.109481E-7,0.07702927,2.679495E-6,0.0048835,3.589019E-7,0.03871463,0.001896636,9.874938E-4,0.02710195,1.843005E-5,0.001216601,9.703987E-4,3.718215E-5,2.544721E-4,4.902055E-8,0.02809376,8.532979E-5,9.274089E-4,2.146076E-4,1.755039E-6,0.004368013,6.148289E-4,0.00214907,4.109076E-5,0.001041976,1.851235E-5,1.049847E-5,3.037788E-5,1.302421E-4,9.847928E-5,1.278824E-5,5.415005E-5,7.906419E-4,1.389533E-5,8.514051E-6,3.321948E-5,8.049972E-6,8.937758E-5,1.535631E-6,3.323064E-4,0.005689878,6.935381E-6,1.050239E-4,2.356026E-4,2.862332E-5,1.766585E-5,1.020994E-5,8.143323E-6,9.761005E-8,8.277723,9.039921E-5,468481.7,468481.7
0.04508864,15.46971,1853117.0,1115.938,1115.938,0.001398408,1.0,0.8015131,1.109306E-7,0.0770666,2.677907E-6,0.004885269,3.587856E-7,0.0387373,0.001898179,9.877499E-4,0.02709551,1.841837E-5,0.001216816,9.699416E-4,3.71398E-5,2.541988E-4,4.895871E-8,0.02808081,8.52652E-5,9.255881E-4,2.14393E-4,1.753123E-6,0.004367637,6.151644E-4,0.002150398,4.113084E-5,0.001043042,1.847696E-5,1.051975E-5,3.033752E-5,1.29816E-4,9.835935E-5,1.273859E-5,5.413858E-5,7.89564E-4,1.386674E-5,8.5045E-6,3.316219E-5,8.010635E-6,8.898661E-5,1.506768E-6,3.313032E-4,0.005689385,6.932883E-6,1.051208E-4,2.353495E-4,2.862102E-5,1.769078E-5,1.018244E-5,8.06318E-6,9.522841E-8,8.277675,9.039622E-5,468478.9,468478.9
0.04553652,15.47229,1852692.0,1116.092,1116.092,0.001398408,1.0,0.801312,1.108463E-7,0.07725486,2.669975E-6,0.00489419,3.582134E-7,0.0388516,0.001905964,9.89033E-4,0.02706289,1.835975E-5,0.001217887,9.676525E-4,3.692626E-5,2.528211E-4,4.865023E-8,0.02801549,8.494218E-5,9.164506E-4,2.133094E-4,1.743525E-6,0.004365686,6.168529E-4,0.002157097,4.133201E-5,0.001048405,1.829987E-5,1.062738E-5,3.013395E-5,1.276893E-4,9.775761E-5,1.249151E-5,5.407995E-5,7.84132E-4,1.372355E-5,8.456854E-6,3.287528E-5,7.814429E-6,8.703399E-5,1.368721E-6,3.262763E-4,0.005686901,6.920412E-6,1.056089E-4,2.34072E-4,2.860934E-5,1.781673E-5,1.004484E-5,7.66947E-6,8.402599E-8,8.277431,9.03811E-5,468465.1,468465.1
0.046,15.47496,1852218.0,1116.251,1116.251,0.001398408,1.0,0.8011046,1.107642E-7,0.0774491,2.66193E-6,0.004903391,3.576445E-7,0.03896952,0.001913998,9.903423E-4,0.02702896,1.829972E-5,0.001218974,9.653195E-4,3.670603E-5,2.51401E-4,4.83367E-8,0.02794804,8.461357E-5,9.071036E-4,2.121895E-4,1.733735E-6,0.004363582,6.185887E-4,0.00216401,4.153787E-5,0.001053918,1.811965E-5,1.073896E-5,2.992395E-5,1.255344E-4,9.714227E-5,1.224236E-5,5.40181E-5,7.785365E-4,1.357761E-5,8.408598E-6,3.258284E-5,7.615828E-6,8.505304E-5,1.238687E-6,3.211479E-4,0.005684335,6.907766E-6,1.061108E-4,2.327523E-4,2.859706E-5,1.794706E-5,9.904789E-6,7.281139E-6,7.377447E-8,8.277181,9.03655E-5,468451.0,468451.0
0.047,15.48071,1851101.0,1116.594,1116.594,0.001398408,1.0,0.8006599,1.106045E-7,0.07786628,2.645103E-6,0.004923139,3.564956E-7,0.03922271,0.001931259,9.931034E-4,0.02695519,1.817241E-5,0.001221246,9.60407E-4,3.623341E-5,2.483563E-4,4.767898E-8,0.02780307,8.392302E-5,8.873086E-4,2.097791E-4,1.713091E-6,0.004358752,6.222945E-4,0.002178862,4.197416E-5,0.001065689,1.774084E-5,1.098038E-5,2.947317E-5,1.210396E-4,9.583936E-5,1.172664E-5,5.388065E-5,7.665524E-4,1.327031E-5,8.307941E-6,3.196684E-5,7.202353E-6,8.091319E-5,9.97357E-7,3.10333E-4,0.005678811,6.881333E-6,1.071824E-4,2.299133E-4,2.856995E-5,1.822826E-5,9.610541E-6,6.505409E-6,5.560207E-8,8.276652,9.033196E-5,468421.0,468421.0
0.048,15.48643,1849865.0,1116.937,1116.937,0.001398408,1.0,0.8002186,1.104673E-7,0.07828092,2.628957E-6,0.004942752,3.554481E-7,0.03947428,0.001948424,9.95778E-4,0.02688067,1.804803E-5,0.00122342,9.556559E-4,3.576429E-5,2.453378E-4,4.704483E-8,0.02765881,8.32558E-5,8.680145E-4,2.073781E-4,1.693064E-6,0.00435354,6.259482E-4,0.002193631,4.23999E-5,0.001077296,1.737504E-5,1.122275E-5,2.902553E-5,1.167496E-4,9.456896E-5,1.123936E-5,5.373788E-5,7.546902E-4,1.297302E-5,8.21173E-6,3.137046E-5,6.808795E-6,7.695116E-5,8.015968E-7,2.998506E-4,0.005673304,6.855993E-6,1.08239E-4,2.270861E-4,2.854201E-5,1.850946E-5,9.326884E-6,5.807931E-6,4.17847E-8,8.276136,9.029858E-5,468391.8,468391.8
0.049,15.49213,1848520.0,1117.28,1117.28,0.001398408,1.0,0.7997806,1.103511E-7,0.07869312,2.613445E-6,0.004962238,3.544962E-7,0.03972429,0.001965496,9.983671E-4,0.0268054,1.792652E-5,0.001225503,9.510609E-4,3.529864E-5,2.423452E-4,4.643209E-8,0.02751526,8.260993E-5,8.492114E-4,2.049882E-4,1.673619E-6,0.004347962,6.295513E-4,0.002208321,4.281533E-5,0.001088741,1.702149E-5,1.146612E-5,2.858105E-5,1.126561E-4,9.332958E-5,1.077889E-5,5.358997E-5,7.429502E-4,1.268536E-5,8.11964E-6,3.079274E-5,6.434412E-6,7.316029E-5,6.431086E-7,2.896904E-4,0.005667812,6.831666E-6,1.092808E-4,2.24271E-4,2.851326E-5,1.879071E-5,9.053511E-6,5.18124E-6,3.130845E-8,8.275631,9.026537E-5,468363.2,468363.3
0.04935951,15.49417,1848132.0,1117.403,1117.403,0.001398408,1.0,0.7996239,1.103134E-7,0.07884073,2.608035E-6,0.004969214,3.541788E-7,0.0398138,0.001971612,9.992771E-4,0.02677816,1.788353E-5,0.001226231,9.494461E-4,3.513209E-5,2.412756E-4,4.621696E-8,0.02746381,8.238261E-5,8.425696E-4,2.04132E-4,1.666764E-6,0.004345869,6.308346E-4,0.002213584,4.296221E-5,0.001092817,1.689724E-5,1.155385E-5,2.842202E-5,1.11231E-4,9.289132E-5,1.061959E-5,5.353558E-5,7.387595E-4,1.258422E-5,8.087481E-6,3.058941E-5,6.30436E-6,7.183801E-5,5.938855E-7,2.861145E-4,0.00566584,6.823155E-6,1.096517E-4,2.232619E-4,2.850273E-5,1.889183E-5,8.957684E-6,4.971911E-6,2.820217E-8,8.275452,9.025347E-5,468353.1,468353.1
0.04939263,15.49436,1847960.0,1117.414,1117.414,0.001398408,1.0,0.7996095,1.103109E-7,0.07885431,2.607518E-6,0.004969855,3.541474E-7,0.03982204,0.001972175,9.993604E-4,0.02677565,1.787958E-5,0.001226297,9.492983E-4,3.511676E-5,2.411772E-4,4.619695E-8,0.02745908,8.236179E-5,8.419609E-4,2.040532E-4,1.666136E-6,0.004345674,6.309525E-4,0.002214069,4.297568E-5,0.001093191,1.688587E-5,1.156194E-5,2.840739E-5,1.111009E-4,9.285114E-5,1.060508E-5,5.353053E-5,7.383742E-4,1.257496E-5,8.084543E-6,3.05708E-5,6.2925E-6,7.171728E-5,5.895401E-7,2.857871E-4,0.005665658,6.822377E-6,1.096858E-4,2.231691E-4,2.850175E-5,1.890115E-5,8.948922E-6,4.953037E-6,2.79316E-8,8.275436,9.025237E-5,468352.2,468352.2
0.05,15.49781,1847069.0,1117.622,1117.622,0.001398408,1.0,0.7993458,1.102546E-7,0.07910297,2.598524E-6,0.004981604,3.536346E-7,0.0399728,0.001982479,0.001000871,0.02672941,1.780781E-5,0.0012275,9.466169E-4,3.483647E-5,2.393782E-4,4.583891E-8,0.02737238,8.198369E-5,8.308899E-4,2.026108E-4,1.654724E-6,0.004342031,6.331054E-4,0.002222938,4.322071E-5,0.001100028,1.667951E-5,1.171048E-5,2.813972E-5,1.087513E-4,9.211985E-5,1.034368E-5,5.34371E-5,7.31333E-4,1.240695E-5,8.031372E-6,3.023273E-5,6.078479E-6,6.953424E-5,5.150573E-7,2.798425E-4,0.005662331,6.808288E-6,1.103079E-4,2.214684E-4,2.848372E-5,1.907201E-5,8.790123E-6,4.618569E-6,2.33897E-8,8.275138,9.023231E-5,468335.3,468335.3
0.051,15.50346,1845530.0,1117.965,1117.965,0.001398408,1.0,0.798914,1.101767E-7,0.07951056,2.584159E-6,0.005000856,3.528585E-7,0.04021988,0.001999376,0.001003292,0.02665272,1.769184E-5,0.001229414,9.42319E-4,3.437776E-5,2.364366E-4,4.52637E-8,0.02723018,8.137559E-5,8.130396E-4,2.002474E-4,1.636349E-6,0.004335762,6.366118E-4,0.002237485,4.361628E-5,0.001111161,1.634851E-5,1.195588E-5,2.770155E-5,1.050273E-4,9.09384E-5,9.932252E-6,5.327944E-5,7.198386E-4,1.213745E-5,7.946648E-6,2.968952E-5,5.740264E-6,6.606668E-5,4.117958E-7,2.702971E-4,0.00565686,6.785798E-6,1.113206E-4,2.186789E-4,2.845343E-5,1.93534E-5,8.536413E-6,4.11371E-6,1.742174E-8,8.274655,9.01994E-5,468308.0,468308.0
0.052,15.50909,1843911.0,1118.307,1118.307,0.001398408,1.0,0.7984852,1.101164E-7,0.07991598,2.57032E-6,0.005020002,3.521637E-7,0.04046558,0.002016189,0.001005628,0.02657535,1.757853E-5,0.00123125,9.381622E-4,3.39225E-5,2.335201E-4,4.470513E-8,0.02708862,8.078434E-5,7.95651E-4,1.978991E-4,1.618469E-6,0.004329168,6.40072E-4,0.002251966,4.400227E-5,0.001122143,1.602794E-5,1.220232E-5,2.726656E-5,1.014766E-4,8.978401E-5,9.543229E-6,5.311714E-5,7.084676E-4,1.187651E-5,7.865216E-6,2.916228E-5,5.419072E-6,6.275167E-5,3.286964E-7,2.610449E-4,0.005651397,6.764148E-6,1.123191E-4,2.159026E-4,2.842238E-5,1.96349E-5,8.292093E-6,3.661081E-6,1.293793E-8,8.274183,9.016664E-5,468281.3,468281.3
0.053,15.51471,1842221.0,1118.65,1118.65,0.001398408,1.0,0.7980592,1.10073E-7,0.0803193,2.556978E-6,0.005039046,3.515466E-7,0.04070995,0.002032923,0.001007883,0.0264973,1.746782E-5,0.001233013,9.34142E-4,3.34707E-5,2.306285E-4,4.416203E-8,0.0269477,8.020884E-5,7.787142E-4,1.955671E-4,1.601061E-6,0.004322263,6.434871E-4,0.002266386,4.437893E-5,0.001132978,1.571734E-5,1.244983E-5,2.683475E-5,9.809172E-5,8.86555E-5,9.1753E-6,5.295035E-5,6.972201E-4,1.162381E-5,7.786844E-6,2.865019E-5,5.114213E-6,5.958342E-5,2.619477E-7,2.520773E-4,0.00564594,6.743293E-6,1.133034E-4,2.131402E-4,2.839061E-5,1.991651E-5,8.056873E-6,3.255578E-6,9.578549E-9,8.273721,9.013402E-5,468255.1,468255.1
0.054,15.5203,1840467.0,1118.991,1118.991,0.001398408,1.0,0.797636,1.100457E-7,0.08072059,2.544111E-6,0.005057995,3.510038E-7,0.04095305,0.002049581,0.001010054,0.0264186,1.735967E-5,0.001234706,9.302537E-4,3.302234E-5,2.277617E-4,4.363341E-8,0.02680738,7.96481E-5,7.622194E-4,1.932526E-4,1.584103E-6,0.004315058,6.468585E-4,0.002280748,4.474647E-5,0.001143668,1.541628E-5,1.269843E-5,2.640615E-5,9.486564E-5,8.755175E-5,8.82723E-6,5.277923E-5,6.860963E-4,1.137904E-5,7.711317E-6,2.81525E-5,4.825013E-6,5.655632E-5,2.084398E-7,2.433857E-4,0.005640487,6.723198E-6,1.142738E-4,2.103918E-4,2.835812E-5,2.019826E-5,7.830469E-6,2.892577E-6,7.069473E-9,8.273268,9.010154E-5,468229.5,468229.5
0.055,15.52587,1838660.0,1119.333,1119.333,0.001398408,1.0,0.7972153,1.10034E-7,0.08111993,2.531697E-6,0.005076855,3.505323E-7,0.04119491,0.002066163,0.001012145,0.02633926,1.7254E-5,0.001236333,9.264929E-4,3.257743E-5,2.249193E-4,4.311839E-8,0.02666766,7.910126E-5,7.461568E-4,1.909564E-4,1.567576E-6,0.004307565,6.501872E-4,0.002295055,4.510511E-5,0.001154217,1.512435E-5,1.294813E-5,2.598076E-5,9.179136E-5,8.647172E-5,8.497849E-6,5.260391E-5,6.750963E-4,1.11419E-5,7.638441E-6,2.766849E-5,4.550816E-6,5.366495E-5,1.656326E-7,2.349618E-4,0.005635036,6.703828E-6,1.152305E-4,2.076579E-4,2.832493E-5,2.048017E-5,7.612603E-6,2.567878E-6,5.201472E-9,8.272824,9.006919E-5,468204.4,468204.4
0.056,15.53143,1836807.0,1119.675,1119.675,0.001398408,1.0,0.7967972,1.100374E-7,0.08151738,2.519718E-6,0.00509563,3.501293E-7,0.04143558,0.002082675,0.001014154,0.0262593,1.715077E-5,0.001237898,9.228555E-4,3.213597E-5,2.221013E-4,4.261622E-8,0.02652853,7.856759E-5,7.305168E-4,1.886796E-4,1.551464E-6,0.004299796,6.534743E-4,0.00230931,4.545506E-5,0.001164627,1.48412E-5,1.319896E-5,2.555859E-5,8.886219E-5,8.541441E-5,8.186058E-6,5.242454E-5,6.642202E-4,1.091211E-5,7.568036E-6,2.719749E-5,4.290979E-6,5.090406E-5,1.314543E-7,2.267979E-4,0.005629585,6.685155E-6,1.161734E-4,2.049388E-4,2.829106E-5,2.076224E-5,7.403002E-6,2.277675E-6,3.815151E-9,8.272388,9.003698E-5,468179.7,468179.7
0.057,15.53697,1834916.0,1120.016,1120.016,0.001398408,1.0,0.7963816,1.100553E-7,0.08191301,2.508157E-6,0.005114326,3.497923E-7,0.04167511,0.002099118,0.001016083,0.02617873,1.704992E-5,0.001239404,9.193373E-4,3.169795E-5,2.193074E-4,4.212622E-8,0.02638995,7.804639E-5,7.152897E-4,1.864228E-4,1.535749E-6,0.004291761,6.567209E-4,0.002323518,4.579654E-5,0.001174901,1.456651E-5,1.345093E-5,2.513968E-5,8.60716E-5,8.43789E-5,7.890817E-6,5.224123E-5,6.534679E-4,1.06894E-5,7.499936E-6,2.673886E-5,4.04488E-6,4.826859E-5,1.042193E-7,2.188861E-4,0.005624133,6.667154E-6,1.171029E-4,2.022349E-4,2.825651E-5,2.10445E-5,7.201398E-6,2.018513E-6,2.78952E-9,8.271961,9.00049E-5,468155.5,468155.5
0.05790077,15.54194,1833202.0,1120.323,1120.323,0.001398408,1.0,0.7960091,1.100835E-7,0.08226787,2.498092E-6,0.005131102,3.495434E-7,0.04188993,0.002113873,0.001017752,0.02610564,1.696107E-5,0.001240712,9.162669E-4,3.130634E-5,2.168113E-4,4.169474E-8,0.02626559,7.75871E-5,7.019192E-4,1.844078E-4,1.521921E-6,0.004284304,6.596115E-4,0.002336277,4.609705E-5,0.001184042,1.432606E-5,1.367889E-5,2.476513E-5,8.367136E-5,8.346406E-5,7.638226E-6,5.207285E-5,6.438885E-4,1.049462E-5,7.440443E-6,2.633584E-5,3.834459E-6,4.599791E-5,8.449238E-8,2.119692E-4,0.00561922,6.651496E-6,1.179288E-4,1.998126E-4,2.822483E-5,2.129891E-5,7.026428E-6,1.809045E-6,2.098206E-9,8.271583,8.99761E-5,468134.1,468134.1
0.058,15.54248,1832993.0,1120.357,1120.357,0.001398408,1.0,0.7959682,1.100874E-7,0.08230688,2.497E-6,0.005132947,3.495191E-7,0.04191354,0.002115495,0.001017932,0.02609756,1.69514E-5,0.001240854,9.159344E-4,3.126338E-5,2.165375E-4,4.16478E-8,0.02625191,7.753709E-5,7.004663E-4,1.841869E-4,1.520417E-6,0.00428347,6.599279E-4,0.00233768,4.612974E-5,0.001185042,1.429997E-5,1.370407E-5,2.472403E-5,8.341342E-5,8.336431E-5,7.611155E-6,5.205411E-5,6.428395E-4,1.04735E-5,7.433993E-6,2.629202E-5,3.811922E-6,4.575369E-5,8.256229E-8,2.112194E-4,0.005618679,6.649803E-6,1.180191E-4,1.995466E-4,2.82213E-5,2.132695E-5,7.007535E-6,1.787282E-6,2.033222E-9,8.271542,8.997294E-5,468131.8,468131.8
0.059,15.54799,1831049.0,1120.698,1120.698,0.001398408,1.0,0.7955572,1.101333E-7,0.08269904,2.486231E-6,0.005151498,3.493075E-7,0.0421509,0.002131808,0.001019701,0.0260158,1.685515E-5,0.001242251,9.126427E-4,3.083225E-5,2.137915E-4,4.118042E-8,0.02611441,7.703912E-5,6.860365E-4,1.819725E-4,1.505454E-6,0.004274934,6.630965E-4,0.002351801,4.645488E-5,0.001195053,1.404129E-5,1.395838E-5,2.431167E-5,8.088135E-5,8.236976E-5,7.346123E-6,5.186331E-5,6.323346E-4,1.026416E-5,7.370065E-6,2.585639E-5,3.591493E-6,4.335444E-5,6.536436E-8,2.037902E-4,0.00561322,6.633081E-6,1.18922E-4,1.968741E-4,2.818544E-5,2.160961E-5,6.821144E-6,1.581099E-6,1.476833E-9,8.27113,8.99411E-5,468108.5,468108.5
0.06,15.55347,1829087.0,1121.038,1121.038,0.001398408,1.0,0.7951483,1.101928E-7,0.08308956,2.475839E-6,0.005169983,3.491556E-7,0.04238724,0.00214806,0.00102139,0.02593347,1.676113E-5,0.001243599,9.094588E-4,3.040457E-5,2.110691E-4,4.07236E-8,0.02597742,7.655202E-5,6.719913E-4,1.797801E-4,1.490847E-6,0.004266162,6.662275E-4,0.002365882,4.677212E-5,0.001204935,1.379021E-5,1.42139E-5,2.390261E-5,7.846969E-5,8.13945E-5,7.094871E-6,5.166894E-5,6.219533E-4,1.006115E-5,7.308027E-6,2.543146E-5,3.383039E-6,4.106638E-5,5.174501E-8,1.96592E-4,0.005607756,6.616971E-6,1.198118E-4,1.942177E-4,2.814894E-5,2.189249E-5,6.641984E-6,1.39745E-6,1.069409E-9,8.270725,8.990938E-5,468085.6,468085.6
0.061,15.55894,1827114.0,1121.379,1121.379,0.001398408,1.0,0.7947416,1.102656E-7,0.0834785,2.465814E-6,0.005188407,3.490617E-7,0.04262259,0.002164254,0.001023001,0.02585058,1.666928E-5,0.001244899,9.063789E-4,2.998034E-5,2.083702E-4,4.027692E-8,0.02584092,7.607533E-5,6.583215E-4,1.776103E-4,1.476583E-6,0.004257162,6.693218E-4,0.002379926,4.708168E-5,0.001214692,1.354649E-5,1.447063E-5,2.349688E-5,7.617278E-5,8.043777E-5,6.856575E-6,5.147112E-5,6.116952E-4,9.864235E-6,7.247762E-6,2.501676E-5,3.186003E-6,3.888504E-5,4.097487E-8,1.896179E-4,0.005602284,6.601455E-6,1.206886E-4,1.915779E-4,2.811181E-5,2.21756E-5,6.469809E-6,1.233999E-6,7.717569E-10,8.270327,8.987777E-5,468063.1,468063.1
0.062,15.56439,1825137.0,1121.719,1121.719,0.001398408,1.0,0.7943369,1.103514E-7,0.0838659,2.456143E-6,0.005206773,3.490241E-7,0.04285698,0.002180391,0.001024534,0.02576715,1.657957E-5,0.001246156,9.033997E-4,2.955956E-5,2.056948E-4,3.983996E-8,0.02570491,7.560865E-5,6.450179E-4,1.754635E-4,1.462652E-6,0.004247944,6.723802E-4,0.002393937,4.738372E-5,0.001224325,1.330988E-5,1.472861E-5,2.309449E-5,7.39852E-5,7.949886E-5,6.630463E-6,5.126994E-5,6.015602E-4,9.673188E-6,7.189164E-6,2.461182E-5,2.999853E-6,3.680615E-5,3.247592E-8,1.828617E-4,0.005596804,6.586521E-6,1.215526E-4,1.889549E-4,2.807406E-5,2.245895E-5,6.304381E-6,1.088658E-6,5.551312E-10,8.269936,8.984628E-5,468040.9,468041.0
0.063,15.56983,1823161.0,1122.059,1122.059,0.001398408,1.0,0.7939342,1.104501E-7,0.08425181,2.446818E-6,0.005225085,3.490413E-7,0.04309044,0.002196475,0.001025988,0.02568317,1.649193E-5,0.00124737,9.005179E-4,2.914223E-5,2.030426E-4,3.941237E-8,0.02556936,7.51516E-5,6.320717E-4,1.733402E-4,1.449043E-6,0.004238517,6.754037E-4,0.002407916,4.767842E-5,0.001233838,1.308016E-5,1.498784E-5,2.269547E-5,7.190171E-5,7.857709E-5,6.415808E-6,5.106552E-5,5.915479E-4,9.487801E-6,7.132133E-6,2.421621E-5,2.824069E-6,3.482554E-5,2.578098E-8,1.76317E-4,0.005591314,6.572155E-6,1.224038E-4,1.86349E-4,2.803569E-5,2.274255E-5,6.145466E-6,9.595337E-7,3.979694E-10,8.269552,8.98149E-5,468019.2,468019.2
0.064,15.57526,1821192.0,1122.398,1122.398,0.001398408,1.0,0.7935333,1.105613E-7,0.0846363,2.43783E-6,0.005243348,3.491117E-7,0.04332302,0.002212507,0.001027365,0.02559866,1.640634E-5,0.001248545,8.977301E-4,2.872837E-5,2.004137E-4,3.899382E-8,0.02543427,7.470384E-5,6.194738E-4,1.712406E-4,1.435745E-6,0.004228887,6.78393E-4,0.002421866,4.796596E-5,0.001243232,1.285712E-5,1.524835E-5,2.229984E-5,6.99173E-5,7.767184E-5,6.211928E-6,5.085795E-5,5.816579E-4,9.307867E-6,7.076578E-6,2.382954E-5,2.658155E-6,3.293922E-5,2.051645E-8,1.699777E-4,0.005585813,6.558343E-6,1.232424E-4,1.837605E-4,2.799672E-5,2.302642E-5,5.992838E-6,8.449215E-7,2.843288E-10,8.269173,8.978362E-5,467997.8,467997.8
0.065,15.58067,1819233.0,1122.737,1122.737,0.001398408,1.0,0.7931343,1.106851E-7,0.0850194,2.429169E-6,0.005261564,3.492341E-7,0.04355474,0.00222849,0.001028664,0.02551364,1.632274E-5,0.001249682,8.950333E-4,2.831796E-5,1.978077E-4,3.858396E-8,0.02529961,7.426504E-5,6.072156E-4,1.691651E-4,1.422748E-6,0.004219062,6.81349E-4,0.00243579,4.824651E-5,0.00125251,1.264056E-5,1.551016E-5,2.190761E-5,6.802716E-5,7.678249E-5,6.01818E-6,5.064734E-5,5.718899E-4,9.133191E-6,7.022417E-6,2.345143E-5,2.501628E-6,3.114331E-5,1.638339E-8,1.638382E-4,0.005580299,6.545076E-6,1.240685E-4,1.811898E-4,2.795715E-5,2.331057E-5,5.846275E-6,7.43283E-7,2.024088E-10,8.268801,8.975245E-5,467976.7,467976.7
