Time_Soln#14 (sec),Volume_Soln#14 (cm3),Volumetric_heat_production_rate_Soln#14 (erg/cm3-sec),Surface_temperature_Soln#14 (K),Temperature_Soln#14 (K),Mass_Soln#14 (g),Pressure_Soln#14 (atm),Mole_fraction_H2_Soln#14 (),Mole_fraction_H_Soln#14 (),Mole_fraction_CH4_Soln#14 (),Mole_fraction_CH3_Soln#14 (),Mole_fraction_C2H6_Soln#14 (),Mole_fraction_C2H5_Soln#14 (),Mole_fraction_C2H4_Soln#14 (),Mole_fraction_C2H3_Soln#14 (),Mole_fraction_C2H2_Soln#14 (),Mole_fraction_C3H8_Soln#14 (),Mole_fraction_IC3H7_Soln#14 (),Mole_fraction_NC3H7_Soln#14 (),Mole_fraction_C3H6_Soln#14 (),Mole_fraction_C3H5-A_Soln#14 (),Mole_fraction_C3H4-P_Soln#14 (),Mole_fraction_C3H4-A_Soln#14 (),Mole_fraction_C3H3_Soln#14 (),Mole_fraction_NC4H10_Soln#14 (),Mole_fraction_PC4H9_Soln#14 (),Mole_fraction_IC4H10_Soln#14 (),Mole_fraction_IC4H8_Soln#14 (),Mole_fraction_C4H8-1_Soln#14 (),Mole_fraction_C4H8-2_Soln#14 (),Mole_fraction_C4H71-3_Soln#14 (),Mole_fraction_C4H6_Soln#14 (),Mole_fraction_C4H5_Soln#14 (),Mole_fraction_C4H4_Soln#14 (),Mole_fraction_C4H2_Soln#14 (),Mole_fraction_C6H6_Soln#14 (),Mole_fraction_FULVENE_Soln#14 (),Mole_fraction_C5H6_Soln#14 (),Mole_fraction_C10H8_Soln#14 (),Mole_fraction_NC5H12_Soln#14 (),Mole_fraction_NC5H10_Soln#14 (),Mole_fraction_B1M3_Soln#14 (),Mole_fraction_LC5H8_Soln#14 (),Mole_fraction_NC6H12_Soln#14 (),Mole_fraction_NC7H14_Soln#14 (),Mole_fraction_C7H8_Soln#14 (),Mole_fraction_C7H7_Soln#14 (),Mole_fraction_C6H5C2H_Soln#14 (),Mole_fraction_C6H5C2H3_Soln#14 (),Mole_fraction_C6H5C2H5_Soln#14 (),Mole_fraction_INDENE_Soln#14 (),Mole_fraction_C12H8_Soln#14 (),Mole_fraction_C14H10_Soln#14 (),Mole_fraction_BIN1B_Soln#14 (),Mole_fraction_NC12H26_Soln#14 (),Mole_fraction_NC16H34_Soln#14 (),Mole_fraction_NC10H20_Soln#14 (),Molecular_weight_Soln#14 (g/mole),Mass_density_Soln#14 (g/cm3),Unburned_hydrocarbons_Soln#14 (ppm),Volatile_organic_compounds_Soln#14 (ppm)
1.705235E-5,15.85471,-3.669916E9,1423.092,1423.092,0.001093989,1.0,0.8135125,7.725512E-5,0.02804316,8.064858E-4,0.006529963,6.332575E-5,0.08445795,7.897511E-5,0.004837862,0.002419587,7.197872E-6,4.481434E-6,0.0282014,7.094233E-4,4.532036E-4,6.068388E-4,6.291562E-5,4.603598E-4,1.758165E-6,6.834161E-5,7.503875E-5,0.005095447,4.913981E-4,4.862549E-5,0.01248775,3.438994E-5,8.515441E-4,1.021648E-5,3.521673E-4,1.33222E-5,4.318592E-4,3.828146E-7,1.770838E-4,9.874804E-4,6.372186E-5,0.001907306,3.255289E-4,0.00132481,0.003013331,1.207036E-4,3.882108E-7,1.227793E-5,6.07111E-5,1.518953E-6,4.773035E-8,9.249489E-8,4.376759E-12,6.04283E-5,2.931014E-6,4.768229E-4,8.057606,6.900092E-5,456979.2,456979.2
1.758686E-5,15.85555,-3.500035E9,1422.655,1422.655,0.001093989,1.0,0.8131189,7.515309E-5,0.02826674,7.842414E-4,0.006532238,6.104518E-5,0.08479641,7.69027E-5,0.004887502,0.002410289,6.987306E-6,4.283147E-6,0.0281863,7.027295E-4,4.600495E-4,6.141588E-4,6.331985E-5,4.562159E-4,1.671884E-6,6.755798E-5,7.57047E-5,0.005038124,4.889203E-4,4.726975E-5,0.01249827,3.34701E-5,8.619431E-4,1.046861E-5,3.564646E-4,1.371144E-5,4.373339E-4,3.975444E-7,1.74393E-4,9.480631E-4,6.177816E-5,0.001893305,3.181865E-4,0.001288512,0.003010169,1.200758E-4,3.998988E-7,1.249373E-5,6.10953E-5,1.547725E-6,4.993223E-8,9.32765E-8,4.568684E-12,5.590381E-5,2.604576E-6,4.481094E-4,8.0547,6.899724E-5,456814.4,456814.4
1.772058E-5,15.85576,-3.459454E9,1422.549,1422.549,0.001093989,1.0,0.8130229,7.464589E-5,0.02832162,7.788721E-4,0.006532725,6.049651E-5,0.08487907,7.640093E-5,0.004899698,0.002407978,6.936506E-6,4.235787E-6,0.0281823,7.010848E-4,4.61741E-4,6.159647E-4,6.341659E-5,4.551943E-4,1.651293E-6,6.736471E-5,7.586673E-5,0.005023956,4.883011E-4,4.694145E-5,0.01250066,3.324764E-5,8.64496E-4,1.053107E-5,3.575242E-4,1.380827E-5,4.386795E-4,4.012395E-7,1.737318E-4,9.385055E-4,6.130229E-5,0.001889843,3.163855E-4,0.001279648,0.003009398,1.199218E-4,4.028118E-7,1.254697E-5,6.11882E-5,1.554843E-6,5.048656E-8,9.34688E-8,4.61744E-12,5.483372E-5,2.529288E-6,4.412534E-4,8.053994,6.899634E-5,456774.3,456774.3
1.774849E-5,15.8558,-3.451081E9,1422.527,1422.527,0.001093989,1.0,0.8130029,7.454097E-5,0.02833302,7.777612E-4,0.006532822,6.038308E-5,0.08489622,7.629704E-5,0.004902232,0.002407497,6.925998E-6,4.226013E-6,0.02818145,7.007431E-4,4.62093E-4,6.163403E-4,6.343656E-5,4.549818E-4,1.647045E-6,6.732451E-5,7.590032E-5,0.005021007,4.88172E-4,4.687347E-5,0.01250115,3.32016E-5,8.650263E-4,1.054408E-5,3.577445E-4,1.382845E-5,4.389591E-4,4.020112E-7,1.735944E-4,9.365261E-4,6.120351E-5,0.001889123,3.160114E-4,0.00127781,0.003009238,1.198898E-4,4.034191E-7,1.255804E-5,6.120742E-5,1.556325E-6,5.060241E-8,9.350877E-8,4.627653E-12,5.461343E-5,2.513884E-6,4.398388E-4,8.053848,6.899615E-5,456766.0,456766.0
1.787562E-5,15.85599,-3.413332E9,1422.427,1422.427,0.001093989,1.0,0.8129127,7.406688E-5,0.02838473,7.727414E-4,0.006533249,5.987093E-5,0.08497392,7.582729E-5,0.004913728,0.002405307,6.878517E-6,4.181951E-6,0.02817755,6.991927E-4,4.636917E-4,6.18046E-4,6.352661E-5,4.540173E-4,1.627903E-6,6.714201E-5,7.605236E-5,0.005007615,4.875839E-4,4.65661E-5,0.01250332,3.299345E-5,8.674318E-4,1.06032E-5,3.587451E-4,1.392025E-5,4.402278E-4,4.055284E-7,1.729712E-4,9.275731E-4,6.075574E-5,0.00188585,3.143151E-4,0.001269479,0.003008513,1.197447E-4,4.061834E-7,1.260833E-5,6.129433E-5,1.563056E-6,5.113092E-8,9.369016E-8,4.67434E-12,5.36226E-5,2.444986E-6,4.334622E-4,8.053185,6.899531E-5,456728.5,456728.5
1.794362E-5,15.8561,-3.393403E9,1422.374,1422.374,0.001093989,1.0,0.8128648,7.381598E-5,0.02841224,7.700845E-4,0.006533465,5.960012E-5,0.08501519,7.557845E-5,0.004919844,0.002404138,6.853391E-6,4.158701E-6,0.02817543,6.983678E-4,4.645437E-4,6.189546E-4,6.357414E-5,4.535036E-4,1.617804E-6,6.70448E-5,7.613301E-5,0.005000477,4.872695E-4,4.640326E-5,0.01250445,3.288322E-5,8.687113E-4,1.063473E-5,3.59278E-4,1.396927E-5,4.409028E-4,4.074113E-7,1.726396E-4,9.228287E-4,6.051778E-5,0.001884106,3.134131E-4,0.001265055,0.003008129,1.196675E-4,4.076604E-7,1.263511E-5,6.134034E-5,1.566645E-6,5.141414E-8,9.378672E-8,4.699427E-12,5.310137E-5,2.409011E-6,4.300983E-4,8.052834,6.899486E-5,456708.5,456708.5
1.818685E-5,15.85646,-3.32364E9,1422.188,1422.188,0.001093989,1.0,0.8126953,7.293283E-5,0.02850979,7.607308E-4,0.006534177,5.864815E-5,0.08516123,7.470127E-5,0.004941546,0.002399969,6.764954E-6,4.077227E-6,0.02816769,6.954408E-4,4.675744E-4,6.221844E-4,6.374074E-5,4.516782E-4,1.582434E-6,6.669935E-5,7.641792E-5,0.004975086,4.861459E-4,4.582925E-5,0.01250831,3.249484E-5,8.732496E-4,1.074702E-5,3.611718E-4,1.414414E-5,4.432984E-4,4.141536E-7,1.714631E-4,9.060966E-4,5.967503E-5,0.001877899,3.102153E-4,0.001249403,0.003006768,1.193937E-4,4.129339E-7,1.273033E-5,6.150241E-5,1.579419E-6,5.242987E-8,9.412953E-8,4.789778E-12,5.128324E-5,2.284915E-6,4.183146E-4,8.051594,6.899328E-5,456638.2,456638.2
1.819916E-5,15.85648,-3.320123E9,1422.178,1422.178,0.001093989,1.0,0.8126868,7.288874E-5,0.02851469,7.602637E-4,0.006534211,5.860067E-5,0.08516856,7.465742E-5,0.004942637,0.002399759,6.760538E-6,4.073174E-6,0.02816729,6.952937E-4,4.67727E-4,6.22347E-4,6.374903E-5,4.515864E-4,1.580675E-6,6.668196E-5,7.643218E-5,0.004973807,4.860891E-4,4.580055E-5,0.0125085,3.247543E-5,8.734777E-4,1.075268E-5,3.612671E-4,1.415297E-5,4.434188E-4,4.144951E-7,1.71404E-4,9.052599E-4,5.963273E-5,0.001877586,3.100547E-4,0.001248618,0.0030067,1.1938E-4,4.132004E-7,1.273512E-5,6.151051E-5,1.580062E-6,5.248139E-8,9.414677E-8,4.794376E-12,5.119315E-5,2.278824E-6,4.177286E-4,8.051532,6.89932E-5,456634.7,456634.7
1.823757E-5,15.85653,-3.309334E9,1422.149,1422.149,0.001093989,1.0,0.8126604,7.275148E-5,0.02852997,7.588097E-4,0.006534314,5.845291E-5,0.08519137,7.452089E-5,0.004946037,0.002399103,6.746795E-6,4.060568E-6,0.02816604,6.948351E-4,4.68203E-4,6.228539E-4,6.377481E-5,4.513E-4,1.575204E-6,6.662775E-5,7.647662E-5,0.004969819,4.859118E-4,4.57112E-5,0.01250908,3.241501E-5,8.741884E-4,1.077034E-5,3.615643E-4,1.418051E-5,4.437942E-4,4.155612E-7,1.712197E-4,9.026545E-4,5.950095E-5,0.001876611,3.095541E-4,0.001246173,0.003006487,1.193371E-4,4.140318E-7,1.275006E-5,6.153571E-5,1.58207E-6,5.264224E-8,9.420051E-8,4.808744E-12,5.091317E-5,2.259929E-6,4.159062E-4,8.051338,6.899296E-5,456623.7,456623.7
1.831938E-5,15.85666,-3.286505E9,1422.088,1422.088,0.001093989,1.0,0.8126042,7.246097E-5,0.0285624,7.55732E-4,0.006534525,5.814035E-5,0.08523977,7.423177E-5,0.004953255,0.002397707,6.717707E-6,4.033933E-6,0.02816336,6.938615E-4,4.692147E-4,6.23931E-4,6.382928E-5,4.506916E-4,1.56365E-6,6.651259E-5,7.657079E-5,0.004961343,4.855344E-4,4.552199E-5,0.01251029,3.228709E-5,8.756972E-4,1.080788E-5,3.621956E-4,1.423912E-5,4.445912E-4,4.178328E-7,1.708284E-4,8.971363E-4,5.922137E-5,0.001874539,3.084918E-4,0.001240987,0.003006037,1.192461E-4,4.158014E-7,1.278181E-5,6.158906E-5,1.586337E-6,5.298518E-8,9.431465E-8,4.839428E-12,5.032272E-5,2.220258E-6,4.120564E-4,8.050928,6.899244E-5,456600.5,456600.5
1.851946E-5,15.85695,-3.231736E9,1421.939,1421.939,0.001093989,1.0,0.8124683,7.176078E-5,0.0286411,7.483129E-4,0.006534996,5.738793E-5,0.085357,7.353401E-5,0.004970781,0.002394303,6.647602E-6,3.969997E-6,0.02815668,6.914976E-4,4.716764E-4,6.265502E-4,6.396001E-5,4.492125E-4,1.535924E-6,6.623259E-5,7.679849E-5,0.004940719,4.846124E-4,4.506534E-5,0.01251313,3.197849E-5,8.79359E-4,1.089934E-5,3.637305E-4,1.43821E-5,4.465264E-4,4.23394E-7,1.698784E-4,8.838144E-4,5.854384E-5,0.001869497,3.059147E-4,0.001228431,0.003004946,1.190253E-4,4.201224E-7,1.285903E-5,6.17177E-5,1.596726E-6,5.382593E-8,9.459193E-8,4.914944E-12,4.891155E-5,2.126412E-6,4.028193E-4,8.049937,6.899117E-5,456544.3,456544.3
1.875949E-5,15.85729,-3.167943E9,1421.763,1421.763,0.001093989,1.0,0.8123078,7.093946E-5,0.02873442,7.39608E-4,0.006535481,5.650703E-5,0.08549554,7.271394E-5,0.00499157,0.002390237,6.565378E-6,3.895464E-6,0.02814846,6.886934E-4,4.746069E-4,6.296651E-4,6.411232E-5,4.474545E-4,1.503629E-6,6.589973E-5,7.706686E-5,0.004916169,4.835081E-4,4.452861E-5,0.0125163,3.161602E-5,8.837005E-4,1.100839E-5,3.655554E-4,1.455298E-5,4.488225E-4,4.300764E-7,1.687515E-4,8.681503E-4,5.774248E-5,0.001863493,3.028618E-4,0.001213597,0.003003657,1.187635E-4,4.252936E-7,1.295086E-5,6.186865E-5,1.609103E-6,5.483833E-8,9.492119E-8,5.006427E-12,4.727788E-5,2.019493E-6,3.920606E-4,8.04877,6.898968E-5,456478.1,456478.1
1.87688E-5,15.8573,-3.165457E9,1421.757,1421.757,0.001093989,1.0,0.8123016,7.090802E-5,0.02873801,7.392748E-4,0.006535498,5.647335E-5,0.08550087,7.268252E-5,0.004992371,0.00239008,6.562231E-6,3.892621E-6,0.02814813,6.885854E-4,4.747201E-4,6.297853E-4,6.411813E-5,4.473867E-4,1.502396E-6,6.588689E-5,7.707716E-5,0.004915221,4.834653E-4,4.450804E-5,0.01251642,3.160213E-5,8.838677E-4,1.10126E-5,3.656258E-4,1.455959E-5,4.48911E-4,4.303357E-7,1.687081E-4,8.675499E-4,5.771166E-5,0.001863262,3.027443E-4,0.001213027,0.003003608,1.187534E-4,4.254938E-7,1.29544E-5,6.187443E-5,1.609581E-6,5.487766E-8,9.493388E-8,5.009993E-12,4.721582E-5,2.015468E-6,3.916504E-4,8.048725,6.898962E-5,456475.5,456475.5
1.879608E-5,15.85734,-3.15834E9,1421.737,1421.737,0.001093989,1.0,0.8122835,7.081602E-5,0.02874854,7.382996E-4,0.006535547,5.637481E-5,0.08551646,7.259055E-5,0.004994717,0.002389619,6.553022E-6,3.884306E-6,0.02814718,6.88269E-4,4.750515E-4,6.301373E-4,6.413511E-5,4.471881E-4,1.498792E-6,6.584929E-5,7.710731E-5,0.004912445,4.8334E-4,4.444785E-5,0.01251676,3.15615E-5,8.843574E-4,1.102495E-5,3.65832E-4,1.457897E-5,4.491701E-4,4.310959E-7,1.68581E-4,8.657929E-4,5.762143E-5,0.001862583,3.024001E-4,0.001211358,0.003003463,1.187239E-4,4.260806E-7,1.296478E-5,6.189134E-5,1.610981E-6,5.4993E-8,9.497105E-8,5.020457E-12,4.703442E-5,2.00372E-6,3.90451E-4,8.048594,6.898945E-5,456468.1,456468.1
1.921031E-5,15.85792,-3.05323E9,1421.443,1421.443,0.001093989,1.0,0.8120134,6.944993E-5,0.02890649,7.238136E-4,0.006536165,5.491418E-5,0.08574978,7.122218E-5,0.00502994,0.002382657,6.416276E-6,3.76158E-6,0.02813242,6.835176E-4,4.800457E-4,6.354366E-4,6.438549E-5,4.441998E-4,1.445666E-6,6.52834E-5,7.755713E-5,0.00487062,4.8144E-4,4.355223E-5,0.01252159,3.095729E-5,8.917064E-4,1.121126E-5,3.68935E-4,1.487205E-5,4.530615E-4,4.426583E-7,1.666721E-4,8.39642E-4,5.627069E-5,0.001852353,2.9724E-4,0.0011864,0.003001296,1.182808E-4,4.349694E-7,1.312101E-5,6.21425E-5,1.632102E-6,5.675074E-8,9.552984E-8,5.180894E-12,4.437577E-5,1.834237E-6,3.727655E-4,8.046638,6.898694E-5,456357.1,456357.1
2.009628E-5,15.8591,-2.846094E9,1420.846,1420.846,0.001093989,1.0,0.8114603,6.670817E-5,0.02923328,6.94716E-4,0.006536726,5.199922E-5,0.08622817,6.846142E-5,0.005102925,0.002367968,6.141908E-6,3.519532E-6,0.0280989,6.736723E-4,4.904989E-4,6.464943E-4,6.487663E-5,4.379743E-4,1.341097E-6,6.410425E-5,7.84714E-5,0.004783153,4.774017E-4,4.174523E-5,0.01252963,2.974028E-5,9.069091E-4,1.16029E-5,3.754042E-4,1.549207E-5,4.611279E-4,4.675005E-7,1.627187E-4,7.868676E-4,5.349958E-5,0.001830957,2.865969E-4,0.001135329,0.002996864,1.173639E-4,4.538511E-7,1.344702E-5,6.264615E-5,1.676409E-6,6.054939E-8,9.669124E-8,5.533874E-12,3.924275E-5,1.521702E-6,3.380145E-4,8.042661,6.89818E-5,456131.6,456131.6
2.011787E-5,15.85913,-2.841319E9,1420.832,1420.832,0.001093989,1.0,0.8114472,6.664424E-5,0.02924107,6.94037E-4,0.006536728,5.193152E-5,0.0862395,6.839681E-5,0.005104665,0.002367613,6.135511E-6,3.513956E-6,0.02809805,6.734375E-4,4.907499E-4,6.467592E-4,6.488788E-5,4.378253E-4,1.338691E-6,6.407603E-5,7.84929E-5,0.004781055,4.773038E-4,4.170294E-5,0.01252979,2.971183E-5,9.072712E-4,1.161233E-5,3.755591E-4,1.550706E-5,4.613203E-4,4.681077E-7,1.626244E-4,7.856329E-4,5.3434E-5,0.001830443,2.86344E-4,0.001134122,0.002996759,1.17342E-4,4.543091E-7,1.345483E-5,6.265788E-5,1.677474E-6,6.064261E-8,9.671899E-8,5.542644E-12,3.912636E-5,1.514847E-6,3.372165E-4,8.042567,6.898168E-5,456126.3,456126.3
2.03701E-5,15.85945,-2.786545E9,1420.67,1420.67,0.001093989,1.0,0.8112958,6.59071E-5,0.02933138,6.862074E-4,0.006536707,5.115188E-5,0.08637064,6.765111E-5,0.005124863,0.002363484,6.061761E-6,3.449892E-6,0.02808806,6.707129E-4,4.93669E-4,6.498383E-4,6.501692E-5,4.360944E-4,1.311071E-6,6.374816E-5,7.874144E-5,0.004756656,4.761614E-4,4.12149E-5,0.01253153,2.938358E-5,9.11472E-4,1.17221E-5,3.773591E-4,1.568182E-5,4.635533E-4,4.752079E-7,1.61531E-4,7.713831E-4,5.267465E-5,0.001824474,2.83412E-4,0.001120152,0.002995546,1.170886E-4,4.596515E-7,1.354561E-5,6.279303E-5,1.689873E-6,6.173382E-8,9.704133E-8,5.645698E-12,3.779544E-5,1.437219E-6,3.280577E-4,8.041485,6.898027E-5,456064.9,456064.9
2.042262E-5,15.85952,-2.77535E9,1420.637,1420.637,0.001093989,1.0,0.8112645,6.575576E-5,0.02935004,6.845997E-4,0.006536694,5.099205E-5,0.0863977,6.749785E-5,0.00512904,0.002362627,6.046622E-6,3.436792E-6,0.02808595,6.701496E-4,4.94274E-4,6.504759E-4,6.504324E-5,4.35736E-4,1.305424E-6,6.368029E-5,7.879259E-5,0.004751602,4.75924E-4,4.11146E-5,0.01253187,2.931614E-5,9.123402E-4,1.174487E-5,3.777318E-4,1.571813E-5,4.64015E-4,4.766879E-7,1.613049E-4,7.684551E-4,5.251805E-5,0.001823238,2.828065E-4,0.001117272,0.002995296,1.170362E-4,4.607623E-7,1.356442E-5,6.282075E-5,1.692444E-6,6.196156E-8,9.710803E-8,5.667296E-12,3.752474E-5,1.421599E-6,3.261872E-4,8.041262,6.897998E-5,456052.3,456052.3
2.080168E-5,15.85999,-2.696598E9,1420.4,1420.4,0.001093989,1.0,0.8110422,6.46855E-5,0.02948336,6.732257E-4,0.00653651,4.986368E-5,0.08659036,6.641227E-5,0.005158882,0.00235647,5.939558E-6,3.344642E-6,0.02807056,6.661242E-4,4.986107E-4,6.550417E-4,6.522774E-5,4.331716E-4,1.265729E-6,6.319455E-5,7.915573E-5,0.004715389,4.742146E-4,4.040417E-5,0.01253401,2.883865E-5,9.185407E-4,1.19083E-5,3.803999E-4,1.597916E-5,4.673146E-4,4.873838E-7,1.596902E-4,7.477215E-4,5.140342E-5,0.001814379,2.784877E-4,0.001096783,0.002993517,1.166619E-4,4.687613E-7,1.369905E-5,6.301658E-5,1.710885E-6,6.361033E-8,9.758513E-8,5.824582E-12,3.56349E-5,1.314185E-6,3.130526E-4,8.03968,6.897792E-5,455962.5,455962.6
2.106555E-5,15.86032,-2.643853E9,1420.239,1420.239,0.001093989,1.0,0.8108905,6.396226E-5,0.02957475,6.65536E-4,0.006536293,4.910333E-5,0.08672188,6.567701E-5,0.005179354,0.002352213,5.867217E-6,3.282871E-6,0.02805963,6.633628E-4,5.015998E-4,6.581837E-4,6.535068E-5,4.314082E-4,1.23915E-6,6.286058E-5,7.940242E-5,0.00469045,4.730292E-4,3.992304E-5,0.01253524,2.851546E-5,9.227907E-4,1.202115E-5,3.822354E-4,1.61599E-5,4.695783E-4,4.948448E-7,1.585829E-4,7.336881E-4,5.064324E-5,0.001808278,2.755331E-4,0.001082817,0.002992304,1.164053E-4,4.74312E-7,1.379171E-5,6.314863E-5,1.72361E-6,6.476338E-8,9.791296E-8,5.935546E-12,3.438256E-5,1.244597E-6,3.042732E-4,8.038605,6.897651E-5,455901.5,455901.5
2.108454E-5,15.86034,-2.640124E9,1420.227,1420.227,0.001093989,1.0,0.8108797,6.39109E-5,0.02958128,6.649899E-4,0.006536275,4.90494E-5,0.08673126,6.562475E-5,0.005180817,0.002351907,5.862081E-6,3.278501E-6,0.02805883,6.631654E-4,5.018139E-4,6.584086E-4,6.535935E-5,4.312821E-4,1.237268E-6,6.283669E-5,7.941998E-5,0.004688665,4.729441E-4,3.988885E-5,0.01253532,2.84925E-5,9.230944E-4,1.202924E-5,3.823667E-4,1.617288E-5,4.697401E-4,4.95382E-7,1.585038E-4,7.32691E-4,5.058905E-5,0.001807841,2.753221E-4,0.001081822,0.002992218,1.163869E-4,4.747108E-7,1.379834E-5,6.315799E-5,1.724522E-6,6.484648E-8,9.79364E-8,5.943575E-12,3.429441E-5,1.239747E-6,3.036528E-4,8.038528,6.897641E-5,455897.2,455897.2
2.113486E-5,15.8604,-2.630262E9,1420.197,1420.197,0.001093989,1.0,0.8108511,6.377522E-5,0.02959856,6.635469E-4,0.006536225,4.890697E-5,0.08675607,6.548664E-5,0.00518469,0.002351099,5.84851E-6,3.266963E-6,0.02805673,6.62643E-4,5.023808E-4,6.59004E-4,6.538223E-5,4.30948E-4,1.232306E-6,6.277343E-5,7.94664E-5,0.004683937,4.727186E-4,3.979848E-5,0.01253552,2.843182E-5,9.23898E-4,1.205066E-5,3.827145E-4,1.620724E-5,4.701684E-4,4.968065E-7,1.582943E-4,7.300561E-4,5.044573E-5,0.001806684,2.747641E-4,0.001079189,0.002991989,1.163384E-4,4.757675E-7,1.38159E-5,6.318273E-5,1.726937E-6,6.506693E-8,9.799848E-8,5.964894E-12,3.406202E-5,1.226996E-6,3.020157E-4,8.038326,6.897614E-5,455885.7,455885.7
2.208424E-5,15.86152,-2.454815E9,1419.646,1419.646,0.001093989,1.0,0.8103274,6.132681E-5,0.02991718,6.37488E-4,0.006534835,4.634788E-5,0.08721068,6.298642E-5,0.005256172,0.002336004,5.603667E-6,3.061214E-6,0.02801597,6.530025E-4,5.129192E-4,6.700431E-4,6.578558E-5,4.247628E-4,1.143951E-6,6.160227E-5,8.031024E-5,0.004596203,4.684911E-4,3.81629E-5,0.012538,2.733427E-5,9.387104E-4,1.244995E-5,3.891589E-4,1.685031E-5,4.780732E-4,5.237606E-7,1.544323E-4,6.824282E-4,4.782584E-5,0.001785223,2.645102E-4,0.001031085,0.002987807,1.154429E-4,4.956068E-7,1.414153E-5,6.362714E-5,1.7719E-6,6.925382E-8,9.914704E-8,6.375304E-12,2.999154E-5,1.011023E-6,2.72967E-4,8.034637,6.897128E-5,455676.5,455676.5
2.21421E-5,15.86159,-2.444714E9,1419.613,1419.613,0.001093989,1.0,0.8102964,6.118418E-5,0.02993615,6.359687E-4,0.006534724,4.619945E-5,0.08723759,6.284029E-5,0.005260434,0.002335094,5.589406E-6,3.049373E-6,0.02801342,6.524279E-4,5.135519E-4,6.707042E-4,6.580849E-5,4.243928E-4,1.138873E-6,6.153224E-5,8.035976E-5,0.004590945,4.682352E-4,3.806733E-5,0.01253807,2.727018E-5,9.395923E-4,1.247398E-5,3.895447E-4,1.688917E-5,4.785444E-4,5.254082E-7,1.542023E-4,6.796496E-4,4.767125E-5,0.001783937,2.639018E-4,0.001028247,0.00298756,1.153895E-4,4.9681E-7,1.416103E-5,6.365289E-5,1.774604E-6,6.951068E-8,9.92157E-8,6.400827E-12,2.976174E-5,9.992602E-7,2.713045E-4,8.03442,6.897099E-5,455664.2,455664.2
2.225863E-5,15.86172,-2.424597E9,1419.548,1419.548,0.001093989,1.0,0.8102344,6.089907E-5,0.02997422,6.329313E-4,0.006534493,4.590299E-5,0.0872915,6.254804E-5,0.005268985,0.002333264,5.560899E-6,3.025748E-6,0.02800828,6.512747E-4,5.148232E-4,6.720317E-4,6.585408E-5,4.2365E-4,1.12875E-6,6.139164E-5,8.045888E-5,0.004580384,4.677205E-4,3.78762E-5,0.01253818,2.714202E-5,9.413614E-4,1.25223E-5,3.903193E-4,1.696734E-5,4.794901E-4,5.287281E-7,1.537407E-4,6.740945E-4,4.736158E-5,0.001781353,2.62682E-4,0.001022562,0.002987065,1.152824E-4,4.992315E-7,1.42002E-5,6.370431E-5,1.780039E-6,7.002858E-8,9.935352E-8,6.452405E-12,2.930478E-5,9.760069E-7,2.67991E-4,8.033986,6.897041E-5,455639.6,455639.6
2.228442E-5,15.86175,-2.420234E9,1419.534,1419.534,0.001093989,1.0,0.8102207,6.083634E-5,0.02998262,6.32263E-4,0.006534441,4.583781E-5,0.08730338,6.248372E-5,0.005270873,0.00233286,5.554627E-6,3.02056E-6,0.02800714,6.510202E-4,5.151041E-4,6.723249E-4,6.586407E-5,4.23486E-4,1.126526E-6,6.13606E-5,8.048071E-5,0.004578051,4.676067E-4,3.783414E-5,0.0125382,2.711382E-5,9.417518E-4,1.253297E-5,3.904904E-4,1.698462E-5,4.796988E-4,5.294633E-7,1.536389E-4,6.728722E-4,4.729334E-5,0.001780783,2.62413E-4,0.001021309,0.002986956,1.152588E-4,4.997671E-7,1.420885E-5,6.371562E-5,1.78124E-6,7.014333E-8,9.938395E-8,6.463855E-12,2.920469E-5,9.709385E-7,2.672638E-4,8.03389,6.897028E-5,455634.2,455634.2
2.230013E-5,15.86177,-2.4175E9,1419.525,1419.525,0.001093989,1.0,0.8102124,6.079821E-5,0.02998773,6.318567E-4,0.006534409,4.579819E-5,0.08731061,6.244461E-5,0.005272021,0.002332614,5.550815E-6,3.017407E-6,0.02800644,6.508654E-4,5.15275E-4,6.725033E-4,6.587014E-5,4.233862E-4,1.125174E-6,6.134171E-5,8.049398E-5,0.004576632,4.675374E-4,3.780857E-5,0.01253821,2.709667E-5,9.419893E-4,1.253947E-5,3.905945E-4,1.699514E-5,4.798258E-4,5.299111E-7,1.535769E-4,6.721292E-4,4.725184E-5,0.001780436,2.622493E-4,0.001020547,0.00298689,1.152444E-4,5.000933E-7,1.421412E-5,6.372248E-5,1.781971E-6,7.021323E-8,9.940247E-8,6.470834E-12,2.914393E-5,9.678658E-7,2.668221E-4,8.033832,6.897021E-5,455630.9,455630.9
