Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_H_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_CH3_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H5_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H3_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C3H8_Soln#3 (),Mole_fraction_IC3H7_Soln#3 (),Mole_fraction_NC3H7_Soln#3 (),Mole_fraction_C3H6_Soln#3 (),Mole_fraction_C3H5-A_Soln#3 (),Mole_fraction_C3H4-P_Soln#3 (),Mole_fraction_C3H4-A_Soln#3 (),Mole_fraction_NC4H10_Soln#3 (),Mole_fraction_PC4H9_Soln#3 (),Mole_fraction_IC4H10_Soln#3 (),Mole_fraction_IC4H8_Soln#3 (),Mole_fraction_IC4H7_Soln#3 (),Mole_fraction_C4H8-1_Soln#3 (),Mole_fraction_C4H8-2_Soln#3 (),Mole_fraction_C4H71-3_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C4H4_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_C5H6_Soln#3 (),Mole_fraction_NC5H12_Soln#3 (),Mole_fraction_NC5H11_Soln#3 (),Mole_fraction_NC5H10_Soln#3 (),Mole_fraction_B1M2_Soln#3 (),Mole_fraction_B1M3_Soln#3 (),Mole_fraction_LC5H8_Soln#3 (),Mole_fraction_DIALLYL_Soln#3 (),Mole_fraction_CYC6H8_Soln#3 (),Mole_fraction_CYC6H10_Soln#3 (),Mole_fraction_NC6H12_Soln#3 (),Mole_fraction_NC7H14_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_XYLENE_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Mole_fraction_NC10H19_Soln#3 (),Mole_fraction_NC12H26_Soln#3 (),Mole_fraction_NC16H34_Soln#3 (),Mole_fraction_NC10H20_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
0.0,15.7,-6.367029E7,1100.0,1100.0,0.001640984,1.0,0.9514599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004081009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01103335,0.006639947,0.02678577,9.434426,1.045213E-4,535064.1,535064.1
3.209062E-8,15.69994,-8.251517E7,1100.0,1100.0,0.001640984,1.0,0.9514598,1.025431E-9,8.389969E-12,3.447635E-9,1.871454E-11,1.159223E-8,8.128667E-9,5.982508E-13,1.050983E-15,7.186219E-12,2.421355E-12,9.37249E-9,1.23721E-8,2.130868E-8,2.209396E-15,5.894775E-14,3.379645E-12,1.044067E-8,1.683597E-20,1.062062E-21,1.339733E-21,5.711096E-9,8.885381E-13,2.129891E-8,1.235556E-11,1.400979E-22,6.362781E-13,1.309261E-20,2.199673E-16,1.13549E-8,3.747309E-9,5.6804E-21,3.403596E-17,3.227365E-12,1.749779E-15,9.46319E-22,4.697129E-21,1.250799E-9,1.740527E-9,0.004081008,2.895513E-12,6.328176E-23,5.907486E-15,2.886991E-16,1.829495E-20,1.216672E-15,3.740681E-11,0.01103334,0.006639938,0.02678573,9.434425,1.045213E-4,535064.1,535064.1
1.923513E-7,15.69992,-9.997137E7,1099.997,1099.997,0.001640984,1.0,0.9514591,1.082601E-8,1.042318E-9,6.367447E-8,1.669611E-9,1.654349E-7,1.620238E-7,2.164274E-11,8.210896E-14,4.420114E-10,1.471327E-10,8.351159E-8,1.715208E-7,1.282985E-7,7.962956E-14,2.130157E-12,1.794037E-10,7.338865E-8,1.267755E-16,2.015144E-18,3.406582E-17,7.682704E-8,3.302649E-11,1.279513E-7,1.119849E-9,7.540639E-20,5.101354E-11,1.458187E-17,1.975828E-13,2.111098E-8,4.849493E-8,7.889065E-18,2.467294E-14,7.911375E-10,3.787308E-13,5.318129E-19,2.681632E-18,1.541936E-8,2.408834E-8,0.004081005,1.13305E-10,3.440757E-20,5.270289E-13,3.617847E-14,3.635403E-18,7.483701E-14,1.079762E-9,0.01103328,0.006639889,0.0267855,9.434417,1.045214E-4,535063.6,535063.6
7.66193E-7,15.69983,-1.134075E8,1099.988,1099.988,0.001640984,1.0,0.9514558,4.425227E-8,3.137665E-8,4.544332E-7,4.04295E-8,9.118113E-7,1.230572E-6,3.400435E-10,3.831017E-12,5.828014E-9,1.835685E-9,2.13914E-7,8.57854E-7,5.220541E-7,1.282584E-12,3.49009E-11,1.750531E-9,1.223343E-7,5.179952E-14,3.427034E-16,1.958302E-14,3.714222E-7,5.114029E-10,5.167385E-7,2.309827E-8,3.845343E-17,8.763972E-10,3.486906E-15,1.355286E-11,2.455569E-8,2.367304E-7,9.608797E-16,2.936817E-12,1.781813E-8,2.468724E-11,4.54212E-17,2.245267E-16,7.027315E-8,1.384741E-7,0.004080988,1.848443E-9,3.580919E-18,1.276679E-11,1.114706E-12,2.42779E-16,1.010604E-12,5.204455E-9,0.01103305,0.006639692,0.0267846,9.434384,1.04522E-4,535061.7,535061.7
2.744957E-6,15.69953,-1.40564E8,1099.948,1099.948,0.001640984,1.0,0.9514404,1.591784E-7,5.883882E-7,2.1782E-6,5.789238E-7,3.307126E-6,7.303443E-6,3.641315E-9,1.463507E-10,4.082312E-8,1.007647E-8,3.30148E-7,4.141667E-6,2.004868E-6,1.741436E-11,5.025646E-10,1.194358E-8,1.545867E-7,5.812083E-12,4.003733E-14,3.902864E-12,1.661382E-6,6.69018E-9,1.94371E-6,3.242765E-7,2.017769E-14,1.1566E-8,5.696783E-13,3.197966E-10,3.637811E-8,1.120892E-6,6.167935E-14,2.000365E-10,2.538867E-7,1.260956E-9,3.693141E-15,1.394586E-14,2.777949E-7,9.018959E-7,0.004080886,2.422899E-8,2.290142E-16,1.843517E-10,2.240136E-11,1.34079E-14,1.239074E-11,1.963326E-8,0.01103195,0.006638764,0.02678057,9.434227,1.04524E-4,535052.9,535052.9
6.467216E-6,15.69891,-1.802567E8,1099.854,1099.854,0.001640984,1.0,0.951398,3.436059E-7,3.644927E-6,5.386802E-6,3.022122E-6,6.842027E-6,2.604334E-5,1.418005E-8,1.491881E-9,1.626673E-7,2.505747E-8,4.755037E-7,1.383673E-5,5.180875E-6,1.073628E-10,3.336287E-9,6.2397E-8,2.046819E-7,9.26655E-11,1.152448E-12,1.093453E-10,5.160326E-6,4.032747E-8,4.912467E-6,1.793057E-6,1.181771E-12,6.145432E-8,1.619664E-11,2.326096E-9,5.55729E-8,3.714854E-6,1.002244E-12,3.035723E-9,1.379736E-6,1.923047E-8,1.997456E-13,2.67182E-13,7.383996E-7,3.751999E-6,0.004080543,1.281957E-7,5.924413E-15,1.009956E-9,1.591751E-10,3.016001E-13,1.847435E-10,4.310761E-8,0.01102869,0.006636084,0.02676945,9.433792,1.045282E-4,535028.2,535028.2
6.54382E-6,15.69889,-1.809534E8,1099.851,1099.851,0.001640984,1.0,0.951397,3.469946E-7,3.734484E-6,5.449332E-6,3.089111E-6,6.904145E-6,2.651717E-5,1.44261E-8,1.538678E-9,1.660575E-7,2.534844E-8,4.781757E-7,1.407973E-5,5.249677E-6,1.101492E-10,3.426599E-9,6.396762E-8,2.056026E-7,9.60868E-11,1.208422E-12,1.143054E-10,5.245869E-6,4.135554E-8,4.976406E-6,1.834899E-6,1.247482E-12,6.284591E-8,1.694444E-11,2.389868E-9,5.592734E-8,3.780087E-6,1.041441E-12,3.14946E-9,1.411312E-6,1.997267E-8,2.124826E-13,2.786029E-13,7.487406E-7,3.828054E-6,0.004080534,1.310846E-7,6.234499E-15,1.033802E-9,1.635606E-10,3.159909E-13,1.924731E-10,4.35431E-8,0.01102861,0.006636018,0.02676918,9.433781,1.045283E-4,535027.5,535027.5
6.656146E-6,15.69887,-1.819672E8,1099.848,1099.848,0.001640984,1.0,0.9513955,3.519364E-7,3.867669E-6,5.54069E-6,3.188434E-6,6.994555E-6,2.721787E-5,1.478833E-8,1.608847E-9,1.710972E-7,2.577369E-8,4.820736E-7,1.4439E-5,5.350727E-6,1.143087E-10,3.561578E-9,6.631236E-8,2.069465E-7,1.012472E-10,1.294238E-12,1.218653E-10,5.372236E-6,4.288863E-8,5.07032E-6,1.897065E-6,1.348822E-12,6.491102E-8,1.808579E-11,2.4851E-9,5.644495E-8,3.876559E-6,1.100814E-12,3.321306E-9,1.458183E-6,2.109654E-8,2.323881E-13,2.959958E-13,7.639621E-7,3.940751E-6,0.00408052,1.353705E-7,6.713716E-15,1.069284E-9,1.701176E-10,3.380723E-13,2.042332E-10,4.417715E-8,0.01102849,0.006635919,0.02676878,9.433765,1.045284E-4,535026.7,535026.7
6.943376E-6,15.69882,-1.845167E8,1099.84,1099.84,0.001640984,1.0,0.9513915,3.644186E-7,4.21826E-6,5.77248E-6,3.448273E-6,7.222142E-6,2.904129E-5,1.572203E-8,1.796748E-9,1.843563E-7,2.685345E-8,4.919274E-7,1.537349E-5,5.609952E-6,1.253484E-10,3.920666E-9,7.253483E-8,2.103446E-7,1.152337E-10,1.534974E-12,1.428062E-10,5.700381E-6,4.694994E-8,5.311303E-6,2.060384E-6,1.636498E-12,7.032353E-8,2.125675E-11,2.737974E-9,5.775248E-8,4.12766E-6,1.263206E-12,3.788805E-9,1.581085E-6,2.416847E-8,2.905198E-13,3.441113E-13,8.031965E-7,4.235233E-6,0.004080486,1.465974E-7,8.081468E-15,1.162823E-9,1.875766E-10,4.001418E-13,2.366945E-10,4.577865E-8,0.01102817,0.006635663,0.02676774,9.433724,1.045287E-4,535024.3,535024.3
7.044771E-6,15.69881,-1.854005E8,1099.837,1099.837,0.001640984,1.0,0.9513901,3.687708E-7,4.345466E-6,5.853663E-6,3.542E-6,7.301255E-6,2.96958E-5,1.605411E-8,1.866042E-9,1.891662E-7,2.723196E-8,4.953661E-7,1.570879E-5,5.701726E-6,1.293863E-10,4.052293E-9,7.481024E-8,2.115307E-7,1.204496E-10,1.627725E-12,1.507767E-10,5.81794E-6,4.843324E-8,5.39665E-6,2.119535E-6,1.748507E-12,7.227933E-8,2.246712E-11,2.830488E-9,5.820845E-8,4.217815E-6,1.3243E-12,3.963781E-9,1.625514E-6,2.532349E-8,3.137671E-13,3.624098E-13,8.171532E-7,4.341345E-6,0.004080474,1.506519E-7,8.617225E-15,1.196821E-9,1.939821E-10,4.241065E-13,2.49011E-10,4.633677E-8,0.01102806,0.006635571,0.02676737,9.43371,1.045288E-4,535023.5,535023.5
7.482343E-6,15.69873,-1.891332E8,1099.824,1099.824,0.001640984,1.0,0.9513839,3.872532E-7,4.914544E-6,6.200102E-6,3.958052E-6,7.635579E-6,3.25832E-5,1.750087E-8,2.182886E-9,2.106928E-7,2.884953E-8,5.099662E-7,1.718723E-5,6.099154E-6,1.476564E-10,4.649484E-9,8.509858E-8,2.165652E-7,1.44649E-10,2.077959E-12,1.887977E-10,6.335294E-6,5.512002E-8,5.766495E-6,2.383557E-6,2.299531E-12,8.098167E-8,2.826423E-11,3.249005E-9,6.014586E-8,4.615724E-6,1.611297E-12,4.77988E-9,1.823312E-6,3.074517E-8,4.325726E-13,4.496743E-13,8.780026E-7,4.811802E-6,0.004080419,1.686782E-7,1.128041E-14,1.349379E-9,2.23084E-10,5.40828E-13,3.075303E-10,4.871069E-8,0.01102757,0.006635167,0.02676572,9.433645,1.045293E-4,535019.9,535019.9
7.966467E-6,15.69865,-1.931023E8,1099.81,1099.81,0.001640984,1.0,0.9513768,4.071305E-7,5.581897E-6,6.575749E-6,4.439828E-6,7.992374E-6,3.589477E-5,1.912562E-8,2.568013E-9,2.359835E-7,3.060867E-8,5.256734E-7,1.888166E-5,6.541036E-6,1.695066E-10,5.366632E-9,9.73796E-8,2.219807E-7,1.747404E-10,2.681276E-12,2.382562E-10,6.926492E-6,6.307759E-8,6.178365E-6,2.692126E-6,3.05236E-12,9.109836E-8,3.585694E-11,3.74888E-9,6.223118E-8,5.072557E-6,1.975812E-12,5.804006E-9,2.05346E-6,3.762289E-8,6.054137E-13,5.633236E-13,9.46479E-7,5.355674E-6,0.004080356,1.896044E-7,1.499424E-14,1.529447E-9,2.581245E-10,6.982113E-13,3.832028E-10,5.126674E-8,0.011027,0.006634704,0.02676385,9.433572,1.045299E-4,535015.7,535015.7
8.207249E-6,15.6986,-1.950152E8,1099.802,1099.802,0.001640984,1.0,0.9513731,4.167959E-7,5.928295E-6,6.759505E-6,4.687581E-6,8.164879E-6,3.758637E-5,1.994229E-8,2.773358E-9,2.491412E-7,3.147156E-8,5.333145E-7,1.974682E-5,6.761465E-6,1.810259E-10,5.745738E-9,1.038404E-7,2.246151E-7,1.910441E-10,3.027127E-12,2.659625E-10,7.227749E-6,6.725788E-8,6.384154E-6,2.851933E-6,3.489371E-12,9.631631E-8,4.013287E-11,4.011933E-9,6.324582E-8,5.306143E-6,2.176592E-12,6.362927E-9,2.17224E-6,4.140782E-8,7.105945E-13,6.271263E-13,9.809762E-7,5.635085E-6,0.004080323,2.003851E-7,1.718884E-14,1.623489E-9,2.766915E-10,7.88895E-13,4.254243E-10,5.251024E-8,0.01102671,0.006634468,0.0267629,9.433534,1.045302E-4,535013.6,535013.6
8.907692E-6,15.69848,-2.003581E8,1099.781,1099.781,0.001640984,1.0,0.9513623,4.441033E-7,6.989579E-6,7.282079E-6,5.438007E-6,8.648679E-6,4.267078E-5,2.23471E-8,3.424262E-9,2.896204E-7,3.393594E-8,5.549052E-7,2.234611E-5,7.404306E-6,2.170613E-10,6.935114E-9,1.239757E-7,2.320598E-7,2.4371E-10,4.230067E-12,3.593569E-10,8.130846E-6,8.026392E-8,6.985902E-6,3.34038E-6,5.030374E-12,1.1218E-7,5.464955E-11,4.831896E-9,6.611523E-8,6.009293E-6,2.839704E-12,8.186406E-9,2.533638E-6,5.389298E-8,1.105664E-12,8.431931E-13,1.082944E-6,6.480658E-6,0.004080226,2.33109E-7,2.513924E-14,1.914414E-9,3.351505E-10,1.106621E-12,5.670846E-10,5.602821E-8,0.01102584,0.00663376,0.02676004,9.433422,1.04531E-4,535007.2,535007.2
9.581608E-6,15.69836,-2.051958E8,1099.759,1099.759,0.001640984,1.0,0.9513515,4.692575E-7,8.083825E-6,7.767671E-6,6.199983E-6,9.089948E-6,4.778385E-5,2.469678E-8,4.127538E-9,3.316612E-7,3.624255E-8,5.74801E-7,2.495895E-5,8.023727E-6,2.553602E-10,8.203081E-9,1.45229E-7,2.389163E-7,3.019684E-10,5.703318E-12,4.687807E-10,9.036308E-6,9.399907E-8,7.568492E-6,3.842687E-6,6.945603E-12,1.283706E-7,7.182988E-11,5.697459E-9,6.876104E-8,6.718185E-6,3.596797E-12,1.023273E-8,2.90285E-6,6.812143E-8,1.640401E-12,1.098584E-12,1.183238E-6,7.3386E-6,0.004080128,2.664266E-7,3.543114E-14,2.21929E-9,3.978411E-10,1.499847E-12,7.321164E-10,5.927362E-8,0.01102496,0.006633049,0.02675718,9.43331,1.045318E-4,535000.9,535000.9
9.70195E-6,15.69834,-2.060298E8,1099.755,1099.755,0.001640984,1.0,0.9513495,4.736381E-7,8.286592E-6,7.852574E-6,6.340025E-6,9.166339E-6,4.871901E-5,2.511965E-8,4.261262E-9,3.394881E-7,3.664778E-8,5.782654E-7,2.543676E-5,8.13431E-6,2.625824E-10,8.442478E-9,1.492183E-7,2.401107E-7,3.131765E-10,6.003081E-12,4.90498E-10,9.201688E-6,9.657992E-8,7.672834E-6,3.935665E-6,7.33773E-12,1.313547E-7,7.525902E-11,5.859921E-9,6.922241E-8,6.848043E-6,3.745088E-12,1.062968E-8,2.970934E-6,7.09052E-8,1.755042E-12,1.149573E-12,1.201367E-6,7.496247E-6,0.00408011,2.725583E-7,3.7589E-14,2.276376E-9,4.09722E-10,1.580328E-12,7.647776E-10,5.983922E-8,0.0110248,0.006632919,0.02675666,9.43329,1.04532E-4,534999.7,534999.7
1.0E-5,15.69828,-2.080559E8,1099.745,1099.745,0.001640984,1.0,0.9513446,4.843387E-7,8.798237E-6,8.06047E-6,6.691928E-6,9.352473E-6,5.106334E-5,2.617088E-8,4.603276E-9,3.592907E-7,3.76427E-8,5.867311E-7,2.66345E-5,8.408043E-6,2.809787E-10,9.052545E-9,1.593517E-7,2.430291E-7,3.42007E-10,6.79763E-12,5.472836E-10,9.616026E-6,1.03133E-7,7.931603E-6,4.170174E-6,8.379922E-12,1.388639E-7,8.425312E-11,6.27259E-9,7.034913E-8,7.173875E-6,4.130258E-12,1.165534E-8,3.14231E-6,7.813089E-8,2.06744E-12,1.283376E-12,1.246545E-6,7.892375E-6,0.004080064,2.879766E-7,4.340172E-14,2.421283E-9,4.400648E-10,1.794334E-12,8.500582E-10,6.122152E-8,0.0110244,0.006632594,0.02675535,9.433239,1.045323E-4,534996.8,534996.8
1.028806E-5,15.69823,-2.099649E8,1099.736,1099.736,0.001640984,1.0,0.9513397,4.944891E-7,9.305277E-6,8.258173E-6,7.038718E-6,9.528323E-6,5.336646E-5,2.71918E-8,4.948509E-9,3.7899E-7,3.859259E-8,5.947613E-7,2.781113E-5,8.672306E-6,2.99449E-10,9.665354E-9,1.694849E-7,2.457962E-7,3.713248E-10,7.639296E-12,6.063243E-10,1.002279E-5,1.096971E-7,8.182106E-6,4.402459E-6,9.48739E-12,1.462786E-7,9.364415E-11,6.685233E-9,7.141848E-8,7.494387E-6,4.527223E-12,1.270482E-8,3.311588E-6,8.557066E-8,2.410775E-12,1.423216E-12,1.290578E-6,8.282748E-6,0.00408002,3.031837E-7,4.969454E-14,2.566125E-9,4.706403E-10,2.02202E-12,9.385609E-10,6.253413E-8,0.01102401,0.006632275,0.02675407,9.433189,1.045327E-4,534994.0,534994.0
1.058193E-5,15.69818,-2.11858E8,1099.726,1099.726,0.001640984,1.0,0.9513347,5.046449E-7,9.835114E-6,8.456569E-6,7.399157E-6,9.703689E-6,5.575334E-5,2.823796E-8,5.315832E-9,3.996558E-7,3.954978E-8,6.027996E-7,2.903053E-5,8.94148E-6,3.190035E-10,1.03143E-8,1.801669E-7,2.485666E-7,4.027308E-10,8.577885E-12,6.709529E-10,1.044409E-5,1.166188E-7,8.438015E-6,4.645105E-6,1.072544E-11,1.54E-7,1.039675E-10,7.120201E-9,7.248872E-8,7.826991E-6,4.958179E-12,1.383606E-8,3.487923E-6,9.36391E-8,2.807446E-12,1.57713E-12,1.33587E-6,8.688513E-6,0.004079974,3.190016E-7,5.686237E-14,2.71884E-9,5.031262E-10,2.277012E-12,1.035271E-9,6.384689E-8,0.0110236,0.006631944,0.02675275,9.433137,1.04533E-4,534991.0,534991.0
1.072313E-5,15.69816,-2.127519E8,1099.722,1099.722,0.001640984,1.0,0.9513323,5.094593E-7,1.009413E-5,8.550716E-6,7.57468E-6,9.786535E-6,5.691335E-5,2.874217E-8,5.497783E-9,4.097883E-7,4.000548E-8,6.066081E-7,2.962315E-5,9.070633E-6,3.286559E-10,1.063465E-8,1.854222E-7,2.49878E-7,4.183604E-10,9.0589E-12,7.03625E-10,1.064877E-5,1.200342E-7,8.561084E-6,4.763703E-6,1.136083E-11,1.577653E-7,1.092025E-10,7.334184E-9,7.299642E-8,7.988794E-6,5.174775E-12,1.440162E-8,3.573934E-6,9.769097E-8,3.015941E-12,1.655266E-12,1.357762E-6,8.886126E-6,0.004079951,3.267086E-7,6.059244E-14,2.794008E-9,5.192041E-10,2.408099E-12,1.084101E-9,6.447036E-8,0.0110234,0.006631783,0.02675211,9.433111,1.045332E-4,534989.6,534989.6
1.106147E-5,15.69809,-2.148435E8,1099.71,1099.71,0.001640984,1.0,0.9513264,5.208059E-7,1.072637E-5,8.77316E-6,8.001349E-6,9.98135E-6,5.972716E-5,2.995414E-8,5.94841E-9,4.346045E-7,4.10862E-8,6.1559E-7,3.106069E-5,9.379521E-6,3.524734E-10,1.142508E-8,1.983393E-7,2.529734E-7,4.572567E-10,1.029563E-11,7.863506E-10,1.114507E-5,1.284336E-7,8.856208E-6,5.05317E-6,1.299644E-11,1.669321E-7,1.22504E-10,7.860111E-9,7.419293E-8,8.381724E-6,5.719786E-12,1.581636E-8,3.783379E-6,1.078766E-7,3.567053E-12,1.854078E-12,1.410559E-6,9.366549E-6,0.004079897,3.454531E-7,7.034623E-14,2.978947E-9,5.589923E-10,2.746289E-12,1.207577E-9,6.593819E-8,0.01102292,0.006631394,0.02675055,9.433051,1.045336E-4,534986.1,534986.1
1.117163E-5,15.69808,-2.155109E8,1099.707,1099.707,0.001640984,1.0,0.9513244,5.244454E-7,1.093568E-5,8.84463E-6,8.142071E-6,1.004367E-5,6.065348E-5,3.03498E-8,6.099575E-9,4.428457E-7,4.143467E-8,6.184713E-7,3.153395E-5,9.479887E-6,3.604373E-10,1.168933E-8,2.026425E-7,2.539661E-7,4.703593E-10,1.072469E-11,8.146549E-10,1.130841E-5,1.312388E-7,8.95235E-6,5.148995E-6,1.356434E-11,1.699596E-7,1.270696E-10,8.035307E-9,7.457655E-8,8.511213E-6,5.90524E-12,1.629518E-8,3.852567E-6,1.113393E-7,3.762985E-12,1.922413E-12,1.427849E-6,9.525022E-6,0.004079879,3.516381E-7,7.378151E-14,3.040628E-9,5.723319E-10,2.86398E-12,1.249775E-9,6.640943E-8,0.01102276,0.006631266,0.02675004,9.43303,1.045337E-4,534985.0,534985.0
1.131615E-5,15.69805,-2.163737E8,1099.702,1099.702,0.001640984,1.0,0.9513219,5.291791E-7,1.121294E-5,8.937659E-6,8.328081E-6,1.01246E-5,6.187659E-5,3.086967E-8,6.301382E-9,4.537832E-7,4.188926E-8,6.222176E-7,3.215884E-5,9.611399E-6,3.710494E-10,1.204141E-8,2.083636E-7,2.552565E-7,4.878918E-10,1.130892E-11,8.528773E-10,1.152405E-5,1.349613E-7,9.078522E-6,5.275937E-6,1.433787E-11,1.739646E-7,1.332466E-10,8.268228E-9,7.507573E-8,8.682304E-6,6.15489E-12,1.693768E-8,3.944106E-6,1.15998E-7,4.033621E-12,2.014951E-12,1.450612E-6,9.734514E-6,0.004079855,3.598157E-7,7.850073E-14,3.122705E-9,5.901355E-10,3.024521E-12,1.306721E-9,6.702272E-8,0.01102255,0.006631096,0.02674936,9.433004,1.045339E-4,534983.5,534983.5
1.181295E-5,15.69796,-2.192629E8,1099.685,1099.685,0.001640984,1.0,0.951313,5.451219E-7,1.218756E-5,9.251409E-6,8.978656E-6,1.039601E-5,6.614428E-5,3.266267E-8,7.023918E-9,4.924033E-7,4.343062E-8,6.348354E-7,3.433942E-5,1.006193E-5,4.088852E-10,1.329605E-8,2.286467E-7,2.596044E-7,5.50988E-10,1.350074E-11,9.934462E-10,1.227632E-5,1.482074E-7,9.512458E-6,5.722226E-6,1.72408E-11,1.879987E-7,1.560672E-10,9.093949E-9,7.675895E-8,9.280196E-6,7.066378E-12,1.926553E-8,4.264967E-6,1.329819E-7,5.083724E-12,2.357638E-12,1.529484E-6,1.046742E-5,0.004079773,3.88433E-7,9.658154E-14,3.414425E-9,6.538512E-10,3.629392E-12,1.515825E-9,6.908911E-8,0.01102182,0.006630506,0.02674701,9.432912,1.045345E-4,534978.3,534978.3
1.191672E-5,15.69794,-2.198472E8,1099.681,1099.681,0.001640984,1.0,0.9513111,5.483814E-7,1.239534E-5,9.315742E-6,9.116721E-6,1.045137E-5,6.704803E-5,3.303825E-8,7.180613E-9,5.006723E-7,4.374835E-8,6.374175E-7,3.480122E-5,1.01557E-5,4.170599E-10,1.356695E-8,2.330052E-7,2.604935E-7,5.647322E-10,1.399674E-11,1.02468E-9,1.24356E-5,1.510577E-7,9.603119E-6,5.817396E-6,1.789765E-11,1.909822E-7,1.611591E-10,9.271371E-9,7.710278E-8,9.406997E-6,7.267606E-12,1.97758E-8,4.333195E-6,1.36726E-7,5.328549E-12,2.434281E-12,1.546081E-6,1.0623E-5,0.004079755,3.945089E-7,1.007508E-13,3.477284E-9,6.676661E-10,3.766798E-12,1.562222E-9,6.951134E-8,0.01102167,0.006630381,0.02674651,9.432892,1.045346E-4,534977.2,534977.2
1.243847E-5,15.69785,-2.227117E8,1099.663,1099.663,0.001640984,1.0,0.9513015,5.644471E-7,1.346161E-5,9.632939E-6,9.821971E-6,1.072298E-5,7.165499E-5,3.493143E-8,7.999017E-9,5.432969E-7,4.532406E-8,6.501325E-7,3.715557E-5,1.062514E-5,4.596004E-10,1.497548E-8,2.555506E-7,2.648727E-7,6.368104E-10,1.670418E-11,1.191883E-9,1.324751E-5,1.658584E-7,1.005894E-5,6.305968E-6,2.148065E-11,2.062493E-7,1.885404E-10,1.018908E-8,7.879983E-8,1.00544E-5,8.337976E-12,2.246951E-8,4.682421E-6,1.56608E-7,6.706876E-12,2.847541E-12,1.630153E-6,1.141797E-5,0.004079666,4.255578E-7,1.2396E-13,3.803588E-9,7.39824E-10,4.519834E-12,1.810256E-9,7.159663E-8,0.01102088,0.006629745,0.02674397,9.432793,1.045352E-4,534971.5,534971.5
1.255517E-5,15.69783,-2.2333E8,1099.659,1099.659,0.001640984,1.0,0.9512994,5.679585E-7,1.370496E-5,9.702453E-6,9.982202E-6,1.07822E-5,7.269959E-5,3.535584E-8,8.189127E-9,5.530696E-7,4.567151E-8,6.529153E-7,3.768948E-5,1.072965E-5,4.694478E-10,1.530119E-8,2.60737E-7,2.658312E-7,6.536164E-10,1.736092E-11,1.231669E-9,1.343161E-5,1.692708E-7,1.016087E-5,6.417529E-6,2.234886E-11,2.09724E-7,1.950847E-10,1.040019E-8,7.917085E-8,1.020143E-5,8.591115E-12,2.310176E-8,4.761924E-6,1.613017E-7,7.051209E-12,2.946595E-12,1.649098E-6,1.159865E-5,0.004079645,4.326144E-7,1.296972E-13,3.87895E-9,7.565895E-10,4.7032E-12,1.869195E-9,7.205113E-8,0.0110207,0.006629601,0.0267434,9.432771,1.045354E-4,534970.3,534970.3
1.280106E-5,15.69778,-2.246158E8,1099.65,1099.65,0.001640984,1.0,0.9512948,5.752743E-7,1.422334E-5,9.847231E-6,1.032268E-5,1.090522E-5,7.491698E-5,3.625107E-8,8.598101E-9,5.739409E-7,4.639773E-8,6.58706E-7,3.882288E-5,1.09492E-5,4.905924E-10,1.600009E-8,2.718331E-7,2.678254E-7,6.898382E-10,1.880829E-11,1.318397E-9,1.382241E-5,1.765886E-7,1.037558E-5,6.655253E-6,2.426072E-11,2.171148E-7,2.093867E-10,1.085182E-8,7.99441E-8,1.051382E-5,9.14111E-12,2.446957E-8,4.931047E-6,1.714888E-7,7.822611E-12,3.163437E-12,1.689178E-6,1.198267E-5,0.004079602,4.476116E-7,1.424754E-13,4.040585E-9,7.926648E-10,5.108174E-12,1.99758E-9,7.300101E-8,0.01102032,0.006629295,0.02674218,9.432723,1.045357E-4,534967.6,534967.6
