Time_Soln#20 (sec),Volume_Soln#20 (cm3),Volumetric_heat_production_rate_Soln#20 (erg/cm3-sec),Surface_temperature_Soln#20 (K),Temperature_Soln#20 (K),Mass_Soln#20 (g),Pressure_Soln#20 (atm),Mole_fraction_H2_Soln#20 (),Mole_fraction_H_Soln#20 (),Mole_fraction_CH4_Soln#20 (),Mole_fraction_CH3_Soln#20 (),Mole_fraction_C2H6_Soln#20 (),Mole_fraction_C2H5_Soln#20 (),Mole_fraction_C2H4_Soln#20 (),Mole_fraction_C2H3_Soln#20 (),Mole_fraction_C2H2_Soln#20 (),Mole_fraction_C3H8_Soln#20 (),Mole_fraction_IC3H7_Soln#20 (),Mole_fraction_NC3H7_Soln#20 (),Mole_fraction_C3H6_Soln#20 (),Mole_fraction_C3H5-A_Soln#20 (),Mole_fraction_C3H5-T_Soln#20 (),Mole_fraction_C3H4-P_Soln#20 (),Mole_fraction_C3H4-A_Soln#20 (),Mole_fraction_C3H3_Soln#20 (),Mole_fraction_NC4H10_Soln#20 (),Mole_fraction_PC4H9_Soln#20 (),Mole_fraction_IC4H10_Soln#20 (),Mole_fraction_IC4H8_Soln#20 (),Mole_fraction_C4H8-1_Soln#20 (),Mole_fraction_C4H8-2_Soln#20 (),Mole_fraction_C4H71-3_Soln#20 (),Mole_fraction_C4H6_Soln#20 (),Mole_fraction_C4H5_Soln#20 (),Mole_fraction_C4H4_Soln#20 (),Mole_fraction_C4H2_Soln#20 (),Mole_fraction_C6H6_Soln#20 (),Mole_fraction_FULVENE_Soln#20 (),Mole_fraction_C5H6_Soln#20 (),Mole_fraction_C5H5_Soln#20 (),Mole_fraction_C10H8_Soln#20 (),Mole_fraction_NC5H12_Soln#20 (),Mole_fraction_NC5H11_Soln#20 (),Mole_fraction_NC5H10_Soln#20 (),Mole_fraction_LC5H8_Soln#20 (),Mole_fraction_NC6H12_Soln#20 (),Mole_fraction_NC7H15_Soln#20 (),Mole_fraction_NC7H14_Soln#20 (),Mole_fraction_C7H8_Soln#20 (),Mole_fraction_C7H7_Soln#20 (),Mole_fraction_C6H5C2H_Soln#20 (),Mole_fraction_C6H5C2H3_Soln#20 (),Mole_fraction_NC10H21_Soln#20 (),Mole_fraction_NC12H25_Soln#20 (),Mole_fraction_NC12H26_Soln#20 (),Mole_fraction_NC16H34_Soln#20 (),Mole_fraction_NC10H20_Soln#20 (),Molecular_weight_Soln#20 (g/mole),Mass_density_Soln#20 (g/cm3),Unburned_hydrocarbons_Soln#20 (ppm),Volatile_organic_compounds_Soln#20 (ppm)
1.329167E-6,16.00026,4.107985E10,1675.039,1675.039,9.256833E-4,1.0,0.8022343,0.001180276,0.02807429,0.009591709,0.0074784,2.313688E-4,0.08236825,8.295526E-4,0.009444181,0.00265351,4.277163E-5,3.744835E-5,0.02813287,0.001936241,5.501468E-5,6.543709E-4,9.928336E-4,3.219649E-4,3.982695E-4,1.016015E-5,7.10453E-5,5.948743E-5,0.004037567,4.234781E-4,4.718167E-5,0.01122796,5.618696E-4,0.001096595,1.675741E-5,3.135102E-4,1.529489E-5,2.94364E-4,2.085196E-5,4.825189E-7,1.084507E-4,1.874246E-8,8.238522E-5,0.001127888,1.199439E-4,2.432105E-8,3.041038E-4,0.002762003,3.73181E-4,5.665283E-7,7.896697E-6,7.246187E-10,8.406272E-12,1.126311E-8,4.823178E-12,2.821055E-5,7.952038,5.785426E-5,450991.9,450991.9
1.335154E-6,16.00162,4.069494E10,1675.103,1675.103,9.256833E-4,1.0,0.8021795,0.001176615,0.02813925,0.009553323,0.007480986,2.298385E-4,0.08243038,8.269072E-4,0.009467562,0.002649635,4.250463E-5,3.714027E-5,0.0281207,0.001931311,5.484723E-5,6.566003E-4,9.945477E-4,3.233029E-4,3.970848E-4,1.003328E-5,7.076974E-5,5.959536E-5,0.004022811,4.226982E-4,4.690978E-5,0.01121753,5.600468E-4,0.001100789,1.688994E-5,3.145172E-4,1.538841E-5,2.951449E-4,2.094248E-5,4.86563E-7,1.072339E-4,1.831081E-8,8.103257E-5,0.001125384,1.185416E-4,2.372905E-8,3.000995E-4,0.002760939,3.733889E-4,5.708902E-7,7.929742E-6,7.021827E-10,7.925772E-12,1.061998E-8,4.405997E-12,2.74345E-5,7.951668,5.784936E-5,450971.0,450971.0
1.372607E-6,16.00988,3.833991E10,1675.49,1675.49,9.256833E-4,1.0,0.8018433,0.001154282,0.0285393,0.009319134,0.007495674,2.206656E-4,0.08281103,8.106993E-4,0.009612002,0.002625485,4.088935E-5,3.52884E-5,0.02804356,0.001901295,5.381582E-5,6.704151E-4,0.001005121,3.316244E-4,3.897588E-4,9.276478E-6,6.906865E-5,6.025017E-5,0.00393183,4.178106E-4,4.527279E-5,0.01115234,5.48728E-4,0.001126667,1.772368E-5,3.207652E-4,1.597125E-5,2.999561E-4,2.150548E-5,5.121941E-7,9.990176E-5,1.584162E-8,7.319837E-5,0.001109857,1.101177E-4,2.034537E-8,2.761806E-4,0.002754389,3.746451E-4,5.98377E-7,8.134834E-6,5.768211E-10,5.476536E-12,7.340971E-9,2.494984E-12,2.303467E-5,7.949401,5.78195E-5,450842.4,450842.4
1.382202E-6,16.01194,3.775119E10,1675.586,1675.586,9.256833E-4,1.0,0.8017589,0.001148715,0.02864004,0.009260758,0.007499037,2.18423E-4,0.08290637,8.066407E-4,0.009648504,0.002619326,4.049043E-5,3.483431E-5,0.02802353,0.001893831,5.355608E-5,6.739179E-4,0.001007789,3.337425E-4,3.879057E-4,9.092492E-6,6.863922E-5,6.041235E-5,0.003908894,4.165567E-4,4.487055E-5,0.01113566,5.458536E-4,0.001133198,1.793852E-5,3.223517E-4,1.611991E-5,3.011684E-4,2.164879E-5,5.188532E-7,9.809962E-5,1.526895E-8,7.135555E-5,0.001105918,1.080544E-4,1.956156E-8,2.703583E-4,0.00275274,3.749548E-4,6.054735E-7,8.186927E-6,5.48519E-10,4.980766E-12,6.677059E-9,2.156185E-12,2.20251E-5,7.948832,5.781207E-5,450810.1,450810.1
1.396045E-6,16.01486,3.691224E10,1675.721,1675.721,9.256833E-4,1.0,0.8016383,0.001140789,0.02878417,0.009177661,0.007503617,2.152604E-4,0.08304241,8.008505E-4,0.009700815,0.00261046,3.992514E-5,3.419308E-5,0.02799446,0.001883216,5.318452E-5,6.789461E-4,0.00101161,3.367887E-4,3.852491E-4,8.8338E-6,6.802419E-5,6.064246E-5,0.003876066,4.14747E-4,4.430188E-5,0.01111163,5.417258E-4,0.001142551,1.824934E-5,3.246306E-4,1.633393E-5,3.029032E-4,2.185489E-5,5.285271E-7,9.555256E-5,1.448195E-8,6.880538E-5,0.001100264,1.051431E-4,1.848518E-8,2.62168E-4,0.002750381,3.753932E-4,6.157503E-7,8.261769E-6,5.101329E-10,4.342634E-12,5.822399E-9,1.7462E-12,2.064516E-5,7.948021,5.780151E-5,450764.1,450764.1
1.398844E-6,16.01545,3.674425E10,1675.748,1675.748,9.256833E-4,1.0,0.8016141,0.001139201,0.02881314,0.009161018,0.007504505,2.146312E-4,0.0830697,7.99689E-4,0.009711343,0.00260867,3.981229E-5,3.406538E-5,0.02798856,0.001881092,5.310985E-5,6.799592E-4,0.001012379,3.374032E-4,3.847143E-4,8.782439E-6,6.790048E-5,6.068844E-5,0.003869465,4.143811E-4,4.418854E-5,0.01110678,5.408941E-4,0.001144433,1.83123E-5,3.250899E-4,1.637713E-5,3.032519E-4,2.189647E-5,5.304926E-7,9.504503E-5,1.432822E-8,6.830475E-5,0.001099125,1.045637E-4,1.827504E-8,2.605414E-4,0.002749907,3.754807E-4,6.178337E-7,8.276857E-6,5.027057E-10,4.223747E-12,5.663159E-9,1.67319E-12,2.037668E-5,7.947858,5.779939E-5,450754.9,450754.9
1.406509E-6,16.01704,3.628654E10,1675.821,1675.821,9.256833E-4,1.0,0.8015482,0.00113488,0.02889217,0.00911572,0.00750687,2.129258E-4,0.08314407,7.965246E-4,0.009740084,0.002603775,3.950575E-5,3.371908E-5,0.02797235,0.001875313,5.290618E-5,6.827269E-4,0.001014477,3.390835E-4,3.832542E-4,8.643434E-6,6.756286E-5,6.08134E-5,0.003851459,4.133788E-4,4.388098E-5,0.01109349,5.386215E-4,0.001149567,1.848493E-5,3.263453E-4,1.649531E-5,3.042034E-4,2.201015E-5,5.358915E-7,9.366829E-5,1.391644E-8,6.695952E-5,0.001096012,1.02993E-4,1.77124E-8,2.561384E-4,0.002748613,3.757181E-4,6.23548E-7,8.318094E-6,4.82929E-10,3.914702E-12,5.249191E-9,1.488659E-12,1.965937E-5,7.947414,5.779364E-5,450729.7,450729.7
1.422248E-6,16.02027,3.535876E10,1675.969,1675.969,9.256833E-4,1.0,0.801414,0.001126122,0.02905311,0.009023924,0.007511436,2.095013E-4,0.08329514,7.900985E-4,0.009798715,0.002593748,3.888734E-5,3.302285E-5,0.0279389,0.001863614,5.249152E-5,6.883821E-4,0.001018753,3.425225E-4,3.802749E-4,8.365171E-6,6.68747E-5,6.106577E-5,0.003814778,4.113209E-4,4.326182E-5,0.01106625,5.339785E-4,0.001160031,1.884031E-5,3.289119E-4,1.673741E-5,3.061416E-4,2.224286E-5,5.470525E-7,9.089881E-5,1.31105E-8,6.430811E-5,0.001089652,9.983854E-5,1.661212E-8,2.473218E-4,0.002745979,3.761965E-4,6.35324E-7,8.402424E-6,4.447297E-10,3.348034E-12,4.490049E-9,1.170301E-12,1.826335E-5,7.946512,5.778199E-5,450678.5,450678.5
1.429252E-6,16.02169,3.495104E10,1676.033,1676.033,9.256833E-4,1.0,0.8013548,0.001122274,0.02912415,0.008983603,0.007513343,2.080105E-4,0.08336167,7.8727E-4,0.009824639,0.002589297,3.861691E-5,3.271943E-5,0.02792394,0.001858481,5.230856E-5,6.908864E-4,0.001020643,3.44048E-4,3.789574E-4,8.244426E-6,6.65707E-5,6.117625E-5,0.003798585,4.104053E-4,4.299161E-5,0.01105414,5.319229E-4,0.001164654,1.899885E-5,3.300492E-4,1.68449E-5,3.069973E-4,2.234609E-5,5.52052E-7,8.969133E-5,1.276851E-8,6.317515E-5,0.001086836,9.846534E-5,1.614569E-8,2.434951E-4,0.002744816,3.764055E-4,6.405825E-7,8.439798E-6,4.287323E-10,3.122951E-12,4.188481E-9,1.051508E-12,1.767441E-5,7.946114,5.777687E-5,450656.0,450656.0
1.479372E-6,16.03151,3.212648E10,1676.473,1676.473,9.256833E-4,1.0,0.8009411,0.001095591,0.0296225,0.008704128,0.007524894,1.978984E-4,0.08382558,7.675669E-4,0.01000724,0.002557649,3.676255E-5,3.065621E-5,0.02781569,0.001822978,5.102681E-5,7.085936E-4,0.001033938,3.548759E-4,3.696752E-4,7.432116E-6,6.443481E-5,6.193546E-5,0.00368498,4.038608E-4,4.114723E-5,0.01096787,5.174107E-4,0.001197141,2.013975E-5,3.38102E-4,1.760943E-5,3.130027E-4,2.307902E-5,5.8841E-7,8.147726E-5,1.058787E-8,5.582643E-5,0.001066934,8.915854E-5,1.317957E-8,2.177459E-4,0.002736659,3.77833E-4,6.785259E-7,8.704607E-6,3.299349E-10,1.893996E-12,2.541489E-9,4.868855E-13,1.397355E-5,7.943335,5.774151E-5,450498.4,450498.4
1.493898E-6,16.03424,3.13379E10,1676.594,1676.594,9.256833E-4,1.0,0.8008243,0.001088127,0.02976374,0.008626009,0.007527587,1.951404E-4,0.0839562,7.620284E-4,0.01005923,0.002548546,3.625062E-5,3.009212E-5,0.02778396,0.001813077,5.066426E-5,7.136568E-4,0.001037718,3.57985E-4,3.670325E-4,7.212832E-6,6.382868E-5,6.21455E-5,0.003652795,4.01968E-4,4.064049E-5,0.010943,5.132723E-4,0.001206364,2.047243E-5,3.404081E-4,1.782945E-5,3.147054E-4,2.328955E-5,5.991394E-7,7.923215E-5,1.00352E-8,5.392482E-5,0.001061247,8.662539E-5,1.243063E-8,2.107959E-4,0.002734347,3.782253E-4,6.89624E-7,8.780505E-6,3.058537E-10,1.637877E-12,2.198138E-9,3.893461E-13,1.305283E-5,7.94255,5.773164E-5,450453.9,450453.9
1.532404E-6,16.04128,2.931231E10,1676.9,1676.9,9.256833E-4,1.0,0.8005207,0.001068896,0.03013141,0.008424877,0.007533412,1.881747E-4,0.08429451,7.477058E-4,0.01019509,0.002524573,3.494562E-5,2.866534E-5,0.0276992,0.001787629,4.972231E-5,7.269331E-4,0.001047587,3.661628E-4,3.601292E-4,6.663924E-6,6.224973E-5,6.268159E-5,0.003569065,3.969641E-4,3.935298E-5,0.0108774,5.024565E-4,0.001230401,2.135823E-5,3.464621E-4,1.840917E-5,3.191392E-4,2.384352E-5,6.27995E-7,7.355949E-5,8.718465E-9,4.93172E-5,0.00104635,8.02455E-5,1.065246E-8,1.93408E-4,0.002728326,3.792207E-4,7.19252E-7,8.979901E-6,2.50237E-10,1.113139E-12,1.494509E-9,2.148616E-13,1.089302E-5,7.940513,5.770631E-5,450338.3,450338.3
1.538715E-6,16.04241,2.898914E10,1676.948,1676.948,9.256833E-4,1.0,0.8004718,0.001065819,0.03019076,0.008392713,0.007534192,1.870788E-4,0.08434889,7.454069E-4,0.0102171,0.002520666,3.47387E-5,2.844063E-5,0.02768522,0.001783565,4.957054E-5,7.290894E-4,0.001049184,3.674943E-4,3.590118E-4,6.578256E-6,6.199475E-5,6.276666E-5,0.003555559,3.96146E-4,3.914936E-5,0.01086669,5.007057E-4,0.001234285,2.150393E-5,3.474463E-4,1.85037E-5,3.198551E-4,2.393375E-5,6.327822E-7,7.266724E-5,8.521565E-9,4.861775E-5,0.001043933,7.924471E-5,1.038745E-8,1.90696E-4,0.002727354,3.793779E-4,7.241367E-7,9.012338E-6,2.421485E-10,1.044755E-12,1.402791E-9,1.948876E-13,1.057464E-5,7.940185,5.770226E-5,450319.7,450319.7
1.560232E-6,16.04618,2.79059E10,1677.109,1677.109,9.256833E-4,1.0,0.8003068,0.001055479,0.03039123,0.0082847,0.0075365,1.834341E-4,0.08453211,7.376694E-4,0.01029156,0.002507394,3.404743E-5,2.769298E-5,0.02763742,0.001769924,4.905857E-5,7.363994E-4,0.001054587,3.720149E-4,3.552315E-4,6.294836E-6,6.113352E-5,6.305095E-5,0.003509968,3.933624E-4,3.847005E-5,0.01083031,4.947838E-4,0.001247409,2.200171E-5,3.507846E-4,1.882489E-5,3.222733E-4,2.424017E-5,6.492242E-7,6.970183E-5,7.886624E-9,4.634133E-5,0.001035744,7.592392E-5,9.534745E-9,1.817285E-4,0.00272407,3.799014E-4,7.408485E-7,9.122418E-6,2.165018E-10,8.414391E-13,1.130065E-9,1.396744E-13,9.557074E-6,7.939077,5.768869E-5,450256.9,450256.9
1.58141E-6,16.04981,2.686738E10,1677.261,1677.261,9.256833E-4,1.0,0.8001469,0.001045526,0.03058576,0.008180811,0.007538261,1.799801E-4,0.08470922,7.30202E-4,0.01036403,0.002494405,3.338784E-5,2.698409E-5,0.02759016,0.001756817,4.856283E-5,7.435328E-4,0.001059843,3.764358E-4,3.515548E-4,6.028447E-6,6.029789E-5,6.33223E-5,0.003465777,3.906314E-4,3.782315E-5,0.01079466,4.890277E-4,0.00126015,2.24931E-5,3.540448E-4,1.913939E-5,3.2462E-4,2.453995E-5,6.655894E-7,6.689559E-5,7.312838E-9,4.425408E-5,0.001027761,7.278894E-5,8.766944E-9,1.73308E-4,0.002720882,3.803987E-4,7.57383E-7,9.230005E-6,1.939301E-10,6.796935E-13,9.130563E-10,1.005493E-13,8.650531E-6,7.938004,5.767566E-5,450196.0,450196.0
1.595275E-6,16.05213,2.620197E10,1677.357,1677.357,9.256833E-4,1.0,0.8000435,0.001039127,0.03071166,0.008114062,0.007539149,1.777873E-4,0.08482349,7.253909E-4,0.01041104,0.002485941,3.296682E-5,2.653395E-5,0.02755911,0.0017484,4.82426E-5,7.48171E-4,0.001063252,3.793149E-4,3.491711E-4,5.860531E-6,5.975721E-5,6.349552E-5,0.003437206,3.888484E-4,3.74108E-5,0.01077142,4.852983E-4,0.0012684,2.281559E-5,3.561659E-4,1.934442E-5,3.261388E-4,2.473527E-5,6.764031E-7,6.511703E-5,6.962618E-9,4.296443E-5,0.001022576,7.080588E-5,8.299808E-9,1.68005E-4,0.002718818,3.807148E-4,7.682547E-7,9.300048E-6,1.804548E-10,5.909631E-13,7.939886E-10,8.107199E-14,8.103955E-6,7.93731,5.766731E-5,450156.6,450156.6
1.630977E-6,16.05796,2.454086E10,1677.595,1677.595,9.256833E-4,1.0,0.799782,0.001023061,0.03103063,0.007946647,0.007540526,1.723774E-4,0.08511182,7.132778E-4,0.01053057,0.002464294,3.192044E-5,2.542336E-5,0.02747884,0.001727305,4.743351E-5,7.599981E-4,0.001071913,3.866726E-4,3.431176E-4,5.450525E-6,5.838808E-5,6.392591E-5,0.003364936,3.842776E-4,3.638773E-5,0.01071192,4.758404E-4,0.001289309,2.364851E-5,3.61579E-4,1.986913E-5,3.299872E-4,2.523468E-5,7.046046E-7,6.074253E-5,6.144434E-9,3.98989E-5,0.001009375,6.594116E-5,7.213687E-9,1.550754E-4,0.002713586,3.814954E-4,7.9641E-7,9.478984E-6,1.499362E-10,4.118815E-13,5.536194E-10,4.650434E-14,6.849344E-6,7.935553,5.764638E-5,450057.0,450057.0
1.652966E-6,16.06143,2.355437E10,1677.734,1677.734,9.256833E-4,1.0,0.7996241,0.001013451,0.03122345,0.007846638,0.007540752,1.692064E-4,0.08528528,7.060097E-4,0.01060311,0.002451069,3.130203E-5,2.477261E-5,0.02742919,0.00171471,4.694614E-5,7.67201E-4,0.001077167,3.911639E-4,3.394492E-4,5.213261E-6,5.756126E-5,6.418009E-5,0.003321345,3.814781E-4,3.578405E-5,0.01067554,4.701204E-4,0.001301953,2.41632E-5,3.648787E-4,2.018995E-5,3.323133E-4,2.553976E-5,7.222308E-7,5.81901E-5,5.69489E-9,3.817862E-5,0.001001352,6.311119E-5,6.620601E-9,1.47608E-4,0.002710422,3.819531E-4,8.138642E-7,9.588192E-6,1.337905E-10,3.296606E-13,4.432256E-10,3.301136E-14,6.17506E-6,7.934493,5.763391E-5,449996.9,449996.9
1.655849E-6,16.06188,2.342705E10,1677.751,1677.751,9.256833E-4,1.0,0.7996036,0.001012207,0.03124853,0.007833694,0.007540749,1.687992E-4,0.0853078,7.050672E-4,0.01061257,0.002449341,3.122235E-5,2.468908E-5,0.02742267,0.00171308,4.688285E-5,7.68141E-4,0.001077852,3.917506E-4,3.389715E-4,5.182969E-6,5.745375E-5,6.421283E-5,0.003315681,3.81112E-4,3.570632E-5,0.01067079,4.693763E-4,0.001303597,2.423078E-5,3.653095E-4,2.023189E-5,3.326159E-4,2.557962E-5,7.245565E-7,5.786313E-5,5.638752E-9,3.796178E-5,0.001000305,6.274911E-5,6.546746E-9,1.466556E-4,0.00271001,3.820118E-4,8.161592E-7,9.602457E-6,1.318074E-10,3.201641E-13,4.304734E-10,3.155907E-14,6.091681E-6,7.934355,5.76323E-5,449989.1,449989.1
1.67234E-6,16.06443,2.270779E10,1677.851,1677.851,9.256833E-4,1.0,0.799487,0.001005157,0.03139111,0.007760402,0.007540582,1.665078E-4,0.08543561,6.99723E-4,0.01066637,0.002439485,3.077281E-5,2.421912E-5,0.02738534,0.00170385,4.652349E-5,7.734974E-4,0.001081748,3.95096E-4,3.362543E-4,5.01326E-6,5.684295E-5,6.439744E-5,0.003283507,3.790222E-4,3.526791E-5,0.01064366,4.651472E-4,0.001312948,2.461767E-5,3.677647E-4,2.047114E-5,3.343358E-4,2.5807E-5,7.379226E-7,5.602658E-5,5.329475E-9,3.675858E-5,9.943485E-4,6.071731E-5,6.140764E-9,1.413236E-4,0.002707669,3.823422E-4,8.293123E-7,9.683802E-6,1.2102E-10,2.708297E-13,3.642185E-10,2.439125E-14,5.635832E-6,7.933571,5.762318E-5,449944.6,449944.6
1.677367E-6,16.06519,2.249155E10,1677.881,1677.881,9.256833E-4,1.0,0.7994517,0.001003031,0.03143427,0.00773831,0.007540483,1.658218E-4,0.08547424,6.981096E-4,0.01068268,0.00243649,3.063785E-5,2.407848E-5,0.02737395,0.001701069,4.641486E-5,7.751234E-4,0.001082929,3.961123E-4,3.35431E-4,4.962718E-6,5.665813E-5,6.445284E-5,0.003273776,3.783866E-4,3.513634E-5,0.01063542,4.638671E-4,0.001315778,2.473574E-5,3.685103E-4,2.054387E-5,3.348565E-4,2.587609E-5,7.42019E-7,5.547804E-5,5.23909E-9,3.640404E-5,9.925417E-4,6.011109E-5,6.022425E-9,1.39737E-4,0.00270696,3.824411E-4,8.333311E-7,9.708516E-6,1.17913E-10,2.573602E-13,3.461271E-10,2.254961E-14,5.503791E-6,7.933333,5.762043E-5,449931.1,449931.1
1.685619E-6,16.06644,2.213952E10,1677.929,1677.929,9.256833E-4,1.0,0.799394,9.99563E-4,0.03150483,0.007702292,0.007540273,1.64708E-4,0.08553733,6.954764E-4,0.01070937,0.002431583,3.041833E-5,2.385019E-5,0.02735524,0.001696533,4.623742E-5,7.777861E-4,0.001084861,3.977773E-4,3.340845E-4,4.880911E-6,5.63561E-5,6.454291E-5,0.003257878,3.773449E-4,3.492238E-5,0.0106219,4.617749E-4,0.001320406,2.492967E-5,3.697314E-4,2.066306E-5,3.357076E-4,2.598931E-5,7.487656E-7,5.458868E-5,5.094455E-9,3.583384E-5,9.895845E-4,5.912884E-5,5.833362E-9,1.371704E-4,0.002705801,3.826015E-4,8.399375E-7,9.749006E-6,1.129851E-10,2.366691E-13,3.18334E-10,1.98202E-14,5.293642E-6,7.932946,5.761595E-5,449909.1,449909.1
1.694725E-6,16.0678,2.175541E10,1677.982,1677.982,9.256833E-4,1.0,0.7993308,9.957694E-4,0.03158226,0.007662905,0.007539972,1.634966E-4,0.08560647,6.925933E-4,0.01073869,0.002426181,3.017905E-5,2.360199E-5,0.02733457,0.001691573,4.604295E-5,7.807146E-4,0.001086984,3.996095E-4,3.32606E-4,4.79232E-6,5.602483E-5,6.464103E-5,0.003240446,3.761976E-4,3.468921E-5,0.01060703,4.594795E-4,0.001325484,2.514385E-5,3.710747E-4,2.079428E-5,3.366416E-4,2.611393E-5,7.562425E-7,5.362341E-5,4.940165E-9,3.522148E-5,9.863345E-4,5.806362E-5,5.63212E-9,1.34393E-4,0.002704529,3.827759E-4,8.472408E-7,9.793566E-6,1.0779E-10,2.157702E-13,2.90259E-10,1.719241E-14,5.071109E-6,7.93252,5.761106E-5,449885.0,449885.0
1.725553E-6,16.07232,2.048803E10,1678.153,1678.153,9.256833E-4,1.0,0.7991194,9.831721E-4,0.03184117,0.007532251,0.007538447,1.59526E-4,0.08583696,6.830015E-4,0.01083701,0.002408002,2.9391E-5,2.278932E-5,0.0272645,0.001675115,4.539451E-5,7.90555E-4,0.001094099,4.057735E-4,3.276561E-4,4.504819E-6,5.491852E-5,6.496375E-5,0.003182274,3.723318E-4,3.392157E-5,0.01055695,4.518113E-4,0.001342462,2.587018E-5,3.755907E-4,2.123624E-5,3.397639E-4,2.653344E-5,7.818013E-7,5.047549E-5,4.455916E-9,3.326983E-5,9.754318E-4,5.459606E-5,5.00368E-9,1.253958E-4,0.002700273,3.833462E-4,8.720658E-7,9.943526E-6,9.191555E-11,1.576543E-13,2.1217E-10,1.060425E-14,4.384264E-6,7.931097,5.759486E-5,449804.3,449804.3
1.737396E-6,16.07402,2.001439E10,1678.216,1678.216,9.256833E-4,1.0,0.7990393,9.784317E-4,0.03193933,0.007483141,0.007537659,1.580527E-4,0.08592407,6.793849E-4,0.01087438,0.002401062,2.909708E-5,2.248815E-5,0.02723754,0.001668927,4.514946E-5,7.943056E-4,0.001096804,4.081257E-4,3.257773E-4,4.399308E-6,5.449973E-5,6.508391E-5,0.00316027,3.708544E-4,3.363535E-5,0.01053782,4.489078E-4,0.001348897,2.614971E-5,3.773128E-4,2.140508E-5,3.409474E-4,2.669362E-5,7.917225E-7,4.931432E-5,4.284552E-9,3.256725E-5,9.712843E-4,5.331944E-5,4.782586E-9,1.221009E-4,0.002698658,3.835571E-4,8.816439E-7,1.000077E-5,8.646438E-11,1.397351E-13,1.880861E-10,8.806768E-15,4.14582E-6,7.930558,5.758878E-5,449773.7,449773.7
1.763939E-6,16.07775,1.897901E10,1678.351,1678.351,9.256833E-4,1.0,0.798862,9.680005E-4,0.03215672,0.007375194,0.007535507,1.548501E-4,0.08611648,6.714135E-4,0.01095738,0.002385597,2.845546E-5,2.183443E-5,0.02717706,0.001655316,4.460825E-5,8.026519E-4,0.001102809,4.13365E-4,3.216116E-4,4.172296E-6,5.357351E-5,6.534572E-5,0.003111637,3.675595E-4,3.301054E-5,0.01049519,4.424856E-4,0.001363146,2.677707E-5,3.811465E-4,2.178157E-5,3.43568E-4,2.705066E-5,8.14162E-7,4.680493E-5,3.927282E-9,3.107967E-5,9.620707E-4,5.056511E-5,4.324106E-9,1.150251E-4,0.002695081,3.840142E-4,9.031895E-7,1.012835E-5,7.539969E-11,1.065839E-13,1.435192E-10,5.803911E-15,3.657256E-6,7.929362,5.757544E-5,449705.9,449705.9
1.77335E-6,16.07904,1.862039E10,1678.398,1678.398,9.256833E-4,1.0,0.7987999,9.643645E-4,0.03223296,0.007337606,0.007534619,1.537466E-4,0.08618379,6.686306E-4,0.01098655,0.002380143,2.823349E-5,2.160949E-5,0.0271556,0.001650574,4.441898E-5,8.055919E-4,0.00110492,4.152121E-4,3.201495E-4,4.094841E-6,5.324917E-5,6.543612E-5,0.003094617,3.663966E-4,3.279437E-5,0.01048015,4.402367E-4,0.001368142,2.69998E-5,3.824975E-4,2.191443E-5,3.444868E-4,2.71766E-5,8.22187E-7,4.594528E-5,3.80896E-9,3.057957E-5,9.588307E-4,4.962299E-5,4.173075E-9,1.126156E-4,0.002693826,3.841711E-4,9.108555E-7,1.017336E-5,7.182953E-11,9.681948E-14,1.303894E-10,5.005923E-15,3.498204E-6,7.928943,5.75708E-5,449682.2,449682.2
1.788958E-6,16.08116,1.803528E10,1678.473,1678.473,9.256833E-4,1.0,0.7986976,9.584057E-4,0.03235844,0.007276051,0.007533009,1.519521E-4,0.08629438,6.640651E-4,0.01103465,0.002371133,2.787161E-5,2.124413E-5,0.02711999,0.001642804,4.410809E-5,8.104455E-4,0.0011084,4.18263E-4,3.177417E-4,3.969778E-6,5.271596E-5,6.558327E-5,0.003066648,3.644747E-4,3.244189E-5,0.0104553,4.365398E-4,0.001376362,2.736948E-5,3.847282E-4,2.213403E-5,3.459988E-4,2.738472E-5,8.355744E-7,4.455346E-5,3.621736E-9,2.977993E-5,9.534886E-4,4.809921E-5,3.935005E-9,1.087304E-4,0.002691759,3.844254E-4,9.235984E-7,1.024772E-5,6.628166E-11,8.255637E-14,1.112072E-10,3.917138E-15,3.249555E-6,7.928253,5.756322E-5,449643.0,449643.0
1.80069E-6,16.08273,1.760322E10,1678.528,1678.528,9.256833E-4,1.0,0.7986214,9.539837E-4,0.03245198,0.007230408,0.007531688,1.506317E-4,0.08637667,6.606733E-4,0.01107057,0.002364388,2.760458E-5,2.097562E-5,0.02709323,0.001637038,4.387684E-5,8.140757E-4,0.001110999,4.205461E-4,3.159458E-4,3.878461E-6,5.231896E-5,6.569167E-5,0.003045832,3.630355E-4,3.218174E-5,0.0104367,4.337876E-4,0.001382489,2.764758E-5,3.86397E-4,2.229849E-5,3.471257E-4,2.754054E-5,8.457012E-7,4.353427E-5,3.487992E-9,2.920207E-5,9.494984E-4,4.698461E-5,3.765658E-9,1.058979E-4,0.002690218,3.84612E-4,9.332005E-7,1.03034E-5,6.239697E-11,7.322585E-14,9.865643E-11,3.256773E-15,3.074296E-6,7.927739,5.75576E-5,449613.8,449613.8
