Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_IC3H7_Soln#13 (),Mole_fraction_NC3H7_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_C3H3_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_PC4H9_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_IC4H7_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H5_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C5H5_Soln#13 (),Mole_fraction_NC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M3_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_DIALLYL_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H15_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_LC6H6_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_NPBENZ_Soln#13 (),Mole_fraction_NC12H26_Soln#13 (),Mole_fraction_NC16H34_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
5.074597E-5,15.78675,-1.06872E9,1370.475,1370.475,0.001128177,1.0,0.8096892,2.887023E-5,0.03102979,3.203258E-4,0.006175839,2.868069E-5,0.0888316,3.060317E-5,0.004735074,0.002196388,3.552453E-6,1.496098E-6,0.02754426,4.722311E-4,5.157976E-4,6.408785E-4,3.998815E-5,3.9593E-4,5.507185E-7,5.405565E-5,9.916386E-5,2.931701E-5,0.004389391,4.592584E-4,3.227053E-5,0.01271286,1.285424E-5,8.952687E-4,1.133049E-5,4.300375E-4,1.94155E-5,5.40506E-4,1.899041E-5,1.280091E-4,7.783946E-4,5.004039E-5,0.001756666,4.244056E-5,2.514473E-4,1.79359E-8,0.001047713,0.002988862,8.423731E-5,7.487075E-6,1.697429E-5,7.180348E-5,1.462407E-5,4.771361E-5,2.109166E-6,2.701459E-4,8.036622,7.146349E-5,455789.1,455789.1
5.128833E-5,15.7869,-1.050512E9,1370.347,1370.347,0.001128177,1.0,0.809565,2.861551E-5,0.0311048,3.174016E-4,0.006175872,2.834117E-5,0.08893749,3.032875E-5,0.004749411,0.002193116,3.519749E-6,1.473533E-6,0.02753272,4.705935E-4,5.182235E-4,6.432278E-4,3.99714E-5,3.94574E-4,5.411858E-7,5.382233E-5,9.939976E-5,2.906629E-5,0.004368971,4.582089E-4,3.197396E-5,0.01271363,1.274128E-5,8.983674E-4,1.140895E-5,4.316945E-4,1.958089E-5,5.425578E-4,1.907459E-5,1.273489E-4,7.671048E-4,4.94343E-5,0.001751275,4.224378E-5,2.492242E-4,1.750995E-8,0.001036756,0.002987885,8.404696E-5,7.535221E-6,1.706425E-5,7.188953E-5,1.45261E-5,4.647144E-5,2.026457E-6,2.639311E-4,8.035794,7.14628E-5,455742.1,455742.1
5.506093E-5,15.78795,-9.360979E8,1369.514,1369.514,0.001128177,1.0,0.8087438,2.697579E-5,0.03160683,2.985418E-4,0.006175107,2.616842E-5,0.08963866,2.855534E-5,0.004845569,0.002170822,3.308618E-6,1.331104E-6,0.02745058,4.596015E-4,5.346615E-4,6.590385E-4,3.984256E-5,3.854432E-4,4.811739E-7,5.225096E-5,1.009313E-4,2.740608E-5,0.004231086,4.510116E-4,3.005141E-5,0.01271539,1.201105E-5,9.191054E-4,1.194307E-5,4.428773E-4,2.070934E-5,5.563166E-4,1.963706E-5,1.229302E-4,6.939345E-4,4.544919E-5,0.001714931,4.090096E-5,2.344606E-4,1.486831E-8,9.646609E-4,0.002981446,8.277532E-5,7.860635E-6,1.767266E-5,7.242662E-5,1.386289E-5,3.878625E-5,1.540358E-6,2.250318E-4,8.030373,7.145805E-5,455434.7,455434.7
5.646524E-5,15.78834,-8.983539E8,1369.227,1369.227,0.001128177,1.0,0.8084558,2.641878E-5,0.03178549,2.921201E-4,0.006174428,2.543579E-5,0.08988503,2.795022E-5,0.004879879,0.002162722,3.236657E-6,1.283853E-6,0.0274193,4.55676E-4,5.405972E-4,6.646997E-4,3.979016E-5,3.821714E-4,4.613301E-7,5.16879E-5,1.014562E-4,2.682391E-5,0.004181532,4.483788E-4,2.939311E-5,0.0127146,1.176174E-5,9.264846E-4,1.213697E-5,4.468956E-4,2.111989E-5,5.612234E-4,1.983666E-5,1.21358E-4,6.689141E-4,4.406299E-5,0.001701895,4.04128E-5,2.292596E-4,1.401158E-8,9.395396E-4,0.002979194,8.232362E-5,7.977751E-6,1.789184E-5,7.260107E-5,1.362414E-5,3.630321E-5,1.393169E-6,2.122806E-4,8.028494,7.145631E-5,455328.1,455328.1
5.707908E-5,15.78851,-8.825876E8,1369.105,1369.105,0.001128177,1.0,0.8083326,2.618353E-5,0.03186228,2.894056E-4,0.006174072,2.512726E-5,0.08999042,2.769424E-5,0.004894641,0.002159214,3.206227E-6,1.264071E-6,0.02740554,4.539866E-4,5.431624E-4,6.671382E-4,3.976666E-5,3.807617E-4,4.530332E-7,5.144531E-5,1.016786E-4,2.657528E-5,0.004160161,4.472359E-4,2.91143E-5,0.01271403,1.165626E-5,9.296559E-4,1.222093E-5,4.486289E-4,2.129779E-5,5.633339E-4,1.992232E-5,1.206824E-4,6.583272E-4,4.347268E-5,0.001696276,4.020142E-5,2.270335E-4,1.365611E-8,9.288314E-4,0.002978233,8.212959E-5,8.028294E-6,1.798648E-5,7.26733E-5,1.352114E-5,3.527476E-5,1.333684E-6,2.069699E-4,8.027694,7.145555E-5,455282.7,455282.8
5.777979E-5,15.7887,-8.651083E8,1368.969,1368.969,0.001128177,1.0,0.808194,2.592084E-5,0.031949,2.863726E-4,0.006173622,2.478339E-5,0.09010907,2.740813E-5,0.004911321,0.002155234,3.172223E-6,1.242106E-6,0.02738975,4.520772E-4,5.460694E-4,6.698956E-4,3.973943E-5,3.791672E-4,4.438283E-7,5.117096E-5,1.019272E-4,2.629573E-5,0.004135975,4.459371E-4,2.880244E-5,0.01271322,1.153834E-5,9.332369E-4,1.23162E-5,4.505906E-4,2.149971E-5,5.657183E-4,2.001896E-5,1.199195E-4,6.464934E-4,4.281017E-5,0.00168992,3.996162E-5,2.245266E-4,1.326371E-8,9.168046E-4,0.002977153,8.191056E-5,8.085519E-6,1.809366E-5,7.275285E-5,1.340459E-5,3.414087E-5,1.26913E-6,2.01094E-4,8.026797,7.145468E-5,455231.9,455231.9
5.855542E-5,15.78891,-8.463761E8,1368.821,1368.821,0.001128177,1.0,0.808043,2.563712E-5,0.03204384,2.830946E-4,0.006173074,2.441276E-5,0.0902384,2.709875E-5,0.004929579,0.002150857,3.135463E-6,1.218528E-6,0.02737221,4.499868E-4,5.492613E-4,6.729158E-4,3.970884E-5,3.774202E-4,4.339568E-7,5.087041E-5,1.021963E-4,2.59915E-5,0.004109461,4.445067E-4,2.846495E-5,0.01271214,1.14108E-5,9.371533E-4,1.242095E-5,4.527417E-4,2.172181E-5,5.683274E-4,2.012452E-5,1.190854E-4,6.336988E-4,4.209061E-5,0.001682956,3.969803E-5,2.217936E-4,1.28453E-8,9.037307E-4,0.002975977,8.167108E-5,8.148285E-6,1.821127E-5,7.283738E-5,1.327683E-5,3.293351E-5,1.2016E-6,1.948124E-4,8.025822,7.145373E-5,455176.6,455176.6
5.985653E-5,15.78926,-8.163241E8,1368.58,1368.58,0.001128177,1.0,0.8077952,2.517696E-5,0.03220033,2.777732E-4,0.006172042,2.381345E-5,0.0904508,2.659625E-5,0.004959735,0.002143583,3.075774E-6,1.180615E-6,0.02734262,4.465332E-4,5.545564E-4,6.779088E-4,3.965658E-5,3.745309E-4,4.181043E-7,5.037342E-5,1.026336E-4,2.549311E-5,0.004065576,4.421243E-4,2.791621E-5,0.0127099,1.120361E-5,9.436147E-4,1.259506E-5,4.563032E-4,2.209113E-5,5.726354E-4,2.029839E-5,1.177093E-4,6.129252E-4,4.091505E-5,0.001671436,3.926023E-5,2.173045E-4,1.217876E-8,8.823422E-4,0.002974049,8.127612E-5,8.252256E-6,1.840619E-5,7.297123E-5,1.306545E-5,3.101417E-5,1.096846E-6,1.847714E-4,8.02423,7.145214E-5,455086.3,455086.3
6.0E-5,15.7893,-8.131143E8,1368.554,1368.554,0.001128177,1.0,0.8077683,2.512739E-5,0.03221739,2.771996E-4,0.00617192,2.374903E-5,0.09047388,2.654206E-5,0.004963026,0.002142786,3.069339E-6,1.176555E-6,0.02733934,4.461564E-4,5.551359E-4,6.784539E-4,3.965075E-5,3.742154E-4,4.164083E-7,5.031916E-5,1.026808E-4,2.543906E-5,0.004060781,4.418629E-4,2.7857E-5,0.01270962,1.118126E-5,9.443191E-4,1.261414E-5,4.566925E-4,2.21316E-5,5.731053E-4,2.031732E-5,1.175593E-4,6.106861E-4,4.07878E-5,0.001670178,3.921228E-5,2.168166E-4,1.210786E-8,8.800244E-4,0.00297384,8.123307E-5,8.263621E-6,1.84275E-5,7.298539E-5,1.304236E-5,3.081033E-5,1.085912E-6,1.837008E-4,8.024058,7.145196E-5,455076.5,455076.5
6.10652E-5,15.78958,-7.898639E8,1368.363,1368.363,0.001128177,1.0,0.8075708,2.47664E-5,0.03234287,2.730199E-4,0.006170964,2.328066E-5,0.0906432,2.614712E-5,0.004987239,0.0021369,3.022445E-6,1.147132E-6,0.02731497,4.433826E-4,5.594109E-4,6.82467E-4,3.960711E-5,3.718917E-4,4.041264E-7,4.991962E-5,1.030247E-4,2.504327E-5,0.004025459,4.399303E-4,2.742518E-5,0.01270736,1.101837E-5,9.494993E-4,1.275504E-5,4.595607E-4,2.24306E-5,5.765625E-4,2.045638E-5,1.164564E-4,5.943729E-4,3.985738E-5,0.001660912,3.885842E-5,2.132386E-4,1.159685E-8,8.630629E-4,0.002972307,8.091652E-5,8.347394E-6,1.858468E-5,7.308693E-5,1.287235E-5,2.934314E-5,1.00832E-6,1.759706E-4,8.022796,7.145067E-5,455005.0,455005.0
6.374772E-5,15.7903,-7.356727E8,1367.907,1367.907,0.001128177,1.0,0.8070918,2.390883E-5,0.03265003,2.630738E-4,0.006168198,2.217399E-5,0.09105435,2.520661E-5,0.005046622,0.002122317,2.910823E-6,1.078246E-6,0.02725315,4.365777E-4,5.699736E-4,6.923196E-4,3.949486E-5,3.661815E-4,3.754409E-7,4.893832E-5,1.038438E-4,2.408814E-5,0.003938578,4.351257E-4,2.639523E-5,0.0127003,1.063025E-5,9.621769E-4,1.310432E-5,4.666233E-4,2.317201E-5,5.85034E-4,2.079544E-5,1.137585E-4,5.555989E-4,3.762226E-5,0.001638143,3.79834E-5,2.045563E-4,1.042107E-8,8.221881E-4,0.002968598,8.014211E-5,8.553789E-6,1.897238E-5,7.331581E-5,1.245485E-5,2.598206E-5,8.380946E-7,1.580882E-4,8.01976,7.144743E-5,454832.8,454832.8
6.431174E-5,15.79045,-7.250142E8,1367.815,1367.815,0.001128177,1.0,0.8069942,2.373733E-5,0.03271307,2.610818E-4,0.006167556,2.195373E-5,0.09113816,2.501814E-5,0.00505883,0.002119294,2.888463E-6,1.064642E-6,0.02724009,4.351784E-4,5.721589E-4,6.943465E-4,3.947093E-5,3.650058E-4,3.697883E-7,4.873638E-5,1.040078E-4,2.389465E-5,0.003920677,4.341268E-4,2.618858E-5,0.01269858,1.055244E-5,9.647782E-4,1.317678E-5,4.6808E-4,2.332584E-5,5.867742E-4,2.086477E-5,1.132052E-4,5.47846E-4,3.717121E-5,0.001633456,3.780236E-5,2.027884E-4,1.019249E-8,8.139144E-4,0.002967845,7.998324E-5,8.59638E-6,1.905247E-5,7.335928E-5,1.236899E-5,2.533142E-5,8.063963E-7,1.545963E-4,8.019146,7.144676E-5,454797.9,454797.9
7.0E-5,15.79193,-6.297219E8,1366.958,1366.958,0.001128177,1.0,0.8060652,2.215784E-5,0.0333215,2.426823E-4,0.006160082,1.994319E-5,0.09193712,2.327629E-5,0.005177027,0.002089579,2.681916E-6,9.420991E-7,0.02710752,4.216301E-4,5.935608E-4,7.139822E-4,3.922592E-5,3.535925E-4,3.190712E-7,4.677892E-5,1.055208E-4,2.20753E-5,0.00374682,4.242655E-4,2.427511E-5,0.01267732,9.832671E-6,9.898738E-4,1.388998E-5,4.822665E-4,2.483916E-5,6.035932E-4,2.152863E-5,1.078736E-4,4.766134E-4,3.295883E-5,0.001587975,3.603245E-5,1.859901E-4,8.193245E-9,7.361306E-4,0.002960701,7.845076E-5,9.011393E-6,1.983466E-5,7.371596E-5,1.153914E-5,1.968912E-5,5.4965E-7,1.238389E-4,8.013367,7.144005E-5,454470.2,454470.2
7.32645E-5,15.79276,-5.835958E8,1366.517,1366.517,0.001128177,1.0,0.8055726,2.135956E-5,0.03365018,2.333429E-4,0.006155096,1.894059E-5,0.0923614,2.239181E-5,0.005241174,0.002073129,2.57709E-6,8.820781E-7,0.02703106,4.142807E-4,6.053604E-4,7.246341E-4,3.908433E-5,3.4738E-4,2.943815E-7,4.571603E-5,1.062845E-4,2.113152E-5,0.003652197,4.187757E-4,2.33014E-5,0.01266234,9.466675E-6,0.001003421,1.428589E-5,4.900249E-4,2.567792E-5,6.126946E-4,2.188269E-5,1.050016E-4,4.408519E-4,3.079449E-5,0.001563247,3.50619E-5,1.77131E-4,7.257801E-9,6.957173E-4,0.002956939,7.762345E-5,9.238479E-6,2.026415E-5,7.386006E-5,1.109154E-5,1.708707E-5,4.429809E-7,1.093179E-4,8.010356,7.143628E-5,454299.5,454299.5
7.384355E-5,15.79291,-5.759701E8,1366.442,1366.442,0.001128177,1.0,0.8054881,2.12252E-5,0.03370705,2.31768E-4,0.006154167,1.877281E-5,0.0924343,2.224266E-5,0.005252296,0.002070254,2.559417E-6,8.721039E-7,0.02701749,4.13007E-4,6.074193E-4,7.264796E-4,3.905927E-5,3.463019E-4,2.902895E-7,4.553179E-5,1.064128E-4,2.097116E-5,0.003635782,4.178145E-4,2.31371E-5,0.0126595,9.404921E-6,0.001005764,1.435517E-5,4.913742E-4,2.582454E-5,6.142705E-4,2.194359E-5,1.045054E-4,4.348575E-4,3.042823E-5,0.001558958,3.489312E-5,1.756144E-4,7.105455E-9,6.888418E-4,0.002956294,7.748033E-5,9.277974E-6,2.033897E-5,7.388145E-5,1.101425E-5,1.666619E-5,4.264759E-7,1.069456E-4,8.009843,7.143562E-5,454270.3,454270.3
8.0E-5,15.79444,-5.037742E8,1365.702,1365.702,0.001128177,1.0,0.8046354,1.991515E-5,0.03428736,2.16362E-4,0.006143586,1.7153E-5,0.09316981,2.078431E-5,0.005366184,0.002040453,2.386624E-6,7.768175E-7,0.02687329,3.999809E-4,6.287252E-4,7.453387E-4,3.879526E-5,3.352486E-4,2.513763E-7,4.364731E-5,1.07658E-4,1.938705E-5,0.003467714,4.078182E-4,2.152942E-5,0.01262638,8.800433E-6,0.001029663,1.507539E-5,5.052552E-4,2.734533E-5,6.303653E-4,2.255829E-5,9.945573E-5,3.769302E-4,2.683381E-5,0.001515042,3.315978E-5,1.604336E-4,5.699148E-9,6.207018E-4,0.00294983,7.60206E-5,9.684286E-6,2.111085E-5,7.403874E-5,1.023008E-5,1.282788E-5,2.862396E-7,8.49558E-5,8.004729,7.142869E-5,453980.3,453980.3
8.358438E-5,15.79531,-4.681577E8,1365.313,1365.313,0.001128177,1.0,0.8041746,1.924038E-5,0.03460643,2.083877E-4,0.006136927,1.633102E-5,0.09356785,2.003022E-5,0.00542913,0.002023705,2.297274E-6,7.291491E-7,0.0267896,3.927998E-4,6.406735E-4,7.55718E-4,3.864473E-5,3.29133E-4,2.320466E-7,4.260853E-5,1.082927E-4,1.855804E-5,0.003374976,4.021793E-4,2.069764E-5,0.01260498,8.48734E-6,0.001042792,1.548194E-5,5.129755E-4,2.820027E-5,6.392246E-4,2.289063E-5,9.669182E-5,3.475724E-4,2.497127E-5,0.00149079,3.220061E-5,1.523276E-4,5.032229E-9,5.848334E-4,0.00294636,7.521865E-5,9.910199E-6,2.154186E-5,7.407694E-5,9.80381E-6,1.104379E-5,2.27827E-7,7.44781E-5,8.00201,7.142476E-5,453826.1,453826.1
8.419176E-5,15.79546,-4.625251E8,1365.25,1365.25,0.001128177,1.0,0.8040988,1.913175E-5,0.03465923,2.071008E-4,0.006135768,1.61995E-5,0.0936333,1.99086E-5,0.005439571,0.002020909,2.282863E-6,7.215644E-7,0.02677544,3.916104E-4,6.426671E-4,7.574356E-4,3.861952E-5,3.281184E-4,2.289805E-7,4.24365E-5,1.083944E-4,1.842382E-5,0.003359614,4.012364E-4,2.056348E-5,0.01260122,8.436806E-6,0.001044964,1.554997E-5,5.142592E-4,2.834302E-5,6.406913E-4,2.294521E-5,9.623541E-5,3.428833E-4,2.467102E-5,0.001486771,3.204163E-5,1.510036E-4,4.92859E-9,5.790093E-4,0.002945791,7.508599E-5,9.947754E-6,2.161365E-5,7.407988E-5,9.733698E-6,1.076911E-5,2.192472E-7,7.284771E-5,8.001567,7.14241E-5,453801.0,453801.0
8.70295E-5,15.79613,-4.375933E8,1364.965,1364.965,0.001128177,1.0,0.8037533,1.864401E-5,0.0349014,2.01314E-4,0.006130252,1.561222E-5,0.09393194,1.936201E-5,0.005487542,0.002007995,2.218089E-6,6.878293E-7,0.02670947,3.861528E-4,6.518695E-4,7.6531E-4,3.850293E-5,3.23457E-4,2.153779E-7,4.164724E-5,1.088483E-4,1.781916E-5,0.00328913,3.968785E-4,1.996062E-5,0.01258321,8.209566E-6,0.001054923,1.586462E-5,5.201684E-4,2.900216E-5,6.474194E-4,2.319398E-5,9.414611E-5,3.219813E-4,2.332307E-5,0.001468317,3.131205E-5,1.449962E-4,4.47625E-9,5.527054E-4,0.002943203,7.447789E-5,1.012058E-5,2.194451E-5,7.408104E-5,9.413935E-6,9.579253E-6,1.834008E-7,6.572625E-5,7.999554,7.142105E-5,453686.8,453686.8
8.750517E-5,15.79625,-4.336345E8,1364.919,1364.919,0.001128177,1.0,0.8036968,1.856536E-5,0.03494127,2.003793E-4,0.006129312,1.5518E-5,0.09398087,1.927377E-5,0.005495455,0.002005855,2.207631E-6,6.824383E-7,0.02669843,3.852538E-4,6.533942E-4,7.666059E-4,3.848359E-5,3.226881E-4,2.132096E-7,4.151726E-5,1.08921E-4,1.772135E-5,0.003277522,3.961556E-4,1.986331E-5,0.01258012,8.172861E-6,0.001056562,1.591687E-5,5.211448E-4,2.911139E-5,6.485274E-4,2.323469E-5,9.380275E-5,3.186355E-4,2.310579E-5,0.001465275,3.119189E-5,1.440175E-4,4.405326E-9,5.484397E-4,0.00294278,7.437781E-5,1.014913E-5,2.199925E-5,7.407925E-5,9.361589E-6,9.394152E-6,1.780254E-7,6.460912E-5,7.999226,7.142054E-5,453668.2,453668.2
9.0E-5,15.79683,-4.137635E8,1364.683,1364.683,0.001128177,1.0,0.8034058,1.816637E-5,0.0351472,1.956301E-4,0.006124315,1.504217E-5,0.09423257,1.88257E-5,0.005536389,0.001994737,2.15452E-6,6.552947E-7,0.02664068,3.806096E-4,6.613116E-4,7.732956E-4,3.838318E-5,3.187114E-4,2.023168E-7,4.084582E-5,1.092884E-4,1.722398E-5,0.003217561,3.92398E-4,1.936925E-5,0.01256362,7.986371E-6,0.001065027,1.618865E-5,5.262035E-4,2.967868E-5,6.542513E-4,2.344379E-5,9.203236E-5,3.017739E-4,2.200425E-5,0.001449553,3.057132E-5,1.390105E-4,4.054078E-9,5.266981E-4,0.002940608,7.386117E-5,1.029701E-5,2.228316E-5,7.40612E-5,9.092685E-6,8.483629E-6,1.523857E-7,5.907484E-5,7.997547,7.14179E-5,453573.0,453573.0
1.0E-4,15.7991,-3.473664E8,1363.836,1363.836,0.001128177,1.0,0.802328,1.676744E-5,0.0359232,1.78873E-4,0.006103388,1.340468E-5,0.09516576,1.724892E-5,0.005691693,0.001951901,1.967499E-6,5.629251E-7,0.02641153,3.631075E-4,6.918005E-4,7.984081E-4,3.799866E-5,3.036465E-4,1.655985E-7,3.831717E-5,1.105434E-4,1.546944E-5,0.002991923,3.778883E-4,1.763281E-5,0.0124933,7.328691E-6,0.001096897,1.724308E-5,5.455027E-4,3.186213E-5,6.758304E-4,2.421351E-5,8.541307E-5,2.444478E-4,1.816998E-5,0.001390156,2.824106E-5,1.208957E-4,2.938945E-9,4.492358E-4,0.002932623,7.191937E-5,1.086036E-5,2.337084E-5,7.385694E-5,8.105282E-6,5.67768E-6,8.255799E-8,4.152188E-5,7.991439,7.140765E-5,453226.6,453226.6
1.0135E-4,15.79939,-3.397664E8,1363.732,1363.732,0.001128177,1.0,0.8021922,1.659986E-5,0.03602245,1.768535E-4,0.006100478,1.321204E-5,0.09528345,1.705943E-5,0.005711684,0.001946315,1.945006E-6,5.521584E-7,0.02638091,3.60871E-4,6.957758E-4,8.016042E-4,3.794903E-5,3.017115E-4,1.613593E-7,3.799424E-5,1.106893E-4,1.525873E-5,0.002963144,3.759936E-4,1.742448E-5,0.01248338,7.249487E-6,0.00110097,1.738149E-5,5.479984E-4,3.214645E-5,6.78591E-4,2.43098E-5,8.457311E-5,2.378025E-4,1.771572E-5,0.001382546,2.794484E-5,1.186682E-4,2.817745E-9,4.398425E-4,0.002931623,7.167177E-5,1.09331E-5,2.351201E-5,7.381504E-5,7.98238E-6,5.382299E-6,7.609036E-8,3.961996E-5,7.990682,7.140631E-5,453183.6,453183.6
1.021623E-4,15.79957,-3.353275E8,1363.671,1363.671,0.001128177,1.0,0.8021115,1.650118E-5,0.03608159,1.756628E-4,0.006098719,1.309898E-5,0.0953534,1.694778E-5,0.00572361,0.001942975,1.931751E-6,5.458484E-7,0.02636252,3.595387E-4,6.98153E-4,8.035065E-4,3.791942E-5,3.005577E-4,1.588794E-7,3.78019E-5,1.107748E-4,1.513466E-5,0.002946009,3.748605E-4,1.730177E-5,0.01247738,7.202801E-6,0.001103396,1.746436E-5,5.494885E-4,3.231641E-5,6.80236E-4,2.436694E-5,8.407339E-5,2.339146E-4,1.744893E-5,0.00137801,2.77686E-5,1.173508E-4,2.747629E-9,4.343012E-4,0.002931029,7.152433E-5,1.097651E-5,2.359635E-5,7.378835E-5,7.909549E-6,5.212448E-6,7.245417E-8,3.852063E-5,7.990233,7.140551E-5,453158.2,453158.2
1.028552E-4,15.79972,-3.316169E8,1363.619,1363.619,0.001128177,1.0,0.8020432,1.641824E-5,0.0361317,1.746613E-4,0.006097214,1.300417E-5,0.09541257,1.68539E-5,0.005733725,0.001940139,1.920604E-6,5.405626E-7,0.02634686,3.584101E-4,7.001721E-4,8.05117E-4,3.789432E-5,2.995795E-4,1.568047E-7,3.763897E-5,1.108462E-4,1.503038E-5,0.002931498,3.738981E-4,1.719862E-5,0.01247224,7.163537E-6,0.001105453,1.753481E-5,5.507529E-4,3.246072E-5,6.816299E-4,2.441521E-5,8.365043E-5,2.306619E-4,1.722512E-5,0.001374166,2.761944E-5,1.162404E-4,2.68942E-9,4.296384E-4,0.002930528,7.139946E-5,1.101334E-5,2.366794E-5,7.376473E-5,7.848078E-6,5.072044E-6,6.94949E-8,3.760863E-5,7.989854,7.140483E-5,453136.7,453136.7
1.034145E-4,15.79984,-3.28673E8,1363.578,1363.578,0.001128177,1.0,0.8019885,1.635213E-5,0.03617192,1.738625E-4,0.006095997,1.292875E-5,0.09545999,1.677905E-5,0.005741848,0.001937857,1.911715E-6,5.363605E-7,0.02633424,3.575045E-4,7.017957E-4,8.064086E-4,3.787416E-5,2.987942E-4,1.551571E-7,3.750825E-5,1.10903E-4,1.494726E-5,0.002919858,3.731241E-4,1.711639E-5,0.01246807,7.132221E-6,0.001107102,1.75915E-5,5.517688E-4,3.257675E-5,6.827485E-4,2.445386E-5,8.331131E-5,2.28079E-4,1.704702E-5,0.001371081,2.749986E-5,1.153532E-4,2.643493E-9,4.259181E-4,0.002930126,7.129929E-5,1.104292E-5,2.372549E-5,7.37451E-5,7.798907E-6,4.961658E-6,6.719829E-8,3.688946E-5,7.989551,7.140428E-5,453119.5,453119.5
1.039737E-4,15.79996,-3.257734E8,1363.537,1363.537,0.001128177,1.0,0.8019342,1.628673E-5,0.03621194,1.730719E-4,0.006094777,1.285427E-5,0.09550712,1.670498E-5,0.005749936,0.001935584,1.90292E-6,5.322142E-7,0.02632163,3.566036E-4,7.034141E-4,8.07693E-4,3.78541E-5,2.980125E-4,1.535328E-7,3.737821E-5,1.109589E-4,1.486506E-5,0.002908281,3.723525E-4,1.703505E-5,0.01246389,7.10123E-6,0.001108744,1.764805E-5,5.527807E-4,3.269237E-5,6.838616E-4,2.449224E-5,8.297414E-5,2.25533E-4,1.687112E-5,0.00136801,2.738097E-5,1.144738E-4,2.598479E-9,4.222353E-4,0.002929727,7.119965E-5,1.107238E-5,2.378283E-5,7.372497E-5,7.750125E-6,4.853813E-6,6.498031E-8,3.618498E-5,7.98925,7.140373E-5,453102.4,453102.4
1.072822E-4,15.80067,-3.094751E8,1363.303,1363.303,0.001128177,1.0,0.8016194,1.591392E-5,0.03644475,1.685557E-4,0.006087516,1.24322E-5,0.09578016,1.628237E-5,0.005797091,0.001922278,1.852714E-6,5.087694E-7,0.02624731,3.513666E-4,7.128864E-4,8.151474E-4,3.77373E-5,2.934601E-4,1.44379E-7,3.662245E-5,1.112741E-4,1.439677E-5,0.002841045,3.678369E-4,1.657125E-5,0.01243892,6.924272E-6,0.001118293,1.797973E-5,5.586878E-4,3.336856E-5,6.90337E-4,2.471385E-5,8.101844E-5,2.111944E-4,1.587396E-5,0.001350142,2.669168E-5,1.094271E-4,2.349761E-9,4.011903E-4,0.002927419,7.06208E-5,1.124426E-5,2.41179E-5,7.35961E-5,7.469281E-6,4.264483E-6,5.332196E-8,3.230044E-5,7.987516,7.140053E-5,453004.1,453004.1
