Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_H_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_IC3H7_Soln#2 (),Mole_fraction_NC3H7_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_MCPTD_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M2_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_B2M2_Soln#2 (),Mole_fraction_CYC5H8_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_DIMEPTD_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_C6H5C2H3_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC12H26_Soln#2 (),Mole_fraction_NC16H34_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
8.154565E-5,15.69659,-6.231093E7,1049.356,1049.356,0.001719126,1.0,0.9510856,2.293515E-7,4.904533E-5,4.918674E-6,3.605051E-5,6.199153E-6,1.767051E-4,2.648492E-8,1.637555E-6,2.505577E-8,3.219644E-7,9.538409E-5,1.189322E-5,1.594148E-9,5.658443E-8,8.691047E-7,2.038108E-9,6.113083E-10,1.533291E-8,3.246232E-5,1.133309E-6,1.534794E-5,2.035745E-5,2.554209E-10,6.586394E-7,2.252693E-9,1.765817E-11,2.638502E-8,2.66555E-5,7.916422E-11,1.587912E-7,3.793474E-11,6.216928E-12,1.463592E-5,2.268578E-6,4.686483E-10,6.000807E-11,3.070942E-6,3.296014E-5,1.777328E-11,0.004077556,1.171792E-6,4.64673E-12,2.18194E-8,6.437099E-9,2.557938E-10,2.58566E-8,0.01100307,0.006615644,0.02668343,9.430657,1.095219E-4,534850.4,534850.4
8.206498E-5,15.69657,-6.234422E7,1049.351,1049.351,0.001719126,1.0,0.9510825,2.296314E-7,4.948067E-5,4.923659E-6,3.636191E-5,6.204749E-6,1.782042E-4,2.685708E-8,1.652866E-6,2.512665E-8,3.222803E-7,9.619742E-5,1.192326E-5,1.615206E-9,5.724756E-8,8.778115E-7,2.062662E-9,6.262085E-10,1.559868E-8,3.274028E-5,1.147938E-6,1.542525E-5,2.05599E-5,2.605289E-10,6.645074E-7,2.296302E-9,1.800054E-11,2.665419E-8,2.689115E-5,8.054892E-11,1.610719E-7,3.859149E-11,6.346219E-12,1.476631E-5,2.301178E-6,4.807123E-10,6.126836E-11,3.094442E-6,3.324875E-5,1.814992E-11,0.004077527,1.181256E-6,4.767253E-12,2.20997E-8,6.539565E-9,2.618508E-10,2.629595E-8,0.01100282,0.006615438,0.02668259,9.430626,1.095221E-4,534848.6,534848.6
8.222489E-5,15.69656,-6.235366E7,1049.349,1049.349,0.001719126,1.0,0.9510815,2.297163E-7,4.961481E-5,4.92518E-6,3.645785E-5,6.206456E-6,1.78666E-4,2.697215E-8,1.657585E-6,2.514842E-8,3.223761E-7,9.644803E-5,1.193242E-5,1.621716E-9,5.745215E-8,8.804956E-7,2.070241E-9,6.308475E-10,1.568101E-8,3.282593E-5,1.152456E-6,1.544897E-5,2.062234E-5,2.621141E-10,6.663157E-7,2.309833E-9,1.810673E-11,2.673717E-8,2.696377E-5,8.09781E-11,1.617769E-7,3.8795E-11,6.386368E-12,1.480649E-5,2.311245E-6,4.844676E-10,6.165977E-11,3.101682E-6,3.333768E-5,1.826692E-11,0.004077519,1.184169E-6,4.804802E-12,2.218636E-8,6.571298E-9,2.637352E-10,2.643202E-8,0.01100274,0.006615375,0.02668232,9.430616,1.095221E-4,534848.1,534848.1
8.242127E-5,15.69656,-6.236692E7,1049.347,1049.347,0.001719126,1.0,0.9510804,2.29823E-7,4.977958E-5,4.927039E-6,3.657571E-5,6.208542E-6,1.792334E-4,2.711376E-8,1.663383E-6,2.517511E-8,3.224935E-7,9.67559E-5,1.194361E-5,1.629725E-9,5.770364E-8,8.837934E-7,2.079561E-9,6.365771E-10,1.578244E-8,3.293116E-5,1.158018E-6,1.547805E-5,2.069909E-5,2.640687E-10,6.685372E-7,2.326514E-9,1.823763E-11,2.683914E-8,2.705299E-5,8.150694E-11,1.626445E-7,3.904574E-11,6.435889E-12,1.485584E-5,2.323626E-6,4.891051E-10,6.214258E-11,3.110573E-6,3.344693E-5,1.841126E-11,0.004077508,1.187746E-6,4.851195E-12,2.229301E-8,6.610383E-9,2.660617E-10,2.659962E-8,0.01100264,0.006615297,0.026682,9.430604,1.095222E-4,534847.4,534847.4
8.279789E-5,15.69654,-6.239201E7,1049.344,1049.344,0.001719126,1.0,0.9510781,2.300269E-7,5.009577E-5,4.930579E-6,3.680184E-5,6.212515E-6,1.803222E-4,2.738631E-8,1.674512E-6,2.52262E-8,3.22718E-7,9.73467E-5,1.19649E-5,1.645137E-9,5.818678E-8,8.901244E-7,2.097474E-9,6.476693E-10,1.597797E-8,3.313311E-5,1.168713E-6,1.553365E-5,2.084649E-5,2.678424E-10,6.728006E-7,2.358715E-9,1.849023E-11,2.703491E-8,2.722424E-5,8.252684E-11,1.643139E-7,3.952921E-11,6.531549E-12,1.495057E-5,2.34743E-6,4.980814E-10,6.307532E-11,3.127633E-6,3.365659E-5,1.869017E-11,0.004077487,1.194604E-6,4.941061E-12,2.249826E-8,6.685708E-9,2.705629E-10,2.692266E-8,0.01100245,0.006615148,0.02668139,9.430582,1.095223E-4,534846.1,534846.1
8.307068E-5,15.69653,-6.240862E7,1049.341,1049.341,0.001719126,1.0,0.9510765,2.301692E-7,5.032493E-5,4.933124E-6,3.696572E-5,6.215372E-6,1.811113E-4,2.758449E-8,1.68258E-6,2.526312E-8,3.228803E-7,9.777491E-5,1.198019E-5,1.656341E-9,5.853735E-8,8.947147E-7,2.11048E-9,6.557869E-10,1.612041E-8,3.327949E-5,1.176485E-6,1.55738E-5,2.095342E-5,2.705958E-10,6.758909E-7,2.382206E-9,1.867443E-11,2.717687E-8,2.734838E-5,8.32701E-11,1.655275E-7,3.988146E-11,6.601385E-12,1.501923E-5,2.364717E-6,5.04649E-10,6.375634E-11,3.139994E-6,3.380856E-5,1.889385E-11,0.004077472,1.19957E-6,5.006868E-12,2.264749E-8,6.740559E-9,2.738547E-10,2.715791E-8,0.01100232,0.00661504,0.02668094,9.430565,1.095224E-4,534845.2,534845.2
8.351694E-5,15.69651,-6.243622E7,1049.337,1049.337,0.001719126,1.0,0.9510738,2.304047E-7,5.070005E-5,4.937248E-6,3.723398E-5,6.220001E-6,1.824031E-4,2.791011E-8,1.695791E-6,2.532336E-8,3.231427E-7,9.847591E-5,1.200493E-5,1.674744E-9,5.911202E-8,9.022328E-7,2.131812E-9,6.692228E-10,1.635493E-8,3.351913E-5,1.189239E-6,1.563921E-5,2.112865E-5,2.751377E-10,6.809506E-7,2.420944E-9,1.89781E-11,2.740939E-8,2.755164E-5,8.449446E-11,1.675211E-7,4.046158E-11,6.716656E-12,1.513164E-5,2.393081E-6,5.155162E-10,6.488058E-11,3.160224E-6,3.405734E-5,1.923019E-11,0.004077448,1.20769E-6,5.115866E-12,2.289269E-8,6.830835E-9,2.792988E-10,2.754513E-8,0.0110021,0.006614863,0.02668021,9.430539,1.095225E-4,534843.7,534843.7
8.438914E-5,15.69647,-6.249086E7,1049.329,1049.329,0.001719126,1.0,0.9510686,2.308576E-7,5.143408E-5,4.945189E-6,3.775882E-5,6.228914E-6,1.849308E-4,2.855144E-8,1.721659E-6,2.544059E-8,3.236508E-7,9.984777E-5,1.205241E-5,1.710974E-9,6.023922E-8,9.16957E-7,2.173703E-9,6.960325E-10,1.681854E-8,3.39882E-5,1.214339E-6,1.576622E-5,2.14722E-5,2.841456E-10,6.90854E-7,2.497743E-9,1.95797E-11,2.786488E-8,2.794954E-5,8.691699E-11,1.714459E-7,4.160889E-11,6.945537E-12,1.535164E-5,2.448808E-6,5.371883E-10,6.711339E-11,3.199794E-6,3.454423E-5,1.989846E-11,0.0040774,1.22355E-6,5.333632E-12,2.33756E-8,7.009173E-9,2.901464E-10,2.831021E-8,0.01100166,0.006614516,0.02667878,9.430486,1.095228E-4,534840.7,534840.7
8.454693E-5,15.69647,-6.250157E7,1049.327,1049.327,0.001719126,1.0,0.9510677,2.309404E-7,5.1567E-5,4.946607E-6,3.785385E-5,6.230506E-6,1.853886E-4,2.866817E-8,1.726345E-6,2.546172E-8,3.237412E-7,1.000962E-4,1.206088E-5,1.717565E-9,6.044371E-8,9.196251E-7,2.18131E-9,7.00962E-10,1.690316E-8,3.407316E-5,1.218906E-6,1.578907E-5,2.153451E-5,2.85794E-10,6.926477E-7,2.511793E-9,1.96897E-11,2.794743E-8,2.802162E-5,8.73595E-11,1.7216E-7,4.181839E-11,6.98746E-12,1.539149E-5,2.45893E-6,5.411712E-10,6.752244E-11,3.206957E-6,3.463241E-5,2.002093E-11,0.004077391,1.226418E-6,5.373711E-12,2.34635E-8,7.041708E-9,2.921387E-10,2.84498E-8,0.01100158,0.006614453,0.02667852,9.430476,1.095228E-4,534840.1,534840.1
8.66489E-5,15.69638,-6.262813E7,1049.307,1049.307,0.001719126,1.0,0.9510551,2.319963E-7,5.334109E-5,4.965015E-6,3.912198E-5,6.251161E-6,1.914985E-4,3.024373E-8,1.788957E-6,2.574126E-8,3.249208E-7,1.034129E-4,1.217007E-5,1.806476E-9,6.318408E-8,9.552907E-7,2.283462E-9,7.690171E-10,1.80527E-8,3.520757E-5,1.28037E-6,1.60899E-5,2.236887E-5,3.083131E-10,7.16601E-7,2.70359E-9,2.118941E-11,2.905128E-8,2.898437E-5,9.338005E-11,1.817912E-7,4.466645E-11,7.561274E-12,1.592352E-5,2.594939E-6,5.960888E-10,7.312345E-11,3.302497E-6,3.580968E-5,2.169925E-11,0.004077276,1.26457E-6,5.928183E-12,2.464994E-8,7.483106E-9,3.195729E-10,3.034427E-8,0.01100054,0.006613616,0.02667506,9.430349,1.095234E-4,534832.9,534832.9
8.977943E-5,15.69625,-6.280906E7,1049.278,1049.278,0.001719126,1.0,0.9510363,2.334899E-7,5.599465E-5,4.990888E-6,4.101792E-5,6.280172E-6,2.006388E-4,3.265912E-8,1.882817E-6,2.615134E-8,3.265848E-7,1.083759E-4,1.232125E-5,1.942598E-9,6.731814E-8,1.008812E-6,2.438353E-9,8.787015E-10,1.984012E-8,3.690601E-5,1.374198E-6,1.652587E-5,2.362605E-5,3.437672E-10,7.524687E-7,3.005096E-9,2.353992E-11,3.070899E-8,3.042669E-5,1.027761E-10,1.965298E-7,4.910321E-11,8.468526E-12,1.671994E-5,2.801234E-6,6.842903E-10,8.198688E-11,3.445187E-6,3.757165E-5,2.435991E-11,0.004077103,1.321209E-6,6.825828E-12,2.646957E-8,8.167467E-9,3.635299E-10,3.328384E-8,0.01099897,0.006612363,0.02666989,9.430159,1.095243E-4,534822.2,534822.2
9.020192E-5,15.69623,-6.283378E7,1049.274,1049.274,0.001719126,1.0,0.9510338,2.336858E-7,5.635377E-5,4.994247E-6,4.127443E-5,6.283939E-6,2.018759E-4,3.299136E-8,1.895538E-6,2.620617E-8,3.268021E-7,1.090478E-4,1.234065E-5,1.961308E-9,6.78807E-8,1.016071E-6,2.459507E-9,8.942959E-10,2.008831E-8,3.713603E-5,1.387073E-6,1.658361E-5,2.379702E-5,3.487305E-10,7.573264E-7,3.047264E-9,2.386796E-11,3.093393E-8,3.062209E-5,1.040841E-10,1.985546E-7,4.972006E-11,8.595885E-12,1.682779E-5,2.829399E-6,6.967957E-10,8.323183E-11,3.464479E-6,3.781021E-5,2.473407E-11,0.00407708,1.328835E-6,6.953812E-12,2.671998E-8,8.262303E-9,3.697546E-10,3.369143E-8,0.01099876,0.006612194,0.02666919,9.430134,1.095244E-4,534820.7,534820.7
9.0732E-5,15.69621,-6.286238E7,1049.268,1049.268,0.001719126,1.0,0.9510306,2.339287E-7,5.680467E-5,4.998417E-6,4.159648E-5,6.288615E-6,2.034292E-4,3.341033E-8,1.911517E-6,2.627479E-8,3.270708E-7,1.098915E-4,1.236467E-5,1.984899E-9,6.858805E-8,1.02519E-6,2.486133E-9,9.141379E-10,2.040208E-8,3.742486E-5,1.403282E-6,1.665568E-5,2.401197E-5,3.550194E-10,7.63427E-7,3.100678E-9,2.428327E-11,3.121656E-8,3.08675E-5,1.057389E-10,2.011071E-7,5.050021E-11,8.757372E-12,1.696321E-5,2.864843E-6,7.126938E-10,8.481062E-11,3.488695E-6,3.810977E-5,2.520872E-11,0.004077051,1.338397E-6,7.116777E-12,2.703581E-8,8.382133E-9,3.776659E-10,3.420652E-8,0.01099849,0.006611981,0.02666831,9.430101,1.095246E-4,534818.9,534818.9
1.0E-4,15.69583,-6.334302E7,1049.18,1049.18,0.001719126,1.0,0.9509743,2.378303E-7,6.474316E-5,5.064965E-6,4.726234E-5,6.363136E-6,2.30786E-4,4.110253E-8,2.193895E-6,2.745053E-8,3.313973E-7,1.247564E-4,1.273248E-5,2.417713E-9,8.120439E-8,1.186617E-6,2.966405E-9,1.312816E-9,2.631142E-8,4.251825E-5,1.698574E-6,1.785176E-5,2.784437E-5,4.760926E-10,8.710434E-7,4.126301E-9,3.220713E-11,3.622573E-8,3.519926E-5,1.371427E-10,2.477995E-7,6.525084E-11,1.18882E-11,1.93508E-5,3.501274E-6,1.028685E-9,1.154646E-10,3.914001E-6,4.33895E-5,3.445528E-11,0.004076539,1.504325E-6,1.041471E-11,3.284903E-8,1.062513E-8,5.347247E-10,4.386876E-8,0.0109938,0.006608231,0.02665284,9.429533,1.095273E-4,534786.7,534786.7
1.387957E-4,15.69424,-6.478739E7,1048.802,1048.802,0.001719126,1.0,0.9507332,2.493289E-7,9.88364E-5,5.260269E-6,7.152662E-5,6.579439E-6,3.484048E-4,8.004498E-8,3.424628E-6,3.21222E-8,3.440022E-7,1.887638E-4,1.360327E-5,4.638923E-9,1.376337E-7,1.894434E-6,5.262583E-9,4.301794E-9,5.97651E-8,6.450702E-5,3.141728E-6,2.171672E-5,4.513125E-5,1.227483E-9,1.336814E-6,1.041672E-8,7.928438E-11,5.829091E-8,5.395924E-5,3.22547E-10,4.795359E-7,1.506299E-10,3.179952E-11,2.965306E-5,6.367083E-6,3.206292E-9,3.11435E-10,5.722504E-6,6.614824E-5,9.441225E-11,0.004074404,2.166178E-6,3.574135E-11,6.30037E-8,2.282578E-8,1.637558E-9,9.750293E-8,0.01097361,0.006592109,0.02658644,9.427094,1.095384E-4,534648.3,534648.3
1.395999E-4,15.69421,-6.48089E7,1048.794,1048.794,0.001719126,1.0,0.9507281,2.495036E-7,9.955454E-5,5.263309E-6,7.203673E-5,6.582752E-6,3.508834E-4,8.095552E-8,3.450804E-6,3.221666E-8,3.441943E-7,1.901136E-4,1.361466E-5,4.691915E-9,1.388474E-7,1.909542E-6,5.314877E-9,4.390808E-9,6.060722E-8,6.497136E-5,3.174629E-6,2.178021E-5,4.550679E-5,1.247475E-9,1.346674E-6,1.05828E-8,8.050275E-11,5.876316E-8,5.435607E-5,3.273656E-10,4.848647E-7,1.528161E-10,3.233553E-11,2.987058E-5,6.428216E-6,3.266953E-9,3.167228E-10,5.760331E-6,6.662849E-5,9.604298E-11,0.00407436,2.179256E-6,3.650325E-11,6.372527E-8,2.312217E-8,1.668957E-9,9.883403E-8,0.01097318,0.006591769,0.02658504,9.427042,1.095386E-4,534645.4,534645.4
1.397694E-4,15.6942,-6.481389E7,1048.792,1048.792,0.001719126,1.0,0.9507271,2.495407E-7,9.970595E-5,5.263944E-6,7.214427E-5,6.583444E-6,3.514059E-4,8.114792E-8,3.456324E-6,3.223655E-8,3.442339E-7,1.903982E-4,1.361704E-5,4.70312E-9,1.391034E-7,1.912728E-6,5.325922E-9,4.409727E-9,6.078547E-8,6.506926E-5,3.181578E-6,2.179351E-5,4.558601E-5,1.251712E-9,1.348752E-6,1.061799E-8,8.076081E-11,5.886275E-8,5.443974E-5,3.283864E-10,4.859902E-7,1.532791E-10,3.244916E-11,2.991643E-5,6.441104E-6,3.279821E-9,3.178438E-10,5.768304E-6,6.672975E-5,9.638876E-11,0.00407435,2.182008E-6,3.666521E-11,6.387783E-8,2.318484E-8,1.675623E-9,9.911568E-8,0.01097309,0.006591697,0.02658474,9.427031,1.095386E-4,534644.8,534644.8
1.402411E-4,15.69418,-6.482467E7,1048.788,1048.788,0.001719126,1.0,0.9507241,2.496428E-7,1.001274E-4,5.265702E-6,7.244362E-5,6.585357E-6,3.528605E-4,8.168431E-8,3.471691E-6,3.22919E-8,3.443439E-7,1.911904E-4,1.362363E-5,4.734372E-9,1.398161E-7,1.921599E-6,5.356707E-9,4.46269E-9,6.128303E-8,6.534177E-5,3.200924E-6,2.18304E-5,4.580663E-5,1.26355E-9,1.354539E-6,1.07163E-8,8.148147E-11,5.914005E-8,5.467266E-5,3.312376E-10,4.891269E-7,1.545718E-10,3.276669E-11,3.004409E-5,6.476981E-6,3.315793E-9,3.209764E-10,5.790497E-6,6.70116E-5,9.735513E-11,0.004074325,2.189662E-6,3.711869E-11,6.430336E-8,2.335965E-8,1.694265E-9,9.990165E-8,0.01097284,0.006591498,0.02658392,9.427001,1.095388E-4,534643.1,534643.1
1.470791E-4,15.6939,-6.499139E7,1048.72,1048.72,0.001719126,1.0,0.9506808,2.510446E-7,1.062508E-4,5.28998E-6,7.679143E-5,6.611684E-6,3.739937E-4,8.960569E-8,3.695282E-6,3.309136E-8,3.458668E-7,2.027015E-4,1.371322E-5,5.198304E-9,1.501994E-7,2.050728E-6,5.810101E-9,5.279815E-9,6.872624E-8,6.930199E-5,3.485305E-6,2.234315E-5,4.902633E-5,1.442356E-9,1.438676E-6,1.219893E-8,9.231545E-11,6.317812E-8,5.805829E-5,3.741718E-10,5.352867E-7,1.739785E-10,3.757081E-11,3.189922E-5,6.998064E-6,3.862413E-9,3.683848E-10,6.112561E-6,7.110731E-5,1.119992E-10,0.004073951,2.299518E-6,4.412473E-11,7.061749E-8,2.595404E-8,1.979091E-9,1.116267E-7,0.01096921,0.006588601,0.02657201,9.426563,1.095407E-4,534618.2,534618.2
1.486253E-4,15.69384,-6.502569E7,1048.705,1048.705,0.001719126,1.0,0.950671,2.513402E-7,1.076388E-4,5.29514E-6,7.777661E-5,6.617251E-6,3.787839E-4,9.143393E-8,3.746045E-6,3.327134E-8,3.461867E-7,2.05311E-4,1.373209E-5,5.306029E-9,1.525598E-7,2.08006E-6,5.914458E-9,5.477694E-9,7.046882E-8,7.019988E-5,3.550588E-6,2.245358E-5,4.975971E-5,1.484662E-9,1.457761E-6,1.254915E-8,9.486585E-11,6.409574E-8,5.882609E-5,3.842985E-10,5.45897E-7,1.7854E-10,3.870955E-11,3.231981E-5,7.1161E-6,3.992555E-9,3.796251E-10,6.185468E-6,7.203583E-5,1.154761E-10,0.004073867,2.324073E-6,4.582372E-11,7.208263E-8,2.655592E-8,2.04732E-9,1.143632E-7,0.01096839,0.006587945,0.02656931,9.426464,1.095412E-4,534612.6,534612.6
1.488089E-4,15.69383,-6.502962E7,1048.703,1048.703,0.001719126,1.0,0.9506699,2.513742E-7,1.078037E-4,5.295744E-6,7.789367E-5,6.617903E-6,3.793531E-4,9.165197E-8,3.752079E-6,3.329269E-8,3.462243E-7,2.056211E-4,1.37343E-5,5.318893E-9,1.528405E-7,2.083547E-6,5.926897E-9,5.501525E-9,7.067725E-8,7.030658E-5,3.558367E-6,2.246656E-5,4.984695E-5,1.489733E-9,1.46003E-6,1.259111E-8,9.517125E-11,6.420483E-8,5.891734E-5,3.855116E-10,5.471613E-7,1.79086E-10,3.884609E-11,3.236979E-5,7.130123E-6,4.008173E-9,3.80973E-10,6.194129E-6,7.214617E-5,1.158931E-10,0.004073857,2.326982E-6,4.60284E-11,7.225756E-8,2.662777E-8,2.055519E-9,1.146903E-7,0.01096829,0.006587867,0.02656899,9.426452,1.095412E-4,534611.9,534611.9
1.525707E-4,15.69368,-6.510727E7,1048.666,1048.666,0.001719126,1.0,0.950646,2.520642E-7,1.11186E-4,5.307772E-6,8.029375E-5,6.63084E-6,3.910252E-4,9.616016E-8,3.875905E-6,3.372926E-8,3.469714E-7,2.119799E-4,1.377819E-5,5.585677E-9,1.586031E-7,2.155119E-6,6.183821E-9,6.005521E-9,7.501543E-8,7.249473E-5,3.718688E-6,2.272645E-5,5.163964E-5,1.595801E-9,1.506559E-6,1.346818E-8,1.015445E-10,6.644438E-8,6.078882E-5,4.108527E-10,5.732499E-7,1.904732E-10,4.170445E-11,3.339477E-5,7.417536E-6,4.335728E-9,4.091914E-10,6.371629E-6,7.440888E-5,1.246296E-10,0.004073653,2.386242E-6,5.035943E-11,7.588369E-8,2.811658E-8,2.227986E-9,1.21488E-7,0.01096629,0.006586267,0.02656241,9.42621,1.095423E-4,534598.2,534598.2
1.53758E-4,15.69363,-6.513189E7,1048.655,1048.655,0.001719126,1.0,0.9506385,2.522757E-7,1.122548E-4,5.311427E-6,8.105209E-5,6.63475E-6,3.947139E-4,9.759911E-8,3.915071E-6,3.386666E-8,3.471934E-7,2.139895E-4,1.379152E-5,5.671151E-9,1.60427E-7,2.177763E-6,6.265728E-9,6.170812E-9,7.641127E-8,7.318632E-5,3.769715E-6,2.280615E-5,5.220765E-5,1.630131E-9,1.521269E-6,1.375178E-8,1.036017E-10,6.715308E-8,6.13804E-5,4.190424E-10,5.815564E-7,1.941458E-10,4.263049E-11,3.371872E-5,7.508299E-6,4.442075E-9,4.183344E-10,6.427682E-6,7.512398E-5,1.274624E-10,0.004073588,2.404814E-6,5.17808E-11,7.704471E-8,2.859298E-8,2.284186E-9,1.236713E-7,0.01096566,0.006585762,0.02656033,9.426134,1.095426E-4,534593.9,534593.9
1.540542E-4,15.69362,-6.513535E7,1048.652,1048.652,0.001719126,1.0,0.9506366,2.523216E-7,1.125216E-4,5.312327E-6,8.124134E-5,6.635714E-6,3.956344E-4,9.79593E-8,3.924848E-6,3.390091E-8,3.472495E-7,2.144911E-4,1.379481E-5,5.692571E-9,1.608824E-7,2.183417E-6,6.286223E-9,6.212525E-9,7.67615E-8,7.335893E-5,3.78247E-6,2.282586E-5,5.234952E-5,1.63876E-9,1.524941E-6,1.382304E-8,1.041184E-10,6.733001E-8,6.152805E-5,4.211E-10,5.836341E-7,1.950679E-10,4.286332E-11,3.379956E-5,7.530946E-6,4.46883E-9,4.206333E-10,6.441668E-6,7.530245E-5,1.281749E-10,0.004073572,2.409437E-6,5.213956E-11,7.73356E-8,2.871231E-8,2.298341E-9,1.242188E-7,0.0109655,0.006585636,0.02655981,9.426115,1.095427E-4,534592.8,534592.8
1.542077E-4,15.69361,-6.513842E7,1048.65,1048.65,0.001719126,1.0,0.9506356,2.523491E-7,1.126599E-4,5.312791E-6,8.133946E-5,6.63621E-6,3.961118E-4,9.814623E-8,3.929918E-6,3.391866E-8,3.472778E-7,2.147512E-4,1.379651E-5,5.703692E-9,1.611186E-7,2.186348E-6,6.296859E-9,6.234227E-9,7.69434E-8,7.344843E-5,3.78909E-6,2.283606E-5,5.24231E-5,1.643244E-9,1.526845E-6,1.386007E-8,1.043868E-10,6.742177E-8,6.160461E-5,4.221691E-10,5.847121E-7,1.955469E-10,4.298432E-11,3.384149E-5,7.542688E-6,4.482736E-9,4.21828E-10,6.448919E-6,7.539499E-5,1.285451E-10,0.004073564,2.411833E-6,5.232622E-11,7.748662E-8,2.877426E-8,2.3057E-9,1.245031E-7,0.01096542,0.00658557,0.02655954,9.426105,1.095427E-4,534592.2,534592.2
1.543694E-4,15.69361,-6.514228E7,1048.648,1048.648,0.001719126,1.0,0.9506346,2.523784E-7,1.128055E-4,5.313279E-6,8.144276E-5,6.636732E-6,3.966143E-4,9.834314E-8,3.935256E-6,3.393734E-8,3.47308E-7,2.150249E-4,1.37983E-5,5.715409E-9,1.613673E-7,2.189435E-6,6.308062E-9,6.257126E-9,7.713511E-8,7.354265E-5,3.796064E-6,2.284677E-5,5.250057E-5,1.647972E-9,1.528849E-6,1.389911E-8,1.046698E-10,6.751837E-8,6.168521E-5,4.232962E-10,5.858475E-7,1.960519E-10,4.31119E-11,3.388562E-5,7.555048E-6,4.497401E-9,4.230877E-10,6.456553E-6,7.549241E-5,1.289356E-10,0.004073555,2.414353E-6,5.252319E-11,7.764572E-8,2.883952E-8,2.313463E-9,1.248027E-7,0.01096533,0.006585501,0.02655926,9.426094,1.095428E-4,534591.6,534591.6
1.54525E-4,15.6936,-6.514561E7,1048.647,1048.647,0.001719126,1.0,0.9506336,2.524049E-7,1.129457E-4,5.313747E-6,8.15422E-5,6.637233E-6,3.97098E-4,9.85328E-8,3.940394E-6,3.395532E-8,3.473373E-7,2.152885E-4,1.380001E-5,5.726697E-9,1.616067E-7,2.192406E-6,6.318851E-9,6.27922E-9,7.731985E-8,7.363335E-5,3.802781E-6,2.285705E-5,5.257515E-5,1.652529E-9,1.530779E-6,1.393674E-8,1.049425E-10,6.761137E-8,6.176279E-5,4.243826E-10,5.869409E-7,1.965385E-10,4.323489E-11,3.39281E-5,7.566945E-6,4.511541E-9,4.243022E-10,6.4639E-6,7.558619E-5,1.29312E-10,0.004073547,2.416778E-6,5.271325E-11,7.7799E-8,2.890239E-8,2.32095E-9,1.250913E-7,0.01096525,0.006585435,0.02655899,9.426084,1.095428E-4,534591.1,534591.1
