Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_H_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H3_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_IC3H7_Soln#2 (),Mole_fraction_NC3H7_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_PC4H9_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NC5H11_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H15_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC10H21_Soln#2 (),Mole_fraction_NC10H19_Soln#2 (),Mole_fraction_NC12H26_Soln#2 (),Mole_fraction_NC16H34_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
4.9E-4,15.68064,-5.987565E7,1045.414,1045.414,0.001719126,1.0,0.9485295,2.435883E-7,4.137737E-4,5.178471E-6,2.932088E-4,6.399029E-6,0.001427042,4.66696E-8,7.007709E-7,1.512554E-5,6.514121E-8,3.355754E-7,7.779599E-4,1.530411E-5,5.269464E-8,7.193744E-7,8.607432E-6,1.230991E-7,4.146229E-8,2.565131E-7,8.593064E-7,2.667031E-4,2.074848E-5,2.761056E-5,2.218452E-4,2.717245E-8,5.696845E-6,2.175285E-7,2.681182E-7,5.370311E-8,2.280208E-4,3.35161E-6,1.237262E-4,3.083091E-5,8.602034E-8,7.503459E-9,2.177725E-5,3.277518E-8,2.742168E-4,0.004057614,5.362827E-6,6.094889E-7,2.116934E-7,5.229999E-8,1.207692E-6,4.618007E-8,5.700729E-8,0.0107883,0.006444683,0.02598095,9.404787,1.096333E-4,533383.2,533383.2
5.0E-4,15.68028,-5.963385E7,1045.323,1045.323,0.001719126,1.0,0.9484701,2.427678E-7,4.223453E-4,5.164482E-6,2.992049E-4,6.380833E-6,0.001456104,4.668235E-8,7.226948E-7,1.544275E-5,6.589231E-8,3.34601E-7,7.93879E-4,1.532889E-5,5.470069E-8,7.365962E-7,8.785715E-6,1.227313E-7,4.278035E-8,2.719249E-7,8.903519E-7,2.721319E-4,2.125847E-5,2.758621E-5,2.267198E-4,2.834936E-8,5.815369E-6,2.268747E-7,2.736488E-7,5.356257E-8,2.327243E-4,3.433013E-6,1.262257E-4,3.143503E-5,8.974091E-8,7.839113E-9,2.220469E-5,3.26955E-8,2.797666E-4,0.004057203,5.399423E-6,6.285468E-7,2.174091E-7,5.458436E-8,1.247297E-6,4.605383E-8,5.685008E-8,0.01078332,0.006440725,0.02596468,9.404187,1.096359E-4,533349.2,533349.2
5.1E-4,15.67992,-5.939312E7,1045.233,1045.233,0.001719126,1.0,0.9484109,2.419481E-7,4.308883E-4,5.150497E-6,3.051795E-4,6.36266E-6,0.001485052,4.66919E-8,7.447845E-7,1.575871E-5,6.663624E-8,3.336272E-7,8.097384E-4,1.535316E-5,5.67366E-8,7.53836E-7,8.963047E-6,1.223639E-7,4.41102E-8,2.878605E-7,9.216463E-7,2.77538E-4,2.176725E-5,2.756039E-5,2.315765E-4,2.954614E-8,5.93347E-6,2.363821E-7,2.791469E-7,5.342194E-8,2.374097E-4,3.514086E-6,1.287132E-4,3.20343E-5,9.352094E-8,8.181233E-9,2.263031E-5,3.261587E-8,2.852912E-4,0.004056795,5.434176E-6,6.476684E-7,2.231132E-7,5.689608E-8,1.287044E-6,4.592744E-8,5.66927E-8,0.01077835,0.006436783,0.02594849,9.40359,1.096384E-4,533315.3,533315.3
5.2E-4,15.67956,-5.915358E7,1045.143,1045.143,0.001719126,1.0,0.948352,2.411297E-7,4.394028E-4,5.136527E-6,3.111327E-4,6.344525E-6,0.001513888,4.669854E-8,7.67037E-7,1.607341E-5,6.737317E-8,3.326548E-7,8.25538E-4,1.537695E-5,5.880197E-8,7.710934E-7,9.139434E-6,1.219973E-7,4.545163E-8,3.043225E-7,9.531769E-7,2.829215E-4,2.22748E-5,2.753328E-5,2.364153E-4,3.076246E-8,6.051149E-6,2.460488E-7,2.846128E-7,5.328134E-8,2.420771E-4,3.594823E-6,1.311889E-4,3.262878E-5,9.735936E-8,8.529768E-9,2.305411E-5,3.253633E-8,2.907907E-4,0.004056389,5.467159E-6,6.668471E-7,2.288052E-7,5.923371E-8,1.32692E-6,4.580104E-8,5.65353E-8,0.0107734,0.006432856,0.02593236,9.402995,1.096409E-4,533281.6,533281.6
5.3E-4,15.67921,-5.89153E7,1045.053,1045.053,0.001719126,1.0,0.9482933,2.403131E-7,4.47889E-4,5.122581E-6,3.170644E-4,6.326437E-6,0.001542611,4.670255E-8,7.894492E-7,1.638687E-5,6.810328E-8,3.316845E-7,8.412783E-4,1.540026E-5,6.089642E-8,7.883677E-7,9.314879E-6,1.216316E-7,4.680443E-8,3.213133E-7,9.849315E-7,2.882825E-4,2.27811E-5,2.750502E-5,2.412362E-4,3.199801E-8,6.168408E-6,2.558727E-7,2.900464E-7,5.314089E-8,2.467263E-4,3.675224E-6,1.336527E-4,3.321852E-5,1.012551E-7,8.884667E-9,2.34761E-5,3.245694E-8,2.962654E-4,0.004055987,5.498442E-6,6.86077E-7,2.344846E-7,6.159583E-8,1.36691E-6,4.567471E-8,5.637801E-8,0.01076847,0.006428946,0.02591629,9.402403,1.096434E-4,533248.0,533248.0
5.4E-4,15.67885,-5.867836E7,1044.964,1044.964,0.001719126,1.0,0.9482348,2.39499E-7,4.563468E-4,5.108669E-6,3.229749E-4,6.308408E-6,0.001571221,4.670415E-8,8.120182E-7,1.669908E-5,6.882671E-8,3.307168E-7,8.569593E-4,1.542311E-5,6.301958E-8,8.056584E-7,9.489387E-6,1.21267E-7,4.816839E-8,3.388352E-7,1.016898E-6,2.936211E-4,2.328612E-5,2.747578E-5,2.460391E-4,3.325248E-8,6.285248E-6,2.658518E-7,2.954481E-7,5.300068E-8,2.513577E-4,3.755285E-6,1.361047E-4,3.380357E-5,1.052072E-7,9.245881E-9,2.38963E-5,3.237774E-8,3.017152E-4,0.004055587,5.528095E-6,7.053525E-7,2.401511E-7,6.39811E-8,1.407001E-6,4.554855E-8,5.622095E-8,0.01076356,0.006425052,0.02590029,9.401813,1.096459E-4,533214.5,533214.5
5.5E-4,15.6785,-5.844283E7,1044.875,1044.875,0.001719126,1.0,0.9481765,2.386876E-7,4.647764E-4,5.094798E-6,3.288642E-4,6.290446E-6,0.001599721,4.670355E-8,8.347412E-7,1.701005E-5,6.954361E-8,3.297521E-7,8.725813E-4,1.544552E-5,6.517109E-8,8.229651E-7,9.662963E-6,1.209038E-7,4.954332E-8,3.568902E-7,1.049066E-6,2.989373E-4,2.378985E-5,2.744567E-5,2.508241E-4,3.452558E-8,6.401671E-6,2.759842E-7,3.00818E-7,5.286079E-8,2.559711E-4,3.835005E-6,1.385451E-4,3.4384E-5,1.092147E-7,9.613359E-9,2.431471E-5,3.229876E-8,3.071403E-4,0.00405519,5.556182E-6,7.24668E-7,2.458043E-7,6.638817E-8,1.447181E-6,4.542265E-8,5.606421E-8,0.01075866,0.006421174,0.02588435,9.401225,1.096483E-4,533181.2,533181.2
5.6E-4,15.67814,-5.820876E7,1044.786,1044.786,0.001719126,1.0,0.9481185,2.378794E-7,4.731779E-4,5.080976E-6,3.347324E-4,6.272558E-6,0.001628109,4.670096E-8,8.576154E-7,1.731979E-5,7.025413E-8,3.287909E-7,8.881446E-4,1.54675E-5,6.735059E-8,8.402872E-7,9.835614E-6,1.20542E-7,5.092902E-8,3.754802E-7,1.081423E-6,3.042314E-4,2.429229E-5,2.741481E-5,2.555912E-4,3.5817E-8,6.517678E-6,2.86268E-7,3.061563E-7,5.27213E-8,2.605666E-4,3.914384E-6,1.409738E-4,3.495985E-5,1.132764E-7,9.987056E-9,2.473135E-5,3.222003E-8,3.125409E-4,0.004054796,5.582767E-6,7.440183E-7,2.514439E-7,6.881575E-8,1.487437E-6,4.529708E-8,5.59079E-8,0.01075379,0.006417312,0.02586848,9.40064,1.096508E-4,533148.0,533148.0
5.7E-4,15.67779,-5.797619E7,1044.698,1044.698,0.001719126,1.0,0.9480606,2.370747E-7,4.815516E-4,5.067207E-6,3.405797E-4,6.25475E-6,0.001656386,4.669653E-8,8.806383E-7,1.76283E-5,7.095839E-8,3.278336E-7,9.036496E-4,1.548905E-5,6.955772E-8,8.576244E-7,1.000735E-5,1.201818E-7,5.232531E-8,3.946069E-7,1.113958E-6,3.095033E-4,2.479341E-5,2.738329E-5,2.603404E-4,3.712645E-8,6.633271E-6,2.967013E-7,3.114632E-7,5.258226E-8,2.651444E-4,3.993422E-6,1.433909E-4,3.553117E-5,1.173916E-7,1.036692E-8,2.514623E-5,3.21416E-8,3.17917E-4,0.004054404,5.607911E-6,7.633987E-7,2.570696E-7,7.126261E-8,1.527758E-6,4.51719E-8,5.575207E-8,0.01074894,0.006413465,0.02585267,9.400057,1.096533E-4,533114.9,533114.9
5.8E-4,15.67744,-5.774515E7,1044.61,1044.61,0.001719126,1.0,0.948003,2.362737E-7,4.898974E-4,5.053496E-6,3.464062E-4,6.237027E-6,0.001684554,4.66904E-8,9.038073E-7,1.79356E-5,7.165653E-8,3.268805E-7,9.190964E-4,1.551019E-5,7.179215E-8,8.749762E-7,1.017816E-5,1.198232E-7,5.373201E-8,4.142717E-7,1.146662E-6,3.147533E-4,2.529322E-5,2.735121E-5,2.650718E-4,3.845365E-8,6.748453E-6,3.072824E-7,3.167391E-7,5.244373E-8,2.697045E-4,4.072118E-6,1.457966E-4,3.609801E-5,1.215592E-7,1.075292E-8,2.555935E-5,3.206346E-8,3.23269E-4,0.004054015,5.631672E-6,7.828045E-7,2.626814E-7,7.372751E-8,1.568134E-6,4.504714E-8,5.55968E-8,0.01074411,0.006409634,0.02583692,9.399476,1.096557E-4,533082.0,533082.0
5.9E-4,15.67709,-5.751569E7,1044.523,1044.523,0.001719126,1.0,0.9479457,2.354768E-7,4.982156E-4,5.039849E-6,3.522119E-4,6.219395E-6,0.001712613,4.668274E-8,9.271199E-7,1.824169E-5,7.234865E-8,3.259318E-7,9.344855E-4,1.553092E-5,7.405353E-8,8.923421E-7,1.034808E-5,1.194664E-7,5.514895E-8,4.34476E-7,1.179524E-6,3.199814E-4,2.57917E-5,2.731864E-5,2.697854E-4,3.979832E-8,6.863225E-6,3.180093E-7,3.21984E-7,5.230576E-8,2.74247E-4,4.150472E-6,1.481908E-4,3.666044E-5,1.257784E-7,1.114499E-8,2.597074E-5,3.198567E-8,3.285968E-4,0.004053629,5.654106E-6,8.022313E-7,2.682789E-7,7.62093E-8,1.608555E-6,4.492288E-8,5.544214E-8,0.01073929,0.006405819,0.02582124,9.398897,1.096582E-4,533049.2,533049.2
6.0E-4,15.67675,-5.728782E7,1044.435,1044.435,0.001719126,1.0,0.9478885,2.346841E-7,5.065064E-4,5.026269E-6,3.579971E-4,6.201857E-6,0.001740563,4.667366E-8,9.505738E-7,1.854657E-5,7.303489E-8,3.249878E-7,9.498172E-4,1.555127E-5,7.634152E-8,9.097218E-7,1.051709E-5,1.191114E-7,5.657595E-8,4.552208E-7,1.212535E-6,3.251878E-4,2.628886E-5,2.728566E-5,2.744813E-4,4.116018E-8,6.97759E-6,3.288804E-7,3.271983E-7,5.216839E-8,2.787721E-4,4.228485E-6,1.505737E-4,3.721849E-5,1.300482E-7,1.15431E-8,2.638039E-5,3.190822E-8,3.339008E-4,0.004053244,5.675269E-6,8.216747E-7,2.738621E-7,7.870684E-8,1.64901E-6,4.479915E-8,5.528816E-8,0.0107345,0.006402019,0.02580562,9.398321,1.096606E-4,533016.5,533016.5
6.1E-4,15.6764,-5.706155E7,1044.349,1044.349,0.001719126,1.0,0.9478315,2.338957E-7,5.147698E-4,5.012758E-6,3.637618E-4,6.184417E-6,0.001768406,4.666325E-8,9.741666E-7,1.885027E-5,7.371534E-8,3.240486E-7,9.650919E-4,1.557123E-5,7.865581E-8,9.271149E-7,1.068521E-5,1.187583E-7,5.801285E-8,4.765072E-7,1.245684E-6,3.303727E-4,2.678469E-5,2.725232E-5,2.791596E-4,4.253895E-8,7.091551E-6,3.398939E-7,3.323822E-7,5.203165E-8,2.832797E-4,4.306158E-6,1.529454E-4,3.777223E-5,1.343677E-7,1.194721E-8,2.678833E-5,3.183113E-8,3.391809E-4,0.004052863,5.695211E-6,8.411311E-7,2.794308E-7,8.121904E-8,1.689491E-6,4.467598E-8,5.513488E-8,0.01072972,0.006398234,0.02579006,9.397748,1.09663E-4,532984.0,532984.0
6.2E-4,15.67605,-5.683692E7,1044.262,1044.262,0.001719126,1.0,0.9477748,2.331118E-7,5.230061E-4,4.99932E-6,3.695062E-4,6.167077E-6,0.001796141,4.665164E-8,9.978959E-7,1.915277E-5,7.439011E-8,3.231144E-7,9.803098E-4,1.559081E-5,8.099606E-8,9.44521E-7,1.085245E-5,1.184072E-7,5.945948E-8,4.98336E-7,1.278963E-6,3.35536E-4,2.727918E-5,2.72187E-5,2.838204E-4,4.393438E-8,7.20511E-6,3.51048E-7,3.37536E-7,5.189558E-8,2.8777E-4,4.383493E-6,1.553059E-4,3.832169E-5,1.387362E-7,1.235727E-8,2.719457E-5,3.175442E-8,3.444375E-4,0.004052483,5.713983E-6,8.605964E-7,2.84985E-7,8.374482E-8,1.729989E-6,4.45534E-8,5.498235E-8,0.01072496,0.006394465,0.02577456,9.397176,1.096654E-4,532951.6,532951.6
6.3E-4,15.67571,-5.661392E7,1044.176,1044.176,0.001719126,1.0,0.9477183,2.323326E-7,5.312154E-4,4.985958E-6,3.752304E-4,6.149841E-6,0.001823771,4.663892E-8,1.02176E-6,1.945411E-5,7.505931E-8,3.221855E-7,9.954714E-4,1.561003E-5,8.336196E-8,9.619398E-7,1.10188E-5,1.180581E-7,6.09157E-8,5.20708E-7,1.312363E-6,3.406781E-4,2.777234E-5,2.718483E-5,2.884636E-4,4.534621E-8,7.318269E-6,3.623413E-7,3.426599E-7,5.176021E-8,2.922432E-4,4.460489E-6,1.576553E-4,3.886693E-5,1.431527E-7,1.277325E-8,2.759911E-5,3.16781E-8,3.496707E-4,0.004052106,5.731633E-6,8.800671E-7,2.905246E-7,8.628318E-8,1.770495E-6,4.443144E-8,5.48306E-8,0.01072022,0.006390711,0.02575913,9.396607,1.096678E-4,532919.3,532919.3
6.4E-4,15.67537,-5.639255E7,1044.09,1044.09,0.001719126,1.0,0.947662,2.315581E-7,5.393979E-4,4.972672E-6,3.809346E-4,6.132709E-6,0.001851294,4.662514E-8,1.045756E-6,1.975427E-5,7.572303E-8,3.212619E-7,0.001010577,1.56289E-5,8.575319E-8,9.793709E-7,1.118429E-5,1.17711E-7,6.238135E-8,5.436235E-7,1.345876E-6,3.45799E-4,2.826417E-5,2.715075E-5,2.930896E-4,4.677417E-8,7.431031E-6,3.737719E-7,3.477541E-7,5.162554E-8,2.966992E-4,4.53715E-6,1.599937E-4,3.9408E-5,1.476164E-7,1.319509E-8,2.800198E-5,3.160218E-8,3.548806E-4,0.004051731,5.748206E-6,8.9954E-7,2.960495E-7,8.883314E-8,1.811002E-6,4.431012E-8,5.467965E-8,0.0107155,0.006386972,0.02574375,9.39604,1.096702E-4,532887.1,532887.1
6.5E-4,15.67503,-5.617284E7,1044.005,1044.005,0.001719126,1.0,0.9476059,2.307885E-7,5.475538E-4,4.959465E-6,3.866188E-4,6.115684E-6,0.001878713,4.661042E-8,1.069882E-6,2.005328E-5,7.638137E-8,3.203437E-7,0.001025627,1.564741E-5,8.816946E-8,9.96814E-7,1.134892E-5,1.17366E-7,6.385628E-8,5.670831E-7,1.379492E-6,3.508989E-4,2.875467E-5,2.711653E-5,2.976982E-4,4.821802E-8,7.5434E-6,3.853384E-7,3.528191E-7,5.149161E-8,3.011383E-4,4.613476E-6,1.623212E-4,3.994495E-5,1.521265E-7,1.362276E-8,2.840317E-5,3.152667E-8,3.600674E-4,0.004051359,5.763747E-6,9.190116E-7,3.015597E-7,9.139373E-8,1.851502E-6,4.418946E-8,5.452955E-8,0.0107108,0.006383248,0.02572844,9.395475,1.096726E-4,532855.1,532855.1
6.6E-4,15.67469,-5.595477E7,1043.92,1043.92,0.001719126,1.0,0.94755,2.300238E-7,5.556832E-4,4.946338E-6,3.922834E-4,6.098767E-6,0.001906027,4.65948E-8,1.094136E-6,2.035113E-5,7.70344E-8,3.19431E-7,0.001040622,1.566557E-5,9.061046E-8,1.014269E-6,1.151269E-5,1.170231E-7,6.534034E-8,5.910869E-7,1.413204E-6,3.559779E-4,2.924383E-5,2.708218E-5,3.022897E-4,4.96775E-8,7.655376E-6,3.97039E-7,3.578549E-7,5.135844E-8,3.055604E-4,4.689469E-6,1.646379E-4,4.047783E-5,1.566823E-7,1.405623E-8,2.880271E-5,3.145157E-8,3.652314E-4,0.004050988,5.778299E-6,9.38479E-7,3.070551E-7,9.396404E-8,1.891989E-6,4.406948E-8,5.438029E-8,0.01070611,0.006379538,0.02571318,9.394912,1.09675E-4,532823.2,532823.2
6.7E-4,15.67435,-5.573834E7,1043.835,1043.835,0.001719126,1.0,0.9474943,2.292641E-7,5.637864E-4,4.933292E-6,3.979283E-4,6.081958E-6,0.001933238,4.657835E-8,1.118517E-6,2.064785E-5,7.768223E-8,3.185238E-7,0.001055562,1.56834E-5,9.30759E-8,1.031735E-6,1.167561E-5,1.166824E-7,6.68334E-8,6.156352E-7,1.447004E-6,3.610362E-4,2.973168E-5,2.704774E-5,3.068641E-4,5.115238E-8,7.766964E-6,4.088724E-7,3.628619E-7,5.122602E-8,3.099658E-4,4.765131E-6,1.669438E-4,4.100667E-5,1.612829E-7,1.449545E-8,2.920061E-5,3.137689E-8,3.703726E-4,0.00405062,5.791901E-6,9.579392E-7,3.125359E-7,9.654321E-8,1.932455E-6,4.395019E-8,5.42319E-8,0.01070145,0.006375844,0.02569799,9.394352,1.096774E-4,532791.4,532791.4
6.8E-4,15.67401,-5.552356E7,1043.75,1043.75,0.001719126,1.0,0.9474388,2.285094E-7,5.718634E-4,4.920328E-6,4.035537E-4,6.06526E-6,0.001960347,4.656113E-8,1.143022E-6,2.094343E-5,7.832494E-8,3.176223E-7,0.001070447,1.57009E-5,9.556547E-8,1.049212E-6,1.183769E-5,1.163438E-7,6.83353E-8,6.407281E-7,1.480884E-6,3.660738E-4,3.021819E-5,2.701324E-5,3.114216E-4,5.264241E-8,7.878165E-6,4.208368E-7,3.678403E-7,5.109438E-8,3.143546E-4,4.840463E-6,1.69239E-4,4.153154E-5,1.659276E-7,1.494039E-8,2.959688E-5,3.130263E-8,3.754912E-4,0.004050254,5.804595E-6,9.773895E-7,3.180019E-7,9.913037E-8,1.972894E-6,4.38316E-8,5.40844E-8,0.0106968,0.006372164,0.02568286,9.393794,1.096797E-4,532759.7,532759.7
6.9E-4,15.67368,-5.531041E7,1043.666,1043.666,0.001719126,1.0,0.9473835,2.277598E-7,5.799146E-4,4.907446E-6,4.091598E-4,6.048671E-6,0.001987353,4.654319E-8,1.167648E-6,2.123789E-5,7.896259E-8,3.167264E-7,0.001085279,1.571808E-5,9.80789E-8,1.0667E-6,1.199894E-5,1.160073E-7,6.984592E-8,6.663653E-7,1.514837E-6,3.710911E-4,3.070339E-5,2.697871E-5,3.159621E-4,5.414737E-8,7.988983E-6,4.329309E-7,3.727904E-7,5.096353E-8,3.187268E-4,4.915469E-6,1.715237E-4,4.205247E-5,1.706155E-7,1.539101E-8,2.999152E-5,3.122881E-8,3.805875E-4,0.00404989,5.816417E-6,9.968273E-7,3.234532E-7,1.017247E-7,2.013301E-6,4.371372E-8,5.393779E-8,0.01069217,0.006368498,0.02566778,9.393238,1.096821E-4,532728.2,532728.2
7.0E-4,15.67334,-5.509889E7,1043.582,1043.582,0.001719126,1.0,0.9473285,2.270152E-7,5.8794E-4,4.894648E-6,4.147467E-4,6.032193E-6,0.002014258,4.652456E-8,1.192396E-6,2.153124E-5,7.959528E-8,3.158362E-7,0.001100056,1.573494E-5,1.006159E-7,1.084198E-6,1.215936E-5,1.15673E-7,7.136513E-8,6.925466E-7,1.548857E-6,3.76088E-4,3.118728E-5,2.694417E-5,3.204859E-4,5.566702E-8,8.09942E-6,4.451531E-7,3.777125E-7,5.083347E-8,3.230825E-4,4.990149E-6,1.737978E-4,4.25695E-5,1.753461E-7,1.584727E-8,3.038457E-5,3.115541E-8,3.856615E-4,0.004049528,5.827402E-6,1.01625E-6,3.288898E-7,1.043254E-7,2.053669E-6,4.359656E-8,5.379208E-8,0.01068755,0.006364847,0.02565276,9.392684,1.096844E-4,532696.8,532696.8
7.1E-4,15.67301,-5.488899E7,1043.499,1043.499,0.001719126,1.0,0.9472736,2.262757E-7,5.959399E-4,4.881933E-6,4.203145E-4,6.015826E-6,0.002041063,4.650531E-8,1.217261E-6,2.182349E-5,8.022307E-8,3.149517E-7,0.001114781,1.575149E-5,1.031762E-7,1.101706E-6,1.231896E-5,1.153408E-7,7.289279E-8,7.192718E-7,1.582935E-6,3.810648E-4,3.166985E-5,2.690964E-5,3.249931E-4,5.720114E-8,8.209479E-6,4.57502E-7,3.826068E-7,5.07042E-8,3.274219E-4,5.064506E-6,1.760615E-4,4.30827E-5,1.801186E-7,1.630913E-8,3.077601E-5,3.108244E-8,3.907136E-4,0.004049168,5.837587E-6,1.035656E-6,3.343117E-7,1.069318E-7,2.093994E-6,4.348012E-8,5.364729E-8,0.01068296,0.00636121,0.0256378,9.392132,1.096867E-4,532665.5,532665.5
7.2E-4,15.67267,-5.468071E7,1043.416,1043.416,0.001719126,1.0,0.9472189,2.255413E-7,6.039145E-4,4.869302E-6,4.258634E-4,5.999569E-6,0.002067768,4.648547E-8,1.242244E-6,2.211464E-5,8.084605E-8,3.14073E-7,0.001129452,1.576774E-5,1.057595E-7,1.119224E-6,1.247775E-5,1.150108E-7,7.442878E-8,7.465405E-7,1.617066E-6,3.860216E-4,3.215111E-5,2.687514E-5,3.294837E-4,5.874949E-8,8.319162E-6,4.699762E-7,3.874735E-7,5.057573E-8,3.317451E-4,5.138541E-6,1.783149E-4,4.359209E-5,1.849322E-7,1.677657E-8,3.116588E-5,3.100991E-8,3.957437E-4,0.004048809,5.847004E-6,1.055042E-6,3.39719E-7,1.095431E-7,2.13427E-6,4.336441E-8,5.35034E-8,0.01067838,0.006357587,0.0256229,9.391582,1.096891E-4,532634.3,532634.3
7.3E-4,15.67234,-5.447402E7,1043.333,1043.333,0.001719126,1.0,0.9471644,2.24812E-7,6.118638E-4,4.856754E-6,4.313936E-4,5.983422E-6,0.002094374,4.646507E-8,1.267341E-6,2.240471E-5,8.146427E-8,3.131999E-7,0.001144071,1.578368E-5,1.083656E-7,1.136752E-6,1.263574E-5,1.14683E-7,7.597297E-8,7.74352E-7,1.651243E-6,3.909585E-4,3.263108E-5,2.684068E-5,3.339579E-4,6.031188E-8,8.428473E-6,4.825742E-7,3.92313E-7,5.044806E-8,3.360521E-4,5.212259E-6,1.805581E-4,4.409772E-5,1.897863E-7,1.724955E-8,3.155417E-5,3.093781E-8,4.007522E-4,0.004048453,5.855684E-6,1.074406E-6,3.451118E-7,1.121587E-7,2.174492E-6,4.324943E-8,5.336043E-8,0.01067381,0.006353979,0.02560806,9.391034,1.096914E-4,532603.2,532603.2
7.4E-4,15.67201,-5.426893E7,1043.25,1043.25,0.001719126,1.0,0.9471102,2.240877E-7,6.197881E-4,4.84429E-6,4.369051E-4,5.967386E-6,0.002120882,4.644414E-8,1.292552E-6,2.26937E-5,8.20778E-8,3.123326E-7,0.001158637,1.579933E-5,1.109941E-7,1.154289E-6,1.279294E-5,1.143574E-7,7.752524E-8,8.027059E-7,1.685459E-6,3.958757E-4,3.310975E-5,2.680628E-5,3.384158E-4,6.188807E-8,8.537415E-6,4.952947E-7,3.971255E-7,5.03212E-8,3.403431E-4,5.285659E-6,1.82791E-4,4.459964E-5,1.946801E-7,1.772802E-8,3.19409E-5,3.086615E-8,4.057392E-4,0.004048099,5.86366E-6,1.093747E-6,3.5049E-7,1.147778E-7,2.214656E-6,4.313517E-8,5.321839E-8,0.01066927,0.006350384,0.02559327,9.390489,1.096937E-4,532572.3,532572.3
7.5E-4,15.67168,-5.406541E7,1043.168,1043.168,0.001719126,1.0,0.9470561,2.233685E-7,6.276877E-4,4.831909E-6,4.423981E-4,5.951459E-6,0.002147292,4.642271E-8,1.317874E-6,2.298162E-5,8.268671E-8,3.11471E-7,0.001173152,1.58147E-5,1.136449E-7,1.171835E-6,1.294934E-5,1.140338E-7,7.908547E-8,8.316013E-7,1.719709E-6,4.007733E-4,3.358714E-5,2.677195E-5,3.428575E-4,6.347786E-8,8.645989E-6,5.081363E-7,4.019112E-7,5.019513E-8,3.446183E-4,5.358746E-6,1.850139E-4,4.509789E-5,1.996131E-7,1.821197E-8,3.232609E-5,3.079492E-8,4.107048E-4,0.004047747,5.870959E-6,1.113062E-6,3.558538E-7,1.173998E-7,2.254757E-6,4.302165E-8,5.307726E-8,0.01066474,0.006346803,0.02557854,9.389945,1.09696E-4,532541.5,532541.5
7.6E-4,15.67136,-5.386345E7,1043.086,1043.086,0.001719126,1.0,0.9470022,2.226544E-7,6.355625E-4,4.819612E-6,4.478727E-4,5.935642E-6,0.002173606,4.640082E-8,1.343306E-6,2.326848E-5,8.329105E-8,3.10615E-7,0.001187616,1.582978E-5,1.163177E-7,1.18939E-6,1.310496E-5,1.137125E-7,8.065354E-8,8.610375E-7,1.753987E-6,4.056515E-4,3.406324E-5,2.67377E-5,3.472831E-4,6.508104E-8,8.754198E-6,5.210977E-7,4.066705E-7,5.006987E-8,3.488776E-4,5.43152E-6,1.872268E-4,4.55925E-5,2.045846E-7,1.870134E-8,3.270974E-5,3.072412E-8,4.156492E-4,0.004047396,5.877611E-6,1.132349E-6,3.612032E-7,1.200241E-7,2.294792E-6,4.290887E-8,5.293704E-8,0.01066023,0.006343236,0.02556386,9.389404,1.096983E-4,532510.8,532510.8
