Time_Soln#4 (sec),Volume_Soln#4 (cm3),Volumetric_heat_production_rate_Soln#4 (erg/cm3-sec),Surface_temperature_Soln#4 (K),Temperature_Soln#4 (K),Mass_Soln#4 (g),Pressure_Soln#4 (atm),Mole_fraction_H2_Soln#4 (),Mole_fraction_H_Soln#4 (),Mole_fraction_CH4_Soln#4 (),Mole_fraction_CH3_Soln#4 (),Mole_fraction_C2H6_Soln#4 (),Mole_fraction_C2H5_Soln#4 (),Mole_fraction_C2H4_Soln#4 (),Mole_fraction_C2H2_Soln#4 (),Mole_fraction_C3H8_Soln#4 (),Mole_fraction_NC3H7_Soln#4 (),Mole_fraction_C3H6_Soln#4 (),Mole_fraction_C3H5-A_Soln#4 (),Mole_fraction_C3H4-P_Soln#4 (),Mole_fraction_C3H4-A_Soln#4 (),Mole_fraction_NC4H10_Soln#4 (),Mole_fraction_PC4H9_Soln#4 (),Mole_fraction_IC4H10_Soln#4 (),Mole_fraction_IC4H8_Soln#4 (),Mole_fraction_IC4H7_Soln#4 (),Mole_fraction_C4H8-1_Soln#4 (),Mole_fraction_C4H8-2_Soln#4 (),Mole_fraction_C4H71-3_Soln#4 (),Mole_fraction_C4H6_Soln#4 (),Mole_fraction_C4H4_Soln#4 (),Mole_fraction_C6H6_Soln#4 (),Mole_fraction_C5H6_Soln#4 (),Mole_fraction_MCPTD_Soln#4 (),Mole_fraction_NC5H12_Soln#4 (),Mole_fraction_NC5H10_Soln#4 (),Mole_fraction_B1M2_Soln#4 (),Mole_fraction_B1M3_Soln#4 (),Mole_fraction_B2M2_Soln#4 (),Mole_fraction_CYC5H8_Soln#4 (),Mole_fraction_LC5H8_Soln#4 (),Mole_fraction_DIALLYL_Soln#4 (),Mole_fraction_CYC6H8_Soln#4 (),Mole_fraction_CYC6H10_Soln#4 (),Mole_fraction_NC6H12_Soln#4 (),Mole_fraction_NC7H14_Soln#4 (),Mole_fraction_DIMEPTD_Soln#4 (),Mole_fraction_C7H8_Soln#4 (),Mole_fraction_C7H7_Soln#4 (),Mole_fraction_C6H5C2H3_Soln#4 (),Mole_fraction_C6H5C2H5_Soln#4 (),Mole_fraction_XYLENE_Soln#4 (),Mole_fraction_C6H5C2H4C6H5_Soln#4 (),Mole_fraction_NPBENZ_Soln#4 (),Mole_fraction_NC12H26_Soln#4 (),Mole_fraction_NC16H34_Soln#4 (),Mole_fraction_NC10H20_Soln#4 (),Molecular_weight_Soln#4 (g/mole),Mass_density_Soln#4 (g/cm3),Unburned_hydrocarbons_Soln#4 (ppm),Volatile_organic_compounds_Soln#4 (ppm)
0.0011,15.52202,-1.266566E8,1092.453,1092.453,0.001569637,1.0,0.915427,6.16867E-7,0.005530831,1.328512E-5,0.00256165,1.009746E-5,0.0189238,7.099522E-5,2.831207E-4,5.297996E-7,0.009393263,4.219914E-5,9.746236E-6,2.841053E-5,1.274758E-4,2.010324E-7,4.317388E-6,6.601592E-5,2.867241E-5,0.003082368,2.122523E-4,3.760086E-5,0.003250516,8.320603E-6,7.397221E-5,3.167081E-5,7.044608E-7,5.953044E-6,0.002655511,1.374622E-6,5.786288E-5,3.974234E-7,1.748421E-7,0.001237338,1.294677E-4,6.360907E-6,8.275204E-7,2.461046E-4,0.00269797,1.793447E-7,0.003811801,1.134253E-5,9.865517E-7,1.805309E-5,1.854263E-6,1.036159E-6,2.632011E-5,0.007937641,0.004262186,0.01766688,9.065049,1.011229E-4,514115.3,514115.3
0.0012,15.51529,-1.167003E8,1090.462,1090.462,0.001569637,1.0,0.9141259,5.782391E-7,0.005772122,1.262405E-5,0.002668268,9.594821E-6,0.01960339,7.539325E-5,2.922144E-4,4.987243E-7,0.009723224,4.130522E-5,1.050483E-5,2.995304E-5,1.306903E-4,1.88805E-7,4.578803E-6,7.321547E-5,2.912007E-5,0.00316978,2.225365E-4,3.668628E-5,0.003369153,8.869183E-6,7.71286E-5,3.429406E-5,7.914798E-7,6.061287E-6,0.002736047,1.487796E-6,5.971727E-5,4.304649E-7,1.923588E-7,0.00126873,1.313506E-4,6.759615E-6,9.189193E-7,2.53082E-4,0.002768589,1.973091E-7,0.003803311,1.095115E-5,1.079033E-6,1.879261E-5,1.953692E-6,1.067865E-6,2.724055E-5,0.007831832,0.004185518,0.01735925,9.052451,1.011667E-4,513400.8,513400.8
0.0013,15.50905,-1.081473E8,1088.622,1088.622,0.001569637,1.0,0.9129188,5.446112E-7,0.005998989,1.204036E-5,0.002768225,9.151261E-6,0.02023331,7.957646E-5,3.006364E-4,4.715399E-7,0.01002852,4.048241E-5,1.123747E-5,3.141072E-5,1.33599E-4,1.781269E-7,4.827637E-6,8.029076E-5,2.945083E-5,0.003249136,2.322162E-4,3.585507E-5,0.003479096,9.388911E-6,8.009701E-5,3.684471E-5,8.788677E-7,6.156871E-6,0.002809527,1.595636E-6,6.141303E-5,4.625399E-7,2.096458E-7,0.001296939,1.330152E-4,7.136826E-6,1.010336E-6,2.594162E-4,0.002832339,2.150921E-7,0.003795488,1.059842E-5,1.169403E-6,1.947495E-5,2.048349E-6,1.095649E-6,2.807707E-5,0.00773406,0.004114975,0.01707545,9.040816,1.012074E-4,512741.0,512741.0
0.0014,15.50322,-1.007216E8,1086.912,1086.912,0.001569637,1.0,0.9117929,5.150447E-7,0.006213237,1.152038E-5,0.002862375,8.756326E-6,0.02082035,8.35665E-5,3.084846E-4,4.475315E-7,0.01031255,3.972152E-5,1.194607E-5,3.279234E-5,1.362494E-4,1.687118E-7,5.065161E-6,8.723412E-5,2.968873E-5,0.003321635,2.413631E-4,3.509447E-5,0.003581525,9.882659E-6,8.290139E-5,3.932765E-5,9.664093E-7,6.24196E-6,0.002876978,1.698473E-6,6.297286E-5,4.937068E-7,2.266991E-7,0.001322451,1.345005E-4,7.494833E-6,1.101625E-6,2.652019E-4,0.002890264,2.326866E-7,0.003788242,1.027825E-5,1.257766E-6,2.010801E-5,2.138768E-6,1.12015E-6,2.88421E-5,0.007643206,0.004049684,0.01681216,9.03001,1.012455E-4,512128.1,512128.1
0.0015,15.49775,-9.421585E7,1085.316,1085.316,0.001569637,1.0,0.9107379,4.888316E-7,0.006416325,1.105366E-5,0.002951404,8.402031E-6,0.0213699,8.738166E-5,3.158364E-4,4.261571E-7,0.01057802,3.901501E-5,1.263238E-5,3.410533E-5,1.386788E-4,1.603427E-7,5.292449E-6,9.404203E-5,2.985218E-5,0.003388221,2.500358E-4,3.43945E-5,0.003677385,1.035288E-5,8.556108E-5,4.174734E-5,1.05394E-6,6.318218E-6,0.00293921,1.796629E-6,6.441479E-5,5.240202E-7,2.435186E-7,0.001345652,1.35836E-4,7.835562E-6,1.192677E-6,2.70514E-4,0.002943186,2.500894E-7,0.003781497,9.985909E-6,1.344227E-6,2.06981E-5,2.225387E-6,1.141867E-6,2.954547E-5,0.00755838,0.003988955,0.01656672,9.019926,1.012812E-4,511556.2,511556.2
0.0016,15.49261,-8.847031E7,1083.819,1083.819,0.001569637,1.0,0.9097454,4.654184E-7,0.006609468,1.063197E-5,0.003035883,8.08207E-6,0.02188642,9.10377E-5,3.227546E-4,4.069913E-7,0.01082715,3.835655E-5,1.329791E-5,3.535604E-5,1.409172E-4,1.528495E-7,5.510422E-6,1.007134E-4,2.995578E-5,0.003449666,2.582834E-4,3.374707E-5,0.003767454,1.080171E-5,8.80921E-5,4.41078E-5,1.14133E-6,6.386973E-6,0.002996888,1.890415E-6,6.57536E-5,5.535301E-7,2.601065E-7,0.001366853,1.370449E-4,8.160663E-6,1.283406E-6,2.754138E-4,0.002991774,2.672995E-7,0.003775193,9.717536E-6,1.428891E-6,2.125041E-5,2.308577E-6,1.161203E-6,3.019519E-5,0.00747885,0.003932221,0.01633697,9.010477,1.013148E-4,511020.3,511020.3
0.0017,15.48776,-8.335981E7,1082.411,1082.411,0.001569637,1.0,0.9088084,4.443681E-7,0.0067937,1.024872E-5,0.003116296,7.791401E-6,0.02237366,9.454852E-5,3.292914E-4,3.896966E-7,0.01106181,3.774071E-5,1.39441E-5,3.655006E-5,1.429892E-4,1.460974E-7,5.719893E-6,1.072493E-4,3.001103E-5,0.003506608,2.661483E-4,3.314554E-5,0.003852387,1.123103E-5,9.050803E-5,4.641285E-5,1.228479E-6,6.449294E-6,0.003050565,1.980131E-6,6.70016E-5,5.822847E-7,2.764674E-7,0.001386309,1.381457E-4,8.471581E-6,1.373745E-6,2.79952E-4,0.003036579,2.843182E-7,0.003769279,9.469984E-6,1.51186E-6,2.176931E-5,2.388656E-6,1.178487E-6,3.079791E-5,0.007404004,0.00387901,0.01612108,9.001589,1.013465E-4,510516.2,510516.2
0.001794216,15.48343,-7.903716E7,1081.157,1081.157,0.001569637,1.0,0.907971,4.263841E-7,0.006959896,9.918017E-6,0.003188698,7.540692E-6,0.02280871,9.773405E-5,3.351396E-4,3.748714E-7,0.01127104,3.719544E-5,1.453634E-5,3.762745E-5,1.448072E-4,1.403172E-7,5.91009E-6,1.132849E-4,3.002706E-5,0.003556609,2.732399E-4,3.261588E-5,0.003928194,1.161913E-5,9.268909E-5,4.853685E-5,1.310293E-6,6.502902E-6,0.003097884,2.061176E-6,6.810345E-5,6.08723E-7,2.916786E-7,0.001403234,1.390972E-4,8.752639E-6,1.458457E-6,2.839345E-4,0.003075735,3.001789E-7,0.003764025,9.253487E-6,1.588562E-6,2.223085E-5,2.461499E-6,1.193134E-6,3.132767E-5,0.007337318,0.00383175,0.01592901,8.993674,1.013749E-4,510067.3,510067.3
0.0018,15.48317,-7.878573E7,1081.082,1081.082,0.001569637,1.0,0.907921,4.253329E-7,0.006969881,9.898586E-6,0.003193044,7.525965E-6,0.02283471,9.792597E-5,3.354895E-4,3.740033E-7,0.01128354,3.716299E-5,1.45722E-5,3.769218E-5,1.449149E-4,1.399789E-7,5.921553E-6,1.136517E-4,3.002706E-5,0.003559573,2.736659E-4,3.258445E-5,0.003932724,1.164246E-5,9.282018E-5,4.86658E-5,1.315306E-6,6.506046E-6,0.003100694,2.066047E-6,6.816894E-5,6.103263E-7,2.926061E-7,0.001404233,1.391532E-4,8.769541E-6,1.463644E-6,2.841704E-4,0.00307805,3.011472E-7,0.003763712,9.240681E-6,1.593226E-6,2.225839E-5,2.465893E-6,1.193986E-6,3.135908E-5,0.007333337,0.003828932,0.01591755,8.993201,1.013766E-4,510040.5,510040.5
0.001851603,15.4809,-7.660842E7,1080.424,1080.424,0.001569637,1.0,0.9074808,4.162031E-7,0.007057896,9.729401E-6,0.003231331,7.397746E-6,0.02306327,9.962018E-5,3.385676E-4,3.664576E-7,0.01139334,3.687847E-5,1.488962E-5,3.826265E-5,1.458571E-4,1.3704E-7,6.022766E-6,1.169042E-4,3.002247E-5,0.003585496,2.774197E-4,3.230919E-5,0.003972538,1.184826E-5,9.397597E-5,4.980904E-5,1.359964E-6,6.533393E-6,0.003125304,2.108981E-6,6.874266E-5,6.245309E-7,3.008491E-7,0.001412941,1.396406E-4,8.91859E-6,1.509849E-6,2.86234E-4,0.003098275,3.097582E-7,0.003760963,9.128769E-6,1.634616E-6,2.250013E-5,2.504716E-6,1.201362E-6,3.163396E-5,0.00729836,0.003804206,0.01581692,8.989052,1.013915E-4,509805.2,509805.2
0.0019,15.47882,-7.466865E7,1079.824,1079.824,0.001569637,1.0,0.9070782,4.080304E-7,0.007138751,9.577235E-6,0.003266473,7.282447E-6,0.0232722,1.011805E-4,3.41385E-4,3.596921E-7,0.01149365,3.661949E-5,1.518333E-5,3.878657E-5,1.467111E-4,1.344065E-7,6.116012E-6,1.199234E-4,3.001122E-5,0.003608999,2.808668E-4,3.205924E-5,0.004008926,1.203743E-5,9.50382E-5,5.086971E-5,1.401747E-6,6.55794E-6,0.00314766,2.148416E-6,6.92642E-5,6.376941E-7,3.085282E-7,0.001420799,1.400793E-4,9.055617E-6,1.553063E-6,2.881041E-4,0.003116568,3.177892E-7,0.003758457,9.027482E-6,1.673077E-6,2.27207E-5,2.54052E-6,1.207925E-6,3.188329E-5,0.00726642,0.003781659,0.0157251,8.985263,1.014051E-4,509590.3,509590.3
0.002,15.47468,-7.094326E7,1078.63,1078.63,0.001569637,1.0,0.9062757,3.922259E-7,0.007300973,9.280999E-6,0.00333689,7.058045E-6,0.02368848,1.043217E-4,3.470096E-4,3.465794E-7,0.01169331,3.610677E-5,1.577858E-5,3.983712E-5,1.483927E-4,1.293072E-7,6.303832E-6,1.260682E-4,2.996956E-5,0.003655277,2.877789E-4,3.156593E-5,0.004081402,1.241727E-5,9.717079E-5,5.302753E-5,1.487754E-6,6.605589E-6,0.0031918,2.227483E-6,7.029497E-5,6.644266E-7,3.242404E-7,0.001436162,1.409343E-4,9.330796E-6,1.641973E-6,2.917842E-4,0.003152464,3.342479E-7,0.003753483,8.828523E-6,1.751499E-6,2.315896E-5,2.612751E-6,1.220497E-6,3.237458E-5,0.007202873,0.0037369,0.01554261,8.977729,1.014322E-4,509163.0,509163.0
0.0021,15.47073,-6.755734E7,1077.494,1077.494,0.001569637,1.0,0.9055099,3.777314E-7,0.007457087,9.006937E-6,0.003404545,6.850513E-6,0.02408542,1.073576E-4,3.523885E-4,3.345183E-7,0.01188346,3.562198E-5,1.635884E-5,4.084701E-5,1.499711E-4,1.246225E-7,6.485477E-6,1.320896E-4,2.990673E-5,0.003698714,2.944246E-4,3.110135E-5,0.004150482,1.278305E-5,9.922495E-5,5.514172E-5,1.573287E-6,6.649473E-6,0.003233385,2.303457E-6,7.126732E-5,6.905559E-7,3.397486E-7,0.001450444,1.417263E-4,9.595886E-6,1.730353E-6,2.952352E-4,0.003186001,3.505268E-7,0.003748763,8.642322E-6,1.828566E-6,2.357536E-5,2.682758E-6,1.231856E-6,3.283618E-5,0.007142392,0.003694422,0.01536917,8.970562,1.014581E-4,508756.5,508756.6
0.0022,15.46696,-6.446676E7,1076.41,1076.41,0.001569637,1.0,0.9047775,3.643856E-7,0.007607589,8.752486E-6,0.003469668,6.657896E-6,0.02446475,1.102956E-4,3.575448E-4,3.233818E-7,0.01206494,3.516258E-5,1.692499E-5,4.181922E-5,1.51457E-4,1.203019E-7,6.661382E-6,1.379916E-4,2.982671E-5,0.003739591,3.00825E-4,3.066262E-5,0.004216467,1.313581E-5,1.012071E-4,5.721468E-5,1.658316E-6,6.690022E-6,0.003272661,2.376538E-6,7.21868E-5,7.161137E-7,3.550592E-7,0.001463758,1.424623E-4,9.85164E-6,1.818185E-6,2.984797E-4,0.003217418,3.666299E-7,0.003744275,8.467547E-6,1.904351E-6,2.397187E-5,2.750704E-6,1.242138E-6,3.327099E-5,0.007084698,0.003654012,0.01520395,8.963728,1.014829E-4,508369.0,508369.0
0.002267424,15.46451,-6.253121E7,1075.708,1075.708,0.001569637,1.0,0.9043012,3.559682E-7,0.007706106,8.590919E-6,0.003512244,6.535624E-6,0.02471129,1.122245E-4,3.609054E-4,3.163419E-7,0.01218277,3.486605E-5,1.729911E-5,4.245474E-5,1.52411E-4,1.175733E-7,6.776931E-6,1.419054E-4,2.976467E-5,0.003765824,3.050108E-4,3.038021E-5,0.004259337,1.336675E-5,1.025057E-4,5.859011E-5,1.715349E-6,6.715658E-6,0.003297942,2.424268E-6,7.277922E-5,7.330366E-7,3.652735E-7,0.001472234,1.4293E-4,1.001913E-5,1.877089E-6,3.005601E-4,0.003237504,3.773897E-7,0.003741369,8.3556E-6,1.954755E-6,2.422883E-5,2.79542E-6,1.248521E-6,3.355027E-5,0.007047254,0.003627844,0.01509684,8.959295,1.014989E-4,508117.6,508117.6
0.0023,15.46335,-6.163508E7,1075.376,1075.376,0.001569637,1.0,0.9040758,3.520549E-7,0.007752902,8.515514E-6,0.003532453,6.478568E-6,0.02482792,1.131422E-4,3.624978E-4,3.130648E-7,0.01223848,3.472635E-5,1.747778E-5,4.275635E-5,1.528591E-4,1.163038E-7,6.831924E-6,1.43778E-4,2.973269E-5,0.003778144,3.069979E-4,3.024735E-5,0.004279612,1.347644E-5,1.031228E-4,5.924851E-5,1.742816E-6,6.727591E-6,0.003309834,2.446906E-6,7.305805E-5,7.411275E-7,3.701781E-7,0.001476195,1.431483E-4,1.009871E-5,1.905457E-6,3.015366E-4,0.003246916,3.825608E-7,0.003739998,8.303085E-6,1.978917E-6,2.435019E-5,2.816725E-6,1.251459E-6,3.368148E-5,0.007029555,0.003615492,0.01504625,8.957201,1.015065E-4,507998.8,507998.8
0.0024,15.45989,-5.903118E7,1074.385,1074.385,0.001569637,1.0,0.9034023,3.406242E-7,0.007893417,8.294164E-6,0.003593083,6.31111E-6,0.02517627,1.159034E-4,3.672651E-4,3.034764E-7,0.01240474,3.431132E-5,1.801796E-5,4.366082E-5,1.541854E-4,1.12592E-7,6.997458E-6,1.494529E-4,2.962733E-5,0.003814586,3.129601E-4,2.985336E-5,0.004340152,1.380576E-5,1.049772E-4,6.124527E-5,1.826771E-6,6.762496E-6,0.003345093,2.514734E-6,7.388534E-5,7.656251E-7,3.85112E-7,0.001487839,1.437893E-4,1.033771E-5,1.992163E-6,3.044228E-4,0.003274674,3.983239E-7,0.003735916,8.147937E-6,2.052328E-6,2.471185E-5,2.880954E-6,1.259921E-6,3.406987E-5,0.006976749,0.003578698,0.01489544,8.950953,1.015292E-4,507644.5,507644.5
0.0025,15.45657,-5.662853E7,1073.436,1073.436,0.001569637,1.0,0.9027546,3.299938E-7,0.00802949,8.086807E-6,0.003651718,6.154282E-6,0.025511,1.185849E-4,3.718623E-4,2.945374E-7,0.01256433,3.391568E-5,1.854622E-5,4.453489E-5,1.554429E-4,1.091353E-7,7.158314E-6,1.550206E-4,2.951285E-5,0.003849107,3.187267E-4,2.947873E-5,0.004398295,1.412456E-5,1.067746E-4,6.320689E-5,1.910167E-6,6.795011E-6,0.003378605,2.580184E-6,7.467246E-5,7.896324E-7,3.998671E-7,0.001498765,1.443899E-4,1.056919E-5,2.078299E-6,3.071538E-4,0.003300855,4.139237E-7,0.003732011,8.001221E-6,2.124646E-6,2.505824E-5,2.943509E-6,1.267613E-6,3.443815E-5,0.006926087,0.003543484,0.01475094,8.944962,1.01551E-4,507304.7,507304.7
0.0026,15.45338,-5.440512E7,1072.524,1072.524,0.001569637,1.0,0.9021309,3.200821E-7,0.008161416,7.892113E-6,0.003708496,6.007072E-6,0.0258331,1.211914E-4,3.763025E-4,2.861831E-7,0.01271772,3.353794E-5,1.906314E-5,4.538041E-5,1.566373E-4,1.05908E-7,7.314763E-6,1.604847E-4,2.939101E-5,0.003881863,3.243104E-4,2.912188E-5,0.004454218,1.443347E-5,1.085191E-4,6.513502E-5,1.992994E-6,6.825362E-6,0.003410509,2.643394E-6,7.542254E-5,8.131712E-7,4.14449E-7,0.001509034,1.449538E-4,1.079362E-5,2.163863E-6,3.097419E-4,0.003325588,4.293639E-7,0.003728271,7.862215E-6,2.19592E-6,2.53905E-5,3.004489E-6,1.274611E-6,3.478794E-5,0.006877409,0.00350973,0.01461228,8.939208,1.01572E-4,506978.4,506978.4
0.0027,15.45032,-5.234193E7,1071.647,1071.647,0.001569637,1.0,0.9015295,3.108172E-7,0.008289461,7.708899E-6,0.003763538,5.868574E-6,0.02614347,1.237272E-4,3.805971E-4,2.783562E-7,0.01286536,3.317675E-5,1.956928E-5,4.619913E-5,1.577738E-4,1.028874E-7,7.467061E-6,1.65849E-4,2.926327E-5,0.003912995,3.297226E-4,2.878139E-5,0.004508076,1.473309E-5,1.102141E-4,6.703119E-5,2.075245E-6,6.853749E-6,0.003440929,2.704492E-6,7.61384E-5,8.362624E-7,4.288633E-7,0.001518701,1.454843E-4,1.101144E-5,2.248855E-6,3.121986E-4,0.003348993,4.446483E-7,0.003724683,7.730276E-6,2.266199E-6,2.570966E-5,3.063985E-6,1.280977E-6,3.512071E-5,0.006830572,0.003477329,0.01447903,8.933675,1.015922E-4,506664.6,506664.6
0.0028,15.44736,-5.042261E7,1070.803,1070.803,0.001569637,1.0,0.900949,3.021369E-7,0.008413867,7.536131E-6,0.003816954,5.738005E-6,0.0264429,1.261961E-4,3.847565E-4,2.710071E-7,0.01300764,3.283092E-5,2.006513E-5,4.699259E-5,1.588569E-4,1.000539E-7,7.615435E-6,1.711168E-4,2.913084E-5,0.003942626,3.349738E-4,2.845603E-5,0.004560008,1.502396E-5,1.118626E-4,6.889681E-5,2.156918E-6,6.880343E-6,0.003469974,2.763596E-6,7.682253E-5,8.589253E-7,4.431151E-7,0.001527812,1.459841E-4,1.122302E-5,2.333277E-6,3.145337E-4,0.003371173,4.59781E-7,0.003721237,7.604836E-6,2.335528E-6,2.601663E-5,3.122079E-6,1.28677E-6,3.543774E-5,0.006785448,0.003446183,0.01435083,8.928347,1.016116E-4,506362.4,506362.4
0.0029,15.44451,-4.863262E7,1069.99,1069.99,0.001569637,1.0,0.9003878,2.939855E-7,0.008534863,7.372878E-6,0.00386885,5.614654E-6,0.02673214,1.286021E-4,3.887903E-4,2.640913E-7,0.01314495,3.24993E-5,2.055119E-5,4.77623E-5,1.598908E-4,9.739E-8,7.760107E-6,1.762918E-4,2.899481E-5,0.003970871,3.400738E-4,2.81446E-5,0.004610149,1.530659E-5,1.134676E-4,7.073329E-5,2.23801E-6,6.905306E-6,0.003497748,2.820821E-6,7.747729E-5,8.811788E-7,4.572099E-7,0.001536415,1.464559E-4,1.142874E-5,2.417132E-6,3.167565E-4,0.003392225,4.747655E-7,0.003717922,7.485364E-6,2.403952E-6,2.631228E-5,3.178851E-6,1.292043E-6,3.574025E-5,0.006741917,0.003416202,0.01422729,8.92321,1.016304E-4,506071.1,506071.1
0.003,15.44175,-4.695964E7,1069.204,1069.204,0.001569637,1.0,0.8998448,2.863157E-7,0.008652642,7.218345E-6,0.003919312,5.497916E-6,0.02701185,1.309483E-4,3.927067E-4,2.575709E-7,0.01327759,3.218096E-5,2.102788E-5,4.850954E-5,1.608792E-4,9.488061E-8,7.901265E-6,1.81377E-4,2.885604E-5,0.00399783,3.45031E-4,2.784613E-5,0.00465861,1.558143E-5,1.150316E-4,7.25418E-5,2.318518E-6,6.928772E-6,0.003524339,2.876265E-6,7.810467E-5,9.030387E-7,4.711521E-7,0.001544545,1.469018E-4,1.162892E-5,2.500422E-6,3.188751E-4,0.003412231,4.896053E-7,0.003714731,7.371414E-6,2.471508E-6,2.659734E-5,3.234367E-6,1.296841E-6,3.602926E-5,0.006699877,0.003387309,0.01410814,8.918251,1.016485E-4,505789.8,505789.8
0.0031,15.43909,-4.539215E7,1068.445,1068.445,0.001569637,1.0,0.8993186,2.790826E-7,0.008767419,7.071762E-6,0.003968439,5.387206E-6,0.0272827,1.332384E-4,3.965145E-4,2.514096E-7,0.0134059,3.187488E-5,2.149568E-5,4.923574E-5,1.618258E-4,9.251155E-8,8.039122E-6,1.863764E-4,2.871529E-5,0.004023605,3.498548E-4,2.755957E-5,0.004705512,1.584897E-5,1.165573E-4,7.432374E-5,2.398448E-6,6.950879E-6,0.003549839,2.930039E-6,7.870679E-5,9.245246E-7,4.849477E-7,0.001552243,1.473241E-4,1.182391E-5,2.583157E-6,3.208976E-4,0.003431279,5.043049E-7,0.003711654,7.262524E-6,2.538241E-6,2.687259E-5,3.288702E-6,1.301208E-6,3.630586E-5,0.006659218,0.003359423,0.01399304,8.913458,1.01666E-4,505518.0,505518.0
0.0032,15.43652,-4.392097E7,1067.711,1067.711,0.001569637,1.0,0.8988084,2.722508E-7,0.008879339,6.932533E-6,0.004016298,5.282071E-6,0.02754518,1.354748E-4,4.002197E-4,2.45579E-7,0.01353013,3.158033E-5,2.195494E-5,4.994188E-5,1.627331E-4,9.027158E-8,8.173824E-6,1.912924E-4,2.857312E-5,0.00404827,3.545515E-4,2.728421E-5,0.00475094,1.610954E-5,1.180466E-4,7.608006E-5,2.4778E-6,6.971725E-6,0.003574313,2.982221E-6,7.928513E-5,9.456494E-7,4.986006E-7,0.001559538,1.477245E-4,1.201394E-5,2.665339E-6,3.228301E-4,0.003449428,5.188671E-7,0.003708684,7.158366E-6,2.60418E-6,2.713859E-5,3.34191E-6,1.305178E-6,3.657081E-5,0.006619863,0.003332485,0.01388176,8.90882,1.01683E-4,505255.0,505255.0
0.0033,15.43402,-4.25376E7,1067.001,1067.001,0.001569637,1.0,0.8983132,2.65787E-7,0.008988558,6.800086E-6,0.004062957,5.182075E-6,0.02779978,1.376601E-4,4.038285E-4,2.400523E-7,0.0136505,3.129657E-5,2.2406E-5,5.0629E-5,1.63604E-4,8.815012E-8,8.305524E-6,1.96128E-4,2.843004E-5,0.004071897,3.59128E-4,2.70193E-5,0.004794979,1.636352E-5,1.195016E-4,7.781178E-5,2.556577E-6,6.991407E-6,0.003597827,3.032892E-6,7.98412E-5,9.66427E-7,5.12115E-7,0.001566456,1.481045E-4,1.219928E-5,2.746975E-6,3.246784E-4,0.003466739,5.332953E-7,0.003705816,7.058611E-6,2.669359E-6,2.73959E-5,3.394043E-6,1.308782E-6,3.682487E-5,0.006581734,0.003306439,0.01377408,8.90433,1.016994E-4,505000.3,505000.3
0.0034,15.4316,-4.123441E7,1066.312,1066.312,0.001569637,1.0,0.8978321,2.59661E-7,0.009095222,6.673905E-6,0.004108485,5.086823E-6,0.02804697,1.397969E-4,4.073469E-4,2.348052E-7,0.01376727,3.102293E-5,2.284922E-5,5.12981E-5,1.644407E-4,8.613763E-8,8.43437E-6,2.00886E-4,2.82865E-5,0.004094558,3.635905E-4,2.676413E-5,0.004837714,1.661123E-5,1.20924E-4,7.951989E-5,2.634784E-6,7.010015E-6,0.003620445,3.08213E-6,8.037646E-5,9.868711E-7,5.254953E-7,0.001573026,1.484655E-4,1.238016E-5,2.828073E-6,3.264482E-4,0.003483272,5.475929E-7,0.003703042,6.962946E-6,2.733809E-6,2.764505E-5,3.445154E-6,1.312052E-6,3.706878E-5,0.006544757,0.003281227,0.01366977,8.899977,1.017153E-4,504753.4,504753.4
0.003472938,15.42989,-4.033062E7,1065.823,1065.823,0.001569637,1.0,0.8974897,2.553908E-7,0.009171483,6.585552E-6,0.004141011,5.02014E-6,0.02822284,1.413262E-4,4.098591E-4,2.31142E-7,0.01385027,3.082936E-5,2.316772E-5,5.177527E-5,1.650309E-4,8.473361E-8,8.526624E-6,2.04309E-4,2.818172E-5,0.004110511,3.667768E-4,2.658382E-5,0.004868102,1.678813E-5,1.219419E-4,8.075138E-5,2.691469E-6,7.022956E-6,0.003636407,3.117181E-6,8.075445E-5,1.001579E-6,5.351723E-7,0.001577611,1.487177E-4,1.250942E-5,2.886887E-6,3.276924E-4,0.003494868,5.579405E-7,0.003701076,6.895594E-6,2.780375E-6,2.782191E-5,3.481816E-6,1.314241E-6,3.724065E-5,0.006518475,0.003263337,0.0135957,8.896884,1.017267E-4,504578.0,504578.0
0.0035,15.42926,-4.000474E7,1065.644,1065.644,0.001569637,1.0,0.8973644,2.538467E-7,0.00919946,6.553525E-6,0.004152939,4.995968E-6,0.02828717,1.418875E-4,4.107801E-4,2.298163E-7,0.01388062,3.075878E-5,2.32849E-5,5.195006E-5,1.652457E-4,8.422568E-8,8.560495E-6,2.055691E-4,2.814286E-5,0.004116312,3.679448E-4,2.65181E-5,0.004879216,1.685298E-5,1.223156E-4,8.120529E-5,2.712425E-6,7.027629E-6,0.00364222,3.130007E-6,8.089215E-5,1.006994E-6,5.387455E-7,0.00157927,1.488089E-4,1.255682E-5,2.908638E-6,3.281444E-4,0.003499076,5.617628E-7,0.003700358,6.871101E-6,2.79756E-6,2.788652E-5,3.49529E-6,1.315013E-6,3.730318E-5,0.006508866,0.003256802,0.01356863,8.895754,1.017308E-4,504513.9,504513.9
