Time_Soln#6 (sec),Volume_Soln#6 (cm3),Volumetric_heat_production_rate_Soln#6 (erg/cm3-sec),Surface_temperature_Soln#6 (K),Temperature_Soln#6 (K),Mass_Soln#6 (g),Pressure_Soln#6 (atm),Mole_fraction_H2_Soln#6 (),Mole_fraction_H_Soln#6 (),Mole_fraction_CH4_Soln#6 (),Mole_fraction_CH3_Soln#6 (),Mole_fraction_C2H6_Soln#6 (),Mole_fraction_C2H5_Soln#6 (),Mole_fraction_C2H4_Soln#6 (),Mole_fraction_C2H2_Soln#6 (),Mole_fraction_C3H8_Soln#6 (),Mole_fraction_NC3H7_Soln#6 (),Mole_fraction_C3H6_Soln#6 (),Mole_fraction_C3H5-A_Soln#6 (),Mole_fraction_C3H4-P_Soln#6 (),Mole_fraction_C3H4-A_Soln#6 (),Mole_fraction_NC4H10_Soln#6 (),Mole_fraction_IC4H10_Soln#6 (),Mole_fraction_IC4H8_Soln#6 (),Mole_fraction_IC4H7_Soln#6 (),Mole_fraction_C4H8-1_Soln#6 (),Mole_fraction_C4H8-2_Soln#6 (),Mole_fraction_C4H71-3_Soln#6 (),Mole_fraction_C4H6_Soln#6 (),Mole_fraction_C4H4_Soln#6 (),Mole_fraction_C6H6_Soln#6 (),Mole_fraction_FULVENE_Soln#6 (),Mole_fraction_C5H6_Soln#6 (),Mole_fraction_C5H5_Soln#6 (),Mole_fraction_MCPTD_Soln#6 (),Mole_fraction_C10H8_Soln#6 (),Mole_fraction_NC5H12_Soln#6 (),Mole_fraction_NC5H10_Soln#6 (),Mole_fraction_B1M2_Soln#6 (),Mole_fraction_B1M3_Soln#6 (),Mole_fraction_CYC5H8_Soln#6 (),Mole_fraction_LC5H8_Soln#6 (),Mole_fraction_DIALLYL_Soln#6 (),Mole_fraction_CYC6H8_Soln#6 (),Mole_fraction_CYC6H10_Soln#6 (),Mole_fraction_NC6H12_Soln#6 (),Mole_fraction_NC7H14_Soln#6 (),Mole_fraction_C7H8_Soln#6 (),Mole_fraction_C7H7_Soln#6 (),Mole_fraction_C6H5C2H3_Soln#6 (),Mole_fraction_C6H5C2H5_Soln#6 (),Mole_fraction_XYLENE_Soln#6 (),Mole_fraction_INDENE_Soln#6 (),Mole_fraction_NPBENZ_Soln#6 (),Mole_fraction_NC12H26_Soln#6 (),Mole_fraction_NC16H34_Soln#6 (),Mole_fraction_NC10H20_Soln#6 (),Molecular_weight_Soln#6 (g/mole),Mass_density_Soln#6 (g/cm3),Unburned_hydrocarbons_Soln#6 (ppm),Volatile_organic_compounds_Soln#6 (ppm)
1.178774E-5,15.65563,-7.02282E9,1232.673,1232.673,0.001444066,1.0,0.9418931,2.172402E-5,0.001000348,2.700787E-4,4.043625E-4,1.281082E-4,0.005074268,1.266008E-5,1.177616E-4,1.140855E-5,0.00244461,1.524299E-4,6.887035E-7,5.731686E-6,4.908225E-5,1.161545E-6,2.220964E-7,2.241425E-6,9.232853E-4,2.500787E-5,1.190169E-4,7.862114E-4,6.830935E-7,1.447713E-5,2.969269E-10,1.287256E-6,5.584465E-9,3.893449E-9,1.235653E-11,5.093083E-6,7.305993E-4,2.304294E-8,1.315381E-5,3.901078E-9,3.568243E-4,2.603025E-5,1.862461E-7,1.078014E-8,8.354874E-5,7.872668E-4,0.003992298,2.631043E-5,1.028377E-8,1.443084E-6,1.204481E-7,1.618713E-9,1.937614E-6,0.01014218,0.005920177,0.02443511,9.329978,9.223901E-5,529140.5,529140.5
1.268563E-5,15.65406,-6.792069E9,1231.6,1231.6,0.001444066,1.0,0.9412307,2.120133E-5,0.001089118,2.655115E-4,4.356578E-4,1.256221E-4,0.005438822,1.412233E-5,1.278862E-4,1.112315E-5,0.002620225,1.51596E-4,7.919227E-7,6.245299E-6,5.297112E-5,1.28167E-6,2.730406E-7,2.585274E-6,9.896573E-4,2.752572E-5,1.187258E-4,8.489363E-4,8.127678E-7,1.561596E-5,3.808225E-10,1.501983E-6,6.878227E-9,4.717923E-9,1.497671E-11,5.477081E-6,7.826572E-4,2.716439E-8,1.450429E-5,4.627012E-9,3.832516E-4,2.805192E-5,2.217175E-7,1.263573E-8,8.876135E-5,8.42716E-4,0.00398638,2.757397E-5,1.279225E-8,1.660311E-6,1.327042E-7,2.00181E-9,2.215235E-6,0.0100799,0.005870928,0.02426939,9.322793,9.224825E-5,528733.0,528733.0
1.279218E-5,15.65388,-6.765552E9,1231.475,1231.475,0.001444066,1.0,0.9411534,2.113967E-5,0.001099514,2.649549E-4,4.393141E-4,1.253295E-4,0.005481343,1.429636E-5,1.290643E-4,1.108979E-5,0.00264069,1.51496E-4,8.044438E-7,6.305562E-6,5.342275E-5,1.295795E-6,2.794564E-7,2.626932E-6,9.973738E-4,2.782273E-5,1.186798E-4,8.562605E-4,8.286713E-7,1.574912E-5,3.916376E-10,1.528159E-6,7.039964E-9,4.821934E-9,1.530578E-11,5.521463E-6,7.887112E-4,2.767312E-8,1.466245E-5,4.71652E-9,3.863242E-4,2.828401E-5,2.260503E-7,1.286255E-8,8.936698E-5,8.491547E-4,0.003985694,2.771549E-5,1.3109E-8,1.686508E-6,1.341474E-7,2.049988E-9,2.248629E-6,0.01007265,0.005865199,0.02425008,9.321956,9.224933E-5,528685.5,528685.5
1.293722E-5,15.65363,-6.729746E9,1231.306,1231.306,0.001444066,1.0,0.9410488,2.105594E-5,0.001113617,2.641937E-4,4.442714E-4,1.249324E-4,0.00553897,1.453337E-5,1.306598E-4,1.104455E-5,0.00266842,1.513599E-4,8.215758E-7,6.387356E-6,5.403413E-5,1.314976E-6,2.883167E-7,2.683912E-6,0.001007823,2.822634E-5,1.186139E-4,8.661894E-4,8.504867E-7,1.592971E-5,4.066602E-10,1.564018E-6,7.262868E-9,4.965662E-9,1.575999E-11,5.581474E-6,7.9691E-4,2.837222E-8,1.487699E-5,4.839484E-9,3.904851E-4,2.859731E-5,2.319876E-7,1.317347E-8,9.0187E-5,8.578711E-4,0.003984766,2.790533E-5,1.354668E-8,1.722298E-6,1.361079E-7,2.116491E-9,2.294224E-6,0.01006282,0.005857439,0.02422392,9.320821,9.225079E-5,528621.2,528621.2
1.322392E-5,15.65315,-6.659937E9,1230.974,1230.974,0.001444066,1.0,0.9408435,2.089116E-5,0.001141336,2.62679E-4,4.540055E-4,1.241511E-4,0.005652051,1.500224E-5,1.337868E-4,1.095581E-5,0.002722812,1.51091E-4,8.557289E-7,6.548258E-6,5.523153E-5,1.352731E-6,3.062545E-7,2.797432E-6,0.001028299,2.902189E-5,1.184731E-4,8.856806E-4,8.941558E-7,1.628443E-5,4.373686E-10,1.635641E-6,7.712544E-9,5.256979E-9,1.667881E-11,5.698769E-6,8.129782E-4,2.977603E-8,1.529855E-5,5.086269E-9,3.986385E-4,2.920808E-5,2.438519E-7,1.379524E-8,9.179359E-5,8.74943E-4,0.003982949,2.827148E-5,1.443351E-8,1.793459E-6,1.399694E-7,2.25101E-9,2.38479E-6,0.01004355,0.005842228,0.0241726,9.318597,9.225366E-5,528495.0,528495.0
1.32578E-5,15.65309,-6.651756E9,1230.935,1230.935,0.001444066,1.0,0.9408194,2.087174E-5,0.001144597,2.624993E-4,4.551499E-4,1.240591E-4,0.005665339,1.505767E-5,1.341539E-4,1.094539E-5,0.002729202,1.510593E-4,8.597889E-7,6.5672E-6,5.537202E-5,1.357178E-6,3.084112E-7,2.810921E-6,0.001030703,2.911568E-5,1.184556E-4,8.879715E-4,8.993624E-7,1.632615E-5,4.410867E-10,1.644168E-6,7.766462E-9,5.292036E-9,1.678922E-11,5.712511E-6,8.148645E-4,2.994381E-8,1.534813E-5,5.115752E-9,3.995956E-4,2.927949E-5,2.452647E-7,1.386932E-8,9.198215E-5,8.769462E-4,0.003982736,2.831395E-5,1.45402E-8,1.801902E-6,1.404244E-7,2.267172E-9,2.395527E-6,0.01004128,0.005840443,0.02416657,9.318336,9.2254E-5,528480.2,528480.2
1.3485E-5,15.65271,-6.597432E9,1230.674,1230.674,0.001444066,1.0,0.9406583,2.074204E-5,0.001166389,2.612907E-4,4.627937E-4,1.234444E-4,0.005754058,1.542956E-5,1.36603E-4,1.08758E-5,0.002771854,1.508468E-4,8.87155E-7,6.693867E-6,5.630894E-5,1.386923E-6,3.230838E-7,2.901801E-6,0.001046737,2.974354E-5,1.183337E-4,9.032713E-4,9.345394E-7,1.660484E-5,4.665296E-10,1.701705E-6,8.132443E-9,5.530745E-9,1.75401E-11,5.804038E-6,8.274497E-4,3.107968E-8,1.567943E-5,5.31528E-9,4.059804E-4,2.975443E-5,2.547994E-7,1.436962E-8,9.323995E-5,8.903056E-4,0.003981315,2.85945E-5,1.52663E-8,1.858716E-6,1.434692E-7,2.37706E-9,2.467737E-6,0.01002618,0.005828526,0.02412633,9.316591,9.225625E-5,528381.3,528381.3
1.465011E-5,15.65079,-6.330691E9,1229.371,1229.371,0.001444066,1.0,0.9398522,2.009013E-5,0.001276051,2.550541E-4,5.01158E-4,1.203545E-4,0.006198467,1.73384E-5,1.488168E-4,1.052864E-5,0.002985239,1.497737E-4,1.030838E-6,7.333367E-6,6.097158E-5,1.537264E-6,4.038275E-7,3.377855E-6,0.001126695,3.29301E-5,1.176086E-4,9.799858E-4,1.12128E-6,1.800521E-5,6.107113E-10,2.005489E-6,1.012066E-8,6.851163E-9,2.166752E-11,6.256652E-6,8.902403E-4,3.717894E-8,1.734403E-5,6.384599E-9,4.378177E-4,3.208577E-5,3.05138E-7,1.702157E-8,9.951014E-5,9.568192E-4,0.003974254,2.992381E-5,1.926774E-8,2.1544E-6,1.588892E-7,2.979465E-9,2.842462E-6,0.009950643,0.00576904,0.02392503,9.307868,9.226757E-5,527886.5,527886.5
1.497513E-5,15.65026,-6.259673E9,1229.017,1229.017,0.001444066,1.0,0.939633,1.991276E-5,0.001306023,2.533171E-4,5.116159E-4,1.19513E-4,0.006319366,1.787086E-5,1.521225E-4,1.043481E-5,0.003043212,1.494809E-4,1.071838E-6,7.508811E-6,6.22309E-5,1.578532E-6,4.279811E-7,3.513334E-6,0.001148342,3.380864E-5,1.173828E-4,0.001000874,1.175113E-6,1.838742E-5,6.55104E-10,2.09265E-6,1.070703E-8,7.24857E-9,2.290188E-11,6.378066E-6,9.072495E-4,3.895973E-8,1.7798E-5,6.696142E-9,4.464361E-4,3.270662E-5,3.195676E-7,1.778571E-8,1.012073E-4,9.747956E-4,0.003972348,3.026395E-5,2.046552E-8,2.237974E-6,1.63131E-7,3.158844E-9,2.948071E-6,0.009930136,0.005752916,0.02387034,9.305498,9.227066E-5,527752.1,527752.1
1.501836E-5,15.65019,-6.250331E9,1228.97,1228.97,0.001444066,1.0,0.939604,1.988933E-5,0.001309989,2.530865E-4,5.129991E-4,1.194017E-4,0.006335348,1.794166E-5,1.52559E-4,1.042243E-5,0.003050873,1.494422E-4,1.07732E-6,7.532052E-6,6.239708E-5,1.583999E-6,4.312469E-7,3.531434E-6,0.0011512,3.392515E-5,1.173521E-4,0.001003636,1.182326E-6,1.843799E-5,6.61148E-10,2.104317E-6,1.078602E-8,7.302393E-9,2.306881E-11,6.394061E-6,9.094957E-4,3.919913E-8,1.785804E-5,6.738001E-9,4.47574E-4,3.278828E-5,3.214984E-7,1.788812E-8,1.014314E-4,9.771683E-4,0.003972097,3.030824E-5,2.062747E-8,2.249121E-6,1.636932E-7,3.183068E-9,2.962147E-6,0.009927426,0.005750786,0.02386312,9.305185,9.227107E-5,527734.4,527734.4
1.515789E-5,15.64997,-6.220352E9,1228.82,1228.82,0.001444066,1.0,0.9395108,1.981397E-5,0.001322757,2.523431E-4,5.174503E-4,1.190439E-4,0.00638677,1.817016E-5,1.539622E-4,1.038265E-5,0.003075518,1.493177E-4,1.095056E-6,7.606906E-6,6.293124E-5,1.601607E-6,4.418755E-7,3.58998E-6,0.00116039,3.430057E-5,1.172523E-4,0.001012523,1.205692E-6,1.860075E-5,6.808877E-10,2.142096E-6,1.104261E-8,7.477713E-9,2.361211E-11,6.445431E-6,9.167188E-4,3.997598E-8,1.805125E-5,6.873794E-9,4.512328E-4,3.305033E-5,3.277488E-7,1.821986E-8,1.02152E-4,9.847956E-4,0.003971289,3.044963E-5,2.115453E-8,2.285145E-6,1.655045E-7,3.26185E-9,3.007622E-6,0.009918711,0.005743937,0.02383987,9.304178,9.227239E-5,527677.2,527677.2
1.542289E-5,15.64955,-6.164131E9,1228.535,1228.535,0.001444066,1.0,0.939335,1.967194E-5,0.001346876,2.509353E-4,5.258532E-4,1.183692E-4,0.006483794,1.860399E-5,1.566059E-4,1.030776E-5,0.003122003,1.49083E-4,1.128919E-6,7.748454E-6,6.393712E-5,1.634901E-6,4.624111E-7,3.701666E-6,0.001177708,3.501124E-5,1.17059E-4,0.001029294,1.250404E-6,1.89081E-5,7.193068E-10,2.214317E-6,1.153635E-8,7.817083E-9,2.466208E-11,6.541995E-6,9.303324E-4,4.146784E-8,1.841596E-5,7.13442E-9,4.581273E-4,3.354213E-5,3.396914E-7,1.885481E-8,1.035097E-4,9.991621E-4,0.003969767,3.071211E-5,2.217277E-8,2.353744E-6,1.689313E-7,3.413849E-9,3.094157E-6,0.009902275,0.005731026,0.02379602,9.302278,9.227488E-5,527569.5,527569.5
1.54878E-5,15.64944,-6.150492E9,1228.466,1228.466,0.001444066,1.0,0.9392922,1.963738E-5,0.001352757,2.505914E-4,5.279012E-4,1.18205E-4,0.00650743,1.871022E-5,1.572492E-4,1.028956E-5,0.003133324,1.490259E-4,1.137249E-6,7.783001E-6,6.418177E-5,1.643026E-6,4.675128E-7,3.729122E-6,0.001181923,3.518483E-5,1.17011E-4,0.00103338,1.261423E-6,1.898303E-5,7.289088E-10,2.232102E-6,1.165859E-8,7.901527E-9,2.4923E-11,6.565446E-6,9.336458E-4,4.183663E-8,1.850483E-5,7.198813E-9,4.59805E-4,3.36614E-5,3.426311E-7,1.901133E-8,1.038402E-4,0.001002657,0.003969397,3.077519E-5,2.24257E-8,2.370582E-6,1.69768E-7,3.451564E-9,3.115386E-6,0.009898272,0.005727883,0.02378534,9.301815,9.227549E-5,527543.2,527543.2
1.603793E-5,15.64858,-6.037107E9,1227.886,1227.886,0.001444066,1.0,0.9389329,1.934809E-5,0.001402177,2.47694E-4,5.45095E-4,1.168287E-4,0.006705725,1.960979E-5,1.626334E-4,1.013746E-5,0.003228248,1.485473E-4,1.208374E-6,8.073815E-6,6.622795E-5,1.711408E-6,5.118614E-7,3.963246E-6,0.00121721,3.664827E-5,1.16595E-4,0.00106767,1.355799E-6,1.961242E-5,8.133004E-10,2.384254E-6,1.271436E-8,8.637818E-9,2.719253E-11,6.761056E-6,9.613959E-4,4.501347E-8,1.925076E-5,7.753006E-9,4.738513E-4,3.465403E-5,3.677545E-7,2.03528E-8,1.066069E-4,0.001031899,0.003966302,3.129115E-5,2.462362E-8,2.513772E-6,1.76816E-7,3.778646E-9,3.295719E-6,0.009864722,0.005701555,0.02369581,9.297936,9.228061E-5,527323.2,527323.2
1.611042E-5,15.64846,-6.022446E9,1227.81,1227.81,0.001444066,1.0,0.9388861,1.931046E-5,0.001408633,2.473147E-4,5.473392E-4,1.166495E-4,0.006731588,1.972821E-5,1.63334E-4,1.011771E-5,0.003240622,1.48485E-4,1.217813E-6,8.111875E-6,6.6494E-5,1.720355E-6,5.178521E-7,3.994277E-6,0.001221803,3.684006E-5,1.165391E-4,0.001072143,1.368361E-6,1.969461E-5,8.248232E-10,2.404485E-6,1.285605E-8,8.737584E-9,2.749933E-11,6.786419E-6,9.65009E-4,4.543881E-8,1.934809E-5,7.827137E-9,4.756795E-4,3.478245E-5,3.710915E-7,2.05315E-8,1.06967E-4,0.001035703,0.0039659,3.135673E-5,2.492039E-8,2.532699E-6,1.777389E-7,3.822723E-9,3.319529E-6,0.00986035,0.005698126,0.02368414,9.29743,9.228128E-5,527294.5,527294.6
1.785621E-5,15.64578,-5.688055E9,1226.041,1226.041,0.001444066,1.0,0.9377909,1.843936E-5,0.001560357,2.384034E-4,5.999509E-4,1.124858E-4,0.007336644,2.256976E-5,1.796102E-4,9.662207E-6,0.003529655,1.47037E-4,1.449384E-6,9.011038E-6,7.266244E-5,1.931424E-6,6.723073E-7,4.752421E-6,0.001328651,4.138579E-5,1.151417E-4,0.001176849,1.678824E-6,2.162437E-5,1.131081E-9,2.903373E-6,1.643662E-8,1.133446E-8,3.543453E-11,7.369951E-6,0.001049126,5.613618E-8,2.162587E-5,9.686393E-9,5.181953E-4,3.772131E-5,4.530671E-7,2.496282E-8,1.15347E-4,0.001124012,0.003956564,3.278129E-5,3.255476E-8,2.991488E-6,1.995686E-7,4.950337E-9,3.895047E-6,0.009758296,0.005618231,0.02341155,9.285619,9.229708E-5,526624.7,526624.7
1.80246E-5,15.64553,-5.657605E9,1225.875,1225.875,0.001444066,1.0,0.9376885,1.835892E-5,0.001574618,2.375691E-4,6.048842E-4,1.120997E-4,0.007393257,2.284256E-5,1.811216E-4,9.62028E-6,0.003556654,1.469024E-4,1.472107E-6,9.096044E-6,7.323405E-5,1.95134E-6,6.882212E-7,4.826482E-6,0.001338588,4.181678E-5,1.150035E-4,0.00118665,1.709488E-6,2.18056E-5,1.163566E-9,2.952573E-6,1.679797E-8,1.160466E-8,3.625533E-11,7.423583E-6,0.001056956,5.72122E-8,2.183898E-5,9.872887E-9,5.22148E-4,3.799008E-5,4.611158E-7,2.540238E-8,1.161267E-4,0.001132208,0.003955698,3.29041E-5,3.333908E-8,3.035949E-6,2.01634E-7,5.065565E-9,3.950657E-6,0.00974877,0.005610787,0.02338609,9.284516,9.229857E-5,526562.2,526562.2
1.806955E-5,15.64546,-5.649522E9,1225.831,1225.831,0.001444066,1.0,0.9376613,1.833755E-5,0.001578414,2.373472E-4,6.06197E-4,1.119971E-4,0.007408319,2.291534E-5,1.815234E-4,9.609147E-6,0.003563836,1.468666E-4,1.478183E-6,9.118685E-6,7.338597E-5,1.956643E-6,6.924989E-7,4.846275E-6,0.00134123,4.19316E-5,1.149666E-4,0.001189258,1.717692E-6,2.185384E-5,1.172325E-9,2.965735E-6,1.689487E-8,1.167737E-8,3.647608E-11,7.437823E-6,0.001059038,5.750069E-8,2.189567E-5,9.922872E-9,5.231989E-4,3.806142E-5,4.632679E-7,2.552005E-8,1.16334E-4,0.001134386,0.003955467,3.293648E-5,3.354982E-8,3.047821E-6,2.021842E-7,5.096509E-9,3.965501E-6,0.009746236,0.005608807,0.02337932,9.284223,9.229897E-5,526545.5,526545.5
1.837264E-5,15.64501,-5.595606E9,1225.536,1225.536,0.001444066,1.0,0.9374786,1.819464E-5,0.001603892,2.3586E-4,6.150047E-4,1.113102E-4,0.007509332,2.34056E-5,1.842142E-4,9.534716E-6,0.003611988,1.46627E-4,1.519265E-6,9.270811E-6,7.440305E-5,1.992261E-6,7.216704E-7,4.979986E-6,0.001358931,4.270338E-5,1.147169E-4,0.001206748,1.773219E-6,2.217755E-5,1.232369E-9,3.054807E-6,1.75531E-8,1.217413E-8,3.798277E-11,7.533027E-6,0.001072989,5.945981E-8,2.227586E-5,1.026214E-8,5.302388E-4,3.853797E-5,4.778185E-7,2.631723E-8,1.177228E-4,0.001148976,0.003953926,3.315046E-5,3.498602E-8,3.127908E-6,2.05881E-7,5.307189E-9,4.065587E-6,0.009729251,0.005595542,0.02333391,9.282255,9.230164E-5,526433.9,526433.9
1.877336E-5,15.64441,-5.52577E9,1225.15,1225.15,0.001444066,1.0,0.9372397,1.800877E-5,0.001637265,2.339181E-4,6.265322E-4,1.104154E-4,0.007641439,2.40524E-5,1.877234E-4,9.437999E-6,0.003674924,1.463143E-4,1.573863E-6,9.470501E-6,7.572856E-5,2.038974E-6,7.611017E-7,5.157376E-6,0.00138203,4.371724E-5,1.143857E-4,0.001229624,1.84715E-6,2.260147E-5,1.314357E-9,3.173382E-6,1.843586E-8,1.28481E-8,4.002312E-11,7.65674E-6,0.001091201,6.208613E-8,2.277294E-5,1.071649E-8,5.394244E-4,3.91564E-5,4.97153E-7,2.738076E-8,1.195357E-4,0.001168001,0.003951916,3.342205E-5,3.69246E-8,3.233859E-6,2.107342E-7,5.591041E-9,4.197858E-6,0.009707056,0.005578219,0.02327456,9.279684,9.230515E-5,526288.1,526288.1
1.883002E-5,15.64433,-5.516028E9,1225.095,1225.095,0.001444066,1.0,0.9372062,1.798278E-5,0.001641955,2.336459E-4,6.281513E-4,1.102901E-4,0.007659985,2.414372E-5,1.882152E-4,9.42448E-6,0.003683756,1.462704E-4,1.581607E-6,9.498603E-6,7.591422E-5,2.045544E-6,7.667564E-7,5.18251E-6,0.001385269,4.385998E-5,1.143388E-4,0.001232836,1.857649E-6,2.266103E-5,1.326191E-9,3.19022E-6,1.85618E-8,1.294498E-8,4.031608E-11,7.674035E-6,0.001093754,6.246076E-8,2.284271E-5,1.078126E-8,5.40712E-4,3.924278E-5,4.998952E-7,2.7532E-8,1.197898E-4,0.001170667,0.003951634,3.345943E-5,3.720234E-8,3.248843E-6,2.114172E-7,5.63166E-9,4.216553E-6,0.009703941,0.00557579,0.02326623,9.279323,9.230564E-5,526267.6,526267.6
1.91076E-5,15.64392,-5.468761E9,1224.831,1224.831,0.001444066,1.0,0.9370427,1.785642E-5,0.001664833,2.323201E-4,6.360465E-4,1.096807E-4,0.007750391,2.459064E-5,1.906092E-4,9.358782E-6,0.003726798,1.460569E-4,1.619637E-6,9.635825E-6,7.681776E-5,2.07761E-6,7.947394E-7,5.30582E-6,0.001401039,4.455721E-5,1.141089E-4,0.001248493,1.909244E-6,2.295156E-5,1.385027E-9,3.272964E-6,1.918271E-8,1.342526E-8,4.176721E-11,7.75809E-6,0.001106192,6.430771E-8,2.318276E-5,1.110042E-8,5.469819E-4,3.966238E-5,5.133584E-7,2.827598E-8,1.210277E-4,0.001183645,0.003950264,3.363908E-5,3.857576E-8,3.322263E-6,2.147525E-7,5.832353E-9,4.308108E-6,0.009688767,0.005563955,0.02322564,9.277564,9.230806E-5,526167.9,526167.9
1.929592E-5,15.64365,-5.437111E9,1224.653,1224.653,0.001444066,1.0,0.9369327,1.777163E-5,0.00168026,2.314285E-4,6.413678E-4,1.092712E-4,0.007811294,2.48934E-5,1.922189E-4,9.314716E-6,0.003755782,1.459132E-4,1.645518E-6,9.728492E-6,7.742504E-5,2.09925E-6,8.139888E-7,5.389636E-6,0.001411648,4.502822E-5,1.139528E-4,0.001259042,1.944393E-6,2.314745E-5,1.42576E-9,3.329332E-6,1.96076E-8,1.375645E-8,4.276677E-11,7.814478E-6,0.001114561,6.55716E-8,2.341178E-5,1.131868E-8,5.511993E-4,3.994366E-5,5.225185E-7,2.878354E-8,1.218605E-4,0.001192371,0.003949342,3.375769E-5,3.951954E-8,3.372078E-6,2.170048E-7,5.970105E-9,4.370187E-6,0.00967855,0.00555599,0.02319831,9.27638,9.230969E-5,526100.7,526100.7
1.961918E-5,15.64317,-5.383587E9,1224.35,1224.35,0.001444066,1.0,0.9367452,1.762786E-5,0.001706564,2.299129E-4,6.50436E-4,1.085761E-4,0.007915025,2.541218E-5,1.949551E-4,9.240033E-6,0.003805128,1.456688E-4,1.690086E-6,9.886743E-6,7.845676E-5,2.136179E-6,8.475287E-7,5.533778E-6,0.001429689,4.58329E-5,1.13685E-4,0.001277008,2.004986E-6,2.34814E-5,1.49723E-9,3.426514E-6,2.034364E-8,1.433505E-8,4.451105E-11,7.910075E-6,0.001128796,6.77613E-8,2.380174E-5,1.169653E-8,5.583705E-4,4.042017E-5,5.38288E-7,2.966E-8,1.232769E-4,0.001207201,0.003947775,3.395527E-5,4.1162E-8,3.457579E-6,2.208512E-7,6.209531E-9,4.476659E-6,0.009661159,0.005542439,0.02315178,9.274364,9.231247E-5,525986.4,525986.4
2.316878E-5,15.63818,-4.855231E9,1221.205,1221.205,0.001444066,1.0,0.9348009,1.618664E-5,0.001981732,2.144958E-4,7.449379E-4,1.015418E-4,0.008991952,3.102636E-5,2.229434E-4,8.492904E-6,0.004315899,1.431433E-4,2.18896E-6,1.15615E-5,8.897353E-5,2.524657E-6,1.255297E-6,7.130155E-6,0.001614931,5.436313E-5,1.107962E-4,0.001463595,2.68713E-6,2.697191E-5,2.410357E-9,4.522734E-6,2.890441E-8,2.151143E-8,6.600035E-11,8.870182E-6,0.001275201,9.334223E-8,2.783844E-5,1.608755E-8,6.31929E-4,4.518897E-5,7.141685E-7,3.966702E-8,1.378357E-4,0.001358875,0.003931734,3.569492E-5,6.091995E-8,4.391488E-6,2.615318E-7,9.064539E-9,5.633535E-6,0.009481381,0.005402824,0.02267021,9.253495,9.234197E-5,524802.8,524802.9
2.398571E-5,15.63707,-4.747327E9,1220.525,1220.525,0.001444066,1.0,0.9343807,1.588787E-5,0.002041764,2.11255E-4,7.654711E-4,1.000672E-4,0.009224955,3.229527E-5,2.288973E-4,8.338221E-6,0.004426038,1.425973E-4,2.305632E-6,1.193169E-5,9.120203E-5,2.609897E-6,1.358936E-6,7.498858E-6,0.001654513,5.624987E-5,1.101542E-4,0.001503972,2.847301E-6,2.773287E-5,2.653852E-9,4.781095E-6,3.0979E-8,2.337271E-8,7.154753E-11,9.070223E-6,0.001306544,9.959283E-8,2.870825E-5,1.715463E-8,6.476271E-4,4.618058E-5,7.550852E-7,4.205728E-8,1.409504E-4,0.001391135,0.003928315,3.600078E-5,6.58781E-8,4.604105E-6,2.705128E-7,9.774916E-9,5.895394E-6,0.00944267,0.005372874,0.02256638,9.248995,9.234851E-5,524547.6,524547.6
2.408292E-5,15.63694,-4.73479E9,1220.445,1220.445,0.001444066,1.0,0.9343314,1.585308E-5,0.00204883,2.108766E-4,7.678861E-4,9.989511E-5,0.009252335,3.244565E-5,2.295946E-4,8.320209E-6,0.004438971,1.425331E-4,2.319549E-6,1.197538E-5,9.14628E-5,2.619941E-6,1.371503E-6,7.542718E-6,0.001659153,5.647253E-5,1.100785E-4,0.001508717,2.866415E-6,2.782243E-5,2.683661E-9,4.811959E-6,3.122805E-8,2.359935E-8,7.222257E-11,9.093552E-6,0.00131022,1.003449E-7,2.881037E-5,1.728289E-8,6.494667E-4,4.629622E-5,7.599596E-7,4.234363E-8,1.413156E-4,0.001394913,0.003927914,3.603516E-5,6.647757E-8,4.629327E-6,2.715724E-7,9.860663E-9,5.92642E-6,0.009438125,0.00536936,0.02255419,9.248467,9.234928E-5,524517.7,524517.7
2.643648E-5,15.63384,-4.449534E9,1218.571,1218.571,0.001444066,1.0,0.9331745,1.50564E-5,0.00221521,2.021642E-4,8.246364E-4,9.593093E-5,0.009894333,3.604645E-5,2.458003E-4,7.907783E-6,0.00474171,1.410231E-4,2.658232E-6,1.301119E-5,9.75115E-5,2.857078E-6,1.690359E-6,8.602183E-6,0.001767238,6.174875E-5,1.082947E-4,0.001619973,3.331894E-6,2.993074E-5,3.458656E-9,5.565855E-6,3.738129E-8,2.941101E-8,8.951864E-11,9.630024E-6,0.001395923,1.190552E-7,3.119852E-5,2.046452E-8,6.922904E-4,4.895631E-5,8.781512E-7,4.93903E-8,1.49829E-4,0.001482713,0.003918585,3.675162E-5,8.156358E-8,5.234344E-6,2.966719E-7,1.200967E-8,6.668358E-6,0.009331825,0.005287337,0.02226882,9.236097,9.236759E-5,523816.1,523816.1
