Time_Soln#15 (sec),Volume_Soln#15 (cm3),Volumetric_heat_production_rate_Soln#15 (erg/cm3-sec),Surface_temperature_Soln#15 (K),Temperature_Soln#15 (K),Mass_Soln#15 (g),Pressure_Soln#15 (atm),Mole_fraction_H2_Soln#15 (),Mole_fraction_H_Soln#15 (),Mole_fraction_CH4_Soln#15 (),Mole_fraction_CH3_Soln#15 (),Mole_fraction_C2H6_Soln#15 (),Mole_fraction_C2H5_Soln#15 (),Mole_fraction_C2H4_Soln#15 (),Mole_fraction_C2H3_Soln#15 (),Mole_fraction_C2H2_Soln#15 (),Mole_fraction_C3H8_Soln#15 (),Mole_fraction_IC3H7_Soln#15 (),Mole_fraction_NC3H7_Soln#15 (),Mole_fraction_C3H6_Soln#15 (),Mole_fraction_C3H5-A_Soln#15 (),Mole_fraction_C3H4-P_Soln#15 (),Mole_fraction_C3H4-A_Soln#15 (),Mole_fraction_C3H3_Soln#15 (),Mole_fraction_NC4H10_Soln#15 (),Mole_fraction_PC4H9_Soln#15 (),Mole_fraction_IC4H10_Soln#15 (),Mole_fraction_IC4H8_Soln#15 (),Mole_fraction_IC4H7_Soln#15 (),Mole_fraction_C4H8-1_Soln#15 (),Mole_fraction_C4H8-2_Soln#15 (),Mole_fraction_C4H71-3_Soln#15 (),Mole_fraction_C4H6_Soln#15 (),Mole_fraction_C4H5_Soln#15 (),Mole_fraction_C4H4_Soln#15 (),Mole_fraction_C4H2_Soln#15 (),Mole_fraction_C6H6_Soln#15 (),Mole_fraction_FULVENE_Soln#15 (),Mole_fraction_C5H6_Soln#15 (),Mole_fraction_C5H5_Soln#15 (),Mole_fraction_C10H8_Soln#15 (),Mole_fraction_NC5H12_Soln#15 (),Mole_fraction_NC5H11_Soln#15 (),Mole_fraction_NC5H10_Soln#15 (),Mole_fraction_B1M3_Soln#15 (),Mole_fraction_LC5H8_Soln#15 (),Mole_fraction_DIALLYL_Soln#15 (),Mole_fraction_NC6H12_Soln#15 (),Mole_fraction_NC7H15_Soln#15 (),Mole_fraction_NC7H14_Soln#15 (),Mole_fraction_C7H8_Soln#15 (),Mole_fraction_C7H7_Soln#15 (),Mole_fraction_C6H5C2H3_Soln#15 (),Mole_fraction_C6H5C2H5_Soln#15 (),Mole_fraction_NC12H26_Soln#15 (),Mole_fraction_NC16H34_Soln#15 (),Mole_fraction_NC10H20_Soln#15 (),Molecular_weight_Soln#15 (g/mole),Mass_density_Soln#15 (g/cm3),Unburned_hydrocarbons_Soln#15 (ppm),Volatile_organic_compounds_Soln#15 (ppm)
1.370658E-5,15.93547,-3.162733E9,1465.141,1465.141,0.001061813,1.0,0.8075343,9.775222E-5,0.03102031,9.536906E-4,0.006894629,5.205264E-5,0.08830869,9.603776E-5,0.006280952,0.002350577,6.82679E-6,4.034422E-6,0.02807049,7.858498E-4,5.805357E-4,7.672663E-4,1.020256E-4,4.068434E-4,1.404879E-6,6.080956E-5,7.430573E-5,2.670926E-5,0.004191883,4.475069E-4,3.404666E-5,0.01230051,4.367345E-5,0.001071368,1.618222E-5,3.957292E-4,1.866302E-5,4.700587E-4,2.130207E-5,6.004232E-7,1.471103E-4,1.482818E-8,3.601176E-4,3.071416E-5,0.00163992,2.602979E-5,2.070656E-4,1.994791E-8,7.201656E-4,0.002950998,1.466041E-4,1.385322E-5,5.86659E-5,6.519694E-6,9.577239E-8,1.307946E-4,8.01089,6.663204E-5,454329.7,454329.7
1.375314E-5,15.93562,-3.146896E9,1465.107,1465.107,0.001061813,1.0,0.8074962,9.744711E-5,0.03104661,9.505683E-4,0.006894,5.18152E-5,0.08834277,9.573267E-5,0.006287789,0.002349055,6.801712E-6,4.013241E-6,0.02806551,7.84815E-4,5.815004E-4,7.682742E-4,1.02115E-4,4.062843E-4,1.39595E-6,6.069629E-5,7.435497E-5,2.6634E-5,0.004184149,4.471033E-4,3.392209E-5,0.01229901,4.352886E-5,0.001072707,1.622609E-5,3.962531E-4,1.871909E-5,4.706523E-4,2.133806E-5,6.030025E-7,1.467053E-4,1.467367E-8,3.575389E-4,3.053907E-5,0.001638153,2.597459E-5,2.062444E-4,1.974475E-8,7.167904E-4,0.002950682,1.465297E-4,1.387825E-5,5.869396E-5,6.425805E-6,9.367121E-8,1.294494E-4,8.010629,6.663144E-5,454314.9,454315.0
1.381285E-5,15.9358,-3.126779E9,1465.063,1465.063,0.001061813,1.0,0.8074477,9.705891E-5,0.03108022,9.465949E-4,0.006893188,5.151347E-5,0.08838625,9.534428E-5,0.006296523,0.002347109,6.769813E-6,3.986341E-6,0.02805913,7.834936E-4,5.827344E-4,7.695629E-4,1.022288E-4,4.055696E-4,1.384619E-6,6.055155E-5,7.441765E-5,2.653787E-5,0.004174265,4.465866E-4,3.376362E-5,0.01229708,4.334485E-5,0.001074418,1.628223E-5,3.969229E-4,1.879089E-5,4.714106E-4,2.138406E-5,6.063127E-7,1.461882E-4,1.44783E-8,3.542641E-4,3.031615E-5,0.001635894,2.59041E-5,2.051971E-4,1.94877E-8,7.1249E-4,0.002950279,1.464346E-4,1.391025E-5,5.872957E-5,6.307481E-6,9.104586E-8,1.277463E-4,8.010297,6.663068E-5,454296.1,454296.1
1.391772E-5,15.93612,-3.092001E9,1464.986,1464.986,0.001061813,1.0,0.807363,9.638545E-5,0.03113886,9.396997E-4,0.006891746,5.099103E-5,0.08846202,9.466997E-5,0.006311773,0.002343701,6.714495E-6,3.939808E-6,0.0280479,7.811881E-4,5.848936E-4,7.718159E-4,1.024263E-4,4.043208E-4,1.365027E-6,6.029876E-5,7.452652E-5,2.637011E-5,0.004156992,4.456818E-4,3.348876E-5,0.01229364,4.30255E-5,0.001077402,1.638053E-5,3.980935E-4,1.891672E-5,4.727342E-4,2.146445E-5,6.121338E-7,1.452862E-4,1.414263E-8,3.485995E-4,2.992904E-5,0.001631946,2.578115E-5,2.033734E-4,1.904563E-8,7.050135E-4,0.002949576,1.462684E-4,1.396619E-5,5.879109E-5,6.10527E-6,8.661943E-8,1.248147E-4,8.009719,6.662935E-5,454263.3,454263.3
1.396137E-5,15.93625,-3.077733E9,1464.955,1464.955,0.001061813,1.0,0.807328,9.610819E-5,0.03116314,9.368602E-4,0.006891139,5.077631E-5,0.08849333,9.439217E-5,0.006318088,0.002342287,6.691728E-6,3.9207E-6,0.02804322,7.802341E-4,5.857893E-4,7.7275E-4,1.025076E-4,4.038034E-4,1.356987E-6,6.019406E-5,7.457138E-5,2.630068E-5,0.004149835,4.45306E-4,3.337562E-5,0.0122922,4.289398E-5,0.001078637,1.642133E-5,3.985787E-4,1.8969E-5,4.732822E-4,2.149777E-5,6.145597E-7,1.44913E-4,1.400565E-8,3.462737E-4,2.976953E-5,0.00163031,2.573027E-5,2.026201E-4,1.886506E-8,7.019296E-4,0.002949286,1.461995E-4,1.398937E-5,5.881632E-5,6.023146E-6,8.484362E-8,1.236164E-4,8.00948,6.662881E-5,454249.8,454249.8
1.411718E-5,15.93671,-3.027781E9,1464.843,1464.843,0.001061813,1.0,0.8072043,9.51329E-5,0.03124915,9.268678E-4,0.006888945,5.002272E-5,0.08860406,9.341403E-5,0.006340473,0.002337258,6.611677E-6,3.85371E-6,0.02802647,7.768552E-4,5.889725E-4,7.76066E-4,1.027939E-4,4.019675E-4,1.328825E-6,5.982277E-5,7.472938E-5,2.605472E-5,0.004124442,4.439692E-4,3.297773E-5,0.01228697,4.243112E-5,0.001083011,1.656642E-5,4.003004E-4,1.915514E-5,4.752244E-4,2.161597E-5,6.232325E-7,1.435919E-4,1.352934E-8,3.381216E-4,2.92078E-5,0.001624503,2.555014E-5,1.999585E-4,1.823649E-8,6.910536E-4,0.002948261,1.45955E-4,1.407166E-5,5.890462E-5,5.739418E-6,7.88066E-8,1.194405E-4,8.008638,6.662688E-5,454202.0,454202.0
1.415792E-5,15.93683,-3.014952E9,1464.814,1464.814,0.001061813,1.0,0.8071723,9.488152E-5,0.03127147,9.242914E-4,0.006888365,4.982893E-5,0.08863275,9.31617E-5,0.006346286,0.002335948,6.591054E-6,3.836502E-6,0.02802208,7.759785E-4,5.898012E-4,7.769284E-4,1.028677E-4,4.014903E-4,1.321592E-6,5.972631E-5,7.477016E-5,2.59909E-5,0.004117842,4.436208E-4,3.28752E-5,0.01228558,4.231177E-5,0.001084146,1.660422E-5,4.00748E-4,1.920369E-5,4.757286E-4,2.16467E-5,6.255037E-7,1.432492E-4,1.340799E-8,3.360281E-4,2.906287E-5,0.001622993,2.550342E-5,1.992695E-4,1.807616E-8,6.882435E-4,0.002947995,1.458914E-4,1.409305E-5,5.892726E-5,5.667589E-6,7.73027E-8,1.183742E-4,8.00842,6.662638E-5,454189.6,454189.6
1.41688E-5,15.93686,-3.011549E9,1464.807,1464.807,0.001061813,1.0,0.8071637,9.481465E-5,0.03127742,9.236059E-4,0.006888209,4.977741E-5,0.08864039,9.309455E-5,0.006347836,0.002335599,6.585568E-6,3.831928E-6,0.02802091,7.757448E-4,5.900223E-4,7.771584E-4,1.028873E-4,4.013631E-4,1.319671E-6,5.97006E-5,7.478101E-5,2.597389E-5,0.004116082,4.435279E-4,3.284793E-5,0.01228521,4.228001E-5,0.001084449,1.66143E-5,4.008674E-4,1.921665E-5,4.75863E-4,2.165489E-5,6.261104E-7,1.431579E-4,1.33758E-8,3.354716E-4,2.90243E-5,0.00162259,2.549097E-5,1.99086E-4,1.803362E-8,6.874954E-4,0.002947925,1.458744E-4,1.409876E-5,5.893328E-5,5.648569E-6,7.690616E-8,1.180912E-4,8.008362,6.662624E-5,454186.3,454186.3
1.431011E-5,15.93727,-2.967945E9,1464.707,1464.707,0.001061813,1.0,0.8070536,9.395559E-5,0.03135428,9.147977E-4,0.006886171,4.911669E-5,0.08873895,9.223141E-5,0.006367859,0.002331074,6.515118E-6,3.773317E-6,0.02800567,7.727279E-4,5.928838E-4,7.801335E-4,1.031396E-4,3.997182E-4,1.295072E-6,5.936827E-5,7.492051E-5,2.575426E-5,0.004093329,4.423236E-4,3.249764E-5,0.01228034,4.187195E-5,0.001088355,1.674491E-5,4.024109E-4,1.938462E-5,4.775994E-4,2.176082E-5,6.340006E-7,1.419792E-4,1.296597E-8,3.283442E-4,2.852855E-5,0.001617383,2.533022E-5,1.967212E-4,1.749152E-8,6.778679E-4,0.002947013,1.456551E-4,1.417254E-5,5.90102E-5,5.407613E-6,7.194407E-8,1.144826E-4,8.007614,6.662454E-5,454143.9,454143.9
1.434148E-5,15.93736,-2.958405E9,1464.685,1464.685,0.001061813,1.0,0.8070294,9.376723E-5,0.03137124,9.128658E-4,0.006885713,4.89721E-5,0.08876066,9.204201E-5,0.006372278,0.002330073,6.499677E-6,3.760502E-6,0.02800228,7.720626E-4,5.935167E-4,7.807909E-4,1.031949E-4,3.993549E-4,1.289693E-6,5.929491E-5,7.495113E-5,2.570583E-5,0.004088304,4.420569E-4,3.242086E-5,0.01227925,4.178245E-5,0.001089217,1.677381E-5,4.027519E-4,1.942183E-5,4.779826E-4,2.178422E-5,6.357547E-7,1.417193E-4,1.287701E-8,3.267865E-4,2.841976E-5,0.001616232,2.529478E-5,1.962007E-4,1.737373E-8,6.757526E-4,0.002946812,1.456066E-4,1.418885E-5,5.902699E-5,5.355605E-6,7.088806E-8,1.136979E-4,8.007449,6.662416E-5,454134.6,454134.6
1.435203E-5,15.93739,-2.955196E9,1464.678,1464.678,0.001061813,1.0,0.8070212,9.370407E-5,0.03137693,9.12218E-4,0.006885559,4.892365E-5,0.08876794,9.19785E-5,0.006373762,0.002329737,6.4945E-6,3.756209E-6,0.02800114,7.718392E-4,5.937294E-4,7.810118E-4,1.032135E-4,3.992328E-4,1.287893E-6,5.927027E-5,7.496139E-5,2.568957E-5,0.004086616,4.419673E-4,3.239511E-5,0.01227888,4.175244E-5,0.001089506,1.678353E-5,4.028665E-4,1.943433E-5,4.781112E-4,2.179208E-5,6.363448E-7,1.416321E-4,1.284726E-8,3.262647E-4,2.838328E-5,0.001615846,2.528288E-5,1.960261E-4,1.733433E-8,6.75043E-4,0.002946745,1.455904E-4,1.419432E-5,5.903261E-5,5.338236E-6,7.053658E-8,1.134353E-4,8.007394,6.662403E-5,454131.5,454131.5
1.439083E-5,15.9375,-2.94352E9,1464.651,1464.651,0.001061813,1.0,0.8069914,9.347274E-5,0.03139783,9.098447E-4,0.006884991,4.874626E-5,0.08879467,9.174577E-5,0.006379209,0.002328501,6.475538E-6,3.740494E-6,0.02799695,7.710194E-4,5.945105E-4,7.818228E-4,1.032814E-4,3.987848E-4,1.281305E-6,5.917982E-5,7.499902E-5,2.562989E-5,0.004080419,4.416381E-4,3.230081E-5,0.01227752,4.164248E-5,0.001090568,1.681921E-5,4.032871E-4,1.94803E-5,4.785835E-4,2.182094E-5,6.385156E-7,1.41312E-4,1.273859E-8,3.243549E-4,2.824962E-5,0.001614427,2.523922E-5,1.953856E-4,1.719037E-8,6.724419E-4,0.002946497,1.455306E-4,1.421443E-5,5.905317E-5,5.274908E-6,6.926059E-8,1.124758E-4,8.007192,6.662357E-5,454120.0,454120.0
1.455076E-5,15.93795,-2.896249E9,1464.542,1464.542,0.001061813,1.0,0.8068694,9.253242E-5,0.03148336,9.001939E-4,0.006882624,4.802682E-5,0.08890387,9.079903E-5,0.006401517,0.002323426,6.398493E-6,3.676817E-6,0.02797963,7.676653E-4,5.977169E-4,7.851485E-4,1.035577E-4,3.969487E-4,1.254629E-6,5.880934E-5,7.515212E-5,2.538579E-5,0.004055024,4.402854E-4,3.191764E-5,0.01227185,4.119536E-5,0.001094913,1.696578E-5,4.050112E-4,1.96693E-5,4.805169E-4,2.19392E-5,6.474773E-7,1.400027E-4,1.230186E-8,3.166208E-4,2.770588E-5,0.00160861,2.506065E-5,1.927714E-4,1.661118E-8,6.618445E-4,0.002945488,1.452855E-4,1.429687E-5,5.913624E-5,5.022017E-6,6.424462E-8,1.086119E-4,8.006366,6.662169E-5,454073.2,454073.2
1.455855E-5,15.93797,-2.893972E9,1464.536,1464.536,0.001061813,1.0,0.8068635,9.248717E-5,0.0314875,8.997293E-4,0.006882507,4.799226E-5,0.08890914,9.075343E-5,0.006402598,0.00232318,6.394786E-6,3.673761E-6,0.02797879,7.675029E-4,5.978725E-4,7.853098E-4,1.03571E-4,3.968597E-4,1.253349E-6,5.879139E-5,7.515949E-5,2.537398E-5,0.004053793,4.402197E-4,3.18992E-5,0.01227157,4.117383E-5,0.001095123,1.69729E-5,4.050948E-4,1.967848E-5,4.806106E-4,2.194493E-5,6.479144E-7,1.399393E-4,1.228104E-8,3.162497E-4,2.767969E-5,0.001608328,2.505201E-5,1.926451E-4,1.658355E-8,6.613334E-4,0.00294544,1.452736E-4,1.430087E-5,5.914022E-5,5.010031E-6,6.401012E-8,1.084274E-4,8.006326,6.66216E-5,454070.9,454070.9
1.476866E-5,15.93855,-2.834063E9,1464.395,1464.395,0.001061813,1.0,0.806706,9.128548E-5,0.03159831,8.873863E-4,0.006879336,4.707686E-5,0.0890501,8.954153E-5,0.006431527,0.002316563,6.296399E-6,3.59288E-6,0.02795598,7.63161E-4,6.020502E-4,7.896344E-4,1.03924E-4,3.944749E-4,1.219521E-6,5.831073E-5,7.535554E-5,2.505817E-5,0.004020815,4.384541E-4,3.140979E-5,0.01226397,4.060196E-5,0.001100748,1.716409E-5,4.073355E-4,1.992558E-5,4.831167E-4,2.209855E-5,6.597221E-7,1.382459E-4,1.173521E-8,3.064394E-4,2.698389E-5,0.001600768,2.482101E-5,1.892774E-4,1.585814E-8,6.477294E-4,0.002944138,1.44955E-4,1.440803E-5,5.924512E-5,4.698013E-6,5.801158E-8,1.035799E-4,8.005263,6.661918E-5,454010.6,454010.6
1.479636E-5,15.93862,-2.82633E9,1464.377,1464.377,0.001061813,1.0,0.8066854,9.112968E-5,0.0316128,8.857852E-4,0.006878913,4.695849E-5,0.08906849,8.938426E-5,0.006435312,0.002315694,6.283648E-6,3.582433E-6,0.02795297,7.625936E-4,6.025982E-4,7.902011E-4,1.039698E-4,3.941627E-4,1.215153E-6,5.824784E-5,7.538099E-5,2.501692E-5,0.004016498,4.382223E-4,3.134637E-5,0.01226296,4.052778E-5,0.001101484,1.718919E-5,4.076289E-4,1.995806E-5,4.834444E-4,2.211866E-5,6.612816E-7,1.380247E-4,1.166541E-8,3.051734E-4,2.689361E-5,0.001599778,2.479084E-5,1.888387E-4,1.576525E-8,6.459609E-4,0.002943968,1.449132E-4,1.442207E-5,5.925862E-5,4.658428E-6,5.726511E-8,1.029586E-4,8.005125,6.661887E-5,454002.8,454002.8
1.482199E-5,15.93869,-2.819202E9,1464.36,1464.36,0.001061813,1.0,0.8066665,9.098603E-5,0.03162619,8.843089E-4,0.006878521,4.684943E-5,0.08908547,8.923922E-5,0.006438808,0.002314892,6.271894E-6,3.572809E-6,0.02795019,7.620696E-4,6.031049E-4,7.907247E-4,1.04012E-4,3.938741E-4,1.211132E-6,5.818973E-5,7.540446E-5,2.497883E-5,0.004012508,4.380079E-4,3.128789E-5,0.01226202,4.045938E-5,0.001102163,1.72124E-5,4.079001E-4,1.99881E-5,4.837472E-4,2.213725E-5,6.627255E-7,1.378204E-4,1.160125E-8,3.040074E-4,2.681037E-5,0.001598863,2.476298E-5,1.884338E-4,1.567985E-8,6.443294E-4,0.002943812,1.448747E-4,1.443504E-5,5.927104E-5,4.62211E-6,5.658324E-8,1.023872E-4,8.004997,6.661858E-5,453995.5,453995.5
1.506419E-5,15.93934,-2.753561E9,1464.201,1464.201,0.001061813,1.0,0.8064894,8.965418E-5,0.03175144,8.706127E-4,0.00687477,4.584121E-5,0.08924397,8.789296E-5,0.006471552,0.002307346,6.162958E-6,3.483935E-6,0.02792382,7.57168E-4,6.078651E-4,7.956379E-4,1.044032E-4,3.911693E-4,1.174041E-6,5.764545E-5,7.562232E-5,2.462279E-5,0.003975116,4.359914E-4,3.074595E-5,0.012253,3.982484E-5,0.001108516,1.743061E-5,4.104437E-4,2.027099E-5,4.865816E-4,2.231149E-5,6.763943E-7,1.359111E-4,1.101536E-8,2.932534E-4,2.603803E-5,0.001590282,2.450253E-5,1.846591E-4,1.489886E-8,6.291574E-4,0.00294235,1.445128E-4,1.455673E-5,5.938516E-5,4.293415E-6,5.054163E-8,9.715648E-5,8.003807,6.661589E-5,453928.0,453928.0
1.602405E-5,15.94173,-2.519484E9,1463.607,1463.607,0.001061813,1.0,0.8058224,8.479051E-5,0.03222804,8.204662E-4,0.006859216,4.22073E-5,0.08984068,8.29544E-5,0.00659651,0.002278111,5.765891E-6,3.164889E-6,0.02781886,7.385691E-4,6.262843E-4,8.145252E-4,1.058284E-4,3.808065E-4,1.041544E-6,5.556757E-5,7.642164E-5,2.327853E-5,0.003832002,4.281567E-4,2.877097E-5,0.01221546,3.750229E-5,0.001132647,1.827767E-5,4.202081E-4,2.1376E-5,4.9738E-4,2.297902E-5,7.310499E-7,1.286883E-4,9.013622E-9,2.549233E-4,2.32137E-5,0.001557357,2.351736E-5,1.705601E-4,1.221473E-8,5.730718E-4,0.002936863,1.431217E-4,1.502418E-5,5.978357E-5,3.214417E-6,3.244694E-8,7.910798E-5,7.999361,6.66059E-5,453675.9,453675.9
1.606735E-5,15.94183,-2.509818E9,1463.582,1463.582,0.001061813,1.0,0.8057935,8.458555E-5,0.03224883,8.18348E-4,0.006858492,4.205588E-5,0.08986648,8.274552E-5,0.006601976,0.002276817,5.749183E-6,3.151633E-6,0.02781412,7.377595E-4,6.270993E-4,8.153561E-4,1.058883E-4,3.803519E-4,1.036062E-6,5.547669E-5,7.645544E-5,2.322035E-5,0.00382573,4.278091E-4,2.86879E-5,0.01221371,3.740423E-5,0.001133699,1.831524E-5,4.206373E-4,2.142526E-5,4.978516E-4,2.30083E-5,7.335336E-7,1.283748E-4,8.934021E-9,2.533429E-4,2.309469E-5,0.001555911,2.347461E-5,1.699548E-4,1.210745E-8,5.706851E-4,0.002936626,1.430605E-4,1.504474E-5,5.979964E-5,3.173056E-6,3.180967E-8,7.838452E-5,7.99917,6.660547E-5,453665.0,453665.0
1.615564E-5,15.94204,-2.490321E9,1463.53,1463.53,0.001061813,1.0,0.805735,8.41713E-5,0.03229105,8.140655E-4,0.00685701,4.175026E-5,0.08991882,8.232315E-5,0.006613077,0.002274185,5.715417E-6,3.124887E-6,0.02780444,7.361165E-4,6.287568E-4,8.170448E-4,1.060092E-4,3.794281E-4,1.025011E-6,5.529213E-5,7.652377E-5,2.310237E-5,0.00381299,4.271019E-4,2.852005E-5,0.01221011,3.720599E-5,0.001135833,1.839167E-5,4.215094E-4,2.152553E-5,4.988093E-4,2.306779E-5,7.386024E-7,1.277388E-4,8.774309E-9,2.501579E-4,2.285418E-5,0.001552973,2.338789E-5,1.687287E-4,1.189209E-8,5.658553E-4,0.002936146,1.429361E-4,1.508652E-5,5.98319E-5,3.090458E-6,3.055025E-8,7.693163E-5,7.998783,6.660461E-5,453643.1,453643.1
1.620076E-5,15.94214,-2.480472E9,1463.503,1463.503,0.001061813,1.0,0.8057052,8.396145E-5,0.03231253,8.118955E-4,0.006856249,4.159567E-5,0.08994543,8.210909E-5,0.006618727,0.002272842,5.698316E-6,3.111362E-6,0.02779949,7.352807E-4,6.296018E-4,8.179049E-4,1.060704E-4,3.789578E-4,1.019424E-6,5.51982E-5,7.65584E-5,2.304241E-5,0.003806505,4.267412E-4,2.843505E-5,0.01220827,3.710555E-5,0.001136919,1.843065E-5,4.219536E-4,2.157669E-5,4.992966E-4,2.309807E-5,7.411953E-7,1.274155E-4,8.694006E-9,2.485492E-4,2.273237E-5,0.001551476,2.334379E-5,1.681061E-4,1.178374E-8,5.634058E-4,0.002935902,1.428727E-4,1.51078E-5,5.984814E-5,3.049126E-6,2.992671E-8,7.620045E-5,7.998586,6.660417E-5,453631.9,453631.9
1.638141E-5,15.94256,-2.441781E9,1463.399,1463.399,0.001061813,1.0,0.8055872,8.313354E-5,0.03239794,8.033292E-4,0.006853188,4.098722E-5,0.09005099,8.126392E-5,0.006641203,0.002267491,5.630863E-6,3.058156E-6,0.02777969,7.319601E-4,6.329709E-4,8.213301E-4,1.063117E-4,3.770858E-4,9.974689E-7,5.482461E-5,7.669509E-5,2.280457E-5,0.0037807,4.253026E-4,2.809982E-5,0.01220084,3.670909E-5,0.001141233,1.858614E-5,4.237222E-4,2.178101E-5,5.012343E-4,2.32186E-5,7.515936E-7,1.261316E-4,8.381085E-9,2.422335E-4,2.225194E-5,0.001545519,2.316872E-5,1.656405E-4,1.136109E-8,5.537224E-4,0.002934935,1.426203E-4,1.519254E-5,5.991152E-5,2.889346E-6,2.755822E-8,7.33469E-5,7.997807,6.660244E-5,453587.7,453587.7
1.641471E-5,15.94263,-2.434774E9,1463.38,1463.38,0.001061813,1.0,0.8055656,8.298303E-5,0.03241357,8.017711E-4,0.006852621,4.087686E-5,0.09007028,8.111017E-5,0.006645321,0.002266508,5.618603E-6,3.04851E-6,0.02777604,7.313524E-4,6.335896E-4,8.219583E-4,1.063555E-4,3.767427E-4,9.934914E-7,5.475618E-5,7.671995E-5,2.276112E-5,0.003775972,4.250383E-4,2.80389E-5,0.01219946,3.663699E-5,0.001142023,1.861471E-5,4.240465E-4,2.181859E-5,5.015892E-4,2.324069E-5,7.535137E-7,1.258968E-4,8.324872E-9,2.410908E-4,2.216463E-5,0.001544427,2.313671E-5,1.651906E-4,1.128509E-8,5.519588E-4,0.002934758,1.42574E-4,1.520808E-5,5.992291E-5,2.860866E-6,2.714323E-8,7.283358E-5,7.997665,6.660212E-5,453579.7,453579.7
1.649519E-5,15.94281,-2.418016E9,1463.334,1463.334,0.001061813,1.0,0.8055137,8.262199E-5,0.03245123,7.980326E-4,0.006851246,4.061247E-5,0.09011669,8.074122E-5,0.006655238,0.002264138,5.5892E-6,3.025405E-6,0.02776721,7.298895E-4,6.350815E-4,8.234721E-4,1.064606E-4,3.75916E-4,9.839728E-7,5.459137E-5,7.67796E-5,2.26566E-5,0.003764582,4.244008E-4,2.789281E-5,0.01219612,3.646401E-5,0.001143925,1.868361E-5,4.24828E-4,2.190926E-5,5.024438E-4,2.329391E-5,7.581568E-7,1.253318E-4,8.190877E-9,2.383568E-4,2.195526E-5,0.001541795,2.305968E-5,1.641094E-4,1.110385E-8,5.477243E-4,0.002934333,1.424625E-4,1.524553E-5,5.995009E-5,2.793253E-6,2.616671E-8,7.160906E-5,7.997323,6.660136E-5,453560.3,453560.3
1.652819E-5,15.94289,-2.411186E9,1463.315,1463.315,0.001061813,1.0,0.8054925,8.247507E-5,0.03246661,7.965109E-4,0.00685068,4.050501E-5,0.09013564,8.059102E-5,0.00665929,0.002263169,5.577236E-6,3.016016E-6,0.0277636,7.292921E-4,6.356919E-4,8.24091E-4,1.065033E-4,3.755781E-4,9.801055E-7,5.452403E-5,7.680388E-5,2.261396E-5,0.003759927,4.241399E-4,2.783338E-5,0.01219474,3.63936E-5,0.001144701,1.871181E-5,4.251475E-4,2.194639E-5,5.02793E-4,2.331566E-5,7.600622E-7,1.251012E-4,8.136695E-9,2.372471E-4,2.187008E-5,0.001540719,2.302823E-5,1.636686E-4,1.103052E-8,5.459995E-4,0.002934159,1.424169E-4,1.526084E-5,5.996108E-5,2.766029E-6,2.577711E-8,7.111358E-5,7.997183,6.660105E-5,453552.4,453552.4
1.671065E-5,15.94329,-2.374176E9,1463.213,1463.213,0.001061813,1.0,0.8053763,8.167372E-5,0.03255111,7.882061E-4,0.00684754,3.99202E-5,0.09023952,7.977122E-5,0.006681564,0.002257827,5.511994E-6,2.964941E-6,0.02774359,7.260121E-4,6.390544E-4,8.274962E-4,1.06736E-4,3.7372E-4,9.590889E-7,5.4154E-5,7.693636E-5,2.238023E-5,0.00373434,4.227023E-4,2.750934E-5,0.0121871,3.600943E-5,0.001148966,1.886721E-5,4.269052E-4,2.21512E-5,5.047112E-4,2.343525E-5,7.706139E-7,1.238357E-4,7.844597E-9,2.312229E-4,2.140569E-5,0.001534803,2.285571E-5,1.612558E-4,1.063486E-8,5.365749E-4,0.002933208,1.421659E-4,1.534509E-5,6.002035E-5,2.620375E-6,2.372689E-8,6.843881E-5,7.99642,6.659936E-5,453509.1,453509.1
1.676461E-5,15.94341,-2.363484E9,1463.183,1463.183,0.001061813,1.0,0.8053423,8.144031E-5,0.03257591,7.857857E-4,0.006846606,3.975029E-5,0.09026996,7.953225E-5,0.006688107,0.002256254,5.492996E-6,2.950107E-6,0.02773767,7.250498E-4,6.400446E-4,8.284975E-4,1.068037E-4,3.731739E-4,9.529892E-7,5.404533E-5,7.697497E-5,2.23118E-5,0.003726823,4.222788E-4,2.7415E-5,0.01218483,3.589748E-5,0.001150218,1.8913E-5,4.27422E-4,2.22116E-5,5.052745E-4,2.34704E-5,7.737396E-7,1.234648E-4,7.760619E-9,2.294776E-4,2.127051E-5,0.001533064,2.280513E-5,1.605503E-4,1.052099E-8,5.338245E-4,0.00293293,1.42092E-4,1.536987E-5,6.003739E-5,2.578861E-6,2.315338E-8,6.766873E-5,7.996196,6.659887E-5,453496.4,453496.4
