Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H3_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_IC3H7_Soln#9 (),Mole_fraction_NC3H7_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_PC4H9_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H5_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_MCPTD_Soln#9 (),Mole_fraction_NC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_DIALLYL_Soln#9 (),Mole_fraction_CYC6H8_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_LC6H6_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_INDENE_Soln#9 (),Mole_fraction_NPBENZ_Soln#9 (),Mole_fraction_NC12H26_Soln#9 (),Mole_fraction_NC16H34_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
0.0065,15.57914,2868219.0,1182.35,1182.35,0.001289345,1.0,0.7916644,6.525407E-7,0.04735681,8.40165E-6,0.00790629,2.422844E-6,0.1020443,6.284435E-7,0.00333228,0.001430989,4.415774E-7,2.720127E-8,0.02231916,5.827695E-5,5.994049E-4,4.608648E-4,1.922219E-4,5.870544E-9,2.505066E-5,4.331947E-4,8.000384E-6,0.001563622,2.913497E-4,8.737095E-6,0.01250581,2.799656E-7,7.322387E-4,9.829944E-4,4.178276E-5,0.001242484,1.704847E-5,1.157119E-5,2.558624E-5,4.462399E-4,1.937192E-5,6.903594E-4,2.735473E-5,1.738829E-5,5.057869E-5,3.067073E-4,0.002864043,1.136587E-5,1.013446E-5,7.015212E-5,8.792466E-5,1.057696E-5,1.440021E-5,3.017141E-5,1.254643E-6,2.246986E-5,8.029525,8.276097E-5,455386.6,455386.6
0.0066,15.58104,2933674.0,1182.409,1182.409,0.001289345,1.0,0.7914535,6.470675E-7,0.04752395,8.294963E-6,0.007921094,2.396986E-6,0.1022126,6.218557E-7,0.003346717,0.001427249,4.36067E-7,2.664045E-8,0.02224343,5.767979E-5,6.020958E-4,4.613387E-4,1.904746E-4,5.694815E-9,2.480053E-5,4.331444E-4,7.885551E-6,0.001535405,2.883454E-4,8.625493E-6,0.01248366,2.773058E-7,7.355666E-4,9.893359E-4,4.207873E-5,0.001248985,1.706693E-5,1.142155E-5,2.533775E-5,4.341409E-4,1.884137E-5,6.811249E-4,2.676108E-5,1.725076E-5,4.901852E-5,2.975798E-4,0.002862698,1.129617E-5,1.020635E-5,7.075386E-5,8.754222E-5,1.06911E-5,1.415263E-5,2.876527E-5,1.168082E-6,2.11606E-5,8.028941,8.275088E-5,455353.5,455353.5
0.0067,15.58292,2994668.0,1182.468,1182.468,0.001289345,1.0,0.7912461,6.417177E-7,0.04768886,8.190832E-6,0.007935658,2.37179E-6,0.1023783,6.154168E-7,0.003361013,0.001423521,4.306729E-7,2.609913E-8,0.02216806,5.709096E-5,6.047476E-4,4.617893E-4,1.887477E-4,5.526057E-9,2.455293E-5,4.330736E-4,7.773727E-6,0.001507762,2.853813E-4,8.516381E-6,0.01246143,2.747014E-7,7.388552E-4,9.956247E-4,4.236936E-5,0.001255394,1.708413E-5,1.127417E-5,2.50926E-5,4.224216E-4,1.832734E-5,6.720632E-4,2.618156E-5,1.711569E-5,4.750749E-5,2.887391E-4,0.002861376,1.122755E-5,1.027735E-5,7.135049E-5,8.715738E-5,1.080484E-5,1.390988E-5,2.742618E-5,1.087563E-6,1.993019E-5,8.028374,8.274087E-5,455321.3,455321.3
0.0068,15.58479,3051456.0,1182.529,1182.529,0.001289345,1.0,0.7910421,6.364867E-7,0.0478516,8.089163E-6,0.007949987,2.347231E-6,0.1025413,6.091214E-7,0.003375171,0.001419806,4.253914E-7,2.55764E-8,0.02209305,5.651033E-5,6.073613E-4,4.622172E-4,1.870408E-4,5.363931E-9,2.430783E-5,4.329833E-4,7.664799E-6,0.00148068,2.82457E-4,8.409679E-6,0.01243912,2.721506E-7,7.421055E-4,0.001001862,4.265475E-5,0.001261712,1.710011E-5,1.112904E-5,2.485069E-5,4.110691E-4,1.782928E-5,6.631697E-4,2.561584E-5,1.698306E-5,4.604398E-5,2.801753E-4,0.002860076,1.116E-5,1.034747E-5,7.194206E-5,8.67703E-5,1.091817E-5,1.367188E-5,2.615077E-5,1.012653E-6,1.877368E-5,8.027822,8.273093E-5,455290.0,455290.0
0.0069,15.58665,3104271.0,1182.591,1182.591,0.001289345,1.0,0.7908414,6.313703E-7,0.04801221,7.98987E-6,0.007964089,2.323284E-6,0.1027019,6.029646E-7,0.003389194,0.001416103,4.202191E-7,2.50714E-8,0.0220184,5.593775E-5,6.099376E-4,4.626231E-4,1.853535E-4,5.208117E-9,2.406521E-5,4.328741E-4,7.55866E-6,0.001454146,2.795718E-4,8.305313E-6,0.01241674,2.696516E-7,7.453182E-4,0.001008049,4.293499E-5,0.001267942,1.711493E-5,1.098613E-5,2.461196E-5,4.000708E-4,1.734665E-5,6.5444E-4,2.50636E-5,1.685282E-5,4.462641E-5,2.718787E-4,0.002858798,1.109347E-5,1.041674E-5,7.252866E-5,8.63811E-5,1.103111E-5,1.343851E-5,2.493586E-5,9.429537E-7,1.768643E-5,8.027284,8.272107E-5,455259.5,455259.5
0.007,15.58849,3153332.0,1182.653,1182.653,0.001289345,1.0,0.790644,6.263642E-7,0.04817076,7.892868E-6,0.00797797,2.299928E-6,0.10286,5.969413E-7,0.003403086,0.001412412,4.151525E-7,2.458334E-8,0.02194412,5.537308E-5,6.124775E-4,4.630075E-4,1.836855E-4,5.058316E-9,2.382504E-5,4.327469E-4,7.455209E-6,0.001428147,2.767252E-4,8.203209E-6,0.0123943,2.672025E-7,7.484942E-4,0.001014187,4.321016E-5,0.001274086,1.712861E-5,1.084543E-5,2.437633E-5,3.894148E-4,1.687895E-5,6.4587E-4,2.452453E-5,1.672494E-5,4.325325E-5,2.6384E-4,0.002857542,1.102795E-5,1.048516E-5,7.311035E-5,8.598994E-5,1.114366E-5,1.320971E-5,2.377843E-5,8.780947E-7,1.66641E-5,8.026761,8.271129E-5,455229.8,455229.8
0.0071,15.59032,3198857.0,1182.717,1182.717,0.001289345,1.0,0.7904496,6.214646E-7,0.04832729,7.798079E-6,0.007991637,2.27714E-6,0.1030157,5.910472E-7,0.00341685,0.001408733,4.101887E-7,2.411146E-8,0.0218702,5.481617E-5,6.149818E-4,4.63371E-4,1.820362E-4,4.914245E-9,2.35873E-5,4.326024E-4,7.354349E-6,0.001402671,2.739167E-4,8.103299E-6,0.01237181,2.648019E-7,7.516342E-4,0.001020277,4.348036E-5,0.001280146,1.714121E-5,1.070692E-5,2.414373E-5,3.790894E-4,1.642567E-5,6.374555E-4,2.399831E-5,1.659936E-5,4.192304E-5,2.560506E-4,0.002856305,1.096339E-5,1.055275E-5,7.368721E-5,8.559694E-5,1.125582E-5,1.298537E-5,2.267566E-5,8.17733E-7,1.570265E-5,8.026252,8.270158E-5,455201.0,455201.0
0.0072,15.59214,3241047.0,1182.782,1182.782,0.001289345,1.0,0.7902583,6.166679E-7,0.04848184,7.705427E-6,0.008005096,2.254902E-6,0.1031691,5.852778E-7,0.003430489,0.001405067,4.053246E-7,2.365504E-8,0.02179664,5.426692E-5,6.174512E-4,4.637141E-4,1.804055E-4,4.775634E-9,2.335196E-5,4.324413E-4,7.255986E-6,0.001377706,2.711457E-4,8.005517E-6,0.01234928,2.624481E-7,7.547391E-4,0.001026319,4.374567E-5,0.001286123,1.715276E-5,1.057057E-5,2.391409E-5,3.690835E-4,1.598633E-5,6.291926E-4,2.348466E-5,1.647605E-5,4.063438E-5,2.485017E-4,0.002855088,1.089977E-5,1.061954E-5,7.42593E-5,8.520223E-5,1.13676E-5,1.276541E-5,2.162482E-5,7.615477E-7,1.479828E-5,8.025756,8.269195E-5,455172.8,455172.8
0.0073,15.59394,3280079.0,1182.847,1182.847,0.001289345,1.0,0.7900699,6.119707E-7,0.04863447,7.614841E-6,0.008018352,2.233194E-6,0.1033202,5.79629E-7,0.003444006,0.001401412,4.005573E-7,2.321341E-8,0.02172346,5.372518E-5,6.198865E-4,4.640375E-4,1.787929E-4,4.642236E-9,2.311899E-5,4.322642E-4,7.160035E-6,0.001353241,2.684117E-4,7.9098E-6,0.0123267,2.601397E-7,7.578095E-4,0.001032315,4.400617E-5,0.00129202,1.71633E-5,1.043636E-5,2.368735E-5,3.593863E-4,1.556049E-5,6.210775E-4,2.298327E-5,1.635496E-5,3.93859E-5,2.411854E-4,0.00285389,1.083708E-5,1.068552E-5,7.482669E-5,8.480593E-5,1.1479E-5,1.254975E-5,2.062338E-5,7.092485E-7,1.394749E-5,8.025273,8.268239E-5,455145.4,455145.4
0.0074,15.59573,3316130.0,1182.914,1182.914,0.001289345,1.0,0.7898844,6.073695E-7,0.04878521,7.526253E-6,0.008031412,2.211997E-6,0.1034691,5.74097E-7,0.003457403,0.001397769,3.95884E-7,2.278594E-8,0.02165064,5.319083E-5,6.222885E-4,4.643416E-4,1.771982E-4,4.513812E-9,2.288838E-5,4.320718E-4,7.06641E-6,0.001329264,2.657142E-4,7.816089E-6,0.0123041,2.578754E-7,7.608461E-4,0.001038266,4.426195E-5,0.001297837,1.717287E-5,1.030426E-5,2.346344E-5,3.499876E-4,1.514768E-5,6.131065E-4,2.249385E-5,1.623607E-5,3.81763E-5,2.340937E-4,0.00285271,1.077528E-5,1.075073E-5,7.538945E-5,8.440816E-5,1.159003E-5,1.233829E-5,1.966893E-5,6.605603E-7,1.314697E-5,8.024802,8.267291E-5,455118.7,455118.7
0.0075,15.5975,3349360.0,1182.981,1182.981,0.001289345,1.0,0.7897017,6.028614E-7,0.04893411,7.439599E-6,0.00804428,2.191295E-6,0.1036159,5.68678E-7,0.003470683,0.001394137,3.913022E-7,2.237201E-8,0.02157819,5.266376E-5,6.246578E-4,4.646269E-4,1.756209E-4,4.390137E-9,2.26601E-5,4.318647E-4,6.975033E-6,0.001305765,2.630526E-4,7.724323E-6,0.01228146,2.556536E-7,7.638497E-4,0.001044172,4.451309E-5,0.001303577,1.71815E-5,1.017426E-5,2.324231E-5,3.408774E-4,1.474749E-5,6.052761E-4,2.201612E-5,1.611931E-5,3.700433E-5,2.272192E-4,0.002851547,1.071435E-5,1.081516E-5,7.594763E-5,8.400903E-5,1.170069E-5,1.213097E-5,1.875917E-5,6.152296E-7,1.239363E-5,8.024343,8.266351E-5,455092.7,455092.7
0.0076,15.59927,3379916.0,1183.048,1183.048,0.001289345,1.0,0.7895217,5.984431E-7,0.04908121,7.354816E-6,0.008056962,2.17107E-6,0.1037607,5.633684E-7,0.00348385,0.001390517,3.868092E-7,2.197106E-8,0.0215061,5.214385E-5,6.269951E-4,4.648938E-4,1.740608E-4,4.271E-9,2.243412E-5,4.316435E-4,6.885827E-6,0.001282732,2.604265E-4,7.634449E-6,0.01225881,2.534733E-7,7.668208E-4,0.001050035,4.475968E-5,0.001309241,1.718923E-5,1.004633E-5,2.302389E-5,3.320461E-4,1.435951E-5,5.975829E-4,2.154981E-5,1.600467E-5,3.586875E-5,2.205546E-4,0.002850402,1.065427E-5,1.087884E-5,7.650131E-5,8.360866E-5,1.181099E-5,1.192769E-5,1.789194E-5,5.730206E-7,1.168458E-5,8.023896,8.265417E-5,455067.3,455067.3
0.0077,15.60101,3407945.0,1183.116,1183.116,0.001289345,1.0,0.7893443,5.94112E-7,0.04922655,7.271846E-6,0.008069463,2.151306E-6,0.1039033,5.581648E-7,0.003496905,0.001386909,3.824026E-7,2.158255E-8,0.02143439,5.163098E-5,6.293011E-4,4.65143E-4,1.725176E-4,4.1562E-9,2.221043E-5,4.314087E-4,6.798719E-6,0.001260157,2.578352E-4,7.546412E-6,0.01223614,2.513331E-7,7.697602E-4,0.001055856,4.500178E-5,0.00131483,1.719609E-5,9.920447E-6,2.280812E-5,3.234845E-4,1.398332E-5,5.900235E-4,2.109463E-5,1.589208E-5,3.47684E-5,2.140929E-4,0.002849273,1.059502E-5,1.094178E-5,7.705053E-5,8.320714E-5,1.192092E-5,1.172838E-5,1.706517E-5,5.337149E-7,1.101711E-5,8.023459,8.264491E-5,455042.6,455042.6
0.0078,15.60275,3433597.0,1183.185,1183.185,0.001289345,1.0,0.7891696,5.898655E-7,0.04937017,7.190632E-6,0.008081788,2.13199E-6,0.104044,5.530642E-7,0.003509851,0.001383311,3.780802E-7,2.120597E-8,0.02136304,5.112506E-5,6.315765E-4,4.653747E-4,1.709909E-4,4.045546E-9,2.1989E-5,4.311609E-4,6.713641E-6,0.001238028,2.552785E-4,7.460162E-6,0.01221346,2.492319E-7,7.726683E-4,0.001061634,4.523948E-5,0.001320347,1.720211E-5,9.79658E-6,2.259496E-5,3.151835E-4,1.361856E-5,5.825948E-4,2.065033E-5,1.578153E-5,3.370215E-5,2.078275E-4,0.00284816,1.053658E-5,1.100398E-5,7.759537E-5,8.280459E-5,1.203049E-5,1.153297E-5,1.627693E-5,4.971115E-7,1.038872E-5,8.023033,8.263572E-5,455018.4,455018.4
0.0079,15.60447,3457002.0,1183.254,1183.254,0.001289345,1.0,0.7889973,5.85701E-7,0.0495121,7.111122E-6,0.008093941,2.113107E-6,0.1041828,5.480634E-7,0.00352269,0.001379726,3.738397E-7,2.084082E-8,0.02129206,5.062597E-5,6.338217E-4,4.655895E-4,1.694806E-4,3.938858E-9,2.17698E-5,4.309006E-4,6.630526E-6,0.001216336,2.527556E-4,7.37565E-6,0.01219078,2.471688E-7,7.755459E-4,0.001067372,4.547286E-5,0.001325792,1.720733E-5,9.674707E-6,2.238434E-5,3.071348E-4,1.326484E-5,5.752936E-4,2.021664E-5,1.567295E-5,3.26689E-5,2.017519E-4,0.002847063,1.047893E-5,1.106547E-5,7.813587E-5,8.240109E-5,1.213971E-5,1.134137E-5,1.552536E-5,4.630222E-7,9.797031E-6,8.022617,8.26266E-5,454994.8,454994.8
0.008,15.60618,3478275.0,1183.324,1183.324,0.001289345,1.0,0.7888274,5.816162E-7,0.04965238,7.033264E-6,0.008105926,2.094642E-6,0.1043197,5.431595E-7,0.003535425,0.001376151,3.696789E-7,2.048664E-8,0.02122144,5.013362E-5,6.360375E-4,4.657878E-4,1.679862E-4,3.835968E-9,2.155282E-5,4.306282E-4,6.549311E-6,0.001195071,2.502662E-4,7.292829E-6,0.01216809,2.451426E-7,7.783935E-4,0.00107307,4.570199E-5,0.001331167,1.721177E-5,9.554803E-6,2.217623E-5,2.993299E-4,1.292182E-5,5.681169E-4,1.97933E-5,1.556633E-5,3.16676E-5,1.958599E-4,0.00284598,1.042206E-5,1.112626E-5,7.867209E-5,8.199675E-5,1.224857E-5,1.115351E-5,1.480872E-5,4.312737E-7,9.239842E-6,8.022212,8.261756E-5,454971.8,454971.8
0.0081,15.60788,3497533.0,1183.394,1183.394,0.001289345,1.0,0.78866,5.776086E-7,0.04979104,6.95701E-6,0.008117749,2.076584E-6,0.1044548,5.383498E-7,0.003548058,0.001372587,3.655958E-7,2.014302E-8,0.02115119,4.964789E-5,6.382244E-4,4.6597E-4,1.665077E-4,3.736713E-9,2.133803E-5,4.303442E-4,6.469934E-6,0.001174225,2.478098E-4,7.211654E-6,0.0121454,2.431523E-7,7.812116E-4,0.001078728,4.592694E-5,0.001336473,1.721547E-5,9.436841E-6,2.197056E-5,2.917609E-4,1.258914E-5,5.610619E-4,1.938008E-5,1.546161E-5,3.069724E-5,1.901457E-4,0.002844912,1.036594E-5,1.118635E-5,7.920409E-5,8.159165E-5,1.235709E-5,1.096933E-5,1.412535E-5,4.017041E-7,8.715079E-6,8.021815,8.260858E-5,454949.3,454949.3
0.0082,15.60956,3514868.0,1183.465,1183.465,0.001289345,1.0,0.7884949,5.736761E-7,0.04992813,6.882312E-6,0.008129413,2.058919E-6,0.104588,5.336315E-7,0.003560591,0.001369034,3.615884E-7,1.980952E-8,0.02108131,4.91687E-5,6.403829E-4,4.661365E-4,1.650446E-4,3.640941E-9,2.11254E-5,4.300491E-4,6.392339E-6,0.001153788,2.453859E-4,7.132081E-6,0.01212273,2.411969E-7,7.840009E-4,0.001084347,4.614779E-5,0.001341713,1.721845E-5,9.320796E-6,2.17673E-5,2.8442E-4,1.226648E-5,5.541256E-4,1.897672E-5,1.535876E-5,2.975683E-5,1.846033E-4,0.002843857,1.031056E-5,1.124577E-5,7.973192E-5,8.118589E-5,1.246526E-5,1.078874E-5,1.347364E-5,3.741623E-7,8.220794E-6,8.021428,8.259967E-5,454927.4,454927.4
0.0083,15.61123,3530375.0,1183.535,1183.535,0.001289345,1.0,0.788332,5.698162E-7,0.05006367,6.809127E-6,0.008140922,2.041635E-6,0.1047195,5.29002E-7,0.003573026,0.001365492,3.576547E-7,1.948576E-8,0.02101178,4.869595E-5,6.425136E-4,4.662876E-4,1.635967E-4,3.548509E-9,2.091492E-5,4.297434E-4,6.316469E-6,0.001133752,2.429939E-4,7.054066E-6,0.01210006,2.392755E-7,7.867618E-4,0.001089929,4.636461E-5,0.001346886,1.722074E-5,9.206641E-6,2.156639E-5,2.772999E-4,1.19535E-5,5.473054E-4,1.858299E-5,1.525775E-5,2.884542E-5,1.792273E-4,0.002842817,1.025591E-5,1.130451E-5,8.025564E-5,8.077955E-5,1.257309E-5,1.061168E-5,1.285212E-5,3.485077E-7,7.755158E-6,8.02105,8.259084E-5,454905.9,454905.9
0.0084,15.61289,3544175.0,1183.607,1183.607,0.001289345,1.0,0.7881713,5.660274E-7,0.05019769,6.737411E-6,0.008152281,2.024721E-6,0.1048493,5.24459E-7,0.003585365,0.001361961,3.537929E-7,1.917136E-8,0.02094262,4.822954E-5,6.44617E-4,4.664238E-4,1.621638E-4,3.459275E-9,2.070657E-5,4.294273E-4,6.242272E-6,0.001114108,2.406336E-4,6.97757E-6,0.01207741,2.373874E-7,7.894948E-4,0.001095473,4.657747E-5,0.001351994,1.722237E-5,9.094351E-6,2.136779E-5,2.703933E-4,1.16499E-5,5.405986E-4,1.819865E-5,1.515854E-5,2.79621E-5,1.740124E-4,0.002841789,1.020196E-5,1.13626E-5,8.077529E-5,8.037272E-5,1.268059E-5,1.043808E-5,1.225934E-5,3.246107E-7,7.316467E-6,8.020681,8.258207E-5,454885.0,454885.0
0.0085,15.61453,3556369.0,1183.678,1183.678,0.001289345,1.0,0.7880128,5.623077E-7,0.05033023,6.667121E-6,0.008163492,2.008167E-6,0.1049775,5.200001E-7,0.00359761,0.001358441,3.500013E-7,1.886594E-8,0.02087383,4.776939E-5,6.466936E-4,4.665454E-4,1.607457E-4,3.373105E-9,2.050032E-5,4.291013E-4,6.169695E-6,0.001094848,2.383043E-4,6.902554E-6,0.01205478,2.355315E-7,7.922006E-4,0.001100981,4.678644E-5,0.001357039,1.722337E-5,8.9839E-6,2.117146E-5,2.636934E-4,1.135539E-5,5.340027E-4,1.782348E-5,1.506108E-5,2.710597E-5,1.689534E-4,0.002840774,1.014871E-5,1.142003E-5,8.129093E-5,7.996547E-5,1.278774E-5,1.026788E-5,1.169395E-5,3.023493E-7,6.903108E-6,8.02032,8.257337E-5,454864.5,454864.5
0.0086,15.61616,3567033.0,1183.75,1183.75,0.001289345,1.0,0.7878564,5.586554E-7,0.05046131,6.598219E-6,0.00817456,1.991961E-6,0.105104,5.156232E-7,0.003609762,0.001354931,3.46278E-7,1.856918E-8,0.02080539,4.73154E-5,6.487439E-4,4.666528E-4,1.593421E-4,3.289878E-9,2.029616E-5,4.287659E-4,6.098691E-6,0.001075963,2.360057E-4,6.828981E-6,0.01203216,2.337073E-7,7.948794E-4,0.001106453,4.699158E-5,0.001362021,1.722375E-5,8.875261E-6,2.097736E-5,2.571934E-4,1.106966E-5,5.27515E-4,1.745725E-5,1.496535E-5,2.627619E-5,1.640453E-4,0.002839772,1.009615E-5,1.147683E-5,8.18026E-5,7.955788E-5,1.289456E-5,1.0101E-5,1.115467E-5,2.816113E-7,6.513582E-6,8.019967,8.256474E-5,454844.5,454844.5
0.0087,15.61778,3576249.0,1183.822,1183.822,0.001289345,1.0,0.7877021,5.550685E-7,0.05059097,6.530667E-6,0.008185489,1.976095E-6,0.1052289,5.11326E-7,0.003621825,0.001351432,3.426216E-7,1.828076E-8,0.02073731,4.686749E-5,6.507684E-4,4.667463E-4,1.579528E-4,3.209473E-9,2.009405E-5,4.284212E-4,6.029211E-6,0.001057446,2.337373E-4,6.756814E-6,0.01200958,2.319138E-7,7.975319E-4,0.00111189,4.719297E-5,0.001366943,1.722355E-5,8.768408E-6,2.078543E-5,2.508869E-4,1.079243E-5,5.211333E-4,1.709974E-5,1.487131E-5,2.547192E-5,1.592834E-4,0.002838781,1.004425E-5,1.153301E-5,8.231036E-5,7.915003E-5,1.300106E-5,9.937379E-6,1.064026E-5,2.622917E-7,6.146473E-6,8.019621,8.255617E-5,454824.9,454824.9
0.0088,15.61939,3584084.0,1183.894,1183.894,0.001289345,1.0,0.7875497,5.515453E-7,0.05071923,6.464431E-6,0.008196281,1.960557E-6,0.1053522,5.071064E-7,0.003633799,0.001347943,3.390303E-7,1.800036E-8,0.02066959,4.642558E-5,6.527675E-4,4.668263E-4,1.565776E-4,3.13178E-9,1.989399E-5,4.280678E-4,5.961211E-6,0.001039289,2.314987E-4,6.686018E-6,0.01198702,2.301503E-7,8.001585E-4,0.001117292,4.739067E-5,0.001371804,1.722279E-5,8.663316E-6,2.059566E-5,2.447676E-4,1.052345E-5,5.148551E-4,1.675075E-5,1.477893E-5,2.469236E-5,1.54663E-4,0.002837802,9.993007E-6,1.158857E-5,8.281425E-5,7.874198E-5,1.310722E-5,9.77696E-6,1.014956E-5,2.442935E-7,5.800461E-6,8.019283,8.254767E-5,454805.7,454805.7
0.0089,15.62099,3590624.0,1183.966,1183.966,0.001289345,1.0,0.7873993,5.480842E-7,0.05084612,6.399473E-6,0.008206939,1.945338E-6,0.1054741,5.029625E-7,0.003645687,0.001344464,3.355026E-7,1.772769E-8,0.02060222,4.598957E-5,6.547416E-4,4.66893E-4,1.552162E-4,3.05669E-9,1.969594E-5,4.277059E-4,5.894647E-6,0.001021485,2.292894E-4,6.616559E-6,0.01196449,2.284161E-7,8.027596E-4,0.00112266,4.758474E-5,0.001376607,1.722149E-5,8.559958E-6,2.040799E-5,2.388295E-4,1.026244E-5,5.086782E-4,1.641006E-5,1.468816E-5,2.393675E-5,1.501798E-4,0.002836834,9.94241E-6,1.164352E-5,8.331432E-5,7.833382E-5,1.321306E-5,9.619677E-6,9.68147E-6,2.275262E-7,5.474303E-6,8.018953,8.253924E-5,454787.0,454787.0
0.009,15.62257,3595950.0,1184.038,1184.038,0.001289345,1.0,0.7872508,5.44684E-7,0.05097166,6.335761E-6,0.008217468,1.930431E-6,0.1055944,4.988923E-7,0.003657489,0.001340996,3.32037E-7,1.746247E-8,0.02053521,4.555939E-5,6.566913E-4,4.669469E-4,1.538685E-4,2.984098E-9,1.949989E-5,4.273359E-4,5.829479E-6,0.001004025,2.27109E-4,6.548403E-6,0.01194199,2.267106E-7,8.053357E-4,0.001127995,4.777525E-5,0.001381351,1.721967E-5,8.45831E-6,2.022239E-5,2.330668E-4,1.000915E-5,5.026003E-4,1.607747E-5,1.459899E-5,2.320432E-5,1.458293E-4,0.002835876,9.892445E-6,1.169787E-5,8.381061E-5,7.792561E-5,1.331858E-5,9.465469E-6,9.234926E-6,2.119057E-7,5.166834E-6,8.01863,8.253087E-5,454768.7,454768.7
0.009097199,15.6241,3599966.0,1184.108,1184.108,0.001289345,1.0,0.7871083,5.414347E-7,0.05109243,6.274991E-6,0.00822758,1.916227E-6,0.10571,4.950043E-7,0.003668881,0.001337635,3.28726E-7,1.721154E-8,0.02047042,4.514677E-5,6.585632E-4,4.669871E-4,1.525714E-4,2.915841E-9,1.931123E-5,4.269687E-4,5.767433E-6,9.873792E-4,2.25017E-4,6.483363E-6,0.01192016,2.250792E-7,8.07816E-4,0.001133149,4.795708E-5,0.001385908,1.721743E-5,8.361122E-6,2.004394E-5,2.276284E-4,9.770124E-6,4.967856E-4,1.576177E-5,1.451381E-5,2.251396E-5,1.41724E-4,0.002834956,9.844473E-6,1.175014E-5,8.428943E-5,7.752885E-5,1.342084E-5,9.31847E-6,8.82059E-6,1.97747E-7,4.884845E-6,8.018322,8.252279E-5,454751.2,454751.2
0.0091,15.62414,3600059.0,1184.11,1184.11,0.001289345,1.0,0.7871042,5.41342E-7,0.05109589,6.273256E-6,0.008227869,1.915823E-6,0.1057133,4.948934E-7,0.003669208,0.001337538,3.286316E-7,1.720441E-8,0.02046856,4.513496E-5,6.586168E-4,4.669881E-4,1.525342E-4,2.913908E-9,1.930582E-5,4.26958E-4,5.765665E-6,9.869043E-4,2.249571E-4,6.481509E-6,0.01191953,2.250327E-7,8.078872E-4,0.001133297,4.796227E-5,0.001386039,1.721736E-5,8.358345E-6,2.003883E-5,2.27474E-4,9.763341E-6,4.966194E-4,1.575278E-5,1.451138E-5,2.249438E-5,1.416075E-4,0.00283493,9.843099E-6,1.175164E-5,8.430317E-5,7.751741E-5,1.342378E-5,9.314277E-6,8.808937E-6,1.973537E-7,4.876963E-6,8.018313,8.252256E-5,454750.7,454750.7
0.0092,15.6257,3603098.0,1184.183,1184.183,0.001289345,1.0,0.7869594,5.380588E-7,0.05121882,6.211937E-6,0.008238147,1.901513E-6,0.1058308,4.909658E-7,0.003680845,0.00133409,3.252862E-7,1.695329E-8,0.02040225,4.471621E-5,6.605187E-4,4.67017E-4,1.512132E-4,2.846032E-9,1.911371E-5,4.265725E-4,5.703167E-6,9.701146E-4,2.228334E-4,6.415875E-6,0.0118971,2.233826E-7,8.104144E-4,0.001138567,4.814584E-5,0.001390671,1.721457E-5,8.260037E-6,1.985726E-5,2.220457E-4,9.524779E-6,4.907334E-4,1.543581E-5,1.442529E-5,2.180623E-5,1.375106E-4,0.002833993,9.794365E-6,1.180482E-5,8.479204E-5,7.710929E-5,1.352867E-5,9.166045E-6,8.40255E-6,1.837968E-7,4.603657E-6,8.018003,8.251432E-5,454733.1,454733.1
