Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H3_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_IC3H7_Soln#11 (),Mole_fraction_NC3H7_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_PC4H9_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H5_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C5H5_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_NC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M3_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_DIALLYL_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_LC6H6_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_INDENE_Soln#11 (),Mole_fraction_NPBENZ_Soln#11 (),Mole_fraction_NC12H26_Soln#11 (),Mole_fraction_NC16H34_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
0.0052,15.77709,851581.1,1267.038,1267.038,0.001203388,1.0,0.7779054,1.223502E-6,0.05819942,8.334641E-6,0.005911893,1.721857E-6,0.1170024,8.993539E-7,0.00779084,6.861953E-4,1.702588E-7,1.115959E-8,0.01381252,3.402615E-5,0.001212588,6.785694E-4,2.288945E-5,5.49939E-10,1.679689E-6,1.639127E-4,2.144408E-6,1.113246E-4,5.215179E-5,2.791144E-6,0.008720601,3.869217E-7,0.001493604,4.01876E-5,0.001485873,7.42203E-5,0.001437405,2.421858E-5,1.542863E-5,2.8156E-6,1.035763E-5,4.281194E-7,1.429747E-4,1.497087E-6,7.305248E-8,1.115342E-7,0.002729338,1.471411E-5,2.230094E-5,8.50196E-5,2.018758E-5,1.894671E-5,9.879947E-7,4.853974E-13,1.396965E-18,4.27564E-13,7.930244,7.627439E-5,449756.0,449756.0
0.00528086,15.77827,853880.5,1267.053,1267.053,0.001203388,1.0,0.7777419,1.21942E-6,0.05835856,8.26006E-6,0.00590898,1.716426E-6,0.1171418,8.928291E-7,0.007830387,6.765602E-4,1.680052E-7,1.099431E-8,0.01369102,3.361702E-5,0.001214588,6.766256E-4,2.202061E-5,5.443153E-10,1.611639E-6,1.629684E-4,2.119187E-6,1.086562E-4,5.119294E-5,2.766164E-6,0.008673887,3.838403E-7,0.001497862,4.061204E-5,0.001495827,7.436765E-5,0.001441049,2.424147E-5,1.566334E-5,2.679356E-6,1.018408E-5,4.19703E-7,1.387603E-4,1.460823E-6,6.798278E-8,9.693513E-8,0.002727043,1.465199E-5,2.237678E-5,8.540683E-5,1.971791E-5,1.913347E-5,9.788421E-7,3.574136E-13,8.652738E-19,3.128449E-13,7.929743,7.626868E-5,449727.5,449727.5
0.0053,15.77855,854754.2,1267.057,1267.057,0.001203388,1.0,0.7777036,1.218491E-6,0.05839596,8.242699E-6,0.005908295,1.715182E-6,0.1171745,8.91321E-7,0.00783971,6.743022E-4,1.674811E-7,1.095597E-8,0.01366246,3.352187E-5,0.001215042,6.761661E-4,2.182015E-5,5.430364E-10,1.596042E-6,1.627453E-4,2.113319E-6,1.080435E-4,5.097139E-5,2.760367E-6,0.008662909,3.831253E-7,0.001498859,4.071234E-5,0.001498177,7.440174E-5,0.001441901,2.424692E-5,1.57189E-5,2.648105E-6,1.014404E-5,4.177622E-7,1.377832E-4,1.452452E-6,6.686461E-8,9.377452E-8,0.0027265,1.46376E-5,2.239446E-5,8.549738E-5,1.960902E-5,1.917753E-5,9.767379E-7,3.325156E-13,7.745495E-19,2.906309E-13,7.929625,7.626733E-5,449720.8,449720.8
0.0054,15.77999,857831.7,1267.075,1267.075,0.001203388,1.0,0.777505,1.213752E-6,0.05858973,8.154132E-6,0.005904736,1.708876E-6,0.1173433,8.835906E-7,0.007888198,6.626412E-4,1.647903E-7,1.075988E-8,0.01351446,3.303447E-5,0.0012173,6.737683E-4,2.080331E-5,5.366337E-10,1.517502E-6,1.615834E-4,2.083248E-6,1.049506E-4,4.984535E-5,2.730661E-6,0.008606017,3.794609E-7,0.001504004,4.123536E-5,0.001510419,7.457524E-5,0.001446293,2.427551E-5,1.600921E-5,2.490633E-6,9.940701E-6,4.079162E-7,1.327981E-4,1.409951E-6,6.146708E-8,7.88483E-8,0.002723655,1.456417E-5,2.248525E-5,8.59639E-5,1.905354E-5,1.940689E-5,9.661018E-7,2.276445E-13,4.322297E-19,1.974893E-13,7.929015,7.626037E-5,449686.3,449686.3
0.0055,15.78142,860792.5,1267.093,1267.093,0.001203388,1.0,0.7773096,1.209267E-6,0.05878082,8.068732E-6,0.005901218,1.702915E-6,0.1175088,8.761449E-7,0.007936315,6.512072E-4,1.621818E-7,1.057091E-8,0.01336848,3.256287E-5,0.001219367,6.713762E-4,1.983641E-5,5.306869E-10,1.443746E-6,1.60427E-4,2.054139E-6,1.020309E-4,4.877049E-5,2.701965E-6,0.008549908,3.759207E-7,0.001509042,4.175668E-5,0.0015226,7.474105E-5,0.001450585,2.430432E-5,1.629958E-5,2.342598E-6,9.746836E-6,3.985432E-7,1.280106E-4,1.369429E-6,5.674629E-8,6.631299E-8,0.002720805,1.449366E-5,2.257338E-5,8.641947E-5,1.852024E-5,1.963483E-5,9.560408E-7,1.559249E-13,2.417331E-19,1.343071E-13,7.928416,7.62535E-5,449652.3,449652.3
0.0056,15.78282,863619.3,1267.112,1267.112,0.001203388,1.0,0.7771172,1.205019E-6,0.05896932,7.986292E-6,0.005897739,1.697275E-6,0.1176713,8.68966E-7,0.007984073,6.399947E-4,1.596506E-7,1.038861E-8,0.01322447,3.210605E-5,0.00122125,6.6899E-4,1.89169E-5,5.251546E-10,1.374461E-6,1.592763E-4,2.025934E-6,9.927E-5,4.774373E-5,2.674214E-6,0.008494561,3.724969E-7,0.001513975,4.227635E-5,0.001534724,7.489944E-5,0.001454781,2.43333E-5,1.659E-5,2.203422E-6,9.561694E-6,3.896069E-7,1.234119E-4,1.33074E-6,5.260224E-8,5.578186E-8,0.002717948,1.442588E-5,2.265893E-5,8.686445E-5,1.80082E-5,1.986138E-5,9.465113E-7,1.067752E-13,1.349311E-19,9.133965E-14,7.927825,7.624671E-5,449618.8,449618.8
0.0057,15.78421,866295.7,1267.13,1267.13,0.001203388,1.0,0.7769278,1.200991E-6,0.05915531,7.906626E-6,0.005894298,1.691933E-6,0.1178307,8.620375E-7,0.008031483,6.289983E-4,1.571925E-7,1.02126E-8,0.01308237,3.166307E-5,0.001222954,6.666095E-4,1.804238E-5,5.200006E-10,1.309352E-6,1.581312E-4,1.998582E-6,9.66552E-5,4.676217E-5,2.647351E-6,0.00843996,3.691825E-7,0.001518806,4.279439E-5,0.001546792,7.505065E-5,0.001458885,2.43624E-5,1.688049E-5,2.072567E-6,9.384604E-6,3.810747E-7,1.189936E-4,1.293751E-6,4.8951E-8,4.693283E-8,0.002715086,1.436068E-5,2.274198E-5,8.729917E-5,1.751654E-5,2.008657E-5,9.374737E-7,7.309706E-14,7.519145E-20,6.211568E-14,7.927244,7.624E-5,449585.8,449585.8
0.0058,15.78558,868807.5,1267.149,1267.149,0.001203388,1.0,0.7767412,1.197171E-6,0.05933886,7.829562E-6,0.005890895,1.686869E-6,0.1179871,8.553443E-7,0.008078556,6.182133E-4,1.548034E-7,1.004252E-8,0.01294216,3.123307E-5,0.001224486,6.642348E-4,1.721062E-5,5.151927E-10,1.248148E-6,1.569919E-4,1.972034E-6,9.417493E-5,4.582314E-5,2.621323E-6,0.008386086,3.659709E-7,0.001523539,4.331083E-5,0.001558807,7.519492E-5,0.001462899,2.439159E-5,1.717105E-5,1.949529E-6,9.214964E-6,3.729174E-7,1.147478E-4,1.258346E-6,4.572215E-8,3.94978E-8,0.002712217,1.42979E-5,2.282259E-5,8.772394E-5,1.704441E-5,2.031043E-5,9.288921E-7,5.004938E-14,4.193977E-20,4.226025E-14,7.926671,7.623337E-5,449553.3,449553.3
0.0059,15.78694,871142.0,1267.167,1267.167,0.001203388,1.0,0.7765574,1.193543E-6,0.05952006,7.754943E-6,0.005887529,1.682065E-6,0.1181407,8.488727E-7,0.008125301,6.076345E-4,1.524796E-7,9.878042E-9,0.01280378,3.081527E-5,0.001225849,6.618658E-4,1.641945E-5,5.107023E-10,1.190597E-6,1.558585E-4,1.946247E-6,9.18187E-5,4.492411E-5,2.596081E-6,0.008332924,3.628562E-7,0.001528177,4.382571E-5,0.001570769,7.533244E-5,0.001466827,2.442083E-5,1.746167E-5,1.833835E-6,9.052223E-6,3.651084E-7,1.10667E-4,1.224415E-6,4.285558E-8,3.324978E-8,0.002709342,1.423742E-5,2.290082E-5,8.813906E-5,1.6591E-5,2.053298E-5,9.207334E-7,3.426385E-14,2.336283E-20,2.875452E-14,7.926106,7.622682E-5,449521.3,449521.3
0.006,15.78828,873290.4,1267.186,1267.186,0.001203388,1.0,0.7763762,1.190096E-6,0.05969897,7.682625E-6,0.0058842,1.677504E-6,0.1182914,8.426099E-7,0.008171729,5.972574E-4,1.502178E-7,9.718864E-9,0.0126672,3.040895E-5,0.001227051,6.595022E-4,1.566686E-5,5.065035E-10,1.136461E-6,1.547309E-4,1.921179E-6,8.957702E-5,4.406276E-5,2.57158E-6,0.008280457,3.598327E-7,0.00153272,4.433904E-5,0.001582682,7.546343E-5,0.001470672,2.445009E-5,1.775238E-5,1.725042E-6,8.895885E-6,3.576235E-7,1.067443E-4,1.191862E-6,4.030049E-8,2.799872E-8,0.002706462,1.417909E-5,2.297674E-5,8.854482E-5,1.615553E-5,2.075425E-5,9.129676E-7,2.345246E-14,1.299736E-20,1.956571E-14,7.92555,7.622035E-5,449489.7,449489.7
0.0061,15.7896,875240.3,1267.205,1267.205,0.001203388,1.0,0.7761976,1.186817E-6,0.05987566,7.612473E-6,0.005880907,1.673169E-6,0.1184395,8.36544E-7,0.008217846,5.870775E-4,1.480148E-7,9.564703E-9,0.01253237,3.001344E-5,0.001228095,6.571441E-4,1.495093E-5,5.025736E-10,1.08552E-6,1.536092E-4,1.896793E-6,8.744128E-5,4.323689E-5,2.54778E-6,0.00822867,3.568955E-7,0.001537173,4.485085E-5,0.001594547,7.558808E-5,0.001474437,2.447933E-5,1.804316E-5,1.622734E-6,8.745496E-6,3.504408E-7,1.029728E-4,1.160597E-6,3.801386E-8,2.358534E-8,0.002703575,1.412279E-5,2.305041E-5,8.894149E-5,1.573723E-5,2.097426E-5,9.055671E-7,1.605163E-14,7.234111E-21,1.331582E-14,7.925001,7.621395E-5,449458.6,449458.6
0.0062,15.79092,876991.2,1267.223,1267.223,0.001203388,1.0,0.7760216,1.183697E-6,0.06005018,7.544366E-6,0.005877649,1.669047E-6,0.1185848,8.306643E-7,0.008263663,5.770903E-4,1.458676E-7,9.415299E-9,0.01239927,2.962813E-5,0.001228987,6.547911E-4,1.426983E-5,4.988915E-10,1.037569E-6,1.524935E-4,1.873053E-6,8.540367E-5,4.244445E-5,2.524642E-6,0.00817755,3.540398E-7,0.001541538,4.536115E-5,0.001606365,7.570655E-5,0.001478123,2.450854E-5,1.833402E-5,1.52652E-6,8.600646E-6,3.435404E-7,9.934622E-5,1.130539E-6,3.595913E-8,1.987573E-8,0.002700683,1.406841E-5,2.312188E-5,8.932935E-5,1.53354E-5,2.119304E-5,8.985064E-7,1.098572E-14,4.027141E-21,9.06399E-15,7.92446,7.620762E-5,449427.9,449427.9
0.0063,15.79221,878525.6,1267.242,1267.242,0.001203388,1.0,0.775848,1.180726E-6,0.0602226,7.47819E-6,0.005874426,1.665123E-6,0.1187276,8.249607E-7,0.008309186,5.672915E-4,1.437736E-7,9.270411E-9,0.01226785,2.925247E-5,0.00122973,6.52443E-4,1.362183E-5,4.95439E-10,9.924145E-7,1.513838E-4,1.849927E-6,8.345708E-5,4.168354E-5,2.502131E-6,0.008127083,3.512613E-7,0.001545815,4.586997E-5,0.001618137,7.581902E-5,0.001481734,2.453767E-5,1.862496E-5,1.436035E-6,8.460962E-6,3.369041E-7,9.58584E-5,1.101614E-6,3.410521E-8,1.675743E-8,0.002697785,1.401585E-5,2.319121E-5,8.970863E-5,1.494933E-5,2.141061E-5,8.917624E-7,7.5178E-15,2.240305E-21,6.170476E-15,7.923927,7.620136E-5,449397.7,449397.7
0.0064,15.7935,879859.8,1267.261,1267.261,0.001203388,1.0,0.7756769,1.177894E-6,0.06039296,7.413842E-6,0.005871238,1.661385E-6,0.1188678,8.194237E-7,0.008354423,5.576771E-4,1.417304E-7,9.129812E-9,0.01213808,2.888593E-5,0.001230331,6.500997E-4,1.300531E-5,4.921984E-10,9.498788E-7,1.502801E-4,1.827385E-6,8.159505E-5,4.095237E-5,2.480216E-6,0.008077255,3.485559E-7,0.001550009,4.637731E-5,0.001629865,7.592564E-5,0.001485271,2.456671E-5,1.891598E-5,1.350935E-6,8.326103E-6,3.305153E-7,9.25036E-5,1.073754E-6,3.242568E-8,1.413595E-8,0.002694881,1.3965E-5,2.325845E-5,9.007959E-5,1.457836E-5,2.162698E-5,8.853138E-7,5.143455E-15,1.244151E-21,4.200557E-15,7.923401,7.619517E-5,449367.8,449367.8
0.0065,15.79477,880962.3,1267.28,1267.28,0.001203388,1.0,0.775508,1.175193E-6,0.06056133,7.351223E-6,0.005868083,1.657823E-6,0.1190055,8.140451E-7,0.008399381,5.482431E-4,1.397354E-7,8.993299E-9,0.01200992,2.852805E-5,0.001230792,6.477609E-4,1.24187E-5,4.891557E-10,9.097938E-7,1.491826E-4,1.805398E-6,7.981169E-5,4.024925E-5,2.458864E-6,0.008028054,3.459199E-7,0.00155412,4.688319E-5,0.001641551,7.602657E-5,0.001488738,2.459564E-5,1.920708E-5,1.270897E-6,8.195756E-6,3.243588E-7,8.927629E-5,1.046897E-6,3.089791E-8,1.193163E-8,0.002691972,1.391577E-5,2.332365E-5,9.044246E-5,1.422186E-5,2.184218E-5,8.791409E-7,3.51287E-15,6.789795E-22,2.854737E-15,7.922881,7.618904E-5,449338.4,449338.4
0.0066,15.79602,881850.9,1267.299,1267.299,0.001203388,1.0,0.7753415,1.172616E-6,0.06072775,7.290247E-6,0.005864962,1.654425E-6,0.1191409,8.088166E-7,0.008444066,5.389855E-4,1.377867E-7,8.860672E-9,0.01188336,2.817839E-5,0.001231119,6.454263E-4,1.186053E-5,4.862957E-10,8.72004E-7,1.480911E-4,1.783941E-6,7.810165E-5,3.957265E-5,2.43805E-6,0.007979468,3.4335E-7,0.00155815,4.738763E-5,0.001653195,7.612194E-5,0.001492136,2.462444E-5,1.949827E-5,1.195617E-6,8.069639E-6,3.184208E-7,8.617124E-5,1.020987E-6,2.950282E-8,1.00784E-8,0.002689058,1.386808E-5,2.338687E-5,9.079746E-5,1.38792E-5,2.205622E-5,8.732257E-7,2.399489E-15,3.696961E-22,1.940745E-15,7.922369,7.618298E-5,449309.3,449309.3
0.0067,15.79727,882522.6,1267.318,1267.318,0.001203388,1.0,0.7751772,1.170155E-6,0.06089226,7.230829E-6,0.005861873,1.651181E-6,0.1192738,8.037309E-7,0.008488485,5.299006E-4,1.358821E-7,8.731753E-9,0.01175836,2.783653E-5,0.001231315,6.430957E-4,1.13294E-5,4.836063E-10,8.363638E-7,1.470058E-4,1.762988E-6,7.646005E-5,3.892108E-5,2.417748E-6,0.007931484,3.408428E-7,0.001562101,4.789064E-5,0.001664799,7.621189E-5,0.001495467,2.465309E-5,1.978954E-5,1.124812E-6,7.947493E-6,3.126885E-7,8.318345E-5,9.959703E-7,2.822405E-8,8.520415E-9,0.002686138,1.382184E-5,2.344814E-5,9.114481E-5,1.354981E-5,2.226912E-5,8.675517E-7,1.643019E-15,2.085729E-22,1.323209E-15,7.921863,7.617698E-5,449280.6,449280.6
0.0068,15.7985,882973.6,1267.337,1267.337,0.001203388,1.0,0.775015,1.167804E-6,0.06105492,7.172894E-6,0.005858817,1.648082E-6,0.1194044,7.98781E-7,0.008532644,5.209848E-4,1.340199E-7,8.606372E-9,0.01163488,2.750212E-5,0.001231385,6.407689E-4,1.082398E-5,4.810757E-10,8.027366E-7,1.459267E-4,1.742517E-6,7.488242E-5,3.829319E-5,2.397933E-6,0.007884093,3.383954E-7,0.001565976,4.839222E-5,0.001676364,7.629655E-5,0.001498733,2.468157E-5,2.008089E-5,1.058214E-6,7.829078E-6,3.071503E-7,8.030814E-5,9.718001E-7,2.704743E-8,7.210289E-9,0.002683213,1.377697E-5,2.350752E-5,9.148473E-5,1.323312E-5,2.24809E-5,8.621035E-7,1.126386E-15,1.20419E-22,9.035304E-16,7.921364,7.617104E-5,449252.3,449252.3
0.0069,15.79972,883204.9,1267.356,1267.356,0.001203388,1.0,0.774855,1.165556E-6,0.06121576,7.11637E-6,0.005855793,1.645121E-6,0.1195328,7.939607E-7,0.008576548,5.122345E-4,1.321982E-7,8.484371E-9,0.01151291,2.717479E-5,0.001231331,6.384457E-4,1.034302E-5,4.786934E-10,7.709955E-7,1.448537E-4,1.722506E-6,7.336466E-5,3.768769E-5,2.378583E-6,0.007837282,3.360051E-7,0.001569775,4.889239E-5,0.00168789,7.637604E-5,0.001501936,2.470988E-5,2.037232E-5,9.955714E-7,7.714178E-6,3.017953E-7,7.754077E-5,9.484316E-7,2.596087E-8,6.108257E-9,0.002680283,1.373341E-5,2.356504E-5,9.18174E-5,1.292859E-5,2.269157E-5,8.568669E-7,7.706857E-16,6.729593E-23,6.157418E-16,7.92087,7.616516E-5,449224.3,449224.3
0.007,15.80093,883217.8,1267.374,1267.374,0.001203388,1.0,0.774697,1.163407E-6,0.06137483,7.061192E-6,0.0058528,1.642289E-6,0.1196589,7.892639E-7,0.008620203,5.036463E-4,1.304155E-7,8.365602E-9,0.01139241,2.685424E-5,0.001231158,6.361257E-4,9.885303E-6,4.764496E-10,7.410215E-7,1.43787E-4,1.702936E-6,7.190303E-5,3.710337E-5,2.359677E-6,0.007791041,3.336693E-7,0.0015735,4.939115E-5,0.001699378,7.645048E-5,0.001505078,2.4738E-5,2.066383E-5,9.366484E-7,7.602591E-6,2.966136E-7,7.487698E-5,9.258238E-7,2.495404E-8,5.181171E-9,0.002677349,1.369108E-5,2.362076E-5,9.214303E-5,1.263571E-5,2.290115E-5,8.51829E-7,5.259772E-16,3.583984E-23,4.184925E-16,7.920384,7.615934E-5,449196.7,449196.7
0.0071,15.80212,883015.7,1267.393,1267.393,0.001203388,1.0,0.7745411,1.16135E-6,0.06153216,7.007298E-6,0.005849837,1.639578E-6,0.1197829,7.84685E-7,0.008663614,4.952167E-4,1.286703E-7,8.249926E-9,0.01127336,2.654015E-5,0.001230869,6.338089E-4,9.449705E-6,4.743354E-10,7.12704E-7,1.427264E-4,1.683788E-6,7.049412E-5,3.653913E-5,2.341197E-6,0.007745361,3.313855E-7,0.001577153,4.988851E-5,0.00171083,7.651999E-5,0.00150816,2.476591E-5,2.095541E-5,8.812233E-7,7.494134E-6,2.915961E-7,7.231262E-5,9.039388E-7,2.401807E-8,4.401344E-9,0.002674409,1.364992E-5,2.36747E-5,9.246179E-5,1.235399E-5,2.310965E-5,8.469777E-7,3.595199E-16,1.992837E-23,2.830767E-16,7.919903,7.615358E-5,449169.4,449169.5
0.0072,15.80331,882601.5,1267.412,1267.412,0.001203388,1.0,0.7743871,1.15938E-6,0.06168779,6.954632E-6,0.005846905,1.636983E-6,0.1199047,7.80219E-7,0.008706786,4.869425E-4,1.26961E-7,8.137213E-9,0.01115573,2.623227E-5,0.001230467,6.31495E-4,9.03514E-6,4.723423E-10,6.859392E-7,1.416722E-4,1.665044E-6,6.913478E-5,3.59939E-5,2.323125E-6,0.007700231,3.291517E-7,0.001580736,5.038448E-5,0.001722247,7.658467E-5,0.001511185,2.479362E-5,2.124708E-5,8.290879E-7,7.388639E-6,2.867343E-7,6.984374E-5,8.827417E-7,2.31453E-8,3.745311E-9,0.002671465,1.360988E-5,2.372692E-5,9.277387E-5,1.208294E-5,2.331708E-5,8.423019E-7,2.465811E-16,1.227416E-23,1.83594E-16,7.919427,7.614787E-5,449142.5,449142.5
0.0073,15.80448,881972.3,1267.431,1267.431,0.001203388,1.0,0.7742351,1.157494E-6,0.06184176,6.903139E-6,0.005844003,1.634498E-6,0.1200245,7.75861E-7,0.008749723,4.788205E-4,1.252863E-7,8.027342E-9,0.01103951,2.593032E-5,0.001229957,6.291837E-4,8.640583E-6,4.704634E-10,6.606303E-7,1.406241E-4,1.646687E-6,6.782212E-5,3.54667E-5,2.305443E-6,0.007655642,3.269656E-7,0.001584249,5.087905E-5,0.001733628,7.664462E-5,0.001514152,2.482111E-5,2.153881E-5,7.800462E-7,7.285948E-6,2.820204E-7,6.746653E-5,8.621998E-7,2.232904E-8,3.193259E-9,0.002668516,1.35709E-5,2.377745E-5,9.307944E-5,1.182211E-5,2.352346E-5,8.377914E-7,1.691717E-16,7.414501E-24,1.007569E-16,7.918958,7.614222E-5,449115.9,449115.9
0.0074,15.80564,881141.9,1267.45,1267.45,0.001203388,1.0,0.774085,1.155687E-6,0.0619941,6.852771E-6,0.005841131,1.632115E-6,0.1201421,7.716064E-7,0.00879243,4.708476E-4,1.23645E-7,7.920194E-9,0.01092466,2.563407E-5,0.001229341,6.26875E-4,8.265058E-6,4.686906E-10,6.366866E-7,1.395824E-4,1.628703E-6,6.655349E-5,3.49566E-5,2.288136E-6,0.007611585,3.248253E-7,0.001587694,5.137225E-5,0.001744976,7.669995E-5,0.001517065,2.484837E-5,2.183062E-5,7.33914E-7,7.185918E-6,2.774472E-7,6.517738E-5,8.422829E-7,2.156355E-8,2.728568E-9,0.002665563,1.353293E-5,2.382633E-5,9.337866E-5,1.157108E-5,2.372879E-5,8.334365E-7,1.1565E-16,3.824952E-24,3.694735E-17,7.918494,7.613663E-5,449089.6,449089.6
0.0075,15.80679,880107.9,1267.469,1267.469,0.001203388,1.0,0.7739368,1.153955E-6,0.06214485,6.803481E-6,0.005838287,1.62983E-6,0.1202578,7.67451E-7,0.008834911,4.630207E-4,1.22036E-7,7.815664E-9,0.01081117,2.534331E-5,0.001228622,6.245685E-4,7.907637E-6,4.670179E-10,6.140236E-7,1.385469E-4,1.611077E-6,6.532644E-5,3.446275E-5,2.271189E-6,0.007568051,3.227291E-7,0.001591072,5.186406E-5,0.001756289,7.675075E-5,0.001519925,2.487541E-5,2.21225E-5,6.905183E-7,7.088417E-6,2.730078E-7,6.29728E-5,8.229628E-7,2.084382E-8,2.337348E-9,0.002662605,1.349592E-5,2.387359E-5,9.36717E-5,1.132942E-5,2.39331E-5,8.292285E-7,7.891749E-17,1.85478E-24,1.435079E-17,7.918036,7.613109E-5,449063.6,449063.6
0.0076,15.80793,878870.9,1267.488,1267.488,0.001203388,1.0,0.7737904,1.152294E-6,0.06229403,6.755226E-6,0.005835472,1.627639E-6,0.1203715,7.633909E-7,0.008877171,4.55337E-4,1.20458E-7,7.71365E-9,0.010699,2.505781E-5,0.001227803,6.222643E-4,7.567439E-6,4.654398E-10,5.925622E-7,1.375176E-4,1.593795E-6,6.413871E-5,3.398433E-5,2.254589E-6,0.007525031,3.206752E-7,0.001594385,5.235451E-5,0.00176757,7.679712E-5,0.001522732,2.49022E-5,2.241445E-5,6.496965E-7,6.99332E-6,2.686961E-7,6.084949E-5,8.042133E-7,2.01655E-8,2.007924E-9,0.002659643,1.345981E-5,2.391927E-5,9.395871E-5,1.109674E-5,2.413639E-5,8.251591E-7,5.399271E-17,1.162238E-24,-5.032672E-17,7.917583,7.61256E-5,449037.9,449037.9
0.0077,15.80906,877447.4,1267.507,1267.507,0.001203388,1.0,0.7736457,1.150701E-6,0.06244167,6.707965E-6,0.005832686,1.625535E-6,0.1204833,7.594223E-7,0.008919213,4.477935E-4,1.189101E-7,7.614053E-9,0.01058815,2.477739E-5,0.001226887,6.19962E-4,7.243627E-6,4.639494E-10,5.722283E-7,1.364947E-4,1.576844E-6,6.298824E-5,3.352057E-5,2.238323E-6,0.007482517,3.18662E-7,0.001597635,5.284357E-5,0.001778819,7.683915E-5,0.001525489,2.492876E-5,2.270646E-5,6.112957E-7,6.900515E-6,2.645061E-7,5.880426E-5,7.860097E-7,1.952481E-8,1.730458E-9,0.002656677,1.342458E-5,2.396341E-5,9.423985E-5,1.087266E-5,2.433867E-5,8.212207E-7,3.705429E-17,7.887656E-25,-6.239737E-16,7.917135,7.612016E-5,449012.5,449012.5
0.0078,15.81018,875827.5,1267.525,1267.525,0.001203388,1.0,0.7735029,1.149172E-6,0.06258781,6.661659E-6,0.005829927,1.623516E-6,0.1205931,7.555418E-7,0.008961041,4.403875E-4,1.173912E-7,7.516784E-9,0.01047859,2.450186E-5,0.001225877,6.176616E-4,6.935404E-6,4.625426E-10,5.529529E-7,1.35478E-4,1.560212E-6,6.187308E-5,3.307076E-5,2.222378E-6,0.007440501,3.16688E-7,0.001600821,5.333127E-5,0.001790037,7.687692E-5,0.001528195,2.495507E-5,2.299853E-5,5.75172E-7,6.809896E-6,2.604325E-7,5.683408E-5,7.683291E-7,1.891838E-8,1.496664E-9,0.002653707,1.339017E-5,2.400604E-5,9.451524E-5,1.065681E-5,2.453996E-5,8.174063E-7,2.539441E-17,3.446117E-25,-2.784948E-15,7.916692,7.611478E-5,448987.4,448987.4
0.0079,15.81129,874024.9,1267.544,1267.544,0.001203388,1.0,0.7733617,1.147706E-6,0.06273247,6.616274E-6,0.005827195,1.621577E-6,0.1207011,7.517461E-7,0.009002658,4.331161E-4,1.159004E-7,7.421757E-9,0.0103703,2.423106E-5,0.001224776,6.15363E-4,6.642014E-6,4.612143E-10,5.346712E-7,1.344676E-4,1.543887E-6,6.079146E-5,3.263423E-5,2.206744E-6,0.007398975,3.147518E-7,0.001603945,5.38176E-5,0.001801223,7.691053E-5,0.001530854,2.498114E-5,2.329066E-5,5.411902E-7,6.721364E-6,2.564701E-7,5.493602E-5,7.511499E-7,1.834331E-8,1.299587E-9,0.002650733,1.335656E-5,2.404719E-5,9.478505E-5,1.044885E-5,2.474025E-5,8.137093E-7,1.732492E-17,5.047644E-26,-7.571856E-15,7.916254,7.610944E-5,448962.5,448962.5
