Time_Soln#10 (sec),Volume_Soln#10 (cm3),Volumetric_heat_production_rate_Soln#10 (erg/cm3-sec),Surface_temperature_Soln#10 (K),Temperature_Soln#10 (K),Mass_Soln#10 (g),Pressure_Soln#10 (atm),Mole_fraction_H2_Soln#10 (),Mole_fraction_H_Soln#10 (),Mole_fraction_CH4_Soln#10 (),Mole_fraction_CH3_Soln#10 (),Mole_fraction_C2H6_Soln#10 (),Mole_fraction_C2H5_Soln#10 (),Mole_fraction_C2H4_Soln#10 (),Mole_fraction_C2H3_Soln#10 (),Mole_fraction_C2H2_Soln#10 (),Mole_fraction_C3H8_Soln#10 (),Mole_fraction_IC3H7_Soln#10 (),Mole_fraction_NC3H7_Soln#10 (),Mole_fraction_C3H6_Soln#10 (),Mole_fraction_C3H5-A_Soln#10 (),Mole_fraction_C3H4-P_Soln#10 (),Mole_fraction_C3H4-A_Soln#10 (),Mole_fraction_NC4H10_Soln#10 (),Mole_fraction_PC4H9_Soln#10 (),Mole_fraction_IC4H10_Soln#10 (),Mole_fraction_IC4H8_Soln#10 (),Mole_fraction_IC4H7_Soln#10 (),Mole_fraction_C4H8-1_Soln#10 (),Mole_fraction_C4H8-2_Soln#10 (),Mole_fraction_C4H71-3_Soln#10 (),Mole_fraction_C4H6_Soln#10 (),Mole_fraction_C4H5_Soln#10 (),Mole_fraction_C4H4_Soln#10 (),Mole_fraction_C4H2_Soln#10 (),Mole_fraction_C6H6_Soln#10 (),Mole_fraction_FULVENE_Soln#10 (),Mole_fraction_C5H6_Soln#10 (),Mole_fraction_C5H5_Soln#10 (),Mole_fraction_C10H8_Soln#10 (),Mole_fraction_NC5H12_Soln#10 (),Mole_fraction_NC5H10_Soln#10 (),Mole_fraction_B1M3_Soln#10 (),Mole_fraction_LC5H8_Soln#10 (),Mole_fraction_DIALLYL_Soln#10 (),Mole_fraction_NC6H12_Soln#10 (),Mole_fraction_NC7H14_Soln#10 (),Mole_fraction_C7H8_Soln#10 (),Mole_fraction_C7H7_Soln#10 (),Mole_fraction_C6H5C2H_Soln#10 (),Mole_fraction_C6H5C2H3_Soln#10 (),Mole_fraction_C6H5C2H5_Soln#10 (),Mole_fraction_INDENE_Soln#10 (),Mole_fraction_NPBENZ_Soln#10 (),Mole_fraction_NC12H26_Soln#10 (),Mole_fraction_NC16H34_Soln#10 (),Mole_fraction_NC10H20_Soln#10 (),Molecular_weight_Soln#10 (g/mole),Mass_density_Soln#10 (g/cm3),Unburned_hydrocarbons_Soln#10 (ppm),Volatile_organic_compounds_Soln#10 (ppm)
0.065,16.0221,548773.8,1241.595,1241.595,0.001244884,1.0,0.7584694,7.977838E-7,0.08232655,2.407842E-6,0.007671046,1.530946E-6,0.1232129,3.526642E-7,0.01289203,2.622582E-5,8.77298E-9,1.405519E-9,8.317403E-4,2.353116E-6,3.48554E-4,1.4366E-4,1.450239E-6,5.085747E-10,3.043665E-8,2.226626E-5,2.018391E-7,9.95807E-6,1.180382E-5,1.167088E-6,0.003741657,1.24833E-7,0.001466295,9.100493E-5,0.004586892,4.352447E-5,0.001855013,2.472222E-5,1.061678E-4,1.836368E-9,1.176366E-6,7.656297E-8,8.18442E-7,1.204496E-8,1.521668E-9,7.084331E-11,0.001753036,6.773983E-6,5.289285E-5,1.191875E-4,2.915238E-6,6.192114E-5,7.199029E-7,-1.996901E-23,-2.349066E-33,-3.416651E-10,7.916029,7.769793E-5,448949.8,448949.8
0.066,16.02438,542114.8,1241.71,1241.71,0.001244884,1.0,0.7584076,8.003998E-7,0.08251464,2.407465E-6,0.00766478,1.532091E-6,0.1230483,3.530543E-7,0.01297049,2.521418E-5,8.455019E-9,1.393142E-9,7.994551E-4,2.293019E-6,3.415136E-4,1.406577E-4,1.447732E-6,5.078524E-10,2.899344E-8,2.118051E-5,1.93125E-7,9.836609E-6,1.171117E-5,1.16274E-6,0.003721418,1.245655E-7,0.001463696,9.162468E-5,0.004636067,4.32883E-5,0.001853417,2.473705E-5,1.079435E-4,1.815899E-9,1.144178E-6,7.593279E-8,7.929102E-7,1.140957E-8,1.504071E-9,6.083747E-11,0.001735222,6.721026E-6,5.374256E-5,1.19082E-4,2.886126E-6,6.225539E-5,7.127513E-7,-1.69364E-23,-1.198156E-33,-3.013872E-10,7.915638,7.768688E-5,448927.6,448927.6
0.067,16.02663,535984.4,1241.824,1241.824,0.001244884,1.0,0.7583488,8.029768E-7,0.08270023,2.407492E-6,0.007658104,1.533133E-6,0.1228813,3.534584E-7,0.01304787,2.427546E-5,8.156553E-9,1.38156E-9,7.691718E-4,2.236397E-6,3.347727E-4,1.377878E-4,1.44511E-6,5.070928E-10,2.763237E-8,2.014652E-5,1.848108E-7,9.721605E-6,1.16226E-5,1.158571E-6,0.003701986,1.243108E-7,0.001461107,9.222724E-5,0.004685053,4.306547E-5,0.001851761,2.475048E-5,1.097207E-4,1.796574E-9,1.113815E-6,7.533991E-8,7.689538E-7,1.082679E-8,1.48838E-9,6.349808E-11,0.001717523,6.668E-6,5.459293E-5,1.189904E-4,2.857915E-6,6.25801E-5,7.055952E-7,-1.435324E-23,-6.073382E-34,-2.942409E-10,7.915251,7.767596E-5,448905.7,448905.7
0.06796219,16.02878,530574.0,1241.932,1241.932,0.001244884,1.0,0.7582952,8.054194E-7,0.08287652,2.407883E-6,0.007651296,1.534038E-6,0.1227185,3.538595E-7,0.01312131,2.343713E-5,7.88702E-9,1.371132E-9,7.41841E-4,2.185071E-6,3.28566E-4,1.351494E-4,1.442476E-6,5.063253E-10,2.639708E-8,1.919922E-5,1.771801E-7,9.616721E-6,1.154104E-5,1.154719E-6,0.003684017,1.240773E-7,0.001458629,9.279089E-5,0.004732007,4.286345E-5,0.001850112,2.476212E-5,1.11432E-4,1.778987E-9,1.086236E-6,7.480275E-8,7.47316E-7,1.031174E-8,1.474218E-9,6.517516E-11,0.001700606,6.616942E-6,5.541187E-5,1.189155E-4,2.831586E-6,6.288357E-5,6.987086E-7,-1.223656E-23,-3.163373E-34,-3.090354E-10,7.914882,7.766556E-5,448884.8,448884.8
0.068,16.02886,530371.1,1241.936,1241.936,0.001244884,1.0,0.7582931,8.055147E-7,0.08288341,2.407906E-6,0.00765102,1.534071E-6,0.122712,3.538755E-7,0.01312417,2.340545E-5,7.876775E-9,1.370736E-9,7.408025E-4,2.183116E-6,3.283277E-4,1.350481E-4,1.44237E-6,5.062943E-10,2.635E-8,1.916294E-5,1.768876E-7,9.612711E-6,1.153791E-5,1.154571E-6,0.003683325,1.240684E-7,0.001458532,9.281271E-5,0.004733849,4.285576E-5,0.001850047,2.476256E-5,1.114993E-4,1.778315E-9,1.085184E-6,7.478229E-8,7.464933E-7,1.029237E-8,1.473613E-9,6.436562E-11,0.001699944,6.614935E-6,5.544407E-5,1.189128E-4,2.830568E-6,6.289532E-5,6.98438E-7,-1.216012E-23,-3.083881E-34,-3.062566E-10,7.914868,7.766515E-5,448883.9,448883.9
0.06890862,16.03087,525693.9,1242.038,1242.038,0.001244884,1.0,0.7582449,8.077886E-7,0.08304789,2.408595E-6,0.007644244,1.534838E-6,0.1225564,3.542646E-7,0.01319261,2.266939E-5,7.637593E-9,1.36151E-9,7.165638E-4,2.137399E-6,3.227172E-4,1.326664E-4,1.43978E-6,5.055377E-10,2.524823E-8,1.83105E-5,1.700093E-7,9.518634E-6,1.146406E-5,1.151072E-6,0.003666991,1.23858E-7,0.001456206,9.333043E-5,0.004778024,4.267604E-5,0.001848442,2.477241E-5,1.131167E-4,1.762565E-9,1.060568E-6,7.430361E-8,7.272824E-7,9.844576E-9,1.460734E-9,6.266779E-11,0.001684075,6.566708E-6,5.621814E-5,1.188543E-4,2.806416E-6,6.317382E-5,6.91936E-7,-1.045297E-23,-1.658655E-34,-3.026481E-10,7.914523,7.765543E-5,448864.4,448864.4
0.069,16.03107,525245.4,1242.048,1242.048,0.001244884,1.0,0.7582402,8.080155E-7,0.08306433,2.40868E-6,0.007643544,1.534911E-6,0.1225407,3.543042E-7,0.01319944,2.259813E-5,7.614312E-9,1.360615E-9,7.142052E-4,2.13294E-6,3.221659E-4,1.324325E-4,1.439514E-6,5.054605E-10,2.51407E-8,1.822692E-5,1.693342E-7,9.509422E-6,1.145679E-5,1.150727E-6,0.003665381,1.238373E-7,0.001455973,9.338174E-5,0.004782459,4.265854E-5,0.001848279,2.477335E-5,1.132794E-4,1.761023E-9,1.058164E-6,7.42569E-8,7.254117E-7,9.801432E-9,1.459429E-9,6.184765E-11,0.001682485,6.561858E-6,5.629603E-5,1.188491E-4,2.804023E-6,6.320141E-5,6.912823E-7,-1.029503E-23,-1.558576E-34,-2.999864E-10,7.914489,7.765446E-5,448862.4,448862.4
0.07,16.03326,520592.0,1242.159,1242.159,0.001244884,1.0,0.75819,8.1048E-7,0.0832431,2.409799E-6,0.00763568,1.535652E-6,0.1223675,3.547437E-7,0.01327369,2.184952E-5,7.36833E-9,1.351154E-9,6.89291E-4,2.085729E-6,3.162817E-4,1.29938E-4,1.436541E-6,5.045888E-10,2.400102E-8,1.733689E-5,1.621398E-7,9.411412E-6,1.137905E-5,1.147028E-6,0.003648117,1.23617E-7,0.001453436,9.393456E-5,0.004830882,4.247346E-5,0.001846459,2.478289E-5,1.150612E-4,1.744631E-9,1.032674E-6,7.376181E-8,7.056351E-7,9.350362E-9,1.445532E-9,5.306052E-11,0.00166515,6.508795E-6,5.714891E-5,1.187995E-4,2.778242E-6,6.34985E-5,6.841313E-7,-8.712653E-24,-7.878635E-35,-2.543292E-10,7.914114,7.764387E-5,448841.2,448841.2
0.071,16.03543,516384.3,1242.268,1242.268,0.001244884,1.0,0.7581423,8.129101E-7,0.08341984,2.411241E-6,0.007627441,1.536301E-6,0.1221925,3.551928E-7,0.01334695,2.115467E-5,7.137668E-9,1.342311E-9,6.659396E-4,2.041285E-6,3.106635E-4,1.275589E-4,1.433453E-6,5.03684E-10,2.292626E-8,1.649038E-5,1.552857E-7,9.318283E-6,1.130443E-5,1.143464E-6,0.003631486,1.234066E-7,0.00145092,9.447173E-5,0.004879122,4.229994E-5,0.00184459,2.479125E-5,1.168445E-4,1.729062E-9,1.008616E-6,7.329454E-8,6.870669E-7,8.93529E-9,1.432737E-9,4.98425E-11,0.001647942,6.455771E-6,5.800279E-5,1.187639E-4,2.753176E-6,6.378689E-5,6.769882E-7,-7.368884E-24,-3.968138E-35,-2.180428E-10,7.913742,7.763337E-5,448820.1,448820.1
0.07192148,16.03741,512887.5,1242.368,1242.368,0.001244884,1.0,0.7581005,8.151198E-7,0.08358101,2.412842E-6,0.007619521,1.536818E-6,0.1220297,3.556147E-7,0.0134136,2.055891E-5,6.937995E-9,1.334681E-9,6.457328E-4,2.002662E-6,3.057161E-4,1.254661E-4,1.430506E-6,5.028219E-10,2.199058E-8,1.574749E-5,1.492614E-7,9.236535E-6,1.123827E-5,1.140292E-6,0.003616692,1.232212E-7,0.001448625,9.495312E-5,0.004923413,4.214995E-5,0.001842827,2.479794E-5,1.184893E-4,1.715397E-9,9.876512E-7,7.288706E-8,6.709674E-7,8.582078E-9,1.421843E-9,5.122316E-11,0.001632199,6.406968E-6,5.879058E-5,1.187434E-4,2.730682E-6,6.404505E-5,6.704156E-7,-6.3126E-24,-2.108687E-35,-2.072784E-10,7.913402,7.762378E-5,448800.8,448800.8
0.072,16.03758,512605.5,1242.377,1242.377,0.001244884,1.0,0.758097,8.153068E-7,0.08359467,2.41299E-6,0.007618833,1.536859E-6,0.1220158,3.556509E-7,0.01341924,2.050998E-5,6.921518E-9,1.334053E-9,6.440655E-4,1.999468E-6,3.053043E-4,1.25292E-4,1.43025E-6,5.027475E-10,2.191313E-8,1.568576E-5,1.487604E-7,9.229738E-6,1.123275E-5,1.140026E-6,0.003615454,1.232057E-7,0.00144843,9.499355E-5,0.00492718,4.213759E-5,0.001842676,2.479847E-5,1.186295E-4,1.714261E-9,9.859151E-7,7.28533E-8,6.696376E-7,8.553181E-9,1.420949E-9,5.149958E-11,0.001630863,6.402812E-6,5.885776E-5,1.187422E-4,2.72879E-6,6.406672E-5,6.69856E-7,-6.229694E-24,-1.997344E-35,-2.068936E-10,7.913374,7.762297E-5,448799.2,448799.2
0.073,16.03971,509233.1,1242.485,1242.485,0.001244884,1.0,0.758054,8.176716E-7,0.08376768,2.415026E-6,0.007609866,1.537329E-6,0.1218377,3.56117E-7,0.0134906,1.991136E-5,6.71889E-9,1.326332E-9,6.235669E-4,1.960108E-6,3.001935E-4,1.231321E-4,1.426936E-6,5.017782E-10,2.095765E-8,1.492085E-5,1.425475E-7,9.145424E-6,1.116379E-5,1.136704E-6,0.003599981,1.230136E-7,0.001445967,9.550055E-5,0.004975059,4.198586E-5,0.001840717,2.480461E-5,1.204162E-4,1.700164E-9,9.644724E-7,7.243599E-8,6.532661E-7,8.200925E-9,1.409427E-9,4.85885E-11,0.001613914,6.34994E-6,5.971388E-5,1.187343E-4,2.705041E-6,6.433828E-5,6.627375E-7,-5.263337E-24,-1.000836E-35,-1.766728E-10,7.913009,7.761264E-5,448778.5,448778.5
0.074,16.04183,506247.8,1242.592,1242.592,0.001244884,1.0,0.7580131,8.200061E-7,0.08393898,2.417335E-6,0.007600551,1.537714E-6,0.1216582,3.565905E-7,0.01356104,1.935545E-5,6.528976E-9,1.319122E-9,6.043593E-4,1.923064E-6,2.953226E-4,1.210753E-4,1.423512E-6,5.007802E-10,2.005657E-8,1.41939E-5,1.366342E-7,9.065073E-6,1.109738E-5,1.133489E-6,0.003585033,1.228297E-7,0.001443534,9.599311E-5,0.005022759,4.18443E-5,0.001838717,2.480971E-5,1.222048E-4,1.686722E-9,9.442236E-7,7.204095E-8,6.378856E-7,7.875925E-9,1.399146E-9,5.477342E-11,0.001597097,6.297177E-6,6.057126E-5,1.187401E-4,2.681896E-6,6.460176E-5,6.556357E-7,-4.444294E-24,-5.002303E-36,-1.979793E-10,7.912647,7.760238E-5,448758.0,448758.0
0.07416456,16.04218,505737.8,1242.61,1242.61,0.001244884,1.0,0.7580066,8.203864E-7,0.08396701,2.417742E-6,0.007598985,1.537771E-6,0.1216285,3.566687E-7,0.01357254,1.926786E-5,6.498918E-9,1.318148E-9,6.013171E-4,1.917182E-6,2.945436E-4,1.207464E-4,1.422938E-6,5.006985E-10,1.991331E-8,1.407781E-5,1.35689E-7,9.052219E-6,1.108669E-5,1.132969E-6,0.003582621,1.228001E-7,0.001443136,9.60728E-5,0.005030592,4.182196E-5,0.001838384,2.481045E-5,1.224993E-4,1.68457E-9,9.41008E-7,7.197796E-8,6.354454E-7,7.824893E-9,1.398034E-9,6.296271E-11,0.001594343,6.288506E-6,6.071247E-5,1.187424E-4,2.678143E-6,6.464435E-5,6.544688E-7,-4.322095E-24,-4.462053E-36,-2.301026E-10,7.912588,7.76007E-5,448754.6,448754.6
0.07416606,16.04218,505479.0,1242.61,1242.61,0.001244884,1.0,0.7580066,8.203866E-7,0.08396727,2.417751E-6,0.007598971,1.537774E-6,0.1216282,3.566682E-7,0.01357265,1.926707E-5,6.498706E-9,1.318575E-9,6.012895E-4,1.917128E-6,2.945365E-4,1.207434E-4,1.422933E-6,5.008284E-10,1.991201E-8,1.407675E-5,1.356804E-7,9.052109E-6,1.108659E-5,1.132963E-6,0.003582599,1.227995E-7,0.001443132,9.607353E-5,0.005030663,4.182175E-5,0.001838381,2.481046E-5,1.225019E-4,1.684551E-9,9.409862E-7,7.197739E-8,6.354233E-7,7.82443E-9,1.398559E-9,7.038539E-11,0.001594317,6.288427E-6,6.071376E-5,1.187424E-4,2.678109E-6,6.464474E-5,6.544581E-7,-4.320995E-24,-4.457398E-36,-2.572479E-10,7.912587,7.760069E-5,448754.6,448754.6
0.07436263,16.04259,505258.2,1242.631,1242.631,0.001244884,1.0,0.7579989,8.208453E-7,0.08400069,2.418237E-6,0.007597087,1.537834E-6,0.1215928,3.56764E-7,0.01358636,1.916396E-5,6.46315E-9,1.31663E-9,5.977022E-4,1.910188E-6,2.936148E-4,1.203545E-4,1.422243E-6,5.004122E-10,1.974286E-8,1.393948E-5,1.345625E-7,9.036888E-6,1.107391E-5,1.132349E-6,0.003579738,1.22765E-7,0.001442659,9.616818E-5,0.005040013,4.179543E-5,0.001837982,2.481131E-5,1.228538E-4,1.682004E-9,9.371758E-7,7.190296E-8,6.325433E-7,7.764421E-9,1.396513E-9,6.927662E-11,0.001591032,6.278076E-6,6.088249E-5,1.187456E-4,2.673648E-6,6.469531E-5,6.530651E-7,-4.17974E-24,-3.893786E-36,-2.67225E-10,7.912516,7.759868E-5,448750.6,448750.6
0.075,16.04393,503634.0,1242.699,1242.699,0.001244884,1.0,0.7579744,8.22311E-7,0.08410864,2.419903E-6,0.007590891,1.538018E-6,0.1214774,3.570707E-7,0.01363058,1.883942E-5,6.351106E-9,1.312395E-9,5.863724E-4,1.888222E-6,2.90685E-4,1.191183E-4,1.419979E-6,4.997554E-10,1.920722E-8,1.350349E-5,1.3101E-7,8.988451E-6,1.103338E-5,1.130375E-6,0.003570582,1.226535E-7,0.001441131,9.647151E-5,0.005070283,4.171254E-5,0.001836678,2.481381E-5,1.239951E-4,1.673893E-9,9.251068E-7,7.166669E-8,6.234365E-7,7.575947E-9,1.390178E-9,6.930699E-11,0.001580415,6.244547E-6,6.142997E-5,1.187596E-4,2.659327E-6,6.485729E-5,6.485533E-7,-3.751354E-24,-2.500727E-36,-3.010504E-10,7.912288,7.75922E-5,448737.6,448737.6
0.076,16.04603,501372.7,1242.805,1242.805,0.001244884,1.0,0.7579375,8.245875E-7,0.08427677,2.422712E-6,0.007580899,1.53824E-6,0.1212954,3.575568E-7,0.01369925,1.836001E-5,6.184435E-9,1.306105E-9,5.695202E-4,1.855429E-6,2.862702E-4,1.172564E-4,1.41634E-6,4.986982E-10,1.840623E-8,1.284768E-5,1.256602E-7,8.915239E-6,1.09716E-5,1.127352E-6,0.003556593,1.224846E-7,0.00143876,9.693628E-5,0.005117631,4.159004E-5,0.001834601,2.481695E-5,1.257874E-4,1.661622E-9,9.070129E-7,7.131148E-8,6.098565E-7,7.298634E-9,1.379335E-9,5.397588E-11,0.001563869,6.192067E-6,6.22901E-5,1.187924E-4,2.6373E-6,6.510515E-5,6.414927E-7,-3.164653E-24,-1.245988E-36,-2.755837E-10,7.911932,7.758207E-5,448717.4,448717.4
0.07655912,16.04719,500255.8,1242.864,1242.864,0.001244884,1.0,0.7579177,8.258487E-7,0.08437014,2.424385E-6,0.007575169,1.538331E-6,0.1211933,3.57831E-7,0.01373727,1.810702E-5,6.095908E-9,1.302773E-9,5.605691E-4,1.837952E-6,2.838966E-4,1.162557E-4,1.414259E-6,4.980959E-10,1.797859E-8,1.249559E-5,1.227851E-7,8.875735E-6,1.093798E-5,1.1257E-6,0.003548964,1.223931E-7,0.001437449,9.719029E-5,0.005144029,4.152546E-5,0.001833424,2.481831E-5,1.267903E-4,1.654993E-9,8.973402E-7,7.112072E-8,6.026255E-7,7.152806E-9,1.374076E-9,5.450864E-11,0.001554679,6.162799E-6,6.277166E-5,1.188166E-4,2.625211E-6,6.524043E-5,6.375556E-7,-2.877152E-24,-8.442261E-37,-2.846644E-10,7.911735,7.757644E-5,448706.2,448706.2
0.077,16.04811,499446.2,1242.911,1242.911,0.001244884,1.0,0.7579025,8.268374E-7,0.08444344,2.425753E-6,0.007570581,1.538387E-6,0.1211125,3.580483E-7,0.01376706,1.791469E-5,6.028338E-9,1.30024E-9,5.537368E-4,1.824582E-6,2.820711E-4,1.154863E-4,1.412596E-6,4.97618E-10,1.76511E-8,1.222504E-5,1.205744E-7,8.845264E-6,1.09119E-5,1.124415E-6,0.003543041,1.223224E-7,0.001436422,9.738772E-5,0.005164806,4.147642E-5,0.001832488,2.481918E-5,1.275816E-4,1.649875E-9,8.899205E-7,7.097404E-8,5.97097E-7,7.042163E-9,1.369921E-9,5.38603E-11,0.001547462,6.13976E-6,6.315172E-5,1.188386E-4,2.615789E-6,6.534548E-5,6.344568E-7,-2.668631E-24,-6.204984E-37,-2.869207E-10,7.911579,7.757201E-5,448697.4,448697.4
0.078,16.05018,497838.9,1243.017,1243.017,0.001244884,1.0,0.7578692,8.290618E-7,0.08460873,2.429011E-6,0.007559945,1.538459E-6,0.1209285,3.585449E-7,0.01383405,1.750088E-5,5.882139E-9,1.294759E-9,5.389532E-4,1.79556E-6,2.780791E-4,1.138039E-4,1.40875E-6,4.965086E-10,1.693915E-8,1.163399E-5,1.157405E-7,8.778291E-6,1.085416E-5,1.121557E-6,0.003529897,1.221665E-7,0.00143412,9.782626E-5,0.00521181,4.137122E-5,0.001830342,2.482055E-5,1.293778E-4,1.638613E-9,8.737505E-7,7.065304E-8,5.851032E-7,6.804704E-9,1.360783E-9,5.192685E-11,0.001531193,6.087645E-6,6.401491E-5,1.188979E-4,2.594766E-6,6.557848E-5,6.274482E-7,-2.249386E-24,-3.086809E-37,-3.01328E-10,7.911229,7.756199E-5,448677.6,448677.6
0.07828033,16.05076,497443.1,1243.046,1243.046,0.001244884,1.0,0.7578602,8.29681E-7,0.08465483,2.429962E-6,0.007556907,1.538466E-6,0.1208768,3.586849E-7,0.01385268,1.739022E-5,5.842847E-9,1.293289E-9,5.349797E-4,1.787737E-6,2.769961E-4,1.133476E-4,1.407654E-6,4.96193E-10,1.674699E-8,1.147377E-5,1.144291E-7,8.760029E-6,1.08383E-5,1.120769E-6,0.003526283,1.221239E-7,0.00143348,9.794693E-5,0.005224956,4.134318E-5,0.001829734,2.482078E-5,1.298817E-4,1.635538E-9,8.693771E-7,7.056583E-8,5.81872E-7,6.74133E-9,1.358337E-9,5.243823E-11,0.001526657,6.073071E-6,6.425719E-5,1.189168E-4,2.588958E-6,6.564251E-5,6.254886E-7,-2.144013E-24,-2.538098E-37,-3.063772E-10,7.911131,7.755919E-5,448672.0,448672.0
0.079,16.05225,496533.9,1243.122,1243.122,0.001244884,1.0,0.7578376,8.312617E-7,0.08477271,2.432475E-6,0.007548998,1.538459E-6,0.1207437,3.590458E-7,0.01390022,1.711632E-5,5.745243E-9,1.289648E-9,5.251081E-4,1.768257E-6,2.742865E-4,1.12206E-4,1.404805E-6,4.953762E-10,1.626801E-8,1.107313E-5,1.11148E-7,8.71412E-6,1.079823E-5,1.118772E-6,0.003517138,1.220166E-7,0.001431852,9.825224E-5,0.005258642,4.127403E-5,0.001828163,2.482107E-5,1.311761E-4,1.6278E-9,8.584469E-7,7.034723E-8,5.7383E-7,6.584669E-9,1.35146E-9,4.442872E-11,0.001515065,6.035738E-6,6.487977E-5,1.189701E-4,2.57421E-6,6.580434E-5,6.20469E-7,-1.895301E-24,-1.535176E-37,-2.715451E-10,7.910882,7.755202E-5,448657.9,448657.9
0.08,16.0543,495511.5,1243.227,1243.227,0.001244884,1.0,0.7578075,8.334391E-7,0.08493547,2.436132E-6,0.007537752,1.538391E-6,0.120558,3.595507E-7,0.01396561,1.675844E-5,5.616938E-9,1.284876E-9,5.12129E-4,1.742548E-6,2.706826E-4,1.106877E-4,1.400765E-6,4.942216E-10,1.563481E-8,1.054063E-5,1.067826E-7,8.652538E-6,1.074398E-5,1.116052E-6,0.003504732,1.218722E-7,0.00142962,9.866623E-5,0.005305308,4.118433E-5,0.001825954,2.482081E-5,1.329764E-4,1.617399E-9,8.43954E-7,7.00553E-8,5.632218E-7,6.380419E-9,1.342988E-9,4.467783E-11,0.001499077,5.984052E-6,6.574633E-5,1.190548E-4,2.55409E-6,6.602333E-5,6.135215E-7,-1.595794E-24,-7.589327E-38,-2.609066E-10,7.910537,7.754209E-5,448638.3,448638.3
0.081,16.05635,494761.7,1243.331,1243.331,0.001244884,1.0,0.757779,8.355945E-7,0.08509705,2.439973E-6,0.007526212,1.538257E-6,0.1203717,3.600593E-7,0.01403022,1.642569E-5,5.496821E-9,1.280425E-9,4.999738E-4,1.718362E-6,2.672626E-4,1.092467E-4,1.39663E-6,4.930445E-10,1.503798E-8,1.003559E-5,1.02638E-7,8.5934E-6,1.069131E-5,1.113395E-6,0.003492665,1.21733E-7,0.001427425,9.906842E-5,0.005351807,4.110185E-5,0.001823716,2.481979E-5,1.34779E-4,1.607384E-9,8.302222E-7,6.977639E-8,5.532467E-7,6.190807E-9,1.334413E-9,3.985323E-11,0.001483232,5.932609E-6,6.661471E-5,1.191519E-4,2.534392E-6,6.623552E-5,6.066082E-7,-1.343185E-24,-3.752957E-38,-2.225457E-10,7.910194,7.75322E-5,448618.9,448618.9
0.08181254,16.05801,494339.6,1243.416,1243.416,0.001244884,1.0,0.7577568,8.37331E-7,0.08522754,2.443223E-6,0.007516625,1.538101E-6,0.1202198,3.60475E-7,0.01408218,1.617228E-5,5.404808E-9,1.277029E-9,4.906592E-4,1.699752E-6,2.64612E-4,1.081298E-4,1.393204E-6,4.920739E-10,1.457801E-8,9.644265E-6,9.942342E-8,8.547024E-6,1.06496E-5,1.111277E-6,0.00348309,1.216235E-7,0.001425668,9.93869E-5,0.005389469,4.103978E-5,0.001821877,2.481843E-5,1.362452E-4,1.599508E-9,8.195974E-7,6.955854E-8,5.455733E-7,6.046576E-9,1.328451E-9,4.738733E-11,0.001470462,5.890995E-6,6.732166E-5,1.192398E-4,2.51868E-6,6.640313E-5,6.010172E-7,-1.16711E-24,-2.110258E-38,-2.362205E-10,7.909917,7.752419E-5,448603.2,448603.2
0.082,16.05839,494266.4,1243.436,1243.436,0.001244884,1.0,0.7577518,8.377296E-7,0.08525754,2.443989E-6,0.007514386,1.538059E-6,0.1201847,3.605712E-7,0.01409409,1.611597E-5,5.384297E-9,1.276274E-9,4.885821E-4,1.695593E-6,2.640172E-4,1.078791E-4,1.392404E-6,4.918484E-10,1.44751E-8,9.556449E-6,9.87017E-8,8.536536E-6,1.064011E-5,1.110794E-6,0.003480911,1.215987E-7,0.001425266,9.945929E-5,0.005398142,4.10261E-5,0.00182145,2.481805E-5,1.365837E-4,1.597725E-9,8.172105E-7,6.950939E-8,5.43858E-7,6.014526E-9,1.326953E-9,4.685886E-11,0.001467529,5.88142E-6,6.748495E-5,1.192612E-4,2.515093E-6,6.644117E-5,5.99731E-7,-1.129958E-24,-1.850771E-38,-2.35127E-10,7.909854,7.752235E-5,448599.6,448599.6
0.083,16.06043,494012.3,1243.541,1243.541,0.001244884,1.0,0.7577259,8.398452E-7,0.08541698,2.448168E-6,0.007502283,1.5378E-6,0.1199972,3.610859E-7,0.01415723,1.582757E-5,5.278879E-9,1.272405E-9,4.779044E-4,1.674151E-6,2.609389E-4,1.065814E-4,1.388091E-6,4.906339E-10,1.394423E-8,9.101949E-6,9.496427E-8,8.481774E-6,1.059029E-5,1.108244E-6,0.00346945,1.214688E-7,0.001423145,9.983922E-5,0.005444314,4.095673E-5,0.001819159,2.481561E-5,1.383906E-4,1.588394E-9,8.048572E-7,6.925336E-8,5.350171E-7,5.850451E-9,1.319172E-9,4.591359E-11,0.00145197,5.830498E-6,6.835712E-5,1.193824E-4,2.496173E-6,6.664044E-5,5.928918E-7,-9.500249E-25,-9.089356E-39,-2.292361E-10,7.909516,7.751252E-5,448580.4,448580.4
