Time_Soln#3 (sec),Volume_Soln#3 (cm3),Volumetric_heat_production_rate_Soln#3 (erg/cm3-sec),Surface_temperature_Soln#3 (K),Temperature_Soln#3 (K),Mass_Soln#3 (g),Pressure_Soln#3 (atm),Mole_fraction_H2_Soln#3 (),Mole_fraction_H_Soln#3 (),Mole_fraction_CH4_Soln#3 (),Mole_fraction_CH3_Soln#3 (),Mole_fraction_C2H6_Soln#3 (),Mole_fraction_C2H5_Soln#3 (),Mole_fraction_C2H4_Soln#3 (),Mole_fraction_C2H2_Soln#3 (),Mole_fraction_C3H8_Soln#3 (),Mole_fraction_C3H6_Soln#3 (),Mole_fraction_C3H5-A_Soln#3 (),Mole_fraction_C3H4-P_Soln#3 (),Mole_fraction_C3H4-A_Soln#3 (),Mole_fraction_NC4H10_Soln#3 (),Mole_fraction_IC4H10_Soln#3 (),Mole_fraction_IC4H8_Soln#3 (),Mole_fraction_IC4H7_Soln#3 (),Mole_fraction_C4H8-1_Soln#3 (),Mole_fraction_C4H8-2_Soln#3 (),Mole_fraction_C4H71-3_Soln#3 (),Mole_fraction_C4H6_Soln#3 (),Mole_fraction_C4H4_Soln#3 (),Mole_fraction_C6H6_Soln#3 (),Mole_fraction_FULVENE_Soln#3 (),Mole_fraction_C5H6_Soln#3 (),Mole_fraction_MCPTD_Soln#3 (),Mole_fraction_NC5H12_Soln#3 (),Mole_fraction_NC5H10_Soln#3 (),Mole_fraction_B1M2_Soln#3 (),Mole_fraction_B1M3_Soln#3 (),Mole_fraction_B2M2_Soln#3 (),Mole_fraction_CYC5H8_Soln#3 (),Mole_fraction_LC5H8_Soln#3 (),Mole_fraction_DIALLYL_Soln#3 (),Mole_fraction_CYC6H8_Soln#3 (),Mole_fraction_CYC6H10_Soln#3 (),Mole_fraction_NC6H12_Soln#3 (),Mole_fraction_NC7H14_Soln#3 (),Mole_fraction_DIMEPTD_Soln#3 (),Mole_fraction_C7H8_Soln#3 (),Mole_fraction_C7H7_Soln#3 (),Mole_fraction_C6H5C2H3_Soln#3 (),Mole_fraction_C6H5C2H5_Soln#3 (),Mole_fraction_XYLENE_Soln#3 (),Mole_fraction_INDENE_Soln#3 (),Mole_fraction_C6H5C2H4C6H5_Soln#3 (),Mole_fraction_NPBENZ_Soln#3 (),Mole_fraction_NC12H26_Soln#3 (),Mole_fraction_NC16H34_Soln#3 (),Mole_fraction_NC10H20_Soln#3 (),Molecular_weight_Soln#3 (g/mole),Mass_density_Soln#3 (g/cm3),Unburned_hydrocarbons_Soln#3 (ppm),Volatile_organic_compounds_Soln#3 (ppm)
1.656325E-4,15.67568,-2.393369E8,1093.412,1093.412,0.001640984,1.0,0.9474255,8.944918E-7,5.430849E-4,1.609327E-5,3.189755E-4,1.559755E-5,0.002040732,1.635187E-6,2.651472E-5,0.001061739,3.131039E-5,1.123616E-7,1.372528E-6,1.476339E-5,1.059118E-7,2.19061E-7,1.213072E-6,3.78146E-4,1.918631E-5,4.420854E-5,3.198507E-4,7.493807E-8,7.541159E-6,1.086567E-10,3.503159E-7,2.134095E-9,6.023031E-7,3.177551E-4,9.926837E-9,5.285649E-6,4.395967E-9,1.118537E-9,1.681165E-4,3.30565E-5,1.208546E-7,7.653283E-9,3.119194E-5,3.690418E-4,2.209563E-9,0.004045577,9.196176E-6,3.517722E-9,8.520898E-7,1.800513E-7,5.765832E-10,4.237986E-8,1.499552E-6,0.01068569,0.006362078,0.02569824,9.392434,1.04683E-4,532682.6,532682.6
1.711503E-4,15.67499,-2.373369E8,1093.205,1093.205,0.001640984,1.0,0.9472946,8.883242E-7,5.614345E-4,1.600406E-5,3.295433E-4,1.550935E-5,0.002107557,1.716595E-6,2.741013E-5,0.001096627,3.135966E-5,1.193212E-7,1.425845E-6,1.525681E-5,1.109884E-7,2.410866E-7,1.288368E-6,3.905055E-4,1.997586E-5,4.415179E-5,3.313298E-4,8.031878E-8,7.795677E-6,1.205367E-10,3.749813E-7,2.303533E-9,6.221404E-7,3.283014E-4,1.068955E-8,5.497824E-6,4.697006E-9,1.202837E-9,1.735867E-4,3.412777E-5,1.296623E-7,8.218131E-9,3.216205E-5,3.810072E-4,2.372794E-9,0.00404454,9.340448E-6,3.859899E-9,8.988595E-7,1.881744E-7,6.31568E-10,4.57639E-8,1.585015E-6,0.01067435,0.006353074,0.02566301,9.391074,1.046877E-4,532605.5,532605.5
1.720754E-4,15.67487,-2.370028E8,1093.171,1093.171,0.001640984,1.0,0.9472727,8.872921E-7,5.644987E-4,1.598912E-5,3.313076E-4,1.549459E-5,0.002118709,1.730313E-6,2.755944E-5,0.00110245,3.136768E-5,1.205031E-7,1.434779E-6,1.533902E-5,1.118439E-7,2.448999E-7,1.301112E-6,3.925671E-4,2.010795E-5,4.414139E-5,3.332461E-4,8.123471E-8,7.83817E-6,1.226028E-10,3.791802E-7,2.332627E-9,6.254429E-7,3.300611E-4,1.082011E-8,5.533237E-6,4.748245E-9,1.217235E-9,1.744987E-4,3.430569E-5,1.311604E-7,8.314503E-9,3.232386E-5,3.830023E-4,2.40063E-9,0.004044368,9.363805E-6,3.918954E-9,9.067423E-7,1.895338E-7,6.410457E-10,4.634081E-8,1.599422E-6,0.01067246,0.006351572,0.02565713,9.390847,1.046884E-4,532592.6,532592.6
1.722053E-4,15.67486,-2.369557E8,1093.166,1093.166,0.001640984,1.0,0.9472697,8.871463E-7,5.649287E-4,1.598702E-5,3.315551E-4,1.549251E-5,0.002120273,1.732241E-6,2.758039E-5,0.001103267,3.13688E-5,1.206694E-7,1.436033E-6,1.535055E-5,1.119641E-7,2.454381E-7,1.302904E-6,3.928563E-4,2.012649E-5,4.413991E-5,3.33515E-4,8.136362E-8,7.844132E-6,1.228946E-10,3.797712E-7,2.336727E-9,6.25906E-7,3.30308E-4,1.083851E-8,5.538205E-6,4.755456E-9,1.219263E-9,1.746266E-4,3.433064E-5,1.313712E-7,8.328072E-9,3.234656E-5,3.832822E-4,2.404549E-9,0.004044344,9.367065E-6,3.927285E-9,9.0785E-7,1.897246E-7,6.423823E-10,4.642203E-8,1.601447E-6,0.01067219,0.006351362,0.02565631,9.390815,1.046885E-4,532590.8,532590.8
1.742634E-4,15.6746,-2.362165E8,1093.089,1093.089,0.001640984,1.0,0.9472212,8.848562E-7,5.717311E-4,1.595382E-5,3.354714E-4,1.545973E-5,0.002145021,1.762837E-6,2.791161E-5,0.001116188,3.138637E-5,1.233157E-7,1.455901E-6,1.553283E-5,1.138721E-7,2.540611E-7,1.331389E-6,3.974304E-4,2.041993E-5,4.411586E-5,3.377684E-4,8.341683E-8,7.93845E-6,1.275774E-10,3.891843E-7,2.402242E-9,6.332255E-7,3.342129E-4,1.113204E-8,5.616797E-6,4.870312E-9,1.251595E-9,1.766493E-4,3.472452E-5,1.347282E-7,8.544368E-9,3.270554E-5,3.877075E-4,2.467006E-9,0.004043962,9.418088E-6,4.060603E-9,9.25431E-7,1.927455E-7,6.637644E-10,4.771612E-8,1.633582E-6,0.01066799,0.006348029,0.02564326,9.390312,1.046903E-4,532562.3,532562.3
2.198954E-4,15.66909,-2.20704E8,1091.452,1091.452,0.001640984,1.0,0.9461823,8.358274E-7,7.18165E-4,1.524031E-5,4.196416E-4,1.475782E-5,0.002675119,2.462683E-6,3.496727E-5,0.001393043,3.170262E-5,1.869637E-7,1.894009E-6,1.939166E-5,1.57513E-7,4.90355E-7,1.997804E-6,4.950868E-4,2.68005E-5,4.340637E-5,4.290361E-4,1.334256E-7,9.96501E-6,2.599938E-10,6.18955E-7,4.108455E-9,7.872633E-7,4.177669E-4,1.858703E-8,7.298338E-6,7.672821E-9,2.05985E-9,2.196611E-4,4.288785E-5,2.160046E-7,1.391358E-8,4.036772E-5,4.819104E-4,4.010432E-9,0.004035938,1.029365E-5,7.623072E-9,1.325271E-6,2.585353E-7,1.229986E-9,7.927928E-8,2.364694E-6,0.01057816,0.006276812,0.02536422,9.379541,1.047271E-4,531951.4,531951.4
2.227284E-4,15.66876,-2.198007E8,1091.354,1091.354,0.001640984,1.0,0.94612,8.329292E-7,7.269877E-4,1.519793E-5,4.247049E-4,1.471622E-5,0.002706896,2.507315E-6,3.538783E-5,0.001409644,3.171823E-5,1.912047E-7,1.921042E-6,1.962017E-5,1.602959E-7,5.079169E-7,2.040951E-6,5.009209E-4,2.718837E-5,4.335636E-5,4.34514E-4,1.367868E-7,1.008687E-5,2.700883E-10,6.344483E-7,4.230557E-9,7.963293E-7,4.227696E-4,1.910779E-8,7.398884E-6,7.861825E-9,2.115556E-9,2.222201E-4,4.336109E-5,2.21436E-7,1.428143E-8,4.082541E-5,4.875213E-4,4.115683E-9,0.004035466,1.033418E-5,7.881849E-9,1.350503E-6,2.625373E-7,1.270801E-9,8.138902E-8,2.410813E-6,0.01057278,0.006272554,0.02534751,9.378897,1.047293E-4,531914.9,531914.9
2.229466E-4,15.66874,-2.197311E8,1091.346,1091.346,0.001640984,1.0,0.9461152,8.327057E-7,7.276661E-4,1.519467E-5,4.250943E-4,1.471302E-5,0.002709339,2.510759E-6,3.542014E-5,0.00141092,3.171942E-5,1.915327E-7,1.923124E-6,1.963772E-5,1.605106E-7,5.092841E-7,2.044282E-6,5.013693E-4,2.721822E-5,4.335249E-5,4.349351E-4,1.370469E-7,1.009624E-5,2.708753E-10,6.356474E-7,4.240043E-9,7.970254E-7,4.231541E-4,1.914819E-8,7.406612E-6,7.876454E-9,2.119873E-9,2.224167E-4,4.33974E-5,2.218561E-7,1.430992E-8,4.086059E-5,4.879525E-4,4.123835E-9,0.00403543,1.033725E-5,7.901965E-9,1.352448E-6,2.628452E-7,1.273973E-9,8.155215E-8,2.414368E-6,0.01057237,0.006272226,0.02534623,9.378847,1.047294E-4,531912.0,531912.1
2.242531E-4,15.66858,-2.19316E8,1091.301,1091.301,0.001640984,1.0,0.9460866,8.313763E-7,7.317231E-4,1.517522E-5,4.274222E-4,1.469394E-5,0.002723945,2.531389E-6,3.561333E-5,0.001418551,3.172646E-5,1.935006E-7,1.935583E-6,1.974262E-5,1.617969E-7,5.175161E-7,2.064243E-6,5.040497E-4,2.73967E-5,4.332932E-5,4.37453E-4,1.386075E-7,1.015227E-5,2.756185E-10,6.42844E-7,4.297094E-9,8.011849E-7,4.254531E-4,1.93909E-8,7.452808E-6,7.964252E-9,2.145804E-9,2.23592E-4,4.361421E-5,2.243765E-7,1.448106E-8,4.107088E-5,4.905297E-4,4.172778E-9,0.004035213,1.035541E-5,8.022977E-9,1.364094E-6,2.646869E-7,1.293045E-9,8.253059E-8,2.435652E-6,0.01056989,0.006270269,0.02533855,9.378551,1.047305E-4,531895.2,531895.2
3.239174E-4,15.65769,-1.916926E8,1088.091,1088.091,0.001640984,1.0,0.9440436,7.415621E-7,0.001023867,1.385185E-5,5.945672E-4,1.339604E-5,0.003765457,4.164237E-6,4.924905E-5,0.001962921,3.205752E-5,3.602901E-7,2.872392E-6,2.705314E-5,2.635713E-7,1.357879E-6,3.645185E-6,6.938807E-4,4.041892E-5,4.157117E-5,6.171748E-4,2.715855E-7,1.417174E-5,7.826829E-10,1.263108E-6,9.838445E-9,1.087702E-6,5.889301E-4,4.16921E-8,1.072081E-5,1.554729E-8,4.479807E-9,3.061932E-4,5.816192E-5,4.366764E-7,2.974381E-8,5.596736E-5,6.720647E-4,8.488067E-9,0.004020173,1.110912E-5,1.9757E-8,2.249841E-6,3.99015E-7,3.116407E-9,1.625554E-7,4.048799E-6,0.01039397,0.006131353,0.02479253,9.357467,1.048033E-4,530699.5,530699.5
8.114062E-4,15.61762,-1.190332E8,1076.612,1076.612,0.001640984,1.0,0.9366798,4.967575E-7,0.002124148,1.010739E-5,0.001215509,9.720263E-6,0.007507164,1.259963E-5,9.657328E-5,0.003921602,3.126055E-5,1.406653E-6,7.052424E-6,5.085354E-5,7.895007E-7,1.035813E-5,1.032894E-5,0.00135135,9.176381E-5,3.570548E-5,0.001263792,1.074248E-6,2.907236E-5,6.987162E-9,5.325634E-6,6.664926E-8,1.970947E-6,0.001165202,2.173444E-7,2.199956E-5,6.592399E-8,2.270087E-8,5.830612E-4,9.813285E-5,1.661264E-6,1.479742E-7,1.076751E-4,0.001287492,3.982646E-8,0.00396971,1.002714E-5,1.213443E-7,5.776744E-6,9.299724E-7,1.821436E-8,5.05445E-7,1.027334E-5,0.009767717,0.005642572,0.02285486,9.282512,1.050723E-4,526448.5,526448.5
8.823347E-4,15.61299,-1.128171E8,1075.318,1075.318,0.001640984,1.0,0.9358425,4.751062E-7,0.002254288,9.761997E-6,0.001288074,9.381376E-6,0.007931188,1.380342E-5,1.018347E-4,0.004143767,3.103701E-5,1.571203E-6,7.607795E-6,5.333617E-5,8.647549E-7,1.213761E-5,1.10501E-5,0.001423164,9.802875E-5,3.510173E-5,0.001337119,1.194339E-6,3.081332E-5,8.287514E-9,5.978307E-6,7.819807E-8,2.058377E-6,0.001229104,2.474956E-7,2.32339E-5,7.409592E-8,2.595151E-8,6.124573E-4,1.016802E-4,1.839346E-6,1.693123E-7,1.13336E-4,0.001353602,4.522203E-8,0.003964176,9.80469E-6,1.39313E-7,6.180995E-6,9.952624E-7,2.082541E-8,5.426604E-7,1.096221E-5,0.009697294,0.005588188,0.02263774,9.274095,1.051034E-4,525971.2,525971.2
9.383977E-4,15.60948,-1.083415E8,1074.341,1074.341,0.001640984,1.0,0.9352101,4.594251E-7,0.002353319,9.509895E-6,0.001343171,9.134113E-6,0.008251297,1.474504E-5,1.057996E-4,0.004311505,3.085581E-5,1.701855E-6,8.038022E-6,5.518408E-5,9.236722E-7,1.359916E-5,1.157821E-5,0.001476989,1.028185E-4,3.465304E-5,0.001392481,1.288604E-6,3.213548E-5,9.368159E-9,6.498483E-6,8.778713E-8,2.122841E-6,0.001277125,2.716563E-7,2.415997E-5,8.061949E-8,2.859153E-8,6.343796E-4,1.042481E-4,1.978474E-6,1.86714E-7,1.175805E-4,0.001403019,4.957973E-8,0.003960016,9.635961E-6,1.537984E-7,6.485465E-6,1.045289E-6,2.292164E-8,5.701661E-7,1.147744E-5,0.009644201,0.005547266,0.02247417,9.267752,1.05127E-4,525611.4,525611.4
0.001,15.60578,-1.038123E8,1073.311,1073.311,0.001640984,1.0,0.9345424,4.434721E-7,0.002458546,9.251635E-6,0.001401601,8.880905E-6,0.008589035,1.576901E-5,1.099776E-4,0.004488495,3.065403E-5,1.845753E-6,8.502107E-6,5.710969E-5,9.877981E-7,1.525416E-5,1.211848E-5,0.00153341,1.079281E-4,3.418604E-5,0.001450895,1.391351E-6,3.353794E-5,1.060482E-8,7.073292E-6,9.875915E-8,2.189453E-6,0.001327577,2.984427E-7,2.513167E-5,8.7838E-8,3.155653E-8,6.572567E-4,1.068589E-4,2.129515E-6,2.06335E-7,1.220313E-4,0.001454699,5.445135E-8,0.003955642,9.458205E-6,1.699503E-7,6.805934E-6,1.098767E-6,2.525064E-8,5.986056E-7,1.201636E-5,0.009588249,0.005504216,0.02230192,9.26107,1.05152E-4,525232.4,525232.4
0.001045129,15.60315,-1.007252E8,1072.584,1072.584,0.001640984,1.0,0.9340701,4.325475E-7,0.0025334,9.073686E-6,0.001443095,8.706499E-6,0.008827789,1.651179E-5,1.129285E-4,0.004613623,3.050526E-5,1.951269E-6,8.836464E-6,5.845622E-5,1.034352E-6,1.649568E-5,1.248912E-5,0.001573062,1.11575E-4,3.385979E-5,0.001492191,1.465997E-6,3.453413E-5,1.154125E-8,7.496002E-6,1.070696E-7,2.235686E-6,0.001363108,3.181776E-7,2.581525E-5,9.31524E-8,3.376746E-8,6.732716E-4,1.086455E-4,2.238875E-6,2.210187E-7,1.251604E-4,0.001490946,5.807012E-8,0.00395256,9.333101E-6,1.819144E-7,7.031962E-6,1.137012E-6,2.697037E-8,6.183366E-7,1.239434E-5,0.009548736,0.00547386,0.02218036,9.256352,1.051696E-4,524964.9,524964.9
0.001126818,15.59858,-9.557416E7,1071.321,1071.321,0.001640984,1.0,0.9332486,4.142203E-7,0.002664474,8.773055E-6,0.001515613,8.411979E-6,0.009242906,1.784011E-5,1.180556E-4,0.004831195,3.023557E-5,2.142211E-6,9.43002E-6,6.076907E-5,1.117688E-6,1.879699E-5,1.311E-5,0.001641545,1.179841E-4,3.329997E-5,0.001563994,1.599643E-6,3.627567E-5,1.329602E-8,8.263447E-6,1.226531E-7,2.314427E-6,0.001424613,3.540375E-7,2.699722E-5,1.028124E-7,3.784353E-8,7.008073E-4,1.116403E-4,2.433955E-6,2.482049E-7,1.305664E-4,0.001553409,6.471451E-8,0.00394722,9.117317E-6,2.037971E-7,7.423868E-6,1.204379E-6,3.01047E-8,6.51891E-7,1.304554E-5,0.009480115,0.005421234,0.02196939,9.248161,1.052005E-4,524500.3,524500.3
0.001215394,15.59385,-9.054526E7,1070.022,1070.022,0.001640984,1.0,0.9324021,3.962009E-7,0.002800657,8.474744E-6,0.001590768,8.119918E-6,0.009670243,1.925643E-5,1.233312E-4,0.005055191,2.994459E-5,2.348826E-6,1.005716E-5,6.311299E-5,1.206666E-6,2.135947E-5,1.371614E-5,0.001711424,1.246727E-4,3.273328E-5,0.001637914,1.742256E-6,3.808142E-5,1.52781E-8,9.097407E-6,1.402775E-7,2.393347E-6,0.001487558,3.92984E-7,2.820527E-5,1.133244E-7,4.235869E-8,7.287407E-4,1.145812E-4,2.641178E-6,2.784907E-7,1.360851E-4,0.001616964,7.20386E-8,0.003941748,8.898159E-6,2.277819E-7,7.825792E-6,1.274907E-6,3.352445E-8,6.854117E-7,1.370783E-5,0.009409578,0.005367261,0.02175274,9.239746,1.052324E-4,524023.0,524023.1
0.00128217,15.59044,-8.70854E7,1069.087,1069.087,0.001640984,1.0,0.9317918,3.837256E-7,0.002899579,8.266532E-6,0.001645242,7.916185E-6,0.009978156,2.030755E-5,1.271323E-4,0.005216599,2.972735E-5,2.504083E-6,1.051906E-5,6.477902E-5,1.272785E-6,2.332958E-5,1.41312E-5,0.001761379,1.295491E-4,3.233084E-5,0.001691176,1.848105E-6,3.939086E-5,1.682158E-8,9.726392E-6,1.540209E-7,2.448896E-6,0.001532674,4.223018E-7,2.907022E-5,1.212615E-7,4.581973E-8,7.48607E-4,1.166146E-4,2.794406E-6,3.018239E-7,1.400318E-4,0.001662287,7.763051E-8,0.003937821,8.742442E-6,2.459937E-7,8.114401E-6,1.326477E-6,3.611077E-8,7.08912E-7,1.41799E-5,0.009358818,0.005328497,0.02159698,9.233692,1.052554E-4,523679.7,523679.7
0.00137624,15.58583,-8.262996E7,1067.828,1067.828,0.001640984,1.0,0.9309689,3.675599E-7,0.003033934,7.994556E-6,0.001719068,7.650222E-6,0.01039302,2.176417E-5,1.322555E-4,0.005434083,2.942563E-5,2.721804E-6,1.11545E-5,6.699404E-5,1.364533E-6,2.61504E-5,1.466081E-5,0.001828157,1.36195E-4,3.179619E-5,0.00176294,1.994723E-6,4.116644E-5,1.906053E-8,1.061169E-5,1.739878E-7,2.522037E-6,0.001593135,4.634334E-7,3.022829E-5,1.32444E-7,5.076756E-8,7.750271E-4,1.19246E-4,3.005903E-6,3.353514E-7,1.453093E-4,0.001722728,8.559535E-8,0.003932551,8.535828E-6,2.717811E-7,8.501909E-6,1.396971E-6,3.975844E-8,7.397022E-7,1.480907E-5,0.009290512,0.005276437,0.02138757,9.225549,1.052865E-4,523217.9,523217.9
0.001427268,15.58342,-8.039532E7,1067.172,1067.172,0.001640984,1.0,0.9305392,3.594068E-7,0.003104535,7.856409E-6,0.001757789,7.515205E-6,0.0106095,2.254258E-5,1.349303E-4,0.00554757,2.926444E-5,2.839333E-6,1.149198E-5,6.813649E-5,1.413621E-6,2.7699E-5,1.492342E-5,0.001862758,1.396973E-4,3.15206E-5,0.001800385,2.073018E-6,4.209819E-5,2.030396E-8,1.109114E-5,1.850925E-7,2.559439E-6,0.001624533,4.856261E-7,3.082923E-5,1.385047E-7,5.348265E-8,7.886545E-4,1.205714E-4,3.118511E-6,3.538321E-7,1.480448E-4,0.001753981,8.995294E-8,0.003929811,8.429539E-6,2.858138E-7,8.703486E-6,1.434222E-6,4.173653E-8,7.553686E-7,1.513423E-5,0.009254908,0.005249349,0.0212785,9.221307,1.053028E-4,522977.3,522977.3
0.001502898,15.57996,-7.729372E7,1066.232,1066.232,0.001640984,1.0,0.9299226,3.480379E-7,0.00320641,7.662626E-6,0.001813576,7.325905E-6,0.01092002,2.368122E-5,1.387699E-4,0.005710367,2.90291E-5,3.012687E-6,1.198311E-5,6.975943E-5,1.485502E-6,3.001376E-5,1.528337E-5,0.001912094,1.447627E-4,3.112926E-5,0.001854098,2.187444E-6,4.344119E-5,2.218128E-8,1.180026E-5,2.018794E-7,2.612188E-6,0.001669386,5.183236E-7,3.168721E-5,1.474739E-7,5.754245E-8,8.080105E-4,1.224172E-4,3.282696E-6,3.81572E-7,1.519461E-4,0.001798468,9.645315E-8,0.003925891,8.278964E-6,3.066474E-7,8.991875E-6,1.488226E-6,4.46646E-8,7.773575E-7,1.559685E-5,0.009203883,0.005210583,0.0211223,9.215228,1.053262E-4,522632.6,522632.6
0.001609108,15.5753,-7.331275E7,1064.97,1064.97,0.001640984,1.0,0.9290938,3.333498E-7,0.003344352,7.410198E-6,0.00188895,7.079487E-6,0.01133707,2.525073E-5,1.439332E-4,0.005929019,2.870617E-5,3.254313E-6,1.265543E-5,7.191048E-5,1.584733E-6,3.329522E-5,1.573593E-5,0.001977806,1.516418E-4,3.061083E-5,0.001926234,2.344927E-6,4.525696E-5,2.488007E-8,1.279243E-5,2.260542E-7,2.681408E-6,0.00172928,5.637879E-7,3.283207E-5,1.600318E-7,6.330578E-8,8.336538E-4,1.247982E-4,3.507962E-6,4.211593E-7,1.57144E-4,0.001857583,1.056525E-7,0.00392065,8.080252E-6,3.359359E-7,9.377785E-6,1.561814E-6,4.87642E-8,8.060027E-7,1.621122E-5,0.009135437,0.005158687,0.02091298,9.207078,1.053577E-4,522170.3,522170.4
0.001772824,15.56854,-6.790586E7,1063.148,1063.148,0.001640984,1.0,0.9278929,3.132149E-7,0.003546309,7.060107E-6,0.001998972,6.738083E-6,0.01194065,2.760411E-5,1.514238E-4,0.006245477,2.822667E-5,3.622195E-6,1.365394E-5,7.496625E-5,1.733853E-6,3.840098E-5,1.632791E-5,0.002071775,1.617532E-4,2.987479E-5,0.002030625,2.580405E-6,4.791013E-5,2.916565E-8,1.431129E-5,2.645378E-7,2.778347E-6,0.001815241,6.326563E-7,3.447369E-5,1.792709E-7,7.230605E-8,8.700422E-4,1.280535E-4,3.843418E-6,4.834436E-7,1.645801E-4,0.001941843,1.199609E-7,0.003913109,7.799912E-6,3.810491E-7,9.933389E-6,1.670513E-6,5.504179E-8,8.456482E-7,1.708611E-5,0.009036546,0.005083922,0.02061099,9.195311,1.054034E-4,521503.0,521503.0
0.00183146,15.56623,-6.61539E7,1062.527,1062.527,0.001640984,1.0,0.9274833,3.066414E-7,0.003615779,6.944736E-6,0.002036727,6.62567E-6,0.01214638,2.842822E-5,1.539829E-4,0.006353341,2.80604E-5,3.752539E-6,1.400101E-5,7.599259E-5,1.786167E-6,4.023826E-5,1.651282E-5,0.002103495,1.652415E-4,2.962767E-5,0.002066203,2.662652E-6,4.882142E-5,3.073309E-8,1.485179E-5,2.786396E-7,2.810534E-6,0.001844341,6.569323E-7,3.502907E-5,1.861204E-7,7.555759E-8,8.822487E-4,1.29114E-4,3.960232E-6,5.060761E-7,1.670909E-4,0.001970212,1.25115E-7,0.003910551,7.706314E-6,3.97174E-7,1.012197E-5,1.708164E-6,5.727512E-8,8.586735E-7,1.738047E-5,0.009002885,0.00505853,0.02050831,9.191308,1.054191E-4,521276.0,521276.0
0.002,15.5599,-6.157625E7,1060.829,1060.829,0.001640984,1.0,0.9263596,2.893415E-7,0.003807853,6.638402E-6,0.002140881,6.327437E-6,0.01271019,3.074392E-5,1.610157E-4,0.006648957,2.759846E-5,4.122844E-6,1.496937E-5,7.876646E-5,1.933436E-6,4.552908E-5,1.697633E-5,0.00218961,1.749109E-4,2.895993E-5,0.002163698,2.893097E-6,5.133767E-5,3.532081E-8,1.639393E-5,3.199869E-7,2.896572E-6,0.001923562,7.254832E-7,3.654022E-5,2.056687E-7,8.496751E-8,9.151866E-4,1.318987E-4,4.28665E-6,5.71943E-7,1.739093E-4,0.002047045,1.399922E-7,0.003903573,7.45484E-6,4.433643E-7,1.063672E-5,1.812951E-6,6.364289E-8,8.931026E-7,1.817715E-5,0.00891075,0.004989183,0.02022761,9.180358,1.05462E-4,520654.9,520654.9
0.002693359,15.53756,-4.782924E7,1054.899,1054.899,0.001640984,1.0,0.9224045,2.361318E-7,0.004502062,5.668409E-6,0.002514528,5.385751E-6,0.01468885,3.952627E-5,1.859986E-4,0.007686347,2.592788E-5,5.577432E-6,1.855669E-5,8.806621E-5,2.495636E-6,6.709799E-5,1.81296E-5,0.002482157,2.101103E-4,2.672188E-5,0.002505663,3.756872E-6,6.039697E-5,5.512285E-8,2.254347E-5,4.993752E-7,3.174486E-6,0.002195168,9.876901E-7,4.171426E-5,2.836065E-7,1.242138E-7,0.001024741,1.403907E-4,5.500921E-6,8.51779E-7,1.970859E-4,0.002305979,2.015732E-7,0.003879487,6.628919E-6,6.297309E-7,1.24188E-5,2.199853E-6,8.891679E-8,9.993928E-7,2.085689E-5,0.008588729,0.004748581,0.01925052,9.142161,1.056136E-4,518488.6,518488.7
0.002749467,15.53596,-4.697387E7,1054.479,1054.479,0.001640984,1.0,0.9221223,2.327479E-7,0.004552707,5.605097E-6,0.002541622,5.324457E-6,0.01482969,4.018993E-5,1.877995E-4,0.007760179,2.58072E-5,5.690373E-6,1.882265E-5,8.870321E-5,2.538362E-6,6.881338E-5,1.818563E-5,0.002502394,2.126907E-4,2.656855E-5,0.002529989,3.821435E-6,6.105608E-5,5.677161E-8,2.302696E-5,5.143595E-7,3.192905E-6,0.002214105,1.007535E-6,4.207472E-5,2.89728E-7,1.274039E-7,0.001032177,1.409261E-4,5.591217E-6,8.748424E-7,1.986896E-4,0.00232377,2.06553E-7,0.003877797,6.573364E-6,6.44509E-7,1.254418E-5,2.228567E-6,9.089359E-8,1.006107E-6,2.104073E-5,0.008565885,0.004731619,0.01918146,9.139457,1.056245E-4,518335.2,518335.3
0.003,15.52916,-4.348989E7,1052.689,1052.689,0.001640984,1.0,0.9209177,2.188623E-7,0.004770557,5.343087E-6,0.002657919,5.070976E-6,0.0154302,4.307685E-5,1.955203E-4,0.008074978,2.529151E-5,6.186315E-6,1.99716E-5,9.138334E-5,2.724621E-6,7.639955E-5,1.838916E-5,0.002587796,2.238056E-4,2.592331E-5,0.002633685,4.10106E-6,6.388899E-5,6.419072E-8,2.51602E-5,5.818463E-7,3.269502E-6,0.00229424,1.093761E-6,4.359974E-5,3.16718E-7,1.416422E-7,0.001063332,1.431149E-4,5.981713E-6,9.782895E-7,2.054569E-4,0.002398665,2.287425E-7,0.003870631,6.341113E-6,7.099055E-7,1.307657E-5,2.352813E-6,9.959519E-8,1.033483E-6,2.181437E-5,0.008468591,0.004659539,0.01888771,9.127945,1.056707E-4,517682.4,517682.4
