Time_Soln#7 (sec),Volume_Soln#7 (cm3),Volumetric_heat_production_rate_Soln#7 (erg/cm3-sec),Surface_temperature_Soln#7 (K),Temperature_Soln#7 (K),Mass_Soln#7 (g),Pressure_Soln#7 (atm),Mole_fraction_H2_Soln#7 (),Mole_fraction_H_Soln#7 (),Mole_fraction_CH4_Soln#7 (),Mole_fraction_CH3_Soln#7 (),Mole_fraction_C2H6_Soln#7 (),Mole_fraction_C2H5_Soln#7 (),Mole_fraction_C2H4_Soln#7 (),Mole_fraction_C2H3_Soln#7 (),Mole_fraction_C2H2_Soln#7 (),Mole_fraction_C3H8_Soln#7 (),Mole_fraction_IC3H7_Soln#7 (),Mole_fraction_NC3H7_Soln#7 (),Mole_fraction_C3H6_Soln#7 (),Mole_fraction_C3H5-A_Soln#7 (),Mole_fraction_C3H4-P_Soln#7 (),Mole_fraction_C3H4-A_Soln#7 (),Mole_fraction_NC4H10_Soln#7 (),Mole_fraction_PC4H9_Soln#7 (),Mole_fraction_IC4H10_Soln#7 (),Mole_fraction_IC4H8_Soln#7 (),Mole_fraction_IC4H7_Soln#7 (),Mole_fraction_C4H8-1_Soln#7 (),Mole_fraction_C4H8-2_Soln#7 (),Mole_fraction_C4H71-3_Soln#7 (),Mole_fraction_C4H6_Soln#7 (),Mole_fraction_C4H4_Soln#7 (),Mole_fraction_C6H6_Soln#7 (),Mole_fraction_C5H6_Soln#7 (),Mole_fraction_C5H5_Soln#7 (),Mole_fraction_MCPTD_Soln#7 (),Mole_fraction_NC5H12_Soln#7 (),Mole_fraction_NC5H10_Soln#7 (),Mole_fraction_B1M2_Soln#7 (),Mole_fraction_B1M3_Soln#7 (),Mole_fraction_B2M2_Soln#7 (),Mole_fraction_LC5H8_Soln#7 (),Mole_fraction_DIALLYL_Soln#7 (),Mole_fraction_CYC6H8_Soln#7 (),Mole_fraction_CYC6H10_Soln#7 (),Mole_fraction_NC6H12_Soln#7 (),Mole_fraction_NC7H14_Soln#7 (),Mole_fraction_C7H8_Soln#7 (),Mole_fraction_C7H7_Soln#7 (),Mole_fraction_C6H5C2H3_Soln#7 (),Mole_fraction_C6H5C2H5_Soln#7 (),Mole_fraction_XYLENE_Soln#7 (),Mole_fraction_NPBENZ_Soln#7 (),Mole_fraction_NC12H26_Soln#7 (),Mole_fraction_NC16H34_Soln#7 (),Mole_fraction_NC10H20_Soln#7 (),Molecular_weight_Soln#7 (g/mole),Mass_density_Soln#7 (g/cm3),Unburned_hydrocarbons_Soln#7 (ppm),Volatile_organic_compounds_Soln#7 (ppm)
1.874714E-6,15.66646,-2.639798E10,1291.555,1291.555,0.001388525,1.0,0.9476865,5.13345E-5,1.702354E-4,3.881134E-4,1.007626E-4,2.408446E-4,0.001823948,6.914866E-6,2.208961E-6,2.495159E-5,4.677591E-6,2.719568E-5,8.67268E-4,1.874024E-4,8.201899E-8,1.377438E-6,1.253663E-5,1.238011E-5,2.111312E-7,5.498199E-9,1.559122E-7,3.206317E-4,4.472215E-6,1.172607E-4,2.294404E-4,2.576396E-8,3.845438E-6,8.831621E-8,1.307795E-10,1.842238E-10,1.864569E-6,2.566415E-4,1.72906E-9,1.519762E-6,8.886733E-10,1.016242E-4,3.124522E-6,3.134119E-9,5.343032E-10,3.972259E-5,2.616756E-4,0.004048894,9.970367E-6,1.875254E-10,8.253893E-8,1.541052E-8,1.335191E-7,0.01068483,0.006349657,0.02594895,9.393172,8.863014E-5,532724.5,532724.5
1.907714E-6,15.66606,-2.630853E10,1291.4,1291.4,0.001388525,1.0,0.9476071,5.159631E-5,1.763277E-4,3.936639E-4,1.035388E-4,2.416231E-4,0.001866137,7.049141E-6,2.307098E-6,2.587817E-5,4.715433E-6,2.723567E-5,8.870334E-4,1.893308E-4,8.567116E-8,1.425343E-6,1.295387E-5,1.238498E-5,2.212485E-7,5.888353E-9,1.643379E-7,3.278539E-4,4.633686E-6,1.182599E-4,2.358187E-4,2.762479E-8,3.952096E-6,9.340223E-8,1.419337E-10,1.944219E-10,1.924547E-6,2.625775E-4,1.814318E-9,1.590767E-6,9.406593E-10,1.044274E-4,3.263538E-6,3.402109E-9,5.672215E-10,4.044313E-5,2.680156E-4,0.00404814,1.022534E-5,2.02839E-10,8.669944E-8,1.601679E-8,1.405914E-7,0.0106773,0.006343526,0.02593037,9.392291,8.863243E-5,532674.5,532674.5
2.03529E-6,15.66456,-2.594727E10,1290.808,1290.808,0.001388525,1.0,0.9473002,5.249689E-5,2.006314E-4,4.141279E-4,1.144014E-4,2.441465E-4,0.002029831,7.550692E-6,2.705382E-6,2.958385E-5,4.849582E-6,2.735687E-5,9.638406E-4,1.962648E-4,1.00667E-7,1.615789E-6,1.459992E-5,1.239244E-5,2.624618E-7,7.578615E-9,1.992379E-7,3.559986E-4,5.277913E-6,1.218867E-4,2.607599E-4,3.567377E-8,4.368877E-6,1.14691E-7,1.915326E-10,2.37119E-10,2.16072E-6,2.856681E-4,2.166148E-9,1.880016E-6,1.159662E-9,1.153674E-4,3.824086E-6,4.59187E-9,7.066836E-10,4.321633E-5,2.926535E-4,0.004045219,1.121093E-5,2.704962E-10,1.04088E-7,1.845095E-8,1.698003E-7,0.01064816,0.006319798,0.02585832,9.388882,8.864092E-5,532481.1,532481.1
2.062951E-6,15.66425,-2.586627E10,1290.68,1290.68,0.001388525,1.0,0.9472336,5.267014E-5,2.060526E-4,4.183562E-4,1.167819E-4,2.445997E-4,0.002065424,7.655644E-6,2.795617E-6,3.041212E-5,4.876237E-6,2.737661E-5,9.805653E-4,1.976616E-4,1.041038E-7,1.658127E-6,1.496321E-5,1.239183E-5,2.718274E-7,7.985069E-9,2.072941E-7,3.621439E-4,5.42162E-6,1.226254E-4,2.662217E-4,3.760592E-8,4.460093E-6,1.196532E-7,2.037321E-10,2.470787E-10,2.212757E-6,2.907004E-4,2.247147E-9,1.945763E-6,1.211018E-9,1.177587E-4,3.950227E-6,4.88395E-9,7.395423E-10,4.381485E-5,2.980179E-4,0.004044585,1.142435E-5,2.870464E-10,1.081378E-7,1.899708E-8,1.765243E-7,0.01064183,0.00631465,0.02584265,9.388142,8.864268E-5,532439.2,532439.2
2.106758E-6,15.66376,-2.573648E10,1290.479,1290.479,0.001388525,1.0,0.9471282,5.292963E-5,2.147432E-4,4.249019E-4,1.205685E-4,2.452551E-4,0.002121846,7.819041E-6,2.941258E-6,3.174087E-5,4.916782E-6,2.740347E-5,0.001007095,1.99799E-4,1.096815E-7,1.72589E-6,1.554277E-5,1.238937E-5,2.86961E-7,8.659022E-9,2.204065E-7,3.719042E-4,5.652003E-6,1.237622E-4,2.749067E-4,4.080669E-8,4.6051E-6,1.277658E-7,2.241638E-10,2.633709E-10,2.295711E-6,2.986856E-4,2.378871E-9,2.052023E-6,1.295215E-9,1.21558E-4,4.153126E-6,5.372577E-9,7.935167E-10,4.476058E-5,3.065262E-4,0.00404358,1.176195E-5,3.146984E-10,1.147578E-7,1.987475E-8,1.874545E-7,0.0106318,0.006306496,0.02581782,9.386972,8.864543E-5,532372.8,532372.8
2.220567E-6,15.66255,-2.539253E10,1289.962,1289.962,0.001388525,1.0,0.9468546,5.352374E-5,2.378972E-4,4.410512E-4,1.304941E-4,2.466301E-4,0.002268653,8.227209E-6,3.334877E-6,3.528564E-5,5.013031E-6,2.744975E-5,0.001076218,2.049368E-4,1.249473E-7,1.905782E-6,1.707058E-5,1.237505E-5,3.279492E-7,1.058988E-8,2.564928E-7,3.974056E-4,6.26591E-6,1.265339E-4,2.976509E-4,4.99558E-8,4.984667E-6,1.503094E-7,2.839474E-10,3.087252E-10,2.514063E-6,3.195045E-4,2.740962E-9,2.340011E-6,1.530638E-9,1.314891E-4,4.69707E-6,6.798108E-9,9.450024E-10,4.720476E-5,3.286877E-4,0.00404097,1.263593E-5,3.952085E-10,1.331547E-7,2.222535E-8,2.174502E-7,0.01060573,0.006285325,0.02575323,9.383936,8.865228E-5,532200.6,532200.6
2.285673E-6,15.66189,-2.51927E10,1289.67,1289.67,0.001388525,1.0,0.9466983,5.381543E-5,2.514969E-4,4.497413E-4,1.362236E-4,2.472244E-4,0.002352716,8.450015E-6,3.569611E-6,3.736986E-5,5.062555E-6,2.746222E-5,0.00111586,2.076177E-4,1.341838E-7,2.011008E-6,1.795741E-5,1.236212E-5,3.524374E-7,1.181618E-8,2.784404E-7,4.120755E-4,6.626585E-6,1.280072E-4,3.107647E-4,5.575032E-8,5.203418E-6,1.641659E-7,3.227513E-10,3.366744E-10,2.640606E-6,3.314506E-4,2.961096E-9,2.512231E-6,1.676328E-9,1.372033E-4,5.018289E-6,7.719878E-9,1.03908E-9,4.859424E-5,3.413909E-4,0.004039478,1.313326E-5,4.472062E-10,1.444676E-7,2.36136E-8,2.35636E-7,0.01059082,0.006273228,0.02571625,9.382203,8.865602E-5,532102.3,532102.3
2.45902E-6,15.66024,-2.465601E10,1288.902,1288.902,0.001388525,1.0,0.9462835,5.44412E-5,2.888494E-4,4.709938E-4,1.516306E-4,2.482298E-4,0.002576504,9.005455E-6,4.226438E-6,4.309776E-5,5.176769E-6,2.745215E-5,0.001221592,2.13906E-4,1.605546E-7,2.298393E-6,2.035606E-5,1.231319E-5,4.210567E-7,1.553814E-8,3.414313E-7,4.513578E-4,7.617682E-6,1.315644E-4,3.45967E-4,7.326331E-8,5.790391E-6,2.044853E-7,4.437423E-10,4.183869E-10,2.982197E-6,3.633274E-4,3.593615E-9,2.995617E-6,2.104052E-9,1.525019E-4,5.904194E-6,1.057575E-8,1.316249E-9,5.226082E-5,3.75243E-4,0.004035516,1.444497E-5,6.083889E-10,1.774231E-7,2.745189E-8,2.876076E-7,0.01055118,0.006241109,0.0256178,9.377605,8.866537E-5,531841.6,531841.6
2.759042E-6,15.65771,-2.373464E10,1287.611,1287.611,0.001388525,1.0,0.945572,5.509318E-5,3.568724E-4,5.016925E-4,1.786839E-4,2.484289E-4,0.002962357,9.841205E-6,5.461974E-6,5.352141E-5,5.323097E-6,2.731403E-5,0.001404506,2.222143E-4,2.122246E-7,2.815835E-6,2.460013E-5,1.218835E-5,5.501573E-7,2.366596E-8,4.656478E-7,5.198025E-4,9.425429E-6,1.366167E-4,4.075372E-4,1.111546E-7,6.816732E-6,2.860376E-7,7.203064E-10,5.857975E-10,3.584394E-6,4.184785E-4,4.84892E-9,3.908767E-6,2.983587E-9,1.79125E-4,7.518171E-6,1.70033E-8,1.888358E-9,5.848582E-5,4.336764E-4,0.004028724,1.665989E-5,9.735656E-10,2.442722E-7,3.452103E-8,3.892352E-7,0.01048299,0.006185991,0.02544806,9.369728,8.867967E-5,531394.9,531394.9
2.815689E-6,15.65728,-2.356412E10,1287.373,1287.373,0.001388525,1.0,0.9454388,5.516536E-5,3.70124E-4,5.066833E-4,1.838302E-4,2.482978E-4,0.003034843,9.982027E-6,5.707858E-6,5.554865E-5,5.344581E-6,2.727409E-5,0.001438944,2.234629E-4,2.22824E-7,2.915779E-6,2.541024E-5,1.216022E-5,5.758116E-7,2.545564E-8,4.911954E-7,5.327509E-4,9.778156E-6,1.374328E-4,4.192125E-4,1.194388E-7,7.01138E-6,3.031021E-7,7.829361E-10,6.212363E-10,3.699036E-6,4.288574E-4,5.108931E-9,4.090843E-6,3.169678E-9,1.84155E-4,7.831153E-6,1.844045E-8,2.009517E-9,5.964309E-5,4.446563E-4,0.004027454,1.70688E-5,1.055879E-9,2.582891E-7,3.590818E-8,4.100089E-7,0.0104702,0.006175671,0.02541617,9.368255,8.868213E-5,531311.3,531311.3
2.838214E-6,15.65711,-2.349672E10,1287.279,1287.279,0.001388525,1.0,0.9453859,5.519014E-5,3.754249E-4,5.086008E-4,1.85879E-4,2.482335E-4,0.003063625,1.00366E-5,5.806652E-6,5.635917E-5,5.352648E-6,2.725717E-5,0.001452624,2.23934E-4,2.271119E-7,2.955682E-6,2.57329E-5,1.21487E-5,5.861135E-7,2.619062E-8,5.015339E-7,5.378995E-4,9.919314E-6,1.377463E-4,4.238571E-4,1.228351E-7,7.08882E-6,3.100333E-7,8.088071E-10,6.356738E-10,3.744669E-6,4.329796E-4,5.214353E-9,4.164017E-6,3.245443E-9,1.861544E-4,7.956142E-6,1.903222E-8,2.058845E-9,6.010162E-5,4.490159E-4,0.00402695,1.72305E-5,1.089853E-9,2.639848E-7,3.646389E-8,4.184039E-7,0.01046512,0.006171576,0.02540351,9.36767,8.868309E-5,531278.2,531278.2
2.916077E-6,15.65654,-2.326569E10,1286.955,1286.955,0.001388525,1.0,0.9452036,5.525955E-5,3.938809E-4,5.149439E-4,1.929705E-4,2.479615E-4,0.00316293,1.021913E-5,6.152492E-6,5.917907E-5,5.378557E-6,2.719438E-5,0.001499848,2.25456E-4,2.422529E-7,3.094279E-6,2.685021E-5,1.210747E-5,6.221472E-7,2.883492E-8,5.380516E-7,5.556935E-4,1.041109E-5,1.387834E-4,4.399186E-4,1.350273E-7,7.356651E-6,3.346289E-7,9.025562E-10,6.871108E-10,3.902571E-6,4.47206E-4,5.587689E-9,4.420229E-6,3.515091E-9,1.930619E-4,8.390245E-6,2.116761E-8,2.234377E-9,6.167948E-5,4.640563E-4,0.004025214,1.77855E-5,1.212847E-9,2.842065E-7,3.840215E-8,4.480044E-7,0.0104476,0.006157459,0.02535982,9.365656,8.868632E-5,531163.9,531163.9
2.959775E-6,15.65623,-2.313738E10,1286.775,1286.775,0.001388525,1.0,0.9451017,5.528797E-5,4.043237E-4,5.183144E-4,1.969557E-4,2.477774E-4,0.003218525,1.031752E-5,6.349426E-6,6.077313E-5,5.39182E-6,2.71564E-5,0.001526302,2.262408E-4,2.50965E-7,3.172472E-6,2.747836E-5,1.208345E-5,6.42644E-7,3.039015E-8,5.590696E-7,5.656747E-4,1.068954E-5,1.393349E-4,4.489343E-4,1.421788E-7,7.50702E-6,3.488621E-7,9.581516E-10,7.170261E-10,3.99126E-6,4.551726E-4,5.803268E-9,4.566152E-6,3.671674E-9,1.969347E-4,8.635065E-6,2.242744E-8,2.336279E-9,6.256007E-5,4.724751E-4,0.004024244,1.80942E-5,1.285713E-9,2.959153E-7,3.950115E-8,4.650052E-7,0.0104378,0.006149564,0.02533537,9.36453,8.868808E-5,531100.0,531100.0
3.018414E-6,15.65582,-2.296687E10,1286.535,1286.535,0.001388525,1.0,0.9449653,5.531502E-5,4.184262E-4,5.226315E-4,2.023082E-4,2.474984E-4,0.003292964,1.044513E-5,6.616754E-6,6.2924E-5,5.40827E-6,2.710258E-5,0.001561739,2.272201E-4,2.628944E-7,3.277813E-6,2.832219E-5,1.20503E-5,6.70439E-7,3.255808E-8,5.878533E-7,5.7906E-4,1.106581E-5,1.400424E-4,4.610317E-4,1.521249E-7,7.708823E-6,3.68441E-7,1.036165E-9,7.583578E-10,4.11031E-6,4.658413E-4,6.09935E-9,4.764243E-6,3.887669E-9,2.021262E-4,8.964675E-6,2.418742E-8,2.476799E-9,6.373617E-5,4.837459E-4,0.004022946,1.850526E-5,1.387889E-9,3.120283E-7,4.098779E-8,4.882461E-7,0.01042469,0.006139002,0.02530262,9.363023,8.869038E-5,531014.6,531014.6
3.119913E-6,15.65515,-2.267644E10,1286.123,1286.123,0.001388525,1.0,0.9447303,5.533355E-5,4.430637E-4,5.295612E-4,2.115826E-4,2.46936E-4,0.00342134,1.065433E-5,7.087481E-6,6.667617E-5,5.433305E-6,2.700221E-5,0.001622896,2.287248E-4,2.841899E-7,3.46115E-6,2.978443E-5,1.199064E-5,7.192943E-7,3.653563E-8,6.392384E-7,6.021966E-4,1.172393E-5,1.411821E-4,4.819611E-4,1.703057E-7,8.058074E-6,4.036329E-7,1.180735E-9,8.33195E-10,4.31635E-6,4.842428E-4,6.630462E-9,5.113015E-6,4.277576E-9,2.110942E-4,9.537429E-6,2.742524E-8,2.730285E-9,6.575658E-5,5.031762E-4,0.004020713,1.920786E-5,1.577064E-9,3.410071E-7,4.359156E-8,5.296201E-7,0.01040208,0.006120812,0.02524615,9.36043,8.869421E-5,530867.5,530867.5
3.154839E-6,15.65492,-2.257789E10,1285.982,1285.982,0.001388525,1.0,0.9446498,5.533224E-5,4.516022E-4,5.31794E-4,2.147756E-4,2.467217E-4,0.003465369,1.072305E-5,7.251667E-6,6.797486E-5,5.440989E-6,2.696576E-5,0.001643882,2.291907E-4,2.917026E-7,3.524487E-6,3.028783E-5,1.196951E-5,7.363067E-7,3.797026E-8,6.573651E-7,6.10146E-4,1.195222E-5,1.415508E-4,4.891576E-4,1.768426E-7,8.178201E-6,4.161162E-7,1.23329E-9,8.599114E-10,4.387206E-6,4.905542E-4,6.818603E-9,5.234637E-6,4.416364E-9,2.14174E-4,9.734956E-6,2.859503E-8,2.82045E-9,6.644732E-5,5.098379E-4,0.004019949,1.944699E-5,1.645796E-9,3.512907E-7,4.449578E-8,5.441812E-7,0.01039433,0.00611458,0.02522678,9.359541,8.869549E-5,530817.1,530817.1
3.243947E-6,15.65436,-2.232989E10,1285.626,1285.626,0.001388525,1.0,0.9444452,5.53123E-5,4.735174E-4,5.371507E-4,2.229241E-4,2.461314E-4,0.00357735,1.089103E-5,7.675475E-6,7.130392E-5,5.458584E-6,2.686866E-5,0.001697281,2.302659E-4,3.112977E-7,3.686584E-6,3.157216E-5,1.191431E-5,7.80148E-7,4.178711E-8,7.046373E-7,6.303945E-4,1.253874E-5,1.424397E-4,5.075011E-4,1.941828E-7,8.484499E-6,4.488327E-7,1.374084E-9,9.303647E-10,4.567806E-6,5.066052E-4,7.31123E-9,5.548466E-6,4.781216E-9,2.220151E-4,1.023947E-5,3.17104E-8,3.057303E-9,6.819919E-5,5.267742E-4,0.004018008,2.005083E-5,1.82986E-9,3.782496E-7,4.682071E-8,5.820728E-7,0.01037462,0.006098745,0.02517752,9.357284,8.869864E-5,530689.1,530689.1
3.256844E-6,15.65428,-2.229439E10,1285.575,1285.575,0.001388525,1.0,0.9444157,5.530754E-5,4.767039E-4,5.378869E-4,2.241035E-4,2.460412E-4,0.003593515,1.09145E-5,7.737376E-6,7.178745E-5,5.460904E-6,2.685415E-5,0.001704992,2.304087E-4,3.14184E-7,3.710098E-6,3.175801E-5,1.190618E-5,7.865425E-7,4.235819E-8,7.115989E-7,6.333208E-4,1.262409E-5,1.425625E-4,5.101537E-4,1.96771E-7,8.528803E-6,4.536697E-7,1.395263E-9,9.408348E-10,4.593918E-6,5.089221E-4,7.38402E-9,5.594288E-6,4.835289E-9,2.231479E-4,1.031252E-5,3.217678E-8,3.092383E-9,6.84515E-5,5.292182E-4,0.004017728,2.013748E-5,1.857543E-9,3.822362E-7,4.715923E-8,5.876433E-7,0.01037178,0.006096461,0.0251704,9.356959,8.869909E-5,530670.7,530670.7
3.392423E-6,15.65349,-2.192761E10,1285.042,1285.042,0.001388525,1.0,0.9441069,5.523089E-5,5.10403E-4,5.450505E-4,2.364985E-4,2.450275E-4,0.003762752,1.114878E-5,8.396257E-6,7.689274E-5,5.482089E-6,2.669529E-5,0.001785759,2.317265E-4,3.452848E-7,3.957937E-6,3.371011E-5,1.181879E-5,8.544545E-7,4.865248E-8,7.865891E-7,6.640051E-4,1.352783E-5,1.437671E-4,5.379915E-4,2.251928E-7,8.993975E-6,5.060678E-7,1.630461E-9,1.055164E-9,4.867857E-6,5.331726E-4,8.172137E-9,6.081682E-6,5.423058E-9,2.350205E-4,1.108007E-5,3.731799E-8,3.473283E-9,7.108471E-5,5.547905E-4,0.004014805,2.103669E-5,2.164931E-9,4.254282E-7,5.074638E-8,6.474936E-7,0.01034203,0.006072578,0.02509596,9.353555,8.870361E-5,530477.6,530477.6
3.470255E-6,15.65305,-2.172226E10,1284.74,1284.74,0.001388525,1.0,0.9439309,5.516665E-5,5.298982E-4,5.487121E-4,2.436082E-4,2.443979E-4,0.00385932,1.127354E-5,8.780829E-6,7.983904E-5,5.491825E-6,2.659938E-5,0.001831873,2.323435E-4,3.637529E-7,4.100635E-6,3.482873E-5,1.17672E-5,8.939603E-7,5.250704E-8,8.31093E-7,6.815488E-4,1.405163E-5,1.443921E-4,5.539276E-4,2.425069E-7,9.260457E-6,5.37404E-7,1.775934E-9,1.124343E-9,5.024554E-6,5.470041E-4,8.64335E-9,6.365821E-6,5.776203E-9,2.418042E-4,1.151977E-5,4.046467E-8,3.701759E-9,7.258058E-5,5.693691E-4,0.004013142,2.154322E-5,2.35508E-9,4.51261E-7,5.282717E-8,6.828836E-7,0.01032507,0.006058973,0.02505348,9.351617,8.870609E-5,530367.7,530367.7
3.636014E-6,15.65217,-2.129754E10,1284.106,1284.106,0.001388525,1.0,0.9435593,5.498672E-5,5.717187E-4,5.554991E-4,2.587244E-4,2.429623E-4,0.004063495,1.15174E-5,9.613827E-6,8.614096E-5,5.507424E-6,2.638546E-5,0.001929424,2.333586E-4,4.045367E-7,4.405143E-6,3.720364E-5,1.165453E-5,9.791753E-7,6.131085E-8,9.292896E-7,7.187111E-4,1.517782E-5,1.455765E-4,5.877352E-4,2.818069E-7,9.82628E-6,6.071255E-7,2.111671E-9,1.280481E-9,5.356535E-6,5.762271E-4,9.692342E-9,6.980187E-6,6.565834E-9,2.561651E-4,1.245171E-5,4.763699E-8,4.211566E-9,7.572809E-5,6.001557E-4,0.004009638,2.259824E-5,2.7942E-9,5.087263E-7,5.730357E-8,7.606469E-7,0.01028923,0.006030261,0.02496368,9.347526,8.871108E-5,530135.7,530135.7
3.672383E-6,15.65198,-2.120663E10,1283.968,1283.968,0.001388525,1.0,0.9434784,5.494008E-5,5.809417E-4,5.568141E-4,2.620349E-4,2.426324E-4,0.004108012,1.156714E-5,9.798971E-6,8.752731E-5,5.51E-6,2.633698E-5,0.001950702,2.335318E-4,4.137449E-7,4.472012E-6,3.772305E-5,1.162937E-5,9.980464E-7,6.335225E-8,9.514436E-7,7.268247E-4,1.542667E-5,1.458114E-4,5.951259E-4,2.908726E-7,9.950071E-6,6.229591E-7,2.190134E-9,1.316374E-9,5.429012E-6,5.825943E-4,9.930781E-9,7.116504E-6,6.74585E-9,2.59299E-4,1.265509E-5,4.929603E-8,4.327581E-9,7.64117E-5,6.06861E-4,0.004008877,2.282536E-5,2.896904E-9,5.217722E-7,5.829302E-8,7.781312E-7,0.01028142,0.006024011,0.0249441,9.346635,8.871213E-5,530085.2,530085.2
3.709806E-6,15.6518,-2.111392E10,1283.827,1283.827,0.001388525,1.0,0.9433953,5.488964E-5,5.904473E-4,5.581059E-4,2.654387E-4,2.422881E-4,0.004153714,1.161701E-5,9.990308E-6,8.895479E-5,5.512362E-6,2.628657E-5,0.001972549,2.33693E-4,4.233147E-7,4.540825E-6,3.825679E-5,1.160334E-5,1.017522E-6,6.549385E-8,9.744605E-7,7.351575E-4,1.568334E-5,1.460444E-4,6.027199E-4,3.00365E-7,1.007731E-5,6.394475E-7,2.27267E-9,1.353923E-9,5.50344E-6,5.891289E-4,1.017919E-8,7.257284E-6,6.93356E-9,2.625172E-4,1.286389E-5,5.103456E-8,4.448474E-9,7.711253E-5,6.137418E-4,0.004008095,2.305744E-5,3.004979E-9,5.353554E-7,5.931358E-8,7.962743E-7,0.0102734,0.006017597,0.02492401,9.345721,8.871319E-5,530033.3,530033.3
3.86817E-6,15.65104,-2.073093E10,1283.238,1283.238,0.001388525,1.0,0.9430462,5.465059E-5,6.30821E-4,5.629107E-4,2.798081E-4,2.407824E-4,0.00434589,1.181375E-5,1.080886E-5,9.500257E-5,5.519359E-6,2.606807E-5,0.002064437,2.341985E-4,4.648686E-7,4.831943E-6,4.050649E-5,1.149179E-5,1.100522E-6,7.502583E-8,1.074321E-6,7.702299E-4,1.677569E-5,1.469369E-4,6.347245E-4,3.423918E-7,1.061398E-5,7.114145E-7,2.642546E-9,1.519909E-9,5.81659E-6,6.165828E-4,1.126511E-8,7.85833E-6,7.755682E-9,2.760575E-4,1.374123E-5,5.874497E-8,4.976976E-9,8.004898E-5,6.426409E-4,0.004004819,2.40211E-5,3.489875E-9,5.946064E-7,6.365705E-8,8.747285E-7,0.01023973,0.00599067,0.02483951,9.341884,8.87175E-5,529815.7,529815.7
3.904592E-6,15.65087,-2.064494E10,1283.104,1283.104,0.001388525,1.0,0.9429665,5.459023E-5,6.401352E-4,5.638727E-4,2.831041E-4,2.404265E-4,0.004389806,1.185592E-5,1.099901E-5,9.639424E-5,5.520342E-6,2.601676E-5,0.00208544,2.342777E-4,4.746616E-7,4.898847E-6,4.102166E-5,1.146587E-5,1.119728E-6,7.732548E-8,1.097835E-6,7.782508E-4,1.702821E-5,1.471221E-4,6.420537E-4,3.524784E-7,1.073698E-5,7.284571E-7,2.732333E-9,1.559719E-9,5.888172E-6,6.228506E-4,1.152272E-8,7.997654E-6,7.950994E-9,2.791532E-4,1.394144E-5,6.059781E-8,5.102304E-9,8.071769E-5,6.492367E-4,0.004004073,2.423854E-5,3.60774E-9,6.086279E-7,6.466101E-8,8.931424E-7,0.01023204,0.005984525,0.0248202,9.341008,8.871846E-5,529766.0,529766.0
4.248134E-6,15.64939,-1.987031E10,1281.865,1281.865,0.001388525,1.0,0.9422255,5.393889E-5,7.283153E-4,5.706187E-4,3.139975E-4,2.369373E-4,0.004798699,1.220354E-5,1.282278E-5,1.095023E-4,5.520159E-6,2.551825E-5,0.002281034,2.344668E-4,5.71185E-7,5.527789E-6,4.5833E-5,1.121805E-5,1.302455E-6,1.010118E-7,1.329187E-6,8.529959E-4,1.942892E-5,1.485465E-4,7.105402E-4,4.552538E-7,1.188841E-5,8.978953E-7,3.667032E-9,1.966205E-9,6.554272E-6,6.810858E-4,1.409597E-8,9.327303E-6,9.903902E-9,3.079903E-4,1.579537E-5,7.949204E-8,6.35087E-9,8.690433E-5,7.104863E-4,0.003997158,2.621308E-5,4.838975E-9,7.477604E-7,7.41989E-8,1.073171E-6,0.01016052,0.005927475,0.02464048,9.332874,8.872682E-5,529304.7,529304.7
4.295428E-6,15.6492,-1.97686E10,1281.698,1281.698,0.001388525,1.0,0.942125,5.383923E-5,7.40481E-4,5.712488E-4,3.182195E-4,2.364426E-4,0.004854225,1.224496E-5,1.307765E-5,1.113011E-4,5.518993E-6,2.544802E-5,0.002307597,2.344257E-4,5.850401E-7,5.613964E-6,4.648793E-5,1.118363E-5,1.327772E-6,1.045569E-7,1.362336E-6,8.631499E-4,1.976159E-5,1.487015E-4,7.198717E-4,4.70469E-7,1.204559E-5,9.224126E-7,3.808204E-9,2.026657E-9,6.644596E-6,6.889748E-4,1.447034E-8,9.512087E-6,1.018796E-8,3.119068E-4,1.604522E-5,8.228827E-8,6.531825E-9,8.773909E-5,7.187793E-4,0.003996225,2.64742E-5,5.025663E-9,7.678459E-7,7.551922E-8,1.098803E-6,0.01015082,0.00591975,0.02461609,9.331771,8.872789E-5,529242.2,529242.2
4.362689E-6,15.64894,-1.962593E10,1281.463,1281.463,0.001388525,1.0,0.9419828,5.369396E-5,7.577855E-4,5.720316E-4,3.242095E-4,2.357347E-4,0.004932864,1.230143E-5,1.344154E-5,1.138555E-4,5.516932E-6,2.534765E-5,0.002345216,2.343438E-4,6.049751E-7,5.736301E-6,4.741594E-5,1.113461E-5,1.363823E-6,1.097196E-7,1.410004E-6,8.775303E-4,2.023543E-5,1.489064E-4,7.330993E-4,4.92552E-7,1.226854E-5,9.577677E-7,4.014288E-9,2.114582E-9,6.772432E-6,7.001391E-4,1.501121E-8,9.775424E-6,1.059817E-8,3.174534E-4,1.639811E-5,8.634493E-8,6.792865E-9,8.89192E-5,7.305135E-4,0.003994904,2.684108E-5,5.298561E-9,7.967865E-7,7.739903E-8,1.135593E-6,0.0101371,0.00590882,0.02458154,9.330212,8.872939E-5,529153.7,529153.7
