Time_Soln#23 (sec),Volume_Soln#23 (cm3),Volumetric_heat_production_rate_Soln#23 (erg/cm3-sec),Surface_temperature_Soln#23 (K),Temperature_Soln#23 (K),Mass_Soln#23 (g),Pressure_Soln#23 (atm),Mole_fraction_H2_Soln#23 (),Mole_fraction_H_Soln#23 (),Mole_fraction_CH4_Soln#23 (),Mole_fraction_CH3_Soln#23 (),Mole_fraction_CH2_Soln#23 (),Mole_fraction_C2H6_Soln#23 (),Mole_fraction_C2H5_Soln#23 (),Mole_fraction_C2H4_Soln#23 (),Mole_fraction_C2H3_Soln#23 (),Mole_fraction_C2H2_Soln#23 (),Mole_fraction_C3H8_Soln#23 (),Mole_fraction_IC3H7_Soln#23 (),Mole_fraction_NC3H7_Soln#23 (),Mole_fraction_C3H6_Soln#23 (),Mole_fraction_C3H5-A_Soln#23 (),Mole_fraction_C3H5-T_Soln#23 (),Mole_fraction_C3H4-P_Soln#23 (),Mole_fraction_C3H4-A_Soln#23 (),Mole_fraction_C3H3_Soln#23 (),Mole_fraction_C3H2_Soln#23 (),Mole_fraction_NC4H10_Soln#23 (),Mole_fraction_PC4H9_Soln#23 (),Mole_fraction_IC4H10_Soln#23 (),Mole_fraction_C4H8-1_Soln#23 (),Mole_fraction_C4H8-2_Soln#23 (),Mole_fraction_C4H71-3_Soln#23 (),Mole_fraction_C4H6_Soln#23 (),Mole_fraction_C4H5_Soln#23 (),Mole_fraction_C4H4_Soln#23 (),Mole_fraction_C4H2_Soln#23 (),Mole_fraction_C6H6_Soln#23 (),Mole_fraction_FULVENE_Soln#23 (),Mole_fraction_C5H6_Soln#23 (),Mole_fraction_C10H8_Soln#23 (),Mole_fraction_NC5H12_Soln#23 (),Mole_fraction_NC5H11_Soln#23 (),Mole_fraction_NC5H10_Soln#23 (),Mole_fraction_LC5H8_Soln#23 (),Mole_fraction_NC6H12_Soln#23 (),Mole_fraction_NC7H15_Soln#23 (),Mole_fraction_NC7H14_Soln#23 (),Mole_fraction_C7H8_Soln#23 (),Mole_fraction_C7H7_Soln#23 (),Mole_fraction_C6H5C2H_Soln#23 (),Mole_fraction_C12H8_Soln#23 (),Mole_fraction_NC10H21_Soln#23 (),Mole_fraction_NC12H25_Soln#23 (),Mole_fraction_NC12H26_Soln#23 (),Mole_fraction_NC16H34_Soln#23 (),Mole_fraction_NC10H20_Soln#23 (),Molecular_weight_Soln#23 (g/mole),Mass_density_Soln#23 (g/cm3),Unburned_hydrocarbons_Soln#23 (ppm),Volatile_organic_compounds_Soln#23 (ppm)
8.255681E-6,16.31052,-1.026083E10,1764.99,1764.99,8.595631E-4,1.0,0.7706146,6.137456E-4,0.06647373,0.001916008,2.928725E-6,0.002262977,2.035604E-5,0.09900193,1.950074E-4,0.03628587,4.877363E-5,4.929321E-7,3.038087E-7,0.006212654,3.271749E-4,7.190709E-6,0.002570464,0.001714371,0.001833437,9.336861E-5,1.2563E-7,6.524169E-10,2.772521E-8,4.041559E-5,9.31751E-6,1.783842E-6,0.002046201,4.751718E-5,0.002605504,5.039565E-4,0.001685609,9.80386E-5,3.536847E-4,6.859849E-5,1.84451E-10,9.774571E-13,1.714799E-7,4.808378E-6,8.783325E-10,1.627435E-16,1.244983E-12,0.00154966,3.890444E-4,3.351732E-5,1.551535E-6,-2.676071E-28,-1.169347E-39,-8.723312E-41,-9.861636E-82,-4.481658E-24,7.632561,5.269991E-5,432873.2,432873.2
8.307569E-6,16.3104,-1.021431E10,1764.84,1764.84,8.595631E-4,1.0,0.7705821,6.113147E-4,0.06653383,0.001905279,2.904432E-6,0.002249554,2.021047E-5,0.09898663,1.939581E-4,0.03635385,4.780761E-5,4.849932E-7,2.984475E-7,0.006172013,3.247473E-4,7.116686E-6,0.00257217,0.001712981,0.001831335,9.309886E-5,1.214821E-7,6.459253E-10,2.712703E-8,3.996664E-5,9.223969E-6,1.772002E-6,0.002038263,4.71275E-5,0.002603742,5.061349E-4,0.00169077,9.81988E-5,3.533269E-4,6.910312E-5,1.802818E-10,9.620884E-13,1.693265E-7,4.739221E-6,8.584603E-10,1.589944E-16,1.217496E-12,0.001547192,3.879496E-4,3.373423E-5,1.567939E-6,-2.628364E-28,-1.170541E-39,-8.593456E-41,-6.349284E-82,-4.414949E-24,7.631967,5.27003E-5,432839.5,432839.5
8.321255E-6,16.31037,-1.020215E10,1764.8,1764.8,8.595631E-4,1.0,0.7705736,6.106777E-4,0.06654959,0.001902472,2.898095E-6,0.002246034,2.017242E-5,0.09898255,1.936835E-4,0.03637172,4.755653E-5,4.829303E-7,2.970557E-7,0.006161363,3.241117E-4,7.097349E-6,0.002572614,0.001712613,0.001830778,9.302753E-5,1.204167E-7,6.382949E-10,2.697227E-8,3.984951E-5,9.199552E-6,1.768908E-6,0.002036185,4.702574E-5,0.002603276,5.06708E-4,0.001692128,9.824074E-5,3.532326E-4,6.923603E-5,1.79211E-10,9.58091E-13,1.687652E-7,4.721251E-6,8.533166E-10,1.575943E-16,1.210721E-12,0.001546543,3.876621E-4,3.379139E-5,1.572275E-6,-2.615647E-28,-1.170853E-39,-8.559617E-41,-5.654148E-82,-4.397565E-24,7.631811,5.270041E-5,432830.6,432830.6
8.327781E-6,16.31035,-1.019631E10,1764.781,1764.781,8.595631E-4,1.0,0.7705696,6.103746E-4,0.06655709,0.001901137,2.895083E-6,0.002244358,2.015433E-5,0.0989806,1.935528E-4,0.03638023,4.743737E-5,4.819514E-7,2.963954E-7,0.006156296,3.238094E-4,7.088157E-6,0.002572825,0.001712438,0.001830512,9.299349E-5,1.199129E-7,6.352055E-10,2.689894E-8,3.979384E-5,9.187941E-6,1.767437E-6,0.002035197,4.697737E-5,0.002603053,5.069809E-4,0.001692774,9.826069E-5,3.531877E-4,6.929936E-5,1.786996E-10,9.561933E-13,1.684986E-7,4.712723E-6,8.508786E-10,1.569691E-16,1.207338E-12,0.001546234,3.875252E-4,3.381863E-5,1.574344E-6,-2.609701E-28,-1.171002E-39,-8.543544E-41,-5.350716E-82,-4.389308E-24,7.631736,5.270046E-5,432826.4,432826.4
8.468891E-6,16.31001,-1.007243E10,1764.376,1764.376,8.595631E-4,1.0,0.7704836,6.039182E-4,0.06671705,0.001872788,2.831539E-6,0.002208604,1.977091E-5,0.09893764,1.907769E-4,0.03656284,4.494371E-5,4.614746E-7,2.826144E-7,0.006048302,3.173781E-4,6.89362E-6,0.002577237,0.001708622,0.001824702,9.22536E-5,1.096382E-7,6.103227E-10,2.537955E-8,3.861892E-5,8.942591E-6,1.73627E-6,0.002014181,4.595449E-5,0.002598214,5.128466E-4,0.001706666,9.868468E-5,3.522185E-4,7.066418E-5,1.681245E-10,9.164121E-13,1.628817E-7,4.534325E-6,8.003178E-10,1.469021E-16,1.13809E-12,0.001539612,3.845943E-4,3.44065E-5,1.619294E-6,-2.485341E-28,-1.174143E-39,-8.20524E-41,-1.627807E-82,-4.215516E-24,7.630145,5.270158E-5,432736.2,432736.2
8.499968E-6,16.30993,-1.004561E10,1764.287,1764.287,8.595631E-4,1.0,0.770465,6.025205E-4,0.06675173,0.001866674,2.817933E-6,0.002200848,1.968841E-5,0.09892797,1.901777E-4,0.03660269,4.441518E-5,4.571365E-7,2.797024E-7,0.006024918,3.159885E-4,6.851836E-6,0.002578173,0.001707777,0.001823408,9.208973E-5,1.075254E-7,5.950875E-10,2.506124E-8,3.836737E-5,8.89002E-6,1.729568E-6,0.002009642,4.573496E-5,0.002597141,5.141291E-4,0.001709702,9.87762E-5,3.520057E-4,7.096352E-5,1.658506E-10,9.079612E-13,1.616818E-7,4.496519E-6,7.897139E-10,1.440621E-16,1.121046E-12,0.001538168,3.839562E-4,3.453564E-5,1.629247E-6,-2.459156E-28,-1.174804E-39,-8.133044E-41,-1.253066E-82,-4.178425E-24,7.629798,5.270183E-5,432716.5,432716.5
8.503762E-6,16.30992,-1.004224E10,1764.276,1764.276,8.595631E-4,1.0,0.7704628,6.023505E-4,0.06675595,0.001865931,2.816281E-6,0.002199904,1.967838E-5,0.09892678,1.901049E-4,0.03660755,4.435115E-5,4.56611E-7,2.793499E-7,0.006022073,3.158195E-4,6.84676E-6,0.002578286,0.001707673,0.00182325,9.206971E-5,1.07271E-7,5.957213E-10,2.502277E-8,3.833682E-5,8.883625E-6,1.728753E-6,0.00200909,4.57083E-5,0.00259701,5.142854E-4,0.001710072,9.878733E-5,3.519797E-4,7.100004E-5,1.655768E-10,9.069369E-13,1.615362E-7,4.491939E-6,7.884319E-10,1.438954E-16,1.119029E-12,0.001537992,3.838785E-4,3.45514E-5,1.630464E-6,-2.456225E-28,-1.174884E-39,-8.124285E-41,-1.213716E-82,-4.173926E-24,7.629756,5.270186E-5,432714.1,432714.1
8.579267E-6,16.30972,-9.977621E9,1764.062,1764.062,8.595631E-4,1.0,0.7704182,5.989933E-4,0.06683933,0.001851282,2.783831E-6,0.00218125,1.948103E-5,0.09890296,1.886684E-4,0.03670383,4.309936E-5,4.463381E-7,2.724657E-7,0.005965895,3.124861E-4,6.746909E-6,0.002580502,0.001705609,0.001820083,9.167024E-5,1.023665E-7,5.868017E-10,2.427445E-8,3.773679E-5,8.758011E-6,1.712723E-6,0.001998205,4.518394E-5,0.002594393,5.173863E-4,0.001717412,9.900666E-5,3.514637E-4,7.17253E-5,1.603626E-10,8.868903E-13,1.586792E-7,4.402385E-6,7.63487E-10,1.392172E-16,1.084527E-12,0.001534505,3.823399E-4,3.486463E-5,1.654733E-6,-2.393941E-28,-1.176479E-39,-7.952492E-41,-6.451546E-83,-4.085674E-24,7.62892,5.270249E-5,432666.7,432666.7
8.639235E-6,16.30957,-9.926928E9,1763.893,1763.893,8.595631E-4,1.0,0.7703833,5.96362E-4,0.06690476,0.001839833,2.758601E-6,0.002166609,1.932708E-5,0.09888375,1.875449E-4,0.03677977,4.213421E-5,4.384186E-7,2.671693E-7,0.005921858,3.098773E-4,6.669118E-6,0.00258221,0.001703963,0.001817549,9.135183E-5,9.86722E-8,5.849476E-10,2.370237E-8,3.72704E-5,8.660272E-6,1.700221E-6,0.001989688,4.477563E-5,0.002592305,5.198353E-4,0.001723207,9.917811E-5,3.510549E-4,7.229944E-5,1.564489E-10,8.714064E-13,1.564627E-7,4.333315E-6,7.444042E-10,1.360261E-16,1.061288E-12,0.001531757,3.811288E-4,3.511291E-5,1.674089E-6,-2.345771E-28,-1.177711E-39,-7.819324E-41,-3.903811E-83,-4.017262E-24,7.628262,5.2703E-5,432629.4,432629.4
8.645611E-6,16.30955,-9.921544E9,1763.875,1763.875,8.595631E-4,1.0,0.7703796,5.96084E-4,0.06691168,0.001838625,2.755946E-6,0.002165061,1.931085E-5,0.09888169,1.874264E-4,0.03678782,4.203308E-5,4.375888E-7,2.666148E-7,0.005917205,3.096019E-4,6.660924E-6,0.002582389,0.001703787,0.001817278,9.131791E-5,9.828947E-8,5.818883E-10,2.364267E-8,3.722133E-5,8.649981E-6,1.698903E-6,0.001988789,4.473264E-5,0.002592082,5.20095E-4,0.001723821,9.919619E-5,3.510115E-4,7.236039E-5,1.560391E-10,8.697821E-13,1.562297E-7,4.326075E-6,7.424122E-10,1.354887E-16,1.058807E-12,0.001531466,3.810005E-4,3.513929E-5,1.676151E-6,-2.340727E-28,-1.17784E-39,-7.805331E-41,-3.701142E-83,-4.010074E-24,7.628192,5.270305E-5,432625.4,432625.4
8.684084E-6,16.30945,-9.88934E9,1763.767,1763.767,8.595631E-4,1.0,0.7703574,5.944142E-4,0.06695324,0.001831376,2.740041E-6,0.002155758,1.921353E-5,0.09886921,1.867148E-4,0.03683626,4.142896E-5,4.326318E-7,2.633052E-7,0.005889258,3.079485E-4,6.611807E-6,0.002583457,0.001702727,0.001815642,9.111308E-5,9.602068E-8,5.78227E-10,2.328705E-8,3.692739E-5,8.588318E-6,1.691002E-6,0.001983392,4.447493E-5,0.002590737,5.216589E-4,0.001727521,9.930472E-5,3.507498E-4,7.272772E-5,1.535737E-10,8.600727E-13,1.54835E-7,4.282822E-6,7.30544E-10,1.33324E-16,1.042974E-12,0.001529713,3.802293E-4,3.529831E-5,1.688611E-6,-2.310586E-28,-1.178611E-39,-7.721594E-41,-2.685615E-83,-3.967057E-24,7.627773,5.270338E-5,432601.6,432601.6
8.698732E-6,16.30941,-9.877149E9,1763.726,1763.726,8.595631E-4,1.0,0.7703491,5.937817E-4,0.06696899,0.001828634,2.734035E-6,0.002152233,1.917674E-5,0.09886443,1.864454E-4,0.03685466,4.120158E-5,4.30766E-7,2.620605E-7,0.00587867,3.073226E-4,6.593244E-6,0.002583859,0.001702322,0.001815017,9.103499E-5,9.51744E-8,5.73998E-10,2.315362E-8,3.68164E-5,8.565027E-6,1.688014E-6,0.001981349,4.437755E-5,0.002590225,5.222531E-4,0.001728927,9.934578E-5,3.506502E-4,7.28674E-5,1.526618E-10,8.564154E-13,1.543087E-7,4.266538E-6,7.260902E-10,1.323147E-16,1.037592E-12,0.001529048,3.799366E-4,3.535882E-5,1.693362E-6,-2.299239E-28,-1.1789E-39,-7.69001E-41,-2.376416E-83,-3.950831E-24,7.627614,5.270351E-5,432592.6,432592.6
8.702055E-6,16.3094,-9.874373E9,1763.717,1763.717,8.595631E-4,1.0,0.7703472,5.936385E-4,0.06697255,0.001828013,2.732676E-6,0.002151434,1.916841E-5,0.09886334,1.863845E-4,0.03685883,4.11502E-5,4.303445E-7,2.617793E-7,0.005876273,3.071809E-4,6.589044E-6,0.00258395,0.00170223,0.001814875,9.101727E-5,9.498377E-8,5.723127E-10,2.31235E-8,3.67913E-5,8.559759E-6,1.687339E-6,0.001980887,4.435552E-5,0.002590108,5.223877E-4,0.001729245,9.935508E-5,3.506277E-4,7.289907E-5,1.524543E-10,8.555889E-13,1.541897E-7,4.262858E-6,7.250849E-10,1.320359E-16,1.036304E-12,0.001528897,3.798703E-4,3.537254E-5,1.694441E-6,-2.296671E-28,-1.178966E-39,-7.682868E-41,-2.311413E-83,-3.947162E-24,7.627578,5.270354E-5,432590.6,432590.6
8.763651E-6,16.30923,-9.823378E9,1763.545,1763.545,8.595631E-4,1.0,0.7703123,5.910004E-4,0.06703828,0.001816594,2.707746E-6,0.002136717,1.901538E-5,0.09884307,1.852627E-4,0.03693586,4.021164E-5,4.226424E-7,2.566474E-7,0.005832115,3.045729E-4,6.511915E-6,0.002585607,0.001700525,0.001812236,9.068832E-5,9.153956E-8,5.612879E-10,2.25755E-8,3.633074E-5,8.46301E-6,1.674917E-6,0.001972376,4.395101E-5,0.002587947,5.248774E-4,0.001735134,9.952599E-5,3.502097E-4,7.348519E-5,1.48652E-10,8.404695E-13,1.520086E-7,4.195609E-6,7.067869E-10,1.283333E-16,1.011727E-12,0.001526113,3.786465E-4,3.562664E-5,1.714472E-6,-2.249786E-28,-1.180175E-39,-7.552032E-41,-1.387177E-83,-3.879952E-24,7.626912,5.270408E-5,432552.8,432552.8
8.867051E-6,16.30894,-9.739074E9,1763.258,1763.258,8.595631E-4,1.0,0.7702547,5.866406E-4,0.06714706,0.001797787,2.66692E-6,0.002112356,1.87639E-5,0.09880848,1.834136E-4,0.03706413,3.869109E-5,4.10162E-7,2.483519E-7,0.005759137,3.00271E-4,6.385369E-6,0.002588287,0.001697649,0.00180777,9.013438E-5,8.610901E-8,5.567877E-10,2.1696E-8,3.557704E-5,8.304462E-6,1.65451E-6,0.00195834,4.32876E-5,0.002584301,5.29029E-4,0.00174495,9.98073E-5,3.495102E-4,7.446509E-5,1.425932E-10,8.15911E-13,1.484474E-7,4.086533E-6,6.774049E-10,1.233375E-16,9.739831E-13,0.00152148,3.766139E-4,3.605217E-5,1.74826E-6,-2.17335E-28,-1.182144E-39,-7.338663E-41,-5.874683E-84,-3.770337E-24,7.625806,5.270501E-5,432490.1,432490.1
8.879169E-6,16.30891,-9.729307E9,1763.224,1763.224,8.595631E-4,1.0,0.770248,5.861352E-4,0.06715968,0.001795612,2.662218E-6,0.002109529,1.873486E-5,0.09880438,1.831997E-4,0.03707908,3.851732E-5,4.087355E-7,2.474054E-7,0.005750678,2.99773E-4,6.370776E-6,0.002588592,0.00169731,0.001807244,9.006932E-5,8.550041E-8,5.508242E-10,2.159614E-8,3.549029E-5,8.286201E-6,1.652154E-6,0.001956715,4.321111E-5,0.002583872,5.295132E-4,0.001746095,9.98398E-5,3.494284E-4,7.45796E-5,1.419207E-10,8.130989E-13,1.480382E-7,4.074056E-6,6.740681E-10,1.224095E-16,9.703463E-13,0.00152094,3.763775E-4,3.610196E-5,1.752234E-6,-2.164963E-28,-1.182367E-39,-7.314162E-41,-5.31304E-84,-3.75775E-24,7.625677,5.270512E-5,432482.8,432482.8
8.882343E-6,16.3089,-9.726712E9,1763.216,1763.216,8.595631E-4,1.0,0.7702462,5.860031E-4,0.06716298,0.001795044,2.660989E-6,0.00210879,1.872727E-5,0.0988033,1.831437E-4,0.03708299,3.847195E-5,4.08363E-7,2.471583E-7,0.005748465,2.996428E-4,6.366962E-6,0.002588672,0.001697222,0.001807106,9.005228E-5,8.534192E-8,5.495393E-10,2.15701E-8,3.546762E-5,8.281426E-6,1.651538E-6,0.00195629,4.319112E-5,0.00258376,5.2964E-4,0.001746394,9.98483E-5,3.49407E-4,7.460958E-5,1.417435E-10,8.123646E-13,1.479312E-7,4.070798E-6,6.731977E-10,1.221807E-16,9.693222E-13,0.001520799,3.763156E-4,3.6115E-5,1.753275E-6,-2.162756E-28,-1.182426E-39,-7.307762E-41,-5.175114E-84,-3.754462E-24,7.625644,5.270515E-5,432480.9,432480.9
9.036597E-6,16.30846,-9.604025E9,1762.793,1762.793,8.595631E-4,1.0,0.7701629,5.796743E-4,0.06732122,0.001767904,2.602643E-6,0.002073335,1.836577E-5,0.09875029,1.804717E-4,0.03727167,3.634118E-5,3.908608E-7,2.355751E-7,0.005642538,2.934195E-4,6.185595E-6,0.002592405,0.001692896,0.001800354,8.922215E-5,7.808236E-8,5.246174E-10,2.035695E-8,3.439219E-5,8.05464E-6,1.622213E-6,0.001935989,4.224086E-5,0.002578281,5.35761E-4,0.001760859,1.002534E-4,3.483693E-4,7.606077E-5,1.333542E-10,7.777679E-13,1.428703E-7,3.917521E-6,6.32645E-10,1.140614E-16,9.155766E-13,0.001513993,3.733396E-4,3.674715E-5,1.804103E-6,-2.055809E-28,-1.185235E-39,-7.00516E-41,-1.45671E-84,-3.599009E-24,7.624023,5.270658E-5,432388.9,432389.0
1.0E-5,16.30538,-8.907278E9,1760.267,1760.267,8.595631E-4,1.0,0.7696972,5.438938E-4,0.06822248,0.001617707,2.289444E-6,0.001871394,1.639398E-5,0.09839059,1.656095E-4,0.03839053,2.577677E-5,3.034529E-7,1.786432E-7,0.005044924,2.587238E-4,5.207586E-6,0.002610009,0.001665256,0.001756597,8.401223E-5,4.737004E-8,4.31042E-10,1.462301E-8,2.867768E-5,6.83871E-6,1.462296E-6,0.00182269,3.711637E-5,0.002543373,5.723526E-4,0.001847155,1.024508E-4,3.420313E-4,8.486275E-5,9.426889E-11,6.021484E-13,1.163729E-7,3.143138E-6,4.411114E-10,7.844647E-17,6.750622E-13,0.001473842,3.560094E-4,4.063227E-5,2.131177E-6,-1.33093E-28,-1.196657E-39,-5.434784E-41,-2.351744E-86,-2.790471E-24,7.614533,5.271651E-5,431850.7,431850.7
1.082954E-5,16.30242,-8.390523E9,1758.233,1758.233,8.595631E-4,1.0,0.7693604,5.174009E-4,0.0688964,0.001510109,2.07377E-6,0.001720839,1.501436E-5,0.09805113,1.548767E-4,0.03928149,1.950214E-5,2.502824E-7,1.449541E-7,0.00460567,2.33673E-4,4.53695E-6,0.002618515,0.001640967,0.00171767,7.959762E-5,3.312962E-8,3.805047E-10,1.141229E-8,2.483947E-5,6.010075E-6,1.350189E-6,0.001740415,3.358479E-5,0.002512865,6.018046E-4,0.001916388,1.039245E-4,3.367753E-4,9.207637E-5,7.28131E-11,4.924555E-13,9.900156E-8,2.658427E-6,3.346674E-10,5.950642E-17,5.444373E-13,0.00144213,3.426241E-4,4.389328E-5,2.424898E-6,-3.359826E-28,-1.191473E-39,-4.424154E-41,-5.962657E-86,-2.320062E-24,7.607121,5.272611E-5,431430.4,431430.4
1.087666E-5,16.30224,-8.363217E9,1758.121,1758.121,8.595631E-4,1.0,0.7693427,5.15997E-4,0.06893225,0.001504494,2.06269E-6,0.001712852,1.49432E-5,0.09803123,1.543146E-4,0.03933031,1.920437E-5,2.477145E-7,1.433497E-7,0.004582516,2.323632E-4,4.502718E-6,0.002618842,0.001639581,0.001715443,7.935089E-5,3.252445E-8,3.777519E-10,1.126284E-8,2.464529E-5,5.967875E-6,1.344395E-6,0.001736093,3.34037E-5,0.002511129,6.034256E-4,0.001920192,1.039976E-4,3.364823E-4,9.247605E-5,7.183438E-11,4.870927E-13,9.813286E-8,2.6346E-6,3.297434E-10,5.862639E-17,5.387701E-13,0.001440399,3.419017E-4,4.407627E-5,2.44189E-6,-7.355637E-27,-1.192267E-39,-4.374145E-41,-4.141884E-86,-2.438533E-24,7.606718,5.272668E-5,431407.5,431407.5
1.087986E-5,16.30223,-8.361325E9,1758.114,1758.114,8.595631E-4,1.0,0.7693415,5.159021E-4,0.06893467,0.001504115,2.061942E-6,0.001712312,1.493839E-5,0.09802987,1.542766E-4,0.03933362,1.918436E-5,2.475417E-7,1.432418E-7,0.004580951,2.322747E-4,4.500408E-6,0.002618863,0.001639487,0.001715292,7.933415E-5,3.2484E-8,3.773636E-10,1.12528E-8,2.463218E-5,5.965023E-6,1.344004E-6,0.001735801,3.339148E-5,0.002511012,6.035354E-4,0.00192045,1.040025E-4,3.364624E-4,9.250315E-5,7.176914E-11,4.867316E-13,9.807429E-8,2.632995E-6,3.294128E-10,5.855556E-17,5.384076E-13,0.001440282,3.418528E-4,4.408869E-5,2.443045E-6,-3.217562E-28,-1.192296E-39,-4.370775E-41,-4.040824E-86,-2.443383E-24,7.606691,5.272672E-5,431406.0,431406.0
1.094111E-5,16.302,-8.32612E9,1757.969,1757.969,8.595631E-4,1.0,0.7693189,5.140937E-4,0.06898088,0.001496896,2.047722E-6,0.001702023,1.484703E-5,0.09800391,1.535534E-4,0.03939678,1.880611E-5,2.442714E-7,1.412021E-7,0.004551148,2.305905E-4,4.456521E-6,0.002619263,0.001637686,0.001712397,7.901433E-5,3.172469E-8,3.774711E-10,1.106329E-8,2.438345E-5,5.910898E-6,1.336563E-6,0.00173024,3.315914E-5,0.002508756,6.056334E-4,0.001925372,1.040958E-4,3.360826E-4,9.302083E-5,7.051818E-11,4.798916E-13,9.69633E-8,2.602578E-6,3.231747E-10,5.763076E-17,5.307646E-13,0.001438044,3.409202E-4,4.432612E-5,2.465178E-6,-1.333985E-28,-1.192854E-39,-4.306908E-41,-2.522257E-86,-2.407498E-24,7.606171,5.272746E-5,431376.5,431376.5
1.100576E-5,16.30176,-8.289301E9,1757.816,1757.816,8.595631E-4,1.0,0.7692952,5.122026E-4,0.06902922,0.001489363,2.03291E-6,0.001691264,1.475183E-5,0.09797641,1.527984E-4,0.03946312,1.841648E-5,2.408933E-7,1.390991E-7,0.004520008,2.288326E-4,4.410861E-6,0.002619656,0.001635784,0.00170934,7.867768E-5,3.095314E-8,3.674942E-10,1.086843E-8,2.412496E-5,5.854609E-6,1.328808E-6,0.001724431,3.291723E-5,0.002506375,6.078384E-4,0.001930545,1.041923E-4,3.356826E-4,9.356537E-5,6.925398E-11,4.728158E-13,9.581053E-8,2.571078E-6,3.167669E-10,5.613892E-17,5.237267E-13,0.001435694,3.399425E-4,4.457633E-5,2.488599E-6,-1.293616E-28,-1.193427E-39,-4.240742E-41,-1.533127E-86,-2.371105E-24,7.605625,5.272825E-5,431345.5,431345.5
1.134144E-5,16.30048,-8.103985E9,1757.036,1757.036,8.595631E-4,1.0,0.7691768,5.026719E-4,0.06927318,0.001451642,1.959172E-6,0.001637049,1.427751E-5,0.09783204,1.490115E-4,0.03980229,1.654436E-5,2.245098E-7,1.289603E-7,0.00436352,2.200283E-4,4.184446E-6,0.002621255,0.001625909,0.001693458,7.694686E-5,2.738884E-8,3.557683E-10,9.936652E-9,2.284736E-5,5.575494E-6,1.290124E-6,0.00169526,3.171448E-5,0.002494027,6.19129E-4,0.001957011,1.046615E-4,3.336241E-4,9.636002E-5,6.309445E-11,4.383342E-13,9.014121E-8,2.417023E-6,2.862244E-10,5.097826E-17,4.842701E-13,0.001423704,3.349787E-4,4.586828E-5,2.611122E-6,-6.763952E-29,-1.196307E-39,-3.91696E-41,-1.143286E-87,-2.383016E-24,7.602845,5.273239E-5,431187.9,431187.9
1.147652E-5,16.29995,-8.032098E9,1756.727,1756.727,8.595631E-4,1.0,0.769131,4.989672E-4,0.06936816,0.001437089,1.930911E-6,0.001615986,1.409561E-5,0.09777326,1.475478E-4,0.03993633,1.585704E-5,2.184225E-7,1.252201E-7,0.004302907,2.166314E-4,4.09811E-6,0.002621697,0.001621937,0.001687069,7.625895E-5,2.613986E-8,3.499327E-10,9.596141E-9,2.236207E-5,5.469124E-6,1.275266E-6,0.001683967,3.125428E-5,0.002489066,6.235992E-4,0.00196748,1.048356E-4,3.328041E-4,9.746925E-5,6.09103E-11,4.254538E-13,8.800022E-8,2.359195E-6,2.751088E-10,4.904435E-17,4.719856E-13,0.001418976,3.330328E-4,4.638479E-5,2.660847E-6,-2.645189E-28,-1.197349E-39,-3.795432E-41,-4.104812E-88,-2.31747E-24,7.601751,5.273408E-5,431125.8,431125.9
1.148224E-5,16.29993,-8.029066E9,1756.714,1756.714,8.595631E-4,1.0,0.7691291,4.98812E-4,0.06937214,0.001436481,1.929732E-6,0.001615104,1.408802E-5,0.09777077,1.474866E-4,0.03994197,1.582873E-5,2.181708E-7,1.250658E-7,0.00430037,2.164894E-4,4.094514E-6,0.002621713,0.001621769,0.001686798,7.622995E-5,2.608907E-8,3.478982E-10,9.582128E-9,2.234187E-5,5.464693E-6,1.274646E-6,0.001683495,3.123509E-5,0.002488856,6.237875E-4,0.001967921,1.048428E-4,3.327695E-4,9.751601E-5,6.081932E-11,4.249203E-13,8.791127E-8,2.356797E-6,2.746519E-10,4.886375E-17,4.714352E-13,0.001418777,3.32951E-4,4.640661E-5,2.662957E-6,-1.216126E-28,-1.197392E-39,-3.790393E-41,-3.93077E-88,-2.314601E-24,7.601705,5.273415E-5,431123.2,431123.2
1.167119E-5,16.29919,-7.930946E9,1756.286,1756.286,8.595631E-4,1.0,0.769067,4.93753E-4,0.06950199,0.001416712,1.891506E-6,0.001586357,1.384191E-5,0.09768795,1.454956E-4,0.04012713,1.492704E-5,2.101128E-7,1.201394E-7,0.004217821,2.118757E-4,3.978193E-6,0.002622141,0.001616217,0.001677868,7.527673E-5,2.449795E-8,3.376664E-10,9.136383E-9,2.168965E-5,5.321349E-6,1.254524E-6,0.001668117,3.061345E-5,0.002481928,6.299699E-4,0.00198239,1.050722E-4,3.316309E-4,9.905246E-5,5.786683E-11,4.078071E-13,8.504561E-8,2.279685E-6,2.601447E-10,4.618477E-17,4.51293E-13,0.001412255,3.302782E-4,4.712582E-5,2.73292E-6,-1.075625E-28,-1.198798E-39,-3.628459E-41,-9.576539E-89,-2.215233E-24,7.600199,5.273654E-5,431037.8,431037.8
