Time_Soln#5 (sec),Volume_Soln#5 (cm3),Volumetric_heat_production_rate_Soln#5 (erg/cm3-sec),Surface_temperature_Soln#5 (K),Temperature_Soln#5 (K),Mass_Soln#5 (g),Pressure_Soln#5 (atm),Mole_fraction_H2_Soln#5 (),Mole_fraction_H_Soln#5 (),Mole_fraction_CH4_Soln#5 (),Mole_fraction_CH3_Soln#5 (),Mole_fraction_C2H6_Soln#5 (),Mole_fraction_C2H5_Soln#5 (),Mole_fraction_C2H4_Soln#5 (),Mole_fraction_C2H2_Soln#5 (),Mole_fraction_C3H8_Soln#5 (),Mole_fraction_NC3H7_Soln#5 (),Mole_fraction_C3H6_Soln#5 (),Mole_fraction_C3H5-A_Soln#5 (),Mole_fraction_C3H4-P_Soln#5 (),Mole_fraction_C3H4-A_Soln#5 (),Mole_fraction_NC4H10_Soln#5 (),Mole_fraction_IC4H10_Soln#5 (),Mole_fraction_IC4H8_Soln#5 (),Mole_fraction_IC4H7_Soln#5 (),Mole_fraction_C4H8-1_Soln#5 (),Mole_fraction_C4H8-2_Soln#5 (),Mole_fraction_C4H71-3_Soln#5 (),Mole_fraction_C4H6_Soln#5 (),Mole_fraction_C4H4_Soln#5 (),Mole_fraction_C6H6_Soln#5 (),Mole_fraction_FULVENE_Soln#5 (),Mole_fraction_C5H6_Soln#5 (),Mole_fraction_C5H5_Soln#5 (),Mole_fraction_MCPTD_Soln#5 (),Mole_fraction_NC5H12_Soln#5 (),Mole_fraction_NC5H10_Soln#5 (),Mole_fraction_B1M2_Soln#5 (),Mole_fraction_B1M3_Soln#5 (),Mole_fraction_B2M2_Soln#5 (),Mole_fraction_CYC5H8_Soln#5 (),Mole_fraction_LC5H8_Soln#5 (),Mole_fraction_DIALLYL_Soln#5 (),Mole_fraction_CYC6H8_Soln#5 (),Mole_fraction_CYC6H10_Soln#5 (),Mole_fraction_NC6H12_Soln#5 (),Mole_fraction_NC7H14_Soln#5 (),Mole_fraction_C7H8_Soln#5 (),Mole_fraction_C7H7_Soln#5 (),Mole_fraction_C6H5C2H3_Soln#5 (),Mole_fraction_C6H5C2H5_Soln#5 (),Mole_fraction_XYLENE_Soln#5 (),Mole_fraction_INDENE_Soln#5 (),Mole_fraction_NPBENZ_Soln#5 (),Mole_fraction_NC12H26_Soln#5 (),Mole_fraction_NC16H34_Soln#5 (),Mole_fraction_NC10H20_Soln#5 (),Molecular_weight_Soln#5 (g/mole),Mass_density_Soln#5 (g/cm3),Unburned_hydrocarbons_Soln#5 (ppm),Volatile_organic_compounds_Soln#5 (ppm)
0.0,15.7,-1.030182E9,1200.0,1200.0,0.001504235,1.0,0.9514599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004081009,0.0,0.0,0.0,0.0,0.0,0.0,0.01103335,0.006639947,0.02678577,9.434426,9.581117E-5,535064.1,535064.1
4.643942E-9,15.69993,-1.20662E9,1199.999,1199.999,0.001504235,1.0,0.9514597,1.893815E-9,2.359367E-12,4.499992E-9,8.937431E-12,2.177715E-8,1.081138E-8,2.158301E-15,3.822544E-12,1.985343E-8,1.691784E-8,4.798383E-8,5.323234E-15,1.299858E-13,1.921948E-12,3.248324E-21,4.513644E-22,8.008939E-23,7.834641E-9,6.666258E-13,4.795944E-8,2.208825E-11,1.491609E-21,1.7978E-13,9.958623E-26,8.518352E-21,7.607167E-27,1.343359E-21,1.177422E-16,5.476352E-9,3.315831E-21,1.30554E-17,3.619654E-22,3.236554E-22,5.434983E-13,7.611372E-16,6.077194E-22,3.15481E-21,1.705894E-9,2.939029E-9,0.004081008,7.519835E-12,6.580577E-23,2.87572E-15,8.899953E-17,1.362255E-26,7.081602E-16,0.01103331,0.006639919,0.02678567,9.434424,9.581122E-5,535064.0,535064.0
2.836373E-8,15.69988,-1.516309E9,1199.994,1199.994,0.001504235,1.0,0.9514581,3.756189E-8,3.756879E-10,1.060061E-7,7.441255E-10,3.122776E-7,2.568217E-7,1.298557E-13,2.66013E-10,2.276934E-7,3.531765E-7,2.93253E-7,1.98952E-13,4.854699E-12,1.336132E-10,3.345755E-17,1.571175E-18,4.116446E-18,1.596677E-7,2.670005E-11,2.923484E-7,1.105727E-9,2.116645E-19,2.494822E-11,1.451054E-22,8.925907E-18,4.203598E-23,1.14461E-18,1.279218E-13,1.078735E-7,6.491389E-18,1.235784E-14,1.229754E-18,2.769089E-19,3.024609E-10,1.734694E-13,5.129272E-19,2.707315E-18,3.225985E-8,5.890519E-8,0.004081001,1.025899E-10,3.247582E-20,2.394229E-13,1.433281E-14,9.686324E-23,4.92595E-14,0.01103314,0.006639766,0.02678517,9.434407,9.58115E-5,535063.1,535063.1
8.170324E-8,15.69978,-1.633994E9,1199.979,1199.979,0.001504235,1.0,0.9514535,1.389519E-7,5.480937E-9,4.9934E-7,9.422868E-9,1.301499E-6,1.276276E-6,2.040954E-12,2.686497E-9,7.082377E-7,1.365559E-6,8.48189E-7,1.656451E-12,4.050357E-11,1.223119E-9,4.930394E-15,9.386024E-17,1.064893E-15,6.08212E-7,2.257665E-10,8.407773E-7,1.231127E-8,8.520836E-18,3.001081E-10,1.068599E-20,5.932912E-16,4.569366E-21,3.981806E-17,5.387402E-12,4.04675E-7,3.37281E-16,5.075293E-13,7.151552E-17,9.90338E-18,5.64532E-9,4.166698E-12,1.785997E-17,9.442918E-17,1.17745E-7,2.276422E-7,0.00408098,8.387546E-10,1.222475E-18,3.031657E-12,2.141023E-13,1.164567E-20,4.977957E-13,0.01103274,0.00663941,0.026784,9.434361,9.581216E-5,535060.5,535060.5
2.647942E-7,15.69939,-1.827879E9,1199.926,1199.926,0.001504235,1.0,0.9514349,5.176206E-7,9.464992E-8,2.60622E-6,1.361074E-7,5.471214E-6,7.076334E-6,5.886046E-11,2.514141E-8,1.688023E-6,5.178113E-6,2.79666E-6,1.761867E-11,4.362828E-10,9.494027E-9,8.061743E-13,6.656153E-15,2.407538E-13,2.25302E-6,2.308193E-9,2.721522E-6,1.547278E-7,1.382842E-15,3.779078E-9,1.286758E-18,7.370457E-14,7.296807E-19,1.641133E-15,2.002947E-10,1.505843E-6,1.859081E-14,2.809645E-11,4.659195E-15,4.56517E-16,8.458908E-8,1.4522E-10,7.5952E-16,3.878657E-15,4.185096E-7,9.317146E-7,0.004080886,9.433743E-9,6.117438E-17,4.381435E-11,3.915701E-12,1.541391E-18,4.870144E-12,0.01103124,0.006638095,0.02677964,9.434174,9.581452E-5,535049.8,535049.8
8.363953E-7,15.69812,-2.190589E9,1199.733,1199.733,0.001504235,1.0,0.9513614,1.770032E-6,1.427614E-6,1.189443E-5,1.549004E-6,1.802301E-5,3.610589E-5,1.761643E-9,1.693804E-7,2.670661E-6,2.034959E-5,9.318103E-6,1.847076E-10,4.745648E-9,6.389139E-8,7.029993E-11,4.686354E-13,3.194602E-11,8.354681E-6,2.34598E-8,8.63047E-6,1.704143E-6,4.082569E-13,4.229723E-8,1.510492E-16,8.615938E-12,2.108354E-16,6.381342E-14,3.952507E-9,5.788314E-6,7.837513E-13,1.327305E-9,2.535343E-13,2.342992E-14,1.001669E-6,4.9448E-9,4.149454E-14,1.49772E-13,1.41867E-6,4.46317E-6,0.00408042,1.025621E-7,3.063417E-15,5.054152E-10,6.674452E-11,2.027098E-16,6.43325E-11,0.01102535,0.006633053,0.02676273,9.433415,9.582224E-5,535006.8,535006.8
1.291572E-6,15.69708,-2.417077E9,1199.557,1199.557,0.001504235,1.0,0.9512897,2.679912E-6,3.827609E-6,2.014916E-5,3.667439E-6,2.65355E-5,6.752039E-5,6.22546E-9,3.534806E-7,3.088624E-6,3.585851E-5,1.488466E-5,4.610394E-10,1.205976E-8,1.493123E-7,3.228786E-10,2.479287E-12,1.828861E-10,1.42439E-5,5.856409E-8,1.335096E-5,4.115108E-6,3.492242E-12,1.018087E-7,9.17846E-16,4.977428E-11,2.350759E-15,2.670651E-13,1.097443E-8,1.011549E-5,3.153942E-12,5.468355E-9,1.133558E-12,1.136734E-13,2.437627E-6,1.920588E-8,2.93067E-13,6.28222E-13,2.278938E-6,8.674903E-6,0.004079885,2.455777E-7,1.718293E-14,1.228849E-9,1.941813E-10,1.678081E-15,2.578985E-10,0.01101944,0.006628081,0.02674589,9.432658,9.58286E-5,534963.9,534963.9
1.359667E-6,15.69692,-2.447732E9,1199.529,1199.529,0.001504235,1.0,0.951278,2.808499E-6,4.294175E-6,2.141035E-5,4.052149E-6,2.770618E-5,7.277696E-5,7.215491E-9,3.871876E-7,3.1457E-6,3.842269E-5,1.573719E-5,5.145679E-10,1.348468E-8,1.660457E-7,3.845204E-10,3.028127E-12,2.238526E-10,1.519968E-5,6.53578E-8,1.405496E-5,4.561752E-6,4.487548E-12,1.127513E-7,1.136111E-15,6.106925E-11,3.139176E-15,3.170513E-13,1.235733E-8,1.082997E-5,3.716889E-12,6.453927E-9,1.353169E-12,1.374339E-13,2.702617E-6,2.256647E-8,3.779558E-13,7.464587E-13,2.412115E-6,9.404214E-6,0.004079793,2.718071E-7,2.143766E-14,1.364881E-9,2.203601E-10,2.18049E-15,3.076378E-10,0.01101847,0.00662727,0.02674313,9.432535,9.582956E-5,534956.9,534956.9
1.413418E-6,15.6968,-2.471374E9,1199.507,1199.507,0.001504235,1.0,0.9512687,2.908655E-6,4.682478E-6,2.240887E-5,4.367571E-6,2.861244E-5,7.702339E-5,8.06328E-9,4.15029E-7,3.190044E-6,4.048983E-5,1.641291E-5,5.591917E-10,1.467318E-8,1.800321E-7,4.383844E-10,3.522943E-12,2.605736E-10,1.596748E-5,7.101885E-8,1.460994E-5,4.929705E-6,5.419508E-12,1.217479E-7,1.334571E-15,7.122796E-11,3.905676E-15,3.609894E-13,1.351188E-8,1.140598E-5,4.207007E-12,7.311751E-9,1.546659E-12,1.586568E-13,2.92064E-6,2.548841E-8,4.592264E-13,8.505698E-13,2.518022E-6,9.99738E-6,0.004079719,2.933578E-7,2.539629E-14,1.477555E-9,2.42437E-10,2.66052E-15,3.518195E-10,0.01101769,0.006626618,0.02674091,9.432435,9.583032E-5,534951.2,534951.2
1.490848E-6,15.69662,-2.504595E9,1199.475,1199.475,0.001504235,1.0,0.951255,3.050867E-6,5.272994E-6,2.385115E-5,4.839826E-6,2.989092E-5,8.32888E-5,9.390908E-9,4.571031E-7,3.252883E-6,4.353364E-5,1.739023E-5,6.27225E-10,1.648568E-8,2.014086E-7,5.244816E-10,4.341229E-12,3.208439E-10,1.709406E-5,7.964699E-8,1.540817E-5,5.483426E-6,7.020418E-12,1.352569E-7,1.665508E-15,8.79642E-11,5.276052E-15,4.317433E-13,1.527352E-8,1.225425E-5,4.988068E-12,8.678061E-9,1.858898E-12,1.934041E-13,3.248257E-6,3.013896E-8,6.025411E-13,1.018564E-12,2.671784E-6,1.08786E-5,0.004079609,3.25694E-7,3.217483E-14,1.648222E-9,2.76485E-10,3.504212E-15,4.237213E-10,0.01101655,0.00662566,0.02673765,9.432289,9.583142E-5,534943.0,534943.0
1.526433E-6,15.69654,-2.519523E9,1199.46,1199.46,0.001504235,1.0,0.9512486,3.115411E-6,5.556737E-6,2.451525E-5,5.063824E-6,3.046795E-5,8.622607E-5,1.004428E-8,4.772347E-7,3.281367E-6,4.495834E-5,1.784078E-5,6.600006E-10,1.735888E-8,2.117258E-7,5.675554E-10,4.762514E-12,3.516534E-10,1.761987E-5,8.379655E-8,1.577447E-5,5.747202E-6,7.869522E-12,1.4168E-7,1.836981E-15,9.654704E-11,6.026878E-15,4.673849E-13,1.612236E-8,1.265137E-5,5.378067E-12,9.359884E-9,2.016425E-12,2.111444E-13,3.404121E-6,3.245884E-8,6.803103E-13,1.103344E-12,2.742916E-6,1.129404E-5,0.004079558,3.410589E-7,3.576862E-14,1.730012E-9,2.930389E-10,3.9605E-15,4.602438E-10,0.01101601,0.006625213,0.02673612,9.432221,9.583192E-5,534939.1,534939.1
1.556568E-6,15.69647,-2.532009E9,1199.447,1199.447,0.001504235,1.0,0.9512432,3.169672E-6,5.803118E-6,2.507815E-5,5.256895E-6,3.095151E-5,8.874163E-5,1.061933E-8,4.946815E-7,3.305298E-6,4.617744E-5,1.822296E-5,6.8851E-10,1.811834E-8,2.207083E-7,6.058167E-10,5.14307E-12,3.793584E-10,1.806909E-5,8.740647E-8,1.608438E-5,5.975128E-6,8.649337E-12,1.47224E-7,1.99242E-15,1.042798E-10,6.729524E-15,4.991806E-13,1.686062E-8,1.299123E-5,5.724193E-12,9.964754E-9,2.157064E-12,2.270916E-13,3.538697E-6,3.451667E-8,7.527318E-13,1.179062E-12,2.803382E-6,1.165096E-5,0.004079514,3.543158E-7,3.907163E-14,1.800951E-9,3.075111E-10,4.384462E-15,4.929751E-10,0.01101555,0.00662483,0.02673482,9.432163,9.583235E-5,534935.8,534935.8
1.655808E-6,15.69624,-2.572098E9,1199.405,1199.405,0.001504235,1.0,0.9512249,3.345807E-6,6.654134E-6,2.693447E-5,5.914313E-6,3.251132E-5,9.7206E-5,1.265774E-8,5.547745E-7,3.382904E-6,5.027306E-5,1.94852E-5,7.873696E-10,2.075078E-8,2.519016E-7,7.438397E-10,6.562935E-12,4.817094E-10,1.957389E-5,9.989682E-8,1.710294E-5,6.755054E-6,1.165154E-11,1.661526E-7,2.576157E-15,1.329578E-10,9.537577E-15,6.149353E-13,1.941864E-8,1.41334E-5,6.971329E-12,1.214209E-8,2.669749E-12,2.860117E-13,3.998464E-6,4.192423E-8,1.039726E-12,1.455373E-12,3.003965E-6,1.285903E-5,0.004079364,3.995427E-7,5.183269E-14,2.045625E-9,3.581705E-10,6.056055E-15,6.131577E-10,0.01101401,0.00662355,0.02673045,9.431968,9.583375E-5,534924.7,534924.7
1.723202E-6,15.69608,-2.598441E9,1199.376,1199.376,0.001504235,1.0,0.9512123,3.463214E-6,7.266632E-6,2.819653E-5,6.379222E-6,3.354271E-5,1.031085E-4,1.417144E-8,5.979307E-7,3.434583E-6,5.312393E-5,2.034511E-5,8.589189E-10,2.265435E-8,2.745064E-7,8.484816E-10,7.685331E-12,5.615534E-10,2.061775E-5,1.089133E-7,1.779272E-5,7.310013E-6,1.411131E-11,1.795833E-7,3.041011E-15,1.554388E-10,1.194282E-14,7.037662E-13,2.126688E-8,1.492887E-5,7.916155E-12,1.378934E-8,3.063714E-12,3.320287E-13,4.324937E-6,4.753002E-8,1.283492E-12,1.668078E-12,3.14143E-6,1.370751E-5,0.004079259,4.316005E-7,6.235978E-14,2.221613E-9,3.952413E-10,7.466442E-15,7.062824E-10,0.01101294,0.006622661,0.02672742,9.431833,9.583471E-5,534917.1,534917.1
1.795177E-6,15.69591,-2.625804E9,1199.344,1199.344,0.001504235,1.0,0.9511986,3.586657E-6,7.951719E-6,2.954486E-5,6.891863E-6,3.46199E-5,1.095475E-4,1.590734E-8,6.461711E-7,3.488884E-6,5.62298E-5,2.126543E-5,9.393693E-10,2.479247E-8,2.999359E-7,9.704616E-10,9.040373E-12,6.56792E-10,2.175198E-5,1.190312E-7,1.85275E-5,7.925087E-6,1.716423E-11,1.944334E-7,3.605375E-15,1.82366E-10,1.503893E-14,8.084435E-13,2.334072E-8,1.579595E-5,9.017586E-12,1.570707E-8,3.528357E-12,3.87023E-13,4.68613E-6,5.405944E-8,1.595537E-12,1.919426E-12,3.289333E-6,1.463834E-5,0.004079144,4.67015E-7,7.552878E-14,2.418586E-9,4.372763E-10,9.261025E-15,8.16814E-10,0.01101178,0.006621695,0.02672412,9.431686,9.583573E-5,534908.7,534908.7
1.894778E-6,15.69568,-2.662384E9,1199.3,1199.3,0.001504235,1.0,0.9511792,3.754202E-6,8.952476E-6,3.141016E-5,7.628096E-6,3.607006E-5,1.186837E-4,1.851854E-8,7.166719E-7,3.562538E-6,6.063025E-5,2.25415E-5,1.057727E-9,2.793274E-8,3.373428E-7,1.157446E-9,1.120878E-11,8.06805E-10,2.335426E-5,1.338779E-7,1.954083E-5,8.813935E-6,2.220472E-11,2.158304E-7,4.514207E-15,2.250001E-10,2.037898E-14,9.711663E-13,2.638161E-8,1.702538E-5,1.070731E-11,1.864371E-8,4.25121E-12,4.739357E-13,5.206925E-6,6.406643E-8,2.130891E-12,2.311562E-12,3.495831E-6,1.596771E-5,0.004078981,5.179848E-7,9.753019E-14,2.706942E-9,4.997035E-10,1.231602E-14,9.899832E-10,0.01101014,0.00662033,0.02671946,9.431478,9.583714E-5,534896.9,534896.9
1.967464E-6,15.69551,-2.688151E9,1199.267,1199.267,0.001504235,1.0,0.9511648,3.874097E-6,9.721405E-6,3.277003E-5,8.184573E-6,3.709944E-5,1.25513E-4,2.058141E-8,7.709227E-7,3.615218E-6,6.391541E-5,2.3474E-5,1.149366E-9,3.035909E-8,3.662807E-7,1.307787E-9,1.302731E-11,9.305649E-10,2.454725E-5,1.453325E-7,2.027759E-5,9.489885E-6,2.655233E-11,2.320547E-7,5.280741E-15,2.603548E-10,2.517964E-14,1.103894E-12,2.872659E-8,1.794399E-5,1.206783E-11,2.10035E-8,4.841122E-12,5.459357E-13,5.602079E-6,7.211605E-8,2.610282E-12,2.63261E-12,3.647838E-6,1.696754E-5,0.004078859,5.565877E-7,1.167606E-13,2.929269E-9,5.484503E-10,1.503044E-14,1.132179E-9,0.01100891,0.006619314,0.02671599,9.431323,9.583817E-5,534888.2,534888.2
2.079025E-6,15.69526,-2.726218E9,1199.217,1199.217,0.001504235,1.0,0.9511423,4.054281E-6,1.096489E-5,3.485318E-5,9.069333E-6,3.863319E-5,1.362543E-4,2.40135E-8,8.588917E-7,3.694344E-6,6.907643E-5,2.490616E-5,1.298882E-9,3.43074E-8,4.134112E-7,1.562374E-9,1.624927E-11,1.145781E-9,2.641671E-5,1.639521E-7,2.140355E-5,1.057156E-5,3.447012E-11,2.579356E-7,6.646512E-15,3.221825E-10,3.431142E-14,1.3323E-12,3.253305E-8,1.938859E-5,1.437689E-11,2.499912E-8,5.856578E-12,6.718195E-13,6.232848E-6,8.576367E-8,3.519396E-12,3.187421E-12,3.883242E-6,1.854983E-5,0.004078665,6.18087E-7,1.523496E-13,3.290707E-9,6.286341E-10,2.013387E-14,1.378359E-9,0.01100699,0.006617722,0.02671055,9.431081,9.583975E-5,534874.4,534874.4
2.16791E-6,15.69505,-2.755295E9,1199.176,1199.176,0.001504235,1.0,0.9511239,4.194564E-6,1.201036E-5,3.6508E-5,9.80012E-6,3.98163E-5,1.450319E-4,2.69844E-8,9.331339E-7,3.755915E-6,7.328941E-5,2.604714E-5,1.425874E-9,3.764982E-8,4.533294E-7,1.786702E-9,1.922769E-11,1.340656E-9,2.793904E-5,1.796971E-7,2.229617E-5,1.147115E-5,4.198654E-11,2.793871E-7,7.916125E-15,3.785059E-10,4.337583E-14,1.537152E-12,3.574578E-8,2.056921E-5,1.641769E-11,2.852095E-8,6.7674E-12,7.865553E-13,6.756016E-6,9.78119E-8,4.419765E-12,3.687352E-12,4.072574E-6,1.985099E-5,0.004078507,6.689865E-7,1.867596E-13,3.596776E-9,6.972715E-10,2.514223E-14,1.600332E-9,0.01100542,0.006616427,0.02670611,9.430885,9.584101E-5,534863.3,534863.3
2.235703E-6,15.69489,-2.776746E9,1199.145,1199.145,0.001504235,1.0,0.9511098,4.299638E-6,1.284016E-5,3.776643E-5,1.037246E-5,4.069614E-5,1.51854E-4,2.939413E-8,9.922687E-7,3.802013E-6,7.656151E-5,2.69168E-5,1.527513E-9,4.031721E-8,4.851881E-7,1.971031E-9,2.176705E-11,1.504076E-9,2.911941E-5,1.922539E-7,2.297415E-5,1.217942E-5,4.851629E-11,2.962318E-7,9.003024E-15,4.259612E-10,5.151895E-14,1.707859E-12,3.830315E-8,2.148706E-5,1.809931E-11,3.14164E-8,7.526347E-12,8.833127E-13,7.167038E-6,1.077302E-7,5.227656E-12,4.10552E-12,4.218007E-6,2.086694E-5,0.004078383,7.089083E-7,2.171032E-13,3.841329E-9,7.525022E-10,2.960468E-14,1.785928E-9,0.01100421,0.006615423,0.02670268,9.430732,9.584197E-5,534854.6,534854.6
2.300972E-6,15.69474,-2.796809E9,1199.114,1199.114,0.001504235,1.0,0.951096,4.399243E-6,1.366559E-5,3.897446E-5,1.093552E-5,4.152519E-5,1.585247E-4,3.183431E-8,1.051288E-6,3.845697E-6,7.975935E-5,2.775329E-5,1.629364E-9,4.298304E-8,5.170233E-7,2.159662E-9,2.444807E-11,1.674144E-9,3.02715E-5,2.047932E-7,2.362449E-5,1.287929E-5,5.551315E-11,3.128398E-7,1.015443E-14,4.755466E-10,6.049146E-14,1.884683E-12,4.085315E-8,2.238486E-5,1.982474E-11,3.438132E-8,8.31237E-12,9.845209E-13,7.572447E-6,1.178984E-7,6.117209E-12,4.540093E-12,4.358856E-6,2.186408E-5,0.004078262,7.482285E-7,2.500481E-13,4.086152E-9,8.080785E-10,3.448906E-14,1.978629E-9,0.01100302,0.006614443,0.02669932,9.430583,9.584289E-5,534846.2,534846.2
2.386609E-6,15.69454,-2.822283E9,1199.074,1199.074,0.001504235,1.0,0.9510776,4.527636E-6,1.478799E-5,4.055343E-5,1.169181E-5,4.258661E-5,1.674268E-4,3.521804E-8,1.131869E-6,3.901982E-6,8.402475E-5,2.884913E-5,1.769058E-9,4.662741E-8,5.605264E-7,2.42422E-9,2.834312E-11,1.917135E-9,3.18062E-5,2.219235E-7,2.4474E-5,1.382401E-5,6.583837E-11,3.352017E-7,1.183346E-14,5.4672E-10,7.414909E-14,2.136171E-12,4.432959E-8,2.358361E-5,2.225271E-11,3.854347E-8,9.43E-12,1.130012E-12,8.118552E-6,1.321918E-7,7.470572E-12,5.160519E-12,4.544865E-6,2.320019E-5,0.0040781,8.011078E-7,2.994154E-13,4.421725E-9,8.846289E-10,4.187049E-14,2.253286E-9,0.01100144,0.006613139,0.02669485,9.430385,9.58441E-5,534835.0,534835.0
2.493549E-6,15.6943,-2.852779E9,1199.023,1199.023,0.001504235,1.0,0.9510543,4.68439E-6,1.625165E-5,4.251434E-5,1.266328E-5,4.387148E-5,1.787753E-4,3.973711E-8,1.23753E-6,3.970663E-6,8.945946E-5,3.021403E-5,1.953295E-9,5.14124E-8,6.175972E-7,2.78237E-9,3.385382E-11,2.25363E-9,3.375878E-5,2.444042E-7,2.552865E-5,1.504507E-5,8.071197E-11,3.64013E-7,1.42199E-14,6.458564E-10,9.458505E-14,2.482758E-12,4.88774E-8,2.511303E-5,2.555467E-11,4.418589E-8,1.096958E-11,1.333132E-12,8.822529E-6,1.516029E-7,9.495E-12,6.019756E-12,4.779017E-6,2.491183E-5,0.004077893,8.691314E-7,3.719437E-13,4.864238E-9,9.860657E-10,5.282073E-14,2.632555E-9,0.01099943,0.006611482,0.02668917,9.430134,9.58456E-5,534820.7,534820.7
2.560507E-6,15.69414,-2.871133E9,1198.991,1198.991,0.001504235,1.0,0.9510395,4.780528E-6,1.720319E-5,4.373524E-5,1.328655E-5,4.465346E-5,1.860097E-4,4.273649E-8,1.306582E-6,4.012764E-6,9.292263E-5,3.106612E-5,2.074331E-9,5.454243E-8,6.548907E-7,3.022833E-9,3.77013E-11,2.484046E-9,3.500162E-5,2.590952E-7,2.618533E-5,1.583278E-5,9.124996E-11,3.825463E-7,1.589284E-14,7.14095E-10,1.095475E-13,2.71925E-12,5.184204E-8,2.608886E-5,2.778146E-11,4.79797E-8,1.20196E-11,1.473277E-12,9.275579E-6,1.646754E-7,1.097714E-11,6.608676E-12,4.926663E-6,2.600756E-5,0.004077761,9.128249E-7,4.242506E-13,5.155083E-9,1.052953E-9,6.078017E-14,2.891652E-9,0.01099815,0.006610428,0.02668556,9.429974,9.584654E-5,534811.6,534811.6
2.61352E-6,15.69402,-2.88528E9,1198.966,1198.966,0.001504235,1.0,0.9510276,4.855568E-6,1.797561E-5,4.469781E-5,1.378802E-5,4.52606E-5,1.918063E-4,4.520526E-8,1.362845E-6,4.045613E-6,9.569699E-5,3.173917E-5,2.173314E-9,5.709414E-8,6.852674E-7,3.222258E-9,4.097872E-11,2.677682E-9,3.599659E-5,2.710766E-7,2.670319E-5,1.646894E-5,1.003111E-10,3.974847E-7,1.732188E-14,7.716478E-10,1.227017E-13,2.917594E-12,5.425301E-8,2.687129E-5,2.963421E-11,5.11295E-8,1.289991E-11,1.591688E-12,9.640859E-6,1.755407E-7,1.228024E-11,7.104146E-12,5.044116E-6,2.688798E-5,0.004077655,9.480069E-7,4.697859E-13,5.393088E-9,1.107776E-9,6.774401E-14,3.10906E-9,0.01099713,0.006609584,0.02668267,9.429846,9.584728E-5,534804.4,534804.4
2.669693E-6,15.69389,-2.899899E9,1198.938,1198.938,0.001504235,1.0,0.951015,4.934045E-6,1.881223E-5,4.571362E-5,1.43269E-5,4.589265E-5,1.980133E-4,4.791209E-8,1.423995E-6,4.079957E-6,9.866725E-5,3.245065E-5,2.281254E-9,5.986859E-8,7.182662E-7,3.442356E-9,4.468392E-11,2.89391E-9,3.706123E-5,2.840904E-7,2.724988E-5,1.715485E-5,1.106369E-10,4.135632E-7,1.894154E-14,8.361247E-10,1.379898E-13,3.138741E-12,5.68685E-8,2.770965E-5,3.168525E-11,5.460949E-8,1.388106E-11,1.724574E-12,1.003412E-5,1.87557E-7,1.379495E-11,7.658154E-12,5.16909E-6,2.783301E-5,0.004077541,9.85838E-7,5.222611E-13,5.652838E-9,1.16767E-9,7.580349E-14,3.351514E-9,0.01099603,0.006608683,0.02667957,9.429709,9.584807E-5,534796.6,534796.6
2.729888E-6,15.69376,-2.915149E9,1198.909,1198.909,0.001504235,1.0,0.9510013,5.016975E-6,1.972955E-5,4.679715E-5,1.491289E-5,4.655718E-5,2.047381E-4,5.09184E-8,1.491295E-6,4.116234E-6,1.018849E-4,3.321095E-5,2.400484E-9,6.292328E-8,7.5456E-7,3.688474E-9,4.893456E-11,3.138696E-9,3.821396E-5,2.984115E-7,2.783334E-5,1.790338E-5,1.225783E-10,4.310766E-7,2.080469E-14,9.093726E-10,1.560406E-13,3.388755E-12,5.974107E-8,2.861866E-5,3.398653E-11,5.850552E-8,1.498981E-11,1.87583E-12,1.046259E-5,2.010243E-7,1.558368E-11,8.28641E-12,5.303604E-6,2.885949E-5,0.004077418,1.027003E-6,5.83681E-13,5.940069E-9,1.233944E-9,8.527758E-14,3.625621E-9,0.01099485,0.006607707,0.02667623,9.429562,9.584891E-5,534788.3,534788.3
2.916767E-6,15.69333,-2.959851E9,1198.817,1198.817,0.001504235,1.0,0.9509581,5.266901E-6,2.271288E-5,5.012551E-5,1.678645E-5,4.853898E-5,2.260856E-4,6.095636E-8,1.711957E-6,4.225469E-6,1.120974E-4,3.555546E-5,2.794537E-9,7.294504E-8,8.733237E-7,4.521508E-9,6.412407E-11,3.98866E-9,4.18694E-5,3.453841E-7,2.962854E-5,2.03144E-5,1.659198E-10,4.872651E-7,2.750235E-14,1.165616E-9,2.244709E-13,4.255142E-12,6.911453E-8,3.150924E-5,4.183547E-11,7.172885E-8,1.882821E-11,2.407348E-12,1.183799E-5,2.468355E-7,2.236799E-11,1.047813E-11,5.72498E-6,3.213456E-5,0.004077026,1.158773E-6,8.124645E-13,6.892264E-9,1.453639E-9,1.208675E-13,4.574827E-9,0.01099109,0.00660462,0.02666563,9.429094,9.585151E-5,534761.8,534761.8
