Time_Soln#8 (sec),Volume_Soln#8 (cm3),Volumetric_heat_production_rate_Soln#8 (erg/cm3-sec),Surface_temperature_Soln#8 (K),Temperature_Soln#8 (K),Mass_Soln#8 (g),Pressure_Soln#8 (atm),Mole_fraction_H2_Soln#8 (),Mole_fraction_H_Soln#8 (),Mole_fraction_CH4_Soln#8 (),Mole_fraction_CH3_Soln#8 (),Mole_fraction_C2H6_Soln#8 (),Mole_fraction_C2H5_Soln#8 (),Mole_fraction_C2H4_Soln#8 (),Mole_fraction_C2H3_Soln#8 (),Mole_fraction_C2H2_Soln#8 (),Mole_fraction_C3H8_Soln#8 (),Mole_fraction_IC3H7_Soln#8 (),Mole_fraction_NC3H7_Soln#8 (),Mole_fraction_C3H6_Soln#8 (),Mole_fraction_C3H5-A_Soln#8 (),Mole_fraction_C3H4-P_Soln#8 (),Mole_fraction_C3H4-A_Soln#8 (),Mole_fraction_NC4H10_Soln#8 (),Mole_fraction_PC4H9_Soln#8 (),Mole_fraction_IC4H10_Soln#8 (),Mole_fraction_IC4H8_Soln#8 (),Mole_fraction_IC4H7_Soln#8 (),Mole_fraction_C4H8-1_Soln#8 (),Mole_fraction_C4H8-2_Soln#8 (),Mole_fraction_C4H71-3_Soln#8 (),Mole_fraction_C4H6_Soln#8 (),Mole_fraction_C4H4_Soln#8 (),Mole_fraction_C6H6_Soln#8 (),Mole_fraction_FULVENE_Soln#8 (),Mole_fraction_C5H6_Soln#8 (),Mole_fraction_C5H5_Soln#8 (),Mole_fraction_MCPTD_Soln#8 (),Mole_fraction_NC5H12_Soln#8 (),Mole_fraction_NC5H10_Soln#8 (),Mole_fraction_B1M2_Soln#8 (),Mole_fraction_B1M3_Soln#8 (),Mole_fraction_LC5H8_Soln#8 (),Mole_fraction_DIALLYL_Soln#8 (),Mole_fraction_CYC6H8_Soln#8 (),Mole_fraction_CYC6H10_Soln#8 (),Mole_fraction_NC6H12_Soln#8 (),Mole_fraction_NC7H14_Soln#8 (),Mole_fraction_C7H8_Soln#8 (),Mole_fraction_C7H7_Soln#8 (),Mole_fraction_C6H5C2H3_Soln#8 (),Mole_fraction_C6H5C2H5_Soln#8 (),Mole_fraction_INDENE_Soln#8 (),Mole_fraction_NPBENZ_Soln#8 (),Mole_fraction_NC12H26_Soln#8 (),Mole_fraction_NC16H34_Soln#8 (),Mole_fraction_NC10H20_Soln#8 (),Molecular_weight_Soln#8 (g/mole),Mass_density_Soln#8 (g/cm3),Unburned_hydrocarbons_Soln#8 (ppm),Volatile_organic_compounds_Soln#8 (ppm)
1.862461E-4,15.49035,-7.470126E8,1204.756,1204.756,0.001337098,1.0,0.8639809,5.42879E-6,0.01492988,9.335379E-5,0.003906725,3.04622E-5,0.0508211,4.9752E-6,7.266836E-4,0.001296183,2.731807E-6,1.72735E-6,0.02085525,1.435595E-4,9.139553E-5,1.437807E-4,3.681955E-4,6.937665E-7,3.155599E-5,1.187163E-4,6.743116E-5,0.005918913,4.367301E-4,6.416493E-5,0.008476426,1.297738E-4,1.915023E-4,1.495578E-6,1.812006E-4,2.338494E-6,5.536079E-6,4.800343E-5,0.004331612,4.519398E-6,1.479422E-4,0.002225413,9.596713E-5,1.382363E-5,1.656587E-6,4.904443E-4,0.003891857,0.003399189,3.287353E-5,5.815726E-6,5.382393E-5,7.373519E-7,4.13481E-5,0.003385863,0.001282556,0.007502567,8.533343,8.631812E-5,483960.1,483960.1
1.937605E-4,15.48815,-7.142667E8,1203.719,1203.719,0.001337098,1.0,0.8633027,5.262509E-6,0.015113,9.085412E-5,0.003943805,2.966088E-5,0.05124401,4.844971E-6,7.370413E-4,0.00130106,2.693802E-6,1.666692E-6,0.0209825,1.42249E-4,9.324701E-5,1.458466E-4,3.686575E-4,6.684895E-7,3.178159E-5,1.222848E-4,6.735243E-5,0.005928495,4.404272E-4,6.329412E-5,0.008545708,1.31959E-4,1.94199E-4,1.552656E-6,1.851101E-4,2.389357E-6,5.719887E-6,4.79145E-5,0.004334366,4.60502E-6,1.484177E-4,0.002228143,9.651626E-5,1.406831E-5,1.703577E-6,4.906117E-4,0.003886062,0.003394176,3.244643E-5,5.970862E-6,5.448088E-5,7.570115E-7,4.16441E-5,0.003338374,0.001257276,0.007377219,8.527213,8.633041E-5,483612.5,483612.5
2.0E-4,15.48638,-6.890254E8,1202.892,1202.892,0.001337098,1.0,0.8627601,5.133159E-6,0.01526059,8.890015E-5,0.003973598,2.903434E-5,0.05158261,4.742953E-6,7.453851E-4,0.001304905,2.663702E-6,1.619606E-6,0.0210836,1.412074E-4,9.474801E-5,1.475111E-4,3.690013E-4,6.488873E-7,3.196114E-5,1.251904E-4,6.726683E-5,0.005935605,4.433651E-4,6.260329E-5,0.00860108,1.337213E-4,1.963823E-4,1.599554E-6,1.882845E-4,2.43075E-6,5.86999E-6,4.784033E-5,0.0043361,4.673432E-6,1.487805E-4,0.002230092,9.695132E-5,1.426549E-5,1.742009E-6,4.906897E-4,0.003880956,0.003390165,3.21075E-5,6.097334E-6,5.500691E-5,7.730456E-7,4.187706E-5,0.003300549,0.001237241,0.007277451,8.522325,8.634023E-5,483335.2,483335.3
2.078498E-4,15.48425,-6.595125E8,1201.893,1201.893,0.001337098,1.0,0.862102,4.980543E-6,0.0154409,8.658397E-5,0.004009885,2.829147E-5,0.05199359,4.621774E-6,7.555733E-4,0.001309504,2.627558E-6,1.564172E-6,0.02120537,1.399522E-4,9.659228E-5,1.495436E-4,3.693876E-4,6.25831E-7,3.217774E-5,1.287747E-4,6.713617E-5,0.00594356,4.469037E-4,6.177241E-5,0.008668167,1.358754E-4,1.990617E-4,1.657943E-6,1.92191E-4,2.481806E-6,6.055701E-6,4.774683E-5,0.004337642,4.756239E-6,1.491994E-4,0.002232175,9.747368E-5,1.450631E-5,1.789633E-6,4.90717E-4,0.003874203,0.003385299,3.169977E-5,6.253589E-6,5.564534E-5,7.92864E-7,4.215495E-5,0.003254875,0.001213167,0.007157074,8.516414,8.635212E-5,483000.0,483000.0
2.170758E-4,15.48185,-6.276733E8,1200.771,1200.771,0.001337098,1.0,0.8613611,4.81414E-6,0.01564568,8.404473E-5,0.004050952,2.747682E-5,0.05245679,4.488622E-6,7.671366E-4,0.001314595,2.587327E-6,1.503882E-6,0.02134136,1.385496E-4,9.870069E-5,1.518503E-4,3.697823E-4,6.00783E-7,3.242007E-5,1.328899E-4,6.6954E-5,0.005951635,4.508548E-4,6.084593E-5,0.008743611,1.383232E-4,2.021211E-4,1.725726E-6,1.966652E-4,2.540443E-6,6.269659E-6,4.763692E-5,0.004338636,4.849191E-6,1.496429E-4,0.002234149,9.805466E-5,1.477961E-5,1.844614E-6,4.906586E-4,0.003865859,0.003379818,3.124503E-5,6.433384E-6,5.636477E-5,8.156795E-7,4.246162E-5,0.00320371,0.001186356,0.007022352,8.509783,8.636549E-5,482623.9,482623.9
2.414128E-4,15.47604,-5.558499E8,1198.054,1198.054,0.001337098,1.0,0.8595541,4.431364E-6,0.01615301,7.81457E-5,0.004152053,2.558335E-5,0.05358838,4.178131E-6,7.957475E-4,0.001326637,2.491253E-6,1.365843E-6,0.02166791,1.351762E-4,1.039863E-4,1.575534E-4,3.705676E-4,5.435494E-7,3.300374E-5,1.432767E-4,6.635672E-5,0.005967365,4.603352E-4,5.862662E-5,0.008927137,1.443928E-4,2.097764E-4,1.900471E-6,2.079201E-4,2.688719E-6,6.813136E-6,4.734879E-5,0.004337731,5.074021E-6,1.505967E-4,0.0022373,9.943757E-5,1.545531E-5,1.98485E-6,4.901157E-4,0.003842234,0.003366447,3.015547E-5,6.889553E-6,5.81211E-5,8.736185E-7,4.318111E-5,0.003080105,0.001122277,0.006697515,8.493716,8.639792E-5,481712.7,481712.7
2.510333E-4,15.47393,-5.314678E8,1197.065,1197.065,0.001337098,1.0,0.8588916,4.298858E-6,0.01634187,7.608376E-5,0.004189461,2.49212E-5,0.05400393,4.069236E-6,8.063842E-4,0.00133092,2.456745E-6,1.318282E-6,0.02178576,1.339563E-4,1.059761E-4,1.59671E-4,3.707926E-4,5.238692E-7,3.321497E-5,1.472085E-4,6.608439E-5,0.005971706,4.637524E-4,5.782723E-5,0.008994237,1.466539E-4,2.126541E-4,1.968038E-6,2.121715E-4,2.745017E-6,7.02013E-6,4.723615E-5,0.004336205,5.155573E-6,1.508999E-4,0.002237859,9.993168E-5,1.570612E-5,2.038496E-6,4.897725E-4,0.003832405,0.003361543,2.976298E-5,7.063296E-6,5.876538E-5,8.957051E-7,4.343448E-5,0.003035213,0.00109925,0.006579778,8.487865,8.640974E-5,481380.9,481380.9
2.594976E-4,15.47214,-5.115812E8,1196.23,1196.23,0.001337098,1.0,0.8583303,4.189729E-6,0.01650311,7.437745E-5,0.004221307,2.437313E-5,0.05435632,3.978987E-6,8.154595E-4,0.001334495,2.427801E-6,1.279203E-6,0.02188482,1.329298E-4,1.076843E-4,1.614762E-4,3.70957E-4,5.077148E-7,3.339273E-5,1.505916E-4,6.583173E-5,0.005974779,4.666219E-4,5.715587E-5,0.009051007,1.485849E-4,2.151234E-4,2.026821E-6,2.158276E-4,2.793559E-6,7.198787E-6,4.713782E-5,0.004334404,5.224222E-6,1.51137E-4,0.00223808,1.003446E-4,1.591987E-5,2.084907E-6,4.894203E-4,0.003823587,0.003357388,2.943334E-5,7.213336E-6,5.931135E-5,9.147867E-7,4.364468E-5,0.002997354,0.001079935,0.006480596,8.482924,8.641972E-5,481100.7,481100.7
2.699432E-4,15.47003,-4.888415E8,1195.242,1195.242,0.001337098,1.0,0.8576634,4.063714E-6,0.01669618,7.239771E-5,0.004259325,2.373709E-5,0.05477538,3.874128E-6,8.263181E-4,0.001338678,2.393762E-6,1.234184E-6,0.02200156,1.317185E-4,1.097409E-4,1.636338E-4,3.711209E-4,4.891236E-7,3.360246E-5,1.546727E-4,6.550577E-5,0.005977702,4.699997E-4,5.636527E-5,0.009118354,1.508977E-4,2.18095E-4,2.098548E-6,2.20237E-4,2.852258E-6,7.414971E-6,4.701756E-5,0.004331655,5.305185E-6,1.513946E-4,0.00223804,1.008281E-4,1.617527E-5,2.141208E-6,4.889281E-4,0.003812523,0.003352451,2.904518E-5,7.395059E-6,5.996006E-5,9.379073E-7,4.388897E-5,0.002952587,0.001057219,0.006363451,8.477073,8.643153E-5,480768.8,480768.8
3.0E-4,15.46444,-4.326437E8,1192.626,1192.626,0.001337098,1.0,0.8558844,3.746103E-6,0.01721918,6.736086E-5,0.004361712,2.211822E-5,0.05589507,3.606665E-6,8.556879E-4,0.001349497,2.304787E-6,1.121258E-6,0.02230768,1.285322E-4,1.153717E-4,1.694544E-4,3.713925E-4,4.425833E-7,3.415355E-5,1.6588E-4,6.450407E-5,0.005981598,4.788328E-4,5.429379E-5,0.009297389,1.571648E-4,2.262271E-4,2.300265E-6,2.323534E-4,3.014423E-6,8.012309E-6,4.667898E-5,0.004321066,5.517409E-6,1.51952E-4,0.002236315,1.020778E-4,1.686353E-5,2.2976E-6,4.872198E-4,0.003779904,0.003339282,2.802834E-5,7.898687E-6,6.168977E-5,1.002037E-6,4.451096E-5,0.002834321,9.978608E-4,0.00605475,8.461574,8.646273E-5,479889.8,479889.8
3.077373E-4,15.46311,-4.200409E8,1192.001,1192.001,0.001337098,1.0,0.8554565,3.673558E-6,0.01734677,6.620044E-5,0.004386559,2.174512E-5,0.05616484,3.544918E-6,8.628423E-4,0.001352027,2.283776E-6,1.095579E-6,0.02238015,1.277753E-4,1.167584E-4,1.708682E-4,3.714218E-4,4.320201E-7,3.428422E-5,1.686451E-4,6.423527E-5,0.005981678,4.809174E-4,5.380359E-5,0.009340315,1.58694E-4,2.282296E-4,2.351142E-6,2.353472E-4,3.054683E-6,8.160494E-6,4.659372E-5,0.004317804,5.567535E-6,1.520573E-4,0.002235546,1.023692E-4,1.703052E-5,2.336592E-6,4.867218E-4,0.003771381,0.003336115,2.778777E-5,8.024087E-6,6.210558E-5,1.018017E-6,4.465397E-5,0.002806123,9.838506E-4,0.005981325,8.45787,8.647017E-5,479679.7,479679.7
3.148429E-4,15.46193,-4.090404E8,1191.443,1191.443,0.001337098,1.0,0.8550732,3.609809E-6,0.01746162,6.517753E-5,0.004408885,2.141619E-5,0.05640658,3.490449E-6,8.692795E-4,0.00135427,2.265085E-6,1.073052E-6,0.02244466,1.271007E-4,1.18011E-4,1.721388E-4,3.714363E-4,4.227593E-7,3.44006E-5,1.71144E-4,6.398568E-5,0.005981464,4.827706E-4,5.336721E-5,0.009378709,1.600707E-4,2.300385E-4,2.397511E-6,2.380549E-4,3.091162E-6,8.294679E-6,4.651612E-5,0.004314645,5.61209E-6,1.52142E-4,0.00223474,1.02627E-4,1.718051E-5,2.37197E-6,4.86247E-4,0.003763526,0.003333278,2.757365E-5,8.137837E-6,6.247784E-5,1.032516E-6,4.477982E-5,0.002780953,9.713915E-4,0.005915845,8.45456,8.64768E-5,479492.0,479492.0
3.217137E-4,15.46081,-3.988894E8,1190.917,1190.917,0.001337098,1.0,0.8547111,3.550615E-6,0.01757067,6.4225E-5,0.004430045,2.110985E-5,0.05663511,3.439697E-6,8.753878E-4,0.001356369,2.247534E-6,1.052166E-6,0.02250528,1.26466E-4,1.192039E-4,1.73343E-4,3.714398E-4,4.141789E-7,3.450999E-5,1.735244E-4,6.374229E-5,0.005981014,4.845096E-4,5.295718E-5,0.009414943,1.613778E-4,2.317615E-4,2.442033E-6,2.406366E-4,3.126002E-6,8.422742E-6,4.644173E-5,0.004311454,5.653883E-6,1.522136E-4,0.002233875,1.028677E-4,1.73226E-5,2.405796E-6,4.857731E-4,0.003755911,0.003330599,2.737248E-5,8.246585E-6,6.282945E-5,1.04638E-6,4.489678E-5,0.002757242,9.596959E-4,0.005854218,8.45144,8.648305E-5,479315.1,479315.1
3.546182E-4,15.45584,-3.560014E8,1188.568,1188.568,0.001337098,1.0,0.8530813,3.296325E-6,0.01806772,6.010189E-5,0.004526056,1.978342E-5,0.05766508,3.219696E-6,9.03193E-4,0.001365571,2.169856E-6,9.62809E-7,0.02277383,1.236427E-4,1.246869E-4,1.788051E-4,3.713325E-4,3.775309E-7,3.499508E-5,1.844668E-4,6.255947E-5,0.005975973,4.921834E-4,5.113936E-5,0.009577433,1.673362E-4,2.396849E-4,2.651218E-6,2.525412E-4,3.287349E-6,9.014269E-6,4.609426E-5,0.004294589,5.837951E-6,1.524334E-4,0.002228752,1.039156E-4,1.796602E-5,2.562848E-6,4.833349E-4,0.003719318,0.003318542,2.648101E-5,8.751689E-6,6.440972E-5,1.110818E-6,4.539922E-5,0.002651417,9.079842E-4,0.005579858,8.437482,8.651084E-5,478523.4,478523.4
4.0E-4,15.44987,-3.089909E8,1185.716,1185.716,0.001337098,1.0,0.8510739,3.008797E-6,0.01869448,5.537501E-5,0.004646126,1.826185E-5,0.05893697,2.966924E-6,9.381624E-4,0.001376372,2.077077E-6,8.625483E-7,0.02309479,1.20239E-4,1.317032E-4,1.85622E-4,3.709243E-4,3.365397E-7,3.55753E-5,1.984463E-4,6.091909E-5,0.005962883,5.01272E-4,4.896186E-5,0.009776147,1.748491E-4,2.498414E-4,2.92985E-6,2.678683E-4,3.496702E-6,9.776425E-6,4.563833E-5,0.00426812,6.054453E-6,1.524681E-4,0.002219639,1.051199E-4,1.876596E-5,2.767247E-6,4.796344E-4,0.003669035,0.003303705,2.54142E-5,9.410851E-6,6.634963E-5,1.195001E-6,4.596231E-5,0.002523087,8.463687E-4,0.005248814,8.420485,8.654428E-5,477559.5,477559.5
5.0E-4,15.43938,-2.369426E8,1180.589,1180.589,0.001337098,1.0,0.8473763,2.545656E-6,0.01989299,4.759761E-5,0.004872842,1.575612E-5,0.06128963,2.550116E-6,0.001004741,0.001394775,1.914274E-6,7.030565E-7,0.02365582,1.14179E-4,1.454188E-4,1.983987E-4,3.693769E-4,2.716576E-7,3.658812E-5,2.255593E-4,5.744638E-5,0.005918337,5.168441E-4,4.512549E-5,0.0101373,1.892081E-4,2.697936E-4,3.510431E-6,2.981466E-4,3.915025E-6,1.127237E-5,4.472039E-5,0.004202554,6.417644E-6,1.518211E-4,0.002194632,1.070514E-4,2.025191E-5,3.175705E-6,4.707526E-4,0.003561417,0.003276436,2.353891E-5,1.074235E-5,6.989433E-5,1.365314E-6,4.682834E-5,0.002292657,7.388695E-4,0.004659815,8.389769,8.660306E-5,475817.5,475817.5
6.0E-4,15.43148,-1.900942E8,1176.561,1176.561,0.001337098,1.0,0.8443743,2.225266E-6,0.02091033,4.208094E-5,0.005062547,1.397685E-5,0.06320938,2.254159E-6,0.001060956,0.001408351,1.789544E-6,5.944469E-7,0.02408027,1.094537E-4,1.57344E-4,2.089351E-4,3.673621E-4,2.277489E-7,3.73495E-5,2.487539E-4,5.429341E-5,0.005862058,5.282245E-4,4.217386E-5,0.01042487,2.013852E-4,2.872978E-4,4.054456E-6,3.248349E-4,4.287974E-6,1.256585E-5,4.390335E-5,0.004132911,6.672224E-6,1.505872E-4,0.002166373,1.082993E-4,2.145801E-5,3.537526E-6,4.615194E-4,0.003459874,0.003254383,2.210147E-5,1.194855E-5,7.273259E-5,1.519837E-6,4.735633E-5,0.002111436,6.573062E-4,0.004202493,8.365426,8.664743E-5,474436.9,474436.9
6.066295E-4,15.43102,-1.875666E8,1176.323,1176.323,0.001337098,1.0,0.8441939,2.207436E-6,0.0209728,4.177028E-5,0.005074118,1.38766E-5,0.06332505,2.237493E-6,0.001064399,0.001409129,1.782254E-6,5.884506E-7,0.02410483,1.091752E-4,1.580841E-4,2.09572E-4,3.672193E-4,2.253322E-7,3.739334E-5,2.501787E-4,5.409662E-5,0.005858087,5.288689E-4,4.200102E-5,0.01044197,2.021325E-4,2.883901E-4,4.089437E-6,3.265028E-4,4.311386E-6,1.264558E-5,4.385224E-5,0.004128249,6.686247E-6,1.504921E-4,0.002164445,1.083641E-4,2.153018E-5,3.560116E-6,4.609056E-4,0.003453371,0.00325306,2.201749E-5,1.202495E-5,7.290176E-5,1.529631E-6,4.738279E-5,0.002100716,6.525668E-4,0.004175626,8.36398,8.664998E-5,474354.9,474354.9
6.528371E-4,15.42805,-1.714637E8,1174.747,1174.747,0.001337098,1.0,0.8429899,2.092338E-6,0.02139357,3.975465E-5,0.005151839,1.322602E-5,0.06409774,2.129389E-6,0.001087564,0.001414216,1.734198E-6,5.498735E-7,0.02426594,1.073316E-4,1.630917E-4,2.1383E-4,3.662033E-4,2.098051E-7,3.767993E-5,2.597701E-4,5.276646E-5,0.005829853,5.33047E-4,4.086083E-5,0.01055548,2.071652E-4,2.958013E-4,4.329917E-6,3.378261E-4,4.470583E-6,1.318273E-5,4.350553E-5,0.00409574,6.77589E-6,1.49796E-4,0.00215091,1.087637E-4,2.201018E-5,3.71325E-6,4.566373E-4,0.00340882,0.003244246,2.146408E-5,1.254686E-5,7.402581E-5,1.596551E-6,4.754352E-5,0.002029686,6.21414E-4,0.003998191,8.354388,8.666668E-5,473810.9,473810.9
7.0E-4,15.42534,-1.57355E8,1173.274,1173.274,0.001337098,1.0,0.841848,1.989165E-6,0.02179908,3.793246E-5,0.005226383,1.263764E-5,0.06483199,2.031699E-6,0.001109846,0.00141887,1.689559E-6,5.154977E-7,0.02441407,1.056076E-4,1.679536E-4,2.178799E-4,3.651381E-4,1.960006E-7,3.794184E-5,2.689954E-4,5.148116E-5,0.005800262,5.368069E-4,3.980033E-5,0.01066214,2.120134E-4,3.030331E-4,4.56974E-6,3.488833E-4,4.62641E-6,1.369977E-5,4.316757E-5,0.004062647,6.854432E-6,1.490354E-4,0.002136993,1.090888E-4,2.246225E-5,3.862263E-6,4.523101E-4,0.003364722,0.003235904,2.095038E-5,1.306191E-5,7.508373E-5,1.66262E-6,4.767003E-5,0.001963141,5.926261E-4,0.003832909,8.345376,8.668192E-5,473299.7,473299.8
8.0E-4,15.42047,-1.33276E8,1170.518,1170.518,0.001337098,1.0,0.8396672,1.80724E-6,0.02259142,3.468109E-5,0.00537106,1.158718E-5,0.06623803,1.857548E-6,0.001153266,0.001427306,1.606797E-6,4.553969E-7,0.02468377,1.023798E-4,1.775485E-4,2.256359E-4,3.628277E-4,1.719453E-7,3.841346E-5,2.869317E-4,4.89799E-5,0.005736022,5.434052E-4,3.783077E-5,0.0108629,2.214818E-4,3.174215E-4,5.061585E-6,3.708954E-4,4.937364E-6,1.470404E-5,4.249784E-5,0.003993283,6.986133E-6,1.473066E-4,0.002107485,1.095526E-4,2.331367E-5,4.156626E-6,4.432854E-4,0.003275579,0.003220025,1.999944E-5,1.41033E-5,7.707908E-5,1.79628E-6,4.783911E-5,0.001838321,5.396977E-4,0.003525595,8.328404,8.670926E-5,472337.2,472337.2
9.0E-4,15.41657,-1.148784E8,1168.162,1168.162,0.001337098,1.0,0.8377487,1.662321E-6,0.02330856,3.205307E-5,0.005500941,1.07375E-5,0.0674792,1.717011E-6,0.001192436,0.00143425,1.536637E-6,4.080439E-7,0.02490598,9.96084E-5,1.863327E-4,2.324703E-4,3.604937E-4,1.530711E-7,3.8795E-5,3.030179E-4,4.674937E-5,0.005670975,5.485327E-4,3.615762E-5,0.01103597,2.300469E-4,3.307445E-4,5.533779E-6,3.912806E-4,5.225698E-6,1.560042E-5,4.188261E-5,0.003925506,7.081329E-6,1.454807E-4,0.002078337,1.097753E-4,2.404522E-5,4.42553E-6,4.345138E-4,0.003191895,0.003206122,1.919535E-5,1.508699E-5,7.880339E-5,1.922617E-6,4.790608E-5,0.001731031,4.953575E-4,0.003264553,8.313743,8.67312E-5,471505.7,471505.7
0.001,15.41342,-1.003987E8,1166.116,1166.116,0.001337098,1.0,0.836036,1.543874E-6,0.02396527,2.987737E-5,0.005619035,1.003361E-5,0.06859071,1.600873E-6,0.001228204,0.001440078,1.476042E-6,3.697248E-7,0.02509179,9.718608E-5,1.94452E-4,2.385701E-4,3.581697E-4,1.378564E-7,3.910706E-5,3.175864E-4,4.475071E-5,0.005606036,5.525339E-4,3.471005E-5,0.01118736,2.378878E-4,3.432005E-4,5.989149E-6,4.10331E-4,5.494966E-6,1.640542E-5,4.131302E-5,0.003859615,7.149425E-6,1.436054E-4,0.002049792,1.098142E-4,2.468022E-5,4.672724E-6,4.260211E-4,0.003113117,0.003193769,1.850297E-5,1.602322E-5,8.031467E-5,2.042929E-6,4.789857E-5,0.001637288,4.57525E-4,0.00303909,8.300875,8.674894E-5,470775.9,470775.9
0.001035903,15.41244,-9.593063E7,1165.444,1165.444,0.001337098,1.0,0.8354634,1.506421E-6,0.02418844,2.918384E-5,0.005658989,9.809139E-6,0.06896314,1.563902E-6,0.001240337,0.00144195,1.456202E-6,3.576862E-7,0.02515117,9.638668E-5,1.972263E-4,2.406078E-4,3.573415E-4,1.330883E-7,3.920505E-5,3.224962E-4,4.408309E-5,0.005582855,5.537438E-4,3.423558E-5,0.01123727,2.40552E-4,3.474899E-4,6.148964E-6,4.168879E-4,5.587518E-6,1.667468E-5,4.111829E-5,0.00383644,7.16857E-6,1.429261E-4,0.002039714,1.097913E-4,2.488804E-5,4.756752E-6,4.230414E-4,0.003085931,0.003189652,1.827678E-5,1.634928E-5,8.081353E-5,2.084848E-6,4.788146E-5,0.00160638,4.45243E-4,0.002965331,8.296619,8.675445E-5,470534.6,470534.6
0.001063613,15.41173,-9.270521E7,1164.946,1164.946,0.001337098,1.0,0.8350351,1.479094E-6,0.02435652,2.867604E-5,0.005689021,9.644757E-6,0.06924187,1.536851E-6,0.001249468,0.001443325,1.441505E-6,3.489273E-7,0.02519463,9.579232E-5,1.993205E-4,2.421305E-4,3.567053E-4,1.29623E-7,3.927613E-5,3.26179E-4,4.358455E-5,0.005565031,5.546046E-4,3.388393E-5,0.01127435,2.425585E-4,3.507399E-4,6.271063E-6,4.218544E-4,5.657559E-6,1.687583E-5,4.097128E-5,0.003818733,7.181675E-6,1.424008E-4,0.002032003,1.09762E-4,2.50418E-5,4.820007E-6,4.207669E-4,0.003065327,0.003186578,1.81094E-5,1.659759E-5,8.118427E-5,2.116776E-6,4.786374E-5,0.001583415,4.361811E-4,0.002910725,8.293454,8.675843E-5,470355.0,470355.0
0.0011,15.41087,-8.873299E7,1164.316,1164.316,0.001337098,1.0,0.8344895,1.445083E-6,0.02457217,2.804188E-5,0.005727482,9.439439E-6,0.06959737,1.503089E-6,0.001261176,0.001445047,1.42294E-6,3.380568E-7,0.02524885,9.503907E-5,2.020133E-4,2.440694E-4,3.558739E-4,1.253269E-7,3.936402E-5,3.308849E-4,4.295038E-5,0.005541724,5.556475E-4,3.343956E-5,0.01132128,2.451329E-4,3.549336E-4,6.429848E-6,4.282609E-4,5.747817E-6,1.713176E-5,4.078224E-5,0.00379571,7.196906E-6,1.417103E-4,0.002021964,1.097093E-4,2.523563E-5,4.901096E-6,4.178127E-4,0.003038742,0.003182667,1.789823E-5,1.691954E-5,8.165386E-5,2.15818E-6,4.783516E-5,0.00155433,4.247805E-4,0.002841807,8.289439,8.676332E-5,470127.3,470127.4
0.001168354,15.4094,-8.198964E7,1163.204,1163.204,0.001337098,1.0,0.8335121,1.38639E-6,0.02496264,2.694176E-5,0.005796917,9.083154E-6,0.07023498,1.44458E-6,0.001282349,0.001448045,1.390159E-6,3.193795E-7,0.02534264,9.370142E-5,2.069047E-4,2.475372E-4,3.543262E-4,1.179579E-7,3.951357E-5,3.393472E-4,4.181868E-5,0.005498284,5.573582E-4,3.265433E-5,0.01140444,2.497945E-4,3.625966E-4,6.723565E-6,4.399603E-4,5.912332E-6,1.758843E-5,4.043886E-5,0.003753173,7.219997E-6,1.404135E-4,0.002003381,1.095706E-4,2.55764E-5,5.047616E-6,4.123626E-4,0.0029902,0.003175678,1.752602E-5,1.751236E-5,8.248651E-5,2.234446E-6,4.776668E-5,0.00150275,4.04779E-4,0.002720284,8.282305,8.677156E-5,469722.8,469722.8
0.001179249,15.40919,-8.099286E7,1163.034,1163.034,0.001337098,1.0,0.8333617,1.377604E-6,0.02502322,2.677644E-5,0.005807666,9.029602E-6,0.07033319,1.435795E-6,0.001285632,0.001448496,1.385167E-6,3.16593E-7,0.02535668,9.349686E-5,2.076652E-4,2.480702E-4,3.540813E-4,1.168599E-7,3.953566E-5,3.406529E-4,4.164509E-5,0.005491405,5.576032E-4,3.25347E-5,0.01141714,2.505177E-4,3.637935E-4,6.769851E-6,4.417868E-4,5.937973E-6,1.765845E-5,4.038548E-5,0.003746478,7.223072E-6,1.402071E-4,0.002000453,1.095441E-4,2.562808E-5,5.070301E-6,4.115058E-4,0.002982625,0.003174605,1.746942E-5,1.760548E-5,8.261365E-5,2.246429E-6,4.775415E-5,0.001494871,4.017487E-4,0.002701803,8.281214,8.677277E-5,469660.9,469660.9
0.0012,15.40879,-7.914927E7,1162.717,1162.717,0.001337098,1.0,0.8330793,1.361281E-6,0.02513735,2.64688E-5,0.005827901,8.929944E-6,0.07051774,1.419453E-6,0.001291814,0.001449337,1.375832E-6,3.114221E-7,0.02538277,9.311358E-5,2.090996E-4,2.490706E-4,3.536163E-4,1.148234E-7,3.957646E-5,3.431078E-4,4.131953E-5,0.005478339,5.580493E-4,3.231091E-5,0.01144089,2.518804E-4,3.660549E-4,6.857614E-6,4.452369E-4,5.986373E-6,1.778974E-5,4.028479E-5,0.003733793,7.228486E-6,1.398143E-4,0.001994902,1.094903E-4,2.572452E-5,5.113002E-6,4.098831E-4,0.002968321,0.003172591,1.736363E-5,1.778183E-5,8.285167E-5,2.269124E-6,4.772912E-5,0.001480119,3.960929E-4,0.002667259,8.279169,8.677498E-5,469544.9,469544.9
