Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H6_Soln#18 (),Mole_fraction_C2H5_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H3_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H8_Soln#18 (),Mole_fraction_IC3H7_Soln#18 (),Mole_fraction_NC3H7_Soln#18 (),Mole_fraction_C3H6_Soln#18 (),Mole_fraction_C3H5-A_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C3H4-A_Soln#18 (),Mole_fraction_C3H3_Soln#18 (),Mole_fraction_NC4H10_Soln#18 (),Mole_fraction_PC4H9_Soln#18 (),Mole_fraction_IC4H10_Soln#18 (),Mole_fraction_IC4H8_Soln#18 (),Mole_fraction_C4H8-1_Soln#18 (),Mole_fraction_C4H8-2_Soln#18 (),Mole_fraction_C4H71-3_Soln#18 (),Mole_fraction_C4H6_Soln#18 (),Mole_fraction_C4H5_Soln#18 (),Mole_fraction_C4H4_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_FULVENE_Soln#18 (),Mole_fraction_C5H6_Soln#18 (),Mole_fraction_C5H5_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_NC5H12_Soln#18 (),Mole_fraction_NC5H11_Soln#18 (),Mole_fraction_NC5H10_Soln#18 (),Mole_fraction_B1M3_Soln#18 (),Mole_fraction_LC5H8_Soln#18 (),Mole_fraction_NC6H12_Soln#18 (),Mole_fraction_NC7H15_Soln#18 (),Mole_fraction_NC7H14_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_C6H5C2H3_Soln#18 (),Mole_fraction_C12H8_Soln#18 (),Mole_fraction_C14H10_Soln#18 (),Mole_fraction_NC12H26_Soln#18 (),Mole_fraction_NC16H34_Soln#18 (),Mole_fraction_NC10H20_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
0.001678485,15.7291,-8.430374E7,1474.872,1474.872,9.757203E-4,1.0,0.7673852,1.700619E-5,0.07998924,3.9706E-5,4.483649E-4,1.918743E-6,0.0847912,4.974482E-6,0.05509631,1.193642E-6,4.337353E-9,3.044204E-9,2.327375E-4,3.105682E-6,7.474665E-4,3.039178E-4,4.584541E-5,1.386738E-8,1.079759E-10,5.090873E-10,5.644081E-7,1.017584E-6,8.616488E-7,4.395499E-7,0.001312271,6.986109E-7,0.001512463,9.805448E-4,0.004666868,4.925668E-5,4.422779E-4,3.050518E-5,2.800546E-4,2.581762E-11,1.398262E-14,1.485799E-8,3.917275E-9,1.033239E-7,2.505252E-11,1.738151E-17,1.358593E-12,0.001056815,3.328549E-5,1.906737E-4,8.32885E-5,4.214197E-5,1.96899E-5,-5.958113E-38,-4.190761E-155,-9.768103E-11,7.507472,6.203279E-5,425778.9,425778.9
0.0017,15.72648,-8.3186E7,1474.417,1474.417,9.757203E-4,1.0,0.7674126,1.692039E-5,0.0800291,3.949912E-5,4.487644E-4,1.912028E-6,0.08458438,4.945751E-6,0.05523657,1.193215E-6,4.310663E-9,3.027715E-9,2.313507E-4,3.082329E-6,7.437902E-4,3.02155E-4,4.545038E-5,1.388618E-8,1.075855E-10,5.076231E-10,5.605294E-7,1.014161E-6,8.608243E-7,4.383496E-7,0.001308902,6.929871E-7,0.001510362,9.826264E-4,0.004682217,4.909712E-5,4.409708E-4,3.032264E-5,2.808491E-4,2.581626E-11,1.408803E-14,1.482381E-8,3.916779E-9,1.029176E-7,2.497449E-11,1.574426E-16,1.06119E-12,0.001050189,3.296096E-5,1.92038E-4,8.323984E-5,4.252965E-5,1.996064E-5,-5.318198E-38,-6.886292E-156,-9.082391E-11,7.50641,6.204315E-5,425718.7,425718.7
0.001751857,15.72029,-8.058753E7,1473.346,1473.346,9.757203E-4,1.0,0.767478,1.672011E-5,0.08012315,3.901745E-5,4.497768E-4,1.896266E-6,0.0840952,4.878792E-6,0.05556672,1.192373E-6,4.249633E-9,2.989297E-9,2.282036E-4,3.028958E-6,7.35367E-4,2.981115E-4,4.453815E-5,1.393052E-8,1.066396E-10,5.044009E-10,5.519123E-7,1.006348E-6,8.589497E-7,4.355323E-7,0.001300966,6.799125E-7,0.001505587,9.874707E-4,0.004718551,4.873244E-5,4.379033E-4,2.989642E-5,2.827419E-4,2.581441E-11,1.381854E-14,1.474656E-8,3.915813E-9,1.020035E-7,2.485846E-11,-4.269927E-18,4.748851E-13,0.001034578,3.220432E-5,1.952851E-4,8.312204E-5,4.345617E-5,2.061221E-5,-4.054731E-38,-1.069036E-157,-7.579071E-11,7.503908,6.206757E-5,425576.8,425576.8
0.0018,15.71472,-7.828862E7,1472.381,1472.381,9.757203E-4,1.0,0.7675383,1.654188E-5,0.0802081,3.859025E-5,4.507677E-4,1.882131E-6,0.08365228,4.819333E-6,0.05586372,1.191793E-6,4.196745E-9,2.955249E-9,2.255022E-4,2.982729E-6,7.28055E-4,2.945955E-4,4.373784E-5,1.39704E-8,1.057961E-10,5.017516E-10,5.447352E-7,9.995839E-7,8.573334E-7,4.330052E-7,0.001293817,6.683401E-7,0.001501494,9.917635E-4,0.00475149,4.841672E-5,4.351546E-4,2.951711E-5,2.844735E-4,2.581367E-11,1.372397E-14,1.468226E-8,3.915153E-9,1.012281E-7,2.479591E-11,-1.355369E-17,8.658302E-13,0.001020517,3.15322E-5,1.982497E-4,8.301234E-5,4.430676E-5,2.121578E-5,-3.162646E-38,-1.255632E-159,-6.401467E-11,7.501653,6.208958E-5,425448.9,425448.9
0.001872692,15.70661,-7.500947E7,1470.976,1470.976,9.757203E-4,1.0,0.7676284,1.628591E-5,0.08033232,3.797898E-5,4.523345E-4,1.861638E-6,0.08300309,4.734142E-6,0.05629573,1.19122E-6,4.122961E-9,2.906519E-9,2.217754E-4,2.918304E-6,7.178579E-4,2.896815E-4,4.260732E-5,1.402813E-8,1.045659E-10,4.982904E-10,5.352074E-7,9.901555E-7,8.550841E-7,4.29338E-7,0.001283395,6.518202E-7,0.001495882,9.978956E-4,0.004799854,4.797739E-5,4.311754E-4,2.897247E-5,2.870457E-4,2.581313E-11,1.362393E-14,1.45956E-8,3.91449E-9,1.001727E-7,2.470602E-11,2.233074E-17,1.105159E-12,0.001000037,3.056905E-5,2.02638E-4,8.284674E-5,4.557427E-5,2.212462E-5,-2.185923E-38,-2.251671E-162,-5.238275E-11,7.498365,6.212164E-5,425262.4,425262.4
0.0019,15.70365,-7.383302E7,1470.463,1470.463,9.757203E-4,1.0,0.7676619,1.619353E-5,0.08037782,3.775903E-5,4.529394E-4,1.854183E-6,0.08276496,4.703456E-6,0.05645323,1.191083E-6,4.09691E-9,2.88897E-9,2.204713E-4,2.895585E-6,7.142643E-4,2.879465E-4,4.220468E-5,1.404902E-8,1.041147E-10,4.971346E-10,5.319832E-7,9.868265E-7,8.542893E-7,4.280027E-7,0.001279587,6.458875E-7,0.001493935,0.001000098,0.004817622,4.782272E-5,4.297303E-4,2.8776E-5,2.880001E-4,2.581274E-11,1.357149E-14,1.456586E-8,3.914317E-9,9.98075E-8,2.464134E-11,-6.661278E-18,7.735596E-13,9.925636E-4,3.022214E-5,2.042605E-4,8.278469E-5,4.604547E-5,2.246525E-5,-1.905896E-38,-6.302432E-163,-4.616568E-11,7.497164,6.213335E-5,425194.3,425194.3
0.001964363,15.69686,-7.117202E7,1469.287,1469.287,9.757203E-4,1.0,0.7677403,1.598352E-5,0.0804827,3.726021E-5,4.5439E-4,1.83711E-6,0.08221564,4.633803E-6,0.05681454,1.190898E-6,4.038754E-9,2.84915E-9,2.175817E-4,2.844927E-6,7.062648E-4,2.840772E-4,4.129982E-5,1.409652E-8,1.030859E-10,4.946834E-10,5.250619E-7,9.79394E-7,8.525082E-7,4.249409E-7,0.001270831,6.324557E-7,0.001489672,0.001005085,0.004858674,4.747843E-5,4.264269E-4,2.832953E-5,2.902263E-4,2.58123E-11,1.356053E-14,1.450163E-8,3.914036E-9,9.900616E-8,2.462522E-11,1.219225E-16,1.709875E-12,9.754049E-4,2.943488E-5,2.080305E-4,8.26391E-5,4.714566E-5,2.326632E-5,-1.384774E-38,-2.602158E-165,-5.348047E-11,7.494405,6.216022E-5,425037.8,425037.8
0.001967988,15.69648,-7.102672E7,1469.222,1469.222,9.757203E-4,1.0,0.7677447,1.5972E-5,0.08048852,3.72329E-5,4.544725E-4,1.836169E-6,0.08218519,4.629986E-6,0.05683449,1.190892E-6,4.035657E-9,2.846976E-9,2.174261E-4,2.842189E-6,7.058327E-4,2.838679E-4,4.12506E-5,1.409917E-8,1.030322E-10,4.945564E-10,5.246982E-7,9.78999E-7,8.524114E-7,4.247719E-7,0.001270347,6.31721E-7,0.001489444,0.001005357,0.004860953,4.745983E-5,4.26245E-4,2.830504E-5,2.903508E-4,2.581402E-11,1.32551E-14,1.450556E-8,3.914024E-9,9.896315E-8,2.524394E-11,-9.797407E-18,1.019796E-11,9.744568E-4,2.939175E-5,2.082406E-4,8.263093E-5,4.720721E-5,2.331137E-5,-1.360243E-38,-1.930761E-165,-8.875568E-11,7.494252,6.216171E-5,425029.2,425029.2
0.002,15.69321,-6.976261E7,1468.654,1468.654,9.757203E-4,1.0,0.7677832,1.587166E-5,0.08053942,3.699521E-5,4.552039E-4,1.827943E-6,0.08191845,4.596765E-6,0.05700885,1.190866E-6,4.008336E-9,2.827944E-9,2.16083E-4,2.818483E-6,7.021002E-4,2.820586E-4,4.082378E-5,1.412177E-8,1.025171E-10,4.934741E-10,5.216006E-7,9.755051E-7,8.515711E-7,4.232943E-7,0.001266109,6.253328E-7,0.001487495,0.001007728,0.004880924,4.729909E-5,4.246572E-4,2.809187E-5,2.914458E-4,2.581182E-11,1.322759E-14,1.446829E-8,3.913936E-9,9.859272E-8,2.462885E-11,1.802737E-17,6.024217E-13,9.661698E-4,2.901641E-5,2.10086E-4,8.255899E-5,4.774874E-5,2.370879E-5,-1.162418E-38,-1.877195E-166,-8.183393E-11,7.492919,6.217468E-5,424953.5,424953.5
0.002076532,15.68561,-6.687823E7,1467.336,1467.336,9.757203E-4,1.0,0.7678745,1.56413E-5,0.08065819,3.645092E-5,4.569654E-4,1.808892E-6,0.08129603,4.520618E-6,0.0574132,1.190931E-6,3.946842E-9,2.784384E-9,2.130767E-4,2.765107E-6,6.937295E-4,2.779916E-4,3.985606E-5,1.41733E-8,1.013724E-10,4.911787E-10,5.149403E-7,9.676253E-7,8.496548E-7,4.198655E-7,0.001256249,6.107313E-7,0.001483222,0.001013141,0.004927625,4.6938E-5,4.209901E-4,2.760286E-5,2.940366E-4,2.580915E-11,1.35473E-14,1.440549E-8,3.91379E-9,9.777659E-8,2.463624E-11,4.610957E-16,3.171066E-12,9.469386E-4,2.815656E-5,2.144273E-4,8.238849E-5,4.902996E-5,2.465637E-5,-8.01987E-39,8.236309E-170,-7.780183E-11,7.48982,6.220479E-5,424777.8,424777.8
0.0021,15.68335,-6.603071E7,1466.943,1466.943,9.757203E-4,1.0,0.7679022,1.557325E-5,0.08069381,3.629051E-5,4.575071E-4,1.803218E-6,0.08110939,4.498156E-6,0.05753376,1.190981E-6,3.928929E-9,2.771465E-9,2.122083E-4,2.749609E-6,6.913099E-4,2.768135E-4,3.957344E-5,1.418839E-8,1.009973E-10,4.905496E-10,5.130911E-7,9.653273E-7,8.490906E-7,4.188421E-7,0.0012533,6.064348E-7,0.001482015,0.001014731,0.004941658,4.683339E-5,4.199009E-4,2.745853E-5,2.948238E-4,2.580771E-11,1.308862E-14,1.438516E-8,3.913759E-9,9.754388E-8,2.448445E-11,-1.585528E-17,8.034194E-13,9.412016E-4,2.790308E-5,2.15739E-4,8.233669E-5,4.941911E-5,2.494621E-5,-7.165676E-39,-1.179443E-171,-7.323784E-11,7.488895,6.221377E-5,424725.3,424725.3
0.002166227,15.67712,-6.372576E7,1465.86,1465.86,9.757203E-4,1.0,0.7679797,1.538724E-5,0.0807925,3.585287E-5,4.590338E-4,1.787595E-6,0.08059265,4.436833E-6,0.05786587,1.19118E-6,3.880575E-9,2.736271E-9,2.098757E-4,2.707824E-6,6.848161E-4,2.736451E-4,3.880831E-5,1.422918E-8,1.000291E-10,4.889353E-10,5.082963E-7,9.591096E-7,8.475463E-7,4.160191E-7,0.001245149,5.947307E-7,0.001478848,0.00101906,0.00498058,4.655184E-5,4.169101E-4,2.706433E-5,2.970291E-4,2.580331E-11,1.302601E-14,1.433621E-8,3.913666E-9,9.692545E-8,2.438272E-11,1.122839E-17,4.717202E-13,9.253905E-4,2.721151E-5,2.193939E-4,8.219184E-5,5.05084E-5,2.576228E-5,-5.230708E-39,-1.720639E-173,-6.624872E-11,7.486343,6.22385E-5,424580.6,424580.6
0.0022,15.67402,-6.25974E7,1465.323,1465.323,9.757203E-4,1.0,0.7680188,1.529569E-5,0.08084181,3.56379E-5,4.598093E-4,1.779842E-6,0.08033467,4.406689E-6,0.05803076,1.191309E-6,3.857064E-9,2.718945E-9,2.087485E-4,2.687557E-6,6.816839E-4,2.721133E-4,3.843562E-5,1.424899E-8,9.954824E-11,4.881955E-10,5.060732E-7,9.560805E-7,8.46783E-7,4.146148E-7,0.001241087,5.889906E-7,0.001477361,0.001021179,0.005000054,4.641554E-5,4.154306E-4,2.68705E-5,2.981449E-4,2.580099E-11,1.294772E-14,1.431386E-8,3.913609E-9,9.663004E-8,2.446728E-11,-2.57189E-17,2.426488E-12,9.175371E-4,2.687182E-5,2.212318E-4,8.211879E-5,5.105894E-5,2.617739E-5,-4.462705E-39,-2.099429E-174,-7.169805E-11,7.485074,6.225077E-5,424508.6,424508.6
0.002273451,15.66749,-6.024625E7,1464.186,1464.186,9.757203E-4,1.0,0.7681029,1.510386E-5,0.08094681,3.518841E-5,4.614828E-4,1.763454E-6,0.07978601,4.343602E-6,0.0583794,1.191635E-6,3.808357E-9,2.682613E-9,2.064278E-4,2.645688E-6,6.752568E-4,2.689626E-4,3.766304E-5,1.428968E-8,9.852169E-11,4.867559E-10,5.016995E-7,9.497811E-7,8.4517E-7,4.116382E-7,0.001232463,5.770063E-7,0.001474404,0.001025595,0.00504157,4.613446E-5,4.123143E-4,2.646479E-5,3.00553E-4,2.579326E-11,1.28676E-14,1.426589E-8,3.913441E-9,9.602857E-8,2.433785E-11,-1.457804E-17,1.656569E-12,9.009261E-4,2.616162E-5,2.2517E-4,8.196195E-5,5.22451E-5,2.707769E-5,-3.170449E-39,-1.191997E-176,-6.602393E-11,7.482386,6.227672E-5,424356.2,424356.2
0.0023,15.6652,-5.942932E7,1463.786,1463.786,9.757203E-4,1.0,0.768133,1.503687E-5,0.08098405,3.50317E-5,4.62082E-4,1.757682E-6,0.07959173,4.321592E-6,0.05850219,1.191764E-6,3.791509E-9,2.669911E-9,2.056295E-4,2.631246E-6,6.730549E-4,2.678805E-4,3.739582E-5,1.43036E-8,9.815742E-11,4.862867E-10,5.002602E-7,9.47594E-7,8.446006E-7,4.105872E-7,0.001229413,5.728341E-7,0.001473422,0.001027129,0.005056305,4.603765E-5,4.112207E-4,2.632324E-5,3.014176E-4,2.578972E-11,1.285313E-14,1.424887E-8,3.91336E-9,9.582385E-8,2.423775E-11,-8.082363E-18,4.070013E-13,8.950743E-4,2.591409E-5,2.265743E-4,8.190596E-5,5.26702E-5,2.740227E-5,-2.80537E-39,-1.992926E-177,-5.907568E-11,7.481438,6.228585E-5,424302.4,424302.4
0.002357992,15.66029,-5.770191E7,1462.931,1462.931,9.757203E-4,1.0,0.7681983,1.489458E-5,0.08106413,3.46994E-5,4.633781E-4,1.745341E-6,0.07917444,4.274888E-6,0.05876475,1.19206E-6,3.755985E-9,2.642919E-9,2.03953E-4,2.600868E-6,6.6845E-4,2.656132E-4,3.683268E-5,1.433261E-8,9.738255E-11,4.853443E-10,4.973486E-7,9.429713E-7,8.433775E-7,4.083342E-7,0.001222869,5.639963E-7,0.001471427,0.001030373,0.005088015,4.583418E-5,4.08889E-4,2.60229E-5,3.032963E-4,2.578197E-11,1.281899E-14,1.421527E-8,3.91313E-9,9.539733E-8,2.426965E-11,4.402866E-17,1.630104E-12,8.825593E-4,2.538929E-5,2.296076E-4,8.178503E-5,5.35923E-5,2.810971E-5,-2.152256E-39,-3.846684E-179,-6.781327E-11,7.479409,6.230536E-5,424187.3,424187.3
0.0024,15.65683,-5.649735E7,1462.327,1462.327,9.757203E-4,1.0,0.768245,1.479485E-5,0.0811211,3.446688E-5,4.643047E-4,1.736619E-6,0.07887808,4.242183E-6,0.05895024,1.192281E-6,3.731273E-9,2.623967E-9,2.027924E-4,2.579801E-6,6.652801E-4,2.640487E-4,3.644151E-5,1.435241E-8,9.682689E-11,4.847256E-10,4.954234E-7,9.397409E-7,8.425068E-7,4.067374E-7,0.001218226,5.578202E-7,0.001470102,0.001032633,0.005110589,4.569318E-5,4.072473E-4,2.581262E-5,3.046491E-4,2.577494E-11,1.272421E-14,1.419177E-8,3.912913E-9,9.510473E-8,2.418942E-11,-5.345261E-18,1.368307E-12,8.737164E-4,2.502221E-5,2.317763E-4,8.169862E-5,5.425483E-5,2.862084E-5,-1.77945E-39,-3.040852E-180,-6.501084E-11,7.477973,6.231913E-5,424105.9,424105.9
0.002479788,15.65047,-5.431083E7,1461.214,1461.214,9.757203E-4,1.0,0.7683328,1.461274E-5,0.08122706,3.404312E-5,4.660324E-4,1.720534E-6,0.07832831,4.182523E-6,0.05929218,1.192705E-6,3.686506E-9,2.589303E-9,2.007005E-4,2.54178E-6,6.596124E-4,2.612432E-4,3.573457E-5,1.438725E-8,9.580144E-11,4.83679E-10,4.921465E-7,9.338572E-7,8.408812E-7,4.037814E-7,0.00120962,5.465794E-7,0.001467842,0.001036734,0.005152589,4.543882E-5,4.042334E-4,2.542916E-5,3.072018E-4,2.575948E-11,1.267505E-14,1.41491E-8,3.912368E-9,9.458345E-8,2.406913E-11,2.455629E-17,6.395382E-13,8.574137E-4,2.435352E-5,2.358317E-4,8.153728E-5,5.550115E-5,2.958859E-5,-1.244575E-39,-1.631352E-182,-5.409965E-11,7.475322,6.234447E-5,423955.5,423955.5
0.0025,15.6489,-5.377687E7,1460.939,1460.939,9.757203E-4,1.0,0.7683548,1.456805E-5,0.08125345,3.393927E-5,4.664629E-4,1.716554E-6,0.07819165,4.167892E-6,0.05937675,1.192811E-6,3.675581E-9,2.58078E-9,2.00192E-4,2.532531E-6,6.582446E-4,2.605644E-4,3.556248E-5,1.439552E-8,9.554623E-11,4.834375E-10,4.913875E-7,9.324143E-7,8.404742E-7,4.030476E-7,0.001207482,5.438279E-7,0.001467319,0.001037735,0.005163054,4.537694E-5,4.034904E-4,2.533516E-5,3.078452E-4,2.575505E-11,1.265255E-14,1.413871E-8,3.912199E-9,9.445789E-8,2.402867E-11,-3.14012E-18,3.935528E-13,8.533818E-4,2.418973E-5,2.368463E-4,8.149699E-5,5.581445E-5,2.983311E-5,-1.137882E-39,-1.218352E-182,-4.950312E-11,7.474665,6.235073E-5,423918.3,423918.3
0.002594095,15.64179,-5.139074E7,1459.694,1459.694,9.757203E-4,1.0,0.768456,1.436726E-5,0.08137406,3.347351E-5,4.684254E-4,1.698505E-6,0.07756885,4.102212E-6,0.05975991,1.193291E-6,3.626764E-9,2.542414E-9,1.979287E-4,2.49136E-6,6.522111E-4,2.575625E-4,3.479622E-5,1.443112E-8,9.438799E-11,4.824222E-10,4.881942E-7,9.259309E-7,8.385989E-7,3.997077E-7,0.001197742,5.315003E-7,0.001465128,0.001042204,0.005210885,4.510125E-5,4.001366E-4,2.491337E-5,3.108246E-4,2.573258E-11,1.260697E-14,1.409296E-8,3.91124E-9,9.390399E-8,2.397403E-11,5.770754E-17,1.165165E-12,8.35114E-4,2.345551E-5,2.415033E-4,8.131257E-5,5.726052E-5,3.096809E-5,-7.52526E-40,-2.857284E-185,-4.359487E-11,7.471686,6.237905E-5,423749.4,423749.4
0.0026,15.64136,-5.124629E7,1459.618,1459.618,9.757203E-4,1.0,0.7684623,1.435505E-5,0.08138151,3.344523E-5,4.685461E-4,1.697398E-6,0.07753049,4.09822E-6,0.05978338,1.19332E-6,3.623806E-9,2.54007E-9,1.977921E-4,2.488876E-6,6.518502E-4,2.573824E-4,3.474999E-5,1.443319E-8,9.431345E-11,4.82364E-10,4.880113E-7,9.255359E-7,8.384822E-7,3.995023E-7,0.001197142,5.307524E-7,0.001465003,0.001042474,0.005213838,4.50846E-5,3.999318E-4,2.488775E-5,3.110107E-4,2.573099E-11,1.254058E-14,1.408991E-8,3.911169E-9,9.387083E-8,2.395593E-11,-9.388178E-18,9.345166E-13,8.339949E-4,2.341096E-5,2.417919E-4,8.130117E-5,5.735059E-5,3.103912E-5,-7.334551E-40,-1.867495E-185,-4.254958E-11,7.471504,6.238078E-5,423739.0,423739.0
0.0027,15.63419,-4.888686E7,1458.358,1458.358,9.757203E-4,1.0,0.7685678,1.41546E-5,0.08150565,3.298157E-5,4.705477E-4,1.679075E-6,0.07689288,4.032729E-6,0.06017164,1.193781E-6,3.575435E-9,2.501598E-9,1.955636E-4,2.44837E-6,6.460149E-4,2.544646E-4,3.399656E-5,1.446559E-8,9.312585E-11,4.81459E-10,4.851819E-7,9.190372E-7,8.365149E-7,3.960879E-7,0.001187173,5.185023E-7,0.001463094,0.001046884,0.005263062,4.481262E-5,3.96555E-4,2.446765E-5,3.141495E-4,2.570207E-11,1.249446E-14,1.404365E-8,3.909789E-9,9.333385E-8,2.382439E-11,5.304151E-18,7.774244E-13,8.154877E-4,2.268087E-5,2.466204E-4,8.111118E-5,5.886464E-5,3.223896E-5,-4.766806E-40,-5.736685E-187,-2.807993E-11,7.468477,6.240937E-5,423567.3,423567.3
0.0028,15.62738,-4.668213E7,1457.156,1457.156,9.757203E-4,1.0,0.7686712,1.396563E-5,0.08162618,3.254559E-5,4.724631E-4,1.66152E-6,0.07627723,3.971042E-6,0.06054284,1.194175E-6,3.530052E-9,2.465151E-9,1.934832E-4,2.410636E-6,6.406696E-4,2.517789E-4,3.329589E-5,1.449297E-8,9.197757E-11,4.806864E-10,4.828086E-7,9.128671E-7,8.345605E-7,3.927933E-7,0.001177546,5.06999E-7,0.00146154,0.001050994,0.005310834,4.45581E-5,3.933457E-4,2.407247E-5,3.17265E-4,2.566886E-11,1.237833E-14,1.399947E-8,3.908039E-9,9.283802E-8,2.37584E-11,1.500328E-17,8.466692E-13,7.977993E-4,2.199512E-5,2.51338E-4,8.092694E-5,6.035788E-5,3.34327E-5,-3.118899E-40,-7.277668E-189,-3.059347E-11,7.465576,6.243659E-5,423402.8,423402.8
0.0029,15.62089,-4.461811E7,1456.008,1456.008,9.757203E-4,1.0,0.7687727,1.37872E-5,0.08174338,3.213489E-5,4.742895E-4,1.644673E-6,0.07568221,3.912831E-6,0.06089814,1.194488E-6,3.487314E-9,2.430555E-9,1.915321E-4,2.375359E-6,6.357574E-4,2.492991E-4,3.264258E-5,1.451549E-8,9.086682E-11,4.800175E-10,4.808191E-7,9.069806E-7,8.326098E-7,3.896085E-7,0.001168236,4.961749E-7,0.001460298,0.001054831,0.005357246,4.431865E-5,3.902914E-4,2.370011E-5,3.2036E-4,2.563086E-11,1.227965E-14,1.395678E-8,3.905897E-9,9.237699E-8,2.365535E-11,1.183545E-17,5.801217E-13,7.808774E-4,2.134991E-5,2.559505E-4,8.074836E-5,6.183139E-5,3.462044E-5,-2.050898E-40,-3.774921E-191,-2.7507E-11,7.462793,6.246251E-5,423245.0,423245.0
0.003,15.61471,-4.268176E7,1454.911,1454.911,9.757203E-4,1.0,0.7688723,1.361843E-5,0.0818575,3.17473E-5,4.760259E-4,1.62848E-6,0.07510644,3.857792E-6,0.06123866,1.194711E-6,3.446924E-9,2.39765E-9,1.896943E-4,2.342264E-6,6.312266E-4,2.470009E-4,3.203179E-5,1.45334E-8,8.979194E-11,4.794287E-10,4.791512E-7,9.013417E-7,8.306556E-7,3.865242E-7,0.001159218,4.859675E-7,0.001459325,0.001058418,0.005402391,4.409218E-5,3.873798E-4,2.334863E-5,3.234367E-4,2.558855E-11,1.218978E-14,1.391518E-8,3.903357E-9,9.194614E-8,2.355032E-11,5.276198E-18,5.461106E-13,7.646688E-4,2.074169E-5,2.604635E-4,8.057527E-5,6.32863E-5,3.580229E-5,-1.358706E-40,-5.025065E-194,-2.501237E-11,7.460119,6.248724E-5,423093.3,423093.3
0.0031,15.60882,-4.086193E7,1453.86,1453.86,9.757203E-4,1.0,0.7689701,1.345856E-5,0.08196876,3.138094E-5,4.77672E-4,1.612894E-6,0.07454875,3.805665E-6,0.06156537,1.194837E-6,3.408638E-9,2.3663E-9,1.879566E-4,2.311125E-6,6.270344E-4,2.448648E-4,3.145941E-5,1.45469E-8,8.875228E-11,4.789014E-10,4.777551E-7,8.959207E-7,8.286926E-7,3.835327E-7,0.00115047,4.763238E-7,0.00145859,0.001061777,0.005446348,4.387699E-5,3.846006E-4,2.301633E-5,3.264973E-4,2.554206E-11,1.215049E-14,1.387453E-8,3.900416E-9,9.154145E-8,2.346966E-11,3.702094E-17,1.098937E-12,7.491284E-4,2.016744E-5,2.64882E-4,8.04075E-5,6.472357E-5,3.697839E-5,-9.088394E-41,2.682354E-195,-2.009337E-11,7.457547,6.251082E-5,422947.5,422947.5
0.0032,15.6032,-3.914888E7,1452.855,1452.855,9.757203E-4,1.0,0.7690662,1.330693E-5,0.08207736,3.103419E-5,4.792283E-4,1.597876E-6,0.07400814,3.756225E-6,0.06187912,1.194862E-6,3.372261E-9,2.336403E-9,1.863085E-4,2.281755E-6,6.231457E-4,2.428742E-4,3.0922E-5,1.455621E-8,8.775592E-11,4.784216E-10,4.765907E-7,8.906959E-7,8.267172E-7,3.806275E-7,0.001141977,4.671976E-7,0.001458061,0.001064925,0.005489183,4.367171E-5,3.819447E-4,2.270175E-5,3.295432E-4,2.549196E-11,1.233928E-14,1.383546E-8,3.897075E-9,9.115858E-8,2.356045E-11,3.963217E-16,3.176066E-12,7.342169E-4,1.962454E-5,2.692103E-4,8.024488E-5,6.614405E-5,3.814883E-5,-6.131777E-41,-5.787505E-195,-3.66002E-11,7.455072,6.253333E-5,422807.1,422807.1
0.003297144,15.59799,-3.757879E7,1451.918,1451.918,9.757203E-4,1.0,0.7691579,1.316698E-5,0.08218045,3.071476E-5,4.806547E-4,1.583795E-6,0.07349844,3.710578E-6,0.06217219,1.194786E-6,3.338564E-9,2.308589E-9,1.847848E-4,2.254759E-6,6.196294E-4,2.410662E-4,3.04305E-5,1.456138E-8,8.679028E-11,4.779891E-10,4.756494E-7,8.857835E-7,8.247832E-7,3.778823E-7,0.001133954,4.587887E-7,0.001457722,0.001067797,0.00552978,4.348063E-5,3.794749E-4,2.241188E-5,3.324895E-4,2.543897E-11,1.195866E-14,1.379523E-8,3.893445E-9,9.080357E-8,2.338406E-11,7.961872E-17,1.939246E-12,7.202999E-4,1.91249E-5,2.733323E-4,8.009169E-5,6.75086E-5,3.928054E-5,-4.1701E-41,-3.284424E-197,-5.901291E-11,7.452755,6.255421E-5,422675.7,422675.7
