Time_Soln#11 (sec),Volume_Soln#11 (cm3),Volumetric_heat_production_rate_Soln#11 (erg/cm3-sec),Surface_temperature_Soln#11 (K),Temperature_Soln#11 (K),Mass_Soln#11 (g),Pressure_Soln#11 (atm),Mole_fraction_H2_Soln#11 (),Mole_fraction_H_Soln#11 (),Mole_fraction_CH4_Soln#11 (),Mole_fraction_CH3_Soln#11 (),Mole_fraction_C2H6_Soln#11 (),Mole_fraction_C2H5_Soln#11 (),Mole_fraction_C2H4_Soln#11 (),Mole_fraction_C2H3_Soln#11 (),Mole_fraction_C2H2_Soln#11 (),Mole_fraction_C3H8_Soln#11 (),Mole_fraction_IC3H7_Soln#11 (),Mole_fraction_NC3H7_Soln#11 (),Mole_fraction_C3H6_Soln#11 (),Mole_fraction_C3H5-A_Soln#11 (),Mole_fraction_C3H4-P_Soln#11 (),Mole_fraction_C3H4-A_Soln#11 (),Mole_fraction_NC4H10_Soln#11 (),Mole_fraction_PC4H9_Soln#11 (),Mole_fraction_IC4H10_Soln#11 (),Mole_fraction_IC4H8_Soln#11 (),Mole_fraction_IC4H7_Soln#11 (),Mole_fraction_C4H8-1_Soln#11 (),Mole_fraction_C4H8-2_Soln#11 (),Mole_fraction_C4H71-3_Soln#11 (),Mole_fraction_C4H6_Soln#11 (),Mole_fraction_C4H5_Soln#11 (),Mole_fraction_C4H4_Soln#11 (),Mole_fraction_C4H2_Soln#11 (),Mole_fraction_C6H6_Soln#11 (),Mole_fraction_FULVENE_Soln#11 (),Mole_fraction_C5H6_Soln#11 (),Mole_fraction_C10H8_Soln#11 (),Mole_fraction_NC5H12_Soln#11 (),Mole_fraction_NC5H10_Soln#11 (),Mole_fraction_B1M3_Soln#11 (),Mole_fraction_LC5H8_Soln#11 (),Mole_fraction_DIALLYL_Soln#11 (),Mole_fraction_NC6H12_Soln#11 (),Mole_fraction_NC7H14_Soln#11 (),Mole_fraction_C7H8_Soln#11 (),Mole_fraction_C7H7_Soln#11 (),Mole_fraction_C6H5C2H_Soln#11 (),Mole_fraction_C6H5C2H3_Soln#11 (),Mole_fraction_C6H5C2H5_Soln#11 (),Mole_fraction_INDENE_Soln#11 (),Mole_fraction_C14H10_Soln#11 (),Mole_fraction_NPBENZ_Soln#11 (),Mole_fraction_NC12H26_Soln#11 (),Mole_fraction_NC16H34_Soln#11 (),Mole_fraction_NC10H20_Soln#11 (),Molecular_weight_Soln#11 (g/mole),Mass_density_Soln#11 (g/cm3),Unburned_hydrocarbons_Soln#11 (ppm),Volatile_organic_compounds_Soln#11 (ppm)
0.01281241,15.85552,654088.4,1268.365,1268.365,0.001203388,1.0,0.7680607,1.118424E-6,0.06842986,5.103669E-6,0.005719985,1.580289E-6,0.1242195,6.309333E-7,0.01083797,1.979138E-4,6.564708E-8,4.459769E-9,0.006297786,1.476467E-5,0.001098687,5.043785E-4,1.334086E-6,4.404073E-10,1.793405E-7,9.224964E-5,9.809347E-7,3.034637E-5,2.009304E-5,1.685522E-6,0.005837057,2.494925E-7,0.00169945,7.602426E-5,0.002320412,7.480696E-5,0.001619125,3.764954E-5,2.888256E-8,3.88565E-6,1.416312E-7,1.217087E-5,2.742603E-7,6.068645E-9,2.090439E-10,0.002501335,1.223162E-5,1.969605E-5,1.031798E-4,5.50523E-6,3.351365E-5,1.748304E-6,7.069537E-7,1.124642E-25,-6.833297E-28,-6.442134E-10,7.899282,7.589711E-5,448000.0,448000.0
0.01293904,15.85644,646961.6,1268.383,1268.383,0.001203388,1.0,0.7679572,1.118313E-6,0.06854798,5.077005E-6,0.005717779,1.580009E-6,0.1242739,6.289326E-7,0.01088074,1.941402E-4,6.476018E-8,4.411328E-9,0.006218761,1.458986E-5,0.001094324,5.015999E-4,1.302224E-6,4.403395E-10,1.758974E-7,9.134083E-5,9.70478E-7,2.989961E-5,1.989941E-5,1.676398E-6,0.005806668,2.483294E-7,0.001700764,7.655272E-5,0.002333144,7.468425E-5,0.001620612,3.801824E-5,2.688935E-8,3.837045E-6,1.399111E-7,1.17655E-5,2.67708E-7,5.93477E-9,2.090448E-10,0.002497425,1.220986E-5,1.98887E-5,1.033073E-4,5.447372E-6,3.371514E-5,1.774232E-6,7.052227E-7,6.888893E-26,-5.836801E-28,-6.73371E-10,7.898933,7.58927E-5,447980.2,447980.2
0.013,15.85688,643527.2,1268.391,1268.391,0.001203388,1.0,0.7679078,1.118266E-6,0.06860443,5.064324E-6,0.005716725,1.579882E-6,0.1242996,6.279831E-7,0.01090126,1.923532E-4,6.433846E-8,4.388351E-9,0.006181099,1.450662E-5,0.001092214,5.002646E-4,1.287578E-6,4.403173E-10,1.742783E-7,9.09063E-5,9.654945E-7,2.968822E-5,1.98076E-5,1.67206E-6,0.005792183,2.477761E-7,0.001701381,7.680633E-5,0.002339264,7.462435E-5,0.001621317,3.81957E-5,2.598422E-8,3.813934E-6,1.390969E-7,1.157648E-5,2.646165E-7,5.871402E-9,2.029216E-10,0.002495542,1.219945E-5,1.998147E-5,1.033676E-4,5.420116E-6,3.381173E-5,1.786784E-6,7.043994E-7,5.448499E-26,-5.410978E-28,-6.639685E-10,7.898767,7.589059E-5,447970.7,447970.8
0.01315533,15.858,634771.1,1268.413,1268.413,0.001203388,1.0,0.7677834,1.118166E-6,0.06874709,5.03245E-6,0.005714063,1.579583E-6,0.1243635,6.256021E-7,0.01095335,1.878825E-4,6.327856E-8,4.330728E-9,0.006086207,1.42971E-5,0.001086807,4.968693E-4,1.25212E-6,4.402713E-10,1.702573E-7,8.980761E-5,9.529374E-7,2.915981E-5,1.957756E-5,1.661159E-6,0.005755678,2.463846E-7,0.001702908,7.745023E-5,0.002354828,7.446947E-5,0.001623085,3.864768E-5,2.38219E-8,3.755878E-6,1.370607E-7,1.111159E-5,2.569162E-7,5.714831E-9,1.97487E-10,0.002490742,1.217312E-5,2.021791E-5,1.035179E-4,5.352304E-6,3.40567E-5,1.818962E-6,7.02329E-7,2.983821E-26,-4.459052E-28,-6.701199E-10,7.898345,7.588526E-5,447946.8,447946.8
0.01325602,15.85871,629095.3,1268.426,1268.426,0.001203388,1.0,0.7677038,1.118116E-6,0.06883866,5.01212E-6,0.005712354,1.579405E-6,0.1244038,6.240884E-7,0.01098696,1.850479E-4,6.260275E-8,4.294061E-9,0.006025522,1.416325E-5,0.00108328,4.946737E-4,1.230521E-6,4.402395E-10,1.677292E-7,8.910195E-5,9.449055E-7,2.882508E-5,1.943142E-5,1.654211E-6,0.005732326,2.45497E-7,0.001703864,7.786585E-5,0.002364895,7.436735E-5,0.001624209,3.894057E-5,2.252614E-8,3.718869E-6,1.357702E-7,1.082285E-5,2.520581E-7,5.616333E-9,1.917599E-10,0.002487629,1.215619E-5,2.037123E-5,1.036129E-4,5.30958E-6,3.421461E-5,1.839977E-6,7.010079E-7,2.020788E-26,-3.933622E-28,-6.649469E-10,7.898074,7.588184E-5,447931.5,447931.5
0.0134705,15.86021,617010.4,1268.455,1268.455,0.001203388,1.0,0.767537,1.118047E-6,0.06903136,4.969676E-6,0.00570876,1.57907E-6,0.1244868,6.209391E-7,0.01105814,1.791718E-4,6.119211E-8,4.217759E-9,0.005898401,1.388324E-5,0.001075718,4.900124E-4,1.18788E-6,4.401908E-10,1.625383E-7,8.761605E-5,9.280751E-7,2.813189E-5,1.912769E-5,1.639714E-6,0.005683392,2.436424E-7,0.001705812,7.87464E-5,0.00238628,7.414549E-5,0.001626545,3.956406E-5,2.001829E-8,3.64165E-6,1.33096E-7,1.023913E-5,2.420484E-7,5.414515E-9,1.808558E-10,0.002480994,1.212048E-5,2.069792E-5,1.03809E-4,5.221654E-6,3.454863E-5,1.885141E-6,6.982464E-7,8.819224E-27,-3.012017E-28,-6.494986E-10,7.897505,7.587465E-5,447899.2,447899.2
0.01358464,15.861,610567.9,1268.47,1268.47,0.001203388,1.0,0.7674496,1.11803E-6,0.06913265,4.947549E-6,0.005706872,1.578915E-6,0.1245294,6.19303E-7,0.0110958,1.761312E-4,6.045685E-8,4.178214E-9,0.005831904,1.373695E-5,0.001071666,4.875403E-4,1.16691E-6,4.402304E-10,1.598768E-7,8.683461E-5,9.19267E-7,2.77735E-5,1.897007E-5,1.632159E-6,0.005657785,2.426748E-7,0.001706801,7.921242E-5,0.00239763,7.402514E-5,0.001627757,3.989568E-5,1.881043E-8,3.601424E-6,1.317125E-7,9.944796E-6,2.369016E-7,5.311958E-9,1.844532E-10,0.002477461,1.210167E-5,2.087184E-5,1.0391E-4,5.17647E-6,3.472511E-5,1.909397E-6,6.968047E-7,5.661033E-27,-2.612495E-28,-6.732904E-10,7.897205,7.587087E-5,447882.2,447882.2
0.01366753,15.86157,605922.5,1268.481,1268.481,0.001203388,1.0,0.7673868,1.118026E-6,0.06920564,4.931681E-6,0.005705511,1.578812E-6,0.1245596,6.181333E-7,0.01112305,1.739612E-4,5.992975E-8,4.149721E-9,0.005784127,1.363192E-5,0.001068712,4.857488E-4,1.152413E-6,4.401553E-10,1.579876E-7,8.627129E-5,9.129362E-7,2.751786E-5,1.885739E-5,1.626746E-6,0.005639382,2.419809E-7,0.001707498,7.95497E-5,0.002405858,7.393673E-5,0.001628623,4.013643E-5,1.798621E-8,3.572584E-6,1.307252E-7,9.738096E-6,2.332417E-7,5.23893E-9,1.820903E-10,0.002474894,1.208808E-5,2.099818E-5,1.039819E-4,5.144355E-6,3.485271E-5,1.927114E-6,6.957698E-7,4.122229E-27,-2.357058E-28,-6.757006E-10,7.896989,7.586815E-5,447870.0,447870.0
0.01391234,15.86323,592183.6,1268.513,1268.513,0.001203388,1.0,0.7672044,1.118055E-6,0.06941862,4.885756E-6,0.005701543,1.578552E-6,0.1246456,6.147594E-7,0.01120307,1.677277E-4,5.840447E-8,4.06785E-9,0.005645409,1.332733E-5,0.001059938,4.804773E-4,1.112786E-6,4.401385E-10,1.526018E-7,8.462713E-5,8.945417E-7,2.678385E-5,1.853267E-5,1.611085E-6,0.005585928,2.399711E-7,0.001709461,8.054029E-5,0.002430094,7.367113E-5,0.001631119,4.084701E-5,1.577834E-8,3.489147E-6,1.278888E-7,9.158989E-6,2.227915E-7,5.030736E-9,1.673257E-10,0.002467309,1.204833E-5,2.137143E-5,1.041875E-4,5.052629E-6,3.52269E-5,1.979907E-6,6.927685E-7,1.603859E-27,-1.738068E-28,-6.398373E-10,7.896359,7.586021E-5,447834.2,447834.2
0.014,15.86382,587274.9,1268.524,1268.524,0.001203388,1.0,0.7671401,1.118079E-6,0.06949395,4.869642E-6,0.00570014,1.578475E-6,0.1246752,6.1358E-7,0.01123155,1.655575E-4,5.786946E-8,4.039218E-9,0.005596588,1.322024E-5,0.00105678,4.785967E-4,1.099678E-6,4.401395E-10,1.507403E-7,8.404542E-5,8.880625E-7,2.652841E-5,1.841925E-5,1.605594E-6,0.005567107,2.392654E-7,0.00171013,8.0893E-5,0.002438749,7.357445E-5,0.00163199,4.110129E-5,1.506325E-8,3.459887E-6,1.269011E-7,8.962447E-6,2.191759E-7,4.959045E-9,1.627709E-10,0.002464592,1.203422E-5,2.150512E-5,1.042587E-4,5.020867E-6,3.535993E-5,1.998981E-6,6.91713E-7,1.139878E-27,-1.557953E-28,-6.258218E-10,7.896136,7.58574E-5,447821.6,447821.6
0.01417501,15.86498,577489.5,1268.546,1268.546,0.001203388,1.0,0.7670135,1.118147E-6,0.06964289,4.837989E-6,0.005697367,1.578345E-6,0.1247326,6.112705E-7,0.01128816,1.613206E-4,5.68187E-8,3.983186E-9,0.005500452,1.300954E-5,0.001050449,4.74854E-4,1.075104E-6,4.401927E-10,1.471251E-7,8.289515E-5,8.752945E-7,2.602986E-5,1.819722E-5,1.594813E-6,0.005530034,2.378785E-7,0.001711412,8.1594E-5,0.002455991,7.337907E-5,0.001633695,4.160869E-5,1.374453E-8,3.402438E-6,1.249723E-7,8.586363E-6,2.121507E-7,4.821058E-9,1.651821E-10,0.002459164,1.200625E-5,2.177209E-5,1.043971E-4,4.959098E-6,3.562399E-5,2.037333E-6,6.896351E-7,5.768464E-28,-1.252241E-28,-6.398828E-10,7.895696,7.585186E-5,447796.6,447796.6
0.01417917,15.86501,577220.7,1268.546,1268.546,0.001203388,1.0,0.7670105,1.118145E-6,0.0696464,4.837251E-6,0.005697302,1.578348E-6,0.1247339,6.112152E-7,0.0112895,1.612214E-4,5.6794E-8,3.983334E-9,0.005498188,1.300458E-5,0.001050298,4.747652E-4,1.074544E-6,4.412469E-10,1.470407E-7,8.286799E-5,8.749937E-7,2.60182E-5,1.819201E-5,1.594557E-6,0.00552916,2.378456E-7,0.001711441,8.161061E-5,0.0024564,7.337438E-5,0.001633734,4.162075E-5,1.371486E-8,3.401099E-6,1.249271E-7,8.577679E-6,2.119867E-7,4.818608E-9,1.757766E-10,0.002459035,1.200559E-5,2.177844E-5,1.044004E-4,4.957655E-6,3.563024E-5,2.038249E-6,6.895862E-7,5.675877E-28,-1.245755E-28,-6.76187E-10,7.895685,7.585173E-5,447796.0,447796.0
0.01418017,15.86501,576813.4,1268.546,1268.546,0.001203388,1.0,0.7670098,1.118146E-6,0.06964725,4.837076E-6,0.005697286,1.578349E-6,0.1247343,6.112007E-7,0.01128982,1.611974E-4,5.678801E-8,3.982074E-9,0.005497641,1.300338E-5,0.001050262,4.747437E-4,1.074409E-6,4.403193E-10,1.470203E-7,8.286142E-5,8.749209E-7,2.601539E-5,1.819075E-5,1.594493E-6,0.005528949,2.378372E-7,0.001711448,8.161463E-5,0.002456499,7.337325E-5,0.001633744,4.162367E-5,1.370769E-8,3.400783E-6,1.249162E-7,8.575581E-6,2.119471E-7,4.818605E-9,1.863861E-10,0.002459004,1.200542E-5,2.177998E-5,1.044012E-4,4.957307E-6,3.563175E-5,2.03847E-6,6.895744E-7,5.653704E-28,-1.244191E-28,-7.184769E-10,7.895683,7.58517E-5,447795.8,447795.9
0.01418082,15.86502,576843.4,1268.546,1268.546,0.001203388,1.0,0.7670093,1.118147E-6,0.0696478,4.836962E-6,0.005697276,1.578347E-6,0.1247345,6.111929E-7,0.01129003,1.611821E-4,5.678421E-8,3.981841E-9,0.005497292,1.300262E-5,0.001050239,4.747301E-4,1.074323E-6,4.403201E-10,1.470073E-7,8.285723E-5,8.748745E-7,2.60136E-5,1.818995E-5,1.594454E-6,0.005528815,2.378323E-7,0.001711453,8.161719E-5,0.002456562,7.337253E-5,0.00163375,4.162553E-5,1.370313E-8,3.400579E-6,1.249092E-7,8.574243E-6,2.119218E-7,4.818397E-9,1.903322E-10,0.002458984,1.200532E-5,2.178096E-5,1.044017E-4,4.957084E-6,3.563272E-5,2.038612E-6,6.895668E-7,5.639611E-28,-1.243195E-28,-7.331606E-10,7.895681,7.585168E-5,447795.8,447795.8
0.01422582,15.86531,574664.2,1268.552,1268.552,0.001203388,1.0,0.7669771,1.118173E-6,0.06968576,4.828929E-6,0.005696569,1.578314E-6,0.1247488,6.106114E-7,0.01130453,1.601143E-4,5.651796E-8,3.967071E-9,0.005472873,1.294915E-5,0.001048605,4.737703E-4,1.068353E-6,4.401464E-10,1.461002E-7,8.256397E-5,8.716292E-7,2.588796E-5,1.813385E-5,1.591728E-6,0.005519395,2.374815E-7,0.00171177,8.179673E-5,0.002460988,7.332175E-5,0.001634181,4.175595E-5,1.338757E-8,3.386016E-6,1.24423E-7,8.481153E-6,2.101585E-7,4.783631E-9,1.874026E-10,0.002457588,1.199817E-5,2.184963E-5,1.044364E-4,4.941566E-6,3.570028E-5,2.048537E-6,6.890391E-7,4.741175E-28,-1.175455E-28,-7.314645E-10,7.895569,7.585026E-5,447789.4,447789.4
0.01445515,15.8668,561921.0,1268.58,1268.58,0.001203388,1.0,0.7668153,1.118314E-6,0.06987732,4.788717E-6,0.005693004,1.578201E-6,0.1248196,6.076948E-7,0.01137805,1.547961E-4,5.51836E-8,3.896216E-9,0.005350194,1.268068E-5,0.001040253,4.688961E-4,1.039822E-6,4.402387E-10,1.416026E-7,8.108437E-5,8.553087E-7,2.526229E-5,1.785362E-5,1.578045E-6,0.005472051,2.357178E-7,0.001713318,8.270728E-5,0.002483489,7.306003E-5,0.001636328,4.242017E-5,1.190452E-8,3.313056E-6,1.220001E-7,8.026807E-6,2.014194E-7,4.612237E-9,1.78459E-10,0.00245047,1.196198E-5,2.219961E-5,1.046088E-4,4.864531E-6,3.604251E-5,2.099475E-6,6.863871E-7,1.941008E-28,-8.827387E-29,-7.31226E-10,7.895001,7.584314E-5,447757.2,447757.2
0.01447097,15.8669,561052.2,1268.582,1268.582,0.001203388,1.0,0.7668043,1.118326E-6,0.06989041,4.785985E-6,0.00569276,1.578194E-6,0.1248243,6.074974E-7,0.0113831,1.54437E-4,5.509299E-8,3.89129E-9,0.005341844,1.266241E-5,0.001039676,4.68561E-4,1.037969E-6,4.401655E-10,1.413001E-7,8.098326E-5,8.541967E-7,2.522005E-5,1.783465E-5,1.577116E-6,0.005468827,2.35598E-7,0.001713421,8.27698E-5,0.002485037,7.304179E-5,0.001636473,4.246595E-5,1.18097E-8,3.308104E-6,1.218365E-7,7.996698E-6,2.008319E-7,4.600945E-9,1.805463E-10,0.002449979,1.195949E-5,2.222375E-5,1.046204E-4,4.859344E-6,3.606598E-5,2.10301E-6,6.862065E-7,1.825665E-28,-8.655002E-29,-7.417002E-10,7.894963,7.584265E-5,447755.0,447755.0
0.01460634,15.86777,553570.4,1268.598,1268.598,0.001203388,1.0,0.7667106,1.118432E-6,0.07000184,4.762819E-6,0.005690687,1.578153E-6,0.124864,6.058251E-7,0.01142619,1.514027E-4,5.432452E-8,3.850555E-9,0.005270929,1.250739E-5,0.001034723,4.656985E-4,1.022667E-6,4.401852E-10,1.387494E-7,8.012261E-5,8.447484E-7,2.486303E-5,1.767403E-5,1.56924E-6,0.005441443,2.345812E-7,0.001714275,8.330355E-5,0.002498277,7.288483E-5,0.001637702,4.285769E-5,1.103423E-8,3.266087E-6,1.204529E-7,7.745109E-6,1.958798E-7,4.504078E-9,1.727383E-10,0.002445776,1.193833E-5,2.24304E-5,1.047181E-4,4.815576E-6,3.626624E-5,2.133395E-6,6.846722E-7,1.080991E-28,-7.310709E-29,-7.312364E-10,7.894632,7.583851E-5,447736.3,447736.3
0.01481206,15.86907,542181.2,1268.622,1268.622,0.001203388,1.0,0.7665707,1.118619E-6,0.07016913,4.72833E-6,0.005687575,1.578123E-6,0.1249218,6.033446E-7,0.0114913,1.469214E-4,5.318061E-8,3.790455E-9,0.005165046,1.227612E-5,0.00102717,4.613673E-4,1.001213E-6,4.403936E-10,1.34999E-7,7.883084E-5,8.306213E-7,2.433565E-5,1.743588E-5,1.557519E-6,0.005400535,2.33066E-7,0.0017155,8.410991E-5,0.002518344,7.26433E-5,0.001639521,4.345262E-5,9.969651E-9,3.203553E-6,1.184078E-7,7.382689E-6,1.886092E-7,4.362944E-9,1.693929E-10,0.002439384,1.19064E-5,2.274454E-5,1.048615E-4,4.751126E-6,3.656836E-5,2.179979E-6,6.823786E-7,4.851794E-29,-5.653726E-29,-7.38165E-10,7.894136,7.583229E-5,447708.2,447708.2
0.01488557,15.86953,538234.6,1268.631,1268.631,0.001203388,1.0,0.7665214,1.118697E-6,0.07022829,4.716214E-6,0.005686475,1.578118E-6,0.1249417,6.024774E-7,0.01151445,1.453582E-4,5.277892E-8,3.768873E-9,0.005127771,1.219475E-5,0.001024464,4.598257E-4,9.940507E-7,4.402302E-10,1.336952E-7,7.837409E-5,8.256417E-7,2.415163E-5,1.735252E-5,1.553406E-6,0.005386127,2.325338E-7,0.001715916,8.439659E-5,0.002525498,7.255614E-5,0.001640157,4.366505E-5,9.620577E-9,3.181591E-6,1.176938E-7,7.258874E-6,1.86085E-7,4.314012E-9,1.670823E-10,0.0024371,1.189507E-5,2.28568E-5,1.049112E-4,4.728692E-6,3.667564E-5,2.196745E-6,6.815702E-7,3.652176E-29,-5.15868E-29,-7.381827E-10,7.893961,7.58301E-5,447698.2,447698.2
0.015,15.87024,531990.2,1268.644,1268.644,0.001203388,1.0,0.7664453,1.118823E-6,0.07031978,4.697561E-6,0.005684774,1.578123E-6,0.124972,6.011438E-7,0.01155038,1.429621E-4,5.216051E-8,3.736289E-9,0.005070296,1.206935E-5,0.001020245,4.574317E-4,9.833769E-7,4.40252E-10,1.317004E-7,7.766785E-5,8.17957E-7,2.386949E-5,1.722445E-5,1.547074E-6,0.005363905,2.317137E-7,0.001716542,8.484143E-5,0.002536618,7.241964E-5,0.001641133,4.399562E-5,9.106232E-9,3.147779E-6,1.165988E-7,7.071586E-6,1.822284E-7,4.239224E-9,1.616389E-10,0.002433542,1.187749E-5,2.303159E-5,1.049873E-4,4.694343E-6,3.684199E-5,2.222968E-6,6.803223E-7,2.337486E-29,-4.471018E-29,-7.277795E-10,7.89369,7.58267E-5,447682.8,447682.8
0.01527281,15.87191,517205.0,1268.675,1268.675,0.001203388,1.0,0.7662674,1.119161E-6,0.07053488,4.654117E-6,0.005680774,1.578176E-6,0.1250404,5.980522E-7,0.01163545,1.374338E-4,5.072052E-8,3.660637E-9,0.004936028,1.177661E-5,0.001010159,4.517554E-4,9.601699E-7,4.403144E-10,1.271141E-7,7.60082E-5,7.999702E-7,2.321811E-5,1.692753E-5,1.532336E-6,0.005311956,2.29802E-7,0.001717927,8.589465E-5,0.002563051,7.209027E-5,0.001643389,4.478304E-5,8.014245E-9,3.069038E-6,1.140689E-7,6.651306E-6,1.73387E-7,4.068202E-9,1.469978E-10,0.002425058,1.18359E-5,2.344838E-5,1.051613E-4,4.615243E-6,3.723525E-5,2.286105E-6,6.773998E-7,8.097618E-30,-3.180031E-29,-6.826305E-10,7.893051,7.581873E-5,447646.6,447646.6
0.01566823,15.87427,496052.9,1268.718,1268.718,0.001203388,1.0,0.7660179,1.119741E-6,0.07083937,4.593606E-6,0.005675114,1.578351E-6,0.1251307,5.937805E-7,0.01175735,1.298578E-4,4.871554E-8,3.555835E-9,0.004748077,1.136733E-5,9.954851E-4,4.436076E-4,9.314406E-7,4.404375E-10,1.20858E-7,7.366156E-5,7.747014E-7,2.232413E-5,1.651707E-5,1.511833E-6,0.00523915,2.271353E-7,0.001719682,8.740305E-5,0.002601167,7.160402E-5,0.001646491,4.592253E-5,6.716045E-9,2.959384E-6,1.105926E-7,6.101623E-6,1.614026E-7,3.83867E-9,1.413285E-10,0.002412752,1.177639E-5,2.405267E-5,1.053966E-4,4.507039E-6,3.779703E-5,2.37914E-6,6.73286E-7,1.734691E-30,-1.939553E-29,-6.545489E-10,7.892146,7.580746E-5,447595.3,447595.3
0.01584485,15.8753,486725.5,1268.737,1268.737,0.001203388,1.0,0.7659096,1.120033E-6,0.07097267,4.567477E-6,0.005672637,1.578464E-6,0.1251677,5.91949E-7,0.01181127,1.266325E-4,4.785008E-8,3.510747E-9,0.00466659,1.119005E-5,9.889154E-4,4.399993E-4,9.202453E-7,4.404809E-10,1.182018E-7,7.263544E-5,7.637095E-7,2.194292E-5,1.634096E-5,1.502989E-6,0.005207551,2.259823E-7,0.001720373,8.806992E-5,0.002618119,7.138378E-5,0.001647815,4.643082E-5,6.227682E-9,2.912033E-6,1.091088E-7,5.876704E-6,1.563477E-7,3.742168E-9,1.370051E-10,0.002407252,1.175008E-5,2.432266E-5,1.054955E-4,4.460985E-6,3.804489E-5,2.421279E-6,6.714919E-7,8.712234E-31,-1.554928E-29,-6.373069E-10,7.89175,7.580254E-5,447572.8,447572.8
0.01594758,15.8759,481287.0,1268.747,1268.747,0.001203388,1.0,0.7658474,1.120211E-6,0.07104946,4.55253E-6,0.005671209,1.57854E-6,0.1251883,5.909044E-7,0.01184248,1.247996E-4,4.735496E-8,3.485135E-9,0.004619876,1.108846E-5,9.850913E-4,4.379096E-4,9.141494E-7,4.405385E-10,1.166938E-7,7.204477E-5,7.573973E-7,2.172611E-5,1.624049E-5,1.497931E-6,0.005189426,2.253221E-7,0.001720749,8.845584E-5,0.002627959,7.125489E-5,0.001648569,4.672626E-5,5.966169E-9,2.88495E-6,1.082644E-7,5.751277E-6,1.534881E-7,3.688579E-9,1.468026E-10,0.002404052,1.173484E-5,2.447971E-5,1.055514E-4,4.434806E-6,3.818819E-5,2.445953E-6,6.704601E-7,5.831014E-31,-1.367181E-29,-6.748513E-10,7.891521,7.57997E-5,447559.8,447559.8
0.01594889,15.8759,481214.4,1268.747,1268.747,0.001203388,1.0,0.7658466,1.120213E-6,0.07105043,4.552342E-6,0.005671191,1.578541E-6,0.1251886,5.908909E-7,0.01184288,1.247766E-4,4.73487E-8,3.484784E-9,0.004619286,1.108717E-5,9.850427E-4,4.378831E-4,9.140738E-7,4.405351E-10,1.166748E-7,7.20373E-5,7.573174E-7,2.172338E-5,1.623923E-5,1.497866E-6,0.005189197,2.253136E-7,0.001720754,8.846074E-5,0.002628084,7.125325E-5,0.001648578,4.673002E-5,5.962947E-9,2.884611E-6,1.082537E-7,5.749708E-6,1.534521E-7,3.688106E-9,1.496769E-10,0.002404011,1.173465E-5,2.448171E-5,1.055521E-4,4.434476E-6,3.819E-5,2.446268E-6,6.70447E-7,5.801333E-31,-1.364946E-29,-6.8555E-10,7.891518,7.579966E-5,447559.7,447559.7
0.016,15.8762,478591.1,1268.753,1268.753,0.001203388,1.0,0.7658159,1.120305E-6,0.07108841,4.544974E-6,0.005670485,1.578579E-6,0.1251986,5.90378E-7,0.01185837,1.238772E-4,4.710477E-8,3.472028E-9,0.004596244,1.103707E-5,9.831395E-4,4.368462E-4,9.111567E-7,4.405337E-10,1.15935E-7,7.174524E-5,7.542007E-7,2.161692E-5,1.618981E-5,1.495376E-6,0.005180253,2.249884E-7,0.001720934,8.865216E-5,0.002632973,7.118891E-5,0.001648948,4.687694E-5,5.839017E-9,2.871259E-6,1.07839E-7,5.688833E-6,1.520522E-7,3.661497E-9,1.486641E-10,0.002402419,1.172709E-5,2.455985E-5,1.055794E-4,4.421626E-6,3.826104E-5,2.458591E-6,6.699371E-7,4.765064E-31,-1.280668E-29,-6.859168E-10,7.891405,7.579826E-5,447553.2,447553.2
0.0162823,15.8778,463956.2,1268.781,1268.781,0.001203388,1.0,0.7656492,1.120835E-6,0.07129585,4.505066E-6,0.005666629,1.578826E-6,0.1252509,5.876068E-7,0.01194343,1.190432E-4,4.578326E-8,3.403557E-9,0.004471128,1.076513E-5,9.72623E-4,4.311488E-4,8.962337E-7,4.406241E-10,1.119612E-7,7.015178E-5,7.372404E-7,2.104403E-5,1.5923E-5,1.481886E-6,0.005131659,2.23224E-7,0.001721848,8.970314E-5,0.002659911,7.08313E-5,0.001650938,4.768777E-5,5.216835E-9,2.798906E-6,1.056061E-7,5.368596E-6,1.445669E-7,3.518942E-9,1.359502E-10,0.002393623,1.168556E-5,2.499148E-5,1.057249E-4,4.352488E-6,3.865064E-5,2.527189E-6,6.671557E-7,1.589051E-31,-8.99623E-30,-6.524385E-10,7.890787,7.579061E-5,447518.2,447518.2
0.01659338,15.87953,448050.2,1268.812,1268.812,0.001203388,1.0,0.7654706,1.121468E-6,0.07151984,4.462586E-6,0.005662464,1.579151E-6,0.125303,5.84678E-7,0.01203623,1.13972E-4,4.437679E-8,3.331119E-9,0.004337436,1.047472E-5,9.610324E-4,4.249314E-4,8.819237E-7,4.408131E-10,1.077931E-7,6.843439E-5,7.190442E-7,2.044157E-5,1.564068E-5,1.467538E-6,0.005079667,2.213427E-7,0.001722701,9.084874E-5,0.002689468,7.043322E-5,0.001653029,4.85799E-5,4.640038E-9,2.721869E-6,1.032556E-7,5.045245E-6,1.367866E-7,3.371748E-9,1.299764E-10,0.002383926,1.164018E-5,2.546719E-5,1.058754E-4,4.279765E-6,3.90745E-5,2.603827E-6,6.641575E-7,4.713653E-32,-6.09193E-30,-6.266517E-10,7.890118,7.578237E-5,447480.3,447480.3
