Time_Soln#13 (sec),Volume_Soln#13 (cm3),Volumetric_heat_production_rate_Soln#13 (erg/cm3-sec),Surface_temperature_Soln#13 (K),Temperature_Soln#13 (K),Mass_Soln#13 (g),Pressure_Soln#13 (atm),Mole_fraction_H2_Soln#13 (),Mole_fraction_H_Soln#13 (),Mole_fraction_CH4_Soln#13 (),Mole_fraction_CH3_Soln#13 (),Mole_fraction_C2H6_Soln#13 (),Mole_fraction_C2H5_Soln#13 (),Mole_fraction_C2H4_Soln#13 (),Mole_fraction_C2H3_Soln#13 (),Mole_fraction_C2H2_Soln#13 (),Mole_fraction_C3H8_Soln#13 (),Mole_fraction_IC3H7_Soln#13 (),Mole_fraction_NC3H7_Soln#13 (),Mole_fraction_C3H6_Soln#13 (),Mole_fraction_C3H5-A_Soln#13 (),Mole_fraction_C3H4-P_Soln#13 (),Mole_fraction_C3H4-A_Soln#13 (),Mole_fraction_NC4H10_Soln#13 (),Mole_fraction_PC4H9_Soln#13 (),Mole_fraction_IC4H10_Soln#13 (),Mole_fraction_IC4H8_Soln#13 (),Mole_fraction_C4H8-1_Soln#13 (),Mole_fraction_C4H8-2_Soln#13 (),Mole_fraction_C4H71-3_Soln#13 (),Mole_fraction_C4H6_Soln#13 (),Mole_fraction_C4H5_Soln#13 (),Mole_fraction_C4H4_Soln#13 (),Mole_fraction_C4H2_Soln#13 (),Mole_fraction_C6H6_Soln#13 (),Mole_fraction_FULVENE_Soln#13 (),Mole_fraction_C5H6_Soln#13 (),Mole_fraction_C10H8_Soln#13 (),Mole_fraction_NC5H12_Soln#13 (),Mole_fraction_NC5H10_Soln#13 (),Mole_fraction_B1M3_Soln#13 (),Mole_fraction_LC5H8_Soln#13 (),Mole_fraction_DIALLYL_Soln#13 (),Mole_fraction_NC6H12_Soln#13 (),Mole_fraction_NC7H14_Soln#13 (),Mole_fraction_C7H8_Soln#13 (),Mole_fraction_C7H7_Soln#13 (),Mole_fraction_C6H5C2H_Soln#13 (),Mole_fraction_C6H5C2H3_Soln#13 (),Mole_fraction_C6H5C2H5_Soln#13 (),Mole_fraction_INDENE_Soln#13 (),Mole_fraction_C12H8_Soln#13 (),Mole_fraction_C14H10_Soln#13 (),Mole_fraction_BIN1B_Soln#13 (),Mole_fraction_NC12H26_Soln#13 (),Mole_fraction_NC16H34_Soln#13 (),Mole_fraction_NC10H20_Soln#13 (),Molecular_weight_Soln#13 (g/mole),Mass_density_Soln#13 (g/cm3),Unburned_hydrocarbons_Soln#13 (ppm),Volatile_organic_compounds_Soln#13 (ppm)
0.053,15.9112,947587.2,1321.816,1321.816,0.001128177,1.0,0.7654075,2.555906E-6,0.09214648,6.901E-6,0.002254922,1.367205E-6,0.08792375,9.562345E-7,0.03579903,4.221443E-6,2.912904E-9,1.4E-9,2.168009E-4,1.341366E-6,3.309773E-4,1.254649E-4,1.646057E-7,1.883215E-10,1.718334E-9,8.480099E-7,2.469197E-6,3.307048E-6,6.569142E-7,0.002067061,1.869875E-7,0.001609348,3.486318E-4,0.009000826,5.065595E-5,0.001049439,3.589277E-4,2.269908E-10,9.53182E-8,1.936384E-8,2.103089E-7,8.07138E-10,2.034908E-10,2.920652E-12,5.325243E-4,4.736081E-6,2.685202E-4,1.331318E-4,8.759356E-7,6.308603E-5,4.746032E-5,5.599823E-5,9.729773E-6,-3.701523E-35,-2.024582E-121,-3.027651E-11,7.690647,7.090452E-5,436167.5,436167.5
0.054,15.91555,986304.6,1322.035,1322.035,0.001128177,1.0,0.7654763,2.563767E-6,0.0924228,6.933403E-6,0.002238361,1.360289E-6,0.08741554,9.562152E-7,0.03591422,4.197181E-6,2.901046E-9,1.39615E-9,2.157631E-4,1.335999E-6,3.310801E-4,1.253892E-4,1.621545E-7,1.860283E-10,1.710792E-9,8.469461E-7,2.445373E-6,3.273144E-6,6.51231E-7,0.002048955,1.858956E-7,0.001605236,3.487871E-4,0.009090818,5.039428E-5,0.001043497,3.653067E-4,2.240731E-10,9.405578E-8,1.919534E-8,2.088958E-7,7.974503E-10,2.001332E-10,2.737306E-12,5.211905E-4,4.652296E-6,2.732537E-4,1.337438E-4,8.658614E-7,6.311463E-5,4.833159E-5,5.716976E-5,1.021655E-5,-2.00613E-35,-4.410751E-123,-2.309723E-11,7.689825,7.088516E-5,436120.9,436120.9
0.055,15.91996,1023535.0,1322.264,1322.264,0.001128177,1.0,0.7655449,2.571884E-6,0.09269798,6.966576E-6,0.002221658,1.353423E-6,0.08691197,9.56257E-7,0.03602648,4.172652E-6,2.889285E-9,1.392377E-9,2.147365E-4,1.330731E-6,3.311957E-4,1.253205E-4,1.597118E-7,1.837586E-10,1.703126E-9,8.458825E-7,2.421675E-6,3.239319E-6,6.455678E-7,0.002030967,1.84825E-7,0.00160108,3.489507E-4,0.009180002,5.012861E-5,0.001037527,3.717068E-4,2.211612E-10,9.279922E-8,1.902566E-8,2.074793E-7,7.87846E-10,1.968987E-10,3.743611E-12,5.102921E-4,4.571993E-6,2.779724E-4,1.343384E-4,8.560872E-7,6.315172E-5,4.921495E-5,5.834575E-5,1.071993E-5,-1.086416E-35,-1.287194E-124,-2.63336E-11,7.689023,7.086552E-5,436075.4,436075.4
0.056,15.92443,1059344.0,1322.5,1322.5,0.001128177,1.0,0.7656134,2.580253E-6,0.09297205,7.000511E-6,0.002204825,1.346605E-6,0.08641289,9.563578E-7,0.03613592,4.147875E-6,2.87762E-9,1.388682E-9,2.137207E-4,1.325558E-6,3.313235E-4,1.252584E-4,1.572795E-7,1.815126E-10,1.695343E-9,8.448152E-7,2.398105E-6,3.205585E-6,6.399255E-7,0.002013096,1.837748E-7,0.001596882,3.491232E-4,0.009268392,4.985917E-5,0.001031526,3.781272E-4,2.182564E-10,9.154805E-8,1.885493E-8,2.060592E-7,7.783246E-10,1.935565E-10,3.020944E-12,4.998145E-4,4.495049E-6,2.826759E-4,1.34916E-4,8.466043E-7,6.319747E-5,5.011054E-5,5.952659E-5,1.124038E-5,-5.851029E-36,-2.301472E-126,-1.961795E-11,7.688241,7.084563E-5,436031.0,436031.0
0.057,15.92896,1093821.0,1322.745,1322.745,0.001128177,1.0,0.7656817,2.588868E-6,0.09324504,7.035194E-6,0.002187876,1.339833E-6,0.08591812,9.565143E-7,0.03624265,4.122873E-6,2.866046E-9,1.385058E-9,2.127151E-4,1.320476E-6,3.314626E-4,1.252026E-4,1.548591E-7,1.792895E-10,1.687451E-9,8.437414E-7,2.374677E-6,3.171952E-6,6.343049E-7,0.00199534,1.827438E-7,0.001592642,3.493049E-4,0.009356011,4.958624E-5,0.001025497,3.845671E-4,2.153616E-10,9.030461E-8,1.868332E-8,2.046352E-7,7.688899E-10,1.906387E-10,5.141525E-12,4.897381E-4,4.4213E-6,2.873639E-4,1.354767E-4,8.374006E-7,6.325191E-5,5.10183E-5,6.071261E-5,1.177819E-5,-3.148962E-36,-5.334059E-129,-5.468865E-11,7.687478,7.082549E-5,435987.8,435987.8
0.05750312,15.93126,1110679.0,1322.871,1322.871,0.001128177,1.0,0.7657159,2.593293E-6,0.093382,7.052923E-6,0.002179308,1.336444E-6,0.08567078,9.566136E-7,0.03629536,4.110215E-6,2.860258E-9,1.383262E-9,2.12213E-4,1.317953E-6,3.315367E-4,1.251767E-4,1.536464E-7,1.781803E-10,1.683441E-9,8.431979E-7,2.362942E-6,3.155072E-6,6.314854E-7,0.001986449,1.822322E-7,0.001590492,3.493999E-4,0.009399808,4.944766E-5,0.001022452,3.878142E-4,2.139093E-10,8.968285E-8,1.859668E-8,2.039158E-7,7.641752E-10,1.891227E-10,7.649471E-12,4.84816E-4,4.385368E-6,2.897164E-4,1.357525E-4,8.328731E-7,6.328261E-5,5.147964E-5,6.13114E-5,1.205549E-5,-2.302819E-36,-4.912149E-130,-8.946635E-11,7.687101,7.081527E-5,435966.4,435966.4
0.058,15.93354,1126998.0,1322.998,1322.998,0.001128177,1.0,0.7657497,2.597725E-6,0.09351699,7.070622E-6,0.002170822,1.333109E-6,0.08542758,9.567255E-7,0.03634674,4.097661E-6,2.854563E-9,1.381503E-9,2.117196E-4,1.31548E-6,3.316125E-4,1.251527E-4,1.524522E-7,1.770886E-10,1.679454E-9,8.426585E-7,2.351381E-6,3.138432E-6,6.287068E-7,0.001977698,1.817316E-7,0.001588359,3.494964E-4,0.009442864,4.930997E-5,0.001019436,3.910258E-4,2.124768E-10,8.906575E-8,1.851092E-8,2.032054E-7,7.595373E-10,1.87057E-10,1.60699E-12,4.80055E-4,4.350681E-6,2.920356E-4,1.360205E-4,8.284719E-7,6.331526E-5,5.193849E-5,6.190428E-5,1.233411E-5,-1.693083E-36,-5.951616E-131,-6.890024E-11,7.686734,7.080511E-5,435945.6,435945.6
0.059,15.93818,1158987.0,1323.258,1323.258,0.001128177,1.0,0.7658177,2.606817E-6,0.09378794,7.106774E-6,0.002153677,1.326428E-6,0.08494103,9.569872E-7,0.03644835,4.072262E-6,2.843166E-9,1.378015E-9,2.107333E-4,1.310569E-6,3.317724E-4,1.251084E-4,1.500596E-7,1.749115E-10,1.671361E-9,8.415652E-7,2.328231E-6,3.10503E-6,6.231315E-7,0.001960168,1.807366E-7,0.001584035,3.496976E-4,0.009528985,4.903069E-5,0.001013346,3.975022E-4,2.096039E-10,8.783637E-8,1.83379E-8,2.01779E-7,7.502728E-10,1.838685E-10,2.181748E-12,4.707395E-4,4.282981E-6,2.96691E-4,1.365481E-4,8.198017E-7,6.338733E-5,5.28708E-5,6.31018E-5,1.290807E-5,-9.088098E-37,-1.186578E-131,-4.301473E-11,7.686007,7.07845E-5,435904.3,435904.3
0.0595719,15.94086,1176763.0,1323.41,1323.41,0.001128177,1.0,0.7658564,2.612122E-6,0.09394245,7.127774E-6,0.002143835,1.322627E-6,0.08466451,9.571591E-7,0.03650537,4.05766E-6,2.836687E-9,1.376049E-9,2.101735E-4,1.307798E-6,3.318681E-4,1.250855E-4,1.486986E-7,1.73677E-10,1.666693E-9,8.409347E-7,2.315064E-6,3.085987E-6,6.199538E-7,0.001950192,1.801751E-7,0.001581544,3.498173E-4,0.009577913,4.886968E-5,0.00100985,4.012137E-4,2.079678E-10,8.7141E-8,1.823871E-8,2.009631E-7,7.450149E-10,1.823663E-10,7.366613E-12,4.655731E-4,4.245539E-6,2.993459E-4,1.368426E-4,8.149567E-7,6.343249E-5,5.340947E-5,6.378944E-5,1.324466E-5,-6.342999E-37,-2.991345E-132,-5.30467E-11,7.685599,7.077262E-5,435881.2,435881.2
0.06,15.94287,1189818.0,1323.525,1323.525,0.001128177,1.0,0.7658854,2.616143E-6,0.09405791,7.143651E-6,0.002136451,1.319792E-6,0.08445838,9.572986E-7,0.03654753,4.046692E-6,2.831856E-9,1.374591E-9,2.097563E-4,1.305739E-6,3.319418E-4,1.250695E-4,1.476835E-7,1.727571E-10,1.663179E-9,8.404599E-7,2.305234E-6,3.071761E-6,6.175803E-7,0.00194275,1.797585E-7,0.001579671,3.499091E-4,0.009614379,4.874854E-5,0.001007226,4.039958E-4,2.067458E-10,8.661523E-8,1.816436E-8,2.003507E-7,7.410961E-10,1.807627E-10,3.017266E-12,4.617841E-4,4.218137E-6,3.013295E-4,1.370594E-4,8.113855E-7,6.346827E-5,5.381544E-5,6.430565E-5,1.350085E-5,-4.851165E-37,-4.534E-133,-4.805622E-11,7.685298,7.076367E-5,435864.1,435864.1
0.061,15.94762,1219546.0,1323.8,1323.8,0.001128177,1.0,0.765953,2.625698E-6,0.09432694,7.181247E-6,0.002119156,1.313199E-6,0.08397953,9.57658E-7,0.03664436,4.020967E-6,2.82063E-9,1.371228E-9,2.087883E-4,1.300988E-6,3.321202E-4,1.250357E-4,1.453243E-7,1.706251E-10,1.654913E-9,8.393417E-7,2.282387E-6,3.038631E-6,6.120535E-7,0.001925442,1.787965E-7,0.001575267,3.501309E-4,0.009699058,4.846372E-5,0.001001074,4.105056E-4,2.03902E-10,8.540234E-8,1.799041E-8,1.989209E-7,7.320066E-10,1.775643E-10,2.692629E-12,4.531754E-4,4.156046E-6,3.059506E-4,1.375546E-4,8.032155E-7,6.35581E-5,5.477245E-5,6.551621E-5,1.411293E-5,-2.578576E-37,-4.989433E-135,-3.415584E-11,7.684605,7.074264E-5,435824.8,435824.8
0.062,15.9524,1248261.0,1324.08,1324.08,0.001128177,1.0,0.7660204,2.635475E-6,0.09459506,7.219541E-6,0.002101802,1.306648E-6,0.08350425,9.580615E-7,0.03673897,3.995107E-6,2.809486E-9,1.367923E-9,2.078286E-4,1.296311E-6,3.323071E-4,1.250066E-4,1.429834E-7,1.685156E-10,1.646572E-9,8.382102E-7,2.259697E-6,3.005647E-6,6.065514E-7,0.001908241,1.778494E-7,0.001570825,3.503628E-4,0.009783054,4.817649E-5,9.948928E-4,4.170307E-4,2.010748E-10,8.41989E-8,1.781618E-8,1.974906E-7,7.230061E-10,1.744965E-10,3.455541E-12,4.448923E-4,4.096529E-6,3.105545E-4,1.380342E-4,7.952774E-7,6.365656E-5,5.574149E-5,6.673366E-5,1.47443E-5,-1.37121E-37,-2.364957E-136,-2.998955E-11,7.683928,7.07214E-5,435786.4,435786.4
0.063,15.95724,1275972.0,1324.368,1324.368,0.001128177,1.0,0.7660877,2.645476E-6,0.0948623,7.258544E-6,0.002084399,1.300138E-6,0.08303253,9.585095E-7,0.0368314,3.969124E-6,2.798424E-9,1.364673E-9,2.068773E-4,1.291708E-6,3.325021E-4,1.249821E-4,1.406619E-7,1.664277E-10,1.638159E-9,8.370647E-7,2.237166E-6,2.972819E-6,6.010751E-7,0.001891149,1.76917E-7,0.001566344,3.506053E-4,0.009866362,4.788695E-5,9.886807E-4,4.235705E-4,1.982651E-10,8.300422E-8,1.764174E-8,1.960584E-7,7.140945E-10,1.71377E-10,2.718482E-12,4.369309E-4,4.039564E-6,3.151403E-4,1.384981E-4,7.875695E-7,6.376383E-5,5.672288E-5,6.795855E-5,1.539594E-5,-7.2631E-38,-2.818783E-138,-2.768428E-11,7.683267,7.069997E-5,435748.9,435748.9
0.064,15.96212,1302766.0,1324.661,1324.661,0.001128177,1.0,0.7661548,2.655692E-6,0.09512869,7.298234E-6,0.002066957,1.293668E-6,0.08256416,9.589985E-7,0.03692176,3.943036E-6,2.787441E-9,1.361478E-9,2.059339E-4,1.287174E-6,3.327047E-4,1.249619E-4,1.383603E-7,1.64363E-10,1.629682E-9,8.359052E-7,2.214798E-6,2.94015E-6,5.956245E-7,0.001874162,1.759982E-7,0.001561827,3.508581E-4,0.009949013,4.759534E-5,9.824387E-4,4.30124E-4,1.954737E-10,8.18203E-8,1.746722E-8,1.946264E-7,7.052728E-10,1.683755E-10,3.542594E-12,4.292712E-4,3.984984E-6,3.197082E-4,1.389468E-4,7.800784E-7,6.387963E-5,5.771626E-5,6.919104E-5,1.606782E-5,-3.835263E-38,-1.49624E-139,-2.268307E-11,7.68262,7.067835E-5,435712.3,435712.3
0.065,15.96704,1328662.0,1324.961,1324.961,0.001128177,1.0,0.7662217,2.666125E-6,0.09539424,7.338619E-6,0.002049485,1.287237E-6,0.0820991,9.59528E-7,0.03701009,3.916854E-6,2.776537E-9,1.358331E-9,2.049984E-4,1.282709E-6,3.329146E-4,1.249459E-4,1.360798E-7,1.623181E-10,1.621147E-9,8.347315E-7,2.192593E-6,2.907651E-6,5.902006E-7,0.001857281,1.750927E-7,0.001557274,3.511213E-4,0.01003101,4.730179E-5,9.761665E-4,4.366906E-4,1.927019E-10,8.064505E-8,1.729269E-8,1.931933E-7,6.96541E-10,1.653008E-10,2.404207E-12,4.219064E-4,3.932741E-6,3.242576E-4,1.393803E-4,7.727999E-7,6.400401E-5,5.872178E-5,7.043159E-5,1.676075E-5,-2.018998E-38,-1.669709E-141,-2.216929E-11,7.681989,7.065655E-5,435676.4,435676.4
0.06579411,15.97099,1348606.0,1325.203,1325.203,0.001128177,1.0,0.7662747,2.674563E-6,0.09560454,7.371183E-6,0.002035594,1.282159E-6,0.08173208,9.59977E-7,0.03707883,3.896006E-6,2.767935E-9,1.35587E-9,2.042609E-4,1.279212E-6,3.330863E-4,1.249361E-4,1.342844E-7,1.607105E-10,1.61433E-9,8.337892E-7,2.175082E-6,2.881968E-6,5.85913E-7,0.001843951,1.743829E-7,0.001553633,3.513378E-4,0.01009566,4.706739E-5,9.711642E-4,4.419141E-4,1.905154E-10,7.972007E-8,1.715415E-8,1.920553E-7,6.896721E-10,1.629953E-10,2.747399E-12,4.162621E-4,3.892874E-6,3.278567E-4,1.397137E-4,7.671679E-7,6.410888E-5,5.952895E-5,7.142273E-5,1.732644E-5,-1.21089E-38,-3.947123E-143,-2.625952E-11,7.681497,7.063912E-5,435648.6,435648.6
0.066,15.97201,1353695.0,1325.267,1325.267,0.001128177,1.0,0.7662885,2.676773E-6,0.09565899,7.379696E-6,0.00203199,1.280847E-6,0.08163725,9.600973E-7,0.03709646,3.890593E-6,2.765713E-9,1.355236E-9,2.040704E-4,1.278311E-6,3.331316E-4,1.249339E-4,1.338212E-7,1.602957E-10,1.612558E-9,8.335435E-7,2.170559E-6,2.875327E-6,5.848041E-7,0.001840506,1.742001E-7,0.001552686,3.51395E-4,0.01011236,4.700644E-5,9.698642E-4,4.432696E-4,1.899505E-10,7.948107E-8,1.711824E-8,1.917602E-7,6.879003E-10,1.623762E-10,2.432247E-12,4.148268E-4,3.882761E-6,3.28788E-4,1.397987E-4,7.65728E-7,6.413693E-5,5.973945E-5,7.168059E-5,1.747534E-5,-1.058774E-38,-1.169775E-143,-2.50297E-11,7.681371,7.063458E-5,435641.4,435641.4
0.067,15.97702,1377932.0,1325.578,1325.578,0.001128177,1.0,0.7663551,2.687629E-6,0.09592295,7.421452E-6,0.002014482,1.274494E-6,0.08117845,9.607032E-7,0.03718096,3.864265E-6,2.754964E-9,1.352188E-9,2.031498E-4,1.273977E-6,3.333551E-4,1.249257E-4,1.315847E-7,1.582954E-10,1.603921E-9,8.323415E-7,2.148693E-6,2.843182E-6,5.794346E-7,0.001823833,1.733194E-7,0.001548063,3.516788E-4,0.01019308,4.670949E-5,9.635327E-4,4.4986E-4,1.872202E-10,7.832817E-8,1.694396E-8,1.90328E-7,6.793504E-10,1.594941E-10,3.318442E-12,4.080163E-4,3.834911E-6,3.332996E-4,1.402024E-4,7.588519E-7,6.42781E-5,6.076898E-5,7.293821E-5,1.821169E-5,-5.555384E-39,-9.338566E-145,-2.611331E-11,7.680767,7.061245E-5,435607.2,435607.2
0.068,15.98206,1401382.0,1325.895,1325.895,0.001128177,1.0,0.7664215,2.698696E-6,0.09618615,7.463895E-6,0.001996967,1.268179E-6,0.08072269,9.613461E-7,0.03726361,3.837883E-6,2.744294E-9,1.349186E-9,2.022363E-4,1.269706E-6,3.335849E-4,1.249211E-4,1.293714E-7,1.563155E-10,1.595241E-9,8.311253E-7,2.126999E-6,2.811223E-6,5.740934E-7,0.001807264,1.724505E-7,0.001543408,3.519729E-4,0.01027318,4.641104E-5,9.571715E-4,4.564613E-4,1.845117E-10,7.718532E-8,1.676992E-8,1.888958E-7,6.70891E-10,1.565414E-10,2.436154E-12,4.014702E-4,3.789162E-6,3.377918E-4,1.405913E-4,7.521687E-7,6.442759E-5,6.181054E-5,7.420496E-5,1.897079E-5,-2.900092E-39,-1.011803E-146,-2.434822E-11,7.680177,7.059015E-5,435573.7,435573.7
0.069,15.98715,1424115.0,1326.217,1326.217,0.001128177,1.0,0.7664878,2.709967E-6,0.09644862,7.507009E-6,0.001979453,1.2619E-6,0.08026978,9.620229E-7,0.03734453,3.811458E-6,2.733697E-9,1.346229E-9,2.013297E-4,1.265495E-6,3.338207E-4,1.2492E-4,1.271812E-7,1.543577E-10,1.586524E-9,8.298956E-7,2.105477E-6,2.779453E-6,5.687799E-7,0.001790796,1.715925E-7,0.00153872,3.522769E-4,0.01035268,4.611126E-5,9.50782E-4,4.630725E-4,1.818256E-10,7.60542E-8,1.659619E-8,1.874654E-7,6.625226E-10,1.536841E-10,2.733307E-12,3.951722E-4,3.745381E-6,3.422646E-4,1.409659E-4,7.456672E-7,6.458506E-5,6.286375E-5,7.548094E-5,1.975259E-5,-1.509082E-39,-1.21553E-147,-1.831572E-11,7.679599,7.05677E-5,435540.9,435540.9
0.07,15.99227,1446142.0,1326.544,1326.544,0.001128177,1.0,0.7665539,2.721445E-6,0.09671036,7.550803E-6,0.001961948,1.255658E-6,0.07981971,9.627338E-7,0.03742372,3.785E-6,2.723175E-9,1.343311E-9,2.004299E-4,1.261344E-6,3.340623E-4,1.249222E-4,1.250152E-7,1.524192E-10,1.577772E-9,8.286522E-7,2.084131E-6,2.747878E-6,5.634952E-7,0.00177443,1.707452E-7,0.001534001,3.525909E-4,0.01043159,4.581026E-5,9.443638E-4,4.69693E-4,1.791627E-10,7.493361E-8,1.642284E-8,1.860359E-7,6.542454E-10,1.508367E-10,1.95551E-12,3.891173E-4,3.703534E-6,3.467177E-4,1.413263E-4,7.393442E-7,6.475053E-5,6.392874E-5,7.676662E-5,2.055806E-5,-7.847859E-40,-1.107625E-148,-1.473018E-11,7.679034,7.05451E-5,435508.9,435508.9
0.071,15.99743,1467510.0,1326.876,1326.876,0.001128177,1.0,0.7666199,2.733124E-6,0.09697141,7.595267E-6,0.001944457,1.249451E-6,0.07937235,9.634767E-7,0.03750127,3.758521E-6,2.712726E-9,1.340436E-9,1.995366E-4,1.257249E-6,3.343093E-4,1.249276E-4,1.228736E-7,1.50503E-10,1.568992E-9,8.273957E-7,2.062963E-6,2.716503E-6,5.582392E-7,0.001758164,1.69908E-7,0.001529252,3.529145E-4,0.01050991,4.550818E-5,9.379179E-4,4.76322E-4,1.765238E-10,7.382564E-8,1.624993E-8,1.846077E-7,6.460596E-10,1.4812E-10,2.911973E-12,3.832931E-4,3.663522E-6,3.51151E-4,1.416726E-4,7.331913E-7,6.492374E-5,6.500525E-5,7.806217E-5,2.138742E-5,-4.055924E-40,-6.317085E-150,-2.056485E-11,7.678481,7.052236E-5,435477.5,435477.5
0.072,16.00262,1488218.0,1327.213,1327.213,0.001128177,1.0,0.7666858,2.745008E-6,0.09723177,7.640416E-6,0.001926987,1.24328E-6,0.07892769,9.642524E-7,0.03757719,3.732029E-6,2.702351E-9,1.337598E-9,1.986498E-4,1.253212E-6,3.345617E-4,1.249361E-4,1.20757E-7,1.486059E-10,1.560186E-9,8.261259E-7,2.041971E-6,2.685332E-6,5.530128E-7,0.001741999,1.69081E-7,0.001524473,3.53248E-4,0.01058764,4.520511E-5,9.31444E-4,4.82959E-4,1.739089E-10,7.2728E-8,1.607754E-8,1.831808E-7,6.379645E-10,1.453118E-10,1.841811E-12,3.776969E-4,3.625333E-6,3.555637E-4,1.420047E-4,7.272071E-7,6.510476E-5,6.60935E-5,7.936817E-5,2.224191E-5,-2.085578E-40,-3.301364E-151,-1.462064E-11,7.67794,7.049948E-5,435446.9,435446.9
0.073,16.00785,1508333.0,1327.555,1327.555,0.001128177,1.0,0.7667515,2.757092E-6,0.09749147,7.686232E-6,0.001909544,1.237143E-6,0.07848558,9.650577E-7,0.03765157,3.705533E-6,2.692048E-9,1.3348E-9,1.977691E-4,1.249229E-6,3.348189E-4,1.249475E-4,1.186653E-7,1.467306E-10,1.551359E-9,8.248434E-7,2.02116E-6,2.654367E-6,5.478156E-7,0.001725932,1.682631E-7,0.001519665,3.535907E-4,0.01066481,4.49012E-5,9.249436E-4,4.896029E-4,1.713189E-10,7.164333E-8,1.59057E-8,1.817558E-7,6.299606E-10,1.426786E-10,2.917895E-12,3.723132E-4,3.588838E-6,3.599564E-4,1.423232E-4,7.213805E-7,6.529319E-5,6.7193E-5,8.068459E-5,2.312134E-5,-1.073913E-40,-1.267781E-152,-2.194994E-11,7.677411,7.047646E-5,435416.8,435416.8
0.074,16.01311,1527863.0,1327.902,1327.902,0.001128177,1.0,0.766817,2.769375E-6,0.09775052,7.732723E-6,0.001892133,1.23104E-6,0.07804598,9.658928E-7,0.03772444,3.679044E-6,2.681816E-9,1.332037E-9,1.968946E-4,1.245299E-6,3.35081E-4,1.249616E-4,1.16599E-7,1.448744E-10,1.542514E-9,8.235484E-7,2.000527E-6,2.623613E-6,5.426481E-7,0.001709964,1.674543E-7,0.00151483,3.539427E-4,0.01074142,4.459653E-5,9.184166E-4,4.962534E-4,1.687537E-10,7.056958E-8,1.573448E-8,1.803323E-7,6.220467E-10,1.399515E-10,2.158799E-12,3.671376E-4,3.554011E-6,3.643284E-4,1.42628E-4,7.157088E-7,6.548901E-5,6.830385E-5,8.201189E-5,2.402674E-5,-5.501514E-41,-1.733712E-154,-1.926604E-11,7.676893,7.045332E-5,435387.4,435387.4
0.075,16.0184,1546849.0,1328.253,1328.253,0.001128177,1.0,0.7668824,2.781856E-6,0.09800894,7.779883E-6,0.00187476,1.22497E-6,0.07760881,9.667558E-7,0.03779585,3.652567E-6,2.671654E-9,1.329308E-9,1.96026E-4,1.24142E-6,3.353476E-4,1.249785E-4,1.14558E-7,1.430384E-10,1.533655E-9,8.222413E-7,1.980073E-6,2.593069E-6,5.375101E-7,0.001694093,1.66654E-7,0.001509969,3.543037E-4,0.01081748,4.429123E-5,9.11864E-4,5.029094E-4,1.662137E-10,6.9508E-8,1.556391E-8,1.789116E-7,6.14223E-10,1.373161E-10,2.046434E-12,3.621596E-4,3.520767E-6,3.686798E-4,1.429194E-4,7.101845E-7,6.569195E-5,6.942577E-5,8.335019E-5,2.495838E-5,-2.800108E-41,-4.160822E-155,-1.370457E-11,7.676385,7.043005E-5,435358.7,435358.7
0.076,16.02372,1565306.0,1328.608,1328.608,0.001128177,1.0,0.7669477,2.794534E-6,0.09826675,7.827716E-6,0.001857429,1.218932E-6,0.07717401,9.676465E-7,0.03786583,3.626112E-6,2.66156E-9,1.326612E-9,1.951631E-4,1.237592E-6,3.356185E-4,1.249979E-4,1.125431E-7,1.412221E-10,1.524785E-9,8.209222E-7,1.959801E-6,2.562744E-6,5.324023E-7,0.001678319,1.65862E-7,0.001505081,3.546736E-4,0.010893,4.398537E-5,9.052864E-4,5.095706E-4,1.636998E-10,6.845847E-8,1.539406E-8,1.774926E-7,6.064895E-10,1.347591E-10,2.117086E-12,3.573732E-4,3.489064E-6,3.730104E-4,1.431975E-4,7.048035E-7,6.590191E-5,7.055873E-5,8.469985E-5,2.591708E-5,-1.423226E-41,-8.520314E-157,-2.327561E-11,7.675888,7.040665E-5,435330.5,435330.5
0.077,16.02907,1583268.0,1328.968,1328.968,0.001128177,1.0,0.7670129,2.807408E-6,0.09852397,7.876218E-6,0.001840145,1.212927E-6,0.07674149,9.685632E-7,0.03793444,3.599684E-6,2.651534E-9,1.323947E-9,1.943058E-4,1.233813E-6,3.358936E-4,1.250198E-4,1.105538E-7,1.394255E-10,1.515908E-9,8.195915E-7,1.939709E-6,2.532635E-6,5.273244E-7,0.001662641,1.650779E-7,0.001500168,3.55052E-4,0.01096798,4.367907E-5,8.986845E-4,5.16236E-4,1.612115E-10,6.742089E-8,1.522494E-8,1.760758E-7,5.988449E-10,1.321796E-10,1.70007E-12,3.527694E-4,3.45883E-6,3.773201E-4,1.434625E-4,6.995594E-7,6.611866E-5,7.170248E-5,8.606099E-5,2.690322E-5,-7.218264E-42,-1.083113E-158,-2.291391E-11,7.675402,7.038315E-5,435302.9,435302.9
