Time_Soln#9 (sec),Volume_Soln#9 (cm3),Volumetric_heat_production_rate_Soln#9 (erg/cm3-sec),Surface_temperature_Soln#9 (K),Temperature_Soln#9 (K),Mass_Soln#9 (g),Pressure_Soln#9 (atm),Mole_fraction_H2_Soln#9 (),Mole_fraction_H_Soln#9 (),Mole_fraction_CH4_Soln#9 (),Mole_fraction_CH3_Soln#9 (),Mole_fraction_C2H6_Soln#9 (),Mole_fraction_C2H5_Soln#9 (),Mole_fraction_C2H4_Soln#9 (),Mole_fraction_C2H3_Soln#9 (),Mole_fraction_C2H2_Soln#9 (),Mole_fraction_C3H8_Soln#9 (),Mole_fraction_IC3H7_Soln#9 (),Mole_fraction_NC3H7_Soln#9 (),Mole_fraction_C3H6_Soln#9 (),Mole_fraction_C3H5-A_Soln#9 (),Mole_fraction_C3H4-P_Soln#9 (),Mole_fraction_C3H4-A_Soln#9 (),Mole_fraction_NC4H10_Soln#9 (),Mole_fraction_PC4H9_Soln#9 (),Mole_fraction_IC4H10_Soln#9 (),Mole_fraction_IC4H8_Soln#9 (),Mole_fraction_IC4H7_Soln#9 (),Mole_fraction_C4H8-1_Soln#9 (),Mole_fraction_C4H8-2_Soln#9 (),Mole_fraction_C4H71-3_Soln#9 (),Mole_fraction_C4H6_Soln#9 (),Mole_fraction_C4H4_Soln#9 (),Mole_fraction_C4H2_Soln#9 (),Mole_fraction_C6H6_Soln#9 (),Mole_fraction_FULVENE_Soln#9 (),Mole_fraction_C5H6_Soln#9 (),Mole_fraction_C5H5_Soln#9 (),Mole_fraction_C10H8_Soln#9 (),Mole_fraction_NC5H12_Soln#9 (),Mole_fraction_NC5H10_Soln#9 (),Mole_fraction_B1M3_Soln#9 (),Mole_fraction_LC5H8_Soln#9 (),Mole_fraction_DIALLYL_Soln#9 (),Mole_fraction_CYC6H8_Soln#9 (),Mole_fraction_NC6H12_Soln#9 (),Mole_fraction_NC7H14_Soln#9 (),Mole_fraction_C7H8_Soln#9 (),Mole_fraction_C7H7_Soln#9 (),Mole_fraction_C6H5C2H_Soln#9 (),Mole_fraction_C6H5C2H3_Soln#9 (),Mole_fraction_C6H5C2H5_Soln#9 (),Mole_fraction_INDENE_Soln#9 (),Mole_fraction_NPBENZ_Soln#9 (),Mole_fraction_NC12H26_Soln#9 (),Mole_fraction_NC16H34_Soln#9 (),Mole_fraction_NC10H20_Soln#9 (),Molecular_weight_Soln#9 (g/mole),Mass_density_Soln#9 (g/cm3),Unburned_hydrocarbons_Soln#9 (ppm),Volatile_organic_compounds_Soln#9 (ppm)
0.065,15.9942,1199528.0,1206.789,1206.789,0.001289345,1.0,0.7611968,4.431901E-7,0.07666436,1.895742E-6,0.01034678,1.318272E-6,0.1244631,2.279634E-7,0.007524959,2.406052E-4,3.786931E-8,2.306808E-9,0.003924995,6.114861E-6,5.829813E-4,2.545512E-4,3.222397E-6,5.745717E-10,3.207892E-7,1.464543E-4,9.24715E-7,2.733985E-5,2.550406E-5,1.567834E-6,0.00531635,0.001267541,3.759193E-5,0.003143854,4.791716E-5,0.002030255,2.043966E-5,5.653563E-5,6.62141E-8,6.523586E-6,2.193122E-7,4.704598E-6,1.724206E-7,6.586308E-6,6.429787E-9,3.870765E-10,0.002325707,6.036767E-6,2.700018E-5,1.493959E-4,6.256753E-6,5.259795E-5,1.33088E-6,6.953925E-21,7.748892E-31,-5.827366E-11,7.982811,8.061324E-5,452737.2,452737.2
0.066,15.99791,1181109.0,1207.034,1207.034,0.001289345,1.0,0.7610024,4.456543E-7,0.07690422,1.886186E-6,0.01036418,1.32265E-6,0.1245217,2.278759E-7,0.007581009,2.319815E-4,3.674359E-8,2.266035E-9,0.003800924,5.964609E-6,5.752305E-4,2.507008E-4,3.164941E-6,5.755801E-10,3.085554E-7,1.42813E-4,9.040363E-7,2.667916E-5,2.50763E-5,1.554305E-6,0.005260138,0.001269345,3.807734E-5,0.00317803,4.758236E-5,0.002032271,2.050923E-5,5.764149E-5,5.885737E-8,6.341364E-6,2.141302E-7,4.466124E-6,1.631621E-7,6.544312E-6,6.173048E-9,3.726615E-10,0.002313907,6.028796E-6,2.748533E-5,1.490701E-4,6.142451E-6,5.30843E-5,1.32498E-6,3.134866E-21,2.227323E-31,-5.360911E-11,7.982578,8.059456E-5,452724.0,452724.0
0.067,16.00156,1162959.0,1207.274,1207.274,0.001289345,1.0,0.7608128,4.481068E-7,0.07714022,1.876967E-6,0.01038102,1.326972E-6,0.1245748,2.278045E-7,0.007636693,2.236425E-4,3.564906E-8,2.226386E-9,0.003680573,5.818144E-6,5.674919E-4,2.468821E-4,3.113766E-6,5.765607E-10,2.969111E-7,1.392383E-4,8.83688E-7,2.604608E-5,2.466342E-5,1.541148E-6,0.00520537,0.001271018,3.85592E-5,0.003212182,4.724788E-5,0.002034153,2.057731E-5,5.875268E-5,5.234108E-8,6.164677E-6,2.091668E-7,4.245502E-6,1.544189E-7,6.503177E-6,5.932786E-9,3.618908E-10,0.002302054,6.020369E-6,2.79713E-5,1.487302E-4,6.0333E-6,5.356369E-5,1.319068E-6,1.419719E-21,6.64022E-32,-5.870173E-11,7.982349,8.057619E-5,452711.1,452711.1
0.068,16.00515,1145080.0,1207.511,1207.511,0.001289345,1.0,0.7606281,4.505467E-7,0.07737244,1.86808E-6,0.01039729,1.331237E-6,0.1246227,2.277488E-7,0.007692008,2.155815E-4,3.458511E-8,2.187837E-9,0.003563858,5.675406E-6,5.59772E-4,2.430969E-4,3.068178E-6,5.775127E-10,2.858137E-7,1.357299E-4,8.636678E-7,2.543936E-5,2.426484E-5,1.528353E-6,0.005152017,0.001272563,3.90374E-5,0.003246309,4.691406E-5,0.002035904,2.064389E-5,5.986906E-5,4.657177E-8,5.993368E-6,2.04412E-7,4.041072E-6,1.461629E-7,6.462895E-6,5.707543E-9,3.509837E-10,0.00229015,6.011484E-6,2.845799E-5,1.483775E-4,5.92894E-6,5.403614E-5,1.313142E-6,6.378057E-22,1.945971E-32,-6.059915E-11,7.982125,8.055811E-5,452698.3,452698.3
0.069,16.00868,1127475.0,1207.745,1207.745,0.001289345,1.0,0.760448,4.529739E-7,0.07760095,1.85952E-6,0.010413,1.335443E-6,0.1246655,2.277084E-7,0.007746952,2.07792E-4,3.355115E-8,2.150367E-9,0.003450699,5.536337E-6,5.520771E-4,2.393469E-4,3.027573E-6,5.784342E-10,2.752256E-7,1.322876E-4,8.439738E-7,2.485783E-5,2.388004E-5,1.515911E-6,0.00510005,0.001273984,3.951185E-5,0.003280408,4.658121E-5,0.002037529,2.0709E-5,6.099048E-5,4.146768E-8,5.827301E-6,1.998565E-7,3.851371E-6,1.383681E-7,6.423456E-6,5.49708E-9,3.492617E-10,0.002278199,6.002142E-6,2.894532E-5,1.480128E-4,5.829049E-6,5.45017E-5,1.307199E-6,2.838579E-22,5.525907E-33,-1.041328E-10,7.981904,8.054031E-5,452685.8,452685.8
0.0696468,16.01094,1116235.0,1207.894,1207.894,0.001289345,1.0,0.7603341,4.545367E-7,0.07774681,1.854156E-6,0.01042286,1.338133E-6,0.1246905,2.276903E-7,0.00778229,2.028954E-4,3.289809E-8,2.1267E-9,0.003379365,5.448316E-6,5.471161E-4,2.369408E-4,3.003709E-6,5.790147E-10,2.68633E-7,1.300961E-4,8.314086E-7,2.449461E-5,2.363826E-5,1.508049E-6,0.005067163,0.001274838,3.981669E-5,0.003302448,4.636659E-5,0.002038514,2.075033E-5,6.171843E-5,3.848666E-8,5.722614E-6,1.970122E-7,3.735908E-6,1.335602E-7,6.398391E-6,5.36821E-9,3.51159E-10,0.002270445,5.995854E-6,2.926084E-5,1.477711E-4,5.766685E-6,5.479917E-5,1.303345E-6,1.687045E-22,2.498056E-33,-1.461755E-10,7.981763,8.052895E-5,452677.8,452677.8
0.07,16.01217,1110147.0,1207.974,1207.974,0.001289345,1.0,0.7602726,4.553876E-7,0.07782583,1.851284E-6,0.01042814,1.339591E-6,0.1247032,2.27683E-7,0.00780152,2.002682E-4,3.254669E-8,2.113963E-9,0.003341026,5.400893E-6,5.444132E-4,2.356337E-4,2.991421E-6,5.793258E-10,2.651149E-7,1.289111E-4,8.246053E-7,2.430045E-5,2.350856E-5,1.503817E-6,0.005049445,0.001275284,3.998245E-5,0.003314478,4.624965E-5,0.00203903,2.077264E-5,6.21168E-5,3.695784E-8,5.666339E-6,1.954922E-7,3.675133E-6,1.3101E-7,6.384852E-6,5.299662E-9,3.473229E-10,0.002266203,5.992339E-6,2.943324E-5,1.476372E-4,5.73335E-6,5.496038E-5,1.301236E-6,1.270097E-22,1.619873E-33,-1.514103E-10,7.981687,8.05228E-5,452673.5,452673.5
0.07061757,16.01429,1099584.0,1208.115,1208.115,0.001289345,1.0,0.7601666,4.568713E-7,0.07796293,1.846358E-6,0.01043722,1.342122E-6,0.124724,2.276747E-7,0.007835031,1.957509E-4,3.194078E-8,2.092E-9,0.003274994,5.319023E-6,5.396981E-4,2.333595E-4,2.971091E-6,5.798605E-10,2.590947E-7,1.268587E-4,8.12805E-7,2.396778E-5,2.328555E-5,1.496517E-6,0.005018858,0.001276027,4.027112E-5,0.003335504,4.604565E-5,0.002039898,2.081122E-5,6.281477E-5,3.443884E-8,5.569419E-6,1.928884E-7,3.572459E-6,1.266732E-7,6.361422E-6,5.184073E-9,3.491014E-10,0.002258773,5.986057E-6,2.973481E-5,1.474003E-4,5.676215E-6,5.524024E-5,1.297543E-6,7.705296E-23,7.544602E-34,-1.961027E-10,7.981554,8.051212E-5,452666.0,452666.0
0.071,16.0156,1093097.0,1208.201,1208.201,0.001289345,1.0,0.7601018,4.577874E-7,0.07804716,1.843367E-6,0.01044273,1.343678E-6,0.124736,2.276723E-7,0.007855711,1.930024E-4,3.157103E-8,2.078596E-9,0.003234744,5.268999E-6,5.367859E-4,2.319588E-4,2.959209E-6,5.801856E-10,2.554489E-7,1.256001E-4,8.055592E-7,2.376605E-5,2.314985E-5,1.49206E-6,0.005000169,0.001276466,4.044912E-5,0.003348518,4.591966E-5,0.002040412,2.083484E-5,6.324788E-5,3.297315E-8,5.510327E-6,1.9131E-7,3.511098E-6,1.240641E-7,6.34707E-6,5.114152E-9,3.419946E-10,0.002254164,5.982079E-6,2.992165E-5,1.472517E-4,5.641556E-6,5.541224E-5,1.295251E-6,5.649012E-23,4.693573E-34,-1.93888E-10,7.981473,8.050556E-5,452661.4,452661.4
0.07196662,16.01886,1076880.0,1208.416,1208.416,0.001289345,1.0,0.7599408,4.600936E-7,0.07825781,1.836011E-6,0.0104563,1.347571E-6,0.1247632,2.276756E-7,0.007907733,1.862179E-4,3.065471E-8,2.045376E-9,0.003135157,5.14482E-6,5.294532E-4,2.284443E-4,2.9314E-6,5.809863E-10,2.465018E-7,1.224613E-4,7.874529E-7,2.327036E-5,2.281479E-5,1.481008E-6,0.004953775,0.0012775,4.089639E-5,0.00338139,4.560246E-5,0.002041637,2.08936E-5,6.434557E-5,2.956461E-8,5.364101E-6,1.874327E-7,3.363111E-6,1.177204E-7,6.311318E-6,4.945748E-9,3.378128E-10,0.002242489,5.971727E-6,3.039416E-5,1.468706E-4,5.556304E-6,5.584258E-5,1.289443E-6,2.566031E-23,1.403386E-34,-2.35801E-10,7.98127,8.048915E-5,452649.8,452649.8
0.072,16.01897,1076324.0,1208.424,1208.424,0.001289345,1.0,0.7599353,4.60173E-7,0.07826503,1.835763E-6,0.01045676,1.347705E-6,0.124764,2.276759E-7,0.007909523,1.859878E-4,3.062355E-8,2.044248E-9,0.003131773,5.14059E-6,5.292007E-4,2.283236E-4,2.930494E-6,5.810145E-10,2.461996E-7,1.22354E-4,7.868331E-7,2.32536E-5,2.280342E-5,1.480631E-6,0.004952194,0.001277534,4.091176E-5,0.003382525,4.559154E-5,0.002041678,2.089561E-5,6.438356E-5,2.945422E-8,5.359132E-6,1.873016E-7,3.358178E-6,1.175077E-7,6.310097E-6,4.940089E-9,3.372801E-10,0.002242085,5.971362E-6,3.041048E-5,1.468572E-4,5.55342E-6,5.585733E-5,1.289242E-6,2.497305E-23,1.346499E-34,-2.359681E-10,7.981263,8.048859E-5,452649.4,452649.4
0.073,16.0223,1059834.0,1208.643,1208.643,0.001289345,1.0,0.7597733,4.625438E-7,0.0784795,1.828469E-6,0.01047024,1.351669E-6,0.1247873,2.276935E-7,0.007962952,1.792193E-4,2.970384E-8,2.01091E-9,0.00303205,5.015634E-6,5.216632E-4,2.247297E-4,2.904899E-6,5.818135E-10,2.373443E-7,1.191728E-4,7.684279E-7,2.276224E-5,2.246891E-5,1.469526E-6,0.004905499,0.001278492,4.137029E-5,0.003416498,4.526557E-5,0.00204283,2.095496E-5,6.552372E-5,2.635047E-8,5.21264E-6,1.834605E-7,3.215456E-6,1.113206E-7,6.273929E-6,4.776248E-9,3.262431E-10,0.002229968,5.96019E-6,3.089968E-5,1.464547E-4,5.468735E-6,5.629565E-5,1.283206E-6,1.100994E-23,3.852716E-35,-2.556882E-10,7.981056,8.047188E-5,452637.7,452637.7
0.07382799,16.02501,1046394.0,1208.822,1208.822,0.001289345,1.0,0.7596423,4.644955E-7,0.07865457,1.82266E-6,0.01048098,1.354905E-6,0.1248032,2.277185E-7,0.0080069,1.737956E-4,2.896282E-8,1.984036E-9,0.00295187,4.914724E-6,5.154615E-4,2.217861E-4,2.885802E-6,5.824448E-10,2.302924E-7,1.165873E-4,7.534284E-7,2.237062E-5,2.220059E-5,1.46057E-6,0.004867779,0.001279203,4.174679E-5,0.003444601,4.499749E-5,0.0020437,2.100304E-5,6.647105E-5,2.40594E-8,5.094804E-6,1.804009E-7,3.104333E-6,1.06462E-7,6.244578E-6,4.648121E-9,3.17044E-10,0.002219909,5.950597E-6,3.130495E-5,1.461159E-4,5.401067E-6,5.665351E-5,1.278187E-6,5.563994E-24,1.357474E-35,-2.70713E-10,7.980887,8.045825E-5,452628.1,452628.1
0.074,16.02557,1043625.0,1208.859,1208.859,0.001289345,1.0,0.7596154,4.648996E-7,0.07869066,1.821479E-6,0.01048316,1.355572E-6,0.1248061,2.277248E-7,0.008015997,1.72689E-4,2.881116E-8,1.978542E-9,0.00293548,4.894046E-6,5.141779E-4,2.211783E-4,2.882054E-6,5.82576E-10,2.288579E-7,1.160556E-4,7.503395E-7,2.229094E-5,2.21458E-5,1.458735E-6,0.004860049,0.001279342,4.182464E-5,0.003450436,4.494201E-5,0.002043872,2.101291E-5,6.666821E-5,2.361254E-8,5.070708E-6,1.797786E-7,3.082E-6,1.054815E-7,6.238548E-6,4.622275E-9,3.145965E-10,0.002217817,5.948566E-6,3.138917E-5,1.46045E-4,5.387276E-6,5.672728E-5,1.277142E-6,4.824756E-24,1.09132E-35,-2.707686E-10,7.980852,8.045544E-5,452626.1,452626.1
0.07461429,16.02756,1033810.0,1208.991,1208.991,0.001289345,1.0,0.7595205,4.663392E-7,0.07881875,1.817335E-6,0.01049082,1.357938E-6,0.1248154,2.277507E-7,0.008048391,1.687938E-4,2.827608E-8,1.95914E-9,0.002877701,4.821019E-6,5.096081E-4,2.190184E-4,2.869256E-6,5.830279E-10,2.238202E-7,1.141726E-4,7.39386E-7,2.201107E-5,2.195285E-5,1.45226E-6,0.00483274,0.001279812,4.210162E-5,0.003471265,4.474457E-5,0.002044459,2.104782E-5,6.737337E-5,2.209505E-8,4.985751E-6,1.775934E-7,3.004305E-6,1.020596E-7,6.217203E-6,4.532693E-9,3.119832E-10,0.002210335,5.941202E-6,3.168998E-5,1.4579E-4,5.338768E-6,5.698911E-5,1.273402E-6,2.906495E-24,5.038777E-36,-2.964219E-10,7.980728,8.044546E-5,452619.1,452619.1
0.075,16.0288,1027700.0,1209.072,1209.072,0.001289345,1.0,0.7594617,4.672401E-7,0.07889857,1.814789E-6,0.01049553,1.359412E-6,0.1248204,2.277695E-7,0.008068657,1.663914E-4,2.794508E-8,1.947141E-9,0.002841999,4.775787E-6,5.0675E-4,2.176706E-4,2.861654E-6,5.833071E-10,2.207213E-7,1.130023E-4,7.325682E-7,2.18389E-5,2.183374E-5,1.448252E-6,0.004815822,0.001280088,4.227472E-5,0.003484336,4.462112E-5,0.002044807,2.106948E-5,6.781692E-5,2.119984E-8,4.933233E-6,1.762496E-7,2.957057E-6,9.997196E-8,6.203947E-6,4.477764E-9,3.052737E-10,0.002205632,5.936494E-6,3.187889E-5,1.456289E-4,5.30887E-6,5.715225E-5,1.271049E-6,2.107789E-24,3.080806E-36,-2.916318E-10,7.980651,8.043924E-5,452614.8,452614.8
0.07574019,16.03115,1016094.0,1209.228,1209.228,0.001289345,1.0,0.7593506,4.689625E-7,0.07905043,1.810028E-6,0.01050434,1.362214E-6,0.1248282,2.27811E-7,0.008107386,1.618756E-4,2.732072E-8,1.924506E-9,0.002774741,4.69035E-6,5.012913E-4,2.151031E-4,2.847955E-6,5.838272E-10,2.149118E-7,1.107829E-4,7.196162E-7,2.151617E-5,2.16096E-5,1.440685E-6,0.004783854,0.001280575,4.260509E-5,0.003509405,4.438546E-5,0.002045433,2.111047E-5,6.866979E-5,1.96003E-8,4.834267E-6,1.737317E-7,2.869612E-6,9.609496E-8,6.178829E-6,4.376649E-9,3.02094E-10,0.002196594,5.927272E-6,3.224149E-5,1.453173E-4,5.25269E-6,5.746256E-5,1.26652E-6,1.137448E-24,1.200187E-36,-3.170001E-10,7.980505,8.042742E-5,452606.4,452606.4
0.076,16.03198,1012060.0,1209.282,1209.282,0.001289345,1.0,0.7593121,4.695648E-7,0.07910331,1.808397E-6,0.01050736,1.363188E-6,0.1248304,2.278274E-7,0.008120928,1.603207E-4,2.710507E-8,1.916685E-9,0.002751536,4.660803E-6,4.99384E-4,2.14208E-4,2.843418E-6,5.840035E-10,2.12916E-7,1.100124E-4,7.151128E-7,2.140532E-5,2.153234E-5,1.43807E-6,0.004772793,0.001280733,4.272046E-5,0.003518199,4.430315E-5,0.002045638,2.112467E-5,6.896971E-5,1.907505E-8,4.800102E-6,1.728672E-7,2.839921E-6,9.477418E-8,6.170117E-6,4.341993E-9,2.970663E-10,0.002193417,5.923976E-6,3.236879E-5,1.452072E-4,5.233347E-6,5.757059E-5,1.264926E-6,9.193138E-25,8.697975E-37,-3.107192E-10,7.980453,8.04233E-5,452603.5,452603.5
0.077,16.03511,996701.0,1209.489,1209.489,0.001289345,1.0,0.7591665,4.718738E-7,0.07930498,1.802292E-6,0.01051864,1.366902E-6,0.1248361,2.278978E-7,0.008172814,1.54468E-4,2.629024E-8,1.887149E-9,0.002663981,4.548993E-6,4.920834E-4,2.10791E-4,2.827074E-6,5.846694E-10,2.054208E-7,1.070846E-4,6.979683E-7,2.098918E-5,2.124109E-5,1.428178E-6,0.004730922,0.001281281,4.316182E-5,0.003552021,4.398829E-5,0.002046369,2.117852E-5,7.012641E-5,1.72019E-8,4.671146E-6,1.696235E-7,2.729868E-6,8.986881E-8,6.137037E-6,4.213817E-9,2.835381E-10,0.002181175,5.911021E-6,3.28588E-5,1.447809E-4,5.160515E-6,5.798242E-5,1.258772E-6,3.969179E-25,2.404616E-37,-2.981432E-10,7.980258,8.04076E-5,452592.5,452592.5
0.078,16.03819,981624.6,1209.692,1209.692,0.001289345,1.0,0.7590247,4.741667E-7,0.07950364,1.796472E-6,0.01052939,1.370552E-6,0.1248378,2.279807E-7,0.008224312,1.488278E-4,2.550015E-8,1.858513E-9,0.002579272,4.440309E-6,4.848526E-4,2.074207E-4,2.812406E-6,5.853021E-10,1.982212E-7,1.042187E-4,6.811332E-7,2.058981E-5,2.095968E-5,1.41857E-6,0.004690188,0.001281736,4.359875E-5,0.003585803,4.367678E-5,0.002047002,2.123105E-5,7.128692E-5,1.555198E-8,4.546278E-6,1.665133E-7,2.626346E-6,8.524043E-8,6.104697E-6,4.093989E-9,2.80865E-10,0.002168908,5.897634E-6,3.334888E-5,1.443505E-4,5.090239E-6,5.838776E-5,1.252586E-6,1.700459E-25,6.544904E-38,-3.235638E-10,7.980066,8.039214E-5,452581.5,452581.5
0.07822244,16.03887,978309.3,1209.737,1209.737,0.001289345,1.0,0.7589937,4.746746E-7,0.07954743,1.795216E-6,0.01053171,1.371355E-6,0.1248376,2.280009E-7,0.008235714,1.476016E-4,2.532773E-8,1.852272E-9,0.002560811,4.416556E-6,4.832541E-4,2.066774E-4,2.809351E-6,5.854417E-10,1.966586E-7,1.035896E-4,6.774306E-7,2.05032E-5,2.089839E-5,1.416471E-6,0.004681279,0.001281825,4.369533E-5,0.003593311,4.360796E-5,0.00204713,2.124255E-5,7.154556E-5,1.521275E-8,4.519057E-6,1.658391E-7,2.604157E-6,8.424707E-8,6.097603E-6,4.068957E-9,2.889173E-10,0.002166176,5.894597E-6,3.34579E-5,1.442543E-4,5.074942E-6,5.847705E-5,1.251206E-6,1.408082E-25,4.90452E-38,-3.630544E-10,7.980023,8.038873E-5,452579.1,452579.1
0.07862034,16.04008,972417.7,1209.817,1209.817,0.001289345,1.0,0.7589387,4.755807E-7,0.07962538,1.793006E-6,0.01053578,1.372783E-6,0.1248368,2.280384E-7,0.00825606,1.454349E-4,2.502246E-8,1.841206E-9,0.002528146,4.374468E-6,4.804043E-4,2.053542E-4,2.804074E-6,5.856791E-10,1.938995E-7,1.024723E-4,6.708479E-7,2.035032E-5,2.078997E-5,1.412752E-6,0.004665487,0.001281971,4.38675E-5,0.003606738,4.348533E-5,0.002047347,2.126296E-5,7.200872E-5,1.463074E-8,4.47086E-6,1.646495E-7,2.565232E-6,8.250299E-8,6.085009E-6,4.023823E-9,2.873696E-10,0.002161286,5.889111E-6,3.365291E-5,1.440819E-4,5.04789E-6,5.863593E-5,1.248733E-6,1.009199E-25,2.95858E-38,-3.751205E-10,7.979948,8.038266E-5,452574.8,452574.8
0.079,16.04123,966837.6,1209.892,1209.892,0.001289345,1.0,0.7588868,4.764429E-7,0.07969933,1.790938E-6,0.01053959,1.374137E-6,0.1248354,2.28076E-7,0.008275416,1.433972E-4,2.473466E-8,1.830782E-9,0.002497377,4.334753E-6,4.776963E-4,2.040987E-4,2.799236E-6,5.859042E-10,1.913067E-7,1.01415E-4,6.646122E-7,2.020672E-5,2.068788E-5,1.409244E-6,0.004650579,0.001282099,4.403111E-5,0.003619542,4.336886E-5,0.002047539,2.128224E-5,7.245116E-5,1.410192E-8,4.425439E-6,1.635326E-7,2.528925E-6,8.087579E-8,6.073098E-6,3.98137E-9,2.806712E-10,0.002156617,5.883815E-6,3.383898E-5,1.439169E-4,5.02242E-6,5.878659E-5,1.246368E-6,7.327824E-26,1.817442E-38,-3.654026E-10,7.979876,8.037691E-5,452570.8,452570.8
0.07958748,16.04299,958284.2,1210.009,1210.009,0.001289345,1.0,0.7588075,4.777727E-7,0.07981297,1.787815E-6,0.01054534,1.376214E-6,0.1248322,2.281373E-7,0.00830526,1.402995E-4,2.429584E-8,1.814888E-9,0.002450513,4.274125E-6,4.735274E-4,2.021694E-4,2.792107E-6,5.862389E-10,1.873682E-7,9.979579E-5,6.550473E-7,1.998877E-5,2.053243E-5,1.403889E-6,0.004627811,0.001282272,4.428301E-5,0.003639343,4.318967E-5,0.002047812,2.131172E-5,7.313678E-5,1.333124E-8,4.356244E-6,1.618381E-7,2.474266E-6,7.842677E-8,6.054865E-6,3.919121E-9,2.917296E-10,0.002149386,5.875501E-6,3.412689E-5,1.436609E-4,4.983642E-6,5.901795E-5,1.242701E-6,4.435415E-26,8.425112E-39,-4.339284E-10,7.979765,8.036807E-5,452564.5,452564.5
0.07998614,16.04418,952529.7,1210.087,1210.087,0.001289345,1.0,0.7587544,4.786716E-7,0.07988953,1.785745E-6,0.01054914,1.37761E-6,0.1248293,2.281813E-7,0.008325435,1.382365E-4,2.40027E-8,1.804263E-9,0.00241924,4.233576E-6,4.707141E-4,2.008699E-4,2.78751E-6,5.864612E-10,1.847473E-7,9.870897E-5,6.486173E-7,1.984383E-5,2.042872E-5,1.40031E-6,0.004612573,0.001282372,4.445305E-5,0.003652771,4.306884E-5,0.002047979,2.133147E-5,7.360273E-5,1.28405E-8,4.310026E-6,1.607119E-7,2.438225E-6,7.68122E-8,6.042633E-6,3.876956E-9,2.81135E-10,0.002144476,5.869776E-6,3.432225E-5,1.434868E-4,4.957771E-6,5.917369E-5,1.240205E-6,3.155802E-26,5.009166E-39,-4.242643E-10,7.979691,8.036211E-5,452560.3,452560.3
0.08,16.04422,952330.6,1210.09,1210.09,0.001289345,1.0,0.7587526,4.787028E-7,0.07989218,1.785674E-6,0.01054927,1.377658E-6,0.1248292,2.281829E-7,0.008326135,1.381653E-4,2.399257E-8,1.803896E-9,0.00241816,4.232174E-6,4.706165E-4,2.008248E-4,2.787353E-6,5.864689E-10,1.846569E-7,9.867135E-5,6.483946E-7,1.983883E-5,2.042514E-5,1.400186E-6,0.004612046,0.001282375,4.445895E-5,0.003653237,4.306465E-5,0.002047985,2.133215E-5,7.361894E-5,1.282388E-8,4.30843E-6,1.606731E-7,2.436987E-6,7.675673E-8,6.04221E-6,3.875502E-9,2.807094E-10,0.002144305,5.869576E-6,3.432904E-5,1.434807E-4,4.956878E-6,5.917909E-5,1.240119E-6,3.118497E-26,4.918793E-39,-4.236024E-10,7.979688,8.03619E-5,452560.1,452560.1
0.08059771,16.04599,943795.5,1210.206,1210.206,0.001289345,1.0,0.7586741,4.800454E-7,0.0800061,1.782659E-6,0.0105548,1.379732E-6,0.1248236,2.282523E-7,0.008356263,1.351322E-4,2.356018E-8,1.788239E-9,0.00237208,4.172287E-6,4.664233E-4,1.988916E-4,2.780809E-6,5.867929E-10,1.808056E-7,9.706034E-5,6.388479E-7,1.962604E-5,2.027236E-5,1.394899E-6,0.004589525,0.0012825,4.471246E-5,0.003673356,4.28847E-5,0.002048208,2.136137E-5,7.431861E-5,1.213485E-8,4.240299E-6,1.590207E-7,2.384517E-6,7.44073E-8,6.024087E-6,3.814657E-9,2.720783E-10,0.002136938,5.860865E-6,3.462193E-5,1.432191E-4,4.918758E-6,5.941064E-5,1.236367E-6,1.871368E-26,2.256455E-39,-4.28241E-10,7.979577,8.035304E-5,452553.8,452553.8
0.081,16.04718,938107.5,1210.284,1210.284,0.001289345,1.0,0.7586219,4.809457E-7,0.08008223,1.780683E-6,0.01055842,1.381115E-6,0.1248191,2.283013E-7,0.008376462,1.331289E-4,2.32737E-8,1.777869E-9,0.002341583,4.132562E-6,4.636174E-4,1.976004E-4,2.776617E-6,5.870047E-10,1.782629E-7,9.598794E-5,6.324831E-7,1.948567E-5,2.017125E-5,1.391393E-6,0.004574576,0.001282567,4.488216E-5,0.003686888,4.276438E-5,0.00204834,2.138078E-5,7.479018E-5,1.169955E-8,4.195178E-6,1.579313E-7,2.350179E-6,7.287123E-8,6.01203E-6,3.77468E-9,2.636269E-10,0.002131976,5.854919E-6,3.481903E-5,1.430427E-4,4.893525E-6,5.956524E-5,1.233836E-6,1.323329E-26,1.32741E-39,-4.173583E-10,7.979503,8.034712E-5,452549.6,452549.6
0.08174955,16.04936,927633.0,1210.428,1210.428,0.001289345,1.0,0.7585264,4.826157E-7,0.08022288,1.777116E-6,0.01056493,1.383663E-6,0.1248092,2.283975E-7,0.008413929,1.294783E-4,2.274977E-8,1.758901E-9,0.002285874,4.059807E-6,4.584261E-4,1.952164E-4,2.769235E-6,5.873821E-10,1.736308E-7,9.401569E-5,6.207563E-7,1.923025E-5,1.998656E-5,1.384972E-6,0.004547172,0.001282658,4.519632E-5,0.003712081,4.2542E-5,0.002048549,2.141639E-5,7.567029E-5,1.094641E-8,4.112708E-6,1.559502E-7,2.288243E-6,7.010416E-8,5.989865E-6,3.703394E-9,2.581885E-10,0.002122723,5.843664E-6,3.518623E-5,1.427135E-4,4.84741E-6,5.985055E-5,1.229105E-6,6.948433E-27,4.966778E-40,-4.30305E-10,7.979365,8.033619E-5,452541.8,452541.8
