Time_Soln#2 (sec),Volume_Soln#2 (cm3),Volumetric_heat_production_rate_Soln#2 (erg/cm3-sec),Surface_temperature_Soln#2 (K),Temperature_Soln#2 (K),Mass_Soln#2 (g),Pressure_Soln#2 (atm),Mole_fraction_H2_Soln#2 (),Mole_fraction_CH4_Soln#2 (),Mole_fraction_CH3_Soln#2 (),Mole_fraction_C2H6_Soln#2 (),Mole_fraction_C2H5_Soln#2 (),Mole_fraction_C2H4_Soln#2 (),Mole_fraction_C2H2_Soln#2 (),Mole_fraction_C3H8_Soln#2 (),Mole_fraction_C3H6_Soln#2 (),Mole_fraction_C3H5-A_Soln#2 (),Mole_fraction_C3H4-P_Soln#2 (),Mole_fraction_C3H4-A_Soln#2 (),Mole_fraction_NC4H10_Soln#2 (),Mole_fraction_IC4H10_Soln#2 (),Mole_fraction_IC4H8_Soln#2 (),Mole_fraction_IC4H7_Soln#2 (),Mole_fraction_C4H8-1_Soln#2 (),Mole_fraction_C4H8-2_Soln#2 (),Mole_fraction_C4H71-3_Soln#2 (),Mole_fraction_C4H6_Soln#2 (),Mole_fraction_C4H4_Soln#2 (),Mole_fraction_C6H6_Soln#2 (),Mole_fraction_FULVENE_Soln#2 (),Mole_fraction_C5H6_Soln#2 (),Mole_fraction_MCPTD_Soln#2 (),Mole_fraction_NC5H12_Soln#2 (),Mole_fraction_NC5H10_Soln#2 (),Mole_fraction_B1M2_Soln#2 (),Mole_fraction_B1M3_Soln#2 (),Mole_fraction_B2M2_Soln#2 (),Mole_fraction_CYC5H8_Soln#2 (),Mole_fraction_LC5H8_Soln#2 (),Mole_fraction_DIALLYL_Soln#2 (),Mole_fraction_CYC6H8_Soln#2 (),Mole_fraction_CYC6H10_Soln#2 (),Mole_fraction_NC6H12_Soln#2 (),Mole_fraction_NC7H14_Soln#2 (),Mole_fraction_DIMEPTD_Soln#2 (),Mole_fraction_C7H8_Soln#2 (),Mole_fraction_C7H7_Soln#2 (),Mole_fraction_STILB_Soln#2 (),Mole_fraction_C6H5C2H3_Soln#2 (),Mole_fraction_C6H5C2H5_Soln#2 (),Mole_fraction_XYLENE_Soln#2 (),Mole_fraction_INDENE_Soln#2 (),Mole_fraction_C6H5C2H4C6H5_Soln#2 (),Mole_fraction_NPBENZ_Soln#2 (),Mole_fraction_NC12H26_Soln#2 (),Mole_fraction_NC16H34_Soln#2 (),Mole_fraction_NC10H20_Soln#2 (),Molecular_weight_Soln#2 (g/mole),Mass_density_Soln#2 (g/cm3),Unburned_hydrocarbons_Soln#2 (ppm),Volatile_organic_compounds_Soln#2 (ppm)
9.020192E-5,15.69623,-6.283378E7,1049.274,1049.274,0.001719126,1.0,0.9510338,5.635377E-5,4.994247E-6,4.127443E-5,6.283939E-6,2.018759E-4,3.299136E-8,1.895538E-6,1.090478E-4,1.234065E-5,1.961308E-9,6.78807E-8,1.016071E-6,2.459507E-9,8.942959E-10,2.008831E-8,3.713603E-5,1.387073E-6,1.658361E-5,2.379702E-5,3.487305E-10,7.573264E-7,1.508588E-13,3.047264E-9,2.386796E-11,3.093393E-8,3.062209E-5,1.040841E-10,1.985546E-7,4.972006E-11,8.595885E-12,1.682779E-5,2.829399E-6,6.967957E-10,8.323183E-11,3.464479E-6,3.781021E-5,2.473407E-11,0.00407708,1.328835E-6,2.246288E-13,6.953812E-12,2.671998E-8,8.262303E-9,1.185769E-12,3.697546E-10,3.369143E-8,0.01099876,0.006612194,0.02666919,9.430134,1.095244E-4,534820.7,534820.7
9.0732E-5,15.69621,-6.286238E7,1049.268,1049.268,0.001719126,1.0,0.9510306,5.680467E-5,4.998417E-6,4.159648E-5,6.288615E-6,2.034292E-4,3.341033E-8,1.911517E-6,1.098915E-4,1.236467E-5,1.984899E-9,6.858805E-8,1.02519E-6,2.486133E-9,9.141379E-10,2.040208E-8,3.742486E-5,1.403282E-6,1.665568E-5,2.401197E-5,3.550194E-10,7.63427E-7,1.545831E-13,3.100678E-9,2.428327E-11,3.121656E-8,3.08675E-5,1.057389E-10,2.011071E-7,5.050021E-11,8.757372E-12,1.696321E-5,2.864843E-6,7.126938E-10,8.481062E-11,3.488695E-6,3.810977E-5,2.520872E-11,0.004077051,1.338397E-6,2.317367E-13,7.116777E-12,2.703581E-8,8.382133E-9,1.213756E-12,3.776659E-10,3.420652E-8,0.01099849,0.006611981,0.02666831,9.430101,1.095246E-4,534818.9,534818.9
1.043091E-4,15.69565,-6.35459E7,1049.138,1049.138,0.001719126,1.0,0.950948,6.846635E-5,5.09243E-6,4.991723E-5,6.393822E-6,2.436219E-4,4.490701E-8,2.32697E-6,1.317351E-4,1.287451E-5,2.631905E-9,8.721328E-8,1.262849E-6,3.198971E-9,1.533736E-9,2.933148E-8,4.491178E-5,1.84314E-6,1.836826E-5,2.967107E-5,5.396938E-10,9.216447E-7,2.745003E-13,4.663299E-9,3.632028E-11,3.859497E-8,3.723724E-5,1.533613E-10,2.707765E-7,7.283086E-11,1.354651E-11,2.047253E-5,3.806352E-6,1.200861E-9,1.317298E-10,4.112847E-6,4.586908E-5,3.938216E-11,0.004076301,1.580587E-6,4.807433E-13,1.225707E-11,3.573762E-8,1.176136E-8,2.096942E-12,6.203806E-10,4.878075E-8,0.0109916,0.006606471,0.02664559,9.429267,1.095285E-4,534771.5,534771.5
1.388952E-4,15.69424,-6.479063E7,1048.801,1048.801,0.001719126,1.0,0.9507326,9.892527E-5,5.260647E-6,7.158975E-5,6.579852E-6,3.487115E-4,8.015749E-8,3.427867E-6,1.889308E-4,1.360469E-5,4.645468E-9,1.377838E-7,1.896303E-6,5.269046E-9,4.312745E-9,5.986901E-8,6.456449E-5,3.145796E-6,2.172461E-5,4.517771E-5,1.229948E-9,1.338034E-6,8.553229E-13,1.04372E-8,7.943466E-11,5.834934E-8,5.400835E-5,3.231412E-10,4.801945E-7,1.508996E-10,3.186559E-11,2.967998E-5,6.374649E-6,3.213766E-9,3.120868E-10,5.727186E-6,6.620767E-5,9.461323E-11,0.004074398,2.167799E-6,2.00439E-12,3.583507E-11,6.309281E-8,2.286238E-8,6.146415E-12,1.641424E-9,9.766723E-8,0.01097356,0.006592067,0.02658626,9.427087,1.095384E-4,534647.9,534647.9
1.396074E-4,15.69421,-6.480894E7,1048.794,1048.794,0.001719126,1.0,0.9507281,9.956129E-5,5.263337E-6,7.204152E-5,6.582783E-6,3.509066E-4,8.096409E-8,3.45105E-6,1.901263E-4,1.361477E-5,4.692414E-9,1.388588E-7,1.909684E-6,5.315368E-9,4.391649E-9,6.061515E-8,6.497572E-5,3.174938E-6,2.17808E-5,4.551032E-5,1.247663E-9,1.346766E-6,8.723929E-13,1.058437E-8,8.051424E-11,5.876759E-8,5.43598E-5,3.27411E-10,4.849148E-7,1.528367E-10,3.234059E-11,2.987262E-5,6.42879E-6,3.267526E-9,3.167727E-10,5.760686E-6,6.6633E-5,9.605837E-11,0.004074359,2.179378E-6,2.054478E-12,3.651045E-11,6.373206E-8,2.312496E-8,6.262291E-12,1.669254E-9,9.884657E-8,0.01097318,0.006591766,0.02658503,9.427042,1.095386E-4,534645.4,534645.4
1.397726E-4,15.6942,-6.481405E7,1048.792,1048.792,0.001719126,1.0,0.9507271,9.970881E-5,5.263956E-6,7.214631E-5,6.583457E-6,3.514158E-4,8.115156E-8,3.456428E-6,1.904036E-4,1.361709E-5,4.703332E-9,1.391082E-7,1.912789E-6,5.326131E-9,4.410086E-9,6.078885E-8,6.507111E-5,3.18171E-6,2.179377E-5,4.558751E-5,1.251792E-9,1.348792E-6,8.763847E-13,1.061866E-8,8.07657E-11,5.886464E-8,5.444133E-5,3.284057E-10,4.860115E-7,1.532879E-10,3.245132E-11,2.99173E-5,6.441348E-6,3.280065E-9,3.17865E-10,5.768455E-6,6.673166E-5,9.639532E-11,0.00407435,2.18206E-6,2.066225E-12,3.666829E-11,6.388072E-8,2.318603E-8,6.28937E-12,1.675749E-9,9.912102E-8,0.01097309,0.006591696,0.02658474,9.427031,1.095386E-4,534644.8,534644.8
1.403438E-4,15.69418,-6.482758E7,1048.787,1048.787,0.001719126,1.0,0.9507235,1.002192E-4,5.266083E-6,7.250879E-5,6.585773E-6,3.531772E-4,8.180124E-8,3.475037E-6,1.913629E-4,1.362505E-5,4.741188E-9,1.399714E-7,1.92353E-6,5.363416E-9,4.474273E-9,6.13916E-8,6.54011E-5,3.205141E-6,2.18384E-5,4.585468E-5,1.266135E-9,1.355799E-6,8.902918E-13,1.073776E-8,8.163878E-11,5.920043E-8,5.472337E-5,3.3186E-10,4.898105E-7,1.54854E-10,3.283603E-11,3.007189E-5,6.484792E-6,3.323651E-9,3.216605E-10,5.795329E-6,6.707297E-5,9.75662E-11,0.004074319,2.191326E-6,2.107255E-12,3.721788E-11,6.439616E-8,2.339778E-8,6.383658E-12,1.69834E-9,1.000731E-7,0.01097279,0.006591454,0.02658374,9.426995,1.095388E-4,534642.7,534642.7
1.472131E-4,15.6939,-6.499449E7,1048.719,1048.719,0.001719126,1.0,0.95068,1.06371E-4,5.290432E-6,7.687677E-5,6.612173E-6,3.744086E-4,8.976357E-8,3.699677E-6,2.029275E-4,1.371488E-5,5.207597E-9,1.504037E-7,2.053268E-6,5.819117E-9,5.296766E-9,6.887637E-8,6.937976E-5,3.490948E-6,2.23528E-5,4.90898E-5,1.445994E-9,1.440328E-6,1.069681E-12,1.222906E-8,9.253496E-11,6.325757E-8,5.812479E-5,3.750431E-10,5.362036E-7,1.743712E-10,3.766871E-11,3.193565E-5,7.00829E-6,3.873594E-9,3.693512E-10,6.118877E-6,7.118774E-5,1.122981E-10,0.004073944,2.30165E-6,2.649617E-12,4.427024E-11,7.07439E-8,2.600598E-8,7.59312E-12,1.984946E-9,1.118626E-7,0.01096914,0.006588545,0.02657177,9.426555,1.095407E-4,534617.7,534617.7
1.48646E-4,15.69384,-6.502577E7,1048.705,1048.705,0.001719126,1.0,0.9506709,1.076574E-4,5.295208E-6,7.778984E-5,6.617325E-6,3.788482E-4,9.145856E-8,3.746727E-6,2.05346E-4,1.373234E-5,5.307481E-9,1.525915E-7,2.080454E-6,5.915863E-9,5.480382E-9,7.049236E-8,7.021193E-5,3.551465E-6,2.245505E-5,4.976957E-5,1.485234E-9,1.458018E-6,1.110003E-12,1.255389E-8,9.490033E-11,6.410806E-8,5.88364E-5,3.844355E-10,5.460398E-7,1.786016E-10,3.872496E-11,3.232546E-5,7.117684E-6,3.994318E-9,3.797772E-10,6.186447E-6,7.204829E-5,1.155232E-10,0.004073866,2.324402E-6,2.774657E-12,4.584682E-11,7.210239E-8,2.656404E-8,7.863389E-12,2.048246E-9,1.144001E-7,0.01096838,0.006587936,0.02656927,9.426463,1.095412E-4,534612.5,534612.5
1.488164E-4,15.69383,-6.502968E7,1048.703,1048.703,0.001719126,1.0,0.9506698,1.078104E-4,5.295769E-6,7.789844E-5,6.617929E-6,3.793763E-4,9.166086E-8,3.752325E-6,2.056337E-4,1.373439E-5,5.319417E-9,1.528519E-7,2.083689E-6,5.927404E-9,5.502498E-9,7.068575E-8,7.031092E-5,3.558684E-6,2.246709E-5,4.98505E-5,1.48994E-9,1.460122E-6,1.114866E-12,1.259283E-8,9.51837E-11,6.420927E-8,5.892105E-5,3.855611E-10,5.472128E-7,1.791083E-10,3.885166E-11,3.237183E-5,7.130694E-6,4.00881E-9,3.810279E-10,6.194482E-6,7.215066E-5,1.159101E-10,0.004073857,2.327101E-6,2.78981E-12,4.603675E-11,7.226469E-8,2.66307E-8,7.895947E-12,2.055853E-9,1.147036E-7,0.01096829,0.006587864,0.02656897,9.426452,1.095412E-4,534611.9,534611.9
1.529584E-4,15.69366,-6.511505E7,1048.662,1048.662,0.001719126,1.0,0.9506435,1.11535E-4,5.308974E-6,8.054137E-5,6.632129E-6,3.922297E-4,9.662925E-8,3.888691E-6,2.126361E-4,1.378257E-5,5.613524E-9,1.591985E-7,2.162512E-6,6.210527E-9,6.059169E-9,7.546988E-8,7.272055E-5,3.73533E-6,2.27526E-5,5.182503E-5,1.606967E-9,1.511362E-6,1.23769E-12,1.356043E-8,1.022139E-10,6.667574E-8,6.098198E-5,4.135171E-10,5.759589E-7,1.916685E-10,4.200561E-11,3.350055E-5,7.447176E-6,4.370302E-9,4.121648E-10,6.389934E-6,7.464237E-5,1.255508E-10,0.004073632,2.392314E-6,3.177618E-12,5.082071E-11,7.626199E-8,2.827182E-8,8.715788E-12,2.246246E-9,1.221991E-7,0.01096608,0.006586102,0.02656173,9.426185,1.095424E-4,534596.8,534596.8
1.537609E-4,15.69363,-6.513193E7,1048.654,1048.654,0.001719126,1.0,0.9506384,1.122575E-4,5.311436E-6,8.105398E-5,6.63476E-6,3.947231E-4,9.760271E-8,3.915169E-6,2.139946E-4,1.379156E-5,5.671366E-9,1.604316E-7,2.17782E-6,6.265933E-9,6.171229E-9,7.641477E-8,7.318805E-5,3.769842E-6,2.280635E-5,5.220907E-5,1.630217E-9,1.521306E-6,1.262507E-12,1.375249E-8,1.036069E-10,6.715485E-8,6.138188E-5,4.190629E-10,5.815772E-7,1.94155E-10,4.263281E-11,3.371953E-5,7.508526E-6,4.442342E-9,4.183574E-10,6.427822E-6,7.512576E-5,1.274696E-10,0.004073588,2.40486E-6,3.2571E-12,5.178438E-11,7.704762E-8,2.859417E-8,8.880892E-12,2.284327E-9,1.236767E-7,0.01096565,0.006585761,0.02656032,9.426134,1.095426E-4,534593.8,534593.9
1.540703E-4,15.69362,-6.513566E7,1048.651,1048.651,0.001719126,1.0,0.9506365,1.125362E-4,5.312376E-6,8.125166E-5,6.635766E-6,3.956847E-4,9.797897E-8,3.925382E-6,2.145185E-4,1.379499E-5,5.693741E-9,1.609073E-7,2.183725E-6,6.287342E-9,6.214807E-9,7.678064E-8,7.336835E-5,3.783167E-6,2.282694E-5,5.235726E-5,1.639232E-9,1.525141E-6,1.272166E-12,1.382694E-8,1.041467E-10,6.733967E-8,6.153611E-5,4.212125E-10,5.837475E-7,1.951183E-10,4.287605E-11,3.380398E-5,7.532182E-6,4.470292E-9,4.20759E-10,6.442431E-6,7.531219E-5,1.282138E-10,0.004073571,2.40969E-6,3.288134E-12,5.215919E-11,7.735149E-8,2.871883E-8,8.945103E-12,2.299115E-9,1.242487E-7,0.01096549,0.006585629,0.02655978,9.426114,1.095427E-4,534592.7,534592.7
1.542158E-4,15.69361,-6.513852E7,1048.65,1048.65,0.001719126,1.0,0.9506355,1.126672E-4,5.312815E-6,8.134463E-5,6.636236E-6,3.961369E-4,9.815607E-8,3.930185E-6,2.147648E-4,1.37966E-5,5.704278E-9,1.611311E-7,2.186502E-6,6.297419E-9,6.23537E-9,7.695298E-8,7.345314E-5,3.789439E-6,2.283659E-5,5.242697E-5,1.643481E-9,1.526945E-6,1.276725E-12,1.386202E-8,1.04401E-10,6.74266E-8,6.160864E-5,4.222254E-10,5.847689E-7,1.955722E-10,4.299069E-11,3.384369E-5,7.543306E-6,4.483469E-9,4.21891E-10,6.449301E-6,7.539986E-5,1.285646E-10,0.004073563,2.411959E-6,3.302802E-12,5.233606E-11,7.749457E-8,2.877752E-8,8.975403E-12,2.306088E-9,1.24518E-7,0.01096541,0.006585567,0.02655953,9.426104,1.095427E-4,534592.2,534592.2
1.543714E-4,15.6936,-6.51423E7,1048.648,1048.648,0.001719126,1.0,0.9506346,1.128074E-4,5.313285E-6,8.144406E-5,6.636738E-6,3.966205E-4,9.83456E-8,3.935322E-6,2.150284E-4,1.379832E-5,5.715556E-9,1.613704E-7,2.189473E-6,6.308202E-9,6.257413E-9,7.71375E-8,7.354383E-5,3.796151E-6,2.28469E-5,5.250154E-5,1.648031E-9,1.528874E-6,1.281613E-12,1.38996E-8,1.046733E-10,6.751958E-8,6.168622E-5,4.233103E-10,5.858617E-7,1.960582E-10,4.311349E-11,3.388617E-5,7.555202E-6,4.497584E-9,4.231035E-10,6.456648E-6,7.549363E-5,1.289404E-10,0.004073555,2.414385E-6,3.318541E-12,5.252566E-11,7.764771E-8,2.884033E-8,9.007883E-12,2.31356E-9,1.248064E-7,0.01096533,0.006585501,0.02655925,9.426094,1.095428E-4,534591.6,534591.6
1.545331E-4,15.6936,-6.514567E7,1048.647,1048.647,0.001719126,1.0,0.9506335,1.12953E-4,5.313772E-6,8.154736E-5,6.637259E-6,3.971231E-4,9.854266E-8,3.940661E-6,2.153022E-4,1.38001E-5,5.727284E-9,1.616191E-7,2.19256E-6,6.319412E-9,6.280369E-9,7.732945E-8,7.363806E-5,3.80313E-6,2.285759E-5,5.257903E-5,1.652766E-9,1.530879E-6,1.286706E-12,1.39387E-8,1.049567E-10,6.76162E-8,6.176682E-5,4.244391E-10,5.869977E-7,1.965638E-10,4.324129E-11,3.393031E-5,7.567563E-6,4.512276E-9,4.243653E-10,6.464282E-6,7.559106E-5,1.293315E-10,0.004073546,2.416904E-6,3.334953E-12,5.272314E-11,7.780696E-8,2.890565E-8,9.041712E-12,2.321339E-9,1.251063E-7,0.01096524,0.006585432,0.02655897,9.426084,1.095428E-4,534591.0,534591.0
1.549033E-4,15.69358,-6.515133E7,1048.643,1048.643,0.001719126,1.0,0.9506312,1.132865E-4,5.31488E-6,8.178396E-5,6.638443E-6,3.98274E-4,9.899445E-8,3.952889E-6,2.159292E-4,1.380417E-5,5.754186E-9,1.621888E-7,2.199631E-6,6.34511E-9,6.333157E-9,7.77699E-8,7.385386E-5,3.819111E-6,2.288199E-5,5.275655E-5,1.663639E-9,1.53547E-6,1.29842E-12,1.402847E-8,1.056072E-10,6.783751E-8,6.195144E-5,4.270306E-10,5.896015E-7,1.977244E-10,4.353476E-11,3.403139E-5,7.595869E-6,4.54602E-9,4.27263E-10,6.481764E-6,7.58142E-5,1.302297E-10,0.004073526,2.422669E-6,3.372763E-12,5.317724E-11,7.817221E-8,2.905545E-8,9.1195E-12,2.339214E-9,1.257944E-7,0.01096504,0.006585274,0.02655832,9.42606,1.095429E-4,534589.7,534589.7
1.552596E-4,15.69357,-6.515772E7,1048.64,1048.64,0.001719126,1.0,0.9506289,1.136077E-4,5.315941E-6,8.201177E-5,6.639578E-6,3.993822E-4,9.943011E-8,3.964664E-6,2.16533E-4,1.380806E-5,5.780142E-9,1.627374E-7,2.20644E-6,6.369888E-9,6.384268E-9,7.819515E-8,7.406166E-5,3.834515E-6,2.290538E-5,5.292755E-5,1.674146E-9,1.539891E-6,1.309768E-12,1.41152E-8,1.062355E-10,6.805065E-8,6.212921E-5,4.295343E-10,5.921115E-7,1.988453E-10,4.381838E-11,3.412872E-5,7.623122E-6,4.578642E-9,4.300634E-10,6.498596E-6,7.602906E-5,1.310979E-10,0.004073507,2.428212E-6,3.409472E-12,5.361696E-11,7.852458E-8,2.919995E-8,9.194822E-12,2.356503E-9,1.264586E-7,0.01096485,0.006585122,0.0265577,9.426037,1.09543E-4,534588.4,534588.4
1.594909E-4,15.6934,-6.52319E7,1048.598,1048.598,0.001719126,1.0,0.950602,1.174249E-4,5.328135E-6,8.471906E-5,6.652568E-6,4.125541E-4,1.046549E-7,4.104733E-6,2.2371E-4,1.385277E-5,6.092572E-9,1.69268E-7,2.287455E-6,6.666766E-9,7.012658E-9,8.333231E-8,7.653174E-5,4.01867E-6,2.317573E-5,5.49647E-5,1.801758E-9,1.592459E-6,1.449755E-12,1.51677E-8,1.138489E-10,7.058696E-8,6.424262E-5,4.599069E-10,6.221403E-7,2.124167E-10,4.726609E-11,3.52857E-5,7.946764E-6,4.975882E-9,4.641087E-10,6.698523E-6,7.858298E-5,1.416591E-10,0.004073277,2.493589E-6,3.868237E-12,5.902611E-11,8.276274E-8,3.093636E-8,1.012113E-11,2.567775E-9,1.344682E-7,0.01096259,0.006583317,0.02655028,9.425764,1.095442E-4,534572.9,534572.9
1.612543E-4,15.69332,-6.526072E7,1048.58,1048.58,0.001719126,1.0,0.9505907,1.190179E-4,5.33297E-6,8.584862E-5,6.657693E-6,4.180507E-4,1.068602E-7,4.163244E-6,2.267051E-4,1.387065E-5,6.225073E-9,1.719981E-7,2.321306E-6,6.791942E-9,7.286376E-9,8.552079E-8,7.756264E-5,4.096096E-6,2.328451E-5,5.581728E-5,1.856493E-9,1.614406E-6,1.510984E-12,1.561863E-8,1.171049E-10,7.164692E-8,6.512479E-5,4.729158E-10,6.347753E-7,2.182149E-10,4.874645E-11,3.576855E-5,8.081663E-6,5.146799E-9,4.78728E-10,6.781886E-6,7.964881E-5,1.461978E-10,0.004073182,2.520595E-6,4.072184E-12,6.138372E-11,8.455821E-8,3.167103E-8,1.052473E-11,2.659084E-9,1.378729E-7,0.01096165,0.006582564,0.02654718,9.42565,1.095447E-4,534566.4,534566.4
1.616819E-4,15.69331,-6.526752E7,1048.576,1048.576,0.001719126,1.0,0.950588,1.194044E-4,5.334122E-6,8.612263E-5,6.658912E-6,4.193842E-4,1.073974E-7,4.177443E-6,2.274318E-4,1.387493E-5,6.257408E-9,1.726608E-7,2.329522E-6,6.822425E-9,7.35382E-9,8.60557E-8,7.781275E-5,4.114937E-6,2.331055E-5,5.602433E-5,1.869904E-9,1.619732E-6,1.526094E-12,1.572908E-8,1.179019E-10,7.19042E-8,6.533883E-5,4.761017E-10,6.378496E-7,2.196335E-10,4.910931E-11,3.58857E-5,8.114375E-6,5.188723E-9,4.823115E-10,6.802104E-6,7.990738E-5,1.473107E-10,0.004073159,2.527122E-6,4.122808E-12,6.196477E-11,8.499618E-8,3.185014E-8,1.062418E-11,2.681518E-9,1.387043E-7,0.01096142,0.006582381,0.02654643,9.425623,1.095449E-4,534564.9,534564.9
1.62028E-4,15.69329,-6.52713E7,1048.573,1048.573,0.001719126,1.0,0.9505858,1.197172E-4,5.335045E-6,8.63444E-5,6.659887E-6,4.204635E-4,1.078329E-7,4.188937E-6,2.280199E-4,1.387837E-5,6.283634E-9,1.731974E-7,2.336173E-6,6.84713E-9,7.408715E-9,8.64898E-8,7.801517E-5,4.130192E-6,2.333152E-5,5.619197E-5,1.880798E-9,1.624042E-6,1.538398E-12,1.581878E-8,1.18549E-10,7.211248E-8,6.551207E-5,4.786891E-10,6.403405E-7,2.207853E-10,4.940409E-11,3.59805E-5,8.140846E-6,5.22279E-9,4.852227E-10,6.818465E-6,8.011666E-5,1.482148E-10,0.00407314,2.532397E-6,4.164122E-12,6.243773E-11,8.535135E-8,3.199537E-8,1.070513E-11,2.699758E-9,1.393789E-7,0.01096123,0.006582233,0.02654582,9.4256,1.09545E-4,534563.6,534563.6
1.630556E-4,15.69325,-6.52878E7,1048.562,1048.562,0.001719126,1.0,0.9505792,1.206465E-4,5.337763E-6,8.700319E-5,6.662758E-6,4.236697E-4,1.091297E-7,4.223091E-6,2.29767E-4,1.388849E-5,6.361827E-9,1.747919E-7,2.355935E-6,6.920692E-9,7.573351E-9,8.778529E-8,7.861655E-5,4.175592E-6,2.339331E-5,5.66903E-5,1.913357E-9,1.636848E-6,1.575334E-12,1.60868E-8,1.204819E-10,7.273139E-8,6.602674E-5,4.864201E-10,6.477534E-7,2.242247E-10,5.028533E-11,3.626217E-5,8.219461E-6,5.324674E-9,4.939258E-10,6.867063E-6,8.073838E-5,1.509183E-10,0.004073085,2.548033E-6,4.288587E-12,6.385637E-11,8.641E-8,3.242807E-8,1.094792E-11,2.754365E-9,1.413911E-7,0.01096068,0.006581794,0.02654401,9.425534,1.095453E-4,534559.8,534559.8
1.632497E-4,15.69324,-6.529006E7,1048.561,1048.561,0.001719126,1.0,0.950578,1.208219E-4,5.33827E-6,8.712759E-5,6.663293E-6,4.242751E-4,1.093752E-7,4.229542E-6,2.300969E-4,1.389039E-5,6.376641E-9,1.750931E-7,2.359668E-6,6.934612E-9,7.604707E-9,8.803093E-8,7.873012E-5,4.18418E-6,2.340489E-5,5.678446E-5,1.919539E-9,1.639267E-6,1.582374E-12,1.613768E-8,1.208487E-10,7.28483E-8,6.612394E-5,4.878876E-10,6.491554E-7,2.248773E-10,5.045269E-11,3.631536E-5,8.234303E-6,5.34403E-9,4.955786E-10,6.876238E-6,8.085578E-5,1.514318E-10,0.004073074,2.55098E-6,4.312388E-12,6.41266E-11,8.661051E-8,3.251E-8,1.099417E-11,2.764749E-9,1.417724E-7,0.01096058,0.006581711,0.02654367,9.425521,1.095453E-4,534559.1,534559.1
1.66422E-4,15.69311,-6.533444E7,1048.529,1048.529,0.001719126,1.0,0.9505577,1.236933E-4,5.346339E-6,8.916285E-5,6.671782E-6,4.341814E-4,1.134164E-7,4.335147E-6,2.354954E-4,1.392073E-5,6.621246E-9,1.800264E-7,2.420787E-6,7.163712E-9,8.130216E-9,9.209637E-8,8.058833E-5,4.325182E-6,2.359046E-5,5.832745E-5,2.022242E-9,1.678849E-6,1.700633E-12,1.698241E-8,1.269332E-10,7.476263E-8,6.771447E-5,5.122518E-10,6.721976E-7,2.356951E-10,5.323465E-11,3.718567E-5,8.47695E-6,5.666102E-9,5.230539E-10,7.026302E-6,8.277682E-5,1.599716E-10,0.004072903,2.598905E-6,4.715819E-12,6.86566E-11,8.991888E-8,3.386051E-8,1.176922E-11,2.937974E-9,1.48076E-7,0.01095888,0.006580354,0.02653809,9.425316,1.095462E-4,534547.5,534547.5
1.727609E-4,15.69286,-6.54087E7,1048.466,1048.466,0.001719126,1.0,0.9505172,1.294413E-4,5.361188E-6,9.323572E-5,6.687242E-6,4.540098E-4,1.216426E-7,4.546838E-6,2.46302E-4,1.397803E-5,7.123072E-9,1.899275E-7,2.543343E-6,7.629596E-9,9.251909E-9,1.004866E-7,8.430834E-5,4.610397E-6,2.394113E-5,6.142861E-5,2.236369E-9,1.758133E-6,1.954559E-12,1.874061E-8,1.395689E-10,7.860219E-8,7.089932E-5,5.629689E-10,7.188573E-7,2.581234E-10,5.90436E-11,3.892785E-5,8.96154E-6,6.340231E-9,5.804262E-10,7.326319E-6,8.662222E-5,1.778239E-10,0.004072562,2.693285E-6,5.603185E-12,7.833225E-11,9.669104E-8,3.66168E-8,1.342367E-11,3.303113E-9,1.610399E-7,0.01095547,0.006577637,0.02652692,9.424905,1.09548E-4,534524.2,534524.2
1.732248E-4,15.69284,-6.541514E7,1048.462,1048.462,0.001719126,1.0,0.9505142,1.298624E-4,5.362206E-6,9.353405E-5,6.688293E-6,4.554624E-4,1.222523E-7,4.562362E-6,2.470937E-4,1.398206E-5,7.160482E-9,1.906542E-7,2.552332E-6,7.664112E-9,9.337854E-9,1.011146E-7,8.458089E-5,4.631452E-6,2.396576E-5,6.165644E-5,2.252509E-9,1.763944E-6,1.974093E-12,1.887298E-8,1.405188E-10,7.888385E-8,7.11327E-5,5.667881E-10,7.223029E-7,2.598074E-10,5.948192E-11,3.905549E-5,8.996979E-6,6.391173E-9,5.847552E-10,7.34828E-6,8.690394E-5,1.791719E-10,0.004072538,2.700118E-6,5.67258E-12,7.907389E-11,9.719502E-8,3.682145E-8,1.355043E-11,3.330843E-9,1.620077E-7,0.01095522,0.006577438,0.02652611,9.424875,1.095481E-4,534522.5,534522.5
