Time_Soln#16 (sec),Volume_Soln#16 (cm3),Volumetric_heat_production_rate_Soln#16 (erg/cm3-sec),Surface_temperature_Soln#16 (K),Temperature_Soln#16 (K),Mass_Soln#16 (g),Pressure_Soln#16 (atm),Mole_fraction_H2_Soln#16 (),Mole_fraction_H_Soln#16 (),Mole_fraction_CH4_Soln#16 (),Mole_fraction_CH3_Soln#16 (),Mole_fraction_C2H6_Soln#16 (),Mole_fraction_C2H5_Soln#16 (),Mole_fraction_C2H4_Soln#16 (),Mole_fraction_C2H3_Soln#16 (),Mole_fraction_C2H2_Soln#16 (),Mole_fraction_C3H8_Soln#16 (),Mole_fraction_IC3H7_Soln#16 (),Mole_fraction_NC3H7_Soln#16 (),Mole_fraction_C3H6_Soln#16 (),Mole_fraction_C3H5-A_Soln#16 (),Mole_fraction_C3H4-P_Soln#16 (),Mole_fraction_C3H4-A_Soln#16 (),Mole_fraction_C3H3_Soln#16 (),Mole_fraction_NC4H10_Soln#16 (),Mole_fraction_PC4H9_Soln#16 (),Mole_fraction_IC4H10_Soln#16 (),Mole_fraction_IC4H8_Soln#16 (),Mole_fraction_C4H8-1_Soln#16 (),Mole_fraction_C4H8-2_Soln#16 (),Mole_fraction_C4H71-3_Soln#16 (),Mole_fraction_C4H6_Soln#16 (),Mole_fraction_C4H5_Soln#16 (),Mole_fraction_C4H4_Soln#16 (),Mole_fraction_C4H2_Soln#16 (),Mole_fraction_C6H6_Soln#16 (),Mole_fraction_FULVENE_Soln#16 (),Mole_fraction_C5H6_Soln#16 (),Mole_fraction_C5H5_Soln#16 (),Mole_fraction_C10H8_Soln#16 (),Mole_fraction_NC5H12_Soln#16 (),Mole_fraction_NC5H11_Soln#16 (),Mole_fraction_NC5H10_Soln#16 (),Mole_fraction_B1M3_Soln#16 (),Mole_fraction_LC5H8_Soln#16 (),Mole_fraction_DIALLYL_Soln#16 (),Mole_fraction_NC6H12_Soln#16 (),Mole_fraction_NC7H15_Soln#16 (),Mole_fraction_NC7H14_Soln#16 (),Mole_fraction_C7H8_Soln#16 (),Mole_fraction_C7H7_Soln#16 (),Mole_fraction_C6H5C2H_Soln#16 (),Mole_fraction_C6H5C2H3_Soln#16 (),Mole_fraction_C6H5C2H5_Soln#16 (),Mole_fraction_NC12H26_Soln#16 (),Mole_fraction_NC16H34_Soln#16 (),Mole_fraction_NC10H20_Soln#16 (),Molecular_weight_Soln#16 (g/mole),Mass_density_Soln#16 (g/cm3),Unburned_hydrocarbons_Soln#16 (ppm),Volatile_organic_compounds_Soln#16 (ppm)
1.773122E-7,15.37173,-8.567078E11,1573.414,1573.414,0.001031476,1.0,0.8777547,0.002372906,0.00216938,0.01479074,0.00120102,0.003147962,0.03223281,8.242501E-4,4.619542E-4,0.001344536,4.671607E-4,7.693928E-4,0.0152785,0.002508923,1.720328E-5,9.932098E-5,5.229927E-6,4.104985E-4,3.685137E-4,3.989015E-5,1.582857E-6,0.005060789,1.700223E-4,4.089637E-4,0.005297448,1.066409E-4,1.121791E-5,1.257401E-8,3.510385E-5,1.336881E-8,1.391723E-5,2.288829E-7,4.526465E-10,3.439648E-4,8.098729E-6,0.004035528,2.593314E-5,0.0010065,2.339921E-5,7.48726E-4,8.216069E-6,0.003200313,0.003567564,1.187731E-4,4.525552E-10,9.925896E-8,1.312139E-6,0.00354782,0.001242125,0.01462357,8.663578,6.71021E-5,491346.2,491346.2
1.834995E-7,15.37458,-8.113773E11,1572.247,1572.247,0.001031476,1.0,0.8770055,0.002333524,0.002275853,0.0148952,0.001248119,0.0030501,0.03272004,8.27568E-4,4.837384E-4,0.001377304,4.555245E-4,7.414681E-4,0.01547893,0.002494019,1.808731E-5,1.022152E-4,5.433413E-6,4.183798E-4,3.54316E-4,4.18307E-5,1.709346E-6,0.00510796,1.748349E-4,4.058483E-4,0.005382162,1.104328E-4,1.206297E-5,1.368272E-8,3.615041E-5,1.47486E-8,1.468427E-5,2.467843E-7,5.007336E-10,3.487735E-4,7.903306E-6,0.004059417,2.71878E-5,0.001028667,2.413514E-5,7.520996E-4,8.005131E-6,0.00322234,0.003560559,1.210694E-4,5.069131E-10,1.069053E-7,1.408421E-6,0.003484239,0.001209632,0.01444285,8.655548,6.708969E-5,490890.8,490890.8
1.895909E-7,15.37745,-7.702303E11,1571.156,1571.156,0.001031476,1.0,0.8762938,0.002296447,0.002380684,0.01498478,0.001294413,0.00295914,0.03318384,8.300474E-4,5.050498E-4,0.00140846,4.44296E-4,7.1583E-4,0.01567046,0.00247959,1.896444E-5,1.050155E-4,5.633925E-6,4.257918E-4,3.414583E-4,4.370586E-5,1.837487E-6,0.00515307,1.794758E-4,4.028466E-4,0.005463266,1.140989E-4,1.291846E-5,1.483371E-8,3.716601E-5,1.619121E-8,1.544447E-5,2.648782E-7,5.506366E-10,3.532423E-4,7.720198E-6,0.004081186,2.841684E-5,0.001049833,2.483781E-5,7.55216E-4,7.808839E-6,0.003242794,0.003553903,1.232467E-4,5.638368E-10,1.146279E-7,1.505723E-6,0.003423908,0.001179047,0.01427004,8.647932,6.707717E-5,490458.9,490458.9
1.957782E-7,15.38042,-7.316164E11,1570.104,1570.104,0.001031476,1.0,0.8755953,0.002260407,0.002487109,0.01506341,0.001341339,0.002871902,0.0336399,8.31848E-4,5.265487E-4,0.001439039,4.331424E-4,6.915067E-4,0.01585943,0.002465198,1.986184E-5,1.078121E-4,5.837766E-6,4.329907E-4,3.294057E-4,4.557283E-5,1.971149E-6,0.005197613,1.840951E-4,3.998634E-4,0.005543447,1.177556E-4,1.381073E-5,1.606464E-8,3.818329E-5,1.774367E-8,1.622127E-5,2.837164E-7,6.039163E-10,3.575331E-4,7.542925E-6,0.004101642,2.965795E-5,0.001070698,2.552987E-5,7.581886E-4,7.620011E-6,0.003262402,0.003547371,1.253782E-4,6.251263E-10,1.226627E-7,1.60699E-6,0.003364775,0.001149304,0.0140994,8.640471,6.706421E-5,490035.7,490035.7
1.995193E-7,15.38224,-7.096905E11,1569.493,1569.493,0.001031476,1.0,0.8751843,0.002239368,0.002551404,0.01510534,0.001369656,0.002821545,0.03390871,8.326177E-4,5.394717E-4,0.001457028,4.265284E-4,6.775766E-4,0.01597109,0.002456632,2.040743E-5,1.094804E-4,5.961099E-6,4.371911E-4,3.225627E-4,4.668261E-5,2.05361E-6,0.005223949,1.868434E-4,3.980914E-4,0.005590905,1.199342E-4,1.436138E-5,1.683972E-8,3.879163E-5,1.872561E-8,1.669303E-5,2.953241E-7,6.373931E-10,3.600142E-4,7.439727E-6,0.004113248,3.040442E-5,0.001083018,2.593794E-5,7.598975E-4,7.510618E-6,0.003273719,0.003543527,1.266297E-4,6.638825E-10,1.276112E-7,1.669361E-6,0.003330013,0.001131929,0.01399849,8.636085,6.705626E-5,489787.0,489787.0
2.035962E-7,15.38425,-6.869268E11,1568.848,1568.848,0.001031476,1.0,0.8747455,0.002217057,0.002621404,0.01514652,0.001400461,0.002768626,0.03419598,8.332049E-4,5.534863E-4,0.001476216,4.194364E-4,6.630188E-4,0.01609064,0.002447416,2.10044E-5,1.112797E-4,6.095566E-6,4.41644E-4,3.154547E-4,4.787525E-5,2.14483E-6,0.005252157,1.898012E-4,3.961873E-4,0.005641778,1.222808E-4,1.497082E-5,1.771123E-8,3.944897E-5,1.983324E-8,1.720878E-5,3.081546E-7,6.749515E-10,3.626263E-4,7.330501E-6,0.004125275,3.121422E-5,0.001096197,2.637391E-5,7.616878E-4,7.39525E-6,0.003285611,0.003539424,1.279628E-4,7.07573E-10,1.330791E-7,1.738272E-6,0.003292941,0.00111349,0.0138904,8.631409,6.704752E-5,489521.8,489521.8
2.10606E-7,15.38774,-6.50332E11,1567.786,1567.786,0.001031476,1.0,0.8740123,0.002180128,0.002741564,0.01520702,0.001453278,0.00268217,0.03467681,8.336545E-4,5.77412E-4,0.001508237,4.075316E-4,6.394019E-4,0.0162912,0.002431865,2.203641E-5,1.14329E-4,6.32692E-6,4.490122E-4,3.040111E-4,4.988431E-5,2.304854E-6,0.005299501,1.947988E-4,3.929776E-4,0.005727281,1.262493E-4,1.604107E-5,1.927626E-8,4.056597E-5,2.183042E-8,1.809924E-5,3.306433E-7,7.421433E-10,3.669073E-4,7.150133E-6,0.004144518,3.259704E-5,0.001118284,2.710269E-5,7.646004E-4,7.205649E-6,0.003305039,0.003532569,1.301833E-4,7.862414E-10,1.42659E-7,1.858963E-6,0.003231078,0.001082929,0.01370891,8.623607,6.703231E-5,489079.3,489079.3
2.224627E-7,15.39374,-5.949417E11,1566.112,1566.112,0.001031476,1.0,0.8728287,0.002121488,0.002944065,0.01528265,0.001542124,0.002547987,0.03545515,8.330157E-4,6.173699E-4,0.001559761,3.882491E-4,6.031098E-4,0.01661692,0.00240642,2.379679E-5,1.193645E-4,6.718652E-6,4.607074E-4,2.866127E-4,5.316076E-5,2.584112E-6,0.005376437,2.030103E-4,3.877286E-4,0.005866591,1.327754E-4,1.791377E-5,2.211955E-8,4.241912E-5,2.547994E-8,1.961471E-5,3.698572E-7,8.632514E-10,3.735957E-4,6.864649E-6,0.004173258,3.490617E-5,0.001154082,2.827742E-5,7.690879E-4,6.90778E-6,0.003335178,0.003521507,1.337457E-4,9.294826E-10,1.593549E-7,2.069061E-6,0.003131459,0.001034273,0.0134137,8.611044,6.700618E-5,488366.8,488366.8
2.294375E-7,15.39731,-5.657097E11,1565.193,1565.193,0.001031476,1.0,0.8721628,0.002089057,0.003062661,0.01531318,0.001594061,0.002475509,0.03589417,8.319432E-4,6.405674E-4,0.001588621,3.774132E-4,5.836635E-4,0.01680112,0.002391954,2.484025E-5,1.222587E-4,6.949318E-6,4.671735E-4,2.773697E-4,5.501602E-5,2.753072E-6,0.00541996,2.07706E-4,3.847425E-4,0.005945634,1.365076E-4,1.90508E-5,2.391019E-8,4.348914E-5,2.778896E-8,2.051089E-5,3.935802E-7,9.38828E-10,3.772365E-4,6.707157E-6,0.004188121,3.624572E-5,0.001174282,2.893576E-5,7.714923E-4,6.744571E-6,0.003351438,0.003515287,1.357356E-4,1.019695E-9,1.694523E-7,2.195903E-6,0.003075574,0.001007281,0.01324647,8.603994,6.699063E-5,487967.0,487967.0
2.361834E-7,15.40079,-5.395177E11,1564.346,1564.346,0.001031476,1.0,0.8715385,0.002059029,0.003176935,0.01533395,0.001644038,0.00240956,0.03630656,8.304922E-4,6.627827E-4,0.00161558,3.672901E-4,5.660475E-4,0.0169744,0.002378313,2.585452E-5,1.250124E-4,7.172564E-6,4.731593E-4,2.690366E-4,5.675955E-5,2.919545E-6,0.005460898,2.121572E-4,3.819232E-4,0.006020166,1.400439E-4,2.017462E-5,2.572715E-8,4.451062E-5,3.01382E-8,2.138049E-5,4.169629E-7,1.014944E-9,3.805696E-4,6.561538E-6,0.004201177,3.75273E-5,0.00119325,2.955036E-5,7.736657E-4,6.594342E-6,0.003366208,0.003509459,1.375907E-4,1.111112E-9,1.794042E-7,2.320707E-6,0.003023293,9.822304E-4,0.01308896,8.597397,6.69755E-5,487592.9,487592.9
2.424258E-7,15.40402,-5.169369E11,1563.597,1563.597,0.001031476,1.0,0.870977,0.002032343,0.003282272,0.01534616,0.001690045,0.002351915,0.03667809,8.288332E-4,6.831452E-4,0.001639731,3.582326E-4,5.507012E-4,0.01713067,0.00236599,2.679719E-5,1.275221E-4,7.379271E-6,4.784779E-4,2.618035E-4,5.832865E-5,3.076113E-6,0.00549781,2.161998E-4,3.793726E-4,0.006087539,1.432532E-4,2.123511E-5,2.748426E-8,4.544455E-5,3.241478E-8,2.218735E-5,4.389693E-7,1.088E-9,3.835004E-4,6.432262E-6,0.004212176,3.870053E-5,0.001210327,3.01003E-5,7.755521E-4,6.461499E-6,0.003379087,0.00350422,1.392495E-4,1.199337E-9,1.887707E-7,2.437949E-6,0.002976376,9.599174E-4,0.01294672,8.591475,6.696144E-5,487257.0,487257.0
2.492789E-7,15.40759,-4.938174E11,1562.81,1562.81,0.001031476,1.0,0.8703776,0.002004191,0.003397428,0.01535246,0.001740271,0.002292115,0.03707546,8.267078E-4,7.052836E-4,0.001665407,3.486277E-4,5.348221E-4,0.01729794,0.002352788,2.783631E-5,1.302364E-4,7.606331E-6,4.840872E-4,2.543406E-4,6.000269E-5,3.250619E-6,0.0055373,2.205563E-4,3.766347E-4,0.00615982,1.467081E-4,2.242151E-5,2.949843E-8,4.645782E-5,3.502881E-8,2.307525E-5,4.635207E-7,1.171078E-9,3.865594E-4,6.296E-6,0.00422313,3.997408E-5,0.001228572,3.068391E-5,7.774933E-4,6.321992E-6,0.003392403,0.003498631,1.410098E-4,1.300185E-9,1.992222E-7,2.568487E-6,0.002926401,9.363247E-4,0.01279429,8.585163,6.694596E-5,486899.0,486899.0
2.565153E-7,15.41136,-4.711337E11,1562.015,1562.015,0.001031476,1.0,0.8697628,0.001975682,0.003518443,0.01535174,0.001792969,0.002232646,0.03748382,8.241655E-4,7.284155E-4,0.001691616,3.388631E-4,5.190626E-4,0.01746991,0.00233921,2.8938E-5,1.330578E-4,7.846236E-6,4.89765E-4,2.469512E-4,6.171595E-5,3.437678E-6,0.005577873,2.250673E-4,3.738118E-4,0.006234323,1.502801E-4,2.36988E-5,3.172344E-8,4.751464E-5,3.792058E-8,2.40149E-5,4.898738E-7,1.262038E-9,3.896211E-4,6.158123E-6,0.004233503,4.13021E-5,0.001247292,3.127802E-5,7.794045E-4,6.181352E-6,0.003405581,0.003492901,1.42803E-4,1.411182E-9,2.10444E-7,2.708276E-6,0.002875274,9.123771E-4,0.01263733,8.578701,6.692958E-5,486532.5,486532.5
2.64282E-7,15.41541,-4.485799E11,1561.203,1561.203,0.001031476,1.0,0.8691223,0.001946388,0.003647623,0.01534334,0.001849125,0.002172702,0.03791001,8.211487E-4,7.529638E-4,0.001718766,3.288043E-4,5.031982E-4,0.01764943,0.002325039,3.012508E-5,1.360366E-4,8.103875E-6,4.95596E-4,2.395256E-4,6.349363E-5,3.641412E-6,0.005620182,2.298105E-4,3.70857E-4,0.006312306,1.540288E-4,2.50969E-5,3.422537E-8,4.863448E-5,4.117578E-8,2.502542E-5,5.186265E-7,1.363322E-9,3.927281E-4,6.016536E-6,0.004243362,4.270787E-5,0.001266788,3.189127E-5,7.813075E-4,6.037453E-6,0.003418776,0.003486937,1.446564E-4,1.535423E-9,2.226932E-7,2.860387E-6,0.002822173,8.877095E-4,0.01247323,8.571984,6.691199E-5,486151.6,486151.6
2.718424E-7,15.41935,-4.282396E11,1560.448,1560.448,0.001031476,1.0,0.8685171,0.001919082,0.003772643,0.01532828,0.00190337,0.002117911,0.0383136,8.179728E-4,7.765858E-4,0.001744274,3.194199E-4,4.887061E-4,0.01781939,0.002311632,3.128486E-5,1.388894E-4,8.354818E-6,5.010273E-4,2.327499E-4,6.51646E-5,3.84247E-6,0.005660187,2.343335E-4,3.68052E-4,0.006386346,1.575953E-4,2.648417E-5,3.677571E-8,4.971085E-5,4.449639E-8,2.601076E-5,5.470614E-7,1.465515E-9,3.955865E-4,5.884628E-6,0.004251777,4.405657E-5,0.001285204,3.246484E-5,7.830217E-4,5.903851E-6,0.003430733,0.003481305,1.463937E-4,1.661406E-9,2.348144E-7,3.01038E-6,0.002772145,8.646622E-4,0.0123176,8.565649,6.689488E-5,485792.3,485792.3
2.784812E-7,15.42281,-4.115735E11,1559.813,1559.813,0.001031476,1.0,0.8679996,0.001896026,0.003881812,0.01530999,0.001950649,0.002072473,0.03865934,8.150227E-4,7.97108E-4,0.001765962,3.115004E-4,4.766876E-4,0.01796494,0.002300165,3.230645E-5,1.413576E-4,8.575289E-6,5.056092E-4,2.271338E-4,6.658463E-5,4.021086E-6,0.005694392,2.382314E-4,3.656445E-4,0.006449911,1.606613E-4,2.772316E-5,3.910986E-8,5.064529E-5,4.753664E-8,2.687711E-5,5.72378E-7,1.55815E-9,3.979703E-4,5.773294E-6,0.004258267,4.522464E-5,0.001300936,3.295017E-5,7.844214E-4,5.791419E-6,0.003440551,0.003476493,1.478674E-4,1.7761E-9,2.456137E-7,3.143546E-6,0.002729495,8.451627E-4,0.01218413,8.560242,6.687987E-5,485485.7,485485.7
2.852677E-7,15.42634,-3.955947E11,1559.189,1559.189,0.001031476,1.0,0.8674834,0.001873294,0.003992797,0.01528683,0.001998626,0.002028424,0.03900485,8.118782E-4,8.178759E-4,0.001787478,3.037056E-4,4.650308E-4,0.01811029,0.002288728,3.335355E-5,1.438464E-4,8.800765E-6,5.10122E-4,2.216873E-4,6.799163E-5,4.20552E-6,0.005728494,2.421467E-4,3.632351E-4,0.006513547,1.637333E-4,2.900925E-5,4.158844E-8,5.159049E-5,5.076531E-8,2.77636E-5,5.985795E-7,1.655616E-9,4.002925E-4,5.663566E-6,0.004264085,4.640286E-5,0.001316613,3.342915E-5,7.857557E-4,5.680894E-6,0.003449964,0.003471696,1.493263E-4,1.897243E-9,2.56799E-7,3.28098E-6,0.002687072,8.259046E-4,0.01205063,8.554858,6.686456E-5,485180.3,485180.3
2.914148E-7,15.42953,-3.819725E11,1558.644,1558.644,0.001031476,1.0,0.8670264,0.001853393,0.004092784,0.01526228,0.002041769,0.001990478,0.03931123,8.089373E-4,8.365063E-4,0.001806423,2.968993E-4,4.549805E-4,0.01823907,0.002278611,3.430425E-5,1.460717E-4,9.005087E-6,5.14068E-4,2.169906E-4,6.922812E-5,4.374081E-6,0.005758656,2.456348E-4,3.610961E-4,0.006570063,1.664627E-4,3.019084E-5,4.391509E-8,5.243822E-5,5.379578E-8,2.856718E-5,6.225836E-7,1.746298E-9,4.023012E-4,5.567533E-6,0.004268681,4.745622E-5,0.001330472,3.384855E-5,7.868844E-4,5.58439E-6,0.003457973,0.003467453,1.506079E-4,2.01035E-9,2.670546E-7,3.406534E-6,0.002649625,8.090201E-4,0.01193218,8.550099,6.685073E-5,484910.4,484910.4
2.975619E-7,15.43272,-3.690995E11,1558.117,1558.117,0.001031476,1.0,0.8665791,0.001834113,0.004192244,0.01523463,0.002084606,0.001954267,0.03961165,8.059246E-4,8.549672E-4,0.001824872,2.90327E-4,4.453793E-4,0.01836523,0.002268718,3.525692E-5,1.482703E-4,9.209489E-6,5.17886E-4,2.125021E-4,7.042941E-5,4.543972E-6,0.005788146,2.490688E-4,3.589969E-4,0.006625551,1.691426E-4,3.138788E-5,4.632E-8,5.327818E-5,5.692735E-8,2.93712E-5,6.468358E-7,1.839238E-9,4.042247E-4,5.474523E-6,0.004272672,4.849636E-5,0.001344019,3.425464E-5,7.879408E-4,5.491118E-6,0.003465513,0.003463301,1.518533E-4,2.126642E-9,2.774252E-7,3.533038E-6,0.002613067,7.926418E-4,0.01181597,8.545448,6.683694E-5,484646.6,484646.6
3.021353E-7,15.43508,-3.599764E11,1557.737,1557.737,0.001031476,1.0,0.8662522,0.001820152,0.004265897,0.01521218,0.002116275,0.001928387,0.03983145,8.036449E-4,8.685936E-4,0.001838288,2.855846E-4,4.385094E-4,0.01845745,0.002261498,3.596689E-5,1.498893E-4,9.361613E-6,5.20647E-4,2.092888E-4,7.130086E-5,4.671178E-6,0.005809662,2.515895E-4,3.574601E-4,0.006666189,1.711047E-4,3.22883E-5,4.816041E-8,5.389822E-5,5.932301E-8,2.996961E-5,6.650351E-7,1.909839E-9,4.05603E-4,5.407192E-6,0.004275266,4.926164E-5,0.001353901,3.454836E-5,7.886819E-4,5.423713E-6,0.00347083,0.00346027,1.527572E-4,2.215215E-9,2.852139E-7,3.627736E-6,0.002586425,7.807713E-4,0.01173093,8.542054,6.682672E-5,484454.1,484454.1
3.085775E-7,15.4384,-3.477405E11,1557.217,1557.217,0.001031476,1.0,0.8658001,0.001801017,0.004369139,0.01517804,0.002160587,0.00189338,0.0401359,8.003898E-4,8.876332E-4,0.001856756,2.791112E-4,4.292041E-4,0.01858503,0.002251527,3.696854E-5,1.521459E-4,9.575964E-6,5.244258E-4,2.049337E-4,7.249687E-5,4.851452E-6,0.005839372,2.55092E-4,3.553302E-4,0.006722526,1.738236E-4,3.357052E-5,5.082739E-8,5.476472E-5,6.279302E-8,3.081275E-5,6.908889E-7,2.011376E-9,4.074715E-4,5.314928E-6,0.004278404,5.032719E-5,0.001367548,3.495029E-5,7.896635E-4,5.331501E-6,0.003477915,0.003456079,1.539987E-4,2.342929E-9,2.962883E-7,3.761913E-6,0.002549671,7.644873E-4,0.01161312,8.537367,6.681236E-5,484188.3,484188.3
3.152164E-7,15.4418,-3.358341E11,1556.699,1556.699,0.001031476,1.0,0.865344,0.001781914,0.004474907,0.01514003,0.002205886,0.001858969,0.04044359,7.96994E-4,9.07068E-4,0.001875281,2.726852E-4,4.20041E-4,0.01871379,0.002241488,3.800255E-5,1.544432E-4,9.79694E-6,5.281907E-4,2.006412E-4,7.369182E-5,5.038474E-6,0.005869275,2.586437E-4,3.531766E-4,0.006779514,1.765714E-4,3.490854E-5,5.366773E-8,5.564948E-5,6.648609E-8,3.168179E-5,7.1779E-7,2.118547E-9,4.093117E-4,5.222856E-6,0.004281035,5.141009E-5,0.001381285,3.535046E-5,7.90602E-4,5.239651E-6,0.003484739,0.003451855,1.552409E-4,2.478126E-9,3.078245E-7,3.901088E-6,0.002512706,7.482183E-4,0.01149405,8.532645,6.679763E-5,483920.5,483920.5
3.220028E-7,15.44526,-3.24347E11,1556.187,1556.187,0.001031476,1.0,0.8648876,0.001762999,0.004582363,0.01509846,0.0022518,0.001825427,0.04075204,7.934928E-4,9.267431E-4,0.001893707,2.663638E-4,4.110913E-4,0.01884264,0.002231466,3.906122E-5,1.567627E-4,1.00229E-5,5.319099E-4,1.964443E-4,7.487506E-5,5.23085E-6,0.005899117,2.622157E-4,3.510169E-4,0.006836686,1.793246E-4,3.62933E-5,5.666833E-8,5.654557E-5,7.038435E-8,3.257016E-5,7.455493E-7,2.230734E-9,4.111077E-4,5.131729E-6,0.004283125,5.250115E-5,0.001394999,3.574527E-5,7.914884E-4,5.148907E-6,0.003491238,0.00344763,1.564732E-4,2.620056E-9,3.197437E-7,4.044229E-6,0.002475838,7.321005E-4,0.01137469,8.527927,6.678265E-5,483652.9,483652.9
3.282483E-7,15.44844,-3.143433E11,1555.731,1555.731,0.001031476,1.0,0.864476,0.001746112,0.004680657,0.01505798,0.002293702,0.001795923,0.0410307,7.902543E-4,9.446822E-4,0.001910228,2.607592E-4,4.032027E-4,0.01895885,0.002222451,4.003686E-5,1.588724E-4,1.023092E-5,5.352223E-4,1.927408E-4,7.593081E-5,5.408875E-6,0.005925949,2.654518E-4,3.490652E-4,0.006888368,1.818096E-4,3.758253E-5,5.951714E-8,5.736301E-5,7.408206E-8,3.338765E-5,7.7132E-7,2.336313E-9,4.126882E-4,5.050406E-6,0.004284541,5.349109E-5,0.001407334,3.609629E-5,7.922419E-4,5.068056E-6,0.003496811,0.003443822,1.575751E-4,2.753977E-9,3.308233E-7,4.176681E-6,0.002442695,7.177051E-4,0.01126689,8.523679,6.676894E-5,483412.0,483412.0
3.343954E-7,15.45154,-3.049923E11,1555.296,1555.296,0.001031476,1.0,0.8640784,0.001729953,0.004776842,0.01501625,0.002334611,0.001768082,0.0413003,7.870599E-4,9.621849E-4,0.001926097,2.554346E-4,3.957431E-4,0.01907108,0.002213766,4.099828E-5,1.609262E-4,1.043572E-5,5.383838E-4,1.892347E-4,7.693982E-5,5.584939E-6,0.005951784,2.685903E-4,3.471766E-4,0.006938391,1.842107E-4,3.8865E-5,6.240339E-8,5.816102E-5,7.78248E-8,3.419211E-5,7.968868E-7,2.442395E-9,4.141792E-4,4.972625E-6,0.004285483,5.445225E-5,0.001419219,3.643063E-5,7.929278E-4,4.99084E-6,0.00350193,0.003440147,1.586305E-4,2.888857E-9,3.418295E-7,4.307671E-6,0.002410783,7.039286E-4,0.01116262,8.519581,6.675551E-5,483179.6,483179.6
3.426663E-7,15.4557,-2.931328E11,1554.73,1554.73,0.001031476,1.0,0.8635548,0.0017089,0.004905371,0.01495737,0.002389125,0.00173238,0.04165602,7.827636E-4,9.854977E-4,0.001946857,2.485602E-4,3.861538E-4,0.01921882,0.002202369,4.229345E-5,1.636549E-4,1.071137E-5,5.424891E-4,1.847212E-4,7.825157E-5,5.823034E-6,0.005985667,2.727416E-4,3.446845E-4,0.007004415,1.873722E-4,4.061136E-5,6.641719E-8,5.922473E-5,8.302338E-8,3.527411E-5,8.315924E-7,2.588507E-9,4.160885E-4,4.871347E-6,0.004286076,5.572484E-5,0.001434818,3.686349E-5,7.937668E-4,4.890457E-6,0.003508269,0.00343531,1.600069E-4,3.075128E-9,3.567937E-7,4.484814E-6,0.002368914,6.859818E-4,0.01102513,8.514194,6.673756E-5,482874.1,482874.1
3.522579E-7,15.46048,-2.803261E11,1554.101,1554.101,0.001031476,1.0,0.8629629,0.001685407,0.005053157,0.01488565,0.002451587,0.001693294,0.042059,7.778016E-4,0.001012205,0.00197013,2.409809E-4,3.756226E-4,0.0193857,0.002189545,4.379737E-5,1.667716E-4,1.103114E-5,5.470493E-4,1.797553E-4,7.971E-5,6.100667E-6,0.006023749,2.774572E-4,3.418612E-4,0.007079227,1.909423E-4,4.266532E-5,7.125888E-8,6.044453E-5,8.928406E-8,3.652812E-5,8.722557E-7,2.762716E-9,4.181722E-4,4.758438E-6,0.004285862,5.717146E-5,0.001452372,3.734225E-5,7.946266E-4,4.778747E-6,0.003514877,0.003429848,1.615434E-4,3.297901E-9,3.743627E-7,4.691391E-6,0.002321814,6.659657E-4,0.01086951,8.508117,6.671692E-5,482529.4,482529.4
3.641794E-7,15.46636,-2.656887E11,1553.357,1553.357,0.001031476,1.0,0.8622492,0.001657492,0.005234933,0.01479202,0.002528076,0.00164787,0.04254638,7.71692E-4,0.001044921,0.001997921,2.32115E-4,3.633379E-4,0.01958675,0.002174169,4.566891E-5,1.705767E-4,1.142872E-5,5.52435E-4,1.739495E-4,8.1433E-5,6.447674E-6,0.006069337,2.831755E-4,3.384466E-4,0.007169705,1.952394E-4,4.525969E-5,7.75589E-8,6.194082E-5,9.741329E-8,3.80852E-5,9.233841E-7,2.986299E-9,4.205791E-4,4.624446E-6,0.004284339,5.892616E-5,0.001473426,3.790416E-5,7.955361E-4,4.646441E-6,0.003522044,0.003423268,1.633688E-4,3.584793E-9,3.965115E-7,4.949633E-6,0.002265337,6.422097E-4,0.01068154,8.500805,6.669155E-5,482114.7,482114.7
3.718485E-7,15.47011,-2.56952E11,1552.898,1552.898,0.001031476,1.0,0.8618021,0.001640236,0.005350751,0.01472951,0.002576607,0.001620338,0.04285243,7.678084E-4,0.001065697,0.002015171,2.267175E-4,3.558664E-4,0.01971254,0.002164594,4.687392E-5,1.729859E-4,1.168455E-5,5.557436E-4,1.70411E-4,8.249132E-5,6.671861E-6,0.006097678,2.867732E-4,3.363026E-4,0.007226506,1.979237E-4,4.695213E-5,8.177832E-8,6.289224E-5,1.028468E-7,3.90858E-5,9.566009E-7,3.13422E-9,4.220269E-4,4.541725E-6,0.004282673,6.002986E-5,0.001486542,3.82471E-5,7.960334E-4,4.564895E-6,0.003526076,0.00341915,1.644962E-4,3.775153E-9,4.109371E-7,5.116511E-6,0.002230152,6.27547E-4,0.01056367,8.496235,6.66754E-5,481855.5,481855.5
