Time_Soln#1 (sec),Volume_Soln#1 (cm3),Volumetric_heat_production_rate_Soln#1 (erg/cm3-sec),Surface_temperature_Soln#1 (K),Temperature_Soln#1 (K),Mass_Soln#1 (g),Pressure_Soln#1 (atm),Mole_fraction_H2_Soln#1 (),Mole_fraction_CH4_Soln#1 (),Mole_fraction_CH3_Soln#1 (),Mole_fraction_C2H6_Soln#1 (),Mole_fraction_C2H5_Soln#1 (),Mole_fraction_C2H4_Soln#1 (),Mole_fraction_C2H2_Soln#1 (),Mole_fraction_C3H8_Soln#1 (),Mole_fraction_NC3H7_Soln#1 (),Mole_fraction_C3H6_Soln#1 (),Mole_fraction_C3H5-A_Soln#1 (),Mole_fraction_C3H4-P_Soln#1 (),Mole_fraction_C3H4-A_Soln#1 (),Mole_fraction_NC4H10_Soln#1 (),Mole_fraction_IC4H10_Soln#1 (),Mole_fraction_IC4H8_Soln#1 (),Mole_fraction_IC4H7_Soln#1 (),Mole_fraction_C4H8-1_Soln#1 (),Mole_fraction_C4H8-2_Soln#1 (),Mole_fraction_C4H71-3_Soln#1 (),Mole_fraction_C4H6_Soln#1 (),Mole_fraction_C4H4_Soln#1 (),Mole_fraction_C6H6_Soln#1 (),Mole_fraction_C5H6_Soln#1 (),Mole_fraction_MCPTD_Soln#1 (),Mole_fraction_NC5H12_Soln#1 (),Mole_fraction_NC5H10_Soln#1 (),Mole_fraction_B1M2_Soln#1 (),Mole_fraction_B1M3_Soln#1 (),Mole_fraction_B2M2_Soln#1 (),Mole_fraction_CYC5H8_Soln#1 (),Mole_fraction_LC5H8_Soln#1 (),Mole_fraction_DIALLYL_Soln#1 (),Mole_fraction_CYC6H8_Soln#1 (),Mole_fraction_CYC6H10_Soln#1 (),Mole_fraction_NC6H12_Soln#1 (),Mole_fraction_NC7H14_Soln#1 (),Mole_fraction_DIMEPTD_Soln#1 (),Mole_fraction_C7H8_Soln#1 (),Mole_fraction_C7H7_Soln#1 (),Mole_fraction_STILB_Soln#1 (),Mole_fraction_C6H5C2H3_Soln#1 (),Mole_fraction_C6H5C2H5_Soln#1 (),Mole_fraction_XYLENE_Soln#1 (),Mole_fraction_C6H5C2H4C6H5_Soln#1 (),Mole_fraction_NPBENZ_Soln#1 (),Mole_fraction_NC12H26_Soln#1 (),Mole_fraction_NC16H34_Soln#1 (),Mole_fraction_NC10H20_Soln#1 (),Mole_fraction_C6H5C4H9_Soln#1 (),Molecular_weight_Soln#1 (g/mole),Mass_density_Soln#1 (g/cm3),Unburned_hydrocarbons_Soln#1 (ppm),Volatile_organic_compounds_Soln#1 (ppm)
0.002011464,15.68174,-1.251556E7,996.1733,996.1733,0.001805082,1.0,0.9488803,3.779721E-4,1.442443E-6,3.214581E-4,2.251971E-6,0.001197411,3.805848E-7,1.153246E-5,1.15634E-7,6.928602E-4,6.79602E-6,3.411362E-8,4.314536E-7,5.636344E-6,2.183863E-8,5.420585E-7,7.191382E-7,2.281339E-4,2.923527E-5,1.508303E-5,1.835656E-4,1.29415E-8,5.14704E-6,2.060521E-7,2.064636E-9,1.394942E-7,1.962907E-4,6.982775E-9,2.401853E-6,2.437754E-9,8.806883E-10,1.094017E-4,3.136519E-5,8.177382E-8,1.14047E-8,1.833298E-5,2.457815E-4,3.695488E-9,0.004064098,2.636607E-6,5.127735E-10,1.881153E-9,5.042319E-7,2.947949E-7,7.395906E-8,1.118888E-6,0.01082383,0.006473507,0.02606858,8.262444E-9,9.409242,1.15107E-4,533635.9,533635.9
0.00203298,15.68155,-1.249224E7,996.1339,996.1339,0.001805082,1.0,0.9488533,3.819862E-4,1.44059E-6,3.24831E-4,2.248826E-6,0.001209953,3.870235E-7,1.165766E-5,1.15481E-7,7.001657E-4,6.803743E-6,3.479312E-8,4.368988E-7,5.695546E-6,2.222689E-8,5.575384E-7,7.304131E-7,2.30519E-4,2.957948E-5,1.507239E-5,1.85576E-4,1.321949E-8,5.201714E-6,2.105139E-7,2.114172E-9,1.409575E-7,1.983661E-4,7.144593E-9,2.429854E-6,2.490297E-9,9.006667E-10,1.105313E-4,3.166868E-5,8.351029E-8,1.165952E-8,1.852036E-5,2.483368E-4,3.77702E-9,0.004063949,2.637557E-6,5.284048E-10,1.932106E-9,5.110923E-7,2.984968E-7,7.520803E-8,1.134755E-6,0.01082163,0.006471766,0.02606111,8.380366E-9,9.40898,1.151083E-4,533621.0,533621.0
0.002187321,15.68025,-1.232331E7,995.8533,995.8533,0.001805082,1.0,0.948661,4.105974E-4,1.427414E-6,3.488551E-4,2.226407E-6,0.00129925,4.342046E-7,1.25508E-5,1.143694E-7,7.522023E-4,6.857186E-6,3.982513E-8,4.761933E-7,6.115864E-6,2.508132E-8,6.752778E-7,8.112519E-7,2.474905E-4,3.203358E-5,1.499608E-5,1.998899E-4,1.528003E-8,5.591179E-6,2.436679E-7,2.487407E-9,1.513368E-7,2.131452E-4,8.354527E-9,2.628919E-6,2.880848E-9,1.049914E-9,1.185581E-4,3.381085E-5,9.636463E-8,1.356007E-8,1.985351E-5,2.665092E-4,4.383798E-9,0.004062889,2.640701E-6,6.473798E-10,2.316964E-9,5.600822E-7,3.248929E-7,8.414739E-8,1.247996E-6,0.01080598,0.006459375,0.02600795,9.222373E-9,9.407109,1.151179E-4,533514.9,533514.9
0.002272329,15.67955,-1.223209E7,995.7004,995.7004,0.001805082,1.0,0.9485561,4.262196E-4,1.420263E-6,3.619605E-4,2.214247E-6,0.00134793,4.609207E-7,1.303902E-5,1.137647E-7,7.805895E-4,6.885183E-6,4.271293E-8,4.980072E-7,6.344134E-6,2.670435E-8,7.451478E-7,8.556586E-7,2.567359E-4,3.337416E-5,1.495414E-5,2.076942E-4,1.646352E-8,5.80366E-6,2.627762E-7,2.706498E-9,1.569659E-7,2.212041E-4,9.057313E-9,2.737226E-6,3.106034E-9,1.136546E-9,1.229227E-4,3.496508E-5,1.037351E-7,1.466092E-8,2.057961E-5,2.764008E-4,4.734251E-9,0.004062314,2.640089E-6,7.179839E-10,2.543323E-9,5.86878E-7,3.393126E-7,8.904648E-8,1.309874E-6,0.01079745,0.006452622,0.02597898,9.682798E-9,9.406089,1.151231E-4,533457.1,533457.1
0.002275115,15.67952,-1.222896E7,995.6954,995.6954,0.001805082,1.0,0.9485527,4.2673E-4,1.420025E-6,3.623885E-4,2.213846E-6,0.001349519,4.618048E-7,1.305497E-5,1.137441E-7,7.815166E-4,6.886082E-6,4.280894E-8,4.987241E-7,6.351577E-6,2.675814E-8,7.474978E-7,8.571116E-7,2.570377E-4,3.341798E-5,1.495277E-5,2.07949E-4,1.650287E-8,5.8106E-6,2.634125E-7,2.713842E-9,1.571494E-7,2.214672E-4,9.080776E-9,2.740759E-6,3.113534E-9,1.139438E-9,1.230651E-4,3.500261E-5,1.0398E-7,1.469765E-8,2.060331E-5,2.767236E-4,4.745929E-9,0.004062295,2.640044E-6,7.20358E-10,2.550912E-9,5.877537E-7,3.397837E-7,8.920665E-8,1.311896E-6,0.01079717,0.006452402,0.02597803,9.697843E-9,9.406056,1.151232E-4,533455.2,533455.2
0.002537523,15.67737,-1.195649E7,995.2305,995.2305,0.001805082,1.0,0.9482337,4.743487E-4,1.398594E-6,4.022817E-4,2.177479E-6,0.001497557,5.474411E-7,1.454562E-5,1.119351E-7,8.679275E-4,6.966615E-6,5.223213E-8,5.667986E-7,7.041975E-6,3.198929E-8,9.857796E-7,9.930164E-7,2.85123E-4,3.750619E-5,1.482499E-5,2.31686E-4,2.036527E-8,6.457498E-6,3.261163E-7,3.452069E-9,1.741405E-7,2.459825E-4,1.141022E-8,3.069161E-6,3.852926E-9,1.426687E-9,1.362887E-4,3.845392E-5,1.279785E-7,1.833711E-8,2.280848E-5,3.067378E-4,5.899544E-9,0.004060555,2.630502E-6,9.606501E-10,3.313455E-9,6.694851E-7,3.837617E-7,1.041508E-7,1.500306E-6,0.01077122,0.006431875,0.02588996,1.110119E-8,9.402957,1.151391E-4,533279.4,533279.4
0.003,15.67368,-1.150579E7,994.4356,994.4356,0.001805082,1.0,0.9476875,5.561817E-4,1.362918E-6,4.706546E-4,2.11707E-6,0.001750763,7.089371E-7,1.711629E-5,1.089157E-7,0.001016011,7.089503E-6,7.055971E-8,6.891949E-7,8.210151E-6,4.194894E-8,1.484868E-6,1.225704E-6,3.330523E-4,4.453779E-5,1.4608E-5,2.722972E-4,2.786108E-8,7.566519E-6,4.49253E-7,4.977112E-9,2.027729E-7,2.879329E-4,1.605856E-8,3.627552E-6,5.306589E-9,2.002353E-9,1.587364E-4,4.416191E-5,1.743614E-7,2.559226E-8,2.656996E-5,3.578453E-4,8.179285E-9,0.004057604,2.597428E-6,1.459733E-9,4.876624E-9,8.095791E-7,4.594111E-7,1.296163E-7,1.821902E-6,0.01072683,0.006396795,0.02573948,1.350134E-8,9.397658,1.151662E-4,532978.9,532978.9
0.004,15.66613,-1.064443E7,992.8141,992.8141,0.001805082,1.0,0.9465704,7.248233E-4,1.294017E-6,6.108393E-4,2.000795E-6,0.002267787,1.097222E-6,2.245298E-5,1.030688E-7,0.00131946,7.289526E-6,1.167255E-7,9.623357E-7,1.054805E-5,6.624801E-8,2.879629E-6,1.686955E-6,4.304632E-4,5.904547E-5,1.417752E-5,3.552563E-4,4.654238E-8,9.841442E-6,7.63955E-7,9.24173E-9,2.596185E-7,3.736137E-4,2.81604E-8,4.755017E-6,9.029153E-9,3.530105E-9,2.039046E-4,5.509882E-5,2.892062E-7,4.468034E-8,3.42086E-5,4.613011E-4,1.407683E-8,0.004051645,2.504785E-6,2.82079E-9,9.110307E-9,1.094616E-6,6.155593E-7,1.801812E-7,2.470029E-6,0.01063619,0.006325284,0.02543279,1.835653E-8,9.386853,1.152216E-4,532366.1,532366.1
0.005,15.65911,-9908492.0,991.309,991.309,0.001805082,1.0,0.9455299,8.834707E-4,1.234315E-6,7.418548E-4,1.900452E-6,0.002748299,1.527957E-6,2.752663E-5,9.799139E-8,0.001602721,7.423518E-6,1.702865E-7,1.243687E-6,1.266731E-5,9.360481E-8,4.644642E-6,2.086058E-6,5.203997E-4,7.270588E-5,1.379344E-5,4.323885E-4,6.779148E-8,1.19689E-5,1.13429E-6,1.478805E-8,3.106012E-7,4.531938E-4,4.252084E-8,5.788176E-6,1.341924E-8,5.409805E-9,2.450778E-4,6.446663E-5,4.189841E-7,6.795583E-8,4.125462E-5,5.563639E-4,2.112112E-8,0.00404617,2.413411E-6,4.485794E-9,1.433565E-8,1.357059E-6,7.627385E-7,2.248314E-7,3.058859E-6,0.01055193,0.006258966,0.02514849,2.278825E-8,9.376828,1.152733E-4,531797.5,531797.5
0.006,15.65253,-9271000.0,989.9041,989.9041,0.001805082,1.0,0.9445553,0.001033462,1.181844E-6,8.649745E-4,1.812604E-6,0.003197387,1.990809E-6,3.237594E-5,9.352485E-8,0.001868489,7.511036E-6,2.297613E-7,1.529996E-6,1.460443E-5,1.233465E-7,6.711378E-6,2.4284E-6,6.038965E-4,8.562522E-5,1.344728E-5,5.044955E-4,9.08664E-8,1.396938E-5,1.550022E-6,2.154771E-8,3.567298E-7,5.27459E-4,5.859898E-8,6.74157E-6,1.835569E-8,7.603733E-9,2.828552E-4,7.258751E-5,5.592348E-7,9.493064E-8,4.779103E-5,6.442604E-4,2.913551E-8,0.004041102,2.33018E-6,6.376323E-9,2.037949E-8,1.599966E-6,9.021261E-7,2.643926E-7,3.596893E-6,0.01047317,0.006197113,0.02488343,2.685488E-8,9.367472,1.153217E-4,531266.9,531266.9
0.007,15.64635,-8712517.0,988.5864,988.5864,0.001805082,1.0,0.9436385,0.00117586,1.135192E-6,9.812047E-4,1.734789E-6,0.003619091,2.477998E-6,3.703086E-5,8.955327E-8,0.002118924,7.564981E-6,2.94006E-7,1.818852E-6,1.638731E-5,1.549678E-7,9.022867E-6,2.722503E-6,6.817823E-4,9.788937E-5,1.313244E-5,5.722157E-4,1.152289E-7,1.585911E-5,2.003204E-6,2.944262E-8,3.987728E-7,5.970502E-4,7.597999E-8,7.626514E-6,2.374362E-8,1.00792E-8,3.177087E-4,7.969791E-5,7.067706E-7,1.251888E-7,5.388405E-5,7.259596E-4,3.797769E-8,0.004036386,2.254884E-6,8.433841E-9,2.710774E-8,1.82602E-6,1.034656E-6,2.996519E-7,4.091526E-6,0.0103992,0.006139143,0.02463511,3.060802E-8,9.3587,1.153673E-4,530769.4,530769.4
0.008,15.64051,-8218651.0,987.3456,987.3456,0.001805082,1.0,0.9427724,0.001311524,1.093319E-6,0.001091358,1.6652E-6,0.004016683,2.983565E-6,4.151512E-5,8.599047E-8,0.002355789,7.594196E-6,3.62121E-7,2.108474E-6,1.803781E-5,1.880806E-7,1.153317E-5,2.976411E-6,7.547326E-4,1.09569E-4,1.284393E-5,6.360677E-4,1.404816E-7,1.765121E-5,2.487544E-6,3.839243E-8,4.373308E-7,6.624976E-4,9.434691E-8,8.452011E-6,2.950741E-8,1.280781E-8,3.500171E-4,8.597615E-5,8.592686E-7,1.583733E-7,5.958751E-5,8.02242E-4,4.753129E-8,0.004031977,2.186431E-6,1.061431E-8,3.441533E-8,2.037409E-6,1.161086E-6,3.31255E-7,4.54874E-6,0.01032945,0.006084588,0.02440152,3.408973E-8,9.350441,1.154104E-4,530301.0,530301.0
0.008381421,15.63837,-8044877.0,986.8907,986.8907,0.001805082,1.0,0.9424542,0.001361647,1.078434E-6,0.001131916,1.640522E-6,0.004162559,3.180238E-6,4.31847E-5,8.472457E-8,0.002442873,7.600191E-6,3.889661E-7,2.218857E-6,1.863624E-5,2.010379E-7,1.253509E-5,3.064122E-6,7.813773E-4,1.138825E-4,1.273999E-5,6.594951E-4,1.502834E-7,1.831135E-5,2.679401E-6,4.206743E-8,4.512227E-7,6.864641E-4,1.015593E-7,8.752783E-6,3.179168E-8,1.390996E-8,3.617364E-4,8.818136E-5,9.183676E-7,1.717358E-7,6.166984E-5,8.300481E-4,5.134196E-8,0.00403037,2.161909E-6,1.147109E-8,3.73372E-8,2.114557E-6,1.207836E-6,3.424583E-7,4.714315E-6,0.01030385,0.006064596,0.02431595,3.535358E-8,9.347413,1.154262E-4,530129.3,530129.3
0.008965583,15.63517,-7792756.0,986.2123,986.2123,0.001805082,1.0,0.9419791,0.001436794,1.056682E-6,0.00119258,1.604521E-6,0.004380234,3.484825E-6,4.570113E-5,8.287597E-8,0.002572992,7.604803E-6,4.308907E-7,2.387621E-6,1.952226E-5,2.211848E-7,1.41112E-5,3.189768E-6,8.210125E-4,1.203472E-4,1.25867E-5,6.944526E-4,1.65431E-7,1.929908E-5,2.980043E-6,4.796175E-8,4.71703E-7,7.221759E-4,1.127886E-7,9.199523E-6,3.537212E-8,1.565954E-8,3.790886E-4,9.137764E-5,1.009614E-6,1.929045E-7,6.476661E-5,8.713577E-4,5.734084E-8,0.00402798,2.125886E-6,1.280491E-8,4.194286E-8,2.229275E-6,1.277962E-6,3.587897E-7,4.959242E-6,0.01026566,0.006034789,0.02418838,3.722608E-8,9.342899,1.154498E-4,529873.3,529873.3
0.009,15.63499,-7778403.0,986.173,986.173,0.001805082,1.0,0.9419516,0.001441163,1.055438E-6,0.001196101,1.602464E-6,0.004392851,3.502885E-6,4.584792E-5,8.277029E-8,0.00258054,7.604918E-6,4.333892E-7,2.397549E-6,1.957337E-5,2.223824E-7,1.420552E-5,3.196862E-6,8.233052E-4,1.20723E-4,1.257788E-5,6.964787E-4,1.663278E-7,1.935642E-5,2.997998E-6,4.831877E-8,4.72881E-7,7.242439E-4,1.134564E-7,9.225341E-6,3.558598E-8,1.576487E-8,3.800894E-4,9.155952E-5,1.015013E-6,1.941772E-7,6.494572E-5,8.737454E-4,5.770012E-8,0.004027842,2.123818E-6,1.288422E-8,4.221889E-8,2.23591E-6,1.28204E-6,3.597222E-7,4.97336E-6,0.01026344,0.006033062,0.02418099,3.733413E-8,9.342637,1.154512E-4,529858.4,529858.4
