Time_Soln#21 (sec),Volume_Soln#21 (cm3),Volumetric_heat_production_rate_Soln#21 (erg/cm3-sec),Surface_temperature_Soln#21 (K),Temperature_Soln#21 (K),Mass_Soln#21 (g),Pressure_Soln#21 (atm),Mole_fraction_H2_Soln#21 (),Mole_fraction_H_Soln#21 (),Mole_fraction_CH4_Soln#21 (),Mole_fraction_CH3_Soln#21 (),Mole_fraction_C2H6_Soln#21 (),Mole_fraction_C2H5_Soln#21 (),Mole_fraction_C2H4_Soln#21 (),Mole_fraction_C2H3_Soln#21 (),Mole_fraction_C2H2_Soln#21 (),Mole_fraction_C3H8_Soln#21 (),Mole_fraction_IC3H7_Soln#21 (),Mole_fraction_NC3H7_Soln#21 (),Mole_fraction_C3H6_Soln#21 (),Mole_fraction_C3H5-A_Soln#21 (),Mole_fraction_C3H5-T_Soln#21 (),Mole_fraction_C3H4-P_Soln#21 (),Mole_fraction_C3H4-A_Soln#21 (),Mole_fraction_C3H3_Soln#21 (),Mole_fraction_NC4H10_Soln#21 (),Mole_fraction_PC4H9_Soln#21 (),Mole_fraction_IC4H10_Soln#21 (),Mole_fraction_C4H8-1_Soln#21 (),Mole_fraction_C4H8-2_Soln#21 (),Mole_fraction_C4H71-3_Soln#21 (),Mole_fraction_C4H6_Soln#21 (),Mole_fraction_C4H5_Soln#21 (),Mole_fraction_C4H4_Soln#21 (),Mole_fraction_C4H2_Soln#21 (),Mole_fraction_C6H6_Soln#21 (),Mole_fraction_FULVENE_Soln#21 (),Mole_fraction_C5H6_Soln#21 (),Mole_fraction_C5H5_Soln#21 (),Mole_fraction_C10H8_Soln#21 (),Mole_fraction_NC5H12_Soln#21 (),Mole_fraction_NC5H11_Soln#21 (),Mole_fraction_NC5H10_Soln#21 (),Mole_fraction_LC5H8_Soln#21 (),Mole_fraction_NC6H12_Soln#21 (),Mole_fraction_NC7H15_Soln#21 (),Mole_fraction_NC7H14_Soln#21 (),Mole_fraction_C7H8_Soln#21 (),Mole_fraction_C7H7_Soln#21 (),Mole_fraction_C6H5C2H_Soln#21 (),Mole_fraction_C6H5C2H3_Soln#21 (),Mole_fraction_C12H8_Soln#21 (),Mole_fraction_NC10H21_Soln#21 (),Mole_fraction_NC12H25_Soln#21 (),Mole_fraction_NC12H26_Soln#21 (),Mole_fraction_NC16H34_Soln#21 (),Mole_fraction_NC10H20_Soln#21 (),Molecular_weight_Soln#21 (g/mole),Mass_density_Soln#21 (g/cm3),Unburned_hydrocarbons_Soln#21 (ppm),Volatile_organic_compounds_Soln#21 (ppm)
7.552468E-5,16.14139,-1.573207E9,1647.202,1647.202,9.025412E-4,1.0,0.7670408,1.238084E-4,0.07492861,3.115013E-4,5.311859E-4,4.444074E-6,0.0956799,3.411123E-5,0.04669578,1.33875E-6,2.942951E-8,1.56243E-8,0.001211817,3.499205E-5,3.183632E-7,0.002127267,0.001055299,5.059432E-4,5.33929E-9,1.340842E-10,1.417829E-9,3.633391E-6,1.249465E-6,5.880693E-7,0.001273283,5.388061E-6,0.001979361,8.755004E-4,0.00296762,1.019733E-4,3.586138E-4,6.462041E-5,2.076257E-4,1.407581E-11,4.66552E-14,2.108205E-8,3.868897E-7,3.071281E-11,4.73733E-18,1.215056E-13,0.001347721,1.54726E-4,9.449617E-5,7.44404E-5,1.199797E-5,-2.12478E-35,-1.660802E-52,-7.106991E-53,-2.559072E-73,-8.085577E-31,7.557724,5.591472E-5,428628.9,428628.9
7.588751E-5,16.14074,-1.567747E9,1647.047,1647.047,9.025412E-4,1.0,0.7670358,1.234816E-4,0.07495025,3.104853E-4,5.280675E-4,4.431142E-6,0.09562918,3.399744E-5,0.04675237,1.330936E-6,2.921259E-8,1.554066E-8,0.001203385,3.473041E-5,3.157128E-7,0.00212361,0.001052746,5.042777E-4,5.315549E-9,1.363142E-10,1.406063E-9,3.604033E-6,1.241159E-6,5.862665E-7,0.001270967,5.36287E-6,0.001976641,8.771318E-4,0.00297205,1.017463E-4,3.581359E-4,6.452478E-5,2.080534E-4,1.399988E-11,4.621659E-14,2.091983E-8,3.835929E-7,3.042764E-11,4.745944E-18,1.20435E-13,0.001345828,1.543244E-4,9.481384E-5,7.449898E-5,1.20615E-5,-4.549866E-36,-1.673464E-52,-6.979781E-53,-1.430671E-73,-7.947499E-31,7.557315,5.591695E-5,428605.7,428605.7
7.595881E-5,16.14062,-1.566687E9,1647.016,1647.016,9.025412E-4,1.0,0.7670348,1.234177E-4,0.07495448,3.102868E-4,5.274589E-4,4.428618E-6,0.09561923,3.397519E-5,0.04676347,1.329415E-6,2.91703E-8,1.552435E-8,0.001201739,3.467937E-5,3.151963E-7,0.002122892,0.001052246,5.039518E-4,5.311079E-9,1.368204E-10,1.40377E-9,3.598322E-6,1.239549E-6,5.859142E-7,0.001270515,5.35795E-6,0.001976108,8.774515E-4,0.002972917,1.017017E-4,3.580422E-4,6.450601E-5,2.081371E-4,1.399005E-11,4.613124E-14,2.088822E-8,3.829505E-7,3.037216E-11,4.747109E-18,1.203702E-13,0.001345457,1.542457E-4,9.487617E-5,7.451042E-5,1.207398E-5,-2.179046E-35,-1.675906E-52,-6.955094E-53,-1.276282E-73,-7.920559E-31,7.557235,5.591739E-5,428601.2,428601.2
7.599004E-5,16.14056,-1.56623E9,1647.003,1647.003,9.025412E-4,1.0,0.7670344,1.233897E-4,0.07495633,3.101999E-4,5.271927E-4,4.427514E-6,0.09561487,3.396546E-5,0.04676833,1.32875E-6,2.915181E-8,1.551722E-8,0.001201019,3.465705E-5,3.149705E-7,0.002122578,0.001052027,5.038091E-4,5.309135E-9,1.353053E-10,1.402768E-9,3.595834E-6,1.238854E-6,5.857601E-7,0.001270316,5.355798E-6,0.001975874,8.775914E-4,0.002973297,1.016823E-4,3.580011E-4,6.449779E-5,2.081738E-4,1.398591E-11,4.609393E-14,2.08744E-8,3.826696E-7,3.034791E-11,4.715324E-18,1.20346E-13,0.001345295,1.542113E-4,9.490346E-5,7.451543E-5,1.207945E-5,-1.630601E-35,-1.676974E-52,-6.944311E-53,-1.214055E-73,-7.90848E-31,7.5572,5.591758E-5,428599.2,428599.2
7.601791E-5,16.14051,-1.565795E9,1646.991,1646.991,9.025412E-4,1.0,0.767034,1.233648E-4,0.07495798,3.101225E-4,5.269554E-4,4.426527E-6,0.09561098,3.395678E-5,0.04677266,1.328158E-6,2.913533E-8,1.551086E-8,0.001200378,3.463716E-5,3.147692E-7,0.002122298,0.001051832,5.03682E-4,5.307344E-9,1.338386E-10,1.401875E-9,3.593604E-6,1.238221E-6,5.856227E-7,0.00127014,5.353879E-6,0.001975666,8.777162E-4,0.002973636,1.016649E-4,3.579646E-4,6.449046E-5,2.082065E-4,1.398012E-11,4.606068E-14,2.086209E-8,3.824194E-7,3.03263E-11,4.680536E-18,1.202633E-13,0.00134515,1.541806E-4,9.492781E-5,7.451989E-5,1.208433E-5,-1.941155E-35,-1.677925E-52,-6.934708E-53,-1.161237E-73,-7.897513E-31,7.557168,5.591775E-5,428597.4,428597.4
7.631658E-5,16.13998,-1.561352E9,1646.864,1646.864,9.025412E-4,1.0,0.76703,1.230985E-4,0.07497562,3.09296E-4,5.244252E-4,4.416014E-6,0.09556935,3.386416E-5,0.046819,1.321854E-6,2.895973E-8,1.54431E-8,0.001193538,3.442514E-5,3.126257E-7,0.002119301,0.001049745,5.023229E-4,5.288276E-9,1.415916E-10,1.392365E-9,3.569871E-6,1.231501E-6,5.84157E-7,0.001268253,5.333412E-6,0.001973439,8.790509E-4,0.002977258,1.014788E-4,3.575732E-4,6.441193E-5,2.085557E-4,1.392165E-11,4.570686E-14,2.073093E-8,3.797541E-7,3.009645E-11,4.816866E-18,1.19477E-13,0.001343601,1.538525E-4,9.518844E-5,7.456752E-5,1.213658E-5,-1.017637E-35,-1.688064E-52,-6.832738E-53,-7.207071E-74,-7.779925E-31,7.556833,5.591959E-5,428578.4,428578.4
7.632936E-5,16.13996,-1.56119E9,1646.859,1646.859,9.025412E-4,1.0,0.7670298,1.230871E-4,0.07497637,3.092607E-4,5.243174E-4,4.415568E-6,0.09556757,3.386021E-5,0.04682098,1.321586E-6,2.895226E-8,1.544021E-8,0.001193247,3.441611E-5,3.125346E-7,0.002119173,0.001049656,5.022649E-4,5.28754E-9,1.367768E-10,1.391961E-9,3.568868E-6,1.231222E-6,5.840945E-7,0.001268172,5.33254E-6,0.001973344,8.791079E-4,0.002977412,1.014708E-4,3.575565E-4,6.440857E-5,2.085706E-4,1.392172E-11,4.569181E-14,2.072535E-8,3.796407E-7,3.008669E-11,4.712367E-18,1.195175E-13,0.001343535,1.538385E-4,9.519958E-5,7.456955E-5,1.213882E-5,-1.927361E-35,-1.688492E-52,-6.828413E-53,-7.061414E-74,-7.774899E-31,7.556819,5.591967E-5,428577.6,428577.6
7.639117E-5,16.13985,-1.56024E9,1646.833,1646.833,9.025412E-4,1.0,0.767029,1.230322E-4,0.07498001,3.090905E-4,5.23797E-4,4.413401E-6,0.09555897,3.384113E-5,0.04683054,1.320293E-6,2.891618E-8,1.542628E-8,0.00119184,3.437252E-5,3.120943E-7,0.002118553,0.001049226,5.019847E-4,5.283643E-9,1.342308E-10,1.390008E-9,3.563996E-6,1.229843E-6,5.837928E-7,0.001267784,5.328327E-6,0.001972885,8.793833E-4,0.00297816,1.014324E-4,3.574757E-4,6.439234E-5,2.086426E-4,1.390952E-11,4.561919E-14,2.069842E-8,3.790933E-7,3.003954E-11,4.649998E-18,1.193492E-13,0.001343215,1.537708E-4,9.525344E-5,7.457936E-5,1.214963E-5,-1.935879E-35,-1.69056E-52,-6.807545E-53,-6.398695E-74,-7.751138E-31,7.55675,5.592004E-5,428573.6,428573.7
7.647593E-5,16.1397,-1.559072E9,1646.797,1646.797,9.025412E-4,1.0,0.7670279,1.229571E-4,0.07498499,3.088576E-4,5.230849E-4,4.41044E-6,0.09554717,3.381501E-5,0.04684365,1.318524E-6,2.886682E-8,1.540723E-8,0.001189916,3.431289E-5,3.114921E-7,0.002117705,0.001048636,5.016009E-4,5.278366E-9,1.367184E-10,1.387337E-9,3.557349E-6,1.227973E-6,5.833798E-7,0.001267251,5.322562E-6,0.001972255,8.797607E-4,0.002979183,1.013797E-4,3.573649E-4,6.437009E-5,2.087413E-4,1.389514E-11,4.551995E-14,2.066158E-8,3.783447E-7,2.99751E-11,4.69161E-18,1.191859E-13,0.001342777,1.536781E-4,9.532726E-5,7.459278E-5,1.216445E-5,-1.927893E-35,-1.693383E-52,-6.779046E-53,-5.588965E-74,-7.718693E-31,7.556655,5.592056E-5,428568.3,428568.3
7.648239E-5,16.13969,-1.558883E9,1646.794,1646.794,9.025412E-4,1.0,0.7670278,1.229514E-4,0.07498537,3.088398E-4,5.230306E-4,4.410215E-6,0.09554627,3.381302E-5,0.04684465,1.31839E-6,2.886307E-8,1.540578E-8,0.001189769,3.430835E-5,3.114463E-7,0.00211764,0.001048591,5.015717E-4,5.277976E-9,1.363818E-10,1.387134E-9,3.556838E-6,1.227826E-6,5.833483E-7,0.001267211,5.322123E-6,0.001972207,8.797895E-4,0.002979261,1.013757E-4,3.573565E-4,6.436839E-5,2.087488E-4,1.389449E-11,4.55124E-14,2.065877E-8,3.782877E-7,2.99702E-11,4.688597E-18,1.191861E-13,0.001342743,1.536711E-4,9.533289E-5,7.45938E-5,1.216558E-5,-1.928491E-35,-1.693598E-52,-6.776878E-53,-5.531625E-74,-7.716225E-31,7.556648,5.59206E-5,428567.9,428567.9
7.649094E-5,16.13967,-1.558782E9,1646.79,1646.79,9.025412E-4,1.0,0.7670277,1.229438E-4,0.07498587,3.088164E-4,5.229589E-4,4.409917E-6,0.09554509,3.381039E-5,0.04684597,1.318212E-6,2.88581E-8,1.540386E-8,0.001189575,3.430235E-5,3.113857E-7,0.002117555,0.001048532,5.01533E-4,5.277453E-9,1.35116E-10,1.386865E-9,3.556169E-6,1.227637E-6,5.833067E-7,0.001267157,5.321543E-6,0.001972144,8.798275E-4,0.002979365,1.013704E-4,3.573453E-4,6.436615E-5,2.087587E-4,1.389327E-11,4.550241E-14,2.065507E-8,3.782124E-7,2.996371E-11,4.660165E-18,1.191762E-13,0.001342699,1.536617E-4,9.534033E-5,7.459516E-5,1.216707E-5,-1.927601E-35,-1.693881E-52,-6.774013E-53,-5.456701E-74,-7.712963E-31,7.556638,5.592066E-5,428567.3,428567.3
7.653068E-5,16.1396,-1.558183E9,1646.773,1646.773,9.025412E-4,1.0,0.7670271,1.229086E-4,0.0749882,3.087073E-4,5.226258E-4,4.408532E-6,0.09553956,3.379816E-5,0.04685212,1.317386E-6,2.883502E-8,1.539495E-8,0.001188675,3.427446E-5,3.111041E-7,0.002117157,0.001048256,5.013534E-4,5.275037E-9,1.360423E-10,1.385617E-9,3.553053E-6,1.226755E-6,5.831134E-7,0.001266908,5.318845E-6,0.001971849,8.800043E-4,0.002979844,1.013457E-4,3.572934E-4,6.435572E-5,2.088049E-4,1.388816E-11,4.545604E-14,2.063785E-8,3.778625E-7,2.99336E-11,4.673515E-18,1.191463E-13,0.001342494,1.536183E-4,9.537492E-5,7.460144E-5,1.217402E-5,-1.923482E-35,-1.695198E-52,-6.760709E-53,-5.121509E-74,-7.697815E-31,7.556594,5.59209E-5,428564.8,428564.8
7.654788E-5,16.13957,-1.557977E9,1646.766,1646.766,9.025412E-4,1.0,0.7670269,1.228934E-4,0.07498921,3.086602E-4,5.224818E-4,4.407935E-6,0.09553717,3.379288E-5,0.04685477,1.317028E-6,2.882505E-8,1.53911E-8,0.001188286,3.426241E-5,3.109824E-7,0.002116985,0.001048136,5.012756E-4,5.274036E-9,1.37137E-10,1.385077E-9,3.551716E-6,1.226382E-6,5.830299E-7,0.0012668,5.317679E-6,0.001971721,8.800808E-4,0.002980052,1.01335E-4,3.57271E-4,6.43512E-5,2.088249E-4,1.388736E-11,4.5436E-14,2.06304E-8,3.777112E-7,2.992059E-11,4.697823E-18,1.191737E-13,0.001342405,1.535995E-4,9.538989E-5,7.460415E-5,1.217703E-5,-1.921702E-35,-1.695767E-52,-6.754961E-53,-4.98291E-74,-7.691271E-31,7.556575,5.5921E-5,428563.7,428563.7
7.656316E-5,16.13955,-1.557703E9,1646.76,1646.76,9.025412E-4,1.0,0.7670267,1.228799E-4,0.0749901,3.086183E-4,5.223539E-4,4.407403E-6,0.09553504,3.378818E-5,0.04685713,1.316711E-6,2.881619E-8,1.538768E-8,0.00118794,3.42517E-5,3.108744E-7,0.002116832,0.00104803,5.012066E-4,5.273117E-9,1.35935E-10,1.384598E-9,3.550527E-6,1.22605E-6,5.829556E-7,0.001266705,5.316643E-6,0.001971608,8.801487E-4,0.002980236,1.013256E-4,3.572511E-4,6.43472E-5,2.088427E-4,1.388546E-11,4.541821E-14,2.062379E-8,3.775769E-7,2.990904E-11,4.670064E-18,1.191637E-13,0.001342326,1.535829E-4,9.540318E-5,7.460656E-5,1.21797E-5,-1.920122E-35,-1.696271E-52,-6.74986E-53,-4.862949E-74,-7.685462E-31,7.556557,5.59211E-5,428562.7,428562.8
7.65695E-5,16.13954,-1.557614E9,1646.757,1646.757,9.025412E-4,1.0,0.7670266,1.228743E-4,0.07499047,3.08601E-4,5.223008E-4,4.407182E-6,0.09553416,3.378623E-5,0.04685811,1.31658E-6,2.881251E-8,1.538626E-8,0.001187797,3.424726E-5,3.108295E-7,0.002116769,0.001047986,5.01178E-4,5.272729E-9,1.347769E-10,1.384399E-9,3.550033E-6,1.225912E-6,5.829248E-7,0.001266665,5.316213E-6,0.00197156,8.801769E-4,0.002980312,1.013216E-4,3.572428E-4,6.434553E-5,2.0885E-4,1.388446E-11,4.541081E-14,2.062105E-8,3.775212E-7,2.990424E-11,4.644046E-18,1.191535E-13,0.001342294,1.535759E-4,9.54087E-5,7.460757E-5,1.218081E-5,-1.919467E-35,-1.696481E-52,-6.747743E-53,-4.81399E-74,-7.683052E-31,7.55655,5.592114E-5,428562.3,428562.4
7.662773E-5,16.13943,-1.556744E9,1646.732,1646.732,9.025412E-4,1.0,0.7670259,1.228228E-4,0.07499388,3.084416E-4,5.218142E-4,4.405154E-6,0.09552607,3.376836E-5,0.0468671,1.315374E-6,2.877881E-8,1.537325E-8,0.001186482,3.420652E-5,3.104185E-7,0.002116187,0.001047582,5.009152E-4,5.269141E-9,1.337314E-10,1.382577E-9,3.54548E-6,1.22462E-6,5.826423E-7,0.001266301,5.312271E-6,0.001971129,8.804356E-4,0.002981014,1.012855E-4,3.571669E-4,6.433026E-5,2.089176E-4,1.387429E-11,4.534312E-14,2.059591E-8,3.770102E-7,2.986031E-11,4.616758E-18,1.1903E-13,0.001341993,1.535124E-4,9.545936E-5,7.461675E-5,1.219098E-5,-1.913465E-35,-1.698401E-52,-6.728351E-53,-4.388736E-74,-7.660973E-31,7.556485,5.592149E-5,428558.7,428558.7
7.691287E-5,16.13893,-1.552555E9,1646.612,1646.612,9.025412E-4,1.0,0.7670221,1.225719E-4,0.07501051,3.076645E-4,5.194434E-4,4.395282E-6,0.09548647,3.368122E-5,0.04691104,1.309511E-6,2.861479E-8,1.530988E-8,0.001180075,3.40082E-5,3.084185E-7,0.002113342,0.001045609,4.996323E-4,5.251689E-9,1.345209E-10,1.373711E-9,3.523357E-6,1.218355E-6,5.812656E-7,0.001264523,5.29306E-6,0.001969019,8.816995E-4,0.002984442,1.011088E-4,3.567957E-4,6.425554E-5,2.092475E-4,1.382579E-11,4.501405E-14,2.047358E-8,3.745247E-7,2.96468E-11,4.601895E-18,1.18458E-13,0.001340526,1.532023E-4,9.570709E-5,7.466149E-5,1.224081E-5,-1.884373E-35,-1.707736E-52,-6.634307E-53,-2.787611E-74,-7.553897E-31,7.556168,5.592324E-5,428540.6,428540.7
7.699916E-5,16.13878,-1.551297E9,1646.575,1646.575,9.025412E-4,1.0,0.767021,1.224963E-4,0.07501552,3.074304E-4,5.187301E-4,4.392309E-6,0.0954745,3.365495E-5,0.0469243,1.307751E-6,2.856548E-8,1.529083E-8,0.001178148,3.394855E-5,3.078175E-7,0.002112482,0.001045014,4.992454E-4,5.246575E-9,1.344281E-10,1.371048E-9,3.516738E-6,1.2165E-6,5.808509E-7,0.001263987,5.287275E-6,0.001968382,8.82081E-4,0.002985477,1.010555E-4,3.566837E-4,6.423294E-5,2.093471E-4,1.381452E-11,4.491527E-14,2.043682E-8,3.737779E-7,2.958273E-11,4.593208E-18,1.183789E-13,0.001340083,1.531088E-4,9.578197E-5,7.467497E-5,1.225588E-5,-1.875673E-35,-1.710524E-52,-6.606148E-53,-2.430738E-74,-7.521835E-31,7.556072,5.592377E-5,428535.2,428535.2
7.703946E-5,16.13871,-1.550745E9,1646.558,1646.558,9.025412E-4,1.0,0.7670205,1.22461E-4,0.07501786,3.073213E-4,5.183976E-4,4.390922E-6,0.09546892,3.364271E-5,0.04693049,1.306931E-6,2.854251E-8,1.528195E-8,0.00117725,3.392076E-5,3.075375E-7,0.002112081,0.001044736,4.99065E-4,5.24413E-9,1.341185E-10,1.369807E-9,3.513648E-6,1.21563E-6,5.806575E-7,0.001263738,5.284579E-6,0.001968085,8.82259E-4,0.002985959,1.010306E-4,3.566314E-4,6.42224E-5,2.093935E-4,1.380741E-11,4.486926E-14,2.04197E-8,3.7343E-7,2.95529E-11,4.58696E-18,1.182884E-13,0.001339876,1.530651E-4,9.581691E-5,7.468125E-5,1.226292E-5,-1.871636E-35,-1.71182E-52,-6.593045E-53,-2.27986E-74,-7.506917E-31,7.556027,5.592401E-5,428532.7,428532.7
7.708404E-5,16.13863,-1.550049E9,1646.539,1646.539,9.025412E-4,1.0,0.7670199,1.22422E-4,0.07502044,3.072007E-4,5.180303E-4,4.389388E-6,0.09546274,3.362918E-5,0.04693734,1.306026E-6,2.851713E-8,1.527214E-8,0.001176258,3.389006E-5,3.072283E-7,0.002111638,0.001044429,4.988655E-4,5.241348E-9,1.32557E-10,1.368437E-9,3.510225E-6,1.214658E-6,5.804439E-7,0.001263461,5.2816E-6,0.001967756,8.824559E-4,0.002986493,1.01003E-4,3.565735E-4,6.421074E-5,2.094448E-4,1.379662E-11,4.481843E-14,2.040079E-8,3.730458E-7,2.951996E-11,4.546098E-18,1.181047E-13,0.001339647,1.530169E-4,9.585556E-5,7.468819E-5,1.22707E-5,-1.867167E-35,-1.713252E-52,-6.578587E-53,-2.124652E-74,-7.490455E-31,7.555978,5.592428E-5,428529.9,428529.9
7.779071E-5,16.13738,-1.539817E9,1646.243,1646.243,9.025412E-4,1.0,0.767011,1.218095E-4,0.07506107,3.053076E-4,5.122779E-4,4.365368E-6,0.09536504,3.341674E-5,0.04704537,1.291914E-6,2.812045E-8,1.511868E-8,0.001160719,3.340971E-5,3.023978E-7,0.002104633,0.001039592,4.957265E-4,5.197803E-9,1.322389E-10,1.347045E-9,3.456819E-6,1.199524E-6,5.770936E-7,0.001259122,5.234883E-6,0.001962571,8.855598E-4,0.002994906,1.005681E-4,3.556608E-4,6.402624E-5,2.102529E-4,1.364005E-11,4.402615E-14,2.010542E-8,3.670463E-7,2.900683E-11,4.468224E-18,1.156179E-13,0.001336041,1.522569E-4,9.646652E-5,7.479709E-5,1.2394E-5,-1.798069E-35,-1.73589E-52,-6.35436E-53,-7.0691E-75,-7.23519E-31,7.555197,5.592859E-5,428485.6,428485.6
7.871621E-5,16.13576,-1.526682E9,1645.857,1645.857,9.025412E-4,1.0,0.7669997,1.210208E-4,0.07511341,3.028773E-4,5.049268E-4,4.33459E-6,0.09523772,3.314375E-5,0.04718558,1.274041E-6,2.761549E-8,1.492303E-8,0.001140873,3.279717E-5,2.962581E-7,0.00209553,0.001033335,4.916762E-4,5.143087E-9,1.391649E-10,1.319884E-9,3.389024E-6,1.180316E-6,5.72797E-7,0.001253536,5.175035E-6,0.001955847,8.89582E-4,0.003005801,1.000027E-4,3.54476E-4,6.378568E-5,2.112968E-4,1.347471E-11,4.302353E-14,1.973017E-8,3.594256E-7,2.83583E-11,4.522991E-18,1.13444E-13,0.001331364,1.512745E-4,9.726209E-5,7.493671E-5,1.25552E-5,-1.711662E-35,-1.764624E-52,-6.073744E-53,-1.642587E-75,-6.915687E-31,7.554185,5.593421E-5,428428.2,428428.2
7.874602E-5,16.13571,-1.526263E9,1645.844,1645.844,9.025412E-4,1.0,0.7669994,1.209956E-4,0.07511508,3.027999E-4,5.046934E-4,4.333613E-6,0.09523363,3.313505E-5,0.04719008,1.273477E-6,2.75995E-8,1.491683E-8,0.001140243,3.277775E-5,2.960638E-7,0.002095238,0.001033135,4.915468E-4,5.141533E-9,1.321854E-10,1.319024E-9,3.386897E-6,1.179725E-6,5.726603E-7,0.001253358,5.173132E-6,0.001955632,8.897108E-4,0.00300615,9.998461E-5,3.54438E-4,6.377795E-5,2.113302E-4,1.347447E-11,4.299189E-14,1.97183E-8,3.591845E-7,2.833785E-11,4.377285E-18,1.135146E-13,0.001331214,1.512431E-4,9.728763E-5,7.494115E-5,1.256039E-5,-1.709127E-35,-1.765488E-52,-6.064944E-53,-1.567329E-75,-6.905667E-31,7.554153,5.593439E-5,428426.4,428426.4
7.877026E-5,16.13567,-1.52593E9,1645.834,1645.834,9.025412E-4,1.0,0.7669991,1.209752E-4,0.07511644,3.027371E-4,5.045039E-4,4.332815E-6,0.09523031,3.312798E-5,0.04719373,1.273018E-6,2.758651E-8,1.491179E-8,0.001139731,3.276198E-5,2.95906E-7,0.002095001,0.001032973,4.914418E-4,5.140165E-9,1.321432E-10,1.318327E-9,3.385163E-6,1.179239E-6,5.725492E-7,0.001253213,5.171586E-6,0.001955457,8.898154E-4,0.003006433,9.996988E-5,3.544072E-4,6.377167E-5,2.113573E-4,1.347066E-11,4.296619E-14,1.970866E-8,3.589888E-7,2.832125E-11,4.377106E-18,1.134695E-13,0.001331092,1.512176E-4,9.730839E-5,7.494475E-5,1.256461E-5,-1.707061E-35,-1.766193E-52,-6.057803E-53,-1.508727E-75,-6.897536E-31,7.554126,5.593454E-5,428424.9,428424.9
7.877249E-5,16.13567,-1.525924E9,1645.833,1645.833,9.025412E-4,1.0,0.7669991,1.209733E-4,0.07511656,3.027313E-4,5.044865E-4,4.332742E-6,0.09523,3.312733E-5,0.04719406,1.272976E-6,2.758531E-8,1.491133E-8,0.001139684,3.276053E-5,2.958915E-7,0.002094979,0.001032958,4.914321E-4,5.140038E-9,1.319687E-10,1.318263E-9,3.385009E-6,1.1792E-6,5.72539E-7,0.0012532,5.171444E-6,0.001955441,8.89825E-4,0.003006459,9.996853E-5,3.544043E-4,6.377109E-5,2.113598E-4,1.347026E-11,4.296383E-14,1.970778E-8,3.589708E-7,2.831972E-11,4.370415E-18,1.13464E-13,0.001331081,1.512153E-4,9.73103E-5,7.494509E-5,1.256499E-5,-1.706865E-35,-1.766258E-52,-6.057147E-53,-1.503453E-75,-6.896789E-31,7.554124,5.593455E-5,428424.7,428424.7
7.878296E-5,16.13565,-1.525724E9,1645.829,1645.829,9.025412E-4,1.0,0.7669989,1.209645E-4,0.07511715,3.027042E-4,5.044046E-4,4.332397E-6,0.09522857,3.312428E-5,0.04719564,1.272778E-6,2.757971E-8,1.490915E-8,0.001139463,3.275372E-5,2.958234E-7,0.002094876,0.001032887,4.913867E-4,5.139434E-9,1.311751E-10,1.317962E-9,3.384252E-6,1.178982E-6,5.724911E-7,0.001253137,5.170777E-6,0.001955365,8.898702E-4,0.003006582,9.996216E-5,3.54391E-4,6.376837E-5,2.113715E-4,1.346823E-11,4.295273E-14,1.970362E-8,3.588863E-7,2.831255E-11,4.353726E-18,1.134339E-13,0.001331029,1.512042E-4,9.731927E-5,7.494664E-5,1.256682E-5,-1.705924E-35,-1.766563E-52,-6.054064E-53,-1.478901E-75,-6.893279E-31,7.554112,5.593461E-5,428424.1,428424.1
7.914865E-5,16.13501,-1.520613E9,1645.678,1645.678,9.025412E-4,1.0,0.7669946,1.206576E-4,0.07513753,3.017607E-4,5.015626E-4,4.32046E-6,0.09517849,3.301824E-5,0.0472506,1.265922E-6,2.738514E-8,1.483364E-8,0.001131793,3.251735E-5,2.934611E-7,0.002091304,0.001030442,4.898072E-4,5.118442E-9,1.360072E-10,1.30752E-9,3.35813E-6,1.171539E-6,5.70825E-7,0.001250964,5.147586E-6,0.001952732,8.914447E-4,0.003010844,9.974033E-5,3.539265E-4,6.36737E-5,2.11779E-4,1.340295E-11,4.256833E-14,1.955927E-8,3.559556E-7,2.806426E-11,4.418659E-18,1.125359E-13,0.001329197,1.508205E-4,9.763203E-5,7.500077E-5,1.263041E-5,-1.673344E-35,-1.77715E-52,-5.947552E-53,-8.329228E-76,-6.772005E-31,7.553716,5.593682E-5,428401.6,428401.6
7.917801E-5,16.13496,-1.520224E9,1645.665,1645.665,9.025412E-4,1.0,0.7669943,1.206331E-4,0.07513916,3.016853E-4,5.013358E-4,4.319507E-6,0.09517447,3.300976E-5,0.047255,1.265376E-6,2.736962E-8,1.482762E-8,0.001131181,3.249849E-5,2.932728E-7,0.002091018,0.001030247,4.896809E-4,5.116838E-9,1.261059E-10,1.306688E-9,3.356084E-6,1.170981E-6,5.706919E-7,0.00125079,5.145734E-6,0.001952521,8.915708E-4,0.003011185,9.972255E-5,3.538893E-4,6.366611E-5,2.118116E-4,1.339948E-11,4.25377E-14,1.954777E-8,3.55722E-7,2.80445E-11,4.212551E-18,1.125125E-13,0.00132905,1.507898E-4,9.765711E-5,7.500509E-5,1.263552E-5,-1.670922E-35,-1.777986E-52,-5.939094E-53,-7.954282E-76,-6.762375E-31,7.553684,5.5937E-5,428399.8,428399.8
