Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C3H4-A_PFRC2 (),Mole_fraction_C3H3_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_BENZYNE_PFRC2 (),Mole_fraction_STILB_PFRC2 (),Mole_fraction_C7H6_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_INDENYL_PFRC2 (),Mole_fraction_C12H8_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_C18H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Mole_fraction_NC10H19_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
2.250001,0.001907982,6.283185,3.141593,6.283185,1177.126,0.2720914,4.056608E7,1628.368,2.338021E8,1628.368,1.000001,0.855496,7.054064E-5,0.03676923,6.469778E-5,0.006990457,0.03718416,2.992189E-4,1.278248E-4,5.633385E-5,5.673929E-4,0.001288471,0.04479784,0.004280852,2.377996E-4,2.271783E-5,5.528543E-6,1.075369E-6,4.877242E-6,0.002267301,6.475895E-5,1.051518E-7,3.769937E-4,6.032701E-4,9.326609E-4,0.001694934,4.098596E-4,2.353459E-4,0.003559271,0.001039965,-1.249601E-5,9.831326,7.3577E-5,619111.1,619165.4
2.250077,0.001908046,6.283185,3.141593,6.283185,1177.125,0.2720914,1.613165E7,1628.366,2.338018E8,1628.366,1.000001,0.855496,7.051971E-5,0.03676949,6.474014E-5,0.00699026,0.03718423,2.992163E-4,1.278356E-4,5.633999E-5,5.673947E-4,0.001288453,0.0447976,0.004280819,2.377938E-4,2.271929E-5,5.528132E-6,1.075284E-6,4.876929E-6,0.002267274,6.475685E-5,1.051789E-7,3.769722E-4,6.03271E-4,9.32651E-4,0.001694915,4.098555E-4,2.354025E-4,0.003559371,0.001039982,-1.249679E-5,9.831322,7.357704E-5,619111.3,619165.4
2.250133,0.001908093,6.283185,3.141593,6.283185,1177.125,0.2720914,-8.228465E7,1628.365,2.338017E8,1628.365,1.000001,0.8554958,7.053271E-5,0.03676967,6.478731E-5,0.006990275,0.03718428,2.992145E-4,1.278434E-4,5.634445E-5,5.673958E-4,0.001288439,0.0447974,0.004280794,2.377895E-4,2.272036E-5,5.527823E-6,1.075221E-6,4.876699E-6,0.002267253,6.475528E-5,1.052002E-7,3.769565E-4,6.032715E-4,9.326434E-4,0.0016949,4.098523E-4,2.354324E-4,0.003559444,0.001039994,-1.249736E-5,9.831317,7.357704E-5,619112.0,619166.4
2.250147,0.001908105,6.283185,3.141593,6.283185,1177.125,0.2720914,-8.991898E7,1628.365,2.338016E8,1628.365,1.000001,0.8554958,7.052781E-5,0.03676972,6.480762E-5,0.006990271,0.03718429,2.99214E-4,1.278455E-4,5.634561E-5,5.673962E-4,0.001288435,0.04479736,0.004280788,2.377884E-4,2.272064E-5,5.527741E-6,1.075205E-6,4.876638E-6,0.002267248,6.475487E-5,1.05206E-7,3.769523E-4,6.032717E-4,9.326415E-4,0.001694897,4.098515E-4,2.354771E-4,0.003559463,0.001039998,-1.249751E-5,9.831316,7.357705E-5,619112.1,619166.6
2.25034,0.001908269,6.283185,3.141593,6.283185,1177.124,0.2720914,2.659423E7,1628.363,2.338012E8,1628.363,1.000001,0.8554958,7.062577E-5,0.03677038,6.487259E-5,0.006989845,0.03718448,2.992078E-4,1.278728E-4,5.636146E-5,5.674002E-4,0.001288388,0.04479672,0.004280703,2.377737E-4,2.272454E-5,5.526642E-6,1.074987E-6,4.875837E-6,0.002267178,6.474943E-5,1.052829E-7,3.768982E-4,6.032739E-4,9.326157E-4,0.001694847,4.09841E-4,2.353706E-4,0.003559716,0.001040042,-1.24995E-5,9.831307,7.357708E-5,619111.4,619165.7
2.251844,0.001909547,6.283185,3.141593,6.283185,1177.124,0.2720914,4.122508E7,1628.35,2.337989E8,1628.35,1.000001,0.8554961,7.094291E-5,0.03677542,6.504717E-5,0.006986819,0.0371858,2.991557E-4,1.280715E-4,5.648913E-5,5.674352E-4,0.001288017,0.04479172,0.004280032,2.376597E-4,2.275557E-5,5.518618E-6,1.073292E-6,4.869545E-6,0.002266635,6.470703E-5,1.05851E-7,3.76492E-4,6.032914E-4,9.324142E-4,0.001694459,4.097588E-4,2.345547E-4,0.00356187,0.001040395,-1.251489E-5,9.831236,7.357713E-5,619109.6,619163.8
2.254628,0.001911912,6.283185,3.141593,6.283185,1177.127,0.2720914,5.223057E7,1628.337,2.337966E8,1628.337,1.000001,0.8554992,7.110745E-5,0.03678449,6.498223E-5,0.006980443,0.03718791,2.990695E-4,1.283493E-4,5.672064E-5,5.675091E-4,0.001287331,0.04478253,0.004278834,2.374582E-4,2.280744E-5,5.506205E-6,1.070169E-6,4.858388E-6,0.002265651,6.462882E-5,1.067719E-7,3.7584E-4,6.033342E-4,9.32043E-4,0.001693763,4.096153E-4,2.329999E-4,0.003566343,0.001041069,-1.254261E-5,9.831131,7.357694E-5,619102.9,619155.2
2.254843,0.001912095,6.283185,3.141593,6.283185,1177.127,0.2720914,-2.760948E7,1628.335,2.337964E8,1628.335,1.000001,0.8554988,7.106549E-5,0.03678515,6.500316E-5,0.006980435,0.03718802,2.990642E-4,1.283653E-4,5.673705E-5,5.675148E-4,0.001287277,0.04478179,0.004278743,2.374432E-4,2.281063E-5,5.50539E-6,1.069928E-6,4.857576E-6,0.002265575,6.462276E-5,1.068339E-7,3.75795E-4,6.033377E-4,9.320139E-4,0.00169371,4.096045E-4,2.330902E-4,0.003566698,0.001041121,-1.254457E-5,9.831114,7.357688E-5,619105.2,619158.6
2.254861,0.00191211,6.283185,3.141593,6.283185,1177.128,0.2720914,-1.485498E8,1628.335,2.337963E8,1628.335,1.000001,0.8554986,7.103929E-5,0.0367852,6.501494E-5,0.006980567,0.03718803,2.990637E-4,1.283666E-4,5.673834E-5,5.675154E-4,0.001287272,0.04478171,0.004278735,2.374419E-4,2.281085E-5,5.505321E-6,1.069908E-6,4.857509E-6,0.002265568,6.462225E-5,1.06839E-7,3.75791E-4,6.033379E-4,9.320114E-4,0.001693705,4.096035E-4,2.331766E-4,0.003566726,0.001041125,-1.254473E-5,9.831111,7.357687E-5,619106.3,619160.2
2.254864,0.001912113,6.283185,3.141593,6.283185,1177.128,0.2720914,-3.206318E7,1628.335,2.337963E8,1628.335,1.000001,0.8554986,7.10345E-5,0.03678521,6.501592E-5,0.006980574,0.03718803,2.990637E-4,1.283669E-4,5.673858E-5,5.675155E-4,0.001287271,0.0447817,0.004278734,2.374417E-4,2.281089E-5,5.505309E-6,1.069904E-6,4.857497E-6,0.002265567,6.462216E-5,1.068399E-7,3.757903E-4,6.03338E-4,9.32011E-4,0.001693705,4.096034E-4,2.331923E-4,0.003566732,0.001041126,-1.254477E-5,9.831111,7.357688E-5,619106.4,619160.3
2.254885,0.00191213,6.283185,3.141593,6.283185,1177.128,0.2720914,-1.090985E7,1628.334,2.337962E8,1628.334,1.000001,0.8554985,7.100702E-5,0.03678528,6.501655E-5,0.00698064,0.03718804,2.990633E-4,1.283684E-4,5.674008E-5,5.675163E-4,0.001287266,0.04478163,0.004278725,2.374403E-4,2.281114E-5,5.50523E-6,1.069881E-6,4.85742E-6,0.002265559,6.462159E-5,1.06846E-7,3.757858E-4,6.033384E-4,9.320082E-4,0.0016937,4.096024E-4,2.332816E-4,0.003566765,0.001041131,-1.254496E-5,9.831109,7.357687E-5,619107.0,619161.1
2.25492,0.00191216,6.283185,3.141593,6.283185,1177.128,0.2720914,1.006316E8,1628.334,2.337962E8,1628.334,1.000001,0.8554985,7.097963E-5,0.03678539,6.500929E-5,0.006980709,0.03718806,2.990626E-4,1.28371E-4,5.674264E-5,5.675173E-4,0.001287257,0.04478151,0.004278711,2.374379E-4,2.281159E-5,5.505097E-6,1.069841E-6,4.857289E-6,0.002265547,6.462061E-5,1.068562E-7,3.757782E-4,6.03339E-4,9.320035E-4,0.001693691,4.096007E-4,2.333693E-4,0.00356682,0.00104114,-1.254529E-5,9.831106,7.357687E-5,619107.8,619162.3
2.25493,0.001912169,6.283185,3.141593,6.283185,1177.128,0.2720914,7.257473E7,1628.334,2.337962E8,1628.334,1.000001,0.8554985,7.096916E-5,0.03678542,6.500451E-5,0.006980716,0.03718807,2.990624E-4,1.283718E-4,5.674333E-5,5.675177E-4,0.001287255,0.04478148,0.004278708,2.374373E-4,2.281171E-5,5.505061E-6,1.06983E-6,4.857254E-6,0.002265544,6.462035E-5,1.068589E-7,3.757761E-4,6.033393E-4,9.320023E-4,0.001693689,4.096002E-4,2.333994E-4,0.003566835,0.001041142,-1.254538E-5,9.831105,7.357686E-5,619107.9,619162.5
2.255183,0.001912383,6.283185,3.141593,6.283185,1177.128,0.2720914,7.098031E7,1628.332,2.337959E8,1628.332,1.000001,0.8554983,7.091781E-5,0.03678624,6.496157E-5,0.006980566,0.03718825,2.990585E-4,1.283905E-4,5.676131E-5,5.675243E-4,0.001287192,0.04478064,0.004278608,2.374202E-4,2.281478E-5,5.504114E-6,1.069549E-6,4.856344E-6,0.002265456,6.461333E-5,1.06929E-7,3.757218E-4,6.033442E-4,9.319688E-4,0.00169363,4.095881E-4,2.335502E-4,0.003567221,0.001041202,-1.254771E-5,9.83109,7.357682E-5,619109.8,619165.4
2.25526,0.001912449,6.283185,3.141593,6.283185,1177.129,0.2720914,-4.180985E8,1628.331,2.337957E8,1628.331,1.000001,0.8554975,7.087551E-5,0.03678646,6.497149E-5,0.006980974,0.03718827,2.990572E-4,1.283962E-4,5.676663E-5,5.67526E-4,0.001287171,0.04478034,0.004278574,2.374149E-4,2.28156E-5,5.50382E-6,1.069461E-6,4.856064E-6,0.002265427,6.461112E-5,1.069497E-7,3.757046E-4,6.033451E-4,9.319577E-4,0.00169361,4.095841E-4,2.336801E-4,0.003567334,0.001041219,-1.254842E-5,9.831075,7.357676E-5,619113.0,619170.0
2.255266,0.001912454,6.283185,3.141593,6.283185,1177.129,0.2720914,1.342402E8,1628.331,2.337957E8,1628.331,1.000001,0.8554976,7.086781E-5,0.03678648,6.49653E-5,0.006980964,0.03718828,2.990572E-4,1.283966E-4,5.676698E-5,5.675263E-4,0.00128717,0.04478033,0.004278573,2.374146E-4,2.281565E-5,5.503802E-6,1.069456E-6,4.856047E-6,0.002265425,6.461099E-5,1.069511E-7,3.757036E-4,6.033453E-4,9.319572E-4,0.001693609,4.095839E-4,2.336985E-4,0.003567342,0.001041221,-1.254846E-5,9.831077,7.357678E-5,619113.0,619170.1
2.255284,0.001912469,6.283185,3.141593,6.283185,1177.129,0.2720914,4.377132E7,1628.331,2.337957E8,1628.331,1.000001,0.8554977,7.083146E-5,0.03678655,6.49467E-5,0.006980916,0.0371883,2.990571E-4,1.28398E-4,5.676822E-5,5.675271E-4,0.001287166,0.04478028,0.004278566,2.374134E-4,2.281582E-5,5.503735E-6,1.069435E-6,4.855983E-6,0.002265419,6.46105E-5,1.06956E-7,3.756995E-4,6.033458E-4,9.31955E-4,0.001693606,4.095832E-4,2.337938E-4,0.003567369,0.001041225,-1.254864E-5,9.831077,7.357678E-5,619113.0,619170.0
2.255389,0.001912559,6.283185,3.141593,6.283185,1177.129,0.2720914,-5.496766E7,1628.329,2.337953E8,1628.329,1.000001,0.8554969,7.076848E-5,0.03678687,6.500252E-5,0.006981291,0.03718834,2.99056E-4,1.284059E-4,5.677513E-5,5.675298E-4,0.001287139,0.0447799,0.004278524,2.374063E-4,2.281676E-5,5.503345E-6,1.069317E-6,4.855614E-6,0.002265381,6.460757E-5,1.069839E-7,3.756757E-4,6.033476E-4,9.319405E-4,0.00169358,4.09578E-4,2.340641E-4,0.003567516,0.001041249,-1.254959E-5,9.831061,7.357676E-5,619116.7,619175.2
2.255405,0.001912572,6.283185,3.141593,6.283185,1177.129,0.2720914,-3.43656E7,1628.329,2.337952E8,1628.329,1.000001,0.8554969,7.07395E-5,0.03678692,6.501563E-5,0.006981347,0.03718836,2.990559E-4,1.284071E-4,5.677613E-5,5.675304E-4,0.001287135,0.04477984,0.004278518,2.374053E-4,2.281687E-5,5.503284E-6,1.0693E-6,4.855559E-6,0.002265376,6.460713E-5,1.069885E-7,3.75672E-4,6.033479E-4,9.319384E-4,0.001693577,4.095773E-4,2.341842E-4,0.003567538,0.001041253,-1.254973E-5,9.83106,7.357676E-5,619117.1,619175.9
2.255597,0.001912735,6.283185,3.141593,6.283185,1177.129,0.2720914,2.906217E7,1628.327,2.337949E8,1628.327,1.000001,0.855497,7.07987E-5,0.03678759,6.505757E-5,0.006980929,0.03718853,2.990553E-4,1.284222E-4,5.678867E-5,5.675351E-4,0.001287088,0.04477923,0.004278447,2.37393E-4,2.281864E-5,5.502535E-6,1.069087E-6,4.854907E-6,0.00226531,6.460186E-5,1.070427E-7,3.756293E-4,6.033521E-4,9.319134E-4,0.001693533,4.095685E-4,2.34216E-4,0.003567796,0.001041297,-1.255149E-5,9.831052,7.35768E-5,619116.7,619175.2
2.257451,0.00191431,6.283185,3.141593,6.283185,1177.128,0.2720914,3.012648E7,1628.312,2.337922E8,1628.312,1.000001,0.8554978,7.106933E-5,0.03679388,6.524345E-5,0.006977227,0.03719013,2.990469E-4,1.285704E-4,5.691287E-5,5.675817E-4,0.001286632,0.04477308,0.004277702,2.372735E-4,2.28371E-5,5.495509E-6,1.067023E-6,4.848558E-6,0.002264665,6.455014E-5,1.075354E-7,3.752355E-4,6.033863E-4,9.316657E-4,0.001693087,4.094789E-4,2.33638E-4,0.00357041,0.001041733,-1.256841E-5,9.830968,7.357686E-5,619115.1,619173.0
2.257866,0.001914663,6.283185,3.141593,6.283185,1177.128,0.2720914,4.425419E7,1628.307,2.337914E8,1628.307,1.000001,0.8554975,7.101579E-5,0.03679527,6.533603E-5,0.006976765,0.03719046,2.990459E-4,1.286021E-4,5.694017E-5,5.675933E-4,0.001286529,0.04477168,0.004277533,2.372472E-4,2.284107E-5,5.494014E-6,1.066562E-6,4.847154E-6,0.002264521,6.453859E-5,1.076414E-7,3.751523E-4,6.033938E-4,9.316101E-4,0.001692986,4.094587E-4,2.338962E-4,0.003571008,0.00104183,-1.257209E-5,9.830943,7.357688E-5,619117.9,619176.5
2.257878,0.001914673,6.283185,3.141593,6.283185,1177.127,0.2720914,-1.941628E8,1628.306,2.337911E8,1628.306,1.000001,0.8554974,7.101517E-5,0.03679531,6.54171E-5,0.006976717,0.03719046,2.990459E-4,1.286029E-4,5.694088E-5,5.675938E-4,0.001286526,0.04477163,0.004277528,2.372465E-4,2.284115E-5,5.493968E-6,1.066549E-6,4.847114E-6,0.002264517,6.453826E-5,1.076451E-7,3.751498E-4,6.033939E-4,9.316086E-4,0.001692983,4.094582E-4,2.339912E-4,0.003571024,0.001041833,-1.257219E-5,9.830941,7.357693E-5,619119.0,619177.4
2.257897,0.001914689,6.283185,3.141593,6.283185,1177.127,0.2720914,-1.001433E8,1628.305,2.33791E8,1628.305,1.000001,0.8554973,7.101993E-5,0.03679537,6.552292E-5,0.006976818,0.03719047,2.99046E-4,1.286044E-4,5.694202E-5,5.675945E-4,0.001286521,0.04477156,0.004277521,2.372453E-4,2.284129E-5,5.49389E-6,1.066528E-6,4.84705E-6,0.00226451,6.453773E-5,1.076516E-7,3.75146E-4,6.033942E-4,9.31606E-4,0.001692978,4.094572E-4,2.341326E-4,0.003571048,0.001041837,-1.257235E-5,9.830938,7.357693E-5,619119.1,619177.7
2.257972,0.001914753,6.283185,3.141593,6.283185,1177.127,0.2720914,-3782700.0,1628.304,2.337908E8,1628.304,1.000001,0.855497,7.111559E-5,0.03679564,6.561836E-5,0.00697687,0.03719053,2.990463E-4,1.286101E-4,5.694689E-5,5.675964E-4,0.001286502,0.04477129,0.004277489,2.372406E-4,2.284208E-5,5.493554E-6,1.066443E-6,4.846794E-6,0.002264483,6.453559E-5,1.076789E-7,3.751309E-4,6.033954E-4,9.315956E-4,0.00169296,4.094535E-4,2.341893E-4,0.003571146,0.001041854,-1.257299E-5,9.830931,7.357694E-5,619119.5,619178.4
2.258007,0.001914782,6.283185,3.141593,6.283185,1177.126,0.2720914,-1.10224E7,1628.303,2.337907E8,1628.303,1.000001,0.8554969,7.112091E-5,0.03679577,6.564104E-5,0.006976896,0.03719056,2.990464E-4,1.286127E-4,5.694913E-5,5.675974E-4,0.001286493,0.04477117,0.004277474,2.372384E-4,2.284243E-5,5.493398E-6,1.066405E-6,4.846676E-6,0.002264471,6.45346E-5,1.076907E-7,3.751238E-4,6.03396E-4,9.315909E-4,0.001692951,4.094518E-4,2.342712E-4,0.00357119,0.001041862,-1.257329E-5,9.830928,7.357695E-5,619120.1,619179.1
2.258033,0.001914804,6.283185,3.141593,6.283185,1177.127,0.2720914,-8.926512E7,1628.302,2.337906E8,1628.302,1.000001,0.8554967,7.111728E-5,0.03679585,6.564992E-5,0.006977009,0.03719057,2.990465E-4,1.286146E-4,5.695082E-5,5.675982E-4,0.001286486,0.04477107,0.004277463,2.372367E-4,2.284269E-5,5.493279E-6,1.066376E-6,4.846586E-6,0.002264462,6.453385E-5,1.076996E-7,3.751183E-4,6.033963E-4,9.315872E-4,0.001692944,4.094504E-4,2.343448E-4,0.003571223,0.001041868,-1.257351E-5,9.830924,7.357694E-5,619120.8,619180.1
2.258041,0.001914811,6.283185,3.141593,6.283185,1177.126,0.2720914,2.497253E7,1628.302,2.337906E8,1628.302,1.000001,0.8554968,7.11171E-5,0.03679589,6.564865E-5,0.006976992,0.03719058,2.990465E-4,1.286152E-4,5.695135E-5,5.675985E-4,0.001286484,0.04477105,0.00427746,2.372363E-4,2.284277E-5,5.493243E-6,1.066367E-6,4.846559E-6,0.002264459,6.453363E-5,1.077023E-7,3.751167E-4,6.033964E-4,9.315862E-4,0.001692942,4.0945E-4,2.3436E-4,0.003571233,0.00104187,-1.257358E-5,9.830924,7.357695E-5,619120.8,619180.1
2.258097,0.001914859,6.283185,3.141593,6.283185,1177.126,0.2720914,5363618.0,1628.301,2.337904E8,1628.301,1.000001,0.8554967,7.112716E-5,0.03679609,6.567134E-5,0.006976936,0.03719063,2.990468E-4,1.286194E-4,5.695501E-5,5.676001E-4,0.00128647,0.04477086,0.004277436,2.372328E-4,2.284336E-5,5.492993E-6,1.066305E-6,4.846369E-6,0.002264439,6.453206E-5,1.077206E-7,3.751052E-4,6.033974E-4,9.315787E-4,0.001692929,4.094473E-4,2.344381E-4,0.003571304,0.001041882,-1.257406E-5,9.83092,7.357697E-5,619121.3,619180.6
2.258214,0.001914958,6.283185,3.141593,6.283185,1177.126,0.2720914,3.337747E7,1628.3,2.337902E8,1628.3,1.000001,0.8554967,7.118465E-5,0.03679653,6.567745E-5,0.006976714,0.03719075,2.990474E-4,1.286283E-4,5.696287E-5,5.676033E-4,0.001286441,0.04477046,0.004277387,2.372255E-4,2.284471E-5,5.492467E-6,1.066174E-6,4.845969E-6,0.002264399,6.452877E-5,1.077585E-7,3.750812E-4,6.033994E-4,9.315629E-4,0.001692899,4.094415E-4,2.344143E-4,0.003571451,0.001041909,-1.257508E-5,9.830915,7.357698E-5,619120.9,619180.1
2.268629,0.001923806,6.283185,3.141593,6.283185,1177.135,0.2720914,5.540045E7,1628.257,2.337826E8,1628.257,1.000001,0.8555153,7.00692E-5,0.03682989,6.391884E-5,0.0069525,0.03719916,2.992227E-4,1.289369E-4,5.741614E-5,5.678469E-4,0.001283921,0.04473646,0.004273674,2.366442E-4,2.286495E-5,5.47202E-6,1.054802E-6,4.818529E-6,0.002260892,6.424292E-5,1.088742E-7,3.739319E-4,6.03633E-4,9.301935E-4,0.001690553,4.089779E-4,2.315856E-4,0.00358731,0.001044411,-1.266404E-5,9.830583,7.357643E-5,619098.3,619146.8
2.28054,0.001933925,6.283185,3.141593,6.283185,1177.128,0.2720914,4.36405E7,1628.193,2.337713E8,1628.193,1.000001,0.8555413,6.845567E-5,0.03686329,6.224264E-5,0.006925186,0.0372095,2.998144E-4,1.287109E-4,5.729164E-5,5.678833E-4,0.001281188,0.04469837,0.004270488,2.360724E-4,2.270695E-5,5.471144E-6,1.042291E-6,4.804201E-6,0.002256932,6.392411E-5,1.073228E-7,3.741555E-4,6.039016E-4,9.286786E-4,0.00168816,4.084781E-4,2.311816E-4,0.003604138,0.001047188,-1.274726E-5,9.830252,7.357687E-5,619078.0,619116.4
2.283956,0.001936827,6.283185,3.141593,6.283185,1177.122,0.2720914,4.320774E7,1628.169,2.337671E8,1628.169,1.000001,0.8555484,6.814683E-5,0.03687229,6.196596E-5,0.006917671,0.0372126,2.999944E-4,1.286412E-4,5.719812E-5,5.678556E-4,0.001280426,0.04468754,0.004269654,2.359054E-4,2.265492E-5,5.471003E-6,1.038787E-6,4.801264E-6,0.00225579,6.383397E-5,1.067398E-7,3.743235E-4,6.039676E-4,9.2825E-4,0.00168749,4.083305E-4,2.311294E-4,0.003608729,0.001047968,-1.277091E-5,9.830155,7.357721E-5,619073.3,619109.3
2.285957,0.001938527,6.283185,3.141593,6.283185,1177.119,0.2720914,4.345346E7,1628.156,2.337648E8,1628.156,1.000001,0.8555524,6.788058E-5,0.03687759,6.178119E-5,0.006913425,0.03721442,3.001003E-4,1.285914E-4,5.713552E-5,5.678322E-4,0.001279985,0.04468123,0.004269182,2.358069E-4,2.262445E-5,5.470623E-6,1.036752E-6,4.799681E-6,0.00225512,6.378152E-5,1.064014E-7,3.744331E-4,6.040051E-4,9.280004E-4,0.001687103,4.082439E-4,2.311E-4,0.003611397,0.001048423,-1.278999E-5,9.8301,7.357739E-5,619071.1,619105.8
2.289827,0.001941814,6.283185,3.141593,6.283185,1177.111,0.2720914,4.045485E7,1628.128,2.337599E8,1628.128,1.000001,0.8555609,6.77343E-5,0.03688745,6.149765E-5,0.006904565,0.03721796,3.002845E-4,1.284972E-4,5.701163E-5,5.677771E-4,0.001279137,0.04466903,0.00426826,2.356108E-4,2.256766E-5,5.469789E-6,1.032844E-6,4.796559E-6,0.002253822,6.368017E-5,1.057329E-7,3.74643E-4,6.040711E-4,9.275184E-4,0.001686348,4.080731E-4,2.310402E-4,0.003616527,0.001049299,-1.284305E-5,9.829996,7.357788E-5,619063.9,619096.2
2.292764,0.00194431,6.283185,3.141593,6.283185,1177.107,0.2720914,4.173783E7,1628.108,2.337564E8,1628.108,1.000001,0.855567,6.718508E-5,0.03689494,6.135476E-5,0.006898362,0.03722064,3.004165E-4,1.284226E-4,5.691276E-5,5.67726E-4,0.0012785,0.04465985,0.004267584,2.354601E-4,2.25264E-5,5.468602E-6,1.029908E-6,4.79423E-6,0.002252838,6.360394E-5,1.052705E-7,3.748046E-4,6.041202E-4,9.27155E-4,0.001685786,4.079438E-4,2.309941E-4,0.0036204,0.001049961,-1.288286E-5,9.829918,7.357819E-5,619061.5,619092.1
2.292823,0.001944359,6.283185,3.141593,6.283185,1177.107,0.2720914,5.711239E7,1628.108,2.337563E8,1628.108,1.000001,0.8555669,6.715668E-5,0.0368951,6.137306E-5,0.006898362,0.03722068,3.004198E-4,1.284204E-4,5.691026E-5,5.677247E-4,0.001278487,0.04465968,0.004267573,2.354572E-4,2.25255E-5,5.468567E-6,1.029851E-6,4.794198E-6,0.002252819,6.360249E-5,1.052651E-7,3.748087E-4,6.041213E-4,9.271479E-4,0.001685775,4.079414E-4,2.309933E-4,0.003620476,0.001049974,-1.288384E-5,9.829915,7.357819E-5,619061.9,619092.6
2.29288,0.001944408,6.283185,3.141593,6.283185,1177.107,0.2720914,6.360837E7,1628.107,2.337562E8,1628.107,1.000001,0.8555669,6.714816E-5,0.03689526,6.137734E-5,0.006898343,0.03722073,3.00423E-4,1.284181E-4,5.69078E-5,5.677234E-4,0.001278475,0.0446595,0.004267562,2.354544E-4,2.252461E-5,5.468525E-6,1.029794E-6,4.794166E-6,0.0022528,6.360105E-5,1.052594E-7,3.748127E-4,6.041224E-4,9.271409E-4,0.001685765,4.07939E-4,2.309925E-4,0.003620551,0.001049987,-1.288487E-5,9.829912,7.357819E-5,619062.3,619092.9
2.292962,0.001944477,6.283185,3.141593,6.283185,1177.107,0.2720914,4.187036E7,1628.107,2.337561E8,1628.107,1.000001,0.855567,6.716067E-5,0.03689549,6.137156E-5,0.006898275,0.0372208,3.004277E-4,1.284147E-4,5.690424E-5,5.677215E-4,0.001278458,0.04465925,0.004267546,2.354504E-4,2.252332E-5,5.468458E-6,1.029713E-6,4.79412E-6,0.002252772,6.359895E-5,1.052506E-7,3.748185E-4,6.04124E-4,9.271309E-4,0.001685751,4.079356E-4,2.309914E-4,0.003620659,0.001050005,-1.288647E-5,9.829909,7.357819E-5,619062.4,619092.9
2.29548,0.001946617,6.283185,3.141593,6.283185,1177.101,0.2720914,3.557423E7,1628.087,2.337527E8,1628.087,1.000001,0.8555719,6.728167E-5,0.03690192,6.111298E-5,0.006892777,0.03722306,3.005379E-4,1.283165E-4,5.68094E-5,5.67667E-4,0.001277916,0.04465132,0.00426697,2.353207E-4,2.24866E-5,5.467106E-6,1.027215E-6,4.792308E-6,0.002251926,6.353347E-5,1.048416E-7,3.749683E-4,6.041625E-4,9.268195E-4,0.001685268,4.078236E-4,2.309499E-4,0.003623965,0.00105057,-1.293551E-5,9.82984,7.357856E-5,619058.0,619087.3
2.300895,0.001951217,6.283185,3.141593,6.283185,1177.087,0.2720914,3.772558E7,1628.044,2.33745E8,1628.044,1.000001,0.8555835,6.726534E-5,0.03691505,6.101769E-5,0.006880582,0.037228,3.007046E-4,1.282383E-4,5.664573E-5,5.675514E-4,0.001276756,0.04463434,0.004265661,2.350268E-4,2.242364E-5,5.46347E-6,1.021888E-6,4.787228E-6,0.002250104,6.339348E-5,1.041134E-7,3.75206E-4,6.042351E-4,9.261495E-4,0.00168421,4.075758E-4,2.308471E-4,0.003631056,0.001051783,-1.304249E-5,9.829696,7.357944E-5,619048.5,619075.2
2.307026,0.001956425,6.283185,3.141593,6.283185,1177.072,0.2720914,4.010744E7,1627.997,2.337368E8,1627.997,1.000001,0.8555968,6.699442E-5,0.03692977,6.081048E-5,0.006866875,0.03723354,3.008455E-4,1.281336E-4,5.647846E-5,5.674074E-4,0.001275455,0.04461525,0.004264186,2.346885E-4,2.236054E-5,5.457981E-6,1.015942E-6,4.780984E-6,0.002248052,6.323605E-5,1.034531E-7,3.754249E-4,6.043145E-4,9.25394E-4,0.001683027,4.072965E-4,2.307301E-4,0.003639064,0.001053153,-1.317157E-5,9.829539,7.358038E-5,619038.6,619062.7
