Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_H_PFRC2 (),Mole_fraction_H2O_PFRC2 (),Mole_fraction_CO_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_CH2O_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_C3H4-P_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_STILB_PFRC2 (),Mole_fraction_C7H6_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_INDENE_PFRC2 (),Mole_fraction_INDENYL_PFRC2 (),Mole_fraction_C12H8_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_C18H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
6.144323,0.001445464,3.141593,0.7853982,3.141593,4191.569,0.1974164,-5238327.0,1542.793,1.093702E8,1542.793,1.000034,0.8968991,2.877031E-5,-3.301755E-7,4.856439E-6,0.02135608,1.712899E-5,1.399616E-8,0.0137849,0.01535177,1.462791E-4,3.210908E-4,7.436045E-4,0.03920991,0.002048303,0.002989686,1.325486E-4,2.878389E-5,2.748895E-5,0.003105541,3.40504E-4,6.98709E-7,1.154327E-4,1.362399E-4,1.036307E-4,4.370313E-4,0.001099372,2.774161E-4,1.606792E-4,3.81341E-4,3.774678E-4,7.591502,5.996761E-5,438927.7,438928.3
6.144588,0.001445527,3.141593,0.7853982,3.141593,4191.563,0.1974164,1099707.0,1542.791,1.0937E8,1542.791,1.000034,0.896899,2.87637E-5,-3.787472E-7,4.856292E-6,0.02135627,1.713184E-5,3.160711E-8,0.01378479,0.01535195,1.462761E-4,3.210977E-4,7.435979E-4,0.03921003,0.002048345,0.002989551,1.325405E-4,2.878163E-5,2.748735E-5,0.003105436,3.404691E-4,6.986763E-7,1.154358E-4,1.362415E-4,1.036344E-4,4.370386E-4,0.001099381,2.77412E-4,1.607111E-4,3.813591E-4,3.774747E-4,7.591501,5.996768E-5,438927.8,438928.6
6.145115,0.001445653,3.141593,0.7853982,3.141593,4191.553,0.1974164,7955930.0,1542.787,1.093696E8,1542.787,1.000034,0.8968987,2.876975E-5,-4.081361E-7,4.856211E-6,0.02135664,1.713621E-5,2.623246E-8,0.01378449,0.0153523,1.4627E-4,3.211113E-4,7.435849E-4,0.03921026,0.002048429,0.002989281,1.325244E-4,2.877711E-5,2.748418E-5,0.003105228,3.403998E-4,6.986115E-7,1.154419E-4,1.362447E-4,1.036419E-4,4.370533E-4,0.0010994,2.774037E-4,1.607318E-4,3.813949E-4,3.774883E-4,7.591499,5.996784E-5,438927.7,438928.5
6.146015,0.001445868,3.141593,0.7853982,3.141593,4191.534,0.1974164,3099953.0,1542.779,1.09369E8,1542.779,1.000034,0.8968983,2.87775E-5,-4.389813E-7,4.856176E-6,0.02135727,1.713825E-5,2.952104E-8,0.01378399,0.01535291,1.462595E-4,3.211344E-4,7.435626E-4,0.03921067,0.002048572,0.002988822,1.324974E-4,2.876942E-5,2.747875E-5,0.003104872,3.402814E-4,6.985015E-7,1.154524E-4,1.3625E-4,1.036546E-4,4.370782E-4,0.00109943,2.773894E-4,1.607549E-4,3.814556E-4,3.775115E-4,7.591495,5.99681E-5,438927.7,438928.4
6.146188,0.001445909,3.141593,0.7853982,3.141593,4191.531,0.1974164,1.123046E7,1542.778,1.093688E8,1542.778,1.000034,0.8968982,2.877649E-5,-4.544026E-7,4.856168E-6,0.02135739,1.714113E-5,3.688863E-8,0.0137839,0.01535302,1.462575E-4,3.211388E-4,7.435583E-4,0.03921074,0.002048599,0.002988734,1.324922E-4,2.876794E-5,2.747771E-5,0.003104804,3.402587E-4,6.984806E-7,1.154545E-4,1.362511E-4,1.03657E-4,4.37083E-4,0.001099436,2.773867E-4,1.607653E-4,3.814672E-4,3.775159E-4,7.591494,5.996815E-5,438927.7,438928.5
6.146325,0.001445942,3.141593,0.7853982,3.141593,4191.528,0.1974164,-5.912214E7,1542.776,1.093687E8,1542.776,1.000034,0.896898,2.877492E-5,-4.680038E-7,4.856179E-6,0.02135748,1.714139E-5,7.118246E-8,0.01378389,0.01535311,1.462559E-4,3.211423E-4,7.435548E-4,0.0392108,0.00204862,0.002988663,1.32488E-4,2.876677E-5,2.747688E-5,0.003104749,3.402407E-4,6.984639E-7,1.15456E-4,1.362518E-4,1.036589E-4,4.370867E-4,0.001099441,2.773845E-4,1.607745E-4,3.814763E-4,3.775193E-4,7.591492,5.996819E-5,438928.2,438929.2
6.146339,0.001445945,3.141593,0.7853982,3.141593,4191.528,0.1974164,-1.357509E7,1542.776,1.093687E8,1542.776,1.000034,0.896898,2.877485E-5,-4.697787E-7,4.856183E-6,0.02135749,1.714238E-5,7.208218E-8,0.01378389,0.01535312,1.462557E-4,3.211426E-4,7.435545E-4,0.03921081,0.002048623,0.002988656,1.324876E-4,2.876665E-5,2.74768E-5,0.003104744,3.402389E-4,6.984623E-7,1.154562E-4,1.362519E-4,1.036591E-4,4.370871E-4,0.001099441,2.773843E-4,1.607756E-4,3.814772E-4,3.775197E-4,7.591492,5.996819E-5,438928.2,438929.2
6.146423,0.001445965,3.141593,0.7853982,3.141593,4191.526,0.1974164,-9091270.0,1542.776,1.093686E8,1542.776,1.000034,0.896898,2.87638E-5,-5.129818E-7,4.856156E-6,0.02135755,1.714624E-5,7.577009E-8,0.01378385,0.01535318,1.462547E-4,3.211449E-4,7.435524E-4,0.03921084,0.002048636,0.002988613,1.32485E-4,2.876593E-5,2.747629E-5,0.003104711,3.402278E-4,6.984523E-7,1.154572E-4,1.362524E-4,1.036603E-4,4.370894E-4,0.001099444,2.77383E-4,1.608034E-4,3.814828E-4,3.775219E-4,7.591492,5.996822E-5,438928.3,438929.3
6.146502,0.001445984,3.141593,0.7853982,3.141593,4191.524,0.1974164,5228712.0,1542.775,1.093686E8,1542.775,1.000034,0.896898,2.87582E-5,-5.400275E-7,4.856155E-6,0.0213576,1.714876E-5,7.237205E-8,0.0137838,0.01535323,1.462538E-4,3.21147E-4,7.435505E-4,0.03921088,0.002048649,0.002988573,1.324825E-4,2.876526E-5,2.747582E-5,0.00310468,3.402174E-4,6.984429E-7,1.154581E-4,1.362528E-4,1.036614E-4,4.370917E-4,0.001099447,2.773817E-4,1.608208E-4,3.81488E-4,3.775239E-4,7.591491,5.996825E-5,438928.2,438929.2
6.146664,0.001446022,3.141593,0.7853982,3.141593,4191.521,0.1974164,4065835.0,1542.773,1.093684E8,1542.773,1.000034,0.8968979,2.875734E-5,-5.668703E-7,4.856206E-6,0.02135772,1.715666E-5,7.367741E-8,0.01378372,0.01535334,1.46252E-4,3.211511E-4,7.435465E-4,0.03921095,0.002048674,0.002988491,1.324775E-4,2.876388E-5,2.747485E-5,0.003104616,3.401962E-4,6.984241E-7,1.1546E-4,1.362538E-4,1.036637E-4,4.370961E-4,0.001099453,2.773792E-4,1.608384E-4,3.814986E-4,3.775281E-4,7.591491,5.99683E-5,438928.3,438929.3
6.14692,0.001446083,3.141593,0.7853982,3.141593,4191.516,0.1974164,4609592.0,1542.771,1.093682E8,1542.771,1.000034,0.8968976,2.87491E-5,-6.277858E-7,4.85633E-6,0.0213579,1.716268E-5,1.136511E-7,0.01378365,0.01535351,1.46249E-4,3.211577E-4,7.435401E-4,0.03921106,0.002048715,0.00298836,1.324696E-4,2.876169E-5,2.74733E-5,0.003104515,3.401626E-4,6.983949E-7,1.15463E-4,1.362552E-4,1.036673E-4,4.371032E-4,0.001099461,2.773751E-4,1.608779E-4,3.815151E-4,3.775345E-4,7.591488,5.996837E-5,438928.7,438929.9
6.147043,0.001446113,3.141593,0.7853982,3.141593,4191.513,0.1974164,-2.906825E7,1542.77,1.093681E8,1542.77,1.000034,0.8968975,2.874464E-5,-6.568826E-7,4.856439E-6,0.02135798,1.716149E-5,1.368536E-7,0.01378363,0.01535359,1.462476E-4,3.211609E-4,7.435369E-4,0.03921112,0.002048734,0.002988297,1.324657E-4,2.876063E-5,2.747256E-5,0.003104466,3.401464E-4,6.983808E-7,1.154644E-4,1.362559E-4,1.03669E-4,4.371066E-4,0.001099465,2.773732E-4,1.608967E-4,3.81523E-4,3.775377E-4,7.591487,5.99684E-5,438929.0,438930.3
6.147072,0.00144612,3.141593,0.7853982,3.141593,4191.513,0.1974164,6115973.0,1542.77,1.093681E8,1542.77,1.000034,0.8968975,2.874352E-5,-6.640921E-7,4.856468E-6,0.021358,1.716152E-5,1.360173E-7,0.01378361,0.01535361,1.462473E-4,3.211617E-4,7.435363E-4,0.03921113,0.002048739,0.002988282,1.324648E-4,2.876039E-5,2.747239E-5,0.003104454,3.401426E-4,6.983775E-7,1.154648E-4,1.362561E-4,1.036695E-4,4.371074E-4,0.001099467,2.773727E-4,1.609014E-4,3.815249E-4,3.775384E-4,7.591487,5.996841E-5,438929.0,438930.3
6.147137,0.001446135,3.141593,0.7853982,3.141593,4191.511,0.1974164,-1328686.0,1542.769,1.093681E8,1542.769,1.000034,0.8968975,2.87416E-5,-6.778853E-7,4.856541E-6,0.02135805,1.716066E-5,1.413269E-7,0.01378359,0.01535365,1.462465E-4,3.211633E-4,7.435346E-4,0.03921116,0.002048749,0.002988249,1.324627E-4,2.875983E-5,2.7472E-5,0.003104429,3.401341E-4,6.983702E-7,1.154655E-4,1.362564E-4,1.036704E-4,4.371092E-4,0.001099469,2.773717E-4,1.609103E-4,3.81529E-4,3.7754E-4,7.591487,5.996843E-5,438929.0,438930.3
6.147248,0.001446162,3.141593,0.7853982,3.141593,4191.509,0.1974164,2733439.0,1542.768,1.09368E8,1542.768,1.000034,0.8968974,2.874268E-5,-6.863006E-7,4.856707E-6,0.02135813,1.715778E-5,1.538172E-7,0.01378355,0.01535373,1.462453E-4,3.211662E-4,7.435319E-4,0.03921121,0.002048767,0.002988193,1.324592E-4,2.875888E-5,2.747133E-5,0.003104385,3.401195E-4,6.983574E-7,1.154668E-4,1.36257E-4,1.036719E-4,4.371123E-4,0.001099473,2.773699E-4,1.60916E-4,3.81536E-4,3.775429E-4,7.591486,5.996846E-5,438929.1,438930.5
6.147519,0.001446226,3.141593,0.7853982,3.141593,4191.504,0.1974164,-1.637188E7,1542.766,1.093678E8,1542.766,1.000034,0.8968971,2.873983E-5,-7.170286E-7,4.857197E-6,0.02135831,1.714988E-5,1.894536E-7,0.01378346,0.01535391,1.462422E-4,3.211731E-4,7.435251E-4,0.03921133,0.00204881,0.002988055,1.324507E-4,2.875657E-5,2.746971E-5,0.003104278,3.40084E-4,6.983258E-7,1.154699E-4,1.362585E-4,1.036757E-4,4.371197E-4,0.001099482,2.773657E-4,1.609363E-4,3.815529E-4,3.775497E-4,7.591484,5.996853E-5,438929.5,438931.1
6.147621,0.001446251,3.141593,0.7853982,3.141593,4191.502,0.1974164,-1.568012E7,1542.765,1.093677E8,1542.765,1.000034,0.896897,2.87316E-5,-7.519592E-7,4.857392E-6,0.02135839,1.714969E-5,2.130873E-7,0.01378345,0.01535397,1.46241E-4,3.211758E-4,7.435225E-4,0.03921137,0.002048826,0.002988002,1.324474E-4,2.875569E-5,2.746909E-5,0.003104237,3.400706E-4,6.983136E-7,1.15471E-4,1.362591E-4,1.036772E-4,4.371225E-4,0.001099485,2.77364E-4,1.609588E-4,3.815593E-4,3.775522E-4,7.591483,5.996856E-5,438929.8,438931.5
6.147692,0.001446268,3.141593,0.7853982,3.141593,4191.5,0.1974164,1.18212E7,1542.764,1.093676E8,1542.764,1.000034,0.896897,2.872299E-5,-7.860845E-7,4.857528E-6,0.02135844,1.714989E-5,2.130591E-7,0.01378341,0.01535402,1.462402E-4,3.211776E-4,7.435208E-4,0.0392114,0.002048837,0.002987966,1.324451E-4,2.875509E-5,2.746867E-5,0.003104209,3.400613E-4,6.983053E-7,1.154719E-4,1.362594E-4,1.036782E-4,4.371245E-4,0.001099488,2.773629E-4,1.609806E-4,3.815637E-4,3.775541E-4,7.591483,5.996859E-5,438929.8,438931.5
6.147722,0.001446275,3.141593,0.7853982,3.141593,4191.5,0.1974164,-1.501649E7,1542.764,1.093676E8,1542.764,1.000034,0.8968969,2.872384E-5,-7.868627E-7,4.857611E-6,0.02135845,1.714968E-5,2.387407E-7,0.01378344,0.01535404,1.462398E-4,3.211783E-4,7.4352E-4,0.03921141,0.002048842,0.002987951,1.324442E-4,2.875484E-5,2.746849E-5,0.003104197,3.400574E-4,6.983017E-7,1.154722E-4,1.362596E-4,1.036786E-4,4.371253E-4,0.001099489,2.773625E-4,1.609812E-4,3.815655E-4,3.775547E-4,7.591482,5.996859E-5,438930.0,438931.9
6.147751,0.001446282,3.141593,0.7853982,3.141593,4191.499,0.1974164,1.025901E7,1542.764,1.093676E8,1542.764,1.000034,0.8968969,2.871984E-5,-8.020699E-7,4.857676E-6,0.02135848,1.714911E-5,2.371807E-7,0.01378342,0.01535406,1.462395E-4,3.211791E-4,7.435193E-4,0.03921143,0.002048847,0.002987936,1.324432E-4,2.875459E-5,2.746832E-5,0.003104186,3.400536E-4,6.982983E-7,1.154725E-4,1.362598E-4,1.03679E-4,4.371262E-4,0.00109949,2.77362E-4,1.609909E-4,3.815673E-4,3.775555E-4,7.591482,5.99686E-5,438930.0,438931.9
6.147969,0.001446334,3.141593,0.7853982,3.141593,4191.495,0.1974164,7186265.0,1542.762,1.093674E8,1542.762,1.000034,0.8968969,2.871171E-5,-8.530832E-7,4.858277E-6,0.02135863,1.714708E-5,2.338788E-7,0.01378329,0.01535421,1.462371E-4,3.211848E-4,7.435139E-4,0.03921153,0.002048882,0.002987826,1.324361E-4,2.875273E-5,2.746702E-5,0.0031041,3.400251E-4,6.982725E-7,1.15475E-4,1.362609E-4,1.036821E-4,4.371322E-4,0.001099497,2.773586E-4,1.610238E-4,3.815806E-4,3.77561E-4,7.591481,5.996867E-5,438930.0,438931.8
6.149162,0.001446618,3.141593,0.7853982,3.141593,4191.47,0.1974164,-1.321849E7,1542.752,1.093665E8,1542.752,1.000034,0.8968962,2.872889E-5,-9.102633E-7,4.862521E-6,0.02135947,1.71489E-5,2.62171E-7,0.01378267,0.01535501,1.462236E-4,3.212153E-4,7.434844E-4,0.03921206,0.002049071,0.002987219,1.323981E-4,2.874256E-5,2.745989E-5,0.00310363,3.398688E-4,6.981289E-7,1.154885E-4,1.362673E-4,1.036989E-4,4.371652E-4,0.001099539,2.773398E-4,1.610631E-4,3.816527E-4,3.77591E-4,7.591475,5.996902E-5,438930.2,438932.2
6.149275,0.001446645,3.141593,0.7853982,3.141593,4191.468,0.1974164,-3.139757E7,1542.751,1.093664E8,1542.751,1.000034,0.896896,2.872163E-5,-9.503795E-7,4.862915E-6,0.02135955,1.715557E-5,2.908397E-7,0.01378267,0.01535509,1.462223E-4,3.212182E-4,7.434815E-4,0.03921211,0.002049089,0.002987161,1.323945E-4,2.874159E-5,2.745921E-5,0.003103585,3.39854E-4,6.981157E-7,1.154898E-4,1.362679E-4,1.037005E-4,4.371683E-4,0.001099542,2.77338E-4,1.610888E-4,3.816594E-4,3.775938E-4,7.591474,5.996905E-5,438930.6,438932.7
6.14934,0.001446661,3.141593,0.7853982,3.141593,4191.467,0.1974164,1.842868E7,1542.75,1.093664E8,1542.75,1.000034,0.896896,2.871592E-5,-9.783185E-7,4.863144E-6,0.02135959,1.715759E-5,2.913327E-7,0.01378263,0.01535513,1.462216E-4,3.2122E-4,7.4348E-4,0.03921214,0.002049099,0.002987128,1.323923E-4,2.874104E-5,2.745883E-5,0.003103559,3.398454E-4,6.981083E-7,1.154906E-4,1.362682E-4,1.037015E-4,4.371701E-4,0.001099545,2.77337E-4,1.611066E-4,3.816633E-4,3.775954E-4,7.591474,5.996907E-5,438930.6,438932.7
6.149436,0.001446684,3.141593,0.7853982,3.141593,4191.465,0.1974164,6188781.0,1542.749,1.093663E8,1542.749,1.000034,0.896896,2.871343E-5,-1.000982E-6,4.863515E-6,0.02135966,1.715884E-5,2.905068E-7,0.01378258,0.0153552,1.462205E-4,3.212224E-4,7.434776E-4,0.03921218,0.002049115,0.00298708,1.323892E-4,2.874022E-5,2.745825E-5,0.003103522,3.398329E-4,6.980973E-7,1.154917E-4,1.362687E-4,1.037028E-4,4.371728E-4,0.001099548,2.773355E-4,1.611212E-4,3.81669E-4,3.775979E-4,7.591473,5.99691E-5,438930.6,438932.7
6.149599,0.001446723,3.141593,0.7853982,3.141593,4191.461,0.1974164,-2026768.0,1542.748,1.093662E8,1542.748,1.000034,0.8968959,2.871633E-5,-1.019722E-6,4.864185E-6,0.02135978,1.716436E-5,2.945715E-7,0.0137825,0.0153553,1.462187E-4,3.212266E-4,7.434736E-4,0.03921225,0.00204914,0.002986997,1.32384E-4,2.873883E-5,2.745729E-5,0.003103458,3.398117E-4,6.980789E-7,1.154935E-4,1.362696E-4,1.037051E-4,4.371772E-4,0.001099554,2.77333E-4,1.611335E-4,3.816784E-4,3.776019E-4,7.591473,5.996915E-5,438930.6,438932.8
6.14981,0.001446773,3.141593,0.7853982,3.141593,4191.457,0.1974164,5717593.0,1542.746,1.09366E8,1542.746,1.000034,0.8968958,2.872326E-5,-1.029602E-6,4.865101E-6,0.02135993,1.716607E-5,2.942264E-7,0.01378238,0.01535545,1.462163E-4,3.21232E-4,7.434684E-4,0.03921235,0.002049174,0.00298689,1.323772E-4,2.873703E-5,2.745602E-5,0.003103374,3.39784E-4,6.980553E-7,1.154959E-4,1.362707E-4,1.037081E-4,4.371831E-4,0.001099561,2.773297E-4,1.611401E-4,3.816907E-4,3.776072E-4,7.591472,5.996921E-5,438930.6,438932.7
6.150266,0.001446882,3.141593,0.7853982,3.141593,4191.447,0.1974164,9757247.0,1542.742,1.093657E8,1542.742,1.000034,0.8968955,2.873457E-5,-1.052245E-6,4.867129E-6,0.02136025,1.716989E-5,3.029555E-7,0.01378214,0.01535575,1.462111E-4,3.212437E-4,7.434571E-4,0.03921255,0.002049246,0.002986658,1.323627E-4,2.873314E-5,2.745329E-5,0.003103194,3.397242E-4,6.980046E-7,1.155011E-4,1.36273E-4,1.037145E-4,4.371957E-4,0.001099576,2.773225E-4,1.611554E-4,3.817173E-4,3.776186E-4,7.591469,5.996935E-5,438930.6,438932.8
6.150317,0.001446894,3.141593,0.7853982,3.141593,4191.446,0.1974164,1899331.0,1542.742,1.093656E8,1542.742,1.000034,0.8968955,2.873468E-5,-1.056873E-6,4.867359E-6,0.02136029,1.716939E-5,3.085689E-7,0.01378213,0.01535579,1.462106E-4,3.21245E-4,7.434558E-4,0.03921257,0.002049254,0.002986632,1.323611E-4,2.873271E-5,2.745299E-5,0.003103174,3.397175E-4,6.97999E-7,1.155017E-4,1.362733E-4,1.037152E-4,4.371971E-4,0.001099578,2.773217E-4,1.611584E-4,3.817202E-4,3.776198E-4,7.591469,5.996936E-5,438930.7,438932.9
6.151238,0.001447114,3.141593,0.7853982,3.141593,4191.428,0.1974164,7662520.0,1542.734,1.09365E8,1542.734,1.000034,0.896895,2.874575E-5,-1.080159E-6,4.871745E-6,0.02136094,1.715379E-5,3.203452E-7,0.01378162,0.01535641,1.462001E-4,3.212686E-4,7.43433E-4,0.03921299,0.0020494,0.002986163,1.323322E-4,2.872485E-5,2.744746E-5,0.003102811,3.395968E-4,6.978935E-7,1.155123E-4,1.362779E-4,1.037282E-4,4.372225E-4,0.00109961,2.773071E-4,1.611749E-4,3.817737E-4,3.776428E-4,7.591465,5.996963E-5,438930.6,438932.8
6.151956,0.001447285,3.141593,0.7853982,3.141593,4191.414,0.1974164,-5.291248E7,1542.728,1.093644E8,1542.728,1.000034,0.8968944,2.873036E-5,-1.146375E-6,4.875331E-6,0.02136144,1.71363E-5,4.103264E-7,0.01378137,0.01535689,1.461919E-4,3.21287E-4,7.434151E-4,0.0392133,0.002049513,0.002985797,1.323097E-4,2.871872E-5,2.744315E-5,0.003102527,3.395028E-4,6.978078E-7,1.155206E-4,1.362813E-4,1.037383E-4,4.372422E-4,0.001099634,2.772958E-4,1.612183E-4,3.818152E-4,3.776606E-4,7.59146,5.996982E-5,438931.4,438934.2
6.151989,0.001447293,3.141593,0.7853982,3.141593,4191.413,0.1974164,-373766.6,1542.728,1.093644E8,1542.728,1.000034,0.8968944,2.872587E-5,-1.160866E-6,4.875504E-6,0.02136146,1.713476E-5,4.06801E-7,0.01378135,0.01535692,1.461915E-4,3.212879E-4,7.434143E-4,0.03921332,0.002049519,0.00298578,1.323086E-4,2.871844E-5,2.744295E-5,0.003102514,3.394984E-4,6.978037E-7,1.15521E-4,1.362815E-4,1.037388E-4,4.372432E-4,0.001099635,2.772952E-4,1.612275E-4,3.818172E-4,3.776615E-4,7.59146,5.996984E-5,438931.4,438934.1
6.152022,0.001447301,3.141593,0.7853982,3.141593,4191.412,0.1974164,1146386.0,1542.727,1.093644E8,1542.727,1.000034,0.8968944,2.872245E-5,-1.172261E-6,4.875677E-6,0.02136148,1.713328E-5,4.104593E-7,0.01378134,0.01535694,1.461911E-4,3.212887E-4,7.434135E-4,0.03921333,0.002049524,0.002985764,1.323075E-4,2.871816E-5,2.744275E-5,0.003102501,3.394942E-4,6.977997E-7,1.155213E-4,1.362816E-4,1.037392E-4,4.372441E-4,0.001099636,2.772947E-4,1.612348E-4,3.81819E-4,3.776623E-4,7.59146,5.996985E-5,438931.4,438934.1
6.15224,0.001447353,3.141593,0.7853982,3.141593,4191.408,0.1974164,-4771104.0,1542.725,1.093642E8,1542.725,1.000034,0.8968943,2.871888E-5,-1.191676E-6,4.876952E-6,0.02136164,1.712643E-5,4.176197E-7,0.01378122,0.01535708,1.461887E-4,3.212943E-4,7.434081E-4,0.03921343,0.002049559,0.002985653,1.323005E-4,2.871631E-5,2.744146E-5,0.003102416,3.394658E-4,6.977726E-7,1.155238E-4,1.362826E-4,1.037423E-4,4.372501E-4,0.001099644,2.772913E-4,1.612475E-4,3.818313E-4,3.776677E-4,7.591459,5.996991E-5,438931.4,438934.2
6.152447,0.001447402,3.141593,0.7853982,3.141593,4191.404,0.1974164,-1198994.0,1542.724,1.093641E8,1542.724,1.000034,0.8968941,2.871085E-5,-1.229784E-6,4.878213E-6,0.02136178,1.712667E-5,4.414326E-7,0.01378115,0.01535722,1.461863E-4,3.212996E-4,7.434029E-4,0.03921352,0.002049591,0.002985548,1.322937E-4,2.871455E-5,2.744022E-5,0.003102334,3.394387E-4,6.977466E-7,1.155262E-4,1.362836E-4,1.037452E-4,4.372558E-4,0.001099651,2.772881E-4,1.61272E-4,3.81843E-4,3.776728E-4,7.591457,5.996997E-5,438931.7,438934.6
6.152595,0.001447437,3.141593,0.7853982,3.141593,4191.401,0.1974164,-6416891.0,1542.722,1.093639E8,1542.722,1.000034,0.896894,2.870383E-5,-1.262419E-6,4.879155E-6,0.02136188,1.712608E-5,4.573135E-7,0.01378109,0.01535732,1.461847E-4,3.213035E-4,7.433992E-4,0.03921359,0.002049615,0.002985473,1.322889E-4,2.871328E-5,2.743933E-5,0.003102276,3.394194E-4,6.97728E-7,1.155279E-4,1.362843E-4,1.037473E-4,4.372599E-4,0.001099656,2.772857E-4,1.612929E-4,3.818513E-4,3.776765E-4,7.591456,5.997001E-5,438931.8,438934.8
6.152639,0.001447448,3.141593,0.7853982,3.141593,4191.4,0.1974164,-6.603509E7,1542.722,1.093639E8,1542.722,1.000034,0.8968939,2.870457E-5,-1.264342E-6,4.879457E-6,0.02136191,1.712652E-5,4.799997E-7,0.01378111,0.01535735,1.461842E-4,3.213046E-4,7.433981E-4,0.0392136,0.002049622,0.00298545,1.322874E-4,2.87129E-5,2.743907E-5,0.003102258,3.394136E-4,6.977224E-7,1.155283E-4,1.362845E-4,1.037479E-4,4.372611E-4,0.001099657,2.77285E-4,1.612942E-4,3.818537E-4,3.776775E-4,7.591455,5.997002E-5,438932.1,438935.2
6.152653,0.001447451,3.141593,0.7853982,3.141593,4191.4,0.1974164,-1465635.0,1542.722,1.093639E8,1542.722,1.000034,0.8968939,2.870423E-5,-1.266705E-6,4.879549E-6,0.02136192,1.712675E-5,4.796101E-7,0.0137811,0.01535736,1.46184E-4,3.213049E-4,7.433977E-4,0.03921361,0.002049624,0.002985443,1.32287E-4,2.871279E-5,2.743899E-5,0.003102252,3.394118E-4,6.977207E-7,1.155285E-4,1.362845E-4,1.037481E-4,4.372615E-4,0.001099658,2.772848E-4,1.612957E-4,3.818544E-4,3.776778E-4,7.591455,5.997003E-5,438932.1,438935.2
6.152694,0.001447461,3.141593,0.7853982,3.141593,4191.399,0.1974164,2354102.0,1542.721,1.093639E8,1542.721,1.000034,0.8968939,2.869879E-5,-1.287173E-6,4.879807E-6,0.02136195,1.712697E-5,4.761497E-7,0.01378108,0.01535739,1.461836E-4,3.21306E-4,7.433968E-4,0.03921363,0.002049631,0.002985422,1.322856E-4,2.871244E-5,2.743874E-5,0.003102237,3.394065E-4,6.977157E-7,1.15529E-4,1.362847E-4,1.037487E-4,4.372627E-4,0.001099659,2.772842E-4,1.613088E-4,3.818567E-4,3.776789E-4,7.591455,5.997004E-5,438932.1,438935.1
6.152794,0.001447485,3.141593,0.7853982,3.141593,4191.397,0.1974164,7975391.0,1542.721,1.093638E8,1542.721,1.000034,0.8968939,2.869481E-5,-1.309041E-6,4.880488E-6,0.02136202,1.712645E-5,4.830194E-7,0.01378103,0.01535746,1.461824E-4,3.213086E-4,7.433943E-4,0.03921368,0.002049647,0.002985372,1.322823E-4,2.871159E-5,2.743815E-5,0.003102197,3.393934E-4,6.977032E-7,1.155301E-4,1.362852E-4,1.037501E-4,4.372654E-4,0.001099663,2.772826E-4,1.613228E-4,3.818622E-4,3.776813E-4,7.591455,5.997007E-5,438932.1,438935.2
6.157457,0.001448598,3.141593,0.7853982,3.141593,4191.302,0.1974164,7270199.0,1542.682,1.093604E8,1542.682,1.000034,0.8968916,2.87548E-5,-1.259057E-6,4.915431E-6,0.02136527,1.710699E-5,4.918038E-7,0.01377835,0.01536061,1.461294E-4,3.214279E-4,7.43279E-4,0.03921578,0.002050385,0.002983001,1.321348E-4,2.867189E-5,2.741022E-5,0.00310036,3.387843E-4,6.97102E-7,1.155837E-4,1.363061E-4,1.038159E-4,4.373941E-4,0.001099822,2.772091E-4,1.612981E-4,3.821258E-4,3.777971E-4,7.591435,5.997142E-5,438931.0,438934.1
