Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_CO_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_RALD3_PFRC2 (),Mass_fraction_C2H3CHO_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C4H8O_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_FLUORENE_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C6H5C2H4C6H5_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
4.2,0.004268108,6.283185,3.141593,6.283185,969.641,0.2770664,7766963.0,1393.399,1.92446E8,1393.399,0.999994,0.16603,1.44307E-4,0.04567857,9.134452E-6,5.76694E-4,0.0618719,0.01879418,-2.954832E-6,-1.091328E-6,8.387759E-4,7.54196E-4,4.797887E-4,0.3528035,0.009007723,-5.106911E-4,0.1941806,0.002238123,0.004836608,0.04832492,0.05364227,1.249254E-4,0.001419936,0.005248131,9.43766E-4,0.01349268,0.004842602,7.426998E-5,9.35605E-4,0.00150161,0.009112118,10.39966,9.095425E-5,655766.1,655791.0
4.4,0.004474526,6.283185,3.141593,6.283185,968.1729,0.2770664,7743370.0,1391.114,1.920438E8,1391.114,0.9999941,0.1659542,1.427017E-4,0.04624309,8.869378E-6,5.916005E-4,0.06214958,0.01902801,-1.672998E-6,-1.819183E-6,8.369931E-4,7.777573E-4,4.853726E-4,0.3569113,0.009369685,-5.040552E-4,0.1910715,0.002153416,0.004730984,0.04803535,0.05077365,1.2113E-4,0.001466047,0.005406493,9.636896E-4,0.01378993,0.004890545,7.155484E-5,9.774442E-4,0.001585976,0.009355518,10.39835,9.109217E-5,655680.3,655704.7
4.6,0.004681258,6.283185,3.141593,6.283185,966.6961,0.2770664,7689563.0,1388.833,1.916423E8,1388.833,0.9999943,0.1658826,1.410002E-4,0.04678226,8.612456E-6,6.064126E-4,0.06239449,0.01924552,-3.2887E-8,-2.702811E-6,8.353356E-4,8.006048E-4,4.901363E-4,0.3607627,0.009718685,-4.977152E-4,0.1881078,0.002072935,0.004628977,0.04773407,0.04815022,1.176164E-4,0.001510518,0.005558269,9.82476E-4,0.01407117,0.004933544,6.901145E-5,0.001017627,0.001669218,0.009587047,10.39716,9.123133E-5,655601.8,655625.9
4.8,0.004888307,6.283185,3.141593,6.283185,965.2122,0.2770664,7765025.0,1386.555,1.912413E8,1386.555,0.9999944,0.1658149,1.398563E-4,0.04729769,8.374914E-6,6.211654E-4,0.06261109,0.01944792,-2.638391E-6,-5.227979E-7,8.338672E-4,8.22783E-4,4.941432E-4,0.3643799,0.01005509,-4.916522E-4,0.1852785,0.001997732,0.004530542,0.04742399,0.04574733,1.144024E-4,0.001553509,0.005703792,0.001000182,0.0143373,0.004972074,6.669716E-5,0.001056208,0.001751274,0.00980743,10.39606,9.137159E-5,655530.0,655553.8
5.0,0.005095676,6.283185,3.141593,6.283185,963.7222,0.2770664,7797169.0,1384.28,1.908409E8,1384.28,0.9999945,0.1657508,1.397224E-4,0.04779104,8.144044E-6,6.358864E-4,0.06280362,0.01963654,-1.108714E-5,5.395618E-6,8.326755E-4,8.443357E-4,4.974663E-4,0.3677852,0.01037935,-4.858475E-4,0.182575,0.001926341,0.004435643,0.04710819,0.04353966,1.114615E-4,0.001595113,0.005843392,0.001016873,0.01458932,0.005006657,6.454748E-5,0.001093249,0.001832064,0.01001745,10.39505,9.151285E-5,655464.5,655491.0
5.2,0.005303366,6.283185,3.141593,6.283185,962.2266,0.2770664,7813344.0,1382.007,1.904409E8,1382.007,0.9999947,0.16569,1.407927E-4,0.0482635,7.920775E-6,6.50588E-4,0.06297505,0.01981237,-2.533954E-5,1.463008E-5,8.318093E-4,8.652909E-4,5.00164E-4,0.3709948,0.01069177,-4.80288E-4,0.1799907,0.001858459,0.004344237,0.04678892,0.04150865,1.087545E-4,0.001635372,0.005977294,0.001032608,0.01482795,0.005037675,6.253566E-5,0.001128791,0.001911501,0.01021765,10.39411,9.16551E-5,655404.8,655436.2
5.4,0.005511379,6.283185,3.141593,6.283185,960.7257,0.2770664,7816473.0,1379.737,1.900413E8,1379.737,0.9999948,0.1656323,1.432264E-4,0.04871615,7.704805E-6,6.652824E-4,0.063128,0.01997633,-4.537668E-5,2.684681E-5,8.313024E-4,8.856755E-4,5.022897E-4,0.3740234,0.01099265,-4.749611E-4,0.1775192,0.001793867,0.004256264,0.04646812,0.03963771,1.062562E-4,0.001674339,0.006105722,0.001047444,0.01505389,0.005065473,6.065238E-5,0.001162882,0.001989513,0.01040855,10.39325,9.179829E-5,655350.5,655388.5
5.6,0.005719718,6.283185,3.141593,6.283185,959.2198,0.2770664,7809096.0,1377.468,1.896419E8,1377.468,0.9999949,0.1655774,1.471655E-4,0.04915009,7.495833E-6,6.799831E-4,0.06326498,0.02012934,-7.117396E-5,4.173958E-5,8.311807E-4,9.055167E-4,5.038968E-4,0.3768857,0.01128237,-4.698544E-4,0.1751541,0.001732355,0.004171647,0.04614758,0.03791064,1.039452E-4,0.001712074,0.006228904,0.001061435,0.01526785,0.005090389,5.888794E-5,0.001195572,0.002066032,0.0105907,10.39244,9.19424E-5,655301.2,655347.4
5.8,0.005928385,6.283185,3.141593,6.283185,957.7093,0.2770664,7793495.0,1375.199,1.892426E8,1375.199,0.9999951,0.1655252,1.52719E-4,0.04956639,7.293606E-6,6.947034E-4,0.06338824,0.02027222,-1.027025E-4,5.906211E-5,8.314581E-4,9.248405E-4,5.050346E-4,0.3795948,0.01156129,-4.64956E-4,0.1728892,0.001673739,0.004090293,0.04582878,0.03631295,1.018059E-4,0.001748642,0.006347068,0.001074637,0.01547052,0.005112729,5.723417E-5,0.001226919,0.002141,0.0107646,10.39169,9.208741E-5,655256.6,655312.3
6.0,0.006137382,6.283185,3.141593,6.283185,956.1946,0.2770664,7771501.0,1372.931,1.888435E8,1372.931,0.9999952,0.1654754,1.599594E-4,0.04996596,7.097906E-6,7.09456E-4,0.06349959,0.02040569,-1.399288E-4,7.863477E-5,8.321373E-4,9.436705E-4,5.057458E-4,0.3821621,0.01182977,-4.602552E-4,0.170719,0.001617854,0.004012101,0.04551283,0.03483256,9.982643E-5,0.001784105,0.006460425,0.001087097,0.01566253,0.005132746,5.568401E-5,0.001256981,0.002214375,0.0109307,10.39098,9.223328E-5,655216.4,655282.9
6.2,0.006346711,6.283185,3.141593,6.283185,954.676,0.2770664,7744278.0,1370.664,1.884444E8,1370.664,0.9999953,0.1654279,1.689334E-4,0.05034966,6.908499E-6,7.242526E-4,0.06360052,0.02053037,-1.828085E-4,1.00318E-4,8.332159E-4,9.62028E-4,5.060677E-4,0.3845974,0.01208818,-4.557424E-4,0.1686386,0.001564544,0.003936963,0.04520056,0.03345929,9.799671E-5,0.001818517,0.006569171,0.001098859,0.01584444,0.005150656,5.423079E-5,0.001285815,0.002286128,0.01108942,10.39032,9.238E-5,655180.3,655258.8
6.4,0.006556373,6.283185,3.141593,6.283185,953.1538,0.2770664,7712617.0,1368.397,1.880454E8,1368.397,0.9999955,0.1653826,1.796715E-4,0.05071825,6.725145E-6,7.391041E-4,0.06369234,0.02064681,-2.312752E-4,1.239826E-4,8.346897E-4,9.799328E-4,5.06034E-4,0.3869095,0.01233687,-4.514084E-4,0.1666436,0.001513664,0.003864772,0.04489262,0.0321841,9.630664E-5,0.001851927,0.006673496,0.001109963,0.01601679,0.005166649,5.286814E-5,0.001313481,0.002356235,0.01124113,10.3897,9.252753E-5,655148.0,655239.7
6.6,0.006766371,6.283185,3.141593,6.283185,951.6283,0.2770664,7677319.0,1366.13,1.876464E8,1366.13,0.9999956,0.1653393,1.922008E-4,0.05107251,6.547591E-6,7.540211E-4,0.06377634,0.02075559,-2.852362E-4,1.494812E-4,8.365555E-4,9.974045E-4,5.056783E-4,0.3891073,0.0125762,-4.472445E-4,0.1647292,0.001465073,0.003795423,0.04458969,0.030998,9.474587E-5,0.001884383,0.006773586,0.00112045,0.01618012,0.005180916,5.159004E-5,0.001340037,0.002424674,0.01138622,10.38912,9.267586E-5,655119.4,655225.3
6.8,0.006976706,6.283185,3.141593,6.283185,950.0997,0.2770664,7638208.0,1363.863,1.872475E8,1363.863,0.9999957,0.1652978,2.065327E-4,0.05141319,6.375629E-6,7.690133E-4,0.06385367,0.02085723,-3.445644E-4,1.766634E-4,8.388074E-4,0.001014462,5.050319E-4,0.391199,0.01280651,-4.432419E-4,0.1628912,0.00141864,0.003728807,0.0442923,0.02989273,9.330527E-5,0.001915935,0.006869622,0.001130357,0.01633492,0.005193632,5.039106E-5,0.001365541,0.002491426,0.01152505,10.38857,9.282497E-5,655094.1,655215.1
7.0,0.00718738,6.283185,3.141593,6.283185,948.5683,0.2770664,7596678.0,1361.597,1.868485E8,1361.597,0.9999959,0.1652582,2.226539E-4,0.05174095,6.208902E-6,7.840897E-4,0.06392527,0.02095218,-4.090896E-4,2.053855E-4,8.414347E-4,0.001031121,5.041221E-4,0.3931916,0.01302815,-4.393929E-4,0.1611258,0.001374235,0.003664818,0.04400082,0.02886139,9.197716E-5,0.001946625,0.006961776,0.001139719,0.01648167,0.005204943,4.926579E-5,0.001390053,0.002556483,0.01165794,10.38804,9.297482E-5,655072.0,655209.1
7.2,0.007398395,6.283185,3.141593,6.283185,947.0344,0.2770664,7547793.0,1359.33,1.864495E8,1359.33,0.999996,0.1652201,2.405295E-4,0.05205638,6.047244E-6,7.992577E-4,0.06399187,0.02104085,-4.785904E-4,2.354966E-4,8.444246E-4,0.001047397,5.029728E-4,0.3950912,0.01324144,-4.356906E-4,0.1594294,0.001331734,0.003603349,0.04371549,0.02789813,9.075453E-5,0.001976492,0.007050205,0.001148568,0.0166208,0.005214974,4.820856E-5,0.001413633,0.002619836,0.01178519,10.38754,9.312542E-5,655052.9,655206.8
7.4,0.007609752,6.283185,3.141593,6.283185,945.498,0.2770664,7505870.0,1357.063,1.860505E8,1357.063,0.9999961,0.1651837,2.601097E-4,0.05236006,5.890154E-6,8.145235E-4,0.06405415,0.02112361,-5.527837E-4,2.668147E-4,8.477637E-4,0.001063304,5.016064E-4,0.3969036,0.0134467,-4.321282E-4,0.1577987,0.001291023,0.0035443,0.04343649,0.02699753,8.962977E-5,0.002005568,0.00713506,0.001156932,0.0167527,0.005223843,4.721429E-5,0.001436327,0.002681488,0.01190707,10.38707,9.327674E-5,655036.6,655208.1
7.6,0.007821453,6.283185,3.141593,6.283185,943.9595,0.2770664,7443054.0,1354.795,1.856514E8,1354.795,0.9999963,0.1651487,2.813283E-4,0.05265253,5.737449E-6,8.298919E-4,0.06411274,0.02120084,-6.312937E-4,2.99101E-4,8.514388E-4,0.001078855,5.000444E-4,0.3986343,0.01364423,-4.286995E-4,0.1562306,0.001251971,0.003487574,0.04316403,0.02615436,8.85952E-5,0.002033887,0.007216485,0.001164842,0.01687777,0.00523166,4.627784E-5,0.001458196,0.002741435,0.01202386,10.38661,9.342877E-5,655023.0,655212.6
7.8,0.008033499,6.283185,3.141593,6.283185,942.4188,0.2770664,7367033.0,1352.528,1.852523E8,1352.528,0.9999964,0.1651151,3.040856E-4,0.05293429,5.588241E-6,8.453656E-4,0.06416814,0.02127285,-7.136015E-4,3.320431E-4,8.554325E-4,0.001094059,4.983065E-4,0.4002883,0.01383431,-4.253986E-4,0.1547223,0.001214431,0.003433078,0.04289824,0.02536399,8.7643E-5,0.002061474,0.007294615,0.001172326,0.01699636,0.005238528,4.539182E-5,0.001479315,0.002799654,0.01213579,10.38618,9.358151E-5,655011.8,655219.9
8.0,0.008245893,6.283185,3.141593,6.283185,940.876,0.2770664,7290575.0,1350.26,1.848532E8,1350.26,0.9999965,0.1650828,3.282368E-4,0.05320575,5.441981E-6,8.609437E-4,0.06422071,0.02133994,-7.989845E-4,3.652196E-4,8.597226E-4,0.001108924,4.964101E-4,0.4018697,0.01401721,-4.222206E-4,0.1532715,0.00117823,0.003380729,0.0426392,0.02462255,8.676473E-5,0.00208835,0.007369568,0.001179412,0.01710881,0.005244529,4.454612E-5,0.001499757,0.002856102,0.01224306,10.38577,9.373496E-5,655003.0,655229.8
8.2,0.008458635,6.283185,3.141593,6.283185,939.331,0.2770664,7206491.0,1347.992,1.84454E8,1347.992,0.9999967,0.1650517,3.535809E-4,0.0534673,5.297674E-6,8.766209E-4,0.06427071,0.02140238,-8.864304E-4,3.980362E-4,8.642812E-4,0.001123455,4.943714E-4,0.4033821,0.01419317,-4.191611E-4,0.151876,0.001143218,0.003330448,0.042387,0.0239266,8.594874E-5,0.002114522,0.007441446,0.001186124,0.0172154,0.005249752,4.373354E-5,0.001519512,0.002910829,0.01234588,10.38538,9.388914E-5,654996.4,655241.6
8.4,0.008671728,6.283185,3.141593,6.283185,937.7835,0.2770664,7073714.0,1345.724,1.840547E8,1345.724,0.9999968,0.1650218,3.798439E-4,0.05371924,5.153885E-6,8.923869E-4,0.06431829,0.0214604,-9.74543E-4,4.296701E-4,8.69074E-4,0.001137652,4.922057E-4,0.4048287,0.01436239,-4.162168E-4,0.1505343,0.001109147,0.003282172,0.04214175,0.02327302,8.518162E-5,0.002139992,0.007510337,0.001192488,0.01731641,0.005254273,4.294167E-5,0.001538605,0.002963845,0.01244441,10.385,9.404406E-5,654991.8,655254.9
8.6,0.008885174,6.283185,3.141593,6.283185,936.233,0.2770664,6923285.0,1343.453,1.836552E8,1343.453,0.9999969,0.1649929,4.066483E-4,0.05396179,5.008421E-6,9.082205E-4,0.06436348,0.02151421,-0.001061413,4.59004E-4,8.740561E-4,0.001151508,4.899273E-4,0.406212,0.01452505,-4.133852E-4,0.1492455,0.001075673,0.003235847,0.04190362,0.02265911,8.444797E-5,0.002164742,0.007576303,0.001198533,0.01741208,0.00525817,4.214494E-5,0.001557134,0.003015047,0.01253876,10.38466,9.419981E-5,654989.1,655268.7
8.8,0.009098973,6.283185,3.141593,6.283185,934.679,0.2770664,6712231.0,1341.182,1.832554E8,1341.182,0.9999971,0.1649651,4.334891E-4,0.05419505,4.859485E-6,9.2409E-4,0.06440611,0.02156398,-0.001144482,4.845431E-4,8.791675E-4,0.00116501,4.875499E-4,0.4075338,0.01468125,-4.106653E-4,0.1480093,0.001042465,0.003191439,0.04167283,0.02208266,8.372547E-5,0.002188737,0.007639376,0.001204289,0.0175026,0.005261512,4.132214E-5,0.001575146,0.003064367,0.012629,10.38433,9.435642E-5,654988.0,655282.2
9.0,0.009313129,6.283185,3.141593,6.283185,933.1208,0.2770664,6443603.0,1338.908,1.828552E8,1338.908,0.9999972,0.1649382,4.597026E-4,0.05441904,4.704031E-6,9.399497E-4,0.06444587,0.02160987,-0.001220398,5.043271E-4,8.843313E-4,0.001178136,4.850865E-4,0.4087949,0.01483107,-4.080574E-4,0.146826,0.001009122,0.003148932,0.04144968,0.02154196,8.298606E-5,0.002211919,0.007699557,0.00120979,0.01758812,0.005264369,4.044813E-5,0.001592634,0.003111765,0.01271517,10.38404,9.451399E-5,654988.5,655294.3
9.2,0.009527643,6.283185,3.141593,6.283185,931.5573,0.2770664,6088511.0,1336.632,1.824545E8,1336.632,0.9999973,0.1649122,4.844347E-4,0.05463359,4.53817E-6,9.557329E-4,0.06448222,0.02165197,-0.001284849,5.15843E-4,8.894488E-4,0.00119085,4.825501E-4,0.4099952,0.01497451,-4.055638E-4,0.1456974,9.750518E-4,0.003108331,0.04123459,0.02103569,8.219572E-5,0.00223421,0.007756809,0.001215074,0.01766878,0.005266814,3.948061E-5,0.001609597,0.003157155,0.01279725,10.38378,9.467262E-5,654990.3,655303.1
9.4,0.009742518,6.283185,3.141593,6.283185,929.9868,0.2770664,5630619.0,1334.352,1.820532E8,1334.352,0.9999975,0.164887,5.066109E-4,0.05483838,4.357781E-6,9.713482E-4,0.0645144,0.02169037,-0.001332399,5.159211E-4,8.943956E-4,0.001203105,4.799538E-4,0.4111337,0.01511148,-4.031888E-4,0.1446259,9.395629E-4,0.003069674,0.04102817,0.02056305,8.131194E-5,0.002255494,0.007811045,0.001220184,0.01774462,0.005268927,3.836587E-5,0.001626023,0.003200408,0.01287514,10.38357,9.48325E-5,654993.0,655306.5
9.6,0.009957758,6.283185,3.141593,6.283185,928.4073,0.2770664,5041580.0,1332.066,1.816508E8,1332.066,0.9999976,0.1648626,5.249082E-4,0.05503289,4.157213E-6,9.866731E-4,0.06454141,0.0217251,-0.001356318,5.006231E-4,8.990199E-4,0.001214835,4.773111E-4,0.4122078,0.01524182,-4.009396E-4,0.1436157,9.018361E-4,0.003033033,0.04083121,0.02012376,8.028177E-5,0.002275611,0.007862122,0.001225174,0.01781567,0.00527079,3.704748E-5,0.001641872,0.003241373,0.01294869,10.38341,9.499384E-5,654996.6,655302.1
9.8,0.01017336,6.283185,3.141593,6.283185,926.8164,0.2770664,4291904.0,1329.772,1.812472E8,1329.772,0.9999977,0.1648389,5.377368E-4,0.05521633,3.929491E-6,0.001001541,0.06456195,0.02175619,-0.001348416,4.651189E-4,9.031404E-4,0.001225953,4.746362E-4,0.4132137,0.01536524,-3.988262E-4,0.1426724,8.607628E-4,0.002998523,0.04064474,0.01971812,7.904229E-5,0.002294352,0.007909835,0.001230104,0.01788189,0.005272498,3.545259E-5,0.00165706,0.003279867,0.01301763,10.38333,9.51569E-5,655000.5,655286.9
10.0,0.01038934,6.283185,3.141593,6.283185,925.211,0.2770664,3352186.0,1327.469,1.808418E8,1327.469,0.9999979,0.1648158,5.432407E-4,0.05538762,3.66653E-6,0.001015734,0.06457443,0.02178363,-0.001298884,4.035329E-4,9.065478E-4,0.001236348,4.71945E-4,0.4141455,0.01548134,-3.968626E-4,0.1418041,8.148984E-4,0.002966315,0.04047013,0.01934712,7.751884E-5,0.002311442,0.007953897,0.001235052,0.01794316,0.005274156,3.347603E-5,0.001671447,0.003315673,0.0130816,10.38333,9.532201E-5,655004.4,655257.2
10.2,0.0106057,6.283185,3.141593,6.283185,923.5875,0.2770664,2187667.0,1325.153,1.804342E8,1325.153,0.999998,0.1647934,5.393293E-4,0.05554529,3.357392E-6,0.001028973,0.06457697,0.02180739,-0.00119616,3.087486E-4,9.090125E-4,0.001245879,4.692552E-4,0.4149951,0.01558956,-3.950675E-4,0.1410212,7.623672E-4,0.002936658,0.0403091,0.01901257,7.562302E-5,0.002326507,0.007993925,0.001240108,0.01799929,0.005275887,3.099252E-5,0.001684827,0.003348532,0.01314011,10.38343,9.548957E-5,655008.0,655208.6
10.4,0.01082244,6.283185,3.141593,6.283185,921.9416,0.2770664,749822.5,1322.821,1.800237E8,1322.821,0.9999982,0.1647717,5.237578E-4,0.05568739,2.987123E-6,0.001040866,0.06456741,0.02182747,-0.001026825,1.721476E-4,9.103036E-4,0.001254371,4.665878E-4,0.4157516,0.01568913,-3.934657E-4,0.1403381,7.004462E-4,0.002909901,0.04016394,0.01871727,7.32566E-5,0.002339039,0.008029414,0.001245388,0.01804999,0.00527784,2.787084E-5,0.001696914,0.003378119,0.01319248,10.38366,9.566004E-5,655010.8,655135.9
10.6,0.01103957,6.283185,3.141593,6.283185,920.2684,0.2770664,-1003913.0,1320.469,1.796097E8,1320.469,0.9999983,0.1647508,4.942859E-4,0.05581125,2.535647E-6,0.001050893,0.06454335,0.02184391,-7.755488E-4,-1.675696E-5,9.102216E-4,0.001261598,4.639688E-4,0.4163998,0.01577904,-3.920906E-4,0.1397745,6.249322E-4,0.00288655,0.04003764,0.01846553,7.031664E-5,0.002348315,0.008059689,0.001251041,0.01809483,0.005280195,2.394259E-5,0.00170731,0.003404019,0.01323779,10.38404,9.583397E-5,655012.6,655042.4
10.8,0.0112571,6.283185,3.141593,6.283185,918.5625,0.2770664,-3074052.0,1318.091,1.791912E8,1318.091,0.9999985,0.1647309,4.489977E-4,0.05591321,1.97028E-6,0.001058343,0.06450222,0.02185687,-4.251752E-4,-2.708762E-4,9.086521E-4,0.001267269,4.614315E-4,0.4169183,0.01585787,-3.909884E-4,0.1393587,5.290229E-4,0.002867372,0.03993429,0.01826391,6.670044E-5,0.002353257,0.008083824,0.001257261,0.01813317,0.005283184,1.896472E-5,0.001715483,0.003425654,0.01327474,10.38459,9.601195E-5,655013.4,655043.5
10.87944,0.01134362,6.283185,3.141593,6.283185,917.8738,0.2770664,-1523241.0,1317.135,1.79023E8,1317.135,0.9999985,0.1647234,4.273248E-4,0.05594642,2.110202E-6,0.001060408,0.06448159,0.02186114,-2.631895E-4,-3.868431E-4,9.075785E-4,0.001269026,4.604528E-4,0.4170836,0.01588556,-3.906359E-4,0.139237,4.872928E-4,0.002861017,0.03990047,0.0181983,6.506653E-5,0.002353764,0.008091488,0.001259934,0.01814619,0.005284547,1.66486E-5,0.001717935,0.003432896,0.01328673,10.38485,9.608399E-5,655013.2,655043.4
10.92692,0.01139536,6.283185,3.141593,6.283185,917.4694,0.2770664,1486104.0,1316.551,1.789201E8,1316.551,0.9999986,0.1647204,4.251878E-4,0.05597337,2.866883E-6,0.001062975,0.06448207,0.021864,-2.614463E-4,-3.84637E-4,9.071117E-4,0.001270651,4.597954E-4,0.4172303,0.01590337,-3.903275E-4,0.1390254,5.552719E-4,0.00285553,0.03987213,0.01814173,6.467254E-5,0.002356789,0.008098097,0.001261204,0.01815446,0.005284484,1.695937E-5,0.001719262,0.003438563,0.01329595,10.38481,9.612634E-5,655009.6,655040.0
10.93132,0.01140015,6.283185,3.141593,6.283185,917.4325,0.2770664,2301785.0,1316.498,1.789109E8,1316.498,0.9999986,0.16472,4.238733E-4,0.0559766,3.058138E-6,0.001063237,0.06448193,0.02186426,-2.58378E-4,-3.865806E-4,9.07088E-4,0.001270801,4.597351E-4,0.4172437,0.01590525,-3.902995E-4,0.1390092,5.583391E-4,0.002855064,0.03986954,0.01813712,6.466425E-5,0.002357085,0.008098717,0.00126132,0.01815547,0.005284528,1.712515E-5,0.00171935,0.003439191,0.0132969,10.38482,9.61302E-5,655010.1,655042.4
10.94049,0.01141014,6.283185,3.141593,6.283185,917.3557,0.2770664,1648412.0,1316.387,1.788913E8,1316.387,0.9999986,0.1647193,4.23435E-4,0.05598267,2.893681E-6,0.001063858,0.06448299,0.02186474,-2.583602E-4,-3.858816E-4,9.06967E-4,0.001271133,4.596053E-4,0.4172734,0.01590896,-3.902365E-4,0.1389691,5.686749E-4,0.002853933,0.03986377,0.0181254,6.464663E-5,0.00235781,0.008100064,0.001261547,0.01815724,0.005284544,1.748953E-5,0.001719754,0.003440424,0.01329888,10.38481,9.613825E-5,655011.2,655043.5
10.97231,0.01144484,6.283185,3.141593,6.283185,917.0917,0.2770664,2324004.0,1316.007,1.788244E8,1316.007,0.9999986,0.1647168,4.22082E-4,0.05600292,2.914967E-6,0.00106592,0.06448488,0.02186639,-2.582983E-4,-3.833972E-4,9.064788E-4,0.001272333,4.591504E-4,0.4173799,0.01592221,-3.900119E-4,0.138832,5.993679E-4,0.002850017,0.03984326,0.01808504,6.463704E-5,0.002360537,0.008104891,0.001262303,0.0181638,0.005284626,1.907457E-5,0.001720934,0.00344489,0.01330601,10.3848,9.616592E-5,655011.4,655043.7
11.0,0.01147503,6.283185,3.141593,6.283185,916.8638,0.2770664,2588493.0,1315.68,1.787668E8,1315.68,0.9999986,0.1647146,4.208868E-4,0.05602055,2.949516E-6,0.001067676,0.06448535,0.02186778,-2.582443E-4,-3.812005E-4,9.060447E-4,0.001273404,4.587506E-4,0.4174744,0.01593389,-3.898122E-4,0.1387173,6.191576E-4,0.002846566,0.03982505,0.0180493,6.469364E-5,0.002363079,0.008109174,0.001262932,0.01816963,0.005284715,2.059874E-5,0.001721996,0.003448901,0.0133124,10.3848,9.618983E-5,655009.8,655042.1
11.06757,0.01154875,6.283185,3.141593,6.283185,916.3121,0.2770664,3382506.0,1314.889,1.786276E8,1314.889,0.9999987,0.1647089,4.179302E-4,0.05606474,3.042748E-6,0.001072298,0.06448786,0.02187098,-2.581122E-4,-3.757619E-4,9.051261E-4,0.001276093,4.577645E-4,0.4177102,0.01596271,-3.893137E-4,0.1384493,6.502197E-4,0.002838061,0.03977968,0.0179605,6.503945E-5,0.002369682,0.00811985,0.00126438,0.01818405,0.005284943,2.401595E-5,0.001724655,0.003458959,0.0133284,10.38481,9.624774E-5,655008.4,655040.8
11.19332,0.01168606,6.283185,3.141593,6.283185,915.2959,0.2770664,4089609.0,1313.436,1.783719E8,1313.436,0.9999987,0.1646975,4.124437E-4,0.05614828,3.093784E-6,0.001081354,0.06449302,0.02187635,-2.578642E-4,-3.656688E-4,9.034512E-4,0.001281215,4.55911E-4,0.4181555,0.0160165,-3.883711E-4,0.1379829,6.701439E-4,0.002822306,0.03969396,0.01779409,6.603405E-5,0.002382348,0.008139966,0.001266874,0.01821099,0.005285359,2.794391E-5,0.0017297,0.003478056,0.01335874,10.38485,9.63546E-5,655007.8,655040.3
