Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_CO_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_RALD3_PFRC2 (),Mass_fraction_C2H3CHO_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C4H8O_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_FLUORENE_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C6H5C2H4C6H5_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.8927476,8.98E-04,6.283185,3.141593,6.283185,992.6625,0.2770664,-3.63E+07,1434.895,2.00E+08,1434.895,0.999992,0.1685849,4.76E-05,0.0303644,1.64E-05,3.50E-04,0.04316219,0.0102449,-4.02E-06,-1.17E-06,7.07E-04,2.28E-04,1.68E-04,0.2049226,0.001537056,-5.39E-04,0.2790717,0.004793793,0.006457826,0.04131074,0.1930092,2.92E-04,3.77E-04,0.001490348,3.75E-04,0.005354104,0.00232968,1.70E-04,1.16E-04,1.67E-04,0.002646848,10.46102,8.88E-05,659629.3,659723.1
0.8952469,9.00E-04,6.283185,3.141593,6.283185,992.6463,0.2770664,-4.74E+07,1434.853,2.00E+08,1434.853,0.999992,0.168581,4.85E-05,0.03038379,1.67E-05,3.50E-04,0.04320346,0.01025803,-4.03E-06,-1.16E-06,7.08E-04,2.29E-04,1.69E-04,0.2051577,0.001542555,-5.50E-04,0.2789629,0.004790161,0.006458281,0.04134255,0.1927448,2.92E-04,3.78E-04,0.001494003,3.76E-04,0.005363173,0.002333968,1.69E-04,1.16E-04,1.67E-04,0.002653747,10.46088,8.88E-05,659622.4,659720.1
0.8958949,9.01E-04,6.283185,3.141593,6.283185,992.6419,0.2770664,-5.10E+08,1434.838,2.00E+08,1434.838,0.999992,0.1685801,4.88E-05,0.030389,1.69E-05,3.50E-04,0.04321823,0.01026143,-4.03E-06,-1.16E-06,7.08E-04,2.29E-04,1.69E-04,0.2052186,0.00154399,-5.75E-04,0.2789359,0.004788431,0.006458438,0.04135067,0.1926786,2.92E-04,3.78E-04,0.001494956,3.76E-04,0.005365548,0.00233509,1.69E-04,1.17E-04,1.67E-04,0.002655539,10.46082,8.88E-05,659630.4,659732.8
0.8959139,9.01E-04,6.283185,3.141593,6.283185,992.641,0.2770664,-1.07E+08,1434.837,2.00E+08,1434.837,0.999992,0.16858,4.88E-05,0.03038916,1.69E-05,3.50E-04,0.04321832,0.01026152,-4.03E-06,-1.16E-06,7.08E-04,2.29E-04,1.69E-04,0.2052204,0.001544033,-5.76E-04,0.2789353,0.004788291,0.006458448,0.04135089,0.1926769,2.92E-04,3.78E-04,0.001494985,3.76E-04,0.005365619,0.002335123,1.69E-04,1.18E-04,1.67E-04,0.002655592,10.46082,8.88E-05,659630.1,659732.3
0.8960156,9.01E-04,6.283185,3.141593,6.283185,992.64,0.2770664,-7.33E+07,1434.834,2.00E+08,1434.834,0.999992,0.1685799,4.88E-05,0.03039001,1.68E-05,3.50E-04,0.04322109,0.01026204,-4.03E-06,-1.16E-06,7.08E-04,2.29E-04,1.69E-04,0.2052298,0.001544259,-5.84E-04,0.2789317,0.004787599,0.00645849,0.04135208,0.1926674,2.92E-04,3.78E-04,0.001495133,3.76E-04,0.005365995,0.002335302,1.69E-04,1.18E-04,1.67E-04,0.002655873,10.46081,8.88E-05,659632.8,659736.2
0.8960987,9.01E-04,6.283185,3.141593,6.283185,992.6392,0.2770664,-6.63E+07,1434.831,2.00E+08,1434.831,0.999992,0.1685798,4.89E-05,0.0303907,1.69E-05,3.50E-04,0.04322314,0.01026246,-4.03E-06,-1.16E-06,7.08E-04,2.29E-04,1.69E-04,0.2052373,0.001544443,-5.88E-04,0.2789286,0.004787067,0.006458509,0.04135306,0.1926596,2.92E-04,3.78E-04,0.001495253,3.76E-04,0.0053663,0.002335448,1.69E-04,1.18E-04,1.67E-04,0.002656102,10.4608,8.88E-05,659634.3,659738.5
0.8967301,9.02E-04,6.283185,3.141593,6.283185,992.6348,0.2770664,-6110852,1434.821,2.00E+08,1434.821,0.999992,0.1685788,4.91E-05,0.03039576,1.67E-05,3.50E-04,0.043233,0.01026573,-4.03E-06,-1.16E-06,7.08E-04,2.29E-04,1.69E-04,0.2052957,0.001545832,-5.89E-04,0.2789018,0.004785337,0.006458585,0.04136094,0.1925933,2.92E-04,3.79E-04,0.00149616,3.76E-04,0.005368584,0.002336534,1.69E-04,1.18E-04,1.67E-04,0.002657845,10.46077,8.88E-05,659631,659736
0.9081422,9.13E-04,6.283185,3.141593,6.283185,992.5706,0.2770664,-9958125,1434.652,2.00E+08,1434.652,0.999992,0.1685604,5.31E-05,0.03048638,1.68E-05,3.51E-04,0.04341667,0.0103269,-4.05E-06,-1.12E-06,7.13E-04,2.31E-04,1.71E-04,0.2063884,0.001571379,-5.92E-04,0.2783796,0.004793112,0.006460839,0.04150844,0.1913789,2.90E-04,3.83E-04,0.001513286,3.79E-04,0.005410678,0.002356264,1.69E-04,1.15E-04,1.70E-04,0.002689762,10.46022,8.89E-05,659583.2,659695.7
0.9133709,9.19E-04,6.283185,3.141593,6.283185,992.5379,0.2770664,-6995899,1434.571,2.00E+08,1434.571,0.999992,0.1685522,5.46E-05,0.03052789,1.66E-05,3.51E-04,0.04349948,0.01035452,-4.06E-06,-1.11E-06,7.15E-04,2.32E-04,1.72E-04,0.2068805,0.001583194,-5.93E-04,0.2781503,0.004793173,0.006461797,0.04157452,0.1908323,2.89E-04,3.85E-04,0.001521058,3.81E-04,0.005430024,0.002365409,1.69E-04,1.15E-04,1.71E-04,0.002704571,10.45997,8.89E-05,659567.2,659680.1
0.9318763,9.37E-04,6.283185,3.141593,6.283185,992.4197,0.2770664,-1.17E+07,1434.287,2.00E+08,1434.287,0.999992,0.1685235,5.89E-05,0.03067013,1.62E-05,3.51E-04,0.04378572,0.01045044,-4.10E-06,-1.07E-06,7.21E-04,2.36E-04,1.76E-04,0.2085854,0.001625061,-5.97E-04,0.2773775,0.004774627,0.00646484,0.04180166,0.1889398,2.86E-04,3.92E-04,0.001548184,3.85E-04,0.005498086,0.002397607,1.69E-04,1.17E-04,1.78E-04,0.00275723,10.45915,8.89E-05,659516.2,659628.8
0.9778686,9.84E-04,6.283185,3.141593,6.283185,992.1132,0.2770664,-9099163,1433.579,2.00E+08,1433.579,0.9999921,0.1684544,6.78E-05,0.03101197,1.58E-05,3.52E-04,0.04446756,0.01068224,-4.18E-06,-9.95E-07,7.34E-04,2.46E-04,1.84E-04,0.2126897,0.001729041,-5.95E-04,0.2755378,0.004702297,0.006470252,0.04233681,0.1843995,2.79E-04,4.09E-04,0.001614733,3.97E-04,0.00566436,0.002475198,1.66E-04,1.26E-04,1.93E-04,0.002885517,10.45721,8.89E-05,659396.3,659501.6
1,0.001005875,6.283185,3.141593,6.283185,991.9636,0.2770664,-8928132,1433.239,1.99E+08,1433.239,0.9999921,0.168422,7.17E-05,0.03117281,1.56E-05,3.52E-04,0.04478515,0.01079126,-4.21E-06,-9.63E-07,7.39E-04,2.50E-04,1.88E-04,0.2146156,0.001779303,-5.96E-04,0.2746688,0.004667322,0.006471828,0.04258233,0.1822794,2.75E-04,4.17E-04,0.001646568,4.02E-04,0.005743346,0.002511564,1.65E-04,1.31E-04,1.99E-04,0.002946309,10.45631,8.89E-05,659341.3,659443.4
1.091447,0.001098092,6.283185,3.141593,6.283185,991.3451,0.2770664,-7144058,1431.856,1.99E+08,1431.856,0.9999921,0.1682929,8.56E-05,0.03181932,1.52E-05,3.55E-04,0.04603387,0.0112268,-4.34E-06,-8.44E-07,7.59E-04,2.69E-04,2.04E-04,0.2222903,0.00198961,-5.98E-04,0.2711417,0.00453749,0.006471883,0.04352495,0.1738985,2.64E-04,4.51E-04,0.001777418,4.25E-04,0.0060646,0.002656577,1.59E-04,1.51E-04,2.27E-04,0.003194699,10.45273,8.90E-05,659121.7,659213.2
1.101243,0.001107974,6.283185,3.141593,6.283185,991.2784,0.2770664,-1.24E+07,1431.707,1.99E+08,1431.707,0.9999921,0.1682796,8.70E-05,0.03188715,1.53E-05,3.55E-04,0.04616353,0.01127209,-4.35E-06,-8.32E-07,7.60E-04,2.71E-04,2.06E-04,0.2230869,0.002012384,-6.07E-04,0.2707708,0.004523642,0.006471335,0.04361943,0.1730356,2.63E-04,4.55E-04,0.001791369,4.27E-04,0.006098565,0.002671646,1.59E-04,1.53E-04,2.30E-04,0.003221061,10.45235,8.90E-05,659102.3,659194.4
1.101339,0.001108071,6.283185,3.141593,6.283185,991.2779,0.2770664,-1.00E+08,1431.706,1.99E+08,1431.706,0.9999921,0.1682795,8.70E-05,0.03188782,1.52E-05,3.55E-04,0.04616521,0.01127253,-4.35E-06,-8.32E-07,7.60E-04,2.71E-04,2.06E-04,0.2230947,0.002012607,-6.09E-04,0.2707673,0.004523443,0.006471328,0.04362035,0.1730272,2.63E-04,4.55E-04,0.001791504,4.27E-04,0.006098896,0.002671794,1.59E-04,1.53E-04,2.30E-04,0.003221317,10.45235,8.90E-05,659102.8,659195.4
1.101421,0.001108154,6.283185,3.141593,6.283185,991.277,0.2770664,-1.27E+07,1431.704,1.99E+08,1431.704,0.9999921,0.1682794,8.70E-05,0.03188839,1.52E-05,3.55E-04,0.04616619,0.01127291,-4.35E-06,-8.32E-07,7.60E-04,2.71E-04,2.06E-04,0.2231013,0.002012799,-6.10E-04,0.2707644,0.004523204,0.006471329,0.04362112,0.1730202,2.63E-04,4.55E-04,0.001791621,4.27E-04,0.006099181,0.00267192,1.59E-04,1.54E-04,2.30E-04,0.003221536,10.45234,8.90E-05,659102.5,659195.1
1.11173,0.001118553,6.283185,3.141593,6.283185,991.207,0.2770664,-7938597,1431.549,1.99E+08,1431.549,0.9999921,0.1682653,8.85E-05,0.0319598,1.53E-05,3.56E-04,0.04630061,0.01132037,-4.36E-06,-8.21E-07,7.62E-04,2.73E-04,2.08E-04,0.2239361,0.002036808,-6.13E-04,0.2703724,0.004509927,0.006470618,0.04371946,0.1721163,2.62E-04,4.59E-04,0.001806312,4.30E-04,0.006134816,0.002687661,1.58E-04,1.56E-04,2.33E-04,0.003249124,10.45195,8.90E-05,659079.1,659171.6
1.121117,0.001128024,6.283185,3.141593,6.283185,991.1422,0.2770664,-9299932,1431.403,1.99E+08,1431.403,0.9999921,0.1682527,9.01E-05,0.03202477,1.53E-05,3.56E-04,0.04642606,0.01136325,-4.37E-06,-8.11E-07,7.64E-04,2.75E-04,2.10E-04,0.2246905,0.002058729,-6.42E-04,0.2700198,0.004495014,0.006469893,0.04380759,0.171302,2.61E-04,4.63E-04,0.001819657,4.32E-04,0.0061672,0.002701939,1.58E-04,1.60E-04,2.36E-04,0.003274185,10.45157,8.90E-05,659067.5,659164.3
