Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_H2O_PFRC2 (),Mass_fraction_CO_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_CH2O_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C7H6_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_INDENYL_PFRC2 (),Mass_fraction_C12H8_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
1.0,2.321941E-4,3.141593,0.7853982,3.141593,4290.33,0.1974164,-1.607181E8,1593.239,1.138096E8,1593.239,1.00001,0.2391291,6.410193E-6,-4.904306E-7,6.615096E-6,0.02780453,5.880691E-5,2.326468E-7,0.05363438,0.0252387,9.331701E-4,8.180685E-4,0.003313322,0.2790956,0.00618369,0.1241747,0.007903252,0.003352529,0.00147253,0.07557876,0.1230937,7.915653E-5,4.087082E-4,5.317206E-4,2.145648E-4,0.002482739,0.008358156,0.005916383,7.159307E-4,5.729911E-4,0.003528718,7.659448,5.858718E-5,442845.9,442849.2
1.085567,2.521435E-4,3.141593,0.7853982,3.141593,4288.145,0.1974164,-1.451557E8,1591.654,1.136701E8,1591.654,1.00001,0.2390441,6.289321E-6,-7.569795E-7,8.542751E-6,0.0284646,5.763459E-5,1.588958E-7,0.05458586,0.02631784,9.619723E-4,8.549521E-4,0.00348277,0.2870665,0.00687891,0.120503,0.00757654,0.003306229,0.001424758,0.07614211,0.1133547,7.436171E-5,4.447853E-4,5.841817E-4,2.429131E-4,0.002677282,0.009000954,0.006228387,8.329156E-4,6.780122E-4,0.003825694,7.655721,5.861704E-5,442631.9,442636.9
1.087369,2.525637E-4,3.141593,0.7853982,3.141593,4288.098,0.1974164,-1.488922E8,1591.621,1.136672E8,1591.621,1.00001,0.2390425,6.284611E-6,-1.062587E-6,8.577033E-6,0.02847819,5.771392E-5,1.527761E-7,0.05460453,0.02633994,9.625251E-4,8.557144E-4,0.003486176,0.2872269,0.006893595,0.1204279,0.007569866,0.003305177,0.001423766,0.07615159,0.1131605,7.42663E-5,4.455385E-4,5.852792E-4,2.435195E-4,0.002681334,0.00901435,0.006234632,8.362747E-4,6.802804E-4,0.003831858,7.655645,5.861768E-5,442628.0,442633.0
1.089641,2.530935E-4,3.141593,0.7853982,3.141593,4288.041,0.1974164,-1.408044E8,1591.58,1.136636E8,1591.58,1.00001,0.2390403,6.284468E-6,-1.090548E-6,8.604248E-6,0.02849533,5.762038E-5,1.651558E-7,0.05462778,0.02636776,9.632182E-4,8.566733E-4,0.003490461,0.2874285,0.00691211,0.1203332,0.007561508,0.003303844,0.001422516,0.0761634,0.1129162,7.414678E-5,4.464878E-4,5.866626E-4,2.442845E-4,0.00268644,0.009031225,0.006242484,8.394648E-4,6.831249E-4,0.003839621,7.65555,5.861845E-5,442622.6,442627.6
1.2,2.78838E-4,3.141593,0.7853982,3.141593,4285.367,0.1974164,-1.200379E8,1589.682,1.134966E8,1589.682,1.000011,0.238943,6.143892E-6,-1.080616E-6,9.794566E-6,0.02929859,5.609045E-5,1.298633E-7,0.05564518,0.02767383,9.929415E-4,9.021724E-4,0.003686755,0.2966903,0.007813167,0.1158859,0.007175069,0.00323416,0.001362894,0.07657187,0.1018106,6.85597E-5,4.920638E-4,6.531036E-4,2.821138E-4,0.002931005,0.009838927,0.006599398,9.938548E-4,8.300303E-4,0.004210271,7.651189,5.865503E-5,442370.9,442374.9
1.4,3.255335E-4,3.141593,0.7853982,3.141593,4280.847,0.1974164,-8.957479E7,1586.574,1.13223E8,1586.574,1.000012,0.2387947,5.927957E-6,-1.009028E-6,1.125362E-5,0.03063979,5.388591E-5,8.913357E-8,0.0570262,0.02983825,0.001030102,9.800302E-4,0.003989712,0.3111611,0.009445047,0.1085078,0.006559921,0.003089559,0.00126119,0.07662963,0.08495092,5.991731E-5,5.720674E-4,7.6902E-4,3.536224E-4,0.003357012,0.01124017,0.007135534,0.001282125,0.001129721,0.004849032,7.644283,5.871696E-5,441972.1,441974.7
1.6,3.722764E-4,3.141593,0.7853982,3.141593,4276.642,0.1974164,-6.671129E7,1583.799,1.129789E8,1583.799,1.000013,0.2386755,5.745226E-6,-9.415289E-7,1.212485E-5,0.03185558,5.202606E-5,6.777172E-8,0.05794514,0.03178341,0.001051036,0.001053256,0.004236112,0.3232397,0.01105942,0.1018825,0.006030649,0.002931908,0.001168626,0.07604147,0.07141059,5.277924E-5,6.484472E-4,8.784482E-4,4.281858E-4,0.003761096,0.01255765,0.007550945,0.00157283,0.001466942,0.005446655,7.638408,5.87747E-5,441632.7,441634.5
1.8,4.19064E-4,3.141593,0.7853982,3.141593,4272.659,0.1974164,-4.934347E7,1581.277,1.127569E8,1581.277,1.000014,0.2385787,5.587021E-6,-9.864058E-7,1.264101E-5,0.03296567,5.042536E-5,4.001446E-8,0.05851787,0.03354683,0.001060399,0.001122897,0.00443665,0.3334417,0.01264236,0.09589287,0.005568938,0.002769441,0.001085034,0.07500497,0.06041841,4.68173E-5,7.211565E-4,9.810722E-4,5.050458E-4,0.004143946,0.01379027,0.007867559,0.001859545,0.001837452,0.006005688,7.633347,5.882949E-5,441340.2,441341.6
1.836145,4.275244E-4,3.141593,0.7853982,3.141593,4271.956,0.1974164,-4.769111E7,1580.843,1.127187E8,1580.843,1.000014,0.2385633,5.559411E-6,-1.24882E-6,1.270283E-5,0.03315628,5.021781E-5,8.70478E-8,0.05859154,0.03384847,0.001061134,0.001135159,0.004468675,0.3351162,0.0129243,0.09487088,0.0054916,0.002740004,0.001070832,0.07478131,0.05865779,4.584617E-5,7.339137E-4,9.988937E-4,5.191305E-4,0.004210941,0.01400405,0.007915705,0.00191172,0.001907508,0.006102803,7.632504,5.883917E-5,441292.1,441293.4
1.837353,4.278071E-4,3.141593,0.7853982,3.141593,4271.932,0.1974164,-4.716303E7,1580.828,1.127174E8,1580.828,1.000014,0.2385628,5.558708E-6,-1.33032E-6,1.270594E-5,0.03316262,5.020886E-5,1.350901E-7,0.05859398,0.03385847,0.001061155,0.001135568,0.004469724,0.3351714,0.01293369,0.09483705,0.005489038,0.002739021,0.001070363,0.07477367,0.05860005,4.581472E-5,7.343379E-4,9.994849E-4,5.196019E-4,0.004213168,0.01401115,0.00791727,0.001913818,0.001909833,0.006106023,7.632476,5.88395E-5,441290.7,441292.0
1.851853,4.312015E-4,3.141593,0.7853982,3.141593,4271.652,0.1974164,-4.625598E7,1580.655,1.127022E8,1580.655,1.000014,0.2385567,5.550464E-6,-1.449864E-6,1.276929E-5,0.03323834,5.008187E-5,2.445234E-7,0.05862129,0.03397808,0.001061375,0.00114046,0.004482218,0.3358293,0.01304637,0.09443212,0.005458526,0.002727222,0.001064739,0.07468114,0.05791211,4.543647E-5,7.394262E-4,0.001006551,5.252669E-4,0.004239851,0.01409609,0.007935824,0.001934551,0.00193776,0.006144579,7.632144,5.884336E-5,441271.9,441273.4
1.857832,4.32601E-4,3.141593,0.7853982,3.141593,4271.537,0.1974164,-4.760567E7,1580.584,1.12696E8,1580.584,1.000014,0.2385542,5.543359E-6,-1.553552E-6,1.280642E-5,0.0332694,5.00109E-5,4.673169E-7,0.05863243,0.03402717,0.001061456,0.001142474,0.004487316,0.3360984,0.01309277,0.09426599,0.005445989,0.002722359,0.001062434,0.07464257,0.05763132,4.528097E-5,7.415178E-4,0.001009452,5.276051E-4,0.004250822,0.01413099,0.007943361,0.00194337,0.001949328,0.006160425,7.632007,5.884495E-5,441264.6,441266.4
1.85872,4.32809E-4,3.141593,0.7853982,3.141593,4271.519,0.1974164,-8.672087E7,1580.573,1.12695E8,1580.573,1.000014,0.2385539,5.541259E-6,-1.730267E-6,1.28137E-5,0.03327401,5.006695E-5,6.297243E-7,0.0586344,0.03403445,0.001061468,0.001142773,0.004488071,0.3361383,0.01309966,0.09424137,0.005444109,0.002721638,0.001062093,0.07463682,0.05758977,4.525804E-5,7.418278E-4,0.001009882,5.279527E-4,0.004252451,0.01413617,0.007944477,0.001945511,0.001951038,0.006162775,7.631985,5.884519E-5,441264.2,441266.2
1.858757,4.328176E-4,3.141593,0.7853982,3.141593,4271.518,0.1974164,-6.406655E7,1580.573,1.126949E8,1580.573,1.000014,0.2385539,5.540407E-6,-1.769246E-6,1.281395E-5,0.03327421,5.007257E-5,6.277126E-7,0.05863447,0.03403475,0.001061469,0.001142786,0.004488102,0.33614,0.01309995,0.09424036,0.00544403,0.002721608,0.001062079,0.07463659,0.05758805,4.52571E-5,7.418407E-4,0.001009899,5.279671E-4,0.004252518,0.01413639,0.007944523,0.001945764,0.001951108,0.006162872,7.631984,5.88452E-5,441264.2,441266.2
1.858906,4.328526E-4,3.141593,0.7853982,3.141593,4271.515,0.1974164,-4.94175E7,1580.571,1.126948E8,1580.571,1.000014,0.2385538,5.539183E-6,-1.849424E-6,1.28152E-5,0.03327499,5.008016E-5,6.30249E-7,0.05863476,0.03403598,0.001061471,0.001142836,0.00448823,0.3361467,0.01310111,0.09423622,0.005443709,0.002721486,0.001062021,0.07463562,0.05758106,4.525329E-5,7.418929E-4,0.001009972,5.280257E-4,0.004252793,0.01413726,0.007944711,0.001946385,0.001951393,0.006163268,7.631981,5.884525E-5,441264.0,441266.0
1.859142,4.329078E-4,3.141593,0.7853982,3.141593,4271.51,0.1974164,-5.624257E7,1580.568,1.126945E8,1580.568,1.000014,0.2385537,5.539476E-6,-1.898266E-6,1.281747E-5,0.03327622,5.009461E-5,6.411058E-7,0.05863523,0.03403791,0.001061475,0.001142916,0.00448843,0.3361573,0.01310294,0.09422969,0.005443206,0.002721295,0.001061931,0.07463409,0.05757005,4.524731E-5,7.419749E-4,0.001010086,5.281179E-4,0.004253225,0.01413864,0.007945007,0.001946961,0.001951841,0.00616389,7.631975,5.884531E-5,441263.7,441265.8
1.859204,4.329224E-4,3.141593,0.7853982,3.141593,4271.509,0.1974164,-4.846086E7,1580.567,1.126945E8,1580.567,1.000014,0.2385537,5.539578E-6,-1.907041E-6,1.281811E-5,0.03327654,5.009464E-5,6.533202E-7,0.05863537,0.03403842,0.001061475,0.001142937,0.004488483,0.33616,0.01310342,0.09422797,0.005443074,0.002721244,0.001061907,0.07463369,0.05756714,4.524573E-5,7.419965E-4,0.001010116,5.281423E-4,0.004253339,0.014139,0.007945085,0.001947091,0.001951958,0.006164054,7.631974,5.884533E-5,441263.7,441265.7
1.860471,4.33219E-4,3.141593,0.7853982,3.141593,4271.484,0.1974164,-7.346613E7,1580.552,1.126931E8,1580.552,1.000014,0.2385532,5.539548E-6,-2.085193E-6,1.283242E-5,0.03328315,5.012622E-5,7.545488E-7,0.05863789,0.0340488,0.001061493,0.001143363,0.004489558,0.3362168,0.01311325,0.09419289,0.005440388,0.002720215,0.001061421,0.07462548,0.05750795,4.52136E-5,7.424381E-4,0.001010728,5.286381E-4,0.00425566,0.01414639,0.007946673,0.001949747,0.001954353,0.006167399,7.631943,5.884568E-5,441262.6,441264.8
1.860527,4.33232E-4,3.141593,0.7853982,3.141593,4271.483,0.1974164,-5.504298E7,1580.551,1.12693E8,1580.551,1.000014,0.2385532,5.538754E-6,-2.130788E-6,1.283297E-5,0.03328344,5.013488E-5,7.581913E-7,0.05863801,0.03404925,0.001061494,0.001143382,0.004489605,0.3362193,0.01311369,0.09419135,0.005440268,0.002720169,0.0010614,0.07462512,0.05750536,4.521221E-5,7.424575E-4,0.001010755,5.286598E-4,0.004255762,0.01414671,0.007946743,0.001950059,0.001954458,0.006167546,7.631942,5.884569E-5,441262.5,441264.7
1.860671,4.332657E-4,3.141593,0.7853982,3.141593,4271.48,0.1974164,-5.568396E7,1580.549,1.126929E8,1580.549,1.000014,0.2385531,5.538457E-6,-2.185061E-6,1.28346E-5,0.03328419,5.014479E-5,7.576215E-7,0.05863829,0.03405043,0.001061496,0.001143431,0.004489727,0.3362258,0.0131148,0.09418737,0.005439961,0.002720053,0.001061345,0.07462419,0.05749865,4.520862E-5,7.425076E-4,0.001010824,5.287161E-4,0.004256025,0.01414755,0.007946923,0.001950536,0.001954726,0.006167925,7.631939,5.884573E-5,441262.4,441264.5
1.860873,4.333132E-4,3.141593,0.7853982,3.141593,4271.476,0.1974164,-5.147825E7,1580.547,1.126926E8,1580.547,1.000014,0.238553,5.538639E-6,-2.230536E-6,1.28371E-5,0.03328525,5.01504E-5,8.564691E-7,0.05863885,0.03405209,0.001061499,0.001143499,0.004489899,0.3362348,0.01311637,0.09418177,0.00543953,0.002719888,0.001061267,0.07462288,0.0574892,4.520357E-5,7.425782E-4,0.001010922,5.287954E-4,0.004256397,0.01414873,0.007947177,0.001951047,0.001955104,0.006168459,7.631934,5.884579E-5,441262.4,441264.7
1.861185,4.333861E-4,3.141593,0.7853982,3.141593,4271.469,0.1974164,-4.81761E7,1580.543,1.126923E8,1580.543,1.000014,0.2385529,5.538309E-6,-2.310219E-6,1.284121E-5,0.03328688,5.014542E-5,8.523428E-7,0.05863942,0.03405464,0.001061504,0.001143604,0.004490163,0.3362488,0.01311879,0.09417316,0.005438866,0.002719635,0.001061148,0.07462086,0.05747468,4.519581E-5,7.426866E-4,0.001011072,5.289173E-4,0.004256967,0.01415054,0.007947567,0.001951882,0.001955682,0.006169279,7.631926,5.884587E-5,441262.0,441264.3
1.865011,4.342818E-4,3.141593,0.7853982,3.141593,4271.395,0.1974164,-4.549122E7,1580.497,1.126883E8,1580.497,1.000014,0.2385513,5.543178E-6,-2.383695E-6,1.289861E-5,0.03330681,5.010174E-5,9.090178E-7,0.05864633,0.03408596,0.001061553,0.00114489,0.004493396,0.3364199,0.01314844,0.09406723,0.005430856,0.002716524,0.001059678,0.07459595,0.0572964,4.510002E-5,7.440236E-4,0.001012911,5.304144E-4,0.00426397,0.0141728,0.007952327,0.001957439,0.001962795,0.006179349,7.631839,5.88469E-5,441257.3,441259.7
1.89663,4.416849E-4,3.141593,0.7853982,3.141593,4270.789,0.1974164,-4.247119E7,1580.127,1.126557E8,1580.127,1.000015,0.2385386,5.522656E-6,-1.88972E-6,1.33055E-5,0.03346983,4.982702E-5,9.278996E-7,0.05869876,0.03434289,0.001061819,0.001155491,0.004519619,0.3378162,0.01339292,0.09319773,0.005366319,0.002690824,0.001047586,0.07438624,0.05584744,4.430848E-5,7.550738E-4,0.001028034,5.428129E-4,0.004321636,0.01435567,0.007990592,0.001998244,0.00202414,0.0062624,7.63113,5.885525E-5,441216.4,441218.8
1.910463,4.44924E-4,3.141593,0.7853982,3.141593,4270.526,0.1974164,-4.444381E7,1579.966,1.126415E8,1579.966,1.000015,0.2385331,5.508319E-6,-1.884209E-6,1.34663E-5,0.03354037,4.966811E-5,1.243403E-6,0.05872034,0.0344541,0.001061895,0.001160108,0.004530825,0.3384162,0.01349956,0.09282166,0.005338256,0.002679603,0.001042374,0.07429252,0.05522769,4.396367E-5,7.598651E-4,0.001034626,5.482495E-4,0.004346701,0.01443505,0.008006788,0.002017343,0.002051815,0.006298552,7.630824,5.885888E-5,441199.5,441202.3
1.91134,4.451292E-4,3.141593,0.7853982,3.141593,4270.51,0.1974164,-6.105118E7,1579.956,1.126406E8,1579.956,1.000015,0.2385328,5.506075E-6,-1.996347E-6,1.347933E-5,0.03354483,4.965981E-5,1.481006E-6,0.05872208,0.03446112,0.0010619,0.0011604,0.00453153,0.338454,0.01350631,0.09279795,0.005336457,0.002678893,0.001042046,0.07428655,0.05518873,4.394188E-5,7.60167E-4,0.001035043,5.485943E-4,0.004348286,0.01444007,0.008007804,0.002019144,0.002053565,0.006300837,7.630803,5.88591E-5,441199.1,441202.2
1.911361,4.451342E-4,3.141593,0.7853982,3.141593,4270.509,0.1974164,-4.868124E7,1579.956,1.126406E8,1579.956,1.000015,0.2385328,5.505733E-6,-2.007882E-6,1.347966E-5,0.03354494,4.965878E-5,1.480112E-6,0.05872211,0.03446129,0.0010619,0.001160408,0.004531547,0.3384549,0.01350648,0.09279737,0.005336413,0.002678875,0.001042038,0.07428641,0.05518779,4.394135E-5,7.601743E-4,0.001035053,5.486027E-4,0.004348324,0.01444019,0.008007829,0.002019234,0.002053608,0.006300892,7.630803,5.885911E-5,441199.1,441202.2
1.911421,4.451483E-4,3.141593,0.7853982,3.141593,4270.508,0.1974164,-5.004114E7,1579.955,1.126405E8,1579.955,1.000015,0.2385328,5.504719E-6,-2.043523E-6,1.348062E-5,0.03354525,4.965589E-5,1.518056E-6,0.05872227,0.03446177,0.001061901,0.001160428,0.004531595,0.3384575,0.01350694,0.09279575,0.005336288,0.002678827,0.001042016,0.074286,0.05518512,4.393985E-5,7.60195E-4,0.001035081,5.486263E-4,0.004348433,0.01444054,0.008007899,0.002019506,0.002053727,0.006301048,7.630802,5.885912E-5,441199.2,441202.3
1.911449,4.451548E-4,3.141593,0.7853982,3.141593,4270.507,0.1974164,-5.049913E7,1579.954,1.126405E8,1579.954,1.000015,0.2385328,5.50423E-6,-2.061186E-6,1.348107E-5,0.03354539,4.965456E-5,1.522166E-6,0.05872231,0.03446199,0.001061901,0.001160437,0.004531618,0.3384587,0.01350716,0.092795,0.00533623,0.002678804,0.001042005,0.07428581,0.05518389,4.393915E-5,7.602045E-4,0.001035094,5.486372E-4,0.004348483,0.0144407,0.008007931,0.002019637,0.002053782,0.006301121,7.630801,5.885913E-5,441199.1,441202.3
1.911814,4.452403E-4,3.141593,0.7853982,3.141593,4270.5,0.1974164,-5.907538E7,1579.95,1.126401E8,1579.95,1.000015,0.2385326,5.501919E-6,-2.189073E-6,1.348757E-5,0.03354725,4.967025E-5,1.529091E-6,0.05872288,0.03446492,0.001061904,0.001160559,0.004531912,0.3384744,0.01350997,0.09278515,0.005335467,0.002678509,0.00104187,0.07428332,0.05516769,4.393003E-5,7.603297E-4,0.001035267,5.487809E-4,0.004349144,0.01444279,0.008008355,0.002020815,0.002054503,0.006302071,7.630793,5.885923E-5,441198.8,441202.0
1.911935,4.452687E-4,3.141593,0.7853982,3.141593,4270.498,0.1974164,-6.322204E7,1579.949,1.1264E8,1579.949,1.000015,0.2385326,5.502015E-6,-2.206159E-6,1.348991E-5,0.03354787,4.967292E-5,1.63045E-6,0.05872325,0.03446589,0.001061904,0.0011606,0.004532009,0.3384797,0.01351091,0.09278187,0.005335214,0.002678411,0.001041825,0.0742825,0.05516231,4.392701E-5,7.603713E-4,0.001035325,5.488286E-4,0.004349363,0.01444349,0.008008496,0.002021071,0.002054742,0.006302387,7.630789,5.885926E-5,441198.9,441202.2
1.911973,4.452776E-4,3.141593,0.7853982,3.141593,4270.497,0.1974164,-4.039415E7,1579.948,1.126399E8,1579.948,1.000015,0.2385326,5.501637E-6,-2.225123E-6,1.349063E-5,0.03354806,4.967315E-5,1.62236E-6,0.05872329,0.03446619,0.001061905,0.001160612,0.00453204,0.3384813,0.0135112,0.09278085,0.005335134,0.00267838,0.00104181,0.07428224,0.05516062,4.392607E-5,7.603843E-4,0.001035343,5.488436E-4,0.004349432,0.0144437,0.00800854,0.002021224,0.002054816,0.006302486,7.630789,5.885927E-5,441198.9,441202.1
1.912185,4.453271E-4,3.141593,0.7853982,3.141593,4270.493,0.1974164,-7.203211E7,1579.946,1.126397E8,1579.946,1.000015,0.2385325,5.50099E-6,-2.279103E-6,1.349489E-5,0.03354914,4.967203E-5,1.777132E-6,0.05872389,0.03446788,0.001061906,0.001160683,0.004532209,0.3384904,0.01351283,0.09277515,0.005334691,0.002678209,0.001041732,0.0742808,0.05515126,4.392082E-5,7.604566E-4,0.001035443,5.489267E-4,0.004349813,0.01444491,0.008008785,0.002021798,0.00205523,0.006303035,7.630783,5.885932E-5,441199.1,441202.6
1.912245,4.453411E-4,3.141593,0.7853982,3.141593,4270.492,0.1974164,-5.865075E7,1579.945,1.126397E8,1579.945,1.000015,0.2385325,5.499292E-6,-2.350262E-6,1.349602E-5,0.03354944,4.967487E-5,1.791618E-6,0.05872402,0.03446836,0.001061907,0.001160703,0.004532258,0.338493,0.01351329,0.09277353,0.005334563,0.00267816,0.00104171,0.07428039,0.0551486,4.391933E-5,7.604773E-4,0.001035471,5.489504E-4,0.004349922,0.01444526,0.008008856,0.002022257,0.002055348,0.006303191,7.630782,5.885934E-5,441199.0,441202.5
1.912288,4.453514E-4,3.141593,0.7853982,3.141593,4270.491,0.1974164,-4.539473E7,1579.944,1.126396E8,1579.944,1.000015,0.2385325,5.498459E-6,-2.388244E-6,1.34969E-5,0.03354967,4.967414E-5,1.788919E-6,0.05872408,0.03446871,0.001061907,0.001160718,0.004532293,0.3384949,0.01351363,0.09277235,0.005334469,0.002678125,0.001041693,0.0742801,0.05514666,4.391824E-5,7.604923E-4,0.001035492,5.489676E-4,0.004350001,0.01444551,0.008008907,0.002022518,0.002055433,0.006303305,7.630781,5.885936E-5,441199.0,441202.5
1.913376,4.45606E-4,3.141593,0.7853982,3.141593,4270.47,0.1974164,-4.554611E7,1579.931,1.126385E8,1579.931,1.000015,0.238532,5.501388E-6,-2.447315E-6,1.352284E-5,0.0335552,4.967639E-5,1.806523E-6,0.05872572,0.03447741,0.001061915,0.00116108,0.004533166,0.3385416,0.01352201,0.09274301,0.005332191,0.002677245,0.00104129,0.07427268,0.05509846,4.389126E-5,7.608637E-4,0.001036007,5.493954E-4,0.004351963,0.01445173,0.008010166,0.002024307,0.002057543,0.006306128,7.630757,5.885965E-5,441197.7,441201.2
1.913815,4.45709E-4,3.141593,0.7853982,3.141593,4270.462,0.1974164,-7.618707E7,1579.926,1.12638E8,1579.926,1.000015,0.2385319,5.499887E-6,-2.541644E-6,1.353374E-5,0.03355744,4.967547E-5,2.020096E-6,0.05872676,0.03448092,0.001061918,0.001161227,0.004533519,0.3385605,0.01352539,0.09273115,0.005331272,0.002676889,0.001041126,0.07426968,0.05507899,4.388037E-5,7.610143E-4,0.001036214,5.495683E-4,0.004352757,0.01445425,0.008010675,0.002025403,0.002058395,0.006307269,7.630745,5.885976E-5,441197.8,441201.6
1.913851,4.457172E-4,3.141593,0.7853982,3.141593,4270.461,0.1974164,-5.542515E7,1579.926,1.12638E8,1579.926,1.000015,0.2385319,5.499245E-6,-2.570456E-6,1.353459E-5,0.03355762,4.967781E-5,2.004777E-6,0.05872679,0.0344812,0.001061918,0.001161238,0.004533547,0.338562,0.01352566,0.09273021,0.005331198,0.002676861,0.001041113,0.07426944,0.05507743,4.387951E-5,7.610263E-4,0.001036231,5.495821E-4,0.00435282,0.01445445,0.008010715,0.002025604,0.002058463,0.00630736,7.630745,5.885977E-5,441197.7,441201.5
1.913951,4.457407E-4,3.141593,0.7853982,3.141593,4270.459,0.1974164,-4.822029E7,1579.924,1.126379E8,1579.924,1.000015,0.2385318,5.498194E-6,-2.625677E-6,1.353712E-5,0.03355813,4.967803E-5,2.025104E-6,0.05872698,0.03448201,0.001061919,0.001161272,0.004533628,0.3385664,0.01352643,0.09272751,0.005330985,0.00267678,0.001041076,0.07426876,0.055073,4.387703E-5,7.610606E-4,0.001036278,5.496216E-4,0.004353001,0.01445502,0.008010832,0.002026032,0.002058656,0.00630762,7.630743,5.88598E-5,441197.6,441201.4
1.91817,4.467287E-4,3.141593,0.7853982,3.141593,4270.378,0.1974164,-4.208166E7,1579.875,1.126335E8,1579.875,1.000015,0.2385302,5.506103E-6,-2.529652E-6,1.365469E-5,0.03357959,4.96797E-5,2.028213E-6,0.05873311,0.03451573,0.001061941,0.001162676,0.004537002,0.3387474,0.01355889,0.0926136,0.00532231,0.002673361,0.001039502,0.07423985,0.05488637,4.377335E-5,7.625098E-4,0.001038261,5.51281E-4,0.004360612,0.01447911,0.008015679,0.002031223,0.002066807,0.006318557,7.63065,5.886092E-5,441192.2,441196.0
1.9277,4.489603E-4,3.141593,0.7853982,3.141593,4270.195,0.1974164,-4.43889E7,1579.764,1.126238E8,1579.764,1.000015,0.2385265,5.504502E-6,-2.507179E-6,1.390216E-5,0.03362798,4.97349E-5,2.113787E-6,0.05874696,0.03459178,0.001061964,0.001165846,0.004544564,0.3391549,0.01363212,0.09235649,0.00530327,0.002665637,0.001035933,0.07417411,0.05446714,4.354472E-5,7.65807E-4,0.00104272,5.550315E-4,0.004377796,0.01453339,0.008026483,0.00204405,0.002085537,0.006343242,7.63044,5.886344E-5,441180.7,441184.7
1.928652,4.491833E-4,3.141593,0.7853982,3.141593,4270.176,0.1974164,-4.873347E7,1579.753,1.126228E8,1579.753,1.000015,0.2385261,5.503405E-6,-2.653459E-6,1.392624E-5,0.03363283,4.978519E-5,2.16939E-6,0.0587485,0.03459936,0.001061966,0.001166164,0.004545315,0.3391955,0.01363944,0.09233086,0.005301374,0.002664866,0.001035576,0.07416751,0.05442545,4.352244E-5,7.661367E-4,0.001043165,5.554066E-4,0.004379512,0.0145388,0.008027555,0.002046122,0.002087409,0.006345704,7.630418,5.886369E-5,441179.9,441183.9
1.928712,4.491975E-4,3.141593,0.7853982,3.141593,4270.175,0.1974164,-3.482354E7,1579.752,1.126227E8,1579.752,1.000015,0.2385261,5.503549E-6,-2.654329E-6,1.392784E-5,0.03363314,4.978436E-5,2.273107E-6,0.05874877,0.03459984,0.001061966,0.001166184,0.004545363,0.3391981,0.0136399,0.09232924,0.005301255,0.002664817,0.001035554,0.07416709,0.05442282,4.352104E-5,7.661576E-4,0.001043193,5.554303E-4,0.004379621,0.01453915,0.008027623,0.002046208,0.002087527,0.00634586,7.630416,5.886371E-5,441180.1,441184.3
1.928749,4.492061E-4,3.141593,0.7853982,3.141593,4270.175,0.1974164,-6.032516E7,1579.752,1.126227E8,1579.752,1.000015,0.2385261,5.502597E-6,-2.691302E-6,1.392873E-5,0.03363333,4.978382E-5,2.28439E-6,0.05874885,0.03460014,0.001061966,0.001166196,0.004545392,0.3391996,0.01364019,0.09232825,0.00530118,0.002664787,0.00103554,0.07416684,0.0544212,4.352019E-5,7.661704E-4,0.00104321,5.554449E-4,0.004379688,0.01453936,0.008027665,0.002046455,0.002087599,0.006345956,7.630415,5.886372E-5,441180.1,441184.3
