Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H6_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C4H6_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_STILB_PFRC2 (),Mass_fraction_C7H6_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_C6H5CHCH3_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_INDENYL_PFRC2 (),Mass_fraction_C12H8_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_C18H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
4.905262,0.00120993,3.141593,0.7853982,3.141593,4011.484,0.2471664,-1.423389E7,1460.106,1.020934E8,1460.106,1.000024,0.1889255,1.130507E-6,0.02843417,1.491468E-5,3.200715E-4,0.06507202,0.02139616,3.69008E-4,8.648562E-4,6.400778E-4,7.447827E-4,0.3099462,0.007475666,0.1524663,0.003324612,0.005189586,5.745519E-4,0.06620984,0.1164222,1.288358E-4,3.769146E-5,7.605035E-4,4.389364E-4,1.725763E-4,0.003710954,0.01081949,0.006081751,9.634111E-4,9.955971E-4,0.005604293,9.399106,7.845028E-5,578663.0,578674.9
4.905454,0.001209978,3.141593,0.7853982,3.141593,4011.48,0.2471664,-1.132583E7,1460.104,1.020933E8,1460.104,1.000024,0.1889255,1.130422E-6,0.02843447,1.491422E-5,3.200785E-4,0.06507251,0.02139646,3.69012E-4,8.648595E-4,6.400961E-4,7.447968E-4,0.3099498,0.007475981,0.1524648,0.003324514,0.005189541,5.745432E-4,0.06620993,0.1164181,1.28833E-4,3.769037E-5,7.605304E-4,4.389475E-4,1.725859E-4,0.003711061,0.01081976,0.006081836,9.635771E-4,9.956458E-4,0.005604458,9.399104,7.845034E-5,578662.9,578674.8
4.905635,0.001210023,3.141593,0.7853982,3.141593,4011.477,0.2471664,-1.920084E7,1460.103,1.020931E8,1460.103,1.000024,0.1889254,1.130333E-6,0.02843475,1.491995E-5,3.200852E-4,0.06507308,0.02139674,3.690157E-4,8.648625E-4,6.401134E-4,7.448101E-4,0.3099531,0.007476279,0.1524634,0.003324421,0.005189499,5.745351E-4,0.06621001,0.1164141,1.288304E-4,3.769E-5,7.605557E-4,4.389579E-4,1.725949E-4,0.003711161,0.01082002,0.006081916,9.637445E-4,9.956914E-4,0.005604613,9.399102,7.845041E-5,578663.0,578675.0
4.906105,0.001210141,3.141593,0.7853982,3.141593,4011.469,0.2471664,-9028865.0,1460.099,1.020928E8,1460.099,1.000024,0.1889253,1.131352E-6,0.02843549,1.491453E-5,3.201026E-4,0.06507431,0.02139746,3.690253E-4,8.648704E-4,6.401582E-4,7.448448E-4,0.3099619,0.007477053,0.1524596,0.003324185,0.005189389,5.745137E-4,0.06621023,0.1164039,1.288236E-4,3.769367E-5,7.606215E-4,4.389852E-4,1.726184E-4,0.003711423,0.0108207,0.006082123,9.639984E-4,9.958088E-4,0.005605015,9.399098,7.845057E-5,578662.8,578674.8
4.906594,0.001210262,3.141593,0.7853982,3.141593,4011.46,0.2471664,-6752709.0,1460.095,1.020925E8,1460.095,1.000024,0.1889252,1.131279E-6,0.02843625,1.492306E-5,3.201208E-4,0.0650757,0.02139822,3.690353E-4,8.648785E-4,6.40205E-4,7.448808E-4,0.3099711,0.007477858,0.1524557,0.003323941,0.005189275,5.744914E-4,0.06621045,0.1163933,1.288166E-4,3.770211E-5,7.6069E-4,4.390133E-4,1.726428E-4,0.003711696,0.01082141,0.006082339,9.643885E-4,9.959295E-4,0.005605434,9.399093,7.845074E-5,578662.8,578674.9
4.906645,0.001210275,3.141593,0.7853982,3.141593,4011.46,0.2471664,-3.515993E7,1460.095,1.020924E8,1460.095,1.000024,0.1889252,1.13125E-6,0.02843633,1.49239E-5,3.201227E-4,0.0650759,0.0213983,3.690363E-4,8.648794E-4,6.402098E-4,7.448845E-4,0.309972,0.007477942,0.1524553,0.003323915,0.005189263,5.744891E-4,0.06621047,0.1163921,1.288158E-4,3.770251E-5,7.606972E-4,4.390162E-4,1.726453E-4,0.003711724,0.01082148,0.006082362,9.64433E-4,9.959419E-4,0.005605478,9.399092,7.845075E-5,578662.9,578675.1
4.906875,0.001210332,3.141593,0.7853982,3.141593,4011.455,0.2471664,-5358989.0,1460.093,1.020923E8,1460.093,1.000024,0.1889251,1.131357E-6,0.02843669,1.492003E-5,3.201313E-4,0.06507647,0.02139866,3.69041E-4,8.648833E-4,6.402318E-4,7.449015E-4,0.3099763,0.007478321,0.1524535,0.0033238,0.005189209,5.744787E-4,0.06621058,0.1163871,1.288125E-4,3.770373E-5,7.607294E-4,4.390294E-4,1.726568E-4,0.003711852,0.01082181,0.006082463,9.64597E-4,9.959978E-4,0.005605674,9.39909,7.845083E-5,578662.7,578674.9
4.909707,0.001211038,3.141593,0.7853982,3.141593,4011.407,0.2471664,-8719658.0,1460.071,1.020903E8,1460.071,1.000024,0.1889244,1.134075E-6,0.0284411,1.488396E-5,3.20234E-4,0.06508424,0.02140305,3.690979E-4,8.649306E-4,6.405017E-4,7.4511E-4,0.3100293,0.007482978,0.1524307,0.003322509,0.005188545,5.74348E-4,0.06621186,0.1163253,1.287715E-4,3.779968E-5,7.611279E-4,4.391904E-4,1.727981E-4,0.003713431,0.01082589,0.006083706,9.657585E-4,9.966804E-4,0.005608094,9.399063,7.845178E-5,578662.1,578674.6
4.909943,0.001211097,3.141593,0.7853982,3.141593,4011.403,0.2471664,-1.348272E7,1460.069,1.020902E8,1460.069,1.000024,0.1889243,1.133232E-6,0.02844147,1.487221E-5,3.20242E-4,0.06508493,0.02140341,3.691026E-4,8.64935E-4,6.405243E-4,7.451273E-4,0.3100337,0.007483366,0.1524288,0.003322399,0.005188491,5.743371E-4,0.06621197,0.1163202,1.28768E-4,3.77925E-5,7.611611E-4,4.392036E-4,1.728098E-4,0.003713563,0.01082623,0.00608381,9.659577E-4,9.96736E-4,0.005608295,9.399061,7.845186E-5,578662.1,578674.7
4.910629,0.001211268,3.141593,0.7853982,3.141593,4011.391,0.2471664,-4528745.0,1460.064,1.020897E8,1460.064,1.000024,0.1889241,1.133649E-6,0.02844253,1.486117E-5,3.202653E-4,0.06508669,0.02140448,3.691164E-4,8.649476E-4,6.405898E-4,7.451778E-4,0.3100466,0.007484495,0.1524233,0.00332208,0.005188331,5.743056E-4,0.06621228,0.1163053,1.287579E-4,3.777437E-5,7.612575E-4,4.392421E-4,1.728441E-4,0.003713946,0.01082722,0.006084111,9.662623E-4,9.968961E-4,0.00560888,9.399055,7.845209E-5,578661.7,578674.4
4.911253,0.001211424,3.141593,0.7853982,3.141593,4011.38,0.2471664,-1.020172E7,1460.059,1.020893E8,1460.059,1.000024,0.188924,1.133523E-6,0.0284435,1.488375E-5,3.202879E-4,0.06508851,0.02140545,3.691289E-4,8.649589E-4,6.406495E-4,7.452238E-4,0.3100583,0.007485522,0.1524183,0.003321792,0.005188185,5.742767E-4,0.06621256,0.1162916,1.287487E-4,3.777363E-5,7.613455E-4,4.39277E-4,1.728752E-4,0.003714295,0.01082812,0.006084385,9.666451E-4,9.970409E-4,0.005609412,9.399048,7.845231E-5,578661.9,578674.6
4.91139,0.001211458,3.141593,0.7853982,3.141593,4011.378,0.2471664,-6956600.0,1460.058,1.020892E8,1460.058,1.000024,0.1889239,1.13241E-6,0.02844371,1.488548E-5,3.20293E-4,0.06508885,0.02140566,3.691316E-4,8.649616E-4,6.406627E-4,7.452338E-4,0.3100608,0.007485748,0.1524172,0.003321724,0.005188153,5.742705E-4,0.06621263,0.1162887,1.287467E-4,3.776844E-5,7.613648E-4,4.392846E-4,1.728821E-4,0.003714371,0.01082832,0.006084445,9.668634E-4,9.97072E-4,0.005609529,9.399047,7.845236E-5,578661.8,578674.5
4.930602,0.001216248,3.141593,0.7853982,3.141593,4011.051,0.2471664,-2235633.0,1459.914,1.020765E8,1459.914,1.000024,0.1889188,1.138516E-6,0.02847328,1.483335E-5,3.209682E-4,0.06513849,0.02143554,3.695018E-4,8.65326E-4,6.424987E-4,7.466422E-4,0.3104213,0.00751732,0.1522609,0.003314616,0.005183634,5.733605E-4,0.06622117,0.1158691,1.284633E-4,3.786029E-5,7.640914E-4,4.403562E-4,1.738417E-4,0.003725125,0.01085595,0.006092795,9.693322E-4,0.001001953,0.005625971,9.398882,7.845874E-5,578651.1,578664.2
5.0,0.001233552,3.141593,0.7853982,3.141593,4009.876,0.2471664,-1645690.0,1459.396,1.020309E8,1459.396,1.000024,0.1889006,1.12823E-6,0.0285791,1.468625E-5,3.233973E-4,0.06531493,0.02154214,3.708246E-4,8.665385E-4,6.49114E-4,7.516626E-4,0.3117086,0.007631246,0.1517017,0.003289177,0.005167256,5.701006E-4,0.06624932,0.1143743,1.274306E-4,3.723912E-5,7.738955E-4,4.444415E-4,1.77316E-4,0.003763765,0.01095539,0.006122575,9.814518E-4,0.001024102,0.005686014,9.398297,7.848173E-5,578614.5,578627.6
5.2,0.00128345,3.141593,0.7853982,3.141593,4006.475,0.2471664,-951949.7,1457.909,1.019001E8,1457.909,1.000025,0.1888501,1.104347E-6,0.02887612,1.435606E-5,3.303087E-4,0.06579749,0.02183954,3.744903E-4,8.690507E-4,6.679125E-4,7.655565E-4,0.3152854,0.007956249,0.1501389,0.003210066,0.005119576,5.609963E-4,0.06630698,0.1102454,1.243905E-4,3.569337E-5,8.016402E-4,4.565182E-4,1.873257E-4,0.003872842,0.01123616,0.006204225,0.001027847,0.001086977,0.005855406,9.396685,7.854835E-5,578515.4,578527.3
5.4,0.00133339,3.141593,0.7853982,3.141593,4003.068,0.2471664,67549.75,1456.435,1.017704E8,1456.435,1.000026,0.188802,1.084027E-6,0.02916361,1.409057E-5,3.371562E-4,0.06624603,0.0221241,3.777569E-4,8.70721E-4,6.86375E-4,7.786242E-4,0.3186907,0.008276403,0.1486255,0.003134195,0.005071216,5.520668E-4,0.06633323,0.1063516,1.21449E-4,3.433414E-5,8.289747E-4,4.681158E-4,1.973307E-4,0.003979041,0.0115087,0.006279854,0.00107497,0.001146794,0.006019312,9.395163,7.861522E-5,578421.8,578432.5
