Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mass_fraction_H2_PFRC2 (),Mass_fraction_H_PFRC2 (),Mass_fraction_CH4_PFRC2 (),Mass_fraction_CH3_PFRC2 (),Mass_fraction_C2H4_PFRC2 (),Mass_fraction_C2H2_PFRC2 (),Mass_fraction_C3H4-P_PFRC2 (),Mass_fraction_C3H4-A_PFRC2 (),Mass_fraction_C3H3_PFRC2 (),Mass_fraction_C4H4_PFRC2 (),Mass_fraction_C4H2_PFRC2 (),Mass_fraction_C6H6_PFRC2 (),Mass_fraction_C6H5_PFRC2 (),Mass_fraction_C10H8_PFRC2 (),Mass_fraction_C7H8_PFRC2 (),Mass_fraction_C7H7_PFRC2 (),Mass_fraction_BENZYNE_PFRC2 (),Mass_fraction_C7H6_PFRC2 (),Mass_fraction_C6H5C2H_PFRC2 (),Mass_fraction_C6H4C2H_PFRC2 (),Mass_fraction_C6H5C2H3_PFRC2 (),Mass_fraction_C6H5C2H5_PFRC2 (),Mass_fraction_INDENE_PFRC2 (),Mass_fraction_INDENYL_PFRC2 (),Mass_fraction_C12H8_PFRC2 (),Mass_fraction_BIPHENYL_PFRC2 (),Mass_fraction_C14H10_PFRC2 (),Mass_fraction_C16H10_PFRC2 (),Mass_fraction_BIN1B_PFRC2 (),Mass_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
5.368473,0.001201527,3.141593,0.7853982,3.141593,4386.655,0.1476364,-6356501.0,1639.459,1.178771E8,1639.459,1.000048,0.321651,1.255267E-5,0.05245377,8.206067E-5,0.01919196,0.1200902,0.001173767,5.059397E-4,2.290783E-4,0.002419068,0.006801384,0.3173656,1.096273E-4,0.04437767,0.001163088,1.122122E-4,4.316358E-5,3.381957E-5,0.02059816,2.651562E-4,3.328252E-4,3.218939E-7,0.001437079,0.003479894,0.005181857,0.0064051,0.02070706,0.004341453,0.03632933,0.008163083,5.764586,4.28519E-5,297262.1,297266.5
5.385265,0.001205355,3.141593,0.7853982,3.141593,4386.185,0.1476364,-6181685.0,1639.273,1.178607E8,1639.273,1.000048,0.321651,1.25403E-5,0.05247301,8.197408E-5,0.01916372,0.1201494,0.001171718,5.050597E-4,2.28499E-4,0.002420118,0.006789785,0.3173097,1.094736E-4,0.04437571,0.001160504,1.11907E-4,4.302055E-5,3.370287E-5,0.02055077,2.642685E-4,3.320929E-4,3.216722E-7,0.001439739,0.003480296,0.005186709,0.006402765,0.02069622,0.004336602,0.03640812,0.008173084,5.764548,4.285649E-5,297259.7,297263.9
5.393128,0.001207148,3.141593,0.7853982,3.141593,4385.965,0.1476364,-6458558.0,1639.185,1.17853E8,1639.185,1.000048,0.321651,1.252862E-5,0.052482,8.192493E-5,0.01915093,0.1201769,0.001170771,5.046161E-4,2.282178E-4,0.002420606,0.006784377,0.3172837,1.0935E-4,0.04437481,0.001159313,1.117591E-4,4.295444E-5,3.364907E-5,0.02052873,2.638131E-4,3.317527E-4,3.215417E-7,0.001440937,0.003480537,0.005188975,0.00640167,0.02069118,0.004334352,0.03644482,0.008177756,5.76453,4.285864E-5,297259.1,297263.3
5.393912,0.001207326,3.141593,0.7853982,3.141593,4385.943,0.1476364,-2.011593E7,1639.177,1.178523E8,1639.177,1.000048,0.321651,1.252537E-5,0.0524829,8.188076E-5,0.01914986,0.1201796,0.001170678,5.045719E-4,2.281892E-4,0.002420655,0.006783839,0.3172811,1.09331E-4,0.04437472,0.001159195,1.11744E-4,4.294789E-5,3.364375E-5,0.02052654,2.63766E-4,3.31719E-4,3.21524E-7,0.001441054,0.003480562,0.005189201,0.006401561,0.02069067,0.004334128,0.03644846,0.00817822,5.764527,4.285885E-5,297259.3,297263.6
5.39401,0.001207349,3.141593,0.7853982,3.141593,4385.941,0.1476364,-1.139368E7,1639.176,1.178522E8,1639.176,1.000048,0.321651,1.25231E-5,0.05248301,8.18854E-5,0.01915,0.12018,0.001170666,5.045664E-4,2.281856E-4,0.002420661,0.006783772,0.3172808,1.093252E-4,0.04437471,0.001159181,1.11742E-4,4.294707E-5,3.364308E-5,0.02052626,2.637596E-4,3.317148E-4,3.215218E-7,0.001441068,0.003480564,0.005189229,0.006401547,0.02069061,0.0043341,0.03644891,0.008178278,5.764527,4.285888E-5,297259.7,297264.2
5.394058,0.00120736,3.141593,0.7853982,3.141593,4385.939,0.1476364,-6765126.0,1639.175,1.178521E8,1639.175,1.000048,0.321651,1.252096E-5,0.05248307,8.188662E-5,0.01914997,0.1201802,0.001170661,5.045637E-4,2.281837E-4,0.002420664,0.006783739,0.3172806,1.093198E-4,0.04437471,0.001159174,1.11741E-4,4.294667E-5,3.364276E-5,0.02052613,2.637562E-4,3.317127E-4,3.215209E-7,0.001441075,0.003480566,0.005189243,0.006401541,0.02069058,0.004334087,0.03644913,0.008178307,5.764526,4.285889E-5,297259.7,297264.2
5.395164,0.001207612,3.141593,0.7853982,3.141593,4385.908,0.1476364,-6126729.0,1639.163,1.17851E8,1639.163,1.000048,0.321651,1.251917E-5,0.05248434,8.18708E-5,0.01914813,0.120184,0.001170531,5.045027E-4,2.281421E-4,0.002420732,0.006782981,0.317277,1.092661E-4,0.0443746,0.001159008,1.117191E-4,4.293743E-5,3.363531E-5,0.02052304,2.636856E-4,3.316652E-4,3.214982E-7,0.001441234,0.003480601,0.005189563,0.006401387,0.02068988,0.004333773,0.03645418,0.00817896,5.764524,4.285919E-5,297259.6,297264.0
5.4,0.001208714,3.141593,0.7853982,3.141593,4385.771,0.1476364,-9283411.0,1639.108,1.178463E8,1639.108,1.000048,0.321651,1.25199E-5,0.05248992,8.192046E-5,0.01914019,0.1202009,0.001169961,5.04243E-4,2.27962E-4,0.002421028,0.006779667,0.317261,1.09245E-4,0.04437405,0.001158285,1.116249E-4,4.28967E-5,3.360269E-5,0.02050955,2.633849E-4,3.314572E-4,3.214164E-7,0.001441934,0.003480755,0.005190952,0.006400712,0.02068679,0.004332397,0.03647629,0.008181817,5.764513,4.286053E-5,297259.0,297263.4
5.401293,0.001209009,3.141593,0.7853982,3.141593,4385.733,0.1476364,-1.410251E7,1639.093,1.178449E8,1639.093,1.000048,0.321651,1.251815E-5,0.05249145,8.205981E-5,0.01913823,0.1202055,0.00116981,5.041748E-4,2.27914E-4,0.002421109,0.006778782,0.3172567,1.092261E-4,0.0443739,0.001158093,1.116001E-4,4.288565E-5,3.359396E-5,0.02050595,2.633041E-4,3.314018E-4,3.21414E-7,0.001442123,0.003480796,0.005191322,0.006400532,0.02068596,0.00433203,0.03648215,0.008182579,5.764509,4.28609E-5,297259.3,297263.6
5.401363,0.001209025,3.141593,0.7853982,3.141593,4385.731,0.1476364,-2.096282E7,1639.092,1.178448E8,1639.092,1.000048,0.321651,1.251805E-5,0.05249153,8.206663E-5,0.01913818,0.1202057,0.001169802,5.041711E-4,2.279113E-4,0.002421114,0.006778733,0.3172565,1.092258E-4,0.04437389,0.001158083,1.115987E-4,4.288504E-5,3.359349E-5,0.02050576,2.632997E-4,3.313987E-4,3.214147E-7,0.001442134,0.003480798,0.005191343,0.006400522,0.02068591,0.00433201,0.03648247,0.00818262,5.764509,4.286092E-5,297259.3,297263.7
5.401498,0.001209056,3.141593,0.7853982,3.141593,4385.727,0.1476364,-1.769352E7,1639.091,1.178447E8,1639.091,1.000048,0.321651,1.25179E-5,0.0524917,8.206552E-5,0.01913802,0.1202062,0.001169786,5.04164E-4,2.279063E-4,0.002421122,0.006778641,0.3172561,1.092252E-4,0.04437387,0.001158063,1.115962E-4,4.288386E-5,3.359258E-5,0.02050538,2.632913E-4,3.31393E-4,3.214158E-7,0.001442153,0.003480802,0.005191381,0.006400504,0.02068583,0.004331971,0.03648307,0.008182699,5.764508,4.286096E-5,297259.4,297263.7
5.401558,0.00120907,3.141593,0.7853982,3.141593,4385.726,0.1476364,-6427035.0,1639.09,1.178446E8,1639.09,1.000048,0.321651,1.251793E-5,0.05249177,8.206174E-5,0.01913799,0.1202064,0.001169779,5.041608E-4,2.279041E-4,0.002421126,0.0067786,0.3172559,1.092252E-4,0.04437386,0.001158054,1.115951E-4,4.288333E-5,3.359217E-5,0.02050521,2.632876E-4,3.313904E-4,3.214161E-7,0.001442162,0.003480804,0.005191398,0.006400495,0.02068579,0.004331954,0.03648334,0.008182735,5.764508,4.286098E-5,297259.4,297263.8
5.405915,0.001210063,3.141593,0.7853982,3.141593,4385.603,0.1476364,-6380604.0,1639.041,1.178404E8,1639.041,1.000048,0.321651,1.252029E-5,0.05249687,8.191821E-5,0.01913083,0.1202216,0.001169266,5.039332E-4,2.277458E-4,0.002421393,0.006775619,0.3172414,1.092341E-4,0.04437329,0.001157406,1.115139E-4,4.284617E-5,3.356271E-5,0.02049309,2.630304E-4,3.312036E-4,3.213633E-7,0.001442811,0.003480931,0.005192641,0.006399884,0.02068297,0.004330714,0.03650288,0.008185296,5.764498,4.286217E-5,297258.9,297263.2
5.434503,0.001216582,3.141593,0.7853982,3.141593,4384.803,0.1476364,-4915169.0,1638.725,1.178125E8,1638.725,1.000048,0.3216509,1.24907E-5,0.05252934,8.168527E-5,0.01908383,0.1203207,0.001165892,5.024004E-4,2.267001E-4,0.002423138,0.006756163,0.3171472,1.088924E-4,0.04436946,0.001153222,1.109717E-4,4.261058E-5,3.33717E-5,0.02041419,2.613212E-4,3.299914E-4,3.207482E-7,0.001447008,0.003481872,0.005200758,0.00639586,0.02066459,0.004322646,0.03663415,0.008202155,5.764435,4.286999E-5,297255.0,297259.0
5.471752,0.001225078,3.141593,0.7853982,3.141593,4383.764,0.1476364,-4599481.0,1638.314,1.177764E8,1638.314,1.000048,0.3216508,1.243374E-5,0.05257081,8.131602E-5,0.01902305,0.1204476,0.001161593,5.002187E-4,2.252346E-4,0.002425326,0.006731127,0.3170253,1.082898E-4,0.04436425,0.00114796,1.102382E-4,4.231212E-5,3.313134E-5,0.02031316,2.588946E-4,3.284443E-4,3.196314E-7,0.001451959,0.003483644,0.005211177,0.006390582,0.02064081,0.004312317,0.03680618,0.008224049,5.764356,4.288016E-5,297249.5,297253.0
5.6,0.001254346,3.141593,0.7853982,3.141593,4380.183,0.1476364,-4173781.0,1636.904,1.176523E8,1636.904,1.000049,0.3216505,1.227661E-5,0.05270906,8.039439E-5,0.0188209,0.1208693,0.001147004,4.927644E-4,2.199228E-4,0.002432167,0.006647527,0.3166124,1.065557E-4,0.04434158,0.001131143,1.077909E-4,4.13141E-5,3.234878E-5,0.01997926,2.506797E-4,3.233781E-4,3.156469E-7,0.001467328,0.003490472,0.005245363,0.006372097,0.02055931,0.004277912,0.03738664,0.008298207,5.764099,4.291521E-5,297231.2,297233.7
5.730656,0.001284187,3.141593,0.7853982,3.141593,4376.542,0.1476364,-2682940.0,1635.475,1.175265E8,1635.475,1.000049,0.3216497,1.214068E-5,0.0528451,7.968169E-5,0.01862656,0.1212757,0.00113205,4.854398E-4,2.148084E-4,0.002438475,0.006566026,0.3162022,1.0503E-4,0.04430887,0.001115869,1.055685E-4,4.033922E-5,3.159611E-5,0.01965966,2.431693E-4,3.185908E-4,3.126832E-7,0.001483442,0.003495439,0.005277736,0.006352758,0.02047624,0.004244569,0.03796433,0.008372104,5.763855,4.295091E-5,297213.8,297215.8
5.736876,0.001285608,3.141593,0.7853982,3.141593,4376.37,0.1476364,-3423226.0,1635.408,1.175206E8,1635.408,1.000049,0.3216497,1.21346E-5,0.05285151,7.961356E-5,0.01861756,0.1212944,0.001131345,4.850776E-4,2.145674E-4,0.002438761,0.006562233,0.316183,1.049407E-4,0.04430712,0.001115189,1.054666E-4,4.029393E-5,3.156151E-5,0.01964494,2.42815E-4,3.183717E-4,3.125485E-7,0.001484197,0.003495649,0.005279222,0.006351827,0.0204723,0.004243026,0.03799153,0.008375583,5.763844,4.295261E-5,297212.9,297214.9
5.8,0.001300035,3.141593,0.7853982,3.141593,4374.614,0.1476364,-2884701.0,1634.72,1.174601E8,1634.72,1.00005,0.3216492,1.208183E-5,0.05291572,7.933439E-5,0.01852794,0.1214823,0.001124165,4.816872E-4,2.122085E-4,0.002441632,0.006524149,0.3159887,1.043101E-4,0.04428782,0.001108481,1.044769E-4,3.984077E-5,3.121366E-5,0.01949792,2.394261E-4,3.161893E-4,3.113848E-7,0.00149213,0.003497354,0.005294005,0.006342306,0.02043215,0.004227543,0.03826597,0.008410699,5.763732,4.296985E-5,297204.8,297206.6
5.979241,0.001341031,3.141593,0.7853982,3.141593,4369.646,0.1476364,-1661115.0,1632.781,1.172894E8,1632.781,1.000051,0.3216474,1.192629E-5,0.05309401,7.852213E-5,0.01828743,0.1219893,0.001104258,4.723667E-4,2.058805E-4,0.002449458,0.006419953,0.3154498,1.02486E-4,0.04422238,0.001091512,1.019036E-4,3.86112E-5,3.027522E-5,0.01910344,2.30393E-4,3.103887E-4,3.088084E-7,0.001514941,0.003500246,0.005333401,0.006314749,0.02031816,0.004185562,0.03903068,0.008508593,5.763433,4.30187E-5,297183.6,297185.2
6.0,0.001345782,3.141593,0.7853982,3.141593,4369.072,0.1476364,-1561240.0,1632.557,1.172697E8,1632.557,1.000051,0.3216472,1.190997E-5,0.05311436,7.843941E-5,0.0182609,0.1220456,0.001102003,4.713139E-4,2.051824E-4,0.00245035,0.006408239,0.3153885,1.022903E-4,0.04421384,0.001089731,1.016267E-4,3.847377E-5,3.017097E-5,0.01905981,2.294023E-4,3.097522E-4,3.085731E-7,0.001517597,0.003500417,0.005337729,0.006311513,0.02030496,0.004180877,0.03911792,0.008519765,5.7634,4.302435E-5,297181.4,297183.0
6.144771,0.001378933,3.141593,0.7853982,3.141593,4365.08,0.1476364,-669799.6,1631.004,1.171331E8,1631.004,1.000052,0.3216452,1.179074E-5,0.05325455,7.781496E-5,0.01808355,0.1224253,0.001086654,4.642099E-4,2.00484E-4,0.002456556,0.006328485,0.3149682,1.00891E-4,0.04414926,0.001078308,9.979731E-5,3.754413E-5,2.946879E-5,0.01876684,2.227364E-4,3.05506E-4,3.071794E-7,0.00153612,0.003500787,0.005366658,0.006288717,0.02021296,0.00414918,0.03971895,0.008596758,5.763179,4.306369E-5,297167.3,297168.8
6.2,0.001391588,3.141593,0.7853982,3.141593,4363.562,0.1476364,-266617.6,1630.415,1.170812E8,1630.415,1.000052,0.3216444,1.174136E-5,0.053307,7.754905E-5,0.01801917,0.122564,0.00108102,4.616315E-4,1.986867E-4,0.002458828,0.006298949,0.314811,1.003287E-4,0.04412269,0.001074382,9.912752E-5,3.720262E-5,2.921348E-5,0.0186601,2.202344E-4,3.039714E-4,3.066136E-7,0.001542917,0.003500795,0.005377122,0.006279937,0.02017801,0.004137524,0.03994486,0.008625702,5.763099,4.307868E-5,297161.9,297163.4
6.377652,0.001432323,3.141593,0.7853982,3.141593,4358.693,0.1476364,788170.6,1628.529,1.169152E8,1628.529,1.000053,0.3216415,1.158062E-5,0.05347243,7.667495E-5,0.01782363,0.1229886,0.001063514,4.535117E-4,1.929834E-4,0.0024657,0.006207047,0.3143168,9.851853E-5,0.04403086,0.001063121,9.709684E-5,3.614253E-5,2.843197E-5,0.01833381,2.124985E-4,2.993217E-4,3.049923E-7,0.001564107,0.003500042,0.005408729,0.006251458,0.02006632,0.004101472,0.04065946,0.008717252,5.762858,4.31268E-5,297145.5,297146.8
6.4,0.001437451,3.141593,0.7853982,3.141593,4358.082,0.1476364,781545.0,1628.293,1.168944E8,1628.293,1.000053,0.3216411,1.156105E-5,0.05349283,7.655883E-5,0.01780021,0.1230396,0.001061371,4.525274E-4,1.922772E-4,0.002466515,0.006195822,0.3142559,9.829736E-5,0.04401863,0.001061846,9.685395E-5,3.601355E-5,2.833778E-5,0.0182946,2.115595E-4,2.987674E-4,3.04801E-7,0.001566712,0.003499848,0.005412481,0.006247853,0.02005236,0.004097091,0.04074803,0.008728597,5.762829,4.313284E-5,297143.3,297144.7
6.6,0.001483371,3.141593,0.7853982,3.141593,4352.631,0.1476364,1927670.0,1626.19,1.167094E8,1626.19,1.000054,0.3216373,1.138665E-5,0.05367187,7.560396E-5,0.01760158,0.1234751,0.001042679,4.439299E-4,1.86153E-4,0.002473406,0.00609833,0.3137223,9.634313E-5,0.04390332,0.001051626,9.48103E-5,3.489497E-5,2.752833E-5,0.01795964,2.035433E-4,2.940716E-4,3.034767E-7,0.001589799,0.00349692,0.005444071,0.00621544,0.01992828,0.00405921,0.0415285,0.008828571,5.762589,4.318687E-5,297125.5,297126.8
6.693613,0.001504885,3.141593,0.7853982,3.141593,4350.089,0.1476364,2507000.0,1625.212,1.166233E8,1625.212,1.000054,0.3216353,1.130313E-5,0.05375372,7.514435E-5,0.0175155,0.1236661,0.001034225,4.399976E-4,1.833945E-4,0.00247643,0.006054474,0.3134798,9.542234E-5,0.04384603,0.001047536,9.39204E-5,3.439314E-5,2.716973E-5,0.01781236,1.999769E-4,2.920315E-4,3.03014E-7,0.001600379,0.003494908,0.005457669,0.006200199,0.01987083,0.004042274,0.04188641,0.008874409,5.762485,4.32121E-5,297117.9,297119.2
6.711254,0.001508941,3.141593,0.7853982,3.141593,4349.612,0.1476364,2441630.0,1625.028,1.166072E8,1625.028,1.000054,0.3216349,1.128347E-5,0.05376906,7.503573E-5,0.0174999,0.1237012,0.001032661,4.392335E-4,1.828703E-4,0.00247698,0.006046335,0.3134346,9.521596E-5,0.04383509,0.001046814,9.375339E-5,3.429996E-5,2.710388E-5,0.01778526,1.992954E-4,2.916578E-4,3.029181E-7,0.001602301,0.003494534,0.005460153,0.006197326,0.01986008,0.00403914,0.04195334,0.008882979,5.762467,4.321684E-5,297116.6,297117.9
6.8,0.001529349,3.141593,0.7853982,3.141593,4347.208,0.1476364,2961530.0,1624.105,1.165259E8,1624.105,1.000055,0.3216329,1.121449E-5,0.0538452,7.46541E-5,0.01742256,0.1238736,0.001024819,4.356523E-4,1.80329E-4,0.002479712,0.006005943,0.3132096,9.443374E-5,0.04377866,0.001043365,9.295718E-5,3.38386E-5,2.677673E-5,0.01765186,1.960841E-4,2.898277E-4,3.025702E-7,0.001612212,0.003492154,0.005472234,0.006182851,0.01980606,0.004023591,0.04228754,0.008925773,5.762375,4.324074E-5,297109.6,297110.8
6.871438,0.001545786,3.141593,0.7853982,3.141593,4345.277,0.1476364,3311472.0,1623.365,1.164608E8,1623.365,1.000055,0.3216313,1.115286E-5,0.05390577,7.432288E-5,0.01736307,0.1240075,0.001018627,4.327941E-4,1.783343E-4,0.002481862,0.005974084,0.3130314,9.375615E-5,0.04373212,0.001040831,9.233925E-5,3.347531E-5,2.652049E-5,0.01754795,1.935543E-4,2.884124E-4,3.023814E-7,0.001620144,0.003489958,0.005481525,0.00617119,0.01976286,0.004011368,0.04255369,0.008959851,5.762305,4.325995E-5,297104.4,297105.6
7.0,0.001575385,3.141593,0.7853982,3.141593,4341.812,0.1476364,3957278.0,1622.038,1.16344E8,1622.038,1.000056,0.3216281,1.104752E-5,0.05401301,7.372954E-5,0.01726132,0.1242377,0.001007742,4.277995E-4,1.748443E-4,0.002485624,0.005918191,0.312717,9.259195E-5,0.04364593,0.001036774,9.127905E-5,3.28393E-5,2.607476E-5,0.01736846,1.89176E-4,2.859915E-4,3.021376E-7,0.001634277,0.003485421,0.005497273,0.006150199,0.01968575,0.003989992,0.04302621,0.009020345,5.762186,4.329448E-5,297095.3,297096.4
7.2,0.001621477,3.141593,0.7853982,3.141593,4336.442,0.1476364,4947224.0,1619.987,1.161635E8,1619.987,1.000057,0.3216229,1.08823E-5,0.05417573,7.280973E-5,0.01711668,0.1245702,9.914498E-4,4.202893E-4,1.696091E-4,0.002491217,0.005834656,0.3122437,9.078841E-5,0.04350682,0.001031601,8.973492E-5,3.189073E-5,2.541833E-5,0.01710674,1.826981E-4,2.825213E-4,3.019865E-7,0.001655699,0.003477169,0.005519483,0.006117596,0.01956753,0.003958189,0.04374561,0.009112421,5.76202,4.334809E-5,297082.5,297083.6
7.342883,0.001654441,3.141593,0.7853982,3.141593,4332.623,0.1476364,5910361.0,1618.531,1.160354E8,1618.531,1.000058,0.3216189,1.076159E-5,0.05428907,7.214367E-5,0.01702313,0.1247894,9.802569E-4,4.150953E-4,1.659943E-4,0.002495019,0.005777389,0.3119171,8.949748E-5,0.04340432,0.001028659,8.869895E-5,3.12413E-5,2.497502E-5,0.01693185,1.782917E-4,2.802488E-4,3.020039E-7,0.001670554,0.003470459,0.005533739,0.006094389,0.01948446,0.003936469,0.04424814,0.009176719,5.761915,4.33863E-5,297074.4,297075.4
7.350521,0.001656204,3.141593,0.7853982,3.141593,4332.419,0.1476364,5496973.0,1618.454,1.160286E8,1618.454,1.000058,0.3216187,1.075532E-5,0.05429509,7.209275E-5,0.01701837,0.1248007,9.796703E-4,4.148129E-4,1.658014E-4,0.002495216,0.005774382,0.3118999,8.942373E-5,0.0433988,0.001028519,8.864426E-5,3.120715E-5,2.495197E-5,0.01692276,1.780562E-4,2.801319E-4,3.020047E-7,0.001671324,0.003470094,0.005534466,0.006093152,0.01948006,0.00393533,0.04427474,0.009180122,5.76191,4.338834E-5,297074.0,297075.0
7.4,0.001667627,3.141593,0.7853982,3.141593,4331.099,0.1476364,5767187.0,1617.952,1.159844E8,1617.952,1.000058,0.3216172,1.071752E-5,0.05433368,7.187971E-5,0.01698792,0.1248728,9.758758E-4,4.130721E-4,1.645782E-4,0.00249649,0.005755053,0.3117893,8.901063E-5,0.0433627,0.001027644,8.830072E-5,3.098798E-5,2.480352E-5,0.01686466,1.765912E-4,2.793875E-4,3.0204E-7,0.00167639,0.003467581,0.005539064,0.006085143,0.01945161,0.003928008,0.04444631,0.009202069,5.761876,4.340156E-5,297071.3,297072.3
7.6,0.001713833,3.141593,0.7853982,3.141593,4325.781,0.1476364,6731095.0,1615.932,1.158067E8,1615.932,1.000059,0.3216112,1.055502E-5,0.05448697,7.096063E-5,0.01687332,0.1251477,9.609201E-4,4.061674E-4,1.597735E-4,0.002501499,0.005679029,0.3113529,8.727381E-5,0.04321455,0.001024699,8.696866E-5,3.012668E-5,2.422465E-5,0.01664004,1.708607E-4,2.765574E-4,3.023481E-7,0.001696581,0.003456584,0.005556255,0.006052912,0.019338,0.003899265,0.04512925,0.009289407,5.761753,4.345492E-5,297061.3,297062.2
7.65191,0.001725835,3.141593,0.7853982,3.141593,4324.405,0.1476364,6809875.0,1615.41,1.157607E8,1615.41,1.000059,0.3216095,1.051325E-5,0.05452607,7.071851E-5,0.01684592,0.1252147,9.571381E-4,4.044093E-4,1.585542E-4,0.002502755,0.005659854,0.3112425,8.682899E-5,0.0431756,0.001024083,8.66357E-5,2.990939E-5,2.408008E-5,0.01658439,1.694204E-4,2.758696E-4,3.024524E-7,0.001701698,0.00345355,0.005560348,0.006044593,0.01930892,0.003892024,0.04530365,0.009311706,5.761724,4.346876E-5,297058.9,297059.9
7.8,0.001760096,3.141593,0.7853982,3.141593,4320.486,0.1476364,7439146.0,1613.927,1.156302E8,1613.927,1.00006,0.3216048,1.039711E-5,0.05463584,7.005647E-5,0.01677225,0.1253966,9.465485E-4,3.995646E-4,1.551867E-4,0.002506288,0.005606334,0.3109341,8.559388E-5,0.04306326,0.001022626,8.572617E-5,2.930347E-5,2.36783E-5,0.01643126,1.65477E-4,2.740077E-4,3.028979E-7,0.001716309,0.003444252,0.005571237,0.006020969,0.01922678,0.003871829,0.04579493,0.009374506,5.761649,4.350818E-5,297052.5,297053.4
8.0,0.001806416,3.141593,0.7853982,3.141593,4315.215,0.1476364,8161246.0,1611.935,1.154549E8,1611.935,1.000061,0.321598,1.023915E-5,0.05478053,6.914656E-5,0.01668365,0.1256214,9.327517E-4,3.931885E-4,1.507776E-4,0.002510901,0.00553668,0.3105321,8.393323E-5,0.04290976,0.001021299,8.455064E-5,2.851538E-5,2.316189E-5,0.01623662,1.603593E-4,2.717125E-4,3.035832E-7,0.001735451,0.003430842,0.005584229,0.005989362,0.01911796,0.003845569,0.0464442,0.009457473,5.761563,4.356133E-5,297044.9,297045.8
8.2,0.001852792,3.141593,0.7853982,3.141593,4309.965,0.1476364,8778539.0,1609.956,1.152808E8,1609.956,1.000062,0.3215909,1.008212E-5,0.05492129,6.823458E-5,0.01660657,0.1258239,9.19447E-4,3.870096E-4,1.465198E-4,0.002515332,0.00546983,0.3101462,8.229878E-5,0.04275488,0.001020592,8.343148E-5,2.775881E-5,2.267262E-5,0.01605457,1.55488E-4,2.696488E-4,3.043699E-7,0.001753976,0.003416491,0.005595401,0.005958137,0.01901157,0.003820361,0.04707774,0.009538397,5.761494,4.361439E-5,297038.5,297039.3
8.4,0.001899225,3.141593,0.7853982,3.141593,4304.736,0.1476364,9534670.0,1607.989,1.151077E8,1607.989,1.000063,0.3215836,9.9309E-6,0.05505814,6.735551E-5,0.01654036,0.1260051,9.065858E-4,3.811195E-4,1.424646E-4,0.002519639,0.005405614,0.3097759,8.072913E-5,0.04259888,0.001020418,8.237832E-5,2.703206E-5,2.220685E-5,0.01588412,1.509135E-4,2.67803E-4,3.053979E-7,0.001772242,0.003400945,0.005604873,0.005927325,0.01890755,0.003796122,0.04769583,0.009617321,5.761441,4.366737E-5,297033.0,297033.8
8.6,0.001945714,3.141593,0.7853982,3.141593,4299.526,0.1476364,1.015211E7,1606.034,1.149356E8,1606.034,1.000064,0.321576,9.780162E-6,0.05519135,6.647185E-5,0.0164842,0.1261668,8.941997E-4,3.754281E-4,1.385728E-4,0.002523874,0.005343798,0.3094207,7.918006E-5,0.04244237,0.00102071,8.136986E-5,2.633329E-5,2.176325E-5,0.01572401,1.465429E-4,2.661556E-4,3.06548E-7,0.001790099,0.00338448,0.005612833,0.005896945,0.01880586,0.003772769,0.04829926,0.009694351,5.761402,4.372028E-5,297028.5,297029.3
8.8,0.001992258,3.141593,0.7853982,3.141593,4294.336,0.1476364,1.072026E7,1604.09,1.147646E8,1604.09,1.000065,0.3215681,9.632099E-6,0.05532106,6.559871E-5,0.01643762,0.1263101,8.822438E-4,3.699266E-4,1.348215E-4,0.002528033,0.005284242,0.3090799,7.766842E-5,0.04228586,0.0010214,8.040115E-5,2.566028E-5,2.134041E-5,0.01557332,1.423735E-4,2.646931E-4,3.077904E-7,0.001807486,0.003367228,0.005619387,0.005867024,0.01870649,0.003750228,0.04888838,0.009769534,5.761378,4.377312E-5,297025.1,297025.8
9.0,0.002038859,3.141593,0.7853982,3.141593,4289.164,0.1476364,1.129572E7,1602.157,1.145944E8,1602.157,1.000066,0.3215599,9.485945E-6,0.05544742,6.473186E-5,0.01639991,0.126436,8.706826E-4,3.646145E-4,1.312187E-4,0.002532147,0.005226793,0.3087532,7.618771E-5,0.04212962,0.001022432,7.947072E-5,2.501152E-5,2.093635E-5,0.01543121,1.383981E-4,2.63403E-4,3.091564E-7,0.00182453,0.00334916,0.005624654,0.005837575,0.01860937,0.003728437,0.04946365,0.009842932,5.761367,4.38259E-5,297022.5,297023.2
