Distance_PFRC2 (cm),Plug_flow_residence_time_PFRC2 (sec),Internal_surface_area_per_unit_distance_PFRC2 (cm),Cross-section_area_PFRC2 (cm2),External_surface_area_per_unit_distance_PFRC2 (cm),Velocity_PFRC2 (cm/sec),Exit_mass_flow_rate_PFRC2 (g/sec),Volumetric_heat_production_rate_PFRC2 (erg/cm3-sec),Surface_temperature_PFRC2 (K),Heat_loss_rate_PFRC2 (erg/cm-sec),Temperature_PFRC2 (K),Pressure_PFRC2 (atm),Mole_fraction_H2_PFRC2 (),Mole_fraction_CO_PFRC2 (),Mole_fraction_CH4_PFRC2 (),Mole_fraction_CH3_PFRC2 (),Mole_fraction_C2H6_PFRC2 (),Mole_fraction_C2H4_PFRC2 (),Mole_fraction_C2H2_PFRC2 (),Mole_fraction_RALD3_PFRC2 (),Mole_fraction_C2H3CHO_PFRC2 (),Mole_fraction_C4H6_PFRC2 (),Mole_fraction_C4H4_PFRC2 (),Mole_fraction_C4H2_PFRC2 (),Mole_fraction_C6H6_PFRC2 (),Mole_fraction_C10H8_PFRC2 (),Mole_fraction_C4H8O_PFRC2 (),Mole_fraction_C7H8_PFRC2 (),Mole_fraction_C7H7_PFRC2 (),Mole_fraction_STILB_PFRC2 (),Mole_fraction_C6H5C2H_PFRC2 (),Mole_fraction_C6H5C2H3_PFRC2 (),Mole_fraction_C6H5C2H5_PFRC2 (),Mole_fraction_INDENE_PFRC2 (),Mole_fraction_BIPHENYL_PFRC2 (),Mole_fraction_FLUORENE_PFRC2 (),Mole_fraction_C14H10_PFRC2 (),Mole_fraction_C16H10_PFRC2 (),Mole_fraction_C6H5C2H4C6H5_PFRC2 (),Mole_fraction_C18H10_PFRC2 (),Mole_fraction_BIN1B_PFRC2 (),Mole_fraction_BIN1A_PFRC2 (),Molecular_weight_PFRC2 (g/mole),Mass_density_PFRC2 (g/cm3),Unburned_hydrocarbons_PFRC2 (ppm),Volatile_organic_compounds_PFRC2 (ppm)
0.8911819,8.962156E-4,6.283185,3.141593,6.283185,992.6747,0.2770664,-3.008082E7,1434.931,1.997558E8,1434.931,0.999992,0.8748354,1.759614E-5,0.01979164,1.15576E-5,1.218686E-4,0.01608247,0.004112798,-7.368331E-7,-2.18672E-7,1.366029E-4,4.577013E-5,3.511072E-5,0.02742417,1.251671E-4,-7.008292E-5,0.03169068,5.511776E-4,3.747683E-4,0.004229212,0.01940162,2.882326E-5,3.392086E-5,1.00947E-4,2.359767E-5,3.139133E-4,1.20354E-4,9.741684E-6,5.256325E-6,6.963435E-6,1.078362E-4,10.46115,8.884378E-5,659613.8,659697.5
0.8913018,8.963363E-4,6.283185,3.141593,6.283185,992.6757,0.2770664,-4.514118E8,1434.928,1.997552E8,1434.928,0.999992,0.8748317,1.760845E-5,0.0197922,1.15174E-5,1.218702E-4,0.01608428,0.004113032,-7.368745E-7,-2.186366E-7,1.366101E-4,4.577497E-5,3.511532E-5,0.02742556,1.251883E-4,-7.188015E-5,0.03169005,5.511159E-4,3.747689E-4,0.004229347,0.01940036,2.882104E-5,3.392474E-5,1.009584E-4,2.359948E-5,3.13938E-4,1.203644E-4,9.741213E-6,5.265932E-6,6.964233E-6,1.078494E-4,10.46112,8.884368E-5,659619.7,659706.5
0.8913157,8.963503E-4,6.283185,3.141593,6.283185,992.6746,0.2770664,-7.281268E7,1434.927,1.997551E8,1434.927,0.999992,0.8748323,1.760985E-5,0.01979229,1.150396E-5,1.218704E-4,0.01608427,0.004113064,-7.3688E-7,-2.186416E-7,1.366111E-4,4.577563E-5,3.51159E-5,0.02742575,1.251909E-4,-7.23198E-5,0.03169002,5.511051E-4,3.747694E-4,0.004229369,0.01940024,2.882082E-5,3.392525E-5,1.009598E-4,2.359971E-5,3.139412E-4,1.203658E-4,9.741173E-6,5.271166E-6,6.964333E-6,1.07851E-4,10.46113,8.884379E-5,659619.5,659706.1
0.8913719,8.96407E-4,6.283185,3.141593,6.283185,992.6736,0.2770664,-7.494964E7,1434.925,1.997549E8,1434.925,0.999992,0.8748321,1.761541E-5,0.01979259,1.144816E-5,1.218709E-4,0.01608459,0.004113177,-7.368993E-7,-2.186625E-7,1.366153E-4,4.577816E-5,3.511812E-5,0.02742644,1.252012E-4,-7.251433E-5,0.03168983,5.510462E-4,3.747713E-4,0.004229436,0.01939973,2.881981E-5,3.392719E-5,1.009654E-4,2.360056E-5,3.139535E-4,1.20371E-4,9.741051E-6,5.292874E-6,6.964694E-6,1.078574E-4,10.46113,8.884388E-5,659619.7,659706.3
0.8915225,8.965587E-4,6.283185,3.141593,6.283185,992.672,0.2770664,-4.421816E7,1434.921,1.997541E8,1434.921,0.999992,0.8748299,1.763212E-5,0.01979336,1.140214E-5,1.218716E-4,0.01608577,0.004113475,-7.369516E-7,-2.18627E-7,1.366254E-4,4.578438E-5,3.512398E-5,0.02742822,1.252281E-4,-7.344037E-5,0.03168918,5.509201E-4,3.747732E-4,0.004229609,0.01939829,2.881694E-5,3.393203E-5,1.009797E-4,2.360286E-5,3.139854E-4,1.203846E-4,9.740659E-6,5.310753E-6,6.965607E-6,1.078742E-4,10.46111,8.884402E-5,659621.6,659709.2
0.891545,8.965813E-4,6.283185,3.141593,6.283185,992.6718,0.2770664,-2.352218E7,1434.921,1.997541E8,1434.921,0.999992,0.8748295,1.763471E-5,0.01979347,1.13964E-5,1.218717E-4,0.01608596,0.00411352,-7.369594E-7,-2.186188E-7,1.366268E-4,4.578528E-5,3.512485E-5,0.02742848,1.252321E-4,-7.358417E-5,0.03168908,5.509035E-4,3.747732E-4,0.004229635,0.01939807,2.88165E-5,3.393275E-5,1.009818E-4,2.36032E-5,3.139901E-4,1.203866E-4,9.740589E-6,5.312188E-6,6.96574E-6,1.078767E-4,10.46111,8.884403E-5,659621.8,659709.7
0.8922236,8.97265E-4,6.283185,3.141593,6.283185,992.6673,0.2770664,-2.126821E7,1434.909,1.99752E8,1434.909,0.999992,0.8748207,1.771851E-5,0.01979683,1.126994E-5,1.218729E-4,0.01609015,0.004114896,-7.37206E-7,-2.182792E-7,1.366663E-4,4.581247E-5,3.515141E-5,0.02743666,1.253531E-4,-7.44518E-5,0.03168588,5.505973E-4,3.747771E-4,0.004230477,0.01939094,2.88029E-5,3.395478E-5,1.010466E-4,2.361387E-5,3.141327E-4,1.20447E-4,9.737401E-6,5.317986E-6,6.969748E-6,1.079527E-4,10.46107,8.884444E-5,659621.1,659710.7
0.8924623,8.975054E-4,6.283185,3.141593,6.283185,992.6654,0.2770664,-6.000349E7,1434.903,1.99751E8,1434.903,0.999992,0.8748172,1.774835E-5,0.01979799,1.134003E-5,1.218735E-4,0.01609208,0.004115381,-7.372921E-7,-2.181995E-7,1.366815E-4,4.582231E-5,3.516075E-5,0.02743956,1.253957E-4,-7.586423E-5,0.03168474,5.50487E-4,3.747801E-4,0.004230771,0.01938845,2.879806E-5,3.396269E-5,1.010698E-4,2.36176E-5,3.14183E-4,1.204682E-4,9.736156E-6,5.339985E-6,6.971154E-6,1.079794E-4,10.46105,8.884461E-5,659624.2,659715.4
0.8926181,8.976623E-4,6.283185,3.141593,6.283185,992.6638,0.2770664,-6.850309E7,1434.898,1.997501E8,1434.898,0.999992,0.8748148,1.776797E-5,0.01979876,1.135606E-5,1.218761E-4,0.0160935,0.004115692,-7.373462E-7,-2.181713E-7,1.366923E-4,4.582883E-5,3.516682E-5,0.02744142,1.254236E-4,-7.72583E-5,0.03168406,5.503707E-4,3.747825E-4,0.004230954,0.01938691,2.879502E-5,3.396781E-5,1.010848E-4,2.361998E-5,3.142159E-4,1.204821E-4,9.735491E-6,5.366282E-6,6.971997E-6,1.079968E-4,10.46103,8.884475E-5,659627.5,659720.2
0.8927092,8.977542E-4,6.283185,3.141593,6.283185,992.663,0.2770664,-1.351059E8,1434.896,1.997496E8,1434.896,0.999992,0.8748132,1.777979E-5,0.01979922,1.138481E-5,1.21878E-4,0.01609438,0.004115872,-7.373776E-7,-2.181503E-7,1.366984E-4,4.58326E-5,3.517035E-5,0.0274425,1.254399E-4,-7.809237E-5,0.03168365,5.502967E-4,3.747834E-4,0.004231059,0.01938602,2.879326E-5,3.397077E-5,1.010935E-4,2.362136E-5,3.14235E-4,1.204902E-4,9.735114E-6,5.380156E-6,6.972457E-6,1.080069E-4,10.46102,8.884483E-5,659629.4,659723.2
0.8927476,8.977928E-4,6.283185,3.141593,6.283185,992.6625,0.2770664,-3.632044E7,1434.895,1.997495E8,1434.895,0.999992,0.8748128,1.77849E-5,0.01979941,1.137865E-5,1.218787E-4,0.01609459,0.004115949,-7.373911E-7,-2.181362E-7,1.36701E-4,4.583417E-5,3.517185E-5,0.02744296,1.254467E-4,-7.816509E-5,0.03168349,5.502671E-4,3.747839E-4,0.004231105,0.01938565,2.879252E-5,3.397201E-5,1.010972E-4,2.362195E-5,3.142432E-4,1.204937E-4,9.734957E-6,5.383626E-6,6.972646E-6,1.080112E-4,10.46102,8.884487E-5,659629.3,659723.1
0.8952469,9.003106E-4,6.283185,3.141593,6.283185,992.6463,0.2770664,-4.741493E7,1434.853,1.997421E8,1434.853,0.999992,0.874781,1.813111E-5,0.0198118,1.164912E-5,1.218955E-4,0.01610977,0.004121171,-7.383162E-7,-2.166754E-7,1.368669E-4,4.593622E-5,3.526984E-5,0.0274741,1.25894E-4,-7.978927E-5,0.03167073,5.498431E-4,3.748054E-4,0.004234309,0.01935884,2.874589E-5,3.405547E-5,1.013438E-4,2.366182E-5,3.147714E-4,1.207139E-4,9.718E-6,5.376558E-6,6.986457E-6,1.082913E-4,10.46088,8.884632E-5,659622.4,659720.1
0.8958949,9.009634E-4,6.283185,3.141593,6.283185,992.6419,0.2770664,-5.103946E8,1434.838,1.997394E8,1434.838,0.999992,0.8747707,1.821963E-5,0.01981508,1.175783E-5,1.219048E-4,0.01611518,0.00412251,-7.385478E-7,-2.163995E-7,1.369136E-4,4.596338E-5,3.52951E-5,0.02748208,1.260103E-4,-8.34334E-5,0.03166747,5.496411E-4,3.748122E-4,0.004235113,0.01935208,2.873518E-5,3.407731E-5,1.014079E-4,2.367195E-5,3.149088E-4,1.207712E-4,9.714226E-6,5.428063E-6,6.99003E-6,1.083638E-4,10.46082,8.884671E-5,659630.4,659732.8
0.8959139,9.009826E-4,6.283185,3.141593,6.283185,992.641,0.2770664,-1.065619E8,1434.837,1.997393E8,1434.837,0.999992,0.874771,1.822218E-5,0.01981519,1.17561E-5,1.219056E-4,0.01611522,0.004122551,-7.385547E-7,-2.164026E-7,1.369153E-4,4.596427E-5,3.529587E-5,0.02748233,1.260138E-4,-8.362421E-5,0.03166741,5.496253E-4,3.748129E-4,0.004235138,0.01935191,2.873491E-5,3.407799E-5,1.014099E-4,2.367225E-5,3.149131E-4,1.20773E-4,9.714153E-6,5.434915E-6,6.990129E-6,1.08366E-4,10.46082,8.884679E-5,659630.1,659732.3
0.8960156,9.01085E-4,6.283185,3.141593,6.283185,992.64,0.2770664,-7.32622E7,1434.834,1.997387E8,1434.834,0.999992,0.8747693,1.823636E-5,0.01981571,1.171912E-5,1.219081E-4,0.01611623,0.004122754,-7.385891E-7,-2.163826E-7,1.369234E-4,4.596861E-5,3.529981E-5,0.02748354,1.260321E-4,-8.468931E-5,0.03166696,5.495452E-4,3.748148E-4,0.004235254,0.01935094,2.873331E-5,3.408137E-5,1.014198E-4,2.367379E-5,3.149348E-4,1.207821E-4,9.71374E-6,5.455366E-6,6.990603E-6,1.083773E-4,10.46081,8.884688E-5,659632.8,659736.2
0.8960987,9.011688E-4,6.283185,3.141593,6.283185,992.6392,0.2770664,-6.631201E7,1434.831,1.997383E8,1434.831,0.999992,0.8747679,1.824841E-5,0.01981614,1.172627E-5,1.2191E-4,0.01611698,0.00412292,-7.386175E-7,-2.163521E-7,1.369297E-4,4.597208E-5,3.530303E-5,0.02748453,1.26047E-4,-8.536836E-5,0.03166658,5.494836E-4,3.748156E-4,0.00423535,0.01935013,2.873198E-5,3.408408E-5,1.014278E-4,2.367506E-5,3.149524E-4,1.207895E-4,9.713391E-6,5.465878E-6,6.990968E-6,1.083866E-4,10.4608,8.884696E-5,659634.3,659738.5
0.8967301,9.018049E-4,6.283185,3.141593,6.283185,992.6348,0.2770664,-6110852.0,1434.821,1.997364E8,1434.821,0.999992,0.87476,1.834668E-5,0.01981939,1.162784E-5,1.219162E-4,0.01612061,0.004124221,-7.388475E-7,-2.159303E-7,1.369718E-4,4.599768E-5,3.532771E-5,0.02749227,1.2616E-4,-8.539348E-5,0.03166344,5.492834E-4,3.748189E-4,0.004236145,0.01934341,2.872144E-5,3.410495E-5,1.014891E-4,2.368504E-5,3.150855E-4,1.208453E-4,9.709554E-6,5.462696E-6,6.993743E-6,1.084574E-4,10.46077,8.884734E-5,659631.0,659736.0
0.9081422,9.13302E-4,6.283185,3.141593,6.283185,992.5706,0.2770664,-9958125.0,1434.652,1.997067E8,1434.652,0.999992,0.8746185,1.983798E-5,0.01987743,1.166599E-5,1.219804E-4,0.01618824,0.004148577,-7.430268E-7,-2.089534E-7,1.37821E-4,4.647562E-5,3.577461E-5,0.02763713,1.282382E-4,-8.587744E-5,0.03160249,5.501467E-4,3.749299E-4,0.004251027,0.01922043,2.854849E-5,3.449571E-5,1.026454E-4,2.386865E-5,3.175392E-4,1.218593E-4,9.672246E-6,5.307498E-6,7.08787E-6,1.09754E-4,10.46022,8.88531E-5,659583.2,659695.7
0.9133709,9.185699E-4,6.283185,3.141593,6.283185,992.5379,0.2770664,-6995899.0,1434.571,1.996925E8,1434.571,0.999992,0.8745552,2.037508E-5,0.01990402,1.15636E-5,1.220225E-4,0.01621874,0.004159574,-7.448315E-7,-2.065134E-7,1.381883E-4,4.669398E-5,3.597872E-5,0.02770239,1.291994E-4,-8.600029E-5,0.03157572,5.501408E-4,3.749767E-4,0.004257695,0.01916509,2.847201E-5,3.467377E-5,1.031701E-4,2.395218E-5,3.186671E-4,1.223294E-4,9.676125E-6,5.303972E-6,7.151698E-6,1.103557E-4,10.45997,8.885602E-5,659567.2,659680.1
0.9318763,9.372155E-4,6.283185,3.141593,6.283185,992.4197,0.2770664,-1.173019E7,1434.287,1.996425E8,1434.287,0.999992,0.8743373,2.198032E-5,0.01999518,1.124413E-5,1.221191E-4,0.01632417,0.004197777,-7.509929E-7,-1.994887E-7,1.393843E-4,4.746005E-5,3.669812E-5,0.02792847,1.326055E-4,-8.66583E-5,0.03148551,5.47969E-4,3.751238E-4,0.004280619,0.01897353,2.817432E-5,3.529494E-5,1.050017E-4,2.424577E-5,3.22636E-4,1.239847E-4,9.683103E-6,5.392153E-6,7.427659E-6,1.124955E-4,10.45915,8.88666E-5,659516.2,659628.8
0.9778686,9.835663E-4,6.283185,3.141593,6.283185,992.1132,0.2770664,-9099163.0,1433.579,1.995179E8,1433.579,0.9999921,0.873817,2.532874E-5,0.0202143,1.097487E-5,1.223823E-4,0.01657531,0.004290089,-7.650561E-7,-1.856343E-7,1.418988E-4,4.934485E-5,3.846506E-5,0.02847275,1.410642E-4,-8.63393E-5,0.03127089,5.395681E-4,3.753683E-4,0.004334617,0.01851416,2.744892E-5,3.682677E-5,1.09495E-4,2.496888E-5,3.323317E-4,1.279734E-4,9.540286E-6,5.811395E-6,8.054587E-6,1.177078E-4,10.45721,8.889406E-5,659396.3,659501.6
1.0,0.001005875,6.283185,3.141593,6.283185,991.9636,0.2770664,-8928132.0,1433.239,1.99458E8,1433.239,0.9999921,0.8735735,2.675621E-5,0.02031739,1.086762E-5,1.225336E-4,0.01669225,0.0043335,-7.715208E-7,-1.796105E-7,1.429444E-4,5.024602E-5,3.930448E-5,0.02872808,1.451523E-4,-8.642756E-5,0.03116957,5.355085E-4,3.754273E-4,0.004359379,0.01829971,2.712525E-5,3.756415E-5,1.11644E-4,2.53145E-5,3.369367E-4,1.298424E-4,9.453108E-6,6.037553E-6,8.327501E-6,1.201773E-4,10.45631,8.890747E-5,659341.3,659443.4
1.091447,0.001098092,6.283185,3.141593,6.283185,991.3451,0.2770664,-7144058.0,1431.856,1.992146E8,1431.856,0.9999921,0.872606,3.193681E-5,0.02073167,1.057909E-5,1.23342E-4,0.0171518,0.004506864,-7.944972E-7,-1.57336E-7,1.465805E-4,5.393817E-5,4.269622E-5,0.02974525,1.622533E-4,-8.666933E-5,0.0307588,5.204342E-4,3.753021E-4,0.004454357,0.01745236,2.596815E-5,4.062414E-5,1.20475E-4,2.672733E-5,3.556617E-4,1.372923E-4,9.131994E-6,6.957563E-6,9.48769E-6,1.302644E-4,10.45273,8.896294E-5,659121.7,659213.2
1.101243,0.001107974,6.283185,3.141593,6.283185,991.2784,0.2770664,-1.242582E7,1431.707,1.991884E8,1431.707,0.9999921,0.8725049,3.244686E-5,0.02077511,1.064174E-5,1.2345E-4,0.01719949,0.004524879,-7.966355E-7,-1.551578E-7,1.469226E-4,5.433079E-5,4.305218E-5,0.02985075,1.641046E-4,-8.797746E-5,0.03071561,5.18827E-4,3.752567E-4,0.004463863,0.01736512,2.585855E-5,4.095283E-5,1.214162E-4,2.687705E-5,3.576405E-4,1.380661E-4,9.099888E-6,7.085525E-6,9.615319E-6,1.313345E-4,10.45235,8.896893E-5,659102.3,659194.4
1.101339,0.001108071,6.283185,3.141593,6.283185,991.2779,0.2770664,-1.004841E8,1431.706,1.991882E8,1431.706,0.9999921,0.8725037,3.24521E-5,0.02077553,1.058603E-5,1.234506E-4,0.0172001,0.004525053,-7.966516E-7,-1.55144E-7,1.469258E-4,5.433462E-5,4.305564E-5,0.02985177,1.641227E-4,-8.834091E-5,0.03071519,5.188038E-4,3.752561E-4,0.004463954,0.01736427,2.585748E-5,4.095603E-5,1.214253E-4,2.687849E-5,3.576597E-4,1.380736E-4,9.099584E-6,7.089741E-6,9.616458E-6,1.313448E-4,10.45235,8.896897E-5,659102.8,659195.4
1.101421,0.001108154,6.283185,3.141593,6.283185,991.277,0.2770664,-1.270335E7,1431.704,1.991879E8,1431.704,0.9999921,0.8725031,3.245659E-5,0.0207759,1.057242E-5,1.234513E-4,0.01720046,0.004525202,-7.966656E-7,-1.551378E-7,1.469289E-4,5.433796E-5,4.305862E-5,0.02985265,1.641383E-4,-8.840032E-5,0.03071485,5.187764E-4,3.752561E-4,0.004464032,0.01736357,2.585658E-5,4.095879E-5,1.214332E-4,2.687973E-5,3.576764E-4,1.380802E-4,9.099356E-6,7.096658E-6,9.617409E-6,1.313538E-4,10.45234,8.896904E-5,659102.5,659195.1
1.11173,0.001118553,6.283185,3.141593,6.283185,991.207,0.2770664,-7938597.0,1431.549,1.991606E8,1431.549,0.9999921,0.8723974,3.304008E-5,0.02082164,1.061984E-5,1.235713E-4,0.0172499,0.004544083,-7.984315E-7,-1.530088E-7,1.472906E-4,5.475063E-5,4.343159E-5,0.02996323,1.660899E-4,-8.890969E-5,0.03066924,5.172342E-4,3.752007E-4,0.004473928,0.0172722,2.574691E-5,4.130546E-5,1.224243E-4,2.703708E-5,3.597526E-4,1.388884E-4,9.063594E-6,7.200835E-6,9.741158E-6,1.324736E-4,10.45195,8.897533E-5,659079.1,659171.6
1.121117,0.001128024,6.283185,3.141593,6.283185,991.1422,0.2770664,-9299932.0,1431.403,1.991349E8,1431.403,0.9999921,0.8722999,3.360185E-5,0.0208632,1.062274E-5,1.236881E-4,0.017296,0.004561127,-7.999714E-7,-1.511306E-7,1.476207E-4,5.512594E-5,4.376965E-5,0.03006305,1.678713E-4,-9.311926E-5,0.03062811,5.155048E-4,3.751449E-4,0.004482781,0.01718986,2.564925E-5,4.162053E-5,1.233243E-4,2.717969E-5,3.616383E-4,1.396211E-4,9.033631E-6,7.376468E-6,9.84976E-6,1.334905E-4,10.45157,8.898115E-5,659067.5,659164.3
1.121871,0.001128785,6.283185,3.141593,6.283185,991.1355,0.2770664,-3.661441E7,1431.386,1.991319E8,1431.386,0.9999921,0.8722909,3.365309E-5,0.02086658,1.079775E-5,1.237057E-4,0.01730071,0.004562468,-8.000904E-7,-1.510744E-7,1.476493E-4,5.515644E-5,4.379661E-5,0.03007093,1.680143E-4,-9.600804E-5,0.03062492,5.152329E-4,3.751416E-4,0.004483464,0.01718343,2.56422E-5,4.164584E-5,1.233961E-4,2.719091E-5,3.617891E-4,1.396798E-4,9.031218E-6,7.458105E-6,9.857314E-6,1.335715E-4,10.45151,8.898175E-5,659074.5,659174.1
1.121899,0.001128813,6.283185,3.141593,6.283185,991.1352,0.2770664,-3.522148E7,1431.385,1.991318E8,1431.385,0.9999921,0.8722907,3.365506E-5,0.02086672,1.079293E-5,1.237065E-4,0.01730084,0.004562518,-8.000947E-7,-1.510787E-7,1.476504E-4,5.515762E-5,4.379763E-5,0.03007123,1.680197E-4,-9.605116E-5,0.03062482,5.152142E-4,3.751416E-4,0.004483489,0.0171832,2.564196E-5,4.16468E-5,1.233988E-4,2.719132E-5,3.617949E-4,1.396821E-4,9.031152E-6,7.465161E-6,9.857568E-6,1.335746E-4,10.45151,8.898178E-5,659074.5,659174.0
1.127398,0.001134361,6.283185,3.141593,6.283185,991.0993,0.2770664,-4984106.0,1431.305,1.991176E8,1431.305,0.9999922,0.8722342,3.407859E-5,0.02089127,1.069628E-5,1.237763E-4,0.01732683,0.004572533,-8.009919E-7,-1.495763E-7,1.478569E-4,5.537726E-5,4.399501E-5,0.03012992,1.690637E-4,-9.598784E-5,0.03060013,5.145269E-4,3.751039E-4,0.004488677,0.0171347,2.559006E-5,4.183252E-5,1.239289E-4,2.727506E-5,3.628957E-4,1.401068E-4,9.008045E-6,7.472585E-6,9.910727E-6,1.341682E-4,10.4513,8.8985E-5,659058.3,659158.8
1.2,0.001207633,6.283185,3.141593,6.283185,990.6143,0.2770664,-5407293.0,1430.245,1.989311E8,1430.245,0.9999922,0.8715176,3.808543E-5,0.02120764,1.039716E-5,1.247331E-4,0.01765806,0.0047016,-7.482604E-7,-1.808031E-7,1.502894E-4,5.826759E-5,4.656048E-5,0.03088413,1.830031E-4,-9.51952E-5,0.03028479,5.047075E-4,3.744876E-4,0.004553558,0.01651713,2.49001E-5,4.427743E-5,1.308876E-4,2.837014E-5,3.77361E-4,1.456318E-4,8.820531E-6,8.125118E-6,1.092504E-5,1.420389E-4,10.44868,8.902857E-5,658891.5,658984.8
1.261445,0.001269674,6.283185,3.141593,6.283185,990.1977,0.2770664,-4288978.0,1429.355,1.987745E8,1429.355,0.9999922,0.8709382,4.081367E-5,0.02146718,1.022975E-5,1.256489E-4,0.01792254,0.004806545,-6.890253E-7,-2.14186E-7,1.519612E-4,6.068202E-5,4.866979E-5,0.03149537,1.948955E-4,-9.533937E-5,0.03002647,4.958103E-4,3.737525E-4,0.004603588,0.01602135,2.434107E-5,4.634018E-5,1.367135E-4,2.92825E-5,3.893651E-4,1.501072E-4,8.638987E-6,8.825731E-6,1.174513E-5,1.485716E-4,10.44657,8.906602E-5,658762.3,658849.3
1.4,0.001409667,6.283185,3.141593,6.283185,989.2601,0.2770664,-2443867.0,1427.397,1.984298E8,1427.397,0.9999923,0.8697086,4.565008E-5,0.02203015,9.928541E-6,1.280104E-4,0.01847185,0.005030776,-6.905405E-7,-1.869254E-7,1.549685E-4,6.603268E-5,5.322155E-5,0.03279712,2.220391E-4,-9.385437E-5,0.02946362,4.771775E-4,3.714845E-4,0.004702422,0.01498036,2.319511E-5,5.097663E-5,1.496873E-4,3.129353E-5,4.157576E-4,1.596064E-4,8.268114E-6,1.038703E-5,1.372347E-5,1.630125E-4,10.44214,8.915044E-5,658485.0,658559.2
1.6,0.001611976,6.283185,3.141593,6.283185,987.905,0.2770664,-205895.9,1424.663,1.979486E8,1424.663,0.9999924,0.8680969,5.027122E-5,0.02279585,9.548741E-6,1.320438E-4,0.01916516,0.00532711,-6.991216E-7,-1.467358E-7,1.580872E-4,7.352722E-5,5.930025E-5,0.034509,2.617646E-4,-9.182706E-5,0.028696,4.52604E-4,3.670087E-4,0.004815493,0.01364407,2.176055E-5,5.75919E-5,1.67986E-4,3.407945E-5,4.522654E-4,1.719778E-4,7.787415E-6,1.274038E-5,1.673528E-5,1.830876E-4,10.43644,8.927273E-5,658125.1,658186.1
1.8,0.001814564,6.283185,3.141593,6.283185,986.5468,0.2770664,1581066.0,1422.018,1.974832E8,1422.018,0.9999925,0.8666501,5.310995E-5,0.02351284,9.205272E-6,1.365983E-4,0.01975919,0.00559523,-7.153094E-7,-1.073945E-7,1.602546E-4,8.075674E-5,6.482185E-5,0.03605029,3.017599E-4,-8.992343E-5,0.02797658,4.301559E-4,3.614924E-4,0.004899862,0.01247492,2.050519E-5,6.406713E-5,1.857357E-4,3.672572E-5,4.869724E-4,1.829303E-4,7.354151E-6,1.517417E-5,1.990216E-5,2.022413E-4,10.43141,8.939563E-5,657806.4,657858.2
2.0,0.002017432,6.283185,3.141593,6.283185,985.1838,0.2770664,3008004.0,1419.447,1.970306E8,1419.447,0.9999927,0.8653444,5.482059E-5,0.02418652,8.888768E-6,1.41498E-4,0.02027019,0.005838821,-7.389421E-7,-6.984027E-8,1.617249E-4,8.773132E-5,6.981888E-5,0.03744495,3.416869E-4,-8.813135E-5,0.0273008,4.095066E-4,3.55252E-4,0.004961029,0.01144682,1.938884E-5,7.037249E-5,2.02906E-4,3.92336E-5,5.199489E-4,1.926301E-4,6.960738E-6,1.765548E-5,2.319645E-5,2.204786E-4,10.42695,8.95193E-5,657522.8,657568.1
2.2,0.002220581,6.283185,3.141593,6.283185,983.8146,0.2770664,4146207.0,1416.935,1.965884E8,1416.935,0.9999928,0.8641603,5.580785E-5,0.02482122,8.593604E-6,1.466175E-4,0.02071136,0.00606093,-7.691549E-7,-3.468751E-8,1.626698E-4,9.446205E-5,7.432648E-5,0.03871263,3.812781E-4,-8.644062E-5,0.02666475,3.904132E-4,3.485278E-4,0.005003396,0.01053855,1.838756E-5,7.649081E-5,2.194811E-4,4.160616E-5,5.512622E-4,2.012269E-4,6.601783E-6,2.015853E-5,2.659192E-5,2.378186E-4,10.42298,8.964389E-5,657269.5,657309.9
2.4,0.002424013,6.283185,3.141593,6.283185,982.438,0.2770664,5053961.0,1414.471,1.961547E8,1414.471,0.9999929,0.8630818,5.631523E-5,0.02542051,8.316151E-6,1.518702E-4,0.02109334,0.006264075,-8.041104E-7,-2.723755E-9,1.632153E-4,1.009602E-4,7.838057E-5,0.03986944,4.203275E-4,-8.484263E-5,0.02606509,3.726848E-4,3.414989E-4,0.00503046,0.009732887,1.748509E-5,8.241335E-5,2.354569E-4,4.384773E-5,5.80979E-4,2.088533E-4,6.273028E-6,2.265761E-5,3.006937E-5,2.542918E-4,10.41943,8.97695E-5,657042.5,657079.2
2.6,0.002627732,6.283185,3.141593,6.283185,981.0532,0.2770664,5772434.0,1412.045,1.957278E8,1412.045,0.999993,0.8620958,5.650062E-5,0.02598739,8.053673E-6,1.57195E-4,0.02142496,0.006450386,-8.412027E-7,2.500285E-8,1.63461E-4,1.072367E-4,8.201644E-5,0.0409289,4.586752E-4,-8.332992E-5,0.02549889,3.561661E-4,3.343024E-4,0.005045071,0.009015539,1.666846E-5,8.813649E-5,2.508363E-4,4.596342E-5,6.091655E-4,2.156262E-4,5.971018E-6,2.513537E-5,3.36088E-5,2.699329E-4,10.41624,8.989621E-5,656838.3,656872.4
